methylation_gene__GENE_TMEM109,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_SNORA28,rnaseq_gene__GENE_SNORA32,rnaseq_gene__GENE_DEFB130,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_KRTAP6-1,methylation_gene__GENE_CCNDBP1,methylation_gene__GENE_HIC1,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_MOV10,methylation_gene__GENE_MARCH3,methylation_gene__GENE_RPUSD2,methylation_gene__GENE_ZKSCAN4,methylation_gene__GENE_ACAA1;MYD88,methylation_gene__GENE_SP110,methylation_gene__GENE_LPPR2,methylation_gene__GENE_DPP7,methylation_gene__GENE_IL10RB,methylation_gene__GENE_CNOT10,methylation_gene__GENE_CAB39L;SETDB2,methylation_gene__GENE_MGC16275;TTYH2,rnaseq_gene__GENE_SNORA54,methylation_gene__GENE_ZDHHC8,methylation_gene__GENE_FDFT1,methylation_gene__GENE_GNPNAT1,methylation_gene__GENE_CCDC90B,rnaseq_gene__GENE_LCN9,methylation_gene__GENE_STARD5,methylation_gene__GENE_TYMP;SCO2,methylation_gene__GENE_INPP5A,methylation_gene__GENE_HSPD1;HSPE1,methylation_gene__GENE_NAA50,methylation_gene__GENE_ALDH16A1,methylation_gene__GENE_RAB3GAP1,rnaseq_gene__GENE_SCARNA22,rnaseq_gene__GENE_SCARNA8,methylation_gene__GENE_ZNF672,rnaseq_gene__GENE_SCARNA18,methylation_gene__GENE_TRAIP,methylation_gene__GENE_FLT3LG,methylation_gene__GENE_CSRP1,methylation_gene__GENE_DDX21,methylation_gene__GENE_KDELR3,methylation_gene__GENE_TUBA1C,methylation_gene__GENE_C19ORF36;MOBKL2A,methylation_gene__GENE_MIB1,methylation_gene__GENE_TMEM85,methylation_gene__GENE_ZNF639,methylation_gene__GENE_CARKD,methylation_gene__GENE_PRKAG1;MLL2,methylation_gene__GENE_TIGD3,rnaseq_gene__GENE_SNORA79,methylation_gene__GENE_BLVRB;SPTBN4,methylation_gene__GENE_RASSF8,methylation_gene__GENE_DLEU2;TRIM13,rnaseq_gene__GENE_LGALS13,methylation_gene__GENE_TEF,methylation_gene__GENE_ABHD6,rnaseq_gene__GENE_SPANXN4,methylation_gene__GENE_FAM177A1,rnaseq_gene__GENE_SNORA37,methylation_gene__GENE_AMDHD2,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_GCN1L1,methylation_gene__GENE_SNHG4;MATR3,methylation_gene__GENE_STRAP,methylation_gene__GENE_MRPS34;EME2,rnaseq_gene__GENE_SNORA71D,methylation_gene__GENE_C1ORF85,methylation_gene__GENE_SH2B3,methylation_gene__GENE_UBR1,methylation_gene__GENE_GPATCH1,methylation_gene__GENE_IFIT2,rnaseq_gene__GENE_SNORA13,rnaseq_gene__GENE_SNORA38,methylation_gene__GENE_NLK,methylation_gene__GENE_PALB2;DCTN5,methylation_gene__GENE_COMMD3,methylation_gene__GENE_PSEN1,methylation_gene__GENE_MYL12A,rnaseq_gene__GENE_EXOC1L,methylation_gene__GENE_BTF3L4;TXNDC12,methylation_gene__GENE_CCDC34,rnaseq_gene__GENE_SNORA26,methylation_gene__GENE_SCRIB,methylation_gene__GENE_MRPL40;HIRA,methylation_gene__GENE_MTHFD2,methylation_gene__GENE_COPZ1,methylation_gene__GENE_PRNP,methylation_gene__GENE_SERPINE1,methylation_gene__GENE_TRMT11,methylation_gene__GENE_STK10,methylation_gene__GENE_ZFPM1,rnaseq_gene__GENE_SNORA64,methylation_gene__GENE_C19ORF22,target
-0.1470177,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.064261265,-0.13034788,-0.2024553,-0.1888093,-0.20715424,-0.2110388,-0.07772662,-0.2818251,-0.004811675,-0.2839606,-0.098982565,-0.18842113,-0.42965007,-0.25974396,-0.33090952,-0.045181196,-0.062202632,-0.46939415,-0.044972997,-0.19828583,-0.27485403,-0.06333108,-0.18315223,-0.3600443,-0.19283602,-0.22553419,0.2724925,-0.11410312,-0.26069322,-0.08098747,-0.077656925,-0.10054398,-0.08420343,-0.10109555,-0.14779198,-0.3275275,0.35712877,-0.048780445,-0.37530106,-0.54489666,0.11166152,-0.32779917,-0.2706444,-0.014548231,0.83575994,-0.23115829,-0.09405645,-0.20449646,-0.12845507,-0.02284744,-0.0687474,0.039677415,-0.4482804,-0.073464505,0.03926206,-0.12478135,-0.14282373,-0.09053003,-0.36059755,-0.19614531,0.25837052,-0.7117332,-0.1580065,-0.18182388,-0.24530521,-0.29640302,-0.029931055,-0.49029192,-0.14365132,-0.06538503,-0.48450485,-0.06887509,-0.074598916,-0.07519786,-0.20688954,-0.12458817,-0.05388079,-0.5028051,-0.098405525,-0.13345572,-0.7481302,-0.38073015,-0.47616962,0.03583144,0.15175812,-0.16448426,0.0734384,-0.46385324,-0.16189265,0.011150196,0
-0.18445253,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.064261265,-0.22859918,-0.13705812,-0.20016073,-0.2735263,-0.13008651,-0.20888762,-0.28766522,-0.06286201,-0.21889238,-0.29801896,-0.08892507,-0.40573162,-0.13241684,-0.14813937,-0.12613891,-0.062202632,-0.35251734,-0.033604395,-0.45215982,-0.17500125,-0.06333108,-0.11761046,-0.21654242,0.16300587,-0.07622879,-0.00028678818,-0.24142262,-0.032685388,-0.08098747,-0.077656925,-0.19706358,-0.08420343,-0.26899132,-0.177951,-0.39292464,0.28974545,-0.12703054,-0.16519679,-0.17894061,-0.16738078,-0.1205929,-0.41378888,-0.26547524,-0.21031982,-0.14177044,-0.09405645,-0.2520698,-0.24714844,0.7245617,-0.0687474,-0.30921584,-0.40864417,-0.073464505,-0.415801,-0.12478135,-0.21255846,-0.09053003,-0.4080673,-0.075947344,-0.46404007,0.031671137,-0.1580065,-0.21516551,-0.30819497,-0.13638447,0.025450565,-0.4345727,-0.14365132,-0.06538503,-0.47439167,0.061149154,-0.8345718,-0.10036917,-0.30775166,-0.12458817,-0.30197445,-0.052646052,-0.098405525,0.042714164,-0.49538854,-0.863183,-0.34500095,-0.402185,-0.42746058,0.80435693,0.10075381,-0.51356834,-0.16189265,-0.19002269,0
-0.13194653,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.064261265,-0.19477071,-0.22887425,-0.14576848,-0.24879545,-0.33443916,-0.31630546,-0.15501134,-0.12368278,-0.36333233,-0.17829335,-0.17766865,-0.34016314,-0.099287026,-0.08732528,-0.11978648,-0.062202632,-0.35319147,-0.33189416,-0.40114936,-0.40607426,-0.06333108,-0.25021058,-0.41339564,-0.080864884,-0.40444526,-0.1676715,-0.12845157,-0.29591128,-0.08098747,-0.077656925,-0.040581383,-0.08420343,-0.7710771,-0.48056328,-0.3002313,0.75999355,-0.27020285,-0.6622788,0.04649592,-0.20637581,-0.22174373,-0.41284603,-0.38760045,-0.44588295,-0.27068618,-0.09405645,-0.31039077,-0.19933078,0.61323,-0.0687474,-0.70030683,-0.41330507,-0.073464505,0.37371188,-0.12478135,-0.64947397,-0.09053003,0.05517419,-0.24016783,-0.0034504563,-0.39959005,-0.1580065,-0.30277312,-0.16646254,0.015173524,-0.35521406,-0.3035242,-0.14365132,-0.06538503,-0.46865958,-0.09155415,-0.8801689,0.041767918,-0.64715344,-0.12458817,-0.40535855,0.013623835,-0.098405525,-0.31112525,-0.0032174243,-0.27107596,-1.029513,-0.30914384,-0.2616077,-0.6046356,-0.6788692,-0.6861673,-0.16189265,-0.6314063,1
-0.10921468,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.064261265,-0.066229954,0.0037285923,-0.08096094,-0.20507649,-0.09834105,-0.00994915,-0.1627108,-0.10694992,-0.15263131,-0.12471889,-0.13255668,-0.037250575,-0.35951653,-0.08455717,-0.15255252,-0.062202632,-0.24800716,0.03044567,-0.11675895,-0.3654527,-0.06333108,-0.13519941,-0.1335281,-0.41733423,-0.23242351,0.3794183,-0.29345918,-0.16278954,-0.08098747,-0.077656925,-0.5368009,-0.08420343,0.18747382,-0.29950732,-0.06912769,-0.5627373,-0.36144412,-0.09446963,-0.21200696,-0.14228673,-0.074826375,-0.3508308,-0.21686015,0.29772443,-0.107322596,-0.09405645,-0.20870465,-0.022702012,0.0037561117,-0.0687474,-0.07132221,0.22874966,-0.073464505,-0.31166002,-0.12478135,0.9783083,-0.09053003,-0.3011517,-0.10584845,-0.42135358,0.0057688076,-0.1580065,-0.29791218,-0.2074595,-0.2338071,-0.19333555,0.1387166,-0.14365132,-0.06538503,0.20196724,-0.29847094,-0.119244434,0.04929633,-0.22764094,-0.12458817,0.11395404,0.07477371,-0.098405525,-0.2576235,-0.78279227,-0.7437391,-0.1311811,-0.37421376,-0.5501916,-0.16744642,-0.07671764,0.22225241,-0.16189265,0.025727825,0
-0.14576067,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.064261265,-0.23508075,-0.057793893,-0.23090385,0.016120037,-0.027918177,-0.2840283,-0.12714258,-0.07132479,-0.32958388,-0.18110247,-0.18300848,-0.13865478,-0.23162885,-0.2880165,-0.2748693,-0.062202632,-0.31885666,-0.13951473,-0.36429378,-0.37582907,-0.06333108,-0.29261163,-0.17089076,-0.450564,-0.52518773,-0.4910214,-0.3568639,-0.39654067,-0.08098747,-0.077656925,-0.58589876,-0.08420343,-0.21780482,-0.46088806,-0.30512413,-0.5597613,-0.16377522,-0.54644,-0.13703787,-0.14720435,-0.2645406,-0.56311786,-0.17501397,-0.4177641,-0.1996206,-0.09405645,-0.3303368,-0.1687809,-0.39736313,-0.0687474,-0.1071623,-0.26367968,-0.073464505,-0.4364411,-0.12478135,-0.13572207,-0.09053003,-0.93147385,-0.15197873,-0.6384103,0.8401701,-0.1580065,-0.24682152,-0.3024243,-0.583496,-0.022056099,-0.676295,-0.14365132,-0.06538503,-0.0056305695,-0.799033,-0.43267572,-0.46829912,-0.39876163,-0.12458817,-0.6623062,-0.30258474,-0.098405525,-0.17764193,-0.37038058,0.13587211,-0.45383415,-0.60594696,-0.5272085,-0.8733836,0.031071454,0.032505732,-0.16189265,-0.8308689,0
-0.112606056,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.064261265,-0.11678061,-0.23785968,-0.15844145,-0.15281948,-0.31677678,-0.21775845,-0.46469402,-0.3861958,-0.45151705,-0.18931839,-0.14930229,-0.5144557,-0.32557333,-0.3749458,-0.29854223,-0.062202632,-0.37437844,-0.17563711,-0.5502774,-0.44094825,-0.06333108,-0.35741115,-0.62483335,0.07182238,-0.14790182,-0.6209654,0.27535006,-0.09671819,-0.08098747,-0.077656925,-0.6110772,-0.08420343,-0.77042687,-0.5306327,-0.6931545,-0.043853138,-0.30761838,-0.5096692,-0.35224155,-0.53951186,-0.5389465,-0.36299586,-0.23225,-0.3125692,-0.1888006,-0.09405645,-0.662285,-0.23482499,-0.5407397,-0.0687474,-0.29545817,-0.7209931,-0.073464505,-0.10064554,-0.12478135,-0.05759475,-0.09053003,-0.56323606,-0.28711388,-0.23453248,-0.91788113,-0.1580065,-0.3460026,-0.51041305,-0.31203791,-0.30473652,-0.43809345,-0.14365132,-0.06538503,-0.705933,-0.6480683,-0.1943429,-0.38531643,-0.21574698,-0.12458817,-0.3167826,-0.7652601,-0.098405525,-0.46126518,-0.70512015,-0.61069465,-0.73216456,-0.7416762,-0.35190776,-0.34290427,-1.1467599,-0.8481255,-0.16189265,-1.021972,0
-0.20827542,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.064261265,-0.20575655,-0.24726912,-0.20527105,-0.19447728,-0.13956986,-0.20824654,-0.25573975,-0.2798247,-0.31494868,0.1886423,-0.35069004,-0.37289634,-0.41883355,-0.43034533,-0.27962875,-0.062202632,-0.71984565,-0.39806372,-0.35650852,-0.5031185,-0.06333108,-0.16447599,-0.5788943,-0.23330702,-0.22203213,-0.32931495,-0.40344834,-0.50884545,-0.08098747,-0.077656925,-0.26239106,-0.08420343,-0.9531192,-0.51566285,-0.3775026,-0.5348683,0.07990746,-0.6908627,-0.5998542,-0.13640064,-0.38924322,-0.29213032,-0.23281315,-0.46225476,-0.21002418,-0.09405645,-0.020438937,-0.088110514,-0.14564282,-0.0687474,-0.61748123,-0.6700533,-0.073464505,-0.39179114,-0.12478135,-0.38977087,-0.09053003,-0.11424202,-0.24217464,0.12567514,-0.5285994,-0.1580065,-0.37690327,-0.44537458,-0.22993408,-0.43608972,-0.34337294,-0.14365132,-0.06538503,-0.410531,0.43578562,-1.1774156,-0.21003987,-0.734567,-0.12458817,-0.5813527,1.3315648,-0.098405525,-0.3680239,-1.1479986,-0.62732875,0.30162188,-0.6235957,-0.47960484,-0.39244837,-0.828505,-0.7299196,-0.16189265,-0.55856824,0
-0.019792136,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,21.954546,-0.045454543,-0.064261265,0.04012006,-0.12248464,-0.0094318595,-0.19110425,0.05596574,-0.15664767,-0.24204853,-0.19834411,0.054090895,0.14311007,0.005681215,0.05426456,-0.08957207,15.436078,-0.082259625,-0.062202632,0.023656601,0.0647114,-0.18252736,-0.043279815,-0.06333108,0.10114631,-0.3690941,0.65675944,0.20170033,-0.09007943,0.23899345,-0.007180831,-0.08098747,-0.077656925,0.23463936,-0.08420343,-0.30750665,-0.20611149,0.058335774,0.115431026,-0.30415812,-0.35859436,-0.2661193,-0.19752587,-0.05509392,0.5381573,-0.18281238,-0.000744667,-0.034645166,-0.09405645,0.41952252,-0.04153966,0.3533918,-0.0687474,-0.42968518,0.26801196,-0.073464505,0.016697692,-0.12478135,-0.38594478,-0.09053003,0.09366677,-0.12555751,-0.5332509,-0.24542737,-0.1580065,-0.19006957,-0.1160224,0.48352495,-0.1557519,0.23747867,-0.14365132,-0.06538503,-1.1322004,0.2562805,0.27346393,0.03982604,-0.19026558,-0.12458817,-0.6022345,0.087885894,-0.098405525,-0.14503254,-0.3426022,-0.33226004,0.087327115,0.19383931,-0.3983757,0.8168599,0.31983078,-0.023784244,-0.16189265,-0.05159077,0
0.02662638,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.064261265,-0.12448249,2.359785,-0.04298654,-0.074726894,-0.049768895,-0.18575683,-0.45971224,-0.030838838,-0.34932956,-0.09911986,0.018854026,-0.19208083,0.20922287,0.04331583,0.24714959,-0.062202632,1.6683226,0.0044358848,-0.06604429,-0.4427821,-0.06333108,-0.14019534,-0.30774352,0.11691902,-0.254118,-0.30035275,0.31254768,-0.31439823,-0.08098747,-0.077656925,-0.13231716,-0.08420343,14.099784,-0.0682,-0.5703613,-0.28946027,-0.20679657,-0.32672927,0.059761036,-0.122516625,-0.3295315,-0.3127789,-0.19969437,-0.35047442,0.10434448,-0.09405645,-0.20526764,-0.24075979,0.14441542,-0.0687474,-0.40685716,-0.21042307,-0.073464505,-0.0042171623,-0.12478135,-0.67676514,-0.09053003,-0.019760676,-0.11983518,-0.7702136,-0.7360044,-0.1580065,-0.07898254,-0.05993242,-0.16516109,0.25082642,-0.08421134,-0.14365132,-0.06538503,-0.9442236,-0.2060258,-0.68554413,-0.54751545,-0.051307734,-0.12458817,-0.3587974,-0.15971732,-0.098405525,-0.071650155,-0.67654246,-0.4262924,-0.5207945,-0.38359421,8.486536,-0.15509692,-0.9095307,0.040541682,-0.16189265,-0.6938477,0
-0.067251064,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.064261265,-0.07911979,-0.060123753,-0.058367573,-0.0030416083,0.07976252,-0.035283957,0.3747399,0.4807738,-0.18974087,-0.025773304,-0.13376567,0.14326565,0.14458437,0.0015325516,-0.029276527,-0.062202632,0.48115316,0.05191881,0.7809746,-0.022913102,-0.06333108,0.379734,-0.016422795,-0.022921594,0.2077852,0.5359026,0.12999633,-0.1750755,-0.08098747,-0.077656925,0.815069,-0.08420343,0.460108,0.22189078,0.09428929,-0.045962818,0.7551529,0.07439387,0.06992396,0.00589858,0.7759059,1.1126869,0.050603077,0.41566983,-0.09360473,-0.09405645,0.5135273,-0.06550877,-0.407444,-0.0687474,-0.1064145,0.68086976,-0.073464505,0.48499468,-0.12478135,0.16327293,-0.09053003,0.701498,1.0491612,0.44621453,-0.08482406,-0.1580065,0.2338096,-0.109877534,0.08938007,0.10970099,-0.36080247,-0.14365132,-0.06538503,-0.52703136,0.35869405,0.40985742,-0.17566311,-0.3751048,-0.12458817,0.5675708,-0.19467524,-0.098405525,-0.22048956,-0.04956201,0.14544412,0.15412833,0.5622094,0.9259545,0.33605504,0.6826627,0.26077726,-0.16189265,0.41548216,1
-0.10937002,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.064261265,-0.031567466,0.15331602,-0.19163461,-0.12631822,-0.29384026,0.08757251,-0.0032580248,0.068456426,0.11865608,-0.07772658,-0.42387623,0.2740271,0.08621358,-0.110578656,-0.2216959,-0.062202632,0.30208296,-0.30383793,0.06498109,0.10785447,-0.06333108,-0.090063594,-0.038867623,-0.053229637,-0.20140824,-0.14235432,-0.22927096,-0.050047755,-0.08098747,-0.077656925,0.3401602,-0.08420343,-0.09242436,-0.24046257,-0.1090407,-0.20054147,-0.30379677,-0.33844408,-0.33727214,-0.026298843,-0.14182854,0.052040603,-0.18719713,-0.31407773,0.08121395,-0.09405645,0.08382978,-0.14620863,-0.5170931,-0.0687474,-0.13707285,-0.38641033,-0.073464505,-0.35546023,-0.12478135,0.075499944,-0.09053003,-0.85573715,-0.16684462,0.21527393,-0.08575704,-0.1580065,-0.21612191,-0.24235927,-0.25870493,-0.24592344,-0.2055538,-0.14365132,-0.06538503,-0.5509679,-0.09884101,-0.5859145,-0.16813247,0.1826217,-0.12458817,-0.15639731,-0.45527947,-0.098405525,-0.21607813,-0.577542,-0.122674815,1.079778,0.18766502,-0.3923487,-0.6395505,-0.80631155,0.035758395,-0.16189265,-0.04326205,1
-0.10245291,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.064261265,-0.1859609,-0.03796948,-0.16137616,-0.020059181,-0.12787805,-0.034419492,-0.13450842,-0.08319377,0.047555983,0.11487764,-0.38986343,-0.0111922175,-0.08653648,0.051945172,-0.2156253,-0.062202632,-0.32342768,0.0018385313,0.2715913,-0.028315213,-0.06333108,0.13234845,-0.34964088,-0.045354463,0.19672129,0.22665161,-0.24033734,-0.093879215,6.3936143,-0.077656925,-0.12597282,-0.08420343,-0.1961689,0.076865226,0.078404054,-0.24875632,-0.33730584,0.2553452,-0.5532138,-0.31487733,-0.2622297,0.32120743,0.67009544,0.18400119,-0.22490972,-0.09405645,0.5290242,-0.058649357,-0.8107466,6.3904214,0.4001342,-0.12789878,10.17333,-0.051401116,-0.12478135,-0.38302264,-0.09053003,-0.48133805,-0.13674377,0.41058356,0.15594135,-0.1580065,-0.04987928,-0.15098375,-0.44677287,-0.809259,0.06753987,-0.14365132,-0.06538503,0.027174171,-0.20929489,0.11482074,-0.24531312,-0.4628168,-0.12458817,-0.52800167,-0.23398338,-0.098405525,-0.19474085,-0.8158975,0.29944167,18.440142,0.35462707,0.30258328,-0.54098773,-0.88328624,-0.47414947,-0.16189265,-0.26667577,1
-0.15927103,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.064261265,-0.12240628,-0.18743654,-0.21975236,-0.2059419,-0.25347424,0.16870683,-0.031030264,0.10944108,0.09276533,0.43729496,-0.051118508,-0.0085669225,0.1591075,-0.13213122,-0.2509201,-0.062202632,0.38832378,-0.20144832,0.1530994,-0.14137846,-0.06333108,0.02779133,0.7481082,0.054746777,0.27401373,0.3656994,-0.15902513,0.31623253,8.800208,-0.077656925,0.0738572,-0.08420343,-0.051906243,-0.14265236,0.18813612,-0.27676907,0.20597,0.2259699,0.08633126,-0.11125403,0.105805114,-0.1456644,0.6340498,-0.27359548,-0.17447564,-0.09405645,-0.103527494,0.06252045,-0.94546074,-0.0687474,-0.021640249,-0.5389064,-0.073464505,-0.098068796,4.0614967,-0.27899075,-0.09053003,-0.16069613,-0.194855,3.563599,0.16942619,-0.1580065,-0.10236887,-0.23243433,-0.31225857,-0.5109577,0.020468928,-0.14365132,-0.06538503,0.3510878,1.6039807,0.8622147,-0.33474785,-0.20566267,-0.12458817,0.19594163,0.3695307,-0.098405525,-0.19332202,-0.14739825,0.18670963,0.15254602,0.2828127,0.77143157,-0.2851559,-0.50068164,0.28764674,1.8729732,0.31116337,0
-0.07136395,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.064261265,-0.09361048,-0.3024806,-0.10586299,-0.0992283,-0.07551818,0.11716449,0.09685395,-0.14037848,0.264209,-0.052517228,-0.12202692,0.016918998,-0.18481031,-0.21423998,-0.22599009,-0.062202632,-0.23235834,-0.10849874,-0.081141375,-0.08444684,-0.06333108,-0.05323137,0.21021226,0.3252477,-0.04927184,0.7723662,-0.31103912,-0.14566799,-0.08098747,-0.077656925,0.0108515015,-0.08420343,-0.24797508,0.26027197,-0.04184489,-0.4787267,0.15924379,0.09335738,-0.3930925,-0.27782452,0.089378536,-0.18954778,-0.20363653,0.25335413,-0.23147623,-0.09405645,-0.11453323,-0.14068094,-0.8960486,-0.0687474,-0.45228466,-0.04039291,-0.073464505,-0.06787174,-0.12478135,-0.18740234,4.8088646,0.98236346,-0.15881139,0.3569823,0.9554137,-0.1580065,0.10678995,8.509341,-0.23561607,-0.8239164,0.4116627,-0.14365132,-0.06538503,-0.4051443,1.0264499,0.0099209,0.4520074,0.6519877,-0.12458817,0.1223319,-0.17211953,-0.098405525,-0.23657882,0.0034141124,0.26986533,-0.0069907294,-0.042427827,0.3858243,0.14848974,-0.35785288,1.5132225,-0.16189265,0.10953209,0
-0.098385446,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.064261265,-0.14047857,-0.03413634,-0.13569567,-0.19321027,-0.08457723,-0.29458457,0.14058182,-0.28289124,-0.16742371,-0.23194796,-0.30213848,-0.07461954,-0.20833358,-0.3496286,-0.24660432,-0.062202632,-0.22581683,-0.137999,-0.047410794,-0.22203238,-0.06333108,-0.059620544,-0.05649998,-0.14985654,0.039749265,-0.27041417,-0.18191004,0.03354889,-0.08098747,-0.077656925,-0.2057371,-0.08420343,-0.0979006,-0.14651163,0.22504315,-0.28759336,0.8738637,-0.06249346,-0.58453506,-0.14125733,-0.4354882,1.1860231,0.68910426,-0.44093883,-0.2517622,-0.09405645,0.88147324,-0.0052967714,-1.0080308,-0.0687474,-0.074595205,-0.23023659,-0.073464505,-0.09266644,-0.12478135,-0.30714253,-0.09053003,0.0013173935,-0.24796255,-0.16319847,0.045147847,-0.1580065,-0.116519846,-0.3294004,-0.12298506,-0.6713502,-0.19400978,7.241493,-0.06538503,0.09836405,-0.07444672,0.122441776,-0.3563287,-0.018827535,-0.12458817,-0.31054604,-0.4619873,-0.098405525,-0.29722366,-0.41050833,-0.091170765,0.0015186933,-0.18958013,0.12588961,-0.3787943,-0.37069225,-0.24421561,0.8966576,-0.7129746,1
-0.106721625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.102319054,-0.1472944,-0.005834678,-0.1861678,0.0056296503,0.055911385,-0.100104034,-0.10922255,-0.06856881,-0.15943813,0.064325415,-0.04841949,-0.19091888,-0.08206977,-0.028886516,0.0,-0.34757945,0.2800484,-0.014771005,0.0049065123,0.0,-0.17792244,0.012726507,-0.37313485,0.033842996,-0.36497456,-0.17497933,-0.13350165,0.0,0.0,-0.33448502,0.0,-0.054043554,-0.36193857,-0.32551324,-0.42338374,-0.27452496,-0.36403373,0.057886727,0.09734278,-0.2821255,-0.24630332,-0.18668102,0.060755484,-0.107135996,0.0,-0.33580506,-0.044317193,-0.09760507,0.0,-0.093971625,-0.07894481,0.0,-0.5408126,0.0,-0.28296837,0.0,-0.4114531,-0.09114537,-0.41723508,0.17917155,0.0,-0.16189249,-0.2966292,-0.20212112,-0.5924453,-0.53706735,0.0,0.0,0.10995922,-0.6572931,-0.38813317,-0.032816593,-0.32705814,0.0,0.30396077,0.12356705,0.0,-0.023923026,-0.6251705,-0.025179267,-0.13959663,-0.2595262,-0.43591207,-0.1732519,-0.30154213,-0.35411942,0.0,0.364492,1
-0.085933246,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.064261265,-0.18552794,-0.15245524,-0.091219015,-0.10959653,0.02580316,-0.22707666,-0.21904737,-0.100286186,-0.30041483,0.43138877,-0.08888127,-0.035088982,-0.054472826,-0.109270595,-0.11647068,-0.062202632,-0.115118645,-0.18561509,-0.16722974,-0.041806087,-0.06333108,-0.2097782,0.4237597,-0.5773403,-0.28762087,-0.411628,-0.29019818,-0.21192442,-0.08098747,-0.077656925,-0.4633878,-0.08420343,-0.09724774,-0.40853718,-0.042055696,-0.44946885,0.58401257,-0.32679394,0.046322946,-0.16694888,-0.4812611,-0.31815684,-0.14100994,-0.1252099,0.16109602,-0.09405645,-0.16817304,-0.16877374,-0.27073884,-0.0687474,-0.22222377,0.101653345,-0.073464505,-0.45499444,-0.12478135,0.30402052,-0.09053003,0.02657409,-0.13948396,-0.29181722,-0.27377415,-0.1580065,-0.26707336,-0.27111676,-0.64324915,-0.026594114,-0.63640463,-0.14365132,-0.06538503,0.1325471,-0.50790966,-0.16777034,-0.3361756,-0.3325226,-0.12458817,-0.3064951,0.0066480017,-0.098405525,-0.14003511,-0.43681204,0.058197744,-0.37767205,-0.18286559,-0.13701133,-0.12703042,-0.47158706,-0.8045231,-0.16189265,0.095086314,1
-0.02254454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15395652,-0.13428748,5.4221683,0.23454899,0.0771288,-0.24759167,-0.120605,-0.00085366686,-0.19549382,-0.18159892,0.041292135,-0.13764456,-0.2938269,-0.020018397,-0.03516207,0.0,-0.06593159,0.18586707,-0.04150835,-0.18275522,0.0,-0.13887814,0.03235227,-0.5237986,-0.14449187,20.643696,-0.3209817,-0.17520335,0.0,0.0,-0.25685114,0.0,0.09772637,-0.3333115,-0.170558,-0.45318896,-0.15878722,17.799217,12.409529,0.014199687,-0.6683631,0.03075288,-0.08899593,0.15903741,-0.07059685,0.0,-0.15531383,-0.11731597,-0.0037004796,0.0,-0.066331014,0.07361317,0.0,-0.30987856,0.0,-0.55540615,0.0,0.030884549,0.02170995,-0.4860604,0.1931078,0.0,-0.08110656,-0.2235312,-0.5773321,-0.31353053,-0.52584463,0.0,0.0,0.073174566,-0.47336304,-0.13353755,-0.4108392,5.8837667,0.0,-0.21420735,0.23519322,0.0,0.095628455,-0.29938194,4.2162213,-0.5351895,-0.1118388,-0.49084628,-0.16819632,0.008725541,-0.35050514,0.0,-0.059073817,1
