rnaseq_gene__GENE_TTTY5,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_SNAR-A2,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_PRM1,rnaseq_gene__GENE_SNORD8,rnaseq_gene__GENE_PPIAL4B,methylation_gene__GENE_OSBPL6,rnaseq_gene__GENE_LRRC30,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_SPO11,rnaseq_gene__GENE_FAM41AY1,rnaseq_gene__GENE_NKX6-2,methylation_gene__GENE_LPPR2,rnaseq_gene__GENE_FLJ44082,methylation_gene__GENE_PNN,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_CASP6,methylation_gene__GENE_TRAPPC2L;GALNS,rnaseq_gene__GENE_MS4A5,methylation_gene__GENE_EXT1,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_OR5M3,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_OR4D10,methylation_gene__GENE_ZNF721;PIGG,rnaseq_gene__GENE_OR10T2,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_TAAR6,methylation_gene__GENE_FRY,rnaseq_gene__GENE_LCE3C,methylation_gene__GENE_ENO2,methylation_gene__GENE_CNP,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_CDK5RAP1,methylation_gene__GENE_BID,rnaseq_gene__GENE_PRM2,methylation_gene__GENE_OBFC2B,methylation_gene__GENE_ZNF44,methylation_gene__GENE_PPP2R5D,methylation_gene__GENE_YJU2B,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_KRTAP19-6,methylation_gene__GENE_B2M,methylation_gene__GENE_RSPH3,rnaseq_gene__GENE_OR4P4,methylation_gene__GENE_KIAA1328;C18ORF10,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_ASAH1,methylation_gene__GENE_PTGR2,methylation_gene__GENE_SUV39H2,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_AMBN,rnaseq_gene__GENE_HES3,rnaseq_gene__GENE_DEFB104A,rnaseq_gene__GENE_ONECUT3,methylation_gene__GENE_LRP2BP,methylation_gene__GENE_VEGFB,methylation_gene__GENE_ATP5S;L2HGDH,rnaseq_gene__GENE_UNCX,rnaseq_gene__GENE_CRYGC,rnaseq_gene__GENE_OR5A1,methylation_gene__GENE_ACTR1A;SUFU,rnaseq_gene__GENE_KRTAP4-11,rnaseq_gene__GENE_SNORA28,methylation_gene__GENE_TPP1,rnaseq_gene__GENE_OR2W1,methylation_gene__GENE_ERCC8;NDUFAF2,methylation_gene__GENE_SLC25A38,rnaseq_gene__GENE_FGF6,methylation_gene__GENE_CNIH,methylation_gene__GENE_GMCL1,rnaseq_gene__GENE_C20ORF166,methylation_gene__GENE_GSR,methylation_gene__GENE_SIN3A,methylation_gene__GENE_MLST8,methylation_gene__GENE_ADK;AP3M1,rnaseq_gene__GENE_KIR3DP1,rnaseq_gene__GENE_OR6C4,rnaseq_gene__GENE_P2RX6P,rnaseq_gene__GENE_PAGE3,methylation_gene__GENE_RPUSD2,methylation_gene__GENE_ENTPD6,rnaseq_gene__GENE_LIM2,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_TRIM8,rnaseq_gene__GENE_DHRS7C,rnaseq_gene__GENE_OR56A1,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_AP2B1,methylation_gene__GENE_DIS3L,methylation_gene__GENE_DVL1,methylation_gene__GENE_LASS5,target
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.30222797,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.34740004,-0.054042384,0.46611527,-0.042500064,-0.06909592,-0.6480918,-0.069158584,-0.31116286,-0.054831173,0.09289785,-0.059162382,-0.078358516,-0.053536013,-0.34273177,-0.18789038,-0.09654722,-0.3439784,-0.065219104,-0.057666454,-0.06925289,-0.22981407,-0.062246185,-0.6648934,-0.08414825,-0.14370757,0.09629498,0.56378376,-0.09052681,0.05242774,-0.11761797,-0.27459693,0.2296252,0.28531617,-0.041330405,0.25640047,0.5732134,-0.044886343,0.05207416,-0.06825314,-0.15730137,0.524457,-0.12751956,2.587957,-0.21529208,-0.089100406,-0.048288155,-0.071920976,-0.39943045,-0.42890006,0.16710442,-0.07896766,-0.11783594,-0.09926551,0.294704,-0.14203855,-0.06664966,-0.08248684,-0.08948154,0.24280559,-0.20602126,-0.08795058,-0.18802388,-0.6672949,-0.11526267,-0.42575467,-0.7754117,-0.4407311,0.23988812,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.108383276,-0.11010829,-0.23341642,-0.06940588,0.8069177,-0.17625973,-0.16392021,-0.069542356,-0.08011707,-0.4136552,0.009779556,-0.14810593,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.2878213,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.108340144,-0.054042384,0.06652725,-0.042500064,-0.017500486,0.061192743,-0.069158584,-0.074913904,-0.054831173,-0.556504,-0.059162382,-0.078358516,-0.053536013,-0.25652534,-0.028052656,-0.09654722,-0.35620657,-0.065219104,-0.057666454,-0.06925289,-0.3023743,-0.062246185,0.12100776,-0.5083156,-0.14370757,-0.25607374,-0.26148644,-0.09052681,-0.08878857,-0.6435738,-0.28999707,0.012825082,-0.37507606,-0.041330405,-0.21996012,0.31758484,-0.044886343,1.1026503,-0.06825314,0.1802168,0.07824446,-0.6194142,-0.14698958,-0.21529208,-0.089100406,-0.048288155,-0.071920976,-0.21752614,-0.36034578,-0.1954837,-0.07896766,-0.11783594,-0.09926551,-0.74611515,-0.14203855,-0.06664966,-0.14804763,-0.08948154,0.7055834,-0.17803232,-0.08795058,-0.3533707,-0.07619622,-0.11526267,-0.20416953,-0.14144251,-0.044210352,0.37662873,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.23610201,-0.31929713,-0.23341642,-0.06940588,-0.24931344,-0.17625973,-0.16392021,-0.069542356,0.35218492,-0.27487668,-0.031215802,0.6837754,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.0192464,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.1805313,-0.054042384,-0.35056987,-0.042500064,0.108626716,-0.08009615,-0.069158584,-0.14756672,-0.054831173,-0.14574112,-0.059162382,-0.078358516,-0.053536013,-0.19284394,1.4018737,-0.09654722,0.30007845,-0.065219104,-0.057666454,-0.06925289,-0.31956908,-0.062246185,0.061446443,0.08661129,-0.14370757,-0.08798351,-0.17585611,-0.09052681,-0.06898787,0.16178897,0.74585104,-0.236755,-0.012946349,-0.041330405,0.5102678,1.0222607,-0.044886343,-0.13919874,-0.06825314,-0.26335534,0.032763228,0.38752678,-0.27728888,-0.21529208,-0.089100406,-0.048288155,-0.071920976,-0.59863716,-0.30717424,0.14145234,-0.07896766,-0.11783594,-0.09926551,-0.07645622,-0.14203855,-0.06664966,-0.09617147,-0.08948154,-0.18211964,-0.17923439,-0.08795058,-0.49147692,-0.50445086,-0.11526267,0.08027477,-0.3007651,-0.414066,-0.30506366,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.0455954,-0.4537276,-0.23341642,-0.06940588,0.004041737,-0.17625973,-0.16392021,-0.069542356,-1.4651718,-0.6103197,-0.34033084,-0.16322733,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.0,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,0.0,-0.054042384,0.0,-0.042500064,0.0,0.0,-0.069158584,0.0,-0.054831173,0.0,-0.059162382,-0.078358516,-0.053536013,0.0,0.0,-0.09654722,0.0,-0.065219104,-0.057666454,-0.06925289,0.0,-0.062246185,0.0,0.0,-0.14370757,0.0,0.0,-0.09052681,0.0,0.0,0.0,0.0,0.0,-0.041330405,0.0,0.0,-0.044886343,0.0,-0.06825314,0.0,0.0,0.0,0.0,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.0,0.0,0.0,-0.07896766,-0.11783594,-0.09926551,0.0,-0.14203855,-0.06664966,0.0,-0.08948154,0.0,0.0,-0.08795058,0.0,0.0,-0.11526267,0.0,0.0,0.0,0.0,-0.12883839,-0.0583981,-0.052082743,-0.066061795,0.0,0.0,-0.23341642,-0.06940588,0.0,-0.17625973,-0.16392021,-0.069542356,0.0,0.0,0.0,0.0,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.65708673,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.13499056,-0.054042384,0.07343669,-0.042500064,1.003652,-0.48906308,-0.069158584,-0.113149315,-0.054831173,-0.09041508,-0.059162382,-0.078358516,-0.053536013,0.06532608,-0.28530237,-0.09654722,-0.18439299,-0.065219104,-0.057666454,-0.06925289,-0.2431973,-0.062246185,0.14711364,-0.61260647,-0.14370757,-0.6557654,-0.58651257,-0.09052681,-0.24779652,0.005085897,-0.3395253,0.48507392,-0.54707515,-0.041330405,-0.21077707,0.13674055,-0.044886343,26.518465,-0.06825314,0.41777632,-0.033457253,-0.47129676,-0.27168822,2.030649,-0.089100406,-0.048288155,-0.071920976,-0.318969,-0.37949222,-0.6765814,-0.07896766,-0.11783594,-0.09926551,-0.7599452,-0.14203855,-0.06664966,-0.04270035,-0.08948154,0.6189746,-0.09307308,-0.08795058,-0.3518707,-0.58603305,-0.11526267,-0.52191013,0.0797672,-0.02113047,-0.2204969,-0.12883839,-0.0583981,-0.052082743,-0.066061795,0.031840026,-0.38767722,-0.23341642,-0.06940588,-0.48220938,-0.17625973,-0.16392021,-0.069542356,0.27112776,0.48752758,0.12503937,0.1001383,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.3603837,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,0.0147126075,-0.054042384,0.22574922,-0.042500064,-0.15936522,-0.0060244813,-0.069158584,-0.056406416,-0.054831173,-0.26686877,-0.059162382,-0.078358516,-0.053536013,-0.09155482,0.046067998,-0.09654722,-0.33225754,-0.065219104,-0.057666454,1.2042772,-0.30029917,-0.062246185,-0.37623283,-0.45362735,-0.14370757,0.060014628,-0.10464804,-0.09052681,-0.21700644,0.03826815,-0.09967952,-0.23169804,-0.3180367,-0.041330405,-0.22930077,0.2352609,-0.044886343,-0.4352805,-0.06825314,-0.32737094,-0.078453094,-0.44322792,-0.074706785,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.573925,-0.17734385,-0.45727402,-0.07896766,-0.11783594,-0.09926551,0.5040239,-0.14203855,-0.06664966,-0.22373311,-0.08948154,-0.24111027,-0.22878078,-0.08795058,-0.43465358,-0.18477622,-0.11526267,-0.4010756,-0.10860207,0.44528237,0.023650656,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.262588,-0.5061369,-0.23341642,-0.06940588,-0.14885032,-0.17625973,-0.16392021,-0.069542356,0.0660561,0.24915984,0.122559175,-1.2062802,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.30282554,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.2880225,-0.054042384,-0.35554463,-0.042500064,-0.3077808,-0.4245549,-0.069158584,-0.18695672,-0.054831173,-0.5561995,-0.059162382,-0.078358516,-0.053536013,-0.23407055,1.1702543,-0.09654722,-0.12926278,-0.065219104,-0.057666454,-0.06925289,-0.3778368,-0.062246185,-0.35113266,-0.76576674,2.3390992,-0.56113684,-0.1150366,-0.09052681,-0.59314185,-0.36953706,0.4544069,0.30223492,-0.16964516,-0.041330405,-0.04554272,-0.18423952,-0.044886343,0.15773723,-0.06825314,-0.16433796,-0.12643923,0.0006138896,0.5218905,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.30517456,-0.14401035,-0.08932909,-0.07896766,-0.11783594,-0.09926551,-0.17459974,-0.14203855,-0.06664966,-0.34557128,-0.08948154,-0.17175734,-0.15697788,-0.08795058,-0.28322503,-0.5604594,-0.11526267,-0.25981194,-0.6545338,-0.49230298,-0.011154473,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.13949728,-0.78130436,-0.23341642,-0.06940588,0.2717394,1.7969977,-0.16392021,-0.069542356,-1.1713022,-0.6705179,-0.6316195,-0.29078403,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.4454244,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.07521291,-0.054042384,0.0340468,-0.042500064,0.37001753,0.24232344,-0.069158584,-0.10343361,-0.054831173,-0.6934672,-0.059162382,-0.078358516,-0.053536013,-0.30420893,-0.13533953,-0.09654722,-0.030067215,-0.065219104,-0.057666454,-0.06925289,-0.104249045,-0.062246185,0.3342351,-0.3442813,-0.14370757,-0.7127508,0.23519261,-0.09052681,-0.42412108,0.0043287138,-0.31115237,0.08888936,-0.7173814,-0.041330405,-0.23781009,0.43530524,-0.044886343,-0.5518669,-0.06825314,0.14506942,-0.6423251,0.31427753,-0.17735633,-0.21529208,-0.089100406,-0.048288155,-0.071920976,-0.10582256,-0.5761147,-0.48352754,-0.07896766,-0.11783594,-0.09926551,-0.62054986,-0.14203855,-0.06664966,-0.005088347,-0.08948154,-0.10391582,-0.18467239,-0.08795058,-0.1944736,-0.53051424,-0.11526267,-0.23691544,0.14137216,-0.12662207,-0.14633341,-0.12883839,-0.0583981,-0.052082743,-0.066061795,0.3533809,-0.588138,-0.23341642,-0.06940588,-0.22183408,-0.17625973,-0.16392021,-0.069542356,-0.8384112,0.7212646,0.064949565,-0.7881781,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.3534185,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,0.033791237,-0.054042384,0.21017124,-0.042500064,-0.15433761,-0.2231002,-0.069158584,-0.08743214,-0.054831173,-0.12542363,-0.059162382,-0.078358516,-0.053536013,-0.21951526,0.12991266,-0.09654722,-0.35125008,-0.065219104,-0.057666454,-0.06925289,-0.37709108,-0.062246185,-0.22163084,-0.478526,-0.14370757,-0.18344775,0.08362255,-0.09052681,-0.17569885,0.30296835,-0.35538504,-0.3089545,-0.5340103,-0.041330405,-0.5554854,0.20102128,-0.044886343,0.012656294,-0.06825314,-0.10341787,-0.20961939,-0.595597,-0.11081151,-0.21529208,-0.089100406,-0.048288155,-0.071920976,-0.022095336,-0.16851366,-0.096532986,-0.07896766,-0.11783594,-0.09926551,-0.61650985,-0.14203855,-0.06664966,-0.16560972,-0.08948154,-0.22352912,-0.12321251,-0.08795058,-0.4723491,-0.16056012,-0.11526267,-0.67192715,-0.015113877,-0.13252527,-0.10020651,-0.12883839,12.055725,-0.052082743,-0.066061795,-0.3113272,-0.35182637,3.6741743,-0.06940588,-0.38407117,-0.17625973,-0.16392021,-0.069542356,0.68529665,0.083770595,0.19599098,-0.40920278,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.0877462,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.25983813,-0.054042384,-0.09759162,-0.042500064,-0.2954842,-0.6809272,1.5161226,-0.40251192,-0.054831173,-0.20096812,-0.059162382,-0.078358516,-0.053536013,-0.019499635,-0.30145884,-0.09654722,-0.2871263,-0.065219104,-0.057666454,-0.06925289,-0.19229285,-0.062246185,-0.29556912,-0.13435297,-0.14370757,-0.0741315,0.0070071104,-0.09052681,0.10423614,-0.049586732,0.21736464,0.10639138,0.243779,-0.041330405,0.30773142,0.5060693,-0.044886343,0.2378033,-0.06825314,-0.19828549,0.12348858,0.181384,1.5639008,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.80837417,-0.45955873,0.25163543,-0.07896766,-0.11783594,-0.09926551,0.17373395,-0.14203855,-0.06664966,-0.15010758,-0.08948154,0.26284668,0.02212132,-0.08795058,-0.17815545,0.2136479,-0.11526267,0.67837304,-0.6142449,-0.4547716,-0.16962664,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.023089964,-0.68729335,-0.23341642,-0.06940588,0.65025735,-0.17625973,1.8026452,-0.069542356,-1.2853825,-0.44448817,-0.28290495,0.050881885,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.4471919,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.105997086,-0.054042384,-0.099392965,-0.042500064,-0.21748638,-0.31096387,-0.069158584,-0.1247038,-0.054831173,-0.2642927,-0.059162382,-0.078358516,-0.053536013,-0.3215623,-0.23240338,-0.09654722,-0.23174049,-0.065219104,-0.057666454,-0.06925289,-0.49156588,-0.062246185,0.61175823,-0.08490667,-0.14370757,-0.94823205,-0.14036217,-0.09052681,-0.81816113,-0.41640592,-0.3821646,-0.28930697,-0.5523364,-0.041330405,-0.60757846,0.76428586,-0.044886343,-0.50070435,-0.06825314,-0.359733,-0.38262254,-0.37828243,-0.3580803,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.24975947,-0.54548615,-0.7456373,-0.07896766,-0.11783594,-0.09926551,-0.6048617,-0.14203855,-0.06664966,-0.42338252,-0.08948154,-0.82642275,-0.18679532,-0.08795058,-0.25227043,-0.58038425,-0.11526267,-0.80179393,0.25074127,-0.008294849,0.39576295,-0.12883839,-0.0583981,-0.052082743,-0.066061795,0.117784716,-0.8017444,-0.23341642,-0.06940588,-0.8303291,-0.17625973,-0.16392021,-0.069542356,-0.5407923,0.2786425,-0.12689285,-0.554776,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.14254493,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.31476277,-0.054042384,0.030882701,-0.042500064,-0.32159752,-0.36305135,-0.069158584,-0.23733464,-0.054831173,-0.056429755,-0.059162382,-0.078358516,-0.053536013,-0.2684807,-0.008783114,-0.09654722,0.018269112,-0.065219104,-0.057666454,-0.06925289,-0.27980602,-0.062246185,-0.48731625,-0.14185259,0.8149734,0.52999055,-0.13915177,-0.09052681,-0.091174245,-0.17447628,-0.43630618,-0.50648683,-0.5048245,-0.041330405,1.0164098,1.8013415,-0.044886343,-0.3420255,-0.06825314,-0.25882816,0.06376539,0.14574882,0.5531157,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.388114,0.029893104,0.9798036,-0.07896766,-0.11783594,-0.09926551,0.7089475,-0.14203855,-0.06664966,-0.035147585,-0.08948154,-0.039313477,-0.058506627,-0.08795058,-0.03032906,1.6395767,-0.11526267,-0.34824967,-0.6164646,-0.47396496,-0.15004778,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.02774723,-0.44479075,-0.23341642,-0.06940588,0.6975809,-0.17625973,-0.16392021,-0.069542356,-0.416127,-0.647067,-0.4384885,-0.07892996,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.17810474,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.25492132,-0.054042384,-0.5115528,-0.042500064,-0.11619754,-0.5581809,-0.069158584,-0.3013613,-0.054831173,-0.5330508,-0.059162382,-0.078358516,-0.053536013,-0.18629426,0.029333003,-0.09654722,-0.11826605,-0.065219104,-0.057666454,-0.06925289,-0.24372572,-0.062246185,-0.75062984,0.49520025,-0.14370757,-0.098621145,-0.36400384,3.745752,-0.098366395,0.1051016,-0.29797152,-0.52687436,-0.025002167,-0.041330405,0.15124251,0.60142106,-0.044886343,0.035447787,-0.06825314,-0.36785024,0.337951,0.4279002,-0.13169993,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.639709,-0.12157437,0.2414215,-0.07896766,-0.11783594,-0.09926551,0.1580068,-0.14203855,-0.06664966,-0.1540081,-0.08948154,-0.04207739,-0.21040963,-0.08795058,-0.3017857,-0.51854545,-0.11526267,-0.4606566,-0.46866325,-0.43508086,0.01369788,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.071741976,-0.5907628,-0.23341642,-0.06940588,0.5061892,-0.17625973,-0.16392021,-0.069542356,-0.3628759,-0.18322186,-0.675173,-0.3914483,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.2943145,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.077424906,-0.054042384,0.05979483,-0.042500064,-0.28999522,-0.053538553,-0.069158584,0.06047932,-0.054831173,-0.23348694,-0.059162382,-0.078358516,-0.053536013,-0.23734266,-0.1192511,-0.09654722,-0.15625116,-0.065219104,-0.057666454,-0.06925289,-0.53613156,-0.062246185,-0.1424499,-0.15045835,-0.14370757,-0.14237115,0.46282908,-0.09052681,-0.44974342,-0.21209697,-0.24140279,0.11516227,-0.0541681,-0.041330405,0.15970273,-0.08523769,-0.044886343,-0.72979015,-0.06825314,-0.44411075,-0.25041243,-0.45054173,-0.22172514,-0.21529208,-0.089100406,-0.048288155,-0.071920976,-0.0809861,-0.42780298,1.3545374,-0.07896766,-0.11783594,-0.09926551,-0.45506966,-0.14203855,-0.06664966,-0.24963032,-0.08948154,-0.5520417,-0.24432825,-0.08795058,-0.33700132,-0.16645102,-0.11526267,0.027508462,-0.3163149,-0.11130896,0.081381395,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.11540887,-0.47588843,-0.23341642,-0.06940588,0.18205266,-0.17625973,-0.16392021,-0.069542356,0.059175067,0.0266933,-0.3667707,-0.4771226,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.30940905,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,0.23938541,-0.054042384,0.28123277,-0.042500064,0.13275282,0.37459227,-0.069158584,0.07010362,-0.054831173,0.35039955,-0.059162382,-0.078358516,-0.053536013,-0.5689945,-0.005613356,-0.09654722,-0.2150857,-0.065219104,-0.057666454,-0.06925289,-0.33768058,-0.062246185,0.38739008,-0.30385634,-0.14370757,-0.29453278,-0.29483807,-0.09052681,0.20926835,-0.17707072,-0.39180374,0.171136,-0.09596316,-0.041330405,-0.37394276,2.6868382,-0.044886343,-0.15498105,-0.06825314,0.81279546,-0.42816177,-0.5478296,0.40488246,-0.21529208,-0.089100406,-0.048288155,-0.071920976,-0.9394933,-0.042416412,0.20647895,-0.07896766,-0.11783594,-0.09926551,-0.29427937,-0.14203855,-0.06664966,-0.20831943,-0.08948154,-0.33604732,0.071523815,-0.08795058,0.10440752,-0.4034009,-0.11526267,-0.35657728,0.38623205,-0.2881163,-0.6302907,-0.12883839,-0.0583981,-0.052082743,-0.066061795,0.060902826,-0.5862217,-0.23341642,-0.06940588,-0.9035883,-0.17625973,-0.16392021,-0.069542356,-0.37332714,1.7230566,1.2426854,-0.46681467,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.63993025,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.14589036,-0.054042384,-0.26066083,-0.042500064,0.21408835,0.24632815,-0.069158584,0.1842404,-0.054831173,-0.15420415,-0.059162382,-0.078358516,-0.053536013,0.06527096,0.075617634,-0.09654722,-0.03454404,-0.065219104,-0.057666454,-0.06925289,0.029144343,-0.062246185,0.5995587,0.31559885,-0.14370757,-0.057353918,-0.015507274,-0.09052681,0.11498535,0.039342728,0.053515166,-0.20075671,0.2959354,-0.041330405,0.18192972,-0.24163654,-0.044886343,0.6685102,-0.06825314,-0.25145268,-0.30430773,-0.2920644,0.41156292,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.5024199,1.1004249,0.07610832,-0.07896766,-0.11783594,-0.09926551,0.3394262,-0.14203855,-0.06664966,-0.03200198,-0.08948154,0.36184913,0.17036791,-0.08795058,0.08433325,0.35444537,-0.11526267,0.076902695,-0.25410107,-0.22067557,-0.008159791,-0.12883839,-0.0583981,-0.052082743,-0.066061795,0.19021526,0.04732736,-0.23341642,-0.06940588,-0.031033227,-0.17625973,-0.16392021,-0.069542356,-0.48352394,-0.63783187,-0.31848884,0.13388447,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.28033867,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.08761791,-0.054042384,0.096742965,-0.042500064,-0.030665873,-0.34934324,-0.069158584,-0.15416488,-0.054831173,0.27891672,-0.059162382,-0.078358516,-0.053536013,-0.19077675,-0.11395592,-0.09654722,0.32276636,-0.065219104,-0.057666454,-0.06925289,-0.37730604,-0.062246185,2.3745935,-0.22226577,2.0679495,-0.17928982,-0.40354893,-0.09052681,-0.6324061,-0.251239,0.022240551,0.20805919,-0.37350246,-0.041330405,0.24974449,0.37809458,-0.044886343,-0.72763526,-0.06825314,0.08717907,-0.4585547,0.11538384,-0.2340522,1.2678828,-0.089100406,-0.048288155,-0.071920976,0.22524747,-0.65664047,0.004639675,-0.07896766,-0.11783594,-0.09926551,-0.14077769,-0.14203855,-0.06664966,-0.24354158,-0.08948154,-0.039888605,-0.19617057,-0.08795058,-0.12801705,0.022221372,-0.11526267,-0.62943447,0.13877995,-0.1228526,0.37425733,-0.12883839,-0.0583981,-0.052082743,-0.066061795,0.6918154,-0.45910883,-0.23341642,-0.06940588,-0.23568632,-0.17625973,-0.16392021,-0.069542356,-0.8479883,2.2821865,-0.37564608,-0.39558396,0
