rnaseq_gene__GENE_PSG11,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_SCARNA23,methylation_gene__GENE_FRY,rnaseq_gene__GENE_CT47A6,methylation_gene__GENE_GPI,rnaseq_gene__GENE_ADAD1,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_CDY2B,methylation_gene__GENE_VEGFA,methylation_gene__GENE_SKIL,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_TSPY3,methylation_gene__GENE_PIGP;TTC3,methylation_gene__GENE_USP14,rnaseq_gene__GENE_PSG7,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_PRAMEF17,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_PRAMEF18,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_SART3,rnaseq_gene__GENE_PRAMEF16,methylation_gene__GENE_CCNG1,rnaseq_gene__GENE_SLC6A5,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_KRTAP20-4,rnaseq_gene__GENE_KCNK18,methylation_gene__GENE_ZNF619,rnaseq_gene__GENE_IQCF5,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_CDX4,methylation_gene__GENE_FADS1;MIR1908,rnaseq_gene__GENE_KRTAP19-3,methylation_gene__GENE_RBP5;CLSTN3,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_OR2T6,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_TMIGD1,methylation_gene__GENE_ENO2,methylation_gene__GENE_ZNF345,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_SNORA69,methylation_gene__GENE_KTELC1,methylation_gene__GENE_DGUOK,methylation_gene__GENE_TNKS2,methylation_gene__GENE_TRIB3,rnaseq_gene__GENE_OR9I1,rnaseq_gene__GENE_GUCA1C,rnaseq_gene__GENE_OR7G2,methylation_gene__GENE_SLC15A4,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_CRYGA,methylation_gene__GENE_GMCL1,methylation_gene__GENE_SPATA13,rnaseq_gene__GENE_UBE2DNL,methylation_gene__GENE_TPCN2,methylation_gene__GENE_NT5C3L,rnaseq_gene__GENE_GALNTL5,methylation_gene__GENE_ADAR,rnaseq_gene__GENE_LYZL1,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_NANOGNB,methylation_gene__GENE_ABAT,methylation_gene__GENE_CYP51A1,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_TEX28,cnv_log2__GENE_MIR1296,methylation_gene__GENE_DCTN3,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_SRY,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_SLC25A38,cnv_log2__GENE_NRBF2,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_CT47B1,rnaseq_gene__GENE_PRAMEF22,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_PRAMEF5,cnv_log2__GENE_ADO,cnv_log2__GENE_EGR2,cnv_log2__GENE_JMJD1C-AS1,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_CNOT10,methylation_gene__GENE_NEK4,methylation_gene__GENE_SQLE,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_HSD3B1,target
-0.337182,-0.080312155,-0.06227874,-0.15768613,-0.16180748,-0.044065267,-0.150959,-0.076317295,-0.21576197,-0.09159165,-0.06457475,-0.076208994,-0.08742843,-0.10594925,-0.22852921,-0.80355585,-0.6887691,-0.121390484,-0.13030465,-0.12621255,-0.32209036,-0.28118706,-0.5621795,-0.16999336,-0.15462574,-0.13495575,0.18291886,-0.3057074,-0.049866814,-0.04719652,-0.27537942,-0.06260881,-0.34819162,-0.12599905,-0.09609405,-0.13640918,-0.24513008,-0.15827926,-0.061691016,0.0,2.4553833,-0.11828527,-0.27898297,-0.6522463,-0.07560215,-0.11405895,0.15230386,-0.1253615,-0.22987415,-0.3006726,-0.60246855,-0.68888247,-0.119572654,-0.08731264,-0.51576436,-0.09560597,0.31085142,-0.0031283642,-0.20746751,-0.12388085,-0.16532485,-0.19076201,-0.43690404,-0.11101367,-0.5054438,-0.17185552,-0.18066214,0.25125712,-0.22218335,-0.12857336,-0.12979798,-0.10481271,-0.044065263,-0.2314688,-0.50411034,-0.18722364,-0.15674396,-0.044065263,-0.4038091,0.37988937,-0.42119688,-0.7891583,1.1212381,-0.3044717,-0.1840136,-0.39008546,-0.16912934,-0.20053826,-0.29389063,-0.41706127,-0.193711,-0.38631964,-0.38631964,-0.39350444,-0.07707038,-0.5840679,-0.4927264,0.5949416,-0.044065267,-0.25359923,1
1.0787238,-0.17887574,-0.06227874,-0.15768613,-0.16180748,-0.044065267,-0.150959,-0.076317295,-0.059912413,-0.09159165,0.1779682,-0.076208994,-0.08742843,-0.10594925,-0.22852921,0.155308,-0.6996503,-0.121390484,-0.13030465,-0.12621255,-0.4741795,-0.38263905,-0.03218462,-0.16999336,-0.15462574,-0.13495575,-0.45830745,-0.3057074,-0.068442605,-0.9891058,-0.27537942,0.003683356,0.8319455,-0.11062625,-0.09609405,-0.13640918,-0.21327814,-0.15827926,-0.061691016,0.0,-0.19397843,-0.13247398,-0.27898297,0.05815718,-0.07560215,-0.11405895,-0.088365614,-0.1253615,-0.22987415,-0.3006726,-0.19955944,0.06511957,-0.119572654,-0.08731264,-1.0805713,-0.075400315,-0.74901927,-0.5011201,2.7997687,-0.14841259,-0.16532485,0.6208261,1.6506044,-0.11101367,-0.6616352,-0.2030543,-0.18066214,-0.15375932,-0.20801602,-0.12857336,0.6187852,-0.10481271,-0.044065263,-0.2314688,-0.3069458,-0.24060573,-0.15674396,-0.044065263,0.047217336,-0.3513039,-0.42119688,-0.7891583,-0.6212926,-0.3044717,-0.46867478,0.03577055,-0.16912934,-0.20053826,-0.29389063,-0.42543197,-0.193711,0.043380424,0.043380424,0.057919655,-0.07707038,-0.07346297,-0.08181936,-0.51098484,-0.044065267,-0.25359923,1
-0.337182,0.04560549,-0.06227874,-0.15768613,-0.16180748,-0.044065267,-0.150959,-0.076317295,-0.4533711,-0.09159165,-1.5861492,-0.076208994,-0.08742843,-0.10594925,-0.22852921,-0.85537916,-1.9913374,-0.121390484,-0.13030465,-0.12621255,-1.363986,-0.5343419,-0.5621795,-0.16999336,-0.15462574,-0.13495575,-0.18566523,3.657334,-0.29780757,9.79502,-0.27537942,-0.31676924,-0.34819162,-0.14074522,-0.09609405,-0.13640918,-0.21165033,4.2708097,-0.061691016,0.0,-0.19397843,-0.12124505,-0.27898297,-0.6832739,-0.07560215,-0.11405895,0.024563925,-0.1253615,1.7748349,1.6705695,-0.43458894,1.5916919,-0.119572654,-0.08731264,0.18899587,-0.16723649,-1.2823554,-0.23958354,1.7389488,0.3013827,3.2067566,-0.3398524,-0.43690404,6.0571756,0.11072436,-0.30395818,1.7842534,0.7554585,-0.27193993,-0.12857336,-0.46386465,-0.10481271,-0.044065263,6.927452,-0.4782904,-0.21388857,-0.15674396,-0.044065263,-0.9527326,0.2677616,-0.11388309,1.2460798,0.2352059,1.3788714,-0.35092276,-0.90837526,-0.16912934,1.0707028,5.2028217,-0.3987654,2.6517608,-0.9092878,-0.9092878,-0.942912,-0.07707038,-0.27514473,1.4576551,0.86250514,-0.044065267,3.4974592,1
-0.337182,-0.106619775,-0.06227874,-0.15768613,-0.16180748,-0.044065267,-0.150959,-0.076317295,-0.3991532,-0.09159165,-2.966541,-0.076208994,-0.08742843,-0.10594925,-0.22852921,-0.82968503,-0.27671468,-0.121390484,-0.13030465,-0.12621255,-0.95142996,-0.34557548,-0.5621795,-0.16999336,-0.15462574,-0.13495575,-0.05144348,-0.3057074,0.13123575,-0.4876572,-0.27537942,-0.1866891,-0.34819162,-0.49810633,-0.09609405,-0.13640918,0.0265152,-0.15827926,-0.061691016,0.0,-0.19397843,-0.09153523,-0.27898297,-0.7395285,10.263371,4.8829975,-1.0011228,-0.1253615,-0.22987415,1.3575174,1.6986729,-0.5757,-0.119572654,-0.08731264,-0.2853399,-0.022256646,0.2640441,0.07164629,-0.20746751,-0.5957756,-0.16532485,-0.79847974,-0.43690404,-0.11101367,-0.4161532,-0.14868076,-0.18066214,0.13282754,-0.0802604,-0.12857336,0.7874516,-0.10481271,-0.044065263,-0.2314688,-0.31768984,-0.12433472,-0.15674396,-0.044065263,0.11364759,-0.105146736,-0.42119688,-0.7891583,0.2580478,1.1115404,2.280027,0.098493524,-0.16912934,0.86881745,0.9755542,-0.44331715,-0.193711,0.10666958,0.10666958,0.124408476,-0.07707038,-0.44456676,-0.3241768,-0.3660542,-0.044065267,-0.25359923,1
-0.337182,-0.044970196,-0.06227874,-0.15768613,-0.16180748,-0.044065267,-0.150959,-0.076317295,-0.12641695,-0.09159165,0.8711129,-0.076208994,-0.08742843,-0.10594925,-0.22852921,0.49571836,1.0141752,-0.121390484,-0.13030465,-0.12621255,-0.7903292,-0.22321549,-0.5621795,-0.16999336,-0.15462574,-0.13495575,0.22523178,-0.3057074,-0.20532398,-0.6065062,-0.27537942,-0.038827706,-0.34819162,0.15199775,2.8011577,-0.13640918,0.05817932,-0.15827926,-0.061691016,0.0,-0.19397843,-0.13286646,5.1468067,-0.43822157,-0.07560215,-0.11405895,0.07467303,-0.1253615,-0.22987415,4.7606974,-0.04678356,-0.6752715,-0.119572654,-0.08731264,0.6828684,0.1421842,-0.53994644,-0.2198788,-0.20746751,0.20074005,-0.16532485,0.21598962,1.046129,-0.11101367,1.3609899,-0.22889216,-0.18066214,0.1235581,-0.087091476,-0.12857336,-0.6347992,-0.10481271,-0.044065263,5.6055493,-0.31941813,0.0027265607,-0.15674396,-0.044065263,-0.019212915,0.52916306,-0.42119688,-0.7891583,0.3418283,-0.3044717,0.73069793,-0.02695243,-0.16912934,2.4722848,-0.29389063,-0.34684604,-0.193711,-0.01990873,-0.01990873,-0.008569166,-0.07707038,-0.30987713,-0.24698435,0.25618425,-0.044065267,-0.25359923,1
-0.337182,-0.35963905,-0.06227874,-0.15768613,-0.16180748,-0.044065267,-0.150959,-0.076317295,-0.0807822,-0.09159165,1.1229287,-0.076208994,-0.08742843,-0.10594925,-0.22852921,-0.6890135,-1.1248515,-0.121390484,-0.13030465,-0.12621255,-0.24301712,-0.47553524,-0.5621795,-0.16999336,-0.15462574,-0.13495575,0.3413255,-0.3057074,0.03628658,0.6591839,-0.27537942,-0.21078455,-0.34819162,0.015090827,-0.09609405,-0.13640918,-0.3739004,-0.15827926,-0.061691016,0.0,-0.19397843,-0.16574372,-0.27898297,-0.54093033,-0.07560215,-0.11405895,0.4037138,-0.1253615,-0.22987415,-0.3006726,-0.49549276,-0.6341316,-0.119572654,-0.08731264,1.1431569,-0.0054185456,-0.47182363,0.033438794,-0.20746751,-0.5957756,-0.16532485,-0.38896507,-0.43690404,-0.11101367,0.27786386,-0.3097705,-0.18066214,0.06809225,-0.20703314,-0.12857336,-0.7126769,-0.10481271,-0.044065263,-0.2314688,-0.40954876,-0.22172594,-0.15674396,-0.044065263,0.13812189,0.23356546,-0.42119688,0.06979797,-0.29697952,-0.3044717,-0.027121233,0.121601984,-0.16912934,-0.20053826,-0.29389063,-0.25388187,-0.193711,0.12998663,0.12998663,0.14890435,-0.07707038,-0.42074418,0.42409286,0.68983346,-0.044065267,-0.25359923,1
-0.337182,-0.033902045,-0.06227874,-0.15768613,-0.16180748,-0.044065267,-0.150959,-0.076317295,-0.025138175,-0.09159165,-0.14215846,-0.076208994,-0.08742843,-0.10594925,-0.22852921,1.4345877,0.40277812,-0.121390484,-0.13030465,-0.12621255,0.9009304,-0.2191599,0.03151759,-0.16999336,-0.15462574,-0.13495575,0.38654226,-0.3057074,-0.11780462,-0.6053024,-0.27537942,0.03376899,-0.34819162,-0.17840664,-0.09609405,-0.13640918,0.34905878,-0.15827926,-0.061691016,0.0,-0.19397843,-0.10175945,-0.27898297,-0.33721402,-0.07560215,-0.11405895,0.053844277,-0.1253615,-0.22987415,-0.3006726,0.024510637,-0.29063076,-0.119572654,-0.08731264,-0.560219,0.14846927,-0.27086678,0.11096756,-0.20746751,-0.09464223,-0.16532485,-0.41386792,0.25166017,-0.11101367,1.3385904,-0.09486303,-0.18066214,0.07060521,-0.176088,-0.12857336,-0.64809287,-0.10481271,-0.044065263,-0.2314688,-0.12169031,-0.026591804,-0.15674396,-0.044065263,0.22203377,0.7107485,-0.42119688,-0.46446732,-0.3788871,-0.3044717,-0.15407738,0.20083101,-0.16912934,-0.20053826,-0.29389063,-0.3892089,-0.193711,0.2099308,0.2099308,0.23289022,-0.07707038,-0.92881435,1.4883132,0.15188938,-0.044065267,-0.25359923,1
-0.337182,0.03202778,-0.06227874,-0.15768613,-0.16180748,-0.044065267,-0.150959,-0.076317295,0.453661,-0.09159165,0.3662166,-0.076208994,-0.08742843,-0.10594925,-0.22852921,-0.17875975,-0.17312506,-0.121390484,-0.13030465,-0.12621255,0.43116534,0.16380532,-0.5621795,-0.16999336,-0.15462574,-0.13495575,0.014955834,-0.3057074,-0.13687965,-0.3263835,-0.27537942,-0.23215531,-0.34819162,0.19254622,-0.09609405,-0.13640918,-0.09415339,-0.15827926,-0.061691016,0.0,-0.19397843,-0.10525871,-0.27898297,0.32444802,-0.07560215,-0.11405895,1.0489134,-0.1253615,-0.22987415,-0.3006726,-0.4493322,-0.6785517,-0.119572654,-0.08731264,1.3887403,0.21082568,-0.13651656,0.16849904,1.9122201,-0.03672193,-0.16532485,0.8369989,0.33124346,-0.11101367,-0.5608084,-0.23317938,-0.18066214,-0.23768131,-0.11914459,-0.12857336,1.4064299,-0.10481271,-0.044065263,-0.2314688,0.2113262,-0.08110789,-0.15674396,-0.044065263,-0.47023934,0.91150403,-0.42119688,-0.7891583,0.50062865,-0.3044717,-0.0623065,-0.45280844,-0.16912934,-0.20053826,-0.29389063,-0.2766733,-0.193711,-0.44960874,-0.44960874,-0.45999324,-0.07707038,-0.87143904,-0.59641314,0.30036286,-0.044065267,-0.25359923,1
-0.337182,-0.17686367,-0.06227874,-0.15768613,-0.16180748,-0.044065267,-0.150959,-0.076317295,-0.1351345,-0.09159165,0.4537404,-0.076208994,-0.08742843,-0.10594925,-0.22852921,0.095917605,1.0797837,-0.121390484,-0.13030465,-0.12621255,0.6690527,-0.54287446,-0.5621795,-0.16999336,-0.15462574,-0.13495575,0.25898957,-0.3057074,0.06294616,0.5824179,-0.27537942,-0.051931314,-0.34819162,0.24955288,-0.09609405,-0.13640918,0.08456526,-0.15827926,-0.061691016,0.0,-0.19397843,-0.1537207,-0.27898297,0.3521143,-0.07560215,-0.11405895,0.46254435,-0.1253615,-0.22987415,-0.3006726,-0.19231422,-0.7304538,-0.119572654,-0.08731264,-0.57910013,0.19254011,0.99456316,-0.15740886,-0.20746751,-0.09386862,-0.16532485,-0.056995932,-0.43690404,-0.11101367,0.68758833,-0.055064946,-0.18066214,-0.2754599,-0.11033168,-0.12857336,-0.6300364,-0.10481271,-0.044065263,-0.2314688,-0.358807,-0.11846546,-0.15674396,-0.044065263,-0.050679874,0.073592186,-0.42119688,0.28092968,1.296165,-0.3044717,-0.07733699,-0.056663312,-0.16912934,-0.20053826,-0.29389063,-0.28115442,-0.193711,-0.0498878,-0.0498878,-0.04006387,-0.07707038,-0.57802457,0.1352382,0.1401222,-0.044065267,-0.25359923,1
-0.337182,0.043050874,-0.06227874,8.84886,-0.16180748,-0.044065267,-0.150959,-0.076317295,-0.071809866,-0.09159165,-2.2460594,-0.076208994,-0.08742843,-0.10594925,-0.22852921,-1.857458,-2.042747,-0.121390484,-0.13030465,-0.12621255,-1.8102037,-0.29104543,-0.5621795,2.8523448,-0.15462574,8.855793,-0.4743343,0.81229544,0.05143047,-1.0252824,8.760426,-0.23716787,-0.34819162,-0.6744859,-0.09609405,-0.13640918,-0.27031073,-0.15827926,-0.061691016,0.0,-0.19397843,-0.16079205,-0.27898297,-0.7219381,-0.07560215,-0.11405895,-0.776991,-0.1253615,3.0300364,-0.3006726,-0.65388525,0.2281749,-0.119572654,-0.08731264,-0.34290248,-0.08455013,-1.0641339,-0.7309465,-0.20746751,-0.5957756,-0.16532485,-0.21628557,0.21365212,-0.11101367,-1.8703789,-0.17069678,-0.18066214,-0.57179207,-0.3531734,-0.12857336,-0.74287885,-0.10481271,-0.044065263,-0.2314688,-0.5330579,-0.33700255,-0.15674396,-0.044065263,0.0,-1.0364373,3.2115097,0.5613384,0.5611433,7.3871603,-1.379291,0.0,-0.16912934,-0.20053826,1.0979702,-0.47387412,1.7792948,0.0,0.0,0.0,-0.07707038,-0.43457717,-0.82568336,-0.19172838,-0.044065267,-0.25359923,1
-0.337182,0.0023240508,-0.06227874,2.928654,-0.16180748,-0.044065267,-0.150959,-0.076317295,-0.13639787,-0.09159165,-0.61704135,-0.076208994,-0.08742843,-0.10594925,-0.22852921,-1.3777301,0.87067086,-0.121390484,-0.13030465,-0.12621255,-0.8165421,0.41418308,-0.5621795,-0.16999336,-0.15462574,-0.13495575,0.3770468,-0.3057074,-0.16149122,-0.0031201167,-0.27537942,-0.11202949,3.9917133,-0.48273557,-0.09609405,-0.13640918,-0.15986764,-0.15827926,-0.061691016,0.0,-0.19397843,-0.050669298,-0.27898297,-0.65021527,-0.07560215,-0.11405895,0.62805974,-0.1253615,-0.22987415,-0.3006726,-0.26330444,-0.7180269,-0.119572654,-0.08731264,-0.9394944,-0.20060353,-0.61606556,-0.4508127,-0.20746751,0.4377087,-0.16532485,1.4430741,-0.43690404,-0.11101367,0.00046284095,-0.27192408,-0.18066214,0.24178869,-0.26044318,-0.12857336,0.339409,-0.10481271,-0.044065263,3.7253904,-0.41176897,-0.23205988,-0.15674396,-0.044065263,0.04372101,-0.6032722,-0.06070372,1.1791167,-0.38759065,-0.3044717,-0.5683389,0.03246934,-0.16912934,-0.20053826,-0.29389063,-0.27229503,-0.193711,0.040049415,0.040049415,0.054420244,-0.07707038,0.5690499,-0.62089974,-0.34708306,-0.044065267,-0.25359923,0
-0.337182,-0.104439214,-0.06227874,-0.15768613,-0.16180748,-0.044065267,-0.150959,-0.076317295,-0.41093194,-0.09159165,-0.7271802,-0.076208994,-0.08742843,-0.10594925,-0.22852921,-1.1245718,-0.75962776,-0.121390484,-0.13030465,-0.12621255,-1.5336426,0.1401031,-0.5621795,-0.16999336,-0.15462574,-0.13495575,-0.6652376,-0.3057074,-0.2262016,-0.6161979,-0.27537942,-0.2122086,-0.34819162,-0.70050585,-0.09609405,-0.13640918,-0.4645812,-0.15827926,-0.061691016,0.0,-0.19397843,-0.1372233,-0.27898297,-0.6760337,-0.07560215,-0.11405895,-1.0212345,-0.1253615,-0.22987415,-0.3006726,0.412357,1.6608456,-0.119572654,-0.08731264,-0.1669071,-0.15522796,-1.3314805,1.1813743,-0.20746751,-0.5957756,-0.16532485,-0.42284915,0.5247779,-0.11101367,-2.414833,-0.32789025,-0.18066214,-0.49530596,-0.27402955,-0.12857336,-0.42541847,-0.10481271,-0.044065263,-0.2314688,-0.1521639,-0.17848007,-0.15674396,-0.044065263,0.10315859,-1.5588458,-0.42119688,-0.7891583,-0.0786139,-0.3044717,-1.3968323,0.08858989,-0.16912934,-0.20053826,-0.29389063,-0.465154,-0.193711,0.09667655,0.09667655,0.113910235,-0.07707038,-0.53547925,0.43108374,-0.6832927,-0.044065267,-0.25359923,1
-0.337182,-0.16568522,-0.06227874,-0.15768613,-0.16180748,-0.044065267,-0.150959,-0.076317295,-0.38846213,3.7127361,-0.18633503,-0.076208994,-0.08742843,-0.10594925,-0.22852921,-0.78653693,-1.037378,-0.121390484,-0.13030465,-0.12621255,-0.21530053,-0.28489986,-0.5621795,-0.16999336,-0.15462574,-0.13495575,-0.611539,-0.3057074,-0.27791873,-0.19043028,-0.27537942,-0.122133814,-0.34819162,-0.45314357,-0.09609405,-0.13640918,-0.16092184,-0.15827926,-0.061691016,0.0,-0.19397843,-0.15421137,-0.27898297,1.7765121,-0.07560215,-0.11405895,-0.6971149,-0.1253615,-0.22987415,-0.3006726,0.7725206,1.2454858,-0.119572654,-0.08731264,-0.5551339,-0.194327,-0.8859765,0.7117012,2.383722,-0.5957756,-0.16532485,-0.36280164,-0.43690404,-0.11101367,-0.66368353,-0.38839033,-0.18066214,-0.628172,-0.19022481,-0.12857336,-0.6522253,-0.10481271,-0.044065263,-0.2314688,-0.46013656,-0.26359427,4.3631945,-0.044065263,0.11015125,-1.4040539,-0.42119688,2.4358678,-0.5254585,1.9364985,-0.83759964,0.09519231,-0.16912934,-0.20053826,-0.29389063,-0.42692327,-0.193711,0.10333856,0.10333856,0.12090906,-0.07707038,-0.7695719,1.0617375,-0.36890322,-0.044065267,-0.25359923,1
-0.337182,0.20486437,-0.06227874,-0.15768613,-0.16180748,-0.044065267,-0.150959,-0.076317295,0.21559995,-0.09159165,0.9552434,-0.076208994,-0.08742843,-0.10594925,-0.22852921,0.80586284,0.91123396,-0.121390484,-0.13030465,-0.12621255,0.3680673,-0.035726868,-0.5621795,-0.16999336,-0.15462574,-0.13495575,-0.33871537,-0.3057074,-0.15509361,1.771228,-0.27537942,0.03218628,-0.34819162,0.46654218,-0.09609405,-0.13640918,0.7800065,-0.15827926,-0.061691016,0.0,-0.19397843,-0.141377,-0.27898297,1.6809744,-0.07560215,-0.11405895,0.5564262,-0.1253615,-0.22987415,-0.3006726,0.3215713,2.4579823,-0.119572654,-0.08731264,0.45031852,0.074800275,1.7393312,-0.0011713428,-0.20746751,-0.5957756,-0.16532485,1.0452619,-0.43690404,-0.11101367,0.56153345,0.18098998,-0.18066214,0.28443098,-0.09363461,-0.12857336,0.061185874,-0.10481271,-0.044065263,-0.2314688,-0.18618639,0.082290344,-0.15674396,-0.044065263,0.09266961,0.7521672,-0.42119688,-0.7891583,0.013919547,-0.3044717,0.6496577,0.07868627,-0.16912934,-0.20053826,-0.29389063,1.9827538,-0.193711,0.08668353,0.08668353,0.103412,-0.07707038,-0.1278236,0.31987044,0.027816411,-0.044065267,-0.25359923,1
3.236159,0.011308804,-0.06227874,-0.15768613,-0.16180748,-0.044065267,-0.150959,-0.076317295,-0.3627237,-0.09159165,1.0972544,-0.076208994,-0.08742843,-0.10594925,-0.22852921,2.2742128,1.1723764,-0.121390484,-0.13030465,-0.12621255,0.022417368,0.1642777,0.22711588,-0.16999336,-0.15462574,-0.13495575,0.27777317,-0.3057074,0.29185787,-0.031396035,-0.27537942,-0.035784557,-0.34819162,0.12546921,-0.09609405,-0.13640918,-0.17882098,9.582579,-0.061691016,0.0,-0.19397843,-0.090334795,-0.27898297,-0.61344266,-0.07560215,-0.11405895,0.3322887,-0.1253615,-0.22987415,-0.3006726,-0.0055501545,-0.623075,-0.119572654,-0.08731264,-0.5656514,0.17220157,0.29856548,0.11804405,-0.20746751,-0.5957756,-0.16532485,0.41527736,-0.43690404,-0.11101367,1.6255242,0.221637,-0.18066214,0.0014587078,-0.18168214,-0.12857336,0.96583426,-0.10481271,-0.044065263,-0.2314688,0.5577831,-0.04255232,-0.15674396,-0.044065263,0.11364759,0.11082604,-0.022362467,0.9735373,-0.21005319,-0.3044717,0.5890946,0.098493524,-0.16912934,-0.20053826,1.664639,-0.2966979,-0.193711,0.10666958,0.10666958,0.124408476,-0.07707038,0.84473926,0.40221915,-0.19956383,-0.044065267,-0.25359923,1
-0.337182,0.034710027,-0.06227874,-0.15768613,-0.16180748,-0.044065267,-0.150959,-0.076317295,-0.22789015,-0.09159165,-0.08327671,-0.076208994,-0.08742843,-0.10594925,-0.22852921,1.158208,-0.23434597,-0.121390484,-0.13030465,-0.12621255,-0.3904256,0.19432418,3.343591,-0.16999336,-0.15462574,-0.13495575,0.344159,-0.3057074,0.24851494,-0.69727397,-0.27537942,-0.10426885,-0.34819162,0.23008841,17.327143,-0.13640918,-0.5307738,-0.15827926,-0.061691016,0.0,-0.19397843,-0.038767412,-0.27898297,-0.6864036,-0.07560215,-0.11405895,-0.8224375,-0.1253615,-0.22987415,-0.3006726,0.065131314,2.077142,-0.119572654,-0.08731264,-1.1986078,-0.018389922,-0.3355613,0.18574026,-0.20746751,-0.5957756,-0.16532485,-0.0917187,-0.43690404,-0.11101367,-0.55049175,-0.016358877,-0.18066214,0.12148298,-0.24877962,-0.12857336,-0.02721607,-0.10481271,-0.044065263,-0.2314688,-0.2977476,-0.13299696,-0.15674396,-0.044065263,0.075187966,0.0013320624,-0.42119688,-0.7891583,-0.050176468,-0.3044717,-0.122913696,0.06218022,-0.16912934,-0.20053826,-0.29389063,-0.44617608,-0.193711,0.070028484,0.070028484,0.08591495,20.48193,0.9281136,-0.7360652,-0.25582382,-0.044065267,-0.25359923,1
-0.337182,0.12922552,-0.06227874,-0.15768613,-0.16180748,-0.044065267,-0.150959,-0.076317295,-0.12417415,-0.09159165,1.2398611,-0.076208994,-0.08742843,-0.10594925,-0.22852921,0.7861895,0.56142217,-0.121390484,-0.13030465,-0.12621255,0.8798635,0.2635757,-0.5621795,-0.16999336,-0.15462574,-0.13495575,0.043027386,-0.3057074,0.23201972,-0.49468026,-0.27537942,0.07014579,1.3029487,-0.057803355,-0.09609405,-0.13640918,-0.04368479,-0.15827926,-0.061691016,0.0,-0.19397843,-0.087561816,-0.27898297,0.6877774,-0.07560215,-0.11405895,-0.5474922,-0.1253615,-0.22987415,-0.3006726,0.12719603,0.9219149,-0.119572654,-0.08731264,0.13800648,0.042106263,1.2823296,0.34317458,-0.20746751,-0.5957756,-0.16532485,0.87028384,-0.43690404,-0.11101367,2.1625617,0.10392967,-0.18066214,-0.10747342,-0.12486498,-0.12857336,0.15940118,3.1344745,-0.044065263,-0.2314688,-0.3181199,-0.038422007,-0.15674396,-0.044065263,0.10665492,0.021951716,-0.42119688,1.2834829,0.45152888,-0.3044717,0.19038777,0.0918911,-0.16912934,-0.20053826,-0.29389063,-0.340118,-0.193711,0.10000756,0.10000756,0.117409654,-0.07707038,0.34533927,0.117506675,-0.32462496,-0.044065267,-0.25359923,1
-0.337182,0.20544408,-0.06227874,-0.15768613,-0.16180748,-0.044065267,-0.150959,-0.076317295,-0.04415893,-0.09159165,1.9286437,-0.076208994,-0.08742843,-0.10594925,-0.22852921,2.16694,2.329416,-0.121390484,-0.13030465,-0.12621255,0.86525244,0.4435784,-0.5621795,-0.16999336,-0.15462574,-0.13495575,-0.022954505,4.1094894,0.71934015,3.279059,3.2433493,0.06489656,-0.34819162,0.9153991,-0.09609405,-0.13640918,0.94861406,-0.15827926,-0.061691016,0.0,-0.19397843,-0.0045034746,-0.27898297,0.10825498,-0.07560215,-0.11405895,1.3702955,-0.1253615,-0.22987415,-0.3006726,-0.1981372,-0.082136914,-0.119572654,-0.08731264,0.8449957,0.078329705,1.7676175,0.02158007,-0.20746751,1.2740488,-0.16532485,2.2218077,-0.43690404,-0.11101367,1.0136828,-0.093992114,-0.18066214,-0.24657702,-0.12224125,-0.12857336,0.46008494,-0.10481271,-0.044065263,-0.2314688,0.0756063,0.11932772,-0.15674396,-0.044065263,0.10315859,2.5237737,-0.42119688,-0.7891583,1.3695368,-0.3044717,0.9692885,0.08858989,-0.16912934,-0.20053826,2.3434806,-0.20463675,4.6279945,0.09667655,0.09667655,0.113910235,-0.07707038,2.0603092,1.3748515,0.31943557,-0.044065267,14.644456,1
