rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_PRLH,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_CT47A1,rnaseq_gene__GENE_SNAR-I,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_OR2W1,methylation_gene__GENE_MYO6,methylation_gene__GENE_CDC42,methylation_gene__GENE_ZNF296,methylation_gene__GENE_HIST1H4C,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_ACPL2,methylation_gene__GENE_HIC1,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_NPS,methylation_gene__GENE_C16ORF80,rnaseq_gene__GENE_KRTAP20-3,methylation_gene__GENE_EMP1,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_NIPSNAP1,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_SREBF2,methylation_gene__GENE_IQCC,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_TRIB3,methylation_gene__GENE_PXMP3,methylation_gene__GENE_AZIN1,rnaseq_gene__GENE_TMEM225,rnaseq_gene__GENE_NOX3,methylation_gene__GENE_RPLP2,rnaseq_gene__GENE_IFNA16,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_PNPLA6,rnaseq_gene__GENE_OR7D4,methylation_gene__GENE_TP53I11,rnaseq_gene__GENE_BHLHE23,methylation_gene__GENE_TKT,methylation_gene__GENE_NT5C,methylation_gene__GENE_SLC35B1,rnaseq_gene__GENE_SSX3,methylation_gene__GENE_ZNF672,methylation_gene__GENE_TMEM141,methylation_gene__GENE_PREB,methylation_gene__GENE_PARVB,methylation_gene__GENE_NLRX1,methylation_gene__GENE_RAB6B,methylation_gene__GENE_FOXC1,methylation_gene__GENE_MIR1181;CDC37,methylation_gene__GENE_CISD2;UBE2D3,rnaseq_gene__GENE_OR4F6,rnaseq_gene__GENE_KRT28,rnaseq_gene__GENE_OR6B1,methylation_gene__GENE_ACADM,methylation_gene__GENE_CASKIN2;TSEN54,methylation_gene__GENE_SAMD10,rnaseq_gene__GENE_CSHL1,rnaseq_gene__GENE_PTH,methylation_gene__GENE_HNRPA1L-2;HNRNPA1,rnaseq_gene__GENE_GK2,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_LACE1,rnaseq_gene__GENE_OR5H14,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_TMEM160,rnaseq_gene__GENE_OR10Z1,methylation_gene__GENE_ZCCHC11,rnaseq_gene__GENE_LINC01020,methylation_gene__GENE_HIST1H3H,methylation_gene__GENE_CWF19L2,rnaseq_gene__GENE_OTOL1,methylation_gene__GENE_LSM12,methylation_gene__GENE_DPP7,methylation_gene__GENE_NIPA1,rnaseq_gene__GENE_OTOR,methylation_gene__GENE_IL4R,rnaseq_gene__GENE_SSX9P,methylation_gene__GENE_GGA2,methylation_gene__GENE_SNORD43;RPL3,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_CXXC1;MBD1,rnaseq_gene__GENE_KCNK18,rnaseq_gene__GENE_KRTAP4-3,methylation_gene__GENE_ERCC5,methylation_gene__GENE_SCAMP2,rnaseq_gene__GENE_OR2T12,target
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.046999823,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.18842785,0.016175762,-0.039853986,0.35977462,-0.076208994,-0.042362217,0.024667863,0.45498177,-0.078769214,0.012894396,-0.05375852,-0.18630236,-0.2475582,-0.054619074,-0.115279995,0.19556719,0.3144272,-0.05610869,0.34827313,-0.009944397,-0.07671373,-0.31664643,0.33865947,0.513765,-0.07707038,-0.108833104,0.40118834,-0.06817627,-0.20952624,0.67491704,0.14811216,-0.12458608,0.31404546,-0.105781555,0.008887661,0.09247443,0.8704457,-0.1779356,0.39092666,-0.078945234,0.6232768,0.5381038,0.6259331,-0.017850688,0.32743785,0.0030116176,0.022256397,-0.11701565,-0.14486007,-0.0807927,0.030987324,0.09684413,0.48757192,-0.11265257,-0.15906872,-0.17046723,-0.121449016,-0.13364081,0.7802571,-0.07800698,0.057229817,0.48063934,-0.12302327,0.92280096,-0.12378662,0.2511028,0.31341386,-0.13132356,0.8339638,0.25185645,9.505413,-0.16934597,0.27159128,-0.12937783,0.24266042,-0.023563316,-0.08857027,0.2891932,-0.13640918,-0.10047635,-0.13366944,0.63255,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.10317198,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.13104358,0.07330362,0.005868576,-0.15174286,-0.076208994,0.03416675,-0.023276238,-0.21383373,-0.078769214,-0.25684947,-0.05375852,0.50347346,0.4164825,-0.054619074,-0.115279995,-0.16924167,0.3588164,-0.05610869,0.22805041,-0.029717961,-0.07671373,0.11246048,-0.08358224,-0.012096833,-0.07707038,-0.108833104,-0.16923614,-0.06817627,0.14936996,-0.4856855,-0.1857515,-0.12458608,-0.055684816,-0.105781555,-0.71708244,0.17431435,0.12368072,-0.1779356,-0.38587776,-0.06448016,-0.62929577,-1.7227429,-0.39617348,-0.05478668,0.47819066,-0.3810553,-0.07531105,-0.11701565,-0.14486007,-0.0807927,-0.0032668936,-0.23830608,-0.22137342,-0.11265257,-0.15906872,-0.40683797,-0.121449016,-0.13364081,0.31650585,-0.07800698,-0.3353232,0.27125725,-0.12302327,-0.44072106,-0.12378662,-0.6477161,-0.90863687,-0.13132356,-0.27444836,0.00039733318,-0.474862,-0.16934597,-0.21557952,-0.12937783,-0.3584072,-0.07611467,-0.08857027,0.019881755,-0.13640918,-0.10047635,-0.34692818,0.08547697,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.13001733,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.17683844,-0.05442686,-0.2303482,-0.34006798,-0.076208994,-0.066377826,-0.35131785,-0.4670349,-0.078769214,-0.67503554,-0.05375852,-0.34417787,-0.160013,-0.054619074,-0.115279995,-0.19837233,-0.7527551,-0.05610869,-0.55248654,-0.31609893,-0.07671373,-0.19743526,-0.7500119,-0.052932028,-0.07707038,-0.108833104,-0.5979485,-0.06817627,-0.32045147,-0.3567048,-0.23913288,-0.12458608,-0.0827014,-0.105781555,0.1146759,-0.1314395,-0.61894464,-0.1779356,-0.5877822,-0.48130634,0.26304442,-0.4933974,-0.8948277,-0.12182362,-0.5250532,-0.22261737,-0.5731054,-0.11701565,-0.14486007,-0.0807927,-0.070175044,-0.8176572,-0.77203935,-0.11265257,-0.15906872,0.35485157,-0.121449016,0.47062817,-0.5057424,-0.07800698,-0.3413124,-0.77346647,-0.12302327,-0.92721784,-0.12378662,-0.77325356,-0.8513692,-0.13132356,-0.5066179,-0.23838575,-0.44471174,-0.16934597,-0.30227646,-0.12937783,-0.38832366,-0.12849107,-0.08857027,0.08778676,-0.13640918,-0.10047635,-0.773939,-0.41068974,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,22.649546,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.09731755,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.012429721,-0.22869305,0.07418775,0.52243036,-0.076208994,-0.1115016,0.21343642,0.24992041,-0.078769214,-0.103259176,-0.05375852,0.50401896,-0.18179786,-0.054619074,-0.115279995,-0.03192963,0.26132995,-0.05610869,0.32455257,1.1740503,-0.07671373,-0.109798014,0.45302674,0.16481568,-0.07707038,-0.108833104,0.34391305,-0.06817627,-0.34359682,-0.0851096,0.29053393,3.2530065,-0.22260077,-0.105781555,0.87358993,-0.15940024,0.41957328,-0.1779356,0.17299666,0.38832805,0.17240575,0.8100875,-0.11543891,0.056761716,-0.04429183,0.47298416,0.5562763,-0.11701565,0.7432651,-0.0807927,-0.08615068,0.4495781,0.10230735,-0.11265257,1.2172341,-0.37795562,-0.121449016,-0.13364081,0.78095007,-0.07800698,-0.077983,0.4492354,7.8847175,0.19100067,-0.12378662,0.1644391,0.42972252,-0.13132356,1.4001878,0.11020357,0.5704444,-0.16934597,0.18401796,-0.12937783,0.082758285,0.11276329,2.9451299,0.12898876,-0.13640918,5.245605,0.07970567,0.17583957,-0.09117372,0
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.21944226,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.36021158,-0.27845147,-0.38461748,-0.22934699,-0.076208994,-0.23498432,-0.5138412,-0.33852285,-0.078769214,-0.47118893,-0.05375852,-0.39063147,0.035152756,-0.054619074,-0.115279995,-0.2333419,-0.9277002,-0.05610869,-0.2874247,-0.64708185,-0.07671373,-0.540387,-0.12661591,-0.72836006,-0.07707038,-0.108833104,-0.4657681,-0.06817627,-1.0318087,-0.19380026,-0.16875523,-0.12458608,-0.17059408,-0.105781555,-0.27529398,-0.78485763,-0.6607702,-0.1779356,-0.36222488,-0.3760674,-0.72267216,-0.3502866,-0.5610324,-0.15127939,0.02865537,-0.68608123,-0.60779595,-0.11701565,-0.14486007,-0.0807927,-0.1299365,-0.37995532,-0.6041729,-0.11265257,-0.15906872,-0.20000152,-0.121449016,-0.13364081,-0.4998712,-0.07800698,0.34003064,-0.15414283,-0.12302327,-0.48000628,-0.12378662,-0.27097312,0.24004573,-0.13132356,-0.3997684,-0.6043126,-0.24687725,-0.16934597,-0.6197721,-0.12937783,-0.4351792,-0.18868083,-0.08857027,0.08820825,-0.13640918,-0.10047635,-0.64532256,0.4627859,-0.09117372,0
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.09470384,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,0.03956577,0.007374214,-0.03549658,-0.21489355,-0.076208994,-0.17759414,-0.1776236,-0.10604952,-0.078769214,0.013042538,-0.05375852,-0.09996839,0.77915615,-0.054619074,-0.115279995,-0.13609688,-0.053154774,-0.05610869,-0.49964342,-0.15690587,-0.07671373,-0.13034323,-0.13870794,-0.24843064,-0.07707038,-0.108833104,0.2392356,-0.06817627,0.022434209,-0.63132024,-0.14446577,-0.12458608,0.21408206,-0.105781555,0.017490093,0.8717898,-0.38430035,-0.1779356,0.18139589,-0.3320505,-0.06656408,-1.0689058,0.05881058,0.05592605,-0.35165203,-0.3998673,-0.21422192,-0.11701565,-0.14486007,-0.0807927,-0.084243864,-0.2554235,-0.41646352,-0.11265257,-0.15906872,-0.14796275,-0.121449016,-0.13364081,-0.039193828,-0.07800698,-0.0005116547,0.31723982,-0.12302327,-0.24165078,-0.12378662,0.10905359,-0.08642609,-0.13132356,-0.12876616,0.7982817,-0.14971851,-0.16934597,0.18397973,-0.12937783,-0.29645047,0.14347944,-0.08857027,0.3272495,-0.13640918,-0.10047635,-0.25000083,0.6989917,-0.09117372,0
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.088245116,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,0.08088982,0.1650981,-0.2612872,0.1114751,-0.076208994,-0.17704372,-0.16898991,-0.22997431,-0.078769214,-0.107302375,-0.05375852,-0.13201162,0.55461705,-0.054619074,-0.115279995,-0.6572215,-0.24545458,-0.05610869,-0.3654114,-0.31022987,-0.07671373,0.29127282,-0.23621485,0.008436364,-0.07707038,-0.108833104,-0.14394033,-0.06817627,0.15746276,0.4763893,-0.24799697,-0.12458608,0.0070472616,-0.105781555,-0.067734376,-0.20398228,-0.14830492,-0.1779356,-0.18205008,-0.22867988,-0.31356782,0.1743414,-0.30340436,-0.054938823,-0.010485557,0.06708314,-0.5105868,-0.11701565,-0.14486007,-0.0807927,-0.08009396,0.10817149,-0.571144,-0.11265257,-0.15906872,-0.032409742,-0.121449016,-0.13364081,-0.4001261,-0.07800698,0.10242963,0.051523972,-0.12302327,-0.40005645,-0.12378662,-0.12486827,-0.33303788,-0.13132356,-0.3564791,0.11713171,0.112517126,-0.16934597,0.49649146,-0.12937783,-0.29251072,0.0022812441,-0.08857027,-0.58735573,-0.13640918,-0.10047635,0.26080877,0.016350433,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.0028052388,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.07779036,-0.149063,-0.23566124,-0.2935768,-0.076208994,-0.12113415,-0.32303765,-0.21728617,1.0833455,-0.06273501,-0.05375852,-0.44297248,0.50437504,-0.054619074,-0.115279995,0.46267998,-0.22362609,-0.05610869,-0.40213543,0.16337676,-0.07671373,-0.4759955,20.954342,0.044567414,-0.07707038,-0.108833104,0.11518958,-0.06817627,-0.1966186,-0.3685782,-0.22004376,-0.12458608,-0.15190792,-0.105781555,-0.09688187,-0.43761086,-0.43984643,-0.1779356,0.47152555,0.2922518,-0.0071514538,0.630356,0.57310647,-0.2969752,-0.062528364,-0.54234946,0.06694748,-0.11701565,-0.14486007,-0.0807927,-0.021367267,0.63732773,-0.47982916,-0.11265257,-0.15906872,-0.47580445,-0.121449016,-0.13364081,-0.28525633,-0.07800698,-0.28749198,-0.37058634,-0.12302327,-0.36876902,-0.12378662,0.008727093,0.4591112,-0.13132356,0.006147578,3.0277016,-0.3348588,-0.16934597,-0.39679223,-0.12937783,2.5078485,0.21047662,-0.08857027,0.3303991,-0.13640918,-0.10047635,-0.49441838,0.5404022,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.010382011,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.14523919,-0.06805756,0.22205842,0.47846475,-0.076208994,-0.09208167,0.1533465,0.197003,-0.078769214,0.24863681,-0.05375852,0.2150293,0.14748491,-0.054619074,-0.115279995,0.12187344,0.3637305,-0.05610869,0.5462087,0.09367852,-0.07671373,-0.15326555,0.82535267,0.10743663,-0.07707038,-0.108833104,1.0227265,-0.06817627,-0.21251506,1.7558215,0.128131,-0.12458608,-0.0034759094,-0.105781555,0.24655955,0.08972681,1.4643042,3.5166004,0.4995328,-0.093785994,0.65550756,0.6414146,0.18966113,-0.030866794,-0.42659113,0.97793865,0.4249583,-0.11701565,-0.14486007,-0.0807927,0.051739845,0.81472474,0.282825,-0.11265257,-0.15906872,0.13931245,-0.121449016,-0.13364081,1.2320198,-0.07800698,1.03337,19.487568,-0.12302327,0.27733913,-0.12378662,-0.22521612,0.40151346,-0.13132356,0.5028265,-0.067991726,0.5909016,-0.16934597,0.79334027,11.814674,0.059068907,-0.009023094,-0.08857027,0.46871293,-0.13640918,-0.10047635,0.65953267,-0.18925013,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.047100335,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.0815921,-0.25131875,-0.17049538,0.58587605,-0.076208994,-0.07061049,0.32725722,0.0847507,-0.078769214,-0.027547756,-0.05375852,0.20132002,-0.27833384,-0.054619074,-0.115279995,0.33197507,-0.10357379,-0.05610869,0.17582777,0.07476988,-0.07671373,-0.4461487,0.11599847,0.3769589,-0.07707038,-0.108833104,0.26846874,-0.06817627,-0.41489497,-0.13253377,-0.16755229,-0.12458608,-0.18427056,-0.105781555,0.25766042,0.3636723,-0.104589395,-0.1779356,-0.29512691,-0.09231761,-0.0068456484,0.34788603,-0.40331256,-0.13597146,0.38580984,0.035157133,-0.0740171,-0.11701565,-0.14486007,-0.0807927,-0.22487418,-0.083997175,0.116169736,-0.11265257,-0.15906872,-0.38424072,-0.121449016,-0.13364081,0.57625914,-0.07800698,-0.32643715,0.290283,-0.12302327,0.670941,4.1623497,-0.10939385,0.3049926,-0.13132356,-0.025126267,0.20905869,0.1676121,-0.16934597,0.008762696,-0.12937783,-0.074997276,0.06994729,-0.08857027,0.52903295,-0.13640918,-0.10047635,-0.22847635,-0.1252493,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.14147516,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.11871721,1.4141489,-0.08701901,0.40616792,-0.076208994,-0.084117085,0.9102097,0.2780666,-0.078769214,0.110629596,-0.05375852,1.3398551,0.049475983,-0.054619074,-0.115279995,0.09159971,0.5884745,-0.05610869,20.776049,0.20335357,-0.07671373,-0.38938022,-0.11990098,-0.026093118,-0.07707038,-0.108833104,-0.27337167,-0.06817627,-0.13615575,0.092900544,0.15365808,-0.12458608,-0.118022844,-0.105781555,0.28406247,0.2872298,0.18827343,-0.1779356,0.64876914,-0.05970242,-0.18641846,0.029798714,-0.07914244,-0.11328057,0.12587127,0.7985463,0.28022826,-0.11701565,-0.14486007,-0.0807927,-0.1620104,0.19215351,0.44014537,-0.11265257,-0.15906872,1.0355186,-0.121449016,-0.13364081,19.428562,-0.07800698,-0.19439726,0.10816524,-0.12302327,0.3400257,-0.12378662,-0.03128407,0.50355893,-0.13132356,0.17751738,0.33339638,0.6962256,-0.16934597,0.2975089,-0.12937783,-0.26677313,-0.3619612,-0.08857027,0.3638015,-0.13640918,-0.10047635,0.37138766,-0.5788779,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.04045696,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.019299615,0.19285858,0.15743144,-0.12626244,-0.076208994,-0.2696401,0.42563078,-0.13039127,-0.078769214,0.0849853,-0.05375852,-0.06974258,-0.32843488,-0.054619074,-0.115279995,-0.2506609,0.105351284,-0.05610869,-0.18642877,0.6065692,-0.07671373,-0.33697376,-0.104025975,-0.38674933,-0.07707038,-0.108833104,-0.12242731,-0.06817627,-0.27890736,0.53064156,-0.09860357,-0.12458608,-0.11826897,-0.105781555,-0.16590288,0.12639247,0.5787105,-0.1779356,-0.6963346,0.3729547,0.13562174,0.1397736,0.33395767,-0.23709072,-0.28622055,0.40438265,0.60851663,-0.11701565,-0.14486007,-0.0807927,-0.04377689,0.15115602,0.44003367,-0.11265257,-0.15906872,0.33555478,-0.121449016,-0.13364081,0.5665858,-0.07800698,-0.30627075,0.1305424,-0.12302327,0.8810526,-0.12378662,-0.1759276,-0.1977961,1.524269,0.0014561806,-0.38470227,0.34114134,-0.16934597,0.25569463,-0.12937783,-0.34285587,0.091259435,-0.08857027,0.5917389,-0.13640918,-0.10047635,-0.009569291,-0.5309895,-0.09117372,0
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.1656979,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.129612,-0.2931114,-0.13228825,-0.102142535,-0.076208994,-0.037099097,0.22054657,-0.046494126,-0.078769214,-0.17701519,-0.05375852,0.044400737,-0.11229689,-0.054619074,-0.115279995,0.20107037,-0.17060444,-0.05610869,-0.0104145175,-0.11104898,-0.07671373,-0.37067738,-0.41838777,-0.40583462,-0.07707038,-0.108833104,-0.58347374,-0.06817627,-0.3719666,0.19202594,-0.107532375,-0.12458608,-0.31153664,-0.105781555,-0.24421598,0.10107529,-0.66691417,-0.1779356,-0.5011906,-0.4606229,-0.43844604,-0.81305134,-0.25949603,-0.08086874,0.5440636,-0.708617,0.32319558,-0.11701565,-0.14486007,-0.0807927,-0.16304669,-0.2078668,0.2694177,-0.11265257,1.0354908,-0.6806204,-0.121449016,-0.13364081,0.03511543,-0.07800698,-0.46106684,-0.015530136,-0.12302327,-0.4169613,-0.12378662,-0.35242954,0.017244274,-0.13132356,0.1599675,-0.25234905,-0.06507433,-0.16934597,-0.17616537,-0.12937783,-0.12383249,-0.081341125,-0.08857027,0.3666031,-0.13640918,-0.10047635,-0.05706577,-0.0044883983,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.1279594,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.022474539,1.455004,0.64836353,0.24264483,-0.076208994,-0.089192815,-0.07206545,0.2306499,0.6455725,0.39854553,-0.05375852,0.03751731,-0.19795689,-0.054619074,-0.115279995,0.19800985,0.20169342,-0.05610869,0.25601923,0.6397401,-0.07671373,0.15856047,0.067547105,0.52595806,3.4330082,-0.108833104,20.645065,-0.06817627,-0.5574728,0.010709023,-0.1908534,-0.12458608,-0.18252482,-0.105781555,1.1567614,0.42480904,-0.009781833,1.0076113,-0.32847303,0.3151544,1.0619453,0.13337763,-0.0679545,-0.1426447,0.20318708,0.51290447,0.38034993,-0.11701565,-0.14486007,-0.0807927,0.06683204,0.8540699,0.2897394,-0.11265257,-0.15906872,-0.6542267,-0.121449016,-0.13364081,0.20515795,-0.07800698,-0.28813335,0.6098392,-0.12302327,-0.04474868,-0.12378662,0.32008368,0.6578132,-0.13132356,0.3373337,-0.2838293,0.429594,-0.16934597,0.033155233,-0.12937783,0.074006684,0.13493635,-0.08857027,0.24689882,-0.13640918,-0.10047635,-0.3539317,-0.044145085,3.6212304,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.00070085516,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.10228162,-0.026637884,0.05528948,0.3595854,-0.076208994,-0.18714727,0.34262627,0.13253358,-0.078769214,0.5067529,-0.05375852,0.49318027,-0.27086908,-0.054619074,-0.115279995,0.2372654,0.33862966,-0.05610869,0.3393822,0.42748314,-0.07671373,-0.07426212,0.37783164,0.7022342,-0.07707038,-0.108833104,1.2389246,-0.06817627,-0.30080688,0.13636316,-0.039870124,-0.12458608,-0.094578944,-0.105781555,0.2743028,1.0045993,0.8540263,-0.1779356,0.019837966,0.012181041,-0.09219879,0.6523821,0.36779922,0.030161202,-0.18224669,0.4975068,0.06539252,-0.11701565,0.54756105,-0.0807927,-0.08197233,0.54502434,0.16745836,-0.11265257,-0.15906872,-0.056034755,-0.121449016,-0.13364081,0.88984925,-0.07800698,-0.0028588262,0.6884326,-0.12302327,1.0314723,-0.12378662,0.3910799,0.543068,-0.13132356,1.1288288,-0.03695031,0.65035033,-0.16934597,0.4822285,-0.12937783,0.11580724,0.123230636,-0.08857027,0.67832303,-0.13640918,-0.10047635,1.3963526,0.4686602,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.12687933,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.12806726,-0.089734785,-0.08172713,0.2939458,-0.076208994,-0.22419453,0.10886231,0.023935651,-0.078769214,-0.06309092,-0.05375852,0.14272517,0.06710171,-0.054619074,-0.115279995,0.29843485,0.99114096,-0.05610869,0.37559688,0.44738868,-0.07671373,-0.2815725,0.23349741,0.31465065,-0.07707038,-0.108833104,0.99939156,-0.06817627,-0.256969,1.2323637,0.1879195,-0.12458608,-0.13538446,-0.105781555,0.4917659,0.30302143,1.1080111,-0.1779356,0.13560624,0.30024785,0.49704745,0.58871996,-0.054564588,-0.06843209,0.35328743,0.6559642,0.69208497,-0.11701565,-0.14486007,-0.0807927,-0.2009871,-0.19475003,0.59089434,-0.11265257,-0.15906872,-0.4287773,-0.121449016,-0.13364081,1.1288612,-0.07800698,0.44789356,0.56018513,-0.12302327,0.572794,-0.12378662,-0.0039637196,0.47067478,-0.13132356,0.8454159,0.011188912,0.2670239,-0.16934597,0.5160918,-0.12937783,0.7980211,0.23187767,-0.08857027,-0.8919045,-0.13640918,-0.10047635,0.018011885,0.9150285,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.0059658554,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.06288219,-0.19173177,0.06464431,-0.08383092,-0.076208994,-0.20191889,0.6756816,0.24903512,-0.078769214,0.015255955,-0.05375852,0.4143452,0.107978664,-0.054619074,-0.115279995,0.23100634,-0.303092,-0.05610869,0.13215292,0.3546492,-0.07671373,20.960104,0.69596016,0.9522979,-0.07707038,-0.108833104,0.32390887,-0.06817627,-0.38112074,0.568722,-0.041370496,-0.12458608,0.026838921,-0.105781555,-0.027332298,0.539549,1.4703385,-0.1779356,0.32883725,0.20178893,3.917647,-0.25327432,0.97732145,14.406758,0.27618667,1.4553608,0.15986632,-0.11701565,-0.14486007,-0.0807927,-0.03311463,-0.10454012,0.24282941,-0.11265257,-0.15906872,-0.31273368,-0.121449016,-0.13364081,0.116463274,-0.07800698,-0.107201554,0.30450872,-0.12302327,1.1693679,-0.12378662,1.093401,0.39584297,-0.13132356,1.5499767,0.19317855,0.020831969,-0.16934597,0.42764077,-0.12937783,0.6750564,0.16869229,-0.08857027,0.04106086,-0.13640918,-0.10047635,0.47697505,1.4039582,-0.09117372,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044334494,-0.05913073,-0.059945107,-0.06121572,-0.061869785,-0.06227874,-0.07577963,0.06964818,-0.17384122,0.44274798,0.5333452,-0.076208994,-0.12772195,0.21001181,0.2706751,-0.078769214,0.31453645,-0.05375852,0.31560567,0.44735587,-0.054619074,-0.115279995,0.14908046,-0.12050422,-0.05610869,0.7834097,0.35915965,-0.07671373,-0.22760545,0.24848306,0.5844563,-0.07707038,-0.108833104,0.20935532,-0.06817627,-0.5395056,0.47713587,0.1608713,-0.12458608,0.11355183,-0.105781555,-0.121252306,0.47496718,0.7789015,1.2068262,-0.08437601,0.7373649,0.2272254,0.7914269,0.37502623,0.027982326,0.09910386,0.59419364,0.5387383,-0.11701565,-0.14486007,-0.0807927,-0.07592422,0.46345672,3.2758977,-0.11265257,-0.15906872,-0.00688021,-0.121449016,-0.13364081,0.59139025,-0.07800698,0.7435093,0.44668126,-0.12302327,0.9498777,-0.12378662,0.49289367,0.47917026,-0.13132356,0.7144186,0.14388596,0.39000398,-0.16934597,1.0824646,-0.12937783,0.25212595,0.10944619,-0.08857027,0.30077076,-0.13640918,-0.10047635,0.88941115,0.3130755,-0.09117372,1
