rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_OR8B12,methylation_gene__GENE_GPI,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_OR2M1P,methylation_gene__GENE_USP14,rnaseq_gene__GENE_LINC01020,rnaseq_gene__GENE_OR4D10,methylation_gene__GENE_TRIB3,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR2T27,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR5A2,rnaseq_gene__GENE_KRTAP5-11,rnaseq_gene__GENE_AMBN,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_OR1S2,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_FRY,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_OR4F6,methylation_gene__GENE_NRXN2,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_LINC01591,methylation_gene__GENE_TYMP;ODF3B,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_PATE1,rnaseq_gene__GENE_LINC00442,methylation_gene__GENE_MAP3K9,rnaseq_gene__GENE_KCNK18,rnaseq_gene__GENE_OR5AC2,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_DEFB118,cnv_log2__GENE_PRKG1,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_IQCF5,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_PLAC1L,rnaseq_gene__GENE_DAZ1,methylation_gene__GENE_GMCL1,methylation_gene__GENE_CYP51A1,rnaseq_gene__GENE_HPVC1,methylation_gene__GENE_ZNF160,rnaseq_gene__GENE_KRTAP20-4,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_CABP2,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_SULT6B1,rnaseq_gene__GENE_SRY,methylation_gene__GENE_SIX5;DMPK,methylation_gene__GENE_SLC22A17,methylation_gene__GENE_ABAT,rnaseq_gene__GENE_OR6X1,cnv_log2__GENE_DKK1,cnv_log2__GENE_PRKG1-AS1,rnaseq_gene__GENE_GDF2,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_CRYGA,methylation_gene__GENE_FADS1;MIR1908,rnaseq_gene__GENE_OR7G3,rnaseq_gene__GENE_GDEP,rnaseq_gene__GENE_LCN9,methylation_gene__GENE_ATP5S;L2HGDH,rnaseq_gene__GENE_IL3,target
-0.150959,-0.108690664,-0.06227874,-0.34646994,-0.27537942,-0.11405895,-0.15768613,-0.3057074,-0.1253615,-0.08742843,-0.17697707,-0.14535764,-0.18524316,0.4806897,-0.11135208,-0.12302327,-0.34819162,-0.13495575,-0.13030465,-0.076208994,-0.41203412,-0.07560215,0.31381804,-0.38862753,-0.12621255,-0.1281341,-0.51830065,-0.12378662,-0.22987415,0.30775023,-0.1075813,-0.098367736,-0.01605229,-0.09666839,-0.10942103,-0.31067857,-0.2916298,-0.29389063,-0.14767553,-0.36837518,-0.131838,-0.073198035,-0.16942891,0.8103029,-0.1870074,-0.076317295,-0.11701565,-0.025644999,1.2833757,-0.15674396,-0.08630882,-0.15420702,-0.119572654,-0.104665786,-0.27898297,-0.16097459,-0.31491205,-0.024012927,-0.16655166,-0.24310914,0.539304,-0.13640918,-0.12403309,-0.11569497,-0.12994859,-0.11409981,0.0,-0.30020344,-0.15827926,-0.14641158,-0.094459645,-0.11879733,-0.42119688,0.09273557,-0.18281637,-0.16102707,0.59936404,-0.09609405,-0.55999833,-0.13460612,-0.15706624,-0.1725115,-0.3044717,-0.17684512,-0.7891583,0.69110894,0.48527995,-0.19449158,-0.12203288,0.0,0.0,-0.18481573,-0.07800698,-0.11101367,-0.18185972,-0.15344094,-0.22937751,-0.061869785,0.5589991,-0.29232693,1
-0.150959,-0.108690664,-0.06227874,-0.010749562,-0.27537942,-0.11405895,-0.15768613,-0.3057074,-0.1253615,-0.08742843,-0.17697707,-0.14535764,-0.18524316,-1.3133657,-0.11135208,-0.12302327,-0.34819162,-0.13495575,-0.13030465,-0.076208994,-0.39283046,-0.07560215,-0.012680095,-0.38862753,-0.12621255,-0.1281341,-0.2058093,-0.12378662,-0.22987415,0.9661136,-0.1075813,-0.098367736,0.30156785,-0.09666839,-0.10942103,-0.31067857,0.7329179,-0.29389063,-0.14767553,0.54867166,-0.131838,0.001780648,-0.16942891,-0.5957756,0.14984295,-0.076317295,-0.11701565,-0.07571458,-0.58661354,-0.15674396,-0.08630882,-0.15420702,-0.119572654,-0.104665786,1.8825434,-0.16097459,-0.28481287,0.1012966,-0.16655166,-0.24310914,0.04024418,-0.13640918,-0.12403309,-0.11569497,-0.12994859,-0.11409981,0.0,0.23388515,-0.15827926,-0.14641158,-0.094459645,-0.11879733,-0.42119688,0.44478285,-0.1600678,-0.16102707,-0.6771384,-0.09609405,-0.32209706,-0.13460612,-0.15706624,-0.1725115,-0.3044717,-0.17684512,0.10428147,0.5917698,-0.3947492,0.108341694,-0.12203288,0.0,0.0,-0.18481573,-0.07800698,-0.11101367,-0.17577516,-0.15344094,-0.22937751,-0.061869785,0.3376293,-0.29232693,0
-0.150959,-0.108690664,-0.06227874,-0.069636546,-0.27537942,-0.11405895,-0.15768613,-0.3057074,-0.1253615,-0.08742843,-0.17697707,-0.14535764,-0.18524316,0.5776233,-0.11135208,-0.12302327,-0.34819162,-0.13495575,-0.13030465,-0.076208994,-0.30409077,-0.07560215,0.57599694,0.103175156,-0.12621255,-0.1281341,-0.579647,-0.12378662,-0.22987415,-0.15966219,-0.1075813,-0.098367736,-0.110166036,-0.09666839,-0.10942103,-0.31067857,-0.2916298,-0.29389063,-0.14767553,1.8119045,-0.131838,2.6269524,-0.16942891,-0.17125024,0.090657,-0.076317295,-0.11701565,-0.0043093124,-0.6456358,-0.15674396,-0.08630882,-0.15420702,-0.119572654,-0.104665786,1.2318703,-0.16097459,-0.24448095,0.010372717,-0.16655166,-0.24310914,0.03341427,-0.13640918,-0.12403309,-0.11569497,-0.12994859,-0.11409981,0.20849904,-0.07831877,-0.15827926,-0.14641158,-0.094459645,-0.11879733,-0.42119688,0.21163341,0.053503174,-0.16102707,0.8982981,-0.09609405,0.23683798,-0.13460612,-0.15706624,-0.1725115,-0.3044717,-0.17684512,1.0582855,0.5783431,-0.036478247,0.13529623,-0.12203288,0.20939192,0.2097464,-0.18481573,-0.07800698,-0.11101367,-0.06622928,-0.15344094,-0.22937751,-0.061869785,-0.39624682,2.079975,1
2.9226265,4.7287226,-0.06227874,-0.21570782,-0.27537942,-0.11405895,-0.15768613,-0.3057074,-0.1253615,-0.08742843,-0.17697707,-0.14535764,-0.18524316,-0.5283568,-0.11135208,-0.12302327,-0.34819162,-0.13495575,-0.13030465,1.9016308,-0.38027763,-0.07560215,0.16120563,1.1391768,-0.12621255,-0.1281341,-0.47351107,-0.12378662,-0.22987415,0.032736283,-0.1075813,-0.098367736,-0.49674937,-0.09666839,-0.10942103,-0.31067857,-0.2916298,-0.29389063,-0.14767553,-0.5829264,-0.131838,0.17471068,-0.16942891,-0.5957756,-0.078405805,-0.076317295,-0.11701565,-0.24364641,0.539496,1.6042414,-0.08630882,-0.15420702,-0.119572654,-0.104665786,-0.27898297,-0.16097459,-0.16461569,0.07425832,3.0821471,-0.24310914,0.027036667,-0.13640918,-0.12403309,-0.11569497,-0.12994859,-0.11409981,4.376169,-0.4411002,-0.15827926,0.91631323,-0.094459645,-0.11879733,-0.42119688,-0.22623114,-0.10202871,-0.16102707,-0.676129,-0.09609405,-0.21567594,-0.13460612,-0.15706624,-0.1725115,-0.3044717,-0.17684512,-0.7891583,-0.18756185,-0.38709596,-0.38490123,-0.12203288,4.48677,4.483416,-0.18481573,-0.07800698,-0.11101367,-0.094887644,-0.15344094,-0.22937751,-0.061869785,0.6777872,-0.29232693,1
0.0,0.0,0.0,-0.017002176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71772456,0.0,0.0,0.0,0.0,0.0,0.0,2.5473468,0.0,0.21536368,0.0,0.0,0.0,0.38802958,0.0,0.0,0.078510135,0.0,0.0,-0.37586737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034165278,0.0,0.0,-0.06566711,0.0,0.0,0.20087087,-0.28262633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3525062,-0.008921003,0.0,0.0,0.13772821,0.0,0.0,0.0,0.0,0.0,-0.27867737,0.027531624,0.0,0.0,0.0,0.0,0.0,0.41812614,-0.16500619,0.0,-0.6826202,0.0,0.2823541,0.0,0.0,0.0,0.0,0.0,0.0,-0.24536963,-0.28915006,-0.14890608,0.0,-0.29060876,-0.28982076,0.0,0.0,0.0,-0.11763931,0.0,0.0,0.0,-0.51584405,0.0,0
-0.150959,-0.108690664,-0.06227874,0.048924603,-0.27537942,-0.11405895,-0.15768613,-0.3057074,-0.1253615,-0.08742843,-0.17697707,-0.14535764,-0.18524316,-0.9412372,-0.11135208,-0.12302327,-0.34819162,-0.13495575,-0.13030465,-0.076208994,-0.47142762,-0.07560215,-0.50629723,0.28703877,-0.12621255,-0.1281341,0.19961067,-0.12378662,-0.22987415,-0.19150321,-0.1075813,-0.098367736,-0.61129725,-0.09666839,-0.10942103,-0.31067857,-0.2916298,-0.29389063,-0.14767553,-0.5829264,-0.131838,-0.31053647,-0.16942891,3.2848754,-0.40518704,-0.076317295,-0.11701565,-0.21205597,-0.8531765,-0.15674396,-0.08630882,-0.15420702,-0.119572654,-0.104665786,-0.27898297,-0.16097459,-1.0635436,-0.10576862,-0.16655166,4.724169,-0.72716737,-0.13640918,-0.12403309,-0.11569497,-0.12994859,-0.11409981,-1.1570174,-0.680732,4.873737,1.2316855,-0.094459645,-0.11879733,-0.42119688,-1.2681963,-0.15514793,-0.16102707,-0.7575915,-0.09609405,-0.9326768,-0.13460612,-0.15706624,-0.1725115,-0.3044717,-0.17684512,2.5633178,-0.90288424,-0.38658765,-0.5292052,-0.12203288,-1.1920698,-1.1905003,-0.18481573,-0.07800698,-0.11101367,-0.08608909,-0.15344094,-0.22937751,-0.061869785,-1.020561,-0.29232693,0
-0.150959,-0.108690664,-0.06227874,0.1551133,-0.27537942,-0.11405895,-0.15768613,-0.3057074,-0.1253615,-0.08742843,-0.17697707,-0.14535764,-0.18524316,1.1062509,-0.11135208,-0.12302327,-0.34819162,-0.13495575,-0.13030465,-0.076208994,2.3545709,-0.07560215,0.3605195,-0.38862753,-0.12621255,-0.1281341,0.3276657,-0.12378662,-0.22987415,0.27759567,-0.1075813,-0.098367736,0.20670173,-0.09666839,-0.10942103,-0.31067857,-0.2916298,-0.29389063,-0.14767553,-0.5829264,-0.131838,0.010688959,-0.16942891,-0.5957756,-0.22690453,-0.076317295,-0.11701565,0.1391293,-0.13892156,-0.15674396,-0.08630882,-0.15420702,-0.119572654,-0.104665786,1.5779753,-0.16097459,0.17885977,0.15305452,-0.16655166,-0.24310914,0.44385535,-0.13640918,-0.12403309,-0.11569497,-0.12994859,-0.11409981,0.2689516,0.22915137,-0.15827926,-0.14641158,-0.094459645,-0.11879733,-0.42119688,0.726548,-0.109736584,-0.16102707,-0.6681223,-0.09609405,1.0129292,-0.13460612,-0.15706624,-0.1725115,-0.3044717,-0.17684512,1.4898324,0.23260996,0.18050465,-0.36569157,-0.12203288,0.2714358,0.2717365,-0.18481573,-0.07800698,-0.11101367,-0.093549944,-0.15344094,-0.22937751,-0.061869785,0.661096,-0.29232693,1
-0.150959,-0.108690664,-0.06227874,-0.015744511,-0.27537942,-0.11405895,-0.15768613,-0.3057074,-0.1253615,-0.08742843,-0.17697707,-0.14535764,-0.18524316,-0.19497743,-0.11135208,-0.12302327,-0.34819162,-0.13495575,-0.13030465,-0.076208994,-0.3114959,-0.07560215,0.14575148,-0.38862753,-0.12621255,-0.1281341,0.22711901,-0.12378662,-0.22987415,-0.1896512,-0.1075813,-0.098367736,0.22707967,-0.09666839,-0.10942103,-0.31067857,-0.2916298,-0.29389063,-0.14767553,-0.5829264,-0.131838,0.14281017,-0.16942891,-0.5957756,-0.13641423,-0.076317295,-0.11701565,-0.02548552,0.50716096,-0.15674396,-0.08630882,-0.15420702,-0.119572654,-0.104665786,-0.27898297,-0.16097459,-0.35061076,-0.13314374,-0.16655166,-0.24310914,0.35177153,-0.13640918,-0.12403309,-0.11569497,-0.12994859,-0.11409981,0.07692585,-0.116786115,-0.15827926,-0.14641158,-0.094459645,-0.11879733,-0.42119688,1.1237215,-0.13221979,-0.16102707,-0.6464692,-0.09609405,-0.32185498,-0.13460612,-0.15706624,-0.1725115,-0.3044717,-0.17684512,-0.7891583,0.12415836,-0.34070554,0.1970002,-0.12203288,0.07435523,0.07482681,-0.18481573,-0.07800698,-0.11101367,-0.065186664,-0.15344094,-0.22937751,-0.061869785,0.18059301,3.7891386,1
-0.150959,-0.108690664,-0.06227874,-0.16421695,-0.27537942,-0.11405895,-0.15768613,-0.3057074,-0.1253615,-0.08742843,-0.17697707,-0.14535764,-0.18524316,-0.36851978,-0.11135208,-0.12302327,0.8434057,-0.13495575,-0.13030465,-0.076208994,-0.37029874,-0.07560215,-0.20244429,-0.38862753,-0.12621255,-0.1281341,-0.44962963,-0.12378662,-0.22987415,0.16365744,-0.1075813,-0.098367736,-0.44378722,-0.09666839,-0.10942103,-0.31067857,-0.2916298,-0.29389063,-0.14767553,-0.5829264,-0.131838,0.7353031,-0.16942891,-0.5957756,-0.12211465,-0.076317295,-0.11701565,0.062441036,-0.8038114,-0.15674396,-0.08630882,-0.15420702,-0.119572654,-0.104665786,-0.27898297,-0.16097459,0.8152613,0.2910238,-0.16655166,-0.24310914,0.09500674,-0.13640918,-0.12403309,-0.11569497,-0.12994859,-0.11409981,-1.7046462,-0.15939882,-0.15827926,-0.14641158,-0.094459645,-0.11879733,-0.15078746,0.83017457,0.006431569,-0.16102707,-0.6657366,-0.09609405,0.4328609,-0.13460612,-0.15706624,-0.1725115,-0.3044717,-0.17684512,-0.27066642,-0.61160207,0.0071735713,-0.08252651,-0.12203288,-1.7541143,-1.7520576,-0.18481573,-0.07800698,-0.11101367,-0.0686063,-0.15344094,-0.22937751,-0.061869785,2.1636362,-0.29232693,1
-0.150959,-0.108690664,-0.06227874,-0.20461383,-0.27537942,-0.11405895,-0.15768613,-0.3057074,-0.1253615,-0.08742843,-0.17697707,-0.14535764,-0.18524316,-0.834329,-0.11135208,-0.12302327,-0.34819162,-0.13495575,-0.13030465,-0.076208994,-0.40384236,-0.07560215,-0.42989463,-0.38862753,-0.12621255,-0.1281341,-0.3968702,-0.12378662,-0.22987415,-0.49286795,-0.1075813,-0.098367736,-0.39716923,-0.09666839,-0.10942103,-0.31067857,-0.2916298,-0.29389063,-0.14767553,-0.22149827,-0.131838,-0.37002096,-0.16942891,-0.5957756,-0.29941243,-0.076317295,-0.11701565,-0.18375619,-0.46683386,-0.15674396,-0.08630882,-0.15420702,-0.119572654,-0.104665786,-0.27898297,-0.16097459,-0.7778148,-0.18978341,-0.16655166,-0.24310914,-0.7378586,-0.13640918,-0.12403309,-0.11569497,-0.12994859,-0.11409981,0.25117144,-0.32125404,-0.15827926,-0.14641158,-0.094459645,-0.11879733,-0.42119688,0.120463476,-0.12834059,-0.16102707,-0.551495,-0.09609405,-0.40361804,-0.13460612,-0.15706624,-0.1725115,3.3449538,-0.17684512,-0.7891583,-0.7730778,-0.37320322,-0.6232154,-0.12203288,0.25318757,0.25350413,-0.18481573,-0.07800698,-0.11101367,-0.14587782,-0.15344094,6.196288,-0.061869785,-0.24907866,-0.29232693,1
-0.150959,-0.108690664,-0.06227874,-0.18689097,-0.27537942,-0.11405895,-0.15768613,-0.3057074,-0.1253615,-0.08742843,-0.17697707,-0.14535764,-0.18524316,-0.7928834,-0.11135208,-0.12302327,-0.34819162,-0.13495575,1.084352,-0.076208994,-0.34012112,-0.07560215,0.036860794,-0.38862753,0.25841677,-0.1281341,-0.36657053,-0.12378662,-0.22987415,-0.065256655,-0.1075813,-0.098367736,-0.15639202,-0.09666839,-0.10942103,-0.31067857,-0.2916298,-0.29389063,-0.14767553,1.0396322,-0.131838,-0.009376967,-0.16942891,1.3027021,-0.41405272,-0.076317295,-0.11701565,-0.27232742,-1.3101028,-0.15674396,-0.08630882,-0.15420702,-0.119572654,-0.104665786,-0.27898297,-0.16097459,0.09582977,-0.11685391,-0.16655166,-0.24310914,-0.67558134,-0.13640918,-0.12403309,-0.11569497,-0.12994859,-0.11409981,0.11604221,-0.30167264,-0.15827926,-0.14641158,-0.094459645,-0.11879733,0.065777324,-1.101745,-0.27626145,-0.16102707,0.8828225,-0.09609405,-0.47918946,-0.13460612,-0.15706624,-0.1725115,-0.3044717,-0.17684512,0.21566874,-0.5560845,-0.08777477,-0.0755749,-0.12203288,0.11450126,0.114938036,-0.18481573,-0.07800698,-0.11101367,-0.13042314,-0.15344094,-0.22937751,-0.061869785,-1.4277575,-0.29232693,1
-0.150959,-0.108690664,-0.06227874,-0.19451354,-0.27537942,-0.11405895,-0.15768613,-0.3057074,-0.1253615,-0.08742843,-0.17697707,-0.14535764,-0.18524316,1.7064683,-0.11135208,-0.12302327,-0.34819162,-0.13495575,-0.13030465,-0.076208994,-0.38710362,-0.07560215,0.42896956,-0.38862753,-0.12621255,-0.1281341,-0.026489425,-0.12378662,-0.22987415,0.32499567,-0.1075813,-0.098367736,-0.18233642,-0.09666839,-0.10942103,-0.31067857,-0.2916298,-0.29389063,-0.14767553,-0.5829264,-0.131838,0.0975042,-0.16942891,2.165565,-0.19247149,-0.076317295,-0.11701565,-0.13641626,-0.1121413,-0.15674396,-0.08630882,-0.15420702,-0.119572654,-0.104665786,-0.27898297,-0.16097459,0.98947823,0.029287422,3.2484987,-0.24310914,-0.028909396,-0.13640918,-0.12403309,-0.11569497,-0.12994859,-0.11409981,-0.65206075,0.046756726,-0.15827926,-0.14641158,-0.094459645,-0.11879733,-0.42119688,-0.15007922,-0.073334284,-0.16102707,0.74209416,-0.09609405,0.09412012,-0.13460612,-0.15706624,-0.1725115,-0.3044717,-0.17684512,-0.7891583,0.92078936,-0.15352027,0.042569727,-0.12203288,-0.673821,-0.67270076,-0.18481573,-0.07800698,-0.11101367,-0.13113363,-0.15344094,-0.22937751,-0.061869785,1.5252864,-0.29232693,1
-0.150959,-0.108690664,-0.06227874,-0.20429504,-0.27537942,-0.11405895,-0.15768613,-0.3057074,-0.1253615,-0.08742843,-0.17697707,-0.14535764,-0.18524316,-1.1611425,-0.11135208,-0.12302327,-0.34819162,-0.13495575,-0.13030465,-0.076208994,-0.41185582,-0.07560215,-1.3308808,-0.38862753,-0.12621255,-0.1281341,-0.39028683,-0.12378662,-0.22987415,-0.36052048,-0.1075813,-0.098367736,-0.37362942,-0.09666839,-0.10942103,-0.31067857,-0.2916298,-0.29389063,-0.14767553,-0.5829264,-0.131838,-0.30783772,-0.16942891,-0.5957756,-0.03781611,-0.076317295,-0.11701565,-0.25273627,0.86136967,-0.15674396,-0.08630882,-0.15420702,-0.119572654,-0.104665786,-0.27898297,-0.16097459,0.62758756,-0.18794712,-0.16655166,-0.24310914,-0.7551142,-0.13640918,-0.12403309,-0.11569497,-0.12994859,-0.11409981,0.07336982,-0.33211136,-0.15827926,-0.14641158,-0.094459645,-0.11879733,-0.42119688,-0.75699747,-0.14508995,-0.16102707,-0.71424896,-0.09609405,-0.7700253,-0.13460612,4.6188912,-0.1725115,-0.3044717,-0.17684512,-0.7891583,0.611789,0.98927516,-0.36723018,-0.12203288,0.070705585,0.07118033,-0.18481573,-0.07800698,-0.11101367,-0.13899763,-0.15344094,-0.22937751,17.912626,-0.58705044,-0.29232693,1
-0.150959,-0.108690664,-0.06227874,0.29760203,1.6386526,-0.11405895,-0.15768613,-0.3057074,-0.1253615,-0.08742843,-0.17697707,-0.14535764,-0.18524316,-1.0429581,-0.11135208,-0.12302327,-0.34819162,-0.13495575,-0.13030465,-0.076208994,-0.27657878,-0.07560215,-0.29895622,-0.38862753,-0.12621255,-0.1281341,1.0964411,-0.12378662,-0.22987415,-0.32906854,-0.1075813,-0.098367736,-0.14497472,-0.09666839,-0.10942103,-0.31067857,-0.2916298,2.9760494,-0.14767553,-0.5829264,-0.131838,0.1457353,-0.16942891,-0.5957756,0.06273174,-0.076317295,-0.11701565,-0.015852386,2.6977196,-0.15674396,-0.08630882,-0.15420702,-0.119572654,-0.104665786,-0.27898297,-0.16097459,0.91623807,-0.121204555,4.563703,-0.24310914,0.3893817,-0.13640918,-0.12403309,-0.11569497,-0.12994859,-0.11409981,-0.86897874,-0.4938059,-0.15827926,-0.14641158,-0.094459645,-0.11879733,-0.42119688,1.0440354,-0.098105446,-0.16102707,1.4066212,-0.09609405,0.1974546,-0.13460612,-0.15706624,-0.1725115,-0.3044717,-0.17684512,-0.7891583,0.61720854,-0.34085107,0.8267689,-0.12203288,-0.896449,-0.89513576,-0.18481573,-0.07800698,-0.11101367,0.05563142,-0.15344094,-0.22937751,-0.061869785,-0.04221605,-0.29232693,1
-0.150959,-0.108690664,-0.06227874,-0.21114355,-0.27537942,-0.11405895,-0.15768613,-0.3057074,-0.1253615,-0.08742843,-0.17697707,-0.14535764,-0.18524316,0.85094494,-0.11135208,-0.12302327,-0.34819162,-0.13495575,-0.13030465,-0.076208994,-0.18536606,-0.07560215,-1.259979,0.47734994,-0.12621255,-0.1281341,-0.48725146,-0.12378662,-0.22987415,-0.35467795,-0.1075813,-0.098367736,-0.31400093,-0.09666839,-0.10942103,-0.31067857,-0.2916298,-0.29389063,-0.14767553,0.1300686,-0.131838,0.04151459,-0.16942891,-0.5957756,-0.31193176,-0.076317295,-0.11701565,-0.17929819,0.47477522,-0.15674396,-0.08630882,-0.15420702,-0.119572654,-0.104665786,-0.27898297,-0.16097459,-0.62597686,-0.23844208,-0.16655166,-0.24310914,0.10786444,-0.13640918,-0.12403309,-0.11569497,-0.12994859,-0.11409981,-0.7125133,-0.53516155,-0.15827926,-0.14641158,-0.094459645,-0.11879733,-0.42119688,-0.31529924,-0.004711251,-0.16102707,1.0759382,-0.09609405,-0.53074294,-0.13460612,-0.15706624,-0.1725115,-0.3044717,-0.17684512,-0.7891583,-0.1248126,-0.19258758,0.051383626,-0.12203288,-0.7358649,-0.73469085,-0.18481573,-0.07800698,-0.11101367,-0.052228693,-0.15344094,-0.22937751,-0.061869785,-0.2547715,-0.29232693,0
-0.150959,-0.108690664,-0.06227874,0.37009737,-0.27537942,-0.11405895,-0.15768613,-0.3057074,-0.1253615,-0.08742843,-0.17697707,-0.14535764,-0.18524316,-0.7644725,-0.11135208,-0.12302327,1.3021421,-0.13495575,-0.13030465,-0.076208994,-0.27886507,-0.07560215,0.34947756,-0.38862753,-0.12621255,-0.1281341,1.2554718,-0.12378662,-0.22987415,-0.37267143,-0.1075813,-0.098367736,0.92497414,-0.09666839,-0.10942103,-0.31067857,-0.2916298,1.5451933,-0.14767553,-0.30833516,-0.131838,0.5266492,-0.16942891,2.0274498,0.1712439,-0.076317295,-0.11701565,-0.17264535,1.3997841,-0.15674396,-0.08630882,-0.15420702,-0.119572654,-0.104665786,-0.27898297,-0.16097459,-0.22740896,-0.10143439,-0.16655166,-0.24310914,0.88829374,-0.13640918,-0.12403309,-0.11569497,-0.12994859,-0.11409981,0.08048188,-0.026469419,-0.15827926,-0.14641158,-0.094459645,-0.11879733,-0.42119688,1.6750596,-0.11221255,-0.16102707,-0.66021097,-0.09609405,0.4728142,-0.13460612,-0.15706624,-0.1725115,-0.3044717,-0.17684512,-0.7891583,-0.43607283,-0.35901564,-0.35261768,-0.12203288,0.07800487,0.078473285,-0.18481573,-0.07800698,-0.11101367,0.059778467,-0.15344094,-0.22937751,-0.061869785,0.21739435,-0.29232693,1
-0.150959,-0.108690664,-0.06227874,-0.07215524,-0.27537942,-0.11405895,-0.15768613,1.0848191,-0.1253615,-0.08742843,-0.17697707,-0.14535764,-0.18524316,-1.4465181,-0.11135208,-0.12302327,-0.34819162,-0.13495575,-0.13030465,-0.076208994,-0.40933177,-0.07560215,-0.6521495,-0.38862753,-0.12621255,-0.1281341,-0.2902896,-0.12378662,-0.22987415,-0.46365964,-0.1075813,-0.098367736,0.12939101,-0.09666839,-0.10942103,2.3464355,-0.2916298,-0.29389063,-0.14767553,-0.5829264,-0.131838,-0.043547727,-0.16942891,-0.5957756,-0.22029501,-0.076317295,-0.11701565,-0.27996138,0.010349118,-0.15674396,-0.08630882,4.670548,-0.119572654,-0.104665786,-0.27898297,-0.16097459,-0.44976303,-0.1460341,-0.16655166,-0.24310914,-0.6148103,-0.13640918,-0.12403309,-0.11569497,-0.12994859,-0.11409981,0.5534342,-0.29172966,-0.15827926,-0.14641158,-0.094459645,-0.11879733,-0.068668015,-1.1974741,-0.096084595,-0.16102707,0.33589762,-0.09609405,-0.08680366,-0.13460612,-0.15706624,-0.1725115,-0.3044717,-0.17684512,-0.7891583,-0.3699631,-0.36257374,-0.30932936,-0.12203288,0.56340694,0.5634545,5.5231695,-0.07800698,-0.11101367,-0.14301625,3.1609263,-0.22937751,-0.061869785,0.25172472,-0.29232693,0
-0.150959,-0.108690664,-0.06227874,0.4855436,-0.27537942,-0.11405895,-0.15768613,-0.3057074,-0.1253615,-0.08742843,4.331853,-0.14535764,-0.18524316,0.015661858,-0.11135208,-0.12302327,-0.34819162,-0.13495575,-0.13030465,-0.076208994,-0.29280874,-0.07560215,0.519385,-0.38862753,-0.12621255,-0.1281341,2.1087875,-0.12378662,-0.22987415,-0.38160872,-0.1075813,-0.098367736,0.3726557,-0.09666839,-0.10942103,-0.31067857,-0.2916298,-0.29389063,-0.14767553,-0.5829264,-0.131838,0.26991624,-0.16942891,-0.5957756,0.28088513,-0.076317295,-0.11701565,-0.02331627,1.079884,-0.15674396,-0.08630882,-0.15420702,-0.119572654,-0.104665786,-0.27898297,-0.16097459,-0.061957248,0.061798494,-0.16655166,-0.24310914,0.26188797,-0.13640918,-0.12403309,-0.11569497,-0.12994859,-0.11409981,0.10893014,0.2467148,-0.15827926,-0.14641158,-0.094459645,-0.11879733,-0.42119688,1.4369372,-0.07501228,-0.16102707,1.9134058,-0.09609405,0.9525577,-0.13460612,-0.15706624,-0.1725115,1.8126892,-0.17684512,-0.7891583,-0.67643917,-0.33807483,-0.4534245,-0.12203288,0.107201986,0.10764509,-0.18481573,-0.07800698,-0.11101367,0.09533592,3.4804275,-0.22937751,-0.061869785,-0.48342806,-0.29232693,0
