methylation_gene__GENE_TMEM109,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_SNORA32,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_DEFB130,rnaseq_gene__GENE_KRTAP13-3,rnaseq_gene__GENE_DEFB136,methylation_gene__GENE_CCNDBP1,methylation_gene__GENE_ZNHIT2,methylation_gene__GENE_DECR1,methylation_gene__GENE_RASSF8,methylation_gene__GENE_ZKSCAN4,methylation_gene__GENE_CAB39L;SETDB2,methylation_gene__GENE_IL10RB,methylation_gene__GENE_SLC25A38,methylation_gene__GENE_STARD5,rnaseq_gene__GENE_DCD,methylation_gene__GENE_ZFP36,methylation_gene__GENE_CCDC90B,methylation_gene__GENE_ZDHHC8,methylation_gene__GENE_TYMP;SCO2,methylation_gene__GENE_COMMD5,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_C5ORF25,methylation_gene__GENE_RAB3GAP1,methylation_gene__GENE_SPATA13,methylation_gene__GENE_ZMYM6,methylation_gene__GENE_NEK4,methylation_gene__GENE_NAA50,methylation_gene__GENE_HSPD1;HSPE1,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_NIPAL3,methylation_gene__GENE_ESRP1,methylation_gene__GENE_MYH10,methylation_gene__GENE_LIG4,methylation_gene__GENE_H2AFX,methylation_gene__GENE_CARKD,methylation_gene__GENE_TMEM85,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_LOC283314;C1RL,methylation_gene__GENE_ZNF354B,methylation_gene__GENE_DLEU2;TRIM13,methylation_gene__GENE_PRKAG1;MLL2,methylation_gene__GENE_PCGF2,methylation_gene__GENE_ABHD6,methylation_gene__GENE_SC65;FKBP10,methylation_gene__GENE_GBA2;RGP1,methylation_gene__GENE_CLSTN3,methylation_gene__GENE_GCN1L1,methylation_gene__GENE_NF2,methylation_gene__GENE_MRPL35,methylation_gene__GENE_ANKRD5,methylation_gene__GENE_FOXN3,methylation_gene__GENE_EIF2C1,methylation_gene__GENE_FSIP1,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_UBR1,methylation_gene__GENE_ZMAT2,methylation_gene__GENE_CAMK2D,methylation_gene__GENE_PALB2;DCTN5,methylation_gene__GENE_COMMD3,methylation_gene__GENE_NUBP1,methylation_gene__GENE_LEPREL2,methylation_gene__GENE_GRAMD3,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_TTTY23,rnaseq_gene__GENE_SNAR-E,methylation_gene__GENE_C7ORF23,methylation_gene__GENE_GOPC,methylation_gene__GENE_MICB,methylation_gene__GENE_MRPL40;HIRA,methylation_gene__GENE_CCDC34,methylation_gene__GENE_TH1L,methylation_gene__GENE_LAP3,methylation_gene__GENE_SDCBP,rnaseq_gene__GENE_LGALS13,methylation_gene__GENE_TINF2,methylation_gene__GENE_FBXL8;TRADD,methylation_gene__GENE_CTSC,rnaseq_gene__GENE_BARHL1,methylation_gene__GENE_BLMH,rnaseq_gene__GENE_CCDC105,methylation_gene__GENE_NLRX1,methylation_gene__GENE_STK10,methylation_gene__GENE_TPCN2,methylation_gene__GENE_TUBD1;RPS6KB1,methylation_gene__GENE_C6ORF57,methylation_gene__GENE_C14ORF102,methylation_gene__GENE_RSAD2,methylation_gene__GENE_FAH,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_UBE2G1,methylation_gene__GENE_FCHSD2,methylation_gene__GENE_PCMTD2,methylation_gene__GENE_RBMS2,methylation_gene__GENE_MBIP,methylation_gene__GENE_IQCC,target
-0.049455352,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.11830521,-0.09583698,-0.19594938,-0.18733682,-0.12928118,-0.31589317,0.09193717,-0.034282174,-0.29928726,-0.07261519,-0.2744629,-0.32689607,0.028817877,-0.05985717,-0.39977083,-0.055644006,-0.1313464,-0.05182642,0.1299569,-0.24647683,0.08562973,-0.20761146,-0.28504854,-0.19027236,0.15653193,-0.037370607,0.56598115,-0.4961474,-0.42016217,15.593465,-0.5317087,-0.49909592,-0.19668259,-0.46060058,-0.3313284,-0.24604195,-0.19656597,0.34131604,-0.29119864,-0.3052462,-0.08915632,-0.05624426,-0.4005569,-0.5387837,-0.01455144,-0.26026365,-0.353327,-0.3566136,-0.07660628,-0.44052476,-0.50331205,-0.021243384,-0.44057736,0.049925353,-0.34727895,-0.22472176,-0.13145238,0.100673944,-0.06604976,-0.06748002,-0.6571334,-0.22300124,-0.57802916,-0.27365234,0.0072600795,-0.6113681,-0.29937187,-0.05474344,-0.0687474,-0.50619483,-0.6331533,-0.09698743,-0.20651595,-0.707772,-0.104986005,-0.06505861,0.18012086,-0.032701723,-0.81835777,-0.44895747,-0.6219323,-0.53698105,-0.3608298,-0.11734243,-0.24377714,-0.30704308,-0.7207117,-0.5275939,-0.12300061,-0.01226078,1
-0.010782284,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.046422277,-0.038822226,-0.11599991,-0.10722273,-0.09773886,-0.09886482,0.015779058,-0.08418938,-0.051473208,-0.07261519,0.1279193,-0.036891043,-0.11546585,0.06950412,-0.21748546,-0.055644006,-0.05158635,0.09384991,-0.13236983,-0.23947729,-0.30739713,0.01961905,0.11666346,-0.030146878,-0.17805913,-0.114402585,-0.22110797,0.126351,-0.17984563,-0.24978445,-0.045969997,-0.04177876,-0.03447086,-0.10743203,0.67171025,-0.11970187,-0.1770078,0.12755278,-0.30058345,0.024007909,0.04690925,1.033966,0.1204422,0.481571,0.07606594,-0.2820246,-0.37015656,-0.47583616,-0.07660628,0.54815036,-0.16339123,-0.23077707,0.20582542,0.02210672,1.0884031,-0.12174893,-0.085648224,-0.10908418,-0.06604976,-0.06748002,0.051323038,-0.2072814,0.37040865,0.09233946,0.3166743,-0.024331195,-0.12691943,0.27933696,-0.0687474,-0.073146574,-0.011494384,-0.108787835,-0.20651595,1.8568156,-0.104986005,-0.019730413,0.32287088,0.6367389,0.5912736,0.6034678,0.06740562,0.1577897,-0.09549174,-0.11734243,-0.3988889,0.0060575875,0.18775599,-0.28492874,0.38957426,-0.13666755,1
0.020589586,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.057209067,0.06567762,-0.023026519,-0.023856416,-0.14229976,-0.012776506,-0.038116995,-0.08434627,0.589496,-0.07261519,0.040880643,-0.20889431,0.011617978,0.013976159,0.26529714,-0.055644006,-0.07020416,0.65617764,-0.22033371,-0.23258977,-0.14238155,0.16598271,0.29434976,-0.14310135,0.76347053,0.36519662,-0.08977582,0.21206363,-0.32240793,-0.26534447,-0.1866407,0.056074396,-0.013343334,-0.24404699,0.505519,-0.06771333,-0.043997467,0.13464078,0.082718246,0.3121518,0.05182904,0.40516475,0.18543951,-0.24354805,-0.3713745,-0.08162377,0.9749403,-0.4268202,-0.07660628,1.0440686,-0.21671031,0.018047744,0.5328446,0.08418402,1.1334757,-0.15534686,-0.09684258,0.13688184,-0.06604976,-0.06748002,-0.43765295,0.18335073,-0.07187545,-0.05266264,0.793107,0.0642551,0.43018234,0.26016763,-0.0687474,-0.09624556,-0.11973383,0.310538,-0.20651595,0.4538754,-0.104986005,0.030883463,0.42963576,0.74082494,1.3295798,0.25936645,-0.38267407,-0.056960475,0.027242966,-0.11734243,-0.03310465,0.15080804,0.26842436,0.08429232,-0.25369623,-0.5362812,1
-0.17499796,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.15954216,-0.03711938,-0.090428025,-0.3652101,-0.16184673,-0.10709947,-0.017666712,-0.12471958,-0.2598066,-0.07261519,-0.34802654,-0.22338851,0.07754926,0.09312518,-0.73646057,-0.055644006,-0.12522653,-0.11838695,-0.1327847,-0.24241877,-0.09206339,-0.23333792,-0.3364571,-0.21471587,-0.117763795,-0.4851899,-0.0461543,-0.017025772,-0.399906,-0.22093205,-0.12269519,-0.002098984,0.16465227,0.07193837,-0.11729673,-0.14947556,-0.31422076,-0.31229135,-0.31471443,-0.10028596,-0.13809343,-0.19068329,-0.50425106,-0.2441269,-0.4422344,-0.24278457,-0.10947517,0.41697118,-0.07660628,0.0060401736,-0.10689106,-0.08835308,-0.4896275,-0.22206257,-0.67075247,-0.0943295,-0.18098949,-0.2117673,-0.06604976,-0.06748002,-0.34222218,-0.293701,-0.59233916,-0.5083554,-0.21831277,-0.66418356,-1.0202907,-0.12300853,-0.0687474,-0.58580744,-1.0995768,-0.17254311,-0.20651595,-0.5342617,-0.104986005,-0.35950872,-0.7312566,-0.12802051,-0.5066945,-0.7786011,-0.6626338,1.1047549,-0.34437096,-0.11734243,-0.29224122,-0.43738818,-0.7512488,-0.82158434,-0.38067052,-0.07993963,1
-0.07795543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.20530277,-0.06250693,-0.078113705,-0.16344602,-0.1648435,0.024944818,0.09427278,-0.10138588,-0.05006385,-0.07261519,-0.008991668,-0.18374921,0.676537,-0.029442182,0.21000277,-0.055644006,-0.257979,0.11101687,-0.22642294,-0.07283566,-0.24065773,-0.029175805,0.011743039,-0.11469131,-0.31330615,0.09625466,-0.1947623,-0.3357344,-0.1272671,-0.103024274,-0.007854431,0.47982973,0.61407626,-0.30775747,-0.19631511,0.5420041,-0.33036003,-0.35521764,-0.32014918,0.03909875,-0.017130835,-0.105206095,-0.08453181,0.14844844,-0.9111425,0.028025862,0.047301903,-0.6140197,7.23119,1.8956828,-0.22231548,-0.24405394,0.7624194,-0.4850207,-0.17502736,-0.1930044,2.4299471,-0.14515287,-0.06604976,3.804527,0.85255724,-0.08846821,0.6431947,0.24312846,1.0607343,0.53138167,-0.6587336,-0.11069147,-0.0687474,-0.82184434,0.568746,-0.5512521,1.1117047,0.058763444,-0.104986005,-0.098113775,-0.70875067,-0.57407904,0.47039717,0.20354147,-0.15996097,0.29568544,0.02156481,-0.11734243,-0.28307867,0.06454584,0.1423319,0.5621181,-0.25629926,0.53507733,1
21.929565,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.00031346665,0.13042872,-0.00014447322,-0.2164136,-0.1357349,0.101953946,0.021501219,0.033312917,-0.031873386,-0.07261519,0.20285162,0.104135156,0.11997096,-0.053581562,1.0807005,-0.055644006,-0.12569356,0.04067091,-0.27031463,-0.1099049,0.1811972,0.17440788,0.4032023,-0.12608811,0.4825218,0.51203036,-0.31129843,-0.10767524,-0.30621457,-0.14428781,-0.092919804,0.39604837,0.14398374,-0.082609676,0.62068576,0.14559531,-0.10234643,0.0534122,-0.11598783,0.39211652,-0.082574405,0.41569597,0.26635098,0.34446087,-0.4868101,0.17153288,0.4383388,-0.33747125,-0.07660628,0.65251637,-0.24501629,0.31580576,0.14264952,0.062300008,0.20095171,-0.1843271,-0.11120942,-0.13867936,-0.06604976,-0.06748002,0.22560017,-0.23655471,-0.2807215,0.18249741,0.4067811,-0.03481651,0.11757044,-0.39992332,-0.0687474,-0.42122322,-0.17999122,1.3229481,0.3902838,0.36175853,-0.104986005,0.19022183,0.12840445,-0.6526979,-0.10793136,-0.3724251,-0.41146493,-0.08203261,0.1305178,-0.11734243,-0.3238178,0.5966486,-0.12694176,-0.24857357,-0.22287782,0.5274959,1
-0.026022766,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.07012228,21.828354,-0.11098652,-0.056648374,-0.13454819,-0.08887604,-0.08951066,-0.07574298,0.39150646,-0.07261519,0.155099,-0.04558474,-0.0892101,0.0830992,0.13403633,-0.055644006,-0.049766466,0.25077176,-0.05744629,0.24681596,-0.5079607,0.0031675936,0.27221462,-0.097066656,-0.19610193,-0.02871167,-0.13310191,-0.30132428,-0.18056424,0.1661172,-0.04220884,0.049267583,0.019530974,0.63474786,0.22736831,0.31389797,-0.108840406,0.08491624,-0.07040675,-0.20826927,0.100856714,0.31140813,-0.031687852,-0.19707473,-0.1682108,-0.18307416,0.31872776,-0.15272368,-0.07660628,0.15230182,-0.019068668,-0.16703482,0.44633788,-0.014607036,-0.5965183,-0.23696592,-0.17865653,-0.042034365,-0.06604976,-0.06748002,-0.120162845,0.019241925,-0.29165873,-0.39176676,-0.48553175,-0.28651816,0.008115356,0.002039787,-0.0687474,-0.21158086,-0.25366342,-0.6635317,-0.20651595,-0.48147175,-0.104986005,0.22798781,-0.1552353,0.35157174,1.0078565,-0.1840503,-0.29949147,2.4046814,0.033393342,-0.11734243,-0.30126032,-0.0066377176,-0.11314554,-0.32899874,-0.24580021,3.4644904,1
-0.02307584,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.065137826,0.0016639414,-0.07122211,-0.13035129,-0.032810297,0.13818009,-0.16907914,-0.19476783,0.085811794,-0.07261519,-0.014918309,-0.25649825,0.0033983453,-0.16582079,-0.07504948,-0.055644006,-0.09910935,-0.3263033,-0.2631105,0.181124,-0.157837,-0.18736467,0.09924482,0.10496913,-0.012281371,0.03338307,-0.15723026,-0.3171476,-0.2209593,-0.22397779,-0.06752908,0.020942492,0.18265568,-0.18229507,-0.21436366,-0.25520656,-0.12482709,0.04754267,-0.23988059,0.10782009,-0.16426718,0.292477,0.2108429,-0.19358413,-0.2601599,-0.14900257,-0.06899625,-0.6607884,-0.07660628,-0.25330117,-0.3014306,-0.24089292,0.2731591,0.56311166,-0.32928288,-0.20342979,0.08358535,0.0010406851,-0.06604976,-0.06748002,-0.02029079,-0.22238298,0.06570928,-0.4142542,0.13575366,0.2651048,0.14169528,0.6490769,-0.0687474,-0.015037704,0.067111626,-0.12638894,-0.20651595,-0.8280485,-0.104986005,-0.102435,-0.081391804,-0.56048256,-0.022526167,-0.11715642,0.36402264,-0.24547657,0.024669493,-0.11734243,-0.2419291,0.098694645,-0.2591972,0.17692502,-0.14795382,0.44338065,1
0.1129467,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,0.12186363,0.12034456,0.0912518,-0.0035653058,-0.20460942,-0.0072493237,0.48530075,-0.08467469,0.07396502,-0.07261519,-0.061897375,-0.18315029,-0.16053925,-0.4173859,0.2963836,-0.055644006,-0.034316268,-0.33670768,0.21751592,-0.011264368,1.7126273,-0.1141455,-0.2873598,0.028743433,0.123847485,-0.062320292,-0.11268542,-0.04875792,0.09612939,-0.21155721,0.14302196,0.027947538,0.03399619,-0.0077940053,0.6426404,0.045979977,0.019989902,0.09313855,-0.0499065,-0.057597876,-0.11349316,0.543747,-0.14897174,-0.0017192847,0.56773734,-0.15626712,-0.26547235,-0.39551577,-0.07660628,-0.1782834,-0.35782704,0.10622114,1.0106269,0.040487472,0.07579488,-0.01313602,-0.24897458,-0.020956857,-0.06604976,-0.06748002,0.5294615,0.24311525,-0.11000344,0.1523344,-0.19090529,0.11741659,0.09692638,-0.23944966,-0.0687474,0.16095245,0.20014882,0.46992302,-0.20651595,0.6288782,-0.104986005,0.01569219,-0.42971838,0.019187285,-0.20884784,-0.09882767,0.2367521,-0.24827655,0.120082624,-0.11734243,0.044499617,-0.4658583,-0.17606576,-0.18457833,-0.121959776,-0.19902591,1
0.059686124,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,0.11690205,0.17637634,0.00081073726,-0.12243901,0.027585024,0.86496526,-0.13004744,-0.13425028,0.08545408,-0.07261519,-0.044858616,-0.06318733,0.078270406,-0.38451248,0.37742323,-0.055644006,-0.109166265,-0.27046704,-0.36483142,-0.5168304,-0.18897954,0.6716811,-0.37049988,-0.010375605,-0.32678878,-0.12960413,0.08846001,-0.0455832,-0.10181319,-0.16727707,0.11839766,-0.30653194,0.13079174,-0.12941672,-0.027080994,-0.025242617,0.35487494,0.064344265,0.20354943,-0.039590094,-0.17251581,-0.4521455,-0.7879068,-0.25044042,0.0598696,0.29580534,-0.9528442,0.13117222,-0.07660628,-0.46517488,-0.16592656,-0.03720188,0.120830536,-0.12149708,0.35515624,0.042633943,-0.24485314,0.013337705,-0.06604976,-0.06748002,-0.27110985,-0.17448083,-0.029039819,0.401069,-0.4166213,-0.42099258,-0.24553157,-0.16990982,-0.0687474,0.084251806,-0.3942209,-0.21637152,0.909154,-0.23329166,-0.104986005,0.010868824,-0.52734816,0.007438105,-0.44104546,-0.15031487,1.2039822,-0.16904083,0.35531285,-0.11734243,0.5881112,0.03653268,-0.2424952,0.2662473,-0.40013558,0.27422208,1
-0.010655811,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.015974138,0.03550035,-0.065619215,-0.02157287,-0.0904183,-0.00278492,-0.121428885,-0.11412543,0.007042865,-0.07261519,0.10265792,0.30283272,-0.008343306,0.29935881,-0.00024741123,-0.055644006,-0.013099598,-0.13361818,0.30157036,-0.34653434,-0.120757006,0.17550468,-0.114962526,-0.079778194,-0.17372088,0.25561222,0.13768695,-0.05444517,0.110113874,-0.10776975,0.0371507,0.20443346,-0.24728473,-0.11155652,0.38040364,-0.1642824,-0.0784025,0.27400905,-0.08067053,0.35924867,-0.09532147,0.37275904,-0.07616507,-0.45705006,0.42797706,-0.078689285,-0.3078008,0.4011005,-0.07660628,-0.13898785,0.397289,-0.24897158,0.42743775,0.5534476,-0.3449209,0.05512922,-0.023970267,1.8292456,-0.06604976,-0.06748002,-0.084374145,0.4176354,-0.2692883,0.5907477,0.39598396,0.35045442,0.16695131,0.4052261,-0.0687474,0.35189685,0.04981755,0.27119666,-0.20651595,0.64390135,-0.104986005,0.51142675,-0.098212324,0.2727165,-0.6392081,0.10042693,-0.35935733,-0.142053,0.1817669,-0.11734243,1.0361773,0.25553873,0.028906638,-0.057903793,-0.08259398,0.5144872,1
-0.013850971,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.10568366,-0.011931145,-0.109989606,-0.092022166,-0.073348984,-0.23002817,-0.19549508,-0.087181695,0.094011165,-0.07261519,-0.25479376,0.32257316,-0.13692935,0.07669437,-0.14464068,-0.055644006,0.15123536,-0.015278415,-0.0741201,-0.37529385,-0.3632441,0.26157343,-0.019117437,-0.013070629,-0.29024646,-0.13718335,0.10231945,-0.032439347,-0.26600972,0.04311874,-0.12368276,0.07035313,-0.20434843,-0.08084331,0.08283137,-0.025663283,-0.107809365,0.11829661,-0.08796187,-0.47309935,-0.019261284,0.5265785,0.5494987,-0.20244223,-0.5779931,0.77210635,-0.1354867,-0.28792304,-0.07660628,0.34139705,-0.027699355,-0.28449887,0.5950482,0.5054975,-0.94041985,-0.049958277,-0.15664303,-0.27307236,-0.06604976,-0.06748002,-0.593278,-0.27759787,0.5106328,0.560647,0.44177672,-0.008702234,0.10465029,0.09483473,-0.0687474,-0.20516157,0.28702497,0.13272789,-0.20651595,-0.24309985,-0.104986005,0.20257017,0.010579907,-0.24977735,0.71858555,-0.08890213,-0.24243951,0.13198243,0.034340143,-0.11734243,-0.059539758,-0.38895836,-0.051440686,-0.22409284,0.22126926,0.8570713,1
-0.012546501,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.015524549,-0.0052836332,0.000991727,0.13905619,-0.021582283,-0.017296493,-0.23267807,-0.09045195,0.19879845,-0.07261519,0.05644629,0.24913134,-0.19699126,0.05669539,0.12871747,-0.055644006,-0.087405056,0.2080019,-0.23807536,0.29167423,0.16807471,0.0041978643,0.40388012,0.008681706,0.17454143,0.289366,-0.27238256,0.3598701,-0.155438,-0.14270417,1.1285248,0.39921877,0.08621806,0.065621056,0.20345135,0.17382957,-0.039409757,0.075827606,0.013445821,0.2535344,0.04962565,0.284763,0.53393686,-0.24149339,0.096050754,0.06340446,0.45524395,-0.37682378,-0.07660628,0.52468824,0.5644885,-0.12579924,0.96790016,-0.19797231,0.0072191153,-0.13690393,-0.21820387,0.0027961584,-0.06604976,-0.06748002,0.082977,0.40914974,-0.18550809,-0.01492832,0.0034755992,-0.04276201,0.22666247,0.08656062,-0.0687474,-0.54817754,-0.2667253,-0.10601199,-0.20651595,0.36887372,-0.104986005,0.031254638,0.50684315,0.0501954,0.22919044,0.10708158,0.050519664,0.12323404,0.5072534,-0.11734243,7.6369524,-0.023274595,0.35826758,-0.07870913,0.15857427,-0.4707771,0
0.010364009,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,0.061157078,0.118773475,0.20151696,-0.0036436836,0.6992935,0.17578961,0.1506771,0.050646808,-0.0630763,-0.07261519,-0.2927583,0.12099335,0.08984153,0.60839504,0.2366956,-0.055644006,0.12549013,0.59987986,0.015305682,0.3767234,0.14868118,0.63569176,0.35486576,0.0013301399,0.09413332,0.32642448,-0.10168112,0.63093245,-0.20280932,0.37620473,0.9842678,0.13605551,0.10387798,0.06533477,0.6204404,0.0766245,-0.058272444,0.33870852,0.08370453,1.0042769,0.09351553,0.88601905,0.2715171,1.1799339,-0.5246758,-0.009511208,0.0049756747,-0.3263664,-0.07660628,-0.163432,1.7681081,0.2278236,0.187689,0.8252401,-0.21836488,0.2468369,-0.10679664,0.2067895,-0.06604976,-0.06748002,0.36531234,0.19341376,1.0413587,2.9683483,0.9549103,-0.18766819,0.7986915,0.032873284,-0.0687474,0.17106235,0.20070831,0.63825285,-0.20651595,0.3742163,-0.104986005,0.24726734,0.06768087,0.74348545,0.1355147,0.4864033,-0.008923347,0.5570213,0.43762958,-0.11734243,0.021161806,0.27126375,0.722531,0.2871401,0.32141727,0.77300364,1
0.086513914,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,0.27528906,0.18234022,0.20539698,0.045287546,0.07973315,0.032796733,-0.04788967,-0.044721205,0.15488246,-0.07261519,0.13243073,0.7037241,0.20655534,0.4108095,0.23699546,-0.055644006,0.008792425,0.6971168,0.2871118,-0.12670107,0.19015934,0.073954105,0.32968882,0.08899797,0.18872774,0.28333345,0.3066498,0.63205093,0.044090845,-0.30194685,0.088328354,0.0783686,0.39450845,-0.13128524,0.34794778,0.094658084,-0.032348394,0.35745302,0.30872077,0.08473186,-0.14004481,1.199369,1.1088206,0.3721874,0.23459414,-0.07818829,-0.09418995,0.3419302,-0.07660628,-0.08131661,0.650159,0.6124176,0.11251442,0.44557953,-0.5656941,0.09987046,0.32419693,-0.18266656,-0.06604976,-0.06748002,0.51944906,0.90138865,0.083161905,0.44519043,0.2657291,0.3815861,0.011892755,-0.017521203,-0.0687474,0.060102265,0.78045297,1.6188549,-0.20651595,0.3484731,-0.104986005,-0.12725382,1.4588145,-0.21601726,0.9424547,0.7186038,0.14957952,0.18706469,-0.1043607,-0.11734243,-0.06022574,-0.11758108,0.561535,0.4230775,0.41622806,0.47720322,1
-0.11107706,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.10528328,-0.035811156,-0.22480264,-0.09975664,-0.07477565,-0.21939391,-0.036734816,-0.109599665,-0.09130334,-0.07261519,-0.46780923,-0.2744071,-0.15964158,-0.3357809,-0.14818832,-0.055644006,-0.042868987,-0.17850736,0.5508257,-0.24539493,-0.17486003,-0.58169484,-0.18307732,-0.0747421,-0.1796151,-0.57944316,-0.081231326,-0.39653608,-0.3002121,-0.3113725,-0.40901488,-0.35835797,-0.29239637,-0.31278372,-0.4442624,-0.2838392,-0.15288663,-0.093422495,-0.1949195,-0.29089266,-0.13890661,-0.39910555,-0.41155756,-0.15493396,0.024846273,-0.18288137,-0.8077692,0.44373256,-0.07660628,-0.5295574,-0.4746502,-0.23724222,-0.631429,-0.22237757,-0.11273104,-0.16194098,-0.16671833,-0.18433201,-0.06604976,-0.06748002,-0.32683265,-0.19973709,0.00673681,-0.50565964,-0.003671624,-0.23683357,0.057565343,-0.39172557,-0.0687474,-0.55752087,-0.4485285,-1.0285077,-0.20651595,-0.22568887,-0.104986005,-0.20016202,-0.4402358,-0.16885002,-0.38082403,-0.26963258,-0.5619764,-0.39441723,-0.5509858,-0.11734243,-0.34136707,-0.43907982,-0.31107104,-0.2989842,-0.1536532,-0.09057934,1
-0.020054905,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.07200589,0.046231,-0.040104978,-0.28378195,-0.17092216,-0.12400386,-0.17920615,-0.1048379,-0.09765712,-0.07261519,-0.007055438,-0.30557364,-0.21823783,-0.42290857,-0.21836634,-0.055644006,-0.23232336,-0.14232594,-0.19059312,0.113876924,-0.4485031,-0.23079066,0.12132676,-0.059764832,0.84005773,-0.120206065,-0.13094161,-0.3715404,-0.16212314,-0.22729294,0.10663802,-0.01976797,0.036560617,-0.09529379,-0.25428796,0.027680388,-0.04945485,-0.22349879,-0.28596154,-0.22171034,-0.026771655,-0.51974803,0.012916625,-0.5929974,-0.494108,-0.30729535,-0.05394646,-0.25372687,-0.07660628,0.766019,-0.17768,0.20007609,0.2902446,0.075474,0.01438237,-0.39298734,-0.17140624,7.4007945,-0.06604976,-0.06748002,-0.14005221,-0.32221255,-0.033532362,-0.572682,0.031239966,-0.11545785,0.46743378,0.0738626,-0.0687474,-0.20696834,3.4403763,0.18922965,-0.20651595,-0.5623739,-0.104986005,0.061925597,-0.38513982,-0.42179683,0.059230126,0.17642523,-0.3333038,-0.1517679,-0.06848223,-0.11734243,0.027528351,-0.24787651,-0.48471317,-0.4271667,-0.2114427,0.14258756,0
0.004023415,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.12950587,-0.08617482,-0.3420999,-0.15050684,-0.205471,0.28401402,-0.2906577,-0.0876006,-0.245992,-0.07261519,-0.3514666,-0.23372634,0.044418618,-0.35290554,0.73179245,-0.055644006,0.041701246,-0.18124272,0.3887286,-0.057953898,0.19101267,-0.55568445,-0.28295085,-0.054006685,-0.24137624,-0.12777127,0.07487512,-0.41448176,-0.29467154,-0.30521268,-0.6883771,-0.30266988,-0.4753473,-0.13858145,-0.049648583,-0.06453724,-0.060064994,-0.001525791,-0.28848416,-0.44023746,-0.22427449,-0.41122577,-0.073136486,-0.3054532,0.20943922,-0.31122726,-0.7111963,0.009318928,-0.07660628,-0.49809968,-0.25438717,-0.13166413,-0.65186626,-0.11795061,-0.123890504,0.06262388,-0.19249314,-0.26052928,19.76581,-0.06748002,-0.384066,-0.25084418,-0.28581986,-0.6139202,0.33961532,0.15558231,-0.51497346,-0.45623654,-0.0687474,-0.4364418,-0.28624123,0.05169851,-0.20651595,4.718296,-0.104986005,-0.27659142,0.09540841,-0.15595123,-0.4129865,-0.26887468,-0.63526076,-0.53929013,-0.5862073,-0.11734243,-0.26936606,-0.24970168,-0.7154063,-0.6283339,-0.28479102,-0.42122957,0
