methylation_gene__GENE_TMEM109,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_SNORA28,rnaseq_gene__GENE_SNORA32,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_OR10X1,rnaseq_gene__GENE_OR10K1,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_KRTAP12-3,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_OR4K5,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_PISRT1,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_OR6Y1,rnaseq_gene__GENE_OR5M9,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_OR5H15,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_OR7G1,rnaseq_gene__GENE_OR5I1,rnaseq_gene__GENE_OR4C46,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_TTTY12,rnaseq_gene__GENE_TAAR5,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_OR8K1,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR6K2,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR4X1,rnaseq_gene__GENE_OR6C74,rnaseq_gene__GENE_OR5L2,rnaseq_gene__GENE_OR7A17,rnaseq_gene__GENE_OR4K14,rnaseq_gene__GENE_SNORD115-7,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_TAS2R16,rnaseq_gene__GENE_OR12D3,rnaseq_gene__GENE_OR5R1,rnaseq_gene__GENE_OR8J3,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_BIRC8,rnaseq_gene__GENE_OR4S1,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_KRTAP27-1,rnaseq_gene__GENE_OR5D16,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_SNORA36A,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_CDY1,rnaseq_gene__GENE_OR7C2,rnaseq_gene__GENE_OR10W1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_FLJ44082,methylation_gene__GENE_CCNDBP1,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_OR11H1,rnaseq_gene__GENE_SNORA78,rnaseq_gene__GENE_OR4C15,rnaseq_gene__GENE_OR6Q1,rnaseq_gene__GENE_RAB9BP1,rnaseq_gene__GENE_OR5AC2,rnaseq_gene__GENE_OR10G8,rnaseq_gene__GENE_OR8B8,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_METRN,rnaseq_gene__GENE_OR2M5,methylation_gene__GENE_MARCH3,methylation_gene__GENE_MGC16275;TTYH2,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_OR11L1,rnaseq_gene__GENE_OR6C4,rnaseq_gene__GENE_SPATA31B1P,rnaseq_gene__GENE_OR2Z1,rnaseq_gene__GENE_OR2G3,methylation_gene__GENE_DPP7,rnaseq_gene__GENE_OR8H3,target
-0.027164564,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.052358013,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.056749213,-0.05687186,-0.05731347,-0.059373308,-0.06115482,-0.061227385,-0.06154955,-0.06255233,-0.06326722,-0.06359557,-0.06442818,-0.06581708,-0.06587315,-0.06779342,-0.10936828,-0.068801284,-0.07370518,-0.07768564,-0.048834685,-0.049069166,-0.08629663,-0.087317266,-0.058577605,-0.056271918,-0.05666739,-0.16712707,-0.05688307,-0.36482775,-0.22273871,-0.07439903,-0.0510505,-0.057611536,-0.072520256,-0.057309687,-0.056040857,-0.051538043,-0.094573095,3.1780322,0
-0.16336668,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.052358013,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.056749213,-0.05687186,-0.05731347,-0.059373308,-0.06115482,-0.061227385,-0.06154955,-0.06255233,-0.06326722,-0.06359557,-0.06442818,-0.06581708,-0.06587315,-0.06779342,-0.22984257,-0.068801284,-0.07370518,-0.07768564,-0.048834685,-0.049069166,-0.08629663,-0.087317266,-0.058577605,-0.056271918,-0.05666739,-0.1646146,-0.05688307,-0.30762675,-0.083028354,-0.13691793,-0.0510505,-0.057611536,-0.072520256,-0.057309687,-0.056040857,-0.051538043,-0.07652112,-0.05769207,0
-0.15800892,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.052358013,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.056749213,-0.05687186,-0.05731347,-0.059373308,-0.06115482,-0.061227385,-0.06154955,-0.06255233,-0.06326722,-0.06359557,-0.06442818,-0.06581708,-0.06587315,-0.06779342,-0.16039316,-0.068801284,-0.07370518,-0.07768564,-0.048834685,-0.049069166,-0.08629663,-0.087317266,-0.058577605,-0.056271918,-0.05666739,-0.14470941,-0.05688307,-0.22681288,-0.14400932,-0.13438383,-0.0510505,-0.057611536,-0.072520256,-0.057309687,-0.056040857,-0.051538043,-0.2567569,-0.05769207,0
-0.1882489,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.052358013,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.056749213,-0.05687186,-0.05731347,-0.059373308,-0.06115482,-0.061227385,-0.06154955,-0.06255233,-0.06326722,-0.06359557,-0.06442818,-0.06581708,-0.06587315,-0.06779342,-0.08048236,-0.068801284,-0.07370518,-0.07768564,-0.048834685,-0.049069166,-0.08629663,-0.087317266,1.9397198,-0.056271918,-0.05666739,-0.16326451,-0.05688307,-0.34821403,-0.25749895,-0.21427414,-0.0510505,-0.057611536,-0.072520256,-0.057309687,-0.056040857,-0.051538043,-0.35543278,-0.05769207,0
-0.10977936,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.052358013,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.056749213,-0.05687186,-0.05731347,-0.059373308,-0.06115482,-0.061227385,-0.06154955,-0.06255233,-0.06326722,-0.06359557,-0.06442818,-0.06581708,-0.06587315,-0.06779342,-0.14748855,-0.068801284,-0.07370518,-0.07768564,-0.048834685,-0.049069166,-0.08629663,-0.087317266,-0.058577605,-0.056271918,-0.05666739,-0.11284931,-0.05688307,-0.10845509,-0.16230434,-0.26089862,-0.0510505,-0.057611536,-0.072520256,-0.057309687,-0.056040857,-0.051538043,0.07327365,-0.05769207,1
-0.14580403,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.052358013,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.056749213,-0.05687186,-0.05731347,-0.059373308,-0.06115482,-0.061227385,-0.06154955,-0.06255233,-0.06326722,-0.06359557,-0.06442818,-0.06581708,-0.06587315,-0.06779342,-0.047747727,-0.068801284,-0.07370518,9.336943,-0.048834685,-0.049069166,-0.08629663,-0.087317266,-0.058577605,-0.056271918,-0.05666739,-0.13193649,-0.05688307,-0.27786446,-0.13833505,-0.13090156,-0.0510505,-0.057611536,-0.072520256,-0.057309687,-0.056040857,-0.051538043,-0.17115848,-0.05769207,0
-0.12187541,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.052358013,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.056749213,-0.05687186,-0.05731347,-0.059373308,-0.06115482,-0.061227385,-0.06154955,-0.06255233,-0.06326722,-0.06359557,-0.06442818,-0.06581708,-0.06587315,-0.06779342,-0.1629237,-0.068801284,-0.07370518,-0.07768564,-0.048834685,-0.049069166,-0.08629663,-0.087317266,-0.058577605,-0.056271918,-0.05666739,-0.122696556,-0.05688307,-0.19384284,-0.1082228,-0.18869385,-0.0510505,-0.057611536,-0.072520256,-0.057309687,-0.056040857,-0.051538043,-0.44373077,-0.05769207,1
-0.11033667,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.052358013,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.056749213,-0.05687186,-0.05731347,-0.059373308,-0.06115482,-0.061227385,-0.06154955,-0.06255233,-0.06326722,-0.06359557,-0.06442818,-0.06581708,-0.06587315,-0.06779342,-0.20410845,-0.068801284,-0.07370518,-0.07768564,-0.048834685,-0.049069166,-0.08629663,-0.087317266,-0.058577605,-0.056271918,-0.05666739,-0.12569298,-0.05688307,-0.044148166,-0.09528756,-0.031997364,-0.0510505,-0.057611536,-0.072520256,-0.057309687,-0.056040857,-0.051538043,-0.17023836,-0.05769207,1
-0.18445253,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.052358013,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.056749213,-0.05687186,-0.05731347,-0.059373308,-0.06115482,-0.061227385,-0.06154955,-0.06255233,-0.06326722,-0.06359557,-0.06442818,-0.06581708,-0.06587315,-0.06779342,-0.22859918,-0.068801284,-0.07370518,-0.07768564,-0.048834685,-0.049069166,-0.08629663,-0.087317266,-0.058577605,-0.056271918,-0.05666739,-0.15636204,-0.05688307,-0.13008651,-0.12613891,-0.20888762,-0.0510505,-0.057611536,-0.072520256,-0.057309687,-0.056040857,-0.051538043,-0.08892507,-0.05769207,0
-0.13194653,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.052358013,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.056749213,-0.05687186,-0.05731347,-0.059373308,-0.06115482,-0.061227385,-0.06154955,-0.06255233,-0.06326722,-0.06359557,-0.06442818,-0.06581708,-0.06587315,-0.06779342,-0.19477071,-0.068801284,-0.07370518,-0.07768564,-0.048834685,-0.049069166,-0.08629663,-0.087317266,-0.058577605,-0.056271918,-0.05666739,-0.16774473,-0.05688307,-0.33443916,-0.11978648,-0.31630546,-0.0510505,-0.057611536,10.4854145,-0.057309687,-0.056040857,-0.051538043,-0.17766865,-0.05769207,1
-0.063865006,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,2.7462308,-0.051273204,3.0299852,-0.05162177,-0.052135784,-0.052358013,-0.05306043,4.4533234,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.056749213,-0.05687186,3.195957,-0.059373308,3.7778077,-0.061227385,-0.06154955,-0.06255233,-0.06326722,-0.06359557,-0.06442818,-0.06581708,-0.06587315,-0.06779342,-0.15292025,-0.068801284,-0.07370518,-0.07768564,-0.048834685,-0.049069166,3.54293,-0.087317266,-0.058577605,-0.056271918,-0.05666739,-0.15415327,-0.05688307,-0.13055293,-0.26660496,-0.16325529,-0.0510505,-0.057611536,-0.072520256,-0.057309687,-0.056040857,-0.051538043,0.0328348,-0.05769207,0
-0.14576067,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.052358013,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.056749213,-0.05687186,-0.05731347,-0.059373308,-0.06115482,-0.061227385,-0.06154955,-0.06255233,-0.06326722,-0.06359557,-0.06442818,-0.06581708,-0.06587315,-0.06779342,-0.23508075,-0.068801284,-0.07370518,-0.07768564,-0.048834685,-0.049069166,-0.08629663,-0.087317266,-0.058577605,-0.056271918,-0.05666739,-0.04989664,-0.05688307,-0.027918177,-0.2748693,-0.2840283,-0.0510505,-0.057611536,-0.072520256,-0.057309687,-0.056040857,-0.051538043,-0.18300848,-0.05769207,0
-0.16664402,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.052358013,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.056749213,-0.05687186,-0.05731347,-0.059373308,-0.06115482,-0.061227385,-0.06154955,-0.06255233,-0.06326722,-0.06359557,-0.06442818,-0.06581708,-0.06587315,-0.06779342,-0.21066575,-0.068801284,-0.07370518,-0.07768564,-0.048834685,-0.049069166,-0.08629663,-0.087317266,-0.058577605,-0.056271918,-0.05666739,-0.2023908,-0.05688307,-0.10313942,-0.27466565,-0.21283671,-0.0510505,-0.057611536,-0.072520256,-0.057309687,-0.056040857,-0.051538043,-0.44522524,-0.05769207,0
-0.112606056,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.052358013,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.056749213,-0.05687186,-0.05731347,-0.059373308,-0.06115482,-0.061227385,-0.06154955,-0.06255233,-0.06326722,-0.06359557,-0.06442818,-0.06581708,-0.06587315,-0.06779342,-0.11678061,-0.068801284,-0.07370518,-0.07768564,-0.048834685,-0.049069166,-0.08629663,-0.087317266,-0.058577605,-0.056271918,-0.05666739,-0.12313811,-0.05688307,-0.31677678,-0.29854223,-0.21775845,-0.0510505,-0.057611536,-0.072520256,-0.057309687,-0.056040857,-0.051538043,-0.14930229,-0.05769207,0
-0.1609769,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.052358013,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.056749213,-0.05687186,-0.05731347,-0.059373308,-0.06115482,-0.061227385,-0.06154955,-0.06255233,-0.06326722,-0.06359557,5.225412,-0.06581708,-0.06587315,-0.06779342,0.0050658286,-0.068801284,-0.07370518,-0.07768564,-0.048834685,-0.049069166,-0.08629663,-0.087317266,-0.058577605,-0.056271918,-0.05666739,-0.19037253,-0.05688307,0.044327017,-0.31808668,-0.19618627,-0.0510505,-0.057611536,-0.072520256,-0.057309687,-0.056040857,-0.051538043,-0.3565837,-0.05769207,1
-0.103792496,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.052358013,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.056749213,-0.05687186,-0.05731347,-0.059373308,-0.06115482,-0.061227385,-0.06154955,-0.06255233,-0.06326722,-0.06359557,-0.06442818,-0.06581708,-0.06587315,-0.06779342,-0.1801167,-0.068801284,-0.07370518,-0.07768564,-0.048834685,-0.049069166,-0.08629663,-0.087317266,-0.058577605,-0.056271918,-0.05666739,-0.112384565,-0.05688307,-0.27138364,-0.12874712,-0.39933574,-0.0510505,-0.057611536,-0.072520256,-0.057309687,-0.056040857,-0.051538043,-0.12677105,-0.05769207,1
0.02662638,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050601136,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.052358013,-0.05306043,-0.053821985,-0.054073565,-0.05513623,-0.05567632,-0.056146845,-0.056336332,-0.056749213,-0.05687186,-0.05731347,-0.059373308,-0.06115482,-0.061227385,-0.06154955,-0.06255233,-0.06326722,-0.06359557,-0.06442818,-0.06581708,-0.06587315,-0.06779342,-0.12448249,-0.068801284,-0.07370518,-0.07768564,-0.048834685,-0.049069166,-0.08629663,-0.087317266,-0.058577605,-0.056271918,-0.05666739,-0.11596363,-0.05688307,-0.049768895,0.24714959,-0.18575683,-0.0510505,-0.057611536,-0.072520256,-0.057309687,-0.056040857,-0.051538043,0.018854026,-0.05769207,0
