methylation_gene__GENE_DGUOK,methylation_gene__GENE_SLC29A2,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_DEFB128,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_OR11H1,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_KRTAP19-4,rnaseq_gene__GENE_SNORA36C,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SCARNA27,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_SNORA14A,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_C11ORF64,rnaseq_gene__GENE_HES3,rnaseq_gene__GENE_OR2W1,methylation_gene__GENE_DERL1,rnaseq_gene__GENE_RBMY1E,methylation_gene__GENE_FHOD3,methylation_gene__GENE_GALE,methylation_gene__GENE_TMEM177,methylation_gene__GENE_KLHL22,methylation_gene__GENE_GIGYF2,methylation_gene__GENE_NR4A2,methylation_gene__GENE_HIC1,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_CT47A1,methylation_gene__GENE_FBXL2,methylation_gene__GENE_EPN2,rnaseq_gene__GENE_FAM99B,methylation_gene__GENE_UBE2B,methylation_gene__GENE_ACPL2,methylation_gene__GENE_GCC1,methylation_gene__GENE_MANBA,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_PLK4,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_CCPG1,methylation_gene__GENE_PRC1,methylation_gene__GENE_PXT1;KCTD20,methylation_gene__GENE_MIR219-1;RING1,methylation_gene__GENE_C14ORF104,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_NRF1,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_YWHAG,methylation_gene__GENE_RPN2;C20ORF132,methylation_gene__GENE_KDM1A,methylation_gene__GENE_TMED10,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_ZNF624,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_WDR5B,methylation_gene__GENE_YIF1A,methylation_gene__GENE_NIPSNAP1,methylation_gene__GENE_EPHB6,methylation_gene__GENE_VCP,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_PXMP3,methylation_gene__GENE_SLC25A29;MIR345,rnaseq_gene__GENE_KRTAP20-4,methylation_gene__GENE_RSAD2,methylation_gene__GENE_EPHB2,methylation_gene__GENE_LPHN1,methylation_gene__GENE_TRNAU1AP,methylation_gene__GENE_ARL13B,methylation_gene__GENE_FBXW8,methylation_gene__GENE_SREBF2,rnaseq_gene__GENE_CT47A6,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_PFKFB2,methylation_gene__GENE_VAMP2,methylation_gene__GENE_TSTD2;NCBP1,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_POLL;RP11-529I10.4,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_PHPT1,methylation_gene__GENE_C3ORF23,methylation_gene__GENE_LRRFIP2,methylation_gene__GENE_PRIM2,rnaseq_gene__GENE_TSPY1,methylation_gene__GENE_LAP3,rnaseq_gene__GENE_TSPY2,methylation_gene__GENE_RPLP2,methylation_gene__GENE_FAM53B,methylation_gene__GENE_IQCG;RPL35A,methylation_gene__GENE_UTP11L,methylation_gene__GENE_TOR1A,methylation_gene__GENE_TARS,rnaseq_gene__GENE_RBMY3AP,target
-0.2672134,-0.20481648,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.25714883,-0.0848961,-0.20603217,-0.06629287,-0.29316753,-0.23408732,-0.3271352,-0.43485913,-0.35510105,-0.01722749,-0.059945107,-0.20552081,-0.46707445,-0.05137616,-0.3182204,-0.016057957,-0.18978979,-0.23780766,-0.33286512,-0.076208994,-0.42098856,-0.052885056,-0.2858911,-0.14892952,-0.13691515,-0.2004027,-0.5799501,-0.23605016,-0.13084927,-0.22669715,-0.08071806,-0.5569502,-0.37330198,-0.15693799,-0.5277023,-0.13525482,-0.5577972,-0.6030754,-0.29898125,-0.30517483,-0.28015518,-1.0113198,0.30394214,-0.118770085,-0.44848567,-0.09609405,-0.5902051,-0.13091119,-0.22599088,-0.5352674,0.04606528,-0.5966042,-0.30313486,-0.09159165,-0.10335823,-0.55466044,-0.34005892,-0.5458023,-0.1987281,-0.5980877,-0.07707038,-0.3107805,-0.4053519,-0.43405563,0.15178299,-0.14736162,-0.5014289,-0.15988438,-0.4528187,-0.6502279,-0.2918779,-0.579167,-0.33723494,-0.31014496,-0.090650626,1
0.06617374,-0.03187374,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.12870884,-0.0848961,-0.093640044,0.83774304,-0.122883715,0.5481007,0.23907582,0.025004668,0.07652344,0.30992952,-0.059945107,-0.14240633,-0.084510684,-0.05137616,-0.2867653,-0.26265576,-0.094669275,0.118379705,-0.09018619,-0.076208994,-0.13144071,-0.052885056,0.18999036,-0.09131868,0.17676196,-0.10689809,0.2800886,0.09846344,-0.21509245,0.4666823,0.04730941,-0.16672294,0.20507109,0.42902693,-0.07347312,0.54631335,0.3437757,0.03929288,0.0047329296,0.011395866,0.14400774,-0.65464103,0.37406665,0.19874129,-0.046697818,-0.09609405,-0.029692354,-0.10510804,-0.14177781,-0.16436265,-0.2398793,0.49838275,0.14314356,-0.09159165,-0.3915147,-0.108442955,0.29376525,0.23765689,-0.018211542,1.3292657,-0.07707038,0.43502575,-0.22639994,-0.24005349,-0.12319992,-0.14736162,0.6582853,-0.15988438,-0.42124456,-0.009931668,-0.15358236,-0.45018914,0.20741603,0.15833448,-0.090650626,0
-0.13195175,-0.16106695,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.23605222,-0.0848961,-0.16616882,0.24894786,-0.18316461,-0.00039227065,-0.116541766,-0.23511074,0.12929626,-0.22085606,-0.059945107,-0.046388764,0.065109625,-0.05137616,-0.26885924,-0.20590311,-0.26809406,0.3031366,-0.30985838,-0.076208994,-0.016937776,-0.052885056,-0.1581873,-0.04682771,-0.08584872,-0.37746683,-0.13571508,-0.43183443,0.26573786,0.30135658,-0.33411247,-0.20339333,-0.20520997,0.5477172,-0.32812503,-0.06341768,0.030355984,-0.32379067,-0.21925505,-0.3668161,-0.16213876,-0.45293278,0.26771212,0.2852588,-0.46433532,-0.09609405,-0.41883117,-0.086189754,-0.2036159,0.21003124,0.13441947,-0.1265267,-0.080178924,-0.09159165,-0.18157676,-0.14807709,-0.23849404,-0.39624605,-0.15935561,-0.38461447,-0.07707038,-0.09949401,0.3020837,-0.3115813,-0.32146606,-0.14736162,0.10882818,-0.15988438,-0.4993046,0.30551863,-0.55218774,0.045792647,-0.25055385,-0.031069752,-0.090650626,0
0.18854883,0.01805636,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.16153413,-0.0848961,0.05091427,0.08109828,-0.038771857,0.10426212,0.10412482,-0.16653629,0.20204508,0.09513278,-0.059945107,0.19781606,0.015843807,-0.05137616,-0.1451221,-0.25669625,-0.110545784,0.32488748,-0.12567908,-0.076208994,0.0943547,-0.052885056,0.4402821,0.0515733,0.06507665,-0.2459092,-0.022417804,0.2644763,0.17793146,-0.04651147,-0.012240085,-0.48506317,-0.22464195,0.37195468,-0.30261412,0.12132109,-0.05603533,0.84673774,0.441195,0.10710776,-0.006552379,0.22220099,0.27013212,0.10553287,-0.11898578,-0.09609405,0.12815428,0.28985015,0.038857047,0.18093154,1.352524,0.7278167,0.07708986,-0.09159165,-0.08442377,0.5682369,-0.029171653,-0.17999773,0.11925884,0.34313905,-0.07707038,-0.006261233,-0.10468703,-0.046846535,-0.25596175,-0.14736162,0.2140791,-0.15988438,0.22615694,-0.07653297,-0.096574105,-0.4026508,-0.109090604,-0.10158501,-0.090650626,1
-0.1888096,-0.13020793,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.069897555,-0.0848961,-0.23859532,0.11694651,-0.09777824,0.214286,0.045266945,-0.10530246,0.008245912,-0.028350426,-0.059945107,-0.16780183,0.3972429,-0.05137616,-0.043975625,-0.06249622,-0.081646346,-0.09950351,0.22293855,-0.076208994,0.13524218,-0.052885056,0.09609156,-0.37887153,0.063110165,0.15961646,0.13408075,0.72004867,-0.08785029,1.0882256,-0.118097894,0.6512321,0.35133854,-0.1647677,-0.2223893,-0.17848544,-0.24092348,-0.13752295,0.11773278,0.2138508,0.046438575,-0.049772236,0.27733034,0.0893434,0.17019589,-0.09609405,-0.28872645,0.05517601,-0.3302419,0.0904264,-0.22611605,0.31088772,0.00857252,-0.09159165,-0.14320077,0.087600365,-0.29369548,-0.20110345,-0.45954862,0.39305568,-0.07707038,-0.1476362,-0.48896858,-0.18699233,-0.5939477,-0.14736162,0.36094704,-0.15988438,0.1878987,-0.14942902,-0.07628252,-0.60691357,-0.15083079,-0.16271146,-0.090650626,0
-0.1422099,0.06695963,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.07632638,-0.0848961,-0.20078124,0.63165605,0.019786851,-0.15250668,0.2111833,-0.044986024,-0.12578732,0.23942938,-0.059945107,-0.14670852,-0.22774966,-0.05137616,-0.18895537,-0.004175413,-0.16861238,0.9269092,0.51839894,-0.076208994,-0.16387245,-0.052885056,-0.07421399,-0.08983684,-0.011542927,-3.5500718e-06,-0.019585885,0.11948685,-0.7516181,0.52475727,0.5390829,-0.10448327,0.44672486,-0.082066715,0.05557574,-0.2114963,0.13482659,0.73221046,-0.32903588,0.3719514,0.23015901,-0.4657504,0.4460633,0.08456605,0.32240164,-0.09609405,-0.27944595,0.010928799,-0.048514772,-0.06766653,0.6393583,-0.052488055,0.04683367,-0.09159165,-0.12677115,0.1545087,0.17225727,-0.13458396,-0.09948382,0.19124621,-0.07707038,0.22216898,0.2975912,-0.4128284,-0.21865274,-0.14736162,0.6200782,-0.15988438,-0.54370034,-0.07325851,-0.36929432,-0.4693812,0.19711794,0.0065956097,-0.090650626,1
-0.13363877,-0.18321314,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,0.051012512,-0.0848961,-0.13112028,-0.220521,-0.14090452,0.11080972,-0.0025225526,-0.09114888,0.4668591,0.020830989,-0.059945107,0.040782627,-0.0018760853,-0.05137616,0.35854718,-0.28165153,-0.30101198,0.006700665,0.23182817,-0.076208994,0.14010417,-0.052885056,-0.27176666,0.085976,0.52638584,-0.11570123,0.40021512,0.32353827,0.08651141,0.8072902,-0.02203779,-0.21319884,-0.09952868,0.23162739,-0.18326369,0.40881774,-0.2815586,0.46589395,0.20333049,0.12294496,-0.19499977,-0.29976076,-0.13904826,0.010898356,-0.04621727,-0.09609405,0.18846707,0.24605113,-0.3206196,0.12893702,0.4858161,0.27129516,-0.41645524,-0.09159165,0.37491575,0.5137061,-0.04208999,-0.14565913,-0.17083076,0.24098697,-0.07707038,-0.06111197,0.13845322,0.02343633,0.17887446,-0.14736162,0.28880325,-0.15988438,0.031844098,-0.067705855,-0.12817943,0.50840014,-0.21346594,-0.08137718,-0.090650626,1
-0.07711043,-0.09817228,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,8.445532,-0.07561139,-0.07574311,-0.07577963,-0.037746355,-0.0848961,-0.22728154,-0.27975067,-0.0051863906,0.16982412,-0.18271379,-0.03201023,0.10558808,-0.16654232,-0.059945107,-0.27527526,0.048244063,-0.05137616,-0.14784446,-0.18327269,0.04737363,-0.25646275,-0.19237763,-0.076208994,-0.19295198,22.066364,-0.038866278,-0.24941228,0.32631463,-0.33944356,0.28963527,0.14801371,0.05089411,0.022899425,0.05732268,0.009463187,0.10125072,-0.15972707,-0.2231953,0.15323634,-0.17330426,0.09772774,-0.39087713,0.12587138,-0.031729747,0.08935681,0.41958538,0.19923557,0.0015190996,-0.09609405,-0.24666801,0.069497235,-0.20980732,-0.1221547,0.47624305,-0.1805823,-0.119861275,-0.09159165,-0.28568956,-0.41353145,-0.32258898,-0.21267131,0.106550075,-0.32095373,-0.07707038,0.4161695,-0.15136145,-0.40076005,-0.050020788,8.583389,0.15045086,9.585677,0.046866994,-0.16141918,-0.37438303,-0.5508101,-0.079478435,-0.06273964,10.302763,1
-0.19918874,-0.12076226,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.11539552,-0.0848961,0.021413634,-0.117101684,-0.15569627,0.0747346,0.08573962,0.040811647,0.1704444,-0.010627207,-0.059945107,-0.37048447,-0.121128745,-0.05137616,0.13229668,-0.08702086,-0.46850443,0.02635894,0.19832747,-0.076208994,-0.1379562,-0.052885056,-0.09706215,-0.1738128,-0.0691937,-0.4089457,-0.024075313,0.44740734,0.24135265,0.13280128,-0.04496533,0.12149101,0.20560163,-0.20974393,-0.1043257,0.37361225,-0.4152729,0.26575765,0.28257176,0.45286548,0.7880554,-0.82754976,0.3730801,0.6825667,-0.49298593,-0.09609405,0.03469379,0.036951467,-0.22066775,-0.19876927,0.13648792,0.52521324,0.72030026,-0.09159165,0.1773555,-0.518043,0.004005121,-0.2873148,-0.2504812,0.34747997,-0.07707038,0.18846348,-0.168463,-0.12744,-0.44453612,-0.14736162,0.30083096,-0.15988438,0.18460937,-0.16313459,-0.26650903,-0.2980961,-0.23050867,-0.029578192,-0.090650626,1
-0.014084582,-0.06802551,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.17529316,-0.0848961,-0.28157333,-0.24081808,-0.2968907,0.039673652,-0.0104318075,-0.20560923,-0.21460325,-0.046597343,-0.059945107,0.23478551,-0.14000219,-0.05137616,-0.04458028,-0.24816455,-0.2493473,0.04045125,-0.14445697,-0.076208994,0.08662101,-0.052885056,-0.1574403,-0.47576827,-0.43599302,-0.44020286,-0.06648989,-0.10611211,0.030857615,0.20212735,0.37441713,0.22062802,-0.2752288,-0.26725575,-0.5113168,-0.121789314,0.23515949,-0.27226424,0.013405597,0.2251563,-0.13988918,-0.10900354,0.23843522,-0.36819533,0.028932005,-0.09609405,-0.18991955,-0.0706503,-0.21494709,-0.012114923,-0.35680458,-0.10258287,0.2155609,-0.09159165,0.21459705,-0.2670065,-0.23900937,-0.31886214,0.0065576504,0.19840679,-0.07707038,0.022364574,-0.21770877,0.21079077,1.0408705,-0.14736162,-0.051395755,-0.15988438,0.42238688,-0.17966801,-0.37128487,0.15549862,-0.24793187,-0.15512568,-0.090650626,0
-0.1574029,-0.030385152,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.26132897,-0.0848961,-0.15344363,-0.014515633,-0.19748652,-0.045870017,-0.079994164,-0.20980433,-0.3065292,-0.38761076,-0.059945107,0.03321541,-0.3496824,-0.05137616,-0.07511612,-0.023561725,-0.26659498,-0.41779014,-0.14637029,-0.076208994,-0.18124403,-0.052885056,-0.2649548,-0.35973233,-0.019321771,-0.32215002,-0.16782768,-0.2928722,-0.30902323,-0.04641087,0.004471201,-0.04854031,-0.57909214,-0.18036994,-0.34934875,-0.13531573,-0.3679292,-0.14576624,0.048704147,-0.3943644,-0.08383612,-0.22240946,0.4034074,-0.18455383,-0.19263776,-0.09609405,-0.43614802,-0.39227653,-0.25803804,0.36858654,-0.060914733,-0.016543057,-0.30662116,-0.09159165,-0.26035497,-0.09537139,-0.25196624,-0.20538436,-0.47628576,-0.2565564,-0.07707038,-0.4076691,0.41808015,-0.1508112,-0.3307011,-0.14736162,-0.22229323,-0.15988438,-0.00015406283,-0.37453058,-0.32709968,0.10826032,-0.43933424,-0.15822582,-0.090650626,1
-0.20344402,-0.17212735,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,0.35062698,-0.0848961,-0.15855706,0.04899032,-0.00055578543,0.14237775,0.14665937,-0.17289425,-0.58173263,-0.12797666,-0.059945107,-0.13701548,-0.40791625,-0.05137616,-0.06007516,-0.07337204,-0.28516638,0.34087154,0.04553591,-0.076208994,0.31379512,-0.052885056,0.082197785,-0.05545838,0.0047009387,-0.21504498,0.16762808,0.34437874,0.35408565,0.013371223,0.21664596,0.2888179,0.058857035,0.009076206,-0.49102107,0.08774467,-0.087284684,0.012622932,-0.35109055,-0.42212766,0.027964642,-0.058156904,0.038547054,0.15749168,-0.488965,-0.09609405,-0.019716827,0.20577632,-0.13582323,0.26559272,-0.22973956,0.54848605,0.85336834,-0.09159165,0.04734642,0.547203,-0.6503676,-0.101274095,0.41462106,-0.039580602,-0.07707038,-0.06442494,-0.45055294,0.20332718,1.2026488,-0.14736162,1.4128265,-0.15988438,0.19948883,0.013658225,0.21303225,0.5590653,-0.32973576,-0.16007218,-0.090650626,1
0.021729743,-0.18408868,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.35025635,-0.0848961,-0.32315278,-0.0660385,-0.29016823,0.26045284,-0.26897576,-0.3951979,-0.06686267,-0.16903323,-0.059945107,-0.3175918,-0.34932527,-0.05137616,0.0032402333,-0.26648355,-0.15844077,-0.31333372,-0.20838939,-0.076208994,-0.39338043,-0.052885056,-0.39571193,-0.15370455,-0.2622248,-0.5744957,-0.3594611,0.32016972,-0.19081703,-0.382049,0.18362285,-0.18703438,-0.28099948,-0.24477002,-0.33711728,-0.24824156,0.5546354,0.013554057,-0.5679198,-0.38375467,-0.28554502,-0.400067,0.3995951,-0.033688203,-0.45756933,-0.09609405,-0.35033196,-0.44966078,-0.5404098,-0.26025316,-0.05876363,-0.121935494,-0.3113898,-0.09159165,-0.47001073,-0.54222965,-0.5997636,-0.58350104,-0.027292717,-0.5025242,-0.07707038,-0.6432145,-0.572003,-0.40041056,-0.4671291,-0.14736162,-0.48137754,-0.15988438,-0.2580422,-0.2638016,-0.59660405,-0.42538998,-0.06319296,-0.20541275,-0.090650626,1
0.039923795,-0.040683806,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,22.649548,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.15133832,-0.0848961,0.03986407,0.44840446,0.0017532841,0.056884073,-0.26617208,0.11195016,-0.025970517,-0.16447729,-0.059945107,-0.14022197,1.0019727,-0.05137616,0.38611588,0.008246835,0.10996492,-0.014731501,-0.049231682,-0.076208994,0.15040268,-0.052885056,-0.021113563,0.19576225,-0.375554,0.0844228,0.29199046,-0.42672613,0.054186847,0.11238598,-0.118384786,-0.23596437,-0.29778722,-0.404369,1.9632455,-0.48116937,0.1276184,-0.22442013,-0.17393796,0.1795061,-0.24625762,0.39399898,0.023118759,-0.40035963,0.5495638,3.6624572,-0.15410845,-0.31688774,0.41680267,-0.28217274,-0.19841214,-0.24597792,-0.27885598,-0.09159165,-0.32177007,-0.56470096,0.017227521,-0.32249314,-0.20085093,-0.42460018,-0.07707038,-0.396484,-0.3011225,-0.16261758,-0.37398574,-0.14736162,-0.4291159,-0.15988438,0.031205747,0.033267416,-0.47368824,0.49475697,-0.35906705,-0.1417321,-0.090650626,1
-0.2278953,-0.06442732,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.041898232,-0.0848961,0.0099844225,-0.19435881,-0.22249515,-0.30482638,-0.16525938,0.014881207,-0.30020502,0.071859464,-0.059945107,-0.10878331,-0.19538416,-0.05137616,-0.040258825,-0.09611717,-0.006473531,-0.24428593,-0.09704615,-0.076208994,-0.07556985,-0.052885056,-0.33130163,0.18297789,-0.040061638,0.24425183,-0.24441421,-0.5907786,-0.5861877,-0.17534098,-0.64456445,-0.22160889,-0.52860457,-0.35992062,-0.3803212,-0.622945,0.37306523,0.69003004,-0.32439202,-0.28282875,-0.042367194,0.23685472,0.094647884,-0.73363227,-0.51552165,-0.09609405,-0.31252438,0.1486142,-0.21818493,-0.2686686,-0.30304265,-0.25626808,-0.45926508,-0.09159165,-0.3616335,-0.61288047,-0.33386165,-0.5106115,-0.37180874,-0.43685845,-0.07707038,-0.58158815,-0.14379403,-0.1611528,-0.11148506,-0.14736162,-0.449626,-0.15988438,-0.58159685,-0.07438267,-0.39271906,-0.11137357,-0.667977,-0.40784404,-0.090650626,1
-0.23573947,-0.12137929,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,15.479351,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.4274972,-0.0848961,-0.08170588,-0.24526507,0.04343615,-0.32921326,-0.37138414,-0.39119473,-0.13078502,-0.5560584,-0.059945107,-0.1988618,0.3201433,-0.05137616,-0.16265799,0.015876548,0.3135967,-0.03567331,-0.2644788,-0.076208994,-0.6653377,-0.052885056,-0.5372216,-0.40882468,-0.28155616,0.17567301,-0.4436806,-0.43176973,-0.5725531,-0.04427014,-0.5732797,-0.43572858,-0.59487516,-0.4274264,-0.15766966,-0.012705544,-0.4374792,0.19322537,-0.56959933,-0.52435154,-0.30833575,0.04332395,-0.09744891,-0.42834416,-0.050193835,-0.09609405,-0.4694931,-0.50919974,-0.090778746,-0.41056186,-0.7845366,-0.4676317,-0.08363933,-0.09159165,-0.651707,-0.2992187,-0.5995485,-0.5991245,-0.45820495,-0.5602539,-0.07707038,-0.17132741,-0.68172026,-0.31702086,-0.4546865,-0.14736162,-0.4764907,-0.15988438,-0.4595847,-0.5006157,0.05357056,-0.028948799,-0.51182824,-0.28206512,-0.090650626,1
0.22765034,0.03876274,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05913073,-0.061039485,-0.062024266,-0.062346518,-0.06981002,-0.07561139,-0.07574311,-0.07577963,-0.20807977,-0.0848961,-0.02419554,0.3168674,0.38198206,-0.13983583,-0.3539687,0.10954384,0.29162365,-0.17755991,-0.059945107,-0.09749822,0.32628027,-0.05137616,0.22926272,0.053099595,-0.32596016,0.22505364,0.24832633,-0.076208994,-0.09656297,-0.052885056,-0.2540654,-0.10807105,0.41813472,0.61581945,0.29961768,-0.35476732,-0.6413987,0.66923016,-0.068941474,0.8919281,-0.5900003,-0.2105369,1.6439438,-0.2156398,0.6924741,0.07933244,-0.064927034,-0.021411594,17.541826,-0.0911805,0.3180482,0.2132888,0.4707157,-0.09609405,0.00419968,-0.14823508,0.41390637,1.0445048,-0.02481928,-0.03278413,0.6673083,-0.09159165,-0.3176549,0.5118134,0.3454139,-0.057783253,-0.0033293457,-0.094651125,-0.07707038,-0.30770856,0.83409745,-0.23095965,-0.66898865,-0.14736162,6.7950807,-0.15988438,-0.27519998,-0.3512374,0.009511216,1.3272907,-0.09460035,-0.0089900745,-0.090650626,0
