rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_MS4A5,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_C11ORF64,methylation_gene__GENE_CDC42,methylation_gene__GENE_TMEM177,methylation_gene__GENE_ZNF296,methylation_gene__GENE_HIST1H4C,methylation_gene__GENE_FBXL2,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_KRTAP20-4,methylation_gene__GENE_NRXN2,rnaseq_gene__GENE_NPS,methylation_gene__GENE_C16ORF80,rnaseq_gene__GENE_KRTAP20-3,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_EMP1,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_IQCC,methylation_gene__GENE_GPT2,methylation_gene__GENE_NIPSNAP1,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_TRIB3,methylation_gene__GENE_PXMP3,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_AZIN1,methylation_gene__GENE_LPHN1,methylation_gene__GENE_NRCAM,methylation_gene__GENE_ATP5E,methylation_gene__GENE_RPLP2,rnaseq_gene__GENE_IFNA16,rnaseq_gene__GENE_NOX3,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_TKT,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_TMEM141,methylation_gene__GENE_PREB,methylation_gene__GENE_SLC35B1,methylation_gene__GENE_SQLE,rnaseq_gene__GENE_OR7D4,methylation_gene__GENE_ZNF672,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_FOXC1,methylation_gene__GENE_CISD2;UBE2D3,methylation_gene__GENE_MIR1181;CDC37,methylation_gene__GENE_NT5C,methylation_gene__GENE_LDLR,rnaseq_gene__GENE_OR6B1,methylation_gene__GENE_CASKIN2;TSEN54,methylation_gene__GENE_HNRPA1L-2;HNRNPA1,methylation_gene__GENE_TMEM160,methylation_gene__GENE_C10ORF32,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_OR2T12,methylation_gene__GENE_KBTBD6,methylation_gene__GENE_HIST1H3H,methylation_gene__GENE_GGA2,methylation_gene__GENE_CAMK2D,methylation_gene__GENE_GRK4;NOP14,methylation_gene__GENE_NIPA1,methylation_gene__GENE_LSM12,methylation_gene__GENE_RAB40B,methylation_gene__GENE_YAP1,rnaseq_gene__GENE_KRTAP4-3,methylation_gene__GENE_SNORD43;RPL3,methylation_gene__GENE_ERCC5,rnaseq_gene__GENE_CFC1B,methylation_gene__GENE_PRCP;C11ORF82,rnaseq_gene__GENE_OTOL1,methylation_gene__GENE_KRTCAP2;TRIM46,methylation_gene__GENE_ARL6IP5,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_FICD,methylation_gene__GENE_SCAMP2,methylation_gene__GENE_ADAM17,rnaseq_gene__GENE_OR5B17,methylation_gene__GENE_SIK3,rnaseq_gene__GENE_OR4D2,methylation_gene__GENE_NNT,methylation_gene__GENE_ZNF394,rnaseq_gene__GENE_LINC01020,methylation_gene__GENE_KIAA1409;BTBD7,methylation_gene__GENE_MRPL34,rnaseq_gene__GENE_OR5I1,methylation_gene__GENE_TRAF6,methylation_gene__GENE_SNN,methylation_gene__GENE_SLC15A4,methylation_gene__GENE_TCFL5,methylation_gene__GENE_TRPM4,rnaseq_gene__GENE_PTH2,rnaseq_gene__GENE_FSHB,rnaseq_gene__GENE_CSHL1,target
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.046999823,-0.054619074,-0.061869785,-0.07561139,0.016175762,0.14452128,-0.039853986,0.35977462,0.05638351,0.45498177,-0.09609405,-0.078949206,-0.078769214,0.012894396,-0.05375852,-0.07707038,-0.18630236,-0.2475582,-0.009944397,0.14361015,0.3144272,-0.05610869,-0.31664643,0.33865947,0.67491704,0.513765,0.40203896,0.18544394,0.40449172,0.40118834,-0.06817627,-0.108833104,-0.20952624,0.008887661,-0.07671373,0.48001337,-0.078945234,0.6232768,0.8704457,-0.062475227,-0.12458608,0.39092666,-0.11409981,0.32743785,0.022256397,0.0030116176,0.09247443,-0.082714625,-0.0807927,0.09684413,-0.17046723,0.48063934,-0.11869239,-0.07800698,-0.09117372,0.13933681,0.2511028,0.24266042,0.0008805298,1.2614918,9.505413,0.8339638,1.4670734,-0.011011957,-0.10047635,-0.023563316,-0.13366944,-0.12754409,1.234725,-0.13132356,-0.2582923,0.8027635,-0.08857027,0.6173794,0.63255,-0.07226763,-0.09135867,0.4301205,-0.08726569,-0.019236382,0.65429854,-0.12378662,0.92956966,0.102494664,-0.095384225,1.1953944,-0.03150278,0.30551744,0.015856493,1.0646613,-0.13706659,-0.12539516,-0.11265257,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,0.10317198,-0.054619074,-0.061869785,-0.07561139,0.07330362,0.31116414,0.005868576,-0.15174286,0.2614693,-0.21383373,-0.09609405,0.047108542,-0.078769214,-0.25684947,-0.05375852,-0.07707038,0.50347346,0.4164825,-0.029717961,-0.011121059,0.3588164,-0.05610869,0.11246048,-0.08358224,-0.4856855,-0.012096833,0.24840906,0.40596205,-0.17334713,-0.16923614,-0.06817627,-0.108833104,0.14936996,-0.71708244,-0.07671373,0.33288413,-0.06448016,-0.62929577,0.12368072,-0.26508957,-0.12458608,-0.38587776,-0.11409981,0.47819066,-0.07531105,-0.3810553,0.17431435,-0.35617062,-0.0807927,-0.23830608,-0.40683797,0.27125725,-0.22945012,-0.07800698,-0.09117372,-0.30365443,-0.6477161,-0.3584072,-0.09484767,-0.4953073,-0.474862,-0.27444836,0.0045490367,0.72706586,-0.10047635,-0.07611467,-0.34692818,-0.12754409,-0.06824381,-0.13132356,-0.08658283,0.022115177,-0.08857027,-0.3983742,0.08547697,-0.481944,-0.09135867,-0.3401743,-0.08726569,-0.18982725,-0.196432,-0.12378662,-0.49658212,-0.1708178,-0.095384225,-0.5553832,-0.062984906,-0.22802705,-0.49621794,0.08389992,-0.13706659,-0.12539516,-0.11265257,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.10269089,-0.054619074,-0.061869785,-0.07561139,-0.19924022,-0.14586718,-0.31158534,-0.22159137,-0.2785884,-0.37374485,-0.09609405,-0.25053838,-0.078769214,-0.08018694,-0.05375852,-0.07707038,-0.28528103,-0.4017234,-0.44927415,-0.47248685,-0.4017654,-0.05610869,-0.2623074,-0.8318186,-0.84500396,-0.7081579,-0.46710187,-0.6047004,-0.4234953,-0.8567447,-0.06817627,-0.108833104,-0.5697673,-0.48850122,-0.07671373,0.016384475,-0.7857951,-0.87176436,-0.58679646,-0.6713089,-0.12458608,-0.70681924,-0.11409981,-0.59162754,-0.42699477,-0.6575487,-1.0075365,-0.36960873,-0.0807927,-0.69785166,0.18081449,-0.5180502,-0.3279372,-0.07800698,-0.09117372,-0.7386615,-0.5824746,-0.22135149,-0.35527182,-1.1909412,-0.7579597,-0.69383353,-0.67527586,-0.7158223,-0.10047635,-0.2584569,-0.62563115,-0.12754409,-0.22572233,-0.13132356,-0.1499689,-0.9059137,-0.08857027,-0.9168162,-0.5551502,-0.60087174,-0.09135867,-0.09300494,-0.08726569,-0.24618018,-0.85149676,-0.12378662,-0.40841287,-0.9178792,-0.095384225,-0.79912275,-0.18068483,-1.0705525,-1.0241803,-0.5520653,-0.13706659,-0.12539516,-0.11265257,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.19543424,-0.054619074,-0.061869785,-0.07561139,0.055409875,-0.025630241,-0.30582184,-0.22883044,-0.12142917,-0.28353965,-0.09609405,-0.08156094,-0.078769214,-0.5149561,-0.05375852,-0.07707038,-0.49810004,-0.18784349,2.8339672,-0.41986313,-0.572555,-0.05610869,-0.30347726,-0.5118543,-0.4538435,-0.2738557,-0.087066785,17.51056,-0.2599199,-0.5675368,-0.06817627,-0.108833104,0.07586666,-0.8102562,-0.07671373,20.33217,-0.6611613,-0.27074862,-0.52843225,-0.48912427,-0.12458608,-0.726813,-0.11409981,-0.53227663,-0.51512665,-0.4181735,-0.40602788,-0.27935648,-0.0807927,-0.4049357,-0.5840433,-0.5725926,-0.3326829,-0.07800698,-0.09117372,16.843637,-0.7081514,1.657896,-0.37806886,-0.8741112,-0.74516946,-0.531497,19.18477,-0.56413907,-0.10047635,-0.37313282,-0.6654312,-0.12754409,-0.9496413,-0.13132356,7.242656,-0.69945353,-0.08857027,-0.5106944,0.06283795,-0.48647717,-0.09135867,-0.3385247,-0.08726569,-0.32738286,-0.8250239,-0.12378662,-0.5649478,-0.978456,-0.095384225,-0.64781463,19.196827,-0.8883295,-0.8206835,0.50199157,-0.13706659,-0.12539516,-0.11265257,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.21944226,-0.054619074,-0.061869785,-0.07561139,-0.27845147,-0.37212765,-0.38461748,-0.22934699,-0.24649611,-0.33852285,-0.09609405,-0.24080868,-0.078769214,-0.47118893,-0.05375852,-0.07707038,-0.39063147,0.035152756,-0.64708185,-0.675716,-0.9277002,-0.05610869,-0.540387,-0.12661591,-0.19380026,-0.72836006,-0.48176238,-0.4196377,-0.50718623,-0.4657681,-0.06817627,-0.108833104,-1.0318087,-0.27529398,-0.07671373,-0.6313644,-0.3760674,-0.72267216,-0.6607702,0.08871297,-0.12458608,-0.36222488,-0.11409981,0.02865537,-0.60779595,-0.68608123,-0.78485763,-0.45973083,-0.0807927,-0.37995532,-0.20000152,-0.15414283,-0.32776907,-0.07800698,-0.09117372,-0.8416754,-0.27097312,-0.4351792,-0.440837,-0.20790114,-0.24687725,-0.3997684,-0.69851524,-0.58268285,-0.10047635,-0.18868083,-0.64532256,-0.12754409,-0.5974101,-0.13132356,-0.23015462,0.8653155,-0.08857027,-0.7467083,0.4627859,-0.5580028,-0.09135867,0.08991133,-0.08726569,-0.34648725,-0.7131228,-0.12378662,-0.40992823,-0.5824419,-0.095384225,-0.17982048,-0.22980487,-0.07594656,-0.9548692,-0.9406689,-0.13706659,-0.12539516,-0.11265257,0
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,0.09470384,-0.054619074,-0.061869785,-0.07561139,0.007374214,0.117359914,-0.03549658,-0.21489355,0.00051187584,-0.10604952,-0.09609405,0.48649606,-0.078769214,0.013042538,-0.05375852,-0.07707038,-0.09996839,0.77915615,-0.15690587,-0.30342177,-0.053154774,-0.05610869,-0.13034323,-0.13870794,-0.63132024,-0.24843064,-0.19078118,-0.052633885,-0.08058386,0.2392356,-0.06817627,-0.108833104,0.022434209,0.017490093,-0.07671373,0.058356,-0.3320505,-0.06656408,-0.38430035,-0.29015777,-0.12458608,0.18139589,1.8796668,-0.35165203,-0.21422192,-0.3998673,0.8717898,8.6043005,-0.0807927,-0.2554235,-0.14796275,0.31723982,-0.2892507,-0.07800698,-0.09117372,-0.1523802,0.10905359,-0.29645047,-0.11612421,-0.72460634,-0.14971851,-0.12876616,0.11117575,-0.22842032,-0.10047635,0.14347944,-0.25000083,-0.12754409,-0.49650326,-0.13132356,-0.0872007,-0.5827508,-0.08857027,-0.5078447,0.6989917,-0.030421272,-0.09135867,0.035755977,-0.08726569,-0.21025044,0.0013463709,-0.12378662,-0.18788615,-0.3433282,-0.095384225,-0.2805104,-0.06454845,-0.097918734,-0.24234436,0.3158128,-0.13706659,-0.12539516,-0.11265257,0
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,0.088245116,-0.054619074,-0.061869785,-0.07561139,0.1650981,-0.026114643,-0.2612872,0.1114751,-0.004622412,-0.22997431,-0.09609405,0.11211308,-0.078769214,-0.107302375,-0.05375852,-0.07707038,-0.13201162,0.55461705,-0.31022987,0.33838168,-0.24545458,-0.05610869,0.29127282,-0.23621485,0.4763893,0.008436364,-0.06888167,-0.3835588,0.055252664,-0.14394033,-0.06817627,-0.108833104,0.15746276,-0.067734376,-0.07671373,-0.17922854,-0.22867988,-0.31356782,-0.14830492,-0.48894945,-0.12458608,-0.18205008,-0.11409981,-0.010485557,-0.5105868,0.06708314,-0.20398228,-0.13435839,-0.0807927,0.10817149,-0.032409742,0.051523972,-0.10139489,-0.07800698,-0.09117372,-0.19528994,-0.12486827,-0.29251072,0.013368025,-0.79022115,0.112517126,-0.3564791,-0.24727875,-0.30349097,-0.10047635,0.0022812441,0.26080877,-0.12754409,-0.52750117,-0.13132356,-0.09523871,-0.1297553,-0.08857027,0.020542718,0.016350433,0.4462344,-0.09135867,0.010720675,-0.08726569,-0.23386411,-0.18202978,-0.12378662,-0.34981504,-0.08538982,5.5793777,-0.0787532,-0.072698005,0.020991853,-0.31801313,-0.20013157,-0.13706659,-0.12539516,-0.11265257,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,0.0028052388,-0.054619074,-0.061869785,-0.07561139,-0.149063,0.1544708,-0.23566124,-0.2935768,-0.1799709,-0.21728617,-0.09609405,0.07478013,1.0833455,-0.06273501,-0.05375852,-0.07707038,-0.44297248,0.50437504,0.16337676,-0.26273516,-0.22362609,-0.05610869,-0.4759955,20.954342,-0.3685782,0.044567414,-0.14851992,-0.2553663,-0.106814414,0.11518958,-0.06817627,-0.108833104,-0.1966186,-0.09688187,-0.07671373,-0.041913543,0.2922518,-0.0071514538,-0.43984643,-0.20786002,-0.12458608,0.47152555,-0.11409981,-0.062528364,0.06694748,-0.54234946,-0.43761086,0.0008310007,-0.0807927,0.63732773,-0.47580445,-0.37058634,-0.17538868,-0.07800698,-0.09117372,-0.37624225,0.008727093,2.5078485,-0.35274252,0.7461422,-0.3348588,0.006147578,0.24184516,-0.12165779,-0.10047635,0.21047662,-0.49441838,-0.12754409,-0.33688033,-0.13132356,0.14506806,-0.5684387,-0.08857027,-0.49882787,0.5404022,0.30011824,-0.09135867,-0.37641752,-0.08726569,-0.37653372,-0.6541897,-0.12378662,0.4634875,-1.0067575,-0.095384225,-0.44450462,-0.14768544,-0.3188567,-0.0782641,0.39592096,-0.13706659,-0.12539516,-0.11265257,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.010382011,-0.054619074,-0.061869785,-0.07561139,-0.06805756,0.098996736,0.22205842,0.47846475,-0.008525574,0.197003,-0.09609405,0.071654536,-0.078769214,0.24863681,-0.05375852,-0.07707038,0.2150293,0.14748491,0.09367852,-0.05717091,0.3637305,-0.05610869,-0.15326555,0.82535267,1.7558215,0.10743663,-0.08726168,0.2180111,0.06553246,1.0227265,-0.06817627,-0.108833104,-0.21251506,0.24655955,-0.07671373,-0.14594689,-0.093785994,0.65550756,1.4643042,0.32730472,-0.12458608,0.4995328,-0.11409981,-0.42659113,0.4249583,0.97793865,0.08972681,0.5195804,-0.0807927,0.81472474,0.13931245,19.487568,-0.041375693,-0.07800698,-0.09117372,0.81563324,-0.22521612,0.059068907,0.14431337,0.12193524,0.5909016,0.5028265,0.1717101,-0.22630723,-0.10047635,-0.009023094,0.65953267,-0.12754409,1.1718923,-0.13132356,-0.2336229,0.4283128,-0.08857027,0.58894706,-0.18925013,0.42535314,-0.09135867,-0.31129825,-0.08726569,0.40244788,0.87829715,-0.12378662,0.22364509,0.0785534,-0.095384225,0.74457276,-0.06454735,-0.6147325,0.2188633,0.16959196,-0.13706659,-0.12539516,-0.11265257,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.047100335,-0.054619074,-0.061869785,-0.07561139,-0.25131875,-0.28034872,-0.17049538,0.58587605,-0.005128886,0.0847507,-0.09609405,-0.19728482,-0.078769214,-0.027547756,-0.05375852,-0.07707038,0.20132002,-0.27833384,0.07476988,0.3745512,-0.10357379,-0.05610869,-0.4461487,0.11599847,-0.13253377,0.3769589,-0.06858524,0.17582375,0.17528749,0.26846874,-0.06817627,-0.108833104,-0.41489497,0.25766042,-0.07671373,0.13283269,-0.09231761,-0.0068456484,-0.104589395,0.08759892,-0.12458608,-0.29512691,-0.11409981,0.38580984,-0.0740171,0.035157133,0.3636723,-0.060152885,-0.0807927,-0.083997175,-0.38424072,0.290283,-0.20367193,-0.07800698,-0.09117372,-0.11720914,-0.10939385,-0.074997276,-0.14089279,0.32754472,0.1676121,-0.025126267,0.5042948,0.00955525,-0.10047635,0.06994729,-0.22847635,-0.12754409,0.17339806,-0.13132356,-0.30029207,0.3134049,-0.08857027,-0.15892906,-0.1252493,0.08666274,-0.09135867,-0.45167392,-0.08726569,0.028973997,0.42592934,4.1623497,0.107021555,-0.28250223,-0.095384225,0.708173,-0.087916344,-0.4943468,-0.6102807,0.3214423,-0.13706659,-0.12539516,-0.11265257,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.09415527,-0.054619074,-0.061869785,-0.07561139,-0.18387853,-0.21952026,-0.02523201,-0.07009697,-0.3240528,0.0014846503,-0.09609405,-0.23594987,-0.078769214,-0.07926515,-0.05375852,-0.07707038,-0.4748574,-0.071537934,-0.060176436,-0.41986728,-0.14063857,-0.05610869,-0.3423804,-0.30933243,0.391768,-0.54514337,-0.1350399,-0.17305493,-0.13231957,-0.13615735,-0.06817627,-0.108833104,-0.15517783,-0.27768955,-0.07671373,-0.2195644,0.06089336,-0.5849301,-0.36181438,0.2056653,-0.12458608,-0.21613342,-0.11409981,-0.41015777,0.1757041,-0.3320935,-0.2783853,-0.17255816,-0.0807927,-0.21166676,-0.10985797,-0.40517318,-0.16218506,-0.07800698,-0.09117372,-0.22635193,0.13820022,-0.12079679,-0.1941034,0.34446323,0.09555047,-0.17592111,-0.15371257,-0.44162193,-0.10047635,-0.15529491,-0.35742417,-0.12754409,0.5836364,-0.13132356,-0.00031019756,-0.101274356,-0.08857027,0.13608547,-0.45342806,0.046942316,-0.09135867,-0.20979117,-0.08726569,-0.106854096,0.14379497,-0.12378662,-0.28803623,-0.20704629,-0.095384225,-0.2259848,-0.2131522,-0.8779284,0.04542992,-0.29332614,-0.13706659,-0.12539516,-0.11265257,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.06675812,-0.054619074,-0.061869785,-0.07561139,-0.20499474,-0.25177467,-0.16002575,-0.19874378,-0.22826597,0.0597144,-0.09609405,-0.2883894,-0.078769214,-0.1735587,-0.05375852,-0.07707038,0.79674447,0.19699973,0.07850579,-0.4905618,-0.30169857,-0.05610869,-0.53087634,-0.16112861,-0.4300187,0.049793575,-0.19605666,-0.43768623,-0.18990147,-0.08123697,-0.06817627,-0.108833104,0.06595373,-0.37724134,-0.07671373,-0.22175823,0.092617966,-0.20971249,-0.19757281,0.10348946,-0.12458608,-0.3153102,-0.11409981,-0.16508976,0.11013757,-0.23850252,-0.29454258,-0.037167586,-0.0807927,-0.41590148,-0.25827694,-0.37474167,-0.26358864,-0.07800698,-0.09117372,-0.035427924,0.010340849,-0.39802736,-0.33881146,-0.06661876,-0.19601883,-0.028812347,0.029996546,-0.14488651,-0.10047635,-0.17711191,-0.5244702,-0.12754409,-0.14989187,-0.13132356,0.032108314,0.54483354,-0.08857027,-0.07841614,-0.1536818,-0.14717841,-0.09135867,-0.30917773,-0.08726569,-0.035314273,-0.034215666,-0.12378662,-0.46900144,-0.4588061,-0.095384225,-0.062400095,-0.2036581,-0.5318385,-0.31803948,-0.23075171,-0.13706659,-0.12539516,-0.11265257,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.1656979,-0.054619074,-0.061869785,-0.07561139,-0.2931114,-0.18178688,-0.13228825,-0.102142535,0.0075034616,-0.046494126,-0.09609405,-0.4146801,-0.078769214,-0.17701519,-0.05375852,-0.07707038,0.044400737,-0.11229689,-0.11104898,-0.1675305,-0.17060444,-0.05610869,-0.37067738,-0.41838777,0.19202594,-0.40583462,-0.032241434,0.4347261,-0.4135291,-0.58347374,-0.06817627,-0.108833104,-0.3719666,-0.24421598,-0.07671373,-0.26823124,-0.4606229,-0.43844604,-0.66691417,-0.16875048,-0.12458608,-0.5011906,-0.11409981,0.5440636,0.32319558,-0.708617,0.10107529,-0.07397967,-0.0807927,-0.2078668,-0.6806204,-0.015530136,0.028500514,-0.07800698,-0.09117372,-0.2568482,-0.35242954,-0.12383249,-0.30055666,-0.22470981,-0.06507433,0.1599675,-0.3608592,0.04516915,-0.10047635,-0.081341125,-0.05706577,-0.12754409,2.0326126,-0.13132356,-0.07843698,-0.13197847,-0.08857027,-0.33255756,-0.0044883983,0.060128406,-0.09135867,-0.5246153,-0.08726569,-0.15095034,-0.115024276,-0.12378662,-0.29746935,-0.58166444,-0.095384225,-0.24331117,-0.09578845,0.38606358,-0.29203385,0.06376508,-0.13706659,-0.12539516,-0.11265257,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.1279594,-0.054619074,-0.061869785,-0.07561139,1.455004,-0.08147413,0.64836353,0.24264483,-0.07628638,0.2306499,-0.09609405,-0.03491497,0.6455725,0.39854553,-0.05375852,3.4330082,0.03751731,-0.19795689,0.6397401,-0.10474245,0.20169342,-0.05610869,0.15856047,0.067547105,0.010709023,0.52595806,-0.13211484,0.07030624,0.0532589,20.645065,-0.06817627,-0.108833104,-0.5574728,1.1567614,-0.07671373,0.30158728,0.3151544,1.0619453,-0.009781833,-0.03903043,-0.12458608,-0.32847303,-0.11409981,0.20318708,0.38034993,0.51290447,0.42480904,-0.010887767,-0.0807927,0.8540699,-0.6542267,0.6098392,-0.16377912,-0.07800698,3.6212304,0.55841553,0.32008368,0.074006684,-0.0030774493,0.29804468,0.429594,0.3373337,0.010967521,0.368861,-0.10047635,0.13493635,-0.3539317,-0.12754409,-0.03493867,-0.13132356,2.283171,1.3834019,-0.08857027,0.54910487,-0.044145085,-0.19876902,-0.09135867,0.1020743,-0.08726569,-0.18066406,0.33459812,-0.12378662,0.05494034,0.3170625,-0.095384225,1.1085862,-0.11285296,-0.16879769,0.32258034,0.5320075,-0.13706659,-0.12539516,-0.11265257,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.00070085516,-0.054619074,-0.061869785,-0.07561139,-0.026637884,-0.15445559,0.05528948,0.3595854,0.00592009,0.13253358,-0.09609405,0.0585227,-0.078769214,0.5067529,-0.05375852,-0.07707038,0.49318027,-0.27086908,0.42748314,0.32619965,0.33862966,-0.05610869,-0.07426212,0.37783164,0.13636316,0.7022342,-0.25506955,0.08638869,0.29105505,1.2389246,-0.06817627,-0.108833104,-0.30080688,0.2743028,-0.07671373,-0.12415273,0.012181041,-0.09219879,0.8540263,0.6994149,-0.12458608,0.019837966,-0.11409981,-0.18224669,0.06539252,0.4975068,1.0045993,0.056156803,-0.0807927,0.54502434,-0.056034755,0.6884326,0.07526045,-0.07800698,-0.09117372,0.43255407,0.3910799,0.11580724,0.21857218,0.45909894,0.65035033,1.1288288,0.6571209,0.70165956,-0.10047635,0.123230636,1.3963526,-0.12754409,0.9567887,-0.13132356,-0.18351413,1.0431647,-0.08857027,0.5327831,0.4686602,0.48663053,-0.09135867,0.019366346,-0.08726569,0.21562356,1.0715485,-0.12378662,-0.077588566,1.0436693,-0.095384225,0.65168107,-0.078288645,0.38346148,1.3271471,0.5822127,-0.13706659,-0.12539516,-0.11265257,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.12687933,-0.054619074,-0.061869785,-0.07561139,-0.089734785,-0.062219325,-0.08172713,0.2939458,-0.11713527,0.023935651,-0.09609405,0.09915331,-0.078769214,-0.06309092,-0.05375852,-0.07707038,0.14272517,0.06710171,0.44738868,0.29911378,0.99114096,-0.05610869,-0.2815725,0.23349741,1.2323637,0.31465065,-0.3063189,0.24661425,0.037292738,0.99939156,-0.06817627,-0.108833104,-0.256969,0.4917659,-0.07671373,-0.36864504,0.30024785,0.49704745,1.1080111,1.0187234,-0.12458608,0.13560624,-0.11409981,0.35328743,0.69208497,0.6559642,0.30302143,0.17900878,-0.0807927,-0.19475003,-0.4287773,0.56018513,-0.05211319,-0.07800698,-0.09117372,-0.11599666,-0.0039637196,0.7980211,0.07986744,0.47683683,0.2670239,0.8454159,0.626636,0.19848585,-0.10047635,0.23187767,0.018011885,-0.12754409,-0.019690072,-0.13132356,-0.2112227,1.7631019,-0.08857027,1.1170287,0.9150285,-0.14134452,-0.09135867,0.031509142,-0.08726569,6.5786448,1.3773061,-0.12378662,-0.13813846,-0.12318354,-0.095384225,0.7663212,-0.107272334,1.200232,0.118695386,0.3842146,-0.13706659,-0.12539516,-0.11265257,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.0059658554,-0.054619074,-0.061869785,-0.07561139,-0.19173177,-0.10542582,0.06464431,-0.08383092,0.017550291,0.24903512,-0.09609405,0.07284586,-0.078769214,0.015255955,-0.05375852,-0.07707038,0.4143452,0.107978664,0.3546492,0.17956993,-0.303092,-0.05610869,20.960104,0.69596016,0.568722,0.9522979,-0.15075666,10.430121,0.18458666,0.32390887,-0.06817627,-0.108833104,-0.38112074,-0.027332298,-0.07671373,-0.1343051,0.20178893,3.917647,1.4703385,1.199581,-0.12458608,0.32883725,-0.11409981,0.27618667,0.15986632,1.4553608,0.539549,0.19200987,-0.0807927,-0.10454012,-0.31273368,0.30450872,0.120205425,-0.07800698,-0.09117372,1.0835238,1.093401,0.6750564,0.13886274,8.303325,0.020831969,1.5499767,0.19474484,0.47631848,-0.10047635,0.16869229,0.47697505,-0.12754409,0.12568906,-0.13132356,-0.05123736,0.9652757,-0.08857027,0.6890533,1.4039582,-0.19463684,-0.09135867,0.10914456,-0.08726569,10.431987,1.1053276,-0.12378662,1.9215235,0.380517,-0.095384225,0.8754547,-0.010829031,-0.35932842,0.1342805,0.3833854,-0.13706659,-0.12539516,-0.11265257,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044334494,-0.054619074,-0.061869785,-0.07561139,-0.17384122,-0.14691968,0.44274798,0.5333452,-0.050727505,0.2706751,-0.09609405,-0.0036666382,-0.078769214,0.31453645,-0.05375852,-0.07707038,0.31560567,0.44735587,0.35915965,-0.18127084,-0.12050422,-0.05610869,-0.22760545,0.24848306,0.47713587,0.5844563,-0.23573586,1.0159036,0.24915645,0.20935532,-0.06817627,-0.108833104,-0.5395056,-0.121252306,-0.07671373,-0.2565375,0.7373649,0.2272254,0.7789015,0.27958828,-0.12458608,-0.08437601,-0.11409981,0.09910386,0.5387383,0.59419364,0.47496718,0.15880933,-0.0807927,0.46345672,-0.00688021,0.44668126,0.29997462,-0.07800698,-0.09117372,0.5347323,0.49289367,0.25212595,0.3351279,0.15303044,0.39000398,0.7144186,0.6479069,2.0015597,-0.10047635,0.10944619,0.88941115,-0.12754409,0.7545403,-0.13132356,-0.27088144,1.4269266,-0.08857027,0.5465045,0.3130755,0.5783226,-0.09135867,0.15615322,-0.08726569,0.20828806,0.79772335,-0.12378662,-0.1163675,0.4169363,-0.095384225,0.5645989,-0.076305926,0.6783205,0.51710224,-0.000669299,-0.13706659,-0.12539516,-0.11265257,1
