rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_RBMY2FP,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_OR4D10,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_GSC2,rnaseq_gene__GENE_LCN9,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_P2RX6P,rnaseq_gene__GENE_AMBN,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_PTGR2,rnaseq_gene__GENE_PAGE3,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_RBMY1A1,methylation_gene__GENE_ZNF619,methylation_gene__GENE_GMCL1,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_ZNF735,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_CYP51A1,methylation_gene__GENE_DCTN3,rnaseq_gene__GENE_IAPP,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_SNORA69,rnaseq_gene__GENE_OR7G2,rnaseq_gene__GENE_CRYGA,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_LINC00635,methylation_gene__GENE_ITPA,rnaseq_gene__GENE_LIM2,methylation_gene__GENE_NKIRAS2;DNAJC7,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_MRGPRG,methylation_gene__GENE_DCI,methylation_gene__GENE_FGFRL1,rnaseq_gene__GENE_OR6C4,methylation_gene__GENE_NSUN5,methylation_gene__GENE_DCUN1D4,rnaseq_gene__GENE_OR52E2,rnaseq_gene__GENE_RAG2,rnaseq_gene__GENE_OR5T3,rnaseq_gene__GENE_TGM6,rnaseq_gene__GENE_OR1I1,methylation_gene__GENE_LPCAT1,rnaseq_gene__GENE_KRTAP11-1,methylation_gene__GENE_RUNDC2A,rnaseq_gene__GENE_OR10T2,rnaseq_gene__GENE_TSPY1,rnaseq_gene__GENE_DEFB134,methylation_gene__GENE_KTELC1,rnaseq_gene__GENE_TBC1D28,rnaseq_gene__GENE_DKFZP434L192,methylation_gene__GENE_AMDHD2,methylation_gene__GENE_OBFC2A,rnaseq_gene__GENE_FABP9,methylation_gene__GENE_C6ORF64,methylation_gene__GENE_GABBR1,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_OR9I1,rnaseq_gene__GENE_KRTAP19-1,rnaseq_gene__GENE_PWRN1,methylation_gene__GENE_QTRT1,methylation_gene__GENE_KBTBD7,methylation_gene__GENE_UBE3C,rnaseq_gene__GENE_MLN,methylation_gene__GENE_CA12,methylation_gene__GENE_DDX56,rnaseq_gene__GENE_DEFB108B,rnaseq_gene__GENE_OR56A1,methylation_gene__GENE_AKT1,rnaseq_gene__GENE_FAM194B,rnaseq_gene__GENE_ADAM7,cnv_log2__GENE_RLIM,cnv_log2__GENE_SLC16A2,methylation_gene__GENE_FAM59A,methylation_gene__GENE_RNF7,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_BBX,methylation_gene__GENE_MYLIP,target
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,0.46257132,-0.05562216,-0.054831173,-0.039873518,0.22488077,-0.09654722,-0.039174486,-0.04061949,-0.14370757,0.16438787,-0.06940588,-0.05877857,-0.059162382,-0.13517886,-0.09926551,-0.052082743,-0.21529208,-0.069542356,0.67963415,-0.066061795,-0.06427042,-0.044386145,-0.12835176,0.05591218,0.31398335,-0.09391567,1.3592201,-0.18523833,0.021946419,-0.14094758,0.6432162,-0.08561648,-0.06859739,-0.07638114,7.2689714,-0.18354331,-0.3509702,-0.23341642,-0.11572549,-0.13692756,-0.04293071,0.040930312,0.2763658,-0.0583981,0.007884414,-0.17710547,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.099405445,-0.15536214,0.1509363,-0.065219104,-0.061940223,-0.06087582,1.146549,-0.16144404,-0.16218084,-0.19640422,-0.26556256,-0.14199477,0.16205858,-0.0725239,0.24919105,-0.084201984,-0.102509886,-0.16830611,-0.14657031,-0.22162323,-0.055032875,-0.11664121,0.047116384,-0.120264724,-0.05221101,-0.16392021,-0.11027552,-0.12620853,-0.1181239,1.4240556,1.4142506,-0.016574986,-0.14653563,-0.10974532,0.040803842,-0.1564314,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,0.25236857,-0.05562216,-0.054831173,-0.039873518,-0.1136757,-0.09654722,-0.386742,-0.04061949,-0.14370757,0.603943,-0.06940588,-0.05877857,-0.059162382,-0.05144395,-0.09926551,-0.052082743,-0.21529208,-0.069542356,0.08838763,-0.066061795,-0.06427042,-0.044386145,0.055553667,0.127878,0.3614387,-0.09391567,-0.19387476,0.042590145,0.24278794,-0.14094758,-0.40255636,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,0.060423005,-0.23341642,5.2871604,0.14097524,-0.04293071,0.32175243,-0.18216114,-0.0583981,-0.020328619,0.108994916,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.102246635,-0.15536214,0.08499277,-0.065219104,-0.061940223,-0.06087582,0.7970974,-0.16144404,-0.16218084,0.24986841,-0.08438613,-0.14199477,16.638948,0.31313983,-0.24832478,-0.084201984,-0.102509886,-0.16830611,0.22427848,-0.1641307,-0.41006133,-0.11664121,-0.12879488,1.5498449,-0.05221101,-0.16392021,0.78754383,-0.12620853,-0.1181239,1.0556178,1.0462428,0.080715194,-0.122309916,-0.10974532,0.40600765,0.36734033,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,0.25009322,-0.05562216,-0.054831173,-0.039873518,-0.17869413,-0.09654722,-0.36690128,-0.04061949,-0.14370757,0.08243245,-0.06940588,-0.05877857,-0.059162382,-0.18642828,-0.09926551,-0.052082743,-0.21529208,-0.069542356,0.54661113,-0.066061795,-0.06427042,-0.044386145,0.041041624,0.3037964,0.29785022,-0.09391567,-0.19387476,-0.13080765,0.06324932,-0.14094758,0.24157853,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,0.36193398,-0.23341642,0.115511835,-0.3443396,-0.04293071,-0.11075739,0.30618587,-0.0583981,-0.03882309,-0.06306775,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.109195225,-0.15536214,0.0334646,-0.065219104,-0.061940223,-0.06087582,0.15316968,-0.16144404,-0.16218084,-0.053978823,-0.24469127,-0.14199477,0.15839943,-0.14153065,-0.3633941,-0.084201984,-0.102509886,-0.16830611,-0.16688922,-0.28708807,0.39940307,-0.11664121,-0.11205749,-0.10773336,-0.05221101,-0.16392021,0.5816999,-0.12620853,-0.1181239,0.038521815,0.030333878,-0.2528832,0.1359749,-0.10974532,0.85936946,0.15414332,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,0.1434852,-0.05562216,-0.054831173,-0.039873518,-0.12945394,-0.09654722,-0.32494888,-0.04061949,-0.14370757,-0.04014396,-0.06940588,-0.05877857,-0.059162382,18.763544,-0.09926551,-0.052082743,-0.21529208,-0.069542356,1.1572416,-0.066061795,-0.06427042,-0.044386145,-0.13877614,0.40243816,0.45864293,-0.09391567,-0.19387476,0.20443413,0.23199332,0.4668557,0.774266,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,-0.018217936,1.1180938,-0.033813898,-0.30687925,-0.04293071,0.44677475,-0.43292582,-0.0583981,-0.12163867,-0.09078212,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.14751968,-0.15536214,-0.48293024,-0.065219104,-0.061940223,-0.06087582,0.19940306,-0.16144404,-0.16218084,-0.08249764,-0.19702119,-0.14199477,-0.021569056,0.010612328,-0.01959937,-0.084201984,-0.102509886,-0.16830611,-0.16571301,-0.30107608,0.5422066,-0.11664121,-0.07571991,0.7283507,-0.05221101,-0.16392021,0.52638084,-0.12620853,-0.1181239,0.17863198,0.17028052,-0.3057965,-0.2909441,-0.10974532,0.53651136,0.3285953,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,0.0,-0.05562216,-0.054831173,-0.039873518,0.0,-0.09654722,0.0,-0.04061949,-0.14370757,0.0,-0.06940588,-0.05877857,-0.059162382,0.0,-0.09926551,-0.052082743,-0.21529208,-0.069542356,0.0,-0.066061795,-0.06427042,-0.044386145,0.0,0.0,0.0,-0.09391567,-0.19387476,0.0,0.0,0.7015454,0.0,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,0.0,1.6399494,0.0,0.0,-0.04293071,0.0,0.0,-0.0583981,0.0,0.0,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,0.0,-0.15536214,0.0,-0.065219104,-0.061940223,-0.06087582,0.0,-0.16144404,-0.16218084,0.0,0.0,-0.14199477,0.0,0.0,0.0,-0.084201984,-0.102509886,-0.16830611,0.0,0.0,0.0,-0.11664121,0.0,0.0,-0.05221101,-0.16392021,0.0,-0.12620853,-0.1181239,0.84285796,0.8337313,0.0,0.0,-0.10974532,0.0,0.0,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,0.084298216,-0.05562216,-0.054831173,-0.039873518,-0.11811929,-0.09654722,-0.29652232,-0.04061949,-0.14370757,-0.149801,-0.06940588,-0.05877857,-0.059162382,-0.27569878,-0.09926551,-0.052082743,-0.21529208,-0.069542356,0.37998882,-0.066061795,-0.06427042,-0.044386145,-0.011324143,0.15343733,0.102208495,-0.09391567,-0.19387476,-0.10522293,-0.056675345,-0.14094758,0.59329253,-0.08561648,-0.06859739,-0.07638114,2.5848992,3.996854,-0.3279087,4.4082007,-0.28846556,-0.0535154,-0.04293071,-0.21195363,0.61727464,-0.0583981,-0.062961295,0.018052796,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.14429553,18.373384,0.12527435,-0.065219104,-0.061940223,-0.06087582,-0.32181886,-0.16144404,-0.16218084,-0.27266905,-0.4204757,-0.14199477,0.084451295,-0.23906921,0.024392698,-0.084201984,17.680834,-0.16830611,-0.103056155,-0.43666604,0.010833382,-0.11664121,0.07968292,0.07122875,-0.05221101,6.4012938,-0.33742553,-0.12620853,-0.1181239,-0.12753466,-0.1355288,0.8643052,-0.29455966,12.43744,0.32917932,-0.22709599,1
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,0.34974104,-0.05562216,-0.054831173,-0.039873518,-0.2881422,-0.09654722,-0.16824178,-0.04061949,-0.14370757,-0.085038036,-0.06940588,-0.05877857,-0.059162382,-0.18887205,-0.09926551,-0.052082743,-0.21529208,-0.069542356,-0.40962645,-0.066061795,-0.06427042,-0.044386145,-0.15432169,0.1281219,0.21421124,-0.09391567,-0.19387476,-0.24464156,-0.28614166,-0.14094758,0.2731107,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,-0.007963269,-0.23341642,-0.399993,-0.1099675,-0.04293071,-0.023565404,0.20137975,-0.0583981,-0.21799584,-0.05561181,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.056925382,-0.15536214,-0.6254364,-0.065219104,-0.061940223,-0.06087582,-0.17422943,-0.16144404,-0.16218084,0.6366969,-0.23981626,-0.14199477,-0.11166621,0.06560395,0.050543103,-0.084201984,-0.102509886,-0.16830611,-0.22890064,-0.07824177,0.17693327,11.792212,0.39978573,-0.29478738,-0.05221101,-0.16392021,0.72130656,-0.12620853,-0.1181239,0.83766866,0.8285481,0.08676734,0.12569511,-0.10974532,-0.21086092,-0.1443998,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,0.64558065,-0.05562216,-0.054831173,-0.039873518,-0.53846717,-0.09654722,1.125926,-0.04061949,-0.14370757,0.1664265,-0.06940588,-0.05877857,-0.059162382,-0.32729807,-0.09926551,-0.052082743,1.2765324,-0.069542356,-0.24476139,-0.066061795,-0.06427042,-0.044386145,-0.18976843,0.056712516,-0.23833768,-0.09391567,-0.19387476,-0.063051306,-0.3236236,-0.14094758,0.3256702,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,0.102251865,-0.23341642,-0.2496956,-0.11686524,-0.04293071,-0.021145463,0.3295217,-0.0583981,-0.016208762,-0.20040162,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.13532878,-0.15536214,-0.31333774,-0.065219104,-0.061940223,-0.06087582,-0.26303786,-0.16144404,-0.16218084,0.337818,-0.38627163,-0.14199477,13.702535,4.659285,0.17819817,-0.084201984,-0.102509886,-0.16830611,-0.025991626,0.003183107,0.2302714,-0.11664121,0.17467912,-0.31363884,-0.05221101,-0.16392021,0.84467643,-0.12620853,-0.1181239,0.0,0.0,0.06340136,-0.27532572,-0.10974532,-0.14490129,19.914734,1
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,0.18628347,-0.05562216,-0.054831173,-0.039873518,0.0030290142,-0.09654722,-0.50995636,-0.04061949,-0.14370757,-0.15934077,-0.06940588,-0.05877857,-0.059162382,0.08501158,-0.09926551,-0.052082743,-0.21529208,-0.069542356,-0.09232781,-0.066061795,-0.06427042,-0.044386145,-0.058140285,0.06802903,0.06401667,-0.09391567,-0.19387476,-0.0841323,-0.16430587,-0.14094758,0.05005062,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,-0.052607954,-0.23341642,-0.3150963,-0.05181252,-0.04293071,0.15244438,0.837339,-0.0583981,-0.09946187,0.050386842,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,23.86975,-0.15536214,0.49404496,-0.065219104,-0.061940223,-0.06087582,0.19160488,22.158072,-0.16218084,0.4939777,-0.18769614,-0.14199477,-0.22668919,0.076032795,0.18274668,-0.084201984,-0.102509886,1.3092993,-0.14268903,-0.009107641,0.68985784,-0.11664121,0.22801465,-0.45574927,-0.05221101,1.826694,-0.60438716,-0.12620853,-0.1181239,0.52631277,0.51755553,-0.10995653,-0.12765273,-0.10974532,-0.31876197,-0.39097983,1
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,-0.027449729,-0.05562216,-0.054831173,-0.039873518,-0.2513299,-0.09654722,-0.362267,-0.04061949,-0.14370757,-0.10237831,-0.06940588,-0.05877857,-0.059162382,0.06601705,-0.09926551,-0.052082743,-0.21529208,-0.069542356,-0.23855023,-0.066061795,-0.06427042,-0.044386145,-0.20311883,-0.07933658,0.095786154,-0.09391567,-0.19387476,-0.12643075,-0.3783632,-0.14094758,0.43419343,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,-0.18831734,-0.23341642,-0.55344546,-0.12301788,-0.04293071,-0.19229417,0.5321343,-0.0583981,-0.1251764,0.06033975,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,0.023583345,-0.15536214,-1.0588683,-0.065219104,-0.061940223,-0.06087582,-0.27686965,-0.16144404,-0.16218084,0.096051656,-0.1475497,-0.14199477,-0.30037737,0.005577158,-0.06237767,-0.084201984,-0.102509886,-0.16830611,-0.17193766,-0.02875555,0.18909575,-0.11664121,0.19911537,-0.50498796,-0.05221101,-0.16392021,-0.41053313,-0.12620853,-0.1181239,0.3135529,0.30504394,-0.1256454,-0.24058014,-0.10974532,-0.1926027,-0.5136104,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,-0.34848416,-0.05562216,-0.054831173,-0.039873518,-0.47792593,-0.09654722,-0.19421081,-0.04061949,-0.14370757,-0.33325303,-0.06940588,-0.05877857,-0.059162382,-0.15657708,4.6548047,-0.052082743,-0.21529208,-0.069542356,25.631292,-0.066061795,-0.06427042,-0.044386145,7.9413157,-0.5904638,-0.5642608,-0.09391567,-0.19387476,-0.34759122,-0.20152992,-0.14094758,-0.8452663,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,-0.4860275,-0.23341642,0.22764681,-0.25693116,-0.04293071,-0.77208966,-0.6712024,-0.0583981,-0.41565722,-0.23556656,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.105271436,-0.15536214,-0.09795359,-0.065219104,-0.061940223,-0.06087582,0.20339316,-0.16144404,-0.16218084,-0.14669591,1.0822082,-0.14199477,-0.6324546,-0.26603654,-0.3576404,-0.084201984,-0.102509886,-0.16830611,-0.41059485,-0.17557728,-1.0431514,-0.11664121,19.926012,-0.9342843,-0.05221101,-0.16392021,-0.49399528,-0.12620853,-0.1181239,-0.6983538,-0.70568174,-0.3142646,-0.519832,-0.10974532,-0.27752653,0.5140504,1
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,0.5858626,-0.05562216,-0.054831173,-0.039873518,-0.03528909,-0.09654722,-0.32824165,-0.04061949,0.8255022,0.122141145,-0.06940588,-0.05877857,-0.059162382,-0.20326476,-0.09926551,-0.052082743,-0.21529208,-0.069542356,-0.21471867,-0.066061795,-0.06427042,-0.044386145,-0.18382262,0.14111668,0.061495643,-0.09391567,-0.19387476,-0.14136942,-0.04445765,-0.14094758,0.14119728,-0.08561648,-0.06859739,-0.07638114,-0.08846551,1.5399398,0.3692705,-0.23341642,-0.5945502,0.016506558,-0.04293071,0.053400014,0.52116823,-0.0583981,-0.012307219,0.06691707,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,0.20068297,-0.15536214,0.027223887,-0.065219104,-0.061940223,-0.06087582,-0.09595634,-0.16144404,-0.16218084,0.58204377,-0.14972167,-0.14199477,0.13131177,-0.052483115,0.37636018,-0.084201984,-0.102509886,-0.16830611,-0.20365891,-0.030430686,0.27373144,-0.11664121,0.39181608,-0.48320177,-0.05221101,-0.16392021,-0.6968639,-0.12620853,-0.1181239,0.16306418,0.1547309,0.12839375,0.04905346,-0.10974532,-0.28928238,-0.3611442,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,-0.616469,-0.05562216,-0.054831173,-0.039873518,0.13167642,-0.09654722,-0.23130998,-0.04061949,-0.14370757,-0.32506633,-0.06940588,-0.05877857,-0.059162382,0.701356,-0.09926551,-0.052082743,-0.21529208,-0.069542356,0.15060417,-0.066061795,-0.06427042,-0.044386145,-0.050664973,-0.43456632,-0.20367517,-0.09391567,24.829235,0.31308576,-0.008830031,2.7516284,-0.9005042,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,0.23815618,-0.23341642,-0.23313875,-0.061367854,-0.04293071,-0.55457366,-0.9717089,-0.0583981,-0.23767273,-0.28931868,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.10079197,-0.15536214,-0.58285105,-0.065219104,-0.061940223,-0.06087582,-0.8873183,-0.16144404,-0.16218084,-0.35854182,0.82373303,-0.14199477,-0.81285775,-0.5217306,-0.667391,-0.084201984,-0.102509886,-0.16830611,-0.23236166,0.062088516,-0.71445394,-0.11664121,-0.9165966,-0.08843505,-0.05221101,-0.16392021,-0.1107768,-0.12620853,-0.1181239,-0.76581424,-0.7730634,-0.55067396,-0.42610538,-0.10974532,0.15925366,-0.32423937,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,-0.7312457,-0.05562216,-0.054831173,-0.039873518,0.46803826,-0.09654722,-0.1475977,-0.04061949,-0.14370757,-0.12338219,-0.06940588,-0.05877857,-0.059162382,-0.2583954,-0.09926551,-0.052082743,-0.21529208,-0.069542356,-0.5934258,-0.066061795,-0.06427042,-0.044386145,-0.051226787,-0.40109837,-0.16097085,-0.09391567,-0.19387476,-0.3329701,-0.20705743,-0.14094758,-0.5891484,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,0.1956015,-0.23341642,0.03270031,-0.12259866,-0.04293071,-0.60467696,-0.8225919,-0.0583981,0.07325467,-0.29878637,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.07831902,-0.15536214,-0.8147839,-0.065219104,-0.061940223,-0.06087582,-0.0052292766,-0.16144404,-0.16218084,-0.2149548,1.3191681,-0.14199477,-0.7842764,0.3889458,-0.14849941,-0.084201984,-0.102509886,-0.16830611,-0.35611558,-0.15978755,-0.5787118,-0.11664121,-0.94392544,0.45357412,-0.05221101,-0.16392021,-0.7646576,3.240766,-0.1181239,0.14230712,0.13399807,-0.42019594,-0.07597333,-0.10974532,-0.7984144,-0.045012955,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,-0.4211594,-0.05562216,-0.054831173,-0.039873518,-0.0531584,-0.09654722,0.011225757,-0.04061949,-0.14370757,-0.37474245,-0.06940588,19.922794,-0.059162382,-0.07238432,-0.09926551,-0.052082743,-0.21529208,-0.069542356,0.24142437,-0.066061795,-0.06427042,-0.044386145,-0.2517718,-0.5963101,-0.27110374,-0.09391567,-0.19387476,-0.26867464,-0.12305359,-0.14094758,-0.3911779,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,-0.46738604,22.64112,-0.25903612,-0.11784697,-0.04293071,-0.574314,-0.351418,-0.0583981,0.17074972,-0.28322077,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.14947934,-0.15536214,-0.15439805,-0.065219104,-0.061940223,16.383091,-0.74267507,-0.16144404,-0.16218084,-0.28691554,-0.16544674,-0.14199477,-0.6009316,-0.10609975,-0.39672992,-0.084201984,-0.102509886,-0.16830611,-0.21177277,-0.067788295,-0.81347233,-0.11664121,-0.22738284,1.2258868,-0.05221101,-0.16392021,-0.9770015,-0.12620853,-0.1181239,0.1163608,0.10808201,0.45903787,-0.30111974,-0.10974532,0.22240584,0.085785046,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,-0.19116382,-0.05562216,-0.054831173,-0.039873518,0.14323047,-0.09654722,-0.11801198,-0.04061949,-0.14370757,-0.28946128,-0.06940588,-0.05877857,-0.059162382,-0.08145254,-0.09926551,-0.052082743,-0.21529208,-0.069542356,-0.63993436,-0.066061795,-0.06427042,-0.044386145,-0.16589771,-0.3113726,-0.54835266,-0.09391567,-0.19387476,-0.118906416,-0.2530983,-0.14094758,-0.77955997,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,-0.09668772,-0.23341642,-0.3159998,-0.16743726,-0.04293071,-0.478913,-0.31136382,-0.0583981,-0.1349477,-0.45838904,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.016991831,-0.15536214,0.7078768,-0.065219104,-0.061940223,-0.06087582,-0.32263878,-0.16144404,-0.16218084,-0.46308097,-0.052979603,-0.14199477,-0.1426152,-0.037618674,-0.06414738,-0.084201984,-0.102509886,-0.16830611,-0.26204562,-0.12585106,-0.25844985,-0.11664121,-0.17307606,-2.0979135e-06,-0.05221101,-0.16392021,-0.32573956,-0.12620853,-0.1181239,0.3810133,0.37242565,-0.4776349,-0.1863575,-0.10974532,0.010080163,0.029084759,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,-0.011355152,-0.05562216,-0.054831173,-0.039873518,-0.0711947,-0.09654722,-0.086712934,-0.04061949,-0.14370757,-0.1844835,-0.06940588,-0.05877857,-0.059162382,-0.19817995,-0.09926551,-0.052082743,-0.21529208,-0.069542356,0.040571056,-0.066061795,-0.06427042,-0.044386145,-0.21668898,-0.12651764,-0.7943886,-0.09391567,-0.19387476,-0.35626566,-0.20810026,-0.14094758,-0.47591385,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,0.2580346,-0.23341642,0.04629957,-0.4007337,-0.04293071,-0.7365125,-0.27386066,-0.0583981,-0.3476519,-0.31678388,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.07859289,-0.15536214,0.33908492,-0.065219104,-0.061940223,-0.06087582,-0.8556412,-0.16144404,-0.16218084,-0.11525761,-0.21191965,-0.14199477,-0.2729645,-0.058337256,-0.34217426,-0.084201984,-0.102509886,-0.16830611,0.01912068,-0.27841422,-0.4455721,-0.11664121,-0.84755754,0.732781,-0.05221101,-0.16392021,0.111955985,-0.12620853,-0.1181239,0.09041447,0.082165964,-0.41968724,-0.15860656,-0.10974532,0.29303983,-0.35972258,0
