rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR4S2,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_SNAR-I,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_HIST1H4C,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_HIC1,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_OR5D16,rnaseq_gene__GENE_NPS,methylation_gene__GENE_EMP1,rnaseq_gene__GENE_KRTAP20-3,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_CCRN4L,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_RAB6B,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_IQCC,methylation_gene__GENE_ARL13B,methylation_gene__GENE_ZNF787,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_PXMP3,methylation_gene__GENE_SREBF2,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_TRIB3,methylation_gene__GENE_NRCAM,rnaseq_gene__GENE_NOX3,methylation_gene__GENE_ATP5E,methylation_gene__GENE_SETD3;CCNK,rnaseq_gene__GENE_IFNA16,methylation_gene__GENE_C9ORF3,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_TOR1A,rnaseq_gene__GENE_OR7D4,methylation_gene__GENE_FADS1;MIR1908,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_PLEKHJ1;SF3A2,methylation_gene__GENE_RASA1,methylation_gene__GENE_ZNF672,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_FOXC1,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_LGALS14,rnaseq_gene__GENE_CSHL1,methylation_gene__GENE_ACADM,methylation_gene__GENE_SAMD10,rnaseq_gene__GENE_BHLHE23,methylation_gene__GENE_EIF6,rnaseq_gene__GENE_KRT28,methylation_gene__GENE_LACE1,methylation_gene__GENE_TMEM160,methylation_gene__GENE_HNRPA1L-2;HNRNPA1,methylation_gene__GENE_UNG,rnaseq_gene__GENE_PTH,methylation_gene__GENE_KRTCAP2;TRIM46,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_ZCCHC11,rnaseq_gene__GENE_OR8D4,methylation_gene__GENE_GRK4;NOP14,methylation_gene__GENE_HIST1H3H,methylation_gene__GENE_SNORD43;RPL3,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_RAB40B,methylation_gene__GENE_IL4R,rnaseq_gene__GENE_OTOL1,methylation_gene__GENE_TNFRSF1A,rnaseq_gene__GENE_SSX9P,methylation_gene__GENE_FICD,methylation_gene__GENE_NEIL3,methylation_gene__GENE_ZNF444,rnaseq_gene__GENE_LCN15,rnaseq_gene__GENE_OTOR,methylation_gene__GENE_SYPL1,methylation_gene__GENE_ARG2,methylation_gene__GENE_TRIM24,rnaseq_gene__GENE_FAM138B,rnaseq_gene__GENE_CABP2,methylation_gene__GENE_YAP1,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_KRTAP10-5,methylation_gene__GENE_FIZ1;ZNF524,rnaseq_gene__GENE_KRTAP4-3,rnaseq_gene__GENE_OR5B17,methylation_gene__GENE_PRCP;C11ORF82,methylation_gene__GENE_MYO6,methylation_gene__GENE_U2AF2,methylation_gene__GENE_USP13,methylation_gene__GENE_TAF1B,methylation_gene__GENE_DAP3;YY1AP1,methylation_gene__GENE_ELAC1,methylation_gene__GENE_MANBA,methylation_gene__GENE_PAK1,target
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.046999823,-0.054619074,-0.06121572,-0.06227874,0.35977462,-0.076208994,0.024667863,-0.042362217,-0.07671373,-0.078769214,-0.18630236,-0.05375852,0.39312455,-0.2475582,0.06616617,-0.115279995,-0.017850688,0.080263555,-0.009944397,0.44613355,-0.15386306,-0.05610869,0.03123606,0.33865947,0.34827313,0.67491704,-0.31664643,0.18544394,-0.108833104,0.40449172,0.18263853,-0.06817627,-0.20952624,-0.13364081,0.18050273,-0.12458608,-0.093167715,0.48001337,0.09404627,0.001903408,0.39092666,0.41675606,0.32743785,-0.11409981,-0.19943407,-0.11265257,0.030987324,0.48757192,-0.105781555,0.2039124,-0.14486007,0.7802571,0.48063934,-0.17046723,0.26945922,-0.15906872,-0.2582923,0.057229817,-0.090279125,0.92280096,-0.12419063,1.2614918,0.2511028,-0.023563316,-0.08857027,1.4670734,0.27159128,-0.13132356,0.5666602,-0.12937783,0.6173794,0.28024027,0.8736328,-0.16993497,-0.16934597,0.73679316,0.59248984,0.61802614,-0.1358855,-0.13460612,-0.011011957,-0.094459645,-0.11249898,0.32665017,-0.10047635,-0.09135867,1.234725,-0.18842785,1.6751611,0.1342311,0.79492176,0.10904827,0.23108117,0.45849618,-0.020911673,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,0.10317198,-0.054619074,-0.06121572,-0.06227874,-0.15174286,-0.076208994,-0.023276238,0.03416675,-0.07671373,-0.078769214,0.50347346,-0.05375852,0.282095,0.4164825,0.21670434,-0.115279995,-0.05478668,-0.40369433,-0.029717961,0.004498963,-0.22832598,-0.05610869,-0.096630044,-0.08358224,0.22805041,-0.4856855,0.11246048,0.40596205,-0.108833104,-0.17334713,0.14784549,-0.06817627,0.14936996,-0.13364081,-0.18237361,-0.12458608,0.06426376,0.33288413,-0.3821954,0.07928656,-0.38587776,-0.44563797,0.47819066,-0.11409981,-0.19943407,-0.11265257,-0.0032668936,-0.22137342,-0.105781555,0.45303133,-0.14486007,0.31650585,0.27125725,-0.40683797,-0.42778587,-0.15906872,-0.08658283,-0.3353232,0.91798013,-0.44072106,-0.12419063,-0.4953073,-0.6477161,-0.07611467,-0.08857027,0.0045490367,-0.21557952,-0.13132356,0.2770503,-0.12937783,-0.3983742,-0.44550574,-0.26108617,-0.16993497,-0.16934597,-0.31542322,0.10628401,-0.56281394,-0.1358855,-0.13460612,0.72706586,-0.094459645,-0.11249898,-0.3391611,-0.10047635,-0.09135867,-0.06824381,-0.13104358,-0.43164554,-0.13971727,-0.7577885,0.009699356,0.010431384,-0.12858993,-0.3283254,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.10269089,-0.054619074,-0.06121572,-0.06227874,-0.22159137,-0.076208994,-0.53475463,0.4773301,-0.07671373,-0.078769214,-0.28528103,-0.05375852,0.1790724,-0.4017234,-0.50823915,-0.115279995,-0.12163715,-0.32709813,-0.44927415,-0.8122517,-0.5241648,-0.05610869,-0.8717701,-0.8318186,-0.7027534,-0.84500396,-0.2623074,-0.6047004,-0.108833104,-0.4234953,-0.34076476,-0.06817627,-0.5697673,-0.13364081,-0.6867817,-0.12458608,-0.13647676,0.016384475,-0.6234319,-0.8671441,-0.70681924,-0.59865505,-0.59162754,-0.11409981,-0.19943407,-0.11265257,0.053903278,-0.6013543,-0.105781555,-0.69350225,-0.14486007,-0.9317579,-0.5180502,0.18081449,-0.5876044,-0.15906872,-0.1499689,-0.04288032,-0.5208557,-0.74300814,-0.12419063,-1.1909412,-0.5824746,-0.2584569,-0.08857027,-0.67527586,-0.7019325,-0.13132356,-1.1738079,-0.12937783,-0.9168162,-0.7462644,-0.9304462,-0.16993497,-0.16934597,-0.43599343,-0.9221779,-0.69260854,-0.1358855,-0.13460612,-0.7158223,-0.094459645,-0.11249898,-0.74020857,-0.10047635,-0.09135867,-0.22572233,-0.10548081,-0.7740101,-0.42358905,-0.14082685,-0.9410442,0.03629492,-0.4499335,-0.64188254,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.19543424,-0.054619074,-0.06121572,-0.06227874,-0.22883044,-0.076208994,-0.48818663,0.08326205,-0.07671373,-0.078769214,-0.49810004,-0.05375852,0.036474913,-0.18784349,-0.5870467,-0.115279995,7.0791965,-0.36230686,2.8339672,-0.19081932,-0.5568445,-0.05610869,-0.8291697,-0.5118543,-0.5362728,-0.4538435,-0.30347726,17.51056,-0.108833104,-0.2599199,-0.69723946,-0.06817627,0.07586666,-0.13364081,-0.65169525,-0.12458608,14.533784,20.33217,-0.8825441,-0.5685683,-0.726813,-0.9577268,-0.53227663,-0.11409981,-0.19943407,-0.11265257,0.11328388,-0.6047598,-0.105781555,-0.31913775,-0.14486007,-0.75929785,-0.5725926,-0.5840433,-0.4941643,-0.15906872,7.242656,-0.07375587,-0.32337677,-0.6403097,-0.12419063,-0.8741112,-0.7081514,-0.37313282,-0.08857027,19.18477,0.10211384,-0.13132356,-0.4890918,-0.12937783,-0.5106944,-0.73982245,-1.1274216,-0.16993497,-0.16934597,-0.31715605,-0.9268724,-0.71683115,-0.1358855,-0.13460612,-0.56413907,-0.094459645,-0.11249898,-0.49575704,-0.10047635,-0.09135867,-0.9496413,-0.22386558,-0.6149066,-0.285929,-0.6397615,-1.0269979,-0.002842446,-0.23610823,-0.069164254,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,22.649546,0.09731755,-0.054619074,-0.06121572,-0.06227874,0.52243036,-0.076208994,0.21343642,-0.1115016,-0.07671373,-0.078769214,0.50401896,-0.05375852,-0.3458491,-0.18179786,0.44931334,-0.115279995,0.056761716,0.06898321,1.1740503,0.15432881,1.0964884,-0.05610869,0.41748375,0.45302674,0.32455257,-0.0851096,-0.109798014,0.28812462,-0.108833104,0.3476595,0.354342,-0.06817627,-0.34359682,-0.13364081,0.2544976,3.2530065,-0.06169905,0.043372963,0.43217614,0.32156244,0.17299666,0.18526214,-0.04429183,1.4967643,-0.19943407,-0.11265257,-0.08615068,0.10230735,-0.105781555,1.0137304,0.7432651,0.78095007,0.4492354,-0.37795562,0.3334558,1.2172341,-0.1262253,-0.077983,0.47502092,0.19100067,-0.12419063,0.48040786,0.1644391,0.11276329,2.9451299,0.10826942,0.18401796,-0.13132356,0.09664399,-0.12937783,0.89876145,2.3223436,0.07663931,-0.16993497,-0.16934597,0.45982644,0.57866323,1.3685426,-0.1358855,-0.13460612,0.2073519,-0.094459645,3.6160107,0.4803226,5.245605,-0.09135867,-0.1508852,-0.012429721,0.37115484,0.29491967,0.7020093,1.2247406,-0.031808756,-0.13097252,0.16116011,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.21944226,-0.054619074,-0.06121572,-0.06227874,-0.22934699,-0.076208994,-0.5138412,-0.23498432,-0.07671373,-0.078769214,-0.39063147,-0.05375852,-0.39159998,0.035152756,-0.4984531,-0.115279995,-0.15127939,-0.54485506,-0.64708185,-0.6719928,-0.08106833,-0.05610869,0.09127706,-0.12661591,-0.2874247,-0.19380026,-0.540387,-0.4196377,-0.108833104,-0.50718623,-0.8575103,-0.06817627,-1.0318087,-0.13364081,-0.31891334,-0.12458608,-0.19564313,-0.6313644,-0.4378866,-0.4879311,-0.36222488,-0.39168382,0.02865537,-0.11409981,-0.19943407,-0.11265257,-0.1299365,-0.6041729,-0.105781555,-0.7966723,-0.14486007,-0.4998712,-0.15414283,-0.20000152,-0.3029359,-0.15906872,-0.23015462,0.34003064,-0.49120402,-0.48000628,-0.12419063,-0.20790114,-0.27097312,-0.18868083,-0.08857027,-0.69851524,-0.6197721,-0.13132356,-0.86837184,-0.12937783,-0.7467083,-0.63574153,-0.0063679907,-0.16993497,-0.16934597,-0.9586092,-0.9068429,-0.37039587,-0.1358855,-0.13460612,-0.58268285,-0.094459645,-0.11249898,0.034748536,-0.10047635,-0.09135867,-0.5974101,-0.36021158,-0.8865562,-0.5576317,-0.829553,-0.6197877,-0.4756057,-0.34340325,-0.77722126,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,0.088245116,-0.054619074,-0.06121572,-0.06227874,0.1114751,-0.076208994,-0.16898991,-0.17704372,-0.07671373,-0.078769214,-0.13201162,-0.05375852,0.09348933,0.55461705,-0.21863036,-0.115279995,-0.054938823,0.04587811,-0.31022987,1.0879672,-0.101617865,-0.05610869,-0.31042615,-0.23621485,-0.3654114,0.4763893,0.29127282,-0.3835588,-0.108833104,0.055252664,-0.35680738,-0.06817627,0.15746276,-0.13364081,0.022772465,-0.12458608,-0.042421695,-0.17922854,0.06977899,-0.19304991,-0.18205008,-0.08007652,-0.010485557,-0.11409981,-0.19943407,-0.11265257,-0.08009396,-0.571144,-0.105781555,0.21983285,-0.14486007,-0.4001261,0.051523972,-0.032409742,-0.18992092,-0.15906872,-0.09523871,0.10242963,-0.19177526,-0.40005645,-0.12419063,-0.79022115,-0.12486827,0.0022812441,-0.08857027,-0.24727875,0.49649146,-0.13132356,-0.13757057,-0.12937783,0.020542718,-0.0874189,-0.97712964,-0.16993497,-0.16934597,0.07891757,-0.42389783,-0.15981278,-0.1358855,-0.13460612,-0.30349097,-0.094459645,-0.11249898,-0.3685173,-0.10047635,-0.09135867,-0.52750117,0.08088982,-0.6413476,-0.10984249,0.08848017,-0.42732635,-0.09752557,-0.14405668,-0.12063715,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,0.0028052388,-0.054619074,-0.06121572,-0.06227874,-0.2935768,-0.076208994,-0.32303765,-0.12113415,-0.07671373,1.0833455,-0.44297248,-0.05375852,0.022029076,0.50437504,-0.35543925,-0.115279995,-0.2969752,-0.22261223,0.16337676,-0.00018640205,-0.050484944,-0.05610869,-0.023827782,20.954342,-0.40213543,-0.3685782,-0.4759955,-0.2553663,-0.108833104,-0.106814414,-0.1520186,-0.06817627,-0.1966186,-0.13364081,-0.30474472,-0.12458608,0.23637876,-0.041913543,-0.41483408,-0.21929844,0.47152555,-0.024075253,-0.062528364,-0.11409981,-0.19943407,-0.11265257,-0.021367267,-0.47982916,-0.105781555,-0.2616881,-0.14486007,-0.28525633,-0.37058634,-0.47580445,-0.14320666,-0.15906872,0.14506806,-0.28749198,-0.60924107,-0.36876902,-0.12419063,0.7461422,0.008727093,0.21047662,-0.08857027,0.24184516,-0.39679223,-0.13132356,-0.82273185,-0.12937783,-0.49882787,-0.5006924,-0.00934658,-0.16993497,-0.16934597,-0.25325173,0.03152555,-0.69832635,-0.1358855,-0.13460612,-0.12165779,-0.094459645,-0.11249898,1.6103863,-0.10047635,-0.09135867,-0.33688033,-0.07779036,-0.2752981,-0.20338616,-0.404953,-0.82710195,0.38097858,-0.09467031,-0.47922885,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,0.1793072,-0.054619074,-0.06121572,-0.06227874,0.5923021,-0.076208994,0.680281,0.36157408,-0.07671373,-0.078769214,0.24422772,-0.05375852,21.614855,-0.24635415,-0.015494708,-0.115279995,-0.025344832,0.11032164,0.29963312,-0.11649131,20.901516,-0.05610869,20.829605,1.0327361,0.3748308,-0.052969337,-0.2957806,0.26825008,-0.108833104,0.6630339,20.786922,-0.06817627,-0.049623,-0.13364081,0.73008156,-0.12458608,0.27607018,0.7444571,20.205177,20.352156,2.052327,20.128162,0.01626513,-0.11409981,-0.19943407,-0.11265257,-0.11434143,-0.2066589,-0.105781555,19.336277,-0.14486007,0.18114588,1.4625257,0.8052562,8.664283,-0.15906872,0.51126194,-0.15634452,19.675495,0.061257925,-0.12419063,1.8958035,0.3444106,-0.29265845,-0.08857027,0.82288426,1.8335202,-0.13132356,-0.53859913,-0.12937783,1.3496995,-0.3198121,19.071867,-0.16993497,-0.16934597,18.866245,18.679472,0.43935955,-0.1358855,-0.13460612,-0.010005505,-0.094459645,-0.11249898,19.069084,-0.10047635,-0.09135867,-0.5380782,-0.13249059,18.34924,0.23922579,0.0067678955,0.85450834,-9.962995,0.38371328,1.4069062,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.010382011,-0.054619074,-0.06121572,-0.06227874,0.47846475,-0.076208994,0.1533465,-0.09208167,-0.07671373,-0.078769214,0.2150293,-0.05375852,-0.38378006,0.14748491,-0.44710726,-0.115279995,-0.030866794,0.2196095,0.09367852,0.6572812,1.0758216,-0.05610869,0.040795892,0.82535267,0.5462087,1.7558215,-0.15326555,0.2180111,-0.108833104,0.06553246,0.43159896,-0.06817627,-0.21251506,-0.13364081,2.1612048,-0.12458608,-0.07612652,-0.14594689,0.072928876,0.5621087,0.4995328,0.7006706,-0.42659113,-0.11409981,-0.19943407,-0.11265257,0.051739845,0.282825,-0.105781555,0.68812656,-0.14486007,1.2320198,19.487568,0.13931245,0.13352203,-0.15906872,-0.2336229,1.03337,0.37801605,0.27733913,-0.12419063,0.12193524,-0.22521612,-0.009023094,-0.08857027,0.1717101,0.79334027,-0.13132356,0.6811244,11.814674,0.58894706,0.3401215,0.29576838,-0.16993497,-0.16934597,0.31436476,-0.09361991,0.6369449,-0.1358855,-0.13460612,-0.22630723,-0.094459645,-0.11249898,-0.10777612,-0.10047635,-0.09135867,1.1718923,-0.14523919,1.1758833,0.43735093,1.0288413,1.0233417,0.50349736,0.28598368,0.35507712,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.14147516,-0.054619074,-0.06121572,-0.06227874,0.40616792,-0.076208994,0.9102097,-0.084117085,-0.07671373,-0.078769214,1.3398551,-0.05375852,0.21132497,0.049475983,0.9980819,-0.115279995,-0.11328057,0.40841764,0.20335357,1.0561893,0.31015897,-0.05610869,0.25204372,-0.11990098,20.776049,0.092900544,-0.38938022,0.38199008,-0.108833104,0.22246546,-0.41121984,-0.06817627,-0.13615575,-0.13364081,1.2222717,-0.12458608,-0.1368513,-0.11463319,0.38978294,0.356034,0.64876914,0.20976399,0.12587127,-0.11409981,-0.19943407,-0.11265257,-0.1620104,0.44014537,-0.105781555,0.080656484,-0.14486007,19.428562,0.10816524,1.0355186,0.13925824,-0.15906872,4.396065,-0.19439726,0.44892958,0.3400257,-0.12419063,1.5738065,-0.03128407,-0.3619612,-0.08857027,0.8592028,0.2975089,-0.13132356,1.406685,-0.12937783,1.1251311,0.93377,0.21701555,-0.16993497,-0.16934597,0.52263373,1.2912362,0.08179921,-0.1358855,-0.13460612,-0.24767505,3.9905148,-0.11249898,-0.075039916,-0.10047635,-0.09135867,0.6915764,-0.11871721,0.36802518,-0.0024669005,0.6913348,0.60876536,0.40107247,-0.1264549,0.1889917,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,0.04045696,-0.054619074,-0.06121572,-0.06227874,-0.12626244,-0.076208994,0.42563078,-0.2696401,-0.07671373,-0.078769214,-0.06974258,-0.05375852,0.45995578,-0.32843488,0.01808621,-0.115279995,-0.23709072,0.1819414,0.6065692,-0.24286,-0.11772377,-0.05610869,0.2079746,-0.104025975,-0.18642877,0.53064156,-0.33697376,-0.042354364,-0.108833104,-0.25910005,-0.01476445,-0.06817627,-0.27890736,-0.13364081,0.5742226,-0.12458608,-0.10709443,0.05577871,-0.104628004,0.0981508,-0.6963346,0.034003362,-0.28622055,-0.11409981,-0.19943407,-0.11265257,-0.04377689,0.44003367,-0.105781555,-0.022280602,-0.14486007,0.5665858,0.1305424,0.33555478,-0.061084956,-0.15906872,0.16371492,-0.30627075,-0.30448934,0.8810526,-0.12419063,-0.19291492,-0.1759276,0.091259435,-0.08857027,-0.18036121,0.25569463,1.524269,-0.36741582,-0.12937783,0.29793093,0.5762407,-0.0068733073,0.6201568,-0.16934597,1.8172438,0.25867242,1.174865,-0.1358855,-0.13460612,-0.14944491,-0.094459645,-0.11249898,0.2712272,-0.10047635,-0.09135867,0.11375588,-0.019299615,0.57482886,-0.008157537,0.265152,0.5448664,0.14720783,0.28170687,0.02816048,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.06675812,-0.054619074,-0.06121572,-0.06227874,-0.19874378,-0.076208994,0.10841199,-0.08829775,-0.07671373,-0.078769214,0.79674447,-0.05375852,-0.34477663,0.19699973,0.02795074,-0.115279995,-0.09695763,-0.34010193,0.07850579,-0.08647521,-0.24872844,-0.05610869,-0.09434541,-0.16112861,-0.09540051,-0.4300187,-0.53087634,-0.43768623,-0.108833104,-0.18990147,-0.18297109,-0.06817627,0.06595373,-0.13364081,-0.052599307,-0.12458608,-0.16902563,-0.22175823,-0.0127843665,-0.06463174,-0.3153102,-0.34998408,-0.16508976,-0.11409981,-0.19943407,-0.11265257,-0.06305539,0.557689,-0.105781555,0.2471853,-0.14486007,0.04739115,-0.37474167,-0.25827694,0.013419046,-0.15906872,0.032108314,-0.43377107,-0.17847688,-0.1286745,-0.12419063,-0.06661876,0.010340849,-0.17711191,-0.08857027,0.029996546,-0.4474684,-0.13132356,-0.2504705,-0.12937783,-0.07841614,-0.15409897,-0.21592575,-0.16993497,-0.16934597,0.1397713,-0.691758,-0.5212955,-0.1358855,-0.13460612,-0.14488651,-0.094459645,-0.11249898,0.3211749,-0.10047635,-0.09135867,-0.14989187,-0.25406602,-0.71575016,-0.21325536,-0.79907715,-0.30159906,0.17092969,-0.21774954,-0.5980318,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,0.027559832,-0.054619074,-0.06121572,-0.06227874,0.23296613,-0.076208994,-0.27796194,0.19126564,-0.07671373,-0.078769214,-0.26884285,-0.05375852,0.51042145,-0.18587178,21.379553,-0.115279995,0.08307774,21.31923,0.4967559,1.2595096,0.69573647,-0.05610869,1.9413896,0.45057994,1.0668172,0.6492998,-0.07716039,0.63704544,-0.108833104,0.31938323,0.20775764,-0.06817627,1.9589926,0.52282405,20.326765,-0.12458608,0.67041147,0.66981655,0.60544586,0.7325657,0.15382439,-0.098016724,0.42784968,-0.11409981,-0.19943407,-0.11265257,3.2541943,-0.3569473,-0.105781555,2.3899717,-0.14486007,0.24770042,1.9022188,-0.31790802,-0.09354121,1.0439893,0.5976349,-0.056318365,0.22446705,0.6041409,-0.12419063,-0.48815387,-0.024780262,0.17981943,-0.08857027,0.7971889,0.16442339,-0.13132356,-0.23451272,-0.12937783,0.56717503,0.43846884,0.17933683,-0.16993497,-0.16934597,1.6622806,0.9291347,0.4529107,-0.1358855,-0.13460612,-0.35799095,-0.094459645,-0.11249898,0.13550484,-0.10047635,-0.09135867,0.4574353,-0.0541483,1.0401789,0.41497892,2.759272,18.439089,-0.090950705,0.8266745,0.7728052,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.00070085516,-0.054619074,-0.06121572,-0.06227874,0.3595854,-0.076208994,0.34262627,-0.18714727,-0.07671373,-0.078769214,0.49318027,-0.05375852,-0.4233667,-0.27086908,0.62987024,-0.115279995,0.030161202,-0.16847765,0.42748314,0.05064632,1.046249,-0.05610869,0.7295811,0.37783164,0.3393822,0.13636316,-0.07426212,0.08638869,-0.108833104,0.29105505,0.31463045,-0.06817627,-0.30080688,-0.13364081,1.2373303,-0.12458608,-0.14027476,-0.12415273,0.8752613,0.667086,0.019837966,0.95459324,-0.18224669,-0.11409981,-0.19943407,-0.11265257,-0.08197233,0.16745836,-0.105781555,0.91457355,0.54756105,0.88984925,0.6884326,-0.056034755,0.34363046,-0.15906872,-0.18351413,-0.0028588262,0.24922504,1.0314723,-0.12419063,0.45909894,0.3910799,0.123230636,-0.08857027,0.6571209,0.4822285,-0.13132356,0.16120668,-0.12937783,0.5327831,0.28212425,0.7851478,-0.16993497,-0.16934597,0.37096348,0.3418967,0.569439,-0.1358855,-0.13460612,0.70165956,-0.094459645,-0.11249898,0.3654085,-0.10047635,-0.09135867,0.9567887,-0.10228162,0.10879281,0.2677953,0.7643153,1.5520911,0.36817244,-0.15816393,0.76213586,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.12687933,-0.054619074,-0.06121572,-0.06227874,0.2939458,-0.076208994,0.10886231,-0.22419453,-0.07671373,-0.078769214,0.14272517,-0.05375852,-0.06174478,0.06710171,0.39715156,-0.115279995,-0.06843209,0.6209976,0.44738868,-0.3548811,0.34059313,-0.05610869,0.79386103,0.23349741,0.37559688,1.2323637,-0.2815725,0.24661425,-0.108833104,0.037292738,0.6875679,-0.06817627,-0.256969,-0.13364081,1.0434852,-0.12458608,-0.11158874,-0.36864504,0.48190704,0.1942514,0.13560624,0.32385534,0.35328743,-0.11409981,-0.19943407,-0.11265257,-0.2009871,0.59089434,-0.105781555,1.3943046,-0.14486007,1.1288612,0.56018513,-0.4287773,0.4350292,-0.15906872,-0.2112227,0.44789356,0.35051546,0.572794,-0.12419063,0.47683683,-0.0039637196,0.23187767,-0.08857027,0.626636,0.5160918,-0.13132356,-0.07388376,-0.12937783,1.1170287,0.21613002,0.3000642,-0.16993497,-0.16934597,0.6827283,0.058031112,0.01718704,-0.1358855,-0.13460612,0.19848585,-0.094459645,-0.11249898,0.2480755,-0.10047635,-0.09135867,-0.019690072,-0.12806726,1.1205204,0.47939584,0.29468006,1.041638,0.30461547,-0.0020722472,0.29969442,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.0059658554,-0.054619074,-0.06121572,-0.06227874,-0.08383092,-0.076208994,0.6756816,-0.20191889,-0.07671373,-0.078769214,0.4143452,-0.05375852,-0.3273416,0.107978664,0.49309316,-0.115279995,14.406758,0.31555858,0.3546492,0.6943196,0.6830533,-0.05610869,0.63197243,0.69596016,0.13215292,0.568722,20.960104,10.430121,-0.108833104,0.18458666,0.7051042,-0.06817627,-0.38112074,-0.13364081,1.2790691,-0.12458608,1.4025257,-0.1343051,0.38860804,0.2211004,0.32883725,0.1918407,0.27618667,-0.11409981,-0.19943407,-0.11265257,-0.03311463,0.24282941,-0.105781555,0.67653,-0.14486007,0.116463274,0.30450872,-0.31273368,0.505765,-0.15906872,-0.05123736,-0.107201554,0.11066128,1.1693679,-0.12419063,8.303325,1.093401,0.16869229,-0.08857027,0.19474484,0.42764077,-0.13132356,0.68386716,-0.12937783,0.6890533,0.6969365,0.21851276,0.64731926,-0.16934597,0.33364588,0.60293,0.8888219,-0.1358855,-0.13460612,0.47631848,-0.094459645,-0.11249898,0.27675575,-0.10047635,-0.09135867,0.12568906,-0.06288219,0.62980944,0.2507355,0.11272485,1.3171521,0.18316522,0.07997337,0.8618407,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044334494,-0.054619074,-0.06121572,-0.06227874,0.5333452,-0.076208994,0.21001181,-0.12772195,-0.07671373,-0.078769214,0.31560567,-0.05375852,-0.15060945,0.44735587,1.2071201,-0.115279995,0.027982326,-0.013128243,0.35915965,0.29307368,0.9844722,-0.05610869,0.45770055,0.24848306,0.7834097,0.47713587,-0.22760545,1.0159036,-0.108833104,0.24915645,-0.088562965,-0.06817627,-0.5395056,-0.13364081,1.2631001,-0.12458608,-0.030639788,-0.2565375,0.16463402,0.59795475,-0.08437601,-0.22172639,0.09910386,-0.11409981,-0.19943407,-0.11265257,-0.07592422,3.2758977,-0.105781555,1.2061398,-0.14486007,0.59139025,0.44668126,-0.00688021,-0.091100186,-0.15906872,-0.27088144,0.7435093,0.33363852,0.9498777,-0.12419063,0.15303044,0.49289367,0.10944619,-0.08857027,0.6479069,1.0824646,-0.13132356,-0.13832265,-0.12937783,0.5465045,0.5320672,0.5386024,-0.16993497,-0.16934597,1.8837887,0.4518137,1.149889,-0.1358855,-0.13460612,2.0015597,-0.094459645,-0.11249898,0.7906829,-0.10047635,-0.09135867,0.7545403,0.06964818,0.65705794,0.1292929,0.8950603,0.7646851,0.60165715,0.0006504798,0.99436545,1
