rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_SNAR-A13,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_SNAR-A2,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_TSPY4,methylation_gene__GENE_GPI,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_LRRC30,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_PRAMEF16,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_TSPY3,methylation_gene__GENE_VEGFA,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_OR51A7,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_HES3,methylation_gene__GENE_OBFC2B,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_NSUN5,rnaseq_gene__GENE_DEFB104A,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_C20ORF166,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_ONECUT3,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_VEGFB,rnaseq_gene__GENE_OR5A1,methylation_gene__GENE_NACC1;TRMT1,rnaseq_gene__GENE_PAGE3,methylation_gene__GENE_TSPAN3,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_ZNF735,rnaseq_gene__GENE_OTUD6A,rnaseq_gene__GENE_C21ORF131,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_NKX6-2,rnaseq_gene__GENE_OR8K3,rnaseq_gene__GENE_ADAM7,rnaseq_gene__GENE_SRY,methylation_gene__GENE_ST3GAL1,methylation_gene__GENE_ZNF44,methylation_gene__GENE_ZNF624,methylation_gene__GENE_DCTN3,rnaseq_gene__GENE_TMEM207,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_DHRS7C,rnaseq_gene__GENE_LINC00635,rnaseq_gene__GENE_GUCA1C,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_TECRL,methylation_gene__GENE_CYP51A1,methylation_gene__GENE_SLC22A17,rnaseq_gene__GENE_MAGEB10,rnaseq_gene__GENE_OR7G2,rnaseq_gene__GENE_CRYGA,rnaseq_gene__GENE_OR2T27,methylation_gene__GENE_SLC25A38,methylation_gene__GENE_ZNF563,methylation_gene__GENE_TPP1,methylation_gene__GENE_ITPA,rnaseq_gene__GENE_CABP2,rnaseq_gene__GENE_MRGPRG,rnaseq_gene__GENE_RAG2,rnaseq_gene__GENE_RTP1,rnaseq_gene__GENE_C10ORF71,methylation_gene__GENE_PMS1;ORMDL1,methylation_gene__GENE_LRP2BP,rnaseq_gene__GENE_FOXB2,methylation_gene__GENE_ATMIN,rnaseq_gene__GENE_OR2M1P,methylation_gene__GENE_DCI,methylation_gene__GENE_DUSP4,methylation_gene__GENE_CCR4,rnaseq_gene__GENE_CSRP3,methylation_gene__GENE_ZNF160,rnaseq_gene__GENE_OR4D6,rnaseq_gene__GENE_CHRND,methylation_gene__GENE_RCBTB2,rnaseq_gene__GENE_SNAR-B2,target
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,0.1772745,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,0.25083414,-0.050053358,-0.04756436,-0.41556197,-0.33816496,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,0.73659366,0.30990475,-0.06825314,-0.08463127,-0.048288155,0.6512247,-0.11526267,-0.036155622,-0.071920976,0.0058173803,-0.19387476,0.00025920672,0.1599419,-0.09926551,0.1078826,-0.066061795,-0.09714902,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.0058776275,-0.017163092,-0.23609535,-0.2937226,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.06429877,0.7592898,-0.1653577,-0.06859739,-0.07638114,-0.050521668,13.696862,-0.1293379,-0.040434737,0.0014963273,-0.07587367,-0.04293071,-0.18899952,-0.4345085,-0.1911025,-0.76828605,0.614703,-0.12846951,0.098293476,-0.10272443,0.03716043,0.35807532,0.27922782,-0.15924661,-0.18965009,-0.114294864,-0.17307012,0.1460226,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,0.16170199,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,-0.122472644,-0.050053358,-0.04756436,-0.32824165,-0.22888729,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,0.8255022,-0.08795058,-0.089100406,0.28029558,0.122141145,-0.06825314,-0.012307219,-0.048288155,0.6574967,-0.11526267,0.4883388,-0.071920976,-0.20326476,-0.19387476,-0.008729015,0.24265493,-0.09926551,0.77071476,-0.066061795,-0.11807414,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.04359527,0.016524218,-0.08633582,-0.04445765,-0.11980957,-0.09939945,-0.17625973,1.5399398,-0.10974532,-0.078358516,-0.11196494,-0.14136942,-0.11113405,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.07947871,-0.119242504,-0.2320918,0.3692705,-0.07587367,-0.04293071,-0.18899952,-0.4345085,-0.1911025,-0.89671165,0.22823721,-0.12846951,0.063398376,-0.10272443,0.053400014,0.965533,0.44653475,-0.15924661,-0.0959755,-0.114294864,1.4552587,0.13538845,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,0.047802202,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,0.010021706,-0.050053358,-0.04756436,0.12795596,-0.17318824,-0.09654722,1.0910516,-0.06940588,1.3692472,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,0.6717386,-0.21876353,-0.06825314,-0.18817379,-0.048288155,0.8518273,-0.11526267,-0.028842418,-0.071920976,-0.050561674,-0.19387476,-0.108367294,0.10645857,-0.09926551,0.35537744,-0.066061795,0.5158359,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,0.12685175,-0.033413567,0.045126006,-0.22721563,-0.11980957,-0.09939945,-0.17625973,3.70513,-0.10974532,-0.078358516,-0.11196494,-0.17164494,0.50950986,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.15526477,0.4035358,-0.043243762,0.16572301,-0.07587367,-0.04293071,-0.18899952,0.22307982,2.0610096,-0.18279521,0.71946174,-0.12846951,0.12262685,-0.10272443,0.36533165,0.13500744,-0.15896432,-0.15924661,-0.1698944,-0.114294864,-0.17307012,-0.031358223,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,0.1921349,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,-0.18038927,-0.050053358,-0.04756436,-0.23130998,0.9747768,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,-0.5576749,-0.32506633,-0.06825314,-0.23767273,-0.048288155,-0.7434675,-0.11526267,-0.45206735,-0.071920976,0.701356,24.829235,-0.2270841,-0.57425624,-0.09926551,0.21111917,-0.066061795,-0.16217205,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.36208194,-0.119561315,-0.25663877,-0.008830031,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,0.31308576,-0.5179612,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.31367388,-0.36065435,0.1626084,0.23815618,-0.07587367,-0.04293071,-0.18899952,-0.4345085,-0.1911025,0.24506374,-0.11160509,-0.12846951,-0.72054744,-0.10272443,-0.55457366,-0.32212505,-2.3187666,-0.15924661,-0.44068837,-0.114294864,-0.17307012,-0.21249366,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,-0.0424226,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,0.0061323047,-0.050053358,-0.04756436,-0.1475977,-0.30195194,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,-0.3226286,-0.12338219,-0.06825314,0.07325467,-0.048288155,-0.6978688,-0.11526267,-0.1005684,-0.071920976,-0.2583954,-0.19387476,-0.13099279,-0.3866783,-0.09926551,-0.0851274,-0.066061795,-0.005672271,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.1834472,-0.20686625,0.67530084,-0.20705743,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.3329701,-0.47337148,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.20361449,-0.21819566,-0.29232782,0.1956015,-0.07587367,-0.04293071,-0.18899952,-0.4345085,-0.1911025,0.34599757,0.23439427,-0.12846951,-0.5097793,-0.10272443,-0.60467696,-0.557668,-3.0245154,-0.15924661,-0.36327496,-0.114294864,-0.17307012,-0.48830515,2.5440898,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,-0.035306156,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,0.04825067,-0.050053358,-0.04756436,0.017136965,0.089531,1.0462252,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,-0.40041107,-0.23732859,-0.06825314,-0.1302066,-0.048288155,-0.52741086,-0.11526267,-0.07691286,-0.071920976,0.030113075,-0.19387476,-0.07047675,-0.061684337,-0.09926551,1.7082539,-0.066061795,-0.09860952,-0.16218084,-0.09391567,2.0005214,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.70140094,0.1088402,-0.3528435,-0.38475746,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.04040422,-0.18838042,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.20645039,-0.37509888,-0.3476274,-0.20676598,-0.07587367,-0.04293071,-0.18899952,-0.4345085,-0.1911025,0.23491062,-0.2961553,-0.12846951,-0.9462972,-0.10272443,-0.46814433,0.06395296,-0.16355482,-0.15924661,-0.26116654,-0.114294864,-0.17307012,-1.2214618,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,0.1477654,-0.0679732,30.703608,-0.05562216,-0.067629814,-0.069158584,-0.07234395,0.028177407,-0.050053358,-0.04756436,0.106348656,0.054399863,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,24.302248,-0.089100406,-0.4670767,-0.26816413,-0.06825314,-0.25055405,-0.048288155,-0.5113602,26.607548,-0.009338393,-0.071920976,-0.09336631,-0.19387476,-0.16231395,-0.36605102,-0.09926551,0.2517316,-0.066061795,0.026857676,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.6042934,-0.15663719,-0.09100586,-0.19380598,-0.11980957,-0.09939945,23.235874,-0.18354331,-0.10974532,-0.078358516,24.86351,0.01052113,-0.46369067,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.22990699,0.043017346,-0.39576453,0.7870902,-0.07587367,-0.04293071,-0.18899952,0.31417552,18.439072,-0.12583037,0.3162731,-0.12846951,-0.54751796,-0.10272443,-0.36682788,0.21000357,0.76585925,19.76301,-0.24797672,-0.114294864,17.424345,-0.54699206,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,-0.06294752,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,-0.045661356,-0.050053358,-0.04756436,-0.08162943,0.4978273,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,-0.3046101,-0.33672377,-0.06825314,-0.053576972,-0.048288155,-0.63219464,-0.11526267,-0.29229003,-0.071920976,-0.27724463,-0.19387476,-0.44775507,-0.3551248,-0.09926551,0.21312477,-0.066061795,-0.084477596,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.52168965,-0.35155892,-0.5828989,-0.01599644,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.35658062,-0.4441508,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.09844216,-0.23183198,-0.10854823,0.046127647,-0.07587367,-0.04293071,-0.18899952,1.0702937,-0.1911025,-0.21334903,0.024526518,-0.12846951,-0.8320409,-0.10272443,-0.34667137,-0.51432616,0.7265318,-0.15924661,-0.2855715,-0.114294864,-0.17307012,-0.91858333,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,-0.03714657,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,-0.08961715,-0.050053358,-0.04756436,-0.36880976,0.0006599664,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,-0.3922575,-0.39210108,-0.06825314,-0.2000537,-0.048288155,-0.4705117,-0.11526267,-0.4723868,-0.071920976,-0.20730563,-0.19387476,-0.37114358,-0.5515995,-0.09926551,0.05711585,-0.066061795,0.07036161,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.23517099,-0.33308107,-0.35243472,-0.22945598,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.249728,-0.2950999,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.17672348,-0.34974897,-0.21822776,0.53609097,-0.07587367,-0.04293071,-0.18899952,0.22153634,-0.1911025,0.5639126,-0.15237178,-0.12846951,-0.30649891,-0.10272443,-0.5285792,-0.62133974,0.5433751,-0.15924661,-0.29574043,-0.114294864,-0.17307012,-0.8703596,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,0.06552989,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,0.14675115,-0.050053358,-0.04756436,0.695445,-0.31249872,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,9.569274,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,1.2490863,0.014986171,-0.06825314,-0.13092141,-0.048288155,0.22833057,-0.11526267,-0.17557898,-0.071920976,0.36849222,-0.19387476,-0.044682942,3.071735,-0.09926551,1.6770244,-0.066061795,0.9532806,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,0.18817519,-0.081474915,0.22899915,-0.20943844,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,0.09611543,0.13701601,-0.1653577,-0.06859739,-0.07638114,-0.050521668,0.11751545,-0.2666793,0.07982428,0.23910339,-0.07587367,-0.04293071,-0.18899952,-0.4345085,-0.1911025,-0.09391154,0.5153878,-0.12846951,-0.000434805,-0.10272443,-0.14446726,-0.39588848,0.36559573,-0.15924661,0.05398327,-0.114294864,-0.17307012,0.4171505,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,0.021946743,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,-0.4544388,-0.050053358,-0.04756436,-0.11801198,0.52632767,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,-0.1630283,-0.28946128,-0.06825314,-0.1349477,-0.048288155,-0.29598677,-0.11526267,-0.256242,-0.071920976,-0.08145254,-0.19387476,-0.3030701,-0.41531637,-0.09926551,0.031467646,-0.066061795,-0.022392606,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,3.124655,-0.08367701,-0.1181239,-0.06418999,-0.14824064,-0.40121228,0.075599454,-0.2530983,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.118906416,-0.018935526,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.1743219,-0.20109205,-0.07897388,-0.09668772,-0.07587367,-0.04293071,-0.18899952,0.32679096,-0.1911025,0.0026052808,0.022016233,-0.12846951,-0.47265208,-0.10272443,-0.478913,-0.20746435,-0.3026613,-0.15924661,-0.2752295,-0.114294864,-0.17307012,-0.41473362,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,0.11831372,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,-0.040304407,-0.050053358,-0.04756436,-0.086712934,-0.40416834,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,-0.0881952,-0.1844835,-0.06825314,-0.3476519,-0.048288155,-0.7673051,-0.11526267,-0.32805303,-0.071920976,-0.19817995,-0.19387476,-0.29688358,-0.43754378,-0.09926551,0.15289065,-0.066061795,-0.09186023,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.50471723,-0.3530931,-0.35341543,-0.20810026,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.35626566,-0.42291117,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.22841458,-0.12117298,-0.31805998,0.2580346,-0.07587367,-0.04293071,-0.18899952,-0.4345085,-0.1911025,-0.16793354,0.38608158,-0.12846951,-0.8472186,-0.10272443,-0.7365125,-0.28587648,0.32408264,-0.15924661,-0.1572408,-0.114294864,-0.17307012,-0.57434,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,-0.106676035,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,-0.14112952,-0.050053358,-0.04756436,-0.3142693,0.33306184,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,-0.51710975,-0.41764966,-0.06825314,-0.32518357,-0.048288155,-0.2463396,-0.11526267,-0.45090264,-0.071920976,-0.17924443,-0.19387476,-0.18402167,-0.5437446,-0.09926551,-0.5309699,-0.066061795,-0.040597014,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.66301185,-0.05476381,0.09120307,0.051475987,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.15603057,0.017828563,-0.1653577,-0.06859739,-0.07638114,-0.050521668,0.055223793,-0.36192822,-0.0678453,-0.26841587,-0.07587367,-0.04293071,-0.18899952,0.87392277,-0.1911025,-0.60558844,0.68964666,-0.12846951,-0.5322601,-0.10272443,0.35353053,-0.41135955,0.2919153,-0.15924661,0.36704728,-0.114294864,-0.17307012,0.13720022,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,0.0069584926,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,0.81637937,-0.050053358,-0.04756436,0.46107736,0.68720794,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,-0.110735424,-0.45129383,-0.06825314,-0.30035675,-0.048288155,-0.4629556,-0.11526267,-0.4357607,-0.071920976,0.0038281432,-0.19387476,-0.26368552,-0.45510092,-0.09926551,0.04600504,-0.066061795,0.09115332,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,0.22772591,-0.41690832,-0.006564235,-0.011329964,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.27745798,-0.60981065,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.32357076,-0.3001654,0.08278797,0.17390914,-0.07587367,-0.04293071,-0.18899952,-0.4345085,-0.1911025,0.73196274,-0.23173386,-0.12846951,-1.1238769,-0.10272443,-0.031082615,-0.72734636,0.3981896,-0.15924661,-0.042911015,-0.114294864,-0.17307012,-0.739395,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,0.10077307,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,-0.3638981,-0.050053358,-0.04756436,-0.28266782,-0.28050226,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,-0.3929619,0.18642889,-0.06825314,-0.23091416,-0.048288155,-0.30080217,-0.11526267,-0.46490195,-0.071920976,-0.31121677,-0.19387476,-0.29252794,-0.34276685,-0.09926551,0.104385525,2.7190127,0.023929104,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.05526379,-0.4918353,-0.015901176,-0.095889315,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.33286825,-0.38432926,-0.1653577,-0.06859739,-0.07638114,-0.050521668,-0.039122757,-0.17689474,0.07535743,-0.3425395,-0.07587367,-0.04293071,-0.18899952,2.2314851,-0.1911025,-0.12868434,-0.21676095,-0.12846951,-0.3936826,-0.10272443,-0.5207707,-0.58845747,0.1976975,-0.15924661,-0.29736114,-0.114294864,-0.17307012,-0.052410673,-0.13498159,1
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,-0.24255216,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,-0.2841557,-0.050053358,-0.04756436,-0.11588313,-0.11055845,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,-0.07229123,-0.4722777,-0.06825314,-0.34348822,-0.048288155,-0.3857408,-0.11526267,-0.16779606,-0.071920976,-0.04951562,-0.19387476,-0.03936217,-0.22538818,-0.09926551,0.07890373,-0.066061795,-0.0955996,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.45039502,0.07678597,-0.5243232,-0.14033403,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,-0.19530986,-0.49870935,-0.1653577,-0.06859739,-0.07638114,-0.050521668,0.041191097,-0.11803722,-0.52617776,-0.24100764,-0.07587367,-0.04293071,-0.18899952,-0.4345085,-0.1911025,-0.3445528,0.06816186,3.5509715,-0.39325666,-0.10272443,-0.40361395,-0.45304695,0.39209738,-0.15924661,-0.2909269,-0.114294864,-0.17307012,-0.5587077,-0.13498159,0
-0.030400893,-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400896,-0.030400895,-0.040199555,-0.035875507,0.018299429,-0.0679732,-0.05803116,-0.05562216,-0.067629814,-0.069158584,-0.07234395,-0.066351935,-0.050053358,-0.04756436,0.2754444,-0.25735995,-0.09654722,-0.06925289,-0.06940588,-0.08606776,-0.057666454,-0.062246185,-0.06867951,-0.083192356,-0.041330405,-0.14370757,-0.08795058,-0.089100406,-0.385059,0.60954434,-0.06825314,-0.0027821031,-0.048288155,0.05261351,-0.11526267,-0.024225479,-0.071920976,0.23359466,-0.19387476,-0.027933497,-0.21794298,-0.09926551,0.4707463,-0.066061795,0.32254654,-0.16218084,-0.09391567,-0.1489025,-0.09370761,-0.06427042,-0.08408102,-0.09467098,-0.08367701,-0.1181239,-0.06418999,-0.5288606,0.32622012,0.11447131,-0.04812655,-0.11980957,-0.09939945,-0.17625973,-0.18354331,-0.10974532,-0.078358516,-0.11196494,0.1250971,-0.3662821,-0.1653577,-0.06859739,-0.07638114,-0.050521668,0.064554244,-0.12078097,-0.10071021,0.087977834,-0.07587367,-0.04293071,-0.18899952,-0.4345085,-0.1911025,0.76774246,0.25950032,-0.12846951,0.12099009,-0.10272443,-0.02967434,0.16892064,0.46474084,-0.15924661,0.21800902,-0.114294864,-0.17307012,0.5168415,-0.13498159,0
