methylation_gene__GENE_S1PR2,methylation_gene__GENE_NHEDC2,methylation_gene__GENE_TRIM25,methylation_gene__GENE_FAM55C,methylation_gene__GENE_C1ORF216,methylation_gene__GENE_EFHC1,methylation_gene__GENE_GOLIM4,methylation_gene__GENE_ADH5,methylation_gene__GENE_CLIC4,methylation_gene__GENE_GATA6,methylation_gene__GENE_DNMT3B,methylation_gene__GENE_KIF15;KIAA1143,methylation_gene__GENE_BCL7A,methylation_gene__GENE_ZNF639,methylation_gene__GENE_SIKE1,methylation_gene__GENE_ETS1,methylation_gene__GENE_ICA1L,methylation_gene__GENE_MRPS17,methylation_gene__GENE_MAN2A1,methylation_gene__GENE_SLC22A4,methylation_gene__GENE_LLPH,methylation_gene__GENE_DNAJC18,methylation_gene__GENE_TMEM20,methylation_gene__GENE_KIAA0101,methylation_gene__GENE_OSBPL8,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_HSPBP1,methylation_gene__GENE_GPRIN1,methylation_gene__GENE_CDK11A;CDK11B,methylation_gene__GENE_BET1,methylation_gene__GENE_BRI3,methylation_gene__GENE_HERC5,methylation_gene__GENE_NEO1,methylation_gene__GENE_PRKAG2,methylation_gene__GENE_BLVRA,methylation_gene__GENE_CYP2R1,methylation_gene__GENE_APLP2,methylation_gene__GENE_ANUBL1,methylation_gene__GENE_CNPY3,methylation_gene__GENE_LHX4,methylation_gene__GENE_SMARCA4,methylation_gene__GENE_FIBCD1,methylation_gene__GENE_C3ORF59,methylation_gene__GENE_LIF,methylation_gene__GENE_PTGES3,methylation_gene__GENE_DLX2,methylation_gene__GENE_MITF,methylation_gene__GENE_HOMER1,methylation_gene__GENE_ITPR1,methylation_gene__GENE_HACE1,methylation_gene__GENE_SLC35F2,methylation_gene__GENE_ATP6V1C1,methylation_gene__GENE_KLHL7,methylation_gene__GENE_MAP4K4,methylation_gene__GENE_BBX,methylation_gene__GENE_H3F3B,methylation_gene__GENE_MIR548G;C3ORF26,methylation_gene__GENE_C1ORF85,methylation_gene__GENE_LOC100329108;GCSH,methylation_gene__GENE_CLTCL1,methylation_gene__GENE_RAI14,methylation_gene__GENE_MARCH8,methylation_gene__GENE_POLR1B,methylation_gene__GENE_MSRB2,methylation_gene__GENE_NEK11;ASTE1,methylation_gene__GENE_FUCA1,methylation_gene__GENE_USF1,methylation_gene__GENE_GALNT11,methylation_gene__GENE_TSPYL4,methylation_gene__GENE_TMEM8A;LOC100134368,methylation_gene__GENE_CYP39A1;SLC25A27,methylation_gene__GENE_SSBP2,methylation_gene__GENE_TAPBPL;LOC678655,methylation_gene__GENE_ZNF507,methylation_gene__GENE_MDK,methylation_gene__GENE_ZNF277;DOCK4,methylation_gene__GENE_C19ORF2,methylation_gene__GENE_NAA20,methylation_gene__GENE_NDUFB8,methylation_gene__GENE_CD27;TAPBPL;LOC678655,methylation_gene__GENE_FCHSD2,methylation_gene__GENE_FHIT,methylation_gene__GENE_SBNO1,methylation_gene__GENE_XKR8,methylation_gene__GENE_TMEM67,methylation_gene__GENE_HEY1,methylation_gene__GENE_MXD3,methylation_gene__GENE_PEX11A;WDR93,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_KCNK16,methylation_gene__GENE_UBE2Q2,methylation_gene__GENE_RAB28,methylation_gene__GENE_RNF25;STK36,methylation_gene__GENE_RNF17,methylation_gene__GENE_GPT2,methylation_gene__GENE_FKBPL,methylation_gene__GENE_AK3L1,rnaseq_gene__GENE_GABRG1,methylation_gene__GENE_C9ORF30,methylation_gene__GENE_GSTK1,target
13.3232975,13.303864,-0.11784716,13.244162,13.229752,13.206083,13.175943,-0.033044208,13.190486,-0.1883645,13.189957,-0.17905067,-0.17499517,-0.0044078478,13.109321,-0.14092413,13.103163,-0.30998924,-0.16193607,13.065998,-0.07326432,12.97414,4.9574747,0.6489088,12.845483,11.8550205,0.006910213,12.901857,-0.3133789,12.713457,-0.17818008,0.5552075,12.6344,12.620902,12.62984,-0.3955277,-0.10747085,5.740888,-0.054195598,12.618468,-0.17907424,0.06917572,12.166451,-0.009608688,-0.47288236,12.414654,12.4827585,12.321083,12.500428,12.447617,-0.3955137,-0.320688,12.38701,12.214233,12.178109,-0.32496616,6.1175065,8.188323,-0.25555706,12.019867,11.164552,11.943287,3.3884258,-0.17070968,-0.5630671,-0.49873412,-0.14386895,12.207173,7.8789263,-0.43448246,0.3811978,12.121134,-0.80937743,11.431077,-0.69277495,11.8845,-0.5485155,0.2071501,11.707881,0.04589411,12.008278,0.4123068,-11.483662,-0.38504744,11.999062,11.440166,-0.60433793,10.625,-0.12790692,-0.21404667,11.117654,-0.43605974,11.429956,0.29799044,11.890715,-0.19898237,9.407563,-0.3143071,11.172563,-0.30916148,1
-0.0643694,0.04640527,-0.07652138,-0.18577757,0.01943116,-0.19954145,-0.04398283,0.015292484,0.12763211,0.7040547,0.0018953076,0.10637104,0.1232142,-0.13139021,0.08097041,-0.14835371,-0.026432224,0.05113652,-0.006913302,-0.13579194,0.11761284,-0.35470408,0.109564155,0.057959232,-0.09615404,0.16341718,0.057866126,0.21350329,-0.10721155,0.22017002,0.21544248,-0.14185742,-0.4975805,-0.10607846,0.11676313,0.16999507,-0.0736135,0.02897624,-0.1541067,-0.36278403,-0.2754753,0.007830571,-0.27747712,-0.44988722,-0.402363,0.16779657,-0.091594495,0.27313977,-0.10682543,-0.122728325,0.47763908,0.38773543,-0.17392193,-0.26736802,0.02128612,-0.116714045,-0.32575932,0.0068194275,0.00057005626,0.13297677,-0.11511172,0.06686415,-0.08115438,-0.16868843,-0.15785402,0.46748877,0.09621244,-0.16191705,-0.75631565,0.6706159,-0.25731957,-0.105498336,-0.48977727,-0.06949196,0.37418416,0.5446144,1.1759678,11.7894335,-0.72059005,-0.38135895,-0.017074497,-0.03822322,0.28548685,-0.02984269,-0.2821916,-0.2095488,-0.21806386,0.23759678,-0.12790692,-0.21404667,0.047807567,0.3151896,-0.49679157,0.20431826,-0.11299083,0.18490529,-0.13288896,-0.3143071,-0.116192974,0.89158213,1
-0.15841132,0.00224494,-0.016084675,-0.1766698,-0.13057348,0.12931094,-0.11379156,0.013772832,-0.07602269,-0.22590847,0.019367272,-0.05555331,0.12649883,-0.14741461,0.1667758,-0.17452301,-0.092332624,-0.13454668,-0.064074576,-0.17723048,-0.04211608,-0.040573142,-0.1837553,-0.12735853,-0.074274816,0.02117958,-0.057055067,0.08227286,-0.042517405,0.35484958,-0.08416418,-0.06145225,-0.20936958,-0.14967793,0.29272655,0.2887578,-0.27259216,-0.35161623,-0.04292377,-0.22250307,-0.06756597,-0.06524534,2.1754842,0.030962238,-0.27602622,-0.09937404,0.16178563,-0.3181717,0.09873882,-0.00956267,-0.05950472,0.25139105,0.3671349,-0.16311045,0.42634442,-0.12276777,-0.34530687,-0.16679697,-0.09985876,0.09873949,-0.13400881,0.13570839,0.015021963,0.53700453,0.03253529,0.05021733,-0.020517217,-0.05675477,-0.30129087,0.85027456,-0.39050183,-0.22987519,-0.61332536,-0.01634577,0.41991854,0.010533632,0.31724924,0.34378695,-0.26262248,-0.32986125,-0.09763247,0.4064721,-1.2815436,0.32551554,-0.0012911056,0.3468413,-0.028999897,-0.07821045,-0.12790692,-0.21404667,0.20058644,-0.25908375,-0.038056765,0.024710258,-0.15177836,0.30367288,0.16673887,-0.3143071,0.31948084,0.30816275,0
-0.14649011,-0.03940846,-0.40861222,-0.30588183,-0.19343588,-0.31670114,-0.024123851,-0.300211,-0.087262794,-0.24620214,-0.16580257,-0.3478357,-0.19698603,-0.24383025,-0.3796053,-0.039041467,-0.18044102,-0.18353464,-0.49059018,-0.14292875,-0.0735037,-0.15383153,-0.18793564,-0.13438086,-0.39435196,5.1407304,-0.4621582,-0.18389511,-0.4857955,-0.6151368,-0.36312103,-0.30237436,-0.3670459,-0.37518114,-0.3030346,-0.1248465,-0.32857,-0.40042612,-0.33664936,-0.37388024,-0.37283975,12.635625,-0.58939093,-0.58862686,-0.5949948,-0.1399035,-0.12866947,-0.2474657,-0.20569226,0.13100745,-0.7160285,-0.50860465,-0.319859,-0.5697137,-0.92728406,-0.2929426,0.25093484,-0.22385652,-0.5748035,-0.35769188,-0.2522637,-0.023146529,-0.78578997,-0.09805371,-0.45879182,-0.3431452,0.55027676,-0.38618004,-0.5420331,-0.2951806,12.061475,0.43000627,-0.71660006,-0.234097,-0.70632917,-0.74741113,-0.80203044,-0.5101273,-0.4166859,0.004090435,-0.37036112,-0.44560957,0.06401842,-0.41048208,-0.32988325,0.40618506,-0.67151886,-0.07020763,-0.12790692,-0.21404667,-0.39365706,-0.10305945,-0.7568793,0.19551662,-0.122591145,7.4218483,-0.41652057,-0.3143071,-0.68604046,-0.29811463,0
-0.13886184,0.04730532,-0.053940274,-0.022441747,-0.018675398,0.19876671,-0.18482186,-0.16570845,0.22860333,0.28368843,-0.101191886,0.14729644,-0.114702016,-0.040985003,-0.062495477,-0.15862425,-0.07589634,0.34596348,-0.07171308,-0.049993258,-0.08013148,-0.01507026,-0.19581237,-0.15797238,-0.005796782,-0.24310447,-0.23067182,-0.16861297,0.09697965,0.28180683,0.043569356,-0.08483423,-0.4289345,-0.19918379,0.07132559,0.113281436,-0.11216676,0.06962216,0.34371907,0.36271676,0.418204,-0.40293363,0.7265568,0.3468576,-0.05078825,0.5832701,0.2960085,0.08103576,0.07093238,-0.33253473,0.23013407,-0.2693322,0.048605625,0.4762981,-0.41081867,0.18829322,-0.16669291,-0.3797922,-0.21908197,-0.05940628,-0.09916953,0.27572384,0.3207061,0.6977168,0.903368,-0.27971172,0.09751904,0.025302697,-0.49128792,-0.3286132,-0.060521603,-0.20411097,0.426215,-0.12237576,0.3543975,-0.0128702,-0.13323043,0.21436535,0.0003041668,-0.113928795,-0.14457482,0.29449132,-0.022403104,0.41760617,-0.2122496,-0.3572564,0.9921936,0.050356757,-0.12790692,-0.21404667,-0.20048112,-0.05282035,0.9181434,0.35585544,-0.09080986,0.56378144,-0.052065138,-0.03391938,-0.10629823,-0.24849473,1
0.33251712,-0.011048817,-0.011136081,0.025720336,-0.17425509,0.12400164,-0.17981891,0.45171192,-0.20292379,13.16581,-0.027895201,0.77634615,-0.004043486,-0.0221589,0.032889828,13.097725,-0.08076826,-0.042676575,0.17473541,0.021834955,-0.09371205,0.12539713,12.048981,0.27610785,0.12399366,0.28501186,0.035980176,-0.09046098,0.12169246,-0.2315961,0.12784725,0.17842437,-0.026899027,0.061829355,-0.027857408,0.21943744,-0.07176361,0.43038288,0.37635216,0.5119276,1.5336134,0.06104646,0.10631107,-0.04822627,-0.06899369,-0.3509005,0.08919184,0.33792683,-0.022177834,0.21277395,-0.0829331,0.16009125,-0.07547902,0.14590208,0.7135056,0.018942876,-0.41159573,-0.3888396,0.5089193,-0.109671526,-0.13567059,0.21979822,0.32112217,-0.41822484,0.90949035,-0.1289191,0.53824544,-0.22183724,-0.1485,12.143897,0.26548034,0.101722606,0.46527994,0.25519416,11.661477,0.35358837,0.17956527,0.08280249,1.0890421,-0.23339956,0.07020867,-0.2175849,0.4687432,0.0087542245,0.0055162213,-0.24227992,0.93253267,5.2448893,-0.12790692,-0.21404667,-0.44267198,1.5762556,1.0464209,0.33610672,0.00042690188,0.4260946,-0.20627649,5.4502325,-0.12570308,-0.032194287,1
-0.15508454,-0.142356,-0.25494656,-0.21451145,-0.14002128,-0.12506472,-0.13636662,-0.21783741,-0.34440926,-0.16215709,-0.10016458,-0.16101567,-0.27719942,-0.22276698,-0.45550254,-0.24542294,-0.19850639,-0.1866735,-0.1640726,0.060453948,-0.2061471,-0.28078598,-0.15932088,0.48857802,-0.29503852,-0.41264918,-0.03785413,0.005583913,-0.24454612,-0.46937475,-0.5107511,-0.25678486,-0.40800303,-0.25072357,-0.25400227,-0.5621578,-0.3133454,-0.41770205,-0.47981045,-0.07234527,-0.32136,-0.27209023,-0.273495,-0.19227673,-0.517995,0.15750475,-0.05941364,0.07371762,-0.38620853,-0.44322306,-0.5033754,-0.55956453,-0.41126853,-0.29924926,0.22818632,0.0728871,-0.3243106,-0.2450813,-0.39938074,-0.29327744,0.22294249,-0.72411394,-0.4803123,-0.55624264,-0.20096754,-0.43821102,-0.52466226,-0.15063633,-0.45416063,0.060148727,-0.043235682,-0.26666793,-0.43875152,-0.015677853,-0.17759052,-0.35174397,-0.5873848,-0.358724,-0.58835566,-0.2584009,-0.24531828,2.7407627,0.5583527,0.2671745,-0.2146532,-0.5848587,-0.26434767,-0.47285515,-0.12790692,-0.21404667,0.20909072,-0.57004887,-0.6966246,0.048876032,-0.30218253,-0.6280077,-0.35329401,0.0482831,-0.8160219,-0.25992027,1
-0.05237059,0.030964877,-0.055798367,0.15594964,-0.23928528,0.23954353,0.13590118,-0.16973417,-0.118652925,-0.07067681,-0.09953312,0.09694835,-0.0661184,-0.19303045,-0.20431706,0.11241463,-0.13118294,0.38379547,0.02337449,0.016467424,-0.231528,0.38574207,0.010776707,-0.07475452,0.029183466,-0.14651403,0.0070095146,-0.09682938,0.34840903,-0.25671512,-0.3496642,0.30011103,0.27328768,-0.15007882,-0.15272968,-0.05869385,-0.18725918,0.042906865,0.042686254,0.00839599,-0.14904751,0.11339809,0.24683112,0.22672515,-0.1534252,-0.1191314,-0.06295399,0.15513013,-0.14677268,-0.08561959,0.1216332,-0.3556685,-0.19523071,0.6080021,-0.46942687,0.58556247,-0.018156715,-0.35639304,-0.08084535,-0.05668583,-0.12160498,0.11678114,-0.004902332,12.099977,0.646943,-0.08947752,-0.16485432,0.25119984,0.6211819,-0.25259724,-0.24870011,-0.18951692,1.0852948,-0.16937071,0.6399162,0.5245091,0.693384,0.29525706,0.1575259,-0.45379227,-0.1865478,-0.24412492,0.21211974,0.15269358,0.09678129,0.6460955,0.8396323,0.13848455,-0.12790692,-0.21404667,-0.18579654,0.081758924,0.7152266,0.10321687,-0.106907,0.3616047,-0.11351056,-0.3143071,-0.85602057,-0.8053922,1
-0.18071514,-0.04328706,-0.050677933,0.08272233,0.038400855,0.21996972,-0.21282452,0.016654545,-0.0008476756,-0.30631697,-0.12443219,0.014963565,-0.01916565,0.031152334,-0.016696047,0.22426079,-0.01180842,0.059292562,-0.5115743,-0.15410228,-0.2497128,-0.122199856,-0.29587302,0.12058512,-0.07987534,-0.052107263,-0.29788908,-0.3542904,-0.06742625,-0.46251464,-0.14006916,-0.31986824,-0.07590749,-0.22621043,0.35003996,0.25699416,0.110577084,-0.22802489,0.18642892,-0.13180065,-0.3352871,-0.013030921,-0.60930485,-0.0064726197,0.7870469,-0.5581009,-0.40619457,-0.9397119,-0.047449686,0.33052546,2.6718345,-0.3773254,-0.13105801,-0.078473,-1.1195958,-0.34368944,-0.4627505,0.23617789,-0.036468457,-0.12850066,-0.31026897,0.11815924,-0.38706508,-0.5967517,0.15365995,-0.7620451,-0.32772976,-0.38390544,0.031834617,-0.5703927,-0.37392357,-0.11289508,-0.5896373,-1.1134851,-0.585981,-0.15072389,-0.1165315,-0.07628833,-0.37363276,0.22672728,-0.19742781,-0.731656,-0.23925827,-0.44509116,-0.2832343,-0.53255874,0.4908554,-0.09857319,-0.12790692,-0.21404667,-0.5639845,-0.81002134,0.5476427,0.080503464,-0.23426977,-0.52276736,-0.42185315,-0.3143071,-0.09022746,-0.64500606,1
-0.23276329,-0.2159557,13.14347,0.054747503,-0.08005213,0.015360827,-0.1329515,-0.101474725,-0.26072568,-0.34218928,-0.15601413,0.08495124,0.011143065,-0.05395922,-0.27502793,-0.31128165,0.022354709,-0.33214197,-0.2815921,-0.2506782,-0.3230685,-0.22701398,-0.40300506,-0.26053846,-0.36295348,-0.07195277,-0.3995294,-0.19598538,-0.34034944,-0.3781894,-0.17509818,-0.023033444,-0.45376402,-0.1927011,-0.41970864,-0.40458047,-0.3316284,-0.04474417,0.0009417716,-0.31790975,-0.7461153,-0.042686712,-0.66624725,-0.0495189,-0.38213992,0.47835553,-0.10925464,-0.53867805,-0.35914633,-0.29357105,0.29163712,-0.21655735,-0.53216636,-0.38202065,-0.5199332,-0.40007877,-0.4508741,-0.19134328,12.198358,-0.20940438,-0.21560428,-0.44977832,-0.4741095,-0.2537355,-0.12695661,-0.35865387,-0.2421265,-0.03614954,0.3657402,-0.54299074,-0.043407448,-0.255962,-0.30659708,-0.87355673,-0.864716,-0.3797558,-0.30407453,-0.20003729,-0.5552046,-0.046510506,-0.11038684,-0.05561888,-0.11068622,-0.45428008,-0.078546025,0.5575059,0.17674686,-0.025079513,-0.12790692,-0.21404667,-0.54091394,-0.5665093,0.26633573,-0.032306787,-0.084974684,-0.80719113,-0.27118134,-0.3143071,-0.21421023,-0.41422048,1
-0.20338131,-0.19088328,-0.26396313,0.013579995,-0.24678682,-0.38359788,-0.17084032,-0.2047009,-0.20783927,-0.1934452,-0.07129771,-0.16048774,-0.06280736,-0.09172787,-0.22212663,-0.16792578,-0.26025262,-0.2865066,-0.2833372,-0.23998283,-0.23422343,-0.19080183,-0.36198813,-0.2737553,-0.078719616,-0.2903394,-0.6055236,-0.26240236,-0.33986136,-0.41686022,-0.2944441,0.059250113,-0.3381462,-0.2612222,0.56187725,-0.4569583,12.71067,-0.3501877,-0.20351759,0.12986167,-0.6408691,-0.14474672,-0.5577462,-0.51280504,-0.19916604,-0.40721998,-0.51799417,-0.28782654,-0.29985645,-0.34500274,-0.2242808,-0.46886876,-0.40261173,0.07685701,-0.50704587,-0.41967458,-0.57331395,-0.3322804,-0.5353404,-0.24411486,-0.3701657,-0.19061063,-0.29347885,-0.050559577,-0.6556797,-0.21537545,12.173408,-0.46739617,-0.25662994,-0.31949285,-0.29199648,-0.17399617,-0.8789025,-0.5693865,-0.15199232,-0.14650151,-0.4878864,-0.23082604,-0.77738816,0.011542412,-0.20653996,-0.780534,-0.6480204,-0.2804934,-0.33824542,-0.5629235,0.3036002,-0.051747534,-0.12790692,-0.21404667,-0.18184578,-0.49125522,-0.0011929906,0.18930627,-0.16864929,-0.9595018,-0.14849916,-0.3143071,-0.3792527,-0.6335743,1
-0.14771935,-0.12601294,-0.11009002,-0.038420092,0.26388228,-0.12165959,-0.20363002,0.23670699,0.031176899,-0.10665059,-0.0090196645,-0.2601265,0.051747154,-0.15724728,0.08626896,-0.3090172,-0.11971149,-0.2067789,-0.13713342,0.099887274,-0.0011310608,-0.26039994,-0.03901302,-0.11947959,0.15301871,0.085815385,0.008033956,0.17942992,-0.37086126,0.09267359,-0.34799254,-0.22945869,0.029779308,-0.25129887,-0.5581945,-0.19677223,-0.19824237,-0.23154734,0.31448767,0.0090827625,0.004351047,0.08143505,0.5020793,-0.1560931,-0.10489544,-0.4088455,-0.17497309,-0.17967342,-0.1452099,1.1161962,-0.13419978,0.018049529,0.4513752,0.1702177,-0.20715696,-0.29104614,-0.40106007,0.6012712,-0.03515627,-0.07720633,-0.17028615,-0.38071737,-0.05840789,0.054021455,-0.3821291,-0.13588236,-0.3790548,-0.1458591,-0.0424305,-0.34068137,0.07401282,-0.17153515,-0.060296815,0.5025213,0.7596116,-0.020139204,0.039480314,-0.16777283,-0.026969064,-0.33109507,-0.15984677,-0.12706122,-0.0045550843,0.3429865,-0.18421681,0.007957796,-0.38591316,-0.21405792,-0.12790692,-0.21404667,-0.12284328,-0.062393337,-0.17082228,0.18634285,-0.27902225,0.358033,-0.11721249,-0.3143071,-0.4773143,-0.08985564,1
-0.088255554,-0.04578152,-0.05321598,-0.09104136,-0.062415197,-0.26262024,-0.13619794,0.05728105,0.05781136,-0.00035198018,0.008562314,-0.24018927,0.19397664,0.008908158,-0.24447724,-0.042807553,-0.05847264,0.051855456,0.036818594,0.12043858,0.002330895,0.059968207,-0.24848288,-0.19686548,-0.059777495,0.0653947,-0.47888514,-0.21384549,0.25244743,-0.07832176,-0.1511526,0.12384403,0.1769479,0.43399423,-0.3218483,-0.13087834,0.060085256,-0.113498285,0.25311834,-0.12392963,0.19277821,0.014038309,0.018352656,-0.008253851,0.12729429,-0.33896172,0.06501481,0.15038425,-0.11937581,-0.01219802,-0.5487775,0.0782209,0.37619922,0.4719537,0.21892266,-0.059825968,-0.26412934,-0.15815996,0.5469102,-0.20419092,-0.13345863,-0.28653947,0.111263804,-0.33976266,-0.5024336,0.10358605,-0.35440347,-0.19436397,0.043152705,-0.018053407,0.55879915,-0.06006076,0.3139547,0.51955444,0.3963049,0.037753806,0.14807127,-0.44370562,0.5110959,-0.23984171,0.10855235,-0.32426345,-0.0418742,-0.40262526,-0.1118672,-0.18328167,-0.12251,-0.42851958,-0.12790692,-0.21404667,-0.16244096,0.005158483,0.06242786,0.23507151,0.0041608852,-0.0067820596,-0.022898605,-0.3143071,-0.0210128,6.1516104,0
-0.089369066,-0.022376865,-0.13242663,-0.0473372,-0.032390412,-0.12665382,-0.112382576,0.014887961,-0.07984937,-0.1494784,-0.0754711,-0.06318296,-0.056469757,0.0025366286,-0.2158972,-0.044868108,-0.10718901,0.18947725,0.034702178,-0.14973955,-0.055981047,-0.3522384,-0.020126307,-0.14271113,-0.30657834,0.070533365,0.025515769,-0.102262646,-0.31172442,-0.21069258,0.10898753,0.082353994,-0.118295446,-0.010944304,0.2122769,-0.055553578,-0.11949751,-0.37961516,-0.09947546,0.30487844,-0.002327467,-0.03227047,-0.50983727,0.017926846,-0.03057301,0.5583454,0.19431983,0.31562877,-0.19308421,-0.11252644,-0.10705159,-0.1898404,0.07271698,-0.059794977,-0.08076083,-0.108586736,-0.32016945,-0.19016123,0.17445727,-0.20570089,-0.15917422,-0.5555348,-0.18276867,0.09366577,-0.45214775,-0.29099396,-0.45176354,-0.08685618,-0.036848787,0.09378892,-0.2746118,0.040692694,-0.44861075,0.28574887,-0.28163972,0.13996299,11.557669,-0.38997096,-0.121276565,-0.13206428,-0.15985051,-0.11354514,0.2884654,-0.09109254,-0.13356842,0.29449186,-0.32457876,0.119618736,-0.12790692,-0.21404667,0.28436968,-0.61755383,-0.43145618,0.42253703,-0.14017062,-0.07007734,-0.22467667,-0.3143071,-0.37059894,0.15792103,0
-0.11475496,-0.28656122,-0.20161043,-0.09054316,-0.21493734,-0.21023272,-0.20498493,-0.07335545,-0.05108144,-0.20840564,-0.1462998,-0.32714733,-0.43037465,-0.16243082,-0.3155266,-0.24520707,-0.29942295,-0.25693077,-0.31471696,-0.10601537,-0.14196403,-0.098358214,-0.16455872,0.19114052,-0.4101579,-0.25210297,0.05116901,0.124550894,-0.2537637,-0.22186731,-0.1479421,-0.24347988,-0.56658506,-0.09319003,-0.25875172,-0.36838073,-0.43338946,2.532315,-0.2194645,-0.45658904,-0.3645876,0.19279201,-0.43187395,-0.14004017,0.42655605,-0.19496551,-0.13352768,-0.12593766,-0.14128418,-0.2312229,-0.20203488,0.046417855,-0.13138527,-0.66558385,-0.02003212,-0.02643556,0.933391,1.5270345,-0.24308573,-0.29631793,-0.287139,0.0704071,-0.34233388,-0.66475254,-0.53686565,-0.18951747,-0.14356732,-0.24757612,0.57733524,-0.04405211,-0.16764168,-0.32891315,-0.5976085,-0.36830333,-0.57646745,-0.004718374,-0.39174598,-0.39124715,-0.61148226,0.42667845,-0.13715461,-0.08822124,0.31927186,-0.35308883,-0.07152736,0.087032884,-0.54077107,-0.56503016,-0.12790692,-0.21404667,0.019937277,-0.6821323,-0.5623966,0.2967966,-0.19252002,-0.48539075,-0.13112503,-0.3143071,0.5612924,0.34554943,1
-0.07192311,-0.16864479,-0.23800735,-0.12654175,-0.07725174,-0.09894549,0.05828462,0.114044905,-0.089830495,-0.101028584,-0.18738605,-0.16944046,-0.17219792,-0.25106356,0.16877486,0.0581894,-0.111298606,13.057535,-0.24307653,-0.31242764,-0.089794606,0.1937144,-0.06708326,-0.3859039,0.12361117,0.1442682,-0.41561857,-0.18093012,-0.3453257,-0.61867326,-0.09618155,-0.17717995,-0.36525247,-0.22881587,-0.4326999,0.08993496,-0.2912188,-0.2530082,12.659189,-0.253704,0.26916248,-0.4116256,-0.55399686,0.21763638,-0.4496226,0.3331578,-0.1691132,-0.75073093,0.2824322,0.044133585,-0.390107,1.2741596,-0.15083827,-0.021207545,0.051914245,-0.38867763,0.006520235,-0.3765103,-0.4669221,-0.26415178,-0.25877833,0.08650564,0.27643692,-0.008215761,-0.6266425,-0.30673113,-0.08302533,-0.32870698,0.313012,-0.19544174,0.0028376519,0.270499,0.27979752,0.04063043,-0.47250324,-0.13153197,-0.5582863,-0.5269101,-0.30883464,0.12634851,-0.15347618,0.045242388,0.26986983,-0.23438747,0.036433566,0.63379925,-0.1632971,0.24642183,-0.12790692,0.79387605,-0.21416597,0.35613245,-0.2997123,0.35544083,-0.059985064,0.2050188,-0.4069394,-0.3143071,-0.50219065,0.35054412,1
-0.13153279,-0.17179523,-0.12873837,-0.35096955,0.08850919,-0.20117246,-0.047226895,-0.40381452,-0.024991276,-0.16309659,-0.16114534,-0.17663553,-0.35126,-0.23193568,0.26792368,0.07543916,-0.17496428,-0.14267029,-0.021094507,-0.13691236,-0.45547116,-0.10746309,-0.038502052,-0.103180364,-0.5893316,-0.36747572,-0.30464834,-0.026368856,-0.1662415,-0.17691705,-0.18634963,-0.108161725,-0.105492786,-0.22526087,-0.40891156,-0.49082434,-0.07491564,-0.11982404,0.809832,-0.19685632,-0.7237328,0.12392223,-0.16094343,-0.3094032,-0.37199274,-0.60447085,-0.43615967,-0.4421593,-0.28344586,-0.08659065,-0.2611416,0.1357951,-0.31916434,-0.2692437,-0.49075907,-0.21969777,-0.45786104,-0.38035026,0.11550904,-0.2272717,-0.24800481,-0.6117661,-0.45470515,-0.24931674,0.63610107,-0.032143295,-0.17107633,-0.22375314,-0.3609813,-0.31206933,-0.014011899,-0.44625792,-0.37572935,2.934479,0.34746718,-0.390508,0.18791986,-0.5608223,-0.96743613,-0.60627776,-0.33038095,0.18459918,-0.041533876,-0.35098013,-0.28424418,-0.3483312,-0.25681654,-0.44988412,-0.12790692,-0.21404667,-0.21417901,0.15814474,-0.64761186,0.2450283,-0.049513955,-0.59851146,-0.328507,-0.3143071,0.6910754,-0.40526232,1
-0.0643784,0.050295334,-0.05787559,-0.11284499,0.004633392,0.026078073,-0.2508511,-0.21004334,0.37527996,0.11700704,0.040140606,-0.08834325,0.0975027,0.32825723,0.0449926,-0.081577614,0.050487533,-0.020697158,0.010941223,0.04506576,0.11903771,-0.015806515,-0.011826607,0.4774992,0.1408332,0.04047687,0.41096544,0.018748902,-0.25342488,0.2398194,0.09416197,-0.16385932,-0.51471245,0.29574588,-0.35404488,-0.17073844,-0.09782168,0.0040208832,-0.005534359,-0.20788608,0.24471986,0.3823138,0.13733998,-0.2910344,-0.35505325,-0.28316775,0.07956835,0.77823037,0.27136353,0.013501762,0.115976945,-0.005845956,0.8040381,-0.2850449,-0.27328005,-0.11049277,-0.14450003,0.0016397397,-0.07442945,0.28736362,-0.05575513,0.10891613,-0.12039848,-0.4022781,0.24218743,0.0329602,0.08353098,0.18875675,-0.4385813,0.4000492,-0.11942432,0.403969,-0.3476894,-0.14552216,0.26153302,-0.02188005,0.17058091,0.19730505,-0.1411876,0.071198896,-0.15689217,-0.5355211,-0.17649062,-0.028513132,-0.07021501,-0.1263946,-0.09232244,0.48383024,-0.12790692,-0.21404667,-0.23641357,0.38240352,-0.29910168,-0.06529917,-0.00014699392,0.7131749,-0.29608235,-0.3143071,0.83740264,0.097089134,1
