rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_PSG11,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_TRIB3,rnaseq_gene__GENE_GPHB5,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_CT47A6,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_CXORF66,methylation_gene__GENE_ZNF619,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR51A4,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_OR8B12,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_FLJ25328,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR2T29,methylation_gene__GENE_PRCP,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_OR10AG1,methylation_gene__GENE_SKIL,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_OR1S2,cnv_log2__GENE_RLIM,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_IFNA16,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_OR6C68,rnaseq_gene__GENE_RAG2,rnaseq_gene__GENE_KRTAP5-11,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_HPVC1,cnv_log2__GENE_SLC16A2,rnaseq_gene__GENE_IQCF5,rnaseq_gene__GENE_SNORA69,methylation_gene__GENE_MAP3K9,rnaseq_gene__GENE_LINC01591,rnaseq_gene__GENE_GUCA1C,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_OR51G1,methylation_gene__GENE_IL4R,rnaseq_gene__GENE_FKSG83,methylation_gene__GENE_CASKIN2;TSEN54,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_LINC00442,rnaseq_gene__GENE_TAAR8,rnaseq_gene__GENE_ACCSL,methylation_gene__GENE_SHBG;SAT2,rnaseq_gene__GENE_OR2M1P,methylation_gene__GENE_ADAR,methylation_gene__GENE_MOCS2,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_OR6B1,rnaseq_gene__GENE_MYF5,rnaseq_gene__GENE_FGF6,methylation_gene__GENE_SLC15A4,rnaseq_gene__GENE_PRAMEF5,methylation_gene__GENE_ZNF345,rnaseq_gene__GENE_SCARNA8,methylation_gene__GENE_PSMG1,rnaseq_gene__GENE_CPS1-IT1,rnaseq_gene__GENE_PAGE3,rnaseq_gene__GENE_SNORA11B,methylation_gene__GENE_QTRT1,methylation_gene__GENE_ZNF160,methylation_gene__GENE_PTGR2,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_FLJ43859,methylation_gene__GENE_C19ORF24,methylation_gene__GENE_ATP5S;L2HGDH,rnaseq_gene__GENE_IFNA6,methylation_gene__GENE_USP14,methylation_gene__GENE_H3F3B,rnaseq_gene__GENE_CRYGA,methylation_gene__GENE_SOCS4;WDHD1,rnaseq_gene__GENE_OPTC,methylation_gene__GENE_CYP51A1,cnv_log2__GENE_MIR1277,cnv_log2__GENE_WDR44,target
-0.08742843,0.0016246821,-0.06227874,-0.108690664,-0.044065267,-0.15462574,-0.17697707,-0.14535764,-0.07560215,-0.1253615,-0.337182,-0.4898603,-0.10594925,-0.16863422,-0.1725115,-0.32072824,-0.09159165,0.21997677,-0.13874586,0.08377876,-0.098367736,-0.044065267,-0.11721483,0.33898717,-0.18524316,-0.4264501,-0.5829264,1.2236853,-0.3560074,-0.22987415,-0.09666839,0.0,-0.5945326,0.6255807,-0.11135208,0.3154866,-0.16999336,-0.131838,1.5686456,0.6178214,-0.12302327,-0.06817627,-0.14767553,-0.0951894,-0.33377987,-0.31067857,-0.27898297,-0.16102707,1.5838592,-0.15827926,-0.08731264,0.76284575,-0.16097459,-0.5957756,-0.16942891,-0.11409981,-0.3044717,-0.19397843,-0.15706624,-0.46485817,-0.22955845,0.036910787,-0.104665786,-0.24310914,-0.14853099,-0.21171293,0.36899787,-0.1281341,-0.6378415,0.4927241,-0.121390484,-0.0807927,-0.72278947,-0.37303346,0.11244805,-0.193711,0.8055851,-0.119572654,-0.26601326,-0.15253606,-0.19284782,-0.061691016,0.013551521,2.1490824,0.5035259,-0.1049601,-0.07707038,1.7677734,-0.22774445,0.03226111,1.0092957,-0.14812286,0.5398659,0.6552953,-0.11101367,-0.03397488,2.757122,0.011071199,1.1856151,1.1856151,1
-0.08742843,-0.00013560902,-0.06227874,-0.108690664,-0.044065267,-0.15462574,-0.17697707,-0.14535764,-0.07560215,-0.1253615,-0.337182,-0.4492323,-0.10594925,-0.4245541,-0.1725115,-0.4247106,-0.09159165,-0.43185773,-0.13874586,0.084924266,-0.098367736,-0.044065267,-0.11721483,-0.3914823,-0.18524316,-0.72930276,1.7763095,-0.34819162,-0.3560074,-0.22987415,-0.09666839,0.0,-1.0956012,-0.17239402,-0.11135208,-0.9189176,-0.16999336,-0.131838,0.13300486,0.29935402,-0.12302327,-0.06817627,-0.14767553,-0.0951894,2.0179555,-0.31067857,2.207438,-0.16102707,0.14312325,-0.15827926,-0.08731264,-0.3816394,-0.16097459,0.9448579,3.880457,-0.11409981,-0.3044717,-0.19397843,-0.15706624,0.03959246,-0.22955845,-0.46881744,-0.104665786,-0.24310914,-0.14853099,-0.21171293,-0.5461968,-0.1281341,-0.83549464,-0.26363555,-0.121390484,-0.0807927,0.25229672,-0.37303346,-0.87981343,-0.193711,-0.74740386,-0.119572654,-0.2134962,-0.15253606,-0.19284782,-0.061691016,0.124400675,-0.7412221,-0.21276446,-0.1049601,-0.07707038,0.92095923,-0.22774445,-0.11524208,-0.9630121,-0.14812286,0.08632785,-0.4189022,-0.11101367,-0.56696814,-0.26171812,-0.18559082,-0.031989235,-0.031989235,1
-0.08742843,-0.020048391,-0.06227874,-0.108690664,-0.044065267,-0.15462574,3.583426,-0.14535764,-0.07560215,-0.1253615,-0.337182,-0.11722277,-0.10594925,-0.24098025,-0.1725115,-0.010939046,-0.09159165,-0.7785535,-0.13874586,-0.3922645,-0.098367736,-0.044065267,-0.11721483,-0.31873664,-0.18524316,-0.38531068,0.9834911,-0.34819162,-0.3560074,-0.22987415,-0.09666839,0.0,0.03212062,-0.28075278,-0.11135208,-0.06650198,-0.16999336,-0.131838,2.0892627,0.34037447,-0.12302327,-0.06817627,-0.14767553,-0.0951894,-0.33377987,-0.31067857,-0.27898297,-0.16102707,2.106324,-0.15827926,-0.08731264,-0.3346392,-0.16097459,-0.05729615,-0.16942891,-0.11409981,-0.3044717,-0.19397843,-0.15706624,-0.4783596,-0.22955845,0.11990339,-0.104665786,-0.24310914,2.677222,-0.21171293,0.048791993,-0.1281341,-0.49426356,0.3548838,-0.121390484,-0.0807927,-0.22518852,-0.37303346,-0.34894118,-0.193711,-0.5449996,-0.119572654,-0.27503732,-0.15253606,-0.19284782,-0.061691016,-0.27153245,-0.30317172,-0.103239544,-0.1049601,-0.07707038,0.58940756,-0.22774445,-0.05809808,-0.42363724,-0.14812286,0.07199326,0.71373844,-0.11101367,-0.67049944,-0.26171812,-0.17490014,2.222678,2.222678,1
-0.08742843,-0.156076,-0.06227874,-0.108690664,-0.044065267,-0.15462574,-0.17697707,-0.14535764,-0.07560215,-0.1253615,-0.337182,-0.088240884,-0.10594925,0.070776306,-0.1725115,-0.29645246,-0.09159165,-0.8552545,-0.13874586,-0.041257706,-0.098367736,-0.044065267,-0.11721483,0.28476635,-0.18524316,-0.6859886,0.5926932,1.5330925,-0.3560074,-0.22987415,-0.09666839,0.0,0.08661994,-0.9831407,-0.11135208,1.1947311,-0.16999336,-0.131838,-0.22459063,-0.2096359,-0.12302327,-0.06817627,-0.14767553,-0.0951894,-0.33377987,-0.31067857,-0.27898297,-0.16102707,-0.2157414,-0.15827926,-0.08731264,-0.34847948,-0.16097459,-0.5957756,-0.16942891,-0.11409981,-0.3044717,-0.19397843,-0.15706624,-0.06989152,-0.22955845,-0.49074596,-0.104665786,2.410658,-0.14853099,-0.21171293,-0.20173945,-0.1281341,0.3603212,0.421935,-0.121390484,-0.0807927,1.0399014,-0.37303346,-0.15432256,-0.193711,0.9077506,-0.119572654,-0.2255143,-0.15253606,-0.19284782,-0.061691016,-0.08085155,0.9998081,-0.13585675,-0.1049601,-0.07707038,-0.89634115,-0.22774445,-0.015121893,-0.80423194,-0.14812286,-0.34448785,-0.6542897,-0.11101367,-0.43177542,-0.26171812,-0.1900103,0.19893572,0.19893572,1
-0.08742843,0.03205793,-0.06227874,-0.108690664,-0.044065267,-0.15462574,-0.17697707,8.823074,-0.07560215,-0.1253615,-0.337182,-0.055758562,-0.10594925,-0.380878,-0.1725115,-0.4608016,-0.09159165,-1.1696929,-0.13874586,-0.39880428,-0.098367736,-0.044065267,-0.11721483,-0.2324384,-0.18524316,-1.2145101,-0.5829264,-0.34819162,-0.3560074,-0.22987415,9.563782,0.0,-0.17737557,-1.3060671,-0.11135208,-0.17555282,-0.16999336,-0.131838,0.21714498,-0.4421861,-0.12302327,-0.06817627,-0.14767553,-0.0951894,-0.33377987,-0.31067857,-0.27898297,4.4757786,0.22756201,-0.15827926,-0.08731264,0.9515707,-0.16097459,-0.5957756,-0.16942891,-0.11409981,3.243501,-0.19397843,-0.15706624,-0.2384966,-0.22955845,-0.26694044,-0.104665786,-0.24310914,15.080725,-0.21171293,-0.49122,-0.1281341,-0.19400509,-0.5237843,-0.121390484,-0.0807927,-0.72278947,0.6890896,-0.6939208,-0.193711,-0.6913346,-0.119572654,-0.27303234,-0.15253606,-0.19284782,-0.061691016,-0.3846733,-0.71734023,-0.24698992,-0.1049601,-0.07707038,0.11766419,-0.22774445,-0.072277024,3.278944,-0.14812286,-0.28275976,-0.29545557,-0.11101367,0.27192828,5.220029,-0.18351892,0.035188943,0.035188943,1
0.0,0.080552176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554485,0.0,-0.13056256,0.0,-0.50605446,0.0,-0.32669386,0.0,-0.4061704,0.0,0.0,0.0,-0.3421409,0.0,-0.63542825,0.0,0.0,0.0,0.0,0.0,0.0,-0.32034272,-1.5184573,0.0,-0.22499372,0.0,0.0,-0.42442343,-1.3336641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41628343,0.0,0.0,0.3671362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.58454955,0.0,-0.40819836,0.0,0.0,0.0,0.0,-0.45940587,0.0,-0.3217518,0.4828139,0.0,0.0,0.0,0.0,-1.1600882,0.0,0.8746319,0.0,-0.05664065,0.0,0.0,0.0,-0.3275786,-0.7655313,-0.7708045,0.0,0.0,0.1903963,0.0,-0.09003978,-1.1563972,0.0,-0.30498433,1.5877132,0.0,-0.33671954,0.0,-0.18355685,1.3619578,1.3619578,1
-0.08742843,0.19299106,-0.06227874,-0.108690664,-0.044065267,-0.15462574,-0.17697707,-0.14535764,-0.07560215,-0.1253615,2.4474373,-0.21471164,-0.10594925,-0.21983835,-0.1725115,-0.5134384,-0.09159165,-1.2375798,-0.13874586,-0.77052945,-0.098367736,-0.044065267,-0.11721483,-0.3352523,-0.18524316,-1.263759,-0.5829264,-0.34819162,-0.3560074,-0.22987415,-0.09666839,0.0,-0.60124964,-1.0827445,-0.11135208,-0.5686256,-0.16999336,-0.131838,-0.12467425,-1.4495538,-0.12302327,-0.06817627,-0.14767553,-0.0951894,5.8222737,-0.31067857,-0.27898297,-0.16102707,-0.115470394,-0.15827926,-0.08731264,-0.094736025,-0.16097459,-0.5957756,-0.16942891,-0.11409981,-0.3044717,-0.19397843,-0.15706624,-0.7605923,-0.22955845,-1.0110744,-0.104665786,-0.24310914,-0.14853099,3.1975186,-0.76952225,-0.1281341,-1.1214519,0.053971395,-0.121390484,-0.0807927,1.4394292,-0.37303346,-0.42304355,-0.193711,-0.8050886,-0.119572654,-0.42994544,-0.15253606,2.2229905,-0.061691016,-0.21520273,-0.7287122,-0.6615607,-0.1049601,-0.07707038,-0.31722,-0.22774445,-0.12941644,-1.1784731,-0.14812286,-0.17854787,-0.50788856,-0.11101367,-0.27542064,-0.26171812,-0.27691114,-0.23772237,-0.23772237,1
-0.08742843,-0.024323173,-0.06227874,-0.108690664,-0.044065267,-0.15462574,-0.17697707,-0.14535764,-0.07560215,-0.1253615,-0.337182,-0.11941233,-0.10594925,0.06494666,-0.1725115,-0.36221176,-0.09159165,-0.008569967,-0.13874586,-0.032380395,-0.098367736,-0.044065267,-0.11721483,0.19326128,4.650929,2.1853702,-0.5829264,1.6269661,-0.3560074,-0.22987415,-0.09666839,0.0,0.6090979,0.055422295,-0.11135208,1.2662944,-0.16999336,-0.131838,-0.056310404,-0.43259558,-0.12302327,-0.06817627,-0.14767553,-0.0951894,-0.33377987,-0.31067857,7.4833665,5.3102007,-0.04686391,-0.15827926,-0.08731264,0.5323289,-0.16097459,-0.5957756,-0.16942891,1.8122507,-0.3044717,-0.19397843,-0.15706624,0.62193084,-0.22955845,0.17795768,-0.104665786,-0.24310914,-0.14853099,-0.21171293,0.438348,-0.1281341,0.82681173,0.95532066,-0.121390484,-0.0807927,2.4767425,2.34944,0.27883324,-0.193711,-0.6756523,-0.119572654,0.060475636,-0.15253606,-0.19284782,-0.061691016,0.20063448,-0.6681516,-0.09866214,-0.1049601,-0.07707038,-0.9979892,-0.22774445,-0.04150559,0.63098323,-0.14812286,-0.038621232,0.26545274,-0.11101367,1.2001296,3.5316358,0.075983934,-0.1831401,-0.1831401,1
-0.08742843,-0.26470912,-0.06227874,-0.108690664,-0.044065267,-0.15462574,-0.17697707,-0.14535764,-0.07560215,-0.1253615,-0.337182,-0.11806359,-0.10594925,0.18319929,-0.1725115,-0.31129837,-0.09159165,-0.12070666,-0.13874586,-0.03251313,-0.098367736,-0.044065267,-0.11721483,0.15525661,-0.18524316,0.862525,-0.29333854,-0.34819162,-0.3560074,-0.22987415,-0.09666839,0.0,0.04617901,-0.5608037,-0.11135208,0.80100685,-0.16999336,-0.131838,-0.2929545,-0.83947295,-0.12302327,-0.06817627,-0.14767553,-0.0951894,-0.33377987,-0.31067857,-0.27898297,-0.16102707,-0.2843479,-0.15827926,-0.08731264,0.32783306,-0.16097459,-0.5957756,-0.16942891,-0.11409981,-0.3044717,-0.19397843,-0.15706624,0.34082428,-0.22955845,0.6648704,-0.104665786,-0.24310914,-0.14853099,-0.21171293,-0.43679467,-0.1281341,1.5801243,-0.7613901,-0.121390484,-0.0807927,-0.72278947,-0.37303346,-0.2182988,1.3656609,-0.719569,-0.119572654,-0.16824736,-0.15253606,-0.19284782,-0.061691016,0.0673457,-0.6997217,-0.44482058,-0.1049601,-0.07707038,0.6392039,-0.22774445,-0.063893974,-1.103392,-0.14812286,0.45243558,-0.6713646,-0.11101367,0.4969847,-0.26171812,-0.13014239,-0.37207872,-0.37207872,1
-0.08742843,-0.07769115,-0.06227874,-0.108690664,-0.044065267,-0.15462574,-0.17697707,-0.14535764,-0.07560215,-0.1253615,-0.337182,-0.382698,-0.10594925,-0.4547869,-0.1725115,-0.3854202,-0.09159165,0.2069525,-0.13874586,-0.044946406,-0.098367736,-0.044065267,-0.11721483,-0.028709974,-0.18524316,-0.05118817,-0.5829264,1.2740835,-0.3560074,-0.22987415,-0.09666839,0.0,-0.1004882,-0.23791102,-0.11135208,-0.22487655,-0.16999336,-0.131838,0.7114682,0.08862005,-0.12302327,-0.06817627,-0.14767553,-0.0951894,-0.33377987,-0.31067857,-0.27898297,-0.16102707,0.72363967,-0.15827926,-0.08731264,0.30542493,-0.16097459,0.019191854,-0.16942891,-0.11409981,-0.3044717,-0.19397843,-0.15706624,0.3007523,-0.22955845,0.349168,-0.104665786,-0.24310914,-0.14853099,-0.21171293,-0.009057487,-0.1281341,0.5585098,0.20672278,-0.121390484,-0.0807927,0.2903878,-0.37303346,0.6450642,-0.193711,-0.018784478,-0.119572654,-0.10428784,-0.15253606,-0.19284782,-0.061691016,0.39481616,-0.28627905,0.15952498,-0.1049601,-0.07707038,0.12252078,-0.22774445,-0.1185052,0.1434513,-0.14812286,0.38625604,-0.020387614,-0.11101367,0.20941862,-0.26171812,-0.1400994,0.5894088,0.5894088,1
-0.08742843,-0.2721422,-0.06227874,-0.108690664,-0.044065267,-0.15462574,-0.17697707,-0.14535764,-0.07560215,-0.1253615,-0.337182,-0.33989042,-0.10594925,-0.40737516,-0.1725115,-0.44742608,-0.09159165,-1.2648004,-0.13874586,-0.31683123,-0.098367736,-0.044065267,-0.11721483,-0.3862651,-0.18524316,-1.0809622,-0.5829264,-0.34819162,-0.3560074,-0.22987415,-0.09666839,0.0,0.30783936,-0.23911124,-0.11135208,-1.1200192,-0.16999336,-0.131838,-0.44019967,-0.28723106,-0.12302327,-0.06817627,-0.14767553,-0.0951894,-0.33377987,-0.31067857,-0.27898297,-0.16102707,-0.43211567,-0.15827926,-0.08731264,-0.7286676,-0.16097459,-0.5957756,-0.16942891,-0.11409981,1.6190053,-0.19397843,-0.15706624,-0.44732204,-0.22955845,0.018419575,-0.104665786,-0.24310914,-0.14853099,-0.21171293,-0.6062947,-0.1281341,-0.032411397,0.12686904,-0.121390484,-0.0807927,-0.72278947,-0.37303346,-0.27755818,-0.193711,-0.7225368,-0.119572654,-0.34429592,3.8175669,-0.19284782,-0.061691016,-0.24190536,-0.7173054,-0.3875264,-0.1049601,-0.07707038,0.17290875,-0.22774445,-0.13435112,0.60904443,-0.14812286,-0.27314323,-0.999822,-0.11101367,0.33161238,-0.26171812,-0.118424594,-0.4896405,-0.4896405,1
-0.08742843,0.49135843,-0.06227874,5.7938933,-0.044065267,-0.15462574,-0.17697707,-0.14535764,-0.07560215,-0.1253615,1.3997756,-0.5362792,-0.10594925,-0.37788433,-0.1725115,-0.3041644,-0.09159165,0.63885087,-0.13874586,1.0710455,-0.098367736,-0.044065267,-0.11721483,-0.06915901,3.3595207,0.16231416,-0.34204558,1.0995376,1.1705916,-0.22987415,-0.09666839,0.0,0.24477993,0.5638453,-0.11135208,1.2160485,-0.16999336,-0.131838,0.3380964,0.3695088,-0.12302327,-0.06817627,-0.14767553,-0.0951894,1.5135623,-0.31067857,-0.27898297,-0.16102707,0.34894273,4.576633,-0.08731264,0.02311333,-0.16097459,2.0815806,5.349576,-0.11409981,-0.3044717,-0.19397843,-0.15706624,2.2308834,-0.22955845,-0.26135126,-0.104665786,-0.24310914,-0.14853099,-0.21171293,5.956104,-0.1281341,1.4159373,0.4344002,-0.121390484,-0.0807927,-0.72278947,-0.37303346,0.63658017,-0.193711,2.4180157,-0.119572654,-0.17204231,-0.15253606,-0.19284782,-0.061691016,0.6259324,-0.6931399,-0.04170861,-0.1049601,-0.07707038,-0.35542044,-0.22774445,-0.0626653,0.07722011,-0.14812286,-0.05880193,-0.4878398,-0.11101367,1.1297778,-0.26171812,0.053123355,0.13175757,0.13175757,0
-0.08742843,-0.19964841,-0.06227874,-0.108690664,-0.044065267,-0.15462574,-0.17697707,-0.14535764,-0.07560215,-0.1253615,-0.337182,0.42232162,-0.10594925,0.063958116,-0.1725115,-0.37885228,6.014958,0.45465696,-0.13874586,-0.086936146,-0.098367736,-0.044065267,-0.11721483,-0.07899604,-0.18524316,-0.45174137,1.5405163,-0.34819162,-0.3560074,-0.22987415,-0.09666839,0.0,0.406885,0.939934,-0.11135208,0.24263263,-0.16999336,6.0123615,-0.98185176,-0.9341652,-0.12302327,-0.06817627,-0.14767553,-0.0951894,-0.33377987,-0.31067857,-0.27898297,-0.16102707,-0.9756901,-0.15827926,-0.08731264,0.07357824,-0.16097459,0.04887024,-0.16942891,-0.11409981,1.8093894,-0.19397843,-0.15706624,-0.22198635,-0.22955845,-0.5433383,-0.104665786,-0.24310914,-0.14853099,5.1645155,-0.5844904,-0.1281341,-0.18375185,-0.15606953,-0.121390484,-0.0807927,-0.72278947,-0.37303346,-0.5603695,-0.193711,-0.70371145,-0.119572654,-0.103721626,-0.15253606,4.8284645,-0.061691016,-0.0037500584,-0.7105841,-0.39126953,-0.1049601,-0.07707038,-0.43702856,-0.22774445,-0.020581987,-0.51726127,-0.14812286,-0.36270666,-0.80013376,-0.11101367,0.45743862,3.0042741,-0.2589039,1.0512588,1.0512588,1
-0.08742843,-0.13411143,-0.06227874,-0.108690664,-0.044065267,-0.15462574,-0.17697707,-0.14535764,-0.07560215,-0.1253615,-0.337182,0.2334938,-0.10594925,-0.034123857,-0.1725115,-0.40051934,-0.09159165,-0.700457,-0.13874586,0.031165427,-0.098367736,-0.044065267,-0.11721483,-0.18131578,-0.18524316,-0.5480422,2.3192549,-0.34819162,-0.3560074,-0.22987415,-0.09666839,0.0,14.110238,0.5860887,-0.11135208,-0.73513037,-0.16999336,-0.131838,-0.51382226,-0.6284259,-0.12302327,-0.06817627,-0.14767553,-0.0951894,-0.33377987,-0.31067857,-0.27898297,-0.16102707,-0.50599957,-0.15827926,-0.08731264,-0.43298995,-0.16097459,2.1758535,-0.16942891,-0.11409981,-0.3044717,-0.19397843,-0.15706624,-0.062116932,-0.22955845,-0.81824887,-0.104665786,1.92956,-0.14853099,-0.21171293,0.214589,7.2533507,0.48739657,-0.39037448,-0.121390484,-0.0807927,-0.72278947,-0.37303346,0.39835685,-0.193711,-0.2419988,-0.119572654,-0.11219503,-0.15253606,-0.19284782,-0.061691016,-0.4556944,-0.68739647,-0.47530797,-0.1049601,-0.07707038,0.72822154,-0.22774445,-0.14858215,0.9868467,-0.14812286,-0.1571144,0.32839707,-0.11101367,-0.7422409,-0.26171812,0.011596154,0.5348266,0.5348266,1
-0.08742843,-0.2386275,-0.06227874,-0.108690664,-0.044065267,-0.15462574,4.074482,-0.14535764,-0.07560215,-0.1253615,-0.337182,0.9949481,-0.10594925,-0.16231845,-0.1725115,-0.37227505,-0.09159165,1.100899,-0.13874586,0.6771217,-0.098367736,-0.044065267,-0.11721483,-0.045145653,-0.18524316,-0.5557085,-0.5829264,-0.34819162,-0.3560074,-0.22987415,-0.09666839,0.0,-0.22713965,-0.5556797,-0.11135208,-0.76421154,-0.16999336,-0.131838,-0.18252058,-1.026108,-0.12302327,-0.06817627,-0.14767553,-0.0951894,-0.33377987,-0.31067857,-0.27898297,-0.16102707,-0.17352201,-0.15827926,-0.08731264,-0.91396385,-0.16097459,0.7858526,-0.16942891,-0.11409981,-0.3044717,-0.19397843,-0.15706624,-0.16555607,-0.22955845,0.6490443,-0.104665786,-0.24310914,-0.14853099,-0.21171293,-0.69689715,-0.1281341,0.048440337,-0.9235284,-0.121390484,-0.0807927,-0.72278947,-0.37303346,-0.40952033,2.2724879,1.4979453,-0.119572654,2.5974417,-0.15253606,-0.19284782,-0.061691016,-0.13068733,0.48826686,-0.27176246,-0.1049601,-0.07707038,-0.4088359,-0.22774445,-0.14810005,0.5849787,-0.14812286,-0.45684564,0.5326896,-0.11101367,-1.2267908,-0.26171812,-0.19972986,-0.28390735,-0.28390735,1
-0.08742843,-0.08433494,-0.06227874,-0.108690664,-0.044065267,-0.15462574,-0.17697707,-0.14535764,-0.07560215,-0.1253615,-0.337182,-0.41004983,-0.10594925,-0.4447143,-0.1725115,-0.4105831,-0.09159165,-1.362466,-0.13874586,-0.87090033,-0.098367736,-0.044065267,-0.11721483,-0.43325666,-0.18524316,-0.5626766,-0.5829264,-0.34819162,-0.3560074,-0.22987415,-0.09666839,0.0,-0.74350446,-0.4716108,-0.11135208,-1.6413916,-0.16999336,-0.131838,-0.10889798,-1.6649003,-0.12302327,-0.06817627,-0.14767553,-0.0951894,-0.33377987,-0.31067857,-0.27898297,-0.16102707,-0.09963813,-0.15827926,-0.08731264,-0.5720606,-0.16097459,-0.06053591,-0.16942891,-0.11409981,-0.3044717,-0.19397843,-0.15706624,-0.37657538,-0.22955845,-0.7002247,-0.104665786,-0.24310914,-0.14853099,-0.21171293,-1.0871282,-0.1281341,-0.21990073,-0.9915892,-0.121390484,-0.0807927,-0.72278947,-0.37303346,-0.51075035,-0.193711,-0.72536486,-0.119572654,-0.24428253,-0.15253606,-0.19284782,-0.061691016,-0.19445385,1.1928041,-0.65663165,-0.1049601,-0.07707038,0.04333031,-0.22774445,-0.17022155,-1.1569664,-0.14812286,-0.028928787,-0.9559243,-0.11101367,-1.6046528,-0.26171812,-0.317226,-0.22512646,-0.22512646,1
-0.08742843,0.011173195,-0.06227874,-0.108690664,-0.044065267,-0.15462574,-0.17697707,-0.14535764,-0.07560215,-0.1253615,3.4481704,-0.4437646,-0.10594925,-0.31215608,-0.1725115,2.3233187,-0.09159165,-0.53918487,-0.13874586,-0.1301163,-0.098367736,-0.044065267,-0.11721483,-0.21508111,-0.18524316,0.44588825,-0.5829264,-0.34819162,-0.3560074,-0.22987415,-0.09666839,0.0,-0.507924,0.5243005,-0.11135208,2.1749392,-0.16999336,-0.131838,-0.07208668,0.15673096,-0.12302327,-0.06817627,-0.14767553,-0.0951894,-0.33377987,-0.31067857,-0.27898297,-0.16102707,-0.062696174,-0.15827926,-0.08731264,0.07013283,-0.16097459,-0.5957756,-0.16942891,-0.11409981,-0.3044717,-0.19397843,-0.15706624,0.3714192,-0.22955845,-0.09323948,-0.104665786,-0.24310914,-0.14853099,-0.21171293,-0.05091982,-0.1281341,0.80368245,-0.13102087,-0.121390484,-0.0807927,-0.087090164,-0.37303346,0.6081493,-0.193711,2.1412487,-0.119572654,-0.18409373,-0.15253606,-0.19284782,-0.061691016,-0.022323275,1.8155177,-0.15250036,-0.1049601,-0.07707038,0.112344354,-0.22774445,-0.0057272455,-0.27268422,-0.14812286,0.3484478,0.4226289,-0.11101367,-0.64168227,-0.26171812,-0.09335061,-0.195736,-0.195736,1
-0.08742843,-0.023417713,-0.06227874,-0.108690664,-0.044065267,-0.15462574,-0.17697707,-0.14535764,-0.07560215,-0.1253615,-0.337182,0.03451281,-0.10594925,0.30337942,-0.1725115,-0.36277598,-0.09159165,0.29382133,-0.13874586,0.17882445,-0.098367736,-0.044065267,-0.11721483,-0.09564372,-0.18524316,-0.058096398,-0.5829264,-0.34819162,-0.3560074,-0.22987415,-0.09666839,0.0,-0.18943876,-0.28375855,-0.11135208,1.099198,-0.16999336,-0.131838,0.26447377,-0.037205238,-0.12302327,-0.06817627,-0.14767553,-0.0951894,-0.33377987,-0.31067857,-0.27898297,-0.16102707,0.27505878,-0.15827926,-0.08731264,0.62251884,-0.16097459,-0.5957756,-0.16942891,-0.11409981,-0.3044717,-0.19397843,-0.15706624,-0.5515129,-0.22955845,0.23645715,-0.104665786,-0.24310914,-0.14853099,-0.21171293,-0.21130693,-0.1281341,0.34405544,0.4595404,-0.121390484,-0.0807927,0.33078918,-0.37303346,-0.21811607,-0.193711,1.2954252,-0.119572654,-0.2037644,-0.15253606,-0.19284782,-0.061691016,-0.02215065,0.3909835,-0.1881845,-0.1049601,-0.07707038,-0.35137323,-0.22774445,0.097612426,-0.77561545,-0.14812286,0.04899452,-0.23905133,-0.11101367,-0.28510252,-0.26171812,0.18549535,0.07297664,0.07297664,1
