methylation_gene__GENE_CDCA4,methylation_gene__GENE_S1PR2,methylation_gene__GENE_TRIM25,methylation_gene__GENE_C18ORF10;KIAA1328,methylation_gene__GENE_NHEDC2,methylation_gene__GENE_FAM55C,methylation_gene__GENE_C1ORF216,methylation_gene__GENE_FDFT1,methylation_gene__GENE_C14ORF80,methylation_gene__GENE_EFHC1,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_GATA6,methylation_gene__GENE_CLIC4,methylation_gene__GENE_ZNF639,methylation_gene__GENE_GOLIM4,methylation_gene__GENE_ADH5,methylation_gene__GENE_DNMT3B,methylation_gene__GENE_BCL7A,methylation_gene__GENE_KIF15;KIAA1143,methylation_gene__GENE_ETS1,methylation_gene__GENE_ICA1L,methylation_gene__GENE_MTMR4,methylation_gene__GENE_SIKE1,methylation_gene__GENE_MAN2A1,methylation_gene__GENE_MRPS17,methylation_gene__GENE_SLC22A4,methylation_gene__GENE_DNAJC18,methylation_gene__GENE_ZNF747,methylation_gene__GENE_TMEM20,methylation_gene__GENE_LLPH,methylation_gene__GENE_TM9SF1,methylation_gene__GENE_KIAA0101,methylation_gene__GENE_CRIP2,methylation_gene__GENE_OSBPL8,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_BET1,methylation_gene__GENE_GPRIN1,methylation_gene__GENE_BRI3,methylation_gene__GENE_HERC5,methylation_gene__GENE_NEO1,methylation_gene__GENE_PRKAG2,methylation_gene__GENE_CLTCL1,methylation_gene__GENE_MRPS34;EME2,methylation_gene__GENE_BLVRA,methylation_gene__GENE_ACP2;NR1H3,methylation_gene__GENE_APLP2,methylation_gene__GENE_NCK1,methylation_gene__GENE_CNPY3,methylation_gene__GENE_LHX4,methylation_gene__GENE_FIBCD1,methylation_gene__GENE_DLX2,methylation_gene__GENE_WWOX,methylation_gene__GENE_C3ORF59,methylation_gene__GENE_RNF17,methylation_gene__GENE_HOMER1,methylation_gene__GENE_MITF,methylation_gene__GENE_PTGES3,methylation_gene__GENE_ATP6V1C1,methylation_gene__GENE_HACE1,methylation_gene__GENE_KLHL7,methylation_gene__GENE_ITPR1,methylation_gene__GENE_KIAA1328;C18ORF10,methylation_gene__GENE_PAPD4,methylation_gene__GENE_MAP4K4,methylation_gene__GENE_MIR548G;C3ORF26,methylation_gene__GENE_BBX,methylation_gene__GENE_SLC35F2,methylation_gene__GENE_POM121,methylation_gene__GENE_RAI14,rnaseq_gene__GENE_KCNK16,methylation_gene__GENE_USF1,methylation_gene__GENE_LOC100329108;GCSH,methylation_gene__GENE_CAMK2D,methylation_gene__GENE_GAS2L1,methylation_gene__GENE_MARCH8,methylation_gene__GENE_GALNT11,methylation_gene__GENE_TMEM8A;LOC100134368,methylation_gene__GENE_NEK11;ASTE1,methylation_gene__GENE_MDK,methylation_gene__GENE_CYP39A1;SLC25A27,methylation_gene__GENE_SBNO1,methylation_gene__GENE_SSBP2,methylation_gene__GENE_ZNF507,methylation_gene__GENE_FKBPL,methylation_gene__GENE_NAA20,methylation_gene__GENE_ZNF277;DOCK4,methylation_gene__GENE_PEX11A;WDR93,methylation_gene__GENE_XKR8,methylation_gene__GENE_FCHSD2,methylation_gene__GENE_NDUFB8,methylation_gene__GENE_TMEM67,methylation_gene__GENE_PEBP1,methylation_gene__GENE_UBE2Q2,methylation_gene__GENE_SLC16A13,methylation_gene__GENE_MXD3,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_CDK11A;CDK11B,methylation_gene__GENE_INPP5K;LOC100306951,methylation_gene__GENE_AK3L1,methylation_gene__GENE_GPT2,target
-0.12004177,13.3232975,-0.11784716,-0.1725862,13.303864,13.244162,13.229752,-0.30312595,-0.13713394,13.206083,-0.16974767,-0.1883645,13.190486,-0.0044078478,13.175943,-0.033044208,13.189957,-0.17499517,-0.17905067,-0.14092413,13.103163,-0.109879665,13.109321,-0.16193607,-0.30998924,13.065998,12.97414,-0.21157913,4.9574747,-0.07326432,-0.2778839,0.6489088,-0.4854827,12.845483,11.8550205,12.713457,12.901857,-0.17818008,0.5552075,12.6344,12.620902,12.019867,-0.14874221,12.62984,-0.11132235,-0.10747085,-0.2036567,-0.054195598,12.618468,0.06917572,12.414654,0.004968827,12.166451,0.29799044,12.321083,12.4827585,-0.47288236,-0.320688,12.447617,12.38701,12.500428,-0.20691358,0.10488693,12.214233,6.1175065,12.178109,-0.3955137,-0.08122053,11.164552,-0.21404667,-0.14386895,-0.25555706,0.109163634,0.0364171,11.943287,12.207173,-0.43448246,-0.5630671,-0.69277495,0.3811978,-11.483662,12.121134,11.431077,-0.19898237,0.2071501,11.8845,10.625,-0.38504744,12.008278,11.707881,11.999062,-0.3086778,11.117654,4.5402246,-0.60433793,-0.12790692,-0.3133789,-1.1265787,9.407563,11.890715,1
0.034140326,-0.0643694,-0.07652138,0.15407166,0.04640527,-0.18577757,0.01943116,-0.1276772,-0.15205169,-0.19954145,-0.014154471,0.7040547,0.12763211,-0.13139021,-0.04398283,0.015292484,0.0018953076,0.1232142,0.10637104,-0.14835371,-0.026432224,-0.047886554,0.08097041,-0.006913302,0.05113652,-0.13579194,-0.35470408,-0.3054815,0.109564155,0.11761284,-0.033548996,0.057959232,-0.08469872,-0.09615404,0.16341718,0.22017002,0.21350329,0.21544248,-0.14185742,-0.4975805,-0.10607846,0.13297677,-0.12925883,0.11676313,-0.1057734,-0.0736135,-0.4931594,-0.1541067,-0.36278403,0.007830571,0.16779657,0.20285091,-0.27747712,0.20431826,0.27313977,-0.091594495,-0.402363,0.38773543,-0.122728325,-0.17392193,-0.10682543,-0.100056455,-0.13749596,-0.26736802,-0.32575932,0.02128612,0.47763908,-0.01716856,-0.11511172,-0.21404667,0.09621244,0.00057005626,0.2975621,-0.07010193,0.06686415,-0.16191705,0.6706159,-0.15785402,0.37418416,-0.25731957,0.28548685,-0.105498336,-0.06949196,0.18490529,11.7894335,0.5446144,0.23759678,-0.02984269,-0.017074497,-0.72059005,-0.2821916,0.01065766,0.047807567,-0.31886387,-0.21806386,-0.12790692,-0.10721155,0.06654287,-0.13288896,-0.11299083,1
-0.014949496,-0.15841132,-0.016084675,-0.016760064,0.00224494,-0.1766698,-0.13057348,-0.020528907,0.012617966,0.12931094,-0.102926016,-0.22590847,-0.07602269,-0.14741461,-0.11379156,0.013772832,0.019367272,0.12649883,-0.05555331,-0.17452301,-0.092332624,-0.13820896,0.1667758,-0.064074576,-0.13454668,-0.17723048,-0.040573142,-0.016356358,-0.1837553,-0.04211608,-0.15308404,-0.12735853,0.09817493,-0.074274816,0.02117958,0.35484958,0.08227286,-0.08416418,-0.06145225,-0.20936958,-0.14967793,0.09873949,-0.17712224,0.29272655,-0.19659534,-0.27259216,-0.309243,-0.04292377,-0.22250307,-0.06524534,-0.09937404,0.015132755,2.1754842,0.024710258,-0.3181717,0.16178563,-0.27602622,0.25139105,-0.00956267,0.3671349,0.09873882,-0.044705715,0.066702686,-0.16311045,-0.34530687,0.42634442,-0.05950472,0.011852992,-0.13400881,-0.21404667,-0.020517217,-0.09985876,-0.22859602,-0.10242157,0.13570839,-0.05675477,0.85027456,0.03253529,0.41991854,-0.39050183,-1.2815436,-0.22987519,-0.01634577,0.30367288,0.34378695,0.010533632,-0.07821045,0.32551554,-0.09763247,-0.26262248,-0.0012911056,-0.2310174,0.20058644,-0.13603787,-0.028999897,-0.12790692,-0.042517405,0.16293709,0.16673887,-0.15177836,0
-0.19229962,-0.14649011,-0.40861222,-0.2835308,-0.03940846,-0.30588183,-0.19343588,-0.234168,-0.38773686,-0.31670114,-0.08988295,-0.24620214,-0.087262794,-0.24383025,-0.024123851,-0.300211,-0.16580257,-0.19698603,-0.3478357,-0.039041467,-0.18044102,-0.47031957,-0.3796053,-0.49059018,-0.18353464,-0.14292875,-0.15383153,-0.4352209,-0.18793564,-0.0735037,-0.426952,-0.13438086,-0.5271536,-0.39435196,5.1407304,-0.6151368,-0.18389511,-0.36312103,-0.30237436,-0.3670459,-0.37518114,-0.35769188,-0.61944723,-0.3030346,-0.44784558,-0.32857,-0.59780884,-0.33664936,-0.37388024,12.635625,-0.1399035,-0.3395222,-0.58939093,0.19551662,-0.2474657,-0.12866947,-0.5949948,-0.50860465,0.13100745,-0.319859,-0.20569226,-0.56837213,-0.525129,-0.5697137,0.25093484,-0.92728406,-0.7160285,-0.393498,-0.2522637,-0.21404667,0.55027676,-0.5748035,-0.3374968,-0.75076437,-0.023146529,-0.38618004,-0.2951806,-0.45879182,-0.70632917,12.061475,0.06401842,0.43000627,-0.234097,7.4218483,-0.5101273,-0.74741113,-0.07020763,-0.41048208,-0.37036112,-0.4166859,-0.32988325,-0.5124512,-0.39365706,0.38588092,-0.67151886,-0.12790692,-0.4857955,-0.9225498,-0.41652057,-0.122591145,0
-0.053424306,-0.17711669,-0.27167028,-0.29131395,-0.21240227,-0.17055738,-0.22307679,-0.13481788,-0.31498212,-0.41393542,-0.41208822,-0.2923408,-0.46789095,-0.27160212,-0.13905853,-0.2843185,-0.08491844,-0.36797115,-0.32511553,-0.23387851,-0.24170099,-0.443868,-0.3709735,-0.5413126,-0.29408124,-0.3588366,-0.2286241,-0.42698714,-0.23437914,-0.12153512,-0.20386769,0.6528016,-0.4976554,-0.31616515,-0.41097078,-0.3723477,-0.16801481,-0.3863566,-0.076741464,-0.18360922,-0.21548785,-0.27780032,-0.51939267,-0.9828426,-0.29750976,-0.15676984,-0.3939518,-0.56295836,-0.26211777,0.016282361,0.0031138668,-0.5599674,-0.61192703,0.26615322,-0.2719686,-0.66982335,-0.29957217,-0.5281236,-0.5315934,-0.46349323,-0.43010947,-0.4622826,-0.46728858,-0.20564263,-0.7828688,-0.019548573,-0.28556514,-0.8351225,-0.30748463,-0.21404667,-0.45889914,-0.5154972,-0.88447523,-0.45713556,-0.5774918,-0.2990296,-0.3964772,-0.3326458,-0.011896341,-0.592843,0.38228676,-0.5540503,-0.37308437,-0.35763964,-0.709126,-0.09613067,-0.6375397,-0.32133114,-0.3856041,-0.47479215,-0.36880952,-0.3861227,-0.4934139,-0.39405012,-0.54359895,-0.12790692,-0.17301998,0.278168,-0.4890214,-0.26376328,1
-0.08962233,0.33251712,-0.011136081,0.14547895,-0.011048817,0.025720336,-0.17425509,-0.0033592554,0.011302611,0.12400164,-0.15692633,13.16581,-0.20292379,-0.0221589,-0.17981891,0.45171192,-0.027895201,-0.004043486,0.77634615,13.097725,-0.08076826,0.13278958,0.032889828,0.17473541,-0.042676575,0.021834955,0.12539713,0.6736789,12.048981,-0.09371205,-0.013178644,0.27610785,0.06332202,0.12399366,0.28501186,-0.2315961,-0.09046098,0.12784725,0.17842437,-0.026899027,0.061829355,-0.109671526,0.26040035,-0.027857408,-0.23336408,-0.07176361,0.38748437,0.37635216,0.5119276,0.06104646,-0.3509005,-0.16926259,0.10631107,0.33610672,0.33792683,0.08919184,-0.06899369,0.16009125,0.21277395,-0.07547902,-0.022177834,0.13609831,-0.20689012,0.14590208,-0.41159573,0.7135056,-0.0829331,0.6751983,-0.13567059,-0.21404667,0.53824544,0.5089193,0.53032386,-0.2594388,0.21979822,-0.22183724,12.143897,0.90949035,11.661477,0.26548034,0.4687432,0.101722606,0.25519416,0.4260946,0.08280249,0.35358837,5.2448893,0.0087542245,0.07020867,1.0890421,0.0055162213,-0.50709563,-0.44267198,-0.05500185,0.93253267,-0.12790692,0.12169246,0.5435108,-0.20627649,0.00042690188,1
-0.1626833,-0.15508454,-0.25494656,-0.13632998,-0.142356,-0.21451145,-0.14002128,0.16909413,-0.17030519,-0.12506472,-0.36510438,-0.16215709,-0.34440926,-0.22276698,-0.13636662,-0.21783741,-0.10016458,-0.27719942,-0.16101567,-0.24542294,-0.19850639,-0.353798,-0.45550254,-0.1640726,-0.1866735,0.060453948,-0.28078598,-0.28870738,-0.15932088,-0.2061471,0.30887944,0.48857802,-0.41059664,-0.29503852,-0.41264918,-0.46937475,0.005583913,-0.5107511,-0.25678486,-0.40800303,-0.25072357,-0.29327744,-0.3883286,-0.25400227,-0.5025694,-0.3133454,-0.23706383,-0.47981045,-0.07234527,-0.27209023,0.15750475,-0.4397902,-0.273495,0.048876032,0.07371762,-0.05941364,-0.517995,-0.55956453,-0.44322306,-0.41126853,-0.38620853,-0.33636236,-0.81393963,-0.29924926,-0.3243106,0.22818632,-0.5033754,0.09036696,0.22294249,-0.21404667,-0.52466226,-0.39938074,-0.2129137,0.0013274414,-0.72411394,-0.15063633,0.060148727,-0.20096754,-0.17759052,-0.043235682,0.5583527,-0.26666793,-0.015677853,-0.6280077,-0.358724,-0.35174397,-0.47285515,0.2671745,-0.24531828,-0.58835566,-0.2146532,0.14976302,0.20909072,-0.37265843,-0.26434767,-0.12790692,-0.24454612,-0.22691546,-0.35329401,-0.30218253,1
-0.15140028,-0.11250881,-0.11047002,-0.09135008,-0.16166012,-0.008373966,-0.24194047,-0.07091388,-0.25471053,0.04541067,-0.19885142,-0.1815322,0.0148011,-0.24071205,-0.11233376,-0.054839347,-0.083190255,-0.14607799,0.052828886,-0.09323189,-0.1640215,-0.20281455,-0.2837848,-0.15131263,-0.030414432,-0.1866082,0.37931755,11.734289,-0.1740257,-0.3086902,-0.16111897,0.004069103,-0.3838057,-0.22872753,-0.0074738064,-0.2770809,-0.2468136,-0.3632974,-0.1648209,0.052768692,-0.04346967,0.11626773,-0.38086498,-0.1911927,0.18673189,-0.23322889,0.13046342,-0.1830293,0.1829362,-0.36023027,0.11872704,-0.1794387,0.15310557,0.14913322,0.6197201,-0.032538764,0.24467288,-0.4269447,0.028677346,-0.6730181,-0.22316787,-0.100535974,-0.3106483,0.523021,-0.43316132,-0.06864285,-0.3434359,-0.12047081,-0.25303045,-0.21404667,-0.55146044,0.12995605,-0.26835224,-0.4116747,-0.2938469,0.0350986,-0.122342646,0.30040637,0.3190138,0.45208827,-0.052485276,-0.24558303,0.05755937,-0.25833315,-0.35868174,-0.33067232,-0.06694749,-0.36474502,-0.28990176,-0.104636215,-0.29191875,1.6405039,-0.08612827,-0.3204714,0.5435774,-0.12790692,-0.046467192,-0.30346248,-0.19909552,-0.23447736,1
-0.15319906,-0.18071514,-0.050677933,-0.20103666,-0.04328706,0.08272233,0.038400855,-0.18252775,-0.14239319,0.21996972,0.057753976,-0.30631697,-0.0008476756,0.031152334,-0.21282452,0.016654545,-0.12443219,-0.01916565,0.014963565,0.22426079,-0.01180842,-0.21688399,-0.016696047,-0.5115743,0.059292562,-0.15410228,-0.122199856,-0.30810434,-0.29587302,-0.2497128,-0.19906907,0.12058512,0.08677558,-0.07987534,-0.052107263,-0.46251464,-0.3542904,-0.14006916,-0.31986824,-0.07590749,-0.22621043,-0.12850066,-0.06471959,0.35003996,0.07374655,0.110577084,-0.39336768,0.18642892,-0.13180065,-0.013030921,-0.5581009,-0.13805956,-0.60930485,0.080503464,-0.9397119,-0.40619457,0.7870469,-0.3773254,0.33052546,-0.13105801,-0.047449686,-0.07089526,-0.54181814,-0.078473,-0.4627505,-1.1195958,2.6718345,-0.056780323,-0.31026897,-0.21404667,-0.32772976,-0.036468457,-0.4782211,-0.015010281,0.11815924,-0.38390544,-0.5703927,0.15365995,-0.585981,-0.37392357,-0.23925827,-0.11289508,-1.1134851,-0.52276736,-0.07628833,-0.15072389,-0.09857319,-0.44509116,-0.19742781,-0.37363276,-0.2832343,0.53119755,-0.5639845,-0.2620533,0.4908554,-0.12790692,-0.06742625,-0.61238605,-0.42185315,-0.23426977,1
-0.060011964,-0.23276329,13.14347,-0.2928488,-0.2159557,0.054747503,-0.08005213,-0.23736346,-0.3135792,0.015360827,-0.19070289,-0.34218928,-0.26072568,-0.05395922,-0.1329515,-0.101474725,-0.15601413,0.011143065,0.08495124,-0.31128165,0.022354709,-0.2181062,-0.27502793,-0.2815921,-0.33214197,-0.2506782,-0.22701398,-0.4213565,-0.40300506,-0.3230685,-0.27261528,-0.26053846,-0.34961826,-0.36295348,-0.07195277,-0.3781894,-0.19598538,-0.17509818,-0.023033444,-0.45376402,-0.1927011,-0.20940438,-0.26330772,-0.41970864,-0.17425165,-0.3316284,-0.8727718,0.0009417716,-0.31790975,-0.042686712,0.47835553,-0.16893536,-0.66624725,-0.032306787,-0.53867805,-0.10925464,-0.38213992,-0.21655735,-0.29357105,-0.53216636,-0.35914633,-0.24889603,-0.5457056,-0.38202065,-0.4508741,-0.5199332,0.29163712,-0.057174325,-0.21560428,-0.21404667,-0.2421265,12.198358,-0.587153,-0.036968984,-0.44977832,-0.03614954,-0.54299074,-0.12695661,-0.864716,-0.043407448,-0.11068622,-0.255962,-0.87355673,-0.80719113,-0.20003729,-0.3797558,-0.025079513,-0.45428008,-0.11038684,-0.5552046,-0.078546025,-0.33697668,-0.54091394,-0.56369543,0.17674686,-0.12790692,-0.34034944,-0.9380501,-0.27118134,-0.084974684,1
-0.08197517,-0.20338131,-0.26396313,-0.122183934,-0.19088328,0.013579995,-0.24678682,-0.20914164,-0.21082884,-0.38359788,-0.26833335,-0.1934452,-0.20783927,-0.09172787,-0.17084032,-0.2047009,-0.07129771,-0.06280736,-0.16048774,-0.16792578,-0.26025262,-0.43810076,-0.22212663,-0.2833372,-0.2865066,-0.23998283,-0.19080183,-0.5270183,-0.36198813,-0.23422343,-0.29842138,-0.2737553,-0.46503127,-0.078719616,-0.2903394,-0.41686022,-0.26240236,-0.2944441,0.059250113,-0.3381462,-0.2612222,-0.24411486,-0.10594022,0.56187725,-0.22818501,12.71067,-0.43166822,-0.20351759,0.12986167,-0.14474672,-0.40721998,-0.06800668,-0.5577462,0.18930627,-0.28782654,-0.51799417,-0.19916604,-0.46886876,-0.34500274,-0.40261173,-0.29985645,-0.5162895,-0.25752628,0.07685701,-0.57331395,-0.50704587,-0.2242808,-0.22247669,-0.3701657,-0.21404667,12.173408,-0.5353404,-0.14399429,-0.1214321,-0.19061063,-0.46739617,-0.31949285,-0.6556797,-0.15199232,-0.29199648,-0.6480204,-0.17399617,-0.5693865,-0.9595018,-0.23082604,-0.14650151,-0.051747534,-0.2804934,-0.20653996,-0.77738816,-0.33824542,0.07669375,-0.18184578,-0.5179839,0.3036002,-0.12790692,-0.33986136,0.14278583,-0.14849916,-0.16864929,1
0.061102778,-0.14771935,-0.11009002,-0.076102056,-0.12601294,-0.038420092,0.26388228,0.14508513,0.15472387,-0.12165959,-0.15273242,-0.10665059,0.031176899,-0.15724728,-0.20363002,0.23670699,-0.0090196645,0.051747154,-0.2601265,-0.3090172,-0.11971149,-0.12134153,0.08626896,-0.13713342,-0.2067789,0.099887274,-0.26039994,-0.0911904,-0.03901302,-0.0011310608,-0.009929378,-0.11947959,-0.014082633,0.15301871,0.085815385,0.09267359,0.17942992,-0.34799254,-0.22945869,0.029779308,-0.25129887,-0.07720633,0.378335,-0.5581945,-0.10052591,-0.19824237,0.06411149,0.31448767,0.0090827625,0.08143505,-0.4088455,-0.17125079,0.5020793,0.18634285,-0.17967342,-0.17497309,-0.10489544,0.018049529,1.1161962,0.4513752,-0.1452099,-0.26827458,0.09991301,0.1702177,-0.40106007,-0.20715696,-0.13419978,-0.03811312,-0.17028615,-0.21404667,-0.3790548,-0.03515627,0.038237076,-0.16426238,-0.38071737,-0.1458591,-0.34068137,-0.3821291,0.7596116,0.07401282,-0.0045550843,-0.17153515,0.5025213,0.358033,-0.16777283,-0.020139204,-0.21405792,0.3429865,-0.15984677,-0.026969064,-0.18421681,-0.21542974,-0.12284328,-0.22739182,-0.38591316,-0.12790692,-0.37086126,-0.07902848,-0.11721249,-0.27902225,1
0.048252206,-0.088255554,-0.05321598,-0.11808788,-0.04578152,-0.09104136,-0.062415197,-0.10699169,0.016706822,-0.26262024,-0.11087751,-0.00035198018,0.05781136,0.008908158,-0.13619794,0.05728105,0.008562314,0.19397664,-0.24018927,-0.042807553,-0.05847264,-0.016262557,-0.24447724,0.036818594,0.051855456,0.12043858,0.059968207,0.62374747,-0.24848288,0.002330895,0.093979396,-0.19686548,-0.2541954,-0.059777495,0.0653947,-0.07832176,-0.21384549,-0.1511526,0.12384403,0.1769479,0.43399423,-0.20419092,0.16457415,-0.3218483,-0.032433048,0.060085256,0.45509514,0.25311834,-0.12392963,0.014038309,-0.33896172,-0.34222478,0.018352656,0.23507151,0.15038425,0.06501481,0.12729429,0.0782209,-0.01219802,0.37619922,-0.11937581,0.10220373,0.801758,0.4719537,-0.26412934,0.21892266,-0.5487775,-0.44021425,-0.13345863,-0.21404667,-0.35440347,0.5469102,0.07891994,0.8088817,-0.28653947,-0.19436397,-0.018053407,-0.5024336,0.3963049,0.55879915,-0.0418742,-0.06006076,0.51955444,-0.0067820596,-0.44370562,0.037753806,-0.42851958,-0.40262526,0.10855235,0.5110959,-0.1118672,-0.3923385,-0.16244096,-0.03504328,-0.12251,-0.12790692,0.25244743,-0.098603316,-0.022898605,0.0041608852,0
-0.08002291,-0.16538702,-0.32802895,-0.17182305,0.03657223,-0.17724556,-0.20828497,-0.15935105,-0.2527662,-0.28695467,-0.12474612,-0.0047933105,-0.115861304,-0.29911026,-0.10268358,-0.14122757,-0.014859231,-0.084340625,-0.018497825,-0.2630497,-0.025251765,-0.13643725,-0.1335582,-0.30212355,-0.21749417,-0.2615823,-0.38774782,-0.25768074,-0.13553809,-0.078243,12.945785,-0.32560802,-0.21100774,-0.060505584,0.007942301,0.020451603,0.0023471783,-0.21690181,-0.30794743,0.0363212,-0.35180452,-0.23528147,-0.4549719,-0.53947955,0.11374642,0.20329785,-0.276986,-0.27148682,-0.0006658561,-0.29352483,-0.4793653,-0.34075937,-0.5762767,0.054531906,-0.42464453,-0.3266137,0.12794946,0.3574615,-0.33711752,-0.22778684,-0.15120329,-0.22689553,-0.09503101,-0.2685474,-0.30073345,0.019302504,-0.39590675,-0.48386997,-0.21793781,-0.21404667,-0.3342795,-0.28534225,0.21203001,-0.047861505,-0.5193127,-0.34289065,-0.29099655,-0.33696285,-0.2655039,-0.029798824,0.6847112,-0.2452196,-0.31762198,-0.7861364,-0.18382843,-0.44858018,-0.65191406,-0.24567343,-0.22782074,0.6592633,-0.10406653,-0.10650625,-0.16788377,-0.50014573,-0.6892861,-0.12790692,0.23828399,-0.41975844,-0.306895,-0.24671747,1
-0.11060722,-0.07192311,-0.23800735,-0.1961545,-0.16864479,-0.12654175,-0.07725174,-0.26186755,-0.1825479,-0.09894549,-0.045810893,-0.101028584,-0.089830495,-0.25106356,0.05828462,0.114044905,-0.18738605,-0.17219792,-0.16944046,0.0581894,-0.111298606,-0.073047094,0.16877486,-0.24307653,13.057535,-0.31242764,0.1937144,0.1617529,-0.06708326,-0.089794606,-0.3938087,-0.3859039,-0.48891607,0.12361117,0.1442682,-0.61867326,-0.18093012,-0.09618155,-0.17717995,-0.36525247,-0.22881587,-0.26415178,0.028037082,-0.4326999,0.26157993,-0.2912188,-0.4621205,12.659189,-0.253704,-0.4116256,0.3331578,0.33404866,-0.55399686,0.35544083,-0.75073093,-0.1691132,-0.4496226,1.2741596,0.044133585,-0.15083827,0.2824322,-0.15038726,0.12161504,-0.021207545,0.006520235,0.051914245,-0.390107,-0.2029718,-0.25877833,0.79387605,-0.08302533,-0.4669221,-0.25362295,0.11117263,0.08650564,-0.32870698,-0.19544174,-0.6266425,-0.47250324,0.0028376519,0.26986983,0.270499,0.04063043,0.2050188,-0.5269101,-0.13153197,0.24642183,-0.23438747,-0.15347618,-0.30883464,0.036433566,-0.11876862,-0.21416597,-0.4431213,-0.1632971,-0.12790692,-0.3453257,-0.37834606,-0.4069394,-0.059985064,1
-0.0011498071,0.079762354,0.009418253,0.00035596165,-0.10540884,-0.14039499,-0.21817385,-0.19038714,-0.2973305,-0.019569963,0.08566025,0.31033078,-0.15435506,0.03742726,-0.111766055,0.0014402367,-0.07566695,0.026044104,0.14397456,0.11686636,-0.2077219,0.04641314,0.08919483,0.2653439,-0.15220164,0.3815497,0.0041436926,0.74102616,-0.02710089,0.13916132,-0.28762388,-0.19218074,-0.25555384,-0.263665,0.163645,-0.114768915,-0.014654079,-0.13959329,-0.20995097,-0.17814519,0.31366903,3.4634423,0.1960867,0.052958153,-0.11595019,0.03644364,0.36715207,0.061710082,-0.41584882,-0.17657626,-0.2754854,6.54352,-0.12894571,-3.8231003,-0.0416184,-0.2840073,-0.23686777,0.063636914,-0.003653321,0.00025402807,0.015826548,0.13806029,0.08024683,-0.020982802,0.043398406,-0.24820039,0.48709956,0.07930126,-0.20546462,-0.21404667,0.43434787,-0.4184031,0.044504512,12.174969,0.38206106,-0.15929766,-0.20621292,0.4115728,-0.2710307,-0.28501862,-1.5672079,0.16816328,0.33503804,0.7187063,-0.4357082,-0.26700085,-0.10704848,-0.3920648,0.063675895,-0.26430023,-0.16483748,-0.17806906,-0.35563323,-0.35411495,0.120186046,-0.12790692,-0.33483842,-0.19274004,-0.1354681,-0.06763259,1
0.11297283,-0.12767519,-0.13577269,-0.28963217,-0.021240136,0.022853531,0.14742509,-0.022567743,-0.03249464,-0.16587466,-0.13353194,-0.08840915,-0.117653705,-0.2509098,0.010612208,0.18375799,0.040462088,0.019301187,-0.13647275,-0.20380405,-0.12894912,-0.14846464,0.06399077,-0.14241065,0.071798645,0.3504405,-0.12004592,0.051664688,0.079543024,-0.13090226,-0.0038627647,-0.3341896,3.4798837,-0.017639408,-0.042889465,-0.076451644,0.03658754,-0.11733623,-0.29877216,0.24622409,-0.0700881,-0.16013028,-0.0026864547,-0.1451688,12.686759,-0.22811839,0.003984598,0.2196902,-0.13984647,-0.13972947,0.06631134,-0.10262895,-0.18768907,-0.73199284,0.8665945,-0.13578314,0.13740273,-0.71824825,-0.11093067,0.081983216,-0.27644047,0.060738187,0.06811881,0.33072314,-0.19360441,-0.21106355,0.33552703,-0.3184268,-0.12598719,0.6212682,0.3246856,-0.06502195,0.46599066,0.034134544,-0.110024,-0.1566166,-0.07623598,-0.2473841,0.32465813,-0.12477395,0.23922628,-0.08385849,0.47986326,-0.114639446,0.15178359,-0.26567602,0.45113617,-0.22506477,-0.0058041103,0.31936857,0.04384163,-0.3672604,1.2636396,5.2401414,-0.39095104,-0.12790692,-0.06520901,-0.23654,-0.33407643,-0.10467375,1
-0.101883635,-0.13153279,-0.12873837,-0.12113197,-0.17179523,-0.35096955,0.08850919,-0.15678123,-0.4424903,-0.20117246,-0.2226212,-0.16309659,-0.024991276,-0.23193568,-0.047226895,-0.40381452,-0.16114534,-0.35126,-0.17663553,0.07543916,-0.17496428,-0.050515942,0.26792368,-0.021094507,-0.14267029,-0.13691236,-0.10746309,-0.3718631,-0.038502052,-0.45547116,-0.07430942,-0.103180364,-0.02707991,-0.5893316,-0.36747572,-0.17691705,-0.026368856,-0.18634963,-0.108161725,-0.105492786,-0.22526087,-0.2272717,-0.3123825,-0.40891156,0.0011604276,-0.07491564,0.059467647,0.809832,-0.19685632,0.12392223,-0.60447085,-0.38125023,-0.16094343,0.2450283,-0.4421593,-0.43615967,-0.37199274,0.1357951,-0.08659065,-0.31916434,-0.28344586,-0.1714416,0.1484541,-0.2692437,-0.45786104,-0.49075907,-0.2611416,-0.37384257,-0.24800481,-0.21404667,-0.17107633,0.11550904,0.8123468,-0.21979643,-0.6117661,-0.22375314,-0.31206933,0.63610107,0.34746718,-0.014011899,-0.041533876,-0.44625792,2.934479,-0.59851146,-0.5608223,-0.390508,-0.44988412,-0.35098013,-0.33038095,-0.96743613,-0.28424418,-0.0362976,-0.21417901,-0.17557035,-0.25681654,-0.12790692,-0.1662415,-0.7180379,-0.328507,-0.049513955,1
