rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_SUN5,methylation_gene__GENE_TMEM109,rnaseq_gene__GENE_KRTAP19-7,methylation_gene__GENE_ZNHIT2,rnaseq_gene__GENE_DEFB107A,methylation_gene__GENE_MOV10,methylation_gene__GENE_CNOT10,methylation_gene__GENE_IL10RB,rnaseq_gene__GENE_SNORA54,methylation_gene__GENE_COMMD5,rnaseq_gene__GENE_TBC1D21,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_TYMP;SCO2,methylation_gene__GENE_RAB3GAP1,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_NAA50,methylation_gene__GENE_ZMYM6,methylation_gene__GENE_TUBA1C,methylation_gene__GENE_ZFP36,methylation_gene__GENE_SPATA13,methylation_gene__GENE_MYH10,methylation_gene__GENE_TIGD3,methylation_gene__GENE_H2AFX,rnaseq_gene__GENE_DCD,methylation_gene__GENE_GPATCH1,rnaseq_gene__GENE_SCARNA18,methylation_gene__GENE_C4ORF21;LARP7,methylation_gene__GENE_RPL37,methylation_gene__GENE_PRKAG1;MLL2,methylation_gene__GENE_DLEU2;TRIM13,methylation_gene__GENE_DDX21,methylation_gene__GENE_TEF,methylation_gene__GENE_CFAP418,methylation_gene__GENE_FSIP1,methylation_gene__GENE_NF2,rnaseq_gene__GENE_SNORA38,methylation_gene__GENE_GCN1L1,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_SNORA26,methylation_gene__GENE_ZMAT2,methylation_gene__GENE_RSAD2,methylation_gene__GENE_C19ORF36;MOBKL2A,methylation_gene__GENE_PALB2;DCTN5,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_TTTY23,methylation_gene__GENE_STRAP,methylation_gene__GENE_MYL12A,methylation_gene__GENE_BTF3L4;TXNDC12,methylation_gene__GENE_NLK,rnaseq_gene__GENE_SNORA71D,methylation_gene__GENE_C5ORF25,methylation_gene__GENE_PRNP,methylation_gene__GENE_CCDC34,methylation_gene__GENE_TH1L,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_CTSC,methylation_gene__GENE_TPCN2,methylation_gene__GENE_MRPS34;EME2,methylation_gene__GENE_MRPL35,methylation_gene__GENE_VPS28,methylation_gene__GENE_DECR1,methylation_gene__GENE_TINF2,methylation_gene__GENE_FAH,methylation_gene__GENE_STK10,methylation_gene__GENE_C6ORF57,rnaseq_gene__GENE_SPAG11A,rnaseq_gene__GENE_DEFB132,methylation_gene__GENE_NUBP1,methylation_gene__GENE_COPZ1,methylation_gene__GENE_AK2,methylation_gene__GENE_ARPC2,methylation_gene__GENE_PDXK,rnaseq_gene__GENE_SNORA37,methylation_gene__GENE_FBXL8;TRADD,methylation_gene__GENE_CRELD1;IL17RC,rnaseq_gene__GENE_SCARNA22,methylation_gene__GENE_NIPSNAP1,rnaseq_gene__GENE_SNORA64,rnaseq_gene__GENE_C2ORF27B,methylation_gene__GENE_PGRMC2,methylation_gene__GENE_FAM73B,methylation_gene__GENE_PIP5K1A,rnaseq_gene__GENE_SNORA16A,methylation_gene__GENE_CAMK2D,rnaseq_gene__GENE_SNORA38B,methylation_gene__GENE_IQCC,methylation_gene__GENE_RGS2,methylation_gene__GENE_FCHSD2,methylation_gene__GENE_LOC283314;C1RL,rnaseq_gene__GENE_LINC01591,methylation_gene__GENE_SART3,methylation_gene__GENE_SIKE1,methylation_gene__GENE_HIC1,methylation_gene__GENE_SKAP2,methylation_gene__GENE_UBE2T,target
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.13541208,-0.06425547,-0.17297599,-0.0510505,-0.2452301,-0.04102456,-0.2550499,-0.062202632,0.02278478,-0.07560294,-0.09727479,-0.3222094,0.20882864,-0.20212384,-0.039730523,-0.6082022,-0.71829927,-0.3230104,-0.44935676,-0.7877069,-0.18577634,-0.4851959,-0.07261519,0.27472854,-0.08420343,-0.54193425,-0.26050693,-0.56026036,-0.07557541,-0.32295856,-0.18712537,-0.54340804,-0.92409426,-0.17872216,-0.06538503,-0.055454414,-0.3583251,-0.098405525,-0.07781317,-0.44445834,-0.60085636,0.06909134,-0.09053003,-0.06604976,0.36889985,-0.46547848,-0.24558394,-0.85029453,-0.1580065,-0.24964456,-0.33612308,-0.25815445,-0.40801236,-0.11734243,-0.8589223,-0.01622317,-0.1577594,-0.0939559,-0.74394745,-0.16624662,-0.7241481,-0.11534449,0.7183958,-0.11965011,-0.12514226,-0.09292495,-0.4332567,-0.30031905,-0.22796136,-0.770635,-0.59867686,-0.12478135,-0.47075877,0.14955373,-0.08098747,-0.4726081,-0.16189265,-0.12132999,-0.24982615,0.056984592,-0.035049148,-0.16123992,-0.0745691,-0.096605115,-0.5945415,-0.27707386,-0.3205719,-0.5318161,-0.14762473,-0.5597048,-0.34682313,-0.124938264,-0.678288,-0.51415336,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.10977936,-0.06425547,-0.18418428,-0.0510505,-0.20689148,-0.32005247,-0.412611,-0.062202632,-0.38034046,-0.07560294,-0.34538573,-0.5163187,-0.23835039,-0.15065473,-0.18503654,0.10383825,-0.34752032,-0.21733458,-0.075018615,0.21281907,-0.2107363,-0.3056845,-0.07261519,-0.4037279,-0.08420343,-0.51583505,6.830429,-0.22421603,0.16741091,0.4528627,-0.22086772,-0.29896057,-0.5753723,0.16471547,-0.06538503,-0.11381862,-0.24301726,-0.098405525,0.23291796,-0.3493221,-0.32970628,0.0030521608,-0.09053003,-0.06604976,-0.158049,-0.4112658,-0.5847284,-0.6673757,-0.1580065,-0.18149292,-0.61549234,-0.34017855,0.19739011,-0.11734243,-0.6910467,0.10300266,-0.268635,-0.114649616,0.127639,-0.18243098,-0.6407895,-0.42756295,-0.7218597,-0.7427296,-0.12514226,-0.09292495,0.19676436,-0.41517586,-0.40420523,-0.6134074,-0.31862342,-0.12478135,-0.3661243,-0.88483095,-0.08098747,-0.711408,-0.16189265,-0.12132999,-0.42499325,-0.20933765,-0.6098246,-0.16123992,-0.3157478,-0.096605115,-0.32367235,-0.32151607,-0.49769884,-0.27225506,-0.14762473,-0.55652153,0.3327095,-0.25063798,-0.38698542,-0.48092845,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.12187541,-0.06425547,-0.0841094,-0.0510505,-0.28692633,-0.18777288,-0.065889515,-0.062202632,-0.46059638,-0.07560294,-0.32090133,-0.10679164,-0.4771114,-0.19173996,-0.075476415,-0.037594594,-0.4857438,-0.30524033,-0.28872222,-0.4077992,-0.22052206,-0.32971627,-0.07261519,0.16553529,-0.08420343,-0.26855707,-0.18171549,-0.053739924,0.5586207,-0.2457077,0.090674,-0.46352455,-0.5213456,-0.5432876,-0.06538503,-0.26317555,-0.20663862,-0.098405525,-0.17230219,-0.38185462,-0.48737183,-0.070947275,-0.09053003,-0.06604976,-0.50394034,0.129266,-0.20524052,-0.5713745,2.6692517,-0.16465461,-0.38061675,-0.7751418,0.06868206,-0.11734243,-0.51158446,-0.1158162,-0.7066397,-0.2735317,-0.30819434,-0.16578795,-0.661681,-0.2593349,0.055387426,-0.0071148914,-0.12514226,-0.09292495,0.32480505,-0.5308463,-0.33188042,-0.049237035,-0.4783547,-0.12478135,-0.38221958,0.21194805,-0.08098747,-0.92529905,-0.16189265,-0.12132999,-0.22949293,-0.3322363,-0.3550261,-0.16123992,-0.29252744,-0.096605115,-0.6340919,-0.41340905,0.28509986,-0.18260078,-0.14762473,0.1997216,0.42501724,-0.102919154,-0.1930173,-0.12865002,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.11033667,-0.06425547,-0.14659649,-0.0510505,-0.1090476,0.105935544,-0.15596473,-0.062202632,-0.357434,-0.07560294,0.41559672,-0.093185864,0.39564192,-0.16167238,-0.058786448,-0.36022934,0.11777822,0.10158746,-0.2855159,-0.048315484,0.008991958,-0.377085,-0.07261519,0.7449789,-0.08420343,0.32128906,0.064920254,-0.25611225,0.5357615,-0.48532614,-0.3212689,-0.40639058,0.032961994,0.37449306,-0.06538503,0.553099,-0.16033499,-0.098405525,-0.015196337,-0.33106,-0.23628953,0.50117743,-0.09053003,-0.06604976,-0.25756288,-0.19490035,0.48232365,-0.046920896,1.0819601,-0.10675412,0.17588167,0.035647262,0.5109452,-0.11734243,0.006710713,-0.7628257,-0.43897986,0.6235402,18.796936,-0.08902424,-0.026341397,0.081103005,0.15259661,-0.22665836,-0.12514226,-0.09292495,0.37528592,0.59360105,0.008752982,-0.04794506,-0.009682345,-0.12478135,-0.18427172,0.6525621,-0.08098747,-0.6506961,-0.16189265,-0.12132999,0.4096979,-0.21561447,-0.48931858,-0.16123992,0.4232101,-0.096605115,-0.10051148,0.15568943,0.24941094,-0.114262246,-0.14762473,0.059401732,0.19160706,-0.17205383,-0.15076315,-0.3993785,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.10921468,-0.06425547,-0.14944588,-0.0510505,-0.20507649,-0.35951653,-0.037250575,-0.062202632,0.064611934,-0.07560294,-0.315143,-0.1335281,-0.16278954,-0.08096094,0.3794183,0.16116661,-0.09446963,-0.072779596,0.47367546,-0.42510676,-0.107322596,-0.10726945,-0.07261519,-0.19333555,-0.08420343,0.0716461,-0.1894555,0.29772443,0.0037561117,-0.5627373,-0.07132221,-0.07902917,0.34780803,-0.3911276,-0.06538503,-0.3011517,-0.2576235,-0.098405525,-0.24623387,-0.39792612,-0.21200696,-0.29847094,-0.09053003,-0.06604976,-0.42135358,-0.22764094,0.11395404,0.20196724,-0.1580065,-0.09498117,-0.37421376,0.07477371,-0.50085104,-0.11734243,-0.29284105,-0.09500856,0.0057688076,-0.1925091,-0.35406476,-0.117805555,-0.51106864,-0.098548196,-0.07671764,-0.14008878,-0.12514226,-0.09292495,0.11957321,-0.1311811,-0.2324918,-0.30003634,-0.62280387,-0.12478135,0.21926221,-0.32070348,-0.08098747,0.17249069,-0.16189265,-0.12132999,0.05984558,-0.39964995,-0.54989666,-0.16123992,0.02840631,-0.096605115,-0.3175456,0.003650737,-0.056286015,-0.102476075,-0.14762473,-0.5670909,-0.39723408,0.0037285923,-0.00041539513,-0.35230592,0
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.14576067,-0.06425547,0.044913188,-0.0510505,0.016120037,-0.23162885,-0.13865478,-0.062202632,-0.4226156,-0.07560294,-0.4883225,-0.17089076,-0.39654067,-0.23090385,-0.4910214,-0.15563345,-0.54644,-0.28854623,-0.073072135,-0.022443425,-0.1996206,-0.5096808,-0.07261519,-0.022056099,-0.08420343,-0.46744224,-0.27301154,-0.4177641,-0.39736313,-0.5597613,-0.1071623,-0.47111338,0.02651002,-0.50999844,-0.06538503,-0.93147385,-0.17764193,-0.098405525,-0.18752758,-0.41401592,-0.13703787,-0.799033,-0.09053003,-0.06604976,-0.6384103,-0.39876163,-0.6623062,-0.0056305695,-0.1580065,-0.18445207,-0.60594696,-0.30258474,-0.34252787,-0.11734243,-0.18902016,-0.4385984,0.8401701,-0.45269787,-0.47977772,-0.31608155,-0.46154115,-0.37270996,0.031071454,-0.82797307,-0.12514226,-0.09292495,-0.30956244,-0.45383415,-0.3858611,-0.74399483,-0.6038686,-0.12478135,-0.32188544,-0.43591803,-0.08098747,-0.2770801,-0.16189265,-0.12132999,-0.30115756,-0.6041115,-0.41868484,-0.16123992,-0.23033102,-0.096605115,-0.45460927,-0.044193745,-0.38040164,-0.45314068,-0.14762473,-0.5829304,-0.45240915,-0.057793893,0.004825182,-0.4481894,0
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.1609769,-0.06425547,-0.186767,-0.0510505,-0.32016718,-0.32499135,-0.434932,-0.062202632,-0.14505471,-0.07560294,0.32805905,-0.12277252,-0.40205887,-0.124395855,-0.17920023,-0.4748851,-0.11960855,-0.184781,-0.35516068,-0.27563533,-0.34640697,-0.54411954,-0.07261519,-0.0045865937,-0.08420343,-0.055145524,-0.29055578,-0.64703476,-0.9962832,-0.43024185,0.04846051,-0.2499352,-0.033221032,-0.4974254,-0.06538503,-0.17879567,-0.3461738,-0.098405525,0.881233,-0.081741035,-0.03871669,-0.74192613,-0.09053003,-0.06604976,-0.7133689,-0.78898805,-0.71378237,-0.18943048,-0.1580065,-0.25288868,-0.2924787,-0.6119762,-0.5168438,-0.11734243,-0.95918185,-0.78682685,-0.24341738,-0.31198952,-0.70282847,-0.19450255,-0.05086419,-0.43176636,-0.36579555,-0.4787821,-0.12514226,-0.09292495,-0.6731718,-0.3093478,-0.18092576,-0.19565035,-0.44968104,-0.12478135,0.069116585,-0.20606422,-0.08098747,-1.0070053,-0.16189265,-0.12132999,0.5318261,0.35508716,-0.52727044,-0.16123992,-0.38837793,-0.096605115,-0.50315285,-0.599917,-0.13931899,-0.7655913,-0.14762473,-0.8161837,-0.65589935,-0.0994366,-0.7251047,-0.40401617,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,0.02662638,-0.06425547,-0.055850435,-0.0510505,-0.074726894,0.20922287,-0.19208083,-0.062202632,0.021342544,-0.07560294,-0.12655804,-0.30774352,-0.31439823,-0.04298654,-0.30035275,-0.44509852,-0.32672927,0.20240211,0.17334744,-0.2749228,0.10434448,0.078593306,-0.07261519,0.25082642,-0.08420343,-0.42898038,-0.1509479,-0.35047442,0.14441542,-0.28946027,-0.40685716,-0.10026049,-0.5242418,0.09666016,-0.06538503,-0.019760676,-0.071650155,-0.098405525,-0.45176268,-0.4145709,0.059761036,-0.2060258,-0.09053003,-0.06604976,-0.7702136,-0.051307734,-0.3587974,-0.9442236,-0.1580065,0.1342398,-0.38359421,-0.15971732,-0.51697904,-0.11734243,-0.23327631,-1.0316597,-0.7360044,0.24174322,-0.389679,-0.14951669,-0.85397625,-0.35453168,-0.9095307,-0.8803805,-0.12514226,-0.09292495,0.39564535,-0.5207945,0.5844893,-0.4751024,-0.24283832,-0.12478135,0.2738357,-0.22889239,-0.08098747,-0.6073946,-0.16189265,-0.12132999,-0.8673717,-0.18225148,-0.24894574,-0.16123992,0.20938256,-0.096605115,-0.58927,-0.5446518,-0.24792567,1.2283728,-0.14762473,-0.51025224,-0.13516754,2.359785,-1.0664152,-0.41643435,0
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.067251064,-0.06425547,-0.05022911,-0.0510505,-0.0030416083,0.14458437,0.14326565,-0.062202632,1.1256042,-0.07560294,-0.095061295,-0.016422795,-0.1750755,-0.058367573,0.5359026,1.202234,0.07439387,0.2623491,0.39486653,-0.29166782,-0.09360473,-0.20234157,-0.07261519,0.10970099,-0.08420343,0.4281038,-0.11436115,0.41566983,-0.407444,-0.045962818,-0.1064145,0.18381608,-0.18376946,0.5583692,-0.06538503,0.701498,-0.22048956,-0.098405525,-0.1972447,-0.07678033,0.06992396,0.35869405,-0.09053003,-0.06604976,0.44621453,-0.3751048,0.5675708,-0.52703136,-0.1580065,-0.07777119,0.5622094,-0.19467524,0.61847484,-0.11734243,1.1728166,0.08457612,-0.08482406,0.2022478,0.22550122,0.06703947,0.29992566,-0.104330614,0.6826627,0.08751563,-0.12514226,-0.09292495,0.67865175,0.15412833,0.29260993,0.6771439,-0.16774444,-0.12478135,0.028307436,-0.11933813,-0.08098747,-0.23901597,-0.16189265,-0.12132999,0.05437517,0.09359114,0.5420232,-0.16123992,0.22838165,-0.096605115,0.25442678,0.41897485,0.1244346,0.05931981,-0.14762473,0.476472,0.34108096,-0.060123753,0.14311549,-0.039504524,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.10245291,-0.06425547,-0.18747903,-0.0510505,-0.020059181,-0.08653648,-0.0111922175,-0.062202632,-0.2855812,-0.07560294,0.07975725,-0.34964088,-0.093879215,-0.16137616,0.22665161,-0.20679149,0.2553452,-0.06815932,-0.38008252,0.23171607,-0.22490972,-0.06687637,-0.07261519,-0.809259,-0.08420343,-0.21593209,-0.18522209,0.18400119,-0.8107466,-0.24875632,0.4001342,-0.5412393,-0.0822169,-0.5448457,-0.06538503,-0.48133805,-0.19474085,-0.098405525,0.7619874,-0.22622053,-0.5532138,-0.20929489,-0.09053003,-0.06604976,0.41058356,-0.4628168,-0.52800167,0.027174171,-0.1580065,-0.19062074,0.35462707,-0.23398338,0.009401255,-0.11734243,-0.5333289,0.0813166,0.15594135,-0.33982348,0.43035525,-0.13248526,0.29303056,0.09348251,-0.88328624,-0.24812533,-0.12514226,-0.09292495,-0.36682403,18.440142,0.104248665,-0.31181708,-0.1099704,-0.12478135,-0.22087626,-0.33783373,6.3936143,-0.3675334,-0.16189265,-0.12132999,0.15676272,0.5919889,0.114070475,-0.16123992,-0.032956555,-0.096605115,-0.6449675,-0.08427677,-0.5298464,-0.16118361,-0.14762473,0.18226857,0.109110296,-0.03796948,0.106523864,0.530833,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.098385446,-0.06425547,-0.12822078,-0.0510505,-0.19321027,-0.20833358,-0.07461954,-0.062202632,-0.10495828,-0.07560294,-0.09949881,-0.05649998,0.03354889,-0.13569567,-0.27041417,-0.07016181,-0.06249346,-0.2531334,-0.2928927,0.027768988,-0.2517622,-0.0886223,-0.07261519,-0.6713502,-0.08420343,-0.22468169,0.092810325,-0.44093883,-1.0080308,-0.28759336,-0.074595205,0.006825488,-0.20427099,-0.6981153,-0.06538503,0.0013173935,-0.29722366,-0.098405525,0.37537786,-0.11345255,-0.58453506,-0.07444672,-0.09053003,-0.06604976,-0.16319847,-0.018827535,-0.31054604,0.09836405,-0.1580065,-0.3073349,-0.18958013,-0.4619873,-0.42743582,-0.11734243,-0.2059844,-0.20026623,0.045147847,-0.4766452,-0.41267517,-0.06661024,-0.036013413,-0.14716719,-0.37069225,0.12285828,-0.12514226,-0.09292495,0.07650698,0.0015186933,-0.103105515,-0.7232673,0.33324426,-0.12478135,-0.26015222,0.09045535,-0.08098747,-0.7408135,0.8966576,-0.12132999,0.91088694,0.30790472,-0.22444521,-0.16123992,-0.085660756,-0.096605115,-0.8330991,-0.37997645,-0.4350761,-0.098398864,-0.14762473,-0.57935715,0.06662558,-0.03413634,-0.26863486,0.45710787,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.106721625,0.0,-0.14632149,0.0,-0.1861678,-0.19091888,-0.04841949,0.0,-0.22957486,0.0,-0.38043502,0.012726507,-0.13350165,-0.005834678,-0.36497456,-0.11742165,-0.36403373,-0.16297153,0.2519163,0.031741377,-0.107135996,-0.2699899,0.0,-0.5924453,0.0,-0.26129323,-0.18277536,0.060755484,-0.09760507,-0.42338374,-0.093971625,-0.08121926,0.4098527,-0.48810795,0.0,-0.4114531,-0.023923026,0.0,-0.5548736,-0.46719104,0.057886727,-0.6572931,0.0,0.0,-0.41723508,-0.32705814,0.30396077,0.10995922,0.0,-0.05608725,-0.2595262,0.12356705,-0.46836138,0.0,-0.36851844,-0.15692091,0.17917155,-0.2671205,0.2607441,-0.25303996,-0.25621027,-0.5643367,-0.30154213,-0.49339178,0.0,0.0,-0.12145766,-0.13959663,-0.029708631,-0.47320414,-0.31767458,0.0,-0.19344744,-0.68831635,0.0,-0.005104081,0.0,0.0,-0.17411534,-0.20308502,-0.52898264,0.0,-0.19293919,0.0,-0.47873172,0.06662046,-0.23509288,-0.26824024,0.0,-0.5512024,-0.26415128,-0.1472944,-0.6445383,-0.28599346,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.0866341,0.0,-0.14290075,0.0,-0.15075718,-0.1137151,-0.08692357,0.0,-0.18179962,0.0,-0.40456942,-0.2836708,-0.2384701,-0.061921258,-0.5322896,-0.338025,-0.23550187,-0.5731598,0.1645204,-0.15710963,-0.2060444,-0.29928756,0.0,-0.38301116,0.0,-0.11375257,-0.19114125,-0.18731812,-0.21516225,-0.15558985,-0.39645123,-0.18121654,-0.32937488,-0.38365275,0.0,-0.46426955,-0.18156946,0.0,-0.2769225,-0.20803693,-0.15882397,-0.66356426,0.0,0.0,-0.75047016,-0.5027342,-0.5158947,-0.12954606,0.0,-0.036136836,-0.724289,-0.115970515,-0.67721766,0.0,-0.33789495,-0.12574768,-0.29856333,-0.38882196,-0.25507885,-0.25846893,-0.21221477,-0.5378741,-0.026849324,-0.1380382,0.0,0.0,-0.22538023,-0.2882718,-0.43722633,-0.08438469,-0.5960692,0.0,-0.43722817,-0.61605555,0.0,-0.38446197,0.0,0.0,0.040829897,-0.8468967,-0.42760047,0.0,-0.16995917,0.0,-0.20652495,-0.14332129,-0.038778022,-0.25898126,0.0,-0.5338643,-0.117762856,-0.17486094,-0.42048192,-0.513121,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.02254454,0.0,0.048268203,0.0,0.23454899,-0.2938269,-0.13764456,0.0,0.26083815,0.0,-0.22903909,0.03235227,-0.17520335,5.4221683,20.643696,-0.13374673,17.799217,-0.256968,0.33688053,-0.29306826,-0.07059685,-0.18489145,0.0,-0.31353053,0.0,-0.43719223,-0.1482613,0.15903741,-0.0037004796,-0.45318896,-0.066331014,-0.24891303,-0.36476704,-0.33496618,0.0,0.030884549,0.095628455,0.0,-0.427935,-0.4302664,12.409529,-0.47336304,0.0,0.0,-0.4860604,5.8837667,-0.21420735,0.073174566,0.0,0.00416636,-0.1118388,0.23519322,0.42472288,0.0,-0.17039888,-0.09557536,0.1931078,-0.30273414,0.047184657,-0.1651014,0.0060257027,-0.5064958,0.008725541,0.064352915,0.0,0.0,0.04141811,-0.5351895,-0.4447444,-0.2218981,-0.09912416,0.0,-0.016922582,-0.6638242,0.0,-0.2007101,0.0,0.0,0.0089883,-0.35435435,-0.37484893,0.0,-0.14155343,0.0,0.13314454,0.06576283,-0.090994455,-0.44891998,0.0,0.13232845,-0.59065294,-0.13428748,-0.69334924,-0.40074223,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.18855423,-0.06425547,-0.16911274,-0.0510505,-0.2653619,21.467104,-0.4453833,-0.062202632,0.018138926,-0.07560294,-0.15221955,0.38860676,-0.14184909,-0.22976527,-0.02527347,0.4361836,-0.60744876,-0.24628286,-0.22261885,1.2584617,0.46901315,0.79055667,-0.07261519,19.974691,-0.08420343,-0.4666714,-0.2980658,0.34206194,-0.36212286,20.071678,20.045822,0.9255945,1.072456,0.8987934,-0.06538503,-0.1964146,-0.14781022,-0.098405525,-0.38521087,-0.31907642,-0.6193993,-0.62280506,-0.09053003,-0.06604976,19.166937,-0.48007652,19.102436,19.203905,-0.1580065,-0.14029469,18.997555,-0.21416235,-0.57689375,-0.11734243,0.6262283,0.14845067,18.939775,0.18912604,0.9595408,-0.18319063,-0.41316953,0.31832254,-0.5034336,-1.0978965,-0.12514226,-0.09292495,-0.119121715,-0.3191902,0.03459012,-0.91280186,-0.780528,-0.12478135,-0.74102914,-0.50464034,-0.08098747,-1.1032687,-0.16189265,-0.12132999,18.462149,0.102454886,17.902828,-0.16123992,-0.5078561,-0.096605115,-0.58144253,-0.15841085,0.11594188,-0.52403766,-0.14762473,-1.2019567,0.07040773,-0.29800907,0.37291119,-0.28430164,0
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,21.954548,-0.13828242,-0.06425547,-0.24405195,-0.0510505,-0.29084128,0.12492464,0.21660419,-0.062202632,-0.13386142,-0.07560294,0.112167254,0.19522147,0.31541374,-0.11753057,0.107783705,-0.0029218988,0.6640175,-0.044907086,-0.36215982,-0.15442577,-0.030065026,-0.25241405,-0.07261519,0.70267206,-0.08420343,0.77219266,-0.19752687,0.12687787,-0.0036232946,0.043326147,0.47197607,-0.0053086625,0.11462204,0.44957247,-0.06538503,0.3171417,-0.25873694,-0.098405525,-0.40772003,0.10326747,0.14929174,0.35764182,-0.09053003,-0.06604976,0.58758104,0.80123895,-0.04197378,-0.12811387,-0.1580065,-0.13214754,0.9212298,-0.36785913,0.53794193,-0.11734243,0.4582251,1.0635356,-0.23671727,2.5147846,0.06738498,0.012731223,-0.07323215,0.5588295,0.5190723,0.23443516,-0.12514226,19.45237,1.5275657,-0.3551441,-0.07058735,0.12983482,-0.12781247,-0.12478135,0.13687612,0.6078951,-0.08098747,-0.26059327,-0.16189265,-0.12132999,-0.17466153,0.03196036,-0.46107432,0.43443447,-0.1686517,-0.096605115,0.4946206,-0.07177786,0.6464651,0.079830065,-0.14762473,0.6926283,-0.14160165,-0.07487826,0.30737022,1.2755057,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.23030983,-0.06425547,-0.29434952,-0.0510505,-0.2906736,-0.34856895,-0.4746195,-0.062202632,-0.36230123,-0.07560294,-0.36078158,-0.6756099,-0.41978714,-0.20416628,-0.20835951,-0.57100683,-0.35331643,-0.36262408,-0.43310893,-0.7234328,-0.27044448,-0.63526165,-0.07261519,-0.6726599,-0.08420343,-0.51343983,-0.29443097,-0.65357107,-0.9817399,-0.60131145,-0.5522101,-0.52364826,-0.36923587,-0.79396945,-0.06538503,-0.39442933,-0.46350822,-0.098405525,-0.113948114,-0.31875053,-0.85812134,-0.93500185,-0.09053003,-0.06604976,-0.7887804,-0.19376887,-0.76779413,-0.65490824,1.8822442,-0.231167,-0.74503046,-0.9410519,-0.6851731,-0.11734243,-1.5366749,-1.0797837,-0.5516015,-0.8047846,-0.6549505,-0.22205287,-0.40500933,-0.77419144,-0.9788907,-0.8176405,-0.12514226,-0.09292495,-0.2588025,-1.0983598,-0.17441277,-0.9610556,-0.516276,-0.12478135,-0.29774812,-0.6774666,-0.08098747,-0.7700066,-0.16189265,-0.12132999,1.0268023,-0.055431295,-0.59729475,-0.16123992,-0.47484916,-0.096605115,-0.59694886,-0.39928976,-0.41858903,-0.49620113,2.8647797,-0.61238045,-1.0072573,-0.124659345,-0.7879775,-0.035692286,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.09081789,-0.06425547,-0.13603243,-0.0510505,-0.055654347,0.056522865,-0.32124135,-0.062202632,-0.13403903,-0.07560294,0.023001067,-0.015839394,-0.124618046,-0.06408709,-0.27822018,-0.06282606,0.14966811,-0.36755276,-0.5412755,-0.21411556,-0.22971542,-0.085742526,-0.07261519,-0.12651905,-0.08420343,-0.20709911,-0.11794872,-0.513796,0.16590445,-0.02564244,0.15879157,-0.59021163,-0.074455366,0.044845246,-0.06538503,-0.61247224,-0.38193974,-0.098405525,-0.16243957,0.09249891,-0.38837922,-0.15117942,-0.09053003,-0.06604976,-0.43743327,-0.51403296,-0.3428913,0.19451675,-0.1580065,0.038156252,-0.2984606,-0.15744694,-0.3350956,-0.11734243,-0.5526979,-0.8659527,-0.6704812,0.059545938,-0.024520531,-0.045510657,-0.60709876,-0.39639476,-0.6947442,-0.07748854,-0.12514226,-0.09292495,-0.26376414,-0.8324391,0.094478734,0.28376254,0.010475566,-0.12478135,0.758481,-0.041871842,-0.08098747,-0.20606868,-0.16189265,-0.12132999,-0.7125506,1.5379727,-0.22146642,-0.16123992,-0.131812,-0.096605115,-1.0450197,-0.32508317,-0.48155415,-0.49028862,-0.14762473,-0.49781004,-0.8888495,-0.21063599,-0.5336066,-0.41314074,1
