rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_SNORA30,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_MT4,rnaseq_gene__GENE_KRTAP21-1,rnaseq_gene__GENE_OR5K3,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_SCGB1D4,rnaseq_gene__GENE_OR4F17,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_CST8,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_PRNT,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_KRTAP9-8,rnaseq_gene__GENE_KRTAP9-2,rnaseq_gene__GENE_MYT1L-AS1,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_KRTAP9-9,rnaseq_gene__GENE_TTTY6,rnaseq_gene__GENE_HES3,rnaseq_gene__GENE_GUCA1C,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_OR9K2,methylation_gene__GENE_ZMYND19,rnaseq_gene__GENE_OR51G2,rnaseq_gene__GENE_PSG10,methylation_gene__GENE_SLC38A2,methylation_gene__GENE_ZNF354A,rnaseq_gene__GENE_BEYLA,rnaseq_gene__GENE_OR51A4,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_CETN1,methylation_gene__GENE_C1ORF89,rnaseq_gene__GENE_PSKH2,rnaseq_gene__GENE_OR13C8,methylation_gene__GENE_ZNF784,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_OR2M4,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR14J1,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_TECRL,methylation_gene__GENE_E2F1,rnaseq_gene__GENE_PSG11,methylation_gene__GENE_SLC2A12,methylation_gene__GENE_KIAA0100,rnaseq_gene__GENE_SLC6A5,methylation_gene__GENE_CSTB,methylation_gene__GENE_BTN2A2,methylation_gene__GENE_CNOT10,methylation_gene__GENE_LDB1,methylation_gene__GENE_ADC,rnaseq_gene__GENE_KRTAP9-4,rnaseq_gene__GENE_OR5A2,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_FTMT,methylation_gene__GENE_C9ORF3,rnaseq_gene__GENE_SCGB1D1,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_POMP,rnaseq_gene__GENE_CST9L,methylation_gene__GENE_FADS1;MIR1908,rnaseq_gene__GENE_C4ORF35,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_TMEM63A,methylation_gene__GENE_CCNG1,methylation_gene__GENE_NT5C3L,methylation_gene__GENE_SHBG;SAT2,rnaseq_gene__GENE_GAGE12F,rnaseq_gene__GENE_SNORA32,methylation_gene__GENE_U2AF1,rnaseq_gene__GENE_MAPT-AS1,rnaseq_gene__GENE_PSG7,rnaseq_gene__GENE_SPANXN4,target
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,0.05014725,-0.09093261,-0.12254225,-0.22688061,-0.03136818,-0.09422289,-0.05596226,-0.056167826,0.4244965,-0.14480719,-0.07620693,0.56842107,-0.10144153,-0.05709027,0.3264958,-0.06406813,-0.11208584,-0.0843408,-0.064649016,0.2710127,-0.09187428,0.38684613,-0.104859196,0.3962312,-0.84294957,-0.11347569,0.11090448,0.29501334,-0.13130382,0.37748975,0.4432053,-0.08100892,-0.079479285,-0.076839514,-0.088819906,-0.08886185,-0.08007545,-0.08901244,0.97354025,-0.093709484,0.25992715,-0.108028136,-0.15975301,0.17666076,0.38172665,0.0070733414,-0.43613443,-0.08483455,-0.12752284,0.26702392,9.552429,-0.12258983,-0.08764268,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,15.251882,-0.0720785,-0.06951823,6.8345704,-0.051931962,-0.067333296,1.2907618,-0.080826886,-0.09721598,1.4021125,-0.08521778,-0.5265994,-0.09093261,-0.12254225,-0.59984803,-0.32285792,-0.09422289,-0.05596226,-0.056167826,-0.6113434,-0.14480719,-0.07620693,-0.66002965,-0.10144153,-0.05709027,-1.1686158,-0.06406813,-0.11208584,-0.0843408,-0.064649016,-0.8738069,-0.09187428,-0.7233628,-0.104859196,-0.5739998,-0.37667927,-0.11347569,-1.2897819,-0.55639863,-0.5088111,-0.9940947,-0.8897922,-0.08100892,-0.079479285,-0.076839514,-0.088819906,-0.727635,-0.08007545,-0.08901244,-0.39929524,-0.093709484,-0.2584813,-0.108028136,-0.15975301,-1.4650172,-0.69716704,-0.73031926,-1.0111656,-0.08483455,-0.12752284,-1.214352,-0.098675825,-0.12258983,-0.08764268,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,-0.8206776,-0.09093261,-0.12254225,-0.67048365,-0.20533438,-0.09422289,-0.05596226,-0.056167826,-1.0979785,-0.14480719,-0.07620693,-0.83191264,-0.10144153,-0.05709027,-1.0178329,-0.06406813,-0.11208584,-0.0843408,-0.064649016,-0.9385183,-0.09187428,-0.8823011,-0.104859196,-0.5684088,-0.52793515,-0.11347569,-1.9954104,-0.56257665,-0.5737336,-1.2782781,-1.386392,-0.08100892,-0.079479285,-0.076839514,-0.088819906,-0.7857101,-0.08007545,-0.08901244,-0.5785434,-0.093709484,-0.3984977,-0.108028136,-0.15975301,-1.2980644,-0.6244804,-0.8563009,-1.2519495,-0.08483455,-0.12752284,-1.4404944,-0.098675825,-0.12258983,-0.08764268,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,0.94569165,-0.07152144,-0.08521778,-1.069147,-0.09093261,-0.12254225,14.201574,0.016943363,-0.09422289,-0.05596226,-0.056167826,-0.6913901,-0.14480719,-0.07620693,-0.78645283,-0.10144153,-0.05709027,-1.0434427,-0.06406813,-0.11208584,-0.0843408,-0.064649016,-0.88764095,-0.09187428,-0.9880831,-0.104859196,-0.7082245,-0.352355,-0.11347569,-1.409815,-0.5103709,-0.52040917,-0.8081549,-1.0334343,-0.08100892,-0.079479285,-0.076839514,-0.088819906,-0.7823136,-0.08007545,-0.08901244,-0.34421286,-0.093709484,-0.37364095,-0.108028136,-0.15975301,-1.1464827,-0.77254164,-0.8313032,-1.0092815,-0.08483455,-0.12752284,-1.2163197,-0.098675825,-0.12258983,-0.08764268,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,22.5389,22.5389,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,-0.6328372,-0.09093261,-0.12254225,-0.693771,-0.24484263,-0.09422289,-0.05596226,-0.056167826,-0.45526332,-0.14480719,-0.07620693,-0.902604,-0.10144153,-0.05709027,13.9094,-0.06406813,-0.11208584,-0.0843408,-0.064649016,-0.6772881,-0.09187428,-0.7804612,-0.104859196,-0.5170381,-0.40937665,-0.11347569,-0.5767768,-1.2252926,-0.6052639,-0.6716196,-0.848002,-0.08100892,-0.079479285,-0.076839514,-0.088819906,-0.4931435,-0.08007545,-0.08901244,-0.3079566,-0.093709484,-0.18575937,-0.108028136,-0.15975301,-0.6807476,-0.7490276,-0.48134056,-0.98864895,-0.08483455,-0.12752284,-0.75998604,-0.098675825,-0.12258983,-0.08764268,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,-0.02629535,-0.09093261,-0.12254225,0.36067733,-0.11046604,-0.09422289,-0.05596226,-0.056167826,0.08876829,-0.14480719,20.299316,0.29547834,-0.10144153,-0.05709027,-0.06646577,-0.06406813,-0.11208584,-0.0843408,-0.064649016,0.12675647,-0.09187428,0.05901108,-0.104859196,0.12375342,-0.2180268,-0.11347569,-1.0260056,0.22033574,0.40111342,0.34175485,-0.13538097,-0.08100892,-0.079479285,-0.076839514,-0.088819906,0.5779411,-0.08007545,-0.08901244,-0.00025860663,-0.093709484,-0.26081714,-0.108028136,-0.15975301,0.22464979,0.008976991,-0.038101476,0.18255179,-0.08483455,-0.12752284,0.14281832,-0.098675825,-0.12258983,-0.08764268,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,20.049402,0.02340779,-0.09093261,-0.12254225,-0.22407109,1.0484346,-0.09422289,-0.05596226,-0.056167826,0.41788027,-0.14480719,-0.07620693,0.41864502,-0.10144153,-0.05709027,0.05782709,-0.06406813,-0.11208584,-0.0843408,-0.064649016,0.4801052,-0.09187428,-0.63262993,-0.104859196,0.063161634,-0.27254167,-0.11347569,0.6396067,0.7625571,0.038643718,0.11442291,0.3461369,-0.08100892,-0.079479285,-0.076839514,-0.088819906,0.044949405,-0.08007545,-0.08901244,1.3292902,-0.093709484,-0.20931904,-0.108028136,-0.15975301,0.2843832,0.235404,-0.06749513,0.011782715,20.166296,-0.12752284,-0.037900887,-0.098675825,-0.12258983,-0.08764268,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,-0.058511425,-0.09093261,-0.12254225,-0.011870286,-0.34996536,-0.09422289,-0.05596226,-0.056167826,-0.15560871,-0.14480719,-0.07620693,-0.34961557,-0.10144153,-0.05709027,-0.040942952,-0.06406813,-0.11208584,-0.0843408,-0.064649016,-0.4446597,-0.09187428,0.10137182,-0.104859196,-0.12889038,-0.4225718,-0.11347569,1.6225517,0.2993976,1.5767317,-0.29841423,0.049438104,-0.08100892,-0.079479285,-0.076839514,-0.088819906,-0.28394803,-0.08007545,-0.08901244,0.20158985,-0.093709484,-0.4201763,-0.108028136,-0.15975301,-0.12329114,-0.3408222,-0.10871707,0.13838477,-0.08483455,-0.12752284,-0.18317464,-0.098675825,-0.12258983,-0.08764268,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,11.041229,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,-0.30308363,-0.09093261,-0.12254225,-0.27001813,-0.37772125,-0.09422289,-0.05596226,-0.056167826,-0.11872756,-0.14480719,-0.07620693,-0.1624775,-0.10144153,-0.05709027,-0.15643635,-0.06406813,-0.11208584,-0.0843408,-0.064649016,-0.41303852,-0.09187428,-0.95271206,-0.104859196,-0.14194587,-0.42363796,0.8766914,-0.18871155,-0.48054764,-0.48110306,-0.2440718,-0.5446122,-0.08100892,-0.079479285,-0.076839514,-0.088819906,0.024745187,-0.08007545,-0.08901244,-0.5196826,-0.093709484,-0.8536542,-0.108028136,-0.15975301,-0.31747308,-0.36158645,-0.3769834,-0.36624226,-0.08483455,-0.12752284,-0.56632435,-0.098675825,-0.12258983,-0.08764268,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,19.862907,-0.07152144,-0.08521778,-0.25614372,-0.09093261,-0.12254225,-0.27302366,1.3688462,-0.09422289,-0.05596226,-0.056167826,-0.51520765,-0.14480719,-0.07620693,-0.825327,-0.10144153,-0.05709027,-0.5817115,-0.06406813,-0.11208584,-0.0843408,-0.064649016,0.024750743,-0.09187428,-0.52431184,-0.104859196,-0.30401257,0.40163285,-0.11347569,-2.1140833,-0.78482777,0.046118647,-0.34553164,-0.31856805,-0.08100892,-0.079479285,-0.076839514,-0.088819906,-0.25485384,-0.08007545,-0.08901244,-0.114808984,-0.093709484,0.2752378,-0.108028136,-0.15975301,-0.26109326,0.08475476,-0.14870156,-0.5503841,-0.08483455,-0.12752284,-0.3146941,-0.098675825,-0.12258983,-0.08764268,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,-0.33730656,-0.09093261,-0.12254225,-0.17159243,-0.089652665,-0.09422289,-0.05596226,-0.056167826,-0.29679653,-0.14480719,-0.07620693,-0.53454053,-0.10144153,-0.05709027,-0.41100183,-0.06406813,-0.11208584,-0.0843408,-0.064649016,-0.058374114,-0.09187428,-0.96215755,-0.104859196,-0.26065883,0.43385053,-0.11347569,-2.3487213,-0.8639346,0.3493631,-0.3105506,-0.5760287,-0.08100892,-0.079479285,-0.076839514,-0.088819906,-0.13253148,-0.08007545,-0.08901244,-0.10976602,-0.093709484,-0.09512645,-0.108028136,-0.15975301,-0.5538869,0.18227698,-0.5595649,-0.6136248,-0.08483455,-0.12752284,1.1565522,-0.098675825,-0.12258983,-0.08764268,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,-0.2950112,-0.09093261,-0.12254225,-0.018202279,-0.24437355,-0.09422289,-0.05596226,-0.056167826,-0.40997997,4.141433,-0.07620693,-0.8066966,-0.10144153,-0.05709027,-0.29783875,-0.06406813,-0.11208584,-0.0843408,-0.064649016,0.12447131,-0.09187428,-0.40276527,-0.104859196,0.2765619,0.05981499,-0.11347569,-2.6393144,-0.15533626,0.6131324,-0.69975686,-0.24965234,-0.08100892,-0.079479285,-0.076839514,-0.088819906,-0.025443915,-0.08007545,7.0487947,-0.76884687,-0.093709484,-0.31757143,-0.108028136,2.3703313,0.085191056,0.4045087,0.53389186,-0.48135805,-0.08483455,-0.12752284,-0.46199325,-0.098675825,-0.12258983,-0.08764268,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,-0.20288771,-0.09093261,1.7872064,-0.22974797,-0.20988268,-0.09422289,-0.05596226,-0.056167826,-0.72936505,-0.14480719,-0.07620693,-0.3441923,-0.10144153,-0.05709027,0.0044537685,-0.06406813,-0.11208584,-0.0843408,-0.064649016,0.30273634,-0.09187428,-1.1690358,-0.104859196,0.030441072,0.24807976,-0.11347569,-2.0571322,-0.6510095,0.23664185,-0.46145633,0.15541847,-0.08100892,-0.079479285,-0.076839514,-0.088819906,0.34406066,-0.08007545,-0.08901244,-0.016486382,-0.093709484,-0.44640377,-0.108028136,-0.15975301,-0.2789489,0.20276031,-0.041747574,-0.13050374,-0.08483455,-0.12752284,-0.19228399,-0.098675825,-0.12258983,-0.08764268,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,-0.050591357,-0.09093261,2.5045512,0.61431694,-0.051941443,11.354515,-0.05596226,-0.056167826,0.27879885,3.4155536,-0.07620693,0.31918794,-0.10144153,-0.05709027,-0.36591586,-0.06406813,-0.11208584,-0.0843408,-0.064649016,-0.19565326,-0.09187428,-0.8314617,-0.104859196,-0.13274966,0.118455075,-0.11347569,-2.419746,-0.5514092,0.36237758,-0.32228607,-0.073731616,-0.08100892,-0.079479285,-0.076839514,-0.088819906,0.45778942,-0.08007545,-0.08901244,-0.8705573,-0.093709484,-0.199979,-0.108028136,-0.15975301,0.05729332,0.086891115,0.016771745,0.17033479,-0.08483455,-0.12752284,-0.27560887,-0.098675825,-0.12258983,-0.08764268,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,-0.19289012,-0.09093261,-0.12254225,-0.009294423,-0.4955425,-0.09422289,-0.05596226,-0.056167826,0.0064208717,-0.14480719,-0.07620693,-0.9050722,-0.10144153,-0.05709027,0.38403398,-0.06406813,-0.11208584,-0.0843408,-0.064649016,-0.11893166,-0.09187428,-0.71571505,-0.104859196,-0.102294266,0.43446535,-0.11347569,-2.23403,-0.58617395,-0.1623937,-0.6204772,-0.30092302,-0.08100892,-0.079479285,-0.076839514,-0.088819906,0.022801174,-0.08007545,-0.08901244,-0.2789872,-0.093709484,-0.06835925,-0.108028136,-0.15975301,-0.38253516,0.8359762,-0.39851978,-0.27613768,-0.08483455,-0.12752284,-0.57791644,-0.098675825,-0.12258983,-0.08764268,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,0.6790233,-0.09093261,-0.12254225,-0.28704646,0.4318057,-0.09422289,-0.05596226,-0.056167826,0.12900272,-0.14480719,-0.07620693,0.45436496,-0.10144153,-0.05709027,2.7711208,-0.06406813,-0.11208584,-0.0843408,-0.064649016,0.14114921,-0.09187428,0.10275684,-0.104859196,0.05768367,-0.21766445,-0.11347569,0.45360327,0.09648495,0.32766026,0.43613115,0.7512956,-0.08100892,-0.079479285,-0.076839514,-0.088819906,0.6101202,-0.08007545,-0.08901244,1.0715868,-0.093709484,0.6196954,-0.108028136,-0.15975301,0.13171667,-0.15889253,0.07412387,0.7154328,-0.08483455,-0.12752284,0.32820415,-0.098675825,-0.12258983,-0.08764268,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.059154127,-0.05995802,-0.060371567,-0.06100211,-0.061173018,-0.06135472,-0.06199895,-0.062245425,-0.06239218,-0.0626049,-0.06263095,-0.0720785,-0.06951823,-0.06268985,-0.051931962,-0.067333296,-0.07150777,-0.080826886,-0.09721598,-0.07152144,-0.08521778,-0.096684515,-0.09093261,-0.12254225,-0.0444488,-0.15134995,-0.09422289,-0.05596226,-0.056167826,0.0112557085,-0.14480719,-0.07620693,-0.7610113,-0.10144153,-0.05709027,-0.23056841,-0.06406813,-0.11208584,-0.0843408,-0.064649016,-0.4046026,-0.09187428,-0.23029014,-0.104859196,-0.22475255,-0.31328025,-0.11347569,0.22544903,-0.1461596,-0.07085745,0.04866209,0.31843576,-0.08100892,-0.079479285,-0.076839514,-0.088819906,0.04117554,-0.08007545,-0.08901244,-0.2932459,-0.093709484,-0.18160829,-0.108028136,-0.15975301,-0.38406387,-0.15652016,-0.49339005,-0.3427511,-0.08483455,-0.12752284,-0.29132855,-0.098675825,-0.12258983,-0.08764268,0
