rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_REXO1L6P,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_PRR21,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR10K2,rnaseq_gene__GENE_OR52J3,rnaseq_gene__GENE_OR4M1,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_CT47A10,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_OR4F17,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_KIF2B,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_KRTAP9-8,rnaseq_gene__GENE_KRTAP9-2,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_KRTAP9-9,rnaseq_gene__GENE_TTTY6,methylation_gene__GENE_EIF4G1,methylation_gene__GENE_ZMYND19,methylation_gene__GENE_SLC38A2,rnaseq_gene__GENE_FTMT,rnaseq_gene__GENE_MYL1,methylation_gene__GENE_IPPK,rnaseq_gene__GENE_SCARNA11,rnaseq_gene__GENE_KRTAP10-9,methylation_gene__GENE_C9ORF3,rnaseq_gene__GENE_OR51A4,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_TECRL,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_CENPM,rnaseq_gene__GENE_POTED,rnaseq_gene__GENE_OR4K14,rnaseq_gene__GENE_C3ORF77,rnaseq_gene__GENE_SCARNA20,methylation_gene__GENE_SLC2A12,rnaseq_gene__GENE_OR13C8,rnaseq_gene__GENE_RNASE9,methylation_gene__GENE_ZNF784,rnaseq_gene__GENE_OR14J1,methylation_gene__GENE_ATP5E,methylation_gene__GENE_C1ORF89,rnaseq_gene__GENE_OR6C76,methylation_gene__GENE_ISG15,methylation_gene__GENE_KIAA0100,rnaseq_gene__GENE_C1ORF68,methylation_gene__GENE_LDB1,rnaseq_gene__GENE_HES3,methylation_gene__GENE_RPLP2,methylation_gene__GENE_CNOT10,methylation_gene__GENE_NDE1,methylation_gene__GENE_POMP,methylation_gene__GENE_KDM5C,methylation_gene__GENE_ADC,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_KRTAP9-4,methylation_gene__GENE_TAPBPL;LOC678655,methylation_gene__GENE_BTN2A2,rnaseq_gene__GENE_SCGB1D1,rnaseq_gene__GENE_TEX13A,rnaseq_gene__GENE_KRTAP10-1,methylation_gene__GENE_DCTPP1,rnaseq_gene__GENE_CT47A1,methylation_gene__GENE_KIF20B,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR7G3,rnaseq_gene__GENE_SULT2A1,methylation_gene__GENE_CCNG1,methylation_gene__GENE_USP14,rnaseq_gene__GENE_MT4,methylation_gene__GENE_NFXL1,rnaseq_gene__GENE_MAGEB3,target
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,0.35466704,0.030382948,0.20130648,-0.088819906,-0.093568295,0.05950922,-0.086499214,-0.076839514,-0.62271607,-0.05596226,0.19878459,-0.09187428,-0.056167826,0.023992209,-0.08670562,-0.06079424,-0.15885636,-0.09615671,-0.021970177,-0.05709027,-0.09052918,0.23325337,-0.064649016,0.17533024,0.2855882,-0.08532813,-0.017146293,-0.43351954,-0.09680774,-0.072673194,-0.080826886,-0.03148464,0.63700163,-0.12639156,0.0472821,0.2333723,0.06563564,-0.104859196,-0.11347569,-0.08100892,-0.20433156,0.46720493,-0.08007545,-0.1006545,-0.12600559,-0.798704,-0.102999136,0.8035191,-0.0843408,-0.078952044,-0.14223425,-0.06393985,-0.08433569,-0.059154127,0.1589954,-0.1763773,0
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,0.56270707,-0.058511425,-0.011870286,-0.088819906,-0.093568295,-0.17795135,-0.086499214,-0.076839514,-0.28394803,-0.05596226,-0.15560871,-0.09187428,-0.056167826,-0.085212015,-0.08670562,-0.06079424,-0.15885636,-0.09615671,-0.12889038,-0.05709027,-0.09052918,-0.040942952,-0.064649016,-0.4446597,-0.34961557,-0.08532813,0.010972139,-0.4225718,-0.09680774,-0.29841423,-0.080826886,-0.1822856,1.5767317,-0.1500694,0.20158985,-0.37871405,0.049438104,-0.104859196,-0.11347569,-0.08100892,-0.16383646,0.2993976,-0.08007545,-0.1006545,-0.12600559,-0.52304035,-0.102999136,-0.27988905,-0.0843408,-0.078952044,-0.14223425,-0.3408222,-0.19190834,-0.059154127,1.5203713,-0.1763773,0
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,-0.8392813,-0.30308363,-0.27001813,-0.088819906,-0.093568295,0.3534922,-0.086499214,-0.076839514,0.024745187,-0.05596226,-0.11872756,-0.09187428,-0.056167826,-0.32399732,-0.08670562,-0.06079424,-0.15885636,-0.09615671,-0.14194587,-0.05709027,-0.09052918,-0.15643635,-0.064649016,-0.41303852,-0.1624775,-0.08532813,-0.20634086,-0.42363796,-0.09680774,-0.2440718,-0.080826886,-0.2174959,-0.48110306,-0.27738324,-0.5196826,-0.6280394,-0.5446122,-0.104859196,0.8766914,-0.08100892,-0.19220728,-0.48054764,-0.08007545,-0.1006545,3.2074554,-0.41856524,-0.102999136,-0.48013824,-0.0843408,-0.078952044,-0.14223425,-0.36158645,-0.68714106,-0.059154127,-0.60159594,-0.1763773,1
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,22.5389,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,0.022380134,0.07505358,-0.64602077,-0.088819906,-0.093568295,0.18723801,-0.086499214,-0.076839514,-0.13187274,-0.05596226,-0.12638798,-0.09187428,-0.056167826,-0.2234372,-0.08670562,-0.06079424,-0.15885636,-0.09615671,-0.020299086,-0.05709027,-0.09052918,-0.37841195,-0.064649016,-0.5215618,-0.21174525,-0.08532813,0.4087863,-0.30734047,-0.09680774,-0.19830853,-0.080826886,0.40804553,0.025108969,0.08933609,-0.7783792,-0.051408626,-0.22708637,-0.104859196,-0.11347569,-0.08100892,0.7298551,-0.47532502,-0.08007545,-0.1006545,-0.12600559,-0.28499326,-0.102999136,-0.40675512,-0.0843408,-0.078952044,-0.14223425,-0.31120154,-0.46813455,-0.059154127,0.12886383,1.9730563,0
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,0.07250867,-0.33730656,-0.17159243,-0.088819906,-0.093568295,-0.41624895,11.385966,-0.076839514,-0.13253148,-0.05596226,-0.29679653,-0.09187428,-0.056167826,-0.079561,-0.08670562,-0.06079424,-0.15885636,-0.09615671,-0.26065883,-0.05709027,-0.09052918,-0.41100183,-0.064649016,-0.058374114,-0.53454053,-0.08532813,0.019515501,0.43385053,-0.09680774,-0.3105506,-0.080826886,-0.22078076,0.3493631,0.25548843,-0.10976602,0.50984186,-0.5760287,-0.104859196,-0.11347569,-0.08100892,-0.6485276,-0.8639346,-0.08007545,-0.1006545,-0.12600559,0.040948328,-0.102999136,-0.09222303,-0.0843408,-0.078952044,-0.14223425,0.18227698,0.046717647,-0.059154127,0.1038497,-0.1763773,1
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,-0.29247147,-0.2950112,-0.018202279,-0.088819906,-0.093568295,-0.34673914,-0.086499214,-0.076839514,-0.025443915,-0.05596226,-0.40997997,-0.09187428,-0.056167826,-0.315483,-0.08670562,-0.06079424,-0.15885636,-0.09615671,0.2765619,-0.05709027,-0.09052918,-0.29783875,-0.064649016,0.12447131,-0.8066966,-0.08532813,0.44613194,0.05981499,-0.09680774,-0.69975686,-0.080826886,0.24405804,0.6131324,0.08980393,-0.76884687,0.61921585,-0.24965234,-0.104859196,-0.11347569,-0.08100892,-0.22936489,-0.15533626,-0.08007545,-0.1006545,-0.12600559,-0.11059726,-0.102999136,0.18227103,-0.0843408,-0.078952044,-0.14223425,0.4045087,-0.26877403,-0.059154127,0.142333,8.052037,1
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,-0.13861407,-0.3897536,0.1253724,-0.088819906,-0.093568295,-0.05421897,-0.086499214,-0.076839514,0.42031348,-0.05596226,-0.5794894,-0.09187428,-0.056167826,-0.44207388,-0.08670562,-0.06079424,-0.15885636,-0.09615671,-0.24918549,-0.05709027,-0.09052918,-0.33419913,-0.064649016,0.21678227,-0.37786373,-0.08532813,-0.014739163,-0.34832463,-0.09680774,-0.485647,-0.080826886,-0.4218595,-0.14857022,-0.19575782,-0.23230106,-0.30428877,-0.039622426,-0.104859196,-0.11347569,-0.08100892,-0.71831435,-0.511233,-0.08007545,-0.1006545,-0.12600559,0.14734542,-0.102999136,0.48989323,-0.0843408,-0.078952044,1.0648005,-0.22406298,0.6944465,-0.059154127,1.2881825,-0.1763773,0
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,-0.27221784,-0.050591357,0.61431694,-0.088819906,-0.093568295,-0.16976592,-0.086499214,-0.076839514,0.45778942,-0.05596226,0.27879885,-0.09187428,-0.056167826,0.051890858,-0.08670562,-0.06079424,-0.15885636,-0.09615671,-0.13274966,-0.05709027,-0.09052918,-0.36591586,-0.064649016,-0.19565326,0.31918794,10.350589,0.62936693,0.118455075,-0.09680774,-0.32228607,-0.080826886,-0.10262884,0.36237758,0.38552675,-0.8705573,-0.15640028,-0.073731616,-0.104859196,-0.11347569,-0.08100892,-0.21553929,-0.5514092,-0.08007545,-0.1006545,-0.12600559,-0.4162771,-0.102999136,-0.3015432,-0.0843408,8.474927,-0.14223425,0.086891115,0.035972156,-0.059154127,0.1510849,2.2535503,0
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,0.20876804,-0.5984423,0.31730682,-0.088819906,-0.093568295,-0.28893265,-0.086499214,-0.076839514,0.20458384,-0.05596226,-0.8099831,-0.09187428,-0.056167826,-0.104642175,-0.08670562,-0.06079424,-0.15885636,-0.09615671,-0.51005113,-0.05709027,-0.09052918,-0.5860781,-0.064649016,-0.18060705,-0.58755416,16.039307,-0.1218846,-0.25905398,-0.09680774,-0.5749419,-0.080826886,-0.09634021,-0.27670336,0.5244141,-0.83883494,-0.31504747,-0.28129703,-0.104859196,-0.11347569,-0.08100892,-0.53894925,-0.7017799,-0.08007545,-0.1006545,-0.12600559,-0.20679134,-0.102999136,0.2073227,-0.0843408,-0.078952044,-0.14223425,-0.38728642,0.25936037,-0.059154127,0.20841801,-0.1763773,0
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,-0.3652727,0.025639283,-0.24081953,5.781089,-0.093568295,0.06706745,-0.086499214,-0.076839514,-0.7176583,-0.05596226,0.42261127,-0.09187428,-0.056167826,-0.39010572,-0.08670562,-0.06079424,-0.15885636,-0.09615671,0.05668164,-0.05709027,-0.09052918,-0.30578315,-0.064649016,-0.6941865,-0.3167794,-0.08532813,-0.27731398,-0.3919346,-0.09680774,-0.15204445,-0.080826886,-0.09855308,-0.47606903,-0.67033905,-0.5756078,-0.33141512,-0.5953961,-0.104859196,-0.11347569,-0.08100892,-0.22171275,-0.44209576,-0.08007545,-0.1006545,-0.12600559,0.0841288,-0.102999136,0.22007531,-0.0843408,-0.078952044,-0.14223425,-0.38828397,-0.10216779,-0.059154127,-0.45607132,-0.1763773,1
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,0.787834,0.6790233,-0.28704646,-0.088819906,-0.093568295,0.05507682,-0.086499214,-0.076839514,0.6101202,-0.05596226,0.12900272,-0.09187428,-0.056167826,0.10589043,-0.08670562,-0.06079424,-0.15885636,-0.09615671,0.05768367,-0.05709027,-0.09052918,2.7711208,-0.064649016,0.14114921,0.45436496,-0.08532813,0.45042723,-0.21766445,-0.09680774,0.43613115,-0.080826886,-0.16451809,0.32766026,0.5298424,1.0715868,-0.040749174,0.7512956,-0.104859196,-0.11347569,-0.08100892,0.7486425,0.09648495,-0.08007545,-0.1006545,-0.12600559,1.1893997,-0.102999136,0.1925953,-0.0843408,-0.078952044,-0.14223425,-0.15889253,-0.026606642,-0.059154127,1.3040419,-0.1763773,1
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,0.5784732,-0.13359529,0.7946994,-0.088819906,-0.093568295,-0.31829423,-0.086499214,-0.076839514,0.5894885,-0.05596226,0.4183501,-0.09187428,-0.056167826,0.033848707,-0.08670562,-0.06079424,-0.15885636,-0.09615671,1.2461188,-0.05709027,-0.09052918,-0.2588523,-0.064649016,-0.19233066,-0.15306638,-0.08532813,-0.06771547,-0.13001686,-0.09680774,0.07412458,-0.080826886,-0.3175807,0.8465204,0.89220387,2.4313114,2.6530588,-0.33662933,-0.104859196,-0.11347569,-0.08100892,-0.11584474,-0.3679184,-0.08007545,-0.1006545,-0.12600559,0.723661,-0.102999136,0.024315353,-0.0843408,-0.078952044,-0.14223425,0.0038766207,1.5422571,-0.059154127,1.2818899,-0.1763773,0
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,20.608854,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,-0.5493533,-0.12779333,-0.4686576,-0.088819906,-0.093568295,-0.6644414,-0.086499214,-0.076839514,0.53943604,-0.05596226,0.2218585,-0.09187428,-0.056167826,-0.41990942,-0.08670562,-0.06079424,-0.15885636,-0.09615671,-0.009571474,-0.05709027,-0.09052918,-0.076502085,-0.064649016,-0.371735,-0.23569822,-0.08532813,-0.25182948,-0.3730626,-0.09680774,-0.07346974,-0.080826886,-0.25368348,0.38454854,0.16065985,0.5295782,-0.5456006,0.093368344,-0.104859196,-0.11347569,-0.08100892,-0.031073365,-0.45029607,-0.08007545,-0.1006545,-0.12600559,0.5539063,-0.102999136,-0.119782485,-0.0843408,-0.078952044,-0.14223425,0.14148019,0.1421572,-0.059154127,-0.65197337,-0.1763773,0
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,0.7652021,-0.23860425,-0.13945024,-0.088819906,-0.093568295,-0.15376794,-0.086499214,-0.076839514,-0.31796858,-0.05596226,-0.026861353,-0.09187428,-0.056167826,-0.40796745,-0.08670562,-0.06079424,-0.15885636,-0.09615671,-0.19739874,-0.05709027,-0.09052918,-0.39317638,-0.064649016,-0.19710651,-0.39930236,-0.08532813,-0.30762511,-0.5818903,-0.09680774,-0.27736664,-0.080826886,-0.029340073,1.0851482,-0.06401082,-1.3421235,0.2538393,-0.6090755,-0.104859196,-0.11347569,-0.08100892,-0.25609675,-0.44741127,-0.08007545,-0.1006545,-0.12600559,0.24957713,-0.102999136,-0.16463996,-0.0843408,-0.078952044,-0.14223425,-0.34265667,0.15969354,-0.059154127,-1.2706684,-0.1763773,0
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,1.5432547,0.19867577,-0.2679388,-0.088819906,-0.093568295,0.4499832,-0.086499214,-0.076839514,0.3955922,-0.05596226,0.062494364,-0.09187428,-0.056167826,0.55532044,-0.08670562,-0.06079424,-0.15885636,-0.09615671,0.1459362,-0.05709027,-0.09052918,-0.013963845,-0.064649016,0.44569507,0.4769359,-0.08532813,0.719256,0.20407313,-0.09680774,0.26410148,-0.080826886,0.44052252,0.1298113,0.21258748,0.024809988,0.13599841,1.238289,-0.104859196,-0.11347569,-0.08100892,2.0992563,0.43229496,-0.08007545,-0.1006545,-0.12600559,0.10317882,-0.102999136,1.0367687,-0.0843408,-0.078952044,-0.14223425,0.50877386,0.94039977,-0.059154127,0.62335986,4.4650345,1
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,0.19640408,0.32298216,-0.34196898,-0.088819906,-0.093568295,-0.034121796,-0.086499214,-0.076839514,-0.338799,-0.05596226,0.28002506,-0.09187428,-0.056167826,0.5617018,-0.08670562,-0.06079424,-0.15885636,-0.09615671,0.24307959,-0.05709027,-0.09052918,0.46477655,-0.064649016,0.25169942,0.123120114,-0.08532813,0.677006,0.024229767,-0.09680774,0.19191237,-0.080826886,0.05433979,-0.4048316,-0.1854921,-0.72070915,0.2054751,0.038369745,1.9849722,-0.11347569,-0.08100892,-0.16040246,-0.10838936,-0.08007545,-0.1006545,-0.12600559,0.13583505,-0.102999136,0.09258497,-0.0843408,-0.078952044,-0.14223425,0.14177226,-0.6417039,-0.059154127,-0.28914773,-0.1763773,1
-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.05845271,-0.059709486,-0.06135472,-0.06208287,-0.062390093,-0.06263095,-0.06869581,-0.0720785,-0.06951823,-0.07051628,-0.07152144,-0.067333296,-0.07150777,1.3304733,0.00473894,-0.07964513,-0.088819906,-0.093568295,0.51001734,-0.086499214,-0.076839514,0.32257065,-0.05596226,0.33164802,-0.09187428,-0.056167826,0.554343,-0.08670562,-0.06079424,-0.15885636,-0.09615671,0.14335477,-0.05709027,-0.09052918,0.30566406,-0.064649016,0.453555,0.12792161,-0.08532813,0.6717178,0.33512175,-0.09680774,0.51042914,-0.080826886,0.62311864,0.096402645,1.8994639,0.52427065,0.67084587,-0.17188841,-0.104859196,-0.11347569,-0.08100892,0.20954385,0.3973768,-0.08007545,-0.1006545,-0.12600559,-0.04715568,-0.102999136,0.70988125,-0.0843408,-0.078952044,-0.14223425,0.15569168,1.2428247,-0.059154127,0.7507731,-0.1763773,0
