methylation_gene__GENE_SLC29A2,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_OR11H1,rnaseq_gene__GENE_DEFB128,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_KRTAP19-4,rnaseq_gene__GENE_SNORA36C,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SCARNA27,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_TTTY22,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_KRTAP20-3,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_CT47A1,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_HES3,methylation_gene__GENE_DERL1,methylation_gene__GENE_FHOD3,methylation_gene__GENE_GALE,methylation_gene__GENE_ZNF296,methylation_gene__GENE_TMEM177,methylation_gene__GENE_KLHL22,methylation_gene__GENE_GIGYF2,methylation_gene__GENE_NR4A2,methylation_gene__GENE_HIST1H4C,methylation_gene__GENE_HIC1,rnaseq_gene__GENE_NPS,methylation_gene__GENE_EPN2,methylation_gene__GENE_FBXL2,rnaseq_gene__GENE_DEFA6,rnaseq_gene__GENE_FAM99B,methylation_gene__GENE_UBE2B,methylation_gene__GENE_ZNF596;RPL23AP53,methylation_gene__GENE_ACPL2,methylation_gene__GENE_LOC219347;C10ORF57,methylation_gene__GENE_GCC1,rnaseq_gene__GENE_ADAD1,rnaseq_gene__GENE_XAGE5,methylation_gene__GENE_MANBA,methylation_gene__GENE_RAB6B,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_PLK4,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_PRC1,methylation_gene__GENE_PXT1;KCTD20,methylation_gene__GENE_TARS,methylation_gene__GENE_CCPG1,methylation_gene__GENE_RSAD2,methylation_gene__GENE_MIR219-1;RING1,methylation_gene__GENE_EMP1,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_NOC2L;KLHL17,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_RPN2;C20ORF132,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_YWHAG,methylation_gene__GENE_C14ORF104,methylation_gene__GENE_KDM1A,methylation_gene__GENE_TRNAU1AP,methylation_gene__GENE_IQCC,methylation_gene__GENE_TMED10,methylation_gene__GENE_WDR5B,methylation_gene__GENE_EPHB6,methylation_gene__GENE_PXMP3,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_LPHN1,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_HERC5,methylation_gene__GENE_VCP,rnaseq_gene__GENE_OR5D16,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_YIF1A,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_EPHB2,methylation_gene__GENE_FBXW8,methylation_gene__GENE_HINT2,methylation_gene__GENE_TRIB3,methylation_gene__GENE_VAMP2,methylation_gene__GENE_PFKFB2,methylation_gene__GENE_SREBF2,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_TSTD2;NCBP1,methylation_gene__GENE_PHPT1,methylation_gene__GENE_TOR1A,methylation_gene__GENE_PRIM2,methylation_gene__GENE_SNAP29;PI4KA,methylation_gene__GENE_POLL;RP11-529I10.4,rnaseq_gene__GENE_OR7D4,methylation_gene__GENE_HIST1H1C,target
-0.063994326,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.16378647,0.14252044,-0.07715841,0.27966353,0.6038657,0.25691265,0.018424388,0.075985104,-0.15243143,0.10290288,-0.078769214,0.73912144,-0.13195343,-0.115279995,-0.05137616,0.08822969,-0.047397606,0.37009737,0.17717741,0.8228627,-0.076208994,-0.121873505,0.24705312,-0.1435183,0.05147487,-0.0062840437,-0.052885056,0.012879704,0.23451996,0.21034697,0.17169441,0.2192248,0.6514605,0.16618152,-0.30855098,-0.31321827,-0.07707038,-0.21844387,0.21251452,0.19462034,0.2106993,0.5153895,-0.19946375,0.6004055,-0.05296452,0.24787568,-0.06765439,0.6645971,0.11991295,-0.071930744,0.117455386,0.0640723,0.660972,0.9477339,-0.07671373,-0.13364081,0.77786434,0.25984,-0.21295579,0.2274023,0.6308211,-0.28937674,-0.37267143,0.1637867,0.32345158,0.15917064,0.23747809,0.14046952,0.4093329,0.29215223,-0.24142721,0.44337395,-0.11952398,-0.12458608,0.007405077,1
-0.1229994,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.1413952,-0.0026558342,0.07122552,-0.21025169,-0.14634149,-0.15735686,-0.18981354,-0.10833023,-0.05208512,-0.21318355,-0.078769214,-0.25168213,-0.020550653,-0.115279995,-0.05137616,-0.20874657,-0.018608445,-0.07215524,-0.024430808,-0.31566393,-0.076208994,-0.121873505,-0.3253538,-0.12771927,-0.3500444,-0.23407821,-0.052885056,-0.2537288,-0.0077960454,-0.14005896,-0.20061192,-0.1974712,-0.10748114,-0.10747078,-0.08455971,-0.29149985,-0.07707038,-0.28771758,0.04820393,0.5510256,-0.2781162,-0.21558297,-0.39360756,-0.2937261,0.056299705,-0.17736928,-0.15892942,-0.13107507,-0.2648267,0.13925834,-0.25263667,-0.26010373,-0.39180169,-0.12647049,-0.07671373,-0.13364081,-0.22649288,-0.18334487,-0.37257138,-0.23010015,-0.41940832,4.377336,-0.46365964,0.0022888137,-0.12517221,-0.5297077,0.1650683,-0.2123433,-0.34604996,-0.2810907,-0.430549,-0.4527165,-0.051145364,-0.12458608,0.18358302,0
0.02269143,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,0.16065606,0.23816885,0.06748573,0.4873565,0.73583806,0.046130024,0.029951632,0.020860333,0.1307536,0.19882555,-0.078769214,0.9296425,-0.1036768,-0.115279995,-0.05137616,0.06751238,-0.0678885,0.4855436,0.11685446,0.91449696,-0.076208994,-0.121873505,0.025839666,-0.1006807,0.25227374,0.17120671,-0.052885056,0.016121011,0.5219506,0.10862076,0.3264501,0.36070794,0.60788316,0.024744103,-0.09252246,-0.24952663,-0.07707038,-0.17780444,0.7380694,0.4910988,-0.08731419,-0.012913811,-0.3643218,0.33447045,-0.019280892,0.31216493,0.08361154,0.46736005,1.1440198,-0.67189187,0.5119693,0.2606202,-0.25320855,0.03698993,-0.07671373,-0.13364081,1.415722,0.39316353,0.028949477,0.11864991,0.2241897,-0.2948157,-0.38160872,0.3077375,0.17491665,-0.11711419,0.31493893,0.19783403,0.65952086,0.22642045,-0.33504713,-0.11506337,0.60176075,20.554184,0.2207932,0
-0.19484052,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.04384049,-0.17710498,-0.19687915,-0.04198958,-0.17751564,-0.3488786,-0.08964972,-0.27758303,-0.07281255,-0.050330494,-0.078769214,-0.14390215,-0.3656121,-0.115279995,-0.05137616,-0.18717015,-0.17506686,0.043302447,-0.25231376,-0.35836098,-0.076208994,-0.121873505,0.022588158,-0.1388571,0.0481726,-0.46976757,-0.052885056,-0.47794697,-0.13341163,-0.028788911,-0.3477663,0.16978788,-0.3918612,-0.2930749,0.25723314,-0.27023226,-0.07707038,-0.15066165,-0.013192426,-0.28316593,-0.16942057,-0.4336053,-0.065113254,-0.2972874,-0.15306652,-0.45585036,-0.30243546,-0.35127074,-0.28396526,-0.018851314,-0.15883763,0.019353822,0.32753873,0.21453243,-0.07671373,-0.13364081,-0.21021308,0.044752683,-0.47617093,-0.39896953,-0.023768958,-0.29360205,-0.41072482,-0.40140417,-0.8254985,-0.42436078,-0.15936181,-0.19353317,-0.3422617,-0.08532907,-0.41384006,-0.10361072,-0.19017053,-0.12458608,-0.35030606,0
0.32181054,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,0.03374125,0.07687261,0.07211835,-0.043566667,0.13503641,0.0038599432,0.18380694,0.3559679,0.0579313,0.47794628,-0.078769214,-0.08056533,0.0004540041,-0.115279995,-0.05137616,-0.22511637,-0.06976076,0.08981036,0.26823843,0.057049174,-0.076208994,-0.121873505,0.037333027,0.037560098,0.13294166,0.10643132,-0.052885056,0.6275313,1.1019359,0.22233792,-0.050769895,0.05618592,-0.03461508,0.11548293,-0.15611005,-0.09018878,-0.07707038,-0.01941367,-0.29930797,1.5508178,0.1861536,0.7075294,-0.099681504,0.2918114,0.27179727,0.30650654,-0.0914317,-0.03418456,-0.07283608,0.16052347,0.6477693,0.15858567,0.18351232,-0.58939105,-0.07671373,-0.13364081,0.0061235563,-0.012475458,0.0037204903,0.24270143,0.18126093,0.04802727,-0.17718422,0.12892705,0.42472082,0.18395904,-0.14314474,-0.21395476,0.019751957,-0.008287428,0.2764891,9.483351,0.38321263,-0.12458608,0.7631675,1
-0.15424272,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.052966192,-0.09493694,0.31244907,0.022736521,-0.0011842904,0.19602892,0.17181912,-0.02815529,-0.09808096,0.0031680274,-0.078769214,-0.24643108,-0.028255027,-0.115279995,-0.05137616,1.2861195,0.042295724,-0.11844549,-0.1385722,-0.1816197,-0.076208994,-0.121873505,0.046832666,-0.24372625,-0.029076457,-0.25122103,-0.052885056,-0.4563787,-0.18243197,0.442996,-0.21726103,-0.3147683,-0.2186675,-0.070025,21.452406,0.52747774,-0.07707038,-0.5383755,-0.1328571,0.07448302,-0.12760642,0.12767373,-0.4622692,-0.18958928,-0.2358544,0.13114336,-0.33952817,-0.14008556,0.6343546,0.41869563,-0.16782908,-0.66053975,0.5185841,0.7933957,-0.07671373,-0.13364081,-0.34767404,0.5265883,-0.44330305,-0.25439224,-0.23838076,-0.11153283,-0.40439764,-0.049518038,0.12383426,0.23147453,-0.16084479,0.070129395,0.38392895,0.3405895,0.45755556,-0.25704738,0.18543926,-0.12458608,0.34851387,0
-0.17667922,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.28365538,-0.12789172,-0.13261417,0.001196887,0.03476367,0.13251607,0.45834294,-0.064934835,-0.083044134,0.2819984,-0.078769214,-0.32124844,-0.28393644,-0.115279995,-0.05137616,0.02813379,-0.20417441,-0.20771478,-0.107791886,-0.19806905,-0.076208994,-0.121873505,0.0148920175,-0.19249368,-0.06867502,-0.1563222,-0.052885056,-0.115554385,0.029211475,-0.14120896,0.29340506,-0.14055291,-0.25234735,-0.10991121,-0.09999671,-0.14359172,-0.07707038,-0.31441268,0.249365,0.17394432,-0.10534965,-0.02366083,-0.13815922,0.18670805,0.2526942,-0.04728611,0.9251041,0.033195365,0.120913506,0.4344514,-0.33728608,-0.45498818,0.68138933,0.3115352,-0.07671373,-0.13364081,-0.12487292,0.06251554,-0.031437855,0.10722249,0.32536668,-0.3043839,-0.44138455,-0.14279924,0.69885063,-0.40765122,-0.046424787,-0.3262446,0.070237555,-0.109079905,-0.33684343,-0.051853586,0.23339468,-0.12458608,0.447769,0
0.037497945,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,0.1334718,-0.075846404,0.2286887,0.3995598,-0.08156422,0.537796,0.4488301,-0.024588535,0.20289177,1.1109599,-0.078769214,0.10685758,-0.087673716,-0.115279995,-0.05137616,0.49320915,-0.16928937,-0.13472666,6.0465903,-0.19456783,-0.076208994,-0.121873505,0.16238874,-0.12337914,0.97427803,0.4201688,-0.052885056,-0.031272758,0.90627515,0.3339498,0.17421232,-0.05052464,0.010876793,0.19554839,0.08812776,0.6485997,-0.07707038,0.5033824,1.3235735,0.18994923,0.83235776,0.63664263,0.7306225,0.2822364,0.31013587,1.0777029,0.2135741,0.5180179,-0.3177014,0.51395935,-0.29281726,-0.5182939,0.022521822,-0.50008833,-0.07671373,-0.13364081,-0.04183206,0.8836986,0.21771176,0.26929277,0.38096583,0.18019958,0.4012241,0.027186416,0.18231936,-0.083488785,0.62905943,-0.018276833,0.71430695,0.24919832,0.12112929,1.131904,0.07479462,-0.12458608,0.30829287,1
-0.07552448,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.15531212,0.1987983,-0.13528167,0.11705329,-0.023009665,0.06429517,-0.055905733,-0.30318755,0.15755306,-0.10971227,-0.078769214,-0.21804455,-0.019242173,-0.115279995,-0.05137616,0.44917703,-0.11169697,0.21375279,-0.23786798,-0.043306682,-0.076208994,-0.121873505,-0.18111214,-0.052927703,0.13173611,-0.29654914,-0.052885056,-0.20564622,0.0011644847,-0.38144577,-0.13924655,-0.27034393,-0.035780128,-0.33292732,0.26287517,0.430924,-0.07707038,-0.2381464,-0.20761329,-0.40180552,0.028261138,-0.36419338,-0.26291704,-0.11538474,0.23345713,-0.111942194,0.031343818,-0.30378506,-0.2821592,0.37442297,-0.069039635,-0.06451675,0.32260746,0.7361253,-0.07671373,-0.13364081,-0.4513906,0.5786431,0.018985925,-0.1405098,0.46410573,0.061461527,0.347608,0.2611806,0.015126971,-0.31277257,-0.2615911,-0.4053983,-0.38282216,-0.10233814,-0.4499886,-0.41409513,-0.061472036,-0.12458608,-0.07479735,0
-0.04564734,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,0.01824648,-0.26280218,0.18242234,0.43970564,-0.14515758,0.1795454,-0.008346095,0.10695534,0.0709041,-0.01802929,-0.078769214,0.02199196,-0.095641404,-0.115279995,-0.05137616,0.07851223,-0.010735995,-0.13791038,-0.03129794,-0.23805076,-0.076208994,-0.121873505,-0.14115809,-0.15914959,-0.0021031955,0.21693109,-0.052885056,0.17395161,0.08291574,0.03272818,-0.0423379,0.128693,-0.047995508,0.15763791,0.20132983,-0.4577003,-0.07707038,0.037454672,0.088539325,0.023773275,0.05926168,0.14480492,-0.079305045,0.10891618,-0.27607036,0.022046987,0.08668095,-0.058527704,-0.3400899,0.2767825,-0.408895,-0.463221,0.06856572,-0.51470345,-0.07671373,-0.13364081,-0.12390333,-0.17622456,0.06609696,-0.02803645,0.4030002,-0.10692299,-0.34061337,0.3093145,0.10406692,0.4565363,0.15569833,-0.022880293,-0.0029993954,-0.14502165,0.035533067,-0.20734404,0.3213626,-0.12458608,-0.09806751,0
-0.06596619,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,0.12328181,0.06837268,0.12615293,-0.1430151,0.15054113,-0.06110782,-0.093993716,0.086733624,-0.15841581,-0.15413144,-0.078769214,-0.073064916,-0.027041359,-0.115279995,-0.05137616,-0.30551222,0.06913781,-0.17937806,-0.05500629,0.26729348,-0.076208994,-0.121873505,-0.08141059,-0.098550834,-0.19420478,-0.14020884,-0.052885056,0.1593503,0.1372026,0.039704684,0.08457372,-0.26415685,-0.12321004,-0.17566477,-0.18362914,0.010310757,-0.07707038,-0.004292308,0.3580421,0.017688552,-0.23413971,-0.2065798,0.034166012,-0.22898017,-0.12971202,-0.14390063,-0.2047121,0.09146826,-0.34392247,0.21727926,-0.14131314,-0.31549847,-0.07113351,0.30122158,-0.07671373,-0.13364081,0.113124296,0.35341394,0.44855464,0.013935885,-0.25943142,-0.13815637,0.3686889,0.4213169,-0.22757688,0.474672,-0.039989006,0.16074389,-0.48004442,0.244629,0.1791181,0.117056094,0.0987087,-0.12458608,0.24072807,0
-0.024442304,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,0.057817366,-0.0371028,-0.09577133,-0.0333683,-0.10758032,0.11079745,0.0508939,0.14589308,-0.18240431,-0.30287153,-0.078769214,-0.4573111,-0.07671888,4.188058,-0.05137616,-0.27830833,-0.13996898,-0.28244054,0.15023735,-0.45680344,-0.076208994,-0.121873505,0.18744424,-0.14518905,0.10781016,0.10161187,-0.052885056,0.06898426,-0.03945744,0.6447968,-0.099791124,0.5304,-0.22443835,-0.10025987,-0.19591303,-0.69602585,-0.07707038,0.2076871,-0.13168982,0.15120068,0.18108487,-0.11008102,1.2041603,-0.09198352,0.14836481,0.13564458,-0.16854475,-0.06326901,-0.069352426,-0.028531328,-0.15425107,-0.14832896,-0.19841594,-0.59859,-0.07671373,1.6649773,-0.66011125,-0.068592876,0.95346814,0.44974607,0.15864184,-0.124946624,-0.08371113,-0.27875993,0.28354114,0.4112079,0.2669064,0.2015188,0.6109777,-0.010030365,0.5821185,0.22413227,0.39118984,-0.12458608,0.7188097,1
-0.15640593,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,0.12997878,-0.14737645,-0.3420918,-0.18707474,-0.2554754,-0.07452589,-0.21941938,-0.2942115,-0.2554001,0.079715304,-0.078769214,-0.43323132,-0.116191,-0.115279995,-0.05137616,-0.58061475,-0.2007168,-0.44567305,-0.09573624,-0.24945769,-0.076208994,-0.121873505,0.0902541,-0.19390737,-0.22827284,-0.026614558,-0.052885056,-0.3351934,0.32856965,-0.1534428,-0.27599117,1.0377146,-0.5518223,-0.42044565,-0.59738207,0.06541384,-0.07707038,0.13012536,-0.2480826,-0.12978245,0.042528022,0.34407333,0.45117843,-0.13864425,0.23086378,-0.33473668,-0.2749113,0.39985085,-0.5850612,0.44027793,-0.40066317,-0.4145584,0.20675075,-0.1021241,-0.07671373,-0.13364081,-0.19833317,-0.36365655,0.3200645,-0.49931943,1.2259974,0.36681554,0.08155647,-0.42764813,-0.25869936,0.21982004,-0.04563115,-0.56553924,0.21874696,-0.2537859,0.6389461,-0.57735515,-0.35054418,-0.12458608,-0.09141318,1
-0.121411845,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.008218997,-0.18699652,-0.148621,0.13805184,-0.08895149,0.032111578,0.11708605,-0.22608693,-0.29478198,0.16748424,-0.078769214,-0.1988406,-0.24962056,-0.115279995,-0.05137616,0.3280313,-0.23091544,0.579238,-0.022340136,-0.19276452,-0.076208994,-0.121873505,0.27242172,-0.06326922,-0.227477,-0.09267112,-0.052885056,-0.21879813,-0.1571928,0.26706314,-0.17219044,0.07481884,-0.25595862,0.092458256,-0.17194916,-0.07945447,-0.07707038,0.010550467,0.30089343,0.033026934,-0.0820475,0.18812914,0.2743023,-0.40801078,-0.18738201,0.0364201,-0.11467517,-0.044863533,-0.42398638,0.17135686,0.06522341,0.014772735,0.35659796,-0.32462063,-0.07671373,-0.13364081,-0.40744448,-0.32105756,0.29601768,-0.19112231,-0.0534458,0.0843307,0.23670891,-0.22826694,0.7340136,0.091125876,0.017596357,-0.37747538,0.50014824,0.026648538,0.38592002,-0.1484781,-0.21679835,-0.12458608,0.08631607,1
-0.028875003,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,0.6780109,-0.23408598,-0.12608528,0.2967908,0.10511661,0.03105456,-0.1229053,0.077801764,-0.13754368,-0.05667883,-0.078769214,-0.066781916,0.010728655,1.3673882,-0.05137616,-0.20709495,-0.12715544,-0.082903534,0.11523214,0.06957543,-0.076208994,-0.121873505,-0.14677475,-0.065417886,0.24302962,-0.06575982,-0.052885056,0.5253455,-0.055638175,0.22999947,-0.070796475,-0.020180866,0.37207654,-0.11048166,-0.31068093,0.44203058,-0.07707038,-0.19515237,0.02697074,-0.12621161,0.07133175,0.19295955,0.15938862,-0.012950599,0.03264142,-0.098281786,-0.19062433,0.4216695,-0.4368404,0.27174273,-0.22751434,1.5996983,0.52675843,-0.18729916,-0.07671373,0.39041442,-0.19897035,-0.16498864,-0.033274703,-0.11343915,0.5930649,0.11669107,0.58448946,-0.031406924,0.4144085,-0.041235622,0.018674945,-0.2802236,0.25263625,-0.31328258,0.4048298,0.16250625,-0.36956984,-0.12458608,-0.0709981,1
0.06383339,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.06883227,-0.05237115,-0.17450051,-0.011354356,-0.23885328,0.15647133,0.07685048,0.24998073,-0.20022553,0.13783778,-0.078769214,-0.5920212,0.033634786,-0.115279995,-0.05137616,0.0088562565,0.026332743,-0.2754322,0.03906306,-0.119275235,-0.076208994,-0.121873505,-0.077666245,-0.16193737,-0.13683437,0.17941575,-0.052885056,0.3245,-0.080048986,-0.02708785,-0.03861621,0.14201814,-0.13014291,-0.22523475,-0.16051176,0.1160122,-0.07707038,0.45465976,0.20974335,0.25270054,0.33450064,0.06922329,-0.22097021,-0.08146158,-0.23826703,0.24297804,0.024574248,0.65022445,-0.02874867,0.44482756,-0.26512545,-0.2869129,0.12634316,-0.95371395,-0.07671373,-0.13364081,-0.27572453,0.59596205,0.37705788,0.22555777,0.19783604,0.09072779,-0.053458598,-0.00914096,0.1988966,0.81232995,0.07727508,0.043087747,-0.036803234,0.25821933,0.28212178,0.24478696,0.09218999,-0.12458608,0.6151651,1
0.07703122,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.19136468,-0.13619006,-0.10024871,-0.111338586,0.12863472,-0.13343056,-0.09413996,0.2049013,0.07190197,0.1354131,-0.078769214,-0.21405149,-0.084259085,-0.115279995,-0.05137616,0.010337723,0.21256283,-0.12532185,0.019698124,-0.31504142,-0.076208994,-0.121873505,-0.082166724,-0.08868916,-0.16828158,-0.11977432,-0.052885056,-0.13216454,-0.5724959,0.022572454,0.5438419,-0.23867516,-0.30142668,-0.18523706,-0.29888692,-0.14901276,-0.07707038,0.37433067,-0.049343903,0.27921423,0.35632908,-0.2638732,-0.351712,-0.21201126,0.59144646,-0.52897507,0.10087243,0.05646085,0.7741386,0.28614947,-0.23971006,-0.4144363,0.589334,-0.45318154,-0.07671373,0.48237064,0.67785424,0.47761974,-0.07862569,-0.23417552,0.0021073958,-0.039100997,-0.06105887,0.648088,0.011571648,0.8234096,0.08652525,-0.28051758,-0.26527235,-0.032844234,-0.0755746,-0.2847437,-0.10872874,0.899835,-0.09159743,1
-0.14403312,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.30930293,0.010318077,-0.11100467,-0.11448881,-0.19056977,-0.022887887,-0.1647009,-0.2002076,-0.16204691,-0.36112055,-0.078769214,-0.32593408,-0.19450338,-0.115279995,-0.05137616,0.102683134,-0.05452935,-0.011057755,10.047521,-0.06826303,-0.076208994,-0.121873505,-0.1520786,2.0231977,-0.41571417,-0.0630227,-0.052885056,-0.26043597,-0.24220219,-0.4032525,-0.06492474,-0.27598208,-0.15278423,0.22874597,-0.013183888,-0.45607477,-0.07707038,0.15357609,0.04293497,-0.57239735,-0.20737526,-0.5487875,0.45404637,-0.3733966,-0.1447747,-0.42315373,0.079883665,-0.27706358,-0.37618643,0.24078521,-0.014042049,-0.17269279,-0.048985172,-0.012695538,-0.07671373,-0.13364081,-0.61687374,-0.2153956,0.21805112,-0.30351314,-0.03264827,-0.20318677,-0.37875906,-0.23381515,-0.3067935,-0.3213893,-0.21883298,-0.32689017,0.1226706,-0.4083374,-0.23458101,-0.47201574,-0.15243128,-0.12458608,-0.5066101,0
