rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_TSPY4,methylation_gene__GENE_GPI,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_TSPY3,methylation_gene__GENE_ACPL2,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_KRTAP19-6,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_DEFB104A,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_P2RX6P,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_FAM99A,rnaseq_gene__GENE_NKX6-2,rnaseq_gene__GENE_ZNF735,rnaseq_gene__GENE_SRY,rnaseq_gene__GENE_HES3,rnaseq_gene__GENE_DAZ1,methylation_gene__GENE_GMCL1,methylation_gene__GENE_VEGFB,rnaseq_gene__GENE_LCE3E,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_IAPP,rnaseq_gene__GENE_TMEM207,rnaseq_gene__GENE_LIM2,rnaseq_gene__GENE_MOS,methylation_gene__GENE_AKT1,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_OR7G2,methylation_gene__GENE_TPP1,rnaseq_gene__GENE_CRYGA,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_SNORA69,methylation_gene__GENE_FRY,rnaseq_gene__GENE_ADAM7,methylation_gene__GENE_SLC22A17,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_OR6C4,rnaseq_gene__GENE_OR5T3,methylation_gene__GENE_DUSP4,methylation_gene__GENE_LPCAT1,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_SAA3P,rnaseq_gene__GENE_KRTAP10-1,methylation_gene__GENE_TRIB3,methylation_gene__GENE_RUNDC2A,rnaseq_gene__GENE_TBC1D28,rnaseq_gene__GENE_OR10T2,rnaseq_gene__GENE_SPRR2B,methylation_gene__GENE_MDK,methylation_gene__GENE_RCBTB2,rnaseq_gene__GENE_RPS4Y2,methylation_gene__GENE_AMDHD2,methylation_gene__GENE_GABBR1,methylation_gene__GENE_AP2B1,rnaseq_gene__GENE_LCE3D,methylation_gene__GENE_C6ORF64,rnaseq_gene__GENE_OR2M1P,rnaseq_gene__GENE_OR56A1,rnaseq_gene__GENE_IFNK,rnaseq_gene__GENE_SPAG11A,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_DEFB108B,methylation_gene__GENE_ZNF345,rnaseq_gene__GENE_SSX7,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_LINC00442,methylation_gene__GENE_UBE3C,methylation_gene__GENE_BBX,methylation_gene__GENE_MYLIP,rnaseq_gene__GENE_SNAR-B2,rnaseq_gene__GENE_NCR2,methylation_gene__GENE_INHA;OBSL1,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_FAM99B,methylation_gene__GENE_C13ORF1,rnaseq_gene__GENE_KRTAP11-1,methylation_gene__GENE_RNF7,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_TSPY2,target
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,0.04045863,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,-0.53846717,1.125926,-0.06925289,-0.071920976,-0.062246185,-0.041330405,-0.71565366,-0.06825314,0.1664265,-0.048288155,-0.059162382,-0.052082743,-0.06940588,1.2765324,-0.11686524,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,0.056712516,0.019629998,-0.12899014,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,0.84467643,0.3256702,-0.06859739,-0.289478,-0.07638114,-0.08846551,-0.08561648,-0.2577639,-0.1181239,0.21943966,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.33512,-0.13532878,-0.078748696,-0.16757363,-0.13944355,0.06635198,-0.31333774,-0.16144404,-0.065219104,-0.17258121,-0.1070058,0.079138525,-0.04301151,0.337818,4.659285,-1.1060479,-0.17848194,13.702535,-0.10272443,-0.16392021,1.9581892,-0.10430648,-0.13369994,-0.05221101,-0.65305436,-0.13104095,0.17819817,-0.17408647,0.2302714,-0.14490129,19.914734,-0.13498159,-0.28078485,0.03637306,-0.06331775,-0.042923182,-0.19440177,-0.15536214,-0.27532572,-0.23920889,-0.061702468,1
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,0.06743594,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,-0.026363598,-0.18295519,-0.06925289,-0.071920976,-0.062246185,-0.041330405,-0.051954675,-0.06825314,0.022498649,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,-0.21354017,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,-0.11514374,-0.17443423,-0.12899014,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,-0.061917085,0.09969291,-0.06859739,-0.5010146,-0.07638114,-0.08846551,-0.08561648,-0.07871951,-0.1181239,-0.18674877,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,0.09953686,-0.18267298,-0.078748696,-0.16757363,-0.13944355,-0.017960029,-0.24980786,-0.16144404,-0.065219104,-0.17258121,-0.074890144,0.0058300383,-0.04301151,0.09967557,0.102334514,-0.29257548,-0.17848194,-0.26139668,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,-0.8998018,-0.13104095,-0.33209154,-0.17408647,0.019900508,-0.22240734,-0.19222254,-0.13498159,-0.28078485,0.20177807,-0.06331775,-0.042923182,-0.34006423,-0.15536214,-0.30103174,-0.3277221,-0.061702468,1
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,0.14017914,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,0.0030290142,-0.50995636,-0.06925289,-0.071920976,-0.062246185,-0.041330405,-0.17188632,-0.06825314,-0.15934077,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,-0.05181252,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,0.06802903,1.8579632,-0.12899014,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,-0.60438716,0.05005062,-0.06859739,-0.07280607,-0.07638114,-0.08846551,-0.08561648,0.09380192,-0.1181239,0.24046919,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,1.5121667,23.86975,-0.078748696,-0.16757363,-0.13944355,0.043815434,0.49404496,22.158072,-0.065219104,-0.17258121,-0.056284666,-0.00019656416,-0.04301151,0.4939777,0.076032795,-0.35088873,-0.17848194,-0.22668919,-0.10272443,1.826694,-0.28798902,-0.10430648,-0.13369994,-0.05221101,-0.61735165,-0.13104095,0.18274668,0.8681433,0.68985784,-0.31876197,-0.39097983,-0.13498159,-0.28078485,19.991968,-0.06331775,-0.042923182,-0.5415041,-0.15536214,-0.12765273,-0.2543313,-0.061702468,1
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,0.07515056,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,-0.2513299,-0.362267,-0.06925289,-0.071920976,-0.062246185,-0.041330405,-0.33020052,-0.06825314,-0.10237831,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,-0.12301788,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,-0.07933658,-0.060783092,-0.12899014,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,-0.41053313,0.43419343,-0.06859739,-0.11355883,-0.07638114,-0.08846551,-0.08561648,-0.1504287,-0.1181239,-0.14356586,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,0.407776,0.023583345,-0.078748696,-0.16757363,-0.13944355,-0.08796066,-1.0588683,-0.16144404,-0.065219104,-0.17258121,-0.15009764,0.08642681,-0.04301151,0.096051656,0.005577158,-0.39673862,-0.17848194,-0.30037737,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,-0.5681284,-0.13104095,-0.06237767,-0.17408647,0.18909575,-0.1926027,-0.5136104,-0.13498159,-0.28078485,-0.12705958,-0.06331775,-0.042923182,-0.39397487,-0.15536214,-0.24058014,-0.3934989,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,0.16170199,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,-0.03528909,-0.32824165,-0.06925289,-0.071920976,-0.062246185,-0.041330405,-0.08507484,-0.06825314,0.122141145,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,0.016506558,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,0.14111668,0.24265493,-0.12899014,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,-0.6968639,0.14119728,-0.06859739,-0.2320918,-0.07638114,-0.08846551,-0.08561648,0.056068223,-0.1181239,-0.11113405,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,0.965533,0.20068297,-0.078748696,-0.16757363,-0.13944355,0.17241305,0.027223887,-0.16144404,-0.065219104,-0.17258121,0.08414525,0.13538845,-0.04301151,0.58204377,-0.052483115,-0.13527504,-0.17848194,0.13131177,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,-0.41854778,-0.13104095,0.37636018,-0.17408647,0.27373144,-0.28928238,-0.3611442,-0.13498159,-0.28078485,-0.11354894,-0.06331775,-0.042923182,-0.24505916,-0.15536214,0.04905346,0.27350214,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,0.047802202,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,-0.21700618,0.12795596,1.0910516,-0.071920976,-0.062246185,-0.041330405,-0.2291692,-0.06825314,-0.21876353,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,-0.040943146,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,0.014709253,0.10645857,-0.12899014,-0.19387476,-0.14094758,-0.11980957,2.1572888,-0.09939945,-0.032651335,0.6039751,-0.06859739,-0.043243762,-0.07638114,-0.08846551,-0.08561648,0.02282122,-0.1181239,0.50950986,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,0.13500744,0.21107972,-0.078748696,-0.16757363,-0.13944355,0.0069988715,-0.593565,1.394383,-0.065219104,-0.17258121,-0.022459645,-0.031358223,-0.04301151,0.6755929,0.15807307,-0.31848252,-0.17848194,-0.2926953,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,-0.48920336,-0.13104095,0.07990849,-0.17408647,0.29630068,-0.19378638,-0.13689332,-0.13498159,-0.28078485,0.29223016,-0.06331775,-0.042923182,-0.20501122,1.6216913,-0.22991921,-0.43396285,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,-0.23900355,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,0.054506056,-0.109991774,-0.06925289,-0.071920976,-0.062246185,-0.041330405,0.120570615,-0.06825314,-0.7238347,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,1.5407443,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,-0.6734198,-0.7528562,-0.12899014,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,-0.9272794,-0.734446,-0.06859739,0.58180934,-0.07638114,-0.08846551,-0.08561648,-0.24839233,-0.1181239,-0.3733056,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.6717514,-0.27720556,-0.078748696,-0.16757363,-0.13944355,-0.2642127,0.6290395,-0.16144404,-0.065219104,2.406945,-0.22672862,-1.1564403,-0.04301151,-0.5750147,-0.34082684,-1.2574182,-0.17848194,-0.7054442,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,0.16896145,-0.13104095,0.10314663,-0.17408647,-1.2613155,0.27150154,-0.265938,-0.13498159,-0.28078485,-0.3289586,-0.06331775,-0.042923182,0.16730759,-0.15536214,-0.033095755,-0.49282682,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,0.1921349,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,0.13167642,-0.23130998,-0.06925289,-0.071920976,-0.062246185,-0.041330405,0.6571882,-0.06825314,-0.32506633,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,-0.061367854,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,-0.43456632,-0.57425624,-0.12899014,24.829235,2.7516284,-0.11980957,-0.23341642,-0.09939945,-0.1107768,-0.9005042,-0.06859739,0.1626084,-0.07638114,-0.08846551,-0.08561648,-0.39220828,-0.1181239,-0.5179612,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.32212505,-0.10079197,-0.078748696,-0.16757363,-0.13944355,-0.28007737,-0.58285105,-0.16144404,-0.065219104,3.4676616,-0.38553616,-0.21249366,-0.04301151,-0.35854182,-0.5217306,0.12591006,1.9446149,-0.81285775,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,-0.18909034,-0.13104095,-0.667391,-0.17408647,-0.71445394,0.15925366,-0.32423937,-0.13498159,-0.28078485,-0.31207946,-0.06331775,-0.042923182,-0.48498708,-0.15536214,-0.42610538,-0.15843798,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,-0.03714657,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,0.08934017,-0.36880976,-0.06925289,-0.071920976,-0.062246185,-0.041330405,-0.00787343,-0.06825314,-0.39210108,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,0.2727791,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,-0.5746963,-0.5515995,-0.12899014,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,-0.6142786,-1.3231882,-0.06859739,-0.21822776,-0.07638114,-0.08846551,-0.08561648,-0.61950094,-0.1181239,-0.2950999,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.62133974,-0.029809155,-0.078748696,-0.16757363,-0.13944355,-0.19803816,-0.58426607,-0.16144404,-0.065219104,-0.17258121,-0.23806785,-0.8703596,-0.04301151,-0.36578977,-0.60342765,-0.60893804,-0.17848194,-0.72619545,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,-0.18608834,-0.13104095,0.00092559436,-0.17408647,-0.670114,-0.724375,-0.2225792,-0.13498159,-0.28078485,-0.24707799,-0.06331775,-0.042923182,-0.31125343,-0.15536214,-0.50335234,0.42032796,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,0.07302914,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,-0.0531584,0.011225757,-0.06925289,-0.071920976,-0.062246185,-0.041330405,0.61819834,-0.06825314,-0.37474245,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,-0.11784697,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,-0.5963101,-0.21850759,-0.12899014,-0.19387476,-0.14094758,-0.11980957,22.64112,-0.09939945,-0.9770015,-0.3911779,-0.06859739,0.17571034,-0.07638114,-0.08846551,-0.08561648,-0.25078118,-0.1181239,-0.2065074,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.20378505,-0.14947934,-0.078748696,-0.16757363,-0.13944355,-0.14072308,-0.15439805,-0.16144404,-0.065219104,-0.17258121,-0.1488564,-0.4359912,-0.04301151,-0.28691554,-0.10609975,-0.5146985,-0.17848194,-0.6009316,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,0.32909104,-0.13104095,-0.39672992,-0.17408647,-0.81347233,0.22240584,0.085785046,-0.13498159,1.7499652,-0.15172008,-0.06331775,-0.042923182,0.5028553,-0.15536214,-0.30111974,-0.15804444,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,0.021946743,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,0.14323047,-0.11801198,-0.06925289,-0.071920976,-0.062246185,-0.041330405,0.73213536,-0.06825314,-0.28946128,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,-0.16743726,-0.06427042,-0.050053358,-0.069542356,3.124655,-0.09391567,-0.06418999,-0.089100406,-0.08408102,-0.3113726,-0.41531637,-0.12899014,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,-0.32573956,-0.77955997,-0.06859739,-0.07897388,-0.07638114,-0.08846551,-0.08561648,-0.14899963,-0.1181239,-0.018935526,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.20746435,-0.016991831,-0.078748696,-0.16757363,-0.13944355,-0.22266424,0.7078768,-0.16144404,-0.065219104,-0.17258121,-0.11240619,-0.41473362,-0.04301151,-0.46308097,-0.037618674,0.33203715,-0.17848194,-0.1426152,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,-0.08257058,-0.13104095,-0.06414738,-0.17408647,-0.25844985,0.010080163,0.029084759,-0.13498159,-0.28078485,-0.15769649,-0.06331775,-0.042923182,-0.005444862,-0.15536214,-0.1863575,-0.27038914,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,-0.0743723,-0.05562216,-0.067629814,30.791517,-0.042500064,-0.04756436,-0.2552392,-0.16777626,-0.06925289,-0.071920976,-0.062246185,-0.041330405,-0.094776966,-0.06825314,-0.049941774,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,-0.27287298,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,-0.19370101,-0.48390377,-0.12899014,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,-0.22331877,-0.019205257,-0.06859739,-0.053848162,-0.07638114,-0.08846551,-0.08561648,-0.31216842,-0.1181239,-0.47897062,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.3125942,-0.25245506,-0.078748696,-0.16757363,-0.13944355,-0.14556403,-0.50061333,-0.16144404,-0.065219104,-0.17258121,-0.28712586,-0.5106659,-0.04301151,-0.38902992,-0.50629663,-0.9674151,-0.17848194,-0.36588207,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,0.5146863,-0.13104095,-0.2567498,-0.17408647,-0.641785,-0.28888205,0.22937131,-0.13498159,-0.28078485,-0.09608126,-0.06331775,-0.042923182,-0.12452383,-0.15536214,-0.25532925,-0.21406208,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,-0.024415804,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,0.2612492,0.042132664,-0.06925289,-0.071920976,-0.062246185,-0.041330405,-0.23301722,-0.06825314,0.19999816,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,-0.25152433,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,0.30526128,-0.46171173,-0.12899014,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,-0.26415482,-0.3688419,-0.06859739,0.26363882,-0.07638114,-0.08846551,-0.08561648,-0.32114688,-0.1181239,-0.4781789,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.37249416,-0.102037005,-0.078748696,-0.16757363,-0.13944355,-0.17508344,0.024361763,-0.16144404,-0.065219104,-0.17258121,-0.25438303,-0.41750443,-0.04301151,-0.63611555,-0.45977035,-0.537734,-0.17848194,-0.2809235,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,0.0762314,-0.13104095,-0.30005404,-0.17408647,-1.0642557,-0.6310103,-0.08938963,-0.13498159,-0.28078485,-0.28454658,-0.06331775,-0.042923182,2.032271,-0.15536214,-0.36614567,0.040606864,-0.061702468,1
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,0.483466,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,0.35788107,-0.123728596,-0.06925289,-0.071920976,-0.062246185,-0.041330405,-0.14178894,-0.06825314,-0.34839538,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,-0.1569779,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,-0.22678323,-0.58698833,-0.12899014,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,0.2832035,-0.2931697,-0.06859739,0.30327782,-0.07638114,-0.08846551,-0.08561648,-0.33791873,-0.1181239,-0.41428527,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.50253785,-0.22282821,-0.078748696,-0.16757363,-0.13944355,-0.21995036,-0.50152546,-0.16144404,-0.065219104,-0.17258121,-0.30279142,0.27529475,-0.04301151,0.21210563,-0.20827451,-0.53586733,-0.17848194,-0.41602457,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,-0.08044768,-0.13104095,-0.062580235,-0.17408647,-0.30443937,0.08915688,0.4663536,-0.13498159,-0.28078485,-0.285885,-0.06331775,-0.042923182,-0.08316711,-0.15536214,-0.14215805,-0.20278606,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,-0.020536683,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,-0.18294407,-0.44759664,-0.06925289,-0.071920976,-0.062246185,-0.041330405,0.5079758,-0.06825314,-0.31726763,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,-0.16889963,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,-0.0953413,-0.057999402,-0.12899014,-0.19387476,0.74591315,-0.11980957,-0.23341642,4.9495864,1.0263867,-0.25977272,-0.06859739,0.23897073,-0.07638114,-0.08846551,-0.08561648,-0.18376279,-0.1181239,-0.34308124,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.18255967,-0.13370948,-0.078748696,-0.16757363,-0.13944355,-0.12192949,-0.12737726,-0.16144404,-0.065219104,-0.17258121,-0.09436765,-0.22715738,-0.04301151,-0.36148596,-0.26580736,0.2404562,-0.17848194,1.3564923,-0.10272443,-0.16392021,3.6670237,-0.10430648,-0.13369994,-0.05221101,0.28878498,-0.13104095,0.15879443,-0.17408647,-0.05603657,-0.4375863,0.0048506106,-0.13498159,-0.28078485,-0.18251403,-0.06331775,-0.042923182,-0.08650723,-0.15536214,-0.5178499,-0.24422124,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,-0.24655186,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,0.72175765,-0.18503729,-0.06925289,-0.071920976,-0.062246185,-0.041330405,-0.1750494,-0.06825314,-0.4104009,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,-0.45260116,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,25.342949,-0.25089213,10.603904,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,20.77981,-0.7767739,-0.06859739,-0.28739262,-0.07638114,-0.08846551,-0.08561648,-0.1344058,-0.1181239,-0.42668703,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.04115714,-0.12246804,-0.078748696,-0.16757363,-0.13944355,-0.20562407,21.483706,1.3559272,-0.065219104,0.92971456,-0.21323751,0.27754587,-0.04301151,-0.47824234,-0.32956532,14.8808775,-0.17848194,2.2916102,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,-0.023104561,-0.13104095,-0.16782075,-0.17408647,-0.46903372,1.9001036,1.2891183,-0.13498159,-0.28078485,-0.17859249,-0.06331775,-0.042923182,-0.74867964,-0.15536214,-0.6167951,-0.34384537,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,-0.1496557,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,-0.24952833,-0.22076115,-0.06925289,-0.071920976,-0.062246185,-0.041330405,-0.4704011,-0.06825314,0.005874064,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,0.064421125,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,0.63186646,0.09349105,-0.12899014,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,0.43240097,0.9770458,-0.06859739,-0.42518765,-0.07638114,-0.08846551,-0.08561648,0.43654433,-0.1181239,-0.27676612,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.4433086,-0.0678044,-0.078748696,-0.16757363,-0.13944355,-0.047161095,-0.75919914,-0.16144404,-0.065219104,-0.17258121,0.22526623,0.40413904,-0.04301151,0.0045689,0.082489185,0.83526975,-0.17848194,0.011460366,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,-0.03260286,-0.13104095,-0.07110434,-0.17408647,-0.2252965,0.4382604,0.03225902,-0.13498159,-0.28078485,-0.20701987,-0.06331775,-0.042923182,0.2165974,-0.15536214,-0.2540272,-0.41775244,-0.061702468,0
