rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_PRLH,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_KRTAP20-3,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_SCARNA23,methylation_gene__GENE_MAP3K11,methylation_gene__GENE_HIST1H4C,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_HIC1,methylation_gene__GENE_ACPL2,methylation_gene__GENE_EMP1,rnaseq_gene__GENE_NPS,methylation_gene__GENE_SRD5A1;NSUN2,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_IQCC,methylation_gene__GENE_ZNF787,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_NIPSNAP1,methylation_gene__GENE_ARL13B,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_PXMP3,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_SREBF2,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_RPLP2,rnaseq_gene__GENE_NOX3,methylation_gene__GENE_TP53I11,rnaseq_gene__GENE_DEFA6,rnaseq_gene__GENE_BHLHE23,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_PLEKHJ1;SF3A2,rnaseq_gene__GENE_C15ORF43,methylation_gene__GENE_RASA1,rnaseq_gene__GENE_PTH,methylation_gene__GENE_FADS1;MIR1908,rnaseq_gene__GENE_OTOR,methylation_gene__GENE_GGCT,methylation_gene__GENE_NLRX1,methylation_gene__GENE_PARVB,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_USP14,methylation_gene__GENE_KRTCAP2;TRIM46,methylation_gene__GENE_LLPH,rnaseq_gene__GENE_KRTAP4-3,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_LPHN1,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_KRT28,methylation_gene__GENE_NT5C,rnaseq_gene__GENE_OR5D16,rnaseq_gene__GENE_CFC1B,methylation_gene__GENE_PREB,methylation_gene__GENE_SPATA13,methylation_gene__GENE_IL4R,methylation_gene__GENE_CWF19L2,methylation_gene__GENE_PROS1,methylation_gene__GENE_LACE1,methylation_gene__GENE_DNAJC25;DNAJC25-GNG10,methylation_gene__GENE_TMEM160,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_ACADM,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_SNN,rnaseq_gene__GENE_OR5H14,methylation_gene__GENE_SIK3,methylation_gene__GENE_ZCCHC11,methylation_gene__GENE_EIF6,methylation_gene__GENE_UNG,rnaseq_gene__GENE_DEFA5,rnaseq_gene__GENE_SNORA54,rnaseq_gene__GENE_OR8D4,methylation_gene__GENE_HIST1H3H,methylation_gene__GENE_AK7,rnaseq_gene__GENE_OTOL1,methylation_gene__GENE_SYPL1,methylation_gene__GENE_RAB40B,methylation_gene__GENE_SNORD43;RPL3,methylation_gene__GENE_NEIL3,rnaseq_gene__GENE_OR4F6,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_KBTBD6,methylation_gene__GENE_ZNF444,rnaseq_gene__GENE_PCGEM1,rnaseq_gene__GENE_SSX9P,methylation_gene__GENE_ARG2,methylation_gene__GENE_ANXA5,rnaseq_gene__GENE_OR2T12,rnaseq_gene__GENE_LCN15,methylation_gene__GENE_C10ORF32,methylation_gene__GENE_CXXC1;MBD1,rnaseq_gene__GENE_KCNK18,target
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.046999823,-0.05375852,-0.054619074,-0.061869785,-0.076317295,-0.05035811,0.35977462,-0.076208994,0.024667863,-0.042362217,-0.18630236,-0.078769214,0.39312455,-0.07707038,-0.2475582,0.19556719,0.18263853,-0.009944397,-0.15386306,0.12154579,0.3144272,0.44613355,-0.05610869,0.33865947,0.03123606,0.34827313,0.67491704,0.40118834,-0.108833104,0.31404546,-0.115279995,-0.105781555,0.48001337,0.09404627,-0.14671578,0.001903408,-0.15906872,-0.093167715,-0.16934597,0.31447557,0.6259331,0.5381038,0.41675606,0.69341546,-0.2582923,0.13305455,-0.10047635,-0.11409981,0.40203896,0.04891423,-0.14486007,0.09247443,-0.07671373,-0.12754409,0.6232768,0.14901182,0.27159128,0.31341386,-0.15811998,0.7802571,0.5917414,0.48063934,-0.090279125,0.030987324,0.057229817,-0.03150278,-0.07800698,0.4301205,0.92280096,0.2039124,0.26945922,-0.13364081,-0.115679696,-0.12419063,0.2511028,0.4414436,-0.13132356,0.73679316,1.4670734,-0.023563316,0.28024027,-0.11701565,-0.08857027,0.13933681,0.8736328,-0.14666584,-0.12937783,0.59248984,0.35478172,-0.09117372,-0.16993497,-0.11869239,0.2891932,-0.13640918,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.10317198,-0.05375852,-0.054619074,-0.061869785,-0.076317295,-0.14509262,-0.15174286,-0.076208994,-0.023276238,0.03416675,0.50347346,-0.078769214,0.282095,-0.07707038,0.4164825,-0.16924167,0.14784549,-0.029717961,-0.22832598,-0.05104617,0.3588164,0.004498963,-0.05610869,-0.08358224,-0.096630044,0.22805041,-0.4856855,-0.16923614,-0.108833104,-0.055684816,-0.115279995,-0.105781555,0.33288413,-0.3821954,-0.14671578,0.07928656,-0.15906872,0.06426376,-0.16934597,-0.1230584,-0.39617348,-1.7227429,-0.44563797,0.20446381,-0.08658283,0.022587713,-0.10047635,-0.11409981,0.24840906,-0.23160465,-0.14486007,0.17431435,-0.07671373,-0.12754409,-0.62929577,-0.007015381,-0.21557952,-0.90863687,0.0050831474,0.31650585,-0.43167958,0.27125725,0.91798013,-0.0032668936,-0.3353232,-0.062984906,-0.07800698,-0.3401743,-0.44072106,0.45303133,-0.42778587,-0.13364081,-0.115679696,-0.12419063,-0.6477161,-0.27340192,-0.13132356,-0.31542322,0.0045490367,-0.07611467,-0.44550574,-0.11701565,-0.08857027,-0.30365443,-0.26108617,-0.14666584,-0.12937783,0.10628401,-0.28525776,-0.09117372,-0.16993497,-0.22945012,0.019881755,-0.13640918,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.22912736,0.0,0.0,0.0,0.0,-0.27285913,-0.41162738,0.0,-0.17322299,-0.06981312,-0.3081703,0.0,0.08460842,0.0,-0.06744309,0.20847867,-0.4095231,-0.31567344,-0.7303123,-0.03529996,-0.37229803,-0.3591024,0.0,-0.6287989,-0.54518944,-0.5768421,-0.30625126,-0.66287893,0.0,-0.051143456,0.0,0.0,0.10911974,-0.6339119,0.0,-0.24414025,0.0,-0.062189285,0.0,-0.60490036,-0.8946263,0.6478529,-0.81750727,0.15057574,-0.14285976,-0.2837496,0.0,0.0,-0.22358021,-0.5303483,0.0,0.24672934,0.0,0.0,-0.7597297,-0.3954127,-0.85599023,0.36065075,-0.44712248,-0.6895778,0.35307726,-0.5821979,-0.60131735,-0.0009967627,-0.29451963,-0.1679062,0.0,-0.7270316,-0.9410275,-0.9166148,-0.35798568,0.0,0.0,0.0,-0.99864,-0.5067049,0.0,-0.47473678,-0.4191582,-0.32372838,-0.2736961,0.0,0.0,-0.5466958,-1.0208431,0.0,0.0,-0.3434505,-0.64430034,0.0,0.0,-0.48368758,0.5309954,0.0,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.19543424,-0.05375852,-0.054619074,-0.061869785,-0.076317295,-0.25112194,-0.22883044,-0.076208994,-0.48818663,0.08326205,-0.49810004,-0.078769214,0.036474913,-0.07707038,-0.18784349,0.056869056,-0.69723946,2.8339672,-0.5568445,0.30243737,-0.572555,-0.19081932,-0.05610869,-0.5118543,-0.8291697,-0.5362728,-0.4538435,-0.5675368,-0.108833104,-0.043199364,-0.115279995,-0.105781555,20.33217,-0.8825441,-0.14671578,-0.5685683,-0.15906872,14.533784,-0.16934597,-0.41435203,-0.79206026,0.36610398,-0.9577268,-0.034464147,7.242656,-0.18107364,-0.10047635,-0.11409981,-0.087066785,3.9424608,-0.14486007,-0.40602788,-0.07671373,-0.12754409,-0.27074862,11.378526,0.10211384,0.19186462,-0.33691198,-0.75929785,-0.061335277,-0.5725926,-0.32337677,0.11328388,-0.07375587,19.196827,-0.07800698,-0.3385247,-0.6403097,-0.31913775,-0.4941643,-0.13364081,-0.115679696,-0.12419063,-0.7081514,-0.82108486,-0.13132356,-0.31715605,19.18477,-0.37313282,-0.73982245,-0.11701565,-0.08857027,16.843637,-1.1274216,-0.14666584,-0.12937783,-0.9268724,-0.4419108,-0.09117372,-0.16993497,-0.3326829,0.09511843,-0.13640918,1
-0.044065263,22.649546,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.09731755,-0.05375852,-0.054619074,-0.061869785,-0.076317295,0.26187512,0.52243036,-0.076208994,0.21343642,-0.1115016,0.50401896,-0.078769214,-0.3458491,-0.07707038,-0.18179786,-0.03192963,0.354342,1.1740503,1.0964884,-0.18766852,0.26132995,0.15432881,-0.05610869,0.45302674,0.41748375,0.32455257,-0.0851096,0.34391305,-0.108833104,-0.22260077,-0.115279995,-0.105781555,0.043372963,0.43217614,1.9545916,0.32156244,1.2172341,-0.06169905,-0.16934597,2.2909203,-0.11543891,0.8100875,0.18526214,-0.5512187,-0.1262253,0.14547448,5.245605,1.4967643,-0.3597756,-0.23651703,0.7432651,-0.15940024,-0.07671373,-0.12754409,0.17240575,0.04440106,0.18401796,0.42972252,0.18113026,0.78095007,0.56839776,0.4492354,0.47502092,-0.08615068,-0.077983,-0.07126035,-0.07800698,5.197583,0.19100067,1.0137304,0.3334558,-0.13364081,-0.115679696,-0.12419063,0.1644391,0.9360356,-0.13132356,0.45982644,0.10826942,0.11276329,2.3223436,-0.11701565,2.9451299,-0.12936068,0.07663931,-0.14666584,-0.12937783,0.57866323,0.38352346,-0.09117372,-0.16993497,4.950808,0.12898876,-0.13640918,0
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.21944226,-0.05375852,-0.054619074,-0.061869785,-0.076317295,-0.34592825,-0.22934699,-0.076208994,-0.5138412,-0.23498432,-0.39063147,-0.078769214,-0.39159998,-0.07707038,0.035152756,-0.2333419,-0.8575103,-0.64708185,-0.08106833,-0.25361997,-0.9277002,-0.6719928,-0.05610869,-0.12661591,0.09127706,-0.2874247,-0.19380026,-0.4657681,-0.108833104,-0.17059408,-0.115279995,-0.105781555,-0.6313644,-0.4378866,-0.14671578,-0.4879311,-0.15906872,-0.19564313,-0.16934597,-0.97028947,-0.5610324,-0.3502866,-0.39168382,-1.0372112,-0.23015462,-0.2585353,-0.10047635,-0.11409981,-0.48176238,-0.5878109,-0.14486007,-0.78485763,-0.07671373,-0.12754409,-0.72267216,-0.30820653,-0.6197721,0.24004573,-0.5225432,-0.4998712,0.4943054,-0.15414283,-0.49120402,-0.1299365,0.34003064,-0.22980487,-0.07800698,0.08991133,-0.48000628,-0.7966723,-0.3029359,-0.13364081,-0.115679696,-0.12419063,-0.27097312,-0.8176182,-0.13132356,-0.9586092,-0.69851524,-0.18868083,-0.63574153,-0.11701565,-0.08857027,-0.8416754,-0.0063679907,-0.14666584,-0.12937783,-0.9068429,-0.47774228,-0.09117372,-0.16993497,-0.32776907,0.08820825,-0.13640918,0
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.088245116,-0.05375852,-0.054619074,-0.061869785,-0.076317295,-0.37338492,0.1114751,-0.076208994,-0.16898991,-0.17704372,-0.13201162,-0.078769214,0.09348933,-0.07707038,0.55461705,-0.6572215,-0.35680738,-0.31022987,-0.101617865,-0.15934707,-0.24545458,1.0879672,-0.05610869,-0.23621485,-0.31042615,-0.3654114,0.4763893,-0.14394033,-0.108833104,0.0070472616,-0.115279995,-0.105781555,-0.17922854,0.06977899,-0.14671578,-0.19304991,-0.15906872,-0.042421695,-0.16934597,-0.04841293,-0.30340436,0.1743414,-0.08007652,0.3003096,-0.09523871,0.022721078,-0.10047635,-0.11409981,-0.06888167,0.5886593,-0.14486007,-0.20398228,-0.07671373,-0.12754409,-0.31356782,0.014421746,0.49649146,-0.33303788,-0.41605777,-0.4001261,-0.62245214,0.051523972,-0.19177526,-0.08009396,0.10242963,-0.072698005,-0.07800698,0.010720675,-0.40005645,0.21983285,-0.18992092,-0.13364081,-0.115679696,-0.12419063,-0.12486827,-0.48519027,-0.13132356,0.07891757,-0.24727875,0.0022812441,-0.0874189,-0.11701565,-0.08857027,-0.19528994,-0.97712964,-0.14666584,-0.12937783,-0.42389783,0.64619327,-0.09117372,-0.16993497,-0.10139489,-0.58735573,-0.13640918,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.0028052388,-0.05375852,-0.054619074,-0.061869785,-0.076317295,-0.25304338,-0.2935768,-0.076208994,-0.32303765,-0.12113415,-0.44297248,1.0833455,0.022029076,-0.07707038,0.50437504,0.46267998,-0.1520186,0.16337676,-0.050484944,1.1363206,-0.22362609,-0.00018640205,-0.05610869,20.954342,-0.023827782,-0.40213543,-0.3685782,0.11518958,-0.108833104,-0.15190792,-0.115279995,-0.105781555,-0.041913543,-0.41483408,-0.14671578,-0.21929844,-0.15906872,0.23637876,-0.16934597,-0.59190714,0.57310647,0.630356,-0.024075253,-0.19275539,0.14506806,-0.042619295,-0.10047635,-0.11409981,-0.14851992,0.17509575,-0.14486007,-0.43761086,-0.07671373,-0.12754409,-0.0071514538,-0.16928482,-0.39679223,0.4591112,-0.11630334,-0.28525633,0.33768046,-0.37058634,-0.60924107,-0.021367267,-0.28749198,-0.14768544,-0.07800698,-0.37641752,-0.36876902,-0.2616881,-0.14320666,-0.13364081,-0.115679696,-0.12419063,0.008727093,-0.66836673,-0.13132356,-0.25325173,0.24184516,0.21047662,-0.5006924,-0.11701565,-0.08857027,-0.37624225,-0.00934658,-0.14666584,-0.12937783,0.03152555,-0.39155072,-0.09117372,-0.16993497,-0.17538868,0.3303991,-0.13640918,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.1793072,-0.05375852,-0.054619074,-0.061869785,-0.076317295,1.6824647,0.5923021,-0.076208994,0.680281,0.36157408,0.24422772,-0.078769214,21.614855,-0.07707038,-0.24635415,-0.271475,20.786922,0.29963312,20.901516,0.5021036,0.19349593,-0.11649131,-0.05610869,1.0327361,20.829605,0.3748308,-0.052969337,0.80226517,-0.108833104,-0.026285069,-0.115279995,-0.105781555,0.7444571,20.205177,-0.14671578,20.352156,-0.15906872,0.27607018,-0.16934597,0.22868328,-0.25384682,0.5095394,20.128162,2.2354298,0.51126194,0.28933528,-0.10047635,-0.11409981,0.64359516,-0.11255623,-0.14486007,0.39103043,-0.07671373,-0.12754409,1.4652075,0.6471502,1.8335202,-0.69651616,-0.41082954,0.18114588,-0.5979491,1.4625257,19.675495,-0.11434143,-0.15634452,-0.124895394,-0.07800698,-0.15843293,0.061257925,19.336277,8.664283,-0.13364081,-0.115679696,-0.12419063,0.3444106,1.6241812,-0.13132356,18.866245,0.82288426,-0.29265845,-0.3198121,-0.11701565,-0.08857027,0.20748776,19.071867,-0.14666584,-0.12937783,18.679472,0.3618382,-0.09117372,-0.16993497,-0.0104899695,-0.6038056,-0.13640918,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.010382011,-0.05375852,-0.054619074,-0.061869785,-0.076317295,0.24338777,0.47846475,-0.076208994,0.1533465,-0.09208167,0.2150293,-0.078769214,-0.38378006,-0.07707038,0.14748491,0.12187344,0.43159896,0.09367852,1.0758216,0.21945567,0.3637305,0.6572812,-0.05610869,0.82535267,0.040795892,0.5462087,1.7558215,1.0227265,-0.108833104,-0.0034759094,-0.115279995,-0.105781555,-0.14594689,0.072928876,1.8113967,0.5621087,-0.15906872,-0.07612652,-0.16934597,1.2759217,0.18966113,0.6414146,0.7006706,0.27939495,-0.2336229,0.0737087,-0.10047635,-0.11409981,-0.08726168,-0.40752676,-0.14486007,0.08972681,-0.07671373,-0.12754409,0.65550756,-0.09540025,0.79334027,0.40151346,0.17754337,1.2320198,0.11378513,19.487568,0.37801605,0.051739845,1.03337,-0.06454735,-0.07800698,-0.31129825,0.27733913,0.68812656,0.13352203,-0.13364081,-0.115679696,-0.12419063,-0.22521612,-0.123969324,-0.13132356,0.31436476,0.1717101,-0.009023094,0.3401215,-0.11701565,-0.08857027,0.81563324,0.29576838,-0.14666584,11.814674,-0.09361991,0.08596359,-0.09117372,-0.16993497,-0.041375693,0.46871293,-0.13640918,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.14147516,-0.05375852,-0.054619074,-0.061869785,-0.076317295,-0.0584378,0.40616792,-0.076208994,0.9102097,-0.084117085,1.3398551,-0.078769214,0.21132497,-0.07707038,0.049475983,0.09159971,-0.41121984,0.20335357,0.31015897,-0.13611151,0.5884745,1.0561893,-0.05610869,-0.11990098,0.25204372,20.776049,0.092900544,-0.27337167,-0.108833104,-0.118022844,-0.115279995,-0.105781555,-0.11463319,0.38978294,-0.14671578,0.356034,-0.15906872,-0.1368513,-0.16934597,0.2662163,-0.07914244,0.029798714,0.20976399,0.69502735,4.396065,0.13902515,-0.10047635,-0.11409981,-0.30671918,-0.31166276,-0.14486007,0.2872298,-0.07671373,-0.12754409,-0.18641846,-0.012040984,0.2975089,0.50355893,0.021877522,19.428562,0.09582796,0.10816524,0.44892958,-0.1620104,-0.19439726,-0.08773414,-0.07800698,0.25794694,0.3400257,0.080656484,0.13925824,-0.13364081,-0.115679696,-0.12419063,-0.03128407,1.3378099,-0.13132356,0.52263373,0.8592028,-0.3619612,0.93377,-0.11701565,-0.08857027,0.29085904,0.21701555,-0.14666584,-0.12937783,1.2912362,0.10021172,-0.09117372,-0.16993497,-0.25133893,0.3638015,-0.13640918,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.04045696,-0.05375852,-0.054619074,-0.061869785,-0.076317295,0.046147835,-0.12626244,-0.076208994,0.42563078,-0.2696401,-0.06974258,-0.078769214,0.45995578,-0.07707038,-0.32843488,-0.2506609,-0.01476445,0.6065692,-0.11772377,-0.31319526,0.105351284,-0.24286,-0.05610869,-0.104025975,0.2079746,-0.18642877,0.53064156,-0.12242731,-0.108833104,-0.11826897,-0.115279995,-0.105781555,0.05577871,-0.104628004,-0.14671578,0.0981508,-0.15906872,-0.10709443,-0.16934597,0.12482952,0.33395767,0.1397736,0.034003362,-0.326101,0.16371492,0.28704274,-0.10047635,-0.11409981,-0.06121188,-0.10769259,-0.14486007,0.12639247,-0.07671373,-0.12754409,0.13562174,-0.040277407,0.25569463,-0.1977961,0.12476354,0.5665858,0.38566518,0.1305424,-0.30448934,-0.04377689,-0.30627075,-0.09183222,-0.07800698,0.7223133,0.8810526,-0.022280602,-0.061084956,-0.13364081,-0.115679696,-0.12419063,-0.1759276,0.20158555,1.524269,1.8172438,-0.18036121,0.091259435,0.5762407,-0.11701565,-0.08857027,-0.3833454,-0.0068733073,-0.14666584,-0.12937783,0.25867242,-0.35143447,-0.09117372,0.6201568,0.17191342,0.5917389,-0.13640918,0
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.06675812,-0.05375852,-0.054619074,-0.061869785,-0.076317295,-0.40295225,-0.19874378,-0.076208994,0.10841199,-0.08829775,0.79674447,-0.078769214,-0.34477663,-0.07707038,0.19699973,0.15583381,-0.18297109,0.07850579,-0.24872844,-0.084776886,-0.30169857,-0.08647521,-0.05610869,-0.16112861,-0.09434541,-0.09540051,-0.4300187,-0.08123697,-0.108833104,-0.2916936,-0.115279995,-0.105781555,-0.22175823,-0.0127843665,-0.14671578,-0.06463174,-0.15906872,-0.16902563,-0.16934597,-0.2657503,-0.23157504,-0.61231387,-0.34998408,-0.3528036,0.032108314,-0.07955027,-0.10047635,-0.11409981,-0.19605666,-0.026743878,-0.14486007,-0.29454258,-0.07671373,-0.12754409,-0.20971249,-0.33288893,-0.4474684,0.07374429,-0.04761869,0.04739115,-0.88676834,-0.37474167,-0.17847688,-0.06305539,-0.43377107,-0.2036581,-0.07800698,-0.30917773,-0.1286745,0.2471853,0.013419046,-0.13364081,-0.115679696,-0.12419063,0.010340849,-0.16278417,-0.13132356,0.1397713,0.029996546,-0.17711191,-0.15409897,-0.11701565,-0.08857027,-0.035427924,-0.21592575,-0.14666584,-0.12937783,-0.691758,0.06746267,-0.09117372,-0.16993497,-0.26358864,0.46135998,-0.13640918,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.1279594,-0.05375852,-0.054619074,-0.061869785,-0.076317295,-0.007554542,0.24264483,-0.076208994,-0.07206545,-0.089192815,0.03751731,0.6455725,-0.08502891,3.4330082,-0.19795689,0.19800985,0.30814487,0.6397401,0.02504217,-0.28179044,0.20169342,0.041199453,-0.05610869,0.067547105,-0.050648697,0.25601923,0.010709023,20.645065,-0.108833104,-0.18252482,-0.115279995,-0.105781555,0.30158728,0.11509193,-0.14671578,0.38593024,-0.15906872,-0.108847596,-0.16934597,0.57615924,-0.0679545,0.13337763,-0.10629982,0.35311532,2.283171,-0.029428458,-0.10047635,-0.11409981,-0.13211484,-0.5959759,-0.14486007,0.42480904,-0.07671373,-0.12754409,1.0619453,-0.16662398,0.033155233,0.6578132,-0.1091616,0.20515795,0.3061036,0.6098392,0.6689232,0.06683204,-0.28813335,-0.11285296,-0.07800698,0.1020743,-0.04474868,0.37142044,-0.2496538,-0.13364081,-0.115679696,-0.12419063,0.32008368,0.9795464,-0.13132356,0.9365125,0.010967521,0.13493635,0.27328748,-0.11701565,-0.08857027,0.55841553,-0.14921008,-0.14666584,-0.12937783,0.3584011,0.69983155,3.6212304,-0.16993497,-0.16377912,0.24689882,-0.13640918,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.18596102,-0.05375852,-0.054619074,-0.061869785,-0.076317295,22.157906,0.15798,-0.076208994,0.0011804498,-0.040665373,-0.22650272,-0.078769214,0.7179226,-0.07707038,-0.18762183,-0.37327784,3.7657528,0.256811,2.1688054,0.027412891,0.34645674,0.48531115,-0.05610869,0.27590463,-0.05909186,0.4458479,-0.0672235,1.8819149,-0.108833104,-0.26084468,-0.115279995,-0.105781555,1.1429211,0.21643281,-0.14671578,-0.2914586,-0.15906872,-0.10111207,-0.16934597,0.5677701,0.98048526,-1.0959203,-0.1544026,19.906042,3.9922576,0.17825441,-0.10047635,-0.11409981,0.06646136,10.143081,-0.14486007,1.133607,-0.07671373,-0.12754409,1.1587754,-0.10989602,2.5229561,0.5530988,0.10013145,0.09966447,-18.729582,-0.5758609,0.57302815,0.2581083,-0.21635143,-0.17047915,-0.07800698,-0.45895106,1.5664035,0.3235898,0.1442212,-0.13364081,-0.115679696,-0.12419063,0.10788374,19.343979,-0.13132356,0.43302023,0.034648303,-0.074404314,2.1488957,-0.11701565,-0.08857027,-0.13381095,-0.25442788,-0.14666584,-0.12937783,1.0347958,19.367811,-0.09117372,-0.16993497,-0.09560056,-3.719903,-0.13640918,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.00070085516,-0.05375852,-0.054619074,-0.061869785,-0.076317295,0.60293317,0.3595854,-0.076208994,0.34262627,-0.18714727,0.49318027,-0.078769214,-0.4233667,-0.07707038,-0.27086908,0.2372654,0.31463045,0.42748314,1.046249,-0.3007013,0.33862966,0.05064632,-0.05610869,0.37783164,0.7295811,0.3393822,0.13636316,1.2389246,-0.108833104,-0.094578944,-0.115279995,-0.105781555,-0.12415273,0.8752613,-0.14671578,0.667086,-0.15906872,-0.14027476,-0.16934597,0.55422425,0.36779922,0.6523821,0.95459324,-0.2066867,-0.18351413,0.27635178,-0.10047635,-0.11409981,-0.25506955,0.33854884,0.54756105,1.0045993,-0.07671373,-0.12754409,-0.09219879,0.058695063,0.4822285,0.543068,0.24969716,0.88984925,0.07748777,0.6884326,0.24922504,-0.08197233,-0.0028588262,-0.078288645,-0.07800698,0.019366346,1.0314723,0.91457355,0.34363046,-0.13364081,-0.115679696,-0.12419063,0.3910799,0.82394344,-0.13132356,0.37096348,0.6571209,0.123230636,0.28212425,-0.11701565,-0.08857027,0.43255407,0.7851478,-0.14666584,-0.12937783,0.3418967,0.6315216,-0.09117372,-0.16993497,0.07526045,0.67832303,-0.13640918,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044334494,-0.05375852,-0.054619074,-0.061869785,-0.076317295,0.53067446,0.5333452,-0.076208994,0.21001181,-0.12772195,0.31560567,-0.078769214,-0.15060945,-0.07707038,0.44735587,0.14908046,-0.088562965,0.35915965,0.9844722,-0.077478625,-0.12050422,0.29307368,-0.05610869,0.24848306,0.45770055,0.7834097,0.47713587,0.20935532,-0.108833104,0.11355183,-0.115279995,-0.105781555,-0.2565375,0.16463402,-0.14671578,0.59795475,-0.15906872,-0.030639788,-0.16934597,0.7720786,0.37502623,0.7914269,-0.22172639,0.15264168,-0.27088144,0.017355617,-0.10047635,-0.11409981,-0.23573586,-0.026292756,-0.14486007,0.47496718,-0.07671373,-0.12754409,0.2272254,0.07492226,1.0824646,0.47917026,0.07353606,0.59139025,0.86864555,0.44668126,0.33363852,-0.07592422,0.7435093,-0.076305926,-0.07800698,0.15615322,0.9498777,1.2061398,-0.091100186,-0.13364081,-0.115679696,-0.12419063,0.49289367,0.9568136,-0.13132356,1.8837887,0.6479069,0.10944619,0.5320672,-0.11701565,-0.08857027,0.5347323,0.5386024,-0.14666584,-0.12937783,0.4518137,0.6535785,-0.09117372,-0.16993497,0.29997462,0.30077076,-0.13640918,1
-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.06569269,-0.05375852,-0.054619074,-0.061869785,-0.076317295,0.25992334,0.62222403,-0.076208994,-0.014975932,-0.08340784,0.30370072,-0.078769214,-0.2060873,-0.07707038,0.39118308,0.1207139,0.21503481,0.50112325,0.5031576,-0.011746857,0.40722835,0.13650824,-0.05610869,0.36819717,0.120579585,0.22500125,0.40930483,0.5283444,-0.108833104,-0.14522488,-0.115279995,-0.105781555,-0.08773222,0.18874986,-0.14671578,0.29861933,-0.15906872,-0.11023902,-0.16934597,1.2635307,0.2480464,0.3193139,0.15909867,0.17716452,-0.13212325,0.08125826,-0.10047635,-0.11409981,-0.12944257,-0.08070094,-0.14486007,0.83866066,-0.07671373,-0.12754409,-0.13524202,0.122223765,0.45245475,0.2960186,-0.17783901,0.7471354,0.5180286,0.2293341,0.50648004,-0.14002037,0.6680558,-0.08226405,-0.07800698,-0.46143728,0.286744,-0.10655723,-0.10840349,-0.13364081,-0.115679696,-0.12419063,0.11760501,1.0536073,-0.13132356,-0.014996702,0.28233188,0.13798171,0.4309278,-0.11701565,-0.08857027,0.6489543,-0.13312992,-0.14666584,-0.12937783,0.5466523,0.2623156,-0.09117372,-0.16993497,-0.21289556,0.034958865,-0.13640918,1
