rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_SNAR-I,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_C11ORF64,rnaseq_gene__GENE_OR2W1,methylation_gene__GENE_MYO6,methylation_gene__GENE_CDC42,methylation_gene__GENE_ZNF296,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_HIC1,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_C16ORF80,methylation_gene__GENE_SRD5A1;NSUN2,rnaseq_gene__GENE_KRTAP20-3,methylation_gene__GENE_RAB6B,methylation_gene__GENE_CCRN4L,rnaseq_gene__GENE_CT47A1,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_GPT2,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_IQCC,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_ARL13B,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_ZNF787,methylation_gene__GENE_PXMP3,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_TRIB3,methylation_gene__GENE_ATP5E,methylation_gene__GENE_NRCAM,methylation_gene__GENE_AZIN1,rnaseq_gene__GENE_IFNA16,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_RPLP2,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_TOR1A,rnaseq_gene__GENE_OR7D4,methylation_gene__GENE_FADS1;MIR1908,methylation_gene__GENE_TKT,rnaseq_gene__GENE_BHLHE23,methylation_gene__GENE_PLEKHJ1;SF3A2,methylation_gene__GENE_PREB,methylation_gene__GENE_MIR1181;CDC37,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_RASA1,methylation_gene__GENE_SLC35B1,methylation_gene__GENE_GGCT,methylation_gene__GENE_ACADM,rnaseq_gene__GENE_SSX3,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_LLPH,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_CISD2;UBE2D3,methylation_gene__GENE_HERPUD2,rnaseq_gene__GENE_OR6B1,rnaseq_gene__GENE_OTOR,rnaseq_gene__GENE_CABP2,methylation_gene__GENE_CASKIN2;TSEN54,rnaseq_gene__GENE_KRT28,rnaseq_gene__GENE_CSHL1,methylation_gene__GENE_SIK3,methylation_gene__GENE_TMEM141,methylation_gene__GENE_TMEM160,methylation_gene__GENE_DPP7,methylation_gene__GENE_RAB40B,rnaseq_gene__GENE_DEFB110,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_ZCCHC11,methylation_gene__GENE_HNRPA1L-2;HNRNPA1,rnaseq_gene__GENE_PTH,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_EIF6,rnaseq_gene__GENE_OR10Z1,methylation_gene__GENE_LSM12,methylation_gene__GENE_HIST1H3H,methylation_gene__GENE_IL4R,rnaseq_gene__GENE_KRTAP4-3,rnaseq_gene__GENE_OR8D4,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_ZNF444,methylation_gene__GENE_ERCC5,methylation_gene__GENE_NEIL3,rnaseq_gene__GENE_LGALS14,rnaseq_gene__GENE_LYZL1,methylation_gene__GENE_SCAMP2,methylation_gene__GENE_SYPL1,methylation_gene__GENE_NETO2,target
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.062024266,-0.06227874,-0.07561139,-0.07577963,-0.13104358,0.07330362,0.005868576,-0.076208994,-0.21383373,-0.023276238,0.03416675,-0.052885056,-0.25684947,0.282095,-0.05375852,-0.05478668,0.21670434,-0.059945107,-0.40369433,-0.011121059,-0.115279995,-0.029717961,-0.05104617,0.004498963,-0.05610869,-0.22832598,-0.08358224,-0.07671373,-0.096630044,0.11246048,-0.17334713,0.40596205,-0.012096833,-0.06817627,0.14784549,-0.16923614,0.14936996,-0.18237361,-0.12458608,0.06426376,-0.71708244,-0.105781555,-0.3821954,-0.62929577,-0.3810553,0.33288413,0.07928656,0.12368072,-0.1230584,-0.0032668936,-0.1779356,-0.44563797,0.022587713,-0.11409981,-0.07531105,-0.29576188,-0.0807927,-0.16934597,-0.13460612,-0.23830608,-0.14486007,-0.11265257,-0.3401743,-0.06448016,0.27125725,0.00039733318,0.0045490367,-0.05913073,-0.3353232,0.91798013,-0.44072106,-0.40683797,-0.15906872,-0.13364081,0.45303133,-0.12302327,-0.27444836,-0.6477161,-0.21557952,-0.10047635,-0.12419063,-0.08857027,-0.26108617,-0.34692818,-0.44550574,-0.19943407,-0.10481271,0.08547697,-0.31542322,-0.060103796,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16572298,0.6662859,-0.3869844,0.0,-0.4482229,-0.17322299,-0.06981312,0.0,-0.3674576,0.08460842,0.0,-0.17988642,-0.7220002,0.0,-0.5229768,-0.33685645,0.0,-0.31567344,-0.03529996,-0.3591024,0.0,-0.7303123,-0.6287989,0.0,-0.54518944,-0.446233,-0.4513136,-0.5064849,-0.51907235,0.0,-0.4095231,-0.66287893,0.102406174,-0.4957175,0.0,-0.062189285,-0.4706251,0.0,-0.6339119,-0.7597297,-0.8670251,0.10911974,-0.24414025,-0.59556776,-0.60490036,-0.0009967627,0.0,-0.81750727,-0.2837496,0.0,-0.63699824,-0.5383278,0.0,0.0,0.0,-0.82108665,0.0,0.0,-0.7270316,-0.8803697,-0.5821979,0.050836094,-0.4191582,0.0,-0.29451963,-0.60131735,-0.9410275,-0.74725956,0.0,0.0,-0.9166148,0.0,-0.6276767,-0.99864,-0.85599023,0.0,0.0,0.0,-1.0208431,-0.6330592,-0.2736961,0.0,0.0,0.35088786,-0.47473678,-0.16664532,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.062024266,-0.06227874,-0.07561139,-0.07577963,-0.17683844,-0.05442686,-0.2303482,-0.076208994,-0.4670349,-0.35131785,-0.066377826,-0.052885056,-0.67503554,-0.15356667,-0.05375852,-0.12182362,-0.57935625,-0.059945107,-0.16836701,-0.52313364,-0.115279995,-0.31609893,-0.051729366,-0.5799087,-0.05610869,-0.31077057,-0.7500119,-0.07671373,-0.5528092,-0.19743526,-0.23513475,-0.12731965,-0.052932028,-0.06817627,-0.44679728,-0.5979485,-0.32045147,-0.4662967,-0.12458608,-0.124955215,0.1146759,-0.105781555,-0.47456226,0.26304442,-0.22261737,-0.30498326,-0.7262981,-0.61894464,-0.7944843,-0.070175044,-0.1779356,-0.9865647,-0.22239755,-0.11409981,-0.5731054,-0.6073244,-0.0807927,-0.16934597,-0.13460612,-0.8176572,-0.14486007,-0.11265257,-0.52063966,-0.48130634,-0.77346647,-0.23838575,-0.6980857,-0.05913073,-0.3413124,-0.6120516,-0.92721784,0.35485157,-0.15906872,0.47062817,-0.12731709,-0.12302327,-0.5066179,-0.77325356,-0.30227646,-0.10047635,-0.12419063,-0.08857027,-1.2254311,-0.773939,-1.0711714,0.79140866,-0.10481271,-0.41068974,-0.586593,10.4695215,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.062024266,-0.06227874,-0.07561139,-0.07577963,-0.22386558,0.055409875,-0.30582184,-0.076208994,-0.28353965,-0.48818663,0.08326205,-0.052885056,-0.5149561,0.036474913,-0.05375852,7.0791965,-0.5870467,-0.059945107,-0.36230686,-0.41986313,-0.115279995,2.8339672,0.30243737,-0.19081932,-0.05610869,-0.5568445,-0.5118543,-0.07671373,-0.8291697,-0.30347726,-0.2599199,17.51056,-0.2738557,-0.06817627,-0.69723946,-0.5675368,0.07586666,-0.65169525,-0.12458608,14.533784,-0.8102562,-0.105781555,-0.8825441,-0.27074862,-0.4181735,20.33217,-0.5685683,-0.52843225,-0.41435203,0.11328388,-0.1779356,-0.9577268,-0.18107364,-0.11409981,-0.51512665,-0.32001704,-0.0807927,-0.16934597,-0.13460612,-0.4049357,-0.14486007,-0.11265257,-0.3385247,-0.6611613,-0.5725926,-0.0789275,19.18477,-0.05913073,-0.07375587,-0.32337677,-0.6403097,-0.5840433,-0.15906872,-0.13364081,-0.31913775,-0.12302327,-0.531497,-0.7081514,0.10211384,-0.10047635,-0.12419063,-0.08857027,-1.1274216,-0.6654312,-0.73982245,-0.19943407,-0.10481271,0.06283795,-0.31715605,-0.07324325,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,22.649546,-0.044065263,-0.054619074,-0.06121572,-0.062024266,-0.06227874,-0.07561139,-0.07577963,-0.012429721,-0.22869305,0.07418775,-0.076208994,0.24992041,0.21343642,-0.1115016,-0.052885056,-0.103259176,-0.3458491,-0.05375852,0.056761716,0.44931334,-0.059945107,0.06898321,0.70214576,-0.115279995,1.1740503,-0.18766852,0.15432881,-0.05610869,1.0964884,0.45302674,-0.07671373,0.41748375,-0.109798014,0.3476595,0.28812462,0.16481568,-0.06817627,0.354342,0.34391305,-0.34359682,0.2544976,3.2530065,-0.06169905,0.87358993,-0.105781555,0.43217614,0.17240575,0.47298416,0.043372963,0.32156244,0.41957328,2.2909203,-0.08615068,-0.1779356,0.18526214,0.14547448,1.4967643,0.5562763,16.292341,-0.0807927,-0.16934597,-0.13460612,0.4495781,0.7432651,-0.11265257,5.197583,0.38832805,0.4492354,0.11020357,0.10826942,-0.05913073,-0.077983,0.47502092,0.19100067,-0.37795562,1.2172341,-0.13364081,1.0137304,7.8847175,1.4001878,0.1644391,0.18401796,5.245605,-0.12419063,2.9451299,0.07663931,0.07970567,2.3223436,-0.19943407,3.135529,0.17583957,0.45982644,-0.09750327,0
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.062024266,-0.06227874,-0.07561139,-0.07577963,-0.36021158,-0.27845147,-0.38461748,-0.076208994,-0.33852285,-0.5138412,-0.23498432,-0.052885056,-0.47118893,-0.39159998,-0.05375852,-0.15127939,-0.4984531,-0.059945107,-0.54485506,-0.675716,-0.115279995,-0.64708185,-0.25361997,-0.6719928,-0.05610869,-0.08106833,-0.12661591,-0.07671373,0.09127706,-0.540387,-0.50718623,-0.4196377,-0.72836006,-0.06817627,-0.8575103,-0.4657681,-1.0318087,-0.31891334,-0.12458608,-0.19564313,-0.27529398,-0.105781555,-0.4378866,-0.72267216,-0.68608123,-0.6313644,-0.4879311,-0.6607702,-0.97028947,-0.1299365,-0.1779356,-0.39168382,-0.2585353,-0.11409981,-0.60779595,-0.5803561,-0.0807927,-0.16934597,-0.13460612,-0.37995532,-0.14486007,-0.11265257,0.08991133,-0.3760674,-0.15414283,-0.6043126,-0.69851524,-0.05913073,0.34003064,-0.49120402,-0.48000628,-0.20000152,-0.15906872,-0.13364081,-0.7966723,-0.12302327,-0.3997684,-0.27097312,-0.6197721,-0.10047635,-0.12419063,-0.08857027,-0.0063679907,-0.64532256,-0.63574153,-0.19943407,-0.10481271,0.4627859,-0.9586092,-0.21719752,0
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.062024266,-0.06227874,-0.07561139,-0.07577963,0.08088982,0.1650981,-0.2612872,-0.076208994,-0.22997431,-0.16898991,-0.17704372,-0.052885056,-0.107302375,0.09348933,-0.05375852,-0.054938823,-0.21863036,-0.059945107,0.04587811,0.33838168,-0.115279995,-0.31022987,-0.15934707,1.0879672,-0.05610869,-0.101617865,-0.23621485,-0.07671373,-0.31042615,0.29127282,0.055252664,-0.3835588,0.008436364,-0.06817627,-0.35680738,-0.14394033,0.15746276,0.022772465,-0.12458608,-0.042421695,-0.067734376,-0.105781555,0.06977899,-0.31356782,0.06708314,-0.17922854,-0.19304991,-0.14830492,-0.04841293,-0.08009396,-0.1779356,-0.08007652,0.022721078,-0.11409981,-0.5105868,-0.055459447,-0.0807927,-0.16934597,-0.13460612,0.10817149,-0.14486007,-0.11265257,0.010720675,-0.22867988,0.051523972,0.11713171,-0.24727875,-0.05913073,0.10242963,-0.19177526,-0.40005645,-0.032409742,-0.15906872,-0.13364081,0.21983285,-0.12302327,-0.3564791,-0.12486827,0.49649146,-0.10047635,-0.12419063,-0.08857027,-0.97712964,0.26080877,-0.0874189,-0.19943407,-0.10481271,0.016350433,0.07891757,-0.06351725,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.062024266,-0.06227874,-0.07561139,-0.07577963,-0.07779036,-0.149063,-0.23566124,-0.076208994,-0.21728617,-0.32303765,-0.12113415,-0.052885056,-0.06273501,0.022029076,-0.05375852,-0.2969752,-0.35543925,-0.059945107,-0.22261223,-0.26273516,-0.115279995,0.16337676,1.1363206,-0.00018640205,-0.05610869,-0.050484944,20.954342,-0.07671373,-0.023827782,-0.4759955,-0.106814414,-0.2553663,0.044567414,-0.06817627,-0.1520186,0.11518958,-0.1966186,-0.30474472,-0.12458608,0.23637876,-0.09688187,-0.105781555,-0.41483408,-0.0071514538,-0.54234946,-0.041913543,-0.21929844,-0.43984643,-0.59190714,-0.021367267,-0.1779356,-0.024075253,-0.042619295,-0.11409981,0.06694748,-0.1343806,-0.0807927,-0.16934597,-0.13460612,0.63732773,-0.14486007,-0.11265257,-0.37641752,0.2922518,-0.37058634,3.0277016,0.24184516,-0.05913073,-0.28749198,-0.60924107,-0.36876902,-0.47580445,-0.15906872,-0.13364081,-0.2616881,-0.12302327,0.006147578,0.008727093,-0.39679223,-0.10047635,-0.12419063,-0.08857027,-0.00934658,-0.49441838,-0.5006924,-0.19943407,-0.10481271,0.5404022,-0.25325173,-0.17813279,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.062024266,-0.06227874,-0.07561139,-0.07577963,-0.13249059,0.95676225,0.109969735,-0.076208994,-0.23699287,0.680281,0.36157408,-0.052885056,0.6403523,21.614855,-0.05375852,-0.025344832,-0.015494708,-0.059945107,0.11032164,1.2464417,-0.115279995,0.29963312,0.5021036,-0.11649131,-0.05610869,20.901516,1.0327361,-0.07671373,20.829605,-0.2957806,0.6630339,0.26825008,-0.24302854,-0.06817627,20.786922,0.80226517,-0.049623,0.73008156,-0.12458608,0.27607018,1.5860201,-0.105781555,20.205177,1.4652075,-0.3781636,0.7444571,20.352156,1.6295128,0.22868328,-0.11434143,-0.1779356,20.128162,0.28933528,-0.11409981,-0.055909026,1.190492,-0.0807927,-0.16934597,-0.13460612,0.5739193,-0.14486007,-0.11265257,-0.15843293,1.068138,1.4625257,0.342649,0.82288426,-0.05913073,-0.15634452,19.675495,0.061257925,0.8052562,-0.15906872,-0.13364081,19.336277,-0.12302327,0.07802355,0.3444106,1.8335202,-0.10047635,-0.12419063,-0.08857027,19.071867,0.78325385,-0.3198121,-0.19943407,-0.10481271,0.56337273,18.866245,-0.050985713,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.062024266,-0.06227874,-0.07561139,-0.07577963,-0.14523919,-0.06805756,0.22205842,-0.076208994,0.197003,0.1533465,-0.09208167,-0.052885056,0.24863681,-0.38378006,-0.05375852,-0.030866794,-0.44710726,-0.059945107,0.2196095,-0.05717091,-0.115279995,0.09367852,0.21945567,0.6572812,-0.05610869,1.0758216,0.82535267,-0.07671373,0.040795892,-0.15326555,0.06553246,0.2180111,0.10743663,-0.06817627,0.43159896,1.0227265,-0.21251506,2.1612048,-0.12458608,-0.07612652,0.24655955,-0.105781555,0.072928876,0.65550756,0.97793865,-0.14594689,0.5621087,1.4643042,1.2759217,0.051739845,3.5166004,0.7006706,0.0737087,-0.11409981,0.4249583,-0.10795466,-0.0807927,-0.16934597,-0.13460612,0.81472474,-0.14486007,-0.11265257,-0.31129825,-0.093785994,19.487568,-0.067991726,0.1717101,-0.05913073,1.03337,0.37801605,0.27733913,0.13931245,-0.15906872,-0.13364081,0.68812656,-0.12302327,0.5028265,-0.22521612,0.79334027,-0.10047635,-0.12419063,-0.08857027,0.29576838,0.65953267,0.3401215,-0.19943407,-0.10481271,-0.18925013,0.31436476,0.017396301,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.062024266,-0.06227874,-0.07561139,-0.07577963,-0.16824025,-0.18387853,-0.02523201,-0.076208994,0.0014846503,0.22094922,-0.13078938,-0.052885056,-0.07926515,-0.2909134,-0.05375852,-0.17440659,-0.1463288,-0.059945107,-0.034181383,-0.41986728,-0.115279995,-0.060176436,-0.3550892,-0.3825226,-0.05610869,0.28959143,-0.30933243,-0.07671373,-0.02887674,-0.3423804,-0.13231957,-0.17305493,-0.54514337,-0.06817627,0.2539952,-0.13615735,-0.15517783,0.18390682,-0.12458608,-0.12792449,-0.27768955,2.9941869,0.20321403,-0.5849301,-0.3320935,-0.2195644,0.07801902,-0.36181438,-0.2145411,-0.12968409,-0.1779356,-0.2813417,0.0040109204,-0.11409981,0.1757041,-0.42819807,-0.0807927,-0.16934597,-0.13460612,-0.21166676,-0.14486007,-0.11265257,-0.20979117,0.06089336,-0.40517318,-0.3909065,-0.15371257,-0.05913073,-0.42644125,0.25862512,-0.15232721,-0.10985797,-0.15906872,-0.13364081,0.031157987,-0.12302327,-0.17592111,0.13820022,0.098117836,-0.10047635,-0.12419063,-0.08857027,-0.11209903,-0.35742417,0.12863459,-0.19943407,-0.10481271,-0.45342806,-0.28961378,-0.122342214,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.062024266,-0.06227874,-0.07561139,-0.07577963,-0.019299615,0.19285858,0.15743144,-0.076208994,-0.13039127,0.42563078,-0.2696401,-0.052885056,0.0849853,0.45995578,-0.05375852,-0.23709072,0.01808621,-0.059945107,0.1819414,-0.48077053,-0.115279995,0.6065692,-0.31319526,-0.24286,-0.05610869,-0.11772377,-0.104025975,-0.07671373,0.2079746,-0.33697376,-0.25910005,-0.042354364,-0.38674933,-0.06817627,-0.01476445,-0.12242731,-0.27890736,0.5742226,-0.12458608,-0.10709443,-0.16590288,-0.105781555,-0.104628004,0.13562174,0.40438265,0.05577871,0.0981508,0.5787105,0.12482952,-0.04377689,-0.1779356,0.034003362,0.28704274,-0.11409981,0.60851663,0.34818998,-0.0807927,-0.16934597,-0.13460612,0.15115602,-0.14486007,-0.11265257,0.7223133,0.3729547,0.1305424,-0.38470227,-0.18036121,-0.05913073,-0.30627075,-0.30448934,0.8810526,0.33555478,-0.15906872,-0.13364081,-0.022280602,-0.12302327,0.0014561806,-0.1759276,0.25569463,-0.10047635,-0.12419063,-0.08857027,-0.0068733073,-0.009569291,0.5762407,-0.19943407,-0.10481271,-0.5309895,1.8172438,-0.10741469,0
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.062024266,-0.06227874,-0.07561139,-0.07577963,-0.25406602,-0.20499474,-0.16002575,-0.076208994,0.0597144,0.10841199,-0.08829775,-0.052885056,-0.1735587,-0.34477663,-0.05375852,-0.09695763,0.02795074,-0.059945107,-0.34010193,-0.4905618,-0.115279995,0.07850579,-0.084776886,-0.08647521,-0.05610869,-0.24872844,-0.16112861,-0.07671373,-0.09434541,-0.53087634,-0.18990147,-0.43768623,0.049793575,-0.06817627,-0.18297109,-0.08123697,0.06595373,-0.052599307,-0.12458608,-0.16902563,-0.37724134,-0.105781555,-0.0127843665,-0.20971249,-0.23850252,-0.22175823,-0.06463174,-0.19757281,-0.2657503,-0.06305539,-0.1779356,-0.34998408,-0.07955027,-0.11409981,0.11013757,-0.18672931,-0.0807927,-0.16934597,-0.13460612,-0.41590148,-0.14486007,-0.11265257,-0.30917773,0.092617966,-0.37474167,-0.2560186,0.029996546,-0.05913073,-0.43377107,-0.17847688,-0.1286745,-0.25827694,-0.15906872,-0.13364081,0.2471853,-0.12302327,-0.028812347,0.010340849,-0.4474684,-0.10047635,-0.12419063,-0.08857027,-0.21592575,-0.5244702,-0.15409897,-0.19943407,-0.10481271,-0.1536818,0.1397713,-0.08225793,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.062024266,-0.06227874,-0.07561139,-0.07577963,-0.022474539,1.455004,0.64836353,-0.076208994,0.2306499,-0.07206545,-0.089192815,-0.052885056,0.39854553,-0.08502891,-0.05375852,-0.1426447,0.25808057,-0.059945107,-0.1800485,-0.10474245,-0.115279995,0.6397401,-0.28179044,0.041199453,-0.05610869,0.02504217,0.067547105,-0.07671373,-0.050648697,0.15856047,0.0532589,0.07030624,0.52595806,-0.06817627,0.30814487,20.645065,-0.5574728,0.051351123,-0.12458608,-0.108847596,1.1567614,-0.105781555,0.11509193,1.0619453,0.51290447,0.30158728,0.38593024,-0.009781833,0.57615924,0.06683204,1.0076113,-0.10629982,-0.029428458,-0.11409981,0.38034993,0.2648034,-0.0807927,-0.16934597,-0.13460612,0.8540699,-0.14486007,-0.11265257,0.1020743,0.3151544,0.6098392,-0.2838293,0.010967521,-0.05913073,-0.28813335,0.6689232,-0.04474868,-0.6542267,-0.15906872,-0.13364081,0.37142044,-0.12302327,0.3373337,0.32008368,0.033155233,-0.10047635,-0.12419063,-0.08857027,-0.14921008,-0.3539317,0.27328748,-0.19943407,-0.10481271,-0.044145085,0.9365125,-0.10205582,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.062024266,-0.06227874,-0.07561139,-0.07577963,-0.0541483,0.3453299,0.24748029,-0.076208994,0.84026736,-0.27796194,0.19126564,-0.052885056,0.56654084,0.51042145,-0.05375852,0.08307774,21.379553,-0.059945107,21.31923,1.2422806,-0.115279995,0.4967559,1.1604048,1.2595096,-0.05610869,0.69573647,0.45057994,-0.07671373,1.9413896,-0.07716039,0.31938323,0.63704544,0.325598,-0.06817627,0.20775764,0.9878662,1.9589926,20.326765,-0.12458608,0.67041147,1.0235654,-0.105781555,0.60544586,1.3415078,2.5690002,0.66981655,0.7325657,0.7813393,0.61756235,3.2541943,-0.1779356,-0.098016724,0.00620936,-0.11409981,0.09823842,1.1358954,-0.0807927,-0.16934597,-0.13460612,0.2233976,-0.14486007,-0.11265257,0.058205955,-0.12970452,1.9022188,0.34641814,0.7971889,-0.05913073,-0.056318365,0.22446705,0.6041409,-0.31790802,1.0439893,0.52282405,2.3899717,-0.12302327,2.6566374,-0.024780262,0.16442339,-0.10047635,-0.12419063,-0.08857027,0.17933683,0.30377123,0.43846884,-0.19943407,-0.10481271,0.79683775,1.6622806,-0.0832858,0
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.062024266,-0.06227874,-0.07561139,-0.07577963,-0.10228162,-0.026637884,0.05528948,-0.076208994,0.13253358,0.34262627,-0.18714727,-0.052885056,0.5067529,-0.4233667,-0.05375852,0.030161202,0.62987024,-0.059945107,-0.16847765,0.32619965,-0.115279995,0.42748314,-0.3007013,0.05064632,-0.05610869,1.046249,0.37783164,-0.07671373,0.7295811,-0.07426212,0.29105505,0.08638869,0.7022342,-0.06817627,0.31463045,1.2389246,-0.30080688,1.2373303,-0.12458608,-0.14027476,0.2743028,-0.105781555,0.8752613,-0.09219879,0.4975068,-0.12415273,0.667086,0.8540263,0.55422425,-0.08197233,-0.1779356,0.95459324,0.27635178,-0.11409981,0.06539252,-0.20604876,-0.0807927,-0.16934597,-0.13460612,0.54502434,0.54756105,-0.11265257,0.019366346,0.012181041,0.6884326,-0.03695031,0.6571209,-0.05913073,-0.0028588262,0.24922504,1.0314723,-0.056034755,-0.15906872,-0.13364081,0.91457355,-0.12302327,1.1288288,0.3910799,0.4822285,-0.10047635,-0.12419063,-0.08857027,0.7851478,1.3963526,0.28212425,-0.19943407,-0.10481271,0.4686602,0.37096348,-0.032737788,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.062024266,-0.06227874,-0.07561139,-0.07577963,-0.06288219,-0.19173177,0.06464431,-0.076208994,0.24903512,0.6756816,-0.20191889,-0.052885056,0.015255955,-0.3273416,-0.05375852,14.406758,0.49309316,-0.059945107,0.31555858,0.17956993,-0.115279995,0.3546492,0.45193577,0.6943196,-0.05610869,0.6830533,0.69596016,-0.07671373,0.63197243,20.960104,0.18458666,10.430121,0.9522979,-0.06817627,0.7051042,0.32390887,-0.38112074,1.2790691,-0.12458608,1.4025257,-0.027332298,-0.105781555,0.38860804,3.917647,1.4553608,-0.1343051,0.2211004,1.4703385,0.7624504,-0.03311463,-0.1779356,0.1918407,0.10702077,-0.11409981,0.15986632,0.27466273,-0.0807927,-0.16934597,-0.13460612,-0.10454012,-0.14486007,-0.11265257,0.10914456,0.20178893,0.30450872,0.19317855,0.19474484,-0.05913073,-0.107201554,0.11066128,1.1693679,-0.31273368,-0.15906872,-0.13364081,0.67653,-0.12302327,1.5499767,1.093401,0.42764077,-0.10047635,-0.12419063,-0.08857027,0.21851276,0.47697505,0.6969365,-0.19943407,-0.10481271,1.4039582,0.33364588,10.516714,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.062024266,-0.06227874,-0.07561139,-0.07577963,-0.06799419,-0.27185005,0.0054426696,-0.076208994,-0.09240501,-0.014975932,-0.08340784,-0.052885056,0.32905808,-0.2060873,-0.05375852,-0.02724711,0.14421195,-0.059945107,0.20602866,0.01757402,-0.115279995,0.50112325,-0.011746857,0.13650824,-0.05610869,0.5031576,0.36819717,-0.07671373,0.120579585,-0.3477311,0.29943734,0.19986689,0.5679241,-0.06817627,0.21503481,0.5283444,-0.37798843,0.6482846,-0.12458608,-0.11023902,0.652172,-0.105781555,0.18874986,-0.13524202,0.7746599,-0.08773222,0.29861933,0.645194,1.2635307,-0.14002037,-0.1779356,0.15909867,0.08125826,-0.11409981,-0.2961143,0.1950608,-0.0807927,-0.16934597,-0.13460612,-0.06619581,-0.14486007,-0.11265257,-0.46143728,0.18359688,0.2293341,0.21629706,0.28233188,-0.05913073,0.6680558,0.50648004,0.286744,-0.30584845,-0.15906872,-0.13364081,-0.10655723,-0.12302327,0.18063915,0.11760501,0.45245475,-0.10047635,-0.12419063,-0.08857027,-0.13312992,0.55034286,0.4309278,-0.19943407,-0.10481271,0.03005962,-0.014996702,-0.011055948,1
