rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_DEFB136,methylation_gene__GENE_CCNDBP1,methylation_gene__GENE_ZNHIT2,rnaseq_gene__GENE_DEFB107A,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_SCARNA18,rnaseq_gene__GENE_SNORA54,methylation_gene__GENE_CNOT10,methylation_gene__GENE_IL10RB,methylation_gene__GENE_INPP5A,methylation_gene__GENE_TYMP;SCO2,rnaseq_gene__GENE_TBC1D21,methylation_gene__GENE_COMMD5,methylation_gene__GENE_RAB3GAP1,methylation_gene__GENE_HSPD1;HSPE1,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_NEK4,rnaseq_gene__GENE_SNORA79,methylation_gene__GENE_SPATA13,methylation_gene__GENE_NAA50,methylation_gene__GENE_ZMYM6,methylation_gene__GENE_TIGD3,methylation_gene__GENE_MYH10,rnaseq_gene__GENE_DCD,methylation_gene__GENE_H2AFX,methylation_gene__GENE_TUBA1C,methylation_gene__GENE_GPATCH1,methylation_gene__GENE_C4ORF21;LARP7,methylation_gene__GENE_TEF,methylation_gene__GENE_ZKSCAN4,methylation_gene__GENE_ZNF639,methylation_gene__GENE_DDX21,methylation_gene__GENE_CFAP418,methylation_gene__GENE_DLEU2;TRIM13,methylation_gene__GENE_FSIP1,methylation_gene__GENE_RBMS2,methylation_gene__GENE_FAM177A1,methylation_gene__GENE_ABHD6,rnaseq_gene__GENE_SNORA38,methylation_gene__GENE_NF2,methylation_gene__GENE_RSAD2,methylation_gene__GENE_GCN1L1,methylation_gene__GENE_ZMAT2,rnaseq_gene__GENE_SNORA26,methylation_gene__GENE_PALB2;DCTN5,methylation_gene__GENE_C5ORF25,methylation_gene__GENE_ZFP36,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_COMMD3,methylation_gene__GENE_BTF3L4;TXNDC12,methylation_gene__GENE_NLK,methylation_gene__GENE_STRAP,rnaseq_gene__GENE_SCARNA21,rnaseq_gene__GENE_SNORA71D,rnaseq_gene__GENE_SCARNA1,methylation_gene__GENE_CCDC34,rnaseq_gene__GENE_SNORA16A,methylation_gene__GENE_MRPS34;EME2,rnaseq_gene__GENE_DEFB132,rnaseq_gene__GENE_SNORA64,methylation_gene__GENE_PRNP,methylation_gene__GENE_STK10,methylation_gene__GENE_COPZ1,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_TINF2,methylation_gene__GENE_TPCN2,methylation_gene__GENE_QTRT1,rnaseq_gene__GENE_SNORA70B,methylation_gene__GENE_FAH,methylation_gene__GENE_AK2,methylation_gene__GENE_CTSC,rnaseq_gene__GENE_C2ORF27B,methylation_gene__GENE_C6ORF57,rnaseq_gene__GENE_SNORA37,rnaseq_gene__GENE_SCARNA22,methylation_gene__GENE_LAP3,rnaseq_gene__GENE_GYPB,methylation_gene__GENE_TH1L,methylation_gene__GENE_FBXL8;TRADD,rnaseq_gene__GENE_SPAG11A,methylation_gene__GENE_NIPSNAP1,methylation_gene__GENE_NEK11;ASTE1,methylation_gene__GENE_PGRMC2,methylation_gene__GENE_RGS2,methylation_gene__GENE_CRELD1;IL17RC,methylation_gene__GENE_IQCC,methylation_gene__GENE_CAMK2D,rnaseq_gene__GENE_SNORA38B,methylation_gene__GENE_CTTN,rnaseq_gene__GENE_SCARNA4,methylation_gene__GENE_LOC283314;C1RL,methylation_gene__GENE_FAM73B,methylation_gene__GENE_ZNF672,methylation_gene__GENE_BLMH,target
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454543,-0.16160792,-0.13456441,-0.0510505,-0.11801072,-0.077656925,-0.08420343,-0.062202632,-0.23875956,-0.0524721,-0.4016607,-0.13455044,-0.07560294,-0.19219011,-0.14684105,-0.27588126,-0.127112,-0.21019724,-0.09405645,0.017405674,-0.4857634,-0.31805697,-0.29597878,-0.4118095,-0.07261519,-0.3706646,-0.12857829,0.25620836,-0.17116886,-0.09113028,-0.13794588,-0.35037944,-0.5866118,-0.46928337,-0.08537486,-0.56537545,-0.2251533,-0.5345184,-0.027867654,-0.06538503,-0.8381211,-0.28717345,-0.10121353,-0.4157148,-0.098405525,-0.599078,-0.1151619,-0.55218345,-0.09053003,0.21156745,-0.90922743,0.059955094,-0.19259016,-0.16946821,-0.1580065,-0.14398706,-0.00075841206,1.0892339,1.3026633,1.0836633,-0.16189265,0.15988891,0.39071733,-0.03155549,2.191471,-0.6801854,-0.055069275,-0.1995207,8.563926,-0.43492588,-0.61402136,-0.38893282,-0.12132999,-0.9674248,-0.12478135,-0.08098747,-0.63138545,-0.12686665,-0.49363974,-0.8407358,-0.12514226,-0.20906304,-0.009453092,-0.21891458,-0.23423985,-0.43976727,-0.60849977,-0.14349845,-0.096605115,-0.06045234,-0.07712625,-0.24805565,-0.67646754,0.0028702917,-0.48346743,0
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454543,-0.16440229,-0.09343648,-0.0510505,-0.0016183885,-0.077656925,-0.08420343,-0.062202632,0.114134416,21.431374,-0.2780139,20.82336,-0.07560294,0.0035545838,-0.089697406,-0.21090336,19.215094,-0.0186304,-0.09405645,0.64539415,-0.22495882,-0.07371274,0.025503792,0.11681792,-0.07261519,10.830341,-0.115276515,-0.54704976,-0.31077623,-0.08311732,-0.17445637,0.10237811,-0.60053045,-0.30966023,-0.24671908,-0.5389959,-0.8503648,-0.53017735,0.27668655,-0.06538503,-0.5845095,-0.4391013,0.053731773,-0.37532318,-0.098405525,-0.27377227,0.003963464,0.13459986,-0.09053003,0.060626656,-0.9340904,0.102060296,-0.3558984,-0.16946821,-0.1580065,-0.14398706,0.038648695,-0.16123992,0.054247025,-0.09292495,1.346035,-0.3996806,-0.09582903,-0.059287094,-0.11734243,-0.5676181,-0.06353811,-0.03678239,-0.075058505,-0.2050336,-0.6677725,-0.04932451,-0.12132999,-0.93862575,-0.12478135,-0.08098747,-0.51936626,-0.12686665,-0.3832965,-0.8957981,-0.12514226,0.19231036,-0.015977373,0.09850981,-0.078528784,-0.47026142,-0.5405993,-0.08053122,-0.096605115,0.5750628,-0.07712625,-0.2649172,-0.8258123,-0.4176134,0.40698943,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454543,-0.08977996,-0.03579125,-0.0510505,-0.009748793,-0.077656925,-0.08420343,-0.062202632,0.03246508,0.0388475,-0.37589186,0.2599639,-0.07560294,-0.023931202,-0.18298502,-0.38167343,-0.04477493,-0.12554365,-0.09405645,0.31052908,-0.45139796,-0.20241232,0.026754951,-0.037323408,-0.07261519,0.831107,-0.10545389,0.49508604,-0.28617552,-0.04803993,-0.21102779,-0.17618763,-0.5256169,-0.6032328,-0.7250806,-0.0699206,-0.72164905,-0.21433806,-0.034360692,-0.06538503,-0.33294603,-0.11874157,0.054063052,-0.23763786,-0.098405525,-0.48497427,0.0709487,-0.20408653,-0.09053003,0.13003828,-0.6725826,0.21312042,-0.17099786,-0.16946821,-0.1580065,-0.14398706,0.17716396,-0.16123992,-0.38289422,-0.09292495,-0.16189265,-0.3543295,-0.15402666,-0.12359829,-0.11734243,-0.051690195,-0.08003448,-0.06783873,-0.075058505,-0.3869089,-0.7610842,-0.17464851,-0.12132999,-0.46672806,-0.12478135,-0.08098747,-0.8856768,-0.12686665,-0.38573495,-0.47384802,-0.12514226,0.17241834,0.24785931,0.24410969,-0.2577118,0.5527667,-0.50301635,-0.08816383,-0.096605115,-0.05815046,-0.07712625,-0.2486018,-0.9770327,-0.54765683,-0.46095738,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,21.954544,-0.110071115,0.023028864,-0.0510505,0.07331978,-0.077656925,-0.08420343,-0.062202632,0.055836964,0.054390088,-0.17908084,-0.047189776,-0.07560294,0.14061,0.0981571,0.3007697,-0.0813672,0.0046412842,-0.09405645,0.73685986,-0.31757724,-0.04859367,-0.06570085,0.16806187,-0.07261519,0.09315328,-0.38536146,-0.30288482,0.053053897,-0.15533052,-0.056279425,-0.059074853,-0.38419184,0.1426862,-0.23480426,0.040515084,-0.53294915,0.0018491864,-0.15806004,-0.06538503,-0.354659,-0.02965533,0.45330632,1.2537538,-0.098405525,-0.20060238,0.070799485,0.06661394,-0.09053003,0.026989158,-0.6035124,0.17181681,0.10842549,-0.16946821,-0.1580065,-0.14398706,0.1538968,-0.16123992,-0.23418495,-0.09292495,-0.16189265,-0.40325984,0.10195765,-0.0333529,-0.11734243,0.19383694,-0.036474213,-0.075738154,-0.075058505,-0.1796655,-0.47706166,-0.025169719,-0.12132999,-0.79973835,-0.12478135,-0.08098747,-1.0959024,-0.12686665,-0.44482443,-0.38390198,-0.12514226,-0.520715,0.2758043,0.44647804,0.039128855,0.44340387,-0.3782007,0.0545973,-0.096605115,1.6922133,-0.07712625,-0.08610808,-0.3863086,-0.21499014,0.26634318,0
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454543,-0.13732815,-0.07213231,-0.0510505,-0.20955662,-0.077656925,-0.08420343,-0.062202632,-0.4158766,0.61674005,-0.26894718,-0.63188785,-0.07560294,-0.19586504,-0.048045862,-0.28032777,-0.160976,-0.1563033,-0.09405645,-0.15622659,0.037176035,-0.46084708,-0.19586483,0.05097933,-0.07261519,-0.058827624,-0.6459749,0.5932333,-0.40987837,-0.519876,-0.048774406,-0.17216568,0.17957689,0.23390749,0.17364731,-0.56437856,-0.07737388,0.36515197,-0.5338071,-0.06538503,-0.14955634,-0.36430022,-0.73640776,-0.13026226,-0.098405525,-0.056914452,-0.17884275,-0.16372095,-0.09053003,-0.40319067,-0.57491016,-0.5421258,0.17847928,-0.16946821,-0.1580065,-0.14398706,-0.32167095,-0.16123992,1.1950895,-0.09292495,-0.16189265,-0.31584808,0.4445143,-0.4735821,-0.11734243,0.15230884,-0.27489245,-0.34904093,-0.075058505,-0.28677398,-0.06319269,-0.17219022,-0.12132999,-0.39273402,-0.12478135,-0.08098747,-0.9103468,-0.12686665,-0.7095898,0.03808125,-0.12514226,-0.6243445,-0.5316373,-0.54346853,-0.46925434,-0.3902042,-0.58057576,-0.35552973,-0.096605115,-0.49256214,-0.07712625,-0.2097065,-0.31384644,-0.39586997,0.08332118,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454543,0.16971648,-0.14895062,-0.0510505,-0.004271179,-0.077656925,-0.08420343,-0.062202632,-0.32105264,-0.0014700308,-0.45475692,-0.056979466,-0.07560294,-0.14227669,-0.14146571,-0.33145392,-0.008582542,-0.22646667,-0.09405645,0.346595,-0.57727563,-0.3616188,-0.19960435,-0.3439681,-0.07261519,-0.294729,-0.34575394,-0.08660176,-0.40867415,-0.06566378,-0.046276167,-0.08413365,-0.65016425,-0.4460009,-0.49002385,-0.31192377,-0.80242306,-0.36076593,-0.008665229,-0.06538503,-0.8132562,-0.4301706,-0.22726376,-0.49117714,-0.098405525,-0.41359532,-0.07053237,-0.6014568,-0.09053003,0.019631896,-0.72337365,0.0720768,-0.262371,-0.16946821,-0.1580065,-0.14398706,-0.10227277,-0.16123992,0.04149271,-0.09292495,-0.16189265,-0.5535891,-0.93406695,-0.053613894,-0.11734243,-0.47936702,-0.09861893,-0.2187923,-0.075058505,-0.55374146,-0.5639401,-0.22324802,-0.12132999,-1.1174515,-0.12478135,-0.08098747,-0.7511085,-0.12686665,-0.736213,-0.86343735,-0.12514226,0.058250356,-0.20546527,-0.27569243,-0.100393005,-0.7847996,-0.58368224,-0.11388232,-0.096605115,-0.6048572,-0.07712625,-0.36431816,-1.0489433,-0.58193105,-0.23362426,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454543,-0.12082737,0.010887904,-0.0510505,-0.028213961,4.6123834,-0.08420343,-0.062202632,-0.24008632,0.06880659,0.08439365,0.0044175615,-0.07560294,0.03826582,-0.049574975,-0.25380412,-0.025277726,-0.12579575,-0.09405645,0.59682006,-0.34752885,-0.3885385,-0.15620102,-0.003069975,-0.07261519,-0.5724377,0.21599928,4.783107,-0.25348803,-0.09098748,-0.105816364,0.030292138,-0.58362347,-0.043701258,-0.38549626,-0.27415478,-0.5146514,-0.3527421,-0.14083068,-0.06538503,-1.0406456,-0.07957966,0.023629129,-0.36406302,-0.098405525,-0.2966821,0.025746975,-0.2541874,-0.09053003,-0.13828796,-0.7928109,0.16728888,-0.2795847,2.6099362,-0.1580065,-0.14398706,-0.19359152,-0.16123992,-0.37731552,1.2005482,-0.16189265,-0.49178147,-0.13982376,-0.39445838,-0.11734243,-0.50308836,0.044764325,-0.18502057,-0.075058505,-0.28950202,-0.6078125,0.113428466,-0.12132999,-0.96252346,-0.12478135,-0.08098747,-0.88714564,-0.12686665,-0.37610647,-0.7581823,-0.12514226,-0.24346153,-0.0063025802,-0.15934597,-0.18512797,-0.13927807,1.7414783,-0.07811145,-0.096605115,0.21877825,-0.07712625,-0.32211554,-0.7018436,-0.41455156,-0.20122938,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454543,-0.11347176,0.0070758783,-0.0510505,0.026409544,-0.077656925,-0.08420343,-0.062202632,-0.11839139,0.10326436,-0.17883293,-0.031030461,-0.07560294,0.09983805,-0.12752616,-0.24981135,-0.06473184,-0.08785458,-0.09405645,0.5631854,-0.35485533,-0.039284017,0.09138218,0.050848972,-0.07261519,-0.27164674,-0.13889764,-0.41305992,-0.39598247,0.011711874,0.093280755,0.091640286,-0.6089811,-0.2881769,-0.35468635,-0.21903762,-0.5931172,-0.13735595,-0.090847366,-0.06538503,-0.35763368,-0.18956928,0.29724398,-0.48409048,-0.098405525,-0.16889645,0.029330075,-0.35246262,-0.09053003,0.12996386,-0.86970484,0.21637799,-0.26510265,-0.16946821,-0.1580065,-0.14398706,0.21854374,-0.16123992,-0.07887311,-0.09292495,-0.16189265,0.06129804,-0.52417207,0.18787605,-0.11734243,-0.31645697,-0.09056659,-0.0026028608,-0.075058505,-0.128112,-0.5230691,0.36130655,-0.12132999,-0.58099097,-0.12478135,-0.08098747,-1.0682142,-0.12686665,-0.28358537,-0.9607774,-0.12514226,0.2996799,0.20009242,0.2802994,0.027127372,-0.12319349,0.015569582,-0.00048361646,-0.096605115,0.17322125,-0.07712625,-0.16706449,-0.90835714,-0.4309145,-0.56972015,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454543,-0.08673177,0.064321995,-0.0510505,0.035539195,-0.077656925,-0.08420343,-0.062202632,-0.02209003,0.04182923,-0.22393477,2.2487314,-0.07560294,0.08525698,-0.15115082,-0.1760452,0.017605897,-0.057942387,-0.09405645,0.29322088,-0.34223086,-0.16668117,0.24567433,-0.047555298,-0.07261519,-0.3835362,-0.2201275,-0.047086317,-0.31204328,-0.14745578,-0.1350894,0.2986568,-0.6149725,-0.33507466,-0.11703347,-0.35562015,-0.8423167,-0.3536824,-0.20349437,-0.06538503,-0.4859413,-0.30611354,-0.44051245,-0.3604098,-0.098405525,-0.4715631,0.0054330677,-0.028171783,-0.09053003,0.19926828,-1.060365,0.15967597,-0.23099416,-0.16946821,-0.1580065,-0.14398706,0.13935432,-0.16123992,-0.6533072,-0.09292495,-0.16189265,-0.30966374,-0.5269148,-0.027114466,-0.11734243,-0.3576622,0.1472364,-0.23050597,-0.075058505,-0.21146181,-0.588193,-0.0592297,-0.12132999,-0.88067096,-0.12478135,-0.08098747,-0.9064799,-0.12686665,-0.48167288,-0.7078224,-0.12514226,0.04560648,0.39264143,-0.19262941,0.08701063,-0.50892425,-0.5651189,0.019447798,-0.096605115,-0.2238588,-0.07712625,-0.09957315,-0.701743,-0.42930546,0.17839421,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454543,-0.119944915,-0.025459956,-0.0510505,-0.07501443,-0.077656925,-0.08420343,-0.062202632,-0.2289331,0.027896367,-0.2642411,0.08179437,-0.07560294,-0.33774525,-0.13321802,-0.08531929,-0.10848379,-0.26511452,-0.09405645,0.3317754,-0.37255353,-0.26086327,-0.14916705,-0.10628865,-0.07261519,-0.2864457,-0.021294488,-0.16850208,-0.31331235,-0.06727526,-0.103440344,0.09138747,-0.715843,19.582321,-0.22104084,-0.22437352,-0.9153435,-0.18692958,-0.05872788,-0.06538503,-0.77252066,-0.41038457,0.04837507,-0.30627748,-0.098405525,-0.21303454,0.067757644,-0.1316053,-0.09053003,0.017384311,-0.63107145,0.13393049,-0.17482659,-0.16946821,-0.1580065,-0.14398706,0.103335224,-0.16123992,0.19691454,-0.09292495,-0.16189265,-0.5841738,-0.5184994,-0.0902904,-0.11734243,-0.32286623,2.3080516,-0.17841303,-0.075058505,-0.20923845,-0.64848167,0.30332962,-0.12132999,-0.60294014,-0.12478135,-0.08098747,-0.8604424,-0.12686665,-0.53751177,-0.5781461,-0.12514226,0.0068767485,0.056414574,0.05672438,-0.17820026,-0.58221537,-0.5096828,-0.13352063,-0.096605115,-0.4623275,-0.07712625,-0.09499686,-0.9328499,-0.17994837,-0.43627983,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454543,-0.12502743,-0.16818608,-0.0510505,-0.34322643,-0.077656925,-0.08420343,-0.062202632,-0.09928367,0.011898475,0.14069366,-0.1378408,-0.07560294,-0.13991192,-0.2602243,-0.13009442,-0.20917498,-0.24126947,-0.09405645,-0.0015810058,0.06518986,0.08448023,-0.2463035,-0.0009833555,-0.07261519,-0.2143862,0.34907964,-0.012811364,-0.6882422,0.47442377,0.15726341,0.60481906,0.12578514,0.43002665,0.058086913,-0.3239002,-0.28300047,-0.29991844,-0.5667484,-0.06538503,0.28071004,-0.18661708,-0.014754988,0.011733324,-0.098405525,0.5152518,-0.14506279,-0.030203447,-0.09053003,0.0075308904,-0.28204444,-0.10549924,-0.04239443,-0.16946821,-0.1580065,-0.14398706,0.0056872484,-0.16123992,0.27714768,-0.09292495,-0.16189265,-0.31776148,-0.5748445,-0.2654581,-0.11734243,-0.04356094,1.5930668,-0.22262208,-0.075058505,-0.2710264,0.51523817,0.28351992,-0.12132999,0.26408535,-0.12478135,-0.08098747,0.052410036,-0.12686665,-0.2065266,-0.33657107,-0.12514226,-0.026458658,-0.06413609,-0.2346678,-0.082586214,0.3246924,-0.3957926,-0.42809442,-0.096605115,-1.0240831,-0.07712625,-0.115802296,0.26698992,0.21401979,0.0018982729,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454543,-0.032981988,-0.23789951,-0.0510505,-0.18631262,-0.077656925,-0.08420343,-0.062202632,-0.3462298,-0.17708842,-0.33169216,-0.37841523,-0.07560294,-0.28105086,-0.2956218,-0.4767633,-0.09198411,-0.31019816,-0.09405645,0.08857091,-0.62049,-0.4036683,-0.06929643,-0.15411192,-0.07261519,-0.6511663,-0.4497098,0.29266188,-0.10406973,-0.4403669,-0.4099806,-0.45226097,-0.3842814,-0.3337817,-0.14254019,-0.092591085,-0.2766832,-0.6469383,-0.5874521,-0.06538503,-0.37630048,-0.37525603,-1.0909754,-0.5098255,-0.098405525,-0.66743726,-0.20071362,-0.40825325,-0.09053003,-0.14334936,-0.55776274,-0.23913434,-0.9110746,-0.16946821,-0.1580065,-0.14398706,-0.26916176,-0.16123992,-0.49076548,-0.09292495,-0.16189265,-0.34621337,-0.19597001,-0.52765155,-0.11734243,-0.8424597,-0.45539197,-0.21447328,-0.075058505,-0.34685373,-0.44172308,-0.35826108,-0.12132999,-0.86311567,-0.12478135,-0.08098747,-0.16975366,-0.12686665,-0.17598268,-0.41105613,-0.12514226,-0.25633323,-0.5003797,-0.36574137,-0.20001362,-0.5418017,-0.4658551,-0.14242442,-0.096605115,-0.7414462,-0.07712625,-0.4804487,-1.1114314,0.7550797,-0.48683172,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454543,-0.19249871,0.023110555,-0.0510505,-0.21729133,-0.077656925,-0.08420343,-0.062202632,-0.23153675,-0.5014198,-0.056163877,-0.28811187,-0.07560294,0.04870183,0.42710477,-0.0498658,-0.11511916,-0.18667066,-0.09405645,-0.36714587,0.40527484,-0.13487127,-0.33661413,-0.34519038,-0.07261519,-0.3647444,-0.4624234,-0.41772547,-0.58706266,-0.38528326,-0.25343916,-0.14075759,0.047242325,-0.38018906,-0.48281235,-0.7348722,-0.38048694,-0.4041164,-0.5428778,-0.06538503,0.12269158,0.09696848,-0.37876537,-0.040455475,-0.098405525,0.11963978,-0.19546711,-0.37970835,-0.09053003,0.49268547,-0.6859826,-0.3327403,-0.567756,-0.16946821,-0.1580065,-0.14398706,-0.36177307,-0.16123992,-0.31776795,-0.09292495,-0.16189265,-0.552441,1.0377024,-0.33083212,-0.11734243,-0.8564773,-0.636052,-0.26804546,-0.075058505,-0.62931854,-0.30734763,-0.8340093,-0.12132999,-0.4247913,-0.12478135,-0.08098747,0.12751421,-0.12686665,-0.16573073,-0.22787777,-0.12514226,-0.94782114,-0.9521664,-0.02280593,-0.40043113,-0.5790016,-0.79819876,-0.53000337,-0.096605115,-0.31988907,-0.07712625,-0.4254207,-0.30127147,-0.32097545,-0.8151516,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454543,-0.029093333,-0.054564063,-0.0510505,-0.13237987,-0.077656925,-0.08420343,-0.062202632,-0.40400368,0.03646266,-0.38676035,-0.3820062,-0.07560294,-0.34736323,-0.24218342,-0.23968123,-0.13290061,-0.12791528,-0.09405645,0.38561022,-0.06615647,0.010435547,0.07803293,-0.27962825,-0.07261519,-0.32794407,-0.03210256,-0.17642054,-0.18814515,-0.03336797,-0.1930679,-0.5042758,-0.5132872,-0.47048265,0.01651985,-0.06842108,0.03912971,-0.58985704,-0.15167536,-0.06538503,-0.31497517,-0.59570765,-0.6865773,-0.12946561,-0.098405525,-0.38869378,-0.10616261,-0.11890576,-0.09053003,0.09085957,-0.18212962,0.066097945,-0.20780651,-0.16946821,-0.1580065,-0.14398706,-0.53135544,-0.16123992,-0.029194169,-0.09292495,-0.16189265,-0.4632612,-0.44821563,-0.1887593,-0.11734243,-0.5599689,-0.20889238,0.049361147,-0.075058505,-0.029349968,0.11766011,-0.052664477,-0.12132999,-0.19498436,-0.12478135,-0.08098747,0.62406844,-0.12686665,-0.32906556,0.05593764,-0.12514226,-0.18021576,-0.046373766,0.041000612,-0.08364195,-0.09966568,-0.22000515,-0.04364058,-0.096605115,0.3803383,-0.07712625,-0.19446895,-0.46963415,-0.42760256,-0.5013956,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454543,-0.12294814,-0.12617357,-0.0510505,-0.17940363,-0.077656925,-0.08420343,-0.062202632,-0.36022368,-0.19326192,-0.43125558,-0.40036932,-0.07560294,-0.117972344,-0.40392944,-0.42171112,-0.20976016,-0.114119016,-0.09405645,0.25657347,-0.2971272,-0.11696238,-0.13435794,0.011770156,-0.07261519,-0.5325713,-0.5439307,-0.30575782,-0.2432533,-0.4052241,-0.1887107,-0.15078445,-0.6503444,-0.21032184,-0.026191674,-0.50044906,-0.68556136,-0.58595747,-0.41740113,-0.06538503,-0.33470425,-0.47955725,-0.967495,-0.2334434,-0.098405525,-0.6161872,-0.21821348,-0.3548239,-0.09053003,-0.028743858,-0.67628,0.0141489515,-0.2570226,-0.16946821,1.6881007,-0.14398706,-0.29879415,-0.16123992,-0.1683325,-0.09292495,-0.16189265,-0.96437997,-0.29109308,-0.43911794,-0.11734243,-1.0036365,-0.45028555,-0.24655621,-0.075058505,-0.25210086,-0.10552088,-0.7287653,-0.12132999,0.11104499,-0.12478135,-0.08098747,0.05961767,-0.12686665,-0.60713816,-0.5246881,-0.12514226,-0.47309735,-0.40858546,0.029349634,-0.406136,-0.52982104,-0.4526082,-0.14595339,-0.096605115,-0.87335914,-0.07712625,-0.46130478,-0.36125904,-0.59319043,-0.17020756,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454543,-0.13715051,-0.12946224,-0.0510505,-0.31955934,-0.077656925,-0.08420343,-0.062202632,-0.28744504,-0.3317339,0.120033406,-0.30554017,-0.07560294,-0.39039987,-0.18672594,-0.29981193,-0.22761618,-0.21760593,-0.09405645,-0.47842783,-0.0118331965,-0.055807725,-0.05130381,-0.23206145,-0.07261519,-0.25376713,-0.45682833,0.0895521,-0.17235467,-0.7045236,-0.2398455,-0.38165185,0.6407229,-0.5592343,-0.2562417,-0.6838004,-0.5900009,-0.056162927,-0.5378982,-0.06538503,0.23344308,-0.26392707,-0.3590353,-0.15936998,-0.098405525,-0.55924404,-0.2139344,-0.13383168,-0.09053003,-0.959526,-0.62422466,0.14133373,-0.3583055,7.5564847,-0.1580065,-0.14398706,-0.6134191,-0.16123992,-0.5888194,-0.09292495,-0.16189265,-0.14773569,1.0300322,-0.92104834,-0.11734243,-1.0722932,-0.5043411,0.0013384881,-0.075058505,-0.21878758,-0.29316068,-0.062339194,-0.12132999,-0.28750858,-0.12478135,-0.08098747,-0.45223448,-0.12686665,-0.5386079,-0.35344666,-0.12514226,-0.46008706,-0.20107284,-0.1284229,-0.45235425,-0.29721293,-0.39017555,-0.26280522,-0.096605115,0.2838396,-0.07712625,0.43906286,-0.29683673,-0.44223374,0.15962538,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454543,-0.10936828,-0.17761914,-0.0510505,-0.07439903,-0.077656925,-0.08420343,-0.062202632,-0.081938155,-0.21006997,0.0694204,-0.4130832,-0.07560294,0.066234276,-0.15221381,0.09787014,-0.2153927,-0.29068908,-0.09405645,-0.52687246,0.053608485,-0.21095012,-0.20918371,-0.52236617,-0.07261519,-0.31651777,-0.09273398,-0.24349071,-0.3638607,-0.16553763,-0.11344753,-0.22472514,-0.057367627,-0.3231547,0.37267408,-0.004349148,0.18839689,-0.25282073,-0.3346961,-0.06538503,0.12498658,-0.41587472,0.30933446,-0.25445116,-0.098405525,-0.27549693,-0.113146834,-0.004274353,-0.09053003,-0.579064,-0.082138985,0.36943924,-0.15901388,-0.16946821,-0.1580065,-0.14398706,-0.10433472,-0.16123992,-0.28046167,-0.09292495,-0.16189265,-0.6167415,0.4627268,-0.0716144,-0.11734243,-0.35854465,0.34277427,-0.18620902,-0.075058505,-0.13054065,-0.017750666,0.02824144,-0.12132999,0.017222062,-0.12478135,-0.08098747,-0.3690492,-0.12686665,-0.011745392,-0.236196,-0.12514226,-0.71140885,-0.5939524,-0.044493336,-0.06769056,-0.04317008,-0.69810593,-0.4058357,-0.096605115,16.998968,-0.07712625,0.08729823,-0.3231651,0.15012012,-0.3547872,0
