methylation_gene__GENE_SLC29A2,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_OR11H1,rnaseq_gene__GENE_DEFB128,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_KRTAP19-4,rnaseq_gene__GENE_SNORA36C,rnaseq_gene__GENE_SPINK14,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SCARNA27,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_TTTY22,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_SNORA36A,rnaseq_gene__GENE_SNORA14A,methylation_gene__GENE_DERL1,methylation_gene__GENE_TMEM177,methylation_gene__GENE_GALE,methylation_gene__GENE_VEGFB,methylation_gene__GENE_ZNF296,methylation_gene__GENE_MAP3K11,methylation_gene__GENE_KLHL22,methylation_gene__GENE_GIGYF2,methylation_gene__GENE_NR4A2,methylation_gene__GENE_HIST1H4C,methylation_gene__GENE_EPN2,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_NPS,methylation_gene__GENE_MAD1L1,methylation_gene__GENE_NRXN2,methylation_gene__GENE_GCC1,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_FAM99B,methylation_gene__GENE_LOC219347;C10ORF57,methylation_gene__GENE_UBE2B,methylation_gene__GENE_FBXL2,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_PXT1;KCTD20,methylation_gene__GENE_PRC1,methylation_gene__GENE_PLK4,methylation_gene__GENE_EMP1,methylation_gene__GENE_CCPG1,methylation_gene__GENE_RSAD2,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_C14ORF104,methylation_gene__GENE_MIR219-1;RING1,methylation_gene__GENE_TOMM40L,methylation_gene__GENE_WDR5B,methylation_gene__GENE_ARPC2,methylation_gene__GENE_RPN2;C20ORF132,methylation_gene__GENE_TMED10,methylation_gene__GENE_ATXN1,methylation_gene__GENE_TRIB3,methylation_gene__GENE_KDM1A,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_TRNAU1AP,methylation_gene__GENE_GPT2,methylation_gene__GENE_YWHAG,methylation_gene__GENE_UCKL1AS;ZNF512B;UCKL1,methylation_gene__GENE_PXMP3,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_ZNF787,methylation_gene__GENE_LRRFIP2,methylation_gene__GENE_PFKFB2,methylation_gene__GENE_ATP8B2;AQP10,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_SPAG1,methylation_gene__GENE_VAMP2,methylation_gene__GENE_RASA1,methylation_gene__GENE_C3ORF23,methylation_gene__GENE_FIZ1;ZNF524,methylation_gene__GENE_YIF1A,methylation_gene__GENE_FBXW8,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_POLL;RP11-529I10.4,methylation_gene__GENE_IQCC,methylation_gene__GENE_SREBF2,methylation_gene__GENE_USP14,methylation_gene__GENE_HERC5,methylation_gene__GENE_RFK,methylation_gene__GENE_RPLP2,methylation_gene__GENE_TSTD2;NCBP1,methylation_gene__GENE_SNAP29;PI4KA,methylation_gene__GENE_PRIM2,methylation_gene__GENE_PHPT1,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_UTP11L,methylation_gene__GENE_SMEK2,methylation_gene__GENE_ZSCAN22,methylation_gene__GENE_FAM53B,methylation_gene__GENE_VCP,methylation_gene__GENE_LAP3,methylation_gene__GENE_KAT2B,methylation_gene__GENE_TARS,methylation_gene__GENE_PREB,target
-0.12730339,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.062024266,-0.062137086,-0.062346518,-0.07839099,-0.23976746,-0.10209075,-0.0002857554,0.4020011,0.3046253,0.062139496,0.5972484,-0.083028995,-0.33312437,0.40577045,-0.2824461,0.12858018,-0.078769214,-0.2565824,-0.21392931,-0.18236093,-0.22711794,-0.05137616,-0.0055089714,0.007874956,0.039902687,-0.16424377,-0.052885056,-0.08288975,-0.27653655,-0.07980247,0.5403949,-0.19834432,-0.17518024,0.35275945,-0.20693627,-0.19308569,0.49853927,0.10829519,-0.034917057,-0.13091885,-0.41420317,0.3685462,0.025482371,0.2847962,-0.15901923,-0.11398265,0.63834053,0.27976993,0.025491461,-0.24893612,0.07669249,0.2417095,-0.54025626,0.38381633,-0.29333013,0.102730416,-0.15915298,-0.2831922,-0.11364252,-0.25832635,-0.1926773,-0.70617646,0.62459826,-0.14385797,-0.0895185,-0.09176247,-0.18869619,-0.33325824,0.027481785,0.20293424,0.16185874,-0.35206562,0.34195763,-0.48689634,0.11657675,0.22210237,-0.64427227,-0.07181235,-0.35151199,0.4468911,-0.3314156,-0.19666477,-0.14772864,0.3396439,0.60824716,1
0.06695963,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.062024266,-0.062137086,-0.062346518,-0.07632638,0.019786851,0.63165605,-0.048526194,0.029498672,-0.091910385,-0.15250668,0.2111833,-0.044986024,0.089228086,-0.22774966,-0.32033032,0.23942938,-0.078769214,-0.112049125,-0.21459831,-0.16861238,-0.16677168,-0.05137616,-0.14236146,-0.18895537,-0.14670852,0.51839894,-0.052885056,-0.011542927,-0.08983684,-0.16387245,-0.19474262,-0.07421399,-0.27944595,0.076656826,-0.019585885,-3.5500718e-06,0.113538235,0.73221046,0.123704836,-0.10448327,-0.082066715,0.59185976,-0.29453668,0.44672486,0.05557574,-0.06766653,-0.060806077,0.5390829,0.22132714,0.08456605,0.4460633,0.66955876,-0.4128284,0.1545087,-0.2303431,-0.19390503,-0.22955957,0.17225727,-0.17458251,0.2975912,0.31173438,-0.32903588,-0.052488055,0.43870947,0.19124621,0.21038921,0.04683367,-0.0854967,-0.10954689,-0.18862617,-0.54370034,-0.13458396,0.09401019,-0.21865274,0.22216898,0.17577957,-0.4693812,-0.036946353,0.1577565,-0.07325851,-0.4657504,0.6200782,-0.47404778,0.0065956097,-0.13359237,1
-0.18321314,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.062024266,-0.062137086,-0.062346518,0.051012512,-0.14090452,-0.220521,-0.06509158,0.17420074,0.23026545,0.11080972,-0.0025225526,-0.09114888,0.3142203,-0.0018760853,-0.13524938,0.020830989,-0.078769214,-0.16749373,-0.049074426,-0.30101198,-0.076773494,-0.05137616,0.09025274,0.35854718,0.040782627,0.23182817,-0.052885056,0.52638584,0.085976,0.14010417,-0.06845257,-0.27176666,0.18846707,0.048789624,0.40021512,-0.11570123,-0.17748697,0.46589395,0.6283608,-0.21319884,0.23162739,0.39946175,-0.24469209,-0.09952868,-0.18326369,0.12893702,-0.11963838,-0.02203779,0.59804213,0.010898356,-0.13904826,0.64046335,0.02343633,0.5137061,0.24119887,-0.6312551,-0.06260618,-0.04208999,0.6267158,0.13845322,0.55089587,0.20333049,0.27129516,0.3843452,0.24098697,1.0847449,-0.41645524,-0.72728795,-0.0079098,-0.11627564,0.031844098,-0.14565913,0.17777492,0.17887446,-0.06111197,0.3721909,0.50840014,-0.08693259,-0.42045343,-0.067705855,-0.29976076,0.28880325,0.15371738,-0.08137718,0.07499891,1
-0.09817228,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.062024266,-0.062137086,-0.062346518,-0.037746355,-0.0051863906,-0.27975067,-0.008383261,-0.093428105,0.16397294,0.16982412,-0.18271379,-0.03201023,-0.027732346,0.048244063,-0.13943611,-0.16654232,-0.078769214,-0.29899377,-0.08385043,0.04737363,-0.08466962,-0.05137616,-0.15171851,-0.14784446,-0.27527526,-0.19237763,22.066364,0.32631463,-0.24941228,-0.19295198,0.024292758,-0.038866278,-0.24666801,-0.12402462,0.28963527,-0.33944356,-0.4253606,0.09772774,-0.41507223,0.009463187,-0.15972707,-0.18523648,-0.07582092,0.10125072,-0.2231953,-0.1221547,0.27619222,0.05732268,-0.047453135,0.19923557,0.41958538,0.16372661,-0.40076005,-0.41353145,-0.07820306,0.0060946397,-0.19624564,-0.32258898,0.62352103,-0.15136145,-0.15283269,-0.39087713,-0.1805823,0.82724184,-0.32095373,0.2557716,-0.119861275,-0.5864589,1.151476,-0.3229913,0.046866994,-0.21267131,0.39470038,-0.050020788,0.4161695,0.27639744,-0.5508101,-0.26910493,-0.4004045,-0.16141918,0.08935681,0.15045086,-0.14379987,-0.06273964,0.4030077,1
-0.12798375,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.062024266,-0.062137086,-0.062346518,-0.34014502,0.0014166964,-0.037266552,-0.19044466,-0.0076732403,-0.20064409,0.0059077973,-0.2380453,-0.28824565,-0.1884976,-0.05672405,-0.2776638,-0.04079942,-0.078769214,-0.10235609,-0.15164046,-0.1069899,-0.2902884,-0.05137616,-0.30937183,-0.061356217,-0.15952548,-0.25969115,-0.052885056,0.016604703,0.046149883,4.2533848e-05,-0.23835178,-0.22632515,-0.38733587,0.02767273,-0.15762538,-0.2389429,-0.22838677,-0.30387577,-0.07716421,-0.17718965,0.029953722,-0.5044143,0.19647835,0.1358927,-0.1450097,-0.04250931,-0.13026476,-0.20409775,-0.16850443,-0.21691309,-0.057126503,-0.43744585,-0.30972317,-0.0048610307,0.15511459,-0.0392857,-0.11446328,-0.25914013,-0.3555221,0.43319196,-0.30737525,-0.46310425,-0.16056831,-0.103547044,0.19607459,-0.5036834,0.041849677,-0.5776386,-0.077991374,-0.5978404,-0.25016582,-0.49786425,-0.17859836,-0.24424282,0.055054836,0.6546589,-0.14172508,-0.19029835,-0.22728261,-0.18745393,-0.49083778,0.25990096,-0.32898661,0.6117345,0.11913731,0
-0.06802551,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.062024266,-0.062137086,-0.062346518,-0.17529316,-0.2968907,-0.24081808,-0.2536057,0.008066718,-0.05105619,0.039673652,-0.0104318075,-0.20560923,-0.237007,-0.14000219,0.009304668,-0.046597343,-0.078769214,-0.19050919,-0.12875947,-0.2493473,-0.28439224,-0.05137616,-0.02919171,-0.04458028,0.23478551,-0.14445697,-0.052885056,-0.43599302,-0.47576827,0.08662101,-0.37319693,-0.1574403,-0.18991955,-0.05545329,-0.06648989,-0.44020286,-0.24600966,-0.27226424,-0.1964436,0.22062802,-0.26725575,-0.28921196,0.61159223,-0.2752288,-0.5113168,-0.012114923,-0.4793492,0.37441713,-0.085563034,-0.36819533,0.23843522,-0.57277393,0.21079077,-0.2670065,-0.11807289,0.032599885,-0.10810262,-0.23900937,-0.018677354,-0.21770877,0.14681338,0.013405597,-0.10258287,-0.13726313,0.19840679,0.2777364,0.2155609,0.040547032,0.20464988,-0.4805293,0.42238688,-0.31886214,0.05105239,1.0408705,0.022364574,-0.2790451,0.15549862,-0.0887597,-0.55973244,-0.17966801,-0.10900354,-0.051395755,-0.15644945,-0.15512568,0.108045034,0
-0.030385152,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.062024266,-0.062137086,-0.062346518,-0.26132897,-0.19748652,-0.014515633,0.0030253052,-0.06778279,-0.31180033,-0.045870017,-0.079994164,-0.20980433,-0.10303719,-0.3496824,0.05803071,-0.38761076,-0.078769214,-0.22465023,-0.08316577,-0.26659498,-0.09418029,-0.05137616,-0.25633565,-0.07511612,0.03321541,-0.14637029,-0.052885056,-0.019321771,-0.35973233,-0.18124403,-0.3758498,-0.2649548,-0.43614802,-0.10553637,-0.16782768,-0.32215002,-0.42079797,-0.14576624,-0.2873989,-0.04854031,-0.18036994,-0.061367694,0.05012264,-0.57909214,-0.34934875,0.36858654,-0.17026019,0.004471201,-0.4045694,-0.18455383,0.4034074,-0.052962713,-0.1508112,-0.09537139,0.02647727,0.28043163,-0.17762612,-0.25196624,-0.32009885,0.41808015,-0.13970008,0.048704147,-0.016543057,-0.4038812,-0.2565564,-0.20815629,-0.30662116,-0.22197716,0.28313416,0.012626233,-0.00015406283,-0.20538436,-0.16367273,-0.3307011,-0.4076691,0.29737374,0.10826032,-0.2896723,0.058792792,-0.37453058,-0.22240946,-0.22229323,-0.11040695,-0.15822582,-0.1485537,1
-0.17212735,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.062024266,-0.062137086,-0.062346518,0.35062698,-0.00055578543,0.04899032,-0.25180745,0.48736537,0.35179487,0.14237775,0.14665937,-0.17289425,0.48713988,-0.40791625,-0.356531,-0.12797666,-0.078769214,-0.13530932,-0.19551627,-0.28516638,-0.12333285,-0.05137616,0.017262466,-0.06007516,-0.13701548,0.04553591,-0.052885056,0.0047009387,-0.05545838,0.31379512,0.42851132,0.082197785,-0.019716827,-0.1010377,0.16762808,-0.21504498,-0.2011807,0.012622932,-0.03156379,0.2888179,0.009076206,-0.1797947,0.16063295,0.058857035,-0.49102107,0.26559272,0.0041309963,0.21664596,0.51828027,0.15749168,0.038547054,-0.32896256,0.20332718,0.547203,-0.28808752,0.027461624,-0.088228144,-0.6503676,-0.17366016,-0.45055294,-0.076723285,-0.35109055,0.54848605,0.34698087,-0.039580602,-0.03229449,0.85336834,-0.49608976,0.15532413,-0.21714908,0.19948883,-0.101274095,-0.33831835,1.2026488,-0.06442494,0.030032158,0.5590653,0.4118894,-0.33236948,0.013658225,-0.058156904,1.4128265,-0.39418897,-0.16007218,1.153441,1
-0.07411793,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.062024266,-0.062137086,-0.062346518,-0.31614774,-0.37652317,0.25080857,-0.23120728,-0.2262255,0.14139698,-0.13178514,-0.23972888,-0.36412552,0.13701515,-0.39068612,-0.41372702,-0.23905225,-0.078769214,-0.4999721,-0.24233611,-0.072950214,-0.22230281,-0.05137616,-0.235363,0.09197009,-0.26733664,-0.054551978,-0.052885056,-0.07275559,-0.3297175,-0.15196629,-0.33902293,0.04226064,-0.39362034,-0.40209523,-0.30342624,0.07542483,0.0990197,-0.21512967,-0.43648875,-0.4169941,-0.30715963,0.30237782,-0.41033393,-0.6344953,-0.51322657,0.10302786,-0.22510737,-0.15057713,-0.29723805,0.66521615,0.39871156,-0.46673182,0.1166877,-0.50539356,0.13094832,-0.5175863,-0.2651849,-0.28216514,-0.06781553,0.25670993,-0.34391683,-0.2599019,-0.3968974,-0.31251577,-0.025716279,1.739028,-0.043044806,-0.70936996,-0.25404218,-0.37687975,-0.30835506,-0.39717972,-0.23670678,-0.2339339,-0.5449366,-0.45137188,-0.12121012,-0.38762248,0.14214465,-0.44874159,-0.25069577,-0.3504425,0.7803854,0.20088135,0.69338864,1
-0.040683806,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,22.649548,-0.044065263,-0.044065263,-0.062024266,-0.062137086,-0.062346518,-0.15133832,0.0017532841,0.44840446,0.40045342,-0.15592614,-0.16574296,0.056884073,-0.26617208,0.11195016,-0.31843594,1.0019727,0.32131574,-0.16447729,-0.078769214,0.32747602,-0.015646797,0.10996492,0.19289029,-0.05137616,-0.16971278,0.38611588,-0.14022197,-0.049231682,-0.052885056,-0.375554,0.19576225,0.15040268,-0.117268875,-0.021113563,-0.15410845,-0.003912064,0.29199046,0.0844228,0.30039245,-0.22442013,0.16321877,-0.23596437,-0.404369,-0.33670533,-0.2308297,-0.29778722,1.9632455,-0.28217274,0.2816962,-0.118384786,-0.117785126,-0.40035963,0.023118759,-0.46973795,-0.16261758,-0.56470096,-0.025356276,0.03239024,-0.25550696,0.017227521,-0.27054104,-0.3011225,-0.1339275,-0.17393796,-0.24597792,-0.16039872,-0.42460018,-0.15117934,-0.27885598,0.22430858,0.015226628,-0.29088283,0.031205747,-0.32249314,-0.1357049,-0.37398574,-0.396484,-0.39000228,0.49475697,-0.15680636,1.5791633,0.033267416,0.39399898,-0.4291159,-0.33901286,-0.1417321,-0.4074281,1
-0.06442732,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.062024266,-0.062137086,-0.062346518,-0.041898232,-0.22249515,-0.19435881,-0.2910933,-0.1942575,-0.12492066,-0.30482638,-0.16525938,0.014881207,-0.2766486,-0.19538416,-0.20141771,0.071859464,-0.078769214,-0.289003,-0.13036484,-0.006473531,-0.17425491,-0.05137616,-0.37806246,-0.040258825,-0.10878331,-0.09704615,-0.052885056,-0.040061638,0.18297789,-0.07556985,-0.40911195,-0.33130163,-0.31252438,-0.37927347,-0.24441421,0.24425183,-0.7913349,0.69003004,-0.06397034,-0.22160889,-0.35992062,-0.45345244,-0.22019874,-0.52860457,-0.3803212,-0.2686686,-0.27973503,-0.64456445,-0.5039804,-0.73363227,0.094647884,-0.45281398,-0.1611528,-0.61288047,-0.3125992,0.21961775,-0.14856854,-0.33386165,-0.65022427,-0.14379403,-0.61815166,-0.32439202,-0.25626808,-0.81345433,-0.43685845,-0.5757074,-0.45926508,-0.3310459,-0.4502107,-0.683078,-0.58159685,-0.5106115,-0.34320536,-0.11148506,-0.58158815,-0.1738475,-0.11137357,-0.30476454,-0.5439945,-0.07438267,0.23685472,-0.449626,0.40959474,-0.40784404,-0.71358,1
-0.02591237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03509919,0.057732377,0.12885483,0.20682362,0.032169104,-0.13962787,-0.18898423,-0.2670101,-0.0038956048,-0.38501823,0.04830327,0.12587714,-0.30501378,0.0,0.6868995,0.20554736,0.09782299,-0.00069676345,0.0,-0.35337245,-0.38115314,-0.05629342,0.4604155,0.0,-0.4310424,-0.07559728,0.18672891,-0.23662293,-0.05420148,-0.13405842,-0.06886089,-0.14926584,0.37404892,-0.38463765,-0.05660645,0.049482286,-0.019077871,-0.2830682,-0.54790014,0.4023141,-0.57029814,0.24202615,-0.36521322,0.012382053,-0.32297003,-0.22031929,-0.41678184,-0.35411346,-0.414755,-0.29938376,0.0050835097,-0.33304715,0.5389643,0.07060254,-0.2544491,-0.5649355,-0.40595904,-0.4822464,-0.21991195,0.17495286,-0.8222114,0.29035744,-0.26153147,-0.06466103,0.057143938,-0.29759783,0.05129393,-0.44176692,0.38538116,-0.18226299,-0.45680097,-0.25037348,-0.56354326,0.55653846,0.034635935,0.7322678,0.18269931,-0.17168294,-0.55001014,-0.008124224,-0.29496646,-0.3599122,1
-0.12137929,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.062024266,-0.062137086,15.479351,-0.4274972,0.04343615,-0.24526507,-0.15609245,-0.21894918,-0.15541324,-0.32921326,-0.37138414,-0.39119473,-0.34581012,0.3201433,0.3006939,-0.5560584,-0.078769214,0.18197289,-0.2776247,0.3135967,-0.12052522,-0.05137616,-0.21905562,-0.16265799,-0.1988618,-0.2644788,-0.052885056,-0.28155616,-0.40882468,-0.6653377,-0.27229837,-0.5372216,-0.4694931,-0.126749,-0.4436806,0.17567301,-0.42341736,0.19322537,-0.05028512,-0.43572858,-0.4274264,-0.44786578,-0.49299824,-0.59487516,-0.15766966,-0.41056186,-0.2605283,-0.5732797,-0.3358878,-0.42834416,-0.09744891,-0.63404226,-0.31702086,-0.2992187,-0.5468633,-0.21292283,-0.32110846,-0.5995485,-0.49837887,-0.68172026,-0.50419617,-0.56959933,-0.4676317,-0.40371853,-0.5602539,-0.07446844,-0.08363933,-0.18699808,-0.6273843,-0.4025412,-0.4595847,-0.5991245,-0.49454886,-0.4546865,-0.17132741,-0.40590426,-0.028948799,0.25225165,-0.36358052,-0.5006157,0.04332395,-0.4764907,-0.28163853,-0.28206512,-0.4322939,1
0.03876274,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.062024266,-0.062137086,-0.062346518,-0.20807977,0.38198206,0.3168674,0.008888993,0.25467056,-0.36625445,-0.13983583,-0.3539687,0.10954384,0.4281083,0.32628027,0.24681859,-0.17755991,-0.078769214,0.22443463,-0.1113012,-0.32596016,-0.10481308,-0.05137616,-0.028841516,0.22926272,-0.09749822,0.24832633,-0.052885056,0.41813472,-0.10807105,-0.09656297,-0.09574797,-0.2540654,0.00419968,0.5631269,0.29961768,0.61581945,0.92478454,0.07933244,0.6718835,0.8919281,-0.2105369,-0.23403463,1.6178457,-0.5900003,1.6439438,1.0445048,-0.21680322,-0.068941474,0.11242482,0.2132888,0.3180482,0.5454104,-0.23095965,0.5118134,0.13090082,2.6356602,-0.24059905,0.3454139,-0.34496662,0.83409745,-0.055925418,-0.064927034,-0.03278413,0.3426091,-0.094651125,0.8085488,0.6673083,-0.037586693,0.16415216,1.1128318,-0.27519998,-0.057783253,-0.08507605,-0.66898865,-0.30770856,-0.044091966,1.3272907,-0.11795533,-0.18308826,-0.3512374,-0.0911805,6.7950807,0.2635042,-0.0089900745,-0.12075791,0
-0.0037162793,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.062024266,-0.062137086,-0.062346518,0.16392319,0.28451183,-0.12401751,0.23265094,0.26433015,0.06696928,0.2532752,0.22084811,-0.08646504,0.28285912,-0.226089,-0.3559991,0.054384723,-0.078769214,0.10130366,-0.2584642,0.06641763,0.032325897,-0.05137616,0.28598195,-0.1347899,-0.016084302,-0.17092629,-0.052885056,0.5496613,0.04876925,-0.07913539,0.11255479,-0.37795115,-0.2148197,0.11620559,-0.083144985,-0.21083835,-0.037893303,-0.24004534,0.04698349,0.25640464,0.14433137,0.53125894,-0.5605909,-0.0047969846,0.12138227,0.61585486,0.64910245,-0.2633638,-0.09599652,-0.20561242,0.24491261,0.19295911,0.03846018,0.04236693,-0.01583796,-0.4122293,0.06410095,-0.31708053,0.44151464,0.03082331,0.0008063122,-0.20000987,0.40721747,0.073230416,0.7099846,-0.008383565,0.13457698,-0.030125337,0.36515948,0.17219745,-0.3936449,-0.42900652,0.32542053,-0.2953312,0.21414167,0.9386333,-0.6782556,0.14770605,-0.67916363,0.27888763,-0.15863812,-0.19184263,0.03864789,-0.15527236,-0.2929602,1
-0.034388363,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.062024266,-0.062137086,-0.062346518,0.28828654,0.011234434,0.50084335,0.037131347,0.026125873,-0.13487877,0.14557104,0.66997385,-0.08310618,0.3746404,0.060265586,0.059118804,0.794516,-0.078769214,0.07910825,2.2420995,-0.14979476,-0.102271035,-0.05137616,0.091344565,-0.6224542,-0.10035882,-0.031956606,-0.052885056,0.2515437,0.24373168,0.10450068,1.1349714,-0.014107645,-0.121715546,0.9844566,1.125321,-0.120405905,0.47181615,0.17955734,0.6085276,-0.10951372,-0.3123805,0.43669456,0.23711692,0.5262072,0.5417926,0.15375592,0.36991856,0.6628608,0.10076686,0.71021265,0.11996009,-0.019718023,-0.13812071,0.859454,-0.20629394,0.013420363,-0.24174103,0.173325,0.47255105,0.5718294,-0.005462548,-0.19783628,0.40287468,0.7732931,0.460702,0.10955029,0.042491596,-0.0662018,1.0758241,0.3607404,0.6236373,0.34953797,0.14352237,0.16552,0.5623676,0.35723296,0.096425734,0.17559822,0.9327039,0.11160688,-0.3776642,0.39447835,0.31175062,-0.034308307,0.5677358,0
0.0048994143,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.062024266,-0.062137086,-0.062346518,-0.24725977,0.021706352,-0.019536352,-0.13462774,0.4751444,0.050599664,0.33717364,0.29304123,-0.28966165,0.0795603,0.08223282,0.014329729,-0.03065821,-0.078769214,0.041344482,16.24606,-0.12325027,-0.14504576,-0.05137616,0.08626371,0.3479664,-0.23026235,-0.090700895,-0.052885056,0.076099366,0.7333293,-0.3541536,0.061948594,-0.015744388,-0.27660173,-0.13924761,-0.30210802,0.21993133,0.087235056,0.13868144,0.20493229,-0.08925482,-0.25788155,-0.014998431,-0.36896953,0.06318215,-0.41878527,0.019278344,0.24610649,-0.16456296,-0.29623464,0.36110002,0.15477107,0.093189046,0.25753874,1.2040725,-0.08125705,0.73584205,-0.044827975,-0.12988842,0.3479685,-0.16072962,0.62210584,0.20921177,1.064813,0.5025968,-0.46478057,-0.014128222,-0.016444582,-0.17513527,0.069993086,0.5334699,0.22201787,0.07140718,0.045353077,0.13530234,0.15331967,0.19443485,-0.16493669,0.27537698,-0.14341517,0.29305556,-0.116589285,0.642611,0.67583627,0.4608326,0.65915245,0
0.011448304,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.062024266,-0.062137086,-0.062346518,-0.27073884,-0.095513545,0.1369114,-0.024105594,-0.18201312,-0.112486325,0.013641464,0.039377525,-0.1392036,-0.016293379,-0.21646914,0.009601542,0.0032526208,-0.078769214,-0.30159512,-0.15983045,-0.12341017,-0.1925231,-0.05137616,-0.015195454,0.06857532,-0.15832628,-0.048984677,-0.052885056,0.14256996,0.1732812,-0.10944873,0.23142722,0.14618276,-0.28906995,0.11281116,-0.024755754,0.048108485,0.20498757,0.20676991,0.1458552,-0.13279508,-0.31227985,-0.076986715,-0.2769111,-0.0427119,-0.13293193,-0.18641222,-0.08459688,-0.18309899,0.39038417,0.09028868,0.53208154,-0.2367768,-0.0912322,-0.05768504,-0.09821361,-0.27968755,-0.1525495,-0.08325254,0.18055457,0.29230997,-0.009268611,-0.115387075,0.34251124,-0.021394035,0.21408433,-0.114154615,0.2520465,-0.6266665,-0.03452083,0.25444022,-0.27506697,-0.11393055,0.8994989,-0.12619403,0.30867025,0.00084092625,-0.5383682,-0.28603956,0.10620345,-0.18379071,0.3112945,0.5014644,0.12979102,0.45177397,0.06502462,1
