rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_CSPG4P2Y,methylation_gene__GENE_ZNF33B,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_PRAMEF17,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_CDY1B,methylation_gene__GENE_C19ORF24,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_OR4K2,methylation_gene__GENE_GPI,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_SLC6A5,methylation_gene__GENE_SKIL,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_OTUD6A,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_OR4K15,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_LINC01020,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR7G2,methylation_gene__GENE_PRDX6,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_OR2M1P,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_CDX4,methylation_gene__GENE_EXT1,methylation_gene__GENE_PNN,rnaseq_gene__GENE_IFNA14,rnaseq_gene__GENE_PRAMEF22,methylation_gene__GENE_ATP5E,methylation_gene__GENE_CASP6,rnaseq_gene__GENE_REXO1L6P,rnaseq_gene__GENE_DEFB107A,methylation_gene__GENE_OBFC2B,rnaseq_gene__GENE_IQCF5,methylation_gene__GENE_RGS2,rnaseq_gene__GENE_ACCSL,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_OR8B12,rnaseq_gene__GENE_CXORF66,methylation_gene__GENE_ZNF721;PIGG,methylation_gene__GENE_YJU2B,methylation_gene__GENE_CNP,methylation_gene__GENE_NDE1;KIAA0430,rnaseq_gene__GENE_OR14A16,rnaseq_gene__GENE_OR4K14,methylation_gene__GENE_RSPH3,methylation_gene__GENE_BID,rnaseq_gene__GENE_OR6C4,rnaseq_gene__GENE_POTEB,rnaseq_gene__GENE_GSC2,rnaseq_gene__GENE_IFNA16,methylation_gene__GENE_TCFL5,rnaseq_gene__GENE_OR5A1,methylation_gene__GENE_LASS5,rnaseq_gene__GENE_OR8B4,methylation_gene__GENE_PRCP,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_KRTAP10-1,methylation_gene__GENE_LRRC20,methylation_gene__GENE_TYMP;ODF3B,methylation_gene__GENE_CDK5RAP1,rnaseq_gene__GENE_PATE1,rnaseq_gene__GENE_PSG11,methylation_gene__GENE_SART3,methylation_gene__GENE_NACC1;TRMT1,methylation_gene__GENE_SLC25A38,rnaseq_gene__GENE_TEX13A,rnaseq_gene__GENE_OR52E2,rnaseq_gene__GENE_OR52K1,rnaseq_gene__GENE_KCNK18,rnaseq_gene__GENE_SPANXE,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR6B1,rnaseq_gene__GENE_OR2W5,rnaseq_gene__GENE_KRTAP19-3,methylation_gene__GENE_KTELC1,methylation_gene__GENE_ENTPD6,rnaseq_gene__GENE_LOC284788,methylation_gene__GENE_PPP2R5D,rnaseq_gene__GENE_FGF6,methylation_gene__GENE_ERP29;TMEM116,methylation_gene__GENE_TRIB3,target
-0.15462574,0.048924603,-0.15768613,-0.5999191,-0.08857027,-0.13495575,-0.47142762,-0.16180748,-0.098367736,-0.11405895,-0.09159165,-0.27537942,-0.1419391,-0.14724728,-0.13030465,-0.10594925,-0.11106749,-0.3057074,-0.18137336,-0.9412372,0.0,-0.1730762,-0.34819162,0.22216408,-0.50629723,-0.12621255,-0.23303345,-0.12302327,-0.22987415,-0.094459645,-0.17977433,-0.1725115,-0.108690664,-0.12378662,-0.131838,-0.16532485,-0.9523817,-0.31053647,-0.1281341,-0.07800698,-0.19397843,0.05137489,0.24511299,-0.13243002,-0.29389063,-0.25398833,0.7348459,-0.10008718,-0.121390484,-0.7623098,4.873737,-0.37395972,-0.21171293,-0.9326768,-0.18524316,-0.13874586,-1.5370263,-0.5267219,-0.7576799,-0.3443411,-0.1286711,-0.18506241,-1.0918229,-0.8527107,-0.08727538,-0.20231819,-0.25860757,-0.06817627,-1.24542,-0.18879156,-0.83930975,-0.066214204,-0.1358464,-0.048123404,-0.20080598,-1.4039636,-1.0635436,-0.461341,-0.16655166,-0.337182,-1.3497105,-0.65474874,0.051198035,-0.21980801,-0.1061877,-0.12431679,-0.13640918,-0.48581702,-0.104665786,-0.1450197,-0.0807927,-0.124410756,-0.27898297,-0.97484934,-1.0566491,-0.19188224,-1.4973385,0.603206,-0.42256153,-0.19150321,0
-0.15462574,0.1551133,-0.15768613,-0.16554183,-0.08857027,-0.13495575,2.3545709,-0.16180748,-0.098367736,-0.11405895,-0.09159165,-0.27537942,-0.1419391,-0.02147436,-0.13030465,-0.10594925,-0.11106749,-0.3057074,-0.18137336,1.1062509,0.0,-0.1730762,-0.34819162,0.53730494,0.3605195,-0.12621255,-0.23303345,-0.12302327,-0.22987415,-0.094459645,-0.17977433,-0.1725115,-0.108690664,-0.12378662,-0.131838,-0.16532485,1.1208465,0.010688959,-0.1281341,-0.07800698,-0.19397843,0.32725462,1.5533422,-0.13243002,-0.29389063,0.28647682,1.4032948,-0.10008718,-0.121390484,0.7345472,-0.15827926,0.067313954,-0.21171293,1.0129292,-0.18524316,-0.13874586,0.05829593,0.5056751,-0.73544943,-0.47473374,-0.1286711,-0.18506241,0.1691902,-0.5948762,-0.08727538,-0.20231819,-0.25860757,-0.06817627,0.020245528,-0.18879156,0.7856419,-0.066214204,0.04101522,0.13147193,-0.20080598,0.732144,0.17885977,-0.58572733,-0.16655166,-0.337182,0.84450823,0.97192055,1.7288774,-0.21980801,-0.1061877,-0.12431679,-0.13640918,-0.48581702,-0.104665786,-0.1450197,-0.0807927,-0.124410756,1.5779753,0.4544934,-0.1326628,-0.19188224,0.33844033,-0.37303346,0.05096949,0.27759567,1
-0.15462574,0.71137464,-0.15768613,0.11730815,-0.08857027,-0.13495575,-0.3400442,-0.16180748,-0.098367736,-0.11405895,-0.09159165,-0.27537942,-0.1419391,-0.12578931,-0.13030465,-0.10594925,-0.11106749,-0.3057074,-0.18137336,-0.54032886,0.0,-0.1730762,-0.34819162,1.378345,0.6356965,-0.12621255,-0.23303345,-0.12302327,-0.22987415,-0.094459645,-0.17977433,-0.1725115,-0.108690664,-0.12378662,-0.131838,-0.16532485,0.79871875,0.17724861,-0.1281341,-0.07800698,-0.19397843,1.0414606,0.65820795,-0.13243002,2.0231678,-0.03597855,0.018784005,-0.10008718,-0.121390484,2.2679722,-0.15827926,-0.13157284,-0.21171293,0.6223221,-0.18524316,-0.13874586,-0.113750875,1.5550405,0.46067786,0.20573209,-0.1286711,-0.18506241,-0.6605527,-0.043266986,-0.08727538,-0.20231819,-0.25860757,-0.06817627,-0.35405847,-0.18879156,0.55896837,-0.066214204,0.10933931,1.4765472,-0.20080598,0.16231129,0.0016050689,2.1123526,-0.16655166,-0.337182,-0.7881317,2.1576552,0.090354525,-0.21980801,-0.1061877,-0.12431679,-0.13640918,-0.48581702,-0.104665786,-0.1450197,-0.0807927,-0.124410756,-0.27898297,2.0191023,1.6289771,-0.19188224,0.7037559,-0.37303346,0.28407484,-0.36755782,0
-0.15462574,0.19586407,-0.15768613,0.37586227,-0.08857027,-0.13495575,-0.08005746,-0.16180748,-0.098367736,-0.11405895,-0.09159165,-0.27537942,-0.1419391,0.28040946,-0.13030465,-0.10594925,-0.11106749,-0.3057074,-0.18137336,2.8717954,0.0,-0.1730762,-0.34819162,3.0886652,1.2534893,-0.12621255,-0.23303345,-0.12302327,-0.22987415,-0.094459645,-0.17977433,-0.1725115,-0.108690664,-0.12378662,-0.131838,-0.16532485,1.2254599,0.43908492,-0.1281341,-0.07800698,-0.19397843,0.7740669,0.084264085,-0.13243002,-0.29389063,0.6323627,1.5443606,-0.10008718,-0.121390484,1.7326742,-0.15827926,0.13041669,-0.21171293,1.9726113,-0.18524316,-0.13874586,1.3821672,1.4610269,0.47802386,1.3585446,-0.1286711,-0.18506241,2.1054108,1.3058882,-0.08727538,-0.20231819,-0.25860757,-0.06817627,0.231031,-0.18879156,2.409351,-0.066214204,0.70699316,0.92966884,-0.20080598,2.4993746,0.9986744,1.2549094,-0.16655166,-0.337182,1.8541313,2.313675,2.054215,-0.21980801,-0.1061877,-0.12431679,-0.13640918,-0.48581702,-0.104665786,-0.1450197,-0.0807927,-0.124410756,-0.27898297,1.7075498,1.6352282,-0.19188224,3.4835212,-0.37303346,0.1403772,0.41633302,1
-0.15462574,0.32125103,-0.15768613,0.29071105,-0.08857027,-0.13495575,-0.2359981,-0.16180748,-0.098367736,-0.11405895,-0.09159165,-0.27537942,-0.1419391,0.06042838,-0.13030465,-0.10594925,-0.11106749,-0.3057074,-0.18137336,0.05131724,0.0,-0.1730762,-0.34819162,1.702055,1.5383215,-0.12621255,-0.23303345,-0.12302327,-0.22987415,-0.094459645,-0.17977433,-0.1725115,-0.108690664,-0.12378662,-0.131838,-0.16532485,1.1431407,0.11737759,-0.1281341,-0.07800698,-0.19397843,-0.04650329,0.75547683,2.8993156,-0.29389063,0.6438077,0.52588105,-0.10008718,-0.121390484,0.7018329,-0.15827926,0.016129417,-0.21171293,0.62392104,-0.18524316,-0.13874586,0.8410545,0.8440273,0.574172,-0.7143518,-0.1286711,-0.18506241,0.2729641,1.3069341,-0.08727538,-0.20231819,-0.25860757,19.999678,18.027822,-0.18879156,0.23659495,-0.066214204,0.06389284,1.6566752,-0.20080598,2.0979996,-0.09291134,0.085088246,-0.16655166,-0.337182,0.00018983506,0.18448757,1.9070418,-0.21980801,-0.1061877,-0.12431679,-0.13640918,2.5268471,-0.104665786,-0.1450197,-0.0807927,-0.124410756,-0.27898297,0.5987873,0.9433729,-0.19188224,0.56191146,-0.37303346,0.106191956,-0.11474789,1
-0.15462574,-0.16421695,-0.15768613,-0.17423983,-0.08857027,-0.13495575,-0.37029874,-0.16180748,-0.098367736,-0.11405895,-0.09159165,-0.27537942,-0.1419391,-0.021922672,-0.13030465,-0.10594925,-0.11106749,-0.3057074,-0.18137336,-0.36851978,0.0,-0.1730762,0.8434057,0.756431,-0.20244429,-0.12621255,-0.23303345,-0.12302327,-0.22987415,-0.094459645,-0.17977433,-0.1725115,-0.108690664,-0.12378662,-0.131838,-0.16532485,0.30839497,0.7353031,-0.1281341,-0.07800698,-0.19397843,-0.40456277,0.08245342,-0.13243002,-0.29389063,-0.06340422,-0.1393709,-0.10008718,-0.121390484,-0.559529,-0.15827926,-0.13980429,-0.21171293,0.4328609,-0.18524316,-0.13874586,0.57463306,1.3541398,0.05705914,-0.074322656,-0.1286711,-0.18506241,-1.0367768,-0.99133563,-0.08727538,-0.20231819,-0.25860757,-0.06817627,1.288162,-0.18879156,-0.19193336,-0.066214204,0.32786876,-0.098640375,-0.20080598,0.21668473,0.8152613,-0.10979595,-0.16655166,1.0924736,0.7557043,0.7000653,1.472766,-0.21980801,-0.1061877,-0.12431679,-0.13640918,-0.48581702,-0.104665786,-0.1450197,-0.0807927,-0.124410756,-0.27898297,0.2660478,0.22365606,-0.19188224,0.93749094,-0.37303346,-0.24747942,0.16365744,1
-0.15462574,-0.20461383,-0.15768613,-0.38225764,-0.08857027,-0.13495575,-0.40384236,-0.16180748,-0.098367736,-0.11405895,-0.09159165,-0.27537942,-0.1419391,0.028072942,-0.13030465,-0.10594925,-0.11106749,-0.3057074,-0.18137336,-0.834329,0.0,-0.1730762,-0.34819162,-1.3862432,-0.42989463,-0.12621255,-0.23303345,-0.12302327,-0.22987415,-0.094459645,-0.17977433,-0.1725115,-0.108690664,-0.12378662,-0.131838,-0.16532485,-0.9150038,-0.37002096,-0.1281341,-0.07800698,-0.19397843,-0.4942446,-0.91313016,-0.13243002,-0.29389063,-0.4199569,-0.47267383,-0.10008718,-0.121390484,-0.85987884,-0.15827926,-0.1834167,-0.21171293,-0.40361804,-0.18524316,-0.13874586,-0.88459414,-1.0994519,-0.4996872,0.62118316,-0.1286711,-0.18506241,0.23750001,0.08260286,-0.08727538,-0.20231819,-0.25860757,-0.06817627,-0.18928874,-0.18879156,-0.8274472,-0.066214204,-0.25236133,-0.9618772,-0.20080598,-0.0939573,-0.7778148,-0.5413935,-0.16655166,-0.337182,-0.41644275,-0.4733929,-0.17721087,-0.21980801,-0.1061877,-0.12431679,-0.13640918,-0.48581702,-0.104665786,-0.1450197,-0.0807927,-0.124410756,-0.27898297,-0.5118101,-0.65607417,-0.19188224,-0.7902047,-0.37303346,-0.10974969,-0.49286795,1
-0.15462574,-0.19451354,-0.15768613,0.30854544,-0.08857027,-0.13495575,-0.38710362,2.2034366,-0.098367736,-0.11405895,-0.09159165,-0.27537942,-0.1419391,-0.07949685,-0.13030465,-0.10594925,-0.11106749,-0.3057074,-0.18137336,1.7064683,0.0,-0.1730762,-0.34819162,0.89569116,0.42896956,-0.12621255,-0.23303345,-0.12302327,-0.22987415,-0.094459645,-0.17977433,-0.1725115,-0.108690664,-0.12378662,-0.131838,-0.16532485,-0.16368236,0.0975042,-0.1281341,-0.07800698,-0.19397843,-0.33764434,-0.44878677,-0.13243002,-0.29389063,20.971272,0.81516296,-0.10008718,-0.121390484,-0.8853451,-0.15827926,-0.034029793,-0.21171293,0.09412012,-0.18524316,-0.13874586,0.33829474,1.2943201,0.6601223,0.29566097,-0.1286711,-0.18506241,0.86267877,2.0665216,-0.08727538,-0.20231819,-0.25860757,-0.06817627,0.18166897,-0.18879156,-0.025836797,-0.066214204,-0.06019391,-0.26379237,-0.20080598,0.1604794,0.98947823,0.13958493,3.2484987,-0.337182,0.073974445,-0.5610131,0.22184896,-0.21980801,-0.1061877,-0.12431679,-0.13640918,-0.48581702,-0.104665786,-0.1450197,-0.0807927,-0.124410756,-0.27898297,-0.15969959,-0.070813246,-0.19188224,1.2933533,0.4183464,-0.055874396,0.32499567,1
-0.15462574,-0.1566072,-0.15768613,-0.15374714,-0.08857027,-0.13495575,-0.37805045,-0.16180748,-0.098367736,-0.11405895,-0.09159165,-0.27537942,-0.1419391,-0.11479925,-0.13030465,-0.10594925,-0.11106749,-0.3057074,-0.18137336,0.2637417,0.0,-0.1730762,-0.34819162,-0.39569256,-0.37543377,-0.12621255,-0.23303345,-0.12302327,2.2076066,-0.094459645,-0.17977433,-0.1725115,-0.108690664,-0.12378662,-0.131838,-0.16532485,-0.26245165,-0.07823793,-0.1281341,-0.07800698,-0.19397843,-0.2635305,-0.6562306,-0.13243002,-0.29389063,-0.2229279,-0.22396219,-0.10008718,-0.121390484,0.22021613,-0.15827926,8.974476,-0.21171293,-0.22570899,-0.18524316,-0.13874586,-1.1150769,0.14806987,0.06265198,0.74919945,-0.1286711,-0.18506241,-0.07173695,0.2220449,-0.08727538,-0.20231819,-0.25860757,-0.06817627,0.33476362,-0.18879156,0.52423894,-0.066214204,0.3339826,0.50453466,-0.20080598,-0.06836102,0.015051249,-0.50018203,-0.16655166,-0.337182,-0.28695905,-0.31522787,0.0054733604,-0.21980801,-0.1061877,-0.12431679,-0.13640918,-0.48581702,-0.104665786,-0.1450197,-0.0807927,-0.124410756,-0.27898297,1.1796018,-1.5752157,-0.19188224,-0.23614752,-0.37303346,-0.3905673,0.08831644,0
-0.15462574,0.29760203,-0.15768613,0.009380688,-0.08857027,-0.13495575,-0.27657878,-0.16180748,-0.098367736,-0.11405895,-0.09159165,1.6386526,-0.1419391,-0.123986386,-0.13030465,-0.10594925,-0.11106749,-0.3057074,-0.18137336,-1.0429581,0.0,-0.1730762,-0.34819162,0.93125594,-0.29895622,-0.12621255,1.1628182,-0.12302327,-0.22987415,-0.094459645,-0.17977433,-0.1725115,-0.108690664,-0.12378662,-0.131838,-0.16532485,3.0180705,0.1457353,-0.1281341,-0.07800698,-0.19397843,1.4001005,1.193691,-0.13243002,2.9760494,0.2048792,-0.004730843,-0.10008718,-0.121390484,2.1779277,-0.15827926,0.3833823,2.9978065,0.1974546,-0.18524316,-0.13874586,-0.90908074,0.17812933,0.77281964,1.237095,-0.1286711,-0.18506241,-0.5334865,0.34277356,-0.08727538,-0.20231819,-0.25860757,-0.06817627,0.45807552,3.8326414,-0.8028902,-0.066214204,-0.044594374,0.547884,-0.20080598,0.17915529,0.91623807,1.8462752,4.563703,-0.337182,-0.7823687,2.5866528,0.42810667,-0.21980801,-0.1061877,-0.12431679,-0.13640918,-0.48581702,-0.104665786,-0.1450197,-0.0807927,-0.124410756,-0.27898297,-0.04368491,0.55663425,-0.19188224,0.529596,-0.37303346,0.1647361,-0.32906854,1
-0.15462574,-0.21114355,-0.15768613,-0.34405777,-0.08857027,-0.13495575,-0.18536606,-0.16180748,-0.098367736,-0.11405895,-0.09159165,-0.27537942,-0.1419391,-0.07617085,-0.13030465,-0.10594925,-0.11106749,-0.3057074,-0.18137336,0.85094494,0.0,-0.1730762,-0.34819162,-0.28616044,-1.259979,-0.12621255,-0.23303345,-0.12302327,-0.22987415,-0.094459645,-0.17977433,-0.1725115,-0.108690664,-0.12378662,-0.131838,-0.16532485,-0.4224902,0.04151459,-0.1281341,-0.07800698,-0.19397843,-0.31280977,-1.3090808,-0.13243002,-0.29389063,-0.15949032,0.19165276,-0.10008718,-0.121390484,0.57100785,-0.15827926,-0.38384452,-0.21171293,-0.53074294,-0.18524316,-0.13874586,1.5332245,-0.3143212,0.8741124,0.77854764,-0.1286711,-0.18506241,-0.450933,1.6577783,-0.08727538,-0.20231819,-0.25860757,-0.06817627,-0.6239812,-0.18879156,-0.61757225,-0.066214204,0.29390416,-0.37044382,-0.20080598,-0.46272415,-0.62597686,0.7322792,-0.16655166,-0.337182,0.24747027,-1.2504867,0.6258934,-0.21980801,-0.1061877,-0.12431679,-0.13640918,-0.48581702,-0.104665786,-0.1450197,-0.0807927,-0.124410756,-0.27898297,0.23192097,0.35205135,-0.19188224,-0.4252301,-0.37303346,-0.024240566,-0.35467795,0
-0.15462574,0.0062473635,-0.15768613,0.18455203,-0.08857027,-0.13495575,-0.5279574,-0.16180748,-0.098367736,-0.11405895,-0.09159165,-0.27537942,-0.1419391,-0.10956754,-0.13030465,-0.10594925,-0.11106749,-0.3057074,-0.18137336,0.27547306,0.0,-0.1730762,-0.34819162,0.15233363,-0.032925338,-0.12621255,-0.23303345,-0.12302327,2.0325758,-0.094459645,-0.17977433,-0.1725115,-0.108690664,-0.12378662,-0.131838,-0.16532485,1.1801032,0.32432503,-0.1281341,-0.07800698,-0.19397843,-0.26528677,-0.34489447,-0.13243002,-0.29389063,0.10741356,-0.1320933,-0.10008718,-0.121390484,1.6218286,-0.15827926,-0.14194559,-0.21171293,0.95493096,-0.18524316,-0.13874586,0.16011941,0.043356366,-0.66128135,0.18571033,-0.1286711,-0.18506241,0.31519088,-0.13659227,-0.08727538,-0.20231819,-0.25860757,-0.06817627,0.17079838,-0.18879156,0.3665815,-0.066214204,-0.04275948,0.20329344,-0.20080598,-0.7627617,-0.20885983,0.68829596,-0.16655166,-0.337182,0.006153284,0.46021745,0.20415697,-0.21980801,-0.1061877,-0.12431679,-0.13640918,-0.48581702,-0.104665786,-0.1450197,-0.0807927,-0.124410756,-0.27898297,0.7007294,0.16040683,-0.19188224,-0.21368742,-0.37303346,0.1605751,0.4195191,0
-0.15462574,0.37009737,-0.15768613,0.05147487,-0.08857027,-0.13495575,-0.27886507,-0.16180748,-0.098367736,-0.11405895,-0.09159165,-0.27537942,-0.1419391,-0.05406215,-0.13030465,-0.10594925,-0.11106749,-0.3057074,-0.18137336,-0.7644725,0.0,-0.1730762,1.3021421,1.178225,0.34947756,-0.12621255,1.1004192,-0.12302327,-0.22987415,-0.094459645,-0.17977433,-0.1725115,-0.108690664,-0.12378662,-0.131838,-0.16532485,1.4368154,0.5266492,-0.1281341,-0.07800698,-0.19397843,1.0987746,1.40332,-0.13243002,1.5451933,-0.06959515,0.32923037,-0.10008718,-0.121390484,3.1224632,-0.15827926,0.30717602,-0.21171293,0.4728142,-0.18524316,-0.13874586,2.2751362,-0.003981103,1.0820723,-0.48869166,-0.1286711,-0.18506241,-0.18481202,1.6711338,-0.08727538,-0.20231819,2.5491915,-0.06817627,0.26388302,-0.18879156,0.2883494,-0.066214204,0.08459902,0.96560436,-0.20080598,1.3163136,-0.22740896,2.5420873,-0.16655166,-0.337182,-0.030781237,2.8273077,0.7183506,-0.21980801,-0.1061877,-0.12431679,-0.13640918,-0.12099858,-0.104665786,3.9841208,-0.0807927,-0.124410756,-0.27898297,0.6300469,2.532432,-0.19188224,2.014455,-0.37303346,0.0059791687,-0.37267143,1
-0.15462574,-0.06248687,-0.15768613,0.22593704,-0.08857027,-0.13495575,-0.32666948,-0.16180748,-0.098367736,-0.11405895,-0.09159165,-0.27537942,-0.1419391,-0.019915644,-0.13030465,-0.10594925,-0.11106749,-0.3057074,-0.18137336,0.32452375,0.0,-0.1730762,-0.34819162,0.82562405,-0.265515,-0.12621255,-0.23303345,-0.12302327,-0.22987415,-0.094459645,-0.17977433,-0.1725115,-0.108690664,-0.12378662,-0.131838,-0.16532485,0.3809785,0.22170569,-0.1281341,-0.07800698,-0.19397843,0.16189274,-0.14221324,-0.13243002,-0.29389063,-0.094011165,2.3214495,-0.10008718,-0.121390484,0.57011336,-0.15827926,-0.16204342,-0.21171293,0.7585334,-0.18524316,-0.13874586,-0.50787795,0.89362854,-0.70035744,1.1339101,-0.1286711,-0.18506241,0.78410614,0.8136724,-0.08727538,-0.20231819,-0.25860757,-0.06817627,-0.21018013,-0.18879156,0.5896569,-0.066214204,-0.102262974,0.5598884,-0.20080598,-0.035402,0.73273116,1.1032501,-0.16655166,-0.337182,1.1569438,-2.4324107,0.2502622,-0.21980801,-0.1061877,-0.12431679,-0.13640918,-0.48581702,-0.104665786,-0.1450197,-0.0807927,-0.124410756,-0.27898297,0.21275736,0.8211864,-0.19188224,0.100000255,-0.37303346,0.3045102,-0.23443879,1
-0.15462574,-0.07215524,-0.15768613,-0.3500444,-0.08857027,-0.13495575,-0.40933177,-0.16180748,-0.098367736,-0.11405895,-0.09159165,-0.27537942,-0.1419391,-0.13485795,-0.13030465,-0.10594925,-0.11106749,1.0848191,-0.18137336,-1.4465181,0.0,-0.1730762,-0.34819162,-0.9617229,-0.6521495,-0.12621255,1.0221529,-0.12302327,-0.22987415,-0.094459645,-0.17977433,-0.1725115,-0.108690664,-0.12378662,-0.131838,-0.16532485,-1.0671954,-0.043547727,-0.1281341,-0.07800698,-0.19397843,-0.31333834,0.48082072,-0.13243002,-0.29389063,-0.2749182,0.48476985,-0.10008718,-0.121390484,0.86855257,-0.15827926,2.139621,-0.21171293,-0.08680366,-0.18524316,-0.13874586,-0.5447552,1.0266356,-0.7101218,-1.083869,-0.1286711,2.6889775,-0.43329573,-1.1720405,-0.08727538,-0.20231819,-0.25860757,-0.06817627,-0.5960748,-0.18879156,-0.2725301,-0.066214204,0.6364079,-0.5271294,-0.20080598,-0.25525787,-0.44976303,-0.012738566,-0.16655166,-0.337182,-0.8850924,0.53431046,-0.50505483,-0.21980801,-0.1061877,-0.12431679,-0.13640918,-0.48581702,-0.104665786,-0.1450197,-0.0807927,-0.124410756,-0.27898297,-0.24192636,0.17060558,-0.19188224,-0.05972484,-0.37303346,-0.27532768,-0.46365964,0
-0.15462574,0.4855436,-0.15768613,0.25227374,-0.08857027,-0.13495575,-0.29280874,-0.16180748,-0.098367736,-0.11405895,-0.09159165,-0.27537942,-0.1419391,-0.037493605,-0.13030465,-0.10594925,-0.11106749,-0.3057074,-0.18137336,0.015661858,0.0,-0.1730762,-0.34819162,2.7743587,0.519385,-0.12621255,-0.23303345,-0.12302327,-0.22987415,-0.094459645,-0.17977433,-0.1725115,-0.108690664,-0.12378662,-0.131838,-0.16532485,0.43515038,0.26991624,-0.1281341,-0.07800698,-0.19397843,1.5453749,2.1763334,-0.13243002,-0.29389063,-0.0055083986,1.2587396,-0.10008718,-0.121390484,2.357157,-0.15827926,-0.025747051,-0.21171293,0.9525577,-0.18524316,6.420486,0.54938984,0.68337685,1.0525879,0.97486,-0.1286711,-0.18506241,-0.47762728,0.62859124,-0.08727538,-0.20231819,-0.25860757,-0.06817627,-0.039106697,-0.18879156,2.3657937,-0.066214204,-0.13010491,0.9209856,-0.20080598,0.3445493,-0.061957248,0.5012138,-0.16655166,-0.337182,-0.0064420905,2.6629035,-0.06990773,-0.21980801,-0.1061877,-0.12431679,-0.13640918,-0.48581702,-0.104665786,-0.1450197,-0.0807927,-0.124410756,-0.27898297,2.3811054,1.2713165,-0.19188224,0.6882446,-0.37303346,-0.011001689,-0.38160872,0
-0.15462574,0.54205245,-0.15768613,0.33282325,-0.08857027,-0.13495575,-0.2531815,-0.16180748,-0.098367736,-0.11405895,-0.09159165,1.5411581,-0.1419391,-0.10118343,-0.13030465,-0.10594925,-0.11106749,-0.3057074,-0.18137336,0.47580686,0.0,-0.1730762,-0.34819162,1.5522487,0.4924775,-0.12621255,-0.23303345,-0.12302327,-0.22987415,-0.094459645,-0.17977433,-0.1725115,-0.108690664,-0.12378662,-0.131838,-0.16532485,-0.69582695,0.42555523,-0.1281341,-0.07800698,-0.19397843,1.6670222,1.7779118,-0.13243002,-0.29389063,0.14085704,1.6469314,-0.10008718,-0.121390484,2.7380354,-0.15827926,-0.042451095,-0.21171293,1.4058042,-0.18524316,-0.13874586,2.186374,-0.10457059,1.0822027,0.49170238,-0.1286711,-0.18506241,-0.14460988,2.18864,-0.08727538,-0.20231819,2.5308702,-0.06817627,-0.21091579,-0.18879156,0.4871393,-0.066214204,0.41398343,1.1294489,-0.20080598,0.36834586,0.76356226,2.2634885,-0.16655166,-0.337182,-0.5492767,3.6474304,0.6768569,-0.21980801,-0.1061877,4.7613072,-0.13640918,-0.48581702,-0.104665786,-0.1450197,-0.0807927,-0.124410756,-0.27898297,3.3431268,1.6056445,-0.19188224,1.2523592,-0.37303346,0.07961493,-0.48511586,0
-0.15462574,-0.13959168,-0.15768613,0.08515068,-0.08857027,-0.13495575,-0.28814244,-0.16180748,-0.098367736,-0.11405895,-0.09159165,1.5504075,-0.1419391,0.072968826,-0.13030465,-0.10594925,-0.11106749,-0.3057074,-0.18137336,1.0337375,0.0,-0.1730762,-0.34819162,0.32568997,0.48110098,-0.12621255,-0.23303345,-0.12302327,-0.22987415,-0.094459645,-0.17977433,-0.1725115,-0.108690664,-0.12378662,-0.131838,-0.16532485,1.5843844,0.50440955,-0.1281341,-0.07800698,-0.19397843,-0.21529534,-0.5367662,-0.13243002,-0.29389063,0.299404,0.44895056,-0.10008718,-0.121390484,0.32141256,-0.15827926,-0.0533894,-0.21171293,0.7555237,-0.18524316,-0.13874586,0.5150856,0.5254524,0.4325623,0.20662154,-0.1286711,-0.18506241,0.48265907,0.85381526,-0.08727538,-0.20231819,-0.25860757,-0.06817627,0.4731343,-0.18879156,-0.0695553,-0.066214204,0.61934006,-0.2857688,-0.20080598,0.40063486,0.46776685,0.4545656,-0.16655166,-0.337182,-0.36692014,0.24971484,-0.023674212,-0.21980801,-0.1061877,-0.12431679,-0.13640918,-0.48581702,-0.104665786,-0.1450197,-0.0807927,-0.124410756,-0.27898297,0.8157964,1.125373,-0.19188224,0.9579332,-0.37303346,0.22238241,-0.06910873,1
