methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_DEFB128,rnaseq_gene__GENE_OR11H1,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_KRTAP19-4,rnaseq_gene__GENE_SNORA36C,rnaseq_gene__GENE_SPINK14,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SCARNA27,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_TTTY22,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_KRTAP20-3,methylation_gene__GENE_MYO6,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_CT47A1,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_C20ORF71,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_C11ORF64,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_RBMY1E,methylation_gene__GENE_CDC42,methylation_gene__GENE_GALE,methylation_gene__GENE_ZNF296,methylation_gene__GENE_MAP3K11,rnaseq_gene__GENE_RBMY3AP,methylation_gene__GENE_HIST1H4C,rnaseq_gene__GENE_NPS,rnaseq_gene__GENE_TSPY3,methylation_gene__GENE_HIC1,methylation_gene__GENE_ZNF596;RPL23AP53,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_TSPY4,methylation_gene__GENE_NSUN5,methylation_gene__GENE_ACPL2,methylation_gene__GENE_NR4A2,methylation_gene__GENE_C16ORF80,rnaseq_gene__GENE_TSPY1,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_MANBA,methylation_gene__GENE_EMP1,rnaseq_gene__GENE_CT47A6,methylation_gene__GENE_TARS,methylation_gene__GENE_ZNF33B,rnaseq_gene__GENE_WFDC9,rnaseq_gene__GENE_TTTY20,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_C19ORF24,methylation_gene__GENE_RAB6B,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_EPHB6,methylation_gene__GENE_FUK,rnaseq_gene__GENE_TSPY2,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_NRF1,methylation_gene__GENE_WDR5B,methylation_gene__GENE_PRC1,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_TRIB3,methylation_gene__GENE_TMED10,methylation_gene__GENE_NIPSNAP1,methylation_gene__GENE_FBXW8,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_RSAD2,rnaseq_gene__GENE_SPINT4,methylation_gene__GENE_DACT1,methylation_gene__GENE_LRRFIP2,methylation_gene__GENE_TOMM40L,methylation_gene__GENE_LPHN1,methylation_gene__GENE_ZNF787,methylation_gene__GENE_YIF1A,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_ARL13B,methylation_gene__GENE_C3ORF23,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_EPN2,methylation_gene__GENE_C9ORF3,rnaseq_gene__GENE_FAM197Y2,methylation_gene__GENE_RASA1,methylation_gene__GENE_RNF17,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_PXMP3,methylation_gene__GENE_NRCAM,methylation_gene__GENE_SREBF2,methylation_gene__GENE_AZIN1,methylation_gene__GENE_USP13,methylation_gene__GENE_TOR1A,methylation_gene__GENE_HIST1H1C,target
0.021729743,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.16327651,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.30881396,-0.0660385,-0.24474327,-0.19959894,-0.090650626,-0.25885424,-0.078769214,-0.12621255,-0.06686267,-0.2964627,-0.16903323,-0.13030465,0.06703491,-0.26648355,-0.3951979,-0.19252473,-0.14736162,-0.076208994,-0.31333372,-0.4236577,-0.09159165,-0.20541275,0.008362332,-0.09790814,-0.052885056,-0.07671373,-0.19597942,-0.35075697,-0.31543624,0.32016972,-0.28554502,-0.3759041,-0.15988438,-0.382049,-0.19081703,0.013554057,-0.15370455,-0.33711728,-0.19133036,-0.24477002,-0.38375467,-0.121935494,-0.4007293,-0.35033196,-0.054619074,-0.236279,-0.40041056,-0.42646644,-0.5404098,-0.45427296,-0.5679198,-0.36294368,-0.05876363,-0.572003,-0.47001073,-0.34932527,-0.4318115,-0.12945709,-0.31937256,0.053659216,-0.21809366,-0.033688203,-0.2899389,-0.3113898,-0.09655923,-0.30805114,-0.06319296,-0.045230877,1
0.039923795,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,22.649548,-0.044065263,-0.044065263,-0.05375852,0.066732466,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,0.14126594,0.44840446,-0.15592614,-0.16574296,-0.090650626,-0.31843594,-0.078769214,-0.12621255,-0.025970517,0.19289029,-0.16447729,-0.13030465,-0.26966578,0.008246835,0.11195016,-0.2478827,-0.14736162,-0.076208994,-0.014731501,-0.117268875,-0.09159165,-0.1417321,-0.29657435,-0.09790814,-0.052885056,-0.07671373,-0.037925806,-0.23094104,0.32131574,-0.42672613,-0.24625762,-0.24799237,-0.15988438,0.11238598,0.054186847,-0.22442013,0.19576225,1.9632455,-0.2308297,-0.404369,0.1795061,-0.24597792,-0.003912064,-0.15410845,-0.054619074,0.002193923,-0.16261758,0.30039245,0.41680267,-0.46973795,-0.17393796,-0.16039872,-0.19841214,-0.3011225,-0.32177007,1.0019727,0.03239024,-0.12945709,-0.27054104,0.11715632,-0.30437323,-0.40035963,0.036012255,-0.27885598,-0.21419704,-0.09807659,-0.35906705,-0.39000228,1
-0.2278953,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.11922755,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.13547555,-0.19435881,-0.1942575,-0.12492066,-0.090650626,-0.2766486,-0.078769214,-0.12621255,-0.30020502,-0.17425491,0.071859464,-0.13030465,-0.06319851,-0.09611717,0.014881207,-0.3218738,-0.14736162,-0.076208994,-0.24428593,-0.40911195,-0.09159165,-0.40784404,-0.41018465,-0.09790814,-0.052885056,-0.07671373,-0.13374184,-0.12292279,-0.20141771,-0.5907786,-0.042367194,-0.101190366,-0.15988438,-0.17534098,-0.5861877,0.69003004,0.18297789,-0.3803212,-0.22019874,-0.35992062,-0.28282875,-0.25626808,-0.37927347,-0.31252438,-0.054619074,-0.40603238,-0.1611528,-0.7913349,-0.21818493,-0.45281398,-0.32439202,-0.81345433,-0.30304265,-0.14379403,-0.3616335,-0.19538416,0.21961775,-0.12945709,-0.65022427,-0.04062671,-0.44496152,-0.73363227,-0.50572383,-0.45926508,-0.24095134,-0.30839965,-0.667977,-0.1738475,1
0.042700242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022133293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018947562,0.12885483,0.032169104,-0.13962787,0.0,-0.38501823,0.0,0.0,-0.21465495,-0.00069676345,-0.30501378,0.0,-0.010504668,0.32609913,-0.0038956048,-0.0175989,0.0,0.0,-0.447177,-0.23662293,0.0,-0.29496646,0.05670718,0.0,0.0,0.0,0.028602883,0.02989929,0.12587714,-0.30723011,0.06289004,-0.3401108,0.0,0.116378196,-0.29749414,-0.05660645,-0.07559728,0.24202615,0.4023141,-0.2830682,-0.4116234,0.17495286,-0.06886089,-0.13405842,0.0,-0.21812145,-0.29938376,-0.38463765,0.43658152,-0.414755,-0.21991195,-0.8222114,-0.15707134,-0.40595904,-0.3700062,0.04830327,0.5389643,0.0,-0.5649355,-0.0062613916,-0.5278708,-0.41678184,-0.4559135,-0.06466103,-0.19265224,-0.41523376,-0.5486931,-0.56354326,1
-0.23573947,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.25760442,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,0.0010322788,-0.24526507,-0.21894918,-0.15541324,-0.090650626,-0.34581012,-0.078769214,-0.12621255,-0.13078502,-0.12052522,-0.5560584,-0.13030465,-0.35344145,0.015876548,-0.39119473,-0.04486586,-0.14736162,-0.076208994,-0.03567331,-0.27229837,-0.09159165,-0.28206512,-0.29817522,-0.09790814,-0.052885056,-0.07671373,-0.15829855,-0.18282686,0.3006939,-0.43176973,-0.30833575,-0.39531383,-0.15988438,-0.04427014,-0.5725531,0.19322537,-0.40882468,-0.15766966,-0.49299824,-0.4274264,-0.52435154,-0.4676317,-0.126749,-0.4694931,-0.054619074,-0.29295516,-0.31702086,-0.42341736,-0.090778746,-0.63404226,-0.56959933,-0.40371853,-0.7845366,-0.68172026,-0.651707,0.3201433,-0.21292283,-0.12945709,-0.49837887,0.19606802,-0.32593733,-0.42834416,-0.7077585,-0.08363933,-0.6310975,-0.43404713,-0.51182824,-0.40590426,1
0.22765034,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,1.9071224,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,0.01569612,0.3168674,0.25467056,-0.36625445,-0.090650626,0.4281083,-0.078769214,-0.12621255,0.29162365,-0.10481308,-0.17755991,-0.13030465,0.38246623,0.053099595,0.10954384,-0.119088046,-0.14736162,-0.076208994,0.22505364,-0.09574797,-0.09159165,-0.0089900745,0.38834128,-0.09790814,-0.052885056,-0.07671373,0.04709873,-0.14960253,0.24681859,-0.35476732,17.541826,0.99971175,-0.15988438,0.66923016,-0.6413987,0.07933244,-0.10807105,1.6439438,1.6178457,-0.2105369,-0.021411594,-0.03278413,0.5631269,0.00419968,-0.054619074,-0.2991282,-0.23095965,0.92478454,0.41390637,0.5454104,-0.064927034,0.3426091,-0.02481928,0.83409745,-0.3176549,0.32628027,2.6356602,-0.12945709,-0.34496662,0.4673804,-0.39571714,0.2132888,0.118414566,0.6673083,-0.2042711,-0.2933798,-0.09460035,-0.044091966,0
0.1415885,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.16116463,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.23481335,-0.32734308,-0.027170237,0.08924508,-0.090650626,0.050523456,-0.078769214,-0.12621255,0.54445976,0.08512221,0.67733794,-0.13030465,-0.12015811,-0.045649294,0.4453553,0.43130615,-0.14736162,-0.076208994,0.53039473,-0.11523425,-0.09159165,0.111409694,0.24785203,-0.09790814,-0.052885056,-0.07671373,0.038840223,0.15266255,0.19943912,-0.02705189,0.1164439,0.7492401,-0.15988438,0.12429466,-0.011833089,0.2971068,0.42295888,-0.029963788,0.0034279265,0.6681862,0.32961774,0.26173183,0.15069856,0.6421509,-0.054619074,0.48458052,0.7341067,0.36484066,0.44821042,0.13576607,0.86899644,0.05060741,0.25752863,0.46777973,0.5924829,0.21906005,-0.16816847,-0.12945709,0.047054436,0.13950521,0.23167405,0.6487934,0.59371203,0.9762303,1.7257614,-0.029737392,0.49990088,0.5396954,1
-0.08348389,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.1739294,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,0.031607624,-0.13746153,0.28713268,0.20921317,-0.090650626,0.34060898,-0.078769214,-0.12621255,0.11384741,0.03027498,0.090309955,-0.13030465,-0.06359084,0.07603317,0.4435566,0.46656552,-0.14736162,-0.076208994,0.11467408,1.2718673,-0.09159165,0.098435625,0.88649535,-0.09790814,-0.052885056,-0.07671373,-0.06178557,-0.08838655,0.42317033,0.29797545,0.108017385,0.7435476,-0.15988438,0.121475026,0.15714525,0.6335812,0.27990848,-0.03584377,-0.05013373,-0.12355336,0.5690729,0.50096476,0.965499,-0.3179825,-0.054619074,0.41566092,-0.3602772,-0.12066633,0.12450568,0.579076,0.0723955,-0.5126846,0.38469183,0.15913388,0.010689539,-0.009409665,0.22335036,-0.12945709,0.57569176,0.18429217,0.1756479,-0.02649783,-0.11872744,0.03945463,0.7203436,0.01867517,0.37496147,-0.48946416,0
-0.04886995,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.11679516,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,0.36288774,-0.019536352,0.4751444,0.050599664,-0.090650626,0.0795603,-0.078769214,-0.12621255,0.27333757,-0.14504576,-0.03065821,-0.13030465,0.030987909,0.17337985,-0.28966165,-0.0048648836,-0.14736162,-0.076208994,0.31274235,0.061948594,-0.09159165,0.4608326,-0.03784833,-0.09790814,-0.052885056,-0.07671373,-0.1332786,0.07285799,0.014329729,-0.029956974,0.52678514,-0.015263401,-0.15988438,1.193632,0.5219672,0.13868144,0.7333293,-0.41878527,-0.36896953,-0.25788155,1.4982514,1.064813,-0.13924761,-0.27660173,-0.054619074,0.106956825,0.25753874,0.087235056,0.44428068,0.093189046,0.20921177,0.5025968,0.64886516,-0.16072962,0.20227034,0.08223282,0.73584205,-0.12945709,0.3479685,0.4441012,-0.08096037,0.36110002,0.47543058,-0.016444582,-0.042220235,-0.16921143,-0.083550565,0.19443485,0
-0.12856404,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.07764505,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.21757202,0.1369114,-0.18201312,-0.112486325,-0.090650626,-0.016293379,-0.078769214,-0.12621255,0.17724676,-0.1925231,0.0032526208,-0.13030465,-0.15037724,-0.2543178,-0.1392036,0.15738122,-0.14736162,-0.076208994,-0.008906791,0.23142722,-0.09159165,0.45177397,-0.008153508,-0.09790814,-0.052885056,-0.07671373,-0.07264494,-0.1968724,0.009601542,-0.041095376,-0.1919789,-0.23973133,-0.15988438,0.041043088,0.12312466,0.20676991,0.1732812,-0.13293193,-0.2769111,-0.31227985,0.03721321,0.34251124,0.11281116,-0.28906995,-0.054619074,-0.20024073,-0.0912322,0.20498757,-0.41500416,-0.2367768,-0.115387075,-0.021394035,0.6237517,0.29230997,-0.1629386,-0.21646914,-0.27968755,-0.12945709,0.18055457,0.4210037,0.037057903,0.09028868,-0.34558293,0.2520465,1.1047573,-0.14832532,-0.37870488,0.00084092625,1
-0.014957066,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,19.413723,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,0.07788277,0.16931939,0.01822794,-0.19736244,-0.090650626,-0.1700332,-0.078769214,-0.12621255,21.916412,0.10228741,-0.0039702454,-0.13030465,0.12152763,22.047186,0.18686575,0.24226485,-0.14736162,-0.076208994,19.114557,0.145567,-0.09159165,-0.17881602,0.09048335,-0.09790814,-0.052885056,-0.07671373,-0.013478751,14.531026,-0.1335438,-0.0371459,-0.091224626,-0.13337682,-0.15988438,-0.08796466,0.40222326,0.37002465,0.32769865,0.8372974,0.367476,-0.19262038,-0.18161014,0.07703047,-0.13281792,-0.30309707,-0.054619074,11.127625,-0.06334928,0.26065207,0.27601212,-0.31397262,0.4486475,0.04368593,0.6533624,-0.1848531,4.543591,0.015543418,0.15248246,-0.12945709,0.30097565,0.29442167,-0.1672711,-0.033441886,1.7322385,0.0907552,-0.12131768,19.262257,-0.55552626,-0.42440906,1
-0.1624251,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.02987143,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.043116122,-0.20538406,0.18188591,-0.22522098,-0.090650626,-0.2225123,-0.078769214,-0.12621255,0.108695626,-0.151498,-0.22411963,-0.13030465,-0.07125649,-0.04762471,-0.11936357,-0.2917234,-0.14736162,-0.076208994,-0.22619033,-0.39423597,-0.09159165,-0.19059268,-0.22858617,-0.09790814,-0.052885056,-0.07671373,-0.09763363,-0.09603242,0.2641186,0.5709127,0.10714556,0.015059554,-0.15988438,0.11015057,-0.43731913,-0.17073378,0.17593822,-0.47247118,0.73683834,-0.061346002,0.118046895,-0.3024716,0.21630868,-0.0006288789,-0.054619074,0.029027268,0.26899415,-0.27923185,0.036921766,-0.2415758,-0.40734947,0.08656263,-0.034892086,-0.17846046,0.56850845,0.2476159,-0.24776748,-0.12945709,-0.11984472,0.24399239,1.5340018,0.108045325,-0.11503155,-0.224342,0.1821077,-0.1397978,-0.11389312,-0.3240523,0
-0.11257408,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.11252152,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.2085637,-0.05443408,-0.018416451,-0.057426576,-0.090650626,0.5284643,-0.078769214,-0.12621255,0.64459354,-0.09542714,0.08023966,-0.13030465,-0.18224637,-0.2230636,-0.011620596,-0.15753548,-0.14736162,-0.076208994,-0.28501028,-0.014736308,-0.09159165,-0.11650043,0.14866383,-0.09790814,-0.052885056,-0.07671373,-0.008254088,-0.13670206,-0.41809428,0.0957821,-0.16094986,-0.09871815,-0.15988438,-0.2838703,0.15391593,-0.07563211,-0.03464807,-0.23101206,0.09249009,-0.00771611,-0.11890485,-0.26872638,0.27419087,-0.11747088,-0.054619074,-0.062354147,-0.2033209,0.05621056,-0.29953042,-0.21242215,0.3732385,0.10258764,-0.07754325,-0.34790352,-0.014688473,-0.027285933,0.61029667,-0.12945709,0.17969671,0.18132128,-0.17802238,0.4022881,0.3379416,-0.018924873,-0.25353485,0.09256065,0.06680566,0.36381352,1
0.1012966,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.049032874,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.03258359,-0.374068,-0.08665614,0.4739019,-0.090650626,-0.29798993,-0.078769214,-0.12621255,1.1235408,-0.10312267,0.001780648,-0.13030465,-0.0028616344,-0.010749562,-0.2717348,-0.15753171,-0.14736162,-0.076208994,-0.31200415,0.076863244,-0.09159165,0.15977105,0.18262126,-0.09790814,-0.052885056,-0.07671373,-0.10704953,-0.09709282,-0.23442143,-0.024250766,0.33333606,-0.011085757,-0.15988438,0.586277,-0.010449643,-0.0914863,0.1522113,-0.27996388,0.9661136,0.047749203,0.26050943,-0.17365323,0.016336156,-0.04029509,-0.054619074,0.107724376,0.10764838,-0.3333272,-0.19774398,-0.3586485,-0.099841766,0.1233213,-0.09147834,-0.11676076,0.109032735,-0.12587984,0.5247056,-0.12945709,-0.13952725,0.34814817,-0.5064799,-0.08850813,2.4785404,-0.024916684,0.0130044315,-0.1475238,-0.15929784,0.19105338,0
-0.07301006,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.13474551,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,0.22961663,-0.29086733,0.03937554,-0.24994837,-0.090650626,-0.1567683,-0.078769214,-0.12621255,0.37642583,-0.12331322,-0.14895561,-0.13030465,0.035538625,-0.15571256,-0.06854061,0.32969895,-0.14736162,-0.076208994,-0.15548636,0.14929482,-0.09159165,-0.19024703,-0.14352232,-0.09790814,-0.052885056,-0.07671373,-0.22317512,-0.17819092,-0.638598,0.1745652,-0.2032391,-0.10741603,-0.15988438,-0.37946892,0.091998935,0.20264006,-0.15407692,-0.56714094,0.50203216,-0.24066405,-0.17983633,-0.12473743,-0.49625218,0.21701986,-0.054619074,-0.046353094,0.09099603,-0.18139535,-0.14732414,-0.39967167,-0.014174363,-0.07582038,-0.28375483,-0.078043,0.34557077,-0.09342518,-0.3566525,-0.12945709,0.2630105,0.23741978,0.06664024,0.14093263,-0.39364982,-0.22291142,0.15596095,-0.2315154,-0.4346042,-0.1973976,0
-0.18799935,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,0.19601445,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.036611356,-0.24503532,-0.2215029,-0.11047298,-0.090650626,-0.2153826,-0.078769214,-0.12621255,-0.16344891,-0.23376125,-0.2518959,-0.13030465,-0.21291843,-0.4467766,-0.35837224,0.08896289,-0.14736162,-0.076208994,-0.3198925,-0.2605802,-0.09159165,0.23882616,-0.44080764,-0.09790814,-0.052885056,-0.07671373,18.362793,1.0082204,-0.27953088,-9.4493174e-05,-0.074070334,-0.46766156,-0.15988438,0.24765722,-0.28003553,-0.49746183,0.0023477552,-0.50952786,0.26202056,-0.514858,-0.39925212,-0.38588268,-0.49372277,-0.44448063,-0.054619074,-0.25249365,0.52748716,0.15741487,-0.17601913,-0.5352224,-0.5711335,-0.09264778,-0.26667,-0.5146378,-0.40159658,0.5005156,-0.54813474,-0.12945709,-0.31258613,0.403313,-0.50833076,-0.491799,-0.52669877,-0.19625463,-0.08427087,-0.026713334,-0.46371448,-0.23960382,1
0.010372717,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.042065248,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.21309672,0.10743593,-0.08671445,0.12272401,-0.090650626,-0.2628767,-0.078769214,-0.12621255,-0.21364243,-0.033275075,2.6269524,-0.13030465,-0.14705071,-0.069636546,0.014004303,0.053622548,-0.14736162,-0.076208994,-0.062164344,0.058372762,-0.09159165,-0.16679515,-0.264652,-0.09790814,-0.052885056,-0.07671373,-0.001560562,-0.027127441,-0.1372638,-0.3191603,0.4660336,0.21774136,0.17278959,-0.081281744,0.21996158,-0.058705878,-0.07181796,0.30094206,-0.15966219,0.1420884,-0.024250789,-0.30043325,-0.31645158,-0.20564583,-0.054619074,-0.0966263,-0.10832782,0.047698848,-0.16863927,-0.2535383,-0.1821143,-0.057629347,0.1801593,0.27858457,-0.012190408,-0.34289244,-0.3186153,-0.12945709,0.11634325,0.1850189,-0.12643825,-0.0008532985,0.04786121,0.37778944,0.12818292,0.11508885,0.19605276,0.089291885,1
-0.044122662,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,0.103201255,-0.05913073,-0.059945107,-0.061869785,-0.06227874,-0.06232367,-0.06981002,-0.07561139,-0.076317295,-0.0848961,-0.1698509,0.11422969,-0.25602958,-0.13318047,-0.090650626,-0.19460292,-0.078769214,-0.12621255,-0.02900736,0.17604679,-0.032256056,-0.13030465,0.071948364,-0.01965501,0.20170224,-0.38299853,-0.14736162,-0.076208994,0.05551299,-0.20403692,-0.09159165,-0.17292121,-0.23845531,-0.09790814,-0.052885056,-0.07671373,0.031898454,-0.04375694,-0.063820235,-0.37033784,1.3308197,0.015255278,-0.15988438,-0.14650138,0.08148316,-0.083064124,0.16345252,0.12006795,-0.27051088,-0.12099601,0.33208135,0.13162436,-0.27099475,-0.28776142,-0.054619074,0.20480801,-0.22175573,0.33534372,0.0118426485,0.048919607,0.04615343,-0.25798106,-0.17749119,-0.1894182,8.598514,-0.15921894,-0.17347729,-0.12945709,-0.14008972,0.18572882,-0.24330471,0.09378826,-0.36364144,-0.36459997,-0.22560027,-0.11265318,-0.46082243,-0.100889884,0
