rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_KRTAP20-3,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_SNAR-I,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_TMEM177,methylation_gene__GENE_ZNF296,methylation_gene__GENE_MAP3K11,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_FBXL2,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_NRXN2,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_GPT2,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_NIPSNAP1,methylation_gene__GENE_SETD3;CCNK,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_ZNF787,methylation_gene__GENE_PXMP3,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_TRIB3,methylation_gene__GENE_SREBF2,methylation_gene__GENE_PNPLA6,methylation_gene__GENE_NRCAM,methylation_gene__GENE_ATP5E,methylation_gene__GENE_RPLP2,methylation_gene__GENE_LPHN1,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_RASA1,methylation_gene__GENE_ZNF672,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_PREB,methylation_gene__GENE_PLEKHJ1;SF3A2,methylation_gene__GENE_USP14,rnaseq_gene__GENE_OR7D4,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_FOXC1,rnaseq_gene__GENE_PTH,methylation_gene__GENE_KRTCAP2;TRIM46,methylation_gene__GENE_LDLR,rnaseq_gene__GENE_BHLHE23,methylation_gene__GENE_SQLE,rnaseq_gene__GENE_CSHL1,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_KRTAP4-3,methylation_gene__GENE_DPP7,rnaseq_gene__GENE_LGALS14,methylation_gene__GENE_IL4R,methylation_gene__GENE_SAMD10,methylation_gene__GENE_RAB40B,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_UNG,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_DNAJC25;DNAJC25-GNG10,rnaseq_gene__GENE_OR2T12,methylation_gene__GENE_CWF19L2,rnaseq_gene__GENE_CABP2,methylation_gene__GENE_ZNF354A,rnaseq_gene__GENE_OR8D4,methylation_gene__GENE_GRK4;NOP14,methylation_gene__GENE_HIST1H3H,methylation_gene__GENE_LACE1,methylation_gene__GENE_AK7,methylation_gene__GENE_EIF6,methylation_gene__GENE_YAP1,methylation_gene__GENE_NIPA1,methylation_gene__GENE_SNORD43;RPL3,rnaseq_gene__GENE_IFNA16,rnaseq_gene__GENE_OTOR,rnaseq_gene__GENE_KRT28,methylation_gene__GENE_ANXA5,methylation_gene__GENE_ARG2,methylation_gene__GENE_SYPL1,methylation_gene__GENE_ZNF444,methylation_gene__GENE_FICD,rnaseq_gene__GENE_OR6B1,methylation_gene__GENE_CAMK2D,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_XAGE5,methylation_gene__GENE_DCK,methylation_gene__GENE_NOB1,methylation_gene__GENE_MYBBP1A,rnaseq_gene__GENE_OR4L1,methylation_gene__GENE_LSM5;AVL9,methylation_gene__GENE_SIK3,methylation_gene__GENE_TRAF5,methylation_gene__GENE_U2AF2,rnaseq_gene__GENE_OR5B17,methylation_gene__GENE_FIZ1;ZNF524,target
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.06227874,0.14452128,-0.039853986,-0.05035811,-0.076208994,0.05638351,0.45498177,-0.052885056,-0.078949206,-0.07671373,0.39312455,-0.2475582,0.14361015,0.19556719,0.3144272,0.18263853,-0.05610869,-0.15386306,0.33865947,0.03123606,-0.31664643,0.34827313,0.14811216,0.18544394,0.40449172,0.40118834,0.40203896,-0.115279995,-0.20952624,0.48001337,0.001903408,0.39092666,-0.11409981,0.6232768,0.09404627,0.69341546,-0.12458608,0.41675606,0.32743785,-0.15906872,-0.2582923,-0.082714625,-0.105781555,-0.062475227,-0.11265257,0.04891423,-0.10047635,0.25185645,-0.19943407,0.27159128,0.48757192,1.4670734,-0.13364081,0.26945922,-0.090279125,0.5917414,-0.09117372,0.31341386,-0.13460612,0.057229817,-0.12419063,1.2614918,0.2511028,0.7802571,0.4414436,0.2039124,-0.011011957,9.505413,-0.023563316,-0.06817627,-0.16934597,-0.14486007,0.35478172,0.59248984,0.73679316,0.8736328,0.6173794,-0.0807927,0.0008805298,-0.08857027,-0.121873505,-0.05926914,0.3216339,0.6284712,-0.094459645,0.50867295,0.4301205,0.99857587,1.6751611,-0.09135867,0.32665017,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.06227874,0.31116414,0.005868576,-0.14509262,-0.076208994,0.2614693,-0.21383373,-0.052885056,0.047108542,-0.07671373,0.282095,0.4164825,-0.011121059,-0.16924167,0.3588164,0.14784549,-0.05610869,-0.22832598,-0.08358224,-0.096630044,0.11246048,0.22805041,-0.1857515,0.40596205,-0.17334713,-0.16923614,0.24840906,-0.115279995,0.14936996,0.33288413,0.07928656,-0.38587776,-0.11409981,-0.62929577,-0.3821954,0.20446381,-0.12458608,-0.44563797,0.47819066,-0.15906872,-0.08658283,-0.35617062,-0.105781555,-0.26508957,-0.11265257,-0.23160465,-0.10047635,0.00039733318,-0.19943407,-0.21557952,-0.22137342,0.0045490367,-0.13364081,-0.42778587,0.91798013,-0.43167958,-0.09117372,-0.90863687,-0.13460612,-0.3353232,-0.12419063,-0.4953073,-0.6477161,0.31650585,-0.27340192,0.45303133,0.72706586,-0.474862,-0.07611467,-0.06817627,-0.16934597,-0.14486007,-0.28525776,0.10628401,-0.31542322,-0.26108617,-0.3983742,-0.0807927,-0.09484767,-0.08857027,-0.121873505,0.01954719,-0.7802817,0.087700866,-0.094459645,-0.6045652,-0.3401743,-0.1760762,-0.43164554,-0.09135867,-0.3391611,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.06227874,-0.011054861,-0.2303482,-0.43263555,-0.076208994,-0.15540221,-0.4670349,-0.052885056,-0.08330019,-0.07671373,-0.15356667,-0.160013,-0.52313364,-0.19837233,-0.7527551,-0.44679728,-0.05610869,-0.31077057,-0.7500119,-0.5528092,-0.19743526,-0.55248654,-0.23913288,-0.12731965,-0.23513475,-0.5979485,0.12739821,-0.115279995,-0.32045147,-0.30498326,-0.7262981,-0.5877822,-0.11409981,0.26304442,-0.47456226,-0.21854036,-0.12458608,-0.9865647,-0.5250532,-0.15906872,-0.11733717,-0.3463247,-0.105781555,0.20779873,-0.11265257,-0.35803992,-0.10047635,-0.23838575,0.79140866,-0.30227646,-0.77203935,-0.6980857,0.47062817,-0.78479165,-0.6120516,-0.18331225,-0.09117372,-0.8513692,-0.13460612,-0.3413124,-0.12419063,-0.9541158,-0.77325356,-0.5057424,-0.48392937,-0.12731709,-0.8569022,-0.44471174,-0.12849107,-0.06817627,-0.16934597,-0.14486007,-0.59781206,-0.754709,-0.586593,-1.2254311,-0.8755428,-0.0807927,-0.2558665,-0.08857027,-0.121873505,-0.9480135,-0.64553595,-0.84105444,-0.094459645,-0.4855673,-0.52063966,-0.3581304,-0.885584,-0.09135867,-0.5079055,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.06227874,-0.025630241,-0.30582184,-0.25112194,-0.076208994,-0.12142917,-0.28353965,-0.052885056,-0.08156094,-0.07671373,0.036474913,-0.18784349,-0.41986313,0.056869056,-0.572555,-0.69723946,-0.05610869,-0.5568445,-0.5118543,-0.8291697,-0.30347726,-0.5362728,-0.1979969,17.51056,-0.2599199,-0.5675368,-0.087066785,-0.115279995,0.07586666,20.33217,-0.5685683,-0.726813,-0.11409981,-0.27074862,-0.8825441,-0.034464147,-0.12458608,-0.9577268,-0.53227663,-0.15906872,7.242656,-0.27935648,-0.105781555,-0.48912427,-0.11265257,3.9424608,-0.10047635,-0.0789275,-0.19943407,0.10211384,-0.6047598,19.18477,-0.13364081,-0.4941643,-0.32337677,-0.061335277,-0.09117372,0.19186462,-0.13460612,-0.07375587,-0.12419063,-0.8741112,-0.7081514,-0.75929785,-0.82108486,-0.31913775,-0.56413907,-0.74516946,-0.37313282,-0.06817627,-0.16934597,-0.14486007,-0.4419108,-0.9268724,-0.31715605,-1.1274216,-0.5106944,-0.0807927,-0.37806886,-0.08857027,-0.121873505,-0.48538107,-0.69651896,-0.15780888,-0.094459645,0.045764618,-0.3385247,-0.5193857,-0.6149066,-0.09135867,-0.49575704,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.06227874,-0.37212765,-0.38461748,-0.34592825,-0.076208994,-0.24649611,-0.33852285,-0.052885056,-0.24080868,-0.07671373,-0.39159998,0.035152756,-0.675716,-0.2333419,-0.9277002,-0.8575103,-0.05610869,-0.08106833,-0.12661591,0.09127706,-0.540387,-0.2874247,-0.16875523,-0.4196377,-0.50718623,-0.4657681,-0.48176238,-0.115279995,-1.0318087,-0.6313644,-0.4879311,-0.36222488,-0.11409981,-0.72267216,-0.4378866,-1.0372112,-0.12458608,-0.39168382,0.02865537,-0.15906872,-0.23015462,-0.45973083,-0.105781555,0.08871297,-0.11265257,-0.5878109,-0.10047635,-0.6043126,-0.19943407,-0.6197721,-0.6041729,-0.69851524,-0.13364081,-0.3029359,-0.49120402,0.4943054,-0.09117372,0.24004573,-0.13460612,0.34003064,-0.12419063,-0.20790114,-0.27097312,-0.4998712,-0.8176182,-0.7966723,-0.58268285,-0.24687725,-0.18868083,-0.06817627,-0.16934597,-0.14486007,-0.47774228,-0.9068429,-0.9586092,-0.0063679907,-0.7467083,-0.0807927,-0.440837,-0.08857027,-0.121873505,0.87939423,-0.5385317,-0.809756,-0.094459645,-0.63409746,0.08991133,-1.0693108,-0.8865562,-0.09135867,0.034748536,0
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.06227874,0.117359914,-0.03549658,-0.31665996,-0.076208994,0.00051187584,-0.10604952,-0.052885056,0.48649606,-0.07671373,-0.29146394,0.77915615,-0.30342177,-0.13609688,-0.053154774,-0.6013431,-0.05610869,-0.4334992,-0.13870794,-0.36038184,-0.13034323,-0.49964342,-0.14446577,-0.052633885,-0.08058386,0.2392356,-0.19078118,-0.115279995,0.022434209,0.058356,-0.25037807,0.18139589,1.8796668,-0.06656408,0.017987683,-0.028194852,-0.12458608,0.09607654,-0.35165203,-0.15906872,-0.0872007,8.6043005,-0.105781555,-0.29015777,-0.11265257,0.23408328,-0.10047635,0.7982817,-0.19943407,0.18397973,-0.41646352,0.11117575,-0.13364081,-0.18971734,-0.2414685,-0.025358817,-0.09117372,-0.08642609,-0.13460612,-0.0005116547,-0.12419063,-0.72460634,0.10905359,-0.039193828,-0.103100985,-0.13754424,-0.22842032,-0.14971851,0.14347944,-0.06817627,-0.16934597,-0.14486007,-0.3215831,-0.70953953,0.060240395,-0.06509796,-0.5078447,-0.0807927,-0.11612421,-0.08857027,-0.121873505,-0.55984867,-0.40793404,-0.43843427,-0.094459645,-0.5864603,0.035755977,-0.3825787,-0.28891018,-0.09135867,-0.27679104,0
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.06227874,0.0028227072,0.1545979,-0.25149146,-0.076208994,-0.024657717,-0.1590376,-0.052885056,-0.16381827,-0.07671373,0.31394088,0.015400869,-0.26802114,-0.12439642,0.1824384,-0.037938673,-0.05610869,0.015433229,-0.16562237,-0.42538187,-0.1727071,0.11581056,-0.20491996,0.011250845,0.17138968,-0.122511946,-0.12426421,-0.115279995,0.16998538,-0.091010995,-0.5810062,-0.46577176,-0.11409981,-0.2991697,-0.100847945,0.161234,-0.12458608,-0.37352654,-0.3857844,-0.15906872,-0.14113578,-0.107638076,-0.105781555,0.43706152,-0.11265257,-0.12238964,-0.10047635,1.2784678,-0.19943407,-0.18565877,-0.23919117,-0.27659905,-0.13364081,-0.23780659,-0.38520947,-0.26641423,-0.09117372,0.007556365,-0.13460612,-0.13628641,-0.12419063,-0.30677414,-0.2586975,-0.48196495,-0.3351591,-0.5027746,-0.17315124,-0.4106691,-0.20061606,-0.06817627,-0.16934597,-0.14486007,-0.40011805,-0.39526835,-0.2579304,0.3470102,-0.058952346,-0.0807927,0.048872504,-0.08857027,-0.121873505,-0.44297397,-0.34215972,4.4786754,-0.094459645,-0.5856875,-0.5582686,-0.050750703,-0.18031858,-0.09135867,-0.30493847,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.06227874,0.1544708,-0.23566124,-0.25304338,-0.076208994,-0.1799709,-0.21728617,-0.052885056,0.07478013,-0.07671373,0.022029076,0.50437504,-0.26273516,0.46267998,-0.22362609,-0.1520186,-0.05610869,-0.050484944,20.954342,-0.023827782,-0.4759955,-0.40213543,-0.22004376,-0.2553663,-0.106814414,0.11518958,-0.14851992,-0.115279995,-0.1966186,-0.041913543,-0.21929844,0.47152555,-0.11409981,-0.0071514538,-0.41483408,-0.19275539,-0.12458608,-0.024075253,-0.062528364,-0.15906872,0.14506806,0.0008310007,-0.105781555,-0.20786002,-0.11265257,0.17509575,-0.10047635,3.0277016,-0.19943407,-0.39679223,-0.47982916,0.24184516,-0.13364081,-0.14320666,-0.60924107,0.33768046,-0.09117372,0.4591112,-0.13460612,-0.28749198,-0.12419063,0.7461422,0.008727093,-0.28525633,-0.66836673,-0.2616881,-0.12165779,-0.3348588,0.21047662,-0.06817627,-0.16934597,-0.14486007,-0.39155072,0.03152555,-0.25325173,-0.00934658,-0.49882787,-0.0807927,-0.35274252,-0.08857027,-0.121873505,-0.6351985,-0.6941248,-0.56078476,-0.094459645,-0.19666664,-0.37641752,-0.6565707,-0.2752981,-0.09135867,1.6103863,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.06227874,1.2366594,0.109969735,1.6824647,-0.076208994,-0.011293291,-0.23699287,-0.052885056,0.34418988,-0.07671373,21.614855,-0.24635415,1.2464417,-0.271475,0.19349593,20.786922,-0.05610869,20.901516,1.0327361,20.829605,-0.2957806,0.3748308,0.26541886,0.26825008,0.6630339,0.80226517,0.64359516,-0.115279995,-0.049623,0.7444571,20.352156,2.052327,-0.11409981,1.4652075,20.205177,2.2354298,-0.12458608,20.128162,0.01626513,-0.15906872,0.51126194,0.50585204,-0.105781555,0.38525826,-0.11265257,-0.11255623,-0.10047635,0.342649,-0.19943407,1.8335202,-0.2066589,0.82288426,-0.13364081,8.664283,19.675495,-0.5979491,-0.09117372,-0.69651616,-0.13460612,-0.15634452,-0.12419063,1.8958035,0.3444106,0.18114588,1.6241812,19.336277,-0.010005505,0.75201833,-0.29265845,-0.06817627,-0.16934597,-0.14486007,0.3618382,18.679472,18.866245,19.071867,1.3496995,-0.0807927,0.00065538875,-0.08857027,-0.121873505,0.43614262,-0.22590062,1.6118785,-0.094459645,0.17514445,-0.15843293,0.34241316,18.34924,-0.09135867,19.069084,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.06227874,-0.28034872,-0.17049538,-0.10715142,-0.076208994,-0.005128886,0.0847507,-0.052885056,-0.19728482,-0.07671373,-0.37428325,-0.27833384,0.3745512,0.33197507,-0.10357379,-0.39257866,-0.05610869,0.750854,0.11599847,0.14886144,-0.4461487,0.17582777,-0.16755229,0.17582375,0.17528749,0.26846874,-0.06858524,-0.115279995,-0.41489497,0.13283269,0.4209829,-0.29512691,-0.11409981,-0.0068456484,0.008015698,-0.17792872,-0.12458608,0.3564989,0.38580984,-0.15906872,-0.30029207,-0.060152885,-0.105781555,0.08759892,-0.11265257,-0.5949735,-0.10047635,0.20905869,-0.19943407,0.008762696,0.116169736,0.5042948,-0.13364081,-0.20194358,0.46254528,0.4202959,-0.09117372,0.3049926,-0.13460612,-0.32643715,-0.12419063,0.32754472,-0.10939385,0.57625914,0.4115136,0.3599296,0.00955525,0.1676121,0.06994729,-0.06817627,-0.16934597,-0.14486007,0.09868471,-0.72330195,-0.14582695,0.08650752,-0.15892906,-0.0807927,-0.14089279,-0.08857027,0.9162963,0.890764,-0.02990149,-0.066344626,-0.094459645,-0.41106385,-0.45167392,0.06934114,0.21708523,-0.09135867,0.13006777,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.06227874,0.2595009,-0.08701901,-0.0584378,-0.076208994,-0.11008012,0.2780666,-0.052885056,-0.07879163,-0.07671373,0.21132497,0.049475983,-0.029129522,0.09159971,0.5884745,-0.41121984,-0.05610869,0.31015897,-0.11990098,0.25204372,-0.38938022,20.776049,0.15365808,0.38199008,0.22246546,-0.27337167,-0.30671918,-0.115279995,-0.13615575,-0.11463319,0.356034,0.64876914,-0.11409981,-0.18641846,0.38978294,0.69502735,-0.12458608,0.20976399,0.12587127,-0.15906872,4.396065,0.010115613,-0.105781555,0.6535928,-0.11265257,-0.31166276,-0.10047635,0.33339638,-0.19943407,0.2975089,0.44014537,0.8592028,-0.13364081,0.13925824,0.44892958,0.09582796,-0.09117372,0.50355893,-0.13460612,-0.19439726,-0.12419063,1.5738065,-0.03128407,19.428562,1.3378099,0.080656484,-0.24767505,0.6962256,-0.3619612,-0.06817627,-0.16934597,-0.14486007,0.10021172,1.2912362,0.52263373,0.21701555,1.1251311,-0.0807927,0.16423124,-0.08857027,-0.121873505,2.016199,1.5637633,0.3547239,3.9905148,0.9016098,0.25794694,0.40288863,0.36802518,-0.09135867,-0.075039916,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.06227874,-0.05629075,0.15743144,0.046147835,-0.076208994,-0.18341331,-0.13039127,-0.052885056,-0.032440085,-0.07671373,0.45995578,-0.32843488,-0.48077053,-0.2506609,0.105351284,-0.01476445,-0.05610869,-0.11772377,-0.104025975,0.2079746,-0.33697376,-0.18642877,-0.09860357,-0.042354364,-0.25910005,-0.12242731,-0.06121188,-0.115279995,-0.27890736,0.05577871,0.0981508,-0.6963346,-0.11409981,0.13562174,-0.104628004,-0.326101,-0.12458608,0.034003362,-0.28622055,-0.15906872,0.16371492,0.10589627,-0.105781555,0.11798897,-0.11265257,-0.10769259,-0.10047635,-0.38470227,-0.19943407,0.25569463,0.44003367,-0.18036121,-0.13364081,-0.061084956,-0.30448934,0.38566518,-0.09117372,-0.1977961,-0.13460612,-0.30627075,-0.12419063,-0.19291492,-0.1759276,0.5665858,0.20158555,-0.022280602,-0.14944491,0.34114134,0.091259435,-0.06817627,-0.16934597,-0.14486007,-0.35143447,0.25867242,1.8172438,-0.0068733073,0.29793093,-0.0807927,0.11999632,-0.08857027,-0.121873505,-0.22576569,0.18876666,0.09875439,-0.094459645,-0.005285959,0.7223133,-0.15067229,0.57482886,-0.09135867,0.2712272,0
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.06227874,-0.25177467,-0.16002575,-0.40295225,-0.076208994,-0.22826597,0.0597144,-0.052885056,-0.2883894,-0.07671373,-0.34477663,0.19699973,-0.4905618,0.15583381,-0.30169857,-0.18297109,-0.05610869,-0.24872844,-0.16112861,-0.09434541,-0.53087634,-0.09540051,-0.31545472,-0.43768623,-0.18990147,-0.08123697,-0.19605666,-0.115279995,0.06595373,-0.22175823,-0.06463174,-0.3153102,-0.11409981,-0.20971249,-0.0127843665,-0.3528036,-0.12458608,-0.34998408,-0.16508976,-0.15906872,0.032108314,-0.037167586,-0.105781555,0.10348946,-0.11265257,-0.026743878,-0.10047635,-0.2560186,-0.19943407,-0.4474684,0.557689,0.029996546,-0.13364081,0.013419046,-0.17847688,-0.88676834,-0.09117372,0.07374429,-0.13460612,-0.43377107,-0.12419063,-0.06661876,0.010340849,0.04739115,-0.16278417,0.2471853,-0.14488651,-0.19601883,-0.17711191,-0.06817627,-0.16934597,-0.14486007,0.06746267,-0.691758,0.1397713,-0.21592575,-0.07841614,-0.0807927,-0.33881146,-0.08857027,-0.121873505,0.20519613,-0.5040796,-0.23367915,-0.094459645,0.034249652,-0.30917773,0.34487522,-0.71575016,-0.09135867,0.3211749,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.06227874,-0.08147413,0.64836353,-0.007554542,-0.076208994,-0.07628638,0.2306499,-0.052885056,-0.03491497,-0.07671373,-0.08502891,-0.19795689,-0.10474245,0.19800985,0.20169342,0.30814487,-0.05610869,0.02504217,0.067547105,-0.050648697,0.15856047,0.25601923,-0.1908534,0.07030624,0.0532589,20.645065,-0.13211484,-0.115279995,-0.5574728,0.30158728,0.38593024,-0.32847303,-0.11409981,1.0619453,0.11509193,0.35311532,-0.12458608,-0.10629982,0.20318708,-0.15906872,2.283171,-0.010887767,-0.105781555,-0.03903043,-0.11265257,-0.5959759,-0.10047635,-0.2838293,-0.19943407,0.033155233,0.2897394,0.010967521,-0.13364081,-0.2496538,0.6689232,0.3061036,3.6212304,0.6578132,-0.13460612,-0.28813335,-0.12419063,0.29804468,0.32008368,0.20515795,0.9795464,0.37142044,0.368861,0.429594,0.13493635,-0.06817627,-0.16934597,-0.14486007,0.69983155,0.3584011,0.9365125,-0.14921008,0.54910487,-0.0807927,-0.0030774493,-0.08857027,-0.121873505,0.28906226,-0.030626176,0.45139825,-0.094459645,-0.095001824,0.1020743,1.5157629,0.04778815,-0.09135867,0.32543108,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.06227874,-0.15981057,0.065116696,22.157906,-0.076208994,-0.23663943,0.4125132,-0.052885056,-0.19673416,-0.07671373,0.7179226,-0.18762183,1.8009317,-0.37327784,0.34645674,3.7657528,-0.05610869,2.1688054,0.27590463,-0.05909186,-0.13962592,0.4458479,2.1653547,1.2677944,0.12867448,1.8819149,0.06646136,-0.115279995,-0.47716668,1.1429211,-0.2914586,-0.4602426,-0.11409981,1.1587754,0.21643281,19.906042,-0.12458608,-0.1544026,1.0874975,-0.15906872,3.9922576,0.33835292,-0.105781555,0.14207433,-0.11265257,10.143081,-0.10047635,0.6049177,-0.19943407,2.5229561,-0.13482255,0.034648303,-0.13364081,0.1442212,0.57302815,-18.729582,-0.09117372,0.5530988,-0.13460612,-0.21635143,-0.12419063,-0.20521064,0.10788374,0.09966447,19.343979,0.3235898,-0.12343722,0.50610906,-0.074404314,-0.06817627,-0.16934597,-0.14486007,19.367811,1.0347958,0.43302023,-0.25442788,1.3043507,-0.0807927,3.9966748,-0.08857027,-0.121873505,18.470636,18.66409,6.4310327,-0.094459645,18.831152,-0.45895106,3.3747225,0.036456235,-0.09135867,0.34625316,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.06227874,-0.062219325,-0.08172713,0.12458311,-0.076208994,-0.11713527,0.023935651,-0.052885056,0.09915331,-0.07671373,-0.06174478,0.06710171,0.29911378,0.29843485,0.99114096,0.6875679,-0.05610869,0.34059313,0.23349741,0.79386103,-0.2815725,0.37559688,0.1879195,0.24661425,0.037292738,0.99939156,-0.3063189,-0.115279995,-0.256969,-0.36864504,0.1942514,0.13560624,-0.11409981,0.49704745,0.48190704,-0.092944786,-0.12458608,0.32385534,0.35328743,-0.15906872,-0.2112227,0.17900878,-0.105781555,1.0187234,-0.11265257,-0.16628131,-0.10047635,0.011188912,-0.19943407,0.5160918,0.59089434,0.626636,-0.13364081,0.4350292,0.35051546,0.79484653,-0.09117372,0.47067478,-0.13460612,0.44789356,-0.12419063,0.47683683,-0.0039637196,1.1288612,1.0484703,1.3943046,0.19848585,0.2670239,0.23187767,-0.06817627,-0.16934597,-0.14486007,0.24959128,0.058031112,0.6827283,0.3000642,1.1170287,-0.0807927,0.07986744,-0.08857027,-0.121873505,2.049823,0.9298801,0.37667927,-0.094459645,0.032475155,0.031509142,0.9260517,1.1205204,-0.09135867,0.2480755,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.06227874,-0.10542582,0.06464431,0.5788901,-0.076208994,0.017550291,0.24903512,-0.052885056,0.07284586,-0.07671373,-0.3273416,0.107978664,0.17956993,0.23100634,-0.303092,0.7051042,-0.05610869,0.6830533,0.69596016,0.63197243,20.960104,0.13215292,-0.041370496,10.430121,0.18458666,0.32390887,-0.15075666,-0.115279995,-0.38112074,-0.1343051,0.2211004,0.32883725,-0.11409981,3.917647,0.38860804,-0.17061356,-0.12458608,0.1918407,0.27618667,-0.15906872,-0.05123736,0.19200987,-0.105781555,1.199581,-0.11265257,0.98266494,-0.10047635,0.19317855,-0.19943407,0.42764077,0.24282941,0.19474484,-0.13364081,0.505765,0.11066128,1.0853946,-0.09117372,0.39584297,-0.13460612,-0.107201554,-0.12419063,8.303325,1.093401,0.116463274,0.6965306,0.67653,0.47631848,0.020831969,0.16869229,-0.06817627,-0.16934597,-0.14486007,0.76073587,0.60293,0.33364588,0.21851276,0.6890533,-0.0807927,0.13886274,-0.08857027,-0.121873505,0.58619297,0.5602597,0.631894,-0.094459645,-0.11578808,0.10914456,15.760027,0.62980944,-0.09135867,0.27675575,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.06227874,-0.14691968,0.44274798,0.53067446,-0.076208994,-0.050727505,0.2706751,-0.052885056,-0.0036666382,-0.07671373,-0.15060945,0.44735587,-0.18127084,0.14908046,-0.12050422,-0.088562965,-0.05610869,0.9844722,0.24848306,0.45770055,-0.22760545,0.7834097,0.1608713,1.0159036,0.24915645,0.20935532,-0.23573586,-0.115279995,-0.5395056,-0.2565375,0.59795475,-0.08437601,-0.11409981,0.2272254,0.16463402,0.15264168,-0.12458608,-0.22172639,0.09910386,-0.15906872,-0.27088144,0.15880933,-0.105781555,0.27958828,-0.11265257,-0.026292756,-0.10047635,0.14388596,-0.19943407,1.0824646,3.2758977,0.6479069,-0.13364081,-0.091100186,0.33363852,0.86864555,-0.09117372,0.47917026,-0.13460612,0.7435093,-0.12419063,0.15303044,0.49289367,0.59139025,0.9568136,1.2061398,2.0015597,0.39000398,0.10944619,-0.06817627,-0.16934597,-0.14486007,0.6535785,0.4518137,1.8837887,0.5386024,0.5465045,-0.0807927,0.3351279,-0.08857027,-0.121873505,0.7107612,0.7171958,1.4130265,-0.094459645,0.37682626,0.15615322,1.7612499,0.65705794,-0.09135867,0.7906829,1
