rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_SCARNA27,rnaseq_gene__GENE_KRTAP19-4,rnaseq_gene__GENE_SPINK14,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_MYO6,methylation_gene__GENE_CDC42,methylation_gene__GENE_VEGFB,methylation_gene__GENE_MAP3K11,methylation_gene__GENE_ACPL2,methylation_gene__GENE_HIC1,rnaseq_gene__GENE_TTTY20,rnaseq_gene__GENE_CT47A1,methylation_gene__GENE_C16ORF80,rnaseq_gene__GENE_KRTAP20-3,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_SRD5A1;NSUN2,rnaseq_gene__GENE_KRTAP20-4,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_CCRN4L,rnaseq_gene__GENE_SPINT4,methylation_gene__GENE_NOC2L;KLHL17,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_IQCC,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_ZNF787,methylation_gene__GENE_ZBTB12,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_ARL13B,methylation_gene__GENE_SREBF2,methylation_gene__GENE_RPLP2,methylation_gene__GENE_AZIN1,methylation_gene__GENE_TKT,rnaseq_gene__GENE_OR7D4,methylation_gene__GENE_TOR1A,rnaseq_gene__GENE_KRTAP15-1,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_PLEKHJ1;SF3A2,methylation_gene__GENE_USP14,methylation_gene__GENE_RASA1,methylation_gene__GENE_LDLR,methylation_gene__GENE_TMEM141,methylation_gene__GENE_FADS1;MIR1908,methylation_gene__GENE_NDUFC1,methylation_gene__GENE_SLC35B1,methylation_gene__GENE_MIR1181;CDC37,methylation_gene__GENE_GGCT,methylation_gene__GENE_NLRX1,methylation_gene__GENE_SQLE,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_CISD2;UBE2D3,methylation_gene__GENE_ACADM,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_CASKIN2;TSEN54,methylation_gene__GENE_RAB40B,rnaseq_gene__GENE_SSX3,methylation_gene__GENE_LPHN1,rnaseq_gene__GENE_CSHL1,methylation_gene__GENE_IL4R,methylation_gene__GENE_SPATA13,methylation_gene__GENE_PREB,methylation_gene__GENE_TMEM160,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_AK7,methylation_gene__GENE_SIK3,methylation_gene__GENE_HNRPA1L-2;HNRNPA1,methylation_gene__GENE_EIF6,methylation_gene__GENE_C1ORF85,methylation_gene__GENE_LACE1,rnaseq_gene__GENE_CYLC1,methylation_gene__GENE_CWF19L2,methylation_gene__GENE_DNAJC25;DNAJC25-GNG10,methylation_gene__GENE_EPC1,methylation_gene__GENE_KBTBD6,methylation_gene__GENE_NIPA1,methylation_gene__GENE_ZCCHC11,methylation_gene__GENE_LSM12,methylation_gene__GENE_TUBA8,methylation_gene__GENE_UNG,rnaseq_gene__GENE_OR6B1,methylation_gene__GENE_SNN,rnaseq_gene__GENE_SNORA54,methylation_gene__GENE_NEIL3,methylation_gene__GENE_ERCC5,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_GK2,methylation_gene__GENE_SAMD10,rnaseq_gene__GENE_CFC1B,rnaseq_gene__GENE_KRTAP4-3,methylation_gene__GENE_SNORD43;RPL3,methylation_gene__GENE_FICD,target
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.11922755,-0.13547555,-0.2910933,-0.12492066,-0.09611717,-0.30020502,-0.052885056,-0.059945107,-0.3218738,-0.05375852,-0.07707038,-0.20141771,-0.09609405,-0.41128433,-0.5907786,-0.054619074,-0.17534098,-0.07671373,0.094647884,-0.5757074,-0.3803212,-0.37927347,-0.45281398,-0.81345433,-0.05610869,-0.30304265,-0.45926508,-0.58159685,-0.24095134,-0.5465172,-0.12458608,-0.667977,-0.08630882,-0.51552165,-0.5349449,-0.3310459,-0.65022427,-0.33205098,-0.9632662,-0.0960989,-0.2614021,-0.7372424,-0.25854278,-0.70745033,-0.8225722,-0.10323235,-0.11409981,-0.23034878,0.05162808,-0.32424298,-0.8225544,-0.7256333,-0.1779356,-0.21818493,3.1744132,-0.5682686,0.013889053,-0.71358,-0.7603565,-0.44496152,-0.3176267,-0.1622156,0.089623265,0.31821102,-0.43291652,-0.7337979,-0.1130669,0.6661551,0.5498263,-0.27904123,0.016689567,-0.9181903,-0.47096407,-0.7796039,-0.8884598,0.11872799,-0.0807927,-0.13612062,-0.115679696,0.30380374,-0.21059719,-0.34449476,-0.121449016,-0.53556263,-0.12754409,-0.10047635,-0.21349834,-0.8719688,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022133293,0.018947562,0.20682362,-0.13962787,0.32609913,-0.21465495,0.0,0.0,-0.0175989,0.0,0.0,0.12587714,0.0,0.53549385,-0.30723011,0.0,0.116378196,0.0,-0.35411346,-0.26153147,0.24202615,-0.06886089,-0.414755,-0.8222114,0.0,-0.15707134,-0.06466103,-0.44176692,-0.19265224,-0.19158028,0.0,-0.5486931,0.0,0.23727794,-0.16218007,0.057143938,-0.5649355,-0.16510622,0.25341338,-0.10193416,-0.6269717,-0.67386633,-0.2782851,-0.66429716,-0.4760641,-0.133662,0.0,-0.6259467,0.087114125,-0.384103,-0.44807312,-0.5749727,0.0,0.43658152,0.0,-0.3721311,-0.15291831,-0.3599122,-0.23037626,-0.5278708,-0.5249218,-0.3768266,-0.1341356,-0.5331115,0.003644121,-0.74641764,0.0,-0.5553352,0.4751474,0.02796319,-0.3757031,-0.09729452,-0.7334546,-0.27095094,-0.37994635,-0.43846816,0.0,-0.034943044,0.0,-0.34643784,-0.09216637,0.034849722,0.0,-0.21643685,0.0,0.0,-0.08274331,-0.13206686,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.25760442,0.0010322788,-0.15609245,-0.15541324,0.015876548,-0.13078502,-0.052885056,-0.059945107,-0.04486586,-0.05375852,-0.07707038,0.3006939,-0.09609405,-0.58832145,-0.43176973,-0.054619074,-0.04427014,-0.07671373,-0.09744891,-0.07446844,-0.15766966,-0.126749,-0.63404226,-0.40371853,-0.05610869,-0.7845366,-0.08363933,-0.4595847,-0.6310975,-0.34790748,-0.12458608,-0.51182824,-0.08630882,-0.050193835,-0.50600445,-0.18699808,-0.49837887,-0.4466104,-0.67739743,-0.04084254,-0.5100955,-0.58340204,-0.36194685,-0.41608116,-0.8006598,-0.4698043,-0.11409981,-0.36915222,-0.05426928,-0.81269187,0.2979035,-0.19515127,-0.1779356,-0.090778746,-0.11265257,-0.5178331,-0.135766,-0.4322939,-0.51024216,-0.32593733,-0.45797384,-0.3805133,-0.42844996,-0.43426022,-0.22314921,-0.29430702,-0.1130669,0.22657068,0.7889701,-0.42138338,-0.44046172,-0.548456,-0.49342206,-0.5617155,-0.7598749,-0.48284045,-0.0807927,-0.21280463,6.733518,-0.99288917,-0.75900257,-0.643814,-0.121449016,-0.34925482,-0.12754409,-0.10047635,-0.17012906,0.07407129,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.028168064,-0.30353937,0.23265094,0.06696928,-0.09678786,-0.0077700997,-0.052885056,-0.059945107,-0.10264435,-0.05375852,-0.07707038,-0.3559991,-0.09609405,-0.4347713,0.106152765,-0.054619074,0.0772187,-0.07671373,0.24491261,-0.008383565,0.12138227,0.11620559,0.19295911,0.073230416,-0.05610869,0.22740072,0.13457698,-0.3936449,-0.3744635,0.03370186,-0.12458608,-0.19975574,-0.08630882,-0.30726585,0.25539166,-0.030125337,0.44151464,-0.14821327,-0.38597178,-0.11397784,-0.17102648,0.22061126,-0.0057819127,-0.04736543,0.26737535,-0.18318154,-0.11409981,0.43694422,0.23955801,-0.0013208474,0.4606011,-0.04615422,-0.1779356,-0.12692074,-0.11265257,-0.2522727,0.19050264,-0.2929602,0.85245776,0.15765212,0.5392953,0.2261252,-0.3034898,0.4967949,0.54381156,1.0586444,-0.1130669,-1.528118,0.6427868,-0.09377283,-0.5385999,0.5959179,-0.12848036,0.82843703,-0.045020446,0.024056586,-0.0807927,-0.18058735,-0.115679696,0.3530342,0.14643365,0.49203068,-0.121449016,0.13272631,-0.12754409,-0.10047635,-0.07622119,0.041243237,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.1739294,0.031607624,-0.0465802,0.20921317,0.07603317,0.11384741,-0.052885056,-0.059945107,0.46656552,-0.05375852,-0.07707038,0.42317033,-0.09609405,0.011538787,0.29797545,-0.054619074,0.121475026,-0.07671373,0.10952009,1.1689492,-0.03584377,0.965499,0.579076,-0.5126846,-0.05610869,0.38469183,0.03945463,0.7911005,0.7203436,0.82036984,-0.12458608,0.37496147,-0.08630882,-0.12021157,0.029566245,0.15587726,0.57569176,-0.12058112,-0.31483173,-0.10192797,-0.028062057,0.29272032,-0.35054925,0.08359025,-0.0997201,0.89929205,-0.11409981,1.0403956,0.05467511,0.30016407,-0.13980247,0.1670741,-0.1779356,0.12450568,-0.11265257,2.7638059,0.18868418,0.11994067,0.88927126,0.1756479,1.0487583,0.12635711,-0.09532206,0.32847103,0.023275454,0.5587074,-0.1130669,0.16819757,0.8553502,-0.0011684839,0.06325682,-0.14075251,0.072488904,0.5444517,-0.1203744,0.30388966,-0.0807927,-0.06547033,-0.115679696,0.12023921,0.40832797,2.261815,-0.121449016,0.0698909,-0.12754409,-0.10047635,0.24731477,-0.19257762,0
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.11679516,0.36288774,-0.13462774,0.050599664,0.17337985,0.27333757,-0.052885056,-0.059945107,-0.0048648836,-0.05375852,-0.07707038,0.014329729,-0.09609405,-0.26668903,-0.029956974,-0.054619074,1.193632,-0.07671373,0.15477107,-0.014128222,-0.41878527,-0.13924761,0.093189046,0.5025968,-0.05610869,0.64886516,-0.016444582,0.22201787,-0.042220235,0.3636395,-0.12458608,-0.083550565,-0.08630882,-0.37980738,-0.11110263,-0.17513527,0.3479685,0.43379408,0.74018437,-0.07676155,0.18663657,-0.14746977,0.75732994,-0.33685488,0.046560735,0.16595605,-0.11409981,0.6405552,-0.04375121,-0.3437685,0.14049017,-0.32664925,-0.1779356,0.44428068,4.1706147,0.7830009,0.043748625,0.65915245,-0.44605035,-0.08096037,0.9980652,0.10739203,1.400028,0.1597227,0.075561106,-0.07874117,4.855682,0.70068204,0.55219,0.60654783,1.1568836,0.011355641,-0.004716782,0.24906681,0.23545846,0.19470379,-0.0807927,-0.1329163,-0.115679696,0.8500705,0.63753325,0.20066996,-0.121449016,4.3372188,-0.12754409,-0.10047635,0.11407771,-0.043481298,0
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,19.413723,0.07788277,0.2444384,-0.19736244,22.047186,21.916412,-0.052885056,-0.059945107,0.24226485,-0.05375852,-0.07707038,-0.1335438,-0.09609405,0.06991106,-0.0371459,-0.054619074,-0.08796466,-0.07671373,0.08244489,0.044375986,0.8372974,-0.13281792,-0.31397262,0.04368593,-0.05610869,0.6533624,0.0907552,0.17898118,-0.12131768,-0.039705563,-0.12458608,-0.55552626,-0.08630882,0.024421556,-0.0794877,0.10690245,0.30097565,-0.07700161,-0.08170747,14.886696,-0.18132156,-0.13512878,0.09435625,-0.13771717,0.779142,-0.3940946,-0.11409981,-0.31605357,20.235035,0.66449803,0.08276592,0.15294757,-0.1779356,0.27601212,-0.11265257,0.45902872,0.0116589535,0.3112489,0.027644143,-0.1672711,0.24051598,-0.2089018,-0.5853977,0.3274717,-0.011500104,0.4294979,-0.1130669,0.41127044,0.33856037,-0.20840886,0.014178811,-0.083191276,19.436857,0.28883037,10.570423,-0.18499243,-0.0807927,-0.10718465,-0.115679696,-0.0016075245,0.19794756,0.1381922,-0.121449016,-0.23691015,-0.12754409,-0.10047635,-0.0025617874,-0.20242253,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,0.10039774,0.19062954,-0.15639068,-0.085468695,-0.34646994,-0.031287547,-0.052885056,-0.059945107,-0.16322413,-0.05375852,-0.07707038,0.12744808,-0.09609405,-0.22367847,-0.21855526,-0.054619074,-0.12967536,-0.07671373,0.40635464,0.38324806,-0.4478839,-0.06776971,-0.28669336,-0.06148563,-0.05610869,-0.19098079,0.17748722,-0.46285298,0.20167205,-0.16533019,-0.12458608,-0.07166175,-0.08630882,-0.4998156,0.06596181,-0.51830065,0.05944179,-0.01901893,0.1530271,-0.18185972,-0.37779555,0.38536593,-0.050172918,-0.08155239,0.08399727,-0.41903824,-0.11409981,-0.4060637,-0.010056049,0.18534613,-0.06180258,-0.36974424,-0.1779356,2.7429821,-0.11265257,0.1324891,-0.35545847,0.17826964,-0.59611064,-0.30651808,-0.59722006,-0.37330672,0.70441824,-0.3561919,0.048343003,-0.3635036,-0.1130669,0.4413833,0.39949885,-0.32241008,-0.31204036,-0.24987878,0.04020122,-0.104021706,-0.34409332,-0.23678431,-0.0807927,-0.0023563225,-0.115679696,-0.027032457,0.12551111,-0.01605229,-0.121449016,-0.08011123,-0.12754409,-0.10047635,-0.15319458,-0.21846065,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.11252152,-0.2085637,0.02116656,-0.057426576,-0.2230636,0.64459354,-0.052885056,-0.059945107,-0.15753548,-0.05375852,-0.07707038,-0.41809428,-0.09609405,-0.2454576,0.0957821,-0.054619074,-0.2838703,-0.07671373,0.38460344,-0.038307358,-0.23101206,0.27419087,-0.21242215,0.10258764,-0.05610869,-0.07754325,-0.018924873,-0.21144769,-0.25353485,0.22218142,-0.12458608,0.06680566,-0.08630882,-0.32031077,-0.25539815,-0.36513254,0.17969671,0.0662305,-0.18920949,-0.13922672,-0.18914182,-0.13986,0.12579179,0.15111662,-0.027653825,-0.18221256,-0.11409981,-0.410399,-0.10818893,0.2608731,1.0192463,-0.018135406,-0.1779356,-0.29953042,-0.11265257,-0.29204524,-0.17384638,-0.069226705,0.35094014,-0.17802238,0.035389848,-0.42034394,-0.21381669,0.19386448,0.25557116,-0.08512008,-0.1130669,0.3415615,-0.30321884,-0.19453567,0.647974,-0.13389832,0.1789239,0.05780721,-0.075194374,0.041162923,-0.0807927,-0.009980904,-0.115679696,-0.7400071,-0.34770223,-0.38688797,-0.121449016,0.06071268,-0.12754409,-0.10047635,0.005513288,-0.046505306,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,0.19601445,-0.036611356,-0.35976368,-0.11047298,-0.4467766,-0.16344891,-0.052885056,-0.059945107,0.08896289,-0.05375852,-0.07707038,-0.27953088,-0.09609405,-0.30973336,-9.4493174e-05,-0.054619074,0.24765722,-0.07671373,0.46744582,-0.4165903,-0.50952786,-0.49372277,-0.5352224,-0.09264778,-0.05610869,-0.26667,-0.19625463,-0.07228017,-0.08427087,-0.0048117633,-0.12458608,-0.46371448,-0.08630882,-0.700363,-0.45965222,-0.67473286,-0.31258613,0.3920766,0.7718094,-0.17040007,-0.10065706,-0.50116706,1.2359421,-0.6768631,-0.005586207,0.31112576,-0.11409981,-0.29406843,-0.22737369,-0.2989662,-0.30840647,-0.3792966,-0.1779356,-0.17601913,-0.11265257,-0.08216667,-0.27670935,-0.23539196,-0.44609797,-0.50833076,-0.07639364,-0.58008426,0.7359576,-0.27531433,-0.39583606,-0.44451675,-0.1130669,0.37160274,0.3195059,15.76531,-0.30455282,-0.3684423,-0.4307895,0.045967113,-0.14836568,-0.3881793,-0.0807927,-0.13870467,-0.115679696,-0.13776031,0.14939053,-0.96233094,-0.121449016,-0.3423769,-0.12754409,-0.10047635,-0.12904388,-0.56146735,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.042065248,-0.21309672,0.17430766,0.12272401,-0.069636546,-0.21364243,-0.052885056,-0.059945107,0.053622548,-0.05375852,-0.07707038,-0.1372638,-0.09609405,-0.1434096,-0.3191603,-0.054619074,-0.081281744,-0.07671373,0.41513464,-0.027997525,0.30094206,-0.31645158,-0.2535383,-0.057629347,-0.05610869,0.1801593,0.37778944,0.15432362,0.12818292,0.68092453,-0.12458608,0.19605276,-0.08630882,-0.3242635,0.3519397,-0.579647,0.11634325,0.124084316,0.40397453,-0.06622928,-0.12979117,0.27553573,-0.32120034,0.18060644,0.15441069,-0.3452743,-0.11409981,-0.5373349,-0.07126993,0.23159543,-0.36073166,0.4047391,-0.1779356,-0.16863927,-0.11265257,-0.1891835,-0.10051229,0.13105403,-0.33890897,-0.12643825,0.05042044,-0.23193176,0.3335653,0.197618,-0.2972179,0.37668586,-0.1130669,0.29828578,0.15535855,0.27574337,0.6441043,-0.21981244,0.15701224,0.12084054,-0.086855724,-0.02564248,-0.0807927,-0.09494051,-0.115679696,0.09326104,-0.30695155,-0.110166036,-0.121449016,-0.30036932,-0.12754409,-0.10047635,-0.14912747,0.51143813,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,0.103201255,-0.1698509,0.05898577,-0.13318047,-0.01965501,-0.02900736,-0.052885056,-0.059945107,-0.38299853,-0.05375852,-0.07707038,-0.063820235,-0.09609405,0.835145,-0.37033784,-0.054619074,-0.14650138,-0.07671373,0.29306963,-0.044868037,0.12006795,-0.27099475,0.048919607,-0.25798106,-0.05610869,-0.17749119,-0.36459997,0.09033648,-0.22560027,-0.009522105,-0.12458608,-0.46082243,-0.08630882,-0.047203567,0.1594068,-0.54229665,-0.14008972,-0.05221312,-0.29238576,0.13866422,-0.48613983,-0.01742492,-0.12922859,-0.28950202,0.673646,-0.3040025,-0.11409981,-0.1016372,-0.09136371,0.1627736,-0.24948232,-0.08237272,-0.1779356,0.0118426485,-0.11265257,0.1244886,9.188366,-0.009824721,-0.00055118836,-0.24330471,-0.25211462,-0.4858091,-0.32851395,0.46214142,-0.16524284,-0.2634815,-0.1130669,0.26828295,0.6987046,0.14293987,0.13613826,2.166782,-0.2534754,-0.037835784,-0.07705252,-0.07488978,-0.0807927,-0.05188299,-0.115679696,-0.104598254,-0.03478934,-0.08479762,-0.121449016,0.23634812,-0.12754409,-0.10047635,-0.07795983,0.43844754,0
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,0.043902315,-0.07954005,0.116963044,0.14214048,-0.17585002,0.20130278,-0.052885056,-0.059945107,0.45444167,-0.05375852,-0.07707038,0.4182695,-0.09609405,0.13987865,0.1690919,-0.054619074,-0.14143108,-0.07671373,-1.187917,0.17991541,-0.26932594,0.18759924,1.520203,0.90138745,-0.05610869,1.1571866,0.06618182,0.22051519,0.45323172,0.011822646,-0.12458608,-0.11013152,-0.08630882,-0.11597247,1.7484757,0.08133708,0.87490743,0.11319044,1.1155043,-0.09908077,1.139778,0.26079264,0.06707648,-0.057337742,-0.010431543,1.9228584,-0.11409981,0.48812452,0.040868748,0.14916301,0.96246845,0.43613,-0.1779356,0.59780425,-0.11265257,0.5345497,1.8951361,-0.43212935,0.52540314,-0.17004721,0.43809333,0.42580906,2.9739847,0.9674855,0.23236491,-0.17322992,-0.1130669,-1.536396,-0.2439712,-0.16845594,2.0575197,0.69395524,0.09549199,-0.09925163,0.096734725,-0.2024249,-0.0807927,-0.15900008,-0.115679696,0.012559693,0.8607205,0.982218,-0.121449016,0.5275596,-0.12754409,-0.10047635,0.3170025,-0.050601285,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,0.17964852,-0.06592337,0.10808909,-0.09601663,0.1551133,0.27103725,-0.052885056,-0.059945107,0.341463,-0.05375852,-0.07707038,0.14828348,-0.09609405,0.040062927,-0.6738131,-0.054619074,0.16446607,-0.07671373,-0.33223456,0.057529397,-0.028059442,0.12925865,-0.09231584,0.325393,-0.05610869,0.05117676,-0.10932837,0.20163321,-0.15226732,-0.17338808,-0.12458608,-0.21371515,-0.08630882,0.006946112,0.43556514,0.3276657,0.878916,0.056518756,0.07797796,-0.093549944,0.38457486,-0.17690158,0.2797084,0.060009062,-0.37717855,-0.04694885,-0.11409981,0.8917307,-0.027046569,-0.08769829,-0.050622776,0.33993366,-0.1779356,0.4851458,-0.11265257,0.18220218,-0.09676553,-0.20953894,0.54102635,-0.29942137,-0.13845505,0.2720443,0.7092492,0.03552846,-0.013800292,-0.10374742,-0.1130669,-0.24044491,-0.7990529,0.16783702,-0.12493386,0.21528739,-0.608314,-0.13368423,0.24221577,-0.041435726,-0.0807927,-0.054898415,-0.115679696,-0.109096594,-0.1944405,0.20670173,-0.121449016,-0.0012442494,-0.12754409,-0.10047635,0.08725393,-0.23697679,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.19992115,0.5372835,0.057134967,-0.009037874,0.71137464,0.20920622,-0.052885056,-0.059945107,0.2929744,-0.05375852,-0.07707038,0.28051665,-0.09609405,-0.21234192,-0.1905901,-0.054619074,0.2805242,-0.07671373,-0.96491617,-0.0031460582,1.0352992,0.40115935,-0.022853775,0.6662048,-0.05610869,0.52654475,0.13255128,0.4351103,0.7048863,-0.043424085,-0.12458608,0.2818432,-0.08630882,0.94099414,0.9294605,1.1645238,0.52645195,-0.088997915,0.074991286,0.06553458,0.7941737,0.20814443,-0.12673776,-0.030197613,0.119849436,0.21381395,1.0286194,-0.16494259,0.20098715,0.39686903,0.29474849,0.21394655,-0.1779356,0.07728487,-0.11265257,0.6359534,0.16614394,-0.33118197,0.94191355,0.5738268,0.39642763,0.3522281,-0.5760129,0.2779789,-0.33611223,0.24138704,-0.1130669,-0.75898093,-0.85915285,-0.19718696,-0.13513726,0.36488625,0.14631264,0.73305225,-0.30098,0.15730609,-0.0807927,-0.087433904,-0.115679696,-0.4227156,0.4760501,0.053679414,-0.121449016,0.6338137,-0.12754409,-0.10047635,-0.054652747,0.053392507,0
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,0.072296575,0.15287821,0.7266342,-0.03989135,0.19586407,0.38994357,-0.052885056,-0.059945107,0.3716612,-0.05375852,-0.07707038,0.15988517,-0.09609405,0.06304321,1.0219483,-0.054619074,0.35723826,-0.07671373,0.026253434,0.30930758,0.33258143,0.45392618,0.65758574,-0.0021076337,-0.05610869,0.13027757,0.6753012,0.58136743,0.4082771,1.0266615,-0.12458608,0.61641145,-0.08630882,0.71053725,1.6151888,0.98250186,0.4952724,0.24910799,0.6661274,0.0054554874,1.0153658,0.89629734,0.73931754,1.0509032,0.74164575,0.0830534,-0.11409981,1.4855411,0.12215911,0.6166693,0.6243401,1.0979103,-0.1779356,0.9570082,-0.11265257,0.2627649,0.20398101,0.37679946,0.9548969,0.014897587,1.7892506,0.12861632,0.56073326,0.80644804,0.33912006,0.6612988,-0.1130669,0.14018553,-0.06529317,0.42309958,0.2240408,0.46182182,1.1577522,0.66283345,0.6593668,1.1780113,-0.0807927,0.20877518,-0.115679696,1.1480311,0.19369431,1.211268,-0.121449016,-0.117071584,-0.12754409,-0.10047635,0.06653658,0.7828927,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,-0.12740876,0.18993436,0.34356338,-0.15825267,-0.015744511,0.11552483,-0.052885056,-0.059945107,0.09547362,-0.05375852,-0.07707038,0.021753268,-0.09609405,-0.33061334,0.032410383,-0.054619074,-0.19256741,-0.07671373,0.12559922,0.1877866,0.49723086,0.029248737,0.40088686,0.43425882,-0.05610869,0.13328609,1.8535763,-0.22536317,0.48470575,0.38993853,-0.12458608,0.71748036,-0.08630882,0.6938174,0.63276464,0.22711901,0.31035587,0.19048813,-0.49732542,-0.065186664,-0.111969344,0.25141189,-0.37996626,-0.032350946,0.8281995,0.01295399,-0.11409981,0.2765744,-0.011656605,0.4823093,0.54048324,0.5096791,-0.1779356,0.2205037,-0.11265257,-0.08701537,-0.13327374,-0.22864358,0.31928512,-0.37164822,0.33800218,-0.021584334,-0.4010591,-0.22638999,0.7606944,0.5074539,-0.1130669,0.3382657,0.43665886,0.30012438,-0.22269715,0.08313245,0.33426002,0.5478418,0.22015777,17.91292,-0.0807927,-0.020715004,-0.115679696,0.62749135,0.06983928,0.22707967,-0.121449016,0.070827566,-0.12754409,-0.10047635,-0.06936845,0.3345157,1
-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05913073,-0.061869785,-0.06227874,0.03870933,-0.050959483,-0.024280865,0.3657216,-0.16421695,0.05311364,-0.052885056,-0.059945107,0.19829527,-0.05375852,-0.07707038,-0.44926155,-0.09609405,-0.30324766,0.22753444,-0.054619074,0.22793949,-0.07671373,0.42583206,0.02763232,-0.21716154,0.39910376,0.12955457,-0.12601699,-0.05610869,0.03684432,0.086051024,0.5616288,-0.28353813,-0.09346521,-0.12458608,-0.02952954,-0.08630882,0.05774403,0.088611804,-0.44962963,0.18200113,0.057815004,0.4254484,-0.0686063,-0.26535335,0.44535184,-0.2401205,-0.02205511,0.48546496,-0.108370535,-0.11409981,0.17896357,-0.0020988989,0.43776727,-0.36143756,0.12283353,-0.1779356,0.3755423,-0.11265257,-0.24320117,0.072958864,-0.21198128,0.10315647,0.29624107,0.5917661,0.3427258,-0.026912792,-0.004923814,0.16319804,0.063926786,-0.1130669,-0.26030436,0.35456103,0.075971074,1.5681534,-0.10706265,0.36648706,0.45794362,0.10169677,0.046945136,-0.0807927,-0.011288878,-0.115679696,0.62222826,0.84696126,-0.44378722,-0.121449016,-0.04041161,-0.12754409,-0.10047635,-0.032070503,0.8448258,1
