methylation_gene__GENE_ZNF33B,methylation_gene__GENE_ACPL2,methylation_gene__GENE_LPPR2,rnaseq_gene__GENE_KRTAP27-1,methylation_gene__GENE_KIAA1328;C18ORF10,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_OR8B12,methylation_gene__GENE_CDK2AP2,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_NSUN5,methylation_gene__GENE_GPI,methylation_gene__GENE_ZMYND19,methylation_gene__GENE_ZNF44,methylation_gene__GENE_ARPC2,methylation_gene__GENE_ST3GAL1,rnaseq_gene__GENE_OTUD6A,methylation_gene__GENE_TYMP;ODF3B,methylation_gene__GENE_CNOT10,methylation_gene__GENE_SNX10,methylation_gene__GENE_PNRC1,methylation_gene__GENE_OBFC2B,methylation_gene__GENE_TSPAN3,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_PGAP1,methylation_gene__GENE_KIF15;KIAA1143,methylation_gene__GENE_RNF7,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_PRDX6,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_MEIS1,methylation_gene__GENE_C1ORF85,methylation_gene__GENE_RPUSD2,methylation_gene__GENE_NSMAF,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_ONECUT3,methylation_gene__GENE_SNORD84;BAT1,methylation_gene__GENE_SYPL1,methylation_gene__GENE_GMFB,methylation_gene__GENE_COMMD5,methylation_gene__GENE_CCR4,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_DDX21,methylation_gene__GENE_DOHH,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_PDHX;APIP,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_TMEM63A,methylation_gene__GENE_TNKS2,methylation_gene__GENE_CENPM,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_LIN7B,methylation_gene__GENE_LRP2BP,methylation_gene__GENE_ZNF787,methylation_gene__GENE_MTHFD2,methylation_gene__GENE_TCFL5,methylation_gene__GENE_PXMP3,rnaseq_gene__GENE_OR51A7,methylation_gene__GENE_STAMBPL1,rnaseq_gene__GENE_PRAMEF22,methylation_gene__GENE_PIGC;C1ORF105,methylation_gene__GENE_KIAA0100,methylation_gene__GENE_TEF,methylation_gene__GENE_IPPK,methylation_gene__GENE_KTELC1,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_FLJ43859,methylation_gene__GENE_TRIM8,methylation_gene__GENE_VPS28,methylation_gene__GENE_TRAF6,methylation_gene__GENE_ACTB,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_STRAP,methylation_gene__GENE_DCK,methylation_gene__GENE_SKIL,methylation_gene__GENE_RASA1,methylation_gene__GENE_KIF14,methylation_gene__GENE_ZNF672,methylation_gene__GENE_TYMP,rnaseq_gene__GENE_SPAG11A,methylation_gene__GENE_PSMG1,methylation_gene__GENE_BCAP29,methylation_gene__GENE_ZNF563,methylation_gene__GENE_RCBTB2,methylation_gene__GENE_NGRN,methylation_gene__GENE_ADAR,methylation_gene__GENE_ARG2,rnaseq_gene__GENE_DAZ1,methylation_gene__GENE_NACC1;TRMT1,methylation_gene__GENE_KIF27,rnaseq_gene__GENE_OR10W1,methylation_gene__GENE_GCC1,methylation_gene__GENE_PLK4,methylation_gene__GENE_FAM177A1,rnaseq_gene__GENE_HTR3B,target
-0.36305654,0.28954974,-0.08893353,-0.15792514,-0.8424776,1.8134508,-0.28720993,-0.337182,-0.18524316,-0.18067719,0.08305901,-0.27537942,-0.3057074,-0.11409981,-0.13710856,-0.012656637,-0.23390342,-0.2488406,-0.3218957,-0.25588232,-0.23303345,0.29644284,-0.29371268,-0.697433,-0.7172568,-0.5109174,-0.13337135,-0.20206866,0.25823578,-0.051169466,-0.4803418,-0.23335233,-1.0505373,-0.7035943,0.29440814,-0.18101509,-0.6362645,-0.3945751,0.1035173,-0.38862753,0.15694866,-0.47431558,-0.19350424,0.14459634,0.6565817,0.6633794,1.1451409,-0.040517107,-0.104192704,-0.03768024,0.9378069,-0.2916298,1.1855779,-0.13407215,-0.36821294,-0.24929458,-0.3589437,0.4433564,0.33568636,-0.7040604,-0.6451788,-0.07585159,-0.14630552,0.12765941,-0.29389063,-0.10150352,-1.2585057,-0.61784714,-0.8729937,-0.8311033,-0.3044717,-0.22774445,-0.66766787,0.3344569,-0.029633244,0.01421588,-0.102248795,-0.6063768,-0.408167,-0.67155844,-0.37048072,-0.11857742,0.07754106,-0.62473667,-0.21502694,-0.33808663,-0.8359529,-0.52238095,0.013188562,-0.5650973,0.0747325,0.2515853,-0.42119688,0.93264633,-0.27333698,-0.23876397,0.01663878,0.3384787,-1.0904337,-0.63109094,1
6.234093e-05,-0.20812203,-0.1540173,-0.15792514,-0.3162083,-0.38780332,-0.28720993,-0.337182,-0.18524316,-0.21684033,-0.0413624,-0.27537942,-0.3057074,-0.11409981,-0.12755829,0.70489436,-0.33452287,-0.1831189,0.34153882,0.52804565,-0.23303345,-0.47820213,0.1277136,-1.1578907,-0.12059562,-0.8587926,-0.44707224,-0.04421559,1.1604904,0.66169095,-0.20191407,0.2724948,-0.07988814,-0.29323268,0.24260654,-0.08355587,-0.6905149,-0.27668872,-0.41476429,0.6266123,0.50998026,0.0244825,0.2269868,0.07407679,0.27469337,0.19744924,-0.60068965,0.08023403,-0.08008771,-0.5957756,-0.5283378,3.992353,0.76667786,-0.75825787,0.36635426,-0.36387002,-0.16620928,0.3754942,-0.119636245,-0.30594793,0.3151223,0.014281098,-0.14630552,-0.54794645,-0.29389063,0.60159636,-1.5410563,-0.8596164,-0.365663,-0.42524305,-0.3044717,-0.22774445,-0.5091606,0.40881148,0.6118332,1.6599776,0.05015025,-0.27327794,-0.3489151,-0.96590936,0.1875727,0.49978903,-0.013757782,-0.3960962,-0.21502694,-0.36165997,-0.36630917,0.03194266,-0.7737403,-0.05952514,0.102721244,0.6655059,-0.42119688,0.9452126,-0.41604424,-0.23876397,0.13077483,-0.14956114,-0.6707498,-0.63109094,1
-0.35850096,0.04560549,-0.24975374,-0.15792514,-0.7123417,-0.3987654,7.162414,-0.337182,-0.18524316,-1.5331258,-0.20726722,-0.27537942,3.657334,1.2066584,-0.18964101,-1.5861492,-0.36120638,-0.12392488,-0.24624804,0.29850343,5.0107813,0.2352059,-0.27514473,0.07079516,0.20308352,0.080795184,-1.137017,-0.21789679,-0.11512867,0.11144089,-0.9869933,0.40907618,0.32700032,-1.0454872,-0.20033737,-0.21859263,-2.1957884,-0.10376106,-0.18566523,-0.38862753,-0.0017457351,-0.14074522,-0.5855514,-0.7896941,0.93999994,-0.48931184,-1.017395,0.4119906,-0.16723649,0.3013827,-0.79104906,0.57434976,-0.16290976,-1.2823554,-1.1536995,-0.28821254,-0.5024214,0.15068136,-0.23082867,-0.23397043,0.20786268,-0.47650063,-0.14630552,-0.7020969,5.2028217,0.38723055,-1.4133579,2.0901139,-1.3643056,0.18899587,1.3788714,1.6264267,2.1302454,-0.87952226,0.021962626,-0.5758762,-0.021416802,-0.7528441,-0.36364084,-1.9913374,-0.17165558,0.36742327,-0.35547215,-0.89215934,3.285363,-0.44418824,-1.2719008,-0.41676506,-0.5018712,-0.036545604,-0.46386465,-0.01899074,-0.11388309,-1.1556315,-0.53166497,6.6405945,-0.0048750984,-0.4252504,0.83010733,-0.63109094,1
-0.4263386,-0.24098574,-0.08955651,-0.15792514,-1.0184582,-0.34391516,-0.28720993,-0.337182,-0.18524316,-0.52342254,-0.16391917,-0.27537942,-0.3057074,-0.11409981,1.3538908,-1.0443453,-0.35102227,-0.3619633,-0.119495444,1.5421959,-0.23303345,0.023367973,-0.795646,-0.64847326,-0.1885147,-0.44391093,-0.7725104,6.8664665,-0.46566725,-0.024768198,-0.30947635,-0.39608714,-0.23104696,-0.9224667,-0.12870438,-0.31544134,-1.2493867,-0.0942146,-0.10436984,-0.38862753,-0.23438248,0.07160767,-0.25220436,-1.6518754,0.84355474,0.05485006,-0.43267983,0.054661755,-0.10839365,-0.5957756,0.068456195,-0.2916298,-0.34190977,-1.2279135,-0.5050553,-0.33504733,-0.5362949,-0.21377096,-0.3052729,-0.39393443,0.6891875,-0.123140156,-0.14630552,-0.17210303,1.1414351,0.28888258,-0.97947377,-0.39919704,0.113871,0.22062172,-0.3044717,-0.22774445,0.19176963,-0.19233114,0.3821279,-0.42197514,-0.014465401,-0.39532018,-0.07923578,-0.7729245,-0.44110864,-0.34224826,0.5998669,-0.65838367,-0.21502694,-0.35143113,-0.91635656,-0.5129917,-0.18799925,-0.55451614,-0.8342184,-0.62589455,-0.42119688,0.33404782,-0.27533418,1.5576046,-0.5444725,-0.15691666,-0.2813069,-0.63109094,1
-0.42759857,-0.33789217,-0.29265124,4.629994,-0.70137256,-0.3821893,7.221952,1.5037886,11.657554,-0.5434645,-0.15267661,5.0834513,4.4965262,-0.11409981,-0.063283026,-0.022591483,0.27407485,-0.329257,-0.23072013,-0.2076794,4.1017985,-0.6347888,-0.6648919,-0.6064581,0.059694655,-0.33069766,-0.7339198,-0.22859989,0.8278381,0.40371963,0.4768677,-0.22569226,0.38009557,-0.45891258,0.4844789,-0.40777165,-0.81102365,-0.1285624,-0.33009467,-0.38862753,-0.16797034,-0.8180547,5.3346753,0.43614572,0.5650899,-0.427807,-0.92223877,-0.45796064,-0.062028915,-0.01411109,-0.9152235,0.6895821,-0.0049979878,-0.33377588,-0.25403205,-0.32736626,-0.5308725,-0.53120357,-0.3913363,-0.12441252,-0.396967,-0.28761038,8.197341,0.038478523,4.418991,0.44083852,0.04889782,1.1514003,-0.8617118,-0.41238424,6.3643537,5.175795,-0.30512398,1.3125303,-0.28550258,-0.3001199,0.032197293,-0.3302972,0.08535423,-1.2958438,0.06452322,0.3638557,-0.26136374,-0.58211815,2.0544193,-0.25650615,-1.4461427,-0.45419392,-0.6438865,-0.4356476,0.2324294,-0.17580779,1.1620704,-1.0609615,-0.06745663,6.5069675,-0.4936025,-0.3197296,-0.022353793,-0.63109094,1
-0.43081498,-0.28988907,-0.08898504,-0.15792514,-0.27910885,2.3137548,-0.28720993,-0.337182,-0.18524316,0.3662213,-0.09210019,-0.27537942,-0.3057074,-0.11409981,-0.1267642,-0.601233,0.541932,-0.2978834,0.055766094,-0.79238737,-0.23303345,0.06820548,-1.1643435,-1.5402201,-0.71605015,-0.8382873,-0.66849005,4.1112165,0.11536879,0.35058033,-0.5473617,-0.20856036,-0.8403461,-0.6373005,0.3135908,-0.45809153,-0.8658383,0.08691741,-0.2437684,-0.38862753,-0.3572371,-0.2654122,-0.5955853,-0.23094557,-0.04060299,0.48916605,0.04160164,0.109544985,-0.16139589,-0.5957756,-1.3712517,-0.2916298,0.11907006,0.30978978,0.86524564,-0.16984995,-0.48442867,0.4666758,0.1992397,0.12841071,-0.19808182,-0.26589054,-0.14630552,-0.6652069,-0.29389063,-0.3992769,-0.22533607,0.084804304,0.73352855,-0.8446544,-0.3044717,-0.22774445,0.09673007,-0.24818555,0.08101673,-0.34572133,-0.05814855,-0.2239201,0.62056446,0.22866455,-0.18050739,0.115826644,0.52343494,-0.04675487,-0.21502694,-0.33082128,-1.309427,1.5407885,-0.18724208,-0.3667631,-0.8366435,-0.5253068,-0.42119688,-0.54139566,-0.050670337,-0.23876397,-0.033543766,-0.18337488,-0.7496417,-0.63109094,0
0.0071346126,-0.12712175,-0.24454105,-0.15792514,0.19711705,-0.38255566,-0.28720993,-0.337182,-0.18524316,-0.6182701,-0.14857829,-0.27537942,-0.3057074,-0.11409981,0.14987595,-0.28925905,-0.29294813,-0.27528694,-0.20442349,-0.7261766,2.8364081,-0.7425436,-1.0401453,0.12151097,0.3420577,-0.87150854,-0.47110584,-0.1984534,0.6663429,-0.053920448,-0.13719091,-0.08748357,0.63041663,-0.39846274,0.5300656,-0.1745563,-0.55653363,-0.13750212,-0.25312406,-0.38862753,0.81153744,-0.46697772,-0.7495214,-0.20843261,-0.047403768,0.25247437,-0.21902046,0.5202589,-0.15940061,0.045544855,-0.33090398,-0.2916298,0.4260622,-0.18426256,-0.76476395,-0.1617459,1.3158442,0.61239904,0.3230318,0.5716198,-0.0851584,-0.16611333,-0.14630552,0.98419464,-0.29389063,-0.0019765259,-0.93559265,-0.3295839,-0.33117175,-1.1465194,-0.3044717,-0.22774445,0.20413347,0.6390756,-0.21388131,-0.19065134,-0.12011231,-0.43181044,-0.23807591,-0.51463914,-0.14587831,-0.28432268,0.38093662,-0.6423225,-0.21502694,-0.31747353,-0.7875186,-0.45686075,-0.98270756,2.1361337,-0.9017242,-0.73150754,-0.42119688,-0.47943258,-0.25306585,-0.23876397,-0.055472847,-0.35288355,0.60148966,0.7994237,0
-0.025606986,-0.24761885,-0.25174993,-0.15792514,0.39659414,0.21507786,2.773956,1.29591,-0.18524316,0.34610298,0.14371324,-0.27537942,0.91268057,-0.11409981,-0.10546677,1.4446837,-0.09048875,-0.14890724,-0.25114256,-0.323942,0.86676866,1.8986393,0.31470057,-0.14846586,0.6264052,-0.13981067,-0.18609814,-0.10037861,0.0022611695,-0.09961219,-0.23176944,-0.21035266,0.20736432,-0.22159402,0.06989963,-0.15473051,-0.85912555,0.5430665,-0.043499064,-0.38862753,-0.33085567,-0.37903374,1.409429,1.1479229,0.34948784,-1.0655398,0.23572284,-0.12925406,0.07413104,0.30547512,1.953354,-0.2916298,1.4345239,0.12908134,0.2847173,-0.10651066,-0.48470867,0.7910825,0.82280326,0.31189898,0.2373344,-0.16473643,-0.14630552,-0.20939642,-0.29389063,-0.20831776,-0.8102426,-0.60733336,0.22782186,-0.26728073,-0.3044717,0.7650656,0.40874082,0.41406873,-0.10470369,0.22285098,-0.11573037,-0.046719417,-0.2709737,0.22633336,0.08585623,0.31501353,-0.2779611,0.1996426,-0.21502694,-0.29287425,-0.6589572,-0.39932612,-0.49333915,0.003595062,-0.5121399,-0.0058718035,-0.42119688,-1.1876588,-0.3697371,1.6596175,-0.13910255,0.078016214,1.1290884,-0.63109094,0
-0.29439873,-0.044970196,-0.18994662,-0.15792514,0.17169063,-0.34684604,-0.28720993,-0.337182,-0.18524316,-0.21609744,0.22436759,-0.27537942,-0.3057074,-0.11409981,0.12466022,0.8711129,0.121364854,-0.30047062,0.3098193,-0.71898407,-0.23303345,0.3418283,-0.30987713,-0.11283183,0.52444524,1.2027004,0.46880722,-0.11861904,-0.07941877,0.43320704,-0.33473024,0.09111324,1.0110703,0.09577321,0.45673355,0.08857018,-0.040036455,-0.07670876,0.22523178,-0.38862753,0.087674834,0.15199775,0.343475,1.37877,-0.12177266,0.18237443,1.1739347,-0.18473637,0.1421842,0.20074005,-0.39945498,0.4665024,0.20179926,-0.53994644,1.2909157,-0.19503392,0.23587386,0.57622296,-0.24808107,-0.24478866,0.024965705,-0.058193758,-0.14630552,0.5803389,-0.29389063,-0.036164183,-0.03301789,-0.2750506,0.4048124,0.6828684,-0.3044717,1.0621762,-0.14835797,0.26563558,0.13102868,0.21360116,-0.17277005,0.59172523,0.48033348,1.0141752,0.28005967,-0.17264876,0.46259838,0.32045022,-0.21502694,-0.2854221,-0.68459177,-0.45713988,-0.12159765,-0.1375368,-0.6347992,0.28250974,-0.42119688,0.49214995,-0.35381398,-0.23876397,-0.32254478,-0.28379115,0.15620036,-0.63109094,1
0.023127763,-0.033902045,-0.12885612,-0.15792514,0.35396165,-0.3892089,-0.28720993,-0.337182,-0.18524316,0.94762397,-0.0565484,-0.27537942,-0.3057074,-0.11409981,-0.021717215,-0.14215846,0.04850805,-0.34921974,-0.20070533,0.24302877,-0.23303345,-0.3788871,-0.92881435,-0.50463665,0.10907748,-0.62245345,0.3337943,-0.14835544,-0.2839641,0.6753822,0.27847734,-0.20670356,-0.26553935,0.08251854,-0.116880454,-0.07750673,0.0717485,-0.49081105,0.38654226,-0.38862753,-0.0051511885,-0.17840664,-0.21908706,0.6088776,-0.028715745,-0.55139524,0.48556644,0.9232725,0.14846927,-0.09464223,-0.41789627,-0.2916298,0.010377076,-0.27086678,1.1266843,-0.16221118,1.3447664,-1.6229211,0.9107701,-0.4380734,0.066333205,0.39598313,-0.14630552,-0.08927766,-0.29389063,-0.41970587,-0.6615431,0.28485385,0.7189342,-0.560219,-0.3044717,-0.22774445,0.039537344,1.1254817,0.18318838,0.5264254,0.13670239,0.49657238,-0.023940176,0.40277812,-0.090116225,0.56753415,0.48652565,0.106858104,-0.21502694,-0.11746592,0.024484865,-0.4279006,-0.029184021,0.14538394,-0.64809287,0.00929137,-0.42119688,0.13962862,-0.26416662,-0.23876397,-0.089433484,0.1551148,0.7055337,-0.63109094,1
-0.028000085,-0.2684494,8.537079,-0.15792514,-0.11018233,-0.40573072,-0.28720993,-0.337182,-0.18524316,0.025890484,0.0535797,-0.27537942,-0.3057074,-0.11409981,-0.15829113,-0.3390946,0.39797294,5.023085,0.16947119,0.6649087,-0.23303345,1.216813,0.2498783,0.6284113,0.27333054,-0.02463745,-0.6902975,-0.16006112,-0.26991376,0.21104242,0.43386042,-0.011240215,-0.5909593,-0.17861928,-0.8853084,0.10399892,-1.0529435,0.43272254,-0.024805296,-0.38862753,0.104475245,0.47471493,-0.2795023,-0.6308049,0.64566255,-0.18905209,-0.65167046,-0.16655394,0.15238044,1.5601391,0.47037336,-0.2916298,-0.043702345,-0.15269782,-0.54859823,-0.15323171,4.511587,0.82490873,-0.36718118,0.41755292,0.122848734,0.117816105,-0.14630552,-0.30879143,-0.29389063,-0.1985749,-0.831347,-0.67278576,0.5611306,-0.08147058,-0.3044717,-0.22774445,-0.17060599,0.8923495,0.7087067,0.27195656,0.1351965,0.6674473,0.019376326,-0.6490659,-0.0909969,0.42805585,0.121961296,0.10321688,-0.21502694,-0.18978031,-1.0770457,3.2117455,-0.3625789,-0.15097785,0.056626577,-0.18403243,-0.42119688,-0.2649729,-0.41964266,-0.23876397,-0.30501336,-0.29059607,-0.68169004,-0.63109094,1
0.15026416,0.37620378,-0.09488356,-0.15792514,0.06945205,-0.33042586,-0.28720993,-0.337182,-0.18524316,0.5620712,-0.09231858,-0.27537942,-0.3057074,-0.11409981,0.07022291,0.60768163,0.025248548,-0.20395377,0.21317846,0.37127316,-0.23303345,-0.034155946,-0.64886576,-0.4077278,-0.12821335,-0.17446373,0.26781443,-0.11897505,0.63325346,-0.004579904,-0.017200008,0.04459071,1.3583717,-0.040607363,-0.00050342537,-0.43553603,-0.5016518,0.31770167,0.31228977,-0.38862753,-0.0391182,0.61636424,-0.16471528,0.26766437,0.0577804,0.063683346,0.6216637,-0.21559764,0.109629184,-0.5957756,-0.011258401,-0.2916298,-0.0010929132,0.5754964,1.1042808,-0.06879738,-0.5622314,0.41944492,0.2234096,0.05105516,0.52621603,0.22430709,-0.14630552,-0.14141844,-0.29389063,0.81244373,0.19474027,0.35818225,-0.6679767,-0.5084653,-0.3044717,-0.22774445,0.4377772,3.1567607,-0.58120185,0.73151517,-0.15903506,0.08274465,0.13788757,-0.8613652,0.25388217,-0.20931911,-0.37362725,-0.56434673,-0.21502694,-0.25156257,0.5426535,-0.42444468,0.2707025,-0.3743203,-0.48586044,0.039147194,-0.42119688,0.35662282,-0.11643498,-0.23876397,-0.2566296,0.4345974,-0.22021939,0.44276488,1
0.21092512,-0.17686367,-0.028765222,-0.15792514,-0.4951444,-0.28115442,-0.28720993,-0.337182,-0.18524316,0.38371408,0.15736774,-0.27537942,-0.3057074,-0.11409981,-0.2900648,0.4537404,-0.6953739,-0.27211285,0.034321956,0.40931818,-0.23303345,1.296165,-0.57802457,-0.22637016,1.6288267,-0.5723151,0.32584327,-0.109211355,1.1269385,-0.03574368,-0.1859929,0.16642071,0.64735174,-0.0854292,0.19067147,-0.25555527,-1.2534637,-0.019201487,0.25898957,3.7525313,0.4853302,0.24955288,0.5181108,0.58089167,-0.56420046,0.06816419,0.93988055,0.023534955,0.19254011,-0.09386862,0.79074633,-0.2916298,0.752093,0.99456316,0.259598,-0.03284793,-0.542516,-0.20931226,-0.10009622,0.7044499,-0.16806762,0.12927711,-0.14630552,-0.424464,-0.29389063,0.15894796,-0.14796323,0.12249105,0.58075106,-0.57910013,-0.3044717,-0.22774445,-0.03713666,-1.0476695,0.73718375,0.5523425,0.017776873,0.1329905,-0.032173693,1.0797837,0.54591614,0.16273236,0.4334901,0.33753544,-0.21502694,-0.17728859,0.22636318,-0.36816823,0.4978665,0.49949253,-0.6300364,0.059083857,-0.42119688,1.6413037,-0.43121955,-0.23876397,-0.048174813,-0.032153595,0.2143665,-0.63109094,1
-0.47844914,0.043050874,-0.33637643,-0.15792514,-0.5577923,-0.47387412,-0.28720993,-0.337182,-0.18524316,-1.2603743,-0.24525988,8.760426,0.81229544,-0.11409981,-0.4013284,-2.2460594,-1.111054,-0.24203908,0.18166034,1.4022987,-0.23303345,0.5611433,-0.43457717,-1.3146214,0.5711555,-0.62395024,-1.0258104,-0.26627326,1.4203181,-0.83570004,-0.39854243,-0.34428424,1.6532351,-1.3960655,-1.1896002,-0.3445281,1.5419296,-0.056815777,-0.4743343,-0.38862753,-1.3252823,-0.6744859,-1.0254517,-2.0314662,0.36334553,0.19253685,-0.9253318,-0.46140382,-0.08455013,-0.5957756,-0.79420364,0.5070706,1.0123243,-1.0641339,0.17748965,-0.20418341,-0.53710353,-11.014948,-0.20995706,-0.7100305,-0.92556006,-0.32221094,-0.14630552,-0.71517444,1.0979702,1.3209554,-0.03283901,0.16999418,-0.2900454,-0.34290248,7.3871603,1.3784628,-1.0583436,-0.7644198,1.035127,-1.2405049,-0.19946265,-0.054814633,1.0243914,-2.042747,0.18055902,-1.3012586,0.30582863,-1.1442066,-0.21502694,-0.46183005,0.040530182,-0.55672926,-1.1740955,-0.16007207,-0.74287885,0.25247929,3.2115097,-0.3998807,-0.8972321,-0.23876397,-0.10597248,-0.28377903,0.60443,0.30425042,1
-0.34143567,0.17422146,-0.010958496,-0.15792514,-0.29859617,-0.4065662,-0.28720993,-0.337182,-0.18524316,-0.5344917,-0.13862385,-0.27537942,-0.3057074,0.950818,-0.04483046,-0.49896958,-0.16970544,-0.38315374,-0.48578766,-0.8659199,-0.23303345,-0.641851,-0.56523746,-0.24073751,-0.617537,-1.0112057,-0.8804399,-0.22136575,-0.5240342,-0.47608122,-0.61093044,-0.45860067,-1.0213305,-0.6331443,-0.078722544,-0.30881917,-0.56924886,-0.80885047,-0.5194368,-0.38862753,-0.55554193,-0.51131,-0.005555403,-0.061070886,0.80657196,-0.36529815,-0.7837721,-0.22007807,0.033510532,-0.5957756,-1.0273005,-0.2916298,0.32333806,-0.5787135,-0.58821374,-0.24280922,1.2087537,0.12376078,-0.39808565,-0.5644702,-0.22520606,-0.26424256,-0.14630552,-0.4141735,-0.29389063,-1.1467518,-0.4275183,-0.31744817,-0.8150129,-0.6932896,-0.3044717,-0.22774445,0.012551886,-0.3651742,-0.4763964,-0.49427125,-0.11119037,-0.21093827,-0.785743,-0.5341089,-0.054357473,-0.64992505,-0.67538184,-0.3998075,-0.21502694,-0.19590034,-0.040786054,-0.5343203,-0.71015835,-0.69239694,-0.19253689,0.17646673,-0.42119688,-0.7622101,-0.29912344,1.2840867,-0.21851009,-0.3488716,-0.71329373,-0.63109094,1
-0.093785256,0.0023240508,-0.04352731,-0.15792514,-0.15373704,-0.27229503,-0.28720993,-0.337182,-0.18524316,-0.088281214,-0.099644415,-0.27537942,-0.3057074,-0.11409981,-0.0901442,-0.61704135,1.1888604,-0.3118522,-0.10957592,-0.5097228,-0.23303345,-0.38759065,0.5690499,0.3244059,-0.024271851,0.5295753,0.664539,-0.20825167,-0.13087143,0.27709988,-0.04555748,-0.39191163,-1.1973579,-0.42191994,-0.86768997,-0.29857987,-0.10471313,-0.22699262,0.3770468,-0.38862753,-0.500868,-0.48273557,-0.088589765,-0.39379212,1.3540528,-0.34776944,-0.69334954,0.32407212,-0.20060353,0.4377087,-0.38771972,0.7242039,-0.25693426,-0.61606556,-0.678198,-0.26575294,-0.5049907,0.70166445,-0.3187422,-0.4619031,-0.027288262,-0.29568255,-0.14630552,-0.55515486,-0.29389063,0.24397108,0.45826045,-0.51048255,0.07266822,-0.9394944,-0.3044717,-0.22774445,-0.3436534,0.16788925,-0.27050078,-0.25378862,-0.08715166,0.16856131,-0.6351929,0.87067086,-0.036090314,-1.0110735,0.21776552,-0.26626033,-0.21502694,0.009258547,-0.07813754,-0.39574742,-0.40714842,-0.6149835,0.339409,-0.09225603,-0.06070372,0.27826884,-0.04846883,-0.23876397,-0.05143906,-0.24815027,-0.14083934,-0.63109094,0
-0.24568163,-0.12560505,0.0056815315,-0.15792514,-0.6072682,-0.29866987,-0.28720993,-0.337182,-0.18524316,-0.041290395,-0.105002016,-0.27537942,-0.3057074,-0.11409981,-0.21770415,-0.7007149,-0.6064038,-0.20420957,-0.26874816,-0.44800597,-0.23303345,-0.4687895,-0.21283342,0.39542937,-0.93080735,0.47553605,-0.17145158,-0.17244372,-0.04569238,0.87234586,-0.3725916,0.01833328,0.01636403,-0.20642169,-0.12781179,-0.3805858,-0.519503,0.055177264,0.05332221,-0.38862753,-0.4430352,-0.33660603,1.6283807,0.6755887,0.45499066,-0.25104123,-0.82768244,0.2117172,0.00042932178,-0.5957756,-0.1390581,1.3431801,-0.02189783,-0.55075014,-0.65312535,-0.14489983,-0.51030356,0.30611822,-0.2479853,1.0215303,1.0473356,0.1490105,-0.14630552,-0.26315683,-0.29389063,1.6481853,1.3330874,0.45337588,0.4012141,-0.62246984,1.5315152,-0.22774445,0.021881338,0.7816543,-0.6003402,-0.26854882,0.092418745,0.02029571,-0.077186614,-0.35752824,0.0739957,-0.28788778,-0.034284838,-0.18919815,-0.21502694,-0.3292924,-0.6096769,1.2584544,-0.022158645,-0.13355137,1.3143407,-0.410724,-0.08601621,0.838201,-0.11379408,-0.23876397,0.30074155,-0.21237566,0.22377732,1.0146329,1
-0.09017273,-0.104439214,-0.24422793,-0.15792514,-0.8094297,-0.465154,-0.28720993,-0.337182,-0.18524316,-0.7465214,-0.28481555,-0.27537942,-0.3057074,-0.11409981,-0.20217417,-0.7271802,-0.5178602,-0.334828,-0.62940425,-1.0553759,-0.23303345,-0.0786139,-0.53547925,-0.7404211,-0.9954817,-1.5916731,-0.791645,-0.20241337,-1.0987456,-0.9767204,-0.46797246,0.10216169,-1.3337396,-0.090536036,-0.37065133,-0.35512155,0.69583666,-0.99701315,-0.6652376,-0.38862753,-0.94795024,-0.70050585,-0.04955674,-0.15754203,0.4649276,-0.52880865,-1.604239,-1.1080649,-0.15522796,-0.5957756,-0.9703422,-0.2916298,-1.4981884,-1.3314805,-2.1633723,-0.41350362,-0.46162012,0.23412833,-0.5327906,-1.1980932,-0.12687999,-0.646026,-0.14630552,-0.7938194,-0.29389063,-0.9078181,-0.41421628,-0.72529024,-1.1052899,-0.1669071,-0.3044717,-0.22774445,-1.3690758,-0.40310892,-0.8125557,-0.6840366,-0.6264651,-0.60175407,-0.6254406,-0.75962776,-0.88612145,1.0396328,-0.46756503,-0.542537,-0.21502694,-0.2836053,-0.77430165,0.95270693,-1.181614,-0.8331744,-0.42541847,-0.5502393,-0.42119688,-0.374547,-0.32365504,-0.23876397,-0.0061744684,-0.16044083,-1.029315,1.4294984,1
