rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_TSPY3,methylation_gene__GENE_GPI,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_TSPY2,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_TAAR6,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_DEFB104A,rnaseq_gene__GENE_GSC2,rnaseq_gene__GENE_ONECUT3,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_SRY,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_ATP5S;L2HGDH,rnaseq_gene__GENE_ZNF735,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_OR4A5,methylation_gene__GENE_NAT14,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_GMCL1,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_NKX6-2,methylation_gene__GENE_CYP51A1,methylation_gene__GENE_DCTN3,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_CABP2,methylation_gene__GENE_SKIL,methylation_gene__GENE_AKT1,methylation_gene__GENE_CNIH,rnaseq_gene__GENE_LINC00635,methylation_gene__GENE_QTRT1,methylation_gene__GENE_ZNF619,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_ADAM7,methylation_gene__GENE_ITPA,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_SNORA69,rnaseq_gene__GENE_LIM2,rnaseq_gene__GENE_FOXB2,rnaseq_gene__GENE_MRGPRG,methylation_gene__GENE_FGFRL1,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_OR6C4,rnaseq_gene__GENE_OR8B4,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_NKIRAS2;DNAJC7,rnaseq_gene__GENE_RAG2,rnaseq_gene__GENE_OR5T3,rnaseq_gene__GENE_TGM6,rnaseq_gene__GENE_KRTAP11-1,methylation_gene__GENE_LPCAT1,methylation_gene__GENE_DUSP4,methylation_gene__GENE_NSUN5,rnaseq_gene__GENE_TSPY1,methylation_gene__GENE_RUNDC2A,methylation_gene__GENE_AMDHD2,rnaseq_gene__GENE_TBC1D28,methylation_gene__GENE_RCBTB2,methylation_gene__GENE_KTELC1,methylation_gene__GENE_GMFB,rnaseq_gene__GENE_FABP9,rnaseq_gene__GENE_RPS4Y2,rnaseq_gene__GENE_SNAR-B2,methylation_gene__GENE_CGRRF1,rnaseq_gene__GENE_OR9I1,methylation_gene__GENE_UBE3C,rnaseq_gene__GENE_FAM194B,methylation_gene__GENE_FAM59A,methylation_gene__GENE_KBTBD7,methylation_gene__GENE_OBFC2A,rnaseq_gene__GENE_NPPB,rnaseq_gene__GENE_DEFB108B,methylation_gene__GENE_RTDR1,rnaseq_gene__GENE_SPACA1,methylation_gene__GENE_RBP5;CLSTN3,methylation_gene__GENE_MYLIP,target
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.059955914,-0.067629814,-0.042500064,0.25009322,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.14315538,-0.17869413,-0.083192356,-0.14370757,0.08243245,-0.048288155,-0.05877857,-0.071920976,-0.18642828,-0.06418999,-0.09926551,-0.08408102,-0.21529208,0.12775294,-0.09391567,-0.19387476,-0.06427042,-0.21782929,-0.069542356,0.3037964,0.29785022,-0.09467098,-0.13080765,0.06324932,0.24157853,-0.07587367,-0.23518255,0.5816999,-0.0035895866,-0.18354331,-0.16688922,0.041041624,-0.08846551,-0.1181239,0.36193398,-0.09939945,-0.08561648,-0.23341642,5.23484,-0.04293071,0.30618587,-0.11066106,-0.0583981,-0.078787245,-0.06306775,0.115511835,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.109195225,-0.09715275,-0.03882309,-0.061940223,0.0334646,-0.053978823,-0.16144404,0.38006967,0.15316968,0.37167495,-0.14199477,-0.04301151,-0.13498159,0.08780652,-0.084201984,0.39940307,-0.12620853,-0.2528832,-0.28708807,-0.24469127,-0.23330294,-0.05221101,-0.14825585,-0.10053951,-0.03297703,0.15414332,0
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.12039081,-0.067629814,-0.042500064,0.10277055,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,0.014454011,-0.16468233,-0.083192356,-0.14370757,0.8645706,-0.048288155,-0.05877857,-0.071920976,-0.09905062,-0.06418999,-0.09926551,-0.08408102,-0.21529208,0.003193292,-0.09391567,-0.19387476,-0.06427042,0.77546644,-0.069542356,0.49713695,0.9622707,-0.09467098,-0.025086286,0.30561832,0.63875633,-0.07587367,0.4104631,0.66194147,0.014738315,-0.18354331,0.15091547,0.120169245,-0.08846551,-0.1181239,0.6843044,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,0.97561437,-0.11066106,-0.0583981,-0.078787245,-0.005886469,0.7918644,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.122447014,-0.23842174,-0.23400825,-0.061940223,-0.12041321,-0.057802215,-0.16144404,1.5635394,1.0824602,0.0016960464,-0.14199477,-0.04301151,-0.13498159,0.3413735,-0.084201984,0.1277712,-0.12620853,0.71401405,-0.17426965,-0.24305868,5.139144,-0.05221101,0.033725016,-0.10053951,0.27556914,0.65226924,1
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,0.1356132,-0.067629814,-0.042500064,0.1434852,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.12937407,-0.12945394,-0.083192356,-0.14370757,-0.04014396,-0.048288155,-0.05877857,-0.071920976,18.763544,-0.06418999,-0.09926551,-0.08408102,-0.21529208,-0.055784423,-0.09391567,-0.19387476,-0.06427042,-0.1165478,-0.069542356,0.40243816,0.45864293,-0.09467098,0.20443413,0.23199332,0.774266,-0.07587367,-0.07124835,0.52638084,0.4076502,-0.18354331,-0.16571301,-0.13877614,-0.08846551,-0.1181239,-0.018217936,-0.09939945,-0.08561648,1.1180938,-0.12846951,-0.04293071,-0.43292582,-0.11066106,-0.0583981,-0.078787245,-0.09078212,-0.033813898,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.14751968,-0.22900079,-0.12163867,-0.061940223,-0.48293024,-0.08249764,-0.16144404,0.2542345,0.19940306,-0.14947106,-0.14199477,-0.04301151,-0.13498159,0.11856659,-0.084201984,0.5422066,-0.12620853,-0.3057965,-0.30107608,-0.19702119,-0.23330294,-0.05221101,-0.024002425,-0.10053951,0.050495036,0.3285953,0
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.13608105,-0.067629814,-0.042500064,0.084298216,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.18908766,-0.11811929,-0.083192356,-0.14370757,-0.149801,-0.048288155,-0.05877857,-0.071920976,-0.27569878,-0.06418999,-0.09926551,-0.08408102,-0.21529208,-0.0011919689,-0.09391567,-0.19387476,-0.06427042,-0.18918589,-0.069542356,0.15343733,0.102208495,-0.09467098,-0.10522293,-0.056675345,0.59329253,-0.07587367,0.1511935,-0.33742553,-0.20331639,3.996854,-0.103056155,-0.011324143,2.5848992,-0.1181239,-0.3279087,-0.09939945,-0.08561648,4.4082007,-0.12846951,-0.04293071,0.61727464,-0.11066106,-0.0583981,-0.078787245,0.018052796,-0.28846556,-0.18899952,-0.07885677,-0.079487145,18.373384,-0.14429553,-0.32871822,-0.062961295,-0.061940223,0.12527435,-0.27266905,-0.16144404,0.28150386,-0.32181886,-0.16176961,-0.14199477,-0.04301151,-0.13498159,-0.07265696,-0.084201984,0.010833382,-0.12620853,0.8643052,-0.43666604,-0.4204757,6.085232,-0.05221101,0.0731727,-0.10053951,1.3794713,-0.22709599,1
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,0.2256626,-0.067629814,-0.042500064,0.28058714,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.034916535,-0.18502226,-0.083192356,-0.14370757,-0.0170588,-0.048288155,-0.05877857,-0.071920976,-0.10663593,-0.06418999,-0.09926551,-0.08408102,-0.21529208,-0.26763508,-0.09391567,-0.19387476,-0.06427042,0.0017651799,-0.069542356,-0.049399953,0.015603567,-0.09467098,-0.20125845,-0.24417095,0.15108736,-0.07587367,-0.11127918,0.12710875,0.07267593,-0.18354331,-0.2864106,-0.08752001,-0.08846551,-0.1181239,-0.42515302,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,0.23412088,-0.11066106,-0.0583981,-0.078787245,-0.04237274,-0.6367565,-0.18899952,-0.07885677,-0.079487145,-0.15536214,0.012489559,0.47682908,-0.39012572,-0.061940223,-0.11126981,0.20482269,-0.16144404,-0.014474572,-0.24853438,-0.36456552,-0.14199477,-0.04301151,-0.13498159,-0.15331496,-0.084201984,0.25746837,-0.12620853,0.1208949,-0.03467062,-0.18394552,-0.23330294,-0.05221101,-0.07423413,-0.10053951,-0.2917111,-0.17706212,0
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,0.04045863,-0.067629814,-0.042500064,0.64558065,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,0.08632162,-0.53846717,-0.083192356,-0.14370757,0.1664265,-0.048288155,-0.05877857,-0.071920976,-0.32729807,-0.06418999,-0.09926551,-0.08408102,1.2765324,-0.067841254,-0.09391567,-0.19387476,-0.06427042,-0.062342852,-0.069542356,0.056712516,-0.23833768,-0.09467098,-0.063051306,-0.3236236,0.3256702,-0.07587367,-0.22186866,0.84467643,-0.06828644,-0.18354331,-0.025991626,-0.18976843,-0.08846551,-0.1181239,0.102251865,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,0.3295217,4.506348,-0.0583981,-0.078787245,-0.20040162,-0.2496956,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.13532878,-0.33512,-0.016208762,-0.061940223,-0.31333774,0.337818,-0.16144404,0.079138525,-0.26303786,-0.4387396,-0.14199477,-0.04301151,-0.13498159,-0.39370212,-0.084201984,0.2302714,-0.12620853,0.06340136,0.003183107,-0.38627163,3.1658154,-0.05221101,-0.15649037,-0.10053951,0.08070094,19.914734,1
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,0.14017914,-0.067629814,-0.042500064,0.18628347,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,0.19544977,0.0030290142,-0.083192356,-0.14370757,-0.15934077,-0.048288155,-0.05877857,-0.071920976,0.08501158,-0.06418999,-0.09926551,-0.08408102,-0.21529208,-0.032041047,-0.09391567,-0.19387476,-0.06427042,-0.032396823,-0.069542356,0.06802903,0.06401667,-0.09467098,-0.0841323,-0.16430587,0.05005062,-0.07587367,0.6094521,-0.60438716,-0.0081248665,-0.18354331,-0.14268903,-0.058140285,-0.08846551,-0.1181239,-0.052607954,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,0.837339,-0.11066106,-0.0583981,-0.078787245,0.050386842,-0.3150963,-0.18899952,-0.07885677,-0.079487145,-0.15536214,23.86975,1.5121667,-0.09946187,-0.061940223,0.49404496,0.4939777,22.158072,-0.00019656416,0.19160488,-0.39006972,-0.14199477,-0.04301151,-0.13498159,-0.41018438,-0.084201984,0.68985784,-0.12620853,-0.10995653,-0.009107641,-0.18769614,-0.23330294,-0.05221101,0.009061734,-0.10053951,0.08694548,-0.39097983,1
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,0.07515056,-0.067629814,-0.042500064,-0.027449729,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.057519164,-0.2513299,-0.083192356,-0.14370757,-0.10237831,-0.048288155,-0.05877857,-0.071920976,0.06601705,-0.06418999,-0.09926551,-0.08408102,-0.21529208,-0.1110153,-0.09391567,-0.19387476,-0.06427042,-0.12358958,-0.069542356,-0.07933658,0.095786154,-0.09467098,-0.12643075,-0.3783632,0.43419343,-0.07587367,-0.51118404,-0.41053313,-0.056175876,-0.18354331,-0.17193766,-0.20311883,-0.08846551,-0.1181239,-0.18831734,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,0.5321343,-0.11066106,-0.0583981,-0.078787245,0.06033975,-0.55344546,-0.18899952,-0.07885677,-0.079487145,-0.15536214,0.023583345,0.407776,-0.1251764,-0.061940223,-1.0588683,0.096051656,-0.16144404,0.08642681,-0.27686965,-0.43633252,-0.14199477,-0.04301151,-0.13498159,-0.3621761,-0.084201984,0.18909575,-0.12620853,-0.1256454,-0.02875555,-0.1475497,0.82282436,-0.05221101,-0.10249177,-0.10053951,-0.31106663,-0.5136104,0
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,29.978216,-0.04061949,-0.044386145,-0.035875507,-0.04756436,0.1391481,-0.067629814,-0.042500064,0.4559784,-0.0679732,-0.061702468,29.674759,-0.09654722,28.833208,-0.06925289,-0.0811109,-0.27787414,27.454437,-0.14370757,0.21500237,-0.048288155,-0.05877857,-0.071920976,-0.1870167,-0.06418999,-0.09926551,-0.08408102,-0.21529208,0.032461427,-0.09391567,-0.19387476,-0.06427042,-0.016185736,-0.069542356,-0.18304577,0.10478623,-0.09467098,0.03810157,-0.3330987,0.35752198,-0.07587367,-0.073756196,-0.073068954,0.12066852,-0.18354331,-0.14951828,0.05602471,-0.08846551,-0.1181239,0.2183369,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,0.90490854,22.393738,-0.0583981,-0.078787245,-0.027532272,-0.6336274,-0.18899952,-0.07885677,-0.079487145,-0.15536214,0.09390358,-0.02373852,-0.16060276,-0.061940223,-0.069418125,0.40282637,-0.16144404,0.06485623,-0.10227996,0.5769117,-0.14199477,-0.04301151,-0.13498159,-0.012959521,-0.084201984,1.7651268,-0.12620853,0.07285491,-0.09192391,-0.20982485,-0.23330294,-0.05221101,-0.11398813,-0.10053951,0.20644848,-0.414025,0
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,0.16170199,-0.067629814,-0.042500064,0.5858626,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,0.15624112,-0.03528909,-0.083192356,0.8255022,0.122141145,-0.048288155,-0.05877857,-0.071920976,-0.20326476,-0.06418999,-0.09926551,-0.08408102,-0.21529208,0.28745592,-0.09391567,-0.19387476,-0.06427042,-0.046282966,-0.069542356,0.14111668,0.061495643,-0.09467098,-0.14136942,-0.04445765,0.14119728,-0.07587367,0.18694316,-0.6968639,0.09451553,1.5399398,-0.20365891,-0.18382262,-0.08846551,-0.1181239,0.3692705,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,0.52116823,-0.11066106,-0.0583981,-0.078787245,0.06691707,-0.5945502,-0.18899952,-0.07885677,-0.079487145,-0.15536214,0.20068297,0.965533,-0.012307219,-0.061940223,0.027223887,0.58204377,-0.16144404,0.13538845,-0.09595634,-0.09501835,-0.14199477,-0.04301151,-0.13498159,-0.36011887,-0.084201984,0.27373144,-0.12620853,0.12839375,-0.030430686,-0.14972167,-0.23330294,-0.05221101,-0.10857467,-0.10053951,-0.14583611,-0.3611442,0
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,0.047802202,-0.067629814,-0.042500064,0.4552776,-0.0679732,-0.061702468,-0.07234395,-0.09654722,1.3692472,1.0910516,0.015576643,-0.21700618,-0.083192356,-0.14370757,-0.21876353,-0.048288155,-0.05877857,-0.071920976,-0.050561674,-0.06418999,-0.09926551,-0.08408102,-0.21529208,0.15261595,-0.09391567,-0.19387476,-0.06427042,-0.13252239,-0.069542356,0.014709253,0.09919804,-0.09467098,-0.17164494,-0.22721563,0.6039751,-0.07587367,0.25141442,-0.032651335,0.11550603,3.70513,-0.12300969,-0.11898717,-0.08846551,-0.1181239,0.16572301,-0.09939945,-0.08561648,2.1572888,-0.12846951,-0.04293071,0.66647434,-0.11066106,-0.0583981,-0.078787245,-0.027774964,-0.2276901,-0.18899952,-0.07885677,-0.079487145,1.6216913,0.21107972,0.13500744,-0.18817379,-0.061940223,-0.593565,0.6755929,1.394383,-0.031358223,-0.35130852,-0.19861044,-0.14199477,-0.04301151,-0.13498159,-0.15347089,-0.084201984,0.29630068,-0.12620853,0.37438035,0.0009450378,-0.21564189,-0.23330294,-0.05221101,-0.074515514,-0.10053951,0.02214351,-0.13689332,0
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,0.1921349,-0.067629814,-0.042500064,-0.616469,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.18156946,0.13167642,-0.083192356,-0.14370757,-0.32506633,-0.048288155,-0.05877857,-0.071920976,0.701356,-0.06418999,-0.09926551,-0.08408102,-0.21529208,-0.30915105,-0.09391567,24.829235,-0.06427042,-0.71009487,-0.069542356,-0.43456632,-0.20367517,-0.09467098,0.31308576,-0.008830031,-0.9005042,-0.07587367,-0.5115237,-0.1107768,-0.13357349,-0.18354331,-0.23236166,-0.050664973,-0.08846551,-0.1181239,0.23815618,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,-0.9717089,-0.11066106,-0.0583981,-0.078787245,-0.28931868,-0.23313875,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.10079197,-0.32212505,-0.23767273,-0.061940223,-0.58285105,-0.35854182,-0.16144404,-0.21249366,-0.8873183,-0.37852836,-0.14199477,-0.04301151,-0.13498159,0.30031025,-0.084201984,-0.71445394,-0.12620853,-0.55067396,0.062088516,0.82373303,3.8837948,-0.05221101,-0.08941679,-0.10053951,-0.51516134,-0.32423937,0
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.0424226,-0.067629814,-0.042500064,-0.7312457,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.06492069,0.46803826,-0.083192356,-0.14370757,-0.12338219,-0.048288155,-0.05877857,-0.071920976,-0.2583954,-0.06418999,-0.09926551,-0.08408102,-0.21529208,-0.22114432,-0.09391567,-0.19387476,-0.06427042,-0.5216047,-0.069542356,-0.40109837,-0.16097085,-0.09467098,-0.3329701,-0.20705743,-0.5891484,-0.07587367,-0.21705079,-0.7646576,-0.34091106,-0.18354331,-0.35611558,-0.051226787,-0.08846551,-0.1181239,0.1956015,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,-0.8225919,-0.11066106,-0.0583981,-0.078787245,-0.29878637,0.03270031,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.07831902,-0.557668,0.07325467,-0.061940223,-0.8147839,-0.2149548,-0.16144404,-0.48830515,-0.0052292766,-0.24794218,-0.14199477,-0.04301151,2.5440898,0.28978014,-0.084201984,-0.5787118,3.240766,-0.42019594,-0.15978755,1.3191681,1.38752,-0.05221101,0.020235775,-0.10053951,-0.4247656,-0.045012955,0
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,0.07302914,-0.067629814,-0.042500064,-0.4211594,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.18462682,-0.0531584,-0.083192356,-0.14370757,-0.37474245,-0.048288155,19.922794,-0.071920976,-0.07238432,-0.06418999,-0.09926551,-0.08408102,-0.21529208,-0.54327625,-0.09391567,-0.19387476,-0.06427042,-0.53030056,-0.069542356,-0.5963101,-0.27110374,-0.09467098,-0.26867464,-0.12305359,-0.3911779,6.510512,-0.28064948,-0.9770015,-0.5635409,-0.18354331,-0.21177277,-0.2517718,-0.08846551,-0.1181239,-0.46738604,-0.09939945,-0.08561648,22.64112,-0.12846951,-0.04293071,-0.351418,-0.11066106,-0.0583981,-0.078787245,-0.28322077,-0.25903612,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.14947934,-0.20378505,0.17074972,-0.061940223,-0.15439805,-0.28691554,-0.16144404,-0.4359912,-0.74267507,0.08884316,-0.14199477,-0.04301151,-0.13498159,0.1274244,-0.084201984,-0.81347233,-0.12620853,0.45903787,-0.067788295,-0.16544674,-0.23330294,-0.05221101,-0.44507644,-0.10053951,0.20408814,0.085785046,0
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,0.021946743,-0.067629814,-0.042500064,-0.19116382,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.17919897,0.14323047,-0.083192356,-0.14370757,-0.28946128,-0.048288155,-0.05877857,-0.071920976,-0.08145254,-0.06418999,-0.09926551,-0.08408102,-0.21529208,-0.6145362,-0.09391567,-0.19387476,-0.06427042,-0.5488223,-0.069542356,-0.3113726,-0.54835266,3.124655,-0.118906416,-0.2530983,-0.77955997,-0.07587367,0.028952938,-0.32573956,0.0046103513,-0.18354331,-0.26204562,-0.16589771,-0.08846551,-0.1181239,-0.09668772,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,-0.31136382,-0.11066106,-0.0583981,-0.078787245,-0.45838904,-0.3159998,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.016991831,-0.20746435,-0.1349477,-0.061940223,0.7078768,-0.46308097,-0.16144404,-0.41473362,-0.32263878,-0.15763721,-0.14199477,-0.04301151,-0.13498159,-0.51999396,-0.084201984,-0.25844985,-0.12620853,-0.4776349,-0.12585106,-0.052979603,-0.23330294,-0.05221101,-0.06258439,-0.10053951,-0.58706,0.029084759,0
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,0.11831372,-0.067629814,-0.042500064,-0.011355152,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.011892867,-0.0711947,-0.083192356,-0.14370757,-0.1844835,-0.048288155,-0.05877857,-0.071920976,-0.19817995,-0.06418999,-0.09926551,-0.08408102,-0.21529208,-0.321509,-0.09391567,-0.19387476,-0.06427042,-0.3459951,-0.069542356,-0.12651764,-0.7943886,-0.09467098,-0.35626566,-0.20810026,-0.47591385,-0.07587367,-0.06725184,0.111955985,-0.26246104,-0.18354331,0.01912068,-0.21668898,-0.08846551,-0.1181239,0.2580346,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,-0.27386066,-0.11066106,-0.0583981,-0.078787245,-0.31678388,0.04629957,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.07859289,-0.28587648,-0.3476519,-0.061940223,0.33908492,-0.11525761,-0.16144404,-0.57434,-0.8556412,-0.28762165,-0.14199477,-0.04301151,-0.13498159,-0.5914203,-0.084201984,-0.4455721,-0.12620853,-0.41968724,-0.27841422,-0.21191965,-0.23330294,-0.05221101,-0.31268924,-0.10053951,-0.62761307,-0.35972258,0
-0.030400895,-0.030400898,-0.030400896,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.024415804,-0.067629814,-0.042500064,-0.66140723,-0.0679732,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.06925289,-0.084126666,0.2612492,-0.083192356,-0.14370757,0.19999816,-0.048288155,-0.05877857,-0.071920976,-0.1857452,-0.06418999,-0.09926551,-0.08408102,-0.21529208,-1.0299122,-0.09391567,-0.19387476,-0.06427042,-0.46626204,-0.069542356,0.30526128,-0.18367986,-0.09467098,-0.2334246,-0.12856099,-0.3688419,-0.07587367,-0.12810686,-0.26415482,-0.31491768,-0.18354331,-0.2679769,-0.03176023,-0.08846551,-0.1181239,0.4683113,-0.09939945,-0.08561648,-0.23341642,-0.12846951,-0.04293071,-0.65333897,-0.11066106,-0.0583981,16.974293,-0.3118671,-0.08484487,-0.18899952,-0.07885677,-0.079487145,-0.15536214,-0.102037005,-0.37249416,-0.20567708,-0.061940223,0.024361763,-0.63611555,-0.16144404,-0.41750443,0.63153726,0.230542,-0.14199477,-0.04301151,-0.13498159,0.33003652,-0.084201984,-1.0642557,-0.12620853,-0.62137735,-0.1987817,0.5222784,-0.23330294,-0.05221101,0.15641107,-0.10053951,-0.4640844,-0.08938963,1
