methylation_gene__GENE_LPPR2,rnaseq_gene__GENE_PSG11,methylation_gene__GENE_SCRIB,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_FLJ43859,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_KIAA1328;C18ORF10,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_ADAR,methylation_gene__GENE_CNOT10,methylation_gene__GENE_CDK2AP2,rnaseq_gene__GENE_ADAM5P,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_OR4K2,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_C1ORF85,methylation_gene__GENE_ARPC2,methylation_gene__GENE_SUV39H2,methylation_gene__GENE_ZNF619,rnaseq_gene__GENE_OTUD6A,rnaseq_gene__GENE_PRAMEF18,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_TSPAN3,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_ADAM18,methylation_gene__GENE_RSAD2,methylation_gene__GENE_PNRC1,rnaseq_gene__GENE_OR51A7,methylation_gene__GENE_LASS4,methylation_gene__GENE_TNKS2,methylation_gene__GENE_OBFC2B,methylation_gene__GENE_GCH1,methylation_gene__GENE_SUFU,methylation_gene__GENE_MMP15,methylation_gene__GENE_QTRT1,methylation_gene__GENE_ZNF624,methylation_gene__GENE_PRDX6,methylation_gene__GENE_AMDHD2,methylation_gene__GENE_SKIL,methylation_gene__GENE_LIN7B,methylation_gene__GENE_VEGFA,methylation_gene__GENE_SYPL1,methylation_gene__GENE_ACPL2,methylation_gene__GENE_NSMAF,methylation_gene__GENE_IL20RB,methylation_gene__GENE_KIAA0100,rnaseq_gene__GENE_TRPC7,methylation_gene__GENE_SPSB1,methylation_gene__GENE_DOHH,methylation_gene__GENE_ASCC1;C10ORF104,methylation_gene__GENE_CTNS;SHPK,methylation_gene__GENE_TCFL5,methylation_gene__GENE_TYMP,methylation_gene__GENE_RNF7,methylation_gene__GENE_CTSC,methylation_gene__GENE_RCBTB2,methylation_gene__GENE_LRRC20,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_KIF14,rnaseq_gene__GENE_TCP10L2,methylation_gene__GENE_GMCL1,methylation_gene__GENE_FBXO38,methylation_gene__GENE_ERCC8;NDUFAF2,methylation_gene__GENE_SIN3A,methylation_gene__GENE_RGS2,methylation_gene__GENE_CNIH,methylation_gene__GENE_MCC,rnaseq_gene__GENE_FLJ43950,methylation_gene__GENE_PIGP;TTC3,methylation_gene__GENE_B3GNTL1,methylation_gene__GENE_SNORD84;BAT1,methylation_gene__GENE_SHFM1,methylation_gene__GENE_ZNF414,rnaseq_gene__GENE_CRYGD,methylation_gene__GENE_TRIO,methylation_gene__GENE_NGRN,methylation_gene__GENE_EFCAB5;SSH2,rnaseq_gene__GENE_AADACL3,methylation_gene__GENE_PGAP1,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_SLC22A17,methylation_gene__GENE_GCN1L1,methylation_gene__GENE_ZMYND19,methylation_gene__GENE_MRPS17,methylation_gene__GENE_LRP2BP,methylation_gene__GENE_GOPC,rnaseq_gene__GENE_TCP10,methylation_gene__GENE_TRIM8,methylation_gene__GENE_CCR4,methylation_gene__GENE_C19ORF22,methylation_gene__GENE_SHBG;SAT2,methylation_gene__GENE_ATP5J2,methylation_gene__GENE_SIKE1,methylation_gene__GENE_DCTN3,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_CENPM,methylation_gene__GENE_RPLP2,target
-0.19089451,-0.337182,-0.44278324,-0.7272049,-0.22774445,-0.5957756,-0.6296017,-0.11409981,-1.2320096,-0.9334714,-0.8956864,-0.14586326,-0.27537942,-0.18137336,-0.5247597,-0.32251617,-0.35897252,-0.19423266,-0.25892198,-0.23303345,-0.3057074,0.0026386715,-1.0362315,-1.0440603,-0.06263357,-0.2301595,0.639223,0.19853622,-0.14630552,-0.81009936,-0.34922835,-1.5685331,-0.32974297,-0.6163053,-0.30993435,-0.4038239,-0.29740542,0.47555894,-0.40632156,-1.1384528,-0.53438914,-1.1359699,-0.58129483,-0.06337279,-0.8926226,-0.26269197,-0.5345171,-0.20165786,-1.1417898,-0.2052588,-1.0306746,0.18366928,-0.3600772,-0.93410826,-0.50149906,-0.5157419,-0.12714781,0.4450925,-0.2552052,-0.9056755,-0.065392464,-0.19345164,-0.71472573,-0.4705999,-0.837416,-1.2205132,-0.45762312,-0.50664073,-0.48412165,-0.31632817,-0.32829213,-0.392778,-0.72703993,-0.7092553,-0.71691424,-0.13161062,-0.5799212,-0.65498513,-0.22712556,-0.5342127,-0.113144435,0.053081237,0.07330963,0.1583206,-0.59113216,-1.2132105,0.4214695,-0.27061847,-0.24922124,-0.9676777,-0.04170418,-0.6981415,0.06445273,-0.23122105,-0.8162869,-0.34683588,-0.43690404,-0.2916298,-0.98250026,-0.1065728,1
-0.25957364,-0.337182,-0.36592153,-0.60886836,-0.22774445,-0.5957756,-0.47003058,-0.11409981,0.29695818,-0.70790154,-0.4761571,-0.14586326,-0.27537942,-0.18137336,-0.24259125,0.12579677,-0.27809978,-0.6446486,0.07953022,-0.23303345,-0.3057074,-0.20224999,-0.9158013,-0.3211962,0.31379783,1.3514404,-0.33073294,0.5245807,-0.14630552,0.30226913,-0.7960218,-1.0255433,-0.3598567,-0.018046688,-0.45232373,-0.25863287,0.5082355,0.073537536,-0.1757448,-1.1204295,3.5028958,-1.2390838,-0.48007515,-0.09160961,-0.32195944,-0.3013071,-0.7672066,-0.20165786,-0.47371328,-0.1409499,1.1479422,-0.23390207,-0.13110217,-1.1525817,-0.7652498,-0.8820923,-0.48656687,-0.8276625,8.77831,-1.3684832,-0.28575662,-0.19345164,-0.73400134,-0.38255438,-0.57227564,-0.44318768,-0.3800002,-0.2504095,-1.0398794,-0.31632817,-1.1157055,-0.26595756,0.4118222,0.47572604,-1.1144224,-0.13161062,-0.6405483,-0.12446075,-0.017189108,1.3716718,-0.47876564,-0.33384085,-0.39042053,-0.06986837,-1.3201808,-0.3524032,0.3453919,-0.16830206,-0.24922124,-0.72325975,0.14174743,-0.49675825,-0.20887716,-0.29877114,-0.39654562,-0.78823465,-0.43690404,-0.2916298,0.73634934,-0.11156244,1
-0.248909,-0.337182,-0.39716437,0.17289197,-0.22774445,-0.5957756,-0.7254963,-0.11409981,-0.39753604,-0.45748234,-1.2753073,-0.14586326,-0.27537942,-0.18137336,-0.13380598,-0.37157652,-0.6268277,0.4307385,-0.28934184,-0.23303345,-0.3057074,-0.2515143,-0.7124061,0.8655691,-0.08447302,-0.2301595,-0.25320965,-1.2547266,-0.14630552,-0.4214944,-1.074106,-0.78173506,-0.3379544,-0.1518736,0.33825874,-0.09547919,-0.06919921,-0.109435394,-0.07368257,-0.7664759,-0.4721629,0.13658471,-0.87693524,-0.2676152,-0.5635439,-1.2057356,-1.1692736,-0.20165786,-0.46801478,-0.80916196,-0.24928641,-0.23348792,-0.09180654,-0.31540447,-0.59976417,0.27186608,-0.64190716,-0.3820828,-0.20024785,-0.6674824,-0.4523367,-0.19345164,-1.2137866,-0.45166028,-0.75072724,-0.67979884,-0.25264955,-0.7725092,-0.41007826,-0.31632817,-0.54970247,-0.645354,-0.33928427,-0.66090184,-0.16238216,-0.13161062,-0.46844116,-0.11351405,-0.01659339,-0.5342127,0.9469434,-0.5284341,-0.35770988,-0.34534806,0.25660422,-0.9789941,0.5940449,-0.24049173,-0.24922124,0.62885356,0.37359914,0.026430761,-0.40458107,-0.49965584,-0.67618686,-1.0976821,-0.43690404,-0.2916298,-0.76407826,-0.38825947,1
-0.11220188,-0.337182,-0.36803228,-0.97868675,-0.22774445,1.0818955,-0.6831331,-0.11409981,-1.2678678,-0.7682468,-0.94341934,-0.14586326,-0.27537942,-0.18137336,-0.36347365,-0.36403576,-0.4015765,-0.4494543,-0.43600735,-0.23303345,-0.3057074,-0.33764738,-0.6817885,-0.84212506,-0.18778905,-0.2301595,-0.062234897,-0.5255373,-0.14630552,-0.7743151,-1.3337568,-1.0504934,-0.43002787,-0.2946897,-0.28751755,-0.48855692,-0.231695,-0.26795912,-0.23264344,-0.27163744,-0.4967299,-0.8177074,-0.779247,-0.12556723,-0.4229155,0.1273912,0.5986724,-0.20165786,-0.20486367,-0.5227669,-0.6623159,1.0049298,-0.06390839,-0.4820373,-0.08507285,-1.3091528,-0.29429188,-0.6168502,-0.23503444,-0.9536149,-0.39423966,-0.19345164,-1.0889606,-0.97962177,-0.6515371,-0.92372006,-0.37922186,0.02417691,-0.91996896,-0.31632817,-1.1784327,-0.30294105,-0.5139481,-0.2218436,-0.9888774,-0.13161062,-0.16900855,-0.14799574,-0.09862217,-0.2808415,-0.7289404,-0.16281238,-0.38363254,-0.17637561,-0.56932366,-0.46306223,-0.47936845,-0.34706953,-0.24922124,-0.9105289,0.65254605,-0.56202865,-0.18046702,0.78021234,-0.8065282,-0.7116175,-0.43690404,-0.2916298,-1.4193693,0.102841,0
-0.21501979,-0.337182,-0.3896185,-0.6461007,-0.22774445,0.09644152,-0.47123507,-0.11409981,-0.09018989,-1.2221256,-0.7641893,-0.14586326,-0.27537942,-0.18137336,0.29274866,-0.33017597,-0.37775066,-0.12792087,-0.38598174,-0.23303345,-0.3057074,0.07082566,-0.42995453,-1.0123975,-0.25273472,-0.2301595,-0.032661814,-0.86052924,-0.14630552,-0.6131276,-0.22120029,-0.72882515,-0.2898667,-0.72634876,0.20275874,-0.33992964,-0.40333438,-1.4959664,-0.14121537,-0.6417743,-0.3252498,-0.03847337,-0.0962286,-0.20121238,-0.46463007,-0.08557457,-0.54456997,-0.20165786,-1.0161839,0.18316567,-1.0495961,-0.37042427,-0.31703356,-1.0294286,-0.7953578,-0.4102761,-0.38276255,-0.029345516,-0.22236045,-0.09059493,-0.54945517,-0.19345164,0.41887066,-0.58409953,-1.6224089,-0.32316455,-0.11062936,0.47261763,0.27369937,-0.31632817,-0.20642516,-0.065930545,-0.6078189,-0.73664117,-1.4391699,-0.13161062,-0.7377435,0.028654965,0.23531333,-0.5342127,0.40330935,-0.21508244,-0.13517039,-1.2239023,-0.013030984,-0.3016466,0.6144494,0.8120592,-0.24922124,-1.1240407,-0.5102157,-0.25655943,-0.05374898,-0.445955,-0.74788517,-0.27819255,-0.43690404,-0.2916298,-0.83613,-0.24421898,1
-0.18279874,-0.337182,-0.42861304,-1.0239307,-0.22774445,-0.5957756,0.79316807,-0.11409981,-0.89184064,-0.98889935,0.45094085,-0.14586326,-0.27537942,-0.18137336,-0.35698017,-0.495741,-0.23253201,-0.2875542,-0.5428219,-0.23303345,-0.3057074,-0.116466016,-0.6422198,-0.7046534,-0.20898809,-0.2301595,-0.43128046,-1.2466071,-0.14630552,-0.6655649,-1.0538349,-0.8429735,-0.59684783,-0.30094144,-0.20968932,-0.33081004,-0.25889057,-0.17503943,-0.33672792,-0.67367625,-0.4074532,-0.965083,-0.43367767,-0.052078377,-0.23478419,-0.59390473,-0.58616996,-0.20165786,-0.79183376,-0.09728601,-0.06220913,-0.06782949,-0.3764855,-0.64177716,-0.76954067,-0.7672436,-0.5218828,-0.6605448,-0.27607295,-0.96565753,-0.060596235,-0.19345164,-0.21780963,-0.78521746,-1.2209673,-0.87576866,-0.37240714,-0.27562246,-0.34418917,0.81270677,-0.92504466,-0.72451204,-0.73852545,-0.61126393,-1.6282287,-0.13161062,-0.3910245,0.19424058,-0.4753256,-0.5342127,-0.49153504,-0.44277963,-0.42418346,-0.84294736,-0.3185756,-0.44901356,0.14734268,-0.40728584,-0.24922124,-0.6327721,0.4349816,-0.56640863,-0.45593184,0.1715688,-0.56280285,-0.098095775,0.9223649,-0.2916298,0.78410846,-0.27515766,0
-0.19757691,-0.337182,-0.41993266,-0.19153424,-0.22774445,0.5345611,-0.57593995,-0.11409981,-0.49535826,-0.89381176,-0.68276453,-0.14586326,-0.27537942,-0.18137336,0.0020830159,-0.25819352,-0.07954333,-0.15114263,-0.19226888,-0.23303345,-0.3057074,0.3097702,-0.29808068,-0.25158805,-0.018461453,-0.2301595,-0.07287145,-0.46524337,-0.14630552,-0.6649417,-0.084840946,-0.7757968,-0.70622396,-0.5245746,-0.35594624,-0.306243,-0.46340075,0.037824366,-0.22543871,-0.87885904,-0.5044846,-0.36487293,-0.39725804,-0.057197277,-0.50376,0.10977887,-0.587222,-0.20165786,-0.9827041,0.17426777,-0.47670874,-0.13076708,-0.19541112,0.14147384,-0.40412974,0.48347497,0.059610974,-0.26806358,-0.1729506,0.19319135,-0.017644461,-0.19345164,1.5505983,-0.32334527,-1.3538508,-0.2880447,-0.25806275,-0.80529743,-0.45885628,-0.31632817,0.28853762,-0.09062535,-0.362217,0.3569809,-0.19379121,-0.13161062,-0.03728816,-0.63546246,-0.0952482,-0.5342127,0.02987163,-0.118193,-0.4001387,-0.05113439,-0.026420215,0.86729795,0.29962492,-0.24282104,-0.24922124,-0.5424173,-0.4532582,0.41764677,-0.63081455,-0.5087777,0.13834587,-0.482928,-0.43690404,-0.2916298,-1.480977,-0.17277989,1
-0.20801522,2.1269073,-0.4672649,-0.6143315,0.6153554,-0.5957756,-0.056495413,-0.11409981,-0.9839363,-1.015631,-1.0486927,-0.14586326,-0.27537942,-0.18137336,-0.44928998,-0.3878007,-0.20641243,-0.7666498,-0.49309003,0.70092463,-0.3057074,-0.17529678,-1.0591354,-0.47808012,-0.20164883,-0.2301595,-0.3930986,-1.2893431,3.501524,-1.143083,-1.5123022,-0.42577827,-0.94616616,-0.7858321,-0.36670023,-0.28282797,-0.5067744,-0.38373613,-0.26775196,-0.92065835,-0.34004742,-0.114211604,-0.87199706,-0.15281087,-0.29710853,1.6120872,-1.2327609,-0.20165786,-1.2744691,-0.13027361,-1.0006182,0.20202412,0.0021395616,-1.2473041,-0.32849914,-0.7473987,-0.6378965,-0.64781076,-0.27760783,-0.41035056,-0.2560295,-0.19345164,-1.1697211,-0.61477095,-0.5642384,-0.23762342,-0.43348444,-0.38535306,-0.4311127,-0.31632817,-0.4950754,-0.45896757,-0.69144315,0.5352983,-1.441782,-0.13161062,0.17467195,-0.30071694,-0.06683002,-0.5342127,-0.35033056,-0.12991789,0.97487825,-0.6321602,-0.14017418,0.7211975,0.7787451,-0.3343129,-0.24922124,-1.0634617,0.14135213,-0.12533851,-0.26468235,-0.42759657,0.0918834,-0.5485306,1.61926,0.44753188,-0.96008915,-0.4550555,0
-0.1456597,-0.337182,-0.38243553,-0.17140292,-0.22774445,0.7202385,-0.84727794,-0.11409981,-0.1880248,-0.6370655,-1.1534889,-0.14586326,-0.27537942,-0.18137336,-0.100575194,-0.2892211,-0.16957155,-0.7864748,-0.36952943,-0.23303345,-0.3057074,-0.21294494,-0.8545003,-0.53873557,-0.23704587,-0.2301595,-0.21555512,-2.039951,-0.14630552,-0.15318036,-0.44978437,-1.0386074,-0.27900022,-0.5150508,0.28141117,-0.32893458,-0.014250849,-1.6568453,-0.22613554,-0.6900393,-0.5161558,-0.4079251,-0.55671394,-0.10042231,-0.21861665,-1.050004,-0.7230843,-0.20165786,-1.1296139,0.13781421,-0.52631605,-0.42233005,0.3731763,-0.90209806,-0.32718143,-0.74951166,-0.028821189,-0.730947,-0.24718374,-0.92988366,-0.46950257,-0.19345164,-0.6044731,-0.57582426,-1.2655419,-0.7074589,-0.34732497,-0.25643033,-0.5463654,-0.31632817,-0.6424244,-0.16787872,-0.9982466,-0.3232653,-0.9196298,-0.13161062,-0.87997156,-0.58102113,0.4210346,-0.5342127,1.0373372,-0.5285851,-0.41404706,-0.5423254,-0.51883096,0.009839969,0.5784359,-0.3460607,-0.24922124,-0.9550979,0.35106096,-0.56552416,-0.038251553,1.7359258,-0.75332606,0.22179691,1.043732,-0.2916298,-0.43934727,0.081560105,1
-0.19302593,2.5672803,2.3191483,-0.42024064,-0.22774445,-0.5957756,-0.27387202,-0.11409981,-0.97889704,-0.5832112,-1.0034877,-0.14586326,-0.27537942,-0.18137336,-0.24254584,0.1211282,-0.44383758,-0.61951905,15.3379545,-0.23303345,-0.3057074,-0.21025398,-0.6892152,-0.8829562,-0.0976569,-0.2301595,-0.34628204,-0.32362375,-0.14630552,-0.8124594,-0.95762205,-0.23529708,0.38502538,-0.7591341,0.23724183,-0.11379204,-0.383041,-1.0396593,-0.29190665,-1.6802605,-0.066065244,-0.7582236,-0.8119592,-0.09737284,0.08617173,0.7279224,-1.4462996,-0.20165786,-1.0384238,0.5619802,-0.8325571,-0.5581716,-0.033967275,-0.6283912,-0.002537922,-0.68437546,-0.30364951,8.491133,-0.25493577,0.14346686,-0.09876078,-0.19345164,-1.1412256,-0.34484378,-1.1140369,-1.7340504,-0.45289806,-0.9446859,-0.59591705,-0.31632817,-0.69801676,-0.58062965,-1.051953,-0.28828803,-1.2157863,-0.13161062,-0.619221,0.1502117,-0.5025198,1.4690946,0.034930605,-0.32859138,-0.312306,-0.7268206,-0.86212605,-0.6526439,0.3994842,-0.3653201,-0.24922124,-0.6708662,-0.13685256,-0.826857,-0.12655033,-0.4570146,-0.30677626,-0.93845177,2.4127932,-0.2916298,-1.4387361,-0.40556684,1
-0.057131264,-0.337182,-0.43743125,0.018849118,-0.22774445,2.8072374,-0.27559012,-0.11409981,-0.21175134,-0.7122779,-0.67432517,-0.14586326,-0.27537942,-0.18137336,-0.3829968,-0.44152287,0.08319567,-0.50512,-0.4284564,-0.23303345,-0.3057074,0.3520268,-0.92537105,-0.6236857,0.102008775,-0.2301595,-0.04739994,-0.87210983,-0.14630552,-0.35767016,-0.77156824,-0.63888913,-0.23315117,-0.35995364,-0.40013328,-0.19128509,-0.18239664,-0.36918297,-0.13719983,-1.2169607,-0.58426565,-2.0216942,-0.61291325,-0.004313543,-0.11778433,-1.6956437,-0.5623846,-0.20165786,-0.6640623,-0.7156062,-0.69818115,0.5719488,1.2096868,-0.76168984,-0.70269865,-0.6587927,-0.6195842,-0.66261953,-0.25715935,-0.12919264,0.004238435,-0.19345164,-0.94833153,-0.5567483,-0.43902886,-1.1529124,-0.21299328,-0.63481337,-0.32281676,-0.31632817,0.07989269,0.15681748,-0.95724255,0.4016511,-1.40558,-0.13161062,-0.8043975,1.4018446,-0.3833382,-0.5342127,-0.50562,-0.14796415,0.2454451,-1.3677931,-0.068581134,-0.49815616,0.6331274,-0.41739973,-0.24922124,-0.86334,0.6432383,0.46861756,-0.24238887,-0.4924354,-0.40741947,-0.58190507,-0.43690404,-0.2916298,-0.858136,-0.43623325,1
-0.20812544,-0.337182,-0.43528542,0.097276054,-0.22774445,0.031254478,-0.6490944,-0.11409981,-0.545076,-0.48838696,0.075339444,-0.14586326,-0.27537942,-0.18137336,-0.37132075,-0.20677608,-0.27595532,-0.352536,0.35717654,-0.23303345,-0.3057074,0.093894094,-0.61312103,-0.83778834,-0.004423607,-0.2301595,-0.44997013,-0.68010813,-0.14630552,-0.7287593,-0.22298528,-0.16441962,-0.88756245,-0.5070242,0.08787923,-0.31041843,-0.25918844,-1.2347188,-0.37019804,-1.1485294,-0.4497932,-0.10487044,-0.44275573,-0.1776206,-0.24620232,1.5082862,-0.93065274,3.1562061,-0.9050201,0.026371857,-0.8018845,-0.09892763,-0.1253237,-0.8748122,-0.50393337,-0.2584557,-0.06882713,-0.5585723,-0.1797191,-0.5004453,0.7969131,-0.19345164,-0.91721296,-0.3036308,-0.48253363,-0.27334845,-0.33516544,0.11724951,-0.34446606,-0.31632817,-0.025098737,0.061151266,-0.9120383,0.4868533,-1.0165294,-0.13161062,0.7424132,-0.01101535,-0.19563268,-0.5342127,-0.008158019,-0.3501423,-0.26707965,0.17660467,-0.62840927,-0.58812106,0.114042945,0.11845322,-0.24922124,0.020424003,-0.3520129,0.037305538,-0.57440645,0.419332,-0.68984276,-0.3771398,-0.43690404,-0.2916298,-1.0268381,-0.11627396,0
-0.10338294,0.83309567,-0.37972358,0.027487053,-0.22774445,-0.2260201,-0.21816708,-0.11409981,0.6422527,-1.0912751,-1.23101,-0.14586326,-0.27537942,-0.18137336,-0.3253171,-0.47849652,-0.09703453,-0.3343804,-0.38261,-0.23303345,-0.3057074,-0.4257989,-0.9318203,-0.99262065,-0.15428758,1.6322144,-0.4569697,1.0131468,-0.14630552,-0.8079656,-1.0839249,-0.13733424,-0.80844694,-0.6264857,-0.4728169,-0.091476925,-0.14373489,-0.453054,-0.27354214,-0.84582543,-0.44495293,-1.4424971,-0.018630007,0.076680645,-0.28338253,-1.5371419,0.13483964,-0.20165786,-0.373805,-0.3653993,-1.2036079,0.12752634,-0.42518127,-0.8072156,-0.46099636,0.08757217,0.48535317,-0.398575,-0.30203265,-0.7913377,0.11852866,-0.19345164,-0.9360492,0.0010393038,0.5410144,-0.88454765,-0.29212108,-0.22575197,-0.2779337,-0.31632817,-1.328051,1.7649758,-0.62013686,1.0367916,-1.2470258,-0.13161062,0.68853575,-0.7048945,0.46338478,2.060348,-0.1298522,-0.26915786,-0.4214382,-0.015150264,0.050779738,-0.21555649,0.012982319,-0.2985714,-0.24922124,-1.2839066,0.620805,0.045385737,-0.00818302,0.04946728,-0.34765276,-0.4295623,0.07114517,-0.2916298,-0.8699555,-0.3223697,1
-0.25923365,-0.337182,-0.47622362,-0.81703395,-0.22774445,-0.5957756,-0.8776351,-0.11409981,-1.2035426,-0.6535883,-0.47866,-0.14586326,1.5309917,2.5486913,-0.2369775,-0.29334074,-0.23950273,-0.5186295,-0.4745287,-0.23303345,-0.3057074,-0.32702187,-0.7915298,-0.65048534,-0.18114403,-0.2301595,-0.43890128,-1.6264104,-0.14630552,-0.56757385,-0.6918766,-1.055149,-0.9017224,-0.53640234,-0.15363362,-0.28446516,-0.11335164,0.25561753,-0.2821028,-1.7211812,-0.4849479,-0.78083855,-0.1718083,-0.33515432,-0.110432535,-0.65002644,-0.6624948,-0.20165786,-0.90001225,-0.022010714,-0.5440708,-0.14759368,-0.27653655,-0.9471969,-0.3356809,0.8775512,-0.78904796,-0.3260616,-0.26200452,0.016960531,0.5026566,-0.19345164,-1.7747847,-0.8552547,-0.19512741,-0.91208583,-0.24262385,-1.073266,-0.17185558,-0.31632817,-1.2666103,-0.028731737,-0.34893575,-0.31226018,-1.4287555,-0.13161062,-0.31463534,-0.50462425,-0.036263097,-0.5342127,0.60840493,0.017815642,-0.39798248,0.11748276,-0.08063584,-0.23426224,0.1791172,-0.25542527,-0.24922124,-0.6541639,0.6877116,-0.10728795,-0.26535764,0.73161036,-0.06456615,-0.46382883,-0.43690404,-0.2916298,-0.9600513,-0.30774048,0
-0.18444957,-0.337182,-0.42191312,-0.026662972,-0.22774445,-0.5957756,0.26641428,-0.11409981,-0.600386,-1.0639802,-0.8005002,-0.14586326,-0.27537942,-0.18137336,-0.4709167,-0.27201208,0.020145385,-0.48676533,-0.06257102,-0.23303345,-0.3057074,-0.22614591,-0.60487515,-0.07240293,0.071755834,-0.2301595,-0.18719402,-0.5585619,-0.14630552,-0.48385745,-0.042333294,-1.0912677,-0.77653587,-0.18968846,-0.22241528,0.65295225,-0.62597835,-0.29317138,-0.30615348,-0.99329704,-0.5684891,-0.2953001,-0.7625138,-0.20251058,-0.44116217,-0.25373417,-0.48537764,0.6686859,-0.6794504,0.107100084,-0.2990727,0.4631467,0.8435767,-0.42767224,0.07990394,-1.0825886,-0.31255886,-0.86262006,-0.26051286,-0.69098604,-0.34058297,-0.19345164,-1.5148833,-0.17482756,-1.2568372,-0.49740547,-0.12514678,-0.28538904,-0.27297717,0.5491007,0.7224131,-0.20391433,-0.36816978,0.18823877,-0.95854557,-0.13161062,-0.5737023,-0.8317735,-0.19305965,-0.5342127,0.19904312,-0.1609226,-0.39825812,-0.7866262,-0.5250592,0.27171767,0.1136891,-0.18191005,-0.24922124,-0.32245028,-0.08950527,0.08485708,-0.3258462,-0.19746202,0.4218969,-0.3215505,-0.43690404,-0.2916298,0.5959454,-0.3909518,0
-0.094782755,-0.337182,2.7542698,-0.17958738,-0.22774445,4.4869003,1.03399,-0.11409981,-1.2649151,0.50466,0.45467377,-0.14586326,-0.27537942,-0.18137336,-0.19073747,-0.28239435,0.1832831,-0.43447122,0.17792557,-0.23303345,-0.3057074,-0.03286516,-0.43887553,0.39943418,-0.15734676,-0.2301595,-0.038632683,0.5760178,-0.14630552,-0.29378337,-0.032616757,0.80476177,-0.27188218,-0.052869502,-0.568995,-0.12083172,-0.32767728,-0.6572225,-0.325761,-0.05953206,-0.49340415,0.37014714,-0.02486635,0.18940441,-0.45279112,1.9979068,-0.2939073,-0.20165786,-0.24900164,0.24318026,-0.6088662,-0.5438795,0.17933962,-0.31414524,-0.1928092,-0.63235635,1.3014127,0.2775435,-0.14505212,0.3040626,-0.9631599,-0.19345164,-0.32028878,0.18967381,0.3128044,0.8921842,-0.1850628,0.68663764,-0.05359227,-0.31632817,-0.79168224,-0.44846076,-0.08629656,-0.72164136,0.56508785,-0.13161062,-0.35810977,-0.41664648,-0.69659865,-0.5342127,-0.1628178,-0.06328856,-0.36335596,-0.5390305,-0.27908152,-0.06540658,0.48826018,-0.19552599,-0.24922124,-0.26208964,0.9333605,0.023473267,0.030337647,-0.6503128,-0.56218,0.5098862,-0.43690404,-0.2916298,-0.5117204,0.008424464,1
-0.23824202,-0.337182,-0.33699888,-0.27235883,2.111769,0.27399102,-0.106016256,-0.11409981,0.013177362,-0.97137326,-1.2131752,-0.14586326,1.1737615,-0.18137336,-0.14392015,-0.0936061,-0.43932608,-0.16585015,0.30472967,0.8237858,0.8650631,0.62826246,-0.54486614,-0.36208835,-0.10668553,-0.2301595,-0.33584768,-0.16706215,3.981392,-0.34649423,-0.25415698,-0.030913968,0.12513901,-0.4141207,-0.07913479,-0.21328738,0.010332791,-0.31945622,-0.19585285,-0.7499675,-0.23898537,-0.29725328,-0.12913784,-0.26035845,-0.40054578,1.2353703,-0.5508262,-0.20165786,-1.2037458,0.24530388,-0.66395277,0.29574838,0.40360606,0.33242255,-0.2529842,-0.33455953,1.3103113,-0.02504468,-0.1773754,-0.7011451,0.5097408,2.1267874,1.2134353,0.44446114,-0.35263273,-1.139949,-0.2433463,-0.2731821,-0.40170503,-0.31632817,-0.37832415,0.31265715,0.10957865,-0.9921056,-0.15425734,-0.13161062,-0.37071484,0.21215215,-0.10217816,-0.24781188,0.425764,-0.054917496,-0.35613763,-0.032166656,-0.2721111,0.024293143,0.4305496,-0.040646266,1.9604619,-0.47815478,0.14059784,-0.033877485,-0.1012276,-0.7724073,-0.31438178,0.6581786,0.7581674,0.5447678,-0.1984074,0.58384806,0
