rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_GLYCAM1,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_CT47A10,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_MT4,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_CST8,rnaseq_gene__GENE_KIF2B,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_KRTAP24-1,rnaseq_gene__GENE_MYF5,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_TTTY6,methylation_gene__GENE_ZMYND19,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_LINC01020,rnaseq_gene__GENE_PRAMEF5,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_MYT1L-AS1,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_OR4N3P,rnaseq_gene__GENE_PRAMEF9,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_HDGFL1,methylation_gene__GENE_NT5C3L,rnaseq_gene__GENE_CETN1,rnaseq_gene__GENE_PRAC,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_FTMT,methylation_gene__GENE_BTN2A2,rnaseq_gene__GENE_OR5AC2,methylation_gene__GENE_CCNG1,rnaseq_gene__GENE_BPY2,rnaseq_gene__GENE_TECRL,rnaseq_gene__GENE_PRAMEF11,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_PRAMEF13,methylation_gene__GENE_TMEM63A,methylation_gene__GENE_SHBG;SAT2,rnaseq_gene__GENE_GPR149,methylation_gene__GENE_ZNF136,rnaseq_gene__GENE_PRAMEF14,rnaseq_gene__GENE_OR5K4,methylation_gene__GENE_FADS1;MIR1908,rnaseq_gene__GENE_PRAMEF6,methylation_gene__GENE_DND1,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_ZNF566,rnaseq_gene__GENE_OR8B12,rnaseq_gene__GENE_OR51L1,methylation_gene__GENE_C19ORF24,rnaseq_gene__GENE_CXORF66,methylation_gene__GENE_MCFD2,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_PRSS38,rnaseq_gene__GENE_RNASE11,rnaseq_gene__GENE_KRT33A,methylation_gene__GENE_ZNF497,rnaseq_gene__GENE_IL3,rnaseq_gene__GENE_MAGEB3,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_RNASE9,methylation_gene__GENE_POLR2J2,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_FAM9A,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_ZNF441,rnaseq_gene__GENE_OR52A5,rnaseq_gene__GENE_SCARNA18,methylation_gene__GENE_ZC3H13,rnaseq_gene__GENE_IQCF5,rnaseq_gene__GENE_KRTAP20-4,methylation_gene__GENE_CCNB1,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_REG3G,rnaseq_gene__GENE_LECT2,rnaseq_gene__GENE_FLJ25328,rnaseq_gene__GENE_WFDC9,rnaseq_gene__GENE_RNU11,rnaseq_gene__GENE_OR4N4,rnaseq_gene__GENE_MMP27,target
-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,22.538898,-0.04428074,-0.056256305,-0.059154127,-0.06097022,-0.061878715,-0.062245425,-0.062390093,-0.06239218,-0.06267638,-0.0613941,-0.051931962,-0.07152144,-0.07051628,-0.07150777,-0.22899504,-0.056167826,-0.05653216,-0.09744255,0.026068443,-0.06268985,-0.08072331,-0.111356184,-0.10163879,20.884535,-0.14566335,-0.22784069,-0.07620693,-0.13319255,-0.24346872,-0.088819906,-0.23332722,-0.082131,-0.19949698,-0.13857728,-0.09187428,-0.15938959,-0.07551869,-0.1075686,-0.505304,-0.26269853,-0.18596783,-0.053462587,-0.14742462,-0.06056062,18.751705,-0.12281272,0.41893128,-0.10152546,0.20936482,-0.113286406,-0.06100211,-0.3951321,-0.08460147,-0.13409045,-0.080184266,-0.19584931,-0.10883868,-0.15528625,0.037435092,-0.16054243,-0.1763773,-0.1259461,-0.09165288,-0.09052918,-0.39460567,-0.061562493,-0.21009833,-0.33740088,-0.10550703,-0.095991835,-0.11326064,-0.26435176,-0.13753338,-0.080374055,-0.24994054,-0.13615137,-0.14856827,-0.19176306,-0.07312907,-0.07853914,-0.23125996,-0.17353818,-0.17918229,1
-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.056256305,-0.059154127,-0.06097022,-0.061878715,-0.062245425,-0.062390093,-0.06239218,-0.06267638,-0.0613941,-0.051931962,-0.07152144,-0.07051628,-0.07150777,0.5485537,-0.056167826,-0.05653216,-0.09744255,-0.09984216,-0.06268985,-0.08072331,-0.111356184,-0.10163879,-0.064649016,-0.14566335,-0.69787985,-0.07620693,-0.13319255,-0.66261774,-0.088819906,-0.29668057,-0.082131,0.3351146,-0.13857728,-0.09187428,-0.15938959,-0.07551869,-0.1075686,-0.481462,-0.83560777,-0.18596783,-0.7648515,-0.14742462,-0.06056062,-0.394413,-0.12281272,0.66133785,-0.10152546,-0.6997655,-0.113286406,-0.06100211,-0.2750063,-0.08460147,-0.288962,-0.080184266,-0.19584931,-0.10883868,-0.15528625,-0.816592,-0.16054243,-0.1763773,-0.1259461,-0.09165288,-0.09052918,-0.8335749,-0.061562493,-0.21009833,-0.2863284,-0.83397543,-0.095991835,-0.11326064,-1.14541,-0.13753338,-0.080374055,-0.16451669,-0.13615137,-0.14856827,-0.19176306,-0.07312907,-0.07853914,-0.23125996,-0.17353818,-0.17918229,0
-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,22.538897,-0.056256305,-0.059154127,19.19131,-0.061878715,-0.062245425,-0.062390093,-0.06239218,-0.06267638,-0.0613941,-0.051931962,-0.07152144,-0.07051628,-0.07150777,0.5201392,-0.056167826,-0.05653216,16.499096,0.7214837,-0.06268985,-0.08072331,-0.111356184,10.872657,-0.064649016,-0.14566335,0.83013254,-0.07620693,-0.13319255,0.56704533,-0.088819906,0.8910411,-0.082131,0.85065126,-0.13857728,-0.09187428,7.414219,-0.07551869,-0.1075686,1.4022853,0.53139645,-0.18596783,6.765412,-0.14742462,-0.06056062,0.48741937,12.159284,-18.329964,-0.10152546,1.0932108,-0.113286406,-0.06100211,0.14132367,-0.08460147,0.08246277,-0.080184266,-0.19584931,-0.10883868,-0.15528625,0.6007084,-0.16054243,2.9160006,-0.1259461,-0.09165288,-0.09052918,0.8302333,-0.061562493,-0.21009833,0.3624564,0.88830626,-0.095991835,-0.11326064,1.1275568,-0.13753338,-0.080374055,-0.09822785,-0.13615137,-0.14856827,-0.19176306,-0.07312907,-0.07853914,-0.23125996,-0.17353818,-0.17918229,1
-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.056256305,-0.059154127,-0.06097022,-0.061878715,-0.062245425,-0.062390093,-0.06239218,-0.06267638,-0.0613941,-0.051931962,-0.07152144,-0.07051628,-0.07150777,0.42149615,-0.056167826,-0.05653216,-0.09744255,0.527483,-0.06268985,-0.08072331,-0.111356184,-0.10163879,-0.064649016,-0.14566335,0.21736856,-0.07620693,-0.13319255,0.09212483,-0.088819906,-0.49535018,-0.082131,-0.12451179,8.968796,-0.09187428,1.356279,-0.07551869,-0.1075686,0.17111427,-0.12476736,-0.18596783,0.463785,-0.14742462,-0.06056062,0.32337523,-0.12281272,-0.6576644,-0.10152546,0.55720615,-0.113286406,-0.06100211,-0.05661131,2.6118445,-0.25875974,-0.080184266,-0.19584931,-0.10883868,-0.15528625,17.593801,-0.16054243,-0.1763773,-0.1259461,-0.09165288,-0.09052918,0.37292755,-0.061562493,-0.21009833,0.2648979,-0.51887536,-0.095991835,-0.11326064,3.20698,-0.13753338,-0.080374055,0.24830477,5.279231,-0.14856827,2.4014454,-0.07312907,-0.07853914,-0.23125996,-0.17353818,-0.17918229,1
-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.056256305,-0.059154127,-0.06097022,-0.061878715,-0.062245425,-0.062390093,-0.06239218,-0.06267638,-0.0613941,-0.051931962,-0.07152144,-0.07051628,-0.07150777,0.48463935,-0.056167826,-0.05653216,-0.09744255,0.53255254,-0.06268985,-0.08072331,-0.111356184,-0.10163879,-0.064649016,-0.14566335,-0.0300729,-0.07620693,0.70165205,0.05949996,-0.088819906,0.07885727,-0.082131,0.12832135,-0.13857728,-0.09187428,-0.15938959,-0.07551869,-0.1075686,0.32234234,0.29814184,-0.18596783,0.0841249,-0.14742462,-0.06056062,-0.3378024,-0.12281272,-1.2224362,-0.10152546,-0.0888349,-0.113286406,-0.06100211,0.48417103,-0.08460147,-0.9240031,-0.080184266,0.4911718,-0.10883868,-0.15528625,-0.022797313,-0.16054243,-0.1763773,-0.1259461,-0.09165288,-0.09052918,0.03407084,-0.061562493,-0.21009833,-0.12882842,0.0066247643,-0.095991835,-0.11326064,0.40919265,-0.13753338,-0.080374055,-0.71696883,-0.13615137,-0.14856827,-0.19176306,-0.07312907,-0.07853914,-0.23125996,-0.17353818,-0.17918229,1
-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.056256305,-0.059154127,-0.06097022,-0.061878715,-0.062245425,-0.062390093,-0.06239218,-0.06267638,-0.0613941,-0.051931962,-0.07152144,-0.07051628,-0.07150777,-0.68772423,-0.056167826,-0.05653216,-0.09744255,-0.5902845,-0.06268985,-0.08072331,-0.111356184,-0.10163879,-0.064649016,-0.14566335,-0.91195774,-0.07620693,-0.13319255,-0.66514945,-0.088819906,0.42349625,-0.082131,-0.73909694,-0.13857728,-0.09187428,-0.15938959,-0.07551869,-0.1075686,-0.9058806,-0.90762395,-0.18596783,-0.58526284,-0.14742462,-0.06056062,-0.36338335,-0.12281272,1.1870348,-0.10152546,-0.14093456,-0.113286406,-0.06100211,-0.2541193,-0.08460147,-0.42819268,-0.080184266,-0.19584931,-0.10883868,-0.15528625,-0.8470219,-0.16054243,-0.1763773,-0.1259461,-0.09165288,-0.09052918,-0.95783025,-0.061562493,-0.21009833,-0.13954121,-0.829541,-0.095991835,-0.11326064,-0.7790546,-0.13753338,-0.080374055,-0.029188294,-0.13615137,-0.14856827,-0.19176306,-0.07312907,-0.07853914,-0.23125996,-0.17353818,-0.17918229,1
-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,22.5389,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.056256305,-0.059154127,-0.06097022,-0.061878715,-0.062245425,-0.062390093,-0.06239218,-0.06267638,-0.0613941,-0.051931962,-0.07152144,-0.07051628,-0.07150777,0.43187663,-0.056167826,-0.05653216,-0.09744255,0.66510713,-0.06268985,-0.08072331,-0.111356184,-0.10163879,-0.064649016,-0.14566335,0.44605556,-0.07620693,-0.13319255,-0.34500384,-0.088819906,0.25211197,-0.082131,0.16649039,-0.13857728,-0.09187428,-0.15938959,-0.07551869,-0.1075686,0.8915682,1.2806814,-0.18596783,0.22030002,-0.14742462,-0.06056062,0.094452955,-0.12281272,-1.8303828,-0.10152546,1.0519612,-0.113286406,-0.06100211,-0.20535024,-0.08460147,-0.3788817,-0.080184266,-0.19584931,-0.10883868,-0.15528625,-0.21804723,-0.16054243,-0.1763773,-0.1259461,-0.09165288,-0.09052918,0.5084318,-0.061562493,-0.21009833,-0.6439822,0.2918728,-0.095991835,-0.11326064,-0.23428287,-0.13753338,-0.080374055,-0.5511407,-0.13615137,-0.14856827,-0.19176306,-0.07312907,-0.07853914,-0.23125996,0.7651192,-0.17918229,1
-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.056256305,-0.059154127,-0.06097022,-0.061878715,-0.062245425,-0.062390093,14.309947,-0.06267638,-0.0613941,-0.051931962,-0.07152144,-0.07051628,-0.07150777,0.20396878,-0.056167826,-0.05653216,-0.09744255,0.12637337,-0.06268985,-0.08072331,-0.111356184,-0.10163879,-0.064649016,1.7840956,-0.07208868,-0.07620693,-0.13319255,-0.16133659,-0.088819906,-0.01472464,-0.082131,-0.3746325,-0.13857728,-0.09187428,-0.15938959,-0.07551869,-0.1075686,1.0063454,0.19083324,-0.18596783,-0.11075159,-0.14742462,-0.06056062,-0.20625067,-0.12281272,-0.1090623,-0.10152546,0.27879944,6.9630766,-0.06100211,-0.29325962,-0.08460147,0.18996845,-0.080184266,-0.19584931,-0.10883868,-0.15528625,0.033714835,-0.16054243,-0.1763773,-0.1259461,-0.09165288,-0.09052918,0.40252784,-0.061562493,-0.21009833,-0.649715,0.12626548,-0.095991835,-0.11326064,0.18097293,-0.13753338,-0.080374055,-0.5900174,12.814442,-0.14856827,-0.19176306,-0.07312907,-0.07853914,-0.23125996,-0.17353818,-0.17918229,0
-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.056256305,-0.059154127,-0.06097022,-0.061878715,-0.062245425,-0.062390093,-0.06239218,-0.06267638,-0.0613941,-0.051931962,-0.07152144,-0.07051628,-0.07150777,1.1537514,-0.056167826,-0.05653216,-0.09744255,0.47644338,-0.06268985,-0.08072331,-0.111356184,-0.10163879,-0.064649016,-0.14566335,0.23004816,-0.07620693,-0.13319255,0.5736985,-0.088819906,1.1256986,-0.082131,0.19723186,-0.13857728,-0.09187428,-0.15938959,-0.07551869,-0.1075686,0.19914675,0.4979992,-0.18596783,0.061942343,-0.14742462,-0.06056062,0.5790079,-0.12281272,0.43956187,-0.10152546,1.0523293,-0.113286406,-0.06100211,-0.15442757,-0.08460147,1.170236,-0.080184266,-0.19584931,-0.10883868,-0.15528625,1.0295045,-0.16054243,-0.1763773,-0.1259461,-0.09165288,-0.09052918,0.0021164396,-0.061562493,-0.21009833,-0.13334736,0.3911418,-0.095991835,-0.11326064,0.5569,-0.13753338,-0.080374055,-0.17399766,-0.13615137,-0.14856827,-0.19176306,-0.07312907,-0.07853914,-0.23125996,-0.17353818,-0.17918229,1
-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,22.538898,-0.044280745,-0.04428074,-0.056256305,-0.059154127,-0.06097022,-0.061878715,-0.062245425,14.303961,-0.06239218,-0.06267638,-0.0613941,-0.051931962,-0.07152144,9.641123,-0.07150777,0.07660796,-0.056167826,-0.05653216,-0.09744255,0.19059841,-0.06268985,-0.08072331,-0.111356184,-0.10163879,-0.064649016,-0.14566335,0.07209335,-0.07620693,-0.13319255,-0.17616111,3.9727693,-0.25652862,-0.082131,-0.07891637,-0.13857728,-0.09187428,-0.15938959,-0.07551869,-0.1075686,0.06561765,-0.049446065,-0.18596783,-0.018461652,-0.14742462,-0.06056062,-0.046494734,-0.12281272,-0.28313074,-0.10152546,0.38690782,-0.113286406,-0.06100211,-0.1744,-0.08460147,0.20839643,6.574632,-0.19584931,-0.10883868,-0.15528625,-0.20410061,3.3781266,14.620757,-0.1259461,-0.09165288,-0.09052918,0.23711252,-0.061562493,-0.21009833,-0.5927588,0.05460605,-0.095991835,-0.11326064,0.1981297,-0.13753338,-0.080374055,0.13691272,-0.13615137,-0.14856827,-0.19176306,-0.07312907,-0.07853914,-0.23125996,-0.17353818,-0.17918229,1
-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.056256305,-0.059154127,-0.06097022,-0.061878715,-0.062245425,-0.062390093,-0.06239218,-0.06267638,-0.0613941,-0.051931962,-0.07152144,-0.07051628,-0.07150777,-0.32814214,-0.056167826,-0.05653216,-0.09744255,-0.24052551,-0.06268985,-0.08072331,-0.111356184,-0.10163879,-0.064649016,1.3661445,-0.23017365,-0.07620693,-0.13319255,-0.22675972,-0.088819906,0.15929273,-0.082131,-0.2529955,-0.13857728,-0.09187428,-0.15938959,-0.07551869,-0.1075686,-0.23764896,-0.16214295,-0.18596783,-0.30751604,-0.14742462,-0.06056062,0.11039955,-0.12281272,0.075026795,-0.10152546,-0.6508435,-0.113286406,-0.06100211,-0.20575018,-0.08460147,-0.124339655,-0.080184266,-0.19584931,-0.10883868,-0.15528625,-0.3504252,4.851252,-0.1763773,-0.1259461,-0.09165288,-0.09052918,0.035188474,-0.061562493,-0.21009833,0.044439662,-0.31187534,-0.095991835,-0.11326064,-0.30875584,-0.13753338,-0.080374055,0.69945556,-0.13615137,-0.14856827,-0.19176306,-0.07312907,-0.07853914,-0.23125996,-0.17353818,-0.17918229,1
-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.056256305,-0.059154127,-0.06097022,-0.061878715,-0.062245425,-0.062390093,-0.06239218,-0.06267638,-0.0613941,-0.051931962,-0.07152144,-0.07051628,-0.07150777,0.2426257,-0.056167826,-0.05653216,-0.09744255,0.62372065,-0.06268985,-0.08072331,-0.111356184,-0.10163879,-0.064649016,-0.14566335,-0.15481167,-0.07620693,-0.13319255,0.37895492,-0.088819906,0.2092275,-0.082131,0.014669817,-0.13857728,-0.09187428,-0.15938959,-0.07551869,-0.1075686,0.28165346,-0.5641191,-0.18596783,-0.087342046,-0.14742462,-0.06056062,-0.3424692,-0.12281272,0.4300892,-0.10152546,0.42434052,-0.113286406,-0.06100211,-0.33399987,-0.08460147,-0.83922744,-0.080184266,-0.19584931,-0.10883868,-0.15528625,-0.14025702,-0.16054243,-0.1763773,-0.1259461,-0.09165288,-0.09052918,0.15456955,-0.061562493,-0.21009833,-0.29135084,-0.06770177,-0.095991835,-0.11326064,0.3362033,-0.13753338,-0.080374055,0.3994639,-0.13615137,-0.14856827,-0.19176306,-0.07312907,-0.07853914,-0.23125996,-0.17353818,-0.17918229,1
-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.056256305,-0.059154127,-0.06097022,-0.061878715,-0.062245425,-0.062390093,-0.06239218,-0.06267638,-0.0613941,-0.051931962,-0.07152144,-0.07051628,-0.07150777,0.05014725,-0.056167826,-0.05653216,-0.09744255,0.4244965,-0.06268985,-0.08072331,-0.111356184,-0.10163879,-0.064649016,-0.14566335,0.0070733414,-0.07620693,-0.13319255,0.2710127,-0.088819906,0.29501334,-0.082131,0.38172665,-0.13857728,-0.09187428,-0.15938959,16.12067,-0.1075686,0.17666076,-0.43613443,-0.18596783,-0.11158144,-0.14742462,-0.06056062,0.25992715,-0.12281272,0.058568045,-0.10152546,0.25399145,15.081725,-0.06100211,-0.2618833,-0.08460147,0.26965708,-0.080184266,-0.19584931,-0.10883868,1.3051432,0.32857892,-0.16054243,-0.1763773,-0.1259461,-0.09165288,-0.09052918,0.57716674,-0.061562493,-0.21009833,0.06672251,0.33242765,-0.095991835,-0.11326064,0.75738436,-0.13753338,-0.080374055,0.1084698,-0.13615137,3.0018373,-0.19176306,-0.07312907,-0.07853914,-0.23125996,-0.17353818,-0.17918229,1
-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,22.538898,-0.044280745,22.538898,22.538898,-0.04428074,-0.044280745,-0.04428074,-0.056256305,-0.059154127,-0.06097022,-0.061878715,-0.062245425,-0.062390093,-0.06239218,15.670504,-0.0613941,-0.051931962,-0.07152144,-0.07051628,-0.07150777,-0.48634169,-0.056167826,-0.05653216,-0.09744255,-0.9093539,-0.06268985,-0.08072331,-0.111356184,-0.10163879,-0.064649016,-0.14566335,-0.79983044,-0.07620693,-0.13319255,-0.8981524,-0.088819906,-0.51090056,5.1170864,-0.77558446,-0.13857728,-0.09187428,-0.15938959,-0.07551869,-0.1075686,-1.2023692,-1.0421008,-0.18596783,-0.9334743,-0.14742462,19.499464,-0.23178323,-0.12281272,0.7689159,-0.10152546,-1.3816793,-0.113286406,-0.06100211,-0.38108534,-0.08460147,-0.38377148,-0.080184266,-0.19584931,-0.10883868,-0.15528625,-0.9085331,-0.16054243,-0.1763773,-0.1259461,-0.09165288,-0.09052918,-1.0478485,-0.061562493,-0.21009833,-0.19537772,-0.90327996,-0.095991835,-0.11326064,-1.3453294,-0.13753338,-0.080374055,0.29235074,-0.13615137,-0.14856827,1.648611,-0.07312907,-0.07853914,-0.23125996,-0.17353818,-0.17918229,1
-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.056256305,-0.059154127,-0.06097022,-0.061878715,-0.062245425,-0.062390093,-0.06239218,-0.06267638,-0.0613941,-0.051931962,-0.07152144,-0.07051628,-0.07150777,-0.04982512,-0.056167826,-0.05653216,-0.09744255,-0.5018298,-0.06268985,-0.08072331,-0.111356184,-0.10163879,-0.064649016,-0.14566335,5.363179,-0.07620693,-0.13319255,-1.0007067,-0.088819906,-0.5968743,-0.082131,-0.7636996,-0.13857728,-0.09187428,-0.15938959,-0.07551869,-0.1075686,-0.91418046,-1.0152129,-0.18596783,12.309714,-0.14742462,-0.06056062,-0.104970664,-0.12281272,0.9899814,-0.10152546,11.146255,-0.113286406,-0.06100211,-0.3921025,-0.08460147,-0.3037876,-0.080184266,-0.19584931,-0.10883868,-0.15528625,-0.99124724,-0.16054243,-0.1763773,-0.1259461,-0.09165288,-0.09052918,-1.0648494,-0.061562493,-0.21009833,-0.33283925,8.45177,-0.095991835,-0.11326064,-1.0021703,-0.13753338,-0.080374055,0.0075036897,-0.13615137,-0.14856827,-0.19176306,-0.07312907,-0.07853914,1.6994655,-0.17353818,-0.17918229,1
-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,22.5389,22.5389,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.056256305,-0.059154127,-0.06097022,-0.061878715,-0.062245425,-0.062390093,-0.06239218,-0.06267638,-0.0613941,-0.051931962,-0.07152144,-0.07051628,-0.07150777,-0.6328372,-0.056167826,-0.05653216,-0.09744255,-0.45526332,-0.06268985,-0.08072331,-0.111356184,-0.10163879,-0.064649016,-0.14566335,-0.48134056,-0.07620693,-0.13319255,-0.6772881,-0.088819906,-1.2252926,-0.082131,-0.7490276,-0.13857728,-0.09187428,-0.15938959,-0.07551869,-0.1075686,-0.6807476,-0.98864895,-0.18596783,-0.6985922,-0.14742462,-0.06056062,-0.18575937,-0.12281272,0.52927405,-0.10152546,-0.8129928,-0.113286406,-0.06100211,-0.3704799,-0.08460147,-0.105883725,-0.080184266,-0.19584931,-0.10883868,-0.15528625,-0.81525946,-0.16054243,-0.1763773,-0.1259461,-0.09165288,-0.09052918,-0.8711589,-0.061562493,-0.21009833,-0.17938806,-0.826227,-0.095991835,-0.11326064,-0.6137002,-0.13753338,-0.080374055,-0.518383,-0.13615137,-0.14856827,-0.19176306,-0.07312907,-0.07853914,1.3655713,-0.17353818,-0.17918229,1
-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.056256305,-0.059154127,-0.06097022,-0.061878715,-0.062245425,-0.062390093,-0.06239218,-0.06267638,-0.0613941,-0.051931962,-0.07152144,-0.07051628,-0.07150777,-0.02629535,-0.056167826,-0.05653216,-0.09744255,0.08876829,-0.06268985,-0.08072331,-0.111356184,-0.10163879,-0.064649016,-0.14566335,-0.038101476,20.299316,-0.13319255,0.12675647,-0.088819906,0.22033574,-0.082131,0.008976991,-0.13857728,-0.09187428,3.8094013,-0.07551869,-0.1075686,0.22464979,0.18255179,-0.18596783,-0.19509834,-0.14742462,-0.06056062,-0.26081714,-0.12281272,-0.10622325,-0.10152546,0.027714074,-0.113286406,-0.06100211,-0.15022759,-0.08460147,0.12230384,-0.080184266,1.3904799,-0.10883868,-0.15528625,0.08199751,-0.16054243,-0.1763773,-0.1259461,-0.09165288,-0.09052918,0.08318649,-0.061562493,-0.21009833,0.14060971,-0.075576365,-0.095991835,-0.11326064,-0.0033542472,-0.13753338,-0.080374055,-0.473994,11.79336,-0.14856827,3.952726,-0.07312907,-0.07853914,-0.23125996,3.0923767,-0.17918229,1
