methylation_gene__GENE_CDCA4,methylation_gene__GENE_TRIM25,methylation_gene__GENE_C18ORF10;KIAA1328,methylation_gene__GENE_GATA6,methylation_gene__GENE_BCL7A,methylation_gene__GENE_KIF15;KIAA1143,methylation_gene__GENE_MTMR4,methylation_gene__GENE_ETS1,methylation_gene__GENE_MRPS17,methylation_gene__GENE_MAN2A1,methylation_gene__GENE_TM9SF1,methylation_gene__GENE_KIAA0101,methylation_gene__GENE_HSPBP1,methylation_gene__GENE_USPL1,methylation_gene__GENE_MRPS34;EME2,methylation_gene__GENE_BRI3,methylation_gene__GENE_CYP2R1,methylation_gene__GENE_APLP2,methylation_gene__GENE_CNPY3,methylation_gene__GENE_ZNF273,methylation_gene__GENE_NCK1,methylation_gene__GENE_FIBCD1,methylation_gene__GENE_SMARCA4,methylation_gene__GENE_LIF,methylation_gene__GENE_PTGES3,methylation_gene__GENE_KIAA1328;C18ORF10,methylation_gene__GENE_PAPD4,methylation_gene__GENE_POM121,methylation_gene__GENE_H3F3B,methylation_gene__GENE_CYP39A1;SLC25A27,methylation_gene__GENE_CEP350,methylation_gene__GENE_LOC100329108;GCSH,methylation_gene__GENE_RNF17,methylation_gene__GENE_GAS2L1,methylation_gene__GENE_USF1,methylation_gene__GENE_MSRB2,methylation_gene__GENE_FUCA1,methylation_gene__GENE_NEK11;ASTE1,methylation_gene__GENE_TMEM8A;LOC100134368,methylation_gene__GENE_MDK,methylation_gene__GENE_C19ORF2,methylation_gene__GENE_TAPBPL;LOC678655,methylation_gene__GENE_NAA20,methylation_gene__GENE_TMEM20,methylation_gene__GENE_CD27;TAPBPL;LOC678655,methylation_gene__GENE_XKR8,methylation_gene__GENE_ZNF747,methylation_gene__GENE_MXD3,methylation_gene__GENE_FHIT,methylation_gene__GENE_FKBPL,methylation_gene__GENE_NMD3,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_RAB28,methylation_gene__GENE_POLR1B,rnaseq_gene__GENE_KLHL1,rnaseq_gene__GENE_GABRG1,methylation_gene__GENE_GSTK1,methylation_gene__GENE_ZCCHC9;RNU5E;RNU5D,methylation_gene__GENE_FAM103A1,rnaseq_gene__GENE_FAM9C,methylation_gene__GENE_MYLIP,methylation_gene__GENE_ALOXE3,methylation_gene__GENE_EPR1;BIRC5,rnaseq_gene__GENE_LGALS14,methylation_gene__GENE_PPP1R13B,methylation_gene__GENE_CIDECP;FANCD2,methylation_gene__GENE_GMFB,rnaseq_gene__GENE_SEL1L2,methylation_gene__GENE_NOC3L,methylation_gene__GENE_TFDP3,methylation_gene__GENE_IER3,rnaseq_gene__GENE_CPS1-IT1,methylation_gene__GENE_LGMN,methylation_gene__GENE_STAMBP,rnaseq_gene__GENE_ESRP1,methylation_gene__GENE_GPHN,methylation_gene__GENE_SPPL3,methylation_gene__GENE_OSBP,rnaseq_gene__GENE_HSD3B1,methylation_gene__GENE_CDK11A;CDK11B,methylation_gene__GENE_UGT8,methylation_gene__GENE_XRCC5,methylation_gene__GENE_TXNL1,rnaseq_gene__GENE_C19ORF41,methylation_gene__GENE_GOPC,methylation_gene__GENE_TIGD7,rnaseq_gene__GENE_CLEC4M,methylation_gene__GENE_PBX4,methylation_gene__GENE_CUL3,methylation_gene__GENE_MPZL3,rnaseq_gene__GENE_XAGE2,rnaseq_gene__GENE_DPEP3,rnaseq_gene__GENE_UGT2B10,methylation_gene__GENE_GBAS,methylation_gene__GENE_ANP32D,methylation_gene__GENE_FABP7,cnv_log2__GENE_SNORA70B,methylation_gene__GENE_NME6,methylation_gene__GENE_ANUBL1,methylation_gene__GENE_SGSM3,target
0.034140326,-0.07652138,0.15407166,0.7040547,0.1232142,0.10637104,-0.047886554,-0.14835371,0.05113652,-0.006913302,-0.033548996,0.057959232,0.057866126,0.2721562,-0.12925883,0.21544248,0.16999507,-0.0736135,-0.1541067,0.04020207,-0.4931594,0.007830571,-0.2754753,-0.44988722,-0.402363,-0.100056455,-0.13749596,-0.01716856,-0.116714045,-0.25731957,0.2771072,0.00057005626,0.20431826,-0.07010193,0.09621244,-0.16868843,0.46748877,-0.15785402,0.6706159,0.37418416,1.1759678,-0.48977727,11.7894335,0.109564155,-0.38135895,-0.02984269,-0.3054815,-0.21806386,-0.03822322,0.18490529,0.5903833,-0.12790692,0.3151896,-0.08115438,-0.22644344,-0.3143071,0.89158213,0.0438631,0.069888294,-0.33781904,-0.24824542,0.034241974,-0.23364483,-0.29149142,2.0780706,0.29555207,0.2086461,-0.21608903,-0.19389817,-0.38673952,-0.21820615,-0.23655611,-0.04216955,0.24942996,0.5944427,-0.13428219,1.4659463,-0.28125158,-0.34746942,-0.10721155,-0.06564604,-0.44136277,0.17825021,-0.31097722,-0.049717996,0.14125456,-0.46237782,0.8916698,-0.45496094,-0.10461501,-0.31089383,0.28629595,-0.3506713,-0.36725357,0.49198204,0.2256257,-0.3475541,0.049709607,0.02897624,0.04544865,1
-0.014949496,-0.016084675,-0.016760064,-0.22590847,0.12649883,-0.05555331,-0.13820896,-0.17452301,-0.13454668,-0.064074576,-0.15308404,-0.12735853,-0.057055067,0.030084686,-0.17712224,-0.08416418,0.2887578,-0.27259216,-0.04292377,0.17330325,-0.309243,-0.06524534,-0.06756597,0.030962238,-0.27602622,-0.044705715,0.066702686,0.011852992,-0.12276777,-0.39050183,-0.10375174,-0.09985876,0.024710258,-0.10242157,-0.020517217,0.53700453,0.05021733,0.03253529,0.85027456,0.41991854,0.31724924,-0.61332536,0.34378695,-0.1837553,-0.32986125,0.32551554,-0.016356358,-0.028999897,0.4064721,0.30367288,0.30121198,-0.12790692,-0.25908375,0.015021963,-0.22644344,-0.3143071,0.30816275,0.7780428,-0.056837387,0.07777999,-0.19103618,0.35963127,-0.2953802,-0.29149142,0.6117279,-0.29436082,-0.023661032,1.0340052,-0.4429572,-0.3044711,-0.028222162,-0.23655611,2.0484908,2.2015953,-1.1379815,0.004663065,-0.10210677,-0.18019828,-0.34746942,-0.042517405,0.3085363,-0.5964661,0.70153695,-0.31097722,-0.01209031,-0.2999752,-0.46237782,0.91712683,0.0050769914,0.6138496,-0.31089383,0.9525973,0.22684282,0.0650882,0.016949128,0.05987505,-0.5852329,0.5594723,-0.35161623,0.033414014,0
-0.19229962,-0.40861222,-0.2835308,-0.24620214,-0.19698603,-0.3478357,-0.47031957,-0.039041467,-0.18353464,-0.49059018,-0.426952,-0.13438086,-0.4621582,-0.09029306,-0.61944723,-0.36312103,-0.1248465,-0.32857,-0.33664936,10.904877,-0.59780884,12.635625,-0.37283975,-0.58862686,-0.5949948,-0.56837213,-0.525129,-0.393498,-0.2929426,12.061475,-0.8647737,-0.5748035,0.19551662,-0.75076437,0.55027676,-0.09805371,-0.3431452,-0.45879182,-0.2951806,-0.70632917,-0.80203044,-0.71660006,-0.5101273,-0.18793564,0.004090435,-0.41048208,-0.4352209,-0.67151886,-0.44560957,7.4218483,-0.41218394,-0.12790692,-0.10305945,-0.78578997,-0.22644344,-0.3143071,-0.29811463,-0.30631992,-0.31675732,-0.33781904,-0.40134174,-0.30205843,-0.9181401,-0.29149142,-0.77348226,2.7931087,-0.64457226,0.9162899,-0.8535509,0.28809085,-0.65640014,-0.23655611,-0.27837113,-0.85084975,-0.6899028,-0.24391158,-0.25861353,0.18924297,-0.34746942,-0.4857955,0.27644867,-0.5399802,-0.853348,-0.31097722,-0.3094824,0.49488005,0.75275856,0.10595801,-0.79137117,0.13201734,-0.31089383,0.38338813,-0.3506713,-0.6404427,0.35870013,0.80448455,0.49752614,-0.20680009,-0.40042612,-0.5637165,0
-0.14753869,-0.19242254,-0.22428884,-0.2622808,-0.25917035,-0.32959527,-0.38356796,-0.31109267,-0.30772647,-0.35380167,-0.21596573,-0.4065875,-0.63997984,-0.18680955,-0.13816439,-0.21808138,-0.7208213,-0.47922686,-0.42465183,6.4738603,-0.5361338,-0.27414963,-0.8685795,-0.26942953,-0.14355958,-0.63634235,-0.33893323,-0.21790232,-0.2673036,0.6500384,4.8694487,-0.299529,0.21099316,-0.57144254,-0.22351843,-0.5541867,-0.43427953,-0.9925729,-0.65787023,-0.9847477,-0.7204864,-0.8604549,-0.4322706,-0.2767743,0.10701351,-0.39864066,-0.59741217,-0.7079188,-0.00069696805,0.38824812,8.529096,-0.12790692,-0.87999886,-0.42127448,-0.22644344,-0.3143071,-0.47029534,-0.4463936,-0.4453428,-0.33781904,-0.39933008,-0.66223633,-0.81343997,-0.29149142,-0.17904527,6.121491,-0.7084424,-0.21608903,-0.80961674,0.3808213,-0.70248044,4.8881044,-0.41173157,-0.7504698,0.6849535,-0.24410495,-0.05730126,-0.29545394,-0.34746942,-0.759759,-0.4820364,2.0218978,-0.73910373,-0.31097722,-0.15153733,-0.11466906,-0.46237782,-0.2811148,-0.33539927,-0.030832443,-0.31089383,1.1074867,-0.3506713,-0.6362078,0.47528356,0.48403886,-0.46199206,-0.8180012,-0.51064,-1.3724725,0
-0.08962233,-0.011136081,0.14547895,13.16581,-0.004043486,0.77634615,0.13278958,13.097725,-0.042676575,0.17473541,-0.013178644,0.27610785,0.035980176,-0.13626468,0.26040035,0.12784725,0.21943744,-0.07176361,0.37635216,0.36362433,0.38748437,0.06104646,1.5336134,-0.04822627,-0.06899369,0.13609831,-0.20689012,0.6751983,0.018942876,0.26548034,0.79958886,0.5089193,0.33610672,-0.2594388,0.53824544,-0.41822484,-0.1289191,0.90949035,12.143897,11.661477,0.17956527,0.46527994,0.08280249,12.048981,-0.23339956,0.0087542245,0.6736789,0.93253267,-0.2175849,0.4260946,0.90225995,-0.12790692,1.5762556,0.32112217,-0.22644344,5.4502325,-0.032194287,0.04299368,-0.2270984,-0.33781904,0.124730065,-0.23943149,1.1394548,0.07303744,0.08793835,-0.3631915,0.8564177,-0.21608903,-0.20785762,0.96730125,1.2164826,-0.23655611,0.12451126,0.0014045518,1.1062192,-0.12773079,1.9479288,0.6760334,-0.34746942,0.12169246,0.64335614,1.0528469,-0.15714903,-0.31097722,9.259784,0.043408386,-0.46237782,0.11689602,0.0050276546,0.11924525,3.2288754,-0.30354232,-0.06675284,-0.48997,0.6254011,0.59906304,2.9036574,-0.028459707,0.43038288,10.614565,1
-0.1626833,-0.25494656,-0.13632998,-0.16215709,-0.27719942,-0.16101567,-0.353798,-0.24542294,-0.1866735,-0.1640726,0.30887944,0.48857802,-0.03785413,-0.2573992,-0.3883286,-0.5107511,-0.5621578,-0.3133454,-0.47981045,-0.094383,-0.23706383,-0.27209023,-0.32136,-0.19227673,-0.517995,-0.33636236,-0.81393963,0.09036696,0.0728871,-0.043235682,-0.545716,-0.39938074,0.048876032,0.0013274414,-0.52466226,-0.55624264,-0.43821102,-0.20096754,0.060148727,-0.17759052,-0.5873848,-0.43875152,-0.358724,-0.15932088,-0.2584009,0.2671745,-0.28870738,-0.26434767,2.7407627,-0.6280077,-0.3964675,-0.12790692,-0.57004887,-0.4803123,-0.22644344,0.0482831,-0.25992027,-0.5101531,-0.5658451,-0.33781904,-0.41489053,-0.21829297,-0.128657,-0.29149142,-0.11207085,-0.2403543,-0.122520916,-0.21608903,-0.26337096,-0.0755066,0.15906714,-0.23655611,-0.07715657,-0.7759203,-0.41812804,0.51370585,-0.1729628,-0.11214146,-0.34746942,-0.24454612,0.50883836,-0.4972556,-1.3324021,-0.31097722,-0.15425023,-0.08758223,-0.46237782,0.16560772,-0.33845285,1.13717,-0.31089383,-0.21997131,-0.3506713,-0.41735718,0.48141786,0.5698238,-0.40624025,-0.809562,-0.41770205,-0.63141894,1
-0.10159918,-0.055798367,0.09852124,-0.07067681,-0.0661184,0.09694835,-0.04799471,0.11241463,0.38379547,0.02337449,0.7128749,-0.07475452,0.0070095146,11.028923,0.09791956,-0.3496642,-0.05869385,-0.18725918,0.042686254,0.4462809,0.6411295,0.11339809,-0.14904751,0.22672515,-0.1534252,-0.1290412,0.43560615,-0.43760714,0.58556247,-0.24870011,0.331423,-0.08084535,0.10321687,0.5382757,-0.16485432,12.099977,-0.08947752,0.646943,-0.25259724,0.6399162,0.693384,1.0852948,0.29525706,0.010776707,-0.45379227,0.15269358,-0.26482418,0.8396323,-0.24412492,0.3616047,0.24946609,-0.12790692,0.081758924,-0.004902332,-0.22644344,-0.3143071,-0.8053922,0.41814828,-0.3599602,0.08676972,0.18751551,0.17564833,0.7974745,-0.29149142,-0.38853472,-0.39058265,0.44939214,-0.21608903,-0.0787453,-0.9637946,1.1814023,-0.23655611,-0.3940576,0.20002128,0.040828608,-0.35879728,-0.3522503,0.29226908,-0.34746942,0.34840903,-0.049656082,0.45321655,-0.44009018,-0.31097722,0.0023224324,0.3078865,1.5459418,-0.1866967,0.40238136,-0.35518503,-0.31089383,0.23378524,-0.3506713,0.71707106,-0.41401216,0.49039313,-0.4414519,-0.27206466,0.042906865,0.5200939,1
-0.15140028,-0.11047002,-0.09135008,-0.1815322,-0.14607799,0.052828886,-0.20281455,-0.09323189,-0.030414432,-0.15131263,-0.16111897,0.004069103,-0.30429503,-0.29760686,-0.38086498,-0.3632974,-0.46121582,-0.23322889,-0.1830293,-0.2164429,0.13046342,-0.36023027,-0.20122917,-0.013539754,0.24467288,-0.100535974,-0.3106483,-0.12047081,-0.4302007,0.45208827,0.47115728,0.12995605,0.14913322,-0.4116747,-0.55146044,0.69918174,-0.017497238,0.30040637,-0.122342646,0.3190138,0.4602454,0.025664622,-0.35868174,-0.1740257,0.014925227,-0.36474502,11.734289,0.5435774,-0.20644812,-0.25833315,0.12669964,-0.12790692,1.0271922,0.06889569,-0.22644344,-0.3143071,-0.23144455,-0.48504144,-0.14621308,-0.33781904,0.37400278,0.43412232,-0.30501202,0.21324825,-0.023986572,-0.3981203,-0.19507112,-0.21608903,0.35055247,0.07774786,0.47030628,-0.23655611,-0.22806202,-0.67405105,-0.11548789,-0.24670231,0.19825189,0.076520614,-0.34746942,-0.046467192,0.2338658,0.15451305,-0.6324897,-0.31097722,-0.2027925,-0.38395268,-0.46237782,-0.17265183,-0.059232175,-0.80340177,-0.31089383,0.19591448,-0.3506713,0.26969734,0.49046177,0.04759614,-0.4267804,-0.5587084,0.022573119,0.08299731,1
-0.060011964,13.14347,-0.2928488,-0.34218928,0.011143065,0.08495124,-0.2181062,-0.31128165,-0.33214197,-0.2815921,-0.27261528,-0.26053846,-0.3995294,-0.12372261,-0.26330772,-0.17509818,-0.40458047,-0.3316284,0.0009417716,-0.55995184,-0.8727718,-0.042686712,-0.7461153,-0.0495189,-0.38213992,-0.24889603,-0.5457056,-0.057174325,-0.40007877,-0.043407448,-0.15852812,12.198358,-0.032306787,-0.036968984,-0.2421265,-0.2537355,-0.35865387,-0.12695661,-0.54299074,-0.864716,-0.30407453,-0.30659708,-0.20003729,-0.40300506,-0.046510506,-0.45428008,-0.4213565,0.17674686,-0.05561888,-0.80719113,-0.2291808,-0.12790692,-0.5665093,-0.4741095,-0.22644344,-0.3143071,-0.41422048,-0.48687196,-0.3538706,0.65895855,-0.29213503,-0.6615986,-0.6108791,-0.29149142,-0.19380432,-0.20231847,-0.22705594,-0.21608903,-0.3443813,-0.94056815,0.54541624,-0.23655611,0.021424789,-0.4327891,0.12943617,-0.4942987,-0.8195804,-0.7531777,-0.34746942,-0.34034944,-0.57190603,0.27375558,-0.16312657,-0.31097722,-0.2338193,0.061158136,0.65569687,0.2889485,-0.3821354,-0.65601087,3.969046,-0.5163124,0.75398415,-1.1603613,0.2739473,0.51640373,-0.13921835,0.14351018,-0.04474417,-0.15886874,1
-0.17129277,-0.09548026,-0.036332645,-0.3821336,-0.25384602,-0.1238584,0.20864597,-0.121542476,-0.33585176,-0.3682542,-0.27039397,-0.16686098,-0.34821963,0.15101579,-0.20599318,-0.11185814,-0.26223573,-0.299567,-0.55421466,-0.50303876,-0.47006577,-0.2224939,-0.31015286,-0.11186915,-0.056233775,-0.49274644,-0.64961946,0.069433115,0.22122046,2.197371,-0.5509775,-0.31624433,-0.24529554,-0.3678616,-0.4584265,-0.270778,-0.46737164,-0.041629568,-0.45993036,-0.6448545,-0.35141158,-0.2833018,-0.38251764,-0.2661357,0.12500747,-0.3094285,-0.32307234,0.5020114,-0.53172,-0.20767131,-0.36736292,-0.12790692,1.4230965,-0.5528621,4.4831204,0.46010858,-0.19848475,-0.17566006,11.4637985,7.038388,0.040537875,0.28048986,-0.53902,4.7280807,-0.5209017,-0.19246987,-0.3628287,-0.21608903,-0.07799978,-1.5080048,0.3891073,-0.23655611,-0.19130473,-0.70008206,-0.6071485,-0.20620877,-0.61569506,4.688936,5.8453565,-0.48716408,-0.37539867,-0.7019934,-0.86394703,5.834177,-0.22242942,-0.22070536,-0.46237782,-0.13272166,-0.029460942,0.9823951,7.0797048,-0.19440635,6.3158736,-0.8398421,-1.3232454,-0.16571787,1.5538766,5.1947446,-0.2939065,-0.1638106,1
-0.08197517,-0.26396313,-0.122183934,-0.1934452,-0.06280736,-0.16048774,-0.43810076,-0.16792578,-0.2865066,-0.2833372,-0.29842138,-0.2737553,-0.6055236,-0.22862414,-0.10594022,-0.2944441,-0.4569583,12.71067,-0.20351759,-0.36554807,-0.43166822,-0.14474672,-0.6408691,-0.51280504,-0.19916604,-0.5162895,-0.25752628,-0.22247669,-0.41967458,-0.29199648,-0.24309947,-0.5353404,0.18930627,-0.1214321,12.173408,-0.050559577,-0.21537545,-0.6556797,-0.31949285,-0.15199232,-0.4878864,-0.8789025,-0.23082604,-0.36198813,0.011542412,-0.2804934,-0.5270183,0.3036002,-0.780534,-0.9595018,7.8497915,-0.12790692,-0.49125522,-0.29347885,-0.22644344,-0.3143071,-0.6335743,-0.44619772,-0.119248204,-0.33781904,-0.22999151,-0.5789657,-1.4043467,-0.29149142,-0.44702545,-0.42117003,-0.4057613,-0.21608903,-0.19458798,0.25575712,-0.09737787,-0.23655611,0.08160313,-0.7587325,0.46700945,-0.48009014,-0.5742842,-0.11602933,2.0005062,-0.33986136,-0.09459986,-0.41842437,-0.67353165,-0.31097722,-0.2559074,0.5344147,-0.46237782,-0.25348884,-0.2362115,0.105692565,-0.31089383,-0.100290574,0.20446442,-1.2020427,0.24244815,0.2320584,1.6800517,-0.49109545,-0.3501877,-1.1665615,1
0.048252206,-0.05321598,-0.11808788,-0.00035198018,0.19397664,-0.24018927,-0.016262557,-0.042807553,0.051855456,0.036818594,0.093979396,-0.19686548,-0.47888514,0.5259221,0.16457415,-0.1511526,-0.13087834,0.060085256,0.25311834,-0.20119801,0.45509514,0.014038309,0.19277821,-0.008253851,0.12729429,0.10220373,0.801758,-0.44021425,-0.059825968,0.55879915,-0.056375094,0.5469102,0.23507151,0.8088817,-0.35440347,-0.33976266,0.10358605,-0.5024336,-0.018053407,0.3963049,0.14807127,0.3139547,-0.44370562,-0.24848288,-0.23984171,-0.40262526,0.62374747,-0.12251,-0.32426345,-0.0067820596,0.17258951,-0.12790692,0.005158483,0.111263804,-0.22644344,-0.3143071,6.1516104,-0.35025766,-0.16513418,-0.33781904,0.048922025,0.08328,-0.48637015,-0.29149142,-0.28940618,-0.41582203,-0.11210365,-0.21608903,-0.04238898,0.019862061,-0.5062241,-0.23655611,-0.3961128,-0.22532731,-0.20544477,-0.059821475,-0.5423618,-0.039068304,0.27428287,0.25244743,0.22073194,-0.10987731,0.83179927,-0.31097722,-0.19318642,0.23519276,-0.46237782,0.4955674,-0.09322007,-0.57583064,-0.31089383,-0.5163124,-0.3506713,0.19355543,0.14348598,0.49163637,0.4124313,0.5707208,-0.113498285,-0.045889437,0
-0.15397218,-0.13242663,-0.27875033,-0.1494784,-0.056469757,-0.06318296,-0.16952202,-0.044868108,0.18947725,0.034702178,-0.103735805,-0.14271113,0.025515769,-0.11897608,0.1262862,0.10898753,-0.055553578,-0.11949751,-0.09947546,0.22016145,-0.16085137,-0.03227047,-0.002327467,0.017926846,-0.03057301,-0.49692875,-0.13435969,-0.13407975,-0.108586736,-0.2746118,-0.33621943,0.17445727,0.42253703,0.23010994,-0.45176354,0.09366577,-0.29099396,-0.45214775,0.09378892,-0.28163972,11.557669,-0.44861075,-0.38997096,-0.020126307,-0.13206428,-0.09109254,0.03961963,-0.32457876,-0.11354514,-0.07007734,0.15881412,-0.12790692,-0.61755383,-0.18276867,-0.22644344,-0.3143071,0.15792103,0.22179376,-0.22117206,-0.33781904,-0.45539728,0.029137917,-0.63573366,-0.29149142,0.15301257,0.37524763,-0.04263922,-0.21608903,-0.6487496,0.100107566,-0.52794886,-0.23655611,10.943006,-0.3298158,0.83092886,-0.2285558,-0.27063945,-0.54188967,-0.34746942,-0.31172442,0.7821881,-0.5722424,-0.11012991,-0.31097722,-0.2928598,-0.25529513,0.58965975,0.31594828,-0.25785726,-0.45924696,-0.31089383,-0.5163124,-0.3506713,0.08537315,0.31632575,0.17435022,0.36841667,0.013599807,-0.37961516,0.26629287,0
-0.08002291,-0.32802895,-0.17182305,-0.0047933105,-0.084340625,-0.018497825,-0.13643725,-0.2630497,-0.21749417,-0.30212355,12.945785,-0.32560802,-0.37387156,-0.35778663,-0.4549719,-0.21690181,-0.3746243,0.20329785,-0.27148682,-0.18561389,-0.276986,-0.29352483,-0.5839763,0.106932305,0.12794946,-0.22689553,-0.09503101,-0.48386997,-0.04294146,-0.029798824,-0.24530388,-0.28534225,0.054531906,-0.047861505,-0.3342795,-0.31330988,-0.15024439,-0.33696285,-0.29099655,-0.2655039,-0.12471906,-0.016520593,-0.18382843,-0.13553809,-0.4441841,-0.24567343,-0.25768074,-0.6892861,-0.27706897,-0.7861364,-0.45138994,-0.12790692,-0.3954594,-0.5483279,-0.22644344,-0.050604418,-0.7011029,0.046820622,-0.3690336,0.06404688,-0.08196037,11.413118,-0.7190594,-0.29149142,-0.10219045,-0.7463039,-0.06983441,-0.21608903,0.095046714,-0.105124354,-0.15336803,-0.23655611,-0.4066697,-0.2035244,-0.43211675,0.0578205,-0.61236095,0.5395006,-0.34746942,0.23828399,0.43871972,-0.60059315,-0.2635278,-0.31097722,-0.1853179,-0.63192093,-0.15014082,-0.056591436,-0.51631206,-0.57929677,2.8827066,0.32538235,-0.3506713,0.6266775,0.021699222,0.31957594,-0.40624025,-0.43293867,-0.2705934,-0.302644,1
-0.11060722,-0.23800735,-0.1961545,-0.101028584,-0.17219792,-0.16944046,-0.073047094,0.0581894,13.057535,-0.24307653,-0.3938087,-0.3859039,-0.41561857,-0.030421486,0.028037082,-0.09618155,0.08993496,-0.2912188,12.659189,-0.040094133,-0.4621205,-0.4116256,0.26916248,0.21763638,-0.4496226,-0.15038726,0.12161504,-0.2029718,-0.38867763,0.0028376519,0.28626606,-0.4669221,0.35544083,0.11117263,-0.08302533,-0.008215761,-0.30673113,-0.6266425,-0.19544174,-0.47250324,-0.5582863,0.27979752,-0.5269101,-0.06708326,0.12634851,-0.23438747,0.1617529,-0.1632971,0.045242388,0.2050188,-0.29295042,-0.12790692,0.35613245,0.27643692,-0.22644344,-0.3143071,0.35054412,-0.09627736,0.2794621,-0.33781904,-0.3959022,0.53781796,0.49315742,-0.29149142,0.21097076,8.971241,-0.6645643,-0.21608903,-0.53870165,0.12615088,-0.28350583,0.9844234,0.1662081,0.104999,0.13228652,-0.39520383,0.25924084,0.47965214,-0.34746942,-0.3453257,0.22498178,0.13760574,-0.36702213,-0.31097722,-0.23632069,0.07083515,-0.46237782,-0.21533395,-0.6509518,0.08960033,-0.31089383,-0.5163124,0.008394124,10.526528,-3.5245235,0.012435776,-0.13921835,7.24562,-0.2530082,-0.07162616,1
-0.0011498071,0.009418253,0.00035596165,0.31033078,0.026044104,0.14397456,0.04641314,0.11686636,-0.15220164,0.2653439,-0.28762388,-0.19218074,0.42342564,-0.045756083,0.1960867,-0.13959329,-0.25327876,0.03644364,0.061710082,0.2965138,0.36715207,-0.17657626,-0.18172105,-0.111097686,-0.23686777,0.13806029,0.08024683,0.07930126,0.23671292,-0.28501862,0.8106219,-0.4184031,-3.8231003,12.174969,0.43434787,-0.0033134343,0.16396861,0.4115728,-0.20621292,-0.2710307,-0.87527037,0.28500336,-0.4357082,-0.02710089,1.1329533,-0.3920648,0.74102616,0.120186046,0.0058395243,0.7187063,-0.21293141,-0.12790692,-0.09231,-0.0069237575,-0.22644344,-0.3143071,0.2958933,0.13752541,-0.13427976,7.030771,-0.037708342,0.48222572,1.458476,0.2651365,0.5182185,0.8760752,0.31707075,-0.21608903,-0.12374279,-9.354361,-0.23944624,-0.23655611,-0.42476255,0.38855538,-0.32358548,-0.10640018,-0.059366416,9.720996,7.02155,-0.33483842,-1.1746083,7.381434,5.074272,0.25364742,-0.27061903,-1.1658783,-0.46237782,-0.14065014,0.2666027,-0.5547723,3.9052875,-0.5163124,-0.3506713,-0.25795385,-7.6128545,-1.1184133,0.3155991,-0.030627629,-0.11583679,0.4272588,1
-0.101883635,-0.12873837,-0.12113197,-0.16309659,-0.35126,-0.17663553,-0.050515942,0.07543916,-0.14267029,-0.021094507,-0.07430942,-0.103180364,-0.30464834,-0.20541765,-0.3123825,-0.18634963,-0.49082434,-0.07491564,0.809832,0.03454956,0.059467647,0.12392223,-0.7237328,-0.3094032,-0.37199274,-0.1714416,0.1484541,-0.37384257,-0.21969777,-0.014011899,-0.25829163,0.11550904,0.2450283,-0.21979643,-0.17107633,-0.24931674,-0.032143295,0.63610107,-0.31206933,0.34746718,0.18791986,-0.37572935,-0.5608223,-0.038502052,-0.60627776,-0.35098013,-0.3718631,-0.25681654,0.18459918,-0.59851146,-1.0260274,-0.12790692,0.15814474,-0.45470515,0.85243106,-0.3143071,-0.40526232,-0.6165344,-0.35766947,-0.07923874,0.11980058,1.2895932,0.2606202,-0.29149142,-0.34857142,0.10593784,-0.18294743,-0.21608903,-0.3347104,-0.2181932,10.933427,-0.23655611,-0.36442629,-0.4308421,-0.05663792,0.30969656,-0.33630124,0.0065958467,-0.021070208,-0.1662415,-0.2605189,-0.57894945,-0.31787756,-0.31097722,-0.26015696,-0.44197074,0.23524985,0.013854394,-0.0379597,-0.20015477,-0.31089383,-0.5163124,-0.3506713,0.39459643,0.32378083,0.5383475,1.395424,-0.89932597,-0.11982404,0.35343263,1
0.17795147,-0.05787559,-0.038949277,0.11700704,0.0975027,-0.08834325,0.13456646,-0.081577614,-0.020697158,0.010941223,-0.15290767,0.4774992,0.41096544,0.4695192,-0.16816832,0.09416197,-0.17073844,-0.09782168,-0.005534359,-0.045804054,-0.33705324,0.3823138,0.24471986,-0.2910344,-0.35505325,0.10603217,0.40668082,0.102589116,-0.11049277,-0.11942432,0.21547295,-0.07442945,-0.06529917,0.24755119,0.08353098,-0.4022781,0.0329602,0.24218743,0.4000492,0.26153302,0.17058091,-0.3476894,0.19730505,-0.011826607,0.071198896,-0.028513132,-0.026888564,-0.09232244,-0.5355211,0.7131749,-0.5250468,-0.12790692,0.38240352,-0.12039848,-0.22644344,-0.3143071,0.097089134,-0.35232362,-0.22225045,-0.079325706,0.0044965115,-0.083081014,0.42960536,-0.29149142,0.21936809,-0.17995976,-0.20275484,-0.21608903,0.21598035,-0.46023148,-0.28214934,-0.23655611,0.6280603,0.06292409,0.51820254,0.09058198,-0.4957175,-0.19683973,-0.34746942,-0.25342488,-0.035462145,1.1235296,0.7033824,-0.31097722,-0.08844111,-0.015881356,-0.46237782,-0.13756023,-0.1316185,-0.4523189,-0.31089383,0.00015520207,-0.3506713,-0.4877356,0.38478112,0.7212317,-0.57349575,-0.18476161,0.0040208832,0.86385345,1
