rnaseq_gene__GENE_TTTY5,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_SNAR-A2,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_SNAR-A13,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_PRM1,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_XKRY2,methylation_gene__GENE_GPI,methylation_gene__GENE_CDK2AP2,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_FAM41AY1,rnaseq_gene__GENE_NCRNA00230B,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_COMMD5,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_KRTAP27-1,methylation_gene__GENE_VEGFA,methylation_gene__GENE_TYMP;ODF3B,methylation_gene__GENE_ZNF414,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_TSPY1,rnaseq_gene__GENE_RBMY1J,methylation_gene__GENE_PIGC;C1ORF105,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_PRM2,methylation_gene__GENE_SPSB1,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_CRYGC,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_KIAA1328;C18ORF10,rnaseq_gene__GENE_FLJ43859,rnaseq_gene__GENE_KRTAP19-6,methylation_gene__GENE_UBE3B;KCTD10,methylation_gene__GENE_PTGR2,rnaseq_gene__GENE_OR4P4,methylation_gene__GENE_SUV39H2,rnaseq_gene__GENE_MYF5,methylation_gene__GENE_GMCL1,methylation_gene__GENE_MRPS28,methylation_gene__GENE_VEGFB,methylation_gene__GENE_TPP1,methylation_gene__GENE_STAMBPL1,rnaseq_gene__GENE_UCMA,methylation_gene__GENE_OBFC2A,methylation_gene__GENE_SIN3A,rnaseq_gene__GENE_SNORA28,methylation_gene__GENE_NAT14,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_ITPA,methylation_gene__GENE_KIF15;KIAA1143,rnaseq_gene__GENE_DKFZP434L192,methylation_gene__GENE_TRIM8,rnaseq_gene__GENE_OTUD6A,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_KRTAP4-11,methylation_gene__GENE_C18ORF1,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_KIF14,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_SIVA1,methylation_gene__GENE_KTI12;TXNDC12,methylation_gene__GENE_PDS5A,rnaseq_gene__GENE_ZNF735,rnaseq_gene__GENE_C21ORF131,rnaseq_gene__GENE_OR6C4,methylation_gene__GENE_ZNF160,methylation_gene__GENE_AKT1,methylation_gene__GENE_AP2B1,rnaseq_gene__GENE_PAGE3,rnaseq_gene__GENE_OR6C74,methylation_gene__GENE_FTSJD1,rnaseq_gene__GENE_KRTAP20-4,methylation_gene__GENE_FGF22,methylation_gene__GENE_FASN,rnaseq_gene__GENE_NCRNA00112,rnaseq_gene__GENE_KRTAP4-9,methylation_gene__GENE_RNF34,rnaseq_gene__GENE_OR8K3,methylation_gene__GENE_SART3,methylation_gene__GENE_GTF2A1,methylation_gene__GENE_POLL;RP11-529I10.4,methylation_gene__GENE_ZNF579,rnaseq_gene__GENE_KIR3DP1,methylation_gene__GENE_ZNF565;ZNF146,rnaseq_gene__GENE_RBMY1A1,target
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,0.11831372,-0.19959079,-0.054042384,-0.05562216,-0.0679732,-0.011355152,-0.039025616,-0.05998392,-0.042500064,0.11970968,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.086712934,-0.40416834,-0.09225615,-0.057666454,-0.061940223,-0.04061949,-0.27130222,-0.06825314,-0.09052681,0.411107,-0.7673051,-0.11783594,-0.06940588,-0.5834586,-0.1053454,-0.041330405,-0.62806576,0.040571056,-0.044886343,-0.8111719,-0.105133064,-0.12651764,0.33310714,-0.43754378,-0.31805998,-0.7440138,-0.17236899,-0.21191965,-0.08101848,-0.06664966,-0.3459951,-0.29688358,0.2580346,-0.50565994,-0.16218084,-0.8080626,-0.1489025,-0.31678388,-0.47591385,-0.14203855,-0.45716625,-0.19387476,0.015491641,0.22439401,-0.66994894,-0.17595033,-0.8801779,-0.09391567,-0.09370761,-0.0583981,-0.1572408,0.111955985,-0.63616437,-0.066061795,-0.05600812,-0.5857558,-0.0848391,-0.056521494,-0.6491363,-0.13713627,-0.14983527,-0.09401228,-0.08367701,-0.8530565,-0.51971513,-0.3560582,-0.6525222,-0.12883839,0.43944177,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,-0.106676035,-0.38900647,-0.054042384,-0.05562216,-0.0679732,-0.32110497,-0.039025616,-0.05998392,-0.042500064,-0.4435609,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.3142693,0.33306184,-0.39266425,-0.057666454,-0.061940223,-0.04061949,-0.37123922,-0.06825314,-0.09052681,-0.18786372,-0.2463396,-0.11783594,-0.06940588,-0.22701406,-0.1053454,-0.041330405,-0.34152272,-0.0569993,-0.044886343,0.45816505,-0.105133064,0.36840156,-0.7657731,-0.5437446,-0.0678453,-0.21211462,-0.17236899,-0.18480097,-0.6357242,-0.06664966,-0.16949321,-0.18402167,-0.26841587,-0.2600868,-0.16218084,0.20976685,-0.1489025,-0.078830265,0.27647913,-0.14203855,-0.1609307,-0.19387476,-0.61744976,-0.05469229,0.1768869,-0.7660205,-0.7189737,-0.09391567,-0.09370761,-0.0583981,0.36704728,0.7024666,-0.15049703,-0.066061795,-0.05600812,0.43536773,-0.0848391,-0.13937381,-1.0635854,-0.13713627,-0.14983527,-0.042701084,-0.08367701,0.57531756,0.3303791,-0.114358775,-0.118814565,-0.12883839,-0.38997218,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,0.0069584926,-0.4638552,-0.054042384,-0.05562216,-0.0679732,-0.35174832,-0.039025616,-0.05998392,-0.042500064,0.3174021,-0.05578467,-0.039873518,-0.078358516,-0.05008855,0.46107736,0.68720794,-0.49535194,-0.057666454,-0.061940223,-0.04061949,-0.24536556,-0.06825314,-0.09052681,-0.5076611,-0.4629556,-0.11783594,-0.06940588,0.08261321,-0.1053454,-0.041330405,-0.4854751,-0.32316875,-0.044886343,0.06653283,-0.105133064,-0.26368874,0.09115087,-0.45510092,0.08278797,-0.5352125,-0.17236899,0.6436997,0.64645064,-0.06664966,-0.8253418,-0.26368552,0.17390914,-0.14784999,-0.16218084,0.01678068,-0.1489025,-0.37960333,-0.33207473,-0.14203855,-0.57989234,-0.19387476,0.04927586,-0.08596879,-0.5757216,1.0757673,-0.9724383,-0.09391567,-0.09370761,-0.0583981,-0.042911015,1.0467371,0.8854344,-0.066061795,-0.05600812,-0.47014824,-0.0848391,-0.20036091,1.0198809,-0.13713627,-0.14983527,0.21456052,-0.08367701,-0.70180935,0.4178433,-0.3030697,-0.17846435,-0.12883839,0.20361008,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,-0.024415804,-0.65627503,-0.054042384,-0.05562216,-0.0679732,-0.66140723,-0.039025616,-0.05998392,-0.042500064,-0.3576767,-0.05578467,-0.039873518,-0.078358516,-0.05008855,0.042132664,-0.27631557,-0.4300453,-0.057666454,-0.061940223,-0.04061949,-0.23147112,-0.06825314,-0.09052681,0.057167053,-0.3793578,-0.11783594,-0.06940588,-0.33387458,-0.1053454,-0.041330405,-0.73982704,-0.46433255,-0.044886343,-0.51074487,-0.105133064,0.30526128,-0.5368698,-0.46171173,0.26363882,-0.078002356,-0.17236899,0.5222784,-0.03754063,-0.06664966,-0.46626204,-0.29475355,0.4683113,-0.14757103,-0.16218084,-0.31946403,-0.1489025,-0.3118671,-0.3688419,-0.14203855,-0.24038716,-0.19387476,-0.061422676,-0.16988152,-0.61451393,0.8367179,-0.66988826,-0.09391567,-0.09370761,-0.0583981,-0.38110274,-0.26415482,-0.537734,-0.066061795,-0.05600812,-0.48405862,-0.0848391,-0.21931957,0.16974635,-0.13713627,-0.14983527,-0.3959338,-0.08367701,-0.3265275,-0.00045850754,-0.37009883,0.13696726,-0.12883839,-0.039824642,-0.044386145,1
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,-0.24255216,-0.32331493,-0.054042384,-0.05562216,-0.0679732,-0.51589,-0.039025616,-0.05998392,-0.042500064,0.0410413,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.11588313,-0.11055845,-0.36459878,-0.057666454,-0.061940223,-0.04061949,-0.20438392,-0.06825314,-0.09052681,-0.71476257,-0.3857408,-0.11783594,-0.06940588,0.18525937,-0.1053454,-0.041330405,-0.04139714,-0.13446446,-0.044886343,0.012405564,-0.105133064,-0.34814656,-0.4734577,-0.22538818,-0.52617776,-0.008688915,-0.17236899,0.034574363,0.39841935,-0.06664966,-0.48371133,-0.03936217,-0.24100764,0.22141983,-0.16218084,0.011765864,-0.1489025,-0.31676033,-0.75428045,-0.14203855,-0.31316566,-0.19387476,0.31730065,-0.29827708,-0.62701654,1.1103587,-0.30852482,-0.09391567,-0.09370761,-0.0583981,-0.2909269,-0.38116452,-0.93932366,-0.066061795,-0.05600812,-0.5766058,-0.0848391,-0.14845987,-0.1601203,-0.13713627,-0.14983527,0.043908093,-0.08367701,-0.72337824,-0.44049323,-0.38158226,-0.5429198,-0.12883839,-0.5738385,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,0.483466,-0.16686518,-0.054042384,-0.05562216,-0.0679732,-0.8371746,-0.039025616,-0.05998392,-0.042500064,0.2731306,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.123728596,-0.29113105,-0.43310943,-0.057666454,-0.061940223,-0.04061949,-0.2505243,-0.06825314,-0.09052681,-0.7388322,-0.53511345,-0.11783594,-0.06940588,-0.24394193,-0.1053454,-0.041330405,-0.21032709,0.019795347,-0.044886343,-0.14071673,-0.105133064,-0.22678323,0.40721986,-0.58698833,0.30327782,-0.18454325,-0.17236899,0.1933511,-0.15180594,-0.06664966,-0.72512066,0.03243783,-0.20615314,-0.49565822,-0.16218084,0.06282994,-0.1489025,-0.34729388,-0.2931697,-0.14203855,-0.5656932,-0.19387476,-0.09524136,-0.16151343,-0.09759512,0.47011232,-0.92611897,-0.09391567,-0.09370761,-0.0583981,-0.25245798,0.2832035,-0.53586733,-0.066061795,-0.05600812,-0.69532335,-0.0848391,-0.19999197,-0.6749304,-0.13713627,-0.14983527,-0.40638992,-0.08367701,-0.7304734,-0.09188677,-0.23632146,-0.09233624,-0.12883839,-0.12667765,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,-0.2134263,-0.5327004,-0.054042384,-0.05562216,-0.0679732,-0.42143735,-0.039025616,-0.05998392,-0.042500064,-0.32558978,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.23015618,0.22932252,-0.43202597,-0.057666454,-0.061940223,-0.04061949,-0.31348443,-0.06825314,-0.09052681,-0.11649725,-0.5776551,-0.11783594,-0.06940588,-0.018845543,-0.1053454,-0.041330405,-0.5796664,-0.048114665,-0.044886343,-0.26767948,-0.105133064,0.0028612467,-0.40490693,-0.60556346,0.03965423,-0.42907158,-0.17236899,0.23230204,-0.2448849,-0.06664966,-0.5408302,-0.32023948,-0.40675116,-0.20506422,-0.16218084,-0.80798775,-0.1489025,-0.18134606,-0.014021463,-0.14203855,-0.49696615,-0.19387476,-0.2972131,-0.37323606,0.09922394,0.12038349,-1.7194473,-0.09391567,2.656581,-0.0583981,-0.35134834,-0.4355043,-0.027098883,-0.066061795,-0.05600812,-0.28971222,-0.0848391,-0.1999737,-0.1547093,-0.13713627,-0.14983527,-0.024480583,-0.08367701,0.4810398,-0.8701271,-0.3947945,-0.28515524,-0.12883839,-0.35632077,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,0.33579177,-0.20245026,-0.054042384,-0.05562216,-0.0679732,-0.52292365,-0.039025616,-0.05998392,-0.042500064,0.7730967,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.1359943,0.39273122,-0.27129087,-0.057666454,-0.061940223,-0.04061949,-0.31314316,-0.06825314,-0.09052681,-0.4703584,-0.17910326,-0.11783594,-0.06940588,-0.03235551,-0.1053454,-0.041330405,0.09345503,0.041999158,-0.044886343,-0.14617045,-0.105133064,-0.2106665,-0.18763226,-0.3663011,-0.30533704,-0.5054272,-0.17236899,0.96370816,0.058683317,-0.06664966,-0.3879346,0.24282186,0.5698472,0.046490815,-0.16218084,-0.32980204,-0.1489025,0.16957478,-0.64657754,-0.14203855,-0.41606465,-0.19387476,3.7524307,-0.17859547,-0.27119303,0.2605821,-0.5910396,-0.09391567,-0.09370761,-0.0583981,0.11459104,-0.17176673,-0.3605526,-0.066061795,-0.05600812,-0.06604358,-0.0848391,-0.039317437,0.81416935,-0.13713627,-0.14983527,0.2915006,-0.08367701,-0.32547718,-0.3673158,-0.2051516,-0.037468713,-0.12883839,0.53078085,-0.044386145,1
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,0.15599851,0.50899935,-0.054042384,-0.05562216,-0.0679732,0.3064453,-0.039025616,-0.05998392,-0.042500064,0.71434027,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.11485654,2.1115923,0.26824892,-0.057666454,-0.061940223,-0.04061949,3.1055267,-0.06825314,-0.09052681,0.32070813,2.691837,-0.11783594,-0.06940588,3.0122786,-0.1053454,-0.041330405,5.029948,3.2633908,-0.044886343,1.2478303,-0.105133064,4.8239713,4.3014197,-0.16710638,4.408075,4.7967033,-0.17236899,1.6767246,2.6365235,-0.06664966,3.4221194,2.4576173,4.619473,5.029915,-0.16218084,3.650055,-0.1489025,2.3915236,3.563434,-0.14203855,1.7204825,-0.19387476,4.899206,2.6007419,2.3827367,4.3512516,2.974469,-0.09391567,-0.09370761,-0.0583981,2.5429533,2.6548176,0.3133817,-0.066061795,-0.05600812,3.2352107,-0.0848391,0.14347187,2.0042768,-0.13713627,-0.14983527,6.3377833,-0.08367701,2.8311813,3.2830265,2.9920673,4.0921483,-0.12883839,3.54339,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,-0.020536683,0.010315206,-0.054042384,-0.05562216,-0.0679732,-0.08870731,-0.039025616,-0.05998392,-0.042500064,-0.5716245,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.44759664,0.17084461,0.07262315,-0.057666454,-0.061940223,-0.04061949,0.12393118,-0.06825314,-0.09052681,-0.35302484,-0.39384255,-0.11783594,-0.06940588,0.15885994,-0.1053454,-0.041330405,-0.40044108,-0.51500595,-0.044886343,0.48282513,-0.105133064,-0.0953413,0.51594883,-0.057999402,0.23897073,0.24658068,-0.17236899,-0.27237323,0.39114717,-0.06664966,-0.7020398,-0.11805824,-0.086075604,-0.47488725,-0.16218084,2.1071353,-0.1489025,-0.17833664,-0.25977272,-0.14203855,-0.48931035,-0.19387476,0.02983403,0.026886584,-0.26305914,0.59762836,0.53923744,-0.09391567,-0.09370761,-0.0583981,-0.17200704,1.0263867,0.2404562,-0.066061795,-0.05600812,0.7887464,-0.0848391,-0.079905584,-1.0510422,-0.13713627,-0.14983527,-0.2719842,-0.08367701,-0.45951676,-0.25856322,-0.04786743,-0.32433063,-0.12883839,-0.13983035,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,-0.43202367,0.06338708,-0.054042384,-0.05562216,-0.0679732,-0.19032535,-0.039025616,-0.05998392,-0.042500064,-0.097442694,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.21731673,-0.21172088,-0.19774906,-0.057666454,-0.061940223,-0.04061949,0.024417311,-0.06825314,-0.09052681,-0.35984257,-0.39901873,-0.11783594,-0.06940588,-0.29379755,-0.1053454,-0.041330405,-0.5934324,-0.372987,-0.044886343,-0.538387,-0.105133064,-0.6258174,-0.006511491,-0.21102078,-0.1513524,0.13943934,-0.17236899,-0.47007263,-0.22552799,-0.06664966,0.016660955,-0.32350352,0.32095647,0.04311937,-0.16218084,-0.42272723,-0.1489025,-0.31904405,-1.2967798,-0.14203855,-0.33677825,-0.19387476,-0.33905703,-0.3235177,-0.30182,-0.35789213,-0.4821451,-0.09391567,-0.09370761,-0.0583981,-0.304695,-0.6295566,-0.49290305,-0.066061795,-0.05600812,-0.051064976,-0.0848391,-0.08830931,-0.32413533,-0.13713627,-0.14983527,-0.33479252,-0.08367701,-0.5822423,-0.5118532,-0.24527606,-0.10756889,-0.12883839,-0.5341816,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,-0.24655186,-0.18402863,-0.054042384,-0.05562216,-0.0679732,-0.14086811,-0.039025616,-0.05998392,-0.042500064,-0.3419111,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.18503729,-0.016973238,-0.21692984,-0.057666454,-0.061940223,-0.04061949,-0.25838858,-0.06825314,-0.09052681,-0.729859,-0.21887025,-0.11783594,-0.06940588,-0.3336242,-0.1053454,-0.041330405,-0.31459495,-0.068984024,-0.044886343,0.095046446,-0.105133064,25.342949,3.020149,-0.25089213,-0.28739262,0.42734134,-0.17236899,-0.40326136,-0.4141842,-0.06664966,-0.26189348,-0.4376286,0.09052935,-0.14207396,-0.16218084,15.759444,-0.1489025,-0.49803838,-0.7767739,-0.14203855,-0.5411555,-0.19387476,-0.61060584,-0.18380836,0.39169326,0.092712685,0.30359626,-0.09391567,-0.09370761,-0.0583981,-0.24878038,20.77981,14.8808775,-0.066061795,-0.05600812,0.25587443,-0.0848391,-0.09749199,-0.5733021,-0.13713627,-0.14983527,-0.38752973,-0.08367701,2.2762644,-0.72870743,0.07467104,-0.19535294,-0.12883839,-0.20078926,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,1.44451,-0.04482511,-0.051822077,-0.049176347,0.15254043,-0.054042384,-0.05562216,-0.0679732,-0.1847176,-0.039025616,-0.05998392,-0.042500064,-0.27968088,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.26311463,-0.27447727,-0.20513505,-0.057666454,-0.061940223,-0.04061949,-0.22408621,-0.06825314,-0.09052681,0.33530337,-0.17329219,-0.11783594,-0.06940588,0.076965034,-0.1053454,-0.041330405,0.2849685,0.15896454,-0.044886343,-0.47407246,-0.105133064,0.005615217,-0.2525089,-0.16841377,-0.3364315,0.16480166,-0.17236899,-0.19615856,-0.17740734,-0.06664966,-0.4888248,-0.16755526,-0.33019873,0.09728566,-0.16218084,-0.23957011,-0.1489025,-0.2513446,-0.2367878,-0.14203855,-0.09189042,-0.19387476,0.2051374,-0.07647208,0.06359524,-0.3449854,-0.018050585,-0.09391567,-0.09370761,-0.0583981,-0.35513642,-0.3270712,-0.07197254,-0.066061795,-0.05600812,-0.21122235,-0.0848391,-0.081359334,-0.33299574,-0.13713627,-0.14983527,-0.51664865,-0.08367701,-0.3251917,-0.39952073,-0.08009045,0.09390213,-0.12883839,-0.4387659,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,-0.060897686,0.09882086,-0.054042384,-0.05562216,-0.0679732,0.21747206,-0.039025616,-0.05998392,-0.042500064,-0.4260386,-0.05578467,-0.039873518,5.9520774,-0.05008855,-0.40925926,-0.22930719,-0.10258005,-0.057666454,-0.061940223,-0.04061949,0.38216746,-0.06825314,-0.09052681,-0.6022656,0.096926436,-0.11783594,-0.06940588,-0.20305395,-0.1053454,-0.041330405,0.35777757,0.116164364,-0.044886343,-0.40974644,-0.105133064,-0.194712,0.4449321,-0.4066133,0.61394274,-0.37980118,-0.17236899,-0.13009949,0.04090131,-0.06664966,-0.03394475,0.06973977,-0.30978483,-0.16891249,-0.16218084,0.20808077,-0.1489025,-0.24240072,0.097213,-0.14203855,-0.14000034,1.8870982,-0.21759127,0.18001492,-0.37194628,0.17486902,0.44126302,-0.09391567,-0.09370761,-0.0583981,-0.17793278,0.3027912,-0.01976714,-0.066061795,-0.05600812,0.059364874,-0.0848391,-0.07901259,0.082436115,-0.13713627,-0.14983527,-0.29191798,-0.08367701,-0.8420603,-0.281094,-0.1521144,-0.23266485,-0.12883839,-0.38519698,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,-0.15819429,-0.36278933,-0.054042384,-0.05562216,-0.0679732,-0.153012,-0.039025616,-0.05998392,-0.042500064,-0.41903436,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.3599148,-0.32711548,-0.13647306,-0.057666454,-0.061940223,-0.04061949,-0.20694572,-0.06825314,-0.09052681,0.04621119,0.07291212,-0.11783594,-0.06940588,-0.3600575,-0.1053454,-0.041330405,0.20487483,-0.08888,-0.044886343,-0.48053357,-0.105133064,0.1057238,-0.41779748,-0.3413999,-0.2352665,-0.27121994,-0.17236899,-0.4080091,0.07726618,-0.06664966,0.14839232,-0.07588479,-0.3633831,-0.11620506,-0.16218084,-0.17760311,-0.1489025,-0.26435268,-0.79634714,-0.14203855,-0.3374291,-0.19387476,-0.32457757,-0.16696566,-0.0270023,-0.6803828,0.44249043,-0.09391567,-0.09370761,-0.0583981,-0.21898109,-0.40010336,0.06829457,-0.066061795,-0.05600812,-0.4268313,-0.0848391,-0.14770286,-0.07866399,-0.13713627,-0.14983527,-0.25840455,-0.08367701,-0.56172085,-0.61007875,-0.20731549,-0.009710776,-0.12883839,0.03691587,-0.044386145,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,-0.065535456,0.1872972,-0.054042384,-0.05562216,-0.0679732,0.17281395,-0.039025616,-0.05998392,-0.042500064,-0.4770258,-0.05578467,-0.039873518,-0.078358516,-0.05008855,-0.44084004,-0.39028844,-0.13189393,-0.057666454,-0.061940223,-0.04061949,0.022874672,-0.06825314,-0.09052681,-0.28748298,-0.0020908907,-0.11783594,-0.06940588,-0.14246824,-0.1053454,-0.041330405,-0.30614156,-0.49172103,-0.044886343,-0.43450314,-0.105133064,0.083519705,-0.29646793,-0.103622414,-0.49001828,-0.26676744,1.5138621,-0.4567925,-0.1382378,-0.06664966,-0.7412539,-0.16507079,-0.3946102,-0.39746624,-0.16218084,-0.28609222,-0.1489025,-0.19295362,-0.06630271,-0.14203855,-0.55696946,1.4871182,-0.43664822,-0.052070305,-0.19893396,-0.6050552,0.5969747,-0.09391567,-0.09370761,-0.0583981,-0.27984175,-0.6184622,0.30714184,-0.066061795,-0.05600812,-0.3475766,-0.0848391,-0.12534957,-0.3250453,-0.13713627,-0.14983527,0.010861545,-0.08367701,-0.77625954,-0.6785832,-0.2154815,2.1334262,-0.12883839,-0.39607993,-0.044386145,1
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.050053358,-0.039174013,-0.04482511,-0.051822077,-0.13275963,-0.33730608,-0.054042384,-0.05562216,-0.0679732,-0.30592522,-0.039025616,-0.05998392,-0.042500064,-0.36656636,-0.05578467,-0.039873518,-0.078358516,-0.05008855,0.15145907,-0.32323384,-0.2799515,-0.057666454,-0.061940223,-0.04061949,-0.13225915,-0.06825314,-0.09052681,-0.20657809,-0.53103614,-0.11783594,-0.06940588,-0.7596183,-0.1053454,-0.041330405,-0.27805656,-0.24984981,-0.044886343,-0.29871875,-0.105133064,-0.34979987,-0.18726523,-0.44692805,-0.5589561,-0.19290704,-0.17236899,-0.33822018,-0.43334898,-0.06664966,-0.12211562,-0.37543547,-0.35536742,-0.2740264,-0.16218084,0.068618275,-0.1489025,-0.45900372,-0.00074283336,-0.14203855,-0.15061197,-0.19387476,-0.51673424,-0.3371141,-0.32497826,0.13936988,-0.28359488,-0.09391567,-0.09370761,-0.0583981,-0.25282425,-0.702236,0.31920886,-0.066061795,-0.05600812,-0.89333296,-0.0848391,-0.23719054,-0.5782963,-0.13713627,-0.14983527,-0.16201353,-0.08367701,-0.21075821,-0.5167762,-0.28482056,-0.35912904,-0.12883839,-0.11309687,-0.044386145,0
