rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_TTTY6B,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_CT47A1,rnaseq_gene__GENE_SNAR-I,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_OR2W1,methylation_gene__GENE_TMEM177,methylation_gene__GENE_CDC42,methylation_gene__GENE_FBXL2,methylation_gene__GENE_NRXN2,methylation_gene__GENE_C16ORF80,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_NOC2L;KLHL17,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_IQCC,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_ARL13B,methylation_gene__GENE_PXMP3,methylation_gene__GENE_ZNF787,methylation_gene__GENE_TRIB3,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_AZIN1,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_KRTAP20-4,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_TOR1A,methylation_gene__GENE_TKT,methylation_gene__GENE_MIR1181;CDC37,methylation_gene__GENE_LDLR,methylation_gene__GENE_PREB,methylation_gene__GENE_SLC35B1,methylation_gene__GENE_RASA1,methylation_gene__GENE_PLEKHJ1;SF3A2,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_SQLE,methylation_gene__GENE_NT5C,methylation_gene__GENE_GGCT,methylation_gene__GENE_CISD2;UBE2D3,methylation_gene__GENE_ZNF672,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_CAMK2D,methylation_gene__GENE_FOXC1,methylation_gene__GENE_B3GNTL1,methylation_gene__GENE_CASKIN2;TSEN54,rnaseq_gene__GENE_C15ORF43,methylation_gene__GENE_NLRX1,methylation_gene__GENE_HERPUD2,rnaseq_gene__GENE_OR6B1,rnaseq_gene__GENE_SSX3,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_TMEM141,methylation_gene__GENE_DPP7,methylation_gene__GENE_CWF19L2,methylation_gene__GENE_TMEM160,methylation_gene__GENE_HNRPA1L-2;HNRNPA1,methylation_gene__GENE_EIF6,methylation_gene__GENE_SIK3,methylation_gene__GENE_IL4R,rnaseq_gene__GENE_DEFB110,methylation_gene__GENE_LSM12,methylation_gene__GENE_GRK4;NOP14,methylation_gene__GENE_ERCC5,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_LGALS14,methylation_gene__GENE_YAP1,methylation_gene__GENE_PRCP;C11ORF82,methylation_gene__GENE_NEIL3,methylation_gene__GENE_ARG2,methylation_gene__GENE_ZNF444,methylation_gene__GENE_FICD,methylation_gene__GENE_SCAMP2,methylation_gene__GENE_ARL6IP5,methylation_gene__GENE_FIZ1;ZNF524,rnaseq_gene__GENE_XAGE5,methylation_gene__GENE_MRPL34,methylation_gene__GENE_TAF1B,methylation_gene__GENE_DAP3;YY1AP1,methylation_gene__GENE_U2AF2,methylation_gene__GENE_EPC1,rnaseq_gene__GENE_OR4D2,methylation_gene__GENE_ADAM17,methylation_gene__GENE_ZNF394,methylation_gene__GENE_CXXC1;MBD1,rnaseq_gene__GENE_C11ORF64,rnaseq_gene__GENE_OR7G1,methylation_gene__GENE_KIAA1328;C18ORF10,methylation_gene__GENE_TRAF6,rnaseq_gene__GENE_SNAR-B2,methylation_gene__GENE_TRAF5,methylation_gene__GENE_SLC15A4,methylation_gene__GENE_STX17,target
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.014757961,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,0.40879434,0.2215824,0.024388613,0.058920022,0.23715393,0.6446471,0.32923594,-0.077757016,-0.07707038,0.06958695,0.8228489,0.18170229,0.32561365,0.27640182,0.5793785,-0.1547675,-0.14925936,-0.165102,0.6365933,0.04888144,-0.09609405,0.056880694,0.8954189,0.34849346,0.07976182,0.015363723,0.13729237,0.12634338,-0.00089115766,0.5106974,-0.11409981,0.5782425,0.009029532,-0.13438453,1.1371717,-0.22925687,0.35392275,-0.090159975,-0.08950543,0.040927697,0.44944233,-0.14671578,0.3095882,0.020161042,-0.0807927,-0.1779356,0.25074264,0.6928898,0.7840979,0.13564609,0.4283426,-0.64020497,0.82445484,0.6676433,-0.00041115287,-0.05913073,0.014740129,0.24526954,0.312566,1.0643959,-0.19943407,0.04136386,0.40547195,0.66288596,-0.04045788,0.7028765,0.15142067,1.2662222,0.41913983,0.46136674,-0.121873505,0.06657315,0.8718569,0.40283287,1.2123486,0.022358352,-0.08726569,0.13279904,0.70451075,0.16167581,-0.07561139,3.205124,0.5327469,0.13980876,-0.10970624,1.621121,0.700197,0.5062569,1
0.0,0.0,0.0,0.0,0.0,0.0,-0.22912736,0.0,0.0,0.0,0.0,0.0,-0.08164525,0.6662859,-0.18638735,-0.16516063,-0.3674576,0.08460842,-0.7220002,-0.5229768,0.0,0.20847867,-0.03529996,-0.31567344,-0.54518944,-0.3591024,-0.6287989,-0.7303123,-0.446233,0.102406174,-0.51907235,-0.4513136,0.0,-0.4095231,-0.4957175,-0.4706251,-0.8670251,-0.47081345,-0.7597297,-0.59556776,-0.24414025,-0.6339119,0.0,-0.27127334,0.24672934,-0.60490036,-0.63699824,-0.7118214,-0.81750727,-0.2243824,-0.21464936,-0.5470467,-0.82108665,0.0,-0.8946263,-0.5383278,0.0,0.0,-0.60131735,-0.8803697,0.050836094,0.36065075,-0.5821979,-0.74725956,-0.9166148,-0.7270316,-0.85599023,0.0,-0.6276767,-0.76943445,-0.6330592,-0.47473678,0.0,-1.0210532,-1.153751,-0.2736961,-0.3434505,-1.0208431,-0.68472725,0.35088786,-0.7324581,-0.5554035,0.0,-1.3068032,-1.1202699,-1.0933989,-0.8305638,-0.3302864,0.0,-0.73614204,-1.1574385,0.5309954,0.0,0.0,-0.78138375,-0.6078182,0.0,-0.5509898,-1.077291,-0.15769528,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.10269089,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,-0.14586718,-0.19924022,-0.2785884,-0.25053838,-0.08018694,0.1790724,-0.50823915,-0.32709813,-0.07707038,-0.14972922,0.1890382,-0.44927415,-0.8717701,-0.8122517,-0.8318186,-0.5241648,-0.2623074,-0.5697673,-0.7081579,-0.4234953,-0.09609405,-0.34076476,-0.6867817,-0.48850122,-0.6575487,-0.36960873,-0.87176436,-0.58679646,-0.8671441,-0.6234319,-0.11409981,-0.6713089,-1.0075365,-0.33897707,-0.42699477,-0.70681924,-0.59865505,-0.35527182,-0.59162754,-0.6889906,-0.69785166,-0.14671578,-0.68603444,-0.23058712,-0.0807927,-0.1779356,-0.5208557,-0.7857951,-0.5607607,0.21150401,-0.5180502,0.18081449,-0.69350225,-0.09300494,-0.7019325,-0.05913073,-0.69383353,-1.1909412,-0.62563115,-0.43599343,-0.19943407,-0.7158223,-0.22572233,-0.7462644,-0.9221779,-0.9304462,-0.9168162,-0.5551502,-0.9059137,-0.74020857,-0.121873505,-0.9178792,-0.14082685,-0.9410442,-0.7740101,-0.23880693,-0.08726569,-0.60087174,-0.85149676,0.062412046,-0.07561139,-0.15943184,-0.61266255,-0.79912275,-0.10970624,-1.0675936,-1.0705525,-0.61030895,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.13001733,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,-0.011054861,-0.05442686,-0.15540221,-0.08330019,-0.67503554,-0.15356667,-0.57935625,-0.16836701,-0.07707038,-0.19837233,-0.051729366,-0.31609893,-0.5528092,-0.5799087,-0.7500119,-0.31077057,-0.19743526,-0.32045147,-0.052932028,-0.23513475,-0.09609405,-0.44679728,-0.4662967,0.1146759,-0.22261737,-0.3463247,0.26304442,-0.61894464,-0.7262981,-0.47456226,-0.11409981,0.20779873,-0.1314395,-0.7944843,-0.5731054,-0.5877822,-0.9865647,-0.2558665,-0.5250532,-0.61672175,-0.8176572,1.5440404,-0.8948277,-0.6073244,-0.0807927,-0.1779356,-0.6120516,-0.48130634,-0.23838575,-0.8513692,-0.77346647,0.35485157,-0.12731709,-0.52063966,-0.30227646,-0.05913073,-0.5066179,-0.9541158,-0.773939,-0.586593,0.79140866,-0.8569022,-0.64864373,-1.0711714,-0.754709,-1.2254311,-0.8755428,-0.41068974,-0.85948634,-0.5079055,-0.121873505,-0.8706969,-1.076014,-0.88080126,-0.885584,-0.21821646,-0.08726569,-0.3042753,-0.7939106,0.08778676,-0.07561139,-0.15943184,0.21363024,-0.06476179,-0.10970624,-0.3581304,-0.05350498,-0.2342206,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,22.649546,-0.044065263,0.09731755,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,-0.054978088,-0.22869305,0.060216065,-0.007084011,-0.103259176,-0.3458491,0.44931334,0.06898321,-0.07707038,-0.03192963,-0.18766852,1.1740503,0.41748375,0.15432881,0.45302674,1.0964884,-0.109798014,-0.34359682,0.16481568,0.3476595,-0.09609405,0.354342,0.2544976,0.87358993,0.47298416,-0.17052028,0.17240575,0.41957328,0.32156244,0.43217614,1.4967643,0.98898375,-0.15940024,2.2909203,0.5562763,0.17299666,0.18526214,-0.046569735,-0.04429183,0.6936491,0.4495781,1.9545916,-0.11543891,16.292341,-0.0807927,-0.1779356,0.47502092,0.38832805,0.11020357,0.42972252,0.4492354,-0.37795562,1.0137304,5.197583,0.18401796,-0.05913073,1.4001878,0.48040786,0.07970567,0.45982644,-0.19943407,0.2073519,-0.1508852,2.3223436,0.57866323,0.07663931,0.89876145,0.17583957,1.1015387,0.4803226,-0.121873505,0.4826056,0.7020093,1.2247406,0.37115484,0.034063395,-0.08726569,0.35126704,1.353029,0.12898876,-0.07561139,4.770443,0.95411557,0.7156766,-0.10970624,0.5475217,0.590508,0.17641123,0
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,0.09470384,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,0.117359914,0.007374214,0.00051187584,0.48649606,0.013042538,-0.29146394,-0.23971258,0.31016856,-0.07707038,-0.13609688,0.782181,-0.15690587,-0.36038184,-0.12396503,-0.13870794,-0.4334992,-0.13034323,0.022434209,-0.24843064,-0.08058386,-0.09609405,-0.6013431,-0.38471764,0.017490093,-0.3998673,8.6043005,-0.06656408,-0.38430035,-0.25037807,0.017987683,1.8796668,-0.29015777,0.8717898,-0.41931742,-0.21422192,0.18139589,0.09607654,-0.11612421,-0.35165203,0.019587602,-0.2554235,-0.14671578,0.05881058,-0.023321899,-0.0807927,-0.1779356,-0.2414685,-0.3320505,0.7982817,-0.08642609,0.31723982,-0.14796275,-0.13754424,0.035755977,0.18397973,-0.05913073,-0.12876616,-0.72460634,-0.25000083,0.060240395,-0.19943407,-0.22842032,-0.49650326,0.16262932,-0.70953953,-0.06509796,-0.5078447,0.6989917,-0.5827508,-0.27679104,-0.121873505,-0.3433282,-0.32436496,-0.07506178,-0.28891018,0.33286932,-0.08726569,-0.030421272,0.0013463709,0.3272495,-0.07561139,-0.15943184,-0.2349805,-0.2805104,-0.10970624,-0.3825787,-0.097918734,0.4621111,0
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,0.0028052388,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,0.1544708,-0.149063,-0.1799709,0.07478013,-0.06273501,0.022029076,-0.35543925,-0.22261223,-0.07707038,0.46267998,1.1363206,0.16337676,-0.023827782,-0.00018640205,20.954342,-0.050484944,-0.4759955,-0.1966186,0.044567414,-0.106814414,-0.09609405,-0.1520186,-0.30474472,-0.09688187,-0.54234946,0.0008310007,-0.0071514538,-0.43984643,-0.21929844,-0.41483408,-0.11409981,-0.20786002,-0.43761086,-0.59190714,0.06694748,0.47152555,-0.024075253,-0.35274252,-0.062528364,-0.345371,0.63732773,-0.14671578,0.57310647,-0.1343806,-0.0807927,-0.1779356,-0.60924107,0.2922518,3.0277016,0.4591112,-0.37058634,-0.47580445,-0.2616881,-0.37641752,-0.39679223,-0.05913073,0.006147578,0.7461422,-0.49441838,-0.25325173,-0.19943407,-0.12165779,-0.33688033,-0.5006924,0.03152555,-0.00934658,-0.49882787,0.5404022,-0.5684387,1.6103863,-0.121873505,-1.0067575,-0.404953,-0.82710195,-0.2752981,-0.29463267,-0.08726569,0.30011824,-0.6541897,0.3303991,-0.07561139,-0.15943184,-0.40053967,-0.44450462,-0.10970624,-0.6565707,-0.3188567,-0.5231717,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,0.1793072,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,1.2366594,0.95676225,-0.011293291,0.34418988,0.6403523,21.614855,-0.015494708,0.11032164,-0.07707038,-0.271475,0.5021036,0.29963312,20.829605,-0.11649131,1.0327361,20.901516,-0.2957806,-0.049623,-0.24302854,0.6630339,-0.09609405,20.786922,0.73008156,1.5860201,-0.3781636,0.50585204,1.4652075,1.6295128,20.352156,20.205177,-0.11409981,0.38525826,0.39103043,0.22868328,-0.055909026,2.052327,20.128162,0.00065538875,0.01626513,9.556941,0.5739193,-0.14671578,-0.25384682,1.190492,-0.0807927,-0.1779356,19.675495,1.068138,0.342649,-0.69651616,1.4625257,0.8052562,19.336277,-0.15843293,1.8335202,-0.05913073,0.07802355,1.8958035,0.78325385,18.866245,-0.19943407,-0.010005505,-0.5380782,-0.3198121,18.679472,19.071867,1.3496995,0.56337273,0.4609646,19.069084,-0.121873505,0.19134119,0.0067678955,0.85450834,18.34924,0.06990195,-0.08726569,-0.07463259,-0.4326658,-0.6038056,-0.07561139,-0.15943184,18.110823,0.05712559,-0.10970624,0.34241316,1.3521683,-0.047890108,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.010382011,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,0.098996736,-0.06805756,-0.008525574,0.071654536,0.24863681,-0.38378006,-0.44710726,0.2196095,-0.07707038,0.12187344,0.21945567,0.09367852,0.040795892,0.6572812,0.82535267,1.0758216,-0.15326555,-0.21251506,0.10743663,0.06553246,-0.09609405,0.43159896,2.1612048,0.24655955,0.97793865,0.5195804,0.65550756,1.4643042,0.5621087,0.072928876,-0.11409981,0.32730472,0.08972681,1.2759217,0.4249583,0.4995328,0.7006706,0.14431337,-0.42659113,0.8494156,0.81472474,1.8113967,0.18966113,-0.10795466,-0.0807927,3.5166004,0.37801605,-0.093785994,-0.067991726,0.40151346,19.487568,0.13931245,0.68812656,-0.31129825,0.79334027,-0.05913073,0.5028265,0.12193524,0.65953267,0.31436476,-0.19943407,-0.22630723,1.1718923,0.3401215,-0.09361991,0.29576838,0.58894706,-0.18925013,0.4283128,-0.10777612,-0.121873505,0.0785534,1.0288413,1.0233417,1.1758833,-0.01435516,-0.08726569,0.42535314,0.87829715,0.46871293,-0.07561139,-0.15943184,0.3012251,0.74457276,-0.10970624,0.31062263,-0.6147325,0.21275748,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.047100335,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,-0.28034872,-0.25131875,-0.005128886,-0.19728482,-0.027547756,-0.37428325,0.24366236,-0.10332778,-0.07707038,0.33197507,-0.27353016,0.07476988,0.14886144,0.04546465,0.11599847,0.750854,-0.4461487,-0.41489497,0.3769589,0.17528749,-0.09609405,-0.39257866,0.61924464,0.25766042,0.035157133,-0.060152885,-0.0068456484,-0.104589395,0.4209829,0.008015698,-0.11409981,0.08759892,0.3636723,0.24367729,-0.0740171,-0.29512691,0.3564989,-0.14089279,0.38580984,0.3586394,-0.083997175,-0.14671578,-0.40331256,0.3897223,-0.0807927,-0.1779356,0.46254528,-0.09231761,0.20905869,0.3049926,0.290283,-0.38424072,0.3599296,-0.45167392,0.008762696,-0.05913073,-0.025126267,0.32754472,-0.22847635,-0.14582695,-0.19943407,0.00955525,0.17339806,0.1102283,-0.72330195,0.08650752,-0.15892906,-0.1252493,0.3134049,0.13006777,0.9162963,-0.28250223,-0.0010188606,0.5724404,0.21708523,-0.36999893,-0.08726569,0.08666274,0.42592934,0.52903295,-0.07561139,-0.15943184,0.3551795,0.708173,-0.10970624,0.06934114,-0.4943468,-0.22999382,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,0.04045696,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,-0.05629075,0.19285858,-0.18341331,-0.032440085,0.0849853,0.45995578,0.01808621,0.1819414,-0.07707038,-0.2506609,-0.31319526,0.6065692,0.2079746,-0.24286,-0.104025975,-0.11772377,-0.33697376,-0.27890736,-0.38674933,-0.25910005,-0.09609405,-0.01476445,0.5742226,-0.16590288,0.40438265,0.10589627,0.13562174,0.5787105,0.0981508,-0.104628004,-0.11409981,0.11798897,0.12639247,0.12482952,0.60851663,-0.6963346,0.034003362,0.11999632,-0.28622055,0.19486438,0.15115602,-0.14671578,0.33395767,0.34818998,-0.0807927,-0.1779356,-0.30448934,0.3729547,-0.38470227,-0.1977961,0.1305424,0.33555478,-0.022280602,0.7223133,0.25569463,-0.05913073,0.0014561806,-0.19291492,-0.009569291,1.8172438,-0.19943407,-0.14944491,0.11375588,0.5762407,0.25867242,-0.0068733073,0.29793093,-0.5309895,0.653423,0.2712272,-0.121873505,-0.38403112,0.265152,0.5448664,0.57482886,0.120364726,-0.08726569,0.294191,0.19683526,0.5917389,-0.07561139,-0.15943184,-0.2530368,0.29266533,-0.10970624,-0.15067229,0.07911235,-0.00012067028,0
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.06675812,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,-0.25177467,-0.20499474,-0.22826597,-0.2883894,-0.1735587,-0.34477663,0.02795074,-0.34010193,-0.07707038,0.15583381,-0.084776886,0.07850579,-0.09434541,-0.08647521,-0.16112861,-0.24872844,-0.53087634,0.06595373,0.049793575,-0.18990147,-0.09609405,-0.18297109,-0.052599307,-0.37724134,-0.23850252,-0.037167586,-0.20971249,-0.19757281,-0.06463174,-0.0127843665,-0.11409981,0.10348946,-0.29454258,-0.2657503,0.11013757,-0.3153102,-0.34998408,-0.33881146,-0.16508976,-0.17055038,-0.41590148,-0.14671578,-0.23157504,-0.18672931,-0.0807927,-0.1779356,-0.17847688,0.092617966,-0.2560186,0.07374429,-0.37474167,-0.25827694,0.2471853,-0.30917773,-0.4474684,-0.05913073,-0.028812347,-0.06661876,-0.5244702,0.1397713,-0.19943407,-0.14488651,-0.14989187,-0.15409897,-0.691758,-0.21592575,-0.07841614,-0.1536818,0.54483354,0.3211749,-0.121873505,-0.4588061,-0.79907715,-0.30159906,-0.71575016,-0.25794607,-0.08726569,-0.14717841,-0.034215666,0.46135998,-0.07561139,-0.15943184,-0.007821671,-0.062400095,-0.10970624,0.34487522,-0.5318385,-0.4325934,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.1656979,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,-0.18178688,-0.2931114,0.0075034616,-0.4146801,-0.17701519,-0.041269936,0.24300231,0.03143939,-0.07707038,0.20107037,-0.18205035,-0.11104898,0.13161324,0.29637158,-0.41838777,-0.027453482,-0.37067738,-0.3719666,-0.40583462,-0.4135291,-0.09609405,-0.47950733,-0.25632942,-0.24421598,-0.708617,-0.07397967,-0.43844604,-0.66691417,-0.21785791,0.18166797,-0.11409981,-0.16875048,0.10107529,-0.11913359,0.32319558,-0.5011906,-0.30490533,-0.30055666,0.5440636,0.061294686,-0.2078668,-0.14671578,-0.25949603,-0.70465606,-0.0807927,-0.1779356,0.14874959,-0.4606229,-0.25234905,0.017244274,-0.015530136,-0.6806204,-0.28699297,-0.5246153,-0.17616537,-0.05913073,0.1599675,-0.22470981,-0.05706577,-0.31675422,-0.19943407,0.04516915,2.0326126,-0.0049180933,0.18358181,0.00015088418,-0.33255756,-0.0044883983,-0.13197847,-0.18110596,-0.121873505,-0.58166444,-0.031208647,-0.14861228,-0.5443607,-0.3667362,-0.08726569,0.060128406,-0.115024276,0.3666031,-0.07561139,-0.15943184,0.24600932,-0.24331117,-0.10970624,-0.1071937,0.38606358,-0.055962764,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,0.027559832,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,0.1521368,0.3453299,0.081291035,-0.040219545,0.56654084,0.51042145,21.379553,21.31923,-0.07707038,-1.1833055,1.1604048,0.4967559,1.9413896,1.2595096,0.45057994,0.69573647,-0.07716039,1.9589926,0.325598,0.31938323,-0.09609405,0.20775764,20.326765,1.0235654,2.5690002,0.050429508,1.3415078,0.7813393,0.7325657,0.60544586,-0.11409981,0.0019271609,1.8053923,0.61756235,0.09823842,0.15382439,-0.098016724,0.018830078,0.42784968,0.2336303,0.2233976,-0.14671578,0.044537902,1.1358954,-0.0807927,-0.1779356,0.22446705,-0.12970452,0.34641814,-2.2845428,1.9022188,-0.31790802,2.3899717,0.058205955,0.16442339,-0.05913073,2.6566374,-0.48815387,0.30377123,1.6622806,-0.19943407,-0.35799095,0.4574353,0.43846884,0.9291347,0.17933683,0.56717503,0.79683775,0.9538627,0.13550484,-0.121873505,2.7495265,2.759272,18.439089,1.0401789,0.32062364,-0.08726569,0.20973839,0.74106914,0.268714,-0.07561139,-0.15943184,0.17081821,0.08696672,-0.10970624,0.7712408,1.025493,0.49082687,0
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.00070085516,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,-0.15445559,-0.026637884,0.00592009,0.0585227,0.5067529,-0.4233667,0.62987024,-0.16847765,-0.07707038,0.2372654,-0.3007013,0.42748314,0.7295811,0.05064632,0.37783164,1.046249,-0.07426212,-0.30080688,0.7022342,0.29105505,-0.09609405,0.31463045,1.2373303,0.2743028,0.4975068,0.056156803,-0.09219879,0.8540263,0.667086,0.8752613,-0.11409981,0.6994149,1.0045993,0.55422425,0.06539252,0.019837966,0.95459324,0.21857218,-0.18224669,0.2953788,0.54502434,-0.14671578,0.36779922,-0.20604876,-0.0807927,-0.1779356,0.24922504,0.012181041,-0.03695031,0.543068,0.6884326,-0.056034755,0.91457355,0.019366346,0.4822285,-0.05913073,1.1288288,0.45909894,1.3963526,0.37096348,-0.19943407,0.70165956,0.9567887,0.28212425,0.3418967,0.7851478,0.5327831,0.4686602,1.0431647,0.3654085,-0.121873505,1.0436693,0.7643153,1.5520911,0.10879281,-0.1854009,-0.08726569,0.48663053,1.0715485,0.67832303,-0.07561139,-0.15943184,0.89656335,0.65168107,-0.10970624,1.2476884,0.38346148,0.31914902,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.12687933,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,-0.062219325,-0.089734785,-0.11713527,0.09915331,-0.06309092,-0.06174478,0.39715156,0.6209976,-0.07707038,0.29843485,-0.07937852,0.44738868,0.79386103,-0.3548811,0.23349741,0.34059313,-0.2815725,-0.256969,0.31465065,0.037292738,-0.09609405,0.6875679,1.0434852,0.4917659,0.6559642,0.17900878,0.49704745,1.1080111,0.1942514,0.48190704,-0.11409981,1.0187234,0.30302143,0.55568546,0.69208497,0.13560624,0.32385534,0.07986744,0.35328743,0.30326384,-0.19475003,-0.14671578,-0.054564588,-0.4347491,-0.0807927,-0.1779356,0.35051546,0.30024785,0.011188912,0.47067478,0.56018513,-0.4287773,1.3943046,0.031509142,0.5160918,-0.05913073,0.8454159,0.47683683,0.018011885,0.6827283,-0.19943407,0.19848585,-0.019690072,0.21613002,0.058031112,0.3000642,1.1170287,0.9150285,1.7631019,0.2480755,-0.121873505,-0.12318354,0.29468006,1.041638,1.1205204,-0.174507,-0.08726569,-0.14134452,1.3773061,-0.8919045,-0.07561139,-0.15943184,0.6078248,0.7663212,-0.10970624,0.9260517,1.200232,0.108897135,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.0059658554,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,-0.10542582,-0.19173177,0.017550291,0.07284586,0.015255955,-0.3273416,0.49309316,0.31555858,-0.07707038,0.23100634,0.45193577,0.3546492,0.63197243,0.6943196,0.69596016,0.6830533,20.960104,-0.38112074,0.9522979,0.18458666,-0.09609405,0.7051042,1.2790691,-0.027332298,1.4553608,0.19200987,3.917647,1.4703385,0.2211004,0.38860804,-0.11409981,1.199581,0.539549,0.7624504,0.15986632,0.32883725,0.1918407,0.13886274,0.27618667,0.007947978,-0.10454012,-0.14671578,0.97732145,0.27466273,-0.0807927,-0.1779356,0.11066128,0.20178893,0.19317855,0.39584297,0.30450872,-0.31273368,0.67653,0.10914456,0.42764077,-0.05913073,1.5499767,8.303325,0.47697505,0.33364588,-0.19943407,0.47631848,0.12568906,0.6969365,0.60293,0.21851276,0.6890533,1.4039582,0.9652757,0.27675575,-0.121873505,0.380517,0.11272485,1.3171521,0.62980944,0.3603855,-0.08726569,-0.19463684,1.1053276,0.04106086,-0.07561139,-0.15943184,0.039618835,0.8754547,-0.10970624,15.760027,-0.35932842,3.631063,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.06569269,-0.059945107,-0.06121572,-0.061869785,-0.062024266,-0.07577963,-0.10440329,-0.27185005,-0.04313791,-0.050425977,0.32905808,-0.2060873,0.14421195,0.20602866,-0.07707038,0.1207139,-0.011746857,0.50112325,0.120579585,0.13650824,0.36819717,0.5031576,-0.3477311,-0.37798843,0.5679241,0.29943734,-0.09609405,0.21503481,0.6482846,0.652172,0.7746599,-0.1013929,-0.13524202,0.645194,0.29861933,0.18874986,-0.11409981,0.43563917,0.83866066,1.2635307,-0.2961143,0.3219257,0.15909867,-0.03815403,0.4994472,0.33030045,-0.06619581,-0.14671578,0.2480464,0.1950608,-0.0807927,-0.1779356,0.50648004,0.18359688,0.21629706,0.2960186,0.2293341,-0.30584845,-0.10655723,-0.46143728,0.45245475,-0.05913073,0.18063915,-0.19627984,0.55034286,-0.014996702,-0.19943407,0.6195165,2.9655514,0.4309278,0.5466523,-0.13312992,0.6355778,0.03005962,0.59052455,0.023056744,-0.121873505,0.33779627,0.014897423,0.7192092,0.6495642,-0.13435408,-0.08726569,0.19352482,0.6568212,0.034958865,-0.07561139,-0.15943184,0.246748,0.5031958,-0.10970624,0.12750871,0.551574,-0.0935689,1
