rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_SNAR-I,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_C11ORF64,methylation_gene__GENE_FHOD3,methylation_gene__GENE_TMEM177,methylation_gene__GENE_ZNF296,methylation_gene__GENE_NRXN2,methylation_gene__GENE_HIST1H4C,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_HIC1,methylation_gene__GENE_FBXL2,methylation_gene__GENE_ACPL2,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_NPS,rnaseq_gene__GENE_KRTAP20-3,methylation_gene__GENE_SRD5A1;NSUN2,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_SPINT4,methylation_gene__GENE_EMP1,rnaseq_gene__GENE_CT47A1,methylation_gene__GENE_RAB6B,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_IQCC,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_AARS;EXOSC6,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_ZNF787,methylation_gene__GENE_TRIB3,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_NRCAM,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_RPLP2,rnaseq_gene__GENE_IFNA16,rnaseq_gene__GENE_NOX3,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_PLEKHJ1;SF3A2,methylation_gene__GENE_FADS1;MIR1908,methylation_gene__GENE_ZNF672,methylation_gene__GENE_RASA1,methylation_gene__GENE_NT5C,rnaseq_gene__GENE_OR7D4,methylation_gene__GENE_ASAP3,methylation_gene__GENE_SQLE,methylation_gene__GENE_PREB,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_PHYH,rnaseq_gene__GENE_SSX3,methylation_gene__GENE_SAMD10,methylation_gene__GENE_ZHX2,rnaseq_gene__GENE_BHLHE23,methylation_gene__GENE_FOXC1,rnaseq_gene__GENE_PTH,methylation_gene__GENE_PARVB,rnaseq_gene__GENE_OR6B1,rnaseq_gene__GENE_GHSR,methylation_gene__GENE_RAB40B,rnaseq_gene__GENE_CSHL1,methylation_gene__GENE_UNG,methylation_gene__GENE_ACADM,methylation_gene__GENE_ZCCHC11,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_TMEM160,rnaseq_gene__GENE_OR5H14,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_EIF6,methylation_gene__GENE_HIST1H3H,methylation_gene__GENE_IL4R,methylation_gene__GENE_CWF19L2,rnaseq_gene__GENE_OTOL1,methylation_gene__GENE_HNRPA1L-2;HNRNPA1,rnaseq_gene__GENE_OTOR,methylation_gene__GENE_ZNF444,methylation_gene__GENE_NIPA1,rnaseq_gene__GENE_OR8D4,rnaseq_gene__GENE_LCN15,methylation_gene__GENE_KBTBD6,rnaseq_gene__GENE_SSX9P,methylation_gene__GENE_PLA2G16,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_SNORA54,methylation_gene__GENE_NETO2,methylation_gene__GENE_PAK1,methylation_gene__GENE_FICD,methylation_gene__GENE_FGFBP3,methylation_gene__GENE_ARG2,target
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,0.08554608,0.40879434,0.3501614,0.058920022,0.006756701,0.98412716,0.09069368,0.024388613,-0.2232188,0.39111352,-0.078769214,-0.05375852,0.6446471,-0.115279995,0.12235895,-0.054619074,-0.25099206,-0.059945107,-0.025694774,-0.07671373,0.18170229,-0.07707038,0.06958695,-0.05610869,-0.1547675,-0.14925936,0.35765126,0.4358272,0.44655526,0.32561365,0.056880694,-0.05999517,-0.06817627,-0.108833104,0.37890273,-0.165102,0.33081737,0.5106974,-0.0687741,-0.22925687,-0.00089115766,0.009029532,-0.12458608,-0.22458452,0.5782425,0.13729237,0.35392275,0.9844302,-0.1779356,-0.008949445,0.0322174,-0.105781555,-0.08950543,-0.15906872,0.21215016,-0.0807927,0.43821466,4.121698,-0.11265257,0.4094541,0.10510191,0.3734606,0.0423214,0.4283426,-0.07800698,0.25074264,0.82445484,0.5786878,-0.00041115287,0.13564609,-0.13132356,-0.64020497,-0.16934597,0.7028765,0.8890245,-0.12419063,4.2580233,-0.112361304,-0.12937783,0.13970456,1.0643959,-0.08857027,-0.115679696,-0.09591379,0.4247568,0.15142067,-0.03582838,-0.04045788,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,0.18015146,0.14452128,-0.039853986,-0.078949206,0.35977462,-0.076208994,0.024667863,0.05638351,-0.042362217,0.45498177,-0.078769214,-0.05375852,0.39312455,-0.115279995,-0.2475582,-0.054619074,-0.18630236,-0.059945107,-0.017850688,-0.07671373,-0.009944397,-0.07707038,0.19556719,-0.05610869,-0.15386306,-0.31664643,0.32699937,0.18544394,0.67491704,0.03123606,0.18263853,0.40118834,-0.06817627,-0.108833104,-0.13364081,-0.20952624,0.48001337,0.09404627,-0.093167715,0.39092666,0.001903408,0.09247443,-0.12458608,-0.14444874,-0.062475227,0.6232768,0.41675606,-0.071721144,-0.1779356,0.48757192,0.28326163,-0.105781555,0.32743785,-0.15906872,0.5381038,-0.0807927,-0.24195695,1.4670734,-0.11265257,0.26945922,0.030987324,0.92280096,0.057229817,0.48063934,-0.07800698,-0.090279125,0.2039124,0.2511028,0.27159128,0.31341386,-0.13132356,-0.17046723,-0.16934597,0.8736328,9.505413,-0.12419063,-0.16993497,0.13933681,-0.12937783,0.11705442,0.73679316,-0.08857027,-0.115679696,-0.103784956,-0.020911673,0.6173794,0.46381146,0.59248984,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02188756,-0.08164525,-0.3869844,-0.16516063,-0.41162738,0.0,-0.17322299,-0.18638735,-0.06981312,-0.4482229,0.0,0.0,0.08460842,0.0,-0.06744309,0.0,-0.3081703,0.0,-0.17988642,0.0,-0.31567344,0.0,0.20847867,0.0,-0.7303123,-0.446233,-0.38559675,-0.5064849,-0.30625126,-0.54518944,-0.4095231,-0.66287893,0.0,0.0,0.0,0.102406174,0.10911974,-0.6339119,-0.062189285,-0.7118214,-0.24414025,0.24672934,0.0,-0.05017718,-0.27127334,-0.7597297,-0.81750727,-0.55127454,0.0,-0.5118486,-0.6783286,0.0,-0.21464936,0.0,0.6478529,0.0,0.0,-0.4191582,0.0,-0.35798568,-0.0009967627,-0.9410275,-0.29451963,-0.5821979,0.0,-0.60131735,-0.9166148,-0.99864,-0.85599023,0.36065075,0.0,-0.74725956,0.0,-1.0208431,-0.5623257,0.0,0.0,-0.5466958,0.0,-0.82639545,-0.47473678,0.0,0.0,-0.16664532,-0.40252197,-0.68472725,-0.084283635,-0.3434505,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,0.008728284,-0.011054861,-0.2303482,-0.08330019,-0.34006798,-0.076208994,-0.35131785,-0.15540221,-0.066377826,-0.4670349,-0.078769214,-0.05375852,-0.15356667,-0.115279995,-0.160013,-0.054619074,-0.34417787,-0.059945107,-0.12182362,-0.07671373,-0.31609893,-0.07707038,-0.19837233,-0.05610869,-0.31077057,-0.19743526,-0.45335975,-0.12731965,-0.3567048,-0.5528092,-0.44679728,-0.5979485,-0.06817627,-0.108833104,0.47062817,-0.32045147,-0.30498326,-0.47456226,-0.124955215,-0.5877822,-0.7262981,-0.1314395,-0.12458608,-0.35118458,0.20779873,0.26304442,-0.9865647,-0.8866475,-0.1779356,-0.77203935,-0.7007716,-0.105781555,-0.5250532,-0.15906872,-0.4933974,-0.0807927,-0.24195695,-0.6980857,-0.11265257,-0.78479165,-0.070175044,-0.92721784,-0.3413124,-0.77346647,-0.07800698,-0.6120516,-0.12731709,-0.77325356,-0.30227646,-0.8513692,-0.13132356,0.35485157,-0.16934597,-1.2254311,-0.44471174,-0.12419063,0.7148253,-0.66100305,-0.12937783,-0.5717495,-0.586593,-0.08857027,-0.115679696,10.4695215,-0.538231,-0.8755428,-0.38624096,-0.754709,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,-0.057522304,-0.025630241,-0.30582184,-0.08156094,-0.22883044,-0.076208994,-0.48818663,-0.12142917,0.08326205,-0.28353965,-0.078769214,-0.05375852,0.036474913,-0.115279995,-0.18784349,-0.054619074,-0.49810004,-0.059945107,7.0791965,-0.07671373,2.8339672,-0.07707038,0.056869056,-0.05610869,-0.5568445,-0.30347726,-0.36481345,17.51056,-0.4538435,-0.8291697,-0.69723946,-0.5675368,-0.06817627,-0.108833104,-0.13364081,0.07586666,20.33217,-0.8825441,14.533784,-0.726813,-0.5685683,-0.40602788,-0.12458608,8.956276,-0.48912427,-0.27074862,-0.9577268,-0.62938136,-0.1779356,-0.6047598,-0.59251547,-0.105781555,-0.53227663,-0.15906872,0.36610398,-0.0807927,-0.24195695,19.18477,-0.11265257,-0.4941643,0.11328388,-0.6403097,-0.07375587,-0.5725926,-0.07800698,-0.32337677,-0.31913775,-0.7081514,0.10211384,0.19186462,-0.13132356,-0.5840433,-0.16934597,-1.1274216,-0.74516946,-0.12419063,-0.16993497,16.843637,-0.12937783,-0.4348237,-0.31715605,-0.08857027,-0.115679696,-0.07324325,-0.069164254,-0.5106944,-0.2824887,-0.9268724,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,-0.24265565,-0.37212765,-0.38461748,-0.24080868,-0.22934699,-0.076208994,-0.5138412,-0.24649611,-0.23498432,-0.33852285,-0.078769214,-0.05375852,-0.39159998,-0.115279995,0.035152756,-0.054619074,-0.39063147,-0.059945107,-0.15127939,-0.07671373,-0.64708185,-0.07707038,-0.2333419,-0.05610869,-0.08106833,-0.540387,-0.30249888,-0.4196377,-0.19380026,0.09127706,-0.8575103,-0.4657681,-0.06817627,-0.108833104,-0.13364081,-1.0318087,-0.6313644,-0.4378866,-0.19564313,-0.36222488,-0.4879311,-0.78485763,-0.12458608,-0.5187778,0.08871297,-0.72267216,-0.39168382,-0.30262682,-0.1779356,-0.6041729,-0.111076355,-0.105781555,0.02865537,-0.15906872,-0.3502866,-0.0807927,-0.24195695,-0.69851524,-0.11265257,-0.3029359,-0.1299365,-0.48000628,0.34003064,-0.15414283,-0.07800698,-0.49120402,-0.7966723,-0.27097312,-0.6197721,0.24004573,-0.13132356,-0.20000152,-0.16934597,-0.0063679907,-0.24687725,-0.12419063,-0.16993497,-0.8416754,-0.12937783,1.863223,-0.9586092,-0.08857027,-0.115679696,-0.21719752,-0.77722126,-0.7467083,-0.2920311,-0.9068429,0
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,-0.06585843,0.117359914,-0.03549658,0.48649606,-0.21489355,-0.076208994,-0.1776236,0.00051187584,-0.17759414,-0.10604952,-0.078769214,-0.05375852,-0.29146394,-0.115279995,0.77915615,-0.054619074,-0.09996839,-0.059945107,0.05592605,-0.07671373,-0.15690587,-0.07707038,-0.13609688,-0.05610869,-0.4334992,-0.13034323,-0.022830866,-0.052633885,-0.63132024,-0.36038184,-0.6013431,0.2392356,-0.06817627,-0.108833104,-0.13364081,0.022434209,0.058356,0.017987683,-0.12457399,0.18139589,-0.25037807,0.8717898,-0.12458608,-0.19374599,-0.29015777,-0.06656408,0.09607654,-0.6397827,-0.1779356,-0.41646352,-0.16624434,-0.105781555,-0.35165203,-0.15906872,-1.0689058,-0.0807927,-0.24195695,0.11117575,-0.11265257,-0.18971734,-0.084243864,-0.24165078,-0.0005116547,0.31723982,-0.07800698,-0.2414685,-0.13754424,0.10905359,0.18397973,-0.08642609,-0.13132356,-0.14796275,-0.16934597,-0.06509796,-0.14971851,-0.12419063,-0.16993497,-0.1523802,-0.12937783,-0.014072005,0.060240395,-0.08857027,-0.115679696,-0.034774095,0.19967526,-0.5078447,0.13095495,-0.70953953,0
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,0.12883373,-0.026114643,-0.2612872,0.11211308,0.1114751,-0.076208994,-0.16898991,-0.004622412,-0.17704372,-0.22997431,-0.078769214,-0.05375852,0.09348933,-0.115279995,0.55461705,-0.054619074,-0.13201162,-0.059945107,-0.054938823,-0.07671373,-0.31022987,-0.07707038,-0.6572215,-0.05610869,-0.101617865,0.29127282,-0.31378797,-0.3835588,0.4763893,-0.31042615,-0.35680738,-0.14394033,-0.06817627,-0.108833104,-0.13364081,0.15746276,-0.17922854,0.06977899,-0.042421695,-0.18205008,-0.19304991,-0.20398228,-0.12458608,0.17336357,-0.48894945,-0.31356782,-0.08007652,-0.07801905,-0.1779356,-0.571144,-0.46993527,-0.105781555,-0.010485557,-0.15906872,0.1743414,-0.0807927,-0.24195695,-0.24727875,-0.11265257,-0.18992092,-0.08009396,-0.40005645,0.10242963,0.051523972,-0.07800698,-0.19177526,0.21983285,-0.12486827,0.49649146,-0.33303788,-0.13132356,-0.032409742,-0.16934597,-0.97712964,0.112517126,-0.12419063,-0.16993497,-0.19528994,-0.12937783,0.015609951,0.07891757,-0.08857027,-0.115679696,-0.06351725,-0.12063715,0.020542718,0.2775855,-0.42389783,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,0.26274183,1.2366594,0.109969735,0.34418988,0.5923021,-0.076208994,0.680281,-0.011293291,0.36157408,-0.23699287,-0.078769214,-0.05375852,21.614855,-0.115279995,-0.24635415,-0.054619074,0.24422772,-0.059945107,-0.025344832,-0.07671373,0.29963312,-0.07707038,-0.271475,-0.05610869,20.901516,-0.2957806,0.39322641,0.26825008,-0.052969337,20.829605,20.786922,0.80226517,-0.06817627,-0.108833104,-0.13364081,-0.049623,0.7444571,20.205177,0.27607018,2.052327,20.352156,0.39103043,-0.12458608,-0.011622635,0.38525826,1.4652075,20.128162,0.8524334,-0.1779356,-0.2066589,-0.11363499,-0.105781555,0.01626513,-0.15906872,0.5095394,-0.0807927,-0.24195695,0.82288426,-0.11265257,8.664283,-0.11434143,0.061257925,-0.15634452,1.4625257,-0.07800698,19.675495,19.336277,0.3444106,1.8335202,-0.69651616,-0.13132356,0.8052562,-0.16934597,19.071867,0.75201833,-0.12419063,-0.16993497,0.20748776,-0.12937783,0.3443009,18.866245,-0.08857027,-0.115679696,-0.050985713,1.4069062,1.3496995,0.6092561,18.679472,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,-0.0017900128,0.098996736,0.22205842,0.071654536,0.47846475,-0.076208994,0.1533465,-0.008525574,-0.09208167,0.197003,-0.078769214,-0.05375852,-0.38378006,-0.115279995,0.14748491,-0.054619074,0.2150293,-0.059945107,-0.030866794,-0.07671373,0.09367852,-0.07707038,0.12187344,-0.05610869,1.0758216,-0.15326555,0.10561943,0.2180111,1.7558215,0.040795892,0.43159896,1.0227265,-0.06817627,-0.108833104,-0.13364081,-0.21251506,-0.14594689,0.072928876,-0.07612652,0.4995328,0.5621087,0.08972681,-0.12458608,-0.10081316,0.32730472,0.65550756,0.7006706,0.6743955,3.5166004,0.282825,-0.017409008,-0.105781555,-0.42659113,-0.15906872,0.6414146,-0.0807927,-0.24195695,0.1717101,-0.11265257,0.13352203,0.051739845,0.27733913,1.03337,19.487568,-0.07800698,0.37801605,0.68812656,-0.22521612,0.79334027,0.40151346,-0.13132356,0.13931245,-0.16934597,0.29576838,0.5909016,-0.12419063,-0.16993497,0.81563324,11.814674,0.79413635,0.31436476,-0.08857027,-0.115679696,0.017396301,0.35507712,0.58894706,0.008932902,-0.09361991,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,-0.1632523,-0.28034872,-0.17049538,-0.19728482,0.58587605,-0.076208994,0.32725722,-0.005128886,-0.07061049,0.0847507,-0.078769214,-0.05375852,-0.37428325,-0.115279995,-0.27833384,-0.054619074,0.20132002,-0.059945107,-0.13597146,-0.07671373,0.07476988,-0.07707038,0.33197507,-0.05610869,0.750854,-0.4461487,0.21247269,0.17582375,-0.13253377,0.14886144,-0.39257866,0.26846874,-0.06817627,-0.108833104,-0.13364081,-0.41489497,0.13283269,0.008015698,-0.13662271,-0.29512691,0.4209829,0.3636723,-0.12458608,-0.09902583,0.08759892,-0.0068456484,0.3564989,0.29413727,-0.1779356,0.116169736,-0.029688736,-0.105781555,0.38580984,-0.15906872,0.34788603,-0.0807927,-0.24195695,0.5042948,-0.11265257,-0.20194358,-0.22487418,0.670941,-0.32643715,0.290283,-0.07800698,0.46254528,0.3599296,-0.10939385,0.008762696,0.3049926,-0.13132356,-0.38424072,-0.16934597,0.08650752,0.1676121,-0.12419063,-0.16993497,-0.11720914,-0.12937783,0.48012292,-0.14582695,-0.08857027,-0.115679696,0.024499346,0.26274827,-0.15892906,0.5180669,-0.72330195,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,-0.2200363,-0.05629075,0.15743144,-0.032440085,-0.12626244,-0.076208994,0.42563078,-0.18341331,-0.2696401,-0.13039127,-0.078769214,-0.05375852,0.45995578,-0.115279995,-0.32843488,-0.054619074,-0.06974258,-0.059945107,-0.23709072,-0.07671373,0.6065692,-0.07707038,-0.2506609,-0.05610869,-0.11772377,-0.33697376,-0.13389811,-0.042354364,0.53064156,0.2079746,-0.01476445,-0.12242731,-0.06817627,-0.108833104,-0.13364081,-0.27890736,0.05577871,-0.104628004,-0.10709443,-0.6963346,0.0981508,0.12639247,-0.12458608,-0.40525195,0.11798897,0.13562174,0.034003362,-0.09259215,-0.1779356,0.44003367,0.39315885,-0.105781555,-0.28622055,-0.15906872,0.1397736,-0.0807927,0.47413698,-0.18036121,-0.11265257,-0.061084956,-0.04377689,0.8810526,-0.30627075,0.1305424,-0.07800698,-0.30448934,-0.022280602,-0.1759276,0.25569463,-0.1977961,1.524269,0.33555478,-0.16934597,-0.0068733073,0.34114134,-0.12419063,0.6201568,-0.3833454,-0.12937783,0.54815507,1.8172438,-0.08857027,-0.115679696,-0.10741469,0.02816048,0.29793093,0.48920032,0.25867242,0
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,-0.12440135,-0.25177467,-0.16002575,-0.2883894,-0.19874378,-0.076208994,0.10841199,-0.22826597,-0.08829775,0.0597144,-0.078769214,-0.05375852,-0.34477663,-0.115279995,0.19699973,-0.054619074,0.79674447,-0.059945107,-0.09695763,-0.07671373,0.07850579,-0.07707038,0.15583381,-0.05610869,-0.24872844,-0.53087634,-0.33555192,-0.43768623,-0.4300187,-0.09434541,-0.18297109,-0.08123697,-0.06817627,-0.108833104,-0.13364081,0.06595373,-0.22175823,-0.0127843665,-0.16902563,-0.3153102,-0.06463174,-0.29454258,-0.12458608,-0.38318998,0.10348946,-0.20971249,-0.34998408,0.090228565,-0.1779356,0.557689,-0.04983877,-0.105781555,-0.16508976,-0.15906872,-0.61231387,-0.0807927,-0.24195695,0.029996546,-0.11265257,0.013419046,-0.06305539,-0.1286745,-0.43377107,-0.37474167,-0.07800698,-0.17847688,0.2471853,0.010340849,-0.4474684,0.07374429,-0.13132356,-0.25827694,-0.16934597,-0.21592575,-0.19601883,-0.12419063,-0.16993497,-0.035427924,-0.12937783,-0.4438737,0.1397713,-0.08857027,-0.115679696,-0.08225793,-0.5980318,-0.07841614,-0.09037471,-0.691758,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,-0.061444268,-0.18178688,-0.13228825,-0.4146801,-0.102142535,-0.076208994,0.22054657,0.0075034616,-0.037099097,-0.046494126,-0.078769214,-0.05375852,-0.041269936,-0.115279995,-0.11229689,-0.054619074,0.044400737,-0.059945107,-0.08086874,-0.07671373,-0.11104898,-0.07707038,0.20107037,-0.05610869,-0.027453482,-0.37067738,-0.2997986,0.4347261,0.19202594,0.13161324,-0.47950733,-0.58347374,-0.06817627,-0.108833104,-0.13364081,-0.3719666,-0.26823124,0.18166797,-0.100356676,-0.5011906,-0.21785791,0.10107529,-0.12458608,-0.20212278,-0.16875048,-0.43844604,-0.30490533,0.31500563,-0.1779356,0.2694177,0.050457098,-0.105781555,0.5440636,1.0354908,-0.81305134,-0.0807927,-0.24195695,-0.3608592,-0.11265257,-0.1623218,-0.16304669,-0.4169613,-0.46106684,-0.015530136,-0.07800698,0.14874959,-0.28699297,-0.35242954,-0.17616537,0.017244274,-0.13132356,-0.6806204,-0.16934597,0.00015088418,-0.06507433,-0.12419063,-0.16993497,-0.2568482,-0.12937783,0.12626867,-0.31675422,-0.08857027,-0.115679696,-0.09580134,-0.05987851,-0.33255756,-0.22242966,0.18358181,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,-0.042032436,-0.08147413,0.64836353,-0.03491497,0.24264483,-0.076208994,-0.07206545,-0.07628638,-0.089192815,0.2306499,0.6455725,-0.05375852,-0.08502891,-0.115279995,-0.19795689,-0.054619074,0.03751731,-0.059945107,-0.1426447,-0.07671373,0.6397401,3.4330082,0.19800985,-0.05610869,0.02504217,0.15856047,-0.27347967,0.07030624,0.010709023,-0.050648697,0.30814487,20.645065,-0.06817627,-0.108833104,-0.13364081,-0.5574728,0.30158728,0.11509193,-0.108847596,-0.32847303,0.38593024,0.42480904,-0.12458608,-0.14026016,-0.03903043,1.0619453,-0.10629982,0.13500448,1.0076113,0.2897394,-0.13770261,-0.105781555,0.20318708,-0.15906872,0.13337763,-0.0807927,-0.24195695,0.010967521,-0.11265257,-0.2496538,0.06683204,-0.04474868,-0.28813335,0.6098392,-0.07800698,0.6689232,0.37142044,0.32008368,0.033155233,0.6578132,-0.13132356,-0.6542267,-0.16934597,-0.14921008,0.429594,-0.12419063,-0.16993497,0.55841553,-0.12937783,0.7176588,0.9365125,-0.08857027,-0.115679696,-0.10205582,0.45870543,0.54910487,-0.005778039,0.3584011,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,-0.011483768,-0.15445559,0.05528948,0.0585227,0.3595854,-0.076208994,0.34262627,0.00592009,-0.18714727,0.13253358,-0.078769214,-0.05375852,-0.4233667,-0.115279995,-0.27086908,-0.054619074,0.49318027,-0.059945107,0.030161202,-0.07671373,0.42748314,-0.07707038,0.2372654,-0.05610869,1.046249,-0.07426212,0.40841988,0.08638869,0.13636316,0.7295811,0.31463045,1.2389246,-0.06817627,-0.108833104,-0.13364081,-0.30080688,-0.12415273,0.8752613,-0.14027476,0.019837966,0.667086,1.0045993,-0.12458608,0.09252534,0.6994149,-0.09219879,0.95459324,0.7974331,-0.1779356,0.16745836,0.29140437,-0.105781555,-0.18224669,-0.15906872,0.6523821,-0.0807927,0.53504616,0.6571209,-0.11265257,0.34363046,-0.08197233,1.0314723,-0.0028588262,0.6884326,-0.07800698,0.24922504,0.91457355,0.3910799,0.4822285,0.543068,-0.13132356,-0.056034755,-0.16934597,0.7851478,0.65035033,-0.12419063,-0.16993497,0.43255407,-0.12937783,1.4847345,0.37096348,-0.08857027,-0.115679696,-0.032737788,0.76213586,0.5327831,-0.03560904,0.3418967,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,-0.041680638,-0.062219325,-0.08172713,0.09915331,0.2939458,-0.076208994,0.10886231,-0.11713527,-0.22419453,0.023935651,-0.078769214,-0.05375852,-0.06174478,-0.115279995,0.06710171,-0.054619074,0.14272517,-0.059945107,-0.06843209,-0.07671373,0.44738868,-0.07707038,0.29843485,-0.05610869,0.34059313,-0.2815725,-0.068774894,0.24661425,1.2323637,0.79386103,0.6875679,0.99939156,-0.06817627,-0.108833104,-0.13364081,-0.256969,-0.36864504,0.48190704,-0.11158874,0.13560624,0.1942514,0.30302143,-0.12458608,-0.2376035,1.0187234,0.49704745,0.32385534,0.49369356,-0.1779356,0.59089434,0.45478606,-0.105781555,0.35328743,-0.15906872,0.58871996,-0.0807927,-0.24195695,0.626636,-0.11265257,0.4350292,-0.2009871,0.572794,0.44789356,0.56018513,-0.07800698,0.35051546,1.3943046,-0.0039637196,0.5160918,0.47067478,-0.13132356,-0.4287773,-0.16934597,0.3000642,0.2670239,-0.12419063,-0.16993497,-0.11599666,-0.12937783,0.70588696,0.6827283,-0.08857027,-0.115679696,-0.116907306,0.29969442,1.1170287,1.5911707,0.058031112,1
-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06121572,-0.061869785,-0.062024266,-0.06227874,-0.07561139,0.026776703,-0.10542582,0.06464431,0.07284586,-0.08383092,-0.076208994,0.6756816,0.017550291,-0.20191889,0.24903512,-0.078769214,-0.05375852,-0.3273416,-0.115279995,0.107978664,-0.054619074,0.4143452,-0.059945107,14.406758,-0.07671373,0.3546492,-0.07707038,0.23100634,-0.05610869,0.6830533,20.960104,0.20590486,10.430121,0.568722,0.63197243,0.7051042,0.32390887,-0.06817627,-0.108833104,-0.13364081,-0.38112074,-0.1343051,0.38860804,1.4025257,0.32883725,0.2211004,0.539549,-0.12458608,1.1431932,1.199581,3.917647,0.1918407,0.21283278,-0.1779356,0.24282941,0.7417921,-0.105781555,0.27618667,-0.15906872,-0.25327432,-0.0807927,-0.24195695,0.19474484,-0.11265257,0.505765,-0.03311463,1.1693679,-0.107201554,0.30450872,-0.07800698,0.11066128,0.67653,1.093401,0.42764077,0.39584297,-0.13132356,-0.31273368,-0.16934597,0.21851276,0.020831969,-0.12419063,0.64731926,1.0835238,-0.12937783,5.0200133,0.33364588,-0.08857027,-0.115679696,10.516714,0.8618407,0.6890533,0.72919476,0.60293,1
