rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_PRLH,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_C11ORF64,rnaseq_gene__GENE_OR2W1,methylation_gene__GENE_MYO6,methylation_gene__GENE_FHOD3,methylation_gene__GENE_CDC42,methylation_gene__GENE_VEGFB,methylation_gene__GENE_TMEM177,methylation_gene__GENE_MAP3K11,methylation_gene__GENE_ZNF296,methylation_gene__GENE_HIST1H4C,methylation_gene__GENE_ZNF596;RPL23AP53,methylation_gene__GENE_FBXL2,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_HIC1,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_NPS,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_ATP5E,methylation_gene__GENE_C16ORF80,methylation_gene__GENE_EMP1,methylation_gene__GENE_SRD5A1;NSUN2,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_RAB6B,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_GPT2,methylation_gene__GENE_CCRN4L,rnaseq_gene__GENE_CT47A1,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_IQCC,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_ZNF787,methylation_gene__GENE_SETD3;CCNK,rnaseq_gene__GENE_KRTAP20-4,methylation_gene__GENE_USP13,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_TRIB3,methylation_gene__GENE_PXMP3,methylation_gene__GENE_CAMK2D,methylation_gene__GENE_SREBF2,methylation_gene__GENE_AZIN1,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_ASAP3,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_RPLP2,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_NRCAM,rnaseq_gene__GENE_IFNA16,methylation_gene__GENE_TKT,methylation_gene__GENE_TOR1A,methylation_gene__GENE_TP53I11,methylation_gene__GENE_NNT,methylation_gene__GENE_MIR1181;CDC37,rnaseq_gene__GENE_OR7D4,rnaseq_gene__GENE_NOX3,methylation_gene__GENE_PARVB,methylation_gene__GENE_SLC35B1,methylation_gene__GENE_PLEKHJ1;SF3A2,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_SNORD46;RPS8,methylation_gene__GENE_SQLE,methylation_gene__GENE_FADS1;MIR1908,methylation_gene__GENE_USP14,methylation_gene__GENE_PREB,methylation_gene__GENE_RASA1,methylation_gene__GENE_ZNF672,methylation_gene__GENE_GGCT,methylation_gene__GENE_TMEM141,methylation_gene__GENE_CISD2;UBE2D3,methylation_gene__GENE_B3GNTL1,methylation_gene__GENE_PHYH,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_ACADM,methylation_gene__GENE_NLRX1,methylation_gene__GENE_FOXC1,methylation_gene__GENE_ZHX2,methylation_gene__GENE_LLPH,methylation_gene__GENE_NT5C,methylation_gene__GENE_ENO2,methylation_gene__GENE_HERPUD2,methylation_gene__GENE_CASKIN2;TSEN54,rnaseq_gene__GENE_OR6B1,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_IL4R,methylation_gene__GENE_RAB40B,methylation_gene__GENE_DPP7,methylation_gene__GENE_HNRPA1L-2;HNRNPA1,methylation_gene__GENE_TUBA8,target
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,0.06541137,-0.061869785,-0.062024266,-0.07561139,-0.07577963,0.17564343,-0.04452565,-0.012126847,0.3652069,0.062035,-0.24509412,-0.08461764,-0.031903416,-0.0806626,0.04211657,-0.14487675,-0.16707076,-0.17952596,-0.078769214,-0.052885056,0.121578075,-0.053390443,-0.31117603,-0.2870962,-0.07707038,1.2841263,-0.08353032,-0.20688096,-0.32559448,-0.36619487,-0.059945107,0.8670797,-0.24894632,0.3685202,-0.16881931,-0.27391726,-0.09609405,0.018197754,0.15061508,0.029313248,-0.16578986,-0.19930886,-0.24796198,-0.4271502,-0.06866211,-0.20836312,-0.31143692,-0.17632772,0.006969357,-0.16607589,-0.06817627,0.6276632,-0.25185063,0.24787304,-0.045278423,-0.71583134,-0.12458608,-0.108833104,0.41466978,-0.3340752,-0.32662466,0.4806108,0.09909075,-0.17537414,-0.0011930716,0.16165954,-0.21301244,-0.17329897,0.46872202,-0.19001102,0.07123188,-0.5372252,0.12742537,-0.44570932,0.47317395,-0.042141065,-0.006493441,0.31394014,0.21789247,-0.055738658,-0.37417993,-0.098344736,-0.050521698,-0.50456774,-0.0807927,-0.34108254,0.2217562,0.41795707,0.3376087,-0.41711044,0.26055828,1
-0.044065263,-0.044065263,22.649548,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,0.039923795,-0.061869785,-0.062024266,-0.07561139,-0.07577963,0.066732466,0.03986407,0.14126594,0.40045342,0.0017532841,-0.16574296,-0.15592614,-0.31843594,0.19289029,-0.14022197,-0.16447729,-0.025970517,0.008246835,-0.078769214,-0.052885056,-0.049231682,-0.2478827,-0.117268875,0.32131574,-0.07707038,0.11314953,-0.23094104,0.11238598,0.2816962,-0.42672613,-0.059945107,1.9632455,-0.15117934,0.023118759,-0.46973795,-0.003912064,3.6624572,-0.09807659,-0.16039872,-0.2308297,-0.40035963,-0.22804554,-0.27885598,-0.21419704,-0.20085093,-0.27562112,-0.39000228,0.031205747,0.03239024,0.036012255,-0.06817627,0.09845582,-0.35906705,-0.08919269,-0.35280707,-0.6326765,-0.12458608,-0.108833104,-9.377013,-0.16718657,-0.11499653,0.5495638,-0.2909914,-0.09889558,-0.04698446,0.22430858,-0.4074281,-0.27054104,-0.029080823,-0.31590766,-0.2024939,-0.26190326,0.08349893,-0.2116558,0.2334332,0.068006895,0.09600807,-0.24034183,0.8460026,-0.35997275,-0.15949878,-0.18615149,-0.029313264,-0.052055046,-0.0807927,-0.30437323,-0.21703242,0.26274475,-0.137377,-0.36778164,-0.2640813,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042700242,0.0,0.0,0.0,0.0,0.0022133293,0.1142741,0.018947562,0.20682362,0.057732377,-0.13962787,0.032169104,-0.38501823,-0.00069676345,-0.05629342,-0.30501378,-0.21465495,0.32609913,0.0,0.0,0.4604155,-0.0175989,-0.23662293,0.12587714,0.0,0.53549385,0.02989929,0.116378196,0.012382053,-0.30723011,0.0,0.24202615,-0.26153147,-0.35411346,-0.414755,-0.06886089,0.0,-0.41523376,-0.8222114,0.4023141,-0.41678184,-0.19579966,-0.06466103,-0.19265224,0.044925194,1.189037,-0.56354326,-0.44176692,0.5389643,-0.4559135,0.0,-0.19158028,-0.5486931,0.012355466,-0.33379537,-0.2782851,0.0,0.0,-0.09366355,-0.67386633,-0.16218007,0.23727794,-0.14591284,-0.133662,-0.10193416,0.057143938,-0.3599122,-0.5649355,-0.85799426,-0.66429716,0.25341338,-0.6259467,0.027875504,-0.3391848,-0.384103,0.087114125,-0.4760641,-0.24611448,-0.5311983,0.24551004,-0.40844396,0.5367121,-0.49947765,-0.44807312,0.0,-0.5278708,-0.3721311,-0.5749727,-0.07169129,-0.1341356,-0.37994635,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.23573947,-0.061869785,-0.062024266,-0.07561139,-0.07577963,-0.25760442,-0.08170588,0.0010322788,-0.15609245,0.04343615,-0.15541324,-0.21894918,-0.34581012,-0.12052522,-0.1988618,-0.5560584,-0.13078502,0.015876548,-0.078769214,-0.052885056,-0.2644788,-0.04486586,-0.27229837,0.3006939,-0.07707038,-0.58832145,-0.18282686,-0.04427014,-0.2605283,-0.43176973,-0.059945107,-0.15766966,-0.07446844,-0.09744891,-0.63404226,-0.126749,-0.09609405,-0.43404713,-0.40371853,-0.49299824,-0.42834416,-0.30791122,-0.08363933,-0.6310975,-0.45820495,-0.18543303,-0.40590426,-0.4595847,-0.21292283,-0.7077585,-0.06817627,-0.34790748,-0.51182824,-0.14738607,-0.19558537,-0.36194685,-0.12458608,-0.108833104,0.5792408,-0.58340204,-0.50600445,-0.050193835,-0.4628393,-0.4698043,-0.04084254,-0.18699808,-0.4322939,-0.49837887,-0.34411672,-0.41608116,-0.67739743,-0.36915222,-0.4544777,-0.47300735,-0.81269187,-0.05426928,-0.8006598,-0.7142454,-0.4911513,-0.22086917,-0.48544127,0.0600536,-0.5534249,0.2979035,-0.0807927,-0.32593733,-0.5178331,-0.19515127,-0.51947033,-0.42844996,-0.7598749,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,0.1415885,-0.061869785,-0.062024266,-0.07561139,-0.07577963,-0.16116463,0.14739051,-0.23481335,0.35342705,0.18927737,0.08924508,-0.027170237,0.050523456,0.08512221,0.17592576,0.67733794,0.54445976,-0.045649294,-0.078769214,-0.052885056,0.22309098,0.43130615,-0.11523425,0.19943912,-0.07707038,-0.40956676,0.15266255,0.12429466,0.86267287,-0.02705189,-0.059945107,-0.029963788,0.14525615,0.15517063,0.13576607,0.15069856,-0.09609405,-0.029737392,0.05060741,0.0034279265,0.6487934,0.012286957,0.9762303,1.7257614,1.0761985,-0.07497374,0.5396954,0.31385162,-0.16816847,0.59371203,-0.06817627,0.16425103,0.49990088,0.1174007,0.27981576,0.53166735,-0.12458608,-0.108833104,0.4483497,0.47595146,1.2136921,-0.1804412,0.37331417,0.31260848,-0.11361735,0.18962504,0.26017854,0.047054436,1.8166208,0.30554885,0.95614797,1.4954869,0.23651923,0.06607811,0.86704385,0.103767596,0.13724647,0.1425655,0.7879387,0.38794076,0.07313107,-0.12162068,0.8040049,0.22233939,-0.0807927,0.23167405,-0.03577097,0.41702178,0.5946902,0.2677257,0.43527064,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.08348389,-0.061869785,-0.062024266,-0.07561139,-0.07577963,-0.1739294,-0.011303662,0.031607624,-0.0465802,0.23981273,0.20921317,0.28713268,0.34060898,0.03027498,-0.01893468,0.090309955,0.11384741,0.07603317,-0.078769214,-0.052885056,0.26895285,0.46656552,1.2718673,0.42317033,-0.07707038,0.011538787,-0.08838655,0.121475026,0.5578852,0.29797545,-0.059945107,-0.03584377,1.1689492,0.10952009,0.579076,0.965499,-0.09609405,0.01867517,-0.5126846,-0.05013373,-0.02649783,0.22183262,0.03945463,0.7203436,0.3049574,-0.07834882,-0.48946416,0.7911005,0.22335036,-0.11872744,-0.06817627,0.82036984,0.37496147,0.17496172,0.2787404,-0.35054925,-0.12458608,-0.108833104,0.61524814,0.29272032,0.029566245,-0.12021157,-0.13779981,0.89929205,-0.10192797,0.15587726,0.11994067,0.57569176,0.385861,0.08359025,-0.31483173,1.0403956,1.3181281,-0.14035156,0.30016407,0.05467511,-0.0997201,1.5233963,0.5810226,0.10783317,-0.5869729,-0.44004816,0.22952166,-0.13980247,-0.0807927,0.1756479,2.7638059,0.1670741,0.5501011,-0.09532206,-0.1203744,0
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.12856404,-0.061869785,-0.062024266,-0.07561139,-0.07577963,-0.07764505,-0.20734616,-0.21757202,-0.024105594,-0.095513545,-0.112486325,-0.18201312,-0.016293379,-0.1925231,-0.15832628,0.0032526208,0.17724676,-0.2543178,-0.078769214,-0.052885056,-0.048984677,0.15738122,0.23142722,0.009601542,-0.07707038,0.20839657,-0.1968724,0.041043088,-0.08459688,-0.041095376,-0.059945107,-0.13293193,-0.114154615,0.53208154,-0.2367768,0.11281116,-0.09609405,-0.14832532,-0.021394035,-0.2769111,0.09028868,0.0147160655,0.2520465,1.1047573,-0.0039686845,-0.39363536,0.00084092625,-0.27506697,-0.27968755,-0.34558293,-0.06817627,-0.16280313,-0.37870488,-0.056741767,0.013471924,-0.37166205,-0.12458608,-0.108833104,0.5605943,-0.0995255,0.15840001,-0.31465292,0.38581476,0.41932577,-0.119592406,-0.6266665,0.06502462,0.18055457,0.33279678,0.08419995,-0.4634995,-0.10338044,0.13797352,0.42431736,-0.29996377,-0.15077467,-0.316023,-0.53927886,0.5788681,-0.26762557,-0.40941346,-0.6049093,-0.20079142,0.011076623,-0.0807927,0.037057903,-0.088574395,-0.12820622,-0.25381386,-0.29582632,-0.3536655,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.014957066,-0.061869785,-0.062024266,-0.07561139,-0.07577963,19.413723,15.71666,0.07788277,0.2444384,-0.12549858,-0.19736244,0.01822794,-0.1700332,0.10228741,0.059368823,-0.0039702454,21.916412,22.047186,-0.078769214,-0.052885056,0.102658205,0.24226485,0.145567,-0.1335438,-0.07707038,0.06991106,14.531026,-0.08796466,0.06282113,-0.0371459,-0.059945107,0.8372974,0.044375986,0.08244489,-0.31397262,-0.13281792,-0.09609405,19.262257,0.04368593,0.367476,-0.033441886,-0.07407897,0.0907552,-0.12131768,13.267881,8.641248,-0.42440906,0.17898118,0.15248246,1.7322385,-0.06817627,-0.039705563,-0.55552626,18.174297,-0.14159267,0.09435625,-0.12458608,-0.108833104,-0.6492232,-0.13512878,-0.0794877,0.024421556,-0.14312087,-0.3940946,14.886696,0.10690245,0.3112489,0.30097565,0.17898427,-0.13771717,-0.08170747,-0.31605357,-0.2277373,17.79085,0.66449803,20.235035,0.779142,0.14619684,12.700696,0.33874866,0.10655164,-0.012850675,-0.20474404,0.08276592,-0.0807927,-0.1672711,0.45902872,0.15294757,0.46253207,-0.5853977,10.570423,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.11165644,-0.061869785,-0.062024266,-0.07561139,-0.07577963,-0.19820261,15.9592705,-0.06940712,-0.00052639155,22.242846,0.023562638,0.2491789,0.1274457,-0.12821855,22.095339,-0.22597626,0.08572964,0.12136072,-0.078769214,-0.052885056,-0.2508233,0.060838707,0.02543328,0.35571992,-0.07707038,0.16112883,-0.13345715,-0.068800844,-0.35009718,0.17926535,-0.059945107,0.262057,-0.19431102,0.13045982,0.02190888,0.039888017,-0.09609405,-0.11600389,0.27380934,-0.30389097,0.26773584,16.324707,0.19275944,0.1488328,16.474005,10.110009,0.042788986,0.35055423,0.11143956,2.1473691,-0.06817627,-0.05946724,-0.116614684,-0.14419524,6.393931,-0.31504154,-0.12458608,-0.108833104,1.0112227,0.18652318,-0.2434538,-0.005554725,0.607633,-0.14171109,-0.030904392,0.015712865,-0.27260378,-0.2217043,-0.1610828,-0.009914491,-0.57874906,-0.62510836,-0.23174617,9.117625,-0.65281147,-0.11872184,-0.2717013,-0.49810672,15.847032,-0.0961894,0.24636738,-0.25111166,0.18874672,-0.03525433,-0.0807927,1.0609207,0.00017384616,0.4843823,0.5662648,-0.117031686,-0.2769931,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.11257408,-0.061869785,-0.062024266,-0.07561139,-0.07577963,-0.11252152,0.064537615,-0.2085637,0.02116656,-0.05532343,-0.057426576,-0.018416451,0.5284643,-0.09542714,-0.18158524,0.08023966,0.64459354,-0.2230636,-0.078769214,-0.052885056,-0.09107119,-0.15753548,-0.014736308,-0.41809428,-0.07707038,-0.2454576,-0.13670206,-0.2838703,0.43167818,0.0957821,-0.059945107,-0.23101206,-0.038307358,0.38460344,-0.21242215,0.27419087,-0.09609405,0.09256065,0.10258764,0.09249009,0.4022881,-0.095318116,-0.018924873,-0.25353485,-0.24716611,-0.12899742,0.36381352,-0.21144769,0.61029667,0.3379416,-0.06817627,0.22218142,0.06680566,0.14570288,-0.02654267,0.12579179,-0.12458608,-0.108833104,0.1653588,-0.13986,-0.25539815,-0.32031077,0.35195437,-0.18221256,-0.13922672,-0.36513254,-0.069226705,0.17969671,0.1583286,0.15111662,-0.18920949,-0.410399,-0.105951704,0.29457298,0.2608731,-0.10818893,-0.027653825,0.44834512,-0.32443544,-0.09945465,-0.017071463,-0.28470734,-0.3266515,1.0192463,-0.0807927,-0.17802238,-0.29204524,-0.018135406,-0.12387558,-0.21381669,-0.075194374,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,0.010372717,-0.061869785,-0.062024266,-0.07561139,-0.07577963,-0.042065248,-0.11455346,-0.21309672,0.17430766,-0.08367353,0.12272401,-0.08671445,-0.2628767,-0.033275075,0.11038781,2.6269524,-0.21364243,-0.069636546,-0.078769214,-0.052885056,-0.2928529,0.053622548,0.058372762,-0.1372638,-0.07707038,-0.1434096,-0.027127441,-0.081281744,0.12006224,-0.3191603,-0.059945107,0.30094206,-0.027997525,0.41513464,-0.2535383,-0.31645158,-0.09609405,0.11508885,-0.057629347,-0.15966219,-0.0008532985,-0.13148928,0.37778944,0.12818292,-0.03424146,-0.29114592,0.089291885,0.15432362,-0.3186153,0.04786121,-0.06817627,0.68092453,0.19605276,-0.008478115,-0.1710968,-0.32120034,-0.12458608,-0.108833104,-0.6517162,0.27553573,0.3519397,-0.3242635,0.087457836,-0.3452743,-0.06622928,-0.579647,0.13105403,0.11634325,0.050201863,0.18060644,0.40397453,-0.5373349,-0.08764845,-0.6871923,0.23159543,-0.07126993,0.15441069,-0.13039967,0.2942792,-0.14235158,1.0537006,-0.07831877,0.06775633,-0.36073166,-0.0807927,-0.12643825,-0.1891835,0.4047391,0.23021787,0.3335653,-0.086855724,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,0.07425832,-0.061869785,-0.062024266,-0.07561139,-0.07577963,-0.17494504,-0.03904163,-0.025087114,0.0025756,-0.10341104,-0.18180178,-0.22448963,0.1675577,-0.06246286,-0.034080207,0.17471068,-0.10031739,-0.21570782,-0.078769214,-0.052885056,-0.023855934,-0.18601935,-0.19342268,-0.11087339,-0.07707038,-0.02212818,-0.18546174,-0.20140737,-0.24500293,0.21057175,-0.059945107,0.23793906,-0.084739946,0.09007974,-0.20845234,0.08810521,-0.09609405,-0.04094501,0.018519511,0.032736283,0.9625895,-0.18555085,-0.15323439,0.82412773,0.19022097,-0.27315104,0.18493514,-0.008227038,-0.25124386,-0.010536081,-0.06817627,0.14787689,0.044354152,-0.2033407,-0.07929659,-0.49361783,-0.12458608,-0.108833104,0.5489571,0.060316987,0.081823334,-0.35169438,-0.5045929,0.7982117,-0.094887644,-0.47351107,0.0006408784,-0.45020944,0.87910116,-0.20904943,0.24173228,-0.1865594,0.12567052,-0.36748627,-0.026448065,0.0058890753,-0.17173085,-0.015728937,-0.16984373,-0.3258188,-0.16426577,-0.4411002,0.063642114,0.34001586,-0.0807927,0.30951297,-0.23802757,-0.13538063,-0.35527813,0.106107295,-0.124700315,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044122662,-0.061869785,-0.062024266,-0.07561139,-0.07577963,0.103201255,-0.14650175,-0.1698509,0.05898577,-0.21734928,-0.13318047,-0.25602958,-0.19460292,0.17604679,0.04105009,-0.032256056,-0.02900736,-0.01965501,-0.078769214,-0.052885056,-0.29202092,-0.38299853,-0.20403692,-0.063820235,-0.07707038,0.835145,-0.04375694,-0.14650138,0.45789573,-0.37033784,-0.059945107,0.12006795,-0.044868037,0.29306963,0.048919607,-0.27099475,-0.09609405,-0.11265318,-0.25798106,-0.27051088,0.09378826,-0.27167153,-0.36459997,-0.22560027,-0.021243008,-0.16065928,-0.100889884,0.09033648,-0.17347729,-0.36364144,-0.06817627,-0.009522105,-0.46082243,0.072288625,-0.19263893,-0.12922859,-0.12458608,-0.108833104,1.1321766,-0.01742492,0.1594068,-0.047203567,-0.18217333,-0.3040025,0.13866422,-0.54229665,-0.009824721,-0.14008972,0.28419524,-0.28950202,-0.29238576,-0.1016372,0.009393512,-0.03860187,0.1627736,-0.09136371,0.673646,0.23342346,-0.11328721,-0.0068757767,0.13854508,-0.09368475,-0.3079856,-0.24948232,-0.0807927,-0.24330471,0.1244886,-0.08237272,-0.1169604,-0.32851395,-0.07705252,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008921003,0.0,0.0,0.0,0.0,0.11815967,0.09059442,0.24926987,0.113222115,-0.18369412,0.04148428,-0.010813842,-0.099165075,-0.054792106,0.062431496,0.0034165278,0.15331171,-0.017002176,0.0,0.0,-0.0781455,-0.09215915,-0.085092604,-0.15368654,0.0,0.2590284,0.048933573,0.0070073125,0.30525222,0.12496218,0.0,0.3202187,-0.059801824,0.15467428,-0.018689899,0.026709447,0.0,0.015595468,0.07462665,0.078510135,-0.15067193,-0.21252581,0.094664276,0.3159482,-0.19668844,0.19426213,-0.35509968,-0.11056249,0.13267857,-0.1445212,0.0,-0.040246904,-0.42220747,0.1689485,-0.17909634,0.19547717,0.0,0.0,-0.003471919,-0.3111048,-0.094250016,0.25438803,0.19585522,-0.36884612,-0.11763931,0.38802958,-0.50288314,0.06527494,0.10667977,0.69120985,-0.12374749,0.18442152,-0.15226403,0.07461006,0.34562698,-0.040440008,0.13412814,0.12478653,0.03492548,0.17452253,0.41349804,0.027531624,-0.17562786,-0.38893887,0.0,-0.32197335,0.33252525,0.3649741,3.4369953,-0.4207877,-0.012442774,0
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,0.28902003,-0.061869785,-0.062024266,-0.07561139,-0.07577963,0.043902315,0.19044614,-0.07954005,0.116963044,0.05139108,0.14214048,0.6896695,0.7309336,-0.07658365,-0.10724508,0.08877902,0.20130278,-0.17585002,-0.078769214,-0.052885056,0.08970085,0.45444167,0.34140483,0.4182695,-0.07707038,0.13987865,-0.041632272,-0.14143108,0.012190673,0.1690919,-0.059945107,-0.26932594,0.17991541,-1.187917,1.520203,0.18759924,-0.09609405,-0.029244926,0.90138745,-0.098067954,0.4375414,1.0450981,0.06618182,0.45323172,0.012967062,-0.29225633,0.31654683,0.22051519,0.8084773,0.14282794,-0.06817627,0.011822646,-0.11013152,-0.04085287,-0.021886883,0.06707648,-0.12458608,-0.108833104,-0.029244438,0.26079264,1.7484757,-0.11597247,11.577286,1.9228584,-0.09908077,0.08133708,-0.43212935,0.87490743,0.11044656,-0.057337742,1.1155043,0.48812452,0.38076016,0.4255882,0.14916301,0.040868748,-0.010431543,-0.3574786,-0.17452331,0.9266196,-0.113168135,0.18835133,0.17336012,0.96246845,-0.0807927,-0.17004721,0.5345497,0.43613,0.59056115,2.9739847,0.096734725,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.119085774,-0.061869785,-0.062024266,-0.07561139,-0.07577963,-0.19992115,0.067773335,0.5372835,0.057134967,0.43942562,-0.009037874,0.09526038,0.0028816813,0.09468276,-0.087274015,0.17724861,0.20920622,0.71137464,-0.078769214,-0.052885056,-0.03597855,0.2929744,0.14267223,0.28051665,-0.07707038,-0.21234192,-0.19918916,0.2805242,-0.2617047,-0.1905901,-0.059945107,1.0352992,-0.0031460582,-0.96491617,-0.022853775,0.40115935,-0.09609405,0.04692339,0.6662048,-0.36755782,0.17068167,-0.1841031,0.13255128,0.7048863,0.3771434,-0.33751702,0.2714765,0.4351103,0.1961289,-0.034145158,-0.06817627,-0.043424085,0.2818432,-0.21445635,0.44119364,-0.12673776,-0.12458608,-0.108833104,-0.3842116,0.20814443,0.9294605,0.94099414,-0.018375576,0.21381395,0.06553458,1.1645238,-0.33118197,0.52645195,0.04549498,-0.030197613,0.074991286,-0.16494259,0.5810387,0.94930476,0.39686903,0.20098715,0.119849436,-0.3527723,-0.00071836624,-0.09986575,-0.33277482,-0.52501804,0.090472184,0.29474849,-0.0807927,0.5738268,0.6359534,0.21394655,-0.26827213,-0.5760129,-0.30098,0
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.038794726,-0.061869785,-0.062024266,-0.07561139,-0.07577963,-0.05187226,-0.026295414,0.104295634,0.20480722,0.19458708,0.44004014,0.12006273,0.23121598,0.005054685,-0.04774007,0.20449725,0.0052735778,-0.007527193,-0.078769214,-0.052885056,0.52074504,0.36131918,0.11984426,-0.22629966,-0.07707038,-0.27468577,0.08547003,0.12906872,0.31641138,-0.020066688,-0.059945107,0.019030666,0.25023893,0.26831147,0.325169,0.34814978,-0.09609405,0.056570422,0.26208928,-0.056052085,0.68802667,7.0152574,0.2223356,0.33140236,0.2579907,0.005477307,0.6877514,0.42464906,-0.2273898,-0.21459886,-0.06817627,0.26062658,-0.24217403,-0.054497957,-0.07276997,0.5792886,-0.12458608,-0.108833104,0.069624424,0.29435375,0.4294584,0.15169473,0.14021285,0.6519282,-0.07860148,0.37706563,-0.13000384,0.10667052,0.48701033,0.76841843,-0.14135902,0.32769477,-0.026203496,0.45747948,0.7195114,-0.119299255,0.23324907,0.2955173,0.6323454,0.36602542,0.30548206,-0.41814673,0.92555714,0.78166616,-0.0807927,0.16860808,-0.4150175,0.9639499,0.8278353,-0.1876699,0.08090246,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.13314374,-0.061869785,-0.062024266,-0.07561139,-0.07577963,-0.12740876,0.100825995,0.18993436,0.34356338,0.22944129,-0.15825267,-0.059455585,-0.12283352,0.06895679,0.043527294,0.14281017,0.11552483,-0.015744511,-0.078769214,-0.052885056,0.15518792,0.09547362,-0.1701411,0.021753268,-0.07707038,-0.33061334,-0.1015162,-0.19256741,0.18246745,0.032410383,-0.059945107,0.49723086,0.1877866,0.12559922,0.40088686,0.029248737,-0.09609405,-0.21808212,0.43425882,-0.1896512,0.21550044,-0.033769,1.8535763,0.48470575,0.24327514,-0.17044653,0.26799855,-0.22536317,-0.105634354,0.40137056,-0.06817627,0.38993853,0.71748036,-0.013545943,0.040538274,-0.37996626,-0.12458608,1.5083828,0.10098973,0.25141189,0.63276464,0.6938174,-0.2919919,0.01295399,-0.065186664,0.22711901,-0.22864358,0.31035587,0.11952747,-0.032350946,-0.49732542,0.2765744,0.16184784,0.19838953,0.4823093,-0.011656605,0.8281995,0.49233663,0.13746285,-0.20134862,-0.18302386,-0.116786115,0.08450542,0.54048324,-0.0807927,-0.37164822,-0.08701537,0.5096791,0.28778225,-0.4010591,0.22015777,1
