rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_SNAR-I,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_OR2W1,methylation_gene__GENE_CDC42,methylation_gene__GENE_TMEM177,methylation_gene__GENE_MAP3K11,rnaseq_gene__GENE_CT47A1,methylation_gene__GENE_FBXL2,rnaseq_gene__GENE_ADAD1,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_NRXN2,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_C16ORF80,rnaseq_gene__GENE_KRTAP20-3,methylation_gene__GENE_GPT2,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_NIPSNAP1,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_SREBF2,methylation_gene__GENE_TRIB3,methylation_gene__GENE_PXMP3,methylation_gene__GENE_AZIN1,methylation_gene__GENE_NRCAM,methylation_gene__GENE_PNPLA6,methylation_gene__GENE_RPLP2,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_TKT,rnaseq_gene__GENE_C15ORF43,rnaseq_gene__GENE_KRTAP15-1,methylation_gene__GENE_NT5C,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_PREB,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_TMEM141,rnaseq_gene__GENE_BHLHE23,methylation_gene__GENE_SLC35B1,methylation_gene__GENE_MIR1181;CDC37,rnaseq_gene__GENE_PTH,methylation_gene__GENE_FOXC1,methylation_gene__GENE_ZNF672,rnaseq_gene__GENE_SSX3,methylation_gene__GENE_CISD2;UBE2D3,methylation_gene__GENE_LDLR,methylation_gene__GENE_LLPH,rnaseq_gene__GENE_OTOR,rnaseq_gene__GENE_OR6B1,methylation_gene__GENE_ENO2,methylation_gene__GENE_USP14,methylation_gene__GENE_HERPUD2,methylation_gene__GENE_CASKIN2;TSEN54,methylation_gene__GENE_DNAJC25;DNAJC25-GNG10,rnaseq_gene__GENE_KRTAP4-3,methylation_gene__GENE_LPHN1,methylation_gene__GENE_RAB40B,rnaseq_gene__GENE_CSHL1,methylation_gene__GENE_DPP7,methylation_gene__GENE_ZNF354A,rnaseq_gene__GENE_DEFB110,methylation_gene__GENE_SIK3,rnaseq_gene__GENE_OR5H14,methylation_gene__GENE_TMEM160,rnaseq_gene__GENE_OR2T12,methylation_gene__GENE_SNN,methylation_gene__GENE_LACE1,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_GK2,rnaseq_gene__GENE_DEFA5,rnaseq_gene__GENE_OR4F6,methylation_gene__GENE_ERCC5,rnaseq_gene__GENE_LINC01020,methylation_gene__GENE_CWF19L2,methylation_gene__GENE_GRK4;NOP14,methylation_gene__GENE_AK7,methylation_gene__GENE_LSM12,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_CAMK2D,methylation_gene__GENE_SAMD10,methylation_gene__GENE_ANXA5,rnaseq_gene__GENE_KCNK18,rnaseq_gene__GENE_LYZL1,methylation_gene__GENE_CXXC1;MBD1,rnaseq_gene__GENE_GHSR,methylation_gene__GENE_FICD,methylation_gene__GENE_SCAMP2,methylation_gene__GENE_ARL6IP5,methylation_gene__GENE_DCK,rnaseq_gene__GENE_KRT28,rnaseq_gene__GENE_XAGE5,methylation_gene__GENE_LSM5;AVL9,methylation_gene__GENE_NOB1,target
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.061869785,-0.06227874,-0.07577963,0.016175762,0.14452128,-0.05035811,-0.059945107,0.05638351,-0.076208994,-0.052885056,-0.078949206,0.45498177,-0.07671373,0.012894396,-0.05375852,0.14361015,0.19556719,0.3144272,-0.05610869,0.34827313,-0.31664643,0.33865947,0.513765,0.18544394,0.14811216,0.40118834,-0.20952624,0.008887661,-0.14671578,-0.08630882,0.09247443,-0.11409981,0.48001337,0.6232768,-0.115279995,-0.078945234,-0.105781555,0.8704457,0.0030116176,-0.15906872,0.32743785,0.39092666,-0.1779356,0.022256397,-0.082714625,0.13305455,-0.16934597,-0.0807927,0.04891423,0.69341546,-0.014654453,0.09684413,0.5917414,-0.10047635,0.40203896,1.4670734,-0.11265257,0.25185645,0.057229817,-0.05913073,0.4301205,-0.07800698,0.48063934,-0.09117372,-0.03150278,0.7802571,-0.12302327,-0.121449016,-0.13364081,-0.11701565,-0.13366944,-0.12378662,0.31341386,1.2614918,0.4414436,0.8339638,-0.08857027,0.0008805298,0.48757192,0.35478172,-0.13640918,-0.10481271,0.2891932,-0.24195695,0.6173794,0.63255,0.8027635,-0.05926914,-0.14486007,-0.121873505,0.50867295,0.3216339,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.061869785,-0.06227874,-0.07577963,0.07330362,0.31116414,-0.14509262,-0.059945107,0.2614693,-0.076208994,-0.052885056,0.047108542,-0.21383373,-0.07671373,-0.25684947,-0.05375852,-0.011121059,-0.16924167,0.3588164,-0.05610869,0.22805041,0.11246048,-0.08358224,-0.012096833,0.40596205,-0.1857515,-0.16923614,0.14936996,-0.71708244,-0.14671578,-0.08630882,0.17431435,-0.11409981,0.33288413,-0.62929577,-0.115279995,-0.06448016,-0.105781555,0.12368072,-0.3810553,-0.15906872,0.47819066,-0.38587776,-0.1779356,-0.07531105,-0.35617062,0.022587713,-0.16934597,-0.0807927,-0.23160465,0.20446381,-0.29576188,-0.23830608,-0.43167958,-0.10047635,0.24840906,0.0045490367,-0.11265257,0.00039733318,-0.3353232,-0.05913073,-0.3401743,-0.07800698,0.27125725,-0.09117372,-0.062984906,0.31650585,-0.12302327,-0.121449016,-0.13364081,-0.11701565,-0.34692818,-0.12378662,-0.90863687,-0.4953073,-0.27340192,-0.27444836,-0.08857027,-0.09484767,-0.22137342,-0.28525776,-0.13640918,-0.10481271,0.019881755,-0.24195695,-0.3983742,0.08547697,0.022115177,0.01954719,-0.14486007,-0.121873505,-0.6045652,-0.7802817,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.05442686,-0.011054861,-0.43263555,-0.059945107,-0.15540221,-0.076208994,-0.052885056,-0.08330019,-0.4670349,-0.07671373,-0.67503554,-0.05375852,-0.52313364,-0.19837233,-0.7527551,-0.05610869,-0.55248654,-0.19743526,-0.7500119,-0.052932028,-0.12731965,-0.23913288,-0.5979485,-0.32045147,0.1146759,1.5440404,-0.08630882,-0.1314395,-0.11409981,-0.30498326,0.26304442,-0.115279995,-0.48130634,-0.105781555,-0.61894464,-0.22261737,-0.15906872,-0.5250532,-0.5877822,-0.1779356,-0.5731054,-0.3463247,-0.22239755,-0.16934597,-0.0807927,-0.35803992,-0.21854036,-0.6073244,-0.8176572,-0.18331225,-0.10047635,0.12739821,-0.6980857,-0.11265257,-0.23838575,-0.3413124,-0.05913073,-0.52063966,-0.07800698,-0.77346647,-0.09117372,-0.17500097,-0.5057424,-0.12302327,-0.121449016,0.47062817,-0.11701565,-0.773939,-0.12378662,-0.8513692,-0.9541158,-0.48392937,-0.5066179,-0.08857027,-0.2558665,-0.77203935,-0.59781206,-0.13640918,-0.10481271,0.08778676,-0.24195695,-0.8755428,-0.41068974,-0.85948634,-0.9480135,-0.14486007,-0.121873505,-0.4855673,-0.64553595,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.061869785,-0.06227874,-0.07577963,0.055409875,-0.025630241,-0.25112194,-0.059945107,-0.12142917,-0.076208994,-0.052885056,-0.08156094,-0.28353965,-0.07671373,-0.5149561,-0.05375852,-0.41986313,0.056869056,-0.572555,-0.05610869,-0.5362728,-0.30347726,-0.5118543,-0.2738557,17.51056,-0.1979969,-0.5675368,0.07586666,-0.8102562,-0.14671578,-0.08630882,-0.40602788,-0.11409981,20.33217,-0.27074862,-0.115279995,-0.6611613,-0.105781555,-0.52843225,-0.4181735,-0.15906872,-0.53227663,-0.726813,-0.1779356,-0.51512665,-0.27935648,-0.18107364,-0.16934597,-0.0807927,3.9424608,-0.034464147,-0.32001704,-0.4049357,-0.061335277,-0.10047635,-0.087066785,19.18477,-0.11265257,-0.0789275,-0.07375587,-0.05913073,-0.3385247,-0.07800698,-0.5725926,-0.09117372,19.196827,-0.75929785,-0.12302327,-0.121449016,-0.13364081,-0.11701565,-0.6654312,-0.12378662,0.19186462,-0.8741112,-0.82108486,-0.531497,-0.08857027,-0.37806886,-0.6047598,-0.4419108,-0.13640918,-0.10481271,0.09511843,-0.24195695,-0.5106944,0.06283795,-0.69945353,-0.48538107,-0.14486007,-0.121873505,0.045764618,-0.69651896,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,22.649546,-0.044065263,-0.054619074,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.22869305,-0.054978088,0.26187512,-0.059945107,0.060216065,-0.076208994,-0.052885056,-0.007084011,0.24992041,-0.07671373,-0.103259176,-0.05375852,0.70214576,-0.03192963,0.26132995,-0.05610869,0.32455257,-0.109798014,0.45302674,0.16481568,0.28812462,0.29053393,0.34391305,-0.34359682,0.87358993,1.9545916,-0.08630882,-0.15940024,1.4967643,0.043372963,0.17240575,-0.115279995,0.38832805,-0.105781555,0.41957328,0.47298416,1.2172341,-0.04429183,0.17299666,-0.1779356,0.5562763,-0.17052028,0.14547448,-0.16934597,-0.0807927,-0.23651703,-0.5512187,16.292341,0.4495781,0.56839776,5.245605,-0.3597756,0.10826942,-0.11265257,0.11020357,-0.077983,-0.05913073,5.197583,-0.07800698,0.4492354,-0.09117372,-0.07126035,0.78095007,7.8847175,-0.121449016,-0.13364081,-0.11701565,0.07970567,-0.12378662,0.42972252,0.48040786,0.9360356,1.4001878,2.9451299,-0.046569735,0.10230735,0.38352346,-0.13640918,3.135529,0.12898876,3.7026002,0.89876145,0.17583957,1.1015387,0.70847344,0.7432651,-0.121873505,0.5852599,0.7548475,0
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.061869785,-0.06227874,-0.07577963,0.007374214,0.117359914,-0.31665996,-0.059945107,0.00051187584,-0.076208994,-0.052885056,0.48649606,-0.10604952,-0.07671373,0.013042538,-0.05375852,-0.30342177,-0.13609688,-0.053154774,-0.05610869,-0.49964342,-0.13034323,-0.13870794,-0.24843064,-0.052633885,-0.14446577,0.2392356,0.022434209,0.017490093,-0.14671578,-0.08630882,0.8717898,1.8796668,0.058356,-0.06656408,-0.115279995,-0.3320505,-0.105781555,-0.38430035,-0.3998673,-0.15906872,-0.35165203,0.18139589,-0.1779356,-0.21422192,8.6043005,0.090347014,-0.16934597,-0.0807927,0.23408328,-0.028194852,-0.023321899,-0.2554235,-0.025358817,-0.10047635,-0.19078118,0.11117575,-0.11265257,0.7982817,-0.0005116547,-0.05913073,0.035755977,-0.07800698,0.31723982,-0.09117372,-0.06454845,-0.039193828,-0.12302327,-0.121449016,-0.13364081,-0.11701565,-0.25000083,-0.12378662,-0.08642609,-0.72460634,-0.103100985,-0.12876616,-0.08857027,-0.11612421,-0.41646352,-0.3215831,-0.13640918,-0.10481271,0.3272495,-0.24195695,-0.5078447,0.6989917,-0.5827508,-0.55984867,-0.14486007,-0.121873505,-0.5864603,-0.40793404,0
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.061869785,-0.06227874,-0.07577963,0.1650981,-0.026114643,-0.37338492,-0.059945107,-0.004622412,-0.076208994,-0.052885056,0.11211308,-0.22997431,-0.07671373,-0.107302375,-0.05375852,0.33838168,-0.6572215,-0.24545458,-0.05610869,-0.3654114,0.29127282,-0.23621485,0.008436364,-0.3835588,-0.24799697,-0.14394033,0.15746276,-0.067734376,-0.14671578,-0.08630882,-0.20398228,-0.11409981,-0.17922854,-0.31356782,-0.115279995,-0.22867988,-0.105781555,-0.14830492,0.06708314,-0.15906872,-0.010485557,-0.18205008,-0.1779356,-0.5105868,-0.13435839,0.022721078,-0.16934597,-0.0807927,0.5886593,0.3003096,-0.055459447,0.10817149,-0.62245214,-0.10047635,-0.06888167,-0.24727875,-0.11265257,0.11713171,0.10242963,-0.05913073,0.010720675,-0.07800698,0.051523972,-0.09117372,-0.072698005,-0.4001261,-0.12302327,-0.121449016,-0.13364081,-0.11701565,0.26080877,-0.12378662,-0.33303788,-0.79022115,-0.48519027,-0.3564791,-0.08857027,0.013368025,-0.571144,0.64619327,-0.13640918,-0.10481271,-0.58735573,-0.24195695,0.020542718,0.016350433,-0.1297553,-0.5184856,-0.14486007,-0.121873505,0.074403234,-0.57873863,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.149063,0.1544708,-0.25304338,-0.059945107,-0.1799709,-0.076208994,-0.052885056,0.07478013,-0.21728617,-0.07671373,-0.06273501,-0.05375852,-0.26273516,0.46267998,-0.22362609,-0.05610869,-0.40213543,-0.4759955,20.954342,0.044567414,-0.2553663,-0.22004376,0.11518958,-0.1966186,-0.09688187,-0.14671578,-0.08630882,-0.43761086,-0.11409981,-0.041913543,-0.0071514538,-0.115279995,0.2922518,-0.105781555,-0.43984643,-0.54234946,-0.15906872,-0.062528364,0.47152555,-0.1779356,0.06694748,0.0008310007,-0.042619295,-0.16934597,-0.0807927,0.17509575,-0.19275539,-0.1343806,0.63732773,0.33768046,-0.10047635,-0.14851992,0.24184516,-0.11265257,3.0277016,-0.28749198,-0.05913073,-0.37641752,-0.07800698,-0.37058634,-0.09117372,-0.14768544,-0.28525633,-0.12302327,-0.121449016,-0.13364081,-0.11701565,-0.49441838,-0.12378662,0.4591112,0.7461422,-0.66836673,0.006147578,-0.08857027,-0.35274252,-0.47982916,-0.39155072,-0.13640918,-0.10481271,0.3303991,-0.24195695,-0.49882787,0.5404022,-0.5684387,-0.6351985,-0.14486007,-0.121873505,-0.19666664,-0.6941248,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.06805756,0.098996736,0.24338777,-0.059945107,-0.008525574,-0.076208994,-0.052885056,0.071654536,0.197003,-0.07671373,0.24863681,-0.05375852,-0.05717091,0.12187344,0.3637305,-0.05610869,0.5462087,-0.15326555,0.82535267,0.10743663,0.2180111,0.128131,1.0227265,-0.21251506,0.24655955,1.8113967,-0.08630882,0.08972681,-0.11409981,-0.14594689,0.65550756,-0.115279995,-0.093785994,-0.105781555,1.4643042,0.97793865,-0.15906872,-0.42659113,0.4995328,3.5166004,0.4249583,0.5195804,0.0737087,-0.16934597,-0.0807927,-0.40752676,0.27939495,-0.10795466,0.81472474,0.11378513,-0.10047635,-0.08726168,0.1717101,-0.11265257,-0.067991726,1.03337,-0.05913073,-0.31129825,-0.07800698,19.487568,-0.09117372,-0.06454735,1.2320198,-0.12302327,-0.121449016,-0.13364081,-0.11701565,0.65953267,-0.12378662,0.40151346,0.12193524,-0.123969324,0.5028265,-0.08857027,0.14431337,0.282825,0.08596359,-0.13640918,-0.10481271,0.46871293,-0.24195695,0.58894706,-0.18925013,0.4283128,1.31046,-0.14486007,-0.121873505,1.1283855,0.34311244,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.25131875,-0.28034872,-0.10715142,-0.059945107,-0.005128886,-0.076208994,-0.052885056,-0.19728482,0.0847507,-0.07671373,-0.027547756,-0.05375852,0.3745512,0.33197507,-0.10357379,-0.05610869,0.17582777,-0.4461487,0.11599847,0.3769589,0.17582375,-0.16755229,0.26846874,-0.41489497,0.25766042,-0.14671578,-0.08630882,0.3636723,-0.11409981,0.13283269,-0.0068456484,-0.115279995,-0.09231761,-0.105781555,-0.104589395,0.035157133,-0.15906872,0.38580984,-0.29512691,-0.1779356,-0.0740171,-0.060152885,-0.022620423,-0.16934597,-0.0807927,-0.5949735,-0.17792872,0.3897223,-0.083997175,0.4202959,-0.10047635,-0.06858524,0.5042948,-0.11265257,0.20905869,-0.32643715,-0.05913073,-0.45167392,-0.07800698,0.290283,-0.09117372,-0.087916344,0.57625914,-0.12302327,-0.121449016,-0.13364081,-0.11701565,-0.22847635,4.1623497,0.3049926,0.32754472,0.4115136,-0.025126267,-0.08857027,-0.14089279,0.116169736,0.09868471,-0.13640918,-0.10481271,0.52903295,-0.24195695,-0.15892906,-0.1252493,0.3134049,0.890764,-0.14486007,0.9162963,-0.41106385,-0.02990149,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.061869785,-0.06227874,-0.07577963,1.4141489,0.2595009,-0.0584378,-0.059945107,-0.11008012,-0.076208994,-0.052885056,-0.07879163,0.2780666,-0.07671373,0.110629596,-0.05375852,-0.029129522,0.09159971,0.5884745,-0.05610869,20.776049,-0.38938022,-0.11990098,-0.026093118,0.38199008,0.15365808,-0.27337167,-0.13615575,0.28406247,-0.14671578,-0.08630882,0.2872298,-0.11409981,-0.11463319,-0.18641846,-0.115279995,-0.05970242,-0.105781555,0.18827343,0.7985463,-0.15906872,0.12587127,0.64876914,-0.1779356,0.28022826,0.010115613,0.13902515,-0.16934597,-0.0807927,-0.31166276,0.69502735,0.34617257,0.19215351,0.09582796,-0.10047635,-0.30671918,0.8592028,-0.11265257,0.33339638,-0.19439726,-0.05913073,0.25794694,-0.07800698,0.10816524,-0.09117372,-0.08773414,19.428562,-0.12302327,-0.121449016,-0.13364081,-0.11701565,0.37138766,-0.12378662,0.50355893,1.5738065,1.3378099,0.17751738,-0.08857027,0.16423124,0.44014537,0.10021172,-0.13640918,-0.10481271,0.3638015,-0.24195695,1.1251311,-0.5788779,0.47004408,2.016199,-0.14486007,-0.121873505,0.9016098,1.5637633,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.061869785,-0.06227874,-0.07577963,0.19285858,-0.05629075,0.046147835,-0.059945107,-0.18341331,-0.076208994,-0.052885056,-0.032440085,-0.13039127,-0.07671373,0.0849853,-0.05375852,-0.48077053,-0.2506609,0.105351284,-0.05610869,-0.18642877,-0.33697376,-0.104025975,-0.38674933,-0.042354364,-0.09860357,-0.12242731,-0.27890736,-0.16590288,-0.14671578,-0.08630882,0.12639247,-0.11409981,0.05577871,0.13562174,-0.115279995,0.3729547,-0.105781555,0.5787105,0.40438265,-0.15906872,-0.28622055,-0.6963346,-0.1779356,0.60851663,0.10589627,0.28704274,-0.16934597,-0.0807927,-0.10769259,-0.326101,0.34818998,0.15115602,0.38566518,-0.10047635,-0.06121188,-0.18036121,-0.11265257,-0.38470227,-0.30627075,-0.05913073,0.7223133,-0.07800698,0.1305424,-0.09117372,-0.09183222,0.5665858,-0.12302327,-0.121449016,-0.13364081,-0.11701565,-0.009569291,-0.12378662,-0.1977961,-0.19291492,0.20158555,0.0014561806,-0.08857027,0.11999632,0.44003367,-0.35143447,-0.13640918,-0.10481271,0.5917389,0.47413698,0.29793093,-0.5309895,0.653423,-0.22576569,-0.14486007,-0.121873505,-0.005285959,0.18876666,0
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.2931114,-0.18178688,-0.048207097,-0.059945107,0.0075034616,-0.076208994,-0.052885056,-0.4146801,-0.046494126,-0.07671373,-0.17701519,-0.05375852,-0.1675305,0.20107037,-0.17060444,-0.05610869,-0.0104145175,-0.37067738,-0.41838777,-0.40583462,0.4347261,-0.107532375,-0.58347374,-0.3719666,-0.24421598,-0.14671578,-0.08630882,0.10107529,-0.11409981,-0.26823124,-0.43844604,-0.115279995,-0.4606229,-0.105781555,-0.66691417,-0.708617,1.0354908,0.5440636,-0.5011906,-0.1779356,0.32319558,-0.07397967,0.070366114,-0.16934597,-0.0807927,0.05798539,-0.4139457,-0.70465606,-0.2078668,-0.35202825,-0.10047635,-0.032241434,-0.3608592,-0.11265257,-0.25234905,-0.46106684,-0.05913073,-0.5246153,-0.07800698,-0.015530136,-0.09117372,-0.09578845,0.03511543,-0.12302327,-0.121449016,-0.13364081,-0.11701565,-0.05706577,-0.12378662,0.017244274,-0.22470981,-0.17260462,0.1599675,-0.08857027,-0.30055666,0.2694177,-0.12926616,-0.13640918,-0.10481271,0.3666031,-0.24195695,-0.33255756,-0.0044883983,-0.13197847,-0.16887783,-0.14486007,-0.121873505,-0.18506454,0.65279925,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.061869785,-0.06227874,-0.07577963,1.455004,-0.08147413,-0.007554542,-0.059945107,-0.07628638,-0.076208994,-0.052885056,-0.03491497,0.2306499,-0.07671373,0.39854553,-0.05375852,-0.10474245,0.19800985,0.20169342,-0.05610869,0.25601923,0.15856047,0.067547105,0.52595806,0.07030624,-0.1908534,20.645065,-0.5574728,1.1567614,-0.14671578,-0.08630882,0.42480904,-0.11409981,0.30158728,1.0619453,-0.115279995,0.3151544,-0.105781555,-0.009781833,0.51290447,-0.15906872,0.20318708,-0.32847303,1.0076113,0.38034993,-0.010887767,-0.029428458,-0.16934597,-0.0807927,-0.5959759,0.35311532,0.2648034,0.8540699,0.3061036,-0.10047635,-0.13211484,0.010967521,-0.11265257,-0.2838293,-0.28813335,-0.05913073,0.1020743,-0.07800698,0.6098392,3.6212304,-0.11285296,0.20515795,-0.12302327,-0.121449016,-0.13364081,-0.11701565,-0.3539317,-0.12378662,0.6578132,0.29804468,0.9795464,0.3373337,-0.08857027,-0.0030774493,0.2897394,0.69983155,-0.13640918,-0.10481271,0.24689882,-0.24195695,0.54910487,-0.044145085,1.3834019,0.28906226,-0.14486007,-0.121873505,-0.095001824,-0.030626176,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.061869785,-0.06227874,-0.07577963,0.39883092,-0.15981057,22.157906,-0.059945107,-0.23663943,-0.076208994,-0.052885056,-0.19673416,0.4125132,-0.07671373,0.47522718,-0.05375852,1.8009317,-0.37327784,0.34645674,-0.05610869,0.4458479,-0.13962592,0.27590463,-0.19715671,1.2677944,2.1653547,1.8819149,-0.47716668,-0.27769372,-0.14671578,-0.08630882,1.133607,-0.11409981,1.1429211,1.1587754,-0.115279995,1.4759978,-0.105781555,0.6243872,0.69223654,-0.15906872,1.0874975,-0.4602426,-0.1779356,-0.5153751,0.33835292,0.17825441,-0.16934597,-0.0807927,10.143081,19.906042,-0.2902475,0.5052654,-18.729582,-0.10047635,0.06646136,0.034648303,-0.11265257,0.6049177,-0.21635143,-0.05913073,-0.45895106,-0.07800698,-0.5758609,-0.09117372,-0.17047915,0.09966447,-0.12302327,-0.121449016,-0.13364081,-0.11701565,1.5786602,-0.12378662,0.5530988,-0.20521064,19.343979,0.018555203,-0.08857027,3.9966748,-0.13482255,19.367811,-0.13640918,-0.10481271,-3.719903,-0.24195695,1.3043507,0.4430119,0.4745241,18.470636,-0.14486007,-0.121873505,18.831152,18.66409,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.089734785,-0.062219325,0.12458311,-0.059945107,-0.11713527,-0.076208994,-0.052885056,0.09915331,0.023935651,-0.07671373,-0.06309092,-0.05375852,0.29911378,0.29843485,0.99114096,-0.05610869,0.37559688,-0.2815725,0.23349741,0.31465065,0.24661425,0.1879195,0.99939156,-0.256969,0.4917659,-0.14671578,-0.08630882,0.30302143,-0.11409981,-0.36864504,0.49704745,-0.115279995,0.30024785,-0.105781555,1.1080111,0.6559642,-0.15906872,0.35328743,0.13560624,-0.1779356,0.69208497,0.17900878,0.16823351,-0.16934597,-0.0807927,-0.16628131,-0.092944786,-0.4347491,-0.19475003,0.79484653,-0.10047635,-0.3063189,0.626636,-0.11265257,0.011188912,0.44789356,-0.05913073,0.031509142,-0.07800698,0.56018513,-0.09117372,-0.107272334,1.1288612,-0.12302327,-0.121449016,-0.13364081,-0.11701565,0.018011885,-0.12378662,0.47067478,0.47683683,1.0484703,0.8454159,-0.08857027,0.07986744,0.59089434,0.24959128,-0.13640918,-0.10481271,-0.8919045,-0.24195695,1.1170287,0.9150285,1.7631019,2.049823,-0.14486007,-0.121873505,0.032475155,0.9298801,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.19173177,-0.10542582,0.5788901,-0.059945107,0.017550291,-0.076208994,-0.052885056,0.07284586,0.24903512,-0.07671373,0.015255955,-0.05375852,0.17956993,0.23100634,-0.303092,-0.05610869,0.13215292,20.960104,0.69596016,0.9522979,10.430121,-0.041370496,0.32390887,-0.38112074,-0.027332298,-0.14671578,-0.08630882,0.539549,-0.11409981,-0.1343051,3.917647,-0.115279995,0.20178893,-0.105781555,1.4703385,1.4553608,-0.15906872,0.27618667,0.32883725,-0.1779356,0.15986632,0.19200987,0.10702077,-0.16934597,-0.0807927,0.98266494,-0.17061356,0.27466273,-0.10454012,1.0853946,-0.10047635,-0.15075666,0.19474484,-0.11265257,0.19317855,-0.107201554,-0.05913073,0.10914456,-0.07800698,0.30450872,-0.09117372,-0.010829031,0.116463274,-0.12302327,-0.121449016,-0.13364081,-0.11701565,0.47697505,-0.12378662,0.39584297,8.303325,0.6965306,1.5499767,-0.08857027,0.13886274,0.24282941,0.76073587,-0.13640918,-0.10481271,0.04106086,-0.24195695,0.6890533,1.4039582,0.9652757,0.58619297,-0.14486007,-0.121873505,-0.11578808,0.5602597,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.06121572,-0.061869785,-0.06227874,-0.07577963,-0.17384122,-0.14691968,0.53067446,-0.059945107,-0.050727505,-0.076208994,-0.052885056,-0.0036666382,0.2706751,-0.07671373,0.31453645,-0.05375852,-0.18127084,0.14908046,-0.12050422,-0.05610869,0.7834097,-0.22760545,0.24848306,0.5844563,1.0159036,0.1608713,0.20935532,-0.5395056,-0.121252306,-0.14671578,-0.08630882,0.47496718,-0.11409981,-0.2565375,0.2272254,-0.115279995,0.7373649,-0.105781555,0.7789015,0.59419364,-0.15906872,0.09910386,-0.08437601,1.2068262,0.5387383,0.15880933,0.017355617,-0.16934597,-0.0807927,-0.026292756,0.15264168,-0.2569922,0.46345672,0.86864555,-0.10047635,-0.23573586,0.6479069,-0.11265257,0.14388596,0.7435093,-0.05913073,0.15615322,-0.07800698,0.44668126,-0.09117372,-0.076305926,0.59139025,-0.12302327,-0.121449016,-0.13364081,-0.11701565,0.88941115,-0.12378662,0.47917026,0.15303044,0.9568136,0.7144186,-0.08857027,0.3351279,3.2758977,0.6535785,-0.13640918,-0.10481271,0.30077076,-0.24195695,0.5465045,0.3130755,1.4269266,0.7107612,-0.14486007,-0.121873505,0.37682626,0.7171958,1
