rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_PRR21,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_CT47A10,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_MT4,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_ZMYND19,rnaseq_gene__GENE_OR51A4,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_TBC1D21,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_TEX13A,methylation_gene__GENE_C1ORF89,rnaseq_gene__GENE_PSKH2,methylation_gene__GENE_ATP5E,methylation_gene__GENE_KIAA0100,methylation_gene__GENE_GOPC,rnaseq_gene__GENE_FTMT,methylation_gene__GENE_LDB1,rnaseq_gene__GENE_CRYGD,methylation_gene__GENE_ADC,methylation_gene__GENE_CNOT10,methylation_gene__GENE_CSTB,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_TECRL,rnaseq_gene__GENE_RBMY2EP,rnaseq_gene__GENE_GOLGA8F,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_MAGEB3,methylation_gene__GENE_POMP,rnaseq_gene__GENE_RBMY1J,methylation_gene__GENE_USP14,rnaseq_gene__GENE_PRAMEF14,methylation_gene__GENE_U2AF1,methylation_gene__GENE_MCFD2,methylation_gene__GENE_NFXL1,rnaseq_gene__GENE_SPANXN4,methylation_gene__GENE_DND1,rnaseq_gene__GENE_RNASE9,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_PCMT1,rnaseq_gene__GENE_HPVC1,methylation_gene__GENE_ZNF566,rnaseq_gene__GENE_OR6C76,methylation_gene__GENE_CCNB1,methylation_gene__GENE_UBE2T,methylation_gene__GENE_MIR219-1;RING1,methylation_gene__GENE_CCNG1,rnaseq_gene__GENE_OR4F4,rnaseq_gene__GENE_OR51G2,rnaseq_gene__GENE_CXORF66,methylation_gene__GENE_ZNF497,rnaseq_gene__GENE_OR4F5,methylation_gene__GENE_NES,methylation_gene__GENE_ZNF136,methylation_gene__GENE_PDCD4;LOC282997,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_FAM9A,methylation_gene__GENE_ZC3H13,methylation_gene__GENE_PRCP,methylation_gene__GENE_ZNF354A,rnaseq_gene__GENE_RNASE11,methylation_gene__GENE_PDHX;APIP,methylation_gene__GENE_LIN37,methylation_gene__GENE_NFKBIB;SIRT2,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_WFDC9,methylation_gene__GENE_SKIL,methylation_gene__GENE_C12ORF76,rnaseq_gene__GENE_C7ORF66,rnaseq_gene__GENE_TMEM174,rnaseq_gene__GENE_FGF6,methylation_gene__GENE_HEXA;C15ORF34,rnaseq_gene__GENE_GYPA,rnaseq_gene__GENE_DUSP21,rnaseq_gene__GENE_SNORA32,methylation_gene__GENE_HMHA1,methylation_gene__GENE_TTC18,methylation_gene__GENE_CNPY3,methylation_gene__GENE_ADSL,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_CST8,rnaseq_gene__GENE_TCP10,rnaseq_gene__GENE_C2ORF27B,rnaseq_gene__GENE_OR11G2,target
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,-0.48459253,-0.05596226,-0.056167826,-0.056256305,-0.5988204,-0.1006545,-0.9009849,-0.10144153,-0.8819354,-0.45366752,-0.8658212,-0.088819906,-1.0924379,20.070574,-0.9327096,-0.5263804,-1.3798122,-0.0843408,-0.09187428,-0.13055657,19.472635,-0.07551869,-0.1763773,-0.2739649,-0.13871242,-0.4946119,-0.14742462,-1.2972316,-0.32112744,-0.6267491,-0.08764268,1.4196906,-0.09052918,-0.06097022,-1.0775918,-0.09131542,-1.2275609,-0.08532813,0.12834242,-0.95525616,-0.31837213,-0.5280829,16.851917,-0.09093261,-0.08460147,-0.9759673,17.725122,5.769082,-1.1764898,-0.7779081,-0.061562493,-0.21009833,-1.5105221,-0.93573505,0.04532196,-0.10883868,-1.4212534,-1.2812812,-1.1277876,18.325617,-0.07853914,-0.851072,1.59669,-0.09038089,-0.14965495,-0.06199895,-0.8312382,-0.29331535,-0.119156815,-0.12752284,-0.5434771,-1.0878826,-1.1593543,-1.4999084,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,22.538897,-0.059154127,-0.06239218,-0.07051628,-0.09721598,0.5201392,-0.05596226,-0.056167826,-0.056256305,0.7214837,-0.1006545,1.3288954,-0.10144153,0.56704533,0.38610104,0.6237284,-0.088819906,0.6117323,-0.124300115,0.12238716,0.7781489,0.26842642,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,2.9160006,0.62593,-0.13871242,1.4827639,-0.14742462,0.42499036,0.08246277,1.0812371,-0.08764268,-18.329964,-0.09052918,19.19131,0.73259604,-0.09131542,1.0932108,-0.08532813,-0.09822785,0.730736,1.1849505,0.85065126,-0.10747062,-0.09093261,-0.08460147,0.6007084,-0.111529574,0.14111826,6.765412,0.11913928,-0.061562493,-0.21009833,1.1275568,0.12938707,0.24647768,-0.10883868,0.84964806,1.4540067,0.13768977,-0.07120374,-0.07853914,0.23925902,-0.30034158,-0.09038089,-0.14965495,-0.06199895,0.10208651,-0.29331535,-0.119156815,-0.12752284,-0.07336583,1.3523937,0.97429156,0.14588612,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,0.42149615,-0.05596226,-0.056167826,-0.056256305,0.527483,-0.1006545,0.053460427,-0.10144153,0.09212483,1.0927638,-0.35492057,-0.088819906,0.7554458,-0.124300115,0.7356186,-0.1742224,-0.14252235,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,0.24998263,7.840333,0.9038721,-0.14742462,0.8927449,-0.25875974,-0.20394565,-0.08764268,-0.6576644,-0.09052918,-0.06097022,0.18567389,-0.09131542,0.55720615,-0.08532813,0.24830477,0.04429079,1.3290825,-0.12451179,-0.10747062,-0.09093261,2.6118445,17.593801,-0.111529574,0.18987131,0.463785,13.139916,-0.061562493,-0.21009833,3.20698,0.00071294914,-0.7484682,-0.10883868,0.34656772,1.2425326,-0.14778456,-0.07120374,-0.07853914,0.25963375,-0.14773235,-0.09038089,-0.14965495,-0.06199895,0.08718146,-0.29331535,-0.119156815,-0.12752284,-0.16983745,0.13198754,-0.027939277,0.734325,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,0.48463935,-0.05596226,-0.056167826,-0.056256305,0.53255254,-0.1006545,0.13009262,-0.10144153,0.05949996,0.30955926,0.16321284,-0.088819906,0.4841879,-0.124300115,-0.18686752,-0.045573108,1.0374633,-0.0843408,-0.09187428,-0.13055657,1.6179907,-0.07551869,-0.1763773,-0.93468845,-0.13871242,0.38512242,-0.14742462,0.5104901,-0.9240031,-0.6059905,-0.08764268,-1.2224362,-0.09052918,-0.06097022,1.2167457,-0.09131542,-0.0888349,-0.08532813,-0.71696883,0.049587082,-0.46702012,0.12832135,-0.10747062,-0.09093261,-0.08460147,-0.022797313,-0.111529574,0.18513599,0.0841249,-0.09181071,-0.061562493,-0.21009833,0.40919265,0.0963913,-0.18723723,-0.10883868,0.86319274,0.42044833,-0.07725577,-0.07120374,-0.07853914,-0.3818772,-0.68143386,-0.09038089,1.8619463,-0.06199895,-0.22812021,-0.29331535,-0.119156815,-0.12752284,-0.017627236,0.3043897,0.21726255,1.5636343,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,-0.68772423,-0.05596226,-0.056167826,-0.056256305,-0.5902845,-0.1006545,-0.8569422,-0.10144153,-0.66514945,-0.5440635,-0.8430975,-0.088819906,-1.5651872,-0.124300115,-1.1367354,-0.55860025,-0.46038252,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,-0.4373732,-0.13871242,-0.5974834,-0.14742462,-1.2116393,-0.42819268,-0.60471547,-0.08764268,1.1870348,-0.09052918,-0.06097022,-0.82035464,-0.09131542,-0.14093456,-0.08532813,-0.029188294,-0.449724,-0.27853525,-0.73909694,3.4581203,-0.09093261,-0.08460147,-0.8470219,-0.111529574,-0.19369109,-0.58526284,-0.60009485,-0.061562493,-0.21009833,-0.7790546,-0.90864944,5.539879,-0.10883868,-1.5026128,-1.0631028,-0.93311256,-0.07120374,-0.07853914,-0.4123466,0.75444996,-0.09038089,-0.14965495,-0.06199895,-0.7812998,0.7974109,-0.119156815,-0.12752284,-0.3893668,-0.621837,-0.9989637,-1.0916106,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,22.5389,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,0.43187663,-0.05596226,-0.056167826,-0.056256305,0.66510713,-0.1006545,0.16820225,-0.10144153,-0.34500384,0.77401596,-0.09153448,-0.088819906,0.14736219,-0.124300115,0.28445184,0.43409145,0.3533737,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,0.39921644,-0.13871242,-0.13206767,-0.14742462,0.25528726,-0.3788817,0.21723385,-0.08764268,-1.8303828,-0.09052918,-0.06097022,1.0705671,-0.09131542,1.0519612,-0.08532813,-0.5511407,-0.122922614,0.40860978,0.16649039,-0.10747062,-0.09093261,-0.08460147,-0.21804723,-0.111529574,0.1968479,0.22030002,4.388662,-0.061562493,-0.21009833,-0.23428287,-0.07744309,-0.257337,-0.10883868,0.7643995,0.3719682,0.10432999,-0.07120374,-0.07853914,0.22651751,-0.6302281,-0.09038089,-0.14965495,-0.06199895,-0.0121876765,15.437991,-0.119156815,-0.12752284,0.071317986,0.22058174,1.1346216,0.07293761,-0.1259461,-0.062245425,1.278393,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,14.309947,-0.07051628,-0.09721598,0.20396878,-0.05596226,-0.056167826,-0.056256305,0.12637337,-0.1006545,-0.071470894,-0.10144153,-0.16133659,-0.32335508,-0.005168204,-0.088819906,0.18429609,-0.124300115,0.19570355,-0.27203056,0.37169403,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,-0.38218352,4.97994,-0.28749943,-0.14742462,0.3901962,0.18996845,0.47465822,-0.08764268,-0.1090623,-0.09052918,-0.06097022,0.010649458,-0.09131542,0.27879944,-0.08532813,-0.5900174,-0.27006304,-0.96930546,-0.3746325,-0.10747062,3.7507284,-0.08460147,0.033714835,-0.111529574,0.27612466,-0.11075159,0.059538744,-0.061562493,-0.21009833,0.18097293,0.33200654,-0.20874932,-0.10883868,-0.4063302,0.32616234,-0.5349146,-0.07120374,-0.07853914,0.21161164,-1.1882848,-0.09038089,-0.14965495,-0.06199895,-0.094846554,-0.29331535,-0.119156815,-0.12752284,-0.0413923,-0.10467434,0.2700811,-0.06729008,-0.1259461,-0.062245425,1.9430177,-0.062257726,-0.10726329,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,1.1537514,-0.05596226,-0.056167826,-0.056256305,0.47644338,-0.1006545,0.5287173,-0.10144153,0.5736985,0.7501226,1.9730271,-0.088819906,0.08458666,-0.124300115,2.7791684,3.575454,0.74504167,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,1.6565734,-0.13871242,3.9850404,-0.14742462,0.42780387,1.170236,2.3033013,-0.08764268,0.43956187,-0.09052918,-0.06097022,0.5659593,-0.09131542,1.0523293,-0.08532813,-0.17399766,0.6140813,4.2664733,0.19723186,-0.10747062,-0.09093261,-0.08460147,1.0295045,-0.111529574,16.868341,0.061942343,0.44789875,-0.061562493,-0.21009833,0.5569,0.117864735,0.12607175,-0.10883868,0.9594666,0.101348326,0.05512732,-0.07120374,-0.07853914,4.2448835,-1.6315173,-0.09038089,-0.14965495,-0.06199895,7.725728,-0.29331535,-0.119156815,-0.12752284,0.36844805,0.8350342,16.135237,0.2757206,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,22.538898,-0.04428074,-0.059154127,-0.06239218,9.641123,-0.09721598,0.07660796,-0.05596226,-0.056167826,-0.056256305,0.19059841,-0.1006545,-0.036636814,-0.10144153,-0.17616111,-0.73437124,-0.20968582,3.9727693,0.12657666,-0.124300115,0.47244182,0.46024773,0.42093697,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,14.620757,-0.9727188,-0.13871242,-0.08048315,-0.14742462,0.3305796,0.20839643,-0.1784428,-0.08764268,-0.28313074,-0.09052918,-0.06097022,0.19314179,-0.09131542,0.38690782,-0.08532813,0.13691272,-0.16255717,-0.79793566,-0.07891637,-0.10747062,-0.09093261,-0.08460147,-0.20410061,-0.111529574,-0.1852291,-0.018461652,-0.06525944,-0.061562493,-0.21009833,0.1981297,-0.11852954,-0.09046075,-0.10883868,-0.09015651,-0.2304966,-0.27307704,-0.07120374,-0.07853914,-0.044321597,-2.340301,-0.09038089,-0.14965495,-0.06199895,-0.1553078,-0.29331535,-0.119156815,-0.12752284,0.13635285,-0.32229266,-0.5215567,-0.038265258,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,22.538898,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,0.30255684,21.40155,-0.056167826,-0.056256305,0.21049295,-0.1006545,0.4647219,-0.10144153,0.26883,-0.045390353,0.04174236,-0.088819906,0.06802395,1.0147041,-0.05155507,0.5590002,0.7910194,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,-0.7467684,-0.13871242,-0.37718284,-0.14742462,0.23902556,-0.2218628,0.17737882,-0.08764268,0.29322848,-0.09052918,-0.06097022,-0.3438726,-0.09131542,0.20405093,-0.08532813,0.5941637,0.17160305,-1.0000416,-0.090787895,-0.10747062,18.524298,-0.08460147,0.06660231,-0.111529574,-0.33538738,-0.024170145,0.0006584359,-0.061562493,-0.21009833,0.100820616,-0.15814233,-0.4186769,-0.10883868,0.19309838,-0.15328711,-0.35548595,-0.07120374,-0.07853914,-0.9336762,-8.496006,5.5247025,-0.14965495,-0.06199895,-0.2536118,0.74295074,-0.119156815,-0.12752284,0.049292285,0.25291985,-0.33749616,0.94399554,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,0.2426257,-0.05596226,-0.056167826,-0.056256305,0.62372065,-0.1006545,0.16510917,-0.10144153,0.37895492,-0.5735536,-0.036075216,-0.088819906,0.32543066,-0.124300115,0.15181646,-0.5802731,-0.45785245,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,-0.61687595,-0.13871242,-0.40673617,-0.14742462,0.25831348,-0.83922744,-0.76243037,-0.08764268,0.4300892,-0.09052918,-0.06097022,0.7226655,-0.09131542,0.42434052,-0.08532813,0.3994639,0.032759365,-1.0646434,0.014669817,-0.10747062,-0.09093261,-0.08460147,-0.14025702,-0.111529574,-0.31559846,-0.087342046,-0.3139878,-0.061562493,-0.21009833,0.3362033,0.17208749,-0.3182041,-0.10883868,0.7541947,-0.51483613,0.284914,-0.07120374,-0.07853914,-0.58687484,0.3577267,-0.09038089,-0.14965495,-0.06199895,0.30198613,-0.29331535,-0.119156815,-0.12752284,-0.07721164,-0.528268,1.5968273,0.053605158,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,0.05014725,-0.05596226,-0.056167826,-0.056256305,0.4244965,-0.1006545,0.56842107,-0.10144153,0.2710127,-0.84294957,0.33605534,-0.088819906,0.37748975,-0.124300115,0.4432053,-0.13130382,0.11090448,-0.0843408,-0.09187428,-0.13055657,-0.10746877,16.12067,-0.1763773,0.97354025,-0.13871242,0.78013855,-0.14742462,0.26702392,0.26965708,-0.0479994,-0.08764268,0.058568045,-0.09052918,-0.06097022,0.43453002,-0.09131542,0.25399145,-0.08532813,0.1084698,-0.038993176,-0.34099573,0.38172665,-0.10747062,-0.09093261,-0.08460147,0.32857892,-0.111529574,0.51221305,-0.11158144,-0.12608868,-0.061562493,-0.21009833,0.75738436,0.38925192,-0.03136818,-0.10883868,0.34516463,0.21218264,2.3795447,-0.07120374,-0.07853914,-0.51641345,0.1783069,-0.09038089,-0.14965495,-0.06199895,0.11136969,-0.29331535,16.70023,-0.12752284,-0.07891275,0.38771987,0.29557547,0.30523947,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,-0.5265994,-0.05596226,-0.056167826,-0.056256305,-0.6113434,-0.1006545,-0.66002965,-0.10144153,-0.8738069,-0.37667927,-1.0446653,-0.088819906,-0.9940947,-0.124300115,-0.8897922,-0.5088111,-1.2897819,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,-0.39929524,-0.13871242,-0.3277835,-0.14742462,-1.214352,-0.35011703,-0.45263144,-0.08764268,1.0462915,-0.09052918,-0.06097022,-0.93618923,-0.09131542,-0.7607522,-0.08532813,-0.296363,8.5074,-0.33886093,-0.69716704,-0.10747062,-0.09093261,-0.08460147,-0.95249254,-0.111529574,-0.26575926,-1.0511777,-0.713629,-0.061562493,-0.21009833,-1.3543872,-1.2094066,-0.32285792,-0.10883868,-1.3185258,-1.5380075,-1.1367836,-0.07120374,-0.07853914,-0.75291914,0.94194037,-0.09038089,-0.14965495,-0.06199895,-0.8695901,-0.29331535,-0.119156815,-0.12752284,-0.67534643,-0.5537287,-1.0696285,-1.2588294,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,-0.04982512,-0.05596226,-0.056167826,-0.056256305,-0.5018298,-0.1006545,-0.7931857,-0.10144153,-1.0007067,-0.41686878,-1.0376502,-0.088819906,-0.9499905,-0.124300115,-0.85496217,-0.5859341,-0.5887351,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,-0.36127523,-0.13871242,-0.5630302,-0.14742462,-1.1532733,-0.3037876,-0.43451577,2.9745266,0.9899814,-0.09052918,-0.06097022,-1.1181936,-0.09131542,11.146255,-0.08532813,0.0075036897,-0.810927,-0.114636034,-0.7636996,-0.10747062,-0.09093261,-0.08460147,-0.99124724,-0.111529574,1.9393204,12.309714,4.218171,-0.061562493,-0.21009833,-1.0021703,-0.864144,-0.33575916,-0.10883868,-1.206485,-0.63362026,11.250264,-0.07120374,-0.07853914,-0.7955952,0.78679556,-0.09038089,-0.14965495,-0.06199895,-0.75583273,-0.29331535,-0.119156815,-0.12752284,0.46876833,1.0089481,-1.0672945,-1.2645314,-0.1259461,-0.062245425,-0.18129501,-0.062257726,6.9512486,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,22.5389,22.5389,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,-0.6328372,-0.05596226,-0.056167826,-0.056256305,-0.45526332,-0.1006545,-0.902604,-0.10144153,-0.6772881,-0.40937665,-0.97689,-0.088819906,-0.6716196,1.0555645,-0.848002,-0.6052639,-0.5767768,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,-0.3079566,-0.13871242,-0.27495724,-0.14742462,-0.75998604,-0.105883725,-0.5064259,-0.08764268,0.52927405,-0.09052918,-0.06097022,-0.8069498,-0.09131542,-0.8129928,-0.08532813,-0.518383,-0.86631167,-0.031952895,-0.7490276,-0.10747062,-0.09093261,-0.08460147,-0.81525946,-0.111529574,-0.8541372,-0.6985922,-0.4057399,-0.061562493,-0.21009833,-0.6137002,-0.915567,-0.24484263,-0.10883868,-0.9985156,-0.57450145,-0.88983274,-0.07120374,-0.07853914,-0.6187314,1.0401747,-0.09038089,-0.14965495,-0.06199895,-0.9017708,0.7801256,-0.119156815,-0.12752284,-0.39705434,-0.50619364,-1.0262446,-1.0989255,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,0.34944695,-0.05596226,-0.056167826,-0.056256305,0.21472575,-0.1006545,0.43676224,-0.10144153,0.21549799,1.1488757,0.3548876,-0.088819906,0.14309493,-0.124300115,0.19118401,0.5807208,0.8437447,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,0.6399253,-0.13871242,0.72272944,-0.14742462,0.16863891,1.4527575,3.6620927,-0.08764268,-0.14086731,9.191144,-0.06097022,0.23874313,12.2286825,1.6334146,-0.08532813,-0.80660456,0.48153454,0.36253917,0.33579764,-0.10747062,-0.09093261,-0.08460147,0.7383062,-0.111529574,2.036876,0.07523975,-0.30576193,-0.061562493,-0.21009833,0.90455383,0.10861239,-0.1664653,-0.10883868,0.27760407,0.7763559,0.07682819,-0.07120374,-0.07853914,0.74631727,0.055635653,-0.09038089,-0.14965495,-0.06199895,0.1758461,-0.29331535,-0.119156815,-0.12752284,-0.3496699,0.043921836,0.20846501,-0.13151194,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.059154127,-0.06239218,-0.07051628,-0.09721598,-0.30308363,-0.05596226,-0.056167826,-0.056256305,-0.11872756,-0.1006545,-0.1624775,-0.10144153,-0.41303852,-0.42363796,-0.22894678,-0.088819906,-0.2440718,2.0236545,-0.5446122,-0.48110306,-0.18871155,-0.0843408,-0.09187428,-0.13055657,-0.10746877,-0.07551869,-0.1763773,-0.5196826,-0.13871242,-0.68714106,-0.14742462,-0.56632435,0.07258657,-0.60159594,-0.08764268,0.09709205,-0.09052918,-0.06097022,0.31751198,-0.09131542,-0.38888732,-0.08532813,-0.91635615,0.014790026,-0.4396097,-0.36158645,-0.10747062,-0.09093261,-0.08460147,-0.74347985,-0.111529574,0.06902449,-0.23260985,-0.39714545,-0.061562493,-0.21009833,-0.44862157,0.05748752,-0.37772125,-0.10883868,-0.4764028,-0.4470259,-0.6107523,-0.07120374,-0.07853914,-0.47301775,0.3613489,-0.09038089,-0.14965495,-0.06199895,-0.311427,3.4674554,3.4490294,-0.12752284,-0.09296725,-0.13785136,-0.59857315,-1.0335734,-0.1259461,-0.062245425,-0.18129501,-0.062257726,-0.10726329,1
