rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_OR4D10,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_LCE3C,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_PRAMEF18,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_HES3,rnaseq_gene__GENE_GSC2,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR5A1,methylation_gene__GENE_VEGFB,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_PAGE3,methylation_gene__GENE_ATP5S;L2HGDH,rnaseq_gene__GENE_RBMY1A1,methylation_gene__GENE_GMCL1,rnaseq_gene__GENE_SNORA69,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_ZNF735,rnaseq_gene__GENE_LCE3E,methylation_gene__GENE_CYP51A1,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_CABP2,methylation_gene__GENE_UNC84B,methylation_gene__GENE_TPP1,methylation_gene__GENE_SKIL,rnaseq_gene__GENE_BCYRN1,methylation_gene__GENE_AKT1,rnaseq_gene__GENE_LIM2,methylation_gene__GENE_CNIH,rnaseq_gene__GENE_OR7G2,methylation_gene__GENE_ZNF619,rnaseq_gene__GENE_CRYGA,methylation_gene__GENE_FRY,methylation_gene__GENE_TRIB3,methylation_gene__GENE_SLC22A17,methylation_gene__GENE_ITPA,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_MRGPRG,rnaseq_gene__GENE_DKFZP434L192,methylation_gene__GENE_DCI,methylation_gene__GENE_FGFRL1,rnaseq_gene__GENE_OR1I1,methylation_gene__GENE_NSUN5,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_NKIRAS2;DNAJC7,rnaseq_gene__GENE_TGM6,rnaseq_gene__GENE_FOXB2,methylation_gene__GENE_ZNF160,methylation_gene__GENE_LPCAT1,rnaseq_gene__GENE_RTP1,rnaseq_gene__GENE_OR6C4,methylation_gene__GENE_GMFB,rnaseq_gene__GENE_TSPY1,rnaseq_gene__GENE_KRTAP11-1,rnaseq_gene__GENE_OR10T2,rnaseq_gene__GENE_TMEM207,rnaseq_gene__GENE_DEFB134,rnaseq_gene__GENE_SPRR2B,methylation_gene__GENE_MDK,methylation_gene__GENE_KTELC1,methylation_gene__GENE_RUNDC2A,methylation_gene__GENE_CGRRF1,rnaseq_gene__GENE_TBC1D28,rnaseq_gene__GENE_FABP9,rnaseq_gene__GENE_SAA3P,methylation_gene__GENE_OBFC2A,methylation_gene__GENE_GABBR1,methylation_gene__GENE_C6ORF64,methylation_gene__GENE_FGF22,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_OR9I1,target
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,0.25236857,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,-0.1136757,-0.04061949,-0.062246185,-0.09394321,-0.08606776,0.41170108,-0.5290784,-0.041330405,-0.06825314,0.603943,-0.06940588,-0.089100406,-0.05877857,0.25042224,-0.14370757,-0.059162382,-0.083192356,-0.09926551,0.03450738,-0.069542356,0.14097524,-0.066061795,1.1006013,-0.044386145,0.127878,-0.08561648,0.3614387,-0.09391567,-0.12899014,0.042590145,-0.19387476,-0.07587367,-0.40255636,0.76698273,-0.56461257,-0.078358516,0.78754383,-0.23341642,-0.28912878,-0.06859739,0.055553667,-0.07638114,-0.027669493,-0.15204705,-0.33321595,0.060423005,-0.11066106,-0.04293071,-0.16218084,0.32175243,-0.18216114,-0.09172271,-0.020328619,0.108994916,5.2871604,-0.079487145,-0.12846951,0.09138552,-0.102246635,-0.4345085,-0.0583981,0.08218088,-0.061940223,-0.15536214,-0.065219104,2.0572224,-0.06087582,-0.17258121,0.08696969,0.7970974,0.08499277,0.22250226,-0.16144404,-0.14199477,-0.16757363,-0.08438613,0.31313983,16.638948,-0.10463693,-0.24832478,-0.084201984,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,-0.281367,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,-0.053945098,-0.04061949,4.987946,0.048581354,-0.08606776,-0.4701755,-0.4709989,-0.041330405,-0.06825314,-0.21008295,-0.06940588,-0.089100406,-0.05877857,-0.42000514,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.51336783,-0.069542356,-0.18882643,-0.066061795,-0.34108895,-0.044386145,-0.1293577,-0.08561648,0.056525,-0.09391567,-0.12899014,-0.25376475,-0.19387476,-0.07587367,0.3453211,-0.4481928,-0.489713,-0.078358516,-0.31244624,-0.23341642,-0.22458,-0.06859739,0.3493679,-0.07638114,-0.12223998,-0.042426284,-0.296534,1.1961457,-0.11066106,-0.04293071,-0.16218084,-0.1167943,-0.48827025,-0.09172271,-0.32913205,-0.3227621,-0.1332786,-0.079487145,-0.12846951,-0.30359328,-0.18886654,-0.4345085,-0.0583981,-0.30488998,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,-0.034086917,-0.59893334,-0.13920711,-0.09620913,3.483202,-0.14199477,-0.16757363,-0.4747776,-0.2991733,-0.0840035,-0.15538841,-0.3568559,3.9818141,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,0.1434852,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,-0.12945394,-0.04061949,-0.062246185,0.2844009,-0.08606776,-0.12937407,-0.3239432,-0.041330405,-0.06825314,-0.04014396,-0.06940588,-0.089100406,-0.05877857,0.092350625,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.10692506,-0.069542356,-0.30687925,-0.066061795,-0.055784423,-0.044386145,0.40243816,-0.08561648,0.45864293,-0.09391567,-0.12899014,0.20443413,-0.19387476,-0.07587367,0.774266,-0.14423388,-0.07124835,-0.078358516,0.52638084,1.1180938,0.4076502,-0.06859739,-0.13877614,-0.07638114,0.4405893,0.0074901576,-0.25553745,-0.018217936,-0.11066106,-0.04293071,-0.16218084,0.44677475,-0.43292582,-0.09172271,-0.12163867,-0.09078212,-0.033813898,-0.079487145,-0.12846951,0.17700183,-0.14751968,-0.4345085,-0.0583981,-0.14947106,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,0.3484543,0.19940306,-0.48293024,0.11856659,-0.16144404,-0.14199477,-0.16757363,-0.19702119,0.010612328,-0.021569056,-0.12655415,-0.01959937,-0.084201984,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,0.0,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,0.0,-0.04061949,-0.062246185,0.0,-0.08606776,0.0,0.0,-0.041330405,-0.06825314,0.0,-0.06940588,-0.089100406,-0.05877857,0.0,-0.14370757,-0.059162382,-0.083192356,-0.09926551,0.0,-0.069542356,0.0,-0.066061795,0.0,-0.044386145,0.0,-0.08561648,0.0,-0.09391567,-0.12899014,0.0,-0.19387476,-0.07587367,0.0,0.0,0.0,-0.078358516,0.0,1.6399494,0.0,-0.06859739,0.0,-0.07638114,0.0,0.0,0.0,0.0,-0.11066106,-0.04293071,-0.16218084,0.0,0.0,-0.09172271,0.0,0.0,0.0,-0.079487145,-0.12846951,0.0,0.0,1.1620024,-0.0583981,0.0,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,0.0,0.0,0.0,0.0,-0.16144404,-0.14199477,-0.16757363,0.0,0.0,0.0,0.0,0.0,-0.084201984,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,0.084298216,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,-0.11811929,-0.04061949,-0.062246185,-0.3622525,-0.08606776,-0.18908766,-0.14104235,-0.041330405,-0.06825314,-0.149801,-0.06940588,-0.089100406,-0.05877857,-0.06519572,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.10848804,-0.069542356,-0.0535154,-0.066061795,-0.0011919689,-0.044386145,0.15343733,-0.08561648,0.102208495,-0.09391567,14.232882,-0.10522293,-0.19387476,-0.07587367,0.59329253,-0.32637805,0.1511935,-0.078358516,-0.33742553,4.4082007,-0.20331639,-0.06859739,-0.011324143,-0.07638114,0.19213532,-0.027142093,0.7315997,-0.3279087,-0.11066106,-0.04293071,-0.16218084,-0.21195363,0.61727464,-0.09172271,-0.062961295,0.018052796,-0.28846556,-0.079487145,-0.12846951,-0.15956119,-0.14429553,-0.4345085,-0.0583981,-0.16176961,-0.061940223,18.373384,-0.065219104,-0.11980957,-0.06087582,4.950222,-0.07350298,-0.32181886,0.12527435,-0.07265696,-0.16144404,-0.14199477,-0.16757363,-0.4204757,-0.23906921,0.084451295,-0.10457537,0.024392698,-0.084201984,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,0.64558065,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,-0.53846717,-0.04061949,-0.062246185,-0.18938975,-0.08606776,0.08632162,-0.71565366,-0.041330405,-0.06825314,0.1664265,-0.06940588,-0.089100406,-0.05877857,0.7360438,-0.14370757,-0.059162382,-0.083192356,-0.09926551,0.019629998,-0.069542356,-0.11686524,-0.066061795,-0.067841254,-0.044386145,0.056712516,-0.08561648,-0.23833768,-0.09391567,-0.12899014,-0.063051306,-0.19387476,-0.07587367,0.3256702,-0.289478,-0.22186866,-0.078358516,0.84467643,-0.23341642,-0.06828644,-0.06859739,-0.18976843,-0.07638114,-0.2577639,0.06635198,0.21943966,0.102251865,4.506348,-0.04293071,-0.16218084,-0.021145463,0.3295217,-0.09172271,-0.016208762,-0.20040162,-0.2496956,-0.079487145,-0.12846951,-0.10562656,-0.13532878,-0.4345085,-0.0583981,-0.4387396,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,-0.1070058,-0.26303786,-0.31333774,-0.39370212,-0.16144404,-0.14199477,-0.16757363,-0.38627163,4.659285,13.702535,-0.17079102,0.17819817,-0.084201984,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,0.27520624,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,-0.026363598,-0.04061949,-0.062246185,-0.20130739,-0.08606776,-0.01754523,-0.051954675,-0.041330405,-0.06825314,0.022498649,-0.06940588,-0.089100406,-0.05877857,0.48608565,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.17443423,-0.069542356,-0.21354017,-0.066061795,-0.12537418,-0.044386145,-0.11514374,-0.08561648,0.107637614,-0.09391567,-0.12899014,-0.20187001,-0.19387476,-0.07587367,0.09969291,-0.5010146,-0.8320244,-0.078358516,-0.061917085,-0.23341642,-0.19195308,-0.06859739,-0.057198193,-0.07638114,-0.07871951,-0.017960029,-0.18674877,-0.43057767,-0.11066106,-0.04293071,-0.16218084,-0.027409405,0.4726624,-0.09172271,-0.16990395,0.037375484,-0.5823034,-0.079487145,-0.12846951,-0.07620168,-0.18267298,0.2478375,-0.0583981,-0.4817416,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,-0.074890144,-0.23545338,-0.24980786,-0.4784607,-0.16144404,-0.14199477,-0.16757363,-0.25480893,0.102334514,-0.26139668,0.008525064,-0.33209154,-0.084201984,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,0.18628347,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,0.0030290142,-0.04061949,-0.062246185,-0.09695345,-0.08606776,0.19544977,-0.17188632,-0.041330405,-0.06825314,-0.15934077,-0.06940588,-0.089100406,-0.05877857,0.6993614,-0.14370757,-0.059162382,-0.083192356,-0.09926551,1.8579632,-0.069542356,-0.05181252,-0.066061795,-0.032041047,-0.044386145,0.06802903,-0.08561648,0.06401667,-0.09391567,-0.12899014,-0.0841323,-0.19387476,-0.07587367,0.05005062,-0.07280607,0.6094521,-0.078358516,-0.60438716,-0.23341642,-0.0081248665,-0.06859739,-0.058140285,-0.07638114,0.09380192,0.043815434,0.24046919,-0.052607954,-0.11066106,-0.04293071,-0.16218084,0.15244438,0.837339,-0.09172271,-0.09946187,0.050386842,-0.3150963,-0.079487145,-0.12846951,-0.09732508,23.86975,-0.4345085,-0.0583981,-0.39006972,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,-0.056284666,0.19160488,0.49404496,-0.41018438,22.158072,-0.14199477,-0.16757363,-0.18769614,0.076032795,-0.22668919,-0.14049837,0.18274668,-0.084201984,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,29.978216,-0.07355285,-0.067629814,-0.042500064,0.4559784,-0.0679732,-0.054831173,-0.039873518,-0.050053358,29.674759,-0.09654722,-0.27787414,-0.04061949,-0.062246185,-0.07285323,28.833208,-0.0811109,0.13211189,-0.041330405,-0.06825314,0.21500237,-0.06940588,-0.089100406,-0.05877857,0.46063027,-0.14370757,-0.059162382,27.454437,-0.09926551,0.042236853,-0.069542356,-0.111612864,-0.066061795,0.032461427,-0.044386145,-0.18304577,-0.08561648,0.10478623,-0.09391567,-0.12899014,0.03810157,-0.19387476,-0.07587367,0.35752198,-0.105614305,-0.073756196,-0.078358516,-0.073068954,-0.23341642,0.12066852,-0.06859739,0.05602471,-0.07638114,-0.24923569,-0.06367206,0.094181016,0.2183369,22.393738,-0.04293071,1.4658105,-0.00068932824,0.90490854,-0.09172271,-0.16060276,-0.027532272,-0.6336274,-0.079487145,-0.12846951,-0.16504192,0.09390358,2.0386515,-0.0583981,0.5769117,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,-0.098723225,-0.10227996,-0.069418125,-0.012959521,-0.16144404,-0.14199477,-0.16757363,-0.20982485,0.07398455,-0.20849144,-0.027352743,-0.14316349,-0.084201984,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,0.5858626,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,-0.03528909,-0.04061949,-0.062246185,-0.22888729,-0.08606776,0.15624112,-0.08507484,-0.041330405,-0.06825314,0.122141145,-0.06940588,-0.089100406,-0.05877857,0.6574967,0.8255022,-0.059162382,-0.083192356,-0.09926551,0.24265493,-0.069542356,0.016506558,-0.066061795,0.28745592,-0.044386145,0.14111668,-0.08561648,0.061495643,-0.09391567,-0.12899014,-0.14136942,-0.19387476,-0.07587367,0.14119728,-0.2320918,0.18694316,-0.078358516,-0.6968639,-0.23341642,0.09451553,-0.06859739,-0.18382262,-0.07638114,0.056068223,0.17241305,-0.11113405,0.3692705,-0.11066106,-0.04293071,-0.16218084,0.053400014,0.52116823,-0.09172271,-0.012307219,0.06691707,-0.5945502,-0.079487145,-0.12846951,-0.0959755,0.20068297,-0.4345085,-0.0583981,-0.09501835,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,0.08414525,-0.09595634,0.027223887,-0.36011887,-0.16144404,-0.14199477,-0.16757363,-0.14972167,-0.052483115,0.13131177,0.099994436,0.37636018,-0.084201984,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,-0.69624174,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,0.054506056,-0.04061949,-0.062246185,-0.117154084,1.7243005,0.4123485,0.120570615,-0.041330405,-0.06825314,-0.7238347,-0.06940588,-0.089100406,-0.05877857,-0.6781656,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.7528562,-0.069542356,1.5407443,-0.066061795,-0.12565383,-0.044386145,-0.6734198,-0.08561648,-0.9196597,-0.09391567,-0.12899014,-0.36620945,-0.19387476,-0.07587367,-0.734446,0.58180934,-0.44843146,-0.078358516,-0.9272794,-0.23341642,-0.42465207,-0.06859739,-0.114022285,-0.07638114,-0.24839233,-0.2642127,-0.3733056,-0.13492633,-0.11066106,-0.04293071,-0.16218084,-0.83706355,-0.5064466,-0.09172271,-0.25828975,-0.21176551,0.023076313,5.6574817,-0.12846951,-0.33741698,-0.27720556,-0.4345085,-0.0583981,0.33351853,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,2.406945,-0.22672862,-0.75166637,0.6290395,0.32456383,-0.16144404,-0.14199477,-0.16757363,0.77537954,-0.34082684,-0.7054442,-0.23068233,0.10314663,-0.084201984,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,-0.616469,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,0.13167642,-0.04061949,-0.062246185,0.9747768,-0.08606776,-0.18156946,0.6571882,-0.041330405,-0.06825314,-0.32506633,-0.06940588,-0.089100406,-0.05877857,-0.7434675,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.57425624,-0.069542356,-0.061367854,-0.066061795,-0.30915105,-0.044386145,-0.43456632,-0.08561648,-0.20367517,-0.09391567,-0.12899014,0.31308576,24.829235,-0.07587367,-0.9005042,0.1626084,-0.5115237,-0.078358516,-0.1107768,-0.23341642,-0.13357349,-0.06859739,-0.050664973,-0.07638114,-0.39220828,-0.28007737,-0.5179612,0.23815618,-0.11066106,-0.04293071,-0.16218084,-0.55457366,-0.9717089,-0.09172271,-0.23767273,-0.28931868,-0.23313875,-0.079487145,-0.12846951,-0.44068837,-0.10079197,-0.4345085,-0.0583981,-0.37852836,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,3.4676616,-0.38553616,-0.8873183,-0.58285105,0.30031025,-0.16144404,-0.14199477,-0.16757363,0.82373303,-0.5217306,-0.81285775,-0.070665024,-0.667391,-0.084201984,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,-0.7312457,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,0.46803826,-0.04061949,-0.062246185,-0.30195194,-0.08606776,-0.06492069,1.2918766,-0.041330405,-0.06825314,-0.12338219,-0.06940588,-0.089100406,-0.05877857,-0.6978688,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.3866783,-0.069542356,-0.12259866,-0.066061795,-0.22114432,-0.044386145,-0.40109837,-0.08561648,-0.16097085,-0.09391567,-0.12899014,-0.3329701,-0.19387476,-0.07587367,-0.5891484,-0.29232782,-0.21705079,-0.078358516,-0.7646576,-0.23341642,-0.34091106,-0.06859739,-0.051226787,-0.07638114,-0.2981026,-0.03375798,-0.47337148,0.1956015,-0.11066106,-0.04293071,-0.16218084,-0.60467696,-0.8225919,-0.09172271,0.07325467,-0.29878637,0.03270031,-0.079487145,-0.12846951,-0.36327496,-0.07831902,-0.4345085,-0.0583981,-0.24794218,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,1.0220772,-0.29524878,-0.0052292766,-0.8147839,0.28978014,-0.16144404,-0.14199477,-0.16757363,1.3191681,0.3889458,-0.7842764,-0.13407208,-0.14849941,-0.084201984,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,-0.5603811,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,-0.13524777,-0.04061949,-0.062246185,0.4978273,-0.08606776,-0.1969996,-0.17838591,-0.041330405,-0.06825314,-0.33672377,-0.06940588,-0.089100406,-0.05877857,-0.63219464,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.3551248,-0.069542356,-0.15066873,-0.066061795,-0.50610656,-0.044386145,-0.3721626,-0.08561648,-0.21245512,-0.09391567,-0.12899014,-0.35658062,-0.19387476,-0.07587367,-1.0730754,-0.10854823,-0.22006887,-0.078358516,-0.33971968,-0.23341642,-0.07956584,-0.06859739,-0.27978873,-0.07638114,-0.50630623,-0.21405904,-0.4441508,0.046127647,-0.11066106,-0.04293071,-0.16218084,-0.34667137,-0.7376809,4.12592,-0.053576972,-0.39454994,-0.07512311,-0.079487145,-0.12846951,-0.2855715,-0.09324497,1.0702937,-0.0583981,-0.33782998,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,-0.26549986,-0.90258473,-0.76242584,-0.14265017,-0.16144404,-0.14199477,-0.16757363,0.03876744,-0.4368282,-0.5145501,-0.12338015,-0.28168178,-0.084201984,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,-0.4211594,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,-0.0531584,-0.04061949,-0.062246185,0.21179162,-0.08606776,-0.18462682,0.61819834,-0.041330405,-0.06825314,-0.37474245,-0.06940588,-0.089100406,19.922794,-0.4195336,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.21850759,-0.069542356,-0.11784697,-0.066061795,-0.54327625,-0.044386145,-0.5963101,-0.08561648,-0.27110374,-0.09391567,-0.12899014,-0.26867464,-0.19387476,6.510512,-0.3911779,0.17571034,-0.28064948,-0.078358516,-0.9770015,22.64112,-0.5635409,-0.06859739,-0.2517718,-0.07638114,-0.25078118,-0.14072308,-0.2065074,-0.46738604,-0.11066106,-0.04293071,-0.16218084,-0.574314,-0.351418,-0.09172271,0.17074972,-0.28322077,-0.25903612,-0.079487145,-0.12846951,-0.33751273,-0.14947934,1.2445787,-0.0583981,0.08884316,-0.061940223,-0.15536214,-0.065219104,-0.11980957,16.383091,-0.17258121,-0.1488564,-0.74267507,-0.15439805,0.1274244,-0.16144404,-0.14199477,-0.16757363,-0.16544674,-0.10609975,-0.6009316,-0.12507792,-0.39672992,-0.084201984,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,-0.07355285,-0.067629814,-0.042500064,-0.011355152,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,-0.0711947,-0.04061949,-0.062246185,-0.40416834,-0.08606776,-0.011892867,0.5169347,-0.041330405,-0.06825314,-0.1844835,-0.06940588,-0.089100406,-0.05877857,-0.7673051,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.43754378,-0.069542356,-0.4007337,-0.066061795,-0.321509,-0.044386145,-0.12651764,-0.08561648,-0.7943886,-0.09391567,-0.12899014,-0.35626566,-0.19387476,-0.07587367,-0.47591385,-0.31805998,-0.06725184,-0.078358516,0.111955985,-0.23341642,-0.26246104,-0.06859739,-0.21668898,-0.07638114,-0.15195651,-0.21486416,-0.42291117,0.2580346,-0.11066106,-0.04293071,-0.16218084,-0.7365125,-0.27386066,-0.09172271,-0.3476519,-0.31678388,0.04629957,-0.079487145,-0.12846951,-0.1572408,-0.07859289,-0.4345085,-0.0583981,-0.28762165,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,-0.26322982,-0.8556412,0.33908492,-0.5914203,-0.16144404,-0.14199477,-0.16757363,-0.21191965,-0.058337256,-0.2729645,-0.056521494,-0.34217426,-0.084201984,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.040199555,30.791517,-0.067629814,-0.042500064,-0.2835445,-0.0679732,-0.054831173,-0.039873518,-0.050053358,-0.07234395,-0.09654722,-0.2552392,-0.04061949,-0.062246185,-0.36930743,-0.08606776,-0.20436741,-0.094776966,-0.041330405,-0.06825314,-0.049941774,-0.06940588,-0.089100406,-0.05877857,-0.58878267,-0.14370757,-0.059162382,-0.083192356,-0.09926551,-0.48390377,-0.069542356,-0.27287298,-0.066061795,-0.17320995,-0.044386145,-0.19370101,-0.08561648,-0.4373916,-0.09391567,-0.12899014,-0.055299804,-0.19387476,-0.07587367,-0.019205257,-0.053848162,-0.6464939,-0.078358516,-0.22331877,-0.23341642,0.2189699,-0.06859739,-0.4326759,-0.07638114,-0.31216842,-0.14556403,-0.47897062,-0.23774515,-0.11066106,-0.04293071,-0.16218084,-0.23821922,-0.121570356,-0.09172271,-0.32016882,-0.21149437,0.14046952,-0.079487145,-0.12846951,-0.36014205,-0.25245506,-0.4345085,-0.0583981,0.03799531,-0.061940223,-0.15536214,-0.065219104,-0.11980957,-0.06087582,-0.17258121,-0.28712586,-0.40639797,-0.50061333,-0.053697582,-0.16144404,-0.14199477,-0.16757363,0.19281767,-0.50629663,-0.36588207,-0.17922743,-0.2567498,-0.084201984,0
