rnaseq_gene__GENE_TTTY5,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_PRM1,rnaseq_gene__GENE_SNORD8,rnaseq_gene__GENE_XKRY2,rnaseq_gene__GENE_SPO11,methylation_gene__GENE_OSBPL6,methylation_gene__GENE_GPI,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_SORBS1,methylation_gene__GENE_EXT1,rnaseq_gene__GENE_FAM41AY1,methylation_gene__GENE_LPPR2,methylation_gene__GENE_PNN,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_CASP6,methylation_gene__GENE_TRAPPC2L;GALNS,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_NCRNA00230B,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_HES3,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_OR5M3,rnaseq_gene__GENE_OR4D10,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_CNOT10,methylation_gene__GENE_TYMP;ODF3B,methylation_gene__GENE_ZNF721;PIGG,rnaseq_gene__GENE_OR10T2,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_RBMY1J,methylation_gene__GENE_NDE1;KIAA0430,rnaseq_gene__GENE_LCE3C,methylation_gene__GENE_ENO2,methylation_gene__GENE_PIGP;TTC3,methylation_gene__GENE_CNP,methylation_gene__GENE_SLC25A38,methylation_gene__GENE_CDK5RAP1,rnaseq_gene__GENE_PRM2,methylation_gene__GENE_NEK11;ASTE1,methylation_gene__GENE_SPSB1,methylation_gene__GENE_BID,methylation_gene__GENE_OBFC2B,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_ZNF44,rnaseq_gene__GENE_OR51A7,methylation_gene__GENE_ASAH1,rnaseq_gene__GENE_FLJ43859,methylation_gene__GENE_SCRIB,methylation_gene__GENE_PPP2R5D,methylation_gene__GENE_YJU2B,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_BCYRN1,methylation_gene__GENE_B2M,methylation_gene__GENE_SKIL,rnaseq_gene__GENE_OR4P4,methylation_gene__GENE_RSPH3,methylation_gene__GENE_PGAP1,methylation_gene__GENE_SUV39H2,methylation_gene__GENE_PTGR2,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_GSC2,methylation_gene__GENE_UBE3B;KCTD10,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_NACC1;TRMT1,methylation_gene__GENE_ERCC8;NDUFAF2,rnaseq_gene__GENE_LCN9,methylation_gene__GENE_LRP2BP,rnaseq_gene__GENE_AMBN,rnaseq_gene__GENE_OR5A1,methylation_gene__GENE_ACTR1A;SUFU,rnaseq_gene__GENE_KRTAP4-11,methylation_gene__GENE_SIN3A,methylation_gene__GENE_MLST8,methylation_gene__GENE_ST3GAL1,methylation_gene__GENE_SDC1,methylation_gene__GENE_RPUSD2,methylation_gene__GENE_MAP3K13,methylation_gene__GENE_LASS5,rnaseq_gene__GENE_OR6C4,methylation_gene__GENE_ADK;AP3M1,rnaseq_gene__GENE_P2RX6P,methylation_gene__GENE_CNIH,target
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,0.6501387,0.018299429,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,0.010166452,-0.17542404,-0.039025616,-0.13821985,-0.05403033,-0.042500064,0.20863032,2.1110024,-0.066351935,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,0.030510023,0.38541636,-0.25735995,0.0018510941,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,-0.30357757,-0.062246185,0.5521771,0.60954434,1.1444248,0.064554244,-0.111058146,-0.09052681,0.28936815,-0.022626095,0.4698199,-0.385059,-0.14370757,0.32622012,-0.06867951,0.5792582,-0.1053454,0.05261351,-0.074205905,0.950662,-0.041330405,-0.06825314,-0.078358516,0.3523311,1.8676237,-0.044886343,-0.085852884,2.0247693,1.570371,-0.0011282136,-0.19387476,-0.05877857,-0.34322512,0.3170846,0.4707463,-0.037420888,-0.059162382,0.25950032,-0.21529208,-0.09926551,1.6125225,-0.14203855,-0.090950646,-0.22502154,-0.5288606,-0.38292712,0.11911407,-0.22319005,-0.053000756,-0.0583981,-0.029878344,-0.052082743,0.09708615,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,-0.15383878,-0.2134263,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,-0.42143735,-0.19383094,-0.039025616,0.08103656,0.10489879,-0.042500064,0.47842008,-0.052218623,-0.5531212,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,-0.31294394,-0.5596398,0.22932252,-0.08117787,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,0.18080361,-0.062246185,-0.27694914,-0.23505877,-0.032535404,-0.19224735,-0.6990284,-0.09052681,-0.67228055,-0.11649725,-1.0062286,-0.08371582,-0.14370757,0.2635359,-0.06867951,-0.24390537,-0.1053454,-0.5776551,-0.33082277,-0.09012309,-0.041330405,-0.06825314,-0.078358516,-0.53018725,-0.70236844,-0.044886343,-0.1660675,-0.15539783,-0.26767948,-0.048114665,-0.19387476,-0.05877857,-0.5796664,-0.25433856,0.4859248,-0.34674868,-0.059162382,0.02120584,-0.21529208,-0.09926551,-0.19133036,-0.14203855,-0.2448849,0.007528707,-0.70278,-0.51373,-0.104488246,-0.07395536,0.18389608,-0.0583981,-0.34480348,-0.052082743,-0.12326284,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,-0.28773955,0.013198043,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,-0.6985615,-0.15507923,-0.039025616,-0.10980476,0.03539683,-0.042500064,-0.37370437,-0.24593498,-0.7548894,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,-0.05055619,-0.39397687,-0.21859945,0.089944884,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,-0.050270945,-0.062246185,-0.18409078,-0.38128045,-0.21812667,-0.2849755,-0.52786833,-0.09052681,-0.6449223,-0.91790444,-0.96639484,-0.49262884,-0.14370757,-0.2725105,-0.06867951,0.40189308,-0.1053454,-0.66872036,-0.529947,-0.5101695,-0.041330405,-0.06825314,-0.078358516,-0.32659596,-0.56198525,-0.044886343,0.2653174,0.6025932,-0.08098057,-0.073859334,-0.19387476,-0.05877857,-0.653648,-0.6112646,-0.0060489527,-0.4532111,-0.059162382,-22.589914,-0.21529208,-0.09926551,-0.8294982,-0.14203855,-0.4062253,-0.4292039,-0.3463474,-0.24979438,0.73158455,-0.09029971,0.8743998,-0.0583981,-0.18918096,-0.052082743,0.013529999,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,1.1644605,0.15599851,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,0.3064453,-0.4136526,-0.039025616,-0.37061647,0.103791825,-0.042500064,2.6834705,0.47997513,2.0347333,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,4.0901184,-1.0235988,2.1115923,3.5441132,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,3.0883746,-0.062246185,0.25198188,2.7994013,1.9590479,1.8596487,2.8393877,-0.09052681,2.6745737,0.32070813,3.884062,0.21511808,-0.14370757,4.433919,-0.06867951,5.332624,-0.1053454,2.691837,3.7572122,3.0334775,-0.041330405,-0.06825314,-0.078358516,3.0819786,-0.60641295,-0.044886343,1.8909378,5.068114,1.2478303,3.2633908,-0.19387476,-0.05877857,5.029948,3.1363983,-0.8427214,2.5800204,-0.059162382,0.058740627,-0.21529208,-0.09926551,4.8905034,-0.14203855,2.6365235,4.2735043,3.5666523,1.6668833,2.0454845,1.0777515,4.992009,-0.0583981,2.1762443,-0.052082743,4.5142503,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,-0.36046833,-0.020536683,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,-0.08870731,-0.17794979,-0.039025616,-0.026920846,0.066985056,-0.042500064,-0.065490924,-0.7997284,0.37830782,-0.05998392,4.8258033,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,0.37121755,-0.4118507,0.17084461,0.005758051,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,-0.16290446,-0.062246185,0.5079758,-0.31726763,0.047956567,0.22073658,0.46799454,-0.09052681,-0.25257623,-0.35302484,-0.19924109,-0.20622306,-0.14370757,-0.21341369,-0.06867951,-0.10513405,-0.1053454,-0.39384255,-0.06960907,0.70319986,-0.041330405,-0.06825314,-0.078358516,-0.36332396,-0.5641824,-0.044886343,0.0906225,-0.060972255,0.48282513,-0.51500595,-0.19387476,-0.05877857,-0.40044108,0.10675645,0.84600604,-0.052848898,-0.059162382,0.2327977,-0.21529208,-0.09926551,0.8165223,-0.14203855,0.39114717,-0.3892278,0.9975767,-0.29869205,-0.16889963,-0.015172944,0.56521696,-0.0583981,0.46902803,-0.052082743,0.0061368863,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,-0.15822852,-0.43202367,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,-0.19032535,-0.11392157,-0.039025616,-0.06436421,-0.15935591,-0.042500064,-0.41140178,-0.47229254,-0.39360547,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,-0.44870314,-0.3995781,-0.21172088,-0.4246974,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,0.13410346,-0.062246185,-0.24755538,-0.80012923,-0.68281806,-0.23176041,-0.64378154,-0.09052681,-0.5878797,-0.35984257,-0.23394561,-0.02956095,-0.14370757,-0.5851631,-0.06867951,-0.55543786,-0.1053454,-0.39901873,-0.4959689,-0.09465467,-0.041330405,-0.06825314,-0.078358516,-0.19367369,-0.293088,-0.044886343,-0.49107632,-0.4004488,-0.538387,-0.372987,-0.19387476,-0.05877857,-0.5934324,-0.33053613,-0.5222981,-0.6177297,-0.059162382,-0.11150501,-0.21529208,-0.09926551,-0.6163416,-0.14203855,-0.22552799,0.16983269,-0.5628397,-0.0917981,-0.46602014,-0.18994649,-0.2776122,-0.0583981,-0.398506,-0.052082743,-0.23118283,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,-0.18940014,-0.1496557,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,0.36659,-0.21751992,-0.039025616,-0.1165061,-0.14415838,-0.042500064,-0.05187949,0.017732942,0.22960941,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,-0.0756821,-0.42209595,-0.2549716,0.039414406,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,0.55488336,-0.062246185,-0.4704011,0.005874064,0.82964504,-0.26511925,0.4355291,-0.09052681,0.034249388,-0.3667558,0.057562638,0.14136362,-0.14370757,-0.31434834,-0.06867951,-0.21712522,-0.1053454,-0.23771061,-0.37538198,-0.01316045,-0.041330405,-0.06825314,-0.078358516,-0.10318213,-0.14621493,-0.044886343,-0.11296726,0.07320006,0.18033347,0.42021874,-0.19387476,-0.05877857,-0.31198406,0.97607166,-0.4936065,-0.36838782,-0.059162382,0.50985223,-0.21529208,-0.09926551,0.34257787,-0.14203855,0.30719614,0.16033986,-0.3265633,0.096285105,0.064421125,-0.22102882,-0.021361245,-0.0583981,0.27317557,-0.052082743,0.13290001,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,-0.11490863,-0.13262293,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,0.14907613,-0.04674083,-0.039025616,0.011286432,0.183433,-0.042500064,-0.022212464,0.25088608,-0.07214358,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,-0.20202436,-0.3027701,-0.2222497,-0.08437267,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,-0.081702046,-0.062246185,-0.098942764,0.23504668,0.017660873,-0.28625765,-0.34127054,-0.09052681,-0.009543809,0.025341123,-0.112229116,-0.016598152,-0.14370757,-0.43871957,-0.06867951,-0.12893836,-0.1053454,-0.28957894,-0.21270998,0.08390311,-0.041330405,-0.06825314,-0.078358516,-0.17474118,-0.20303504,-0.044886343,0.049420163,-0.041445587,-0.28347987,0.059067026,-0.19387476,-0.05877857,0.061030563,-0.3597349,-0.44003326,-0.066355556,-0.059162382,-0.14130393,-0.21529208,-0.09926551,-0.0753721,-0.14203855,0.062346105,-0.30225062,-0.5036183,0.5505881,-0.024668476,-0.08888653,-0.0124638975,-0.0583981,-0.015335551,-0.052082743,-0.14078507,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,-0.30962202,-0.15819429,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,-0.153012,-0.058904905,-0.039025616,0.12442531,-0.16164126,-0.042500064,-0.26770946,-0.2382351,-0.097035326,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,2.1675727,-0.3882695,-0.33265075,-0.32711548,-0.10979269,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,-0.15789133,-0.062246185,-0.57225394,-0.1155596,-0.10072015,-0.3330626,-0.0007584589,-0.09052681,-0.1421177,0.04621119,-0.46892574,-0.29781845,-0.14370757,-0.6321702,-0.06867951,-0.10932373,-0.1053454,0.07291212,-0.42235214,-0.42089877,-0.041330405,-0.06825314,-0.078358516,-0.18310757,-0.14915556,-0.044886343,-0.42056978,-0.27206498,-0.48053357,-0.08888,-0.19387476,-0.05877857,0.20487483,-0.377107,-0.3779689,-0.26899824,-0.059162382,-0.08450211,-0.21529208,3.0345914,-0.29823604,-0.14203855,0.07726618,-0.4995095,0.16471994,0.8036035,-0.09380773,-0.14541098,-0.13703707,-0.0583981,-0.36474097,-0.052082743,-0.22582099,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,-0.2582448,-0.065535456,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,0.17281395,-0.0853359,-0.039025616,-0.022783179,-0.07783519,-0.042500064,-0.4618575,-0.5070582,-0.3664324,-0.05998392,-0.054831173,-0.069158584,4.6342273,-0.039873518,-0.053536013,-0.09654722,-0.37845895,-0.19331443,-0.39028844,-0.23571792,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,0.19336733,-0.062246185,-0.4263702,-0.17924292,-0.4538082,-0.2863883,0.109504275,-0.09052681,-0.35277054,-0.28748298,-0.26296228,-0.20812333,-0.14370757,-0.3534369,-0.06867951,-0.36268196,-0.1053454,-0.0020908907,-0.50615543,-0.39788482,-0.041330405,-0.06825314,-0.078358516,-0.45878413,-0.075671226,-0.044886343,-0.46819943,-0.45516285,-0.43450314,-0.49172103,1.4871182,-0.05877857,-0.30614156,-0.6943166,-0.29707608,-0.43469828,-0.059162382,0.06602449,-0.21529208,-0.09926551,-0.7027744,-0.14203855,-0.1382378,-0.3618181,-0.059933413,0.23770744,-0.16364418,-0.22032538,-0.103080556,-0.0583981,-0.276034,-0.052082743,-0.2103189,1
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,0.3235956,-0.23553991,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,-0.37940192,-0.089058526,-0.039025616,-0.15501437,-0.24049127,-0.042500064,-0.05668735,-0.08233174,-0.21405795,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,-0.27153325,-0.12493725,-0.36965296,-0.26176843,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,-0.38039473,-0.062246185,-0.48427096,-0.102466464,-0.0043157698,-0.17543569,0.036458284,2.6902335,0.30247772,-0.5366475,-0.63949025,-0.22713153,-0.14370757,-0.14942722,-0.06867951,-0.20914602,-0.1053454,-0.39303678,-0.31548598,0.03269485,-0.041330405,-0.06825314,-0.078358516,-0.51146275,-0.6677026,-0.044886343,-0.33549616,-0.2193204,-0.20279789,0.20083638,-0.19387476,-0.05877857,0.14558926,-0.6050219,-0.63983,0.30232552,-0.059162382,0.3095962,-0.21529208,-0.09926551,-0.25191483,-0.14203855,-0.11143135,-0.08267808,-0.59708405,-0.7298561,-0.25212055,-0.19805786,-0.47097525,-0.0583981,-0.21496218,-0.052082743,-0.29543552,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,-0.30222797,-0.23420492,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,-0.45286807,-0.31116286,-0.039025616,-0.34740004,0.46611527,-0.042500064,-0.06909592,-0.6480918,-0.07457932,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,-0.34273177,-0.5050073,0.09289785,-0.3439784,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,-0.29657185,-0.062246185,-0.6648934,0.033954564,-0.08414825,-0.20602126,0.09629498,-0.09052681,0.14642368,-0.43094003,0.56378376,0.05242774,-0.14370757,-0.11761797,-0.06867951,-0.15730137,-0.1053454,0.28531617,-0.27459693,0.2296252,-0.041330405,-0.06825314,-0.078358516,0.25640047,0.6168792,-0.044886343,0.5732134,-0.5110485,-0.12751956,0.524457,-0.19387476,-0.05877857,0.2440798,0.16710442,-0.280826,0.24280559,-0.059162382,-0.39943045,-0.21529208,-0.09926551,0.294704,-0.14203855,-0.7754117,-0.4407311,0.1377674,-1.1799098,-0.108383276,-0.18239348,-0.14810593,-0.0583981,0.23988812,-0.052082743,-0.18802388,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,0.2878213,-0.14755888,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,-0.34284547,-0.074913904,-0.039025616,-0.108340144,0.06652725,-0.042500064,-0.017500486,0.061192743,-0.18446712,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,-0.25652534,-0.2450495,-0.556504,-0.35620657,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,0.27357164,-0.062246185,0.12100776,-0.13838984,-0.5083156,-0.17803232,-0.25607374,-0.09052681,-0.55580854,-0.41011822,-0.26148644,-0.08878857,-0.14370757,-0.6435738,-0.06867951,0.1802168,-0.1053454,-0.37507606,-0.28999707,0.012825082,-0.041330405,-0.06825314,-0.078358516,-0.21996012,0.1516267,-0.044886343,0.31758484,-0.22205059,-0.6194142,0.07824446,-0.19387476,-0.05877857,-0.8990172,-0.1954837,0.0492748,0.7055834,-0.059162382,-0.21752614,-0.21529208,-0.09926551,-0.74611515,-0.14203855,-0.14144251,-0.044210352,-0.41899702,0.6416479,-0.23610201,0.102113985,0.6837754,-0.0583981,0.37662873,-0.052082743,-0.3533707,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,-0.0192464,-0.016402485,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,-0.28560552,-0.14756672,-0.039025616,-0.1805313,-0.35056987,-0.042500064,0.108626716,-0.08009615,0.17966978,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,-0.19284394,-0.5200539,-0.14574112,0.30007845,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,-0.66605556,-0.062246185,0.061446443,-0.4271608,0.08661129,-0.17923439,-0.08798351,-0.09052681,0.7679234,-0.12851812,-0.17585611,-0.06898787,-0.14370757,0.16178897,-0.06867951,-0.26335534,-0.1053454,-0.012946349,0.74585104,-0.236755,-0.041330405,-0.06825314,-0.078358516,0.5102678,12.281413,-0.044886343,1.0222607,2.4583495,0.38752678,0.032763228,-0.19387476,-0.05877857,-0.518469,0.14145234,-0.25548032,-0.18211964,-0.059162382,-0.59863716,-0.21529208,-0.09926551,-0.07645622,-0.14203855,-0.3007651,-0.414066,-0.3067556,-0.54612637,-0.0455954,-0.33615854,-0.16322733,-0.0583981,-0.30506366,-0.052082743,-0.49147692,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,0.0,0.0,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,0.0,0.0,-0.039025616,0.0,0.0,-0.042500064,0.0,0.0,0.0,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,0.0,0.0,0.0,0.0,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,0.0,-0.062246185,0.0,0.0,0.0,0.0,0.0,-0.09052681,0.0,0.0,0.0,0.0,-0.14370757,0.0,-0.06867951,0.0,-0.1053454,0.0,0.0,0.0,-0.041330405,-0.06825314,-0.078358516,0.0,0.0,-0.044886343,0.0,0.0,0.0,0.0,-0.19387476,-0.05877857,0.0,0.0,0.0,0.0,-0.059162382,0.0,-0.21529208,-0.09926551,0.0,-0.14203855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0583981,0.0,-0.052082743,0.0,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,30.13163,-0.06710228,0.29540354,0.09412605,-0.07355285,-0.05578467,-0.067629814,-0.054042384,-0.0679732,0.3985463,0.03308044,-0.039025616,0.07751825,-0.32963863,-0.042500064,-0.066750064,0.20783931,-0.015705429,26.572515,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,-0.10685546,0.11226671,-0.11856441,0.09939819,-0.065219104,-0.057666454,-0.06925289,-0.06940588,-0.04061949,-0.5404875,-0.062246185,0.20940141,-0.0066989386,0.49711397,-0.17986067,-0.08432878,-0.09052681,0.25652063,0.28066933,-0.15363373,0.3352929,-0.14370757,-0.057145916,-0.06867951,-0.32364738,-0.1053454,0.7820903,1.0154145,0.053310774,-0.041330405,-0.06825314,-0.078358516,0.042481758,-0.05601176,-0.044886343,-0.5152273,-0.27174598,-0.09025559,-0.25929567,-0.19387476,-0.05877857,0.22244422,-0.017899211,0.6296286,0.09739549,-0.059162382,0.12900111,-0.21529208,-0.09926551,0.097741775,-0.14203855,-0.3148189,-0.12222691,0.16774663,-0.11338447,-0.0151982345,-0.35993898,-0.58780587,-0.0583981,-0.06554624,-0.052082743,-0.05070976,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.051822077,-0.06710228,-0.3603837,-0.21057324,-0.07355285,-0.05578467,-0.067629814,-0.054042384,7.199327,-0.54658127,-0.056406416,-0.039025616,0.0147126075,0.22574922,-0.042500064,-0.15936522,-0.0060244813,-0.47993505,-0.05998392,-0.054831173,-0.069158584,-0.089100406,-0.039873518,-0.053536013,-0.09654722,-0.09155482,-0.2788001,-0.26686877,-0.33225754,-0.065219104,-0.057666454,1.2042772,-0.06940588,-0.04061949,0.30228087,-0.062246185,-0.37623283,-0.6129108,-0.45362735,-0.22878078,0.060014628,-0.09052681,-0.33617553,-0.6459095,-0.10464804,-0.21700644,-0.14370757,0.03826815,-0.06867951,-0.32737094,-0.1053454,-0.3180367,-0.09967952,-0.23169804,-0.041330405,-0.06825314,-0.078358516,-0.22930077,-0.1135109,-0.044886343,0.2352609,-0.27293053,-0.44322792,-0.078453094,-0.19387476,-0.05877857,-0.1980237,-0.45727402,0.29015023,-0.24111027,-0.059162382,0.573925,-0.21529208,-0.09926551,0.5040239,-0.14203855,-0.10860207,0.44528237,-0.59872335,0.15645991,-0.262588,-0.23525357,-1.2062802,-0.0583981,0.023650656,-0.052082743,-0.43465358,0
