rnaseq_gene__GENE_LOC646813,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_TECRL,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_LRRC30,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_OR51A7,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_OR8B12,methylation_gene__GENE_GPI,rnaseq_gene__GENE_ADAD1,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_OR10AG1,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_IFNA16,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_GPHB5,methylation_gene__GENE_SKIL,rnaseq_gene__GENE_LINC01020,methylation_gene__GENE_VEGFA,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_TSPY2,rnaseq_gene__GENE_OR4K14,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR5A1,methylation_gene__GENE_SCRIB,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_SCARNA11,methylation_gene__GENE_PRELID1;RAB24,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_GSC2,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_OR5W2,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_CCR4,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_LCN9,methylation_gene__GENE_OBFC2B,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_SNORA36A,rnaseq_gene__GENE_OR2W5,methylation_gene__GENE_ZNF33B,rnaseq_gene__GENE_TMEM174,rnaseq_gene__GENE_CYLC2,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_OR5A2,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_SNORA69,rnaseq_gene__GENE_SULT6B1,cnv_log2__GENE_RLIM,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_IFNA14,rnaseq_gene__GENE_REXO1L6P,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_RAG2,rnaseq_gene__GENE_KRTAP10-7,rnaseq_gene__GENE_FAM99B,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_GALNTL5,methylation_gene__GENE_LRP2BP,rnaseq_gene__GENE_OR9I1,cnv_log2__GENE_SLC16A2,methylation_gene__GENE_MERTK,rnaseq_gene__GENE_DEFB132,cnv_log2__GENE_MIR1296,methylation_gene__GENE_NACC1;TRMT1,rnaseq_gene__GENE_SSX3,rnaseq_gene__GENE_OR14A16,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_DAZ1,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_HTR3B,cnv_log2__GENE_JMJD1C-AS1,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_ATP5E,methylation_gene__GENE_H3F3B,rnaseq_gene__GENE_POTEB,rnaseq_gene__GENE_GDEP,target
-0.07296509,0.42201722,-0.08995304,-0.05666739,-0.05298958,-0.18520324,-0.06779701,-0.06804876,-0.2904584,-0.19367725,-0.15588616,-0.11307077,-0.17843427,-0.082319915,-0.31136838,-0.19708578,-0.06304149,-0.16579056,-0.14358915,-0.22547875,-0.07638666,-0.2355832,-0.064097375,-0.16947244,-0.10145293,-2.0791268,-0.11734243,-0.094224826,-0.21834551,-0.3078257,-0.07369241,0.2757823,-0.077656925,-0.18473274,0.6853367,-0.127114,0.1776173,-0.32826498,-0.19389953,-0.30310854,-0.052358013,-1.3461617,-0.2744887,-0.045454547,-0.08227979,-0.34173566,-1.0069525,-0.050556514,-0.07570115,-0.003975051,-0.04545454,-0.2226881,-0.0510505,-0.053821985,-0.6417117,-0.019646626,-0.6777716,-0.06333108,-0.43302912,-0.12743972,-0.43487698,-0.06255233,-0.10841153,-0.42986855,-0.17537153,-0.10131443,0.25222164,-0.06693484,-1.7428304,-0.07888113,-0.19298975,-1.410778,-0.64728075,-0.07573702,-0.08118234,-0.056941256,-0.34563962,-0.09550847,-0.059797082,-0.045454547,-0.14861731,0.14762704,-0.08623152,-1.4532901,-0.003108716,-0.09292495,0.20222221,1.1695254,-0.285473,10.196608,-1.7977078,-0.4956792,-0.30093113,-0.53433836,0.19914703,-0.055644006,-0.906731,0.35839435,-0.11451497,-0.15732053,0
-0.07296509,-1.323885,-0.08995304,-0.05666739,-0.05298958,-0.18520324,-0.06779701,-0.06804876,-0.2904584,-0.19367725,-0.15588616,-0.11307077,-0.17843427,-0.082319915,0.28119114,-0.19708578,-0.06304149,-0.16579056,-0.14358915,-0.22547875,-0.07638666,-0.2355832,-0.064097375,-0.16947244,-0.10145293,-1.410339,-0.11734243,-0.094224826,-0.21834551,-0.18869385,-0.07369241,0.72709924,-0.077656925,-0.18473274,-0.9661088,-0.127114,-0.7936966,-1.1861407,-0.19389953,-0.30310854,-0.052358013,-1.0474632,-0.2744887,-0.045454547,-0.08227979,-0.20663862,-0.7094743,-0.050556514,-0.07570115,-0.33631,-0.04545454,1.4557501,-0.0510505,-0.053821985,-0.6055253,1.0419339,0.07080146,-0.06333108,-0.5674515,-0.12743972,0.054875422,-0.06255233,-0.10841153,-0.2772634,-0.17537153,-0.10131443,-0.18777288,-0.06693484,-0.1033379,-0.07888113,-0.19298975,0.06108451,-0.96392107,-0.07573702,-0.08118234,-0.056941256,-0.34563962,-0.09550847,-0.059797082,-0.045454547,-0.14861731,-0.12325866,-0.08623152,0.07316399,-0.16005507,-0.09292495,0.0409129,0.6285635,-0.285473,-0.1453878,0.10164218,1.779781,-0.1539396,-0.062242385,0.03586346,-0.055644006,0.19329362,-0.32755786,-0.11451497,-0.15732053,1
-0.07296509,-0.14195439,-0.08995304,-0.05666739,-0.05298958,-0.18520324,-0.06779701,-0.06804876,-0.2904584,-0.19367725,-0.15588616,-0.11307077,-0.17843427,-0.082319915,-0.31136838,-0.19708578,-0.06304149,-0.16579056,-0.14358915,-0.22547875,-0.07638666,-0.2355832,-0.064097375,-0.16947244,-0.10145293,-2.485829,-0.11734243,-0.094224826,-0.21834551,-0.28771713,-0.07369241,0.029128036,-0.077656925,0.44639271,-0.9431529,-0.127114,-0.29591227,-0.8650645,-0.19389953,-0.30310854,-0.052358013,0.15430163,-0.2744887,-0.045454547,-0.08227979,-0.32961062,-1.4485408,-0.050556514,-0.07570115,-0.37151027,-0.04545454,-0.2226881,-0.0510505,-0.053821985,-0.36849096,0.8516273,-1.1326911,-0.06333108,-0.8502193,-0.12743972,-0.43487698,-0.06255233,-0.10841153,-0.2756267,-0.17537153,-0.10131443,-0.21493664,-0.06693484,-0.6540361,-0.07888113,-0.19298975,-0.39936447,-1.2863992,-0.07573702,-0.08118234,-0.056941256,-0.34563962,-0.09550847,-0.059797082,-0.045454547,-0.14861731,0.11122532,-0.08623152,-0.40436304,-0.15827078,-0.09292495,0.34048733,-0.41175374,-0.285473,-0.1453878,-1.3484521,-0.4956792,-0.20753022,-0.53433836,0.33910438,-0.055644006,-1.2724566,-0.8836302,-0.11451497,-0.15732053,1
-0.07296509,-0.6043539,-0.08995304,-0.05666739,-0.05298958,-0.18520324,-0.06779701,-0.06804876,5.592672,-0.19367725,-0.15588616,-0.11307077,-0.17843427,-0.082319915,0.2693588,-0.19708578,-0.06304149,-0.16579056,-0.14358915,-0.22547875,-0.07638666,4.6533566,-0.064097375,-0.16947244,-0.10145293,-1.1062182,-0.11734243,-0.094224826,-0.21834551,-0.07772662,-0.07369241,0.18549174,-0.077656925,-0.18473274,-0.772042,-0.127114,-0.22341561,-1.0469376,-0.19389953,2.688494,-0.052358013,-1.4119576,3.2472262,-0.045454547,-0.08227979,-0.13345572,1.2816144,-0.050556514,-0.07570115,-0.12669958,-0.04545454,-0.2226881,-0.0510505,-0.053821985,-0.5528896,0.058346633,0.10031808,-0.06333108,-0.10345147,-0.12743972,-0.43487698,-0.06255233,-0.10841153,-0.26601064,-0.17537153,-0.10131443,-0.25974396,-0.06693484,0.03843072,-0.07888113,-0.19298975,0.15553558,-1.0422162,-0.07573702,-0.08118234,-0.056941256,-0.34563962,-0.09550847,-0.059797082,-0.045454547,-0.14861731,-0.20584765,-0.08623152,0.17111826,-0.21060827,-0.09292495,-0.84628826,-0.32458434,-0.285473,-0.1453878,-0.70115703,0.9346836,-0.0961231,-0.53433836,-0.8621961,-0.055644006,-0.9806974,-0.14637032,-0.11451497,-0.15732053,0
-0.07296509,-0.95506746,-0.08995304,-0.05666739,-0.05298958,-0.18520324,-0.06779701,-0.06804876,-0.2904584,-0.19367725,-0.15588616,-0.11307077,-0.17843427,-0.082319915,-0.31136838,-0.19708578,-0.06304149,-0.16579056,-0.14358915,-0.22547875,-0.07638666,-0.2355832,-0.064097375,-0.16947244,-0.10145293,-1.9319357,-0.11734243,-0.094224826,-0.21834551,-0.31630546,-0.07369241,0.06269001,-0.077656925,-0.18473274,-0.38275135,-0.127114,0.633917,-1.0309485,-0.19389953,-0.30310854,-0.052358013,-1.3166636,-0.2744887,-0.045454547,-0.08227979,-0.31112525,-1.3783004,-0.050556514,-0.07570115,-0.49486843,-0.04545454,-0.2226881,-0.0510505,-0.053821985,-0.45352295,0.19828704,-0.6986905,-0.06333108,-0.06504602,-0.12743972,-0.43487698,-0.06255233,-0.10841153,-0.4875105,-0.17537153,-0.10131443,-0.099287026,-0.06693484,-1.5309097,-0.07888113,2.5278049,-0.2340751,-1.0837806,-0.07573702,-0.08118234,-0.056941256,-0.34563962,-0.09550847,-0.059797082,-0.045454547,-0.14861731,0.004539383,-0.08623152,-0.2329431,-0.17033917,-0.09292495,0.29151845,0.11189895,0.4362296,-0.1453878,-0.7670264,-0.4956792,-0.32939333,-0.53433836,0.28953615,-0.055644006,-1.7231796,-0.23239766,-0.11451497,-0.15732053,1
-0.07296509,-0.26198208,-0.08995304,-0.05666739,-0.05298958,-0.18520324,-0.06779701,-0.06804876,-0.2904584,-0.19367725,-0.15588616,3.6380358,-0.17843427,-0.082319915,-0.31136838,-0.19708578,-0.06304149,-0.16579056,-0.14358915,-0.22547875,-0.07638666,-0.2355832,-0.064097375,-0.16947244,-0.10145293,0.33767834,-0.11734243,-0.094224826,-0.21834551,-0.16325529,-0.07369241,0.44577459,-0.077656925,-0.18473274,-0.8225986,2.4164689,0.70574594,1.4042318,-0.19389953,0.61017585,-0.052358013,-0.5787759,0.25271785,-0.045454547,-0.08227979,0.55256575,-0.25603297,-0.050556514,-0.07570115,-0.24611159,-0.04545454,-0.2226881,-0.0510505,4.4533234,0.07476569,0.5283747,-0.066758834,-0.06333108,-0.48895264,-0.12743972,-0.43487698,-0.06255233,-0.10841153,-0.1868497,-0.17537153,-0.10131443,-0.0727721,-0.06693484,0.008700835,-0.07888113,-0.19298975,2.760811,-1.9575293,-0.07573702,7.3491077,-0.056941256,-0.34563962,-0.09550847,-0.059797082,-0.045454547,-0.14861731,-1.6358806,-0.08623152,2.8730235,12.944053,0.9961097,0.27999634,0.611363,-0.285473,-0.1453878,-0.1291896,-0.2873608,-0.13339888,0.0018410884,0.27787304,-0.055644006,0.1570688,-0.8275,-0.11451497,-0.15732053,0
-0.07296509,-0.514617,-0.08995304,-0.05666739,-0.05298958,-0.18520324,-0.06779701,-0.06804876,-0.2904584,-0.19367725,-0.15588616,-0.11307077,-0.17843427,-0.082319915,-0.31136838,-0.19708578,-0.06304149,-0.16579056,-0.14358915,-0.22547875,-0.07638666,-0.2355832,-0.064097375,-0.16947244,-0.10145293,0.90302396,-0.11734243,-0.094224826,-0.21834551,-0.00994915,-0.07369241,0.32517865,-0.077656925,-0.18473274,-1.7055209,-0.127114,-0.26285872,-0.76044655,-0.19389953,-0.30310854,-0.052358013,-0.24088475,-0.2744887,-0.045454547,-0.08227979,-0.2576235,-1.1421298,-0.050556514,-0.07570115,-0.5283618,-0.04545454,1.900688,-0.0510505,-0.053821985,0.2781688,-0.24817987,0.33011502,-0.06333108,1.3211848,-0.12743972,1.5757138,-0.06255233,-0.10841153,-0.25744882,-0.17537153,-0.10131443,-0.35951653,-0.06693484,0.32644448,-0.07888113,-0.19298975,-0.43084815,-0.6448795,3.2069042,-0.08118234,-0.056941256,-0.34563962,-0.09550847,-0.059797082,-0.045454547,-0.14861731,0.035316985,-0.08623152,-0.43701446,-0.08102113,-0.09292495,6.6200285,-0.76267046,-0.285473,-0.1453878,-0.09269056,-0.4956792,-0.20006664,0.06290576,6.695501,-0.055644006,0.30714196,-0.26432922,-0.11451497,-0.15732053,0
-0.07296509,-2.0101113,-0.08995304,-0.05666739,-0.05298958,-0.18520324,-0.06779701,-0.06804876,-0.2904584,-0.19367725,-0.15588616,-0.11307077,-0.17843427,-0.082319915,-0.31136838,-0.19708578,-0.06304149,-0.16579056,-0.14358915,-0.22547875,-0.07638666,-0.2355832,-0.064097375,-0.16947244,-0.10145293,-1.9997219,-0.11734243,-0.094224826,-0.21834551,-0.21283671,-0.07369241,1.0106286,-0.077656925,-0.18473274,-1.3260325,-0.127114,-0.8251729,-1.614309,-0.19389953,-0.30310854,-0.052358013,-2.1946476,-0.2744887,-0.045454547,-0.08227979,-0.25838083,-1.5376467,-0.050556514,-0.07570115,-0.088768266,-0.04545454,-0.2226881,-0.0510505,-0.053821985,1.4090357,-0.1903981,-2.0747573,-0.06333108,-1.4054413,-0.12743972,-0.43487698,-0.06255233,-0.10841153,-0.06571807,-0.17537153,-0.10131443,-0.46638265,-0.06693484,-1.5492712,-0.07888113,-0.19298975,1.7887521,-1.689021,-0.07573702,-0.08118234,-0.056941256,-0.34563962,-0.09550847,-0.059797082,-0.045454547,-0.14861731,0.5090926,-0.08623152,1.8649108,-0.21992506,-0.09292495,1.4523693,-0.32292956,-0.285473,-0.1453878,-1.6362133,-0.4956792,-0.2722724,-0.53433836,1.4645946,-0.055644006,0.4642987,-0.6464843,-0.11451497,-0.15732053,0
-0.07296509,-0.66073716,-0.08995304,-0.05666739,-0.05298958,-0.18520324,-0.06779701,-0.06804876,-0.2904584,-0.19367725,-0.15588616,-0.11307077,-0.17843427,-0.082319915,-0.31136838,-0.19708578,-0.06304149,-0.16579056,-0.14358915,6.735556,-0.07638666,-0.2355832,-0.064097375,-0.16947244,-0.10145293,-1.0313497,-0.11734243,-0.094224826,-0.21834551,-0.21775845,-0.07369241,-0.17350899,-0.077656925,-0.18473274,-1.349469,-0.127114,0.037945997,-0.24079561,-0.19389953,-0.30310854,-0.052358013,-0.6038265,-0.2744887,-0.045454547,-0.08227979,-0.46126518,-1.427497,-0.050556514,-0.07570115,-0.25152424,-0.04545454,-0.2226881,-0.0510505,-0.053821985,-0.7099332,-0.7562926,-1.3212495,-0.06333108,-0.32607242,-0.12743972,-0.43487698,-0.06255233,-0.10841153,-0.4854185,-0.17537153,-0.10131443,-0.32557333,-0.06693484,-1.0111054,-0.07888113,-0.19298975,-0.6472986,-0.8353645,-0.07573702,-0.08118234,-0.056941256,4.1458883,-0.09550847,-0.059797082,-0.045454547,-0.14861731,-0.41951916,-0.08623152,-0.661493,-0.14597468,-0.09292495,-0.29898885,1.1115474,-0.285473,-0.1453878,-0.41445696,-0.4956792,-0.15619698,-0.53433836,-0.30819833,-0.055644006,-0.69501114,-0.43471804,-0.11451497,-0.15732053,0
-0.07296509,-1.0107574,-0.08995304,-0.05666739,-0.05298958,-0.18520324,-0.06779701,-0.06804876,-0.2904584,-0.19367725,-0.15588616,-0.11307077,-0.17843427,-0.082319915,-0.31136838,-0.19708578,-0.06304149,-0.16579056,-0.14358915,-0.22547875,-0.07638666,-0.2355832,-0.064097375,-0.16947244,-0.10145293,-1.4601212,-0.11734243,-0.094224826,-0.21834551,-0.20824654,-0.07369241,0.6944709,-0.077656925,-0.18473274,-1.0928847,-0.127114,0.023655428,-0.8402995,-0.19389953,-0.30310854,-0.052358013,-1.366973,-0.2744887,-0.045454547,-0.08227979,-0.3680239,-1.4033083,-0.050556514,-0.07570115,-0.508729,-0.04545454,-0.2226881,-0.0510505,-0.053821985,-0.24420053,0.4667762,-2.0735786,-0.06333108,-1.0683346,-0.12743972,-0.43487698,-0.06255233,-0.10841153,-0.18411668,-0.17537153,-0.10131443,-0.41883355,-0.06693484,1.4296889,-0.07888113,-0.19298975,0.06108451,-0.79767954,-0.07573702,-0.08118234,-0.056941256,4.615949,-0.09550847,-0.059797082,-0.045454547,-0.14861731,-0.09969103,-0.08623152,0.07316399,-0.22270943,-0.09292495,-0.14056005,-0.88277096,-0.285473,-0.1453878,-1.6624166,-0.4956792,0.050118145,-0.53433836,-0.14783053,-0.055644006,-1.1462023,-0.68655914,-0.11451497,-0.15732053,0
-0.07296509,-1.099593,-0.08995304,-0.05666739,-0.05298958,-0.18520324,-0.06779701,-0.06804876,-0.2904584,-0.19367725,-0.15588616,-0.11307077,-0.17843427,-0.082319915,-0.31136838,-0.19708578,-0.06304149,-0.16579056,-0.14358915,-0.22547875,-0.07638666,-0.2355832,-0.064097375,5.2006884,-0.10145293,-0.20584816,-0.11734243,-0.094224826,-0.21834551,-0.15664767,-0.07369241,-0.036763255,-0.077656925,-0.18473274,-0.31439823,-0.127114,-0.42435035,-0.497573,-0.19389953,-0.30310854,-0.052358013,0.1923145,-0.2744887,-0.045454547,-0.08227979,-0.14503254,0.7752738,-0.050556514,-0.07570115,-0.1289049,-0.04545454,-0.2226881,-0.0510505,-0.053821985,-0.48464254,0.16907112,0.005611797,-0.06333108,-0.6527723,-0.12743972,-0.43487698,-0.06255233,-0.10841153,0.5687065,2.4755344,-0.10131443,-0.08957207,-0.06693484,0.3509207,-0.07888113,-0.19298975,-1.631164,-0.46687326,-0.07573702,-0.08118234,-0.056941256,-0.34563962,-0.09550847,-0.059797082,-0.045454547,-0.14861731,0.455117,-0.08623152,-1.6818501,-0.099321,-0.09292495,0.3491289,0.8464909,-0.285473,1.2132075,-0.3830591,-0.4956792,0.08166622,-0.53433836,0.3478517,-0.055644006,-1.0299349,-0.019606447,-0.11451497,1.4296404,1
-0.07296509,0.16993488,-0.08995304,-0.05666739,-0.05298958,-0.18520324,-0.06779701,-0.06804876,-0.2904584,-0.19367725,-0.15588616,-0.11307077,-0.17843427,-0.082319915,-0.31136838,-0.19708578,-0.06304149,-0.16579056,-0.14358915,-0.22547875,-0.07638666,-0.2355832,-0.064097375,-0.16947244,2.8097367,-1.0309747,-0.11734243,-0.094224826,-0.21834551,-0.18575683,-0.07369241,0.6345258,-0.077656925,-0.18473274,-0.16639546,-0.127114,-0.20656559,0.42760447,-0.19389953,-0.30310854,-0.052358013,-0.92927605,-0.2744887,-0.045454547,-0.08227979,-0.071650155,-0.5286343,-0.050556514,-0.07570115,-0.30349275,-0.04545454,-0.2226881,-0.0510505,-0.053821985,-0.58721346,-0.14088076,0.1002702,-0.06333108,-0.5865241,-0.12743972,-0.43487698,-0.06255233,-0.10841153,-0.12088102,-0.17537153,-0.10131443,0.20922287,-0.06693484,-0.6205628,-0.07888113,-0.19298975,-0.0058183367,-0.44805995,-0.07573702,-0.08118234,-0.056941256,1.2136093,-0.09550847,-0.059797082,-0.045454547,1.5079578,-0.23686852,-0.08623152,0.003779718,0.055707015,-0.09292495,-0.69362056,1.1953014,-0.285473,-0.1453878,-0.45334372,-0.4956792,0.8951603,2.2584915,-0.7076599,-0.055644006,-1.1506982,-0.40215155,-0.11451497,-0.15732053,0
-0.07296509,2.2705605,-0.08995304,-0.05666739,-0.05298958,-0.18520324,-0.06779701,-0.06804876,-0.2904584,-0.19367725,-0.15588616,-0.11307077,-0.17843427,-0.082319915,-0.31136838,-0.19708578,-0.06304149,-0.16579056,-0.14358915,0.60298514,-0.07638666,-0.2355832,-0.064097375,-0.16947244,-0.10145293,1.2467235,-0.11734243,-0.094224826,-0.21834551,-0.035283957,-0.07369241,0.42374775,-0.077656925,-0.18473274,-0.18967769,-0.127114,0.71768534,0.77147955,-0.19389953,-0.30310854,-0.052358013,0.42499146,-0.2744887,-0.045454547,-0.08227979,-0.22048956,1.4289651,-0.050556514,-0.07570115,-0.0134171415,-0.04545454,-0.2226881,-0.0510505,-0.053821985,0.42369515,-0.40593666,0.27751353,-0.06333108,0.10347428,-0.12743972,0.17161907,-0.06255233,-0.10841153,0.0268349,-0.17537153,-0.10131443,0.14458437,-0.06693484,2.5792558,-0.07888113,-0.19298975,-1.0644575,1.2630856,-0.07573702,-0.08118234,-0.056941256,-0.34563962,-0.09550847,-0.059797082,-0.045454547,-0.14861731,-0.2457844,-0.08623152,-1.0941244,-0.05724239,-0.09292495,0.3116821,-0.2512017,-0.285473,-0.1453878,-0.55702037,-0.4956792,-0.043340966,2.5199938,0.3099466,-0.055644006,2.5520744,0.30285454,-0.11451497,-0.15732053,1
-0.07296509,-0.53656435,-0.08995304,-0.05666739,-0.05298958,-0.18520324,-0.06779701,-0.06804876,-0.2904584,-0.19367725,-0.15588616,-0.11307077,-0.17843427,-0.082319915,-0.31136838,-0.19708578,-0.06304149,-0.16579056,-0.14358915,-0.22547875,-0.07638666,-0.2355832,-0.064097375,-0.16947244,-0.10145293,-1.0344256,-0.11734243,-0.094224826,-0.21834551,0.09239781,-0.07369241,-0.57732785,-0.077656925,-0.18473274,-1.4440566,-0.127114,-0.69673383,-0.62366855,-0.19389953,-0.30310854,-0.052358013,-1.87458,-0.2744887,-0.045454547,-0.08227979,-0.17356978,0.9930275,-0.050556514,-0.07570115,-0.1812869,-0.04545454,-0.2226881,-0.0510505,-0.053821985,-0.40202713,0.2405765,-1.7016506,-0.06333108,-0.07990443,-0.12743972,-0.43487698,-0.06255233,-0.10841153,-0.01431576,-0.17537153,-0.10131443,-0.20115013,-0.06693484,-0.15120733,-0.07888113,-0.19298975,0.8560477,-0.8125,-0.07573702,-0.08118234,-0.056941256,2.5933728,-0.09550847,-0.059797082,-0.045454547,-0.14861731,-0.6542683,-0.08623152,0.89761245,-0.20867829,-0.09292495,-1.3071721,-0.6668657,-0.285473,-0.1453878,-0.26772395,-0.4956792,-0.045288138,0.101049244,-1.3287207,-0.055644006,-0.2048565,0.22672386,-0.11451497,-0.15732053,1
-0.07296509,1.8040253,-0.08995304,-0.05666739,-0.05298958,-0.18520324,-0.06779701,-0.06804876,-0.2904584,-0.19367725,-0.15588616,-0.11307077,-0.17843427,-0.082319915,-0.31136838,2.9733005,-0.06304149,-0.16579056,-0.14358915,-0.22547875,-0.07638666,5.294773,-0.064097375,-0.16947244,-0.10145293,0.002524343,-0.11734243,-0.094224826,-0.21834551,0.0796904,-0.07369241,-0.53234196,-0.077656925,-0.18473274,-0.29664654,-0.127114,-0.58264637,-0.40190244,-0.19389953,3.8000636,-0.052358013,-2.0045142,2.356995,-0.045454547,-0.08227979,-0.11216526,0.49198803,-0.050556514,-0.07570115,-0.3214004,-0.04545454,-0.2226881,-0.0510505,-0.053821985,-0.36152077,0.4348733,-1.2328123,-0.06333108,-0.8312164,-0.12743972,0.2328816,-0.06255233,-0.10841153,-0.04736371,-0.17537153,-0.10131443,-0.10332703,-0.06693484,-0.51008487,-0.07888113,-0.19298975,-0.54497653,-0.9447793,-0.07573702,-0.08118234,-0.056941256,1.3747635,-0.09550847,-0.059797082,-0.045454547,-0.14861731,0.2894525,-0.08623152,-0.5553759,-0.19581224,-0.09292495,-1.1343406,0.5089558,-0.285473,-0.1453878,0.113263726,-0.4956792,-0.049360756,-0.53433836,-1.153774,-0.055644006,-0.90164626,-0.5214576,-0.11451497,-0.15732053,0
-0.07296509,-0.11894797,-0.08995304,-0.05666739,-0.05298958,-0.18520324,-0.06779701,-0.06804876,-0.2904584,-0.19367725,-0.15588616,-0.11307077,-0.17843427,-0.082319915,-0.31136838,-0.19708578,-0.06304149,-0.16579056,-0.14358915,-0.22547875,-0.07638666,-0.2355832,-0.064097375,-0.16947244,-0.10145293,-0.16981223,-0.11734243,-0.094224826,-0.21834551,0.16870683,-0.07369241,-0.02588553,-0.077656925,-0.18473274,-0.27078953,-0.127114,-0.5666981,9.725538,-0.19389953,0.03216515,-0.052358013,-1.7727731,-0.2744887,-0.045454547,-0.08227979,-0.19332202,-0.26491183,-0.050556514,-0.07570115,0.029083597,-0.04545454,-0.2226881,-0.0510505,-0.053821985,-0.072966255,0.51032,-2.1162963,-0.06333108,-0.18239883,-0.12743972,3.7904167,18.721756,-0.10841153,0.21425435,-0.17537153,-0.10131443,0.1591075,-0.06693484,-0.70081466,-0.07888113,-0.19298975,-0.60794395,-0.39957717,-0.07573702,-0.08118234,-0.056941256,-0.34563962,-0.09550847,-0.059797082,-0.045454547,-0.14861731,-1.7046667,-0.08623152,-0.6206787,-0.12752512,-0.09292495,0.7466411,2.0089903,-0.285473,-0.1453878,10.488297,-0.4956792,-0.2396531,-0.53433836,0.75022906,-0.055644006,-0.77784896,-0.26246026,-0.11451497,-0.15732053,1
-0.07296509,0.11588211,-0.08995304,-0.05666739,-0.05298958,-0.18520324,-0.06779701,-0.06804876,-0.2904584,-0.19367725,-0.15588616,-0.11307077,-0.17843427,-0.082319915,-0.31136838,-0.19708578,-0.06304149,-0.16579056,-0.14358915,-0.22547875,-0.07638666,-0.2355832,-0.064097375,-0.16947244,-0.10145293,-0.2832823,-0.11734243,-0.094224826,-0.21834551,-0.29458457,-0.07369241,0.23136547,-0.077656925,-0.18473274,-0.30129045,-0.127114,-0.55247307,-0.00040334114,-0.19389953,-0.30310854,-0.052358013,-1.2509189,-0.2744887,-0.045454547,-0.08227979,-0.29722366,-0.9086151,-0.050556514,-0.07570115,-0.3620117,-0.04545454,-0.2226881,-0.0510505,-0.053821985,-0.5154764,-0.95499456,-0.053226102,-0.06333108,-0.97946054,-0.12743972,-0.43487698,-0.06255233,-0.10841153,-0.19536759,-0.17537153,-0.10131443,-0.20833358,-0.06693484,-0.6537817,-0.07888113,5.4648366,-0.37968716,-0.8459906,-0.07573702,-0.08118234,-0.056941256,-0.34563962,-0.09550847,-0.059797082,-0.045454547,-0.14861731,-0.24174929,-0.08623152,-0.38395593,0.052238498,-0.09292495,0.41826147,-0.54461646,-0.285473,-0.1453878,0.04256733,-0.4956792,-0.05582117,0.8663951,0.41783038,-0.055644006,-0.6592765,0.05239335,-0.11451497,-0.15732053,1
