rnaseq_gene__GENE_TTTY5,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_PRM1,rnaseq_gene__GENE_SNORD8,rnaseq_gene__GENE_SPO11,methylation_gene__GENE_OSBPL6,methylation_gene__GENE_GPI,rnaseq_gene__GENE_LRRC30,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_XKRY2,methylation_gene__GENE_COMMD5,methylation_gene__GENE_EXT1,methylation_gene__GENE_LPPR2,methylation_gene__GENE_PNN,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_CASP6,methylation_gene__GENE_PRDX6,methylation_gene__GENE_SLC25A38,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_OR5M3,methylation_gene__GENE_ACPL2,methylation_gene__GENE_ZNF721;PIGG,rnaseq_gene__GENE_OR4D10,methylation_gene__GENE_TYMP;ODF3B,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_NDE1;KIAA0430,rnaseq_gene__GENE_TAAR6,methylation_gene__GENE_FRY,rnaseq_gene__GENE_MYF5,methylation_gene__GENE_CDK5RAP1,methylation_gene__GENE_YJU2B,methylation_gene__GENE_CNP,rnaseq_gene__GENE_PRM2,methylation_gene__GENE_ENO2,methylation_gene__GENE_PPP2R5D,methylation_gene__GENE_BID,methylation_gene__GENE_SCRIB,methylation_gene__GENE_ZNF44,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_B2M,methylation_gene__GENE_ASAH1,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_NSUN5,methylation_gene__GENE_CYP51A1,rnaseq_gene__GENE_CRYGC,rnaseq_gene__GENE_OR5A1,methylation_gene__GENE_RSPH3,rnaseq_gene__GENE_C20ORF166,methylation_gene__GENE_ST3GAL1,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_DHRS7C,rnaseq_gene__GENE_OTUD6A,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_ERCC8;NDUFAF2,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_ACTR1A;SUFU,rnaseq_gene__GENE_SNORA70B,methylation_gene__GENE_CNIH,rnaseq_gene__GENE_OR5M9,methylation_gene__GENE_MAP3K13,methylation_gene__GENE_STAMBPL1,rnaseq_gene__GENE_TMIGD1,methylation_gene__GENE_NACC1;TRMT1,rnaseq_gene__GENE_OR51A7,methylation_gene__GENE_FGF22,methylation_gene__GENE_GMCL1,rnaseq_gene__GENE_KRTAP4-11,methylation_gene__GENE_ENTPD6,methylation_gene__GENE_ADK;AP3M1,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_LIM2,methylation_gene__GENE_SDC1,rnaseq_gene__GENE_OR6C4,methylation_gene__GENE_LASS5,rnaseq_gene__GENE_P2RX6P,methylation_gene__GENE_GMFB,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_PYDC2,methylation_gene__GENE_PNP,methylation_gene__GENE_ITPA,methylation_gene__GENE_PLEKHB2,methylation_gene__GENE_DVL1,methylation_gene__GENE_TNIP1,rnaseq_gene__GENE_PRODH2,methylation_gene__GENE_KIF15;KIAA1143,rnaseq_gene__GENE_PAGE3,rnaseq_gene__GENE_KRTAP4-9,rnaseq_gene__GENE_ZNF735,methylation_gene__GENE_DIS3L,rnaseq_gene__GENE_LOC642929,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_CCRN4L,rnaseq_gene__GENE_C21ORF131,target
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.2285296,0.1477654,30.703608,-0.07355285,-0.051822077,-0.082875185,-0.25293523,-0.06975773,0.018552786,-0.042500064,0.068658955,0.028177407,-0.22990699,-0.069158584,-0.059162382,-0.053536013,0.38899243,-0.34072068,-0.09654722,0.054399863,-0.24177405,-0.45592275,-0.057666454,-0.22391813,-0.06925289,-0.4164042,8.014939,-0.36981928,0.055778626,-0.14296289,-0.09052681,0.5769903,-0.18112503,-0.22078258,-0.5113602,-0.15663719,-0.06940588,-0.0737931,0.32195967,-0.14370757,-0.25055405,0.01052113,-0.11783594,-0.09926551,1.3596615,26.607548,-0.6042934,-0.09336631,23.235874,-0.1489025,-0.21529208,-0.22358125,-0.5570935,-0.35161358,-0.073301435,-0.007508923,-0.08870556,-0.032336023,-0.45864835,-0.13838363,0.2517316,-0.06867951,-0.06629819,-0.2369259,-0.14203855,-0.45303893,-0.15376994,0.03394903,4.203746,0.103097424,-0.0583981,-0.018245032,-0.052082743,-0.22232918,-0.5604956,-0.07286304,-0.08182072,0.7870902,-0.4207309,0.2795836,-0.15175341,-0.16565828,-0.32057163,-0.066061795,-0.14983527,-0.09391567,1.4187393,-0.11322361,-0.069542356,-0.24383844,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.27005228,-0.06294752,-0.05803116,-0.07355285,-0.051822077,0.607189,-0.090465374,-0.10436921,0.27150297,-0.042500064,-0.06365352,-0.045661356,-0.09844216,-0.069158584,-0.059162382,-0.053536013,-0.13524777,-0.3591837,-0.09654722,0.4978273,-0.1969996,-0.2024422,-0.057666454,0.03892775,-0.06925289,-0.50630623,-0.105133064,-0.25889546,0.09721557,-0.33618098,-0.09052681,-0.17838591,-0.08792106,-0.77319807,-0.63219464,-0.35155892,-0.06940588,-0.3898252,-0.10111964,-0.14370757,-0.053576972,-0.35658062,-0.11783594,-0.09926551,0.16556317,-0.11526267,-0.52168965,-0.27724463,-0.17625973,-0.1489025,1.1425174,-0.50383705,-0.50610656,-0.78970677,-0.073301435,-0.07956584,-0.08870556,-0.075450934,-0.32548636,-0.13838363,0.21312477,-0.06867951,-0.12338015,-0.3721626,-0.14203855,-0.4547722,-0.4507562,-0.15066873,-0.23341642,0.12053181,-0.0583981,-0.03229874,-0.052082743,-0.33782998,-1.0730754,-0.07286304,-0.4149569,0.046127647,-0.7312737,-0.055314727,-0.5237259,-0.16565828,-0.16352798,-0.066061795,-0.14983527,-0.09391567,0.14747898,-0.11322361,-0.069542356,-0.35736084,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,0.072425395,0.06552989,-0.05803116,-0.07355285,-0.051822077,0.08189904,-0.19895944,-0.30115053,-0.14250258,-0.042500064,-0.118157536,0.14675115,0.11751545,-0.069158584,-0.059162382,-0.053536013,-0.43721557,-0.055450436,-0.09654722,-0.31249872,0.4783462,1.518762,-0.057666454,-0.5792651,-0.06925289,-0.22027443,-0.105133064,-0.3353365,0.44804886,-0.07058041,-0.09052681,0.16127044,-0.21389739,-0.24356414,0.22833057,-0.081474915,-0.06940588,0.11379704,-0.15337044,-0.14370757,-0.13092141,0.09611543,-0.11783594,-0.09926551,0.436053,-0.11526267,0.18817519,0.36849222,-0.17625973,-0.1489025,-0.21529208,-0.16646317,0.5982223,0.5459131,-0.073301435,-0.4090212,-0.08870556,-0.1836644,-0.13466649,-0.13838363,1.6770244,9.569274,-0.14538087,-0.26439157,-0.14203855,-0.16453089,-0.6519359,-0.104337834,-0.23341642,-0.4183553,-0.0583981,-0.22054383,-0.052082743,-0.12613933,-0.8270644,-0.07286304,0.32056955,0.23910339,0.030367333,0.3678214,-0.6573114,-0.16565828,-0.22132261,-0.066061795,-0.14983527,-0.09391567,-0.2782621,-0.11322361,-0.069542356,-0.0026835122,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.09943629,0.036681436,-0.05803116,-0.07355285,-0.051822077,0.13235918,0.08634551,0.043524824,0.13074471,-0.042500064,-0.026836481,-0.28786966,-0.20579414,-0.069158584,-0.059162382,-0.053536013,0.774182,-0.04885109,-0.09654722,0.08299789,0.00392607,-0.29941994,-0.057666454,-0.020476185,-0.06925289,-0.014147765,-0.105133064,-0.20179304,0.015306649,0.12646785,-0.09052681,0.12843156,0.1139112,0.4155795,-0.4202245,-0.041722797,-0.06940588,-0.25263485,-0.14120705,-0.14370757,-0.0051817335,-0.201227,-0.11783594,-0.09926551,0.9094216,-0.11526267,0.024032993,-0.025941972,-0.17625973,-0.1489025,-0.21529208,0.029642485,0.029450199,0.020951975,-0.073301435,-0.31419528,7.688992,-0.06024738,0.0060203914,-0.13838363,0.42231214,-0.06867951,-0.03847101,0.09272363,1.1363218,-0.07672499,0.09268047,-0.15138793,-0.23341642,0.17081632,-0.0583981,0.12583205,-0.052082743,0.36075997,-0.97963864,-0.07286304,-0.17228141,0.047671355,-0.06882393,0.25379905,-0.03353634,-0.16565828,-0.37491122,-0.066061795,-0.14983527,-0.09391567,0.64118266,-0.11322361,-0.069542356,-0.10397061,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.20820218,0.07302914,-0.05803116,-0.07355285,-0.051822077,0.16519055,-0.09903811,-0.043296605,0.18475424,-0.042500064,0.030498924,-0.34411114,-0.07483589,-0.069158584,-0.059162382,-0.053536013,-0.0531584,-0.30644485,-0.09654722,0.21179162,-0.18462682,-0.42589876,-0.057666454,-0.111327745,-0.06925289,-0.25078118,-0.105133064,-0.63921106,-0.11499527,-0.1909544,-0.09052681,0.61819834,0.30641058,-0.4040751,-0.4195336,-0.37505764,-0.06940588,-0.8030655,-0.09500548,-0.14370757,0.17074972,-0.26867464,-0.11783594,-0.09926551,-0.25758058,-0.11526267,-0.59183866,-0.07238432,-0.17625973,-0.1489025,-0.21529208,-0.5021365,-0.54327625,-0.47528946,-0.073301435,-0.5635409,-0.08870556,-0.08987124,-0.03520877,-0.13838363,0.19527319,-0.06867951,-0.12507792,-0.5963101,-0.14203855,-0.299076,-0.2914409,-0.11784697,22.64112,-0.30591744,-0.0583981,-0.45210496,-0.052082743,0.08884316,-0.3911779,-0.07286304,-0.5395307,-0.46738604,-0.29518327,-0.24516326,-0.3105749,-0.16565828,0.034965612,-0.066061795,-0.14983527,-0.09391567,0.32035518,7.023135,-0.069542356,-0.18609512,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,0.03737152,0.021946743,-0.05803116,-0.07355285,-0.051822077,-0.051719777,-0.14808072,-0.06863969,-0.059134442,-0.042500064,0.11817676,-0.4544388,-0.1743219,-0.069158584,-0.059162382,-0.053536013,0.14323047,-0.06373281,-0.09654722,0.52632767,-0.17919897,-0.0032105437,-0.057666454,0.32250404,-0.06925289,-0.14899963,-0.105133064,0.16055854,-0.27908307,-0.082776405,-0.09052681,0.73213536,-0.43500063,-0.1468109,-0.29598677,-0.40121228,-0.06940588,-0.25637785,0.052920837,-0.14370757,-0.1349477,-0.118906416,-0.11783594,-0.09926551,-0.30859673,-0.11526267,-0.14824064,-0.08145254,-0.17625973,-0.1489025,-0.21529208,0.6228138,-0.6145362,-0.44146186,-0.073301435,0.0046103513,-0.08870556,3.780462,0.027091833,-0.13838363,0.031467646,-0.06867951,-0.026923874,-0.3113726,-0.14203855,-0.4905526,-0.14117518,-0.16743726,-0.23341642,-0.29799065,-0.0583981,-0.32845426,-0.052082743,-0.15763721,-0.77955997,-0.07286304,-0.0922178,-0.09668772,-0.35029733,-0.09278614,-0.42911085,-0.16565828,-0.08188769,-0.066061795,-0.14983527,-0.09391567,0.08404217,-0.11322361,-0.069542356,-0.27309126,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.39040044,-0.0743723,-0.05803116,30.791517,-0.051822077,0.09287929,-0.101543255,-0.017808294,-0.19209169,-0.042500064,-0.1968054,-0.39748266,-0.10878987,-0.069158584,-0.059162382,-0.053536013,-0.2552392,-0.31013656,-0.09654722,-0.36930743,-0.20436741,-0.30212966,-0.057666454,0.12069417,-0.06925289,-0.31216842,-0.105133064,-0.6934728,-0.10649559,-0.20164986,-0.09052681,-0.094776966,-0.092426844,-0.36486715,-0.58878267,-0.3977818,-0.06940588,-0.6412982,0.135233,-0.14370757,-0.32016882,-0.055299804,-0.11783594,-0.09926551,0.41177922,-0.11526267,-0.31003729,-0.16678005,-0.17625973,-0.1489025,-0.21529208,-0.16893423,-0.17320995,-0.3565179,-0.073301435,0.2189699,-0.08870556,0.11097453,-0.4592167,-0.13838363,0.13341384,-0.06867951,-0.17922743,-0.19370101,-0.14203855,-0.3435516,1.0951903,-0.27287298,-0.23341642,-0.062525906,-0.0583981,-0.14255139,-0.052082743,0.03799531,-0.019205257,-0.07286304,0.08917085,-0.23774515,-0.6814297,-0.19173513,-0.5232541,-0.16565828,0.1368238,-0.066061795,-0.14983527,-0.09391567,0.10605015,-0.11322361,-0.069542356,0.13687617,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.2674555,0.0069584926,-0.05803116,-0.07355285,-0.051822077,0.3174021,-0.13401663,-0.09618268,-0.2492066,-0.042500064,0.021005062,0.81637937,-0.32357076,-0.069158584,-0.059162382,-0.053536013,-0.4464783,0.23722836,-0.09654722,0.68720794,-0.33586928,-0.24055026,-0.057666454,1.3621684,-0.06925289,-0.18743429,-0.105133064,-0.32770652,-0.08851736,-0.16536695,-0.09052681,-0.33715954,0.069304496,0.2966877,-0.4629556,-0.41690832,-0.06940588,-0.17249265,0.58647346,-0.14370757,-0.30035675,-0.27745798,-0.11783594,-0.09926551,-0.013452343,-0.11526267,0.22772591,0.0038281432,-0.17625973,-0.1489025,-0.21529208,-0.31176156,0.46138498,-0.3182485,-0.073301435,-0.3272659,-0.08870556,0.3196518,-0.5352125,-0.13838363,0.04600504,-0.06867951,-0.20036091,-0.26368874,-0.14203855,-0.5859653,0.07850593,0.49068016,-0.23341642,-0.1635808,-0.0583981,-0.4465557,-0.052082743,-0.030340208,-0.33207473,-0.07286304,0.3705531,0.17390914,0.20094147,-0.31600547,0.41847548,-0.16565828,-0.14784999,-0.066061795,-0.14983527,-0.09391567,1.3034395,-0.11322361,-0.069542356,-0.08596879,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.37011245,-0.024415804,-0.05803116,-0.07355285,-0.051822077,-0.3576767,-0.25456664,-0.08340259,-0.2663894,-0.042500064,0.076452166,-0.45097765,-0.061095506,-0.069158584,-0.059162382,-0.053536013,0.2612492,-0.22281492,-0.09654722,-0.27631557,-0.084126666,0.1078906,-0.057666454,0.41529658,-0.06925289,-0.32114688,-0.105133064,-0.39287227,-0.041455556,-0.2606354,-0.09052681,-0.23301722,-0.28252196,-0.4156907,-0.3793578,-0.15807751,-0.06940588,0.09292905,0.19334228,-0.14370757,-0.20567708,-0.2334246,-0.11783594,-0.09926551,-0.20377412,-0.11526267,-0.119148776,-0.1857452,-0.17625973,-0.1489025,-0.21529208,-0.66010606,-1.0299122,-0.02794344,-0.073301435,-0.31491768,-0.08870556,0.10780499,-0.078002356,-0.13838363,-0.14529715,-0.06867951,-0.21931957,0.30526128,-0.14203855,-0.48404896,0.5510512,-0.25152433,-0.23341642,-0.55052274,-0.0583981,0.040132705,-0.052082743,0.230542,-0.3688419,-0.07286304,0.013051415,0.4683113,-0.6255199,0.17405358,-0.3036911,-0.16565828,-0.14757103,-0.066061795,-0.14983527,-0.09391567,0.3832254,-0.11322361,-0.069542356,-0.16988152,-0.09370761,1
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.31023988,0.10077307,-0.05803116,-0.07355285,-0.051822077,-0.18704014,-0.2302878,-0.19990553,0.07245643,-0.042500064,0.17249903,-0.3638981,-0.039122757,-0.069158584,-0.059162382,-0.053536013,0.1597774,-0.22408593,-0.09654722,-0.28050226,-0.1526478,-0.5328074,-0.057666454,0.09485383,-0.06925289,-0.35621804,-0.105133064,-0.6865931,-0.48295495,-0.22498664,-0.09052681,-0.25856403,0.4851184,-0.5574855,-0.30080217,-0.4918353,-0.06940588,-0.32469136,0.042310476,-0.14370757,-0.23091416,-0.33286825,-0.11783594,-0.09926551,-0.25703004,-0.11526267,-0.05526379,-0.31121677,-0.17625973,-0.1489025,-0.21529208,-0.11010821,-1.4326156,0.62239563,-0.073301435,-0.08773234,-0.08870556,0.20290415,-0.17472193,-0.13838363,0.104385525,-0.06867951,-0.20842175,-0.5549873,-0.14203855,-0.48449364,-0.060118705,0.033063397,1.4021509,-0.3008874,-0.0583981,-0.3595952,-0.052082743,-0.017030733,-0.2844281,-0.07286304,0.074529566,-0.3425395,-0.5620921,-0.26872316,-0.520666,1.8749224,-0.08488103,2.7190127,7.0757437,-0.09391567,0.1849278,-0.11322361,-0.069542356,0.10000179,-0.09370761,1
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.5211791,0.483466,-0.05803116,-0.07355285,-0.051822077,0.2731306,0.039975353,-0.19425328,0.1234852,-0.042500064,0.5820899,-0.2575089,-0.1342568,-0.069158584,-0.059162382,-0.053536013,0.35788107,0.05706228,-0.09654722,-0.29113105,-0.2493079,-0.2662738,-0.057666454,-0.061875265,-0.06925289,-0.33791873,-0.105133064,-0.76205593,-0.16491455,-0.15114257,-0.09052681,-0.14178894,-0.4459363,-0.1000242,-0.53511345,-0.043623302,-0.06940588,-0.29791334,-0.27726522,-0.14370757,-0.4068386,-0.3598189,-0.11783594,-0.09926551,-0.49878362,-0.11526267,-0.53671134,-0.31915525,-0.17625973,-0.1489025,-0.21529208,-0.48614678,-0.46754777,-0.6265252,-0.073301435,-0.19462682,-0.08870556,0.1142957,-0.18454325,-0.13838363,-0.29931635,-0.06867951,-0.19999197,-0.22678323,-0.14203855,-0.547056,-0.21374513,-0.1569779,-0.23341642,-0.39368078,-0.0583981,0.121474184,-0.052082743,-0.1706656,-0.2931697,-0.07286304,-0.2208321,-0.20615314,-0.44023338,-0.38646707,-0.2617387,-0.16565828,-0.49565822,-0.066061795,-0.14983527,-0.09391567,0.28117424,-0.11322361,-0.069542356,-0.16151343,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.15383878,-0.2134263,-0.05803116,-0.07355285,-0.051822077,-0.32558978,-0.19383094,0.08103656,0.10489879,-0.042500064,0.47842008,-0.5531212,-0.19224735,-0.069158584,-0.059162382,-0.053536013,-0.18800434,-0.08117787,-0.09654722,0.22932252,-0.31294394,-0.5596398,-0.057666454,0.18080361,-0.06925289,-0.21347252,-0.105133064,-0.6990284,-0.09012309,-0.032535404,-0.09052681,-0.27694914,-0.33082277,-1.0062286,-0.5776551,0.2635359,-0.06940588,-0.53018725,-0.24390537,-0.14370757,-0.2330287,-0.21907881,-0.11783594,-0.09926551,-0.1660675,-0.11526267,-0.70278,-0.24035445,-0.17625973,-0.1489025,-0.21529208,-0.34674868,-0.25433856,-0.19133036,-0.073301435,-0.12326284,-0.08870556,-0.07395536,-0.42907158,-0.13838363,0.4859248,-0.06867951,-0.1999737,0.0028612467,-0.14203855,-0.6478528,-0.34480348,-0.104488246,-0.23341642,-0.51373,-0.0583981,0.18389608,-0.052082743,-0.13337564,-0.014021463,-0.07286304,-0.4778326,-0.40675116,-0.31223407,-0.35200605,-0.36773244,-0.16565828,-0.20506422,-0.066061795,-0.14983527,-0.09391567,0.46532205,-0.11322361,-0.069542356,-0.37323606,2.656581,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.28773955,0.013198043,-0.05803116,-0.07355285,-0.051822077,-0.1210138,-0.15507923,-0.10980476,0.03539683,-0.042500064,-0.37370437,-0.7548894,-0.2849755,-0.069158584,-0.059162382,-0.053536013,0.047673438,0.089944884,-0.09654722,-0.21859945,-0.05055619,-0.39397687,-0.057666454,-0.050270945,-0.06925289,0.105707765,-0.105133064,-0.52786833,-0.5101695,-0.21812667,-0.09052681,-0.18409078,-0.529947,-0.96639484,-0.66872036,-0.2725105,-0.06940588,-0.32659596,0.40189308,-0.14370757,-0.4616729,-0.18982005,-0.11783594,-0.09926551,0.2653174,-0.11526267,-0.3463474,-0.31510374,-0.17625973,-0.1489025,-0.21529208,-0.4532111,-0.6112646,-0.8294982,-0.073301435,0.013529999,-0.08870556,-0.09029971,-0.85364497,-0.13838363,-0.0060489527,-0.06867951,-0.14896828,-0.2611852,-0.14203855,-0.7779084,-0.18918096,0.73158455,-0.23341642,-0.24979438,-0.0583981,0.8743998,-0.052082743,-0.3868551,-0.8648224,-0.07286304,-0.4171344,0.18001,-0.43528527,-0.42851943,-0.4851309,-0.16565828,-0.5345055,-0.066061795,-0.14983527,-0.09391567,0.4781622,-0.11322361,-0.069542356,-0.29373935,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.23844075,-0.03215571,-0.05803116,-0.07355285,-0.051822077,-0.23745061,-0.047130987,-0.1152443,-0.18946704,-0.042500064,0.44390294,-0.42600742,-0.04631018,-0.069158584,-0.059162382,-0.053536013,-0.048739333,-0.1322784,-0.09654722,-0.18802959,-0.108707644,-0.20782372,-0.057666454,0.33362526,-0.06925289,-0.14044352,-0.105133064,-0.175772,0.039556377,0.36406606,-0.09052681,0.31603116,-0.037100468,-0.46764284,-0.4285565,-0.35480216,-0.06940588,-0.18865968,0.23372895,-0.14370757,-0.24402454,-0.33904263,-0.11783594,-0.09926551,0.405902,-0.11526267,-0.6538176,-0.3091412,-0.17625973,-0.1489025,-0.21529208,-0.35720173,0.09095874,-0.6686274,-0.073301435,-0.06906892,-0.08870556,-0.03671303,-0.24247931,-0.13838363,0.2695392,-0.06867951,-0.16552378,-0.40222624,-0.14203855,-0.5051706,0.021434195,-0.12611112,-0.23341642,-0.20282722,-0.0583981,-0.4690417,-0.052082743,-0.48366886,-0.5716599,-0.07286304,-0.5136287,-0.25226554,-0.5426268,-0.28749326,-0.46190727,-0.16565828,0.120006904,-0.066061795,-0.14983527,-0.09391567,0.4070965,-0.11322361,-0.069542356,-0.22382618,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.36046833,-0.020536683,-0.05803116,-0.07355285,-0.051822077,-0.5716245,-0.17794979,-0.026920846,0.066985056,-0.042500064,-0.065490924,0.37830782,0.22073658,-0.069158584,-0.059162382,-0.053536013,-0.18294407,0.005758051,-0.09654722,0.17084461,0.37121755,-0.4118507,-0.057666454,-0.16290446,-0.06925289,-0.18376279,-0.105133064,0.46799454,0.70319986,0.047956567,-0.09052681,0.5079758,-0.06960907,-0.19924109,-0.39384255,-0.21341369,-0.06940588,-0.36332396,-0.10513405,-0.14370757,0.9070549,-0.056606047,-0.11783594,-0.09926551,0.0906225,-0.11526267,0.9975767,-0.14353313,-0.17625973,-0.1489025,-0.21529208,-0.052848898,0.10675645,0.8165223,-0.073301435,0.0061368863,-0.08870556,-0.015172944,0.24658068,-0.13838363,0.84600604,-0.06867951,-0.079905584,-0.0953413,-0.14203855,0.0046242517,0.46902803,-0.16889963,-0.23341642,-0.29869205,-0.0583981,0.56521696,-0.052082743,0.15183768,-0.25977272,-0.07286304,0.29751766,-0.086075604,-0.21703394,0.045161594,-0.14589429,-0.16565828,-0.47488725,-0.066061795,-0.14983527,-0.09391567,0.18034203,-0.11322361,-0.069542356,0.026886584,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.15822852,-0.43202367,-0.05803116,-0.07355285,-0.051822077,-0.097442694,-0.11392157,-0.06436421,-0.15935591,-0.042500064,-0.41140178,-0.39360547,-0.23176041,-0.069158584,-0.059162382,-0.053536013,0.36098096,-0.4246974,-0.09654722,-0.21172088,-0.44870314,-0.3995781,-0.057666454,0.13410346,-0.06925289,-0.53142744,-0.105133064,-0.64378154,-0.09465467,-0.68281806,-0.09052681,-0.24755538,-0.4959689,-0.23394561,-0.39901873,-0.5851631,-0.06940588,-0.19367369,-0.55543786,-0.14370757,-0.087990195,-0.3389902,-0.11783594,-0.09926551,-0.49107632,-0.11526267,-0.5628397,-0.22250567,-0.17625973,-0.1489025,-0.21529208,-0.6177297,-0.33053613,-0.6163416,-0.073301435,-0.23118283,-0.08870556,-0.18994649,0.13943934,-0.13838363,-0.5222981,-0.06867951,-0.08830931,-0.6258174,-0.14203855,-0.31172788,-0.398506,-0.46602014,-0.23341642,-0.0917981,-0.0583981,-0.2776122,-0.052082743,-0.1134967,-1.2967798,-0.07286304,0.04267702,0.32095647,-0.62128127,-0.25755018,-0.4932024,-0.16565828,0.04311937,-0.066061795,-0.14983527,-0.09391567,-0.542009,-0.11322361,-0.069542356,-0.3235177,-0.09370761,0
-0.030400895,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.06710228,-0.19931863,-0.24655186,-0.05803116,-0.07355285,-0.051822077,-0.3419111,-0.10417118,0.60365534,0.3491784,-0.042500064,-0.2759085,-0.47434175,-0.38248292,-0.069158584,-0.059162382,-0.053536013,0.72175765,-0.36676922,-0.09654722,-0.016973238,-0.3354813,-0.3469979,-0.057666454,-0.18961285,-0.06925289,-0.1344058,-0.105133064,0.9748688,0.67831916,-0.24243145,-0.09052681,-0.1750494,-0.28660515,-0.18587784,-0.21887025,-0.3155406,-0.06940588,0.4962324,0.13827124,-0.14370757,-0.14323926,-0.13182442,-0.11783594,-0.09926551,-0.2585224,-0.11526267,-0.21659675,-0.2706053,-0.17625973,-0.1489025,-0.21529208,-0.3438905,-0.9556628,-0.5689507,-0.073301435,0.9562425,-0.08870556,-0.20245309,0.42734134,-0.13838363,1.3313671,-0.06867951,-0.09749199,25.342949,-0.14203855,0.3100666,0.01637097,-0.45260116,-0.23341642,-0.32806972,-0.0583981,0.37450483,-0.052082743,0.017737685,-0.7767739,-0.07286304,-0.3421548,0.09052935,0.1386862,-0.1340213,-0.3473315,-0.16565828,-0.14207396,-0.066061795,-0.14983527,-0.09391567,-0.4645736,-0.11322361,-0.069542356,-0.18380836,-0.09370761,0
