rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_KRTAP20-3,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_C11ORF64,rnaseq_gene__GENE_OR2W1,methylation_gene__GENE_CDC42,methylation_gene__GENE_TMEM177,methylation_gene__GENE_ZNF296,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_HIST1H4C,methylation_gene__GENE_FBXL2,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_NRXN2,rnaseq_gene__GENE_NPS,methylation_gene__GENE_C16ORF80,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_EMP1,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_CCRN4L,rnaseq_gene__GENE_CT47A1,methylation_gene__GENE_NOC2L;KLHL17,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_GPT2,methylation_gene__GENE_IQCC,rnaseq_gene__GENE_DEFB115,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_ZNF787,methylation_gene__GENE_PXMP3,methylation_gene__GENE_SREBF2,methylation_gene__GENE_TRIB3,methylation_gene__GENE_AZIN1,methylation_gene__GENE_NRCAM,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_IFNA16,methylation_gene__GENE_PNPLA6,rnaseq_gene__GENE_KRTAP4-3,methylation_gene__GENE_RPLP2,rnaseq_gene__GENE_OR7D4,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_TOR1A,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_NOX3,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_TKT,methylation_gene__GENE_PLEKHJ1;SF3A2,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_MIR1181;CDC37,methylation_gene__GENE_PREB,methylation_gene__GENE_TMEM141,methylation_gene__GENE_SLC35B1,methylation_gene__GENE_RASA1,rnaseq_gene__GENE_OTOR,methylation_gene__GENE_CISD2;UBE2D3,rnaseq_gene__GENE_GHSR,methylation_gene__GENE_C17ORF59,rnaseq_gene__GENE_BHLHE23,methylation_gene__GENE_HERPUD2,rnaseq_gene__GENE_OR6B1,rnaseq_gene__GENE_PTH,methylation_gene__GENE_CASKIN2;TSEN54,rnaseq_gene__GENE_SSX3,methylation_gene__GENE_RAB40B,methylation_gene__GENE_SLC16A1,rnaseq_gene__GENE_CSHL1,methylation_gene__GENE_DPP7,methylation_gene__GENE_EIF6,methylation_gene__GENE_KRTCAP2;TRIM46,rnaseq_gene__GENE_KRT28,rnaseq_gene__GENE_OR2T12,rnaseq_gene__GENE_OR8D4,methylation_gene__GENE_LSM12,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_LACE1,methylation_gene__GENE_GRK4;NOP14,methylation_gene__GENE_UNG,rnaseq_gene__GENE_OR4F6,rnaseq_gene__GENE_LINC01020,methylation_gene__GENE_IL4R,methylation_gene__GENE_SAMD10,methylation_gene__GENE_NIPA1,rnaseq_gene__GENE_OTOL1,methylation_gene__GENE_YAP1,rnaseq_gene__GENE_GK2,methylation_gene__GENE_SNORD43;RPL3,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_ZNF444,methylation_gene__GENE_TNFRSF1A,methylation_gene__GENE_ERCC5,target
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.06227874,-0.07561139,-0.07577963,0.016175762,0.14452128,-0.039853986,-0.076208994,0.35977462,0.05638351,0.45498177,-0.078949206,-0.078769214,0.012894396,0.39312455,-0.18630236,-0.2475582,0.06616617,-0.059945107,0.080263555,-0.07671373,0.14361015,-0.009944397,-0.05610869,-0.115279995,0.03123606,-0.15386306,0.33865947,0.34827313,-0.31664643,0.513765,0.18544394,0.18263853,-0.20952624,0.40449172,-0.06817627,0.14811216,-0.10047635,0.40118834,-0.12458608,0.67491704,0.18050273,-0.08630882,-0.108833104,-0.13364081,0.008887661,0.09404627,0.48001337,0.0030116176,0.6232768,-0.078945234,0.8704457,0.001903408,-0.16934597,0.022256397,-0.24195695,0.41675606,-0.105781555,-0.014654453,-0.0807927,-0.15906872,0.09684413,-0.1779356,1.4670734,-0.090279125,-0.11265257,0.25185645,0.2039124,-0.2582923,-0.14486007,-0.09117372,-0.12419063,0.8339638,0.057229817,0.7802571,1.2614918,0.26945922,-0.11701565,-0.12378662,0.27159128,0.48757192,9.505413,-0.13132356,-0.011011957,-0.121449016,-0.023563316,-0.08857027,0.8736328,0.5666602,-0.13366944,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.06227874,-0.07561139,-0.07577963,0.07330362,0.31116414,0.005868576,-0.076208994,-0.15174286,0.2614693,-0.21383373,0.047108542,-0.078769214,-0.25684947,0.282095,0.50347346,0.4164825,0.21670434,-0.059945107,-0.40369433,-0.07671373,-0.011121059,-0.029717961,-0.05610869,-0.115279995,-0.096630044,-0.22832598,-0.08358224,0.22805041,0.11246048,-0.012096833,0.40596205,0.14784549,0.14936996,-0.17334713,-0.06817627,-0.1857515,-0.10047635,-0.16923614,-0.12458608,-0.4856855,-0.18237361,-0.08630882,-0.108833104,-0.13364081,-0.71708244,-0.3821954,0.33288413,-0.3810553,-0.62929577,-0.06448016,0.12368072,0.07928656,-0.16934597,-0.07531105,-0.24195695,-0.44563797,-0.105781555,-0.29576188,-0.0807927,-0.15906872,-0.23830608,-0.1779356,0.0045490367,0.91798013,-0.11265257,0.00039733318,0.45303133,-0.08658283,-0.14486007,-0.09117372,-0.12419063,-0.27444836,-0.3353232,0.31650585,-0.4953073,-0.42778587,-0.11701565,-0.12378662,-0.21557952,-0.22137342,-0.474862,-0.13132356,0.72706586,-0.121449016,-0.07611467,-0.08857027,-0.26108617,0.2770503,-0.34692818,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.06227874,-0.07561139,-0.07577963,-0.05442686,-0.011054861,-0.2303482,-0.076208994,-0.34006798,-0.15540221,-0.4670349,-0.08330019,-0.078769214,-0.67503554,-0.15356667,-0.34417787,-0.160013,-0.57935625,-0.059945107,-0.16836701,-0.07671373,-0.52313364,-0.31609893,-0.05610869,-0.115279995,-0.5528092,-0.31077057,-0.7500119,-0.55248654,-0.19743526,-0.052932028,-0.12731965,-0.44679728,-0.32045147,-0.23513475,-0.06817627,-0.23913288,-0.10047635,-0.5979485,-0.12458608,-0.3567048,-0.4662967,-0.08630882,-0.108833104,0.47062817,0.1146759,-0.47456226,-0.30498326,-0.22261737,0.26304442,-0.48130634,-0.61894464,-0.7262981,-0.16934597,-0.5731054,-0.24195695,-0.9865647,-0.105781555,-0.6073244,-0.0807927,-0.15906872,-0.8176572,-0.1779356,-0.6980857,-0.6120516,-0.11265257,-0.23838575,-0.12731709,-0.11733717,-0.14486007,-0.09117372,-0.12419063,-0.5066179,-0.3413124,-0.5057424,-0.9541158,-0.78479165,-0.11701565,-0.12378662,-0.30227646,-0.77203935,-0.44471174,-0.13132356,-0.8569022,-0.121449016,-0.12849107,-0.08857027,-1.2254311,-0.963049,-0.773939,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.06227874,-0.07561139,-0.07577963,0.055409875,-0.025630241,-0.30582184,-0.076208994,-0.22883044,-0.12142917,-0.28353965,-0.08156094,-0.078769214,-0.5149561,0.036474913,-0.49810004,-0.18784349,-0.5870467,-0.059945107,-0.36230686,-0.07671373,-0.41986313,2.8339672,-0.05610869,-0.115279995,-0.8291697,-0.5568445,-0.5118543,-0.5362728,-0.30347726,-0.2738557,17.51056,-0.69723946,0.07586666,-0.2599199,-0.06817627,-0.1979969,-0.10047635,-0.5675368,-0.12458608,-0.4538435,-0.65169525,-0.08630882,-0.108833104,-0.13364081,-0.8102562,-0.8825441,20.33217,-0.4181735,-0.27074862,-0.6611613,-0.52843225,-0.5685683,-0.16934597,-0.51512665,-0.24195695,-0.9577268,-0.105781555,-0.32001704,-0.0807927,-0.15906872,-0.4049357,-0.1779356,19.18477,-0.32337677,-0.11265257,-0.0789275,-0.31913775,7.242656,-0.14486007,-0.09117372,-0.12419063,-0.531497,-0.07375587,-0.75929785,-0.8741112,-0.4941643,-0.11701565,-0.12378662,0.10211384,-0.6047598,-0.74516946,-0.13132356,-0.56413907,-0.121449016,-0.37313282,-0.08857027,-1.1274216,-0.4890918,-0.6654312,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,22.649546,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.06227874,-0.07561139,-0.07577963,-0.22869305,-0.054978088,0.07418775,-0.076208994,0.52243036,0.060216065,0.24992041,-0.007084011,-0.078769214,-0.103259176,-0.3458491,0.50401896,-0.18179786,0.44931334,-0.059945107,0.06898321,-0.07671373,0.70214576,1.1740503,-0.05610869,-0.115279995,0.41748375,1.0964884,0.45302674,0.32455257,-0.109798014,0.16481568,0.28812462,0.354342,-0.34359682,0.3476595,-0.06817627,0.29053393,5.245605,0.34391305,3.2530065,-0.0851096,0.2544976,-0.08630882,-0.108833104,-0.13364081,0.87358993,0.43217614,0.043372963,0.47298416,0.17240575,0.38832805,0.41957328,0.32156244,-0.16934597,0.5562763,3.7026002,0.18526214,-0.105781555,16.292341,-0.0807927,1.2172341,0.4495781,-0.1779356,0.10826942,0.47502092,-0.11265257,0.11020357,1.0137304,-0.1262253,0.7432651,-0.09117372,-0.12419063,1.4001878,-0.077983,0.78095007,0.48040786,0.3334558,-0.11701565,-0.12378662,0.18401796,0.10230735,0.5704444,-0.13132356,0.2073519,-0.121449016,0.11276329,2.9451299,0.07663931,0.09664399,0.07970567,0
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.06227874,-0.07561139,-0.07577963,-0.27845147,-0.37212765,-0.38461748,-0.076208994,-0.22934699,-0.24649611,-0.33852285,-0.24080868,-0.078769214,-0.47118893,-0.39159998,-0.39063147,0.035152756,-0.4984531,-0.059945107,-0.54485506,-0.07671373,-0.675716,-0.64708185,-0.05610869,-0.115279995,0.09127706,-0.08106833,-0.12661591,-0.2874247,-0.540387,-0.72836006,-0.4196377,-0.8575103,-1.0318087,-0.50718623,-0.06817627,-0.16875523,-0.10047635,-0.4657681,-0.12458608,-0.19380026,-0.31891334,-0.08630882,-0.108833104,-0.13364081,-0.27529398,-0.4378866,-0.6313644,-0.68608123,-0.72267216,-0.3760674,-0.6607702,-0.4879311,-0.16934597,-0.60779595,-0.24195695,-0.39168382,-0.105781555,-0.5803561,-0.0807927,-0.15906872,-0.37995532,-0.1779356,-0.69851524,-0.49120402,-0.11265257,-0.6043126,-0.7966723,-0.23015462,-0.14486007,-0.09117372,-0.12419063,-0.3997684,0.34003064,-0.4998712,-0.20790114,-0.3029359,-0.11701565,-0.12378662,-0.6197721,-0.6041729,-0.24687725,-0.13132356,-0.58268285,-0.121449016,-0.18868083,-0.08857027,-0.0063679907,-0.86837184,-0.64532256,0
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.06227874,-0.07561139,-0.07577963,0.1650981,-0.026114643,-0.2612872,-0.076208994,0.1114751,-0.004622412,-0.22997431,0.11211308,-0.078769214,-0.107302375,0.09348933,-0.13201162,0.55461705,-0.21863036,-0.059945107,0.04587811,-0.07671373,0.33838168,-0.31022987,-0.05610869,-0.115279995,-0.31042615,-0.101617865,-0.23621485,-0.3654114,0.29127282,0.008436364,-0.3835588,-0.35680738,0.15746276,0.055252664,-0.06817627,-0.24799697,-0.10047635,-0.14394033,-0.12458608,0.4763893,0.022772465,-0.08630882,-0.108833104,-0.13364081,-0.067734376,0.06977899,-0.17922854,0.06708314,-0.31356782,-0.22867988,-0.14830492,-0.19304991,-0.16934597,-0.5105868,-0.24195695,-0.08007652,-0.105781555,-0.055459447,-0.0807927,-0.15906872,0.10817149,-0.1779356,-0.24727875,-0.19177526,-0.11265257,0.11713171,0.21983285,-0.09523871,-0.14486007,-0.09117372,-0.12419063,-0.3564791,0.10242963,-0.4001261,-0.79022115,-0.18992092,-0.11701565,-0.12378662,0.49649146,-0.571144,0.112517126,-0.13132356,-0.30349097,-0.121449016,0.0022812441,-0.08857027,-0.97712964,-0.13757057,0.26080877,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.06227874,-0.07561139,-0.07577963,-0.149063,0.1544708,-0.23566124,-0.076208994,-0.2935768,-0.1799709,-0.21728617,0.07478013,1.0833455,-0.06273501,0.022029076,-0.44297248,0.50437504,-0.35543925,-0.059945107,-0.22261223,-0.07671373,-0.26273516,0.16337676,-0.05610869,-0.115279995,-0.023827782,-0.050484944,20.954342,-0.40213543,-0.4759955,0.044567414,-0.2553663,-0.1520186,-0.1966186,-0.106814414,-0.06817627,-0.22004376,-0.10047635,0.11518958,-0.12458608,-0.3685782,-0.30474472,-0.08630882,-0.108833104,-0.13364081,-0.09688187,-0.41483408,-0.041913543,-0.54234946,-0.0071514538,0.2922518,-0.43984643,-0.21929844,-0.16934597,0.06694748,-0.24195695,-0.024075253,-0.105781555,-0.1343806,-0.0807927,-0.15906872,0.63732773,-0.1779356,0.24184516,-0.60924107,-0.11265257,3.0277016,-0.2616881,0.14506806,-0.14486007,-0.09117372,-0.12419063,0.006147578,-0.28749198,-0.28525633,0.7461422,-0.14320666,-0.11701565,-0.12378662,-0.39679223,-0.47982916,-0.3348588,-0.13132356,-0.12165779,-0.121449016,0.21047662,-0.08857027,-0.00934658,-0.82273185,-0.49441838,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.06227874,-0.07561139,-0.07577963,0.95676225,1.2366594,0.109969735,-0.076208994,0.5923021,-0.011293291,-0.23699287,0.34418988,-0.078769214,0.6403523,21.614855,0.24422772,-0.24635415,-0.015494708,-0.059945107,0.11032164,-0.07671373,1.2464417,0.29963312,-0.05610869,-0.115279995,20.829605,20.901516,1.0327361,0.3748308,-0.2957806,-0.24302854,0.26825008,20.786922,-0.049623,0.6630339,-0.06817627,0.26541886,-0.10047635,0.80226517,-0.12458608,-0.052969337,0.73008156,-0.08630882,-0.108833104,-0.13364081,1.5860201,20.205177,0.7444571,-0.3781636,1.4652075,1.068138,1.6295128,20.352156,-0.16934597,-0.055909026,-0.24195695,20.128162,-0.105781555,1.190492,-0.0807927,-0.15906872,0.5739193,-0.1779356,0.82288426,19.675495,-0.11265257,0.342649,19.336277,0.51126194,-0.14486007,-0.09117372,-0.12419063,0.07802355,-0.15634452,0.18114588,1.8958035,8.664283,-0.11701565,-0.12378662,1.8335202,-0.2066589,0.75201833,-0.13132356,-0.010005505,-0.121449016,-0.29265845,-0.08857027,19.071867,-0.53859913,0.78325385,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.06227874,-0.07561139,-0.07577963,-0.25131875,-0.28034872,-0.17049538,-0.076208994,0.58587605,-0.005128886,0.0847507,-0.19728482,-0.078769214,-0.027547756,-0.37428325,0.20132002,-0.27833384,0.24366236,-0.059945107,-0.10332778,-0.07671373,0.3745512,0.07476988,-0.05610869,-0.115279995,0.14886144,0.750854,0.11599847,0.17582777,-0.4461487,0.3769589,0.17582375,-0.39257866,-0.41489497,0.17528749,-0.06817627,-0.16755229,-0.10047635,0.26846874,-0.12458608,-0.13253377,0.61924464,-0.08630882,-0.108833104,-0.13364081,0.25766042,0.008015698,0.13283269,0.035157133,-0.0068456484,-0.09231761,-0.104589395,0.4209829,-0.16934597,-0.0740171,-0.24195695,0.3564989,-0.105781555,0.3897223,-0.0807927,-0.15906872,-0.083997175,-0.1779356,0.5042948,0.46254528,-0.11265257,0.20905869,0.3599296,-0.30029207,-0.14486007,-0.09117372,-0.12419063,-0.025126267,-0.32643715,0.57625914,0.32754472,-0.20194358,-0.11701565,4.1623497,0.008762696,0.116169736,0.1676121,-0.13132356,0.00955525,-0.121449016,0.06994729,-0.08857027,0.08650752,-0.5023913,-0.22847635,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.06227874,-0.07561139,-0.07577963,1.4141489,0.2595009,-0.08701901,-0.076208994,0.40616792,-0.11008012,0.2780666,-0.07879163,-0.078769214,0.110629596,0.21132497,1.3398551,0.049475983,0.9980819,-0.059945107,0.40841764,-0.07671373,-0.029129522,0.20335357,-0.05610869,-0.115279995,0.25204372,0.31015897,-0.11990098,20.776049,-0.38938022,-0.026093118,0.38199008,-0.41121984,-0.13615575,0.22246546,-0.06817627,0.15365808,-0.10047635,-0.27337167,-0.12458608,0.092900544,1.2222717,-0.08630882,-0.108833104,-0.13364081,0.28406247,0.38978294,-0.11463319,0.7985463,-0.18641846,-0.05970242,0.18827343,0.356034,-0.16934597,0.28022826,-0.24195695,0.20976399,-0.105781555,0.34617257,-0.0807927,-0.15906872,0.19215351,-0.1779356,0.8592028,0.44892958,-0.11265257,0.33339638,0.080656484,4.396065,-0.14486007,-0.09117372,-0.12419063,0.17751738,-0.19439726,19.428562,1.5738065,0.13925824,-0.11701565,-0.12378662,0.2975089,0.44014537,0.6962256,-0.13132356,-0.24767505,-0.121449016,-0.3619612,-0.08857027,0.21701555,1.406685,0.37138766,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.06227874,-0.07561139,-0.07577963,-0.20499474,-0.25177467,-0.16002575,-0.076208994,-0.19874378,-0.22826597,0.0597144,-0.2883894,-0.078769214,-0.1735587,-0.34477663,0.79674447,0.19699973,0.02795074,-0.059945107,-0.34010193,-0.07671373,-0.4905618,0.07850579,-0.05610869,-0.115279995,-0.09434541,-0.24872844,-0.16112861,-0.09540051,-0.53087634,0.049793575,-0.43768623,-0.18297109,0.06595373,-0.18990147,-0.06817627,-0.31545472,-0.10047635,-0.08123697,-0.12458608,-0.4300187,-0.052599307,-0.08630882,-0.108833104,-0.13364081,-0.37724134,-0.0127843665,-0.22175823,-0.23850252,-0.20971249,0.092617966,-0.19757281,-0.06463174,-0.16934597,0.11013757,-0.24195695,-0.34998408,-0.105781555,-0.18672931,-0.0807927,-0.15906872,-0.41590148,-0.1779356,0.029996546,-0.17847688,-0.11265257,-0.2560186,0.2471853,0.032108314,-0.14486007,-0.09117372,-0.12419063,-0.028812347,-0.43377107,0.04739115,-0.06661876,0.013419046,-0.11701565,-0.12378662,-0.4474684,0.557689,-0.19601883,-0.13132356,-0.14488651,-0.121449016,-0.17711191,-0.08857027,-0.21592575,-0.2504705,-0.5244702,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.06227874,-0.07561139,-0.07577963,-0.2931114,-0.18178688,-0.13228825,-0.076208994,-0.102142535,0.0075034616,-0.046494126,-0.4146801,-0.078769214,-0.17701519,-0.041269936,0.044400737,-0.11229689,0.24300231,-0.059945107,0.03143939,-0.07671373,-0.1675305,-0.11104898,-0.05610869,-0.115279995,0.13161324,-0.027453482,-0.41838777,-0.0104145175,-0.37067738,-0.40583462,0.4347261,-0.47950733,-0.3719666,-0.4135291,-0.06817627,-0.107532375,-0.10047635,-0.58347374,-0.12458608,0.19202594,-0.25632942,-0.08630882,-0.108833104,-0.13364081,-0.24421598,0.18166797,-0.26823124,-0.708617,-0.43844604,-0.4606229,-0.66691417,-0.21785791,-0.16934597,0.32319558,-0.24195695,-0.30490533,-0.105781555,-0.70465606,-0.0807927,1.0354908,-0.2078668,-0.1779356,-0.3608592,0.14874959,-0.11265257,-0.25234905,-0.28699297,-0.07843698,-0.14486007,-0.09117372,-0.12419063,0.1599675,-0.46106684,0.03511543,-0.22470981,-0.1623218,-0.11701565,-0.12378662,-0.17616537,0.2694177,-0.06507433,-0.13132356,0.04516915,-0.121449016,-0.081341125,-0.08857027,0.00015088418,0.6725981,-0.05706577,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.06227874,-0.07561139,-0.07577963,1.455004,-0.08147413,0.64836353,-0.076208994,0.24264483,-0.07628638,0.2306499,-0.03491497,0.6455725,0.39854553,-0.08502891,0.03751731,-0.19795689,0.25808057,-0.059945107,-0.1800485,-0.07671373,-0.10474245,0.6397401,-0.05610869,-0.115279995,-0.050648697,0.02504217,0.067547105,0.25601923,0.15856047,0.52595806,0.07030624,0.30814487,-0.5574728,0.0532589,-0.06817627,-0.1908534,-0.10047635,20.645065,-0.12458608,0.010709023,0.051351123,-0.08630882,-0.108833104,-0.13364081,1.1567614,0.11509193,0.30158728,0.51290447,1.0619453,0.3151544,-0.009781833,0.38593024,-0.16934597,0.38034993,-0.24195695,-0.10629982,-0.105781555,0.2648034,-0.0807927,-0.15906872,0.8540699,1.0076113,0.010967521,0.6689232,-0.11265257,-0.2838293,0.37142044,2.283171,-0.14486007,3.6212304,-0.12419063,0.3373337,-0.28813335,0.20515795,0.29804468,-0.2496538,-0.11701565,-0.12378662,0.033155233,0.2897394,0.429594,-0.13132356,0.368861,-0.121449016,0.13493635,-0.08857027,-0.14921008,0.62453693,-0.3539317,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.06227874,-0.07561139,-0.07577963,0.3453299,0.1521368,0.24748029,-0.076208994,0.23296613,0.081291035,0.84026736,-0.040219545,-0.078769214,0.56654084,0.51042145,-0.26884285,-0.18587178,21.379553,-0.059945107,21.31923,-0.07671373,1.2422806,0.4967559,-0.05610869,-0.115279995,1.9413896,0.69573647,0.45057994,1.0668172,-0.07716039,0.325598,0.63704544,0.20775764,1.9589926,0.31938323,-0.06817627,0.15799241,-0.10047635,0.9878662,-0.12458608,0.6492998,20.326765,-0.08630882,-0.108833104,0.52282405,1.0235654,0.60544586,0.66981655,2.5690002,1.3415078,-0.12970452,0.7813393,0.7325657,-0.16934597,0.09823842,-0.24195695,-0.098016724,-0.105781555,1.1358954,-0.0807927,1.0439893,0.2233976,-0.1779356,0.7971889,0.22446705,-0.11265257,0.34641814,2.3899717,0.5976349,-0.14486007,-0.09117372,-0.12419063,2.6566374,-0.056318365,0.24770042,-0.48815387,-0.09354121,-0.11701565,-0.12378662,0.16442339,-0.3569473,1.3580091,-0.13132356,-0.35799095,-0.121449016,0.17981943,-0.08857027,0.17933683,-0.23451272,0.30377123,0
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.06227874,-0.07561139,-0.07577963,-0.089734785,-0.062219325,-0.08172713,-0.076208994,0.2939458,-0.11713527,0.023935651,0.09915331,-0.078769214,-0.06309092,-0.06174478,0.14272517,0.06710171,0.39715156,-0.059945107,0.6209976,-0.07671373,0.29911378,0.44738868,-0.05610869,-0.115279995,0.79386103,0.34059313,0.23349741,0.37559688,-0.2815725,0.31465065,0.24661425,0.6875679,-0.256969,0.037292738,-0.06817627,0.1879195,-0.10047635,0.99939156,-0.12458608,1.2323637,1.0434852,-0.08630882,-0.108833104,-0.13364081,0.4917659,0.48190704,-0.36864504,0.6559642,0.49704745,0.30024785,1.1080111,0.1942514,-0.16934597,0.69208497,-0.24195695,0.32385534,-0.105781555,-0.4347491,-0.0807927,-0.15906872,-0.19475003,-0.1779356,0.626636,0.35051546,-0.11265257,0.011188912,1.3943046,-0.2112227,-0.14486007,-0.09117372,-0.12419063,0.8454159,0.44789356,1.1288612,0.47683683,0.4350292,-0.11701565,-0.12378662,0.5160918,0.59089434,0.2670239,-0.13132356,0.19848585,-0.121449016,0.23187767,-0.08857027,0.3000642,-0.07388376,0.018011885,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.06227874,-0.07561139,-0.07577963,-0.19173177,-0.10542582,0.06464431,-0.076208994,-0.08383092,0.017550291,0.24903512,0.07284586,-0.078769214,0.015255955,-0.3273416,0.4143452,0.107978664,0.49309316,-0.059945107,0.31555858,-0.07671373,0.17956993,0.3546492,-0.05610869,-0.115279995,0.63197243,0.6830533,0.69596016,0.13215292,20.960104,0.9522979,10.430121,0.7051042,-0.38112074,0.18458666,-0.06817627,-0.041370496,-0.10047635,0.32390887,-0.12458608,0.568722,1.2790691,-0.08630882,-0.108833104,-0.13364081,-0.027332298,0.38860804,-0.1343051,1.4553608,3.917647,0.20178893,1.4703385,0.2211004,-0.16934597,0.15986632,-0.24195695,0.1918407,-0.105781555,0.27466273,-0.0807927,-0.15906872,-0.10454012,-0.1779356,0.19474484,0.11066128,-0.11265257,0.19317855,0.67653,-0.05123736,-0.14486007,-0.09117372,-0.12419063,1.5499767,-0.107201554,0.116463274,8.303325,0.505765,-0.11701565,-0.12378662,0.42764077,0.24282941,0.020831969,-0.13132356,0.47631848,-0.121449016,0.16869229,-0.08857027,0.21851276,0.68386716,0.47697505,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.06227874,-0.07561139,-0.07577963,-0.17384122,-0.14691968,0.44274798,-0.076208994,0.5333452,-0.050727505,0.2706751,-0.0036666382,-0.078769214,0.31453645,-0.15060945,0.31560567,0.44735587,1.2071201,-0.059945107,-0.013128243,-0.07671373,-0.18127084,0.35915965,-0.05610869,-0.115279995,0.45770055,0.9844722,0.24848306,0.7834097,-0.22760545,0.5844563,1.0159036,-0.088562965,-0.5395056,0.24915645,-0.06817627,0.1608713,-0.10047635,0.20935532,-0.12458608,0.47713587,1.2631001,-0.08630882,-0.108833104,-0.13364081,-0.121252306,0.16463402,-0.2565375,0.59419364,0.2272254,0.7373649,0.7789015,0.59795475,-0.16934597,0.5387383,-0.24195695,-0.22172639,-0.105781555,-0.2569922,-0.0807927,-0.15906872,0.46345672,1.2068262,0.6479069,0.33363852,-0.11265257,0.14388596,1.2061398,-0.27088144,-0.14486007,-0.09117372,-0.12419063,0.7144186,0.7435093,0.59139025,0.15303044,-0.091100186,-0.11701565,-0.12378662,1.0824646,3.2758977,0.39000398,-0.13132356,2.0015597,-0.121449016,0.10944619,-0.08857027,0.5386024,-0.13832265,0.88941115,1
