rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_DEFB136,methylation_gene__GENE_TMEM109,methylation_gene__GENE_CCNDBP1,rnaseq_gene__GENE_SCARNA4,rnaseq_gene__GENE_DEFB107A,methylation_gene__GENE_RPUSD2,methylation_gene__GENE_CNOT10,methylation_gene__GENE_IL10RB,methylation_gene__GENE_SNORD84;BAT1,rnaseq_gene__GENE_TBC1D21,methylation_gene__GENE_SLC25A38,methylation_gene__GENE_COMMD5,methylation_gene__GENE_HSPD1;HSPE1,methylation_gene__GENE_RAB3GAP1,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_TYMP;SCO2,methylation_gene__GENE_SPATA13,methylation_gene__GENE_ZNF672,methylation_gene__GENE_NAA50,methylation_gene__GENE_TIGD3,methylation_gene__GENE_MYH10,methylation_gene__GENE_GPATCH1,methylation_gene__GENE_TEF,methylation_gene__GENE_C4ORF21;LARP7,methylation_gene__GENE_RPL37,methylation_gene__GENE_DDX21,methylation_gene__GENE_PRKAG1;MLL2,methylation_gene__GENE_CARKD,methylation_gene__GENE_AK2,methylation_gene__GENE_ABHD6,methylation_gene__GENE_CFAP418,methylation_gene__GENE_FSIP1,rnaseq_gene__GENE_C2ORF27B,methylation_gene__GENE_SCRIB,methylation_gene__GENE_GCN1L1,methylation_gene__GENE_PALB2;DCTN5,methylation_gene__GENE_C5ORF25,methylation_gene__GENE_RSAD2,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_C19ORF36;MOBKL2A,methylation_gene__GENE_COMMD3,methylation_gene__GENE_BTF3L4;TXNDC12,methylation_gene__GENE_NLK,methylation_gene__GENE_STRAP,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_POLD3,methylation_gene__GENE_PRNP,methylation_gene__GENE_CCDC34,methylation_gene__GENE_TPCN2,methylation_gene__GENE_MRPS34;EME2,rnaseq_gene__GENE_DEFB132,rnaseq_gene__GENE_SPAG11A,methylation_gene__GENE_TINF2,methylation_gene__GENE_NUBP1,methylation_gene__GENE_STK10,methylation_gene__GENE_QTRT1,methylation_gene__GENE_VPS28,methylation_gene__GENE_COPZ1,methylation_gene__GENE_CTSC,methylation_gene__GENE_C6ORF57,methylation_gene__GENE_NEK11;ASTE1,methylation_gene__GENE_ZMAT2,methylation_gene__GENE_PGRMC2,rnaseq_gene__GENE_GYPB,methylation_gene__GENE_LAP3,methylation_gene__GENE_C14ORF143;TDP1,rnaseq_gene__GENE_TREML2P1,methylation_gene__GENE_CRELD1;IL17RC,methylation_gene__GENE_LOC283314;C1RL,methylation_gene__GENE_CAMK2D,methylation_gene__GENE_TUBD1;RPS6KB1,methylation_gene__GENE_BCL7A,methylation_gene__GENE_STK32C,methylation_gene__GENE_BLMH,methylation_gene__GENE_CTTN,methylation_gene__GENE_FCHSD2,methylation_gene__GENE_HIST1H1T,methylation_gene__GENE_SART3,methylation_gene__GENE_PIP5K1A,methylation_gene__GENE_HIST1H2BN;HIST1H2AK,rnaseq_gene__GENE_HIST1H4G,methylation_gene__GENE_FAM73B,rnaseq_gene__GENE_UBE2DNL,methylation_gene__GENE_NDUFC1,methylation_gene__GENE_STT3B,methylation_gene__GENE_HDHD3,rnaseq_gene__GENE_DEFB106A,methylation_gene__GENE_BANP,methylation_gene__GENE_IQCC,rnaseq_gene__GENE_LINC01591,methylation_gene__GENE_EML2,methylation_gene__GENE_PIGL,methylation_gene__GENE_SHCBP1,methylation_gene__GENE_ACYP1,target
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.07690399,-0.16160792,-0.07712625,-0.0510505,-0.11801072,-0.23875956,-0.0524721,-0.4177129,-0.07560294,-0.11867472,-0.19219011,-0.27588126,-0.14684105,-0.127112,-0.13455044,0.017405674,0.0028702917,-0.4857634,-0.29597878,-0.4118095,0.25620836,-0.09113028,-0.17116886,-0.14251395,-0.5866118,-0.119831696,13.091304,-0.61402136,-0.027867654,-0.46928337,-0.56537545,-0.12132999,-0.2954708,-0.10121353,-0.599078,-0.1151619,-0.28717345,-0.09053003,-0.0767298,0.21156745,-0.90922743,0.059955094,-0.19259016,2.191471,0.17470184,0.15988891,-0.00075841206,-0.055069275,1.3026633,1.0836633,-0.12514226,-0.6801854,-0.023464069,0.39071733,-0.1995207,-0.7422883,-0.03155549,-0.38893282,-0.9674248,-0.009453092,-0.4157148,-0.21891458,-0.12686665,-0.63138545,-0.47345844,-0.13920209,-0.43976727,-0.24805565,-0.14349845,-0.36532632,-1.2358862,-0.9051162,-0.48346743,-0.06045234,-0.42117727,0.14818184,-0.31737512,-0.3869403,-0.32933813,-0.13413256,-0.67646754,-0.12741643,-0.32340938,0.21458806,-0.30428118,-0.08767347,-0.64034206,-0.60849977,2.721107,-0.2994634,-0.34695405,-0.6567042,-0.581914,0
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.017694684,-0.16440229,-0.07712625,-0.0510505,-0.0016183885,0.114134416,21.431374,-0.40951303,-0.07560294,-0.0387515,0.0035545838,-0.21090336,-0.089697406,19.215094,20.82336,0.64539415,-0.4176134,-0.22495882,0.025503792,0.11681792,-0.54704976,-0.08311732,-0.31077623,-0.062494777,-0.60053045,2.5074651,-0.22280486,-0.6677725,0.27668655,-0.30966023,-0.5389959,-0.12132999,15.915559,0.053731773,-0.27377227,0.003963464,-0.4391013,-0.09053003,0.5383877,0.060626656,-0.9340904,0.102060296,-0.3558984,-0.11734243,-0.08195508,-0.3996806,0.038648695,-0.06353811,0.054247025,-0.09292495,-0.12514226,-0.5676181,0.2800047,-0.09582903,-0.03678239,-0.101125725,-0.059287094,-0.04932451,-0.93862575,-0.015977373,-0.37532318,0.09850981,-0.12686665,-0.51936626,-0.41242412,-0.13920209,-0.47026142,-0.2649172,-0.08053122,-0.34949514,-0.6151519,-0.4935198,0.40698943,0.5750628,-0.26964754,0.20358288,0.1541499,-0.19739823,-0.11972054,-0.13413256,-0.8258123,-0.12741643,-0.18149364,0.419146,-0.21283491,-0.08767347,-0.12149215,-0.5405993,-0.14762473,-0.31937882,-0.5931614,-0.5499237,-0.6162327,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.023736227,-0.15422884,-0.07712625,-0.0510505,0.17856307,0.28995898,0.036604248,-0.20048448,-0.07560294,-0.0655686,-0.37700206,-0.3977527,-0.12031006,-0.13925189,0.24084686,0.38017178,-0.37137112,-0.1303324,0.12111765,0.43895116,0.027426874,-0.26716807,-0.2777762,-0.11430607,-0.54915404,0.050064284,-0.26840943,-0.4721703,-0.153265,-0.2861445,0.33888748,-0.12132999,-0.19809836,-0.6087835,-0.27088064,-0.044394337,-0.21474726,-0.09053003,-0.24876225,0.1914296,-0.856721,0.18680036,-0.0042752433,-0.11734243,0.34177673,-0.35164815,-0.113697805,-0.16119656,0.25930604,-0.09292495,-0.12514226,-0.16938122,-0.70326096,-0.8554761,-0.23578686,-0.558792,-0.14758328,-0.2086931,-0.8693563,0.19870885,-0.30646783,0.4731252,-0.12686665,-1.1492463,-0.33351883,-0.13920209,-0.7925611,-0.22382253,0.056360524,-0.44106013,-1.0726559,-0.27663112,0.1830746,0.64352536,-0.33102816,-18.282415,-0.14169273,-0.40804854,-0.26071018,-0.13413256,-1.1333642,-0.12741643,0.20379534,0.231148,-0.12833473,-0.08767347,0.06975138,-0.050125815,-0.14762473,-1.0178698,0.10716477,-0.5250106,-0.25950387,0
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,21.954544,-0.0034958608,-0.110071115,-0.07712625,-0.0510505,0.07331978,0.055836964,0.054390088,-0.22886103,-0.07560294,14.590298,0.14061,0.3007697,0.0981571,-0.0813672,-0.047189776,0.73685986,-0.21499014,-0.31757724,-0.06570085,0.16806187,-0.30288482,-0.15533052,0.053053897,-0.09484153,-0.38419184,0.07106313,-0.17647903,-0.47706166,-0.15806004,0.1426862,0.040515084,-0.12132999,-0.16942002,0.45330632,-0.20060238,0.070799485,-0.02965533,-0.09053003,-0.335852,0.026989158,-0.6035124,0.17181681,0.10842549,-0.11734243,0.22151329,-0.40325984,0.1538968,-0.036474213,-0.23418495,-0.09292495,-0.12514226,0.19383694,-0.11765963,0.10195765,-0.075738154,-0.5659706,-0.0333529,-0.025169719,-0.79973835,0.2758043,1.2537538,0.44647804,-0.12686665,-1.0959024,-0.15387121,-0.13920209,0.44340387,-0.08610808,0.0545973,-0.34499747,-1.0109271,0.11482537,0.26634318,1.6922133,-0.15790944,-0.3333792,0.3146092,-0.19797932,-0.091573,-0.13413256,-0.3863086,-0.12741643,-0.1499893,-0.76302654,-0.10766112,-0.08767347,17.938026,-0.3782007,-0.14762473,0.8525537,-0.11628,-0.19119956,-0.08302709,0
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.16141987,-0.13732815,-0.07712625,-0.0510505,-0.20955662,-0.4158766,0.61674005,-0.008652461,-0.07560294,-0.07390472,-0.19586504,-0.28032777,-0.048045862,-0.160976,-0.63188785,-0.15622659,-0.39586997,0.037176035,-0.19586483,0.05097933,0.5932333,-0.519876,-0.40987837,-0.15919943,0.17957689,-0.14021541,-0.36891145,-0.06319269,-0.5338071,0.23390749,-0.56437856,-0.12132999,-0.27650973,-0.73640776,-0.056914452,-0.17884275,-0.36430022,-0.09053003,-0.38176686,-0.40319067,-0.57491016,-0.5421258,0.17847928,-0.11734243,-0.6490214,-0.31584808,-0.32167095,-0.27489245,1.1950895,-0.09292495,-0.12514226,0.15230884,3.1377757,0.4445143,-0.34904093,-0.74907064,-0.4735821,-0.17219022,-0.39273402,-0.5316373,-0.13026226,-0.54346853,-0.12686665,-0.9103468,-0.14503275,-0.13920209,-0.3902042,-0.2097065,-0.35552973,0.30497694,-0.9874702,-0.4835031,0.08332118,-0.49256214,14.712547,0.28937957,-0.1297572,-0.7798261,-0.44924328,-0.13413256,-0.31384644,-0.12741643,-0.39377064,-0.8261982,-0.06332888,-0.08767347,0.20979236,-0.58057576,-0.14762473,-0.30545515,0.3146035,-0.3839702,-0.7408809,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.081641145,-0.09362415,-0.07712625,-0.0510505,-0.051097546,-0.06261778,0.04896674,-0.54700345,-0.07560294,-0.059807587,0.44660714,-0.15860403,-0.108720616,-0.0059597692,-0.017667102,0.0036140445,-0.59133893,-0.29972777,-0.24708584,0.33977747,0.01770102,-0.108061306,-0.20169102,-0.151175,-0.59934676,0.0042281053,-0.19808719,-0.36335438,0.0817447,-0.29413143,-0.21698125,-0.12132999,-0.15942654,0.1380808,-0.53218585,0.06918418,-0.14530705,-0.09053003,-0.21692783,0.04411209,-0.5489365,0.16702162,-0.055361908,-0.11734243,-0.27380487,-0.16038062,0.00996358,-0.156476,0.007864263,-0.09292495,-0.12514226,-0.40965495,18.471563,-0.70259356,-0.179968,-0.8543698,-0.038181245,-0.21188024,-0.44148174,0.42352727,-0.1909991,0.13953805,-0.12686665,-0.8423464,-0.22137508,-0.13920209,-0.29686388,-0.40343645,-0.05689522,-0.44055814,-0.74826205,-0.8087725,-0.36434472,-0.31804463,-0.73583955,0.18767226,-0.2675673,-0.36046702,-0.21127793,-0.13413256,-0.9535563,-0.12741643,-0.39876452,-0.38691866,-0.32305932,-0.08767347,-0.49108216,-0.33250314,-0.14762473,-0.062128518,-0.090790845,-0.549351,-0.11881014,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.060324166,-0.12082737,-0.07712625,-0.0510505,-0.028213961,-0.24008632,0.06880659,-0.16216882,-0.07560294,-0.13931815,0.03826582,-0.25380412,-0.049574975,-0.025277726,0.0044175615,0.59682006,-0.41455156,-0.34752885,-0.15620102,-0.003069975,4.783107,-0.09098748,-0.25348803,-0.16200693,-0.58362347,-0.28657684,0.010500836,-0.6078125,-0.14083068,-0.043701258,-0.27415478,-0.12132999,-0.122140095,0.023629129,-0.2966821,0.025746975,-0.07957966,-0.09053003,-0.07956217,-0.13828796,-0.7928109,0.16728888,-0.2795847,-0.11734243,-0.11938752,-0.49178147,-0.19359152,0.044764325,-0.37731552,1.2005482,-0.12514226,-0.50308836,-0.07804946,-0.13982376,-0.18502057,-0.53319836,-0.39445838,0.113428466,-0.96252346,-0.0063025802,-0.36406302,-0.15934597,-0.12686665,-0.88714564,-0.53682935,-0.13920209,-0.13927807,-0.32211554,-0.07811145,-0.67239064,-1.2573395,-0.8584531,-0.20122938,0.21877825,-0.39783025,0.0007873802,-0.18097264,-0.3246986,-0.2685945,-0.13413256,-0.7018436,-0.12741643,-0.0365403,-0.2049176,-0.2746778,-0.08767347,-0.37447694,1.7414783,-0.14762473,-0.2373932,-0.34308997,-0.5569065,-0.6952687,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,0.014174542,-0.11347176,-0.07712625,-0.0510505,0.026409544,-0.11839139,0.10326436,-0.40274283,-0.07560294,-0.031183088,0.09983805,-0.24981135,-0.12752616,-0.06473184,-0.031030461,0.5631854,-0.4309145,-0.35485533,0.09138218,0.050848972,-0.41305992,0.011711874,-0.39598247,-0.12557605,-0.6089811,0.31318885,-0.055106964,-0.5230691,-0.090847366,-0.2881769,-0.21903762,-0.12132999,0.022763744,0.29724398,-0.16889645,0.029330075,-0.18956928,-0.09053003,0.07403944,0.12996386,-0.86970484,0.21637799,-0.26510265,-0.11734243,-0.09801355,0.06129804,0.21854374,-0.09056659,-0.07887311,-0.09292495,-0.12514226,-0.31645697,0.28846055,-0.52417207,-0.0026028608,-0.20731491,0.18787605,0.36130655,-0.58099097,0.20009242,-0.48409048,0.2802994,-0.12686665,-1.0682142,-0.2877212,-0.13920209,-0.12319349,-0.16706449,-0.00048361646,-0.38216332,-1.1858994,-0.7709906,-0.56972015,0.17322125,-0.30131575,-0.008697603,0.3662902,-0.5784619,-0.36633128,-0.13413256,-0.90835714,-0.12741643,-0.056131165,1.3363191,-0.15833467,-0.08767347,0.112778574,0.015569582,-0.14762473,-0.26374137,-0.0036661117,-0.32232553,0.05064772,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.07632067,-0.119944915,-0.07712625,-0.0510505,-0.07501443,-0.2289331,0.027896367,-0.43960714,-0.07560294,-0.10754901,-0.33774525,-0.08531929,-0.13321802,-0.10848379,0.08179437,0.3317754,-0.17994837,-0.37255353,-0.14916705,-0.10628865,-0.16850208,-0.06727526,-0.31331235,-0.24961086,-0.715843,-0.23992473,-0.24796237,-0.64848167,-0.05872788,19.582321,-0.22437352,-0.12132999,-0.31731394,0.04837507,-0.21303454,0.067757644,-0.41038457,-0.09053003,-0.006703819,0.017384311,-0.63107145,0.13393049,-0.17482659,-0.11734243,-0.25307137,-0.5841738,0.103335224,2.3080516,0.19691454,-0.09292495,-0.12514226,-0.32286623,0.06974519,-0.5184994,-0.17841303,-0.84172976,-0.0902904,0.30332962,-0.60294014,0.056414574,-0.30627748,0.05672438,-0.12686665,-0.8604424,-0.5251047,-0.13920209,-0.58221537,-0.09499686,-0.13352063,-0.32524958,-1.3140606,-0.56766325,-0.43627983,-0.4623275,-0.437745,-0.66136473,0.24110804,-0.84366196,-0.23632282,-0.13413256,-0.9328499,-0.12741643,-0.63419133,-0.29583457,-0.37828723,-0.08767347,-0.04460491,-0.5096828,-0.14762473,-0.34709182,-0.5433146,-0.5325614,-0.35087588,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.032850567,0.067735486,-0.07712625,-0.0510505,-0.024962086,-0.03721543,0.051542807,-0.38906655,-0.07560294,-0.113618664,-0.4278068,-0.08417663,-0.09545899,-0.2275525,-0.044965275,0.3099228,8.9076805,-0.32921213,-0.15234837,0.59924835,-0.303064,-0.06982031,-0.19944474,-0.3046136,-0.40238386,-0.06584807,-0.18108056,0.3396559,-0.07932162,0.022937806,1.1773126,-0.12132999,0.2559265,-0.26959372,-0.49561304,-0.10278958,-0.3795037,-0.09053003,-0.041778885,-0.17350066,0.4498722,0.21930757,-0.2294898,-0.11734243,-0.3660615,-0.2672874,-0.4834144,-0.14219642,0.18194428,-0.09292495,-0.12514226,-0.108934216,-0.19364856,0.35227278,-0.09563271,-0.17992279,-0.40844133,-0.45609134,0.17564756,2.8262022,-0.06547775,-0.100493416,-0.12686665,0.33287477,-0.31782004,-0.13920209,-0.6799438,-0.20367466,-0.16986574,-0.8952396,2.3592234,0.053343136,0.82244086,-0.51729655,-0.18908794,0.25417814,-0.2644377,-0.8961143,-0.084191516,-0.13413256,-0.27663127,-0.12741643,-0.29786336,0.13594298,0.037025336,-0.08767347,-0.073170036,-0.320561,-0.14762473,2.5267394,0.12813887,-0.14712353,0.032565504,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.13384645,-0.12502743,-0.07712625,-0.0510505,-0.34322643,-0.09928367,0.011898475,0.010366485,-0.07560294,-0.19890279,-0.13991192,-0.13009442,-0.2602243,-0.20917498,-0.1378408,-0.0015810058,0.21401979,0.06518986,-0.2463035,-0.0009833555,-0.012811364,0.47442377,-0.6882422,-0.25882688,0.12578514,-0.23096968,0.25468388,0.51523817,-0.5667484,0.43002665,-0.3239002,-0.12132999,-0.17716286,-0.014754988,0.5152518,-0.14506279,-0.18661708,-0.09053003,-0.20484471,0.0075308904,-0.28204444,-0.10549924,-0.04239443,-0.11734243,-0.28069124,-0.31776148,0.0056872484,1.5930668,0.27714768,-0.09292495,-0.12514226,-0.04356094,0.35461634,-0.5748445,-0.22262208,-0.11541355,-0.2654581,0.28351992,0.26408535,-0.06413609,0.011733324,-0.2346678,-0.12686665,0.052410036,-0.19106735,-0.13920209,0.3246924,-0.115802296,-0.42809442,-0.122911125,-0.41593403,-0.15134095,0.0018982729,-1.0240831,0.07436152,0.2757357,1.48628,0.462578,-0.21813554,4.374321,0.26698992,-0.12741643,0.25297156,-0.8900042,0.2060671,-0.08767347,-0.49997494,-0.3957926,-0.14762473,-0.6960596,0.15640955,-0.2769075,0.12929703,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.049059305,-0.032981988,-0.07712625,-0.0510505,-0.18631262,-0.3462298,-0.17708842,-0.53411114,-0.07560294,-0.12888548,-0.28105086,-0.4767633,-0.2956218,-0.09198411,-0.37841523,0.08857091,0.7550797,-0.62049,-0.06929643,-0.15411192,0.29266188,-0.4403669,-0.10406973,-0.2606056,-0.3842814,-0.31271413,-0.12256515,-0.44172308,-0.5874521,-0.3337817,-0.092591085,-0.12132999,0.13624261,-1.0909754,-0.66743726,-0.20071362,-0.37525603,-0.09053003,-0.22471549,-0.14334936,-0.55776274,-0.23913434,-0.9110746,-0.11734243,-0.47689438,-0.34621337,-0.26916176,-0.45539197,-0.49076548,-0.09292495,-0.12514226,-0.8424597,-0.14193465,-0.19597001,-0.21447328,-0.4365243,-0.52765155,-0.35826108,-0.86311567,-0.5003797,-0.5098255,-0.36574137,-0.12686665,-0.16975366,-0.66241133,-0.13920209,-0.5418017,-0.4804487,-0.14242442,-0.72447324,0.6918258,-0.6285684,-0.48683172,-0.7414462,-0.47355944,-0.042868864,-0.577951,-0.8751003,-0.39792937,-0.13413256,-1.1114314,-0.12741643,-0.48829094,-0.6722608,-0.40530604,-0.08767347,-0.6108549,-0.4658551,-0.14762473,-0.073204204,-0.47411162,-0.25140738,-0.08424057,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,0.02624954,-0.12481631,-0.07712625,-0.0510505,0.03005122,-0.17980352,0.030695472,-0.21191716,-0.07560294,-0.1438585,-0.14721334,-0.3318034,-0.20426455,-0.13313721,0.06482842,0.5096463,-0.47219336,0.15954033,-0.09410553,-0.21764286,0.13005315,-0.00033123218,-0.41110647,-0.0838841,-0.59760684,0.2823462,-0.021206547,-0.3185705,-0.21486856,-0.20167407,0.13444565,-0.12132999,0.14698981,-0.31091982,-0.3778504,0.083756894,-0.50872296,-0.09053003,-0.22001266,0.09333066,0.03146947,0.030267168,-0.2118116,-0.11734243,0.09730855,-0.22316948,-0.044127706,-0.045397576,-0.17049325,-0.09292495,-0.12514226,0.33075637,-0.31915513,0.0066542085,-0.12071162,0.006423632,-0.17999156,-0.2166048,-0.09040056,-0.3759905,-0.4877519,-0.27274406,-0.12686665,-0.0561163,-0.25030977,-0.13920209,0.32685116,-0.25952613,-0.07165474,-0.45443484,1.6891234,-0.24138904,0.12517698,-0.80268025,-0.15637591,0.15071394,-0.03838132,-0.3356867,-0.043714628,-0.13413256,-0.65381265,-0.12741643,-0.33300218,0.08494864,-0.25733802,-0.08767347,-0.16065735,-0.4204997,-0.14762473,0.44530472,-0.48861092,-0.5807946,0.18687853,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.060633484,-0.103089884,-0.07712625,-0.0510505,0.1383122,-0.23347725,-0.09378473,-0.08811719,-0.07560294,-0.17721395,0.0669769,-0.09811389,-0.047311503,-0.08925855,0.46828982,-0.2976944,-0.09460128,-0.19103268,-0.19049339,-0.5114924,0.8624902,-0.14279029,-0.37444946,-0.10098552,0.08411191,-0.11824217,-0.24073978,0.16330084,-0.06586022,0.034656156,-0.17385943,-0.12132999,-0.02122017,-0.2824629,0.8188165,0.0058322167,-0.26068735,-0.09053003,-0.3406673,-0.09774475,-0.097578466,-0.47772264,-0.1524456,-0.11734243,-0.16657107,-0.010730558,0.29223183,-0.49273902,-0.27492514,-0.09292495,-0.12514226,-0.83171403,-0.8749181,0.23320927,-0.05783344,-0.09520467,-0.20223297,-0.08322641,0.2646503,0.047614135,-0.039633635,-0.62582976,-0.12686665,-0.1506611,0.2773881,-0.13920209,0.5224246,-0.30835402,0.85822195,-0.12624519,0.076587915,-0.0899425,-0.18982756,-0.64596015,-0.31316295,0.54960877,-0.15883942,0.019248303,-0.24657147,-0.13413256,0.019311659,-0.12741643,-0.10543769,-0.64516985,0.42737725,-0.08767347,-0.5382748,0.46295303,-0.14762473,-0.20666462,0.121041074,-0.19952288,0.8970858,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.13079101,-0.12294814,-0.07712625,-0.0510505,-0.17940363,-0.36022368,-0.19326192,-0.55160505,-0.07560294,-0.11325478,-0.117972344,-0.42171112,-0.40392944,-0.20976016,-0.40036932,0.25657347,-0.59319043,-0.2971272,-0.13435794,0.011770156,-0.30575782,-0.4052241,-0.2432533,-0.22028553,-0.6503444,-0.3000359,-0.38204846,-0.10552088,-0.41740113,-0.21032184,-0.50044906,-0.12132999,0.20750634,-0.967495,-0.6161872,-0.21821348,-0.47955725,-0.09053003,-0.22385366,-0.028743858,-0.67628,0.0141489515,-0.2570226,-0.11734243,-0.53743476,-0.96437997,-0.29879415,-0.45028555,-0.1683325,-0.09292495,-0.12514226,-1.0036365,-0.23338042,-0.29109308,-0.24655621,-0.63041973,-0.43911794,-0.7287653,0.11104499,-0.40858546,-0.2334434,0.029349634,-0.12686665,0.05961767,-0.5884487,-0.13920209,-0.52982104,-0.46130478,-0.14595339,-0.9341454,-0.0892083,-0.76511556,-0.17020756,-0.87335914,-0.5467445,0.6018776,-0.55123585,-0.49348384,3.9952044,-0.13413256,-0.36125904,-0.12741643,-0.46180242,-0.53479415,-0.6244877,-0.08767347,-0.7155815,-0.4526082,-0.14762473,0.8763888,-0.15595369,-0.63026285,-0.48404577,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.13987306,-0.13715051,-0.07712625,-0.0510505,-0.31955934,-0.28744504,-0.3317339,-0.32373238,-0.07560294,-0.13292138,-0.39039987,-0.29981193,-0.18672594,-0.22761618,-0.30554017,-0.47842783,-0.44223374,-0.0118331965,-0.05130381,-0.23206145,0.0895521,-0.7045236,-0.17235467,-0.29115295,0.6407229,-0.10127344,-0.43436983,-0.29316068,-0.5378982,-0.5592343,-0.6838004,-0.12132999,-0.3172479,-0.3590353,-0.55924404,-0.2139344,-0.26392707,-0.09053003,-0.36080524,-0.959526,-0.62422466,0.14133373,-0.3583055,-0.11734243,-0.40444812,-0.14773569,-0.6134191,-0.5043411,-0.5888194,-0.09292495,-0.12514226,-1.0722932,1.1544858,1.0300322,0.0013384881,-0.39418957,-0.92104834,-0.062339194,-0.28750858,-0.20107284,-0.15936998,-0.1284229,-0.12686665,-0.45223448,0.68596745,-0.13920209,-0.29721293,0.43906286,-0.26280522,0.50301474,-0.6623074,0.03711723,0.15962538,0.2838396,0.06565852,0.29683715,-0.44497776,-0.3190637,-0.17838824,-0.13413256,-0.29683673,-0.12741643,-0.6575393,-0.37495413,-0.48458472,-0.08767347,-0.09245486,-0.39017555,-0.14762473,-0.2437075,-0.2328145,-0.3908272,-1.183355,1
-0.045454547,-0.045454547,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454543,-0.027164564,-0.10936828,-0.07712625,-0.0510505,-0.07439903,-0.081938155,-0.21006997,-0.2020086,-0.07560294,-0.12662862,0.066234276,0.09787014,-0.15221381,-0.2153927,-0.4130832,-0.52687246,0.15012012,0.053608485,-0.20918371,-0.52236617,-0.24349071,-0.16553763,-0.3638607,-0.16623464,-0.057367627,-0.42311084,0.012401374,-0.017750666,-0.3346961,-0.3231547,-0.004349148,-0.12132999,-0.28996456,0.30933446,-0.27549693,-0.113146834,-0.41587472,-0.09053003,-0.40022826,-0.579064,-0.082138985,0.36943924,-0.15901388,-0.11734243,-0.75822365,-0.6167415,-0.10433472,0.34277427,-0.28046167,-0.09292495,-0.12514226,-0.35854465,-0.021149987,0.4627268,-0.18620902,-0.15394655,-0.0716144,0.02824144,0.017222062,-0.5939524,-0.25445116,-0.044493336,-0.12686665,-0.3690492,0.04514046,-0.13920209,-0.04317008,0.08729823,-0.4058357,-0.0977687,-0.5432919,-0.5159942,-0.3547872,16.998968,-0.12846212,0.6202909,-0.3226143,0.48297876,-0.30315304,-0.13413256,-0.3231651,-0.12741643,15.807899,-0.54077643,-0.8197615,-0.08767347,-0.34107232,-0.69810593,-0.14762473,0.04235245,-0.090104796,-0.17752981,0.2756763,0
