rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_KRTAP20-3,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_MYO6,methylation_gene__GENE_FHOD3,methylation_gene__GENE_TMEM177,methylation_gene__GENE_CDC42,methylation_gene__GENE_ZNF296,methylation_gene__GENE_NRXN2,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_HIST1H4C,methylation_gene__GENE_FBXL2,methylation_gene__GENE_ACPL2,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_HIC1,rnaseq_gene__GENE_OR5D16,rnaseq_gene__GENE_NPS,methylation_gene__GENE_C16ORF80,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_EMP1,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_CCRN4L,rnaseq_gene__GENE_SPINT4,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_KRTAP20-4,methylation_gene__GENE_NOC2L;KLHL17,rnaseq_gene__GENE_CT47A1,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_NIPSNAP1,methylation_gene__GENE_ZNF787,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_ZBTB12,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_IQCC,methylation_gene__GENE_PXMP3,methylation_gene__GENE_TRIB3,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_RFK,methylation_gene__GENE_AZIN1,rnaseq_gene__GENE_IFNA16,rnaseq_gene__GENE_KRTAP4-3,methylation_gene__GENE_TP53I11,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_TOR1A,methylation_gene__GENE_TKT,rnaseq_gene__GENE_OR7D4,rnaseq_gene__GENE_C15ORF43,methylation_gene__GENE_NT5C,methylation_gene__GENE_PLEKHJ1;SF3A2,rnaseq_gene__GENE_NOX3,methylation_gene__GENE_PREB,methylation_gene__GENE_SLC35B1,methylation_gene__GENE_MIR1181;CDC37,rnaseq_gene__GENE_PTH,methylation_gene__GENE_RASA1,methylation_gene__GENE_ACADM,methylation_gene__GENE_ZNF672,methylation_gene__GENE_PHYH,methylation_gene__GENE_TMEM141,rnaseq_gene__GENE_SSX3,cnv_log2__GENE_STAC2,cnv_log2__GENE_RPL19,cnv_log2__GENE_CACNB1,cnv_log2__GENE_PLXDC1,cnv_log2__GENE_ARL5C,methylation_gene__GENE_LLPH,methylation_gene__GENE_RAB6B,methylation_gene__GENE_FOXC1,rnaseq_gene__GENE_BHLHE23,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_ZHX2,rnaseq_gene__GENE_CSHL1,methylation_gene__GENE_LIG4,methylation_gene__GENE_GGCT,methylation_gene__GENE_HERPUD2,methylation_gene__GENE_CISD2;UBE2D3,methylation_gene__GENE_CASKIN2;TSEN54,rnaseq_gene__GENE_OTOR,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_ICA1L,methylation_gene__GENE_SAMD10,methylation_gene__GENE_IL4R,methylation_gene__GENE_TMEM160,cnv_log2__GENE_MIR4726,cnv_log2__GENE_PIP4K2B,cnv_log2__GENE_C17ORF98,cnv_log2__GENE_MIR4727,cnv_log2__GENE_CWC25,cnv_log2__GENE_PCGF2,target
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.061869785,-0.06227874,-0.18842785,0.18015146,0.14452128,0.016175762,-0.039853986,-0.078949206,-0.076208994,0.35977462,0.05638351,-0.042362217,0.45498177,0.024667863,-0.07671373,-0.078769214,0.012894396,0.32699937,-0.18630236,0.39312455,0.06616617,-0.054619074,-0.2475582,-0.09609405,0.080263555,-0.059945107,0.19556719,0.12154579,0.3144272,-0.15386306,-0.115279995,0.03123606,-0.05610869,-0.009944397,0.33865947,-0.31664643,0.67491704,-0.20952624,0.18263853,0.04829786,0.513765,-0.06817627,-0.10047635,0.31404546,-0.13364081,0.18050273,0.008887661,-0.12458608,-0.14671578,0.09247443,0.09404627,-0.108833104,0.6232768,0.8704457,0.0030116176,-0.15906872,0.001903408,0.030987324,0.39092666,-0.071721144,-0.078945234,-0.1779356,0.8710886,0.8710886,0.8710886,0.8710886,0.8710886,0.13305455,-0.017850688,0.32743785,-0.105781555,0.41675606,0.28326163,-0.11265257,0.18256673,0.31447557,-0.014654453,0.022256397,0.09684413,-0.16934597,-0.07707038,0.094791636,0.48757192,0.27159128,0.48063934,1.0267341,1.0267341,1.0267341,1.0267341,1.0267341,1.0267341,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.061869785,-0.06227874,-0.13104358,-0.122177444,0.31116414,0.07330362,0.005868576,0.047108542,-0.076208994,-0.15174286,0.2614693,0.03416675,-0.21383373,-0.023276238,-0.07671373,-0.078769214,-0.25684947,-0.07660014,0.50347346,0.282095,0.21670434,-0.054619074,0.4164825,-0.09609405,-0.40369433,-0.059945107,-0.16924167,-0.05104617,0.3588164,-0.22832598,-0.115279995,-0.096630044,-0.05610869,-0.029717961,-0.08358224,0.11246048,-0.4856855,0.14936996,0.14784549,-0.3571818,-0.012096833,-0.06817627,-0.10047635,-0.055684816,-0.13364081,-0.18237361,-0.71708244,-0.12458608,-0.14671578,0.17431435,-0.3821954,-0.108833104,-0.62929577,0.12368072,-0.3810553,-0.15906872,0.07928656,-0.0032668936,-0.38587776,0.0572314,-0.06448016,-0.1779356,-0.13667732,-0.13667732,-0.13667732,-0.13667732,-0.13667732,0.022587713,-0.05478668,0.47819066,-0.105781555,-0.44563797,-0.63839096,-0.11265257,-0.12361553,-0.1230584,-0.29576188,-0.07531105,-0.23830608,-0.16934597,-0.07707038,-0.5052797,-0.22137342,-0.21557952,0.27125725,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.061869785,-0.06227874,-0.17683844,0.008728284,-0.011054861,-0.05442686,-0.2303482,-0.08330019,-0.076208994,-0.34006798,-0.15540221,-0.066377826,-0.4670349,-0.35131785,-0.07671373,-0.078769214,-0.67503554,-0.45335975,-0.34417787,-0.15356667,-0.57935625,-0.054619074,-0.160013,-0.09609405,-0.16836701,-0.059945107,-0.19837233,-0.051729366,-0.7527551,-0.31077057,-0.115279995,-0.5528092,-0.05610869,-0.31609893,-0.7500119,-0.19743526,-0.3567048,-0.32045147,-0.44679728,-0.15804476,-0.052932028,-0.06817627,-0.10047635,-0.0827014,0.47062817,-0.4662967,0.1146759,-0.12458608,1.5440404,-0.1314395,-0.47456226,-0.108833104,0.26304442,-0.61894464,-0.22261737,-0.15906872,-0.7262981,-0.070175044,-0.5877822,-0.8866475,-0.48130634,-0.1779356,0.14490433,0.14490433,0.14490433,0.14490433,0.14490433,-0.22239755,-0.12182362,-0.5250532,-0.105781555,-0.9865647,-0.7007716,-0.11265257,-0.1417624,-0.7944843,-0.6073244,-0.5731054,-0.8176572,-0.16934597,-0.07707038,-0.47167584,-0.77203935,-0.30227646,-0.77346647,0.19568774,0.19568774,0.19568774,0.19568774,0.19568774,0.19568774,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,22.649546,-0.044065263,-0.05375852,-0.05913073,-0.061869785,-0.06227874,-0.012429721,-0.32184914,-0.054978088,-0.22869305,0.07418775,-0.007084011,-0.076208994,0.52243036,0.060216065,-0.1115016,0.24992041,0.21343642,-0.07671373,-0.078769214,-0.103259176,0.1471946,0.50401896,-0.3458491,0.44931334,-0.054619074,-0.18179786,-0.09609405,0.06898321,-0.059945107,-0.03192963,-0.18766852,0.26132995,1.0964884,-0.115279995,0.41748375,-0.05610869,1.1740503,0.45302674,-0.109798014,-0.0851096,-0.34359682,0.354342,0.7917771,0.16481568,-0.06817627,5.245605,-0.22260077,-0.13364081,0.2544976,0.87358993,3.2530065,1.9545916,-0.15940024,0.43217614,-0.108833104,0.17240575,0.41957328,0.47298416,1.2172341,0.32156244,-0.08615068,0.17299666,1.5608634,0.38832805,-0.1779356,-0.5071795,-0.5071795,-0.5071795,-0.5071795,-0.5071795,0.14547448,0.056761716,-0.04429183,-0.105781555,0.18526214,0.29201514,-0.11265257,0.16445328,2.2909203,16.292341,0.5562763,0.4495781,-0.16934597,-0.07707038,1.1756728,0.10230735,0.18401796,0.4492354,-0.5505579,-0.5505579,-0.5505579,-0.5505579,-0.5505579,-0.5505579,0
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.061869785,-0.06227874,-0.36021158,-0.24265565,-0.37212765,-0.27845147,-0.38461748,-0.24080868,-0.076208994,-0.22934699,-0.24649611,-0.23498432,-0.33852285,-0.5138412,-0.07671373,-0.078769214,-0.47118893,-0.30249888,-0.39063147,-0.39159998,-0.4984531,-0.054619074,0.035152756,-0.09609405,-0.54485506,-0.059945107,-0.2333419,-0.25361997,-0.9277002,-0.08106833,-0.115279995,0.09127706,-0.05610869,-0.64708185,-0.12661591,-0.540387,-0.19380026,-1.0318087,-0.8575103,-0.68088645,-0.72836006,-0.06817627,-0.10047635,-0.17059408,-0.13364081,-0.31891334,-0.27529398,-0.12458608,-0.14671578,-0.78485763,-0.4378866,-0.108833104,-0.72267216,-0.6607702,-0.68608123,-0.15906872,-0.4879311,-0.1299365,-0.36222488,-0.30262682,-0.3760674,-0.1779356,-0.041828763,-0.041828763,-0.041828763,-0.041828763,-0.041828763,-0.2585353,-0.15127939,0.02865537,-0.105781555,-0.39168382,-0.111076355,-0.11265257,-0.139484,-0.97028947,-0.5803561,-0.60779595,-0.37995532,-0.16934597,-0.07707038,-0.1603861,-0.6041729,-0.6197721,-0.15414283,-0.018009884,-0.018009884,-0.018009884,-0.018009884,-0.018009884,-0.018009884,0
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.061869785,-0.06227874,0.03956577,-0.06585843,0.117359914,0.007374214,-0.03549658,0.48649606,-0.076208994,-0.21489355,0.00051187584,-0.17759414,-0.10604952,-0.1776236,-0.07671373,-0.078769214,0.013042538,-0.022830866,-0.09996839,-0.29146394,-0.23971258,-0.054619074,0.77915615,-0.09609405,0.31016856,-0.059945107,-0.13609688,0.782181,-0.053154774,-0.4334992,-0.115279995,-0.36038184,-0.05610869,-0.15690587,-0.13870794,-0.13034323,-0.63132024,0.022434209,-0.6013431,-0.22414197,-0.24843064,-0.06817627,-0.10047635,0.21408206,-0.13364081,-0.38471764,0.017490093,-0.12458608,-0.14671578,0.8717898,0.017987683,-0.108833104,-0.06656408,-0.38430035,-0.3998673,-0.15906872,-0.25037807,-0.084243864,0.18139589,-0.6397827,-0.3320505,-0.1779356,-0.021080645,-0.021080645,-0.021080645,-0.021080645,-0.021080645,0.090347014,0.05592605,-0.35165203,-0.105781555,0.09607654,-0.16624434,-0.11265257,-0.18225715,-0.41931742,-0.023321899,-0.21422192,-0.2554235,-0.16934597,-0.07707038,-0.14039429,-0.41646352,0.18397973,0.31723982,0.0057342937,0.0057342937,0.0057342937,0.0057342937,0.0057342937,0.0057342937,0
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.061869785,-0.06227874,-0.07779036,-0.062141813,0.1544708,-0.149063,-0.23566124,0.07478013,-0.076208994,-0.2935768,-0.1799709,-0.12113415,-0.21728617,-0.32303765,-0.07671373,1.0833455,-0.06273501,-0.122999005,-0.44297248,0.022029076,-0.35543925,-0.054619074,0.50437504,-0.09609405,-0.22261223,-0.059945107,0.46267998,1.1363206,-0.22362609,-0.050484944,-0.115279995,-0.023827782,-0.05610869,0.16337676,20.954342,-0.4759955,-0.3685782,-0.1966186,-0.1520186,1.7669824,0.044567414,-0.06817627,-0.10047635,-0.15190792,-0.13364081,-0.30474472,-0.09688187,-0.12458608,-0.14671578,-0.43761086,-0.41483408,-0.108833104,-0.0071514538,-0.43984643,-0.54234946,-0.15906872,-0.21929844,-0.021367267,0.47152555,-0.34651834,0.2922518,-0.1779356,0.43834203,0.43834203,0.43834203,0.43834203,0.43834203,-0.042619295,-0.2969752,-0.062528364,-0.105781555,-0.024075253,-0.19746554,-0.11265257,-0.013742901,-0.59190714,-0.1343806,0.06694748,0.63732773,-0.16934597,-0.07707038,-0.42489365,-0.47982916,-0.39679223,-0.37058634,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.061869785,-0.06227874,-0.13249059,0.26274183,1.2366594,0.95676225,0.109969735,0.34418988,-0.076208994,0.5923021,-0.011293291,0.36157408,-0.23699287,0.680281,-0.07671373,-0.078769214,0.6403523,0.39322641,0.24422772,21.614855,-0.015494708,-0.054619074,-0.24635415,-0.09609405,0.11032164,-0.059945107,-0.271475,0.5021036,0.19349593,20.901516,-0.115279995,20.829605,-0.05610869,0.29963312,1.0327361,-0.2957806,-0.052969337,-0.049623,20.786922,0.8367234,-0.24302854,-0.06817627,-0.10047635,-0.026285069,-0.13364081,0.73008156,1.5860201,-0.12458608,-0.14671578,0.39103043,20.205177,-0.108833104,1.4652075,1.6295128,-0.3781636,-0.15906872,20.352156,-0.11434143,2.052327,0.8524334,1.068138,-0.1779356,-0.19595769,-0.19595769,-0.19595769,-0.19595769,-0.19595769,0.28933528,-0.025344832,0.01626513,-0.105781555,20.128162,-0.11363499,-0.11265257,-0.2559482,0.22868328,1.190492,-0.055909026,0.5739193,-0.16934597,-0.07707038,0.97694737,-0.2066589,1.8335202,1.4625257,-0.19439523,-0.19439523,-0.19439523,-0.19439523,-0.19439523,-0.19439523,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.061869785,-0.06227874,-0.14523919,-0.0017900128,0.098996736,-0.06805756,0.22205842,0.071654536,-0.076208994,0.47846475,-0.008525574,-0.09208167,0.197003,0.1533465,-0.07671373,-0.078769214,0.24863681,0.10561943,0.2150293,-0.38378006,-0.44710726,-0.054619074,0.14748491,-0.09609405,0.2196095,-0.059945107,0.12187344,0.21945567,0.3637305,1.0758216,-0.115279995,0.040795892,-0.05610869,0.09367852,0.82535267,-0.15326555,1.7558215,-0.21251506,0.43159896,0.18606849,0.10743663,-0.06817627,-0.10047635,-0.0034759094,-0.13364081,2.1612048,0.24655955,-0.12458608,1.8113967,0.08972681,0.072928876,-0.108833104,0.65550756,1.4643042,0.97793865,-0.15906872,0.5621087,0.051739845,0.4995328,0.6743955,-0.093785994,3.5166004,-0.22856185,-0.22856185,-0.22856185,-0.22856185,-0.22856185,0.0737087,-0.030866794,-0.42659113,-0.105781555,0.7006706,-0.017409008,-0.11265257,0.05566285,1.2759217,-0.10795466,0.4249583,0.81472474,-0.16934597,-0.07707038,0.08261163,0.282825,0.79334027,19.487568,-0.23170751,-0.23170751,-0.23170751,-0.23170751,-0.23170751,-0.23170751,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.061869785,-0.06227874,-0.0815921,-0.1632523,-0.28034872,-0.25131875,-0.17049538,-0.19728482,-0.076208994,0.58587605,-0.005128886,-0.07061049,0.0847507,0.32725722,-0.07671373,-0.078769214,-0.027547756,0.21247269,0.20132002,-0.37428325,0.24366236,-0.054619074,-0.27833384,-0.09609405,-0.10332778,-0.059945107,0.33197507,-0.27353016,-0.10357379,0.750854,-0.115279995,0.14886144,-0.05610869,0.07476988,0.11599847,-0.4461487,-0.13253377,-0.41489497,-0.39257866,-0.016935023,0.3769589,-0.06817627,-0.10047635,-0.18427056,-0.13364081,0.61924464,0.25766042,-0.12458608,-0.14671578,0.3636723,0.008015698,-0.108833104,-0.0068456484,-0.104589395,0.035157133,-0.15906872,0.4209829,-0.22487418,-0.29512691,0.29413727,-0.09231761,-0.1779356,-0.15149741,-0.15149741,-0.15149741,-0.15149741,-0.15149741,-0.022620423,-0.13597146,0.38580984,-0.105781555,0.3564989,-0.029688736,-0.11265257,-0.250505,0.24367729,0.3897223,-0.0740171,-0.083997175,-0.16934597,-0.07707038,-0.5863365,0.116169736,0.008762696,0.290283,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.061869785,-0.06227874,-0.019299615,-0.2200363,-0.05629075,0.19285858,0.15743144,-0.032440085,-0.076208994,-0.12626244,-0.18341331,-0.2696401,-0.13039127,0.42563078,-0.07671373,-0.078769214,0.0849853,-0.13389811,-0.06974258,0.45995578,0.01808621,-0.054619074,-0.32843488,-0.09609405,0.1819414,-0.059945107,-0.2506609,-0.31319526,0.105351284,-0.11772377,-0.115279995,0.2079746,-0.05610869,0.6065692,-0.104025975,-0.33697376,0.53064156,-0.27890736,-0.01476445,-0.18501225,-0.38674933,-0.06817627,-0.10047635,-0.11826897,-0.13364081,0.5742226,-0.16590288,-0.12458608,-0.14671578,0.12639247,-0.104628004,-0.108833104,0.13562174,0.5787105,0.40438265,-0.15906872,0.0981508,-0.04377689,-0.6963346,-0.09259215,0.3729547,-0.1779356,-0.1485334,-0.1485334,-0.1485334,-0.1485334,-0.1485334,0.28704274,-0.23709072,-0.28622055,-0.105781555,0.034003362,0.39315885,-0.11265257,-0.19233102,0.12482952,0.34818998,0.60851663,0.15115602,-0.16934597,-0.07707038,-0.027757121,0.44003367,0.25569463,0.1305424,-0.14012282,-0.14012282,-0.14012282,-0.14012282,-0.14012282,-0.14012282,0
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.061869785,-0.06227874,-0.25406602,-0.12440135,-0.25177467,-0.20499474,-0.16002575,-0.2883894,-0.076208994,-0.19874378,-0.22826597,-0.08829775,0.0597144,0.10841199,-0.07671373,-0.078769214,-0.1735587,-0.33555192,0.79674447,-0.34477663,0.02795074,-0.054619074,0.19699973,-0.09609405,-0.34010193,-0.059945107,0.15583381,-0.084776886,-0.30169857,-0.24872844,-0.115279995,-0.09434541,-0.05610869,0.07850579,-0.16112861,-0.53087634,-0.4300187,0.06595373,-0.18297109,0.5008982,0.049793575,-0.06817627,-0.10047635,-0.2916936,-0.13364081,-0.052599307,-0.37724134,-0.12458608,-0.14671578,-0.29454258,-0.0127843665,-0.108833104,-0.20971249,-0.19757281,-0.23850252,-0.15906872,-0.06463174,-0.06305539,-0.3153102,0.090228565,0.092617966,-0.1779356,-0.252274,-0.252274,-0.252274,-0.252274,-0.252274,-0.07955027,-0.09695763,-0.16508976,-0.105781555,-0.34998408,-0.04983877,-0.11265257,-0.19366945,-0.2657503,-0.18672931,0.11013757,-0.41590148,-0.16934597,-0.07707038,0.054206725,0.557689,-0.4474684,-0.37474167,-0.25884372,-0.25884372,-0.25884372,-0.25884372,-0.25884372,-0.25884372,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.061869785,-0.06227874,-0.129612,-0.061444268,-0.18178688,-0.2931114,-0.13228825,-0.4146801,-0.076208994,-0.102142535,0.0075034616,-0.037099097,-0.046494126,0.22054657,-0.07671373,-0.078769214,-0.17701519,-0.2997986,0.044400737,-0.041269936,0.24300231,-0.054619074,-0.11229689,-0.09609405,0.03143939,-0.059945107,0.20107037,-0.18205035,-0.17060444,-0.027453482,-0.115279995,0.13161324,-0.05610869,-0.11104898,-0.41838777,-0.37067738,0.19202594,-0.3719666,-0.47950733,-0.51503783,-0.40583462,-0.06817627,-0.10047635,-0.31153664,-0.13364081,-0.25632942,-0.24421598,-0.12458608,-0.14671578,0.10107529,0.18166797,-0.108833104,-0.43844604,-0.66691417,-0.708617,1.0354908,-0.21785791,-0.16304669,-0.5011906,0.31500563,-0.4606229,-0.1779356,-0.13667732,-0.13667732,-0.13667732,-0.13667732,-0.13667732,0.070366114,-0.08086874,0.5440636,-0.105781555,-0.30490533,0.050457098,-0.11265257,0.07621958,-0.11913359,-0.70465606,0.32319558,-0.2078668,-0.16934597,-0.07707038,-0.33449924,0.2694177,-0.17616537,-0.015530136,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.061869785,-0.06227874,-0.0541483,0.29585457,0.1521368,0.3453299,0.24748029,-0.040219545,-0.076208994,0.23296613,0.081291035,0.19126564,0.84026736,-0.27796194,-0.07671373,-0.078769214,0.56654084,-0.041273076,-0.26884285,0.51042145,21.379553,-0.054619074,-0.18587178,-0.09609405,21.31923,-0.059945107,-1.1833055,1.1604048,-0.012336057,0.69573647,-0.115279995,1.9413896,-0.05610869,0.4967559,0.45057994,-0.07716039,0.6492998,1.9589926,0.20775764,0.2407,0.325598,-0.06817627,-0.10047635,-0.057668813,0.52282405,20.326765,1.0235654,-0.12458608,-0.14671578,1.8053923,0.60544586,-0.108833104,1.3415078,0.7813393,2.5690002,1.0439893,0.7325657,3.2541943,0.15382439,1.2375227,-0.12970452,-0.1779356,-0.13074929,-0.13074929,-0.13074929,-0.13074929,-0.13074929,0.00620936,0.08307774,0.42784968,-0.105781555,-0.098016724,0.13557358,-0.11265257,-0.09550057,0.61756235,1.1358954,0.09823842,0.2233976,-0.16934597,-0.07707038,0.54853415,-0.3569473,0.16442339,1.9022188,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,0
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.061869785,-0.06227874,-0.10228162,-0.011483768,-0.15445559,-0.026637884,0.05528948,0.0585227,-0.076208994,0.3595854,0.00592009,-0.18714727,0.13253358,0.34262627,-0.07671373,-0.078769214,0.5067529,0.40841988,0.49318027,-0.4233667,0.62987024,-0.054619074,-0.27086908,-0.09609405,-0.16847765,-0.059945107,0.2372654,-0.3007013,0.33862966,1.046249,-0.115279995,0.7295811,-0.05610869,0.42748314,0.37783164,-0.07426212,0.13636316,-0.30080688,0.31463045,0.2681597,0.7022342,-0.06817627,-0.10047635,-0.094578944,-0.13364081,1.2373303,0.2743028,-0.12458608,-0.14671578,1.0045993,0.8752613,-0.108833104,-0.09219879,0.8540263,0.4975068,-0.15906872,0.667086,-0.08197233,0.019837966,0.7974331,0.012181041,-0.1779356,-0.16038947,-0.16038947,-0.16038947,-0.16038947,-0.16038947,0.27635178,0.030161202,-0.18224669,-0.105781555,0.95459324,0.29140437,-0.11265257,0.66569114,0.55422425,-0.20604876,0.06539252,0.54502434,-0.16934597,-0.07707038,0.4203294,0.16745836,0.4822285,0.6884326,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.061869785,-0.06227874,-0.12806726,-0.041680638,-0.062219325,-0.089734785,-0.08172713,0.09915331,-0.076208994,0.2939458,-0.11713527,-0.22419453,0.023935651,0.10886231,-0.07671373,-0.078769214,-0.06309092,-0.068774894,0.14272517,-0.06174478,0.39715156,-0.054619074,0.06710171,-0.09609405,0.6209976,-0.059945107,0.29843485,-0.07937852,0.99114096,0.34059313,-0.115279995,0.79386103,-0.05610869,0.44738868,0.23349741,-0.2815725,1.2323637,-0.256969,0.6875679,0.09269242,0.31465065,-0.06817627,-0.10047635,-0.13538446,-0.13364081,1.0434852,0.4917659,-0.12458608,-0.14671578,0.30302143,0.48190704,-0.108833104,0.49704745,1.1080111,0.6559642,-0.15906872,0.1942514,-0.2009871,0.13560624,0.49369356,0.30024785,-0.1779356,0.020415595,0.020415595,0.020415595,0.020415595,0.020415595,0.16823351,-0.06843209,0.35328743,-0.105781555,0.32385534,0.45478606,-0.11265257,-0.0076917014,0.55568546,-0.4347491,0.69208497,-0.19475003,-0.16934597,-0.07707038,0.2719658,0.59089434,0.5160918,0.56018513,0.053222653,0.053222653,0.053222653,0.053222653,0.053222653,0.053222653,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.061869785,-0.06227874,-0.06288219,0.026776703,-0.10542582,-0.19173177,0.06464431,0.07284586,-0.076208994,-0.08383092,0.017550291,-0.20191889,0.24903512,0.6756816,-0.07671373,-0.078769214,0.015255955,0.20590486,0.4143452,-0.3273416,0.49309316,-0.054619074,0.107978664,-0.09609405,0.31555858,-0.059945107,0.23100634,0.45193577,-0.303092,0.6830533,-0.115279995,0.63197243,-0.05610869,0.3546492,0.69596016,20.960104,0.568722,-0.38112074,0.7051042,0.807051,0.9522979,-0.06817627,-0.10047635,0.026838921,-0.13364081,1.2790691,-0.027332298,-0.12458608,-0.14671578,0.539549,0.38860804,-0.108833104,3.917647,1.4703385,1.4553608,-0.15906872,0.2211004,-0.03311463,0.32883725,0.21283278,0.20178893,-0.1779356,0.49762243,0.49762243,0.49762243,0.49762243,0.49762243,0.10702077,14.406758,0.27618667,-0.105781555,0.1918407,0.7417921,-0.11265257,0.17081283,0.7624504,0.27466273,0.15986632,-0.10454012,-0.16934597,-0.07707038,2.2470205,0.24282941,0.42764077,0.30450872,0.5993388,0.5993388,0.5993388,0.5993388,0.5993388,0.5993388,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.061869785,-0.06227874,0.06964818,0.05911512,-0.14691968,-0.17384122,0.44274798,-0.0036666382,-0.076208994,0.5333452,-0.050727505,-0.12772195,0.2706751,0.21001181,-0.07671373,-0.078769214,0.31453645,0.16186437,0.31560567,-0.15060945,1.2071201,-0.054619074,0.44735587,-0.09609405,-0.013128243,-0.059945107,0.14908046,-0.077478625,-0.12050422,0.9844722,-0.115279995,0.45770055,-0.05610869,0.35915965,0.24848306,-0.22760545,0.47713587,-0.5395056,-0.088562965,0.6984822,0.5844563,-0.06817627,-0.10047635,0.11355183,-0.13364081,1.2631001,-0.121252306,-0.12458608,-0.14671578,0.47496718,0.16463402,-0.108833104,0.2272254,0.7789015,0.59419364,-0.15906872,0.59795475,-0.07592422,-0.08437601,0.06987341,0.7373649,1.2068262,-0.3560146,-0.3560146,-0.3560146,-0.3560146,-0.3560146,0.017355617,0.027982326,0.09910386,-0.105781555,-0.22172639,0.47371525,-0.11265257,0.14450555,0.7720786,-0.2569922,0.5387383,0.46345672,-0.16934597,-0.07707038,0.8587082,3.2758977,1.0824646,0.44668126,-0.3775646,-0.3775646,-0.3775646,-0.3775646,-0.3775646,-0.3775646,1
