rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_OR2W1,rnaseq_gene__GENE_SCARNA23,methylation_gene__GENE_FHOD3,methylation_gene__GENE_TMEM177,methylation_gene__GENE_NRXN2,methylation_gene__GENE_MAP3K11,rnaseq_gene__GENE_CT47A1,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_FBXL2,methylation_gene__GENE_HIC1,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_GPT2,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_IQCC,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_ZNF787,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_LPHN1,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_IFNA16,methylation_gene__GENE_C9ORF3,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_ASAP3,methylation_gene__GENE_TP53I11,methylation_gene__GENE_TOR1A,methylation_gene__GENE_FADS1;MIR1908,methylation_gene__GENE_NT5C,methylation_gene__GENE_USP14,methylation_gene__GENE_PLEKHJ1;SF3A2,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_RASA1,methylation_gene__GENE_PHYH,rnaseq_gene__GENE_OR7D4,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_SQLE,rnaseq_gene__GENE_SSX3,methylation_gene__GENE_C17ORF59,rnaseq_gene__GENE_PTH,methylation_gene__GENE_ZHX2,methylation_gene__GENE_LDLR,methylation_gene__GENE_DNAJC25;DNAJC25-GNG10,methylation_gene__GENE_ACADM,methylation_gene__GENE_ENO2,methylation_gene__GENE_PREB,methylation_gene__GENE_RAB40B,rnaseq_gene__GENE_LGALS14,methylation_gene__GENE_EIF6,methylation_gene__GENE_CWF19L2,methylation_gene__GENE_ICA1L,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_TMEM160,methylation_gene__GENE_SAMD10,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_HNRPA1L-2;HNRNPA1,methylation_gene__GENE_ZCCHC11,methylation_gene__GENE_SNN,methylation_gene__GENE_AK7,methylation_gene__GENE_HIST1H3H,methylation_gene__GENE_NIPA1,methylation_gene__GENE_SEPT7,methylation_gene__GENE_GGA2,methylation_gene__GENE_ZNF444,methylation_gene__GENE_KRTCAP2;TRIM46,methylation_gene__GENE_ANG;RNASE4,methylation_gene__GENE_SYPL1,methylation_gene__GENE_ARG2,methylation_gene__GENE_ANXA5,rnaseq_gene__GENE_KRT28,methylation_gene__GENE_RMND5A,methylation_gene__GENE_DCK,rnaseq_gene__GENE_OTOR,methylation_gene__GENE_U2AF2,methylation_gene__GENE_PAK1,methylation_gene__GENE_FICD,methylation_gene__GENE_YAP1,methylation_gene__GENE_MYBBP1A,methylation_gene__GENE_C1ORF85,methylation_gene__GENE_SH3GLB1,methylation_gene__GENE_H2AFY2,methylation_gene__GENE_FGFBP3,rnaseq_gene__GENE_SSX9P,methylation_gene__GENE_LSM5;AVL9,rnaseq_gene__GENE_XAGE5,methylation_gene__GENE_SIK3,rnaseq_gene__GENE_LYZL1,target
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,0.18015146,0.14452128,-0.078949206,-0.05035811,-0.059945107,-0.076208994,0.05638351,0.024667863,0.45498177,-0.042362217,-0.052885056,0.32699937,0.39312455,0.080263555,-0.2475582,0.06616617,0.14361015,0.19556719,-0.009944397,0.18263853,-0.15386306,-0.115279995,0.03123606,0.40203896,0.40449172,-0.06817627,-0.20952624,-0.13364081,-0.14444874,0.31404546,0.18050273,-0.093167715,0.09247443,0.69341546,0.09404627,0.48001337,0.001903408,-0.071721144,-0.12458608,-0.11409981,-0.062475227,-0.1779356,0.41675606,-0.15906872,0.28326163,-0.082714625,0.5917414,0.030987324,0.04891423,0.6232768,1.4670734,-0.19943407,0.2039124,0.31341386,0.094791636,-0.090279125,0.48063934,0.48757192,0.057229817,-0.17046723,0.92280096,-0.03150278,0.4414436,0.2511028,9.505413,-0.10065505,0.24266042,0.8736328,-0.2582923,-0.11474002,0.73679316,0.59248984,0.35478172,-0.14486007,0.13167164,-0.05926914,-0.16934597,1.6751611,-0.020911673,0.6173794,-0.011011957,0.6284712,-0.20769106,0.24979237,0.018865181,0.46381146,-0.12937783,0.50867295,-0.121873505,0.4301205,-0.10481271,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02188756,-0.08164525,-0.16516063,-0.27285913,0.0,0.0,-0.18638735,-0.17322299,-0.4482229,-0.06981312,0.0,-0.38559675,0.08460842,-0.5229768,-0.06744309,-0.7220002,-0.33685645,0.20847867,-0.31567344,-0.4095231,-0.7303123,0.0,-0.54518944,-0.22358021,-0.4513136,0.0,0.102406174,0.0,-0.05017718,-0.051143456,-0.4957175,-0.062189285,0.24672934,0.15057574,-0.6339119,0.10911974,-0.24414025,-0.55127454,0.0,0.0,-0.27127334,0.0,-0.81750727,0.0,-0.6783286,-0.47081345,0.35307726,-0.0009967627,-0.5303483,-0.7597297,-0.4191582,0.0,-0.9166148,0.36065075,-0.054918136,-0.60131735,-0.5821979,-0.5118486,-0.29451963,-0.74725956,-0.9410275,-0.1679062,-0.5067049,-0.99864,-0.5623257,-0.62127995,-0.4134255,-1.0208431,-0.14285976,-0.18682541,-0.47473678,-0.3434505,-0.64430034,0.0,-0.3062735,-0.92377347,0.0,-0.8305638,-0.40252197,-0.68472725,-1.0210532,-0.9437844,-0.40664285,-0.97642,-0.2182353,-0.084283635,0.0,-0.30762017,0.0,-0.7270316,0.0,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,0.008728284,-0.011054861,-0.08330019,-0.43263555,-0.059945107,-0.076208994,-0.15540221,-0.35131785,-0.4670349,-0.066377826,-0.052885056,-0.45335975,-0.15356667,-0.16836701,-0.160013,-0.57935625,-0.52313364,-0.19837233,-0.31609893,-0.44679728,-0.31077057,-0.115279995,-0.5528092,0.12739821,-0.23513475,-0.06817627,-0.32045147,0.47062817,-0.35118458,-0.0827014,-0.4662967,-0.124955215,-0.1314395,-0.21854036,-0.47456226,-0.30498326,-0.7262981,-0.8866475,-0.12458608,-0.11409981,0.20779873,-0.1779356,-0.9865647,-0.15906872,-0.7007716,-0.3463247,-0.18331225,-0.070175044,-0.35803992,0.26304442,-0.6980857,0.79140866,-0.12731709,-0.8513692,-0.47167584,-0.6120516,-0.77346647,-0.77203935,-0.3413124,0.35485157,-0.92721784,-0.17500097,-0.48392937,-0.77325356,-0.44471174,-0.68732804,-0.38832366,-1.2254311,-0.11733717,-0.67653406,-0.586593,-0.754709,-0.59781206,-0.14486007,-0.35971886,-0.9480135,-0.16934597,-0.885584,-0.538231,-0.8755428,-0.8569022,-0.84105444,-0.28875637,-0.55356705,0.035341796,-0.38624096,-0.12937783,-0.4855673,-0.121873505,-0.52063966,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.057522304,-0.025630241,-0.08156094,-0.25112194,-0.059945107,-0.076208994,-0.12142917,-0.48818663,-0.28353965,0.08326205,-0.052885056,-0.36481345,0.036474913,-0.36230686,-0.18784349,-0.5870467,-0.41986313,0.056869056,2.8339672,-0.69723946,-0.5568445,-0.115279995,-0.8291697,-0.087066785,-0.2599199,-0.06817627,0.07586666,-0.13364081,8.956276,-0.043199364,-0.65169525,14.533784,-0.40602788,-0.034464147,-0.8825441,20.33217,-0.5685683,-0.62938136,-0.12458608,-0.11409981,-0.48912427,-0.1779356,-0.9577268,-0.15906872,-0.59251547,-0.27935648,-0.061335277,0.11328388,3.9424608,-0.27074862,19.18477,-0.19943407,-0.31913775,0.19186462,-0.011608044,-0.32337677,-0.5725926,-0.6047598,-0.07375587,-0.5840433,-0.6403097,19.196827,-0.82108486,-0.7081514,-0.74516946,-0.6894341,1.657896,-1.1274216,7.242656,-0.34396052,-0.31715605,-0.9268724,-0.4419108,-0.14486007,-0.33601817,-0.48538107,-0.16934597,-0.6149066,-0.069164254,-0.5106944,-0.56413907,-0.15780888,-0.0026053954,7.1388054,3.5955257,-0.2824887,-0.12937783,0.045764618,-0.121873505,-0.3385247,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.24265565,-0.37212765,-0.24080868,-0.34592825,-0.059945107,-0.076208994,-0.24649611,-0.5138412,-0.33852285,-0.23498432,-0.052885056,-0.30249888,-0.39159998,-0.54485506,0.035152756,-0.4984531,-0.675716,-0.2333419,-0.64708185,-0.8575103,-0.08106833,-0.115279995,0.09127706,-0.48176238,-0.50718623,-0.06817627,-1.0318087,-0.13364081,-0.5187778,-0.17059408,-0.31891334,-0.19564313,-0.78485763,-1.0372112,-0.4378866,-0.6313644,-0.4879311,-0.30262682,-0.12458608,-0.11409981,0.08871297,-0.1779356,-0.39168382,-0.15906872,-0.111076355,-0.45973083,0.4943054,-0.1299365,-0.5878109,-0.72267216,-0.69851524,-0.19943407,-0.7966723,0.24004573,-0.1603861,-0.49120402,-0.15414283,-0.6041729,0.34003064,-0.20000152,-0.48000628,-0.22980487,-0.8176182,-0.27097312,-0.24687725,0.35884613,-0.4351792,-0.0063679907,-0.23015462,-0.7654526,-0.9586092,-0.9068429,-0.47774228,-0.14486007,-0.25633922,0.87939423,-0.16934597,-0.8865562,-0.77722126,-0.7467083,-0.58268285,-0.809756,-0.36360544,-0.5364348,-0.28698918,-0.2920311,-0.12937783,-0.63409746,-0.121873505,0.08991133,-0.10481271,0
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.06585843,0.117359914,0.48649606,-0.31665996,-0.059945107,-0.076208994,0.00051187584,-0.1776236,-0.10604952,-0.17759414,-0.052885056,-0.022830866,-0.29146394,0.31016856,0.77915615,-0.23971258,-0.30342177,-0.13609688,-0.15690587,-0.6013431,-0.4334992,-0.115279995,-0.36038184,-0.19078118,-0.08058386,-0.06817627,0.022434209,-0.13364081,-0.19374599,0.21408206,-0.38471764,-0.12457399,0.8717898,-0.028194852,0.017987683,0.058356,-0.25037807,-0.6397827,-0.12458608,1.8796668,-0.29015777,-0.1779356,0.09607654,-0.15906872,-0.16624434,8.6043005,-0.025358817,-0.084243864,0.23408328,-0.06656408,0.11117575,-0.19943407,-0.13754424,-0.08642609,-0.14039429,-0.2414685,0.31723982,-0.41646352,-0.0005116547,-0.14796275,-0.24165078,-0.06454845,-0.103100985,0.10905359,-0.14971851,-0.63635015,-0.29645047,-0.06509796,-0.0872007,-0.42234084,0.060240395,-0.70953953,-0.3215831,-0.14486007,-0.34633175,-0.55984867,-0.16934597,-0.28891018,0.19967526,-0.5078447,-0.22842032,-0.43843427,-0.27268648,-0.24252178,-0.46785614,0.13095495,-0.12937783,-0.5864603,-0.121873505,0.035755977,-0.10481271,0
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.028282754,0.0028227072,-0.16381827,-0.25149146,-0.059945107,-0.076208994,-0.024657717,-0.23043832,-0.1590376,-0.0997033,-0.052885056,-0.3453036,0.31394088,-0.087633274,0.015400869,-0.056526158,-0.26802114,-0.12439642,-0.071958475,-0.037938673,0.015433229,-0.115279995,-0.42538187,-0.12426421,0.17138968,-0.06817627,0.16998538,-0.13364081,-0.27899575,-0.098563306,-0.14026262,-0.108039506,-0.50432307,0.161234,-0.100847945,-0.091010995,-0.5810062,-0.52491295,-0.12458608,-0.11409981,0.43706152,-0.1779356,-0.37352654,-0.15906872,-0.19109082,-0.107638076,-0.26641423,0.061677855,-0.12238964,-0.2991697,-0.27659905,-0.19943407,-0.5027746,0.007556365,-0.2529991,-0.38520947,-0.14940608,-0.23919117,-0.13628641,-0.76973385,-0.6554509,-0.12098479,-0.3351591,-0.2586975,-0.4106691,-0.33581063,0.067948915,0.3470102,-0.14113578,-0.67422813,-0.2579304,-0.39526835,-0.40011805,-0.14486007,-0.26139313,-0.44297397,-0.16934597,-0.18031858,-0.2580251,-0.058952346,-0.17315124,4.4786754,7.9094925,5.9092684,-0.38252044,-0.18778221,-0.12937783,-0.5856875,-0.121873505,-0.5582686,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,0.26274183,1.2366594,0.34418988,1.6824647,-0.059945107,-0.076208994,-0.011293291,0.680281,-0.23699287,0.36157408,-0.052885056,0.39322641,21.614855,0.11032164,-0.24635415,-0.015494708,1.2464417,-0.271475,0.29963312,20.786922,20.901516,-0.115279995,20.829605,0.64359516,0.6630339,-0.06817627,-0.049623,-0.13364081,-0.011622635,-0.026285069,0.73008156,0.27607018,0.39103043,2.2354298,20.205177,0.7444571,20.352156,0.8524334,-0.12458608,-0.11409981,0.38525826,-0.1779356,20.128162,-0.15906872,-0.11363499,0.50585204,-0.5979491,-0.11434143,-0.11255623,1.4652075,0.82288426,-0.19943407,19.336277,-0.69651616,0.97694737,19.675495,1.4625257,-0.2066589,-0.15634452,0.8052562,0.061257925,-0.124895394,1.6241812,0.3444106,0.75201833,0.19147764,-0.16186047,19.071867,0.51126194,0.88823557,18.866245,18.679472,0.3618382,-0.14486007,0.06649061,0.43614262,-0.16934597,18.34924,1.4069062,1.3496995,-0.010005505,1.6118785,-0.054895222,0.19520871,0.40391496,0.6092561,-0.12937783,0.17514445,-0.121873505,-0.15843293,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.0017900128,0.098996736,0.071654536,0.24338777,-0.059945107,-0.076208994,-0.008525574,0.1533465,0.197003,-0.09208167,-0.052885056,0.10561943,-0.38378006,0.2196095,0.14748491,-0.44710726,-0.05717091,0.12187344,0.09367852,0.43159896,1.0758216,-0.115279995,0.040795892,-0.08726168,0.06553246,-0.06817627,-0.21251506,-0.13364081,-0.10081316,-0.0034759094,2.1612048,-0.07612652,0.08972681,0.27939495,0.072928876,-0.14594689,0.5621087,0.6743955,-0.12458608,-0.11409981,0.32730472,3.5166004,0.7006706,-0.15906872,-0.017409008,0.5195804,0.11378513,0.051739845,-0.40752676,0.65550756,0.1717101,-0.19943407,0.68812656,0.40151346,0.08261163,0.37801605,19.487568,0.282825,1.03337,0.13931245,0.27733913,-0.06454735,-0.123969324,-0.22521612,0.5909016,0.9028251,0.059068907,0.29576838,-0.2336229,0.391097,0.31436476,-0.09361991,0.08596359,-0.14486007,0.09012765,1.31046,-0.16934597,1.1758833,0.35507712,0.58894706,-0.22630723,0.36906213,-0.055698223,0.22858562,-0.19738023,0.008932902,11.814674,1.1283855,-0.121873505,-0.31129825,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.1632523,-0.28034872,-0.19728482,-0.10715142,-0.059945107,-0.076208994,-0.005128886,0.32725722,0.0847507,-0.07061049,-0.052885056,0.21247269,-0.37428325,-0.10332778,-0.27833384,0.24366236,0.3745512,0.33197507,0.07476988,-0.39257866,0.750854,-0.115279995,0.14886144,-0.06858524,0.17528749,-0.06817627,-0.41489497,-0.13364081,-0.09902583,-0.18427056,0.61924464,-0.13662271,0.3636723,-0.17792872,0.008015698,0.13283269,0.4209829,0.29413727,-0.12458608,-0.11409981,0.08759892,-0.1779356,0.3564989,-0.15906872,-0.029688736,-0.060152885,0.4202959,-0.22487418,-0.5949735,-0.0068456484,0.5042948,-0.19943407,0.3599296,0.3049926,-0.5863365,0.46254528,0.290283,0.116169736,-0.32643715,-0.38424072,0.670941,-0.087916344,0.4115136,-0.10939385,0.1676121,0.24240522,-0.074997276,0.08650752,-0.30029207,0.34518158,-0.14582695,-0.72330195,0.09868471,-0.14486007,-0.062191706,0.890764,-0.16934597,0.21708523,0.26274827,-0.15892906,0.00955525,-0.066344626,-0.17159078,0.52515906,-0.2269616,0.5180669,-0.12937783,-0.41106385,0.9162963,-0.45167392,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.3024895,-0.21952026,-0.23594987,0.34132013,-0.059945107,-0.076208994,-0.3240528,0.22094922,0.0014846503,-0.13078938,-0.052885056,-0.24715275,-0.2909134,-0.034181383,-0.071537934,-0.1463288,-0.41986728,0.22264858,-0.060176436,0.2539952,0.28959143,-0.115279995,-0.02887674,-0.1350399,-0.13231957,-0.06817627,-0.15517783,-0.13364081,-0.30311024,-0.18016897,0.18390682,-0.12792449,-0.2783853,-0.6332618,0.20321403,-0.2195644,0.07801902,0.91239893,-0.12458608,-0.11409981,0.2056653,-0.1779356,-0.2813417,-0.15906872,-0.015095277,-0.17255816,-0.8134248,-0.12968409,-0.64719063,-0.5849301,-0.15371257,-0.19943407,0.031157987,-0.2680066,-0.22388044,0.25862512,-0.40517318,-0.0082505625,-0.42644125,-0.10985797,-0.15232721,-0.2131522,-0.10845513,0.13820022,0.09555047,0.16940092,-0.12079679,-0.11209903,-0.00031019756,-0.5518097,-0.28961378,0.21851464,-0.0789698,-0.14486007,-0.07137164,0.49395913,-0.16934597,-0.0652103,-0.27427828,0.13608547,-0.44162193,-0.41272745,-0.34020156,-0.14108482,-0.18719555,-0.21242826,-0.12937783,-0.12744346,-0.121873505,-0.20979117,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.12440135,-0.25177467,-0.2883894,-0.40295225,-0.059945107,-0.076208994,-0.22826597,0.10841199,0.0597144,-0.08829775,-0.052885056,-0.33555192,-0.34477663,-0.34010193,0.19699973,0.02795074,-0.4905618,0.15583381,0.07850579,-0.18297109,-0.24872844,-0.115279995,-0.09434541,-0.19605666,-0.18990147,-0.06817627,0.06595373,-0.13364081,-0.38318998,-0.2916936,-0.052599307,-0.16902563,-0.29454258,-0.3528036,-0.0127843665,-0.22175823,-0.06463174,0.090228565,-0.12458608,-0.11409981,0.10348946,-0.1779356,-0.34998408,-0.15906872,-0.04983877,-0.037167586,-0.88676834,-0.06305539,-0.026743878,-0.20971249,0.029996546,-0.19943407,0.2471853,0.07374429,0.054206725,-0.17847688,-0.37474167,0.557689,-0.43377107,-0.25827694,-0.1286745,-0.2036581,-0.16278417,0.010340849,-0.19601883,-0.013103951,-0.39802736,-0.21592575,0.032108314,-0.3932711,0.1397713,-0.691758,0.06746267,-0.14486007,-0.25057682,0.20519613,-0.16934597,-0.71575016,-0.5980318,-0.07841614,-0.14488651,-0.23367915,-0.03328134,-0.16032194,0.05493943,-0.09037471,-0.12937783,0.034249652,-0.121873505,-0.30917773,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.061444268,-0.18178688,-0.4146801,-0.048207097,-0.059945107,-0.076208994,0.0075034616,0.22054657,-0.046494126,-0.037099097,-0.052885056,-0.2997986,-0.041269936,0.03143939,-0.11229689,0.24300231,-0.1675305,0.20107037,-0.11104898,-0.47950733,-0.027453482,-0.115279995,0.13161324,-0.032241434,-0.4135291,-0.06817627,-0.3719666,-0.13364081,-0.20212278,-0.31153664,-0.25632942,-0.100356676,0.10107529,-0.4139457,0.18166797,-0.26823124,-0.21785791,0.31500563,-0.12458608,-0.11409981,-0.16875048,-0.1779356,-0.30490533,1.0354908,0.050457098,-0.07397967,-0.35202825,-0.16304669,0.05798539,-0.43844604,-0.3608592,-0.19943407,-0.28699297,0.017244274,-0.33449924,0.14874959,-0.015530136,0.2694177,-0.46106684,-0.6806204,-0.4169613,-0.09578845,-0.17260462,-0.35242954,-0.06507433,-0.15745054,-0.12383249,0.00015088418,-0.07843698,-0.476975,-0.31675422,0.18358181,-0.12926616,-0.14486007,-0.23127557,-0.16887783,-0.16934597,-0.5443607,-0.05987851,-0.33255756,0.04516915,-0.11258045,-0.1272868,-0.234298,0.18963982,-0.22242966,-0.12937783,-0.18506454,-0.121873505,-0.5246153,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,0.29585457,0.1521368,-0.040219545,-0.013669549,-0.059945107,-0.076208994,0.081291035,-0.27796194,0.84026736,0.19126564,-0.052885056,-0.041273076,0.51042145,21.31923,-0.18587178,21.379553,1.2422806,-1.1833055,0.4967559,0.20775764,0.69573647,-0.115279995,1.9413896,0.508743,0.31938323,-0.06817627,1.9589926,0.52282405,-0.05722183,-0.057668813,20.326765,0.67041147,1.8053923,1.8379027,0.60544586,0.66981655,0.7325657,1.2375227,-0.12458608,-0.11409981,0.0019271609,-0.1779356,-0.098016724,1.0439893,0.13557358,0.050429508,-2.6032453,3.2541943,-0.23468468,1.3415078,0.7971889,-0.19943407,2.3899717,-2.2845428,0.54853415,0.22446705,1.9022188,-0.3569473,-0.056318365,-0.31790802,0.6041409,-0.027817504,1.8723694,-0.024780262,1.3580091,0.33351365,0.06502129,0.17933683,0.5976349,0.62486535,1.6622806,0.9291347,0.28114337,-0.14486007,0.062392622,2.0648408,-0.16934597,1.0401789,0.7728052,0.56717503,-0.35799095,0.5289839,-0.22574784,0.072111264,-0.066478945,-0.15825681,-0.12937783,0.1394085,-0.121873505,0.058205955,-0.10481271,0
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,0.17592226,-0.15981057,-0.19673416,22.157906,-0.059945107,-0.076208994,-0.23663943,0.0011804498,0.4125132,-0.040665373,-0.052885056,0.11974573,0.7179226,1.2817456,-0.18762183,0.8580157,1.8009317,-0.37327784,0.256811,3.7657528,2.1688054,-0.115279995,-0.05909186,0.06646136,0.12867448,-0.06817627,-0.47716668,-0.13364081,0.62610185,-0.26084468,0.11109771,-0.10111207,1.133607,19.906042,0.21643281,1.1429211,-0.2914586,0.45767388,-0.12458608,-0.11409981,0.14207433,-0.1779356,-0.1544026,-0.15906872,0.14387064,0.33835292,-18.729582,0.2581083,10.143081,1.1587754,0.034648303,-0.19943407,0.3235898,0.5530988,1.0010029,0.57302815,-0.5758609,-0.13482255,-0.21635143,-0.5736566,1.5664035,-0.17047915,19.343979,0.10788374,0.50610906,1.0239189,-0.13767241,-0.25442788,3.9922576,0.5702081,0.43302023,1.0347958,19.367811,-0.14486007,9.600323,18.470636,-0.16934597,0.036456235,0.76839405,1.3043507,-0.12343722,6.4310327,0.49079219,7.893571,3.1464295,1.7985072,-0.12937783,18.831152,-0.121873505,-0.45895106,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.041680638,-0.062219325,0.09915331,0.12458311,-0.059945107,-0.076208994,-0.11713527,0.10886231,0.023935651,-0.22419453,-0.052885056,-0.068774894,-0.06174478,0.6209976,0.06710171,0.39715156,0.29911378,0.29843485,0.44738868,0.6875679,0.34059313,-0.115279995,0.79386103,-0.3063189,0.037292738,-0.06817627,-0.256969,-0.13364081,-0.2376035,-0.13538446,1.0434852,-0.11158874,0.30302143,-0.092944786,0.48190704,-0.36864504,0.1942514,0.49369356,-0.12458608,-0.11409981,1.0187234,-0.1779356,0.32385534,-0.15906872,0.45478606,0.17900878,0.79484653,-0.2009871,-0.16628131,0.49704745,0.626636,-0.19943407,1.3943046,0.47067478,0.2719658,0.35051546,0.56018513,0.59089434,0.44789356,-0.4287773,0.572794,-0.107272334,1.0484703,-0.0039637196,0.2670239,0.20700902,0.7980211,0.3000642,-0.2112227,0.25519383,0.6827283,0.058031112,0.24959128,-0.14486007,0.43627304,2.049823,-0.16934597,1.1205204,0.29969442,1.1170287,0.19848585,0.37667927,11.753737,2.1579473,-0.11085115,1.5911707,-0.12937783,0.032475155,-0.121873505,0.031509142,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,0.05911512,-0.14691968,-0.0036666382,0.53067446,-0.059945107,-0.076208994,-0.050727505,0.21001181,0.2706751,-0.12772195,-0.052885056,0.16186437,-0.15060945,-0.013128243,0.44735587,1.2071201,-0.18127084,0.14908046,0.35915965,-0.088562965,0.9844722,-0.115279995,0.45770055,-0.23573586,0.24915645,-0.06817627,-0.5395056,-0.13364081,0.08897805,0.11355183,1.2631001,-0.030639788,0.47496718,0.15264168,0.16463402,-0.2565375,0.59795475,0.06987341,-0.12458608,-0.11409981,0.27958828,1.2068262,-0.22172639,-0.15906872,0.47371525,0.15880933,0.86864555,-0.07592422,-0.026292756,0.2272254,0.6479069,-0.19943407,1.2061398,0.47917026,0.8587082,0.33363852,0.44668126,3.2758977,0.7435093,-0.00688021,0.9498777,-0.076305926,0.9568136,0.49289367,0.39000398,0.46302193,0.25212595,0.5386024,-0.27088144,0.6681259,1.8837887,0.4518137,0.6535785,-0.14486007,0.52190584,0.7107612,-0.16934597,0.65705794,0.99436545,0.5465045,2.0015597,1.4130265,0.0064456286,0.30570143,-0.22300056,0.2907105,-0.12937783,0.37682626,-0.121873505,0.15615322,-0.10481271,1
-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.05913073,-0.07577963,-0.076317295,-0.07278566,-0.10440329,-0.050425977,0.25992334,-0.059945107,-0.076208994,-0.04313791,-0.014975932,-0.09240501,-0.08340784,-0.052885056,0.22256237,-0.2060873,0.20602866,0.39118308,0.14421195,0.01757402,0.1207139,0.50112325,0.21503481,0.5031576,-0.115279995,0.120579585,-0.12944257,0.29943734,-0.06817627,-0.37798843,-0.13364081,-0.11043841,-0.14522488,0.6482846,-0.11023902,0.83866066,0.17716452,0.18874986,-0.08773222,0.29861933,0.25559264,-0.12458608,-0.11409981,0.43563917,-0.1779356,0.15909867,-0.15906872,0.28788492,-0.1013929,0.5180286,-0.14002037,-0.08070094,-0.13524202,0.28233188,-0.19943407,-0.10655723,0.2960186,-0.1641235,0.50648004,0.2293341,-0.06389419,0.6680558,-0.30584845,0.286744,-0.08226405,1.0536073,0.11760501,0.4909958,0.17219606,-0.13220663,-0.13312992,-0.13212325,-0.21338488,-0.014996702,0.5466523,0.2623156,-0.14486007,-0.10248642,0.69862103,-0.16934597,0.6495642,0.5718186,0.6355778,0.6195165,0.14110619,0.13060261,0.14284897,0.025719853,0.34419483,-0.12937783,0.66713643,-0.121873505,-0.46143728,-0.10481271,1
