rnaseq_gene__GENE_REXO1L6P,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_PRR21,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR10K2,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_GLYCAM1,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR4K15,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_PRR23B,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_MT4,rnaseq_gene__GENE_OR5K4,rnaseq_gene__GENE_OR4F17,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_KRTAP24-1,rnaseq_gene__GENE_OR6K2,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_TTTY6B,methylation_gene__GENE_ZNF354A,rnaseq_gene__GENE_CYLC2,rnaseq_gene__GENE_TTTY6,rnaseq_gene__GENE_OR51G2,rnaseq_gene__GENE_IFNA2,rnaseq_gene__GENE_CETN1,methylation_gene__GENE_ZMYND19,rnaseq_gene__GENE_BEYLA,rnaseq_gene__GENE_PSG10,rnaseq_gene__GENE_SCARNA11,rnaseq_gene__GENE_OR51A4,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_CENPM,rnaseq_gene__GENE_MYL1,rnaseq_gene__GENE_MYT1L-AS1,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_PSKH2,rnaseq_gene__GENE_RBMY1B,methylation_gene__GENE_C1ORF89,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_OR6C76,rnaseq_gene__GENE_PSG11,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_PRAC,methylation_gene__GENE_SLC2A12,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_ISG15,methylation_gene__GENE_PDCD4;LOC282997,rnaseq_gene__GENE_TECRL,rnaseq_gene__GENE_CRYGD,methylation_gene__GENE_RPLP2,methylation_gene__GENE_LDB1,methylation_gene__GENE_KIAA0100,rnaseq_gene__GENE_RNASE9,rnaseq_gene__GENE_RBMY2EP,rnaseq_gene__GENE_BPY2,methylation_gene__GENE_ADC,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_KDM5C,methylation_gene__GENE_MCFD2,rnaseq_gene__GENE_HDGFL1,rnaseq_gene__GENE_PSG7,methylation_gene__GENE_CCNG1,methylation_gene__GENE_KIF20B,methylation_gene__GENE_TAPBPL;LOC678655,methylation_gene__GENE_NDE1,rnaseq_gene__GENE_TEX13A,methylation_gene__GENE_TMEM63A,methylation_gene__GENE_CNOT10,methylation_gene__GENE_POMP,rnaseq_gene__GENE_FTMT,methylation_gene__GENE_U2AF1,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_NT5C3L,rnaseq_gene__GENE_KRTAP21-1,methylation_gene__GENE_USP14,rnaseq_gene__GENE_CT47A11,target
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,-0.051941443,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,-0.050591357,11.354515,2.5045512,-0.086499214,-0.05596226,0.27879885,-0.0843408,0.051890858,-0.093568295,-0.06268985,3.4155536,-0.10144153,-0.10833606,0.31918794,-0.064649016,10.350589,-0.104859196,-0.19565326,-0.13319255,-0.13274966,-0.3066126,0.62936693,-0.13576555,-0.09187428,-0.124300115,-0.10262884,-0.32228607,0.118455075,-0.09052918,-0.13055657,-0.13857728,-0.073731616,-0.08901244,-0.15640028,0.16987951,-0.14566335,-0.12258983,0.086891115,-0.3015432,-0.21553929,0.38552675,-0.1006545,0.05729332,0.36237758,-0.8705573,-0.088819906,-0.27560887,-0.10152546,0.016771745,-0.05995802,0.035972156,-0.07051628,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,-0.35146442,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,-0.5984423,-0.09422289,-0.12254225,-0.086499214,-0.05596226,-0.8099831,-0.0843408,-0.104642175,-0.093568295,-0.06268985,-0.14480719,2.2753406,-0.10833606,-0.58755416,-0.064649016,16.039307,-0.104859196,-0.18060705,-0.13319255,-0.51005113,-0.38273722,-0.1218846,-0.59162235,-0.09187428,-0.124300115,-0.09634021,-0.5749419,-0.25905398,-0.09052918,-0.13055657,1.8806087,-0.28129703,-0.08901244,-0.31504747,-1.004865,-0.14566335,-0.12258983,-0.38728642,0.2073227,-0.53894925,0.5244141,-0.1006545,-0.3610953,-0.27670336,-0.83883494,-0.088819906,-0.56512356,-0.10152546,-0.37243176,-0.05995802,0.25936037,-0.07051628,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,0.4318057,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,0.6790233,-0.09422289,-0.12254225,-0.086499214,-0.05596226,0.12900272,-0.0843408,0.10589043,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,0.45436496,-0.064649016,-0.08532813,-0.104859196,0.14114921,-0.13319255,0.05768367,5.553535,0.45042723,0.25484622,-0.09187428,-0.124300115,-0.16451809,0.43613115,-0.21766445,-0.09052918,-0.13055657,-0.13857728,0.7512956,-0.08901244,-0.040749174,-0.3217804,-0.14566335,-0.12258983,-0.15889253,0.1925953,0.7486425,0.5298424,-0.1006545,0.13171667,0.32766026,1.0715868,-0.088819906,0.32820415,-0.10152546,0.07412387,-0.05995802,-0.026606642,-0.07051628,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,-0.15134995,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,-0.096684515,-0.09422289,-0.12254225,-0.086499214,-0.05596226,0.0112557085,-0.0843408,-0.13961652,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,-0.7610113,-0.064649016,-0.08532813,-0.104859196,-0.4046026,1.0873157,-0.22475255,-0.335437,-0.32100683,-0.19761784,-0.09187428,-0.124300115,-0.4181234,0.04866209,-0.31328025,-0.09052918,-0.13055657,-0.13857728,0.31843576,-0.08901244,0.014608988,-0.11447029,-0.14566335,-0.12258983,-0.15652016,0.111826524,-0.44089288,-0.13784058,-0.1006545,-0.38406387,-0.07085745,-0.2932459,-0.088819906,-0.29132855,-0.10152546,-0.49339005,-0.05995802,0.053978983,-0.07051628,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,-0.0694527,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,-0.13359529,-0.09422289,-0.12254225,-0.086499214,-0.05596226,0.4183501,-0.0843408,0.033848707,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,-0.15306638,-0.064649016,-0.08532813,-0.104859196,-0.19233066,-0.13319255,1.2461188,-0.46898985,-0.06771547,-0.12600023,-0.09187428,-0.124300115,-0.3175807,0.07412458,-0.13001686,-0.09052918,-0.13055657,-0.13857728,-0.33662933,-0.08901244,2.6530588,0.9203804,-0.14566335,-0.12258983,0.0038766207,0.024315353,-0.11584474,0.89220387,-0.1006545,-0.36333272,0.8465204,2.4313114,-0.088819906,-0.30550256,-0.10152546,-0.21871938,-0.05995802,1.5422571,-0.07051628,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,20.608854,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,-0.19611922,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,-0.12779333,-0.09422289,-0.12254225,-0.086499214,-0.05596226,0.2218585,-0.0843408,-0.41990942,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,-0.23569822,-0.064649016,-0.08532813,-0.104859196,-0.371735,-0.13319255,-0.009571474,-0.20221983,-0.25182948,-0.20686427,-0.09187428,-0.124300115,-0.25368348,-0.07346974,-0.3730626,-0.09052918,-0.13055657,-0.13857728,0.093368344,-0.08901244,-0.5456006,-0.053926416,-0.14566335,-0.12258983,0.14148019,-0.119782485,-0.031073365,0.16065985,-0.1006545,-0.606459,0.38454854,0.5295782,-0.088819906,-0.32086897,-0.10152546,-0.011920098,-0.05995802,0.1421572,-0.07051628,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,-0.39007354,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,-0.23860425,-0.09422289,-0.12254225,-0.086499214,-0.05596226,-0.026861353,-0.0843408,-0.40796745,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,-0.39930236,-0.064649016,-0.08532813,-0.104859196,-0.19710651,-0.13319255,-0.19739874,-0.16675098,-0.30762511,-0.043472044,-0.09187428,-0.124300115,-0.029340073,-0.27736664,-0.5818903,-0.09052918,-0.13055657,-0.13857728,-0.6090755,-0.08901244,0.2538393,0.7900131,-0.14566335,-0.12258983,-0.34265667,-0.16463996,-0.25609675,-0.06401082,-0.1006545,-0.3936679,1.0851482,-1.3421235,-0.088819906,-0.5431874,-0.10152546,-0.2737569,-0.05995802,0.15969354,-0.07051628,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,-0.15049985,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,0.32298216,-0.09422289,-0.12254225,-0.086499214,-0.05596226,0.28002506,-0.0843408,0.5617018,-0.093568295,-0.06268985,1.8677368,-0.10144153,-0.10833606,0.123120114,-0.064649016,-0.08532813,1.9849722,0.25169942,-0.13319255,0.24307959,-0.3665561,0.677006,0.10310076,-0.09187428,-0.124300115,0.05433979,0.19191237,0.024229767,-0.09052918,-0.13055657,-0.13857728,0.038369745,-0.08901244,0.2054751,-0.39594686,-0.14566335,-0.12258983,0.14177226,0.09258497,-0.16040246,-0.1854921,-0.1006545,0.4872017,-0.4048316,-0.72070915,-0.088819906,0.20787667,16.155277,0.09763272,-0.05995802,-0.6417039,-0.07051628,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,22.538897,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,-0.20836996,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,-0.06976832,-0.09422289,2.6744795,-0.086499214,-0.05596226,0.24020806,-0.0843408,1.0689902,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,0.29451254,-0.064649016,-0.08532813,-0.104859196,0.105045505,19.98224,0.11548218,-0.3493897,0.41541955,0.103847094,-0.09187428,-0.124300115,0.05454268,0.3998545,1.0413711,-0.09052918,-0.13055657,-0.13857728,0.37400436,-0.08901244,-0.25946212,-0.99471503,19.774147,-0.12258983,0.29427722,0.514152,0.561371,-0.25849548,-0.1006545,0.7832658,0.18352059,-1.0279124,-0.088819906,0.82473475,-0.10152546,0.13312858,-0.05995802,0.642824,-0.07051628,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,-0.22076823,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,-0.046827823,-0.09422289,-0.12254225,-0.086499214,-0.05596226,-0.21920659,-0.0843408,0.3158154,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,-0.09781944,-0.064649016,-0.08532813,-0.104859196,-0.0040151747,-0.13319255,-0.052658025,-0.24635005,0.08160761,0.071316585,-0.09187428,-0.124300115,0.11614108,0.23628299,-0.43921486,-0.09052918,-0.13055657,-0.13857728,0.01744918,-0.08901244,-0.33620405,-0.28360868,-0.14566335,-0.12258983,0.013694311,-0.0076269307,-0.58752835,-0.53285915,-0.1006545,0.21801531,0.34081012,0.108467706,-0.088819906,-0.0049147652,-0.10152546,-0.20290254,-0.05995802,-0.09745382,-0.07051628,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,-0.09056383,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,0.49981546,-0.09422289,-0.12254225,-0.086499214,-0.05596226,0.30598605,-0.0843408,0.13304459,-0.093568295,-0.06268985,1.1619536,-0.10144153,-0.10833606,-0.4732843,-0.064649016,-0.08532813,-0.104859196,-0.21270786,-0.13319255,0.42494896,-0.055533808,0.12709187,-0.029075736,-0.09187428,-0.124300115,-0.44527915,-0.39186043,0.3974052,-0.09052918,-0.13055657,-0.13857728,-0.23313203,-0.08901244,0.96314144,0.96047544,-0.14566335,-0.12258983,0.31591427,-0.05440022,3.2641375,1.9918381,-0.1006545,-0.519671,2.233539,1.9154909,-0.088819906,-0.06747568,-0.10152546,-0.2830844,-0.05995802,1.9135875,-0.07051628,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,-0.19928555,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,0.7873955,-0.09422289,-0.12254225,-0.086499214,-0.05596226,0.39330155,-0.0843408,0.64768326,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,0.41031283,-0.064649016,-0.08532813,-0.104859196,-0.14088577,-0.13319255,0.06682716,-0.33417732,0.48420462,1.2894963,-0.09187428,-0.124300115,0.017178345,0.1612338,-0.35979024,-0.09052918,-0.13055657,-0.13857728,0.28490627,-0.08901244,-0.11832605,-0.7748294,-0.14566335,-0.12258983,-0.03049551,0.8488616,-0.27061948,-0.123048596,-0.1006545,0.33333233,-0.22177564,-0.06442694,-0.088819906,-0.19818592,-0.10152546,0.0006792462,-0.05995802,0.9342918,-0.07051628,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,10.5651,-0.07152144,-0.022108618,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,0.14282385,-0.09422289,-0.12254225,-0.086499214,-0.05596226,0.020331077,-0.0843408,0.2841724,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,0.043682456,-0.064649016,-0.08532813,0.96856135,-0.25749096,-0.13319255,-0.38511762,-0.38360885,-0.19420381,-0.30351287,-0.09187428,-0.124300115,0.20952472,0.039537866,-0.65698475,-0.09052918,-0.13055657,-0.13857728,-0.050843295,-0.08901244,-0.099119656,-0.3792081,-0.14566335,-0.12258983,-0.10431649,-0.44212645,0.01405455,-0.18480104,-0.1006545,-0.11239078,-0.3955633,-0.8105046,-0.088819906,-0.11528725,-0.10152546,-0.43840855,19.882744,-0.97700703,-0.07051628,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,18.099865,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,0.28352615,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,0.27027526,-0.09422289,-0.12254225,-0.086499214,-0.05596226,0.53897643,-0.0843408,0.42334253,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,2.8909984,-0.064649016,-0.08532813,-0.104859196,1.1185255,-0.13319255,1.4245291,0.32476288,0.38408154,0.121236354,-0.09187428,-0.124300115,0.20395583,0.42340925,-0.032233752,-0.09052918,-0.13055657,-0.13857728,0.813159,-0.08901244,0.57618415,18.188765,1.6939201,-0.12258983,-0.25699657,0.47785354,0.8578583,1.7333648,-0.1006545,0.37266877,-0.11658203,0.45167136,-0.088819906,0.60421956,-0.10152546,0.394542,-0.05995802,0.512404,-0.07051628,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,-0.413638,-0.10227383,-0.07150777,-0.09093261,-0.10494472,-0.07620693,0.1105734,-0.09422289,-0.12254225,-0.086499214,-0.05596226,0.43369526,-0.0843408,-0.017607598,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,0.2845695,-0.064649016,-0.08532813,-0.104859196,-0.055509664,-0.13319255,-0.06823596,-0.50839996,0.16600111,-0.1388482,-0.09187428,-0.124300115,-0.45534852,0.37843108,-0.4627856,-0.09052918,-0.13055657,-0.13857728,-0.2275862,-0.08901244,0.05038295,-0.03187897,-0.14566335,-0.12258983,0.13129343,-0.1839294,-0.06689244,-0.16498652,-0.1006545,0.23551483,1.2828323,-0.424665,-0.088819906,0.21987566,-0.10152546,-0.25881225,-0.05995802,-0.29535565,-0.07051628,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.057659455,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,0.23904133,-0.10227383,-0.07150777,-0.09093261,12.170418,-0.07620693,0.25760016,-0.09422289,-0.12254225,-0.086499214,-0.05596226,0.15478657,-0.0843408,0.20540395,-0.093568295,-0.06268985,2.8874192,-0.10144153,-0.10833606,0.71644133,-0.064649016,-0.08532813,-0.104859196,0.5719159,-0.13319255,0.3215282,-0.06020211,0.60593057,0.31323487,-0.09187428,-0.124300115,0.6014583,0.051256154,0.5969116,-0.09052918,-0.13055657,-0.13857728,0.8216648,-0.08901244,-0.1892723,-0.7578072,-0.14566335,-0.12258983,-0.08035154,0.054546952,0.32037762,-0.15033467,-0.1006545,0.48947147,0.85525805,-0.09444878,-0.088819906,0.43138993,-0.10152546,0.24359284,-0.05995802,0.60619223,-0.07051628,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,20.903683,-0.058390062,-0.05845271,-0.059154127,-0.06056062,-0.06135472,-0.06199895,-0.06239218,-0.06267638,-0.06268192,-0.07551869,-0.07152144,0.26750362,17.04512,-0.07150777,-0.09093261,-0.10494472,7.32563,-0.12521887,-0.09422289,-0.12254225,-0.086499214,-0.05596226,0.26524478,-0.0843408,0.13335386,-0.093568295,-0.06268985,-0.14480719,-0.10144153,-0.10833606,0.45787707,-0.064649016,-0.08532813,-0.104859196,0.012465182,-0.13319255,-0.06435037,0.06611524,0.2755759,-0.049926024,-0.09187428,-0.124300115,0.17921396,0.0420866,0.04961486,-0.09052918,-0.13055657,-0.13857728,0.007859065,-0.08901244,-0.29469842,0.72920316,-0.14566335,-0.12258983,-0.04718784,0.0134418,0.11181371,0.9178588,-0.1006545,0.29439324,0.24786466,0.43664593,-0.088819906,0.2556682,-0.10152546,-0.11419128,-0.05995802,-0.44983387,-0.07051628,1
