rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_SNAR-A2,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_TSPY4,methylation_gene__GENE_OSBPL6,methylation_gene__GENE_GPI,rnaseq_gene__GENE_LRRC30,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_LOC646813,methylation_gene__GENE_EXT1,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_PNN,rnaseq_gene__GENE_TSPY2,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_CASP6,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_TAAR6,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_ZNF721;PIGG,rnaseq_gene__GENE_KRTAP19-6,methylation_gene__GENE_NDE1;KIAA0430,methylation_gene__GENE_CNP,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_C20ORF166,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_CDK5RAP1,methylation_gene__GENE_SCRIB,methylation_gene__GENE_BID,rnaseq_gene__GENE_DEFB104A,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_GSC2,methylation_gene__GENE_RSPH3,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_YJU2B,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_ONECUT3,methylation_gene__GENE_VEGFB,methylation_gene__GENE_B2M,methylation_gene__GENE_PPP2R5D,rnaseq_gene__GENE_SRY,methylation_gene__GENE_FRY,rnaseq_gene__GENE_OR6C4,methylation_gene__GENE_NACC1;TRMT1,rnaseq_gene__GENE_OTUD6A,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_PTGR2,rnaseq_gene__GENE_DHRS7C,methylation_gene__GENE_SDC1,rnaseq_gene__GENE_DAZ1,methylation_gene__GENE_RPUSD2,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_ASAH1,methylation_gene__GENE_ADK;AP3M1,methylation_gene__GENE_ENTPD6,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_TECRL,methylation_gene__GENE_ST3GAL1,methylation_gene__GENE_GMCL1,methylation_gene__GENE_NAT14,methylation_gene__GENE_DIS3L,rnaseq_gene__GENE_ZNF735,rnaseq_gene__GENE_MAGEB10,rnaseq_gene__GENE_OR8K3,methylation_gene__GENE_ZNF624,methylation_gene__GENE_MDK,rnaseq_gene__GENE_LIM2,methylation_gene__GENE_C6ORF47,methylation_gene__GENE_CYP51A1,rnaseq_gene__GENE_NKX6-2,rnaseq_gene__GENE_CSRP3,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_PRODH2,rnaseq_gene__GENE_MOS,methylation_gene__GENE_AKT1,rnaseq_gene__GENE_SPANXE,rnaseq_gene__GENE_MYL1,methylation_gene__GENE_TPP1,methylation_gene__GENE_CNIH,methylation_gene__GENE_ITPA,rnaseq_gene__GENE_PRAMEF22,target
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.2674555,0.0069584926,-0.05803116,-0.0679732,-0.07355285,-0.13401663,-0.07421895,-0.35174832,-0.042500064,-0.2492066,-0.061702468,-0.054831173,0.021005062,0.81637937,-0.07234395,-0.08720162,-0.08606776,-0.06925289,0.68720794,-0.057666454,-0.33586928,0.23722836,-0.041330405,1.3621684,-0.16536695,-0.4357607,-0.11526267,-0.37960333,-0.32770652,-0.4629556,0.2966877,-0.048288155,-0.083192356,-0.05877857,-0.013452343,-0.06825314,-0.08851736,-0.059162382,-0.06940588,-0.071920976,-0.45510092,-0.17249265,0.069304496,-0.06418999,-0.18743429,-0.0583981,0.04600504,-0.1489025,-0.069542356,-0.32316875,-0.17625973,-0.1635808,-0.08408102,0.49068016,0.46138498,0.58647346,0.07850593,-0.5859653,-0.08795058,-0.11196494,0.22772591,-0.26368874,-0.8253418,1.3034395,-0.09391567,-0.1653577,-0.08367701,-0.006564235,-0.2997107,-0.23341642,0.15657914,-0.27745798,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,1.0467371,-0.17491919,-0.15378062,0.08278797,-0.3272659,0.17390914,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.37011245,-0.024415804,-0.05803116,-0.0679732,-0.07355285,-0.25456664,-0.07421895,-0.66140723,-0.042500064,-0.2663894,-0.061702468,-0.054831173,0.076452166,-0.45097765,-0.07234395,-0.08720162,-0.08606776,-0.06925289,-0.27631557,-0.057666454,-0.084126666,-0.22281492,-0.041330405,0.41529658,-0.2606354,-0.34862918,-0.11526267,-0.3118671,-0.39287227,-0.3793578,-0.4156907,-0.048288155,-0.083192356,-0.05877857,-0.20377412,-0.06825314,-0.041455556,-0.059162382,-0.06940588,-0.071920976,-0.46171173,0.09292905,-0.28252196,-0.06418999,-0.32114688,-0.0583981,-0.14529715,-0.1489025,-0.069542356,-0.46433255,-0.17625973,-0.55052274,-0.08408102,-0.25152433,-1.0299122,0.19334228,0.5510512,-0.48404896,-0.08795058,-0.11196494,-0.119148776,0.30526128,-0.46626204,0.3832254,-0.09391567,-0.1653577,-0.08367701,-0.0836353,-0.25438303,-0.23341642,-0.33405524,-0.2334246,-0.09467098,0.9161497,-0.16218084,-0.16565828,-0.09939945,-0.26415482,-0.17491919,-0.15378062,0.26363882,-0.31491768,0.4683113,-0.11066106,1
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.5211791,0.483466,-0.05803116,-0.0679732,-0.07355285,0.039975353,-0.07421895,-0.8371746,-0.042500064,0.1234852,-0.061702468,-0.054831173,0.5820899,-0.2575089,-0.07234395,-0.08720162,3.99323,-0.06925289,-0.29113105,-0.057666454,-0.2493079,0.05706228,-0.041330405,-0.061875265,-0.15114257,-0.22962292,-0.11526267,-0.34729388,-0.76205593,-0.53511345,-0.1000242,-0.048288155,-0.083192356,-0.05877857,-0.49878362,-0.06825314,-0.16491455,-0.059162382,-0.06940588,-0.071920976,-0.58698833,-0.29791334,-0.4459363,-0.06418999,-0.33791873,-0.0583981,-0.29931635,-0.1489025,-0.069542356,0.019795347,-0.17625973,-0.39368078,-0.08408102,-0.1569779,-0.46754777,-0.27726522,-0.21374513,-0.547056,-0.08795058,-0.11196494,-0.53671134,-0.22678323,-0.72512066,0.28117424,-0.09391567,-0.1653577,-0.08367701,0.111499555,-0.30279142,-0.23341642,-0.22003785,-0.3598189,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,0.2832035,-0.17491919,-0.15378062,0.30327782,-0.19462682,-0.20615314,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.15383878,-0.2134263,-0.05803116,-0.0679732,-0.07355285,-0.19383094,-0.07421895,-0.42143735,-0.042500064,0.10489879,-0.061702468,-0.054831173,0.47842008,-0.5531212,-0.07234395,-0.08720162,-0.08606776,-0.06925289,0.22932252,-0.057666454,-0.31294394,-0.08117787,-0.041330405,0.18080361,-0.032535404,-0.03424445,-0.11526267,-0.18134606,-0.6990284,-0.5776551,-1.0062286,-0.048288155,-0.083192356,-0.05877857,-0.1660675,-0.06825314,-0.09012309,-0.059162382,-0.06940588,-0.071920976,-0.60556346,-0.53018725,-0.33082277,-0.06418999,-0.21347252,-0.0583981,0.4859248,-0.1489025,-0.069542356,-0.048114665,-0.17625973,-0.51373,-0.08408102,-0.104488246,-0.25433856,-0.24390537,-0.34480348,-0.6478528,-0.08795058,-0.11196494,-0.70278,0.0028612467,-0.5408302,0.46532205,-0.09391567,-0.1653577,-0.08367701,-0.57893795,-0.2799504,-0.23341642,-0.270302,-0.21907881,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,-0.4355043,-0.17491919,-0.15378062,0.03965423,-0.12326284,-0.40675116,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.058556907,0.33579177,-0.05803116,-0.0679732,-0.07355285,-0.04529158,-0.07421895,-0.52292365,-0.042500064,-0.10618603,-0.061702468,-0.054831173,0.38726965,-0.3502603,-0.07234395,-0.08720162,-0.08606776,-0.06925289,0.39273122,-0.057666454,-0.09662105,0.06957432,-0.041330405,0.32046798,0.23012704,0.19241723,-0.11526267,0.16957478,-0.8408254,-0.17910326,-0.4383547,-0.048288155,-0.083192356,-0.05877857,0.34259024,-0.06825314,0.29289162,-0.059162382,-0.06940588,-0.071920976,-0.3663011,-0.2530006,0.5564395,-0.06418999,0.17329161,-0.0583981,-0.028166648,-0.1489025,-0.069542356,0.041999158,-0.17625973,0.120664395,-0.08408102,0.6198103,0.54460955,0.09666111,0.25565886,-0.56770647,-0.08795058,-0.11196494,0.10993984,-0.2106665,-0.3879346,1.0680339,-0.09391567,-0.1653577,-0.08367701,0.63475573,-0.2801169,-0.23341642,-0.15400043,-0.06366003,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,-0.17176673,-0.17491919,-0.15378062,-0.30533704,0.42275977,0.5698472,-0.11066106,1
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.28773955,0.013198043,-0.05803116,-0.0679732,-0.07355285,-0.15507923,-0.07421895,-0.6985615,-0.042500064,0.03539683,-0.061702468,-0.054831173,-0.37370437,-0.7548894,-0.07234395,-0.08720162,-0.08606776,-0.06925289,-0.21859945,-0.057666454,-0.05055619,0.089944884,-0.041330405,-0.050270945,-0.21812667,-0.5772742,-0.11526267,-0.43508902,-0.52786833,-0.66872036,-0.96639484,-0.048288155,-0.083192356,-0.05877857,0.2653174,-0.06825314,-0.5101695,-0.059162382,-0.06940588,-0.071920976,-0.48624152,-0.32659596,-0.529947,-0.06418999,0.105707765,-0.0583981,-0.0060489527,-0.1489025,-0.069542356,-0.073859334,-0.17625973,-0.24979438,-0.08408102,0.73158455,-0.6112646,0.40189308,-0.18918096,-0.7779084,-0.08795058,-0.11196494,-0.3463474,-0.2611852,-0.14428042,0.4781622,-0.09391567,-0.1653577,-0.08367701,-0.3933893,-0.3647416,-0.23341642,-0.3150901,-0.18982005,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,-0.77409947,-0.17491919,-0.15378062,-0.3870182,0.013529999,0.18001,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.36046833,-0.020536683,-0.05803116,-0.0679732,-0.07355285,-0.17794979,-0.07421895,-0.08870731,-0.042500064,0.066985056,-0.061702468,4.8258033,-0.065490924,0.37830782,-0.07234395,-0.08720162,-0.08606776,-0.06925289,0.17084461,-0.057666454,0.37121755,0.005758051,-0.041330405,-0.16290446,0.047956567,-0.10107979,-0.11526267,-0.17833664,0.46799454,-0.39384255,-0.19924109,-0.048288155,-0.083192356,-0.05877857,0.0906225,-0.06825314,0.70319986,-0.059162382,-0.06940588,-0.071920976,-0.057999402,-0.36332396,-0.06960907,-0.06418999,-0.18376279,-0.0583981,0.84600604,-0.1489025,-0.069542356,-0.51500595,-0.17625973,-0.29869205,-0.08408102,-0.16889963,0.10675645,-0.10513405,0.46902803,0.0046242517,-0.08795058,-0.11196494,0.9975767,-0.0953413,-0.7020398,0.18034203,-0.09391567,-0.1653577,-0.08367701,-0.30200064,-0.09436765,-0.23341642,-0.17820345,-0.056606047,-0.09467098,-0.15924661,-0.16218084,-0.16565828,4.9495864,1.0263867,-0.17491919,-0.15378062,0.23897073,0.0061368863,-0.086075604,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.19931863,-0.24655186,-0.05803116,-0.0679732,-0.07355285,-0.10417118,-0.07421895,-0.14086811,-0.042500064,0.3491784,-0.061702468,-0.054831173,-0.2759085,-0.47434175,-0.07234395,-0.08720162,-0.08606776,-0.06925289,-0.016973238,-0.057666454,-0.3354813,-0.36676922,-0.041330405,-0.18961285,-0.24243145,-0.13302091,-0.11526267,-0.49803838,0.9748688,-0.21887025,-0.18587784,-0.048288155,-0.083192356,-0.05877857,-0.2585224,-0.06825314,0.67831916,-0.059162382,-0.06940588,-0.071920976,-0.25089213,0.4962324,-0.28660515,-0.06418999,-0.1344058,-0.0583981,1.3313671,-0.1489025,-0.069542356,-0.068984024,-0.17625973,-0.32806972,-0.08408102,-0.45260116,-0.9556628,0.13827124,0.01637097,0.3100666,-0.08795058,-0.11196494,-0.21659675,25.342949,-0.26189348,-0.4645736,-0.09391567,-0.1653577,-0.08367701,-0.32884315,-0.21323751,-0.23341642,0.23535974,-0.13182442,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,20.77981,-0.17491919,-0.15378062,-0.28739262,0.9562425,0.09052935,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.18940014,-0.1496557,-0.05803116,-0.0679732,-0.07355285,-0.21751992,-0.07421895,0.36659,-0.042500064,-0.14415838,-0.061702468,-0.054831173,-0.05187949,0.22960941,-0.07234395,-0.08720162,-0.08606776,-0.06925289,-0.2549716,-0.057666454,-0.0756821,0.039414406,-0.041330405,0.55488336,0.82964504,-0.31691948,-0.11526267,-0.28385466,0.4355291,-0.23771061,0.057562638,-0.048288155,-0.083192356,-0.05877857,-0.11296726,-0.06825314,-0.01316045,-0.059162382,-0.06940588,-0.071920976,0.09349105,-0.10318213,-0.37538198,-0.06418999,0.43654433,-0.0583981,-0.4936065,-0.1489025,-0.069542356,0.42021874,-0.17625973,0.096285105,-0.08408102,0.064421125,0.97607166,-0.21712522,0.27317557,-0.019255362,-0.08795058,-0.11196494,-0.3265633,0.63186646,0.49250445,-0.18934594,-0.09391567,-0.1653577,-0.08367701,-0.14065644,0.22526623,-0.23341642,-0.048892487,0.11147745,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,0.43240097,-0.17491919,-0.15378062,-0.42518765,0.13290001,1.875184,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.11918386,-0.049176347,-0.05803116,-0.0679732,-0.07355285,-0.10029838,-0.07421895,-0.1847176,-0.042500064,-0.03408191,-0.061702468,-0.054831173,-0.27791145,0.08403623,-0.07234395,-0.08720162,-0.08606776,-0.06925289,-0.27447727,-0.057666454,-0.18387626,-0.19088763,-0.041330405,-0.14363357,-0.068778925,-0.13082132,-0.11526267,-0.2513446,-0.17855106,-0.17329219,-0.25638044,-0.048288155,-0.083192356,-0.05877857,0.1736615,-0.06825314,-0.28244495,-0.059162382,-0.06940588,-0.071920976,-0.16841377,-0.1152006,-0.60344696,-0.06418999,0.28697807,-0.0583981,-0.3528993,-0.1489025,-0.069542356,0.15896454,-0.17625973,-0.63994396,-0.08408102,-0.15084937,-0.45457524,-0.2344514,0.076254025,0.013484196,-0.08795058,-0.11196494,-0.4885433,0.005615217,-0.4888248,-0.40389594,-0.09391567,-0.1653577,-0.08367701,-0.19845223,-0.21998736,-0.23341642,-0.062476635,-0.16320342,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,-0.3270712,-0.17491919,-0.15378062,-0.3364315,0.0068250825,-0.33019873,-0.11066106,1
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.30962202,-0.15819429,-0.05803116,-0.0679732,-0.07355285,-0.058904905,-0.07421895,-0.153012,-0.042500064,-0.16164126,-0.061702468,-0.054831173,-0.26770946,-0.097035326,-0.07234395,1.0605148,-0.08606776,-0.06925289,-0.32711548,-0.057666454,-0.3882695,-0.10979269,-0.041330405,-0.15789133,-0.10072015,0.051866576,-0.11526267,-0.26435268,-0.0007584589,0.07291212,-0.46892574,-0.048288155,-0.083192356,-0.05877857,-0.42056978,-0.06825314,-0.42089877,-0.059162382,-0.06940588,-0.071920976,-0.3413999,-0.18310757,-0.42235214,-0.06418999,-0.17734763,-0.0583981,-0.3779689,-0.1489025,-0.069542356,-0.08888,-0.17625973,0.8036035,-0.08408102,-0.09380773,-0.377107,-0.10932373,-0.36474097,-0.26200584,-0.08795058,-0.11196494,0.16471994,0.1057238,0.14839232,-0.52369916,-0.09391567,-0.1653577,-0.08367701,-0.09824182,-0.13024601,-0.23341642,-0.027492106,-0.09384654,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,-0.40010336,0.50188667,-0.15378062,-0.2352665,-0.22582099,-0.3633831,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.2582448,-0.065535456,-0.05803116,-0.0679732,-0.07355285,-0.0853359,-0.07421895,0.17281395,-0.042500064,-0.07783519,-0.061702468,-0.054831173,-0.4618575,-0.3664324,-0.07234395,-0.08720162,-0.08606776,-0.06925289,-0.39028844,-0.057666454,-0.37845895,-0.23571792,-0.041330405,0.19336733,-0.4538082,-0.06291262,-0.11526267,-0.19295362,0.109504275,-0.0020908907,-0.26296228,-0.048288155,-0.083192356,-0.05877857,-0.46819943,-0.06825314,-0.39788482,-0.059162382,-0.06940588,-0.071920976,-0.103622414,-0.45878413,-0.50615543,-0.06418999,-0.33536783,-0.0583981,-0.29707608,-0.1489025,-0.069542356,-0.49172103,-0.17625973,0.23770744,-0.08408102,-0.16364418,-0.6943166,-0.36268196,-0.276034,-0.151042,-0.08795058,-0.11196494,-0.059933413,0.083519705,-0.7412539,-0.845939,-0.09391567,2.5374734,-0.08367701,-0.25475192,-0.14053728,-0.23341642,-0.31275082,-0.2053719,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,-0.6184622,-0.17491919,-0.15378062,-0.49001828,-0.2103189,-0.3946102,-0.11066106,1
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,0.3235956,-0.23553991,-0.05803116,-0.0679732,-0.07355285,-0.089058526,-0.07421895,-0.37940192,-0.042500064,-0.24049127,-0.061702468,-0.054831173,-0.05668735,-0.21405795,-0.07234395,-0.08720162,-0.08606776,-0.06925289,-0.36965296,-0.057666454,-0.27153325,-0.26176843,-0.041330405,-0.38039473,-0.0043157698,-0.14453024,-0.11526267,0.008857316,0.036458284,-0.39303678,-0.63949025,-0.048288155,-0.083192356,-0.05877857,-0.33549616,-0.06825314,0.03269485,-0.059162382,-0.06940588,-0.071920976,-0.2990473,-0.51146275,-0.31548598,-0.06418999,-0.20190951,-0.0583981,-0.63983,-0.1489025,-0.069542356,0.20083638,-0.17625973,-0.7298561,-0.08408102,-0.25212055,-0.6050219,-0.20914602,-0.21496218,0.11641719,-0.08795058,-0.11196494,-0.59708405,-0.23107542,-0.09099668,-0.561904,-0.09391567,-0.1653577,-0.08367701,-0.58357793,-0.2149356,-0.23341642,0.30585247,-0.2496366,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,-0.13303563,-0.17491919,-0.15378062,-0.46150592,-0.29543552,-0.34814414,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.11625225,0.027384141,-0.05803116,-0.0679732,-0.07355285,-0.11170225,-0.07421895,0.33444622,-0.042500064,0.015286053,-0.061702468,-0.054831173,-0.3524125,-0.21438538,-0.07234395,-0.08720162,-0.08606776,-0.06925289,-0.21477865,-0.057666454,-0.046562023,-0.20858146,-0.041330405,-0.25240102,0.02532251,-0.028545573,-0.11526267,-0.26834938,-0.17903228,-0.17607646,-0.46898073,-0.048288155,-0.083192356,-0.05877857,-0.20361987,-0.06825314,-0.1083789,-0.059162382,-0.06940588,-0.071920976,-0.31752264,-0.233422,-0.35626054,-0.06418999,-0.12743184,-0.0583981,-0.22916336,-0.1489025,-0.069542356,-0.28341854,-0.17625973,-0.39375818,-0.08408102,-0.22888672,-0.29712543,-0.19628136,-0.39294097,-0.55418384,-0.08795058,-0.11196494,0.36680204,-0.0053926758,0.23863405,0.18868202,-0.09391567,-0.1653577,-0.08367701,-0.3959641,-0.16497009,-0.23341642,-0.20158093,-0.47884732,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,-0.29943842,-0.17491919,-0.15378062,-0.37444705,-0.3014785,-0.63598055,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.0192464,-0.016402485,-0.05803116,-0.0679732,-0.07355285,-0.14756672,-0.07421895,-0.28560552,-0.042500064,-0.35056987,-0.061702468,-0.054831173,0.108626716,0.17966978,-0.07234395,-0.08720162,-0.08606776,-0.06925289,-0.14574112,-0.057666454,-0.19284394,0.30007845,-0.041330405,-0.66605556,0.08661129,-0.36977068,-0.11526267,0.012859903,-0.08798351,-0.012946349,-0.17585611,-0.048288155,-0.083192356,-0.05877857,1.0222607,-0.06825314,-0.236755,-0.059162382,-0.06940588,-0.071920976,-0.30717424,0.5102678,0.74585104,-0.06418999,-0.31956908,-0.0583981,-0.25548032,-0.1489025,-0.069542356,0.032763228,-0.17625973,-0.54612637,-0.08408102,-0.0455954,0.14145234,-0.26335534,-0.30506366,-0.4537276,-0.08795058,-0.11196494,-0.3067556,-0.50445086,-0.18035671,-0.6103197,-0.09391567,-0.1653577,-0.08367701,-0.07942781,-0.10399893,-0.23341642,0.09500849,-0.14511248,-0.09467098,-0.15924661,-0.16218084,3.656389,-0.09939945,0.49550936,-0.17491919,-0.15378062,-0.09617147,-0.49147692,-0.65238523,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.3603837,-0.21057324,-0.05803116,7.199327,-0.07355285,-0.056406416,-0.07421895,-0.54658127,-0.042500064,0.22574922,-0.061702468,-0.054831173,-0.15936522,-0.47993505,-0.07234395,-0.08720162,-0.08606776,1.2042772,-0.26686877,-0.057666454,-0.09155482,-0.33225754,-0.041330405,0.30228087,-0.45362735,-0.5044094,-0.11526267,-0.29273218,0.060014628,-0.3180367,-0.10464804,-0.048288155,-0.083192356,-0.05877857,0.2352609,-0.06825314,-0.23169804,-0.059162382,-0.06940588,-0.071920976,-0.17734385,-0.22930077,-0.09967952,-0.06418999,-0.30029917,-0.0583981,0.29015023,-0.1489025,-0.069542356,-0.078453094,-0.17625973,0.15645991,-0.08408102,-0.262588,-0.45727402,-0.32737094,0.023650656,-0.5061369,-0.08795058,-0.11196494,-0.59872335,-0.18477622,-0.6250905,0.24915984,-0.09391567,-0.1653577,-0.08367701,-0.39616388,-0.19364654,-0.23341642,-0.18489142,-0.24509981,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,-0.91204566,-0.17491919,-0.15378062,-0.22373311,-0.43465358,0.1431423,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.3534185,-0.16690138,-0.05803116,-0.0679732,-0.07355285,-0.08743214,-0.07421895,-0.4034348,-0.042500064,0.21017124,-0.061702468,-0.054831173,-0.15433761,-0.39661056,-0.07234395,-0.08720162,-0.08606776,-0.06925289,-0.12542363,-0.057666454,-0.21951526,-0.35125008,-0.041330405,0.22159287,-0.478526,-0.36683795,-0.11526267,-0.2815053,-0.18344775,-0.5340103,0.08362255,-0.048288155,-0.083192356,-0.05877857,0.20102128,-0.06825314,-0.3089545,-0.059162382,-0.06940588,-0.071920976,-0.16851366,-0.5554854,-0.35538504,-0.06418999,-0.37709108,12.055725,0.14769661,-0.1489025,-0.069542356,-0.20961939,-0.17625973,-0.038008165,-0.08408102,-0.3113272,-0.096532986,-0.10341787,-0.10020651,-0.35182637,-0.08795058,-0.11196494,-0.69612586,-0.16056012,-0.41220948,0.083770595,-0.09391567,-0.1653577,-0.08367701,-0.084001176,-0.1800175,3.6741743,-0.17055492,-0.18319216,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,-0.38041377,-0.17491919,-0.15378062,-0.16560972,-0.4723491,0.7564211,-0.11066106,1
