rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_CT47A6,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_OR9I1,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_TSPY2,methylation_gene__GENE_GPI,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_OR7G2,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_LINC01020,rnaseq_gene__GENE_OR2T1,methylation_gene__GENE_SCRIB,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_OR7G1,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_IQCF5,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_OR1I1,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_CST8,rnaseq_gene__GENE_TMIGD1,methylation_gene__GENE_C19ORF24,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR2W5,rnaseq_gene__GENE_SNORA54,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_OR8I2,methylation_gene__GENE_YAP1,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_KCNK18,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_PSG7,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_HPVC1,rnaseq_gene__GENE_KRTAP15-1,methylation_gene__GENE_SART3,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR2M1P,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_KIF2B,rnaseq_gene__GENE_IFNA14,rnaseq_gene__GENE_GALNTL5,rnaseq_gene__GENE_GSC2,methylation_gene__GENE_QTRT1,rnaseq_gene__GENE_IL3,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_HSD3B1,rnaseq_gene__GENE_KRTAP24-1,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_LINC00442,methylation_gene__GENE_ENO2,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_OR10T2,rnaseq_gene__GENE_IFNA16,rnaseq_gene__GENE_OR5AC2,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_OR5D16,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_CRYGA,rnaseq_gene__GENE_UBE2DNL,rnaseq_gene__GENE_SNORA69,methylation_gene__GENE_RBP5;CLSTN3,rnaseq_gene__GENE_OR6C76,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_KRTAP5-11,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_RAB9BP1,rnaseq_gene__GENE_ZNF735,target
-0.22547875,-0.16579056,-0.06779701,-0.07660628,-0.05666739,-0.08417187,-0.15588616,-0.19708578,-0.06326722,-0.050556514,-0.2744887,-0.07814217,-0.20315006,-0.19367725,-0.2355832,-0.31136838,-0.19127981,-0.08623152,-0.17843427,-0.12743972,-0.05298958,-0.30310854,0.8712668,-0.2904584,-0.045454547,-0.094224826,-0.06415578,-0.07106871,-0.10845768,-0.06804876,-0.045454547,-0.127114,-0.056336332,0.042523127,0.83391947,-0.045454543,-0.08227979,-0.08995304,-0.094022274,-0.1671026,-0.117702864,-0.08604531,-0.045454547,-0.077656925,-0.16947244,-0.053821985,-0.045454547,-0.050876774,-0.23281044,1.5060475,-0.1355831,-0.045454547,-0.10841153,-0.062202632,-0.6429262,-0.045454547,0.019149356,-0.43487698,-0.27001625,-0.21689099,0.40763378,-0.2810898,-0.08127295,-0.045454543,-0.53526586,-0.045454547,-0.08963477,-0.56473225,-0.10260125,-0.07573702,-0.14861731,-0.2226881,0.049361147,-0.13481893,0.0,-0.06973292,-0.29211408,-0.08251828,-0.19727214,-0.21491648,-0.41658327,-1.1664501,-0.09053003,-1.2266074,-0.06914822,-0.07369241,-0.087317266,-0.061227385,-0.06115482,-0.4956792,-0.11158503,-0.12741643,-0.07888113,-0.23556264,-0.21999054,-0.04545454,-0.19430467,-0.045454547,-0.08629663,-0.21133478,1
-0.22547875,-0.16579056,-0.06779701,-0.07660628,-0.05666739,-0.08417187,-0.15588616,-0.19708578,-0.06326722,-0.050556514,-0.2744887,-0.07814217,-0.6738662,-0.19367725,-0.2355832,-0.31136838,-0.19127981,-0.08623152,-0.17843427,-0.12743972,-0.05298958,-0.30310854,-0.12493956,-0.2904584,-0.045454547,-0.094224826,-0.06415578,-0.07106871,-0.10845768,-0.06804876,-0.045454547,-0.127114,-0.056336332,-0.02122017,0.02052054,-0.045454543,-0.08227979,-0.08995304,-0.094022274,-0.05486012,-0.117702864,-0.08604531,-0.045454547,-0.077656925,-0.16947244,-0.053821985,-0.045454547,-0.050876774,-0.23281044,-0.29357803,-0.13205145,-0.045454547,-0.10841153,-0.062202632,-0.68569684,-0.045454547,-0.47341856,-0.43487698,-0.27001625,1.0338176,0.5402487,-0.2810898,-0.08127295,-0.045454543,-0.15883942,-0.045454547,-0.08963477,-0.14671786,-0.10260125,-0.07573702,-0.14861731,-0.2226881,-0.05783344,-0.13481893,0.0,-0.06973292,1.5218633,-0.08251828,-0.19727214,-0.21491648,-0.62569034,-0.26626378,-0.09053003,0.3217079,-0.06914822,-0.07369241,2.141224,-0.061227385,-0.06115482,-0.4956792,-0.11158503,-0.12741643,-0.07888113,-0.1720114,-0.21999054,-0.04545454,2.320426,-0.045454547,-0.08629663,-0.21133478,1
-0.22547875,-0.16579056,-0.06779701,-0.07660628,-0.05666739,-0.08417187,-0.15588616,-0.19708578,-0.06326722,-0.050556514,-0.2744887,-0.07814217,-1.1968064,-0.19367725,-0.2355832,-0.31136838,-0.19127981,-0.08623152,-0.17843427,-0.12743972,-0.05298958,-0.30310854,0.87751436,-0.2904584,-0.045454547,-0.094224826,-0.06415578,-0.07106871,3.0032728,-0.06804876,-0.045454547,-0.127114,-0.056336332,0.20750634,-0.2985685,-0.045454543,-0.08227979,-0.08995304,-0.094022274,-0.11889494,-0.117702864,-0.08604531,-0.045454547,-0.077656925,-0.16947244,-0.053821985,-0.045454547,-0.050876774,-0.23281044,-0.29357803,-0.18738578,-0.045454547,-0.10841153,-0.062202632,-1.1921587,-0.045454547,-0.4587339,-0.43487698,-0.27001625,0.088356145,-0.30913323,-0.2810898,-0.08127295,-0.045454543,-0.55123585,-0.045454547,-0.08963477,-0.74700314,-0.10260125,-0.07573702,-0.14861731,-0.2226881,-0.24655621,-0.13481893,0.0,-0.06973292,-0.29211408,-0.08251828,-0.19727214,-0.21491648,0.2515505,-0.9358303,-0.09053003,-1.2236942,-0.06914822,-0.07369241,-0.087317266,-0.061227385,-0.06115482,0.01100719,-0.11158503,-0.12741643,-0.07888113,-0.32280853,-0.21999054,-0.04545454,-0.19430467,-0.045454547,-0.08629663,-0.21133478,1
-0.22547875,-0.16579056,-0.06779701,-0.07660628,-0.05666739,-0.08417187,-0.15588616,-0.19708578,-0.06326722,-0.050556514,-0.2744887,-0.07814217,-1.6881841,-0.19367725,-0.2355832,-0.31136838,-0.19127981,-0.08623152,-0.17843427,-0.12743972,-0.05298958,-0.30310854,-0.8265793,-0.2904584,-0.045454547,-0.094224826,-0.06415578,-0.07106871,-0.10845768,-0.06804876,-0.045454547,-0.127114,-0.056336332,-0.3583251,-0.6767091,-0.045454543,-0.08227979,-0.08995304,-0.094022274,-0.17597993,-0.117702864,-0.08604531,-0.045454547,-0.077656925,-0.16947244,-0.053821985,-0.045454547,-0.050876774,-0.23281044,-0.29357803,-0.2026512,-0.045454547,-0.10841153,-0.062202632,0.48115832,-0.045454547,-0.56975895,-0.43487698,-0.27001625,-0.6707055,-0.30913323,-0.2810898,-0.08127295,-0.045454543,-0.5597048,-0.045454547,-0.08963477,-1.1362463,-0.10260125,-0.07573702,-0.14861731,-0.2226881,-0.35861105,-0.13481893,0.0,-0.06973292,-0.29211408,-0.08251828,-0.19727214,-0.21491648,0.32090285,-0.7226299,-0.09053003,-0.80600446,-0.06914822,-0.07369241,-0.087317266,-0.061227385,-0.06115482,-0.4956792,-0.11158503,-0.12741643,-0.07888113,-0.4324353,-0.21999054,-0.04545454,1.7230142,-0.045454547,-0.08629663,-0.21133478,1
-0.22547875,-0.16579056,-0.06779701,-0.07660628,-0.05666739,-0.08417187,0.8130927,-0.19708578,-0.06326722,-0.050556514,-0.2744887,-0.07814217,-0.12095067,-0.19367725,-0.2355832,-0.31136838,-0.19127981,-0.08623152,-0.17843427,-0.12743972,-0.05298958,-0.30310854,-1.5624033,-0.2904584,-0.045454547,-0.094224826,-0.06415578,-0.07106871,2.1866715,-0.06804876,-0.045454547,-0.127114,-0.056336332,-0.24301726,-0.22272865,-0.045454543,-0.08227979,-0.08995304,-0.094022274,0.010768488,-0.117702864,-0.08604531,-0.045454547,-0.077656925,-0.16947244,-0.053821985,-0.045454547,-0.050876774,-0.23281044,-0.29357803,-0.13236417,-0.045454547,-0.10841153,-0.062202632,-1.872838,-0.045454547,-0.46726966,-0.43487698,-0.27001625,-0.9913108,-0.30913323,0.2159485,-0.08127295,-0.045454543,-0.55652153,-0.045454547,-0.08963477,-0.7379915,-0.10260125,-0.07573702,-0.14861731,-0.2226881,-0.19987187,-0.13481893,0.0,-0.06973292,0.068598546,-0.08251828,-0.19727214,-0.21491648,0.45003852,-0.43610412,-0.09053003,-0.83634615,-0.06914822,-0.07369241,-0.087317266,-0.061227385,-0.06115482,-0.4956792,-0.11158503,-0.12741643,-0.07888113,-0.25674853,-0.21999054,-0.04545454,-0.19430467,-0.045454547,-0.08629663,-0.21133478,1
-0.22547875,-0.16579056,-0.06779701,-0.07660628,-0.05666739,-0.08417187,-0.15588616,-0.19708578,-0.06326722,-0.050556514,-0.2744887,-0.07814217,-1.323885,-0.19367725,-0.2355832,0.28119114,-0.19127981,-0.08623152,-0.17843427,-0.12743972,-0.05298958,-0.30310854,-1.410339,-0.2904584,-0.045454547,-0.094224826,-0.06415578,-0.07106871,-0.10845768,-0.06804876,-0.045454547,-0.127114,-0.056336332,-0.20663862,-0.7936966,-0.045454543,-0.08227979,-0.08995304,-0.094022274,-0.1539396,-0.117702864,-0.08604531,-0.045454547,-0.077656925,-0.16947244,-0.053821985,-0.045454547,-0.050876774,-0.23281044,-0.29357803,-0.15991357,-0.045454547,-0.10841153,-0.062202632,-0.1033379,-0.045454547,-0.58980477,0.054875422,-0.27001625,0.07080146,0.41888815,-0.2810898,-0.08127295,-0.045454543,0.1997216,-0.045454547,-0.08963477,-0.7089424,-0.10260125,-0.07573702,-0.14861731,1.4557501,-0.219708,-0.13481893,0.0,-0.06973292,-0.29211408,-0.08251828,-0.19727214,-0.21491648,0.72709924,0.30313033,-0.09053003,-0.96392107,-0.06914822,-0.07369241,-0.087317266,-0.061227385,-0.06115482,1.779781,-0.11158503,-0.12741643,-0.07888113,-0.36825076,-0.21999054,-0.04545454,-0.19430467,-0.045454547,-0.08629663,-0.21133478,1
-0.22547875,-0.16579056,-0.06779701,-0.07660628,-0.05666739,-0.08417187,-0.15588616,-0.19708578,-0.06326722,-0.050556514,-0.2744887,-0.07814217,2.478721,-0.19367725,-0.2355832,-0.31136838,-0.19127981,-0.08623152,-0.17843427,-0.12743972,-0.05298958,-0.30310854,-0.7262806,-0.2904584,-0.045454547,-0.094224826,-0.06415578,-0.07106871,-0.10845768,-0.06804876,-0.045454547,-0.127114,-0.056336332,-0.16033499,-1.0533842,-0.045454543,-0.08227979,-0.08995304,-0.094022274,0.008611405,-0.117702864,-0.08604531,-0.045454547,-0.077656925,-0.16947244,-0.053821985,-0.045454547,-0.050876774,-0.23281044,-0.29357803,-0.19826911,-0.045454547,-0.10841153,-0.062202632,-1.5601609,-0.045454547,0.45888555,-0.43487698,-0.27001625,1.7233663,-0.30913323,-0.2810898,-0.08127295,-0.045454543,0.059401732,-0.045454547,-0.08963477,-0.15769689,-0.10260125,-0.07573702,-0.14861731,1.0916824,0.19117117,2.5456069,0.0,-0.06973292,0.30717418,-0.08251828,-0.19727214,-0.21491648,-0.1376175,-0.3252535,-0.09053003,0.76910084,-0.06914822,-0.07369241,-0.087317266,-0.061227385,-0.06115482,-0.045331243,-0.11158503,-0.12741643,-0.07888113,-0.31250915,-0.21999054,-0.04545454,-0.19430467,-0.045454547,-0.08629663,-0.21133478,1
-0.22547875,-0.16579056,-0.06779701,-0.07660628,-0.05666739,-0.08417187,-0.15588616,-0.19708578,-0.06326722,-0.050556514,-0.2744887,-0.07814217,-0.14195439,-0.19367725,-0.2355832,-0.31136838,-0.19127981,-0.08623152,-0.17843427,-0.12743972,-0.05298958,-0.30310854,-2.485829,-0.2904584,-0.045454547,-0.094224826,-0.06415578,-0.07106871,-0.10845768,-0.06804876,-0.045454547,-0.127114,-0.056336332,-0.32961062,-0.29591227,-0.045454543,-0.08227979,-0.08995304,-0.094022274,-0.20753022,-0.117702864,-0.08604531,-0.045454547,-0.077656925,-0.16947244,-0.053821985,-0.045454547,-0.050876774,-0.23281044,1.3954823,-0.25087416,-0.045454547,-0.10841153,-0.062202632,-0.6540361,-0.045454547,-1.276352,-0.43487698,-0.27001625,-1.1326911,-0.30913323,-0.2810898,-0.08127295,-0.045454543,0.06001918,-0.045454547,-0.08963477,-0.8405379,-0.10260125,-0.07573702,-0.14861731,-0.2226881,-0.2725446,-0.13481893,0.0,-0.06973292,0.095494755,-0.08251828,-0.19727214,-0.21491648,0.029128036,-0.7372166,-0.09053003,-1.2863992,-0.06914822,-0.07369241,-0.087317266,-0.061227385,-0.06115482,-0.4956792,-0.11158503,-0.12741643,-0.07888113,-0.24013487,-0.21999054,-0.04545454,-0.19430467,-0.045454547,-0.08629663,-0.21133478,1
-0.22547875,-0.16579056,-0.06779701,-0.07660628,-0.05666739,-0.08417187,-0.15588616,-0.19708578,-0.06326722,-0.050556514,-0.2744887,-0.07814217,-0.24658117,-0.19367725,-0.2355832,-0.31136838,-0.19127981,-0.08623152,-0.17843427,-0.12743972,-0.05298958,-0.30310854,0.396654,-0.2904584,-0.045454547,-0.094224826,-0.06415578,-0.07106871,-0.10845768,-0.06804876,-0.045454547,-0.127114,-0.056336332,-0.17764193,2.2919981,-0.045454543,-0.08227979,-0.08995304,-0.094022274,-0.19448079,-0.117702864,-0.08604531,-0.045454547,-0.077656925,-0.16947244,-0.053821985,-0.045454547,-0.050876774,-0.23281044,-0.29357803,-0.23460038,-0.045454547,-0.10841153,-0.062202632,-0.19236523,-0.045454547,-0.7480408,-0.43487698,-0.27001625,0.055479746,0.6740446,-0.2810898,-0.08127295,-0.045454543,-0.5829304,-0.045454547,-0.08963477,-0.973816,-0.10260125,-0.07573702,-0.14861731,-0.2226881,-0.1493183,-0.13481893,0.0,-0.06973292,-0.29211408,-0.08251828,-0.19727214,-0.21491648,0.75836444,-1.2936265,-0.09053003,-1.1640182,-0.06914822,-0.07369241,-0.087317266,-0.061227385,-0.06115482,-0.4956792,-0.11158503,-0.12741643,-0.07888113,-0.2573207,-0.21999054,-0.04545454,-0.19430467,-0.045454547,-0.08629663,-0.21133478,0
-0.22547875,-0.16579056,-0.06779701,-0.07660628,-0.05666739,-0.08417187,-0.15588616,-0.19708578,-0.06326722,-0.050556514,-0.2744887,-0.07814217,-0.28214434,-0.19367725,-0.2355832,-0.31136838,-0.19127981,-0.08623152,0.8749913,-0.12743972,-0.05298958,-0.30310854,-1.5123188,-0.2904584,-0.045454547,-0.094224826,-0.06415578,-0.07106871,-0.10845768,-0.06804876,-0.045454547,-0.127114,-0.056336332,-0.3461738,-0.43076012,-0.045454543,-0.08227979,-0.08995304,-0.094022274,-0.353283,-0.117702864,-0.08604531,-0.045454547,-0.077656925,-0.16947244,-0.053821985,-0.045454547,-0.050876774,-0.23281044,-0.29357803,-0.16470133,-0.045454547,-0.10841153,-0.062202632,-1.6766093,-0.045454547,-1.4228653,1.6051893,-0.27001625,-1.5293177,-0.30913323,-0.2810898,-0.08127295,-0.045454543,-0.8161837,-0.045454547,-0.08963477,-0.44868848,-0.10260125,-0.07573702,-0.14861731,-0.2226881,-0.1422236,-0.13481893,0.0,-0.06973292,-0.29211408,-0.08251828,-0.19727214,-0.21491648,0.47846565,-1.3380389,-0.09053003,-0.44388044,-0.06914822,-0.07369241,-0.087317266,-0.061227385,-0.06115482,-0.4956792,-0.11158503,-0.12741643,-0.07888113,-0.34309444,-0.21999054,-0.04545454,-0.19430467,-0.045454547,-0.08629663,-0.21133478,1
-0.22547875,-0.16579056,-0.06779701,-0.07660628,-0.05666739,-0.08417187,-0.15588616,-0.19708578,-0.06326722,-0.050556514,-0.2744887,-0.07814217,-0.5417968,-0.19367725,-0.2355832,-0.31136838,-0.19127981,-0.08623152,-0.17843427,-0.12743972,-0.05298958,-0.30310854,-1.2684728,-0.2904584,-0.045454547,-0.094224826,-0.06415578,-0.07106871,-0.10845768,-0.06804876,-0.045454547,-0.127114,-0.056336332,0.09209065,-0.15380609,-0.045454543,-0.08227979,-0.08995304,-0.094022274,-0.08462704,-0.117702864,-0.08604531,-0.045454547,-0.077656925,-0.16947244,-0.053821985,-0.045454547,-0.050876774,-0.23281044,-0.29357803,-0.14699738,-0.045454547,-0.10841153,-0.062202632,-0.78057086,-0.045454547,-1.1156108,-0.43487698,-0.27001625,-0.40250632,-0.30913323,-0.2810898,-0.08127295,-0.045454543,-0.69695526,-0.045454547,-0.08963477,-0.12303121,-0.10260125,-0.07573702,-0.14861731,-0.2226881,-0.26747847,-0.13481893,0.0,-0.06973292,-0.29211408,-0.08251828,-0.19727214,-0.21491648,0.05307179,-0.40164214,-0.09053003,-0.25682414,-0.06914822,-0.07369241,-0.087317266,-0.061227385,-0.06115482,-0.4956792,-0.11158503,-0.12741643,-0.07888113,7.1209264,-0.21999054,-0.04545454,-0.19430467,-0.045454547,-0.08629663,-0.21133478,1
0.60298514,-0.16579056,-0.06779701,-0.07660628,-0.05666739,-0.08417187,-0.15588616,-0.19708578,-0.06326722,-0.050556514,-0.2744887,-0.07814217,2.2705605,-0.19367725,-0.2355832,-0.31136838,-0.19127981,-0.08623152,-0.17843427,-0.12743972,-0.05298958,-0.30310854,1.2467235,-0.2904584,-0.045454547,-0.094224826,-0.06415578,-0.07106871,-0.10845768,-0.06804876,-0.045454547,-0.127114,-0.056336332,-0.22048956,0.71768534,-0.045454543,-0.08227979,-0.08995304,-0.094022274,-0.043340966,-0.117702864,-0.08604531,-0.045454547,-0.077656925,-0.16947244,-0.053821985,-0.045454547,-0.050876774,-0.23281044,-0.29357803,-0.029103292,-0.045454547,-0.10841153,-0.062202632,2.5792558,-0.045454547,0.4323345,0.17161907,1.7006079,0.27751353,-0.30913323,-0.2810898,-0.08127295,-0.045454543,0.476472,-0.045454547,-0.08963477,3.3615994,-0.10260125,-0.07573702,-0.14861731,-0.2226881,0.029893676,-0.13481893,0.0,-0.06973292,-0.29211408,-0.08251828,-0.19727214,-0.21491648,0.42374775,1.3517534,-0.09053003,1.2630856,-0.06914822,-0.07369241,-0.087317266,-0.061227385,-0.06115482,-0.4956792,-0.11158503,-0.12741643,-0.07888113,-0.22109991,-0.21999054,-0.04545454,-0.19430467,-0.045454547,-0.08629663,-0.21133478,1
-0.22547875,-0.16579056,-0.06779701,-0.07660628,-0.05666739,-0.08417187,-0.15588616,-0.19708578,-0.06326722,-0.050556514,0.41310224,-0.07814217,1.7041863,-0.19367725,-0.2355832,-0.31136838,-0.19127981,-0.08623152,-0.17843427,-0.12743972,-0.05298958,0.58497214,0.4965137,0.55094874,-0.045454547,-0.094224826,-0.06415578,-0.07106871,-0.10845768,-0.06804876,-0.045454547,-0.127114,-0.056336332,-0.19474085,-0.76146376,-0.045454543,-0.08227979,-0.08995304,-0.094022274,0.035130244,-0.117702864,-0.08604531,-0.045454547,-0.077656925,-0.16947244,-0.053821985,-0.045454547,-0.050876774,-0.23281044,-0.29357803,-0.14609456,-0.045454547,-0.10841153,-0.062202632,-0.895884,-0.045454547,0.2645572,-0.43487698,-0.27001625,-0.8425285,-0.30913323,-0.2810898,-0.08127295,-0.045454543,0.18226857,-0.045454547,-0.08963477,0.3968392,-0.10260125,-0.07573702,-0.14861731,-0.2226881,-0.23278153,-0.13481893,0.0,-0.06973292,-0.29211408,-0.08251828,-0.19727214,-0.21491648,0.8520048,1.6040434,-0.09053003,-0.09002994,-0.06914822,-0.07369241,-0.087317266,-0.061227385,-0.06115482,2.7310488,-0.11158503,-0.12741643,-0.07888113,-0.15410037,-0.21999054,-0.04545454,-0.19430467,-0.045454547,-0.08629663,-0.21133478,1
-0.22547875,-0.16579056,-0.06779701,-0.07660628,-0.05666739,-0.08417187,-0.15588616,-0.19708578,-0.06326722,-0.050556514,-0.2744887,-0.07814217,0.11588211,-0.19367725,-0.2355832,-0.31136838,-0.19127981,-0.08623152,-0.17843427,-0.12743972,-0.05298958,-0.30310854,-0.2832823,-0.2904584,-0.045454547,-0.094224826,-0.06415578,-0.07106871,-0.10845768,-0.06804876,-0.045454547,-0.127114,-0.056336332,-0.29722366,-0.55247307,-0.045454543,-0.08227979,-0.08995304,-0.094022274,-0.05582117,-0.117702864,-0.08604531,-0.045454547,-0.077656925,-0.16947244,-0.053821985,-0.045454547,-0.050876774,-0.23281044,-0.29357803,-0.2002198,-0.045454547,-0.10841153,-0.062202632,-0.6537817,-0.045454547,-0.41505218,-0.43487698,-0.27001625,-0.053226102,0.9830093,-0.2810898,-0.08127295,-0.045454543,-0.57935715,-0.045454547,-0.08963477,0.1890298,-0.10260125,-0.07573702,-0.14861731,-0.2226881,-0.11352163,-0.13481893,0.0,-0.06973292,-0.29211408,-0.08251828,-0.19727214,-0.21491648,0.23136547,-0.9160757,-0.09053003,-0.8459906,-0.06914822,-0.07369241,-0.087317266,-0.061227385,-0.06115482,-0.4956792,-0.11158503,-0.12741643,-0.07888113,-0.024617458,-0.21999054,-0.04545454,-0.19430467,-0.045454547,-0.08629663,-0.21133478,1
-0.22547875,-0.16579056,-0.06779701,-0.07660628,-0.05666739,-0.08417187,-0.15588616,-0.19708578,-0.06326722,-0.050556514,-0.2744887,-0.07814217,0.1922333,-0.19367725,-0.2355832,-0.31136838,-0.19127981,-0.08623152,-0.17843427,-0.12743972,-0.05298958,-0.30310854,0.20259358,-0.2904584,-0.045454547,-0.094224826,-0.06415578,-0.07106871,-0.10845768,-0.06804876,-0.045454547,-0.127114,-0.056336332,-0.2894092,0.54783046,-0.045454543,-0.08227979,-0.08995304,-0.094022274,-0.112221375,-0.117702864,-0.08604531,-0.045454547,-0.077656925,-0.16947244,-0.053821985,-0.045454547,-0.050876774,-0.23281044,-0.29357803,-0.16977534,-0.045454547,-0.10841153,-0.062202632,-0.7364772,-0.045454547,0.5411445,-0.43487698,1.5437411,0.24666932,-0.30913323,-0.2810898,-0.08127295,-0.045454543,-0.041428152,-0.045454547,-0.08963477,0.27016225,-0.10260125,-0.07573702,-0.14861731,1.6903875,-0.16555606,-0.13481893,0.0,-0.06973292,0.1859912,-0.08251828,-0.19727214,-0.21491648,0.33208388,-0.620798,-0.09053003,-1.6354334,-0.06914822,-0.07369241,-0.087317266,-0.061227385,-0.06115482,-0.4956792,-0.11158503,-0.12741643,-0.07888113,-0.29433638,-0.21999054,-0.04545454,-0.19430467,-0.045454547,-0.08629663,-0.21133478,1
-0.22547875,-0.16579056,-0.06779701,-0.07660628,-0.05666739,-0.08417187,-0.15588616,-0.19708578,-0.06326722,-0.050556514,-0.2744887,-0.07814217,0.53812236,-0.19367725,-0.2355832,-0.31136838,-0.19127981,-0.08623152,-0.17843427,-0.12743972,-0.05298958,-0.30310854,1.5672889,-0.2904584,-0.045454547,-0.094224826,-0.06415578,-0.07106871,-0.10845768,-0.06804876,-0.045454547,-0.127114,-0.056336332,-0.14003511,-0.8114096,-0.045454543,-0.08227979,-0.08995304,-0.094022274,-0.17419101,-0.117702864,-0.08604531,-0.045454547,-0.077656925,-0.16947244,-0.053821985,-0.045454547,-0.050876774,-0.23281044,-0.29357803,-0.08429727,-0.045454547,-0.10841153,-0.062202632,-0.66014504,-0.045454547,6.389469,1.8330563,1.5304054,-0.1385598,-0.30913323,0.37286407,-0.08127295,-0.045454543,-0.114262976,-0.045454547,-0.08963477,0.8303559,-0.10260125,-0.07573702,-0.14861731,-0.2226881,-0.13137199,-0.13481893,0.0,-0.06973292,0.18247592,-0.08251828,-0.19727214,-0.21491648,-0.29993078,2.0978007,-0.09053003,-0.34122303,-0.06914822,-0.07369241,-0.087317266,-0.061227385,-0.06115482,0.10634518,-0.11158503,-0.12741643,-0.07888113,-0.085306205,-0.21999054,-0.04545454,-0.19430467,-0.045454547,-0.08629663,1.2282996,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41219494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7345063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095628455,-0.54009277,0.0,0.0,0.0,0.0,-0.18299018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13772795,0.0,0.0,0.0,0.16113779,0.0,0.4926691,0.0,0.0,0.24547939,0.0,0.0,0.0,0.0,0.13232845,0.0,0.0,1.0283985,0.0,0.0,0.0,0.0,0.0025356435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6293908,0.68752545,0.0,-0.5023858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19464618,0.0,0.0,0.0,0.0,0.0,0.0,1
