methylation_gene__GENE_CDCA4,methylation_gene__GENE_S1PR2,methylation_gene__GENE_NHEDC2,methylation_gene__GENE_C18ORF10;KIAA1328,methylation_gene__GENE_FAM55C,methylation_gene__GENE_C1ORF216,methylation_gene__GENE_ERICH1,methylation_gene__GENE_FDFT1,methylation_gene__GENE_C14ORF80,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_ZNF639,methylation_gene__GENE_EFHC1,methylation_gene__GENE_CLIC4,methylation_gene__GENE_LPCAT1,methylation_gene__GENE_GOLIM4,methylation_gene__GENE_DNMT3B,methylation_gene__GENE_TRIM25,methylation_gene__GENE_SIKE1,methylation_gene__GENE_MTMR4,methylation_gene__GENE_ICA1L,methylation_gene__GENE_SLC22A4,methylation_gene__GENE_MAN2A1,methylation_gene__GENE_DNAJC18,methylation_gene__GENE_SIN3A,methylation_gene__GENE_FUCA1,methylation_gene__GENE_ZNF747,methylation_gene__GENE_TM9SF1,methylation_gene__GENE_OSBPL8,methylation_gene__GENE_USPL1,methylation_gene__GENE_HSPBP1,methylation_gene__GENE_GPRIN1,methylation_gene__GENE_BET1,methylation_gene__GENE_NEO1,rnaseq_gene__GENE_ACTL6B,methylation_gene__GENE_CYP2R1,methylation_gene__GENE_PTPN12,methylation_gene__GENE_UQCRB,methylation_gene__GENE_BLVRA,methylation_gene__GENE_APLP2,methylation_gene__GENE_CASD1,methylation_gene__GENE_NCK1,methylation_gene__GENE_ANUBL1,methylation_gene__GENE_LHX4,methylation_gene__GENE_SMARCA4,methylation_gene__GENE_DLX2,methylation_gene__GENE_LIF,methylation_gene__GENE_PRKAG2,methylation_gene__GENE_KLHL7,methylation_gene__GENE_HOMER1,methylation_gene__GENE_C3ORF59,methylation_gene__GENE_PTGES3,methylation_gene__GENE_KIAA1328;C18ORF10,methylation_gene__GENE_ITPR1,methylation_gene__GENE_MITF,methylation_gene__GENE_MDH1B;FASTKD2,methylation_gene__GENE_CLTCL1,methylation_gene__GENE_C1ORF85,methylation_gene__GENE_HACE1,methylation_gene__GENE_MAP4K4,methylation_gene__GENE_POLR1B,methylation_gene__GENE_E2F5,methylation_gene__GENE_BBX,methylation_gene__GENE_KLHL32,methylation_gene__GENE_CRIP2,methylation_gene__GENE_USF1,methylation_gene__GENE_MSRB2,methylation_gene__GENE_XKR8,methylation_gene__GENE_NEK11;ASTE1,methylation_gene__GENE_GAS2L1,methylation_gene__GENE_ACPL2,methylation_gene__GENE_LOC100329108;GCSH,methylation_gene__GENE_GALNT11,methylation_gene__GENE_TSPYL4,methylation_gene__GENE_CEP350,methylation_gene__GENE_PAPD4,methylation_gene__GENE_RCBTB2,methylation_gene__GENE_SBNO1,methylation_gene__GENE_MARCH8,methylation_gene__GENE_ZNF507,methylation_gene__GENE_SSBP2,rnaseq_gene__GENE_FAM9C,methylation_gene__GENE_CLDN7,methylation_gene__GENE_ZNF277;DOCK4,methylation_gene__GENE_RAB28,methylation_gene__GENE_ZHX2,methylation_gene__GENE_NMD3,methylation_gene__GENE_ZNF416,methylation_gene__GENE_FCHSD2,methylation_gene__GENE_UBAC2;GPR18,methylation_gene__GENE_NDUFB8,methylation_gene__GENE_TMEM67,methylation_gene__GENE_NAA20,methylation_gene__GENE_CDK11A;CDK11B,methylation_gene__GENE_HEY1,methylation_gene__GENE_UBE2Q2,methylation_gene__GENE_RFXAP,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_SH3GLB1,methylation_gene__GENE_GPT2,methylation_gene__GENE_ZCCHC9;RNU5E;RNU5D,target
-0.12004177,13.3232975,13.303864,-0.1725862,13.244162,13.229752,-0.20239934,-0.30312595,-0.13713394,-0.16974767,-0.0044078478,13.206083,13.190486,-0.21206127,13.175943,13.189957,-0.11784716,13.109321,-0.109879665,13.103163,13.065998,-0.16193607,12.97414,-0.24031839,-0.49873412,-0.21157913,-0.2778839,12.845483,-0.22691001,0.006910213,12.901857,12.713457,12.6344,-0.16482092,-0.3955277,-0.2269874,-0.20672517,12.62984,-0.10747085,11.012435,-0.2036567,5.740888,12.618468,-0.17907424,12.414654,-0.009608688,12.620902,12.38701,12.321083,12.166451,-0.47288236,-0.20691358,12.500428,12.4827585,7.3801107,12.019867,8.188323,12.447617,12.214233,3.3884258,-0.094618745,12.178109,10.447902,-0.4854827,-0.14386895,-0.17070968,-0.38504744,-0.5630671,0.0364171,-0.32183492,-0.25555706,12.207173,7.8789263,0.16448952,0.10488693,-0.080481626,-11.483662,11.943287,11.431077,12.121134,-0.09385366,-0.20975551,11.8845,-0.43605974,-0.42110977,0.15957507,-0.14614011,12.008278,-0.78695697,11.707881,11.999062,0.2071501,-0.3133789,11.440166,11.117654,11.790233,11.8550205,11.393539,11.890715,-0.26377696,1
0.034140326,-0.0643694,0.04640527,0.15407166,-0.18577757,0.01943116,-0.051409833,-0.1276772,-0.15205169,-0.014154471,-0.13139021,-0.19954145,0.12763211,0.21292707,-0.04398283,0.0018953076,-0.07652138,0.08097041,-0.047886554,-0.026432224,-0.13579194,-0.006913302,-0.35470408,0.2115988,0.46748877,-0.3054815,-0.033548996,-0.09615404,0.2721562,0.057866126,0.21350329,0.22017002,-0.4975805,-0.16482092,0.16999507,-0.34237975,0.4450021,0.11676313,-0.0736135,0.04767151,-0.4931594,0.02897624,-0.36278403,-0.2754753,0.16779657,-0.44988722,-0.10607846,-0.17392193,0.27313977,-0.27747712,-0.402363,-0.100056455,-0.10682543,-0.091594495,-0.062422827,0.13297677,0.0068194275,-0.122728325,-0.26736802,-0.08115438,0.6434427,0.02128612,-0.32978514,-0.08469872,0.09621244,-0.16868843,-0.02984269,-0.15785402,-0.07010193,0.39513245,0.00057005626,-0.16191705,-0.75631565,0.2771072,-0.13749596,0.37126097,0.28548685,0.06686415,-0.06949196,-0.105498336,-0.33781904,-0.78290796,0.5446144,0.3151896,-0.15719424,0.5903833,0.05247233,-0.017074497,0.23411103,-0.72059005,-0.2821916,11.7894335,-0.10721155,-0.2095488,0.047807567,-0.063920066,0.16341718,-0.06491744,-0.11299083,0.0438631,1
-0.014949496,-0.15841132,0.00224494,-0.016760064,-0.1766698,-0.13057348,-0.13727713,-0.020528907,0.012617966,-0.102926016,-0.14741461,0.12931094,-0.07602269,0.04105891,-0.11379156,0.019367272,-0.016084675,0.1667758,-0.13820896,-0.092332624,-0.17723048,-0.064074576,-0.040573142,0.09890818,0.05021733,-0.016356358,-0.15308404,-0.074274816,0.030084686,-0.057055067,0.08227286,0.35484958,-0.20936958,-0.16482092,0.2887578,-0.28360274,0.09923103,0.29272655,-0.27259216,0.50752175,-0.309243,-0.35161623,-0.22250307,-0.06756597,-0.09937404,0.030962238,-0.14967793,0.3671349,-0.3181717,2.1754842,-0.27602622,-0.044705715,0.09873882,0.16178563,-0.11643169,0.09873949,-0.16679697,-0.00956267,-0.16311045,0.015021963,-0.18298623,0.42634442,-0.23647945,0.09817493,-0.020517217,0.53700453,0.32551554,0.03253529,-0.10242157,-0.08662228,-0.09985876,-0.05675477,-0.30129087,-0.10375174,0.066702686,-0.2845607,-1.2815436,0.13570839,-0.01634577,-0.22987519,0.07777999,0.07870497,0.010533632,-0.25908375,0.2051868,0.30121198,0.064897284,-0.09763247,0.2556489,-0.26262248,-0.0012911056,0.34378695,-0.042517405,0.3468413,0.20058644,-0.099016614,0.02117958,-0.070809454,-0.15177836,0.7780428,0
-0.14753869,-0.26222777,-0.06419899,-0.22428884,-0.3410779,-0.15373045,-0.36166802,-0.22682965,-0.38902277,-0.22722618,-0.20446,-0.28649414,-0.27481058,-0.16893806,-0.29260623,-0.18022652,-0.19242254,-0.15338065,-0.38356796,-0.25756577,-0.31050354,-0.35380167,-0.30263695,-0.5845813,-0.43427953,-0.59741217,-0.21596573,-0.25746924,-0.18680955,-0.63997984,-0.16865622,-0.42790255,-0.31062195,-0.16482092,-0.7208213,-0.4530521,-0.472325,-0.5247521,-0.47922686,-0.5315746,-0.5361338,-0.51064,-0.21246247,-0.8685795,-0.3971935,-0.26942953,-0.3107434,-0.4534918,-0.50048697,-0.75802714,-0.14355958,-0.63634235,-0.16942513,-0.32328314,-0.46276736,-0.4408914,0.33936957,-0.2637563,-0.65759283,-0.42127448,-0.35618845,-0.6358788,-0.15839458,-0.40604243,-0.22351843,-0.5541867,-0.39864066,-0.9925729,-0.57144254,-0.26498997,-0.299529,-0.5420962,-0.44632798,4.8694487,-0.33893323,-0.4502024,0.3469223,-0.3740349,-0.8293392,0.17550804,-0.33781904,-0.6066969,-0.8142829,-0.87999886,-0.30817735,8.529096,-0.3983348,-0.26504838,-0.83263016,-0.78277886,-0.06208034,-0.4322706,-0.759759,-0.23919027,-0.29026282,-0.26422796,-0.056183696,-0.84732676,-0.34999543,-0.4463936,0
-0.17411953,-0.13886184,0.04730532,0.08579744,-0.022441747,-0.018675398,-0.12508215,-0.06996856,0.17612208,-0.14446141,-0.040985003,0.19876671,0.22860333,0.01227336,-0.18482186,-0.101191886,-0.053940274,-0.062495477,-0.038433902,-0.07589634,-0.049993258,-0.07171308,-0.01507026,-0.06894638,-0.27971172,0.2696118,-0.004567351,-0.005796782,0.113606654,-0.23067182,-0.16861297,0.28180683,-0.4289345,0.38436288,0.113281436,0.105355136,0.3931381,0.07132559,-0.11216676,0.3009943,-0.3599219,0.06962216,0.36271676,0.418204,0.5832701,0.3468576,-0.19918379,0.048605625,0.08103576,0.7265568,-0.05078825,0.1754981,0.07093238,0.2960085,-0.19048502,-0.05940628,-0.3797922,-0.33253473,0.4762981,0.3207061,0.027754318,-0.41081867,-0.12738629,0.15353711,0.09751904,0.6977168,0.41760617,0.903368,-0.6063301,-0.26245084,-0.21908197,0.025302697,-0.49128792,0.38008907,-0.16378273,-0.41229287,-0.022403104,0.27572384,-0.12237576,-0.20411097,-0.13163605,0.46200624,-0.0128702,-0.05282035,0.07419068,0.120988116,0.5138138,-0.14457482,0.47356775,0.0003041668,-0.2122496,0.21436535,0.09697965,-0.3572564,-0.20048112,-0.09912597,-0.24310447,-0.33423567,-0.09080986,-0.18543135,1
-0.1626833,-0.15508454,-0.142356,-0.13632998,-0.21451145,-0.14002128,-0.23386939,0.16909413,-0.17030519,-0.36510438,-0.22276698,-0.12506472,-0.34440926,-0.20228565,-0.13636662,-0.10016458,-0.25494656,-0.45550254,-0.353798,-0.19850639,0.060453948,-0.1640726,-0.28078598,-0.46715933,-0.43821102,-0.28870738,0.30887944,-0.29503852,-0.2573992,-0.03785413,0.005583913,-0.46937475,-0.40800303,-0.16482092,-0.5621578,0.18889003,-0.27217445,-0.25400227,-0.3133454,-0.36729026,-0.23706383,-0.41770205,-0.07234527,-0.32136,0.15750475,-0.19227673,-0.25072357,-0.41126853,0.07371762,-0.273495,-0.517995,-0.33636236,-0.38620853,-0.05941364,-0.73497784,-0.29327744,-0.2450813,-0.44322306,-0.29924926,-0.4803123,10.864831,0.22818632,-0.3797784,-0.41059664,-0.52466226,-0.55624264,0.2671745,-0.20096754,0.0013274414,-0.30833462,-0.39938074,-0.15063633,-0.45416063,-0.545716,-0.81393963,-0.39571586,0.5583527,-0.72411394,-0.015677853,-0.26666793,-0.33781904,0.08317583,-0.35174397,-0.57004887,-0.31288072,-0.3964675,-0.50662977,-0.24531828,0.1056497,-0.58835566,-0.2146532,-0.358724,-0.24454612,-0.5848587,0.20909072,-0.1568851,-0.41264918,2.1354454,-0.30218253,-0.5101531,1
-0.10159918,-0.05237059,0.030964877,0.09852124,0.15594964,-0.23928528,0.25998694,-0.15999824,0.15070035,0.2494658,-0.19303045,0.23954353,-0.118652925,-0.2872798,0.13590118,-0.09953312,-0.055798367,-0.20431706,-0.04799471,-0.13118294,0.016467424,0.02337449,0.38574207,-0.10557542,-0.08947752,-0.26482418,0.7128749,0.029183466,11.028923,0.0070095146,-0.09682938,-0.25671512,0.27328768,-0.16482092,-0.05869385,0.14828272,-0.5166119,-0.15272968,-0.18725918,0.04017805,0.6411295,0.042906865,0.00839599,-0.14904751,-0.1191314,0.22672515,-0.15007882,-0.19523071,0.15513013,0.24683112,-0.1534252,-0.1290412,-0.14677268,-0.06295399,-0.2454483,-0.05668583,-0.35639304,-0.08561959,0.6080021,-0.004902332,-0.08854573,-0.46942687,-0.018245356,0.20847586,-0.16485432,12.099977,0.15269358,0.646943,0.5382757,-0.23466662,-0.08084535,0.25119984,0.6211819,0.331423,0.43560615,0.7662997,0.21211974,0.11678114,-0.16937071,-0.18951692,0.08676972,0.2340024,0.5245091,0.081758924,-0.077416904,0.24946609,0.16771154,-0.1865478,0.17598723,0.1575259,0.09678129,0.29525706,0.34840903,0.6460955,-0.18579654,-0.053942125,-0.14651403,-0.23549475,-0.106907,0.41814828,1
-0.15140028,-0.11250881,-0.16166012,-0.09135008,-0.008373966,-0.24194047,0.12267213,-0.07091388,-0.25471053,-0.19885142,-0.24071205,0.04541067,0.0148011,-0.21665578,-0.11233376,-0.083190255,-0.11047002,-0.2837848,-0.20281455,-0.1640215,-0.1866082,-0.15131263,0.37931755,-0.13371839,-0.017497238,11.734289,-0.16111897,-0.22872753,-0.29760686,-0.30429503,-0.2468136,-0.2770809,0.052768692,-0.16482092,-0.46121582,5.3451567,-0.29688507,-0.1911927,-0.23322889,-0.31059447,0.13046342,0.022573119,0.1829362,-0.20122917,0.11872704,-0.013539754,-0.04346967,-0.6730181,0.6197201,0.15310557,0.24467288,-0.100535974,-0.22316787,-0.032538764,0.15675972,0.11626773,-0.32878575,0.028677346,0.523021,0.06889569,0.18453698,-0.06864285,-0.16145524,-0.3838057,-0.55146044,0.69918174,-0.36474502,0.30040637,-0.4116747,-0.42819163,0.12995605,0.0350986,-0.25581512,0.47115728,-0.3106483,-0.025524609,-0.052485276,-0.2938469,0.05755937,-0.24558303,-0.33781904,-0.09289225,-0.33067232,1.0271922,-0.37706277,0.12669964,-0.31024945,-0.28990176,0.6294842,-0.104636215,-0.29191875,-0.35868174,-0.046467192,-0.5240632,-0.08612827,-0.20545836,-0.0074738064,-0.29115468,-0.23447736,-0.48504144,1
-0.060011964,-0.23276329,-0.2159557,-0.2928488,0.054747503,-0.08005213,-0.24608283,-0.23736346,-0.3135792,-0.19070289,-0.05395922,0.015360827,-0.26072568,-0.27830353,-0.1329515,-0.15601413,13.14347,-0.27502793,-0.2181062,0.022354709,-0.2506782,-0.2815921,-0.22701398,-0.329222,-0.35865387,-0.4213565,-0.27261528,-0.36295348,-0.12372261,-0.3995294,-0.19598538,-0.3781894,-0.45376402,0.46071267,-0.40458047,-0.4373035,0.20567402,-0.41970864,-0.3316284,-0.41557932,-0.8727718,-0.04474417,-0.31790975,-0.7461153,0.47835553,-0.0495189,-0.1927011,-0.53216636,-0.53867805,-0.66624725,-0.38213992,-0.24889603,-0.35914633,-0.10925464,-0.31892005,-0.20940438,-0.19134328,-0.29357105,-0.38202065,-0.4741095,-0.21529572,-0.5199332,0.23123774,-0.34961826,-0.2421265,-0.2537355,-0.45428008,-0.12695661,-0.036968984,-0.29490277,12.198358,-0.03614954,0.3657402,-0.15852812,-0.5457056,-1.032917,-0.11068622,-0.44977832,-0.87355673,-0.255962,0.65895855,-0.25378376,-0.3797558,-0.5665093,-0.16718692,-0.2291808,-0.44194466,-0.11038684,-1.5473841,-0.5552046,-0.078546025,-0.20003729,-0.34034944,0.5575059,-0.54091394,-0.22786896,-0.07195277,-0.52462727,-0.084974684,-0.48687196,1
-0.17129277,-0.12167242,-0.134249,-0.036332645,-0.12903799,-0.30998585,-0.15792347,-0.23228022,-0.14339563,-0.11234824,-0.25938934,-0.10123645,-0.055803984,-0.28556618,-0.24523832,-0.1583976,-0.09548026,-0.12298569,0.20864597,0.057488292,-0.33448064,-0.3682542,-0.48678833,-0.3662577,-0.46737164,-0.32307234,-0.27039397,-0.09038178,0.15101579,-0.34821963,-0.3870678,0.0231873,-0.13326831,-0.16482092,-0.26223573,-0.53366584,0.28834492,-0.005366781,-0.299567,-0.2983143,-0.47006577,-0.2939065,-0.20239185,-0.31015286,-0.25053954,-0.11186915,-0.22623213,-0.7679718,-0.6883022,-0.30145842,-0.056233775,-0.49274644,-0.35918358,-0.1928964,-0.4252108,-0.17697252,-0.26310724,-0.119601764,-0.4225308,-0.5528621,-0.6330481,-0.1824513,0.1244451,-0.69153464,-0.4584265,-0.270778,-0.3094285,-0.041629568,-0.3678616,-0.3538312,-0.31624433,-0.37482035,-0.42564029,-0.5509775,-0.64961946,-0.3160492,-0.43780875,-0.2297772,-0.65402144,0.20877351,7.038388,-0.297065,-0.08609166,1.4230965,0.07408739,-0.36736292,-0.6251237,-0.0057145446,-2.331887,-0.59977454,-0.14598496,-0.38251764,-0.48716408,-0.49419308,-0.5734644,-0.3241862,-0.32233235,-0.5344414,0.023307923,-0.17566006,1
-0.08197517,-0.20338131,-0.19088328,-0.122183934,0.013579995,-0.24678682,-0.26439977,-0.20914164,-0.21082884,-0.26833335,-0.09172787,-0.38359788,-0.20783927,-0.1877764,-0.17084032,-0.07129771,-0.26396313,-0.22212663,-0.43810076,-0.26025262,-0.23998283,-0.2833372,-0.19080183,-0.20506044,-0.21537545,-0.5270183,-0.29842138,-0.078719616,-0.22862414,-0.6055236,-0.26240236,-0.41686022,-0.3381462,-0.16482092,-0.4569583,-0.37399933,0.26469216,0.56187725,12.71067,-0.502389,-0.43166822,-0.3501877,0.12986167,-0.6408691,-0.40721998,-0.51280504,-0.2612222,-0.40261173,-0.28782654,-0.5577462,-0.19916604,-0.5162895,-0.29985645,-0.51799417,-0.0314961,-0.24411486,-0.3322804,-0.34500274,0.07685701,-0.29347885,-0.1853845,-0.50704587,-0.21122876,-0.46503127,12.173408,-0.050559577,-0.2804934,-0.6556797,-0.1214321,-0.07110855,-0.5353404,-0.46739617,-0.25662994,-0.24309947,-0.25752628,-0.47053123,-0.6480204,-0.19061063,-0.5693865,-0.17399617,-0.33781904,-0.18729948,-0.14650151,-0.49125522,0.4558077,7.8497915,-0.28836802,-0.20653996,0.089510635,-0.77738816,-0.33824542,-0.23082604,-0.33986136,-0.5629235,-0.18184578,-0.16427727,-0.2903394,-0.3218703,-0.16864929,-0.44619772,1
0.048252206,-0.088255554,-0.04578152,-0.11808788,-0.09104136,-0.062415197,0.023460235,-0.10699169,0.016706822,-0.11087751,0.008908158,-0.26262024,0.05781136,0.015384959,-0.13619794,0.008562314,-0.05321598,-0.24447724,-0.016262557,-0.05847264,0.12043858,0.036818594,0.059968207,0.36727095,0.10358605,0.62374747,0.093979396,-0.059777495,0.5259221,-0.47888514,-0.21384549,-0.07832176,0.1769479,-0.16482092,-0.13087834,0.17278811,0.11202015,-0.3218483,0.060085256,-0.27421322,0.45509514,-0.113498285,-0.12392963,0.19277821,-0.33896172,-0.008253851,0.43399423,0.37619922,0.15038425,0.018352656,0.12729429,0.10220373,-0.11937581,0.06501481,0.38500628,-0.20419092,-0.15815996,-0.01219802,0.4719537,0.111263804,-0.20083997,0.21892266,-0.3597827,-0.2541954,-0.35440347,-0.33976266,-0.40262526,-0.5024336,0.8088817,-0.0007056783,0.5469102,-0.19436397,0.043152705,-0.056375094,0.801758,-0.29797778,-0.0418742,-0.28653947,0.51955444,-0.06006076,-0.33781904,0.3860671,0.037753806,0.005158483,-0.057793655,0.17258951,-0.385068,0.10855235,0.7322008,0.5110959,-0.1118672,-0.44370562,0.25244743,-0.18328167,-0.16244096,0.03894479,0.0653947,0.16223627,0.0041608852,-0.35025766,0
0.009625253,-0.083345756,-0.07955411,0.1215854,0.18677373,-0.095791064,-0.15888332,0.015423196,-0.07919501,0.03099327,0.040993053,-0.11520439,-0.034635797,0.20571065,0.16614135,-0.010556651,-0.08472594,0.40591958,-0.041639946,-0.12152923,-0.18397623,-0.031115383,0.06489864,-0.02008783,-0.15732884,-0.18622033,-0.009200267,-0.06944811,0.08527519,-0.18664937,-0.19699848,-0.24084845,0.74864775,12.805467,-0.074573636,-0.26069105,-0.008692011,0.1105015,-0.14568767,-0.26211312,0.22535853,-0.329434,0.16742627,-0.5018365,-0.24374044,0.37399825,0.08885873,-0.34582365,0.27419016,0.16051072,1.0095185,-0.19286188,-0.204364,-0.011853631,-0.091298506,-0.31617913,-0.05758558,-0.15422997,0.3594203,-0.25207853,-0.17867573,-0.17375004,-0.36968264,-0.3940122,-0.29247296,-0.19428754,-0.38033485,-0.7053749,0.117273174,0.22372095,0.4447392,0.12627834,0.483771,0.3780542,-0.05621718,0.79197145,-1.6287394,-0.30297327,-0.10158102,0.0058097886,3.655015,2.1036751,0.099753246,1.3767045,-0.14606528,-0.17366165,-0.49358696,0.07714859,-0.11507691,0.58800393,-0.123142324,-0.2944392,0.11806224,0.2858859,-0.5041407,0.0047024814,0.12008079,-0.46797085,-0.12797365,0.00081049395,1
-0.08002291,-0.16538702,0.03657223,-0.17182305,-0.17724556,-0.20828497,0.041194424,-0.15935105,-0.2527662,-0.12474612,-0.29911026,-0.28695467,-0.115861304,0.12039701,-0.10268358,-0.014859231,-0.32802895,-0.1335582,-0.13643725,-0.025251765,-0.2615823,-0.30212355,-0.38774782,0.31094828,-0.15024439,-0.25768074,12.945785,-0.060505584,-0.35778663,-0.37387156,0.0023471783,0.020451603,0.0363212,-0.16482092,-0.3746243,-0.3579306,-0.20961905,-0.53947955,0.20329785,-0.21702734,-0.276986,-0.2705934,-0.0006658561,-0.5839763,-0.4793653,0.106932305,-0.35180452,-0.22778684,-0.42464453,-0.5762767,0.12794946,-0.22689553,-0.15120329,-0.3266137,-0.28952113,-0.23528147,-0.24712144,-0.33711752,-0.2685474,-0.5483279,-0.2698195,0.019302504,-0.26006225,-0.21100774,-0.3342795,-0.31330988,-0.24567343,-0.33696285,-0.047861505,-0.08901052,-0.28534225,-0.34289065,-0.53136426,-0.24530388,-0.09503101,-0.12466401,0.6847112,-0.5193127,-0.31762198,-0.2452196,0.06404688,0.19764,-0.44858018,-0.3954594,-0.29501796,-0.45138994,0.05747834,-0.22782074,0.13312182,0.6592633,-0.10406653,-0.18382843,0.23828399,0.123239495,-0.16788377,-0.2229142,0.007942301,-0.15476607,-0.24671747,0.046820622,1
-0.09996548,-0.11475496,-0.28656122,-0.21232933,-0.09054316,-0.21493734,-0.2806303,-0.24981773,-0.1483016,-0.24415496,-0.16243082,-0.21023272,-0.05108144,-0.25848866,-0.20498493,-0.1462998,-0.20161043,-0.3155266,-0.18150285,-0.29942295,-0.10601537,-0.31471696,-0.098358214,-0.1976806,-0.18951747,0.09896565,-0.23500094,-0.4101579,-0.3601548,0.05116901,0.124550894,-0.22186731,-0.56658506,-0.16482092,-0.36838073,-0.38519764,-0.42001534,-0.25875172,-0.43338946,-0.15086067,-0.0992175,2.532315,-0.45658904,-0.3645876,-0.19496551,-0.14004017,-0.09319003,-0.13138527,-0.12593766,-0.43187395,0.42655605,0.0006782253,-0.14128418,-0.13352768,4.5077786,-0.29631793,1.5270345,-0.2312229,-0.66558385,-0.34233388,-0.09688843,-0.02003212,-0.16888797,-0.18128483,-0.14356732,-0.66475254,-0.35308883,-0.53686565,-0.2487655,0.1267083,-0.24308573,-0.24757612,0.57733524,-0.4096106,-0.11485521,1.0785614,0.31927186,0.0704071,-0.36830333,-0.32891315,-0.33781904,-0.44841427,-0.004718374,-0.6821323,-0.706784,-0.63909954,-0.53910065,-0.13715461,0.22054389,-0.61148226,-0.07152736,-0.39124715,-0.2537637,0.087032884,0.019937277,-0.17566857,-0.25210297,-0.37245372,-0.19252002,-0.09848564,1
-0.0011498071,0.079762354,-0.10540884,0.00035596165,-0.14039499,-0.21817385,-0.14154363,-0.19038714,-0.2973305,0.08566025,0.03742726,-0.019569963,-0.15435506,-0.044057693,-0.111766055,-0.07566695,0.009418253,0.08919483,0.04641314,-0.2077219,0.3815497,0.2653439,0.0041436926,0.093859285,0.16396861,0.74102616,-0.28762388,-0.263665,-0.045756083,0.42342564,-0.014654079,-0.114768915,-0.17814519,-0.16482092,-0.25327876,0.13674526,0.041777033,0.052958153,0.03644364,-0.13674267,0.36715207,-0.11583679,-0.41584882,-0.18172105,-0.2754854,-0.111097686,0.31366903,0.00025402807,-0.0416184,-0.12894571,-0.23686777,0.13806029,0.015826548,-0.2840073,-0.27840033,3.4634423,-0.070250645,-0.003653321,-0.020982802,-0.0069237575,0.6042149,-0.24820039,0.024922779,-0.25555384,0.43434787,-0.0033134343,-0.3920648,0.4115728,12.174969,0.1504417,-0.4184031,-0.15929766,-0.29573846,0.8106219,0.08024683,-0.37313148,-1.5672079,0.38206106,0.33503804,0.16816328,7.030771,0.30950844,-0.26700085,-0.09231,-0.030172905,-0.21293141,0.043274574,0.063675895,-1.6858048,-0.26430023,-0.16483748,-0.4357082,-0.33483842,0.4191445,-0.35563323,-0.20638852,0.163645,-0.11085338,-0.06763259,0.13752541,1
0.019184241,-0.0290332,-0.027547445,-0.00086272415,0.015776673,-0.066270605,0.10771345,-0.11433138,-0.010896797,-0.17817804,-0.12217155,-0.048558973,0.15489577,13.17002,-0.07170885,-0.0052955016,-0.04191471,-0.07393458,-0.12707068,-0.09602564,-0.16795047,-0.1446323,0.16451222,-0.035199393,-0.22483882,0.1099317,-0.180184,-0.21926804,-0.36929396,0.38810644,-0.14021929,0.14001068,0.26378876,-0.16482092,0.31199747,-0.04377543,12.659283,0.28369287,0.07514445,6.2653813,0.0055866307,-0.1789797,-0.15640025,0.12534925,-0.13141154,0.09383092,-0.03196737,0.6661509,-0.061321452,-0.1545849,-0.09173427,0.5939309,-0.111862086,0.2562075,9.030079,0.040433187,0.07200402,0.14218067,0.30325305,0.272481,-0.32791045,0.20955156,-0.12579902,0.34371427,0.039709486,0.09891669,-0.28623977,-0.34230226,-0.09297882,-0.16120364,-0.017797569,0.089893535,0.24378312,0.035747815,-0.13892992,0.003318486,-0.21512157,0.39357513,0.2226459,-0.19975045,-0.33781904,-0.1840845,0.058784824,2.5070596,10.444259,0.4016544,-0.26782653,-0.15784118,0.16124514,0.23212616,0.07060762,0.71254665,0.07898225,0.13645172,-0.26593733,-0.013713176,0.048025757,-0.20994003,-0.070458144,0.44834512,1
-0.101883635,-0.13153279,-0.17179523,-0.12113197,-0.35096955,0.08850919,-0.0352623,-0.15678123,-0.4424903,-0.2226212,-0.23193568,-0.20117246,-0.024991276,-0.28187516,-0.047226895,-0.16114534,-0.12873837,0.26792368,-0.050515942,-0.17496428,-0.13691236,-0.021094507,-0.10746309,-0.25074074,-0.032143295,-0.3718631,-0.07430942,-0.5893316,-0.20541765,-0.30464834,-0.026368856,-0.17691705,-0.105492786,-0.16482092,-0.49082434,-0.1544034,-0.2563673,-0.40891156,-0.07491564,-0.44882432,0.059467647,-0.11982404,-0.19685632,-0.7237328,-0.60447085,-0.3094032,-0.22526087,-0.31916434,-0.4421593,-0.16094343,-0.37199274,-0.1714416,-0.28344586,-0.43615967,-0.04077721,-0.2272717,-0.38035026,-0.08659065,-0.2692437,-0.45470515,-0.5521275,-0.49075907,-0.25604203,-0.02707991,-0.17107633,-0.24931674,-0.35098013,0.63610107,-0.21979643,-0.26482138,0.11550904,-0.22375314,-0.3609813,-0.25829163,0.1484541,0.5782706,-0.041533876,-0.6117661,2.934479,-0.44625792,-0.07923874,-0.21718745,-0.390508,0.15814474,-0.23940831,-1.0260274,-0.39080802,-0.33038095,-0.48236924,-0.96743613,-0.28424418,-0.5608223,-0.1662415,-0.3483312,-0.21417901,-0.2504444,-0.36747572,0.05839505,-0.049513955,-0.6165344,1
