rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_MS4A5,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_SNAR-I,rnaseq_gene__GENE_OR2W1,methylation_gene__GENE_MAP3K11,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_HIC1,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_CCRN4L,rnaseq_gene__GENE_CT47A1,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_IQCC,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_ZNF787,methylation_gene__GENE_ARL13B,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_SREBF2,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_PXMP3,methylation_gene__GENE_RPLP2,methylation_gene__GENE_ATP5E,methylation_gene__GENE_TP53I11,rnaseq_gene__GENE_DEFA5,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_TOR1A,methylation_gene__GENE_FADS1;MIR1908,methylation_gene__GENE_C10ORF32,rnaseq_gene__GENE_C15ORF43,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_PLEKHJ1;SF3A2,rnaseq_gene__GENE_PTH,rnaseq_gene__GENE_CFC1B,methylation_gene__GENE_RASA1,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_USP14,methylation_gene__GENE_FOXC1,methylation_gene__GENE_ZNF672,methylation_gene__GENE_NLRX1,methylation_gene__GENE_GGCT,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_NT5C,cnv_log2__GENE_CACNB1,cnv_log2__GENE_STAC2,cnv_log2__GENE_ARL5C,cnv_log2__GENE_RPL19,cnv_log2__GENE_PLXDC1,methylation_gene__GENE_HERPUD2,methylation_gene__GENE_ACADM,methylation_gene__GENE_KRTCAP2;TRIM46,methylation_gene__GENE_DNAJC25;DNAJC25-GNG10,rnaseq_gene__GENE_SSX3,methylation_gene__GENE_ENO2,methylation_gene__GENE_CWF19L2,rnaseq_gene__GENE_LGALS14,methylation_gene__GENE_UNG,methylation_gene__GENE_RAB40B,rnaseq_gene__GENE_DEFB110,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_EIF6,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_ZCCHC11,cnv_log2__GENE_MIR6779,cnv_log2__GENE_LASP1,cnv_log2__GENE_LINC00672,cnv_log2__GENE_PSMB3,cnv_log2__GENE_MIR4734,cnv_log2__GENE_MIR4726,cnv_log2__GENE_C17ORF98,cnv_log2__GENE_C17ORF96,cnv_log2__GENE_PCGF2,cnv_log2__GENE_RPL23,cnv_log2__GENE_SNORA21,cnv_log2__GENE_MLLT6,cnv_log2__GENE_PIP4K2B,cnv_log2__GENE_CWC25,cnv_log2__GENE_CISD3,cnv_log2__GENE_MIR4727,methylation_gene__GENE_NIPA1,methylation_gene__GENE_LACE1,methylation_gene__GENE_AK7,methylation_gene__GENE_ERP29;TMEM116,methylation_gene__GENE_HIST1H3H,rnaseq_gene__GENE_KRT28,cnv_log2__GENE_LRRC37A11P,cnv_log2__GENE_FBXO47,cnv_log2__GENE_RDM1P5,methylation_gene__GENE_SYPL1,methylation_gene__GENE_NEIL3,rnaseq_gene__GENE_OTOR,methylation_gene__GENE_ARG2,target
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.014757961,-0.06121572,-0.07577963,-0.21797541,0.98412716,0.09069368,-0.2232188,-0.052885056,0.39111352,0.6446471,0.32923594,-0.059945107,-0.077757016,0.18170229,0.06958695,0.8228489,-0.1547675,0.27640182,0.056880694,0.07474725,0.32561365,0.5793785,-0.05999517,0.04888144,0.124843895,0.37890273,-0.115279995,0.8954189,-0.0687741,0.59405,-0.14671578,0.33081737,0.5106974,-0.15906872,-0.12754409,-0.00089115766,-0.11409981,0.86667156,-0.08950543,-0.22925687,0.3095882,-0.13438453,0.35392275,0.009029532,-1.27486,-1.27486,-1.27486,-1.27486,-1.27486,0.020161042,0.10510191,-0.248209,0.09732554,-0.1779356,0.48741895,0.13564609,-0.19943407,0.4094541,4.121698,-0.05913073,0.25074264,0.82445484,0.0423214,0.3734606,-1.429106,-1.429106,-1.429106,-1.4290926,-1.4290926,-1.4290926,-1.4290926,-1.4290926,-1.4290926,-1.4290926,-1.4290926,-1.4290926,-1.4290926,-1.4290926,-1.4290926,-1.4290926,0.8890245,1.1490142,0.5966649,0.4764319,0.5786878,-0.14486007,-1.4226395,-1.4226395,-1.4226395,1.0643959,0.66288596,-0.16934597,-0.04045788,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.046999823,-0.06121572,-0.07577963,-0.05035811,-0.076208994,0.024667863,-0.042362217,-0.052885056,0.45498177,0.39312455,0.06616617,-0.059945107,0.080263555,-0.009944397,0.19556719,0.12154579,-0.15386306,0.44613355,0.18263853,0.34827313,0.03123606,0.33865947,0.40118834,0.40449172,0.31404546,-0.13364081,-0.115279995,0.18050273,-0.093167715,-0.11869239,-0.14671578,0.48001337,0.09404627,-0.15906872,-0.12754409,0.001903408,-0.11409981,0.69341546,0.32743785,0.39092666,0.6259331,0.31447557,0.41675606,0.09247443,0.8710886,0.8710886,0.8710886,0.8710886,0.8710886,-0.014654453,0.030987324,-0.2582923,0.5917414,-0.1779356,0.04891423,0.31341386,-0.19943407,0.26945922,1.4670734,-0.05913073,-0.090279125,0.2039124,0.057229817,0.92280096,1.0267212,1.0267212,1.0267212,1.0267341,1.0267341,1.0267341,1.0267341,1.0267341,1.0267341,1.0267341,1.0267341,1.0267341,1.0267341,1.0267341,1.0267341,1.0267341,9.505413,0.7802571,0.4414436,0.27652878,0.2511028,-0.14486007,1.0102137,1.0102137,1.0102137,0.73679316,0.28024027,-0.16934597,0.59248984,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22912736,0.0,0.0,-0.27285913,0.0,-0.17322299,-0.06981312,0.0,-0.4482229,0.08460842,-0.7220002,0.0,-0.5229768,-0.31567344,0.20847867,-0.03529996,-0.7303123,-0.3591024,-0.4095231,-0.5768421,-0.54518944,-0.6287989,-0.66287893,-0.4513136,-0.051143456,0.0,0.0,-0.4957175,-0.062189285,-0.48368758,0.0,0.10911974,-0.6339119,0.0,0.0,-0.24414025,0.0,0.15057574,-0.21464936,-0.7118214,-0.8946263,-0.60490036,-0.81750727,0.24672934,-0.16335349,-0.16335349,-0.16335349,-0.16335349,-0.16335349,-0.5383278,-0.0009967627,-0.14285976,0.35307726,0.0,-0.5303483,0.36065075,0.0,-0.35798568,-0.4191582,0.0,-0.60131735,-0.9166148,-0.29451963,-0.9410275,-0.1570961,-0.1570961,-0.1570961,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.5623257,-0.6895778,-0.5067049,-0.52568406,-0.99864,0.0,-0.16252905,-0.16252905,-0.16252905,-0.47473678,-0.2736961,0.0,-0.3434505,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.13001733,-0.06121572,-0.07577963,-0.43263555,-0.076208994,-0.35131785,-0.066377826,-0.052885056,-0.4670349,-0.15356667,-0.57935625,-0.059945107,-0.16836701,-0.31609893,-0.19837233,-0.051729366,-0.31077057,-0.5799087,-0.44679728,-0.55248654,-0.5528092,-0.7500119,-0.5979485,-0.23513475,-0.0827014,0.47062817,-0.115279995,-0.4662967,-0.124955215,-0.18454315,1.5440404,-0.30498326,-0.47456226,-0.15906872,1.5260643,-0.7262981,-0.11409981,-0.21854036,-0.5250532,-0.5877822,-0.8948277,-0.7944843,-0.9865647,-0.1314395,0.14490433,0.14490433,0.14490433,0.14490433,0.14490433,-0.6073244,-0.070175044,-0.11733717,-0.18331225,-0.1779356,-0.35803992,-0.8513692,0.79140866,-0.78479165,-0.6980857,-0.05913073,-0.6120516,-0.12731709,-0.3413124,-0.92721784,0.19567467,0.19567467,0.19567467,0.19568774,0.19568774,0.19568774,0.19568774,0.19568774,0.19568774,0.19568774,0.19568774,0.19568774,0.19568774,0.19568774,0.19568774,0.19568774,-0.44471174,-0.5057424,-0.48392937,-0.41546863,-0.77325356,-0.14486007,0.18694158,0.18694158,0.18694158,-0.586593,-1.0711714,-0.16934597,-0.754709,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.19543424,-0.06121572,-0.07577963,-0.25112194,-0.076208994,-0.48818663,0.08326205,-0.052885056,-0.28353965,0.036474913,-0.5870467,-0.059945107,-0.36230686,2.8339672,0.056869056,0.30243737,-0.5568445,-0.19081932,-0.69723946,-0.5362728,-0.8291697,-0.5118543,-0.5675368,-0.2599199,-0.043199364,-0.13364081,-0.115279995,-0.65169525,14.533784,-0.3326829,-0.14671578,20.33217,-0.8825441,-0.15906872,-0.12754409,-0.5685683,-0.11409981,-0.034464147,-0.53227663,-0.726813,-0.79206026,-0.41435203,-0.9577268,-0.40602788,-0.16335349,-0.16335349,-0.16335349,-0.16335349,-0.16335349,-0.32001704,0.11328388,7.242656,-0.061335277,-0.1779356,3.9424608,0.19186462,-0.19943407,-0.4941643,19.18477,-0.05913073,-0.32337677,-0.31913775,-0.07375587,-0.6403097,-0.1570961,-0.1570961,-0.1570961,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.74516946,-0.75929785,-0.82108486,-0.426559,-0.7081514,-0.14486007,-0.16252905,-0.16252905,-0.16252905,-0.31715605,-0.73982245,-0.16934597,-0.9268724,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,22.649546,-0.044065263,-0.044065263,0.09731755,-0.06121572,-0.07577963,0.26187512,-0.076208994,0.21343642,-0.1115016,-0.052885056,0.24992041,-0.3458491,0.44931334,-0.059945107,0.06898321,1.1740503,-0.03192963,-0.18766852,1.0964884,0.15432881,0.354342,0.32455257,0.41748375,0.45302674,0.34391305,0.3476595,-0.22260077,-0.13364081,-0.115279995,0.2544976,-0.06169905,4.950808,1.9545916,0.043372963,0.43217614,1.2172341,-0.12754409,0.32156244,1.4967643,-0.5512187,-0.04429183,0.17299666,-0.11543891,2.2909203,0.18526214,-0.15940024,-0.5071795,-0.5071795,-0.5071795,-0.5071795,-0.5071795,16.292341,-0.08615068,-0.1262253,0.56839776,-0.1779356,-0.23651703,0.42972252,-0.19943407,0.3334558,0.10826942,-0.05913073,0.47502092,1.0137304,-0.077983,0.19100067,-0.55057114,-0.55057114,-0.55057114,-0.5505579,-0.5505579,-0.5505579,-0.5505579,-0.5505579,-0.5505579,-0.5505579,-0.5505579,-0.5505579,-0.5505579,-0.5505579,-0.5505579,-0.5505579,0.5704444,0.78095007,0.9360356,0.34554574,0.1644391,0.7432651,-0.55232316,-0.55232316,-0.55232316,0.45982644,2.3223436,-0.16934597,0.57866323,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,0.09470384,-0.06121572,-0.07577963,-0.31665996,-0.076208994,-0.1776236,-0.17759414,-0.052885056,-0.10604952,-0.29146394,-0.23971258,-0.059945107,0.31016856,-0.15690587,-0.13609688,0.782181,-0.4334992,-0.12396503,-0.6013431,-0.49964342,-0.36038184,-0.13870794,0.2392356,-0.08058386,0.21408206,-0.13364081,-0.115279995,-0.38471764,-0.12457399,-0.2892507,-0.14671578,0.058356,0.017987683,-0.15906872,-0.12754409,-0.25037807,1.8796668,-0.028194852,-0.35165203,0.18139589,0.05881058,-0.41931742,0.09607654,0.8717898,-0.021080645,-0.021080645,-0.021080645,-0.021080645,-0.021080645,-0.023321899,-0.084243864,-0.0872007,-0.025358817,-0.1779356,0.23408328,-0.08642609,-0.19943407,-0.18971734,0.11117575,-0.05913073,-0.2414685,-0.13754424,-0.0005116547,-0.24165078,0.0057211784,0.0057211784,0.0057211784,0.0057342937,0.0057342937,0.0057342937,0.0057342937,0.0057342937,0.0057342937,0.0057342937,0.0057342937,0.0057342937,0.0057342937,0.0057342937,0.0057342937,0.0057342937,-0.14971851,-0.039193828,-0.103100985,-0.11070126,0.10905359,-0.14486007,-0.0012349203,-0.0012349203,-0.0012349203,0.060240395,0.16262932,-0.16934597,-0.70953953,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.079200976,-0.06121572,-0.07577963,-0.25149146,-0.076208994,-0.23043832,-0.0997033,-0.052885056,-0.1590376,0.31394088,-0.056526158,-0.059945107,-0.087633274,-0.071958475,-0.12439642,-0.30753654,0.015433229,-0.44249517,-0.037938673,0.11581056,-0.42538187,-0.16562237,-0.122511946,0.17138968,-0.098563306,-0.13364081,-0.115279995,-0.14026262,-0.108039506,-0.24461882,-0.14671578,-0.091010995,-0.100847945,-0.15906872,-0.12754409,-0.5810062,-0.11409981,0.161234,-0.3857844,-0.46577176,-0.15067218,0.47201467,-0.37352654,-0.50432307,-0.5723879,-0.5723879,-0.5723879,-0.5723879,-0.5723879,-0.26675934,0.061677855,-0.14113578,-0.26641423,-0.1779356,-0.12238964,0.007556365,-0.19943407,-0.23780659,-0.27659905,-0.05913073,-0.38520947,-0.5027746,-0.13628641,-0.6554509,-0.62519574,-0.62519574,-0.62519574,-0.6251825,-0.6251825,-0.6251825,-0.6251825,-0.6251825,-0.6251825,-0.6251825,-0.6251825,-0.6251825,-0.6251825,-0.6251825,-0.6251825,-0.6251825,-0.4106691,-0.48196495,-0.3351591,-0.2665771,-0.2586975,-0.14486007,-0.6262497,-0.6262497,-0.6262497,-0.2579304,-0.41677734,-0.16934597,-0.39526835,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,0.0028052388,-0.06121572,-0.07577963,-0.25304338,-0.076208994,-0.32303765,-0.12113415,-0.052885056,-0.21728617,0.022029076,-0.35543925,-0.059945107,-0.22261223,0.16337676,0.46267998,1.1363206,-0.050484944,-0.00018640205,-0.1520186,-0.40213543,-0.023827782,20.954342,0.11518958,-0.106814414,-0.15190792,-0.13364081,-0.115279995,-0.30474472,0.23637876,-0.17538868,-0.14671578,-0.041913543,-0.41483408,-0.15906872,-0.12754409,-0.21929844,-0.11409981,-0.19275539,-0.062528364,0.47152555,0.57310647,-0.59190714,-0.024075253,-0.43761086,0.43834203,0.43834203,0.43834203,0.43834203,0.43834203,-0.1343806,-0.021367267,0.14506806,0.33768046,-0.1779356,0.17509575,0.4591112,-0.19943407,-0.14320666,0.24184516,-0.05913073,-0.60924107,-0.2616881,-0.28749198,-0.36876902,0.53148526,0.53148526,0.53148526,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,-0.3348588,-0.28525633,-0.66836673,-0.14994866,0.008727093,-0.14486007,0.5196107,0.5196107,0.5196107,-0.25325173,-0.5006924,-0.16934597,0.03152555,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,0.1793072,-0.06121572,-0.07577963,1.6824647,-0.076208994,0.680281,0.36157408,-0.052885056,-0.23699287,21.614855,-0.015494708,-0.059945107,0.11032164,0.29963312,-0.271475,0.5021036,20.901516,-0.11649131,20.786922,0.3748308,20.829605,1.0327361,0.80226517,0.6630339,-0.026285069,-0.13364081,-0.115279995,0.73008156,0.27607018,-0.0104899695,-0.14671578,0.7444571,20.205177,-0.15906872,-0.12754409,20.352156,-0.11409981,2.2354298,0.01626513,2.052327,-0.25384682,0.22868328,20.128162,0.39103043,-0.19595769,-0.19595769,-0.19595769,-0.19595769,-0.19595769,1.190492,-0.11434143,0.51126194,-0.5979491,-0.1779356,-0.11255623,-0.69651616,-0.19943407,8.664283,0.82288426,-0.05913073,19.675495,19.336277,-0.15634452,0.061257925,-0.19440839,-0.19440839,-0.19440839,-0.19439523,-0.19439523,-0.19439523,-0.19439523,-0.19439523,-0.19439523,-0.19439523,-0.19439523,-0.19439523,-0.19439523,-0.19439523,-0.19439523,-0.19439523,0.75201833,0.18114588,1.6241812,0.21266955,0.3444106,-0.14486007,-0.19949229,-0.19949229,-0.19949229,18.866245,-0.3198121,-0.16934597,18.679472,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.047100335,-0.06121572,-0.07577963,-0.10715142,-0.076208994,0.32725722,-0.07061049,-0.052885056,0.0847507,-0.37428325,0.24366236,-0.059945107,-0.10332778,0.07476988,0.33197507,-0.27353016,0.750854,0.04546465,-0.39257866,0.17582777,0.14886144,0.11599847,0.26846874,0.17528749,-0.18427056,-0.13364081,-0.115279995,0.61924464,-0.13662271,-0.20367193,-0.14671578,0.13283269,0.008015698,-0.15906872,-0.12754409,0.4209829,-0.11409981,-0.17792872,0.38580984,-0.29512691,-0.40331256,0.24367729,0.3564989,0.3636723,-0.15149741,-0.15149741,-0.15149741,-0.15149741,-0.15149741,0.3897223,-0.22487418,-0.30029207,0.4202959,-0.1779356,-0.5949735,0.3049926,-0.19943407,-0.20194358,0.5042948,-0.05913073,0.46254528,0.3599296,-0.32643715,0.670941,-0.14352798,-0.14352798,-0.14352798,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,0.1676121,0.57625914,0.4115136,0.02916391,-0.10939385,-0.14486007,-0.14908788,-0.14908788,-0.14908788,-0.14582695,0.1102283,-0.16934597,-0.72330195,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.09415527,-0.06121572,-0.07577963,0.34132013,-0.076208994,0.22094922,-0.13078938,-0.052885056,0.0014846503,-0.2909134,-0.1463288,-0.059945107,-0.034181383,-0.060176436,0.22264858,-0.3550892,0.28959143,-0.3825226,0.2539952,0.27368894,-0.02887674,-0.30933243,-0.13615735,-0.13231957,-0.18016897,-0.13364081,-0.115279995,0.18390682,-0.12792449,-0.16218506,-0.14671578,-0.2195644,0.20321403,-0.15906872,-0.12754409,0.07801902,-0.11409981,-0.6332618,-0.41015777,-0.21613342,-0.3233363,-0.2145411,-0.2813417,-0.2783853,-0.19002964,-0.19002964,-0.19002964,-0.19002964,-0.19002964,-0.42819807,-0.12968409,-0.00031019756,-0.8134248,-0.1779356,-0.64719063,-0.2680066,-0.19943407,-0.2885098,-0.15371257,-0.05913073,0.25862512,0.031157987,-0.42644125,-0.15232721,-0.18762434,-0.18762434,-0.18762434,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,-0.18761118,0.09555047,-0.37045082,-0.10845513,-0.14781423,0.13820022,-0.14486007,-0.1927717,-0.1927717,-0.1927717,-0.28961378,0.12863459,-0.16934597,0.21851464,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.14147516,-0.06121572,-0.07577963,-0.0584378,-0.076208994,0.9102097,-0.084117085,-0.052885056,0.2780666,0.21132497,0.9980819,-0.059945107,0.40841764,0.20335357,0.09159971,-0.13611151,0.31015897,1.0561893,-0.41121984,20.776049,0.25204372,-0.11990098,-0.27337167,0.22246546,-0.118022844,-0.13364081,-0.115279995,1.2222717,-0.1368513,-0.25133893,-0.14671578,-0.11463319,0.38978294,-0.15906872,-0.12754409,0.356034,-0.11409981,0.69502735,0.12587127,0.64876914,-0.07914244,0.2662163,0.20976399,0.2872298,-0.22263382,-0.22263382,-0.22263382,-0.22263382,-0.22263382,0.34617257,-0.1620104,4.396065,0.09582796,-0.1779356,-0.31166276,0.50355893,-0.19943407,0.13925824,0.8592028,-0.05913073,0.44892958,0.080656484,-0.19439726,0.3400257,-0.22493662,-0.22493662,-0.22493662,-0.22492348,-0.22492348,-0.22492348,-0.22492348,-0.22492348,-0.22492348,-0.22492348,-0.22492348,-0.22492348,-0.22492348,-0.22492348,-0.22492348,-0.22492348,0.6962256,19.428562,1.3378099,0.5657076,-0.03128407,-0.14486007,-0.22973494,-0.22973494,-0.22973494,0.52263373,0.93377,-0.16934597,1.2912362,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.1656979,-0.06121572,-0.07577963,-0.048207097,-0.076208994,0.22054657,-0.037099097,-0.052885056,-0.046494126,-0.041269936,0.24300231,-0.059945107,0.03143939,-0.11104898,0.20107037,-0.18205035,-0.027453482,0.29637158,-0.47950733,-0.0104145175,0.13161324,-0.41838777,-0.58347374,-0.4135291,-0.31153664,-0.13364081,-0.115279995,-0.25632942,-0.100356676,0.028500514,-0.14671578,-0.26823124,0.18166797,1.0354908,-0.12754409,-0.21785791,-0.11409981,-0.4139457,0.5440636,-0.5011906,-0.25949603,-0.11913359,-0.30490533,0.10107529,-0.13667732,-0.13667732,-0.13667732,-0.13667732,-0.13667732,-0.70465606,-0.16304669,-0.07843698,-0.35202825,-0.1779356,0.05798539,0.017244274,-0.19943407,-0.1623218,-0.3608592,-0.05913073,0.14874959,-0.28699297,-0.46106684,-0.4169613,-0.12656786,-0.12656786,-0.12656786,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.06507433,0.03511543,-0.17260462,-0.017517203,-0.35242954,-0.14486007,-0.1322864,-0.1322864,-0.1322864,-0.31675422,-0.0049180933,-0.16934597,0.18358181,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.1279594,-0.06121572,-0.07577963,-0.007554542,-0.076208994,-0.07206545,-0.089192815,-0.052885056,0.2306499,-0.08502891,0.25808057,-0.059945107,-0.1800485,0.6397401,0.19800985,-0.28179044,0.02504217,0.041199453,0.30814487,0.25601923,-0.050648697,0.067547105,20.645065,0.0532589,-0.18252482,-0.13364081,-0.115279995,0.051351123,-0.108847596,-0.16377912,-0.14671578,0.30158728,0.11509193,-0.15906872,-0.12754409,0.38593024,-0.11409981,0.35311532,0.20318708,-0.32847303,-0.0679545,0.57615924,-0.10629982,0.42480904,-0.23152588,-0.23152588,-0.23152588,-0.23152588,-0.23152588,0.2648034,0.06683204,2.283171,0.3061036,1.0076113,-0.5959759,0.6578132,-0.19943407,-0.2496538,0.010967521,-0.05913073,0.6689232,0.37142044,-0.28813335,-0.04474868,-0.23511271,-0.23511271,-0.23511271,-0.23509955,-0.23509955,-0.23509955,-0.23509955,-0.23509955,-0.23509955,-0.23509955,-0.23509955,-0.23509955,-0.23509955,-0.23509955,-0.23509955,-0.23509955,0.429594,0.20515795,0.9795464,-0.07925316,0.32008368,-0.14486007,-0.23981582,-0.23981582,-0.23981582,0.9365125,0.27328748,-0.16934597,0.3584011,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,0.027559832,-0.06121572,-0.07577963,-0.013669549,-0.076208994,-0.27796194,0.19126564,-0.052885056,0.84026736,0.51042145,21.379553,-0.059945107,21.31923,0.4967559,-1.1833055,1.1604048,0.69573647,1.2595096,0.20775764,1.0668172,1.9413896,0.45057994,0.9878662,0.31938323,-0.057668813,0.52282405,-0.115279995,20.326765,0.67041147,-0.12985058,-0.14671578,0.66981655,0.60544586,1.0439893,-0.12754409,0.7325657,-0.11409981,1.8379027,0.42784968,0.15382439,0.044537902,0.61756235,-0.098016724,1.8053923,-0.13074929,-0.13074929,-0.13074929,-0.13074929,-0.13074929,1.1358954,3.2541943,0.5976349,-2.6032453,-0.1779356,-0.23468468,-2.2845428,-0.19943407,-0.09354121,0.7971889,-0.05913073,0.22446705,2.3899717,-0.056318365,0.6041409,-0.119783804,-0.119783804,-0.119783804,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,1.3580091,0.24770042,1.8723694,11.299712,-0.024780262,-0.14486007,-0.12556581,-0.12556581,-0.12556581,1.6622806,0.43846884,-0.16934597,0.9291347,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.18596102,-0.06121572,-0.07577963,22.157906,-0.076208994,0.0011804498,-0.040665373,-0.052885056,0.4125132,0.7179226,0.8580157,-0.059945107,1.2817456,0.256811,-0.37327784,0.027412891,2.1688054,0.48531115,3.7657528,0.4458479,-0.05909186,0.27590463,1.8819149,0.12867448,-0.26084468,-0.13364081,-0.115279995,0.11109771,-0.10111207,-0.09560056,-0.14671578,1.1429211,0.21643281,-0.15906872,-0.12754409,-0.2914586,-0.11409981,19.906042,1.0874975,-0.4602426,0.98048526,0.5677701,-0.1544026,1.133607,-0.13964134,-0.13964134,-0.13964134,-0.13964134,-0.13964134,-0.2902475,0.2581083,3.9922576,-18.729582,-0.1779356,10.143081,0.5530988,-0.19943407,0.1442212,0.034648303,-0.05913073,0.57302815,0.3235898,-0.21635143,1.5664035,-0.12995988,-0.12995988,-0.12995988,-0.12994674,-0.12994674,-0.12994674,-0.12994674,-0.12994674,-0.12994674,-0.12994674,-0.12994674,-0.12994674,-0.12994674,-0.12994674,-0.12994674,-0.12994674,0.50610906,0.09966447,19.343979,-0.057461407,0.10788374,-0.14486007,-0.1356467,-0.1356467,-0.1356467,0.43302023,2.1488957,-0.16934597,1.0347958,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044334494,-0.06121572,-0.07577963,0.53067446,-0.076208994,0.21001181,-0.12772195,-0.052885056,0.2706751,-0.15060945,1.2071201,-0.059945107,-0.013128243,0.35915965,0.14908046,-0.077478625,0.9844722,0.29307368,-0.088562965,0.7834097,0.45770055,0.24848306,0.20935532,0.24915645,0.11355183,-0.13364081,-0.115279995,1.2631001,-0.030639788,0.29997462,-0.14671578,-0.2565375,0.16463402,-0.15906872,-0.12754409,0.59795475,-0.11409981,0.15264168,0.09910386,-0.08437601,0.37502623,0.7720786,-0.22172639,0.47496718,-0.3560146,-0.3560146,-0.3560146,-0.3560146,-0.3560146,-0.2569922,-0.07592422,-0.27088144,0.86864555,1.2068262,-0.026292756,0.47917026,-0.19943407,-0.091100186,0.6479069,-0.05913073,0.33363852,1.2061398,0.7435093,0.9498777,-0.3775778,-0.3775778,-0.3775778,-0.3775646,-0.3775646,-0.3775646,-0.3775646,-0.3775646,-0.3775646,-0.3775646,-0.3775646,-0.3775646,-0.3775646,-0.3775646,-0.3775646,-0.3775646,0.39000398,0.59139025,0.9568136,0.12274542,0.49289367,-0.14486007,-0.3809482,-0.3809482,-0.3809482,1.8837887,0.5320672,-0.16934597,0.4518137,1
