rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_CT47A10,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_MT4,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_MYT1L-AS1,rnaseq_gene__GENE_CT47A11,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_ZMYND19,rnaseq_gene__GENE_SCARNA11,rnaseq_gene__GENE_PSKH2,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_RBMY2EP,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_CETN1,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_SLC2A12,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_TEX13A,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_CRYGD,methylation_gene__GENE_ADC,methylation_gene__GENE_ZNF764,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_CCNG1,rnaseq_gene__GENE_TECRL,rnaseq_gene__GENE_GOLGA8F,rnaseq_gene__GENE_SCARNA8,methylation_gene__GENE_TMEM63A,methylation_gene__GENE_NES,rnaseq_gene__GENE_OR5AC2,methylation_gene__GENE_SHBG;SAT2,methylation_gene__GENE_U2AF1,methylation_gene__GENE_DDX11,methylation_gene__GENE_DND1,rnaseq_gene__GENE_RNASE9,methylation_gene__GENE_MCFD2,rnaseq_gene__GENE_OR8B12,methylation_gene__GENE_FADS1;MIR1908,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_C19ORF24,rnaseq_gene__GENE_HPVC1,rnaseq_gene__GENE_GPR32,methylation_gene__GENE_NT5C3L,methylation_gene__GENE_UBE2T,rnaseq_gene__GENE_CCDC105,rnaseq_gene__GENE_OR4F5,rnaseq_gene__GENE_F9,rnaseq_gene__GENE_CXORF66,cnv_log2__GENE_RLIM,methylation_gene__GENE_MIR219-1;RING1,cnv_log2__GENE_JPX,cnv_log2__GENE_MIR374C,cnv_log2__GENE_ZCCHC13,cnv_log2__GENE_MIR374A,cnv_log2__GENE_MIR421,cnv_log2__GENE_SLC16A2,cnv_log2__GENE_MIR545,cnv_log2__GENE_MIR374B,cnv_log2__GENE_FTX,cnv_log2__GENE_KIAA2022,rnaseq_gene__GENE_TAAR8,rnaseq_gene__GENE_FAM9A,methylation_gene__GENE_POLR2J2,rnaseq_gene__GENE_IL3,rnaseq_gene__GENE_OR52A5,methylation_gene__GENE_CCNB1,rnaseq_gene__GENE_DUSP21,rnaseq_gene__GENE_RNASE11,rnaseq_gene__GENE_KRTAP10-12,methylation_gene__GENE_PDHX;APIP,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_OR4F4,rnaseq_gene__GENE_OR5H14,methylation_gene__GENE_ZNF785,rnaseq_gene__GENE_TMEM174,rnaseq_gene__GENE_WFDC9,methylation_gene__GENE_YAP1,rnaseq_gene__GENE_TCP10,methylation_gene__GENE_ZC3H13,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_GYPA,rnaseq_gene__GENE_MAGEB3,methylation_gene__GENE_HMHA1,methylation_gene__GENE_PKN3,methylation_gene__GENE_SPSB3;NUBP2,target
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,22.538898,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,-0.012390788,-0.22899504,-0.086499214,-0.10144153,0.026068443,-0.13055657,20.884535,-0.07620693,-0.0843408,-0.24616036,-0.24346872,-0.1006545,-0.104859196,-0.124300115,-0.4677678,-0.70358545,-0.33514914,-0.19949698,-0.09187428,-0.10746877,-0.07551869,-0.505304,-0.20859429,-0.082131,-0.26269853,-0.18734325,0.45379046,0.41893128,-0.09052918,-0.13409045,-0.113286406,18.751705,-0.06097022,-0.3951321,-0.09131542,-0.19521156,-0.22784069,-0.40694147,-0.07777694,-0.111529574,-0.16356814,-0.08460147,-0.06043523,-0.16650155,-0.0580049,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.062563956,-0.05494259,-0.12829776,-0.21009833,-0.39460567,-0.16054243,-0.095991835,-0.24994054,-0.119156815,-0.10883868,-0.097908616,-0.1344657,-0.13281175,-0.080184266,-0.10747062,-0.07120374,-0.22120216,-0.14965495,-0.07853914,-0.12537496,-0.18129501,-0.26435176,-0.14480719,-0.29331535,-0.1763773,-0.08595404,-0.11602493,-0.16399442,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,-0.7017502,-0.48459253,-0.086499214,-0.10144153,-0.5988204,-0.13055657,-0.064649016,-0.07620693,-0.0843408,-0.54505175,-0.8819354,-0.1006545,-0.104859196,20.070574,-0.9327096,-0.8714194,0.04532196,-0.5280829,-0.09187428,19.472635,-0.07551869,-1.0189341,5.769082,-0.082131,-1.0877243,-1.2972316,-1.0009322,1.4196906,-0.09052918,-0.32112744,-0.113286406,-0.3286728,-0.06097022,-0.37464085,-0.09131542,-0.19521156,-0.80989784,-0.95525616,-0.07777694,17.725122,-0.16356814,-0.08460147,-0.16410224,-0.31837213,-0.16154648,-0.16821902,-0.16821902,-0.16821902,-0.16821902,-0.16821902,-0.16821902,-0.16821902,-0.16584906,-0.1580356,-0.12829776,-0.21009833,-1.457306,-0.16054243,-0.095991835,0.12834242,-0.119156815,-0.10883868,-0.097908616,-1.4212534,-0.13281175,-0.080184266,16.851917,18.325617,-0.5561146,-0.14965495,-0.07853914,-0.7839785,-0.18129501,-1.5105221,-0.14480719,-0.29331535,-0.1763773,-0.5434771,16.600355,-0.6749015,0
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,-0.73618966,0.5485537,-0.086499214,-0.10144153,-0.09984216,-0.13055657,-0.064649016,-0.07620693,-0.0843408,-0.5102886,-0.66261774,-0.1006545,0.3994389,-0.124300115,-0.9206087,-0.8222765,-0.25998533,0.3351146,-0.09187428,-0.10746877,-0.07551869,-0.481462,-0.38717467,-0.082131,-0.83560777,-1.1142545,-0.7745809,0.66133785,-0.09052918,-0.288962,-0.113286406,-0.394413,-0.06097022,-0.2750063,-0.09131542,-0.19521156,-0.69787985,-0.9445934,-0.07777694,1.960171,-0.16356814,-0.08460147,-0.029335126,-0.16097593,-0.026942424,-0.03390126,-0.03390126,-0.03390126,-0.03390126,-0.03390126,-0.03390126,-0.03390126,-0.03157843,-0.024014685,-0.12829776,-0.21009833,-0.8335749,-0.16054243,-0.095991835,-0.16451669,-0.119156815,-0.10883868,-0.097908616,-1.2237794,-0.13281175,-0.080184266,-0.10747062,-0.07120374,-0.69541985,1.5503428,-0.07853914,-0.7865573,0.7003602,-1.14541,-0.14480719,-0.29331535,-0.1763773,-0.4991136,-0.7457526,-0.6839498,0
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,22.538897,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,0.19377291,0.5201392,-0.086499214,-0.10144153,0.7214837,-0.13055657,-0.064649016,-0.07620693,-0.0843408,0.31498265,0.56704533,-0.1006545,-0.104859196,-0.124300115,0.12238716,0.12627004,0.24647768,0.85065126,-0.09187428,-0.10746877,-0.07551869,1.4022853,0.14111826,-0.082131,0.53139645,0.42499036,0.67708015,-18.329964,-0.09052918,0.08246277,-0.113286406,0.48741937,19.19131,0.14132367,-0.09131542,-0.19521156,0.83013254,0.730736,-0.07777694,-0.111529574,-0.16356814,-0.08460147,-0.0742575,1.1849505,-0.07181045,-0.07867385,-0.07867385,-0.07867385,-0.07867385,-0.07867385,-0.07867385,-0.07867385,-0.0763353,-0.06868833,-0.12829776,-0.21009833,0.8302333,-0.16054243,-0.095991835,-0.09822785,-0.119156815,-0.10883868,-0.097908616,0.84964806,-0.13281175,-0.080184266,-0.10747062,-0.07120374,0.3748531,-0.14965495,-0.07853914,1.6627582,-0.18129501,1.1275568,-0.14480719,-0.29331535,2.9160006,-0.07336583,0.5879249,0.98316735,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,-0.016784074,-0.029132875,-0.086499214,-0.10144153,0.3263068,-0.13055657,-0.064649016,-0.07620693,-0.0843408,-0.04566406,-0.08886397,-0.1006545,-0.104859196,-0.124300115,0.3930845,-0.14109714,-0.36529383,0.09096961,-0.09187428,-0.10746877,-0.07551869,-0.0076165143,0.6630425,-0.082131,-0.046131007,0.54007745,0.066669494,0.11009217,-0.09052918,0.108995415,-0.113286406,-0.12746659,-0.06097022,0.06272631,-0.09131542,-0.19521156,-0.011651779,-0.08679581,-0.07777694,-0.111529574,-0.16356814,-0.08460147,-0.10190204,0.24034856,-0.09942153,-0.106226206,-0.106226206,-0.106226206,-0.106226206,-0.106226206,-0.106226206,-0.106226206,-0.10387799,-0.0961798,-0.12829776,-0.21009833,-0.0049988925,-0.16054243,-0.095991835,0.15586841,-0.119156815,-0.10883868,-0.097908616,-0.37824038,-0.13281175,-0.080184266,-0.10747062,-0.07120374,0.20570762,-0.14965495,-0.07853914,0.05054855,-0.18129501,0.013169041,-0.14480719,1.8950682,-0.1763773,0.6052787,-0.344668,-0.09448121,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,0.3459824,0.48463935,-0.086499214,-0.10144153,0.53255254,-0.13055657,-0.064649016,-0.07620693,-0.0843408,0.05907559,0.05949996,-0.1006545,-0.104859196,-0.124300115,-0.18686752,-0.22325271,-0.18723723,0.12832135,-0.09187428,1.6179907,-0.07551869,0.32234234,0.18513599,-0.082131,0.29814184,0.5104901,0.11993797,-1.2224362,-0.09052918,-0.9240031,-0.113286406,-0.3378024,-0.06097022,0.48417103,-0.09131542,-0.19521156,-0.0300729,0.049587082,-0.07777694,-0.111529574,-0.16356814,-0.08460147,-0.043157395,-0.46702012,-0.04074797,-0.04767744,-0.04767744,-0.04767744,-0.04767744,-0.04767744,-0.04767744,-0.04767744,-0.045349773,-0.03776042,-0.12829776,-0.21009833,0.03407084,-0.16054243,-0.095991835,-0.71696883,-0.119156815,-0.10883868,-0.097908616,0.86319274,-0.13281175,-0.080184266,-0.10747062,-0.07120374,-0.027302563,1.8619463,-0.07853914,0.21166147,-0.18129501,0.40919265,0.42985815,-0.29331535,-0.1763773,-0.017627236,0.5029064,0.23072642,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,22.5389,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,0.05994077,0.43187663,-0.086499214,-0.10144153,0.66510713,-0.13055657,-0.064649016,-0.07620693,-0.0843408,0.46558464,-0.34500384,-0.1006545,-0.104859196,-0.124300115,0.28445184,0.1288386,-0.257337,0.16649039,-0.09187428,-0.10746877,-0.07551869,0.8915682,0.1968479,-0.082131,1.2806814,0.25528726,0.057965122,-1.8303828,-0.09052918,-0.3788817,-0.113286406,0.094452955,-0.06097022,-0.20535024,-0.09131542,-0.19521156,0.44605556,-0.122922614,-0.07777694,-0.111529574,-0.16356814,-0.08460147,0.02940952,0.40860978,0.031731144,0.02464751,0.02464751,0.02464751,0.02464751,0.02464751,0.02464751,0.02464751,0.026949797,0.0344047,-0.12829776,-0.21009833,0.5084318,-0.16054243,-0.095991835,-0.5511407,-0.119156815,-0.10883868,-0.097908616,0.7643995,-0.13281175,-0.080184266,-0.10747062,-0.07120374,0.087180145,-0.14965495,-0.07853914,0.12434647,1.278393,-0.23428287,-0.14480719,15.437991,-0.1763773,0.071317986,-0.048448067,0.7178215,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,14.309947,-0.06263095,-0.06268985,-0.07051628,-0.042685866,0.20396878,-0.086499214,-0.10144153,0.12637337,-0.13055657,-0.064649016,-0.07620693,-0.0843408,-0.09273221,-0.16133659,-0.1006545,-0.104859196,-0.124300115,0.19570355,0.019001445,-0.20874932,-0.3746325,-0.09187428,-0.10746877,-0.07551869,1.0063454,0.27612466,-0.082131,0.19083324,0.3901962,0.26867634,-0.1090623,-0.09052918,0.18996845,6.9630766,-0.20625067,-0.06097022,-0.29325962,-0.09131542,-0.19521156,-0.07208868,-0.27006304,-0.07777694,-0.111529574,-0.16356814,-0.08460147,0.4544443,-0.96930546,0.45625168,0.44826508,0.44826508,0.44826508,0.44826508,0.44826508,0.44826508,0.44826508,0.4504187,0.4570861,-0.12829776,-0.21009833,0.40252784,-0.16054243,-0.095991835,-0.5900174,-0.119156815,-0.10883868,-0.097908616,-0.4063302,-0.13281175,-0.080184266,-0.10747062,-0.07120374,0.5320914,-0.14965495,-0.07853914,-0.19741699,1.9430177,0.18097293,-0.14480719,-0.29331535,-0.1763773,-0.0413923,0.23412041,0.102015376,0
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,0.4564122,1.1537514,-0.086499214,-0.10144153,0.47644338,-0.13055657,-0.064649016,-0.07620693,-0.0843408,0.6088385,0.5736985,-0.1006545,-0.104859196,-0.124300115,2.7791684,0.55681175,0.12607175,0.19723186,-0.09187428,-0.10746877,-0.07551869,0.19914675,16.868341,-0.082131,0.4979992,0.42780387,0.55939335,0.43956187,-0.09052918,1.170236,-0.113286406,0.5790079,-0.06097022,-0.15442757,-0.09131542,-0.19521156,0.23004816,0.6140813,-0.07777694,-0.111529574,-0.16356814,-0.08460147,-0.13991328,4.2664733,-0.13738678,-0.14411071,-0.14411071,-0.14411071,-0.14411071,-0.14411071,-0.14411071,-0.14411071,-0.1417492,-0.13398057,-0.12829776,-0.21009833,0.0021164396,-0.16054243,-0.095991835,-0.17399766,-0.119156815,-0.10883868,-0.097908616,0.9594666,-0.13281175,-0.080184266,-0.10747062,-0.07120374,0.8231583,-0.14965495,-0.07853914,1.2838053,-0.18129501,0.5569,-0.14480719,-0.29331535,-0.1763773,0.36844805,0.84768015,0.9374139,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,22.538898,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,9.641123,-0.081706926,0.07660796,-0.086499214,-0.10144153,0.19059841,-0.13055657,-0.064649016,-0.07620693,-0.0843408,-0.054233704,-0.17616111,-0.1006545,-0.104859196,-0.124300115,0.47244182,0.35618377,-0.09046075,-0.07891637,-0.09187428,-0.10746877,-0.07551869,0.06561765,-0.1852291,-0.082131,-0.049446065,0.3305796,-0.27349988,-0.28313074,-0.09052918,0.20839643,-0.113286406,-0.046494734,-0.06097022,-0.1744,-0.09131542,-0.19521156,0.07209335,-0.16255717,-0.07777694,-0.111529574,-0.16356814,-0.08460147,-0.0016905906,-0.79793566,0.0006686628,-0.0063489014,-0.0063489014,-0.0063489014,-0.0063489014,-0.0063489014,-0.0063489014,-0.0063489014,-0.0040357374,0.0034767857,-0.12829776,-0.21009833,0.23711252,3.3781266,-0.095991835,0.13691272,-0.119156815,-0.10883868,-0.097908616,-0.09015651,-0.13281175,6.574632,-0.10747062,-0.07120374,-0.31489617,-0.14965495,-0.07853914,-0.6391935,-0.18129501,0.1981297,-0.14480719,-0.29331535,14.620757,0.13635285,-0.12114046,-0.05782768,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,0.09633526,-0.32814214,-0.086499214,-0.10144153,-0.24052551,-0.13055657,-0.064649016,-0.07620693,-0.0843408,-0.19700648,-0.22675972,-0.1006545,-0.104859196,-0.124300115,-0.1735687,-0.01745267,-0.15540145,-0.2529955,-0.09187428,-0.10746877,-0.07551869,-0.23764896,-0.023314022,-0.082131,-0.16214295,-0.4887594,-0.36486158,0.075026795,-0.09052918,-0.124339655,-0.113286406,0.11039955,-0.06097022,-0.20575018,-0.09131542,-0.19521156,-0.23017365,-0.1937201,-0.07777694,-0.111529574,-0.16356814,-0.08460147,-0.8655824,-1.0820162,-0.86217785,-0.8673601,-0.8673601,-0.8673601,-0.8673601,-0.8673601,-0.8673601,-0.8673601,-0.86474484,-0.8556317,-0.12829776,-0.21009833,0.035188474,4.851252,-0.095991835,0.69945556,-0.119156815,-0.10883868,-0.097908616,-0.02694948,-0.13281175,-0.080184266,-0.10747062,-0.07120374,-0.16960889,-0.14965495,-0.07853914,-0.2135014,-0.18129501,-0.30875584,-0.14480719,-0.29331535,-0.1763773,0.035871428,-0.14297149,-0.066382356,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,-0.04997186,0.2426257,-0.086499214,-0.10144153,0.62372065,-0.13055657,-0.064649016,-0.07620693,-0.0843408,-0.012997486,0.37895492,-0.1006545,-0.104859196,-0.124300115,0.15181646,0.06794666,-0.3182041,0.014669817,-0.09187428,-0.10746877,-0.07551869,0.28165346,-0.31559846,-0.082131,-0.5641191,0.25831348,0.19658619,0.4300892,-0.09052918,-0.83922744,-0.113286406,-0.3424692,-0.06097022,-0.33399987,-0.09131542,2.8141744,-0.15481167,0.032759365,-0.07777694,-0.111529574,-0.16356814,-0.08460147,12.583486,-1.0646434,12.570618,12.536864,12.536864,12.536864,12.536864,12.536864,12.536864,12.536864,12.534775,12.5189705,-0.12829776,-0.21009833,0.15456955,-0.16054243,-0.095991835,0.3994639,-0.119156815,-0.10883868,-0.097908616,0.7541947,-0.13281175,-0.080184266,-0.10747062,-0.07120374,0.4003793,-0.14965495,-0.07853914,-0.034783266,-0.18129501,0.3362033,-0.14480719,-0.29331535,-0.1763773,-0.07721164,0.13324326,0.6255563,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,0.18320197,0.05014725,-0.086499214,-0.10144153,0.4244965,-0.13055657,-0.064649016,-0.07620693,-0.0843408,0.3962312,0.2710127,-0.1006545,-0.104859196,-0.124300115,0.4432053,0.81086236,-0.03136818,0.38172665,-0.09187428,-0.10746877,16.12067,0.17666076,0.51221305,-0.082131,-0.43613443,0.26702392,0.35111636,0.058568045,-0.09052918,0.26965708,15.081725,0.25992715,-0.06097022,-0.2618833,-0.09131542,-0.19521156,0.0070733414,-0.038993176,-0.07777694,-0.111529574,-0.16356814,-0.08460147,0.16417664,-0.34099573,0.1663352,0.15896526,0.15896526,0.15896526,0.15896526,0.15896526,0.15896526,0.15896526,0.16122042,0.16842563,-0.12829776,-0.21009833,0.57716674,-0.16054243,-0.095991835,0.1084698,16.70023,-0.10883868,-0.097908616,0.34516463,-0.13281175,-0.080184266,-0.10747062,-0.07120374,0.23779659,-0.14965495,-0.07853914,0.42243898,-0.18129501,0.75738436,-0.14480719,-0.29331535,-0.1763773,-0.07891275,0.47495413,0.1884048,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,15.251882,6.8345704,-0.07051628,-0.78335273,-0.5265994,-0.086499214,-0.10144153,-0.6113434,-0.13055657,-0.064649016,-0.07620693,-0.0843408,-0.5739998,-0.8738069,-0.1006545,-0.104859196,-0.124300115,-0.8897922,-0.87048763,-0.32285792,-0.69716704,-0.09187428,-0.10746877,-0.07551869,-1.4650172,-0.26575926,-0.082131,-1.0111656,-1.214352,-0.9130957,1.0462915,-0.09052918,-0.35011703,-0.113286406,-0.2584813,-0.06097022,-0.3981924,-0.09131542,-0.19521156,-0.73031926,8.5074,-0.07777694,-0.111529574,-0.16356814,-0.08460147,-0.032790694,-0.33886093,-0.030393811,-0.037345305,-0.037345305,-0.037345305,-0.037345305,-0.037345305,-0.037345305,-0.037345305,-0.035021264,-0.02745112,-0.12829776,-0.21009833,-1.3693402,-0.16054243,-0.095991835,-0.296363,-0.119156815,-0.10883868,-0.097908616,-1.3185258,-0.13281175,-0.080184266,-0.10747062,-0.07120374,-0.9864653,-0.14965495,-0.07853914,-0.7554832,-0.18129501,-1.3543872,-0.14480719,-0.29331535,-0.1763773,-0.67534643,-0.8851073,-0.6375701,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,-0.74346125,-1.069147,-0.086499214,-0.10144153,-0.6913901,-0.13055657,-0.064649016,-0.07620693,-0.0843408,-0.7082245,-0.88764095,-0.1006545,-0.104859196,-0.124300115,-1.0334343,-0.9650779,0.016943363,-0.77254164,-0.09187428,-0.10746877,-0.07551869,-1.1464827,-0.17625378,-0.082131,-1.0092815,-1.2163197,18.770525,1.2406656,-0.09052918,-0.46634725,-0.113286406,-0.37364095,-0.06097022,-0.35521424,-0.09131542,-0.19521156,-0.8313032,-0.9516874,-0.07777694,-0.111529574,-0.16356814,-0.08460147,12.583486,-0.57485914,12.570618,12.536864,12.536864,12.536864,12.536864,12.536864,12.536864,12.536864,12.534775,12.5189705,-0.12829776,-0.21009833,-1.0384749,3.7073002,-0.095991835,0.22664511,-0.119156815,-0.10883868,5.347667,-1.416235,-0.13281175,-0.080184266,-0.10747062,-0.07120374,-0.92465484,-0.14965495,-0.07853914,-1.283808,-0.18129501,-1.3637451,-0.14480719,-0.29331535,-0.1763773,-0.9348936,-1.0794339,-0.6051725,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,-0.29540816,0.34944695,13.29383,-0.10144153,0.21472575,-0.13055657,-0.064649016,-0.07620693,-0.0843408,0.082219966,0.21549799,-0.1006545,-0.104859196,-0.124300115,0.19118401,0.09853165,-0.1664653,0.33579764,-0.09187428,-0.10746877,-0.07551869,0.1080041,2.036876,-0.082131,0.4194344,0.16863891,0.5568973,-0.14086731,9.191144,1.4527575,-0.113286406,1.1237329,-0.06097022,0.38355586,12.2286825,-0.19521156,-0.061375577,0.48153454,-0.07777694,-0.111529574,-0.16356814,-0.08460147,0.02940952,0.36253917,0.031731144,0.02464751,0.02464751,0.02464751,0.02464751,0.02464751,0.02464751,0.02464751,0.026949797,0.0344047,-0.12829776,-0.21009833,0.29926565,-0.16054243,-0.095991835,-0.80660456,-0.119156815,-0.10883868,-0.097908616,0.27760407,-0.13281175,-0.080184266,-0.10747062,-0.07120374,0.041181866,-0.14965495,-0.07853914,0.38328144,-0.18129501,0.90455383,-0.14480719,-0.29331535,-0.1763773,-0.3496699,0.36752313,0.32595438,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.059154127,-0.06100211,-0.06199895,-0.06239218,-0.06263095,-0.06268985,-0.07051628,0.21209203,-0.02629535,-0.086499214,-0.10144153,0.08876829,5.295363,-0.064649016,20.299316,-0.0843408,0.12375342,0.12675647,-0.1006545,-0.104859196,-0.124300115,-0.13538097,-0.48405597,-0.11046604,0.008976991,-0.09187428,-0.10746877,-0.07551869,0.22464979,-0.11609834,-0.082131,0.18255179,0.14281832,0.2693697,-0.10622325,-0.09052918,0.12230384,-0.113286406,-0.26081714,-0.06097022,-0.15022759,-0.09131542,-0.19521156,-0.038101476,-0.13732773,-0.07777694,-0.111529574,-0.16356814,-0.08460147,-0.119179875,-0.23894663,-0.11667848,-0.123446435,-0.123446435,-0.123446435,-0.123446435,-0.123446435,-0.123446435,-0.123446435,-0.12109218,-0.11336198,-0.12829776,-0.21009833,0.08318649,-0.16054243,-0.095991835,-0.473994,-0.119156815,-0.10883868,-0.097908616,0.59802413,10.058282,-0.080184266,-0.10747062,-0.07120374,8.322434,-0.14965495,-0.07853914,-0.14525501,-0.18129501,-0.0033542472,-0.14480719,-0.29331535,-0.1763773,0.49116924,0.8580141,0.008908634,1
