rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_TTTY6B,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_MYO6,methylation_gene__GENE_CDC42,methylation_gene__GENE_ZNF296,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_HIC1,methylation_gene__GENE_ACPL2,methylation_gene__GENE_C16ORF80,rnaseq_gene__GENE_KRTAP20-3,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_RAB6B,rnaseq_gene__GENE_CT47A1,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_GPT2,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_NIPSNAP1,rnaseq_gene__GENE_DEFB115,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_ZNF787,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_TRIB3,methylation_gene__GENE_AZIN1,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_RPLP2,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_PNPLA6,rnaseq_gene__GENE_OR7D4,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_NRCAM,methylation_gene__GENE_TP53I11,methylation_gene__GENE_TKT,methylation_gene__GENE_FADS1;MIR1908,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_PLEKHJ1;SF3A2,methylation_gene__GENE_SLC35B1,methylation_gene__GENE_PREB,methylation_gene__GENE_RASA1,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_GGCT,methylation_gene__GENE_TMEM141,rnaseq_gene__GENE_PTH,methylation_gene__GENE_CISD2;UBE2D3,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_B3GNTL1,rnaseq_gene__GENE_SSX3,methylation_gene__GENE_MIR1181;CDC37,methylation_gene__GENE_LPHN1,methylation_gene__GENE_ACADM,methylation_gene__GENE_CASKIN2;TSEN54,rnaseq_gene__GENE_BHLHE23,methylation_gene__GENE_TMEM160,rnaseq_gene__GENE_GK2,methylation_gene__GENE_RAB40B,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_SNN,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_CWF19L2,methylation_gene__GENE_SIK3,rnaseq_gene__GENE_CSHL1,methylation_gene__GENE_DPP7,methylation_gene__GENE_EIF6,methylation_gene__GENE_ZCCHC11,methylation_gene__GENE_LSM12,methylation_gene__GENE_NIPA1,methylation_gene__GENE_SYPL1,methylation_gene__GENE_ERCC5,methylation_gene__GENE_SNORD43;RPL3,methylation_gene__GENE_CXXC1;MBD1,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_KRTAP4-3,rnaseq_gene__GENE_KRT28,methylation_gene__GENE_ZNF444,rnaseq_gene__GENE_OR2T12,rnaseq_gene__GENE_OR6B1,methylation_gene__GENE_ARG2,rnaseq_gene__GENE_LINC01020,rnaseq_gene__GENE_OR4F6,methylation_gene__GENE_PAK1,methylation_gene__GENE_ARL6IP5,rnaseq_gene__GENE_SNORA54,methylation_gene__GENE_SCAMP2,rnaseq_gene__GENE_C15ORF43,methylation_gene__GENE_USP13,methylation_gene__GENE_HNRPA1L-2;HNRNPA1,methylation_gene__GENE_FIZ1;ZNF524,methylation_gene__GENE_SH2B3,methylation_gene__GENE_U2AF2,target
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.046999823,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.18842785,0.016175762,-0.039853986,-0.076208994,0.024667863,-0.042362217,0.012894396,-0.05375852,0.39312455,-0.017850688,-0.059945107,0.19556719,0.14361015,0.12154579,0.3144272,-0.05610869,-0.07671373,-0.15386306,0.03123606,-0.31664643,0.513765,0.18263853,0.40118834,-0.20952624,0.14811216,-0.12458608,-0.115279995,0.18544394,0.31404546,0.008887661,-0.093167715,0.48001337,0.09404627,0.8704457,0.6232768,0.001903408,-0.11409981,0.31447557,-0.078945234,-0.15906872,0.022256397,0.41675606,0.74222404,-0.1779356,0.0030116176,0.40203896,0.030987324,0.09684413,-0.105781555,0.48063934,-0.121449016,1.4670734,-0.13364081,0.057229817,-0.03150278,-0.090279125,0.31341386,0.4301205,-0.11265257,0.25185645,0.2039124,0.92280096,0.8339638,9.505413,0.73679316,-0.13366944,-0.023563316,0.2891932,-0.08857027,-0.10047635,-0.14486007,0.8736328,-0.09117372,-0.0807927,0.59248984,-0.12378662,-0.11701565,-0.020911673,0.8027635,-0.115679696,0.63255,-0.14671578,0.1342311,-0.17046723,0.32665017,2.0643802,1.6751611,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,0.10317198,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.13104358,0.07330362,0.005868576,-0.076208994,-0.023276238,0.03416675,-0.25684947,-0.05375852,0.282095,-0.05478668,-0.059945107,-0.16924167,-0.011121059,-0.05104617,0.3588164,-0.05610869,-0.07671373,-0.22832598,-0.096630044,0.11246048,-0.012096833,0.14784549,-0.16923614,0.14936996,-0.1857515,-0.12458608,-0.115279995,0.40596205,-0.055684816,-0.71708244,0.06426376,0.33288413,-0.3821954,0.12368072,-0.62929577,0.07928656,-0.11409981,-0.1230584,-0.06448016,-0.15906872,-0.07531105,-0.44563797,0.024031878,-0.1779356,-0.3810553,0.24840906,-0.0032668936,-0.23830608,-0.105781555,0.27125725,-0.121449016,0.0045490367,-0.13364081,-0.3353232,-0.062984906,0.91798013,-0.90863687,-0.3401743,-0.11265257,0.00039733318,0.45303133,-0.44072106,-0.27444836,-0.474862,-0.31542322,-0.34692818,-0.07611467,0.019881755,-0.08857027,-0.10047635,-0.14486007,-0.26108617,-0.09117372,-0.0807927,0.10628401,-0.12378662,-0.11701565,-0.3283254,0.022115177,-0.115679696,0.08547697,-0.14671578,-0.13971727,-0.40683797,-0.3391611,-0.46037385,-0.43164554,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.13001733,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.17683844,-0.05442686,-0.2303482,-0.076208994,-0.35131785,-0.066377826,-0.67503554,-0.05375852,-0.15356667,-0.12182362,-0.059945107,-0.19837233,-0.52313364,-0.051729366,-0.7527551,-0.05610869,-0.07671373,-0.31077057,-0.5528092,-0.19743526,-0.052932028,-0.44679728,-0.5979485,-0.32045147,-0.23913288,-0.12458608,-0.115279995,-0.12731965,-0.0827014,0.1146759,-0.124955215,-0.30498326,-0.47456226,-0.61894464,0.26304442,-0.7262981,-0.11409981,-0.7944843,-0.48130634,-0.15906872,-0.5731054,-0.9865647,-0.61672175,-0.1779356,-0.22261737,0.12739821,-0.070175044,-0.8176572,-0.105781555,-0.77346647,-0.121449016,-0.6980857,0.47062817,-0.3413124,-0.17500097,-0.6120516,-0.8513692,-0.52063966,-0.11265257,-0.23838575,-0.12731709,-0.92721784,-0.5066179,-0.44471174,-0.586593,-0.773939,-0.12849107,0.08778676,-0.08857027,-0.10047635,-0.14486007,-1.2254311,-0.09117372,-0.0807927,-0.754709,-0.12378662,-0.11701565,-0.538231,-0.85948634,-0.115679696,-0.41068974,1.5440404,-0.25613582,0.35485157,-0.5079055,-0.22427209,-0.885584,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.19543424,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.22386558,0.055409875,-0.30582184,-0.076208994,-0.48818663,0.08326205,-0.5149561,-0.05375852,0.036474913,7.0791965,-0.059945107,0.056869056,-0.41986313,0.30243737,-0.572555,-0.05610869,-0.07671373,-0.5568445,-0.8291697,-0.30347726,-0.2738557,-0.69723946,-0.5675368,0.07586666,-0.1979969,-0.12458608,-0.115279995,17.51056,-0.043199364,-0.8102562,14.533784,20.33217,-0.8825441,-0.52843225,-0.27074862,-0.5685683,-0.11409981,-0.41435203,-0.6611613,-0.15906872,-0.51512665,-0.9577268,-0.8863346,-0.1779356,-0.4181735,-0.087066785,0.11328388,-0.4049357,-0.105781555,-0.5725926,-0.121449016,19.18477,-0.13364081,-0.07375587,19.196827,-0.32337677,0.19186462,-0.3385247,-0.11265257,-0.0789275,-0.31913775,-0.6403097,-0.531497,-0.74516946,-0.31715605,-0.6654312,-0.37313282,0.09511843,-0.08857027,-0.10047635,-0.14486007,-1.1274216,-0.09117372,-0.0807927,-0.9268724,-0.12378662,-0.11701565,-0.069164254,-0.69945353,-0.115679696,0.06283795,-0.14671578,-0.285929,-0.5840433,-0.49575704,-0.42155257,-0.6149066,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,22.649546,-0.044065263,0.09731755,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.012429721,-0.22869305,0.07418775,-0.076208994,0.21343642,-0.1115016,-0.103259176,-0.05375852,-0.3458491,0.056761716,-0.059945107,-0.03192963,0.70214576,-0.18766852,0.26132995,-0.05610869,-0.07671373,1.0964884,0.41748375,-0.109798014,0.16481568,0.354342,0.34391305,-0.34359682,0.29053393,3.2530065,-0.115279995,0.28812462,-0.22260077,0.87358993,-0.06169905,0.043372963,0.43217614,0.41957328,0.17240575,0.32156244,1.4967643,2.2909203,0.38832805,1.2172341,0.5562763,0.18526214,0.6936491,-0.1779356,0.47298416,-0.3597756,-0.08615068,0.4495781,-0.105781555,0.4492354,-0.121449016,0.10826942,-0.13364081,-0.077983,-0.07126035,0.47502092,0.42972252,5.197583,-0.11265257,0.11020357,1.0137304,0.19100067,1.4001878,0.5704444,0.45982644,0.07970567,0.11276329,0.12898876,2.9451299,5.245605,0.7432651,0.07663931,-0.09117372,-0.0807927,0.57866323,-0.12378662,-0.11701565,0.16116011,1.1015387,-0.115679696,0.17583957,1.9545916,0.29491967,-0.37795562,0.4803226,0.24578935,0.37115484,0
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.21944226,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.36021158,-0.27845147,-0.38461748,-0.076208994,-0.5138412,-0.23498432,-0.47118893,-0.05375852,-0.39159998,-0.15127939,-0.059945107,-0.2333419,-0.675716,-0.25361997,-0.9277002,-0.05610869,-0.07671373,-0.08106833,0.09127706,-0.540387,-0.72836006,-0.8575103,-0.4657681,-1.0318087,-0.16875523,-0.12458608,-0.115279995,-0.4196377,-0.17059408,-0.27529398,-0.19564313,-0.6313644,-0.4378866,-0.6607702,-0.72267216,-0.4879311,-0.11409981,-0.97028947,-0.3760674,-0.15906872,-0.60779595,-0.39168382,-0.47533447,-0.1779356,-0.68608123,-0.48176238,-0.1299365,-0.37995532,-0.105781555,-0.15414283,-0.121449016,-0.69851524,-0.13364081,0.34003064,-0.22980487,-0.49120402,0.24004573,0.08991133,-0.11265257,-0.6043126,-0.7966723,-0.48000628,-0.3997684,-0.24687725,-0.9586092,-0.64532256,-0.18868083,0.08820825,-0.08857027,-0.10047635,-0.14486007,-0.0063679907,-0.09117372,-0.0807927,-0.9068429,-0.12378662,-0.11701565,-0.77722126,0.8653155,-0.115679696,0.4627859,-0.14671578,-0.5576317,-0.20000152,0.034748536,-0.742067,-0.8865562,0
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,0.088245116,-0.054619074,-0.05913073,-0.061869785,-0.06227874,0.08088982,0.1650981,-0.2612872,-0.076208994,-0.16898991,-0.17704372,-0.107302375,-0.05375852,0.09348933,-0.054938823,-0.059945107,-0.6572215,0.33838168,-0.15934707,-0.24545458,-0.05610869,-0.07671373,-0.101617865,-0.31042615,0.29127282,0.008436364,-0.35680738,-0.14394033,0.15746276,-0.24799697,-0.12458608,-0.115279995,-0.3835588,0.0070472616,-0.067734376,-0.042421695,-0.17922854,0.06977899,-0.14830492,-0.31356782,-0.19304991,-0.11409981,-0.04841293,-0.22867988,-0.15906872,-0.5105868,-0.08007652,0.13709202,-0.1779356,0.06708314,-0.06888167,-0.08009396,0.10817149,-0.105781555,0.051523972,-0.121449016,-0.24727875,-0.13364081,0.10242963,-0.072698005,-0.19177526,-0.33303788,0.010720675,-0.11265257,0.11713171,0.21983285,-0.40005645,-0.3564791,0.112517126,0.07891757,0.26080877,0.0022812441,-0.58735573,-0.08857027,-0.10047635,-0.14486007,-0.97712964,-0.09117372,-0.0807927,-0.42389783,-0.12378662,-0.11701565,-0.12063715,-0.1297553,-0.115679696,0.016350433,-0.14671578,-0.10984249,-0.032409742,-0.3685173,-0.3912841,-0.6413476,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,0.1793072,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.13249059,0.95676225,0.109969735,-0.076208994,0.680281,0.36157408,0.6403523,-0.05375852,21.614855,-0.025344832,-0.059945107,-0.271475,1.2464417,0.5021036,0.19349593,-0.05610869,-0.07671373,20.901516,20.829605,-0.2957806,-0.24302854,20.786922,0.80226517,-0.049623,0.26541886,-0.12458608,-0.115279995,0.26825008,-0.026285069,1.5860201,0.27607018,0.7444571,20.205177,1.6295128,1.4652075,20.352156,-0.11409981,0.22868328,1.068138,-0.15906872,-0.055909026,20.128162,9.556941,-0.1779356,-0.3781636,0.64359516,-0.11434143,0.5739193,-0.105781555,1.4625257,-0.121449016,0.82288426,-0.13364081,-0.15634452,-0.124895394,19.675495,-0.69651616,-0.15843293,-0.11265257,0.342649,19.336277,0.061257925,0.07802355,0.75201833,18.866245,0.78325385,-0.29265845,-0.6038056,-0.08857027,-0.10047635,-0.14486007,19.071867,-0.09117372,-0.0807927,18.679472,-0.12378662,-0.11701565,1.4069062,0.4609646,-0.115679696,0.56337273,-0.14671578,0.23922579,0.8052562,19.069084,-0.14551441,18.34924,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.010382011,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.14523919,-0.06805756,0.22205842,-0.076208994,0.1533465,-0.09208167,0.24863681,-0.05375852,-0.38378006,-0.030866794,-0.059945107,0.12187344,-0.05717091,0.21945567,0.3637305,-0.05610869,-0.07671373,1.0758216,0.040795892,-0.15326555,0.10743663,0.43159896,1.0227265,-0.21251506,0.128131,-0.12458608,-0.115279995,0.2180111,-0.0034759094,0.24655955,-0.07612652,-0.14594689,0.072928876,1.4643042,0.65550756,0.5621087,-0.11409981,1.2759217,-0.093785994,-0.15906872,0.4249583,0.7006706,0.8494156,3.5166004,0.97793865,-0.08726168,0.051739845,0.81472474,-0.105781555,19.487568,-0.121449016,0.1717101,-0.13364081,1.03337,-0.06454735,0.37801605,0.40151346,-0.31129825,-0.11265257,-0.067991726,0.68812656,0.27733913,0.5028265,0.5909016,0.31436476,0.65953267,-0.009023094,0.46871293,-0.08857027,-0.10047635,-0.14486007,0.29576838,-0.09117372,-0.0807927,-0.09361991,-0.12378662,-0.11701565,0.35507712,0.4283128,-0.115679696,-0.18925013,1.8113967,0.43735093,0.13931245,-0.10777612,-0.112890705,1.1758833,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.047100335,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.0815921,-0.25131875,-0.17049538,-0.076208994,0.32725722,-0.07061049,-0.027547756,-0.05375852,-0.37428325,-0.13597146,-0.059945107,0.33197507,0.3745512,-0.27353016,-0.10357379,-0.05610869,-0.07671373,0.750854,0.14886144,-0.4461487,0.3769589,-0.39257866,0.26846874,-0.41489497,-0.16755229,-0.12458608,-0.115279995,0.17582375,-0.18427056,0.25766042,-0.13662271,0.13283269,0.008015698,-0.104589395,-0.0068456484,0.4209829,-0.11409981,0.24367729,-0.09231761,-0.15906872,-0.0740171,0.3564989,0.3586394,-0.1779356,0.035157133,-0.06858524,-0.22487418,-0.083997175,-0.105781555,0.290283,-0.121449016,0.5042948,-0.13364081,-0.32643715,-0.087916344,0.46254528,0.3049926,-0.45167392,-0.11265257,0.20905869,0.3599296,0.670941,-0.025126267,0.1676121,-0.14582695,-0.22847635,0.06994729,0.52903295,-0.08857027,-0.10047635,-0.14486007,0.08650752,-0.09117372,-0.0807927,-0.72330195,4.1623497,-0.11701565,0.26274827,0.3134049,-0.115679696,-0.1252493,-0.14671578,-0.19837557,-0.38424072,0.13006777,0.119712465,0.21708523,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,0.04045696,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.019299615,0.19285858,0.15743144,-0.076208994,0.42563078,-0.2696401,0.0849853,-0.05375852,0.45995578,-0.23709072,-0.059945107,-0.2506609,-0.48077053,-0.31319526,0.105351284,-0.05610869,-0.07671373,-0.11772377,0.2079746,-0.33697376,-0.38674933,-0.01476445,-0.12242731,-0.27890736,-0.09860357,-0.12458608,-0.115279995,-0.042354364,-0.11826897,-0.16590288,-0.10709443,0.05577871,-0.104628004,0.5787105,0.13562174,0.0981508,-0.11409981,0.12482952,0.3729547,-0.15906872,0.60851663,0.034003362,0.19486438,-0.1779356,0.40438265,-0.06121188,-0.04377689,0.15115602,-0.105781555,0.1305424,-0.121449016,-0.18036121,-0.13364081,-0.30627075,-0.09183222,-0.30448934,-0.1977961,0.7223133,-0.11265257,-0.38470227,-0.022280602,0.8810526,0.0014561806,0.34114134,1.8172438,-0.009569291,0.091259435,0.5917389,-0.08857027,-0.10047635,-0.14486007,-0.0068733073,-0.09117372,-0.0807927,0.25867242,-0.12378662,-0.11701565,0.02816048,0.653423,-0.115679696,-0.5309895,-0.14671578,-0.008157537,0.33555478,0.2712272,0.09826318,0.57482886,0
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.06675812,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.25406602,-0.20499474,-0.16002575,-0.076208994,0.10841199,-0.08829775,-0.1735587,-0.05375852,-0.34477663,-0.09695763,-0.059945107,0.15583381,-0.4905618,-0.084776886,-0.30169857,-0.05610869,-0.07671373,-0.24872844,-0.09434541,-0.53087634,0.049793575,-0.18297109,-0.08123697,0.06595373,-0.31545472,-0.12458608,-0.115279995,-0.43768623,-0.2916936,-0.37724134,-0.16902563,-0.22175823,-0.0127843665,-0.19757281,-0.20971249,-0.06463174,-0.11409981,-0.2657503,0.092617966,-0.15906872,0.11013757,-0.34998408,-0.17055038,-0.1779356,-0.23850252,-0.19605666,-0.06305539,-0.41590148,-0.105781555,-0.37474167,-0.121449016,0.029996546,-0.13364081,-0.43377107,-0.2036581,-0.17847688,0.07374429,-0.30917773,-0.11265257,-0.2560186,0.2471853,-0.1286745,-0.028812347,-0.19601883,0.1397713,-0.5244702,-0.17711191,0.46135998,-0.08857027,-0.10047635,-0.14486007,-0.21592575,-0.09117372,-0.0807927,-0.691758,-0.12378662,-0.11701565,-0.5980318,0.54483354,-0.115679696,-0.1536818,-0.14671578,-0.21325536,-0.25827694,0.3211749,-0.545076,-0.71575016,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.1656979,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.129612,-0.2931114,-0.13228825,-0.076208994,0.22054657,-0.037099097,-0.17701519,-0.05375852,-0.041269936,-0.08086874,-0.059945107,0.20107037,-0.1675305,-0.18205035,-0.17060444,-0.05610869,-0.07671373,-0.027453482,0.13161324,-0.37067738,-0.40583462,-0.47950733,-0.58347374,-0.3719666,-0.107532375,-0.12458608,-0.115279995,0.4347261,-0.31153664,-0.24421598,-0.100356676,-0.26823124,0.18166797,-0.66691417,-0.43844604,-0.21785791,-0.11409981,-0.11913359,-0.4606229,1.0354908,0.32319558,-0.30490533,0.061294686,-0.1779356,-0.708617,-0.032241434,-0.16304669,-0.2078668,-0.105781555,-0.015530136,-0.121449016,-0.3608592,-0.13364081,-0.46106684,-0.09578845,0.14874959,0.017244274,-0.5246153,-0.11265257,-0.25234905,-0.28699297,-0.4169613,0.1599675,-0.06507433,-0.31675422,-0.05706577,-0.081341125,0.3666031,-0.08857027,-0.10047635,-0.14486007,0.00015088418,-0.09117372,-0.0807927,0.18358181,-0.12378662,-0.11701565,-0.05987851,-0.13197847,-0.115679696,-0.0044883983,-0.14671578,-0.1570485,-0.6806204,-0.18110596,-0.1969449,-0.5443607,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.1279594,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.022474539,1.455004,0.64836353,-0.076208994,-0.07206545,-0.089192815,0.39854553,-0.05375852,-0.08502891,-0.1426447,-0.059945107,0.19800985,-0.10474245,-0.28179044,0.20169342,-0.05610869,-0.07671373,0.02504217,-0.050648697,0.15856047,0.52595806,0.30814487,20.645065,-0.5574728,-0.1908534,-0.12458608,-0.115279995,0.07030624,-0.18252482,1.1567614,-0.108847596,0.30158728,0.11509193,-0.009781833,1.0619453,0.38593024,-0.11409981,0.57615924,0.3151544,-0.15906872,0.38034993,-0.10629982,0.4172883,1.0076113,0.51290447,-0.13211484,0.06683204,0.8540699,-0.105781555,0.6098392,-0.121449016,0.010967521,-0.13364081,-0.28813335,-0.11285296,0.6689232,0.6578132,0.1020743,-0.11265257,-0.2838293,0.37142044,-0.04474868,0.3373337,0.429594,0.9365125,-0.3539317,0.13493635,0.24689882,-0.08857027,-0.10047635,-0.14486007,-0.14921008,3.6212304,-0.0807927,0.3584011,-0.12378662,-0.11701565,0.45870543,1.3834019,-0.115679696,-0.044145085,-0.14671578,-0.07325659,-0.6542267,0.32543108,0.45965666,0.04778815,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.00070085516,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.10228162,-0.026637884,0.05528948,-0.076208994,0.34262627,-0.18714727,0.5067529,-0.05375852,-0.4233667,0.030161202,-0.059945107,0.2372654,0.32619965,-0.3007013,0.33862966,-0.05610869,-0.07671373,1.046249,0.7295811,-0.07426212,0.7022342,0.31463045,1.2389246,-0.30080688,-0.039870124,-0.12458608,-0.115279995,0.08638869,-0.094578944,0.2743028,-0.14027476,-0.12415273,0.8752613,0.8540263,-0.09219879,0.667086,-0.11409981,0.55422425,0.012181041,-0.15906872,0.06539252,0.95459324,0.2953788,-0.1779356,0.4975068,-0.25506955,-0.08197233,0.54502434,-0.105781555,0.6884326,-0.121449016,0.6571209,-0.13364081,-0.0028588262,-0.078288645,0.24922504,0.543068,0.019366346,-0.11265257,-0.03695031,0.91457355,1.0314723,1.1288288,0.65035033,0.37096348,1.3963526,0.123230636,0.67832303,-0.08857027,-0.10047635,0.54756105,0.7851478,-0.09117372,-0.0807927,0.3418967,-0.12378662,-0.11701565,0.76213586,1.0431647,-0.115679696,0.4686602,-0.14671578,0.2677953,-0.056034755,0.3654085,0.5169961,0.10879281,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.12687933,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.12806726,-0.089734785,-0.08172713,-0.076208994,0.10886231,-0.22419453,-0.06309092,-0.05375852,-0.06174478,-0.06843209,-0.059945107,0.29843485,0.29911378,-0.07937852,0.99114096,-0.05610869,-0.07671373,0.34059313,0.79386103,-0.2815725,0.31465065,0.6875679,0.99939156,-0.256969,0.1879195,-0.12458608,-0.115279995,0.24661425,-0.13538446,0.4917659,-0.11158874,-0.36864504,0.48190704,1.1080111,0.49704745,0.1942514,-0.11409981,0.55568546,0.30024785,-0.15906872,0.69208497,0.32385534,0.30326384,-0.1779356,0.6559642,-0.3063189,-0.2009871,-0.19475003,-0.105781555,0.56018513,-0.121449016,0.626636,-0.13364081,0.44789356,-0.107272334,0.35051546,0.47067478,0.031509142,-0.11265257,0.011188912,1.3943046,0.572794,0.8454159,0.2670239,0.6827283,0.018011885,0.23187767,-0.8919045,-0.08857027,-0.10047635,-0.14486007,0.3000642,-0.09117372,-0.0807927,0.058031112,-0.12378662,-0.11701565,0.29969442,1.7631019,-0.115679696,0.9150285,-0.14671578,0.47939584,-0.4287773,0.2480755,-0.052294333,1.1205204,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.0059658554,-0.054619074,-0.05913073,-0.061869785,-0.06227874,-0.06288219,-0.19173177,0.06464431,-0.076208994,0.6756816,-0.20191889,0.015255955,-0.05375852,-0.3273416,14.406758,-0.059945107,0.23100634,0.17956993,0.45193577,-0.303092,-0.05610869,-0.07671373,0.6830533,0.63197243,20.960104,0.9522979,0.7051042,0.32390887,-0.38112074,-0.041370496,-0.12458608,-0.115279995,10.430121,0.026838921,-0.027332298,1.4025257,-0.1343051,0.38860804,1.4703385,3.917647,0.2211004,-0.11409981,0.7624504,0.20178893,-0.15906872,0.15986632,0.1918407,0.007947978,-0.1779356,1.4553608,-0.15075666,-0.03311463,-0.10454012,-0.105781555,0.30450872,-0.121449016,0.19474484,-0.13364081,-0.107201554,-0.010829031,0.11066128,0.39584297,0.10914456,-0.11265257,0.19317855,0.67653,1.1693679,1.5499767,0.020831969,0.33364588,0.47697505,0.16869229,0.04106086,-0.08857027,-0.10047635,-0.14486007,0.21851276,-0.09117372,-0.0807927,0.60293,-0.12378662,-0.11701565,0.8618407,0.9652757,-0.115679696,1.4039582,-0.14671578,0.2507355,-0.31273368,0.27675575,7.0924106,0.62980944,1
-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044334494,-0.054619074,-0.05913073,-0.061869785,-0.06227874,0.06964818,-0.17384122,0.44274798,-0.076208994,0.21001181,-0.12772195,0.31453645,-0.05375852,-0.15060945,0.027982326,-0.059945107,0.14908046,-0.18127084,-0.077478625,-0.12050422,-0.05610869,-0.07671373,0.9844722,0.45770055,-0.22760545,0.5844563,-0.088562965,0.20935532,-0.5395056,0.1608713,-0.12458608,-0.115279995,1.0159036,0.11355183,-0.121252306,-0.030639788,-0.2565375,0.16463402,0.7789015,0.2272254,0.59795475,-0.11409981,0.7720786,0.7373649,-0.15906872,0.5387383,-0.22172639,-0.2562584,1.2068262,0.59419364,-0.23573586,-0.07592422,0.46345672,-0.105781555,0.44668126,-0.121449016,0.6479069,-0.13364081,0.7435093,-0.076305926,0.33363852,0.47917026,0.15615322,-0.11265257,0.14388596,1.2061398,0.9498777,0.7144186,0.39000398,1.8837887,0.88941115,0.10944619,0.30077076,-0.08857027,-0.10047635,-0.14486007,0.5386024,-0.09117372,-0.0807927,0.4518137,-0.12378662,-0.11701565,0.99436545,1.4269266,-0.115679696,0.3130755,-0.14671578,0.1292929,-0.00688021,0.7906829,0.08589776,0.65705794,1
