rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_SNAR-A13,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_LRRC30,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_MS4A5,methylation_gene__GENE_VEGFA,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_ONECUT3,methylation_gene__GENE_ENO2,methylation_gene__GENE_MAP3K9,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_PIGP;TTC3,methylation_gene__GENE_NSUN5,rnaseq_gene__GENE_C20ORF166,rnaseq_gene__GENE_DEFB104A,rnaseq_gene__GENE_GSC2,rnaseq_gene__GENE_OTUD6A,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_AMBN,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_P2RX6P,methylation_gene__GENE_NACC1;TRMT1,rnaseq_gene__GENE_HES3,methylation_gene__GENE_TSPAN3,methylation_gene__GENE_NAT14,methylation_gene__GENE_ZNF44,rnaseq_gene__GENE_DHRS7C,rnaseq_gene__GENE_C21ORF131,methylation_gene__GENE_PTGR2,rnaseq_gene__GENE_OR8K3,rnaseq_gene__GENE_OR51A7,rnaseq_gene__GENE_CSRP3,methylation_gene__GENE_ATP5S;L2HGDH,rnaseq_gene__GENE_NKX6-2,rnaseq_gene__GENE_PRODH2,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_TECRL,methylation_gene__GENE_PARP4,rnaseq_gene__GENE_ZNF735,methylation_gene__GENE_ST3GAL1,rnaseq_gene__GENE_MYL1,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_LIM2,rnaseq_gene__GENE_C10ORF71,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_IAPP,rnaseq_gene__GENE_ADAM7,methylation_gene__GENE_TRIB3,methylation_gene__GENE_ZNF624,methylation_gene__GENE_SLC25A38,rnaseq_gene__GENE_LYZL6,rnaseq_gene__GENE_OR7G2,rnaseq_gene__GENE_CRYGA,rnaseq_gene__GENE_OR2T27,methylation_gene__GENE_ITPA,methylation_gene__GENE_ZNF563,methylation_gene__GENE_CNIH,rnaseq_gene__GENE_MAGEB10,methylation_gene__GENE_SLC22A17,methylation_gene__GENE_LOC652276,rnaseq_gene__GENE_MRGPRG,methylation_gene__GENE_ZNF787,methylation_gene__GENE_CDKN1B,rnaseq_gene__GENE_ATP1B4,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_OR52E2,rnaseq_gene__GENE_TGM6,methylation_gene__GENE_LRP2BP,rnaseq_gene__GENE_PPP1R3A,rnaseq_gene__GENE_KBTBD5,methylation_gene__GENE_PMS1;ORMDL1,rnaseq_gene__GENE_CABP2,methylation_gene__GENE_C18ORF1,rnaseq_gene__GENE_SPANXE,methylation_gene__GENE_DUSP4,methylation_gene__GENE_LPCAT1,methylation_gene__GENE_UBE2N,methylation_gene__GENE_CCR4,rnaseq_gene__GENE_IFNK,rnaseq_gene__GENE_TBC1D28,rnaseq_gene__GENE_SNAR-B2,rnaseq_gene__GENE_OR4D6,rnaseq_gene__GENE_LCE3E,methylation_gene__GENE_ZNF160,rnaseq_gene__GENE_CACNA1S,target
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,-0.109991774,-0.53090763,-0.06925289,-0.062246185,-0.057666454,-0.071920976,0.120570615,0.4123485,-0.08795058,-0.14370757,-0.7238347,-0.25828975,-0.11526267,-0.048288155,-0.05877857,2.465289,-0.253617,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,0.1304794,-0.089100406,0.11795718,-0.37815022,-0.2279199,-0.17625973,1.9733776,0.03078716,-0.08367701,-0.06867951,-0.15924661,-0.12565383,-0.09467098,-0.16565828,-0.09939945,-0.11196494,-0.5868161,-0.09391567,-0.46192324,-0.15378062,-0.06427042,-0.23341642,-0.1911025,-0.734446,-0.14094758,-0.1181239,-0.2642127,-0.26266992,-0.19982558,-0.10483764,-0.06859739,-0.07638114,-0.050521668,-0.13492633,-0.15580101,-0.42465207,-0.1653577,-0.3733056,0.17814097,-0.04293071,-0.39865562,-0.86440074,-0.2503585,-0.16218084,-0.09379102,5.6574817,-0.27709976,-0.13976352,-0.25002742,-0.063091315,-0.07587367,-1.1146706,1.5558263,-0.6717514,-0.27720556,0.02429769,0.42087442,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.33741698,-0.40497914,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,-0.23130998,-0.18038927,-0.06925289,-0.062246185,-0.057666454,-0.071920976,0.6571882,-0.18156946,-0.08795058,-0.14370757,-0.32506633,-0.23767273,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.45206735,-0.06940588,24.829235,-0.21529208,-0.09926551,-0.052082743,0.21111917,-0.089100406,-0.16217205,-0.71009487,-0.119561315,-0.17625973,-0.09370761,0.15060417,-0.08367701,-0.06867951,-0.15924661,-0.30915105,-0.09467098,-0.16565828,-0.09939945,-0.11196494,-0.28641415,-0.09391567,-0.36208194,-0.15378062,-0.06427042,-0.23341642,-0.1911025,-0.9005042,2.7516284,-0.1181239,-0.28007737,-0.25663877,-0.31367388,-0.10483764,-0.06859739,-0.07638114,-0.050521668,0.23815618,-0.36065435,-0.13357349,-0.1653577,-0.5179612,0.15045044,-0.04293071,0.08719128,-0.097484276,-0.2503585,-0.16218084,-0.09379102,-0.079487145,-0.11160509,-0.13976352,-0.25002742,0.24506374,-0.07587367,-1.1827626,0.7498192,-0.32212505,-0.10079197,-0.13525411,-2.3187666,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.44068837,-0.40497914,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,0.017136965,0.04825067,-0.06925289,-0.062246185,-0.057666454,-0.071920976,-0.06781984,-0.31662625,-0.08795058,-0.14370757,-0.23732859,-0.1302066,-0.11526267,-0.048288155,-0.05877857,2.0005214,-0.07691286,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,1.7082539,-0.089100406,-0.09860952,-0.5199047,0.1088402,-0.17625973,-0.09370761,-0.67033553,-0.08367701,-0.06867951,-0.15924661,-0.0036116836,-0.09467098,-0.16565828,-0.09939945,-0.11196494,-0.37130594,-0.09391567,-0.70140094,-0.15378062,-0.06427042,1.1313379,-0.1911025,-0.44499737,-0.14094758,-0.1181239,-0.08058,-0.3528435,-0.20645039,-0.10483764,-0.06859739,-0.07638114,-0.050521668,-0.20676598,-0.37509888,-0.48883545,-0.1653577,-0.18838042,-0.29975763,-0.04293071,-0.24473083,-0.8252362,-0.2503585,-0.16218084,-0.09379102,-0.079487145,-0.2961553,-0.13976352,-0.25002742,0.23491062,-0.07587367,-0.100370005,-0.17491919,0.06395296,-0.17336471,-0.5189987,-0.16355482,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.26116654,-0.40497914,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,30.703608,-0.054831173,-0.069158584,0.106348656,0.028177407,-0.06925289,-0.062246185,-0.057666454,-0.071920976,0.5769903,-0.24177405,24.302248,-0.14370757,-0.26816413,-0.25055405,26.607548,-0.048288155,-0.05877857,-0.1489025,-0.009338393,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,0.2517316,-0.089100406,0.026857676,-0.6264808,-0.15663719,23.235874,-0.09370761,-0.35370913,-0.08367701,-0.06867951,19.76301,-0.5570935,-0.09467098,-0.16565828,-0.09939945,24.86351,0.27779403,-0.09391567,-0.6042934,17.902315,-0.06427042,4.203746,18.439072,-0.5604956,-0.14094758,-0.1181239,-0.050682407,-0.09100586,-0.22990699,-0.10483764,-0.06859739,-0.07638114,-0.050521668,0.7870902,0.043017346,-0.007508923,-0.1653577,-0.46369067,-0.15366338,-0.04293071,-0.11182656,-0.7834267,21.73148,-0.16218084,-0.09379102,-0.079487145,0.3162731,20.014303,19.38906,-0.12583037,-0.07587367,-0.41305187,-0.17491919,0.21000357,-0.041363563,0.43451405,0.76585925,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.24797672,17.28798,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,-0.08162943,-0.045661356,-0.06925289,-0.062246185,-0.057666454,-0.071920976,-0.17838591,-0.1969996,-0.08795058,-0.14370757,-0.33672377,-0.053576972,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.29229003,-0.06940588,-0.19387476,1.1425174,-0.09926551,-0.052082743,0.21312477,-0.089100406,-0.084477596,-0.21993369,-0.35155892,-0.17625973,-0.09370761,-0.5993638,-0.08367701,-0.06867951,-0.15924661,-0.50610656,-0.09467098,-0.16565828,-0.09939945,-0.11196494,-0.15945598,-0.09391567,-0.52168965,-0.15378062,-0.06427042,-0.23341642,-0.1911025,-1.0730754,-0.14094758,-0.1181239,-0.21405904,-0.5828989,-0.09844216,-0.10483764,-0.06859739,-0.07638114,-0.050521668,0.046127647,-0.23183198,-0.07956584,-0.1653577,-0.4441508,-0.17829648,-0.04293071,0.23896325,-0.43822816,-0.2503585,-0.16218084,-0.09379102,-0.079487145,0.024526518,-0.13976352,-0.25002742,-0.21334903,-0.07587367,-0.6531565,-0.17491919,-0.51432616,-0.09324497,-0.18923597,0.7265318,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.2855715,-0.40497914,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,0.695445,0.14675115,-0.06925289,-0.062246185,-0.057666454,-0.071920976,0.16127044,0.4783462,-0.08795058,-0.14370757,0.014986171,-0.13092141,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.17557898,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,1.6770244,-0.089100406,0.9532806,0.18101773,-0.081474915,-0.17625973,-0.09370761,0.52302426,-0.08367701,9.569274,-0.15924661,0.5982223,-0.09467098,-0.16565828,-0.09939945,-0.11196494,-0.53378296,-0.09391567,0.18817519,-0.15378062,-0.06427042,-0.23341642,-0.1911025,-0.8270644,-0.14094758,-0.1181239,-0.14804286,0.22899915,0.11751545,-0.10483764,-0.06859739,-0.07638114,-0.050521668,0.23910339,-0.2666793,-0.4090212,-0.1653577,0.13701601,-0.121811494,-0.04293071,-0.3328256,1.0436788,-0.2503585,-0.16218084,-0.09379102,-0.079487145,0.5153878,-0.13976352,-0.25002742,-0.09391154,-0.07587367,-0.1346747,-0.17491919,-0.39588848,-0.22963257,-0.042610973,0.36559573,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,0.05398327,-0.40497914,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,0.022270761,-0.28786966,-0.06925289,-0.062246185,-0.057666454,-0.071920976,0.12843156,0.00392607,-0.08795058,-0.14370757,-0.18597424,-0.0051817335,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.17087483,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,0.42231214,-0.089100406,-0.026034545,-0.5451054,-0.041722797,-0.17625973,-0.09370761,-0.2952107,-0.08367701,-0.06867951,-0.15924661,0.029450199,-0.09467098,-0.16565828,-0.09939945,-0.11196494,-0.17820548,-0.09391567,0.024032993,-0.15378062,-0.06427042,-0.23341642,-0.1911025,-0.97963864,-0.14094758,-0.1181239,-0.1484248,0.054187484,-0.20579414,-0.10483764,-0.06859739,-0.07638114,-0.050521668,0.047671355,-0.18667166,-0.31419528,0.7383198,0.12960061,-0.1474039,-0.04293071,-0.29498723,-0.21705298,-0.2503585,-0.16218084,-0.09379102,-0.079487145,-0.24006864,-0.13976352,-0.25002742,0.2642268,-0.07587367,0.16572917,-0.17491919,0.22634034,0.055673085,0.08200121,-0.47577512,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.253934,0.7079787,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,0.011225757,-0.34411114,-0.06925289,-0.062246185,-0.057666454,-0.071920976,0.61819834,-0.18462682,-0.08795058,-0.14370757,-0.37474245,0.17074972,-0.11526267,-0.048288155,19.922794,-0.1489025,-0.11022954,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,0.19527319,-0.089100406,-0.053198833,-0.53030056,-0.37505764,-0.17625973,-0.09370761,0.24142437,-0.08367701,-0.06867951,-0.15924661,-0.54327625,-0.09467098,-0.16565828,-0.09939945,-0.11196494,-0.015431558,-0.09391567,-0.59183866,-0.15378062,-0.06427042,22.64112,-0.1911025,-0.3911779,-0.14094758,-0.1181239,-0.14072308,-0.31634092,-0.07483589,-0.10483764,-0.06859739,-0.07638114,-0.050521668,-0.46738604,-0.39787698,-0.5635409,-0.1653577,-0.2065074,0.006352907,-0.04293071,0.16476335,-0.8913925,-0.2503585,-0.16218084,-0.09379102,-0.079487145,0.29825556,-0.13976352,-0.25002742,-0.15570584,6.510512,-0.15859649,-0.17491919,-0.20378505,-0.14947934,-0.16242073,0.33147216,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.33751273,-0.40497914,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,-0.11801198,-0.4544388,-0.06925289,-0.062246185,-0.057666454,-0.071920976,0.73213536,-0.17919897,-0.08795058,-0.14370757,-0.28946128,-0.1349477,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.256242,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,0.031467646,-0.089100406,-0.022392606,-0.5488223,-0.40121228,-0.17625973,-0.09370761,-0.63993436,-0.08367701,-0.06867951,-0.15924661,-0.6145362,3.124655,-0.16565828,-0.09939945,-0.11196494,0.12783366,-0.09391567,-0.14824064,-0.15378062,-0.06427042,-0.23341642,-0.1911025,-0.77955997,-0.14094758,-0.1181239,-0.22266424,0.075599454,-0.1743219,-0.10483764,-0.06859739,-0.07638114,-0.050521668,-0.09668772,-0.20109205,0.0046103513,-0.1653577,-0.018935526,0.3845162,-0.04293071,-0.25135618,-0.31168893,-0.2503585,-0.16218084,-0.09379102,-0.079487145,0.022016233,-0.13976352,-0.25002742,0.0026052808,-0.07587367,-0.52418673,-0.17491919,-0.20746435,-0.016991831,-0.20015845,-0.3026613,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.2752295,-0.40497914,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,30.791517,-0.05803116,-0.054831173,-0.069158584,-0.16777626,-0.39748266,-0.06925289,-0.062246185,-0.057666454,-0.071920976,-0.094776966,-0.20436741,-0.08795058,-0.14370757,-0.049941774,-0.32016882,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.28001845,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,0.13341384,-0.089100406,-0.10914951,-0.8020945,-0.3977818,-0.17625973,-0.09370761,-0.53184056,-0.08367701,-0.06867951,-0.15924661,-0.17320995,-0.09467098,-0.16565828,-0.09939945,-0.11196494,-0.2133071,-0.09391567,-0.31003729,-0.15378062,-0.06427042,-0.23341642,-0.1911025,-0.019205257,-0.14094758,-0.1181239,-0.14556403,-0.117317855,-0.10878987,-0.10483764,-0.06859739,-0.07638114,-0.050521668,-0.23774515,-0.301976,0.2189699,-0.1653577,-0.47897062,-0.14808881,-0.04293071,-0.16277984,-0.8245734,-0.2503585,-0.16218084,-0.09379102,-0.079487145,0.007526007,-0.13976352,-0.25002742,-0.059921857,-0.07587367,-0.17856106,-0.17491919,-0.3125942,-0.25245506,-0.20618989,-0.1727726,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.36014205,-0.40497914,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,0.46107736,0.81637937,-0.06925289,-0.062246185,-0.057666454,-0.071920976,-0.33715954,-0.33586928,-0.08795058,-0.14370757,-0.45129383,-0.30035675,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.4357607,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,0.04600504,-0.089100406,0.09115332,-0.8253418,-0.41690832,-0.17625973,-0.09370761,-0.32316875,-0.08367701,-0.06867951,-0.15924661,0.46138498,-0.09467098,-0.16565828,-0.09939945,-0.11196494,0.24879675,-0.09391567,0.22772591,-0.15378062,-0.06427042,-0.23341642,-0.1911025,-0.33207473,-0.14094758,-0.1181239,-0.24711905,-0.006564235,-0.32357076,-0.10483764,-0.06859739,-0.07638114,-0.050521668,0.17390914,-0.3001654,-0.3272659,-0.1653577,-0.60981065,0.13641813,-0.04293071,-0.16139099,-0.06460211,-0.2503585,-0.16218084,-0.09379102,-0.079487145,-0.23173386,-0.13976352,-0.25002742,0.73196274,-0.07587367,-0.57989234,-0.17491919,-0.72734636,-0.28644767,-0.04151445,0.3981896,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.042911015,-0.40497914,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,-0.28266782,-0.3638981,-0.06925289,-0.062246185,-0.057666454,-0.071920976,-0.25856403,-0.1526478,-0.08795058,-0.14370757,0.18642889,-0.23091416,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.46490195,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,0.104385525,-0.089100406,0.023929104,-0.6907706,-0.4918353,-0.17625973,-0.09370761,-0.11424588,-0.08367701,-0.06867951,-0.15924661,-1.4326156,-0.09467098,1.8749224,-0.09939945,-0.11196494,-0.31951135,-0.09391567,-0.05526379,-0.15378062,-0.06427042,1.4021509,-0.1911025,-0.2844281,-0.14094758,-0.1181239,-0.24096833,-0.015901176,-0.039122757,-0.10483764,-0.06859739,-0.07638114,-0.050521668,-0.3425395,-0.17689474,-0.08773234,-0.1653577,-0.38432926,0.10996288,-0.04293071,-0.19614288,-0.22562346,-0.2503585,-0.16218084,-0.09379102,-0.079487145,-0.21676095,-0.13976352,-0.25002742,-0.12868434,-0.07587367,-0.5262329,0.54871804,-0.58845747,-0.23626421,-0.27331746,0.1976975,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.29736114,1.6942015,1
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,-0.123728596,-0.2575089,-0.06925289,-0.062246185,-0.057666454,-0.071920976,-0.14178894,-0.2493079,-0.08795058,-0.14370757,-0.34839538,-0.4068386,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.22962292,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,-0.29931635,-0.089100406,2.1365516,-0.72512066,-0.043623302,-0.17625973,-0.09370761,0.019795347,-0.08367701,-0.06867951,-0.15924661,-0.46754777,-0.09467098,-0.16565828,-0.09939945,-0.11196494,-0.28245994,-0.09391567,-0.53671134,-0.15378062,-0.06427042,-0.23341642,-0.1911025,-0.2931697,-0.14094758,-0.1181239,-0.21995036,0.111499555,-0.1342568,-0.10483764,-0.06859739,-0.07638114,-0.050521668,-0.20615314,-0.15495177,-0.19462682,-0.1653577,-0.41428527,0.12389094,-0.04293071,0.21984819,-0.79285157,-0.2503585,-0.16218084,-0.09379102,-0.079487145,-0.12770642,-0.13976352,-0.25002742,0.1032264,-0.07587367,-0.5656932,-0.17491919,-0.50253785,-0.22282821,-0.114962876,0.14077735,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.25245798,-0.40497914,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,0.2754444,-0.066351935,-0.06925289,-0.062246185,-0.057666454,-0.071920976,0.5521771,0.030510023,-0.08795058,-0.14370757,0.60954434,-0.0027821031,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.024225479,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,0.4707463,-0.089100406,0.32254654,0.06288263,0.32622012,-0.17625973,-0.09370761,-0.0011282136,-0.08367701,-0.06867951,-0.15924661,0.3170846,-0.09467098,-0.16565828,-0.09939945,-0.11196494,-0.50876284,-0.09391567,-0.5288606,-0.15378062,-0.06427042,-0.23341642,-0.1911025,0.72756314,-0.14094758,-0.1181239,-0.24604765,0.11447131,0.064554244,-0.10483764,-0.06859739,-0.07638114,-0.050521668,0.087977834,-0.12078097,0.09708615,-0.1653577,-0.3662821,-0.09129207,-0.04293071,-0.064848326,-0.010364846,-0.2503585,-0.16218084,-0.09379102,-0.079487145,0.25950032,-0.13976352,1.3114332,0.76774246,-0.07587367,0.11015735,-0.17491919,0.16892064,-0.15458332,-0.3676004,0.46474084,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,0.21800902,-0.40497914,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,-0.1359943,-0.3502603,-0.06925289,-0.062246185,-0.057666454,-0.071920976,0.17146432,-0.09662105,-0.08795058,-0.14370757,-0.26858047,-0.09093375,-0.11526267,-0.048288155,-0.05877857,-0.1489025,0.19241723,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,-0.028166648,-0.089100406,-0.03330095,-0.3879346,0.42245194,-0.17625973,-0.09370761,0.041999158,-0.08367701,-0.06867951,-0.15924661,0.54460955,-0.09467098,-0.16565828,-0.09939945,-0.11196494,0.7575577,-0.09391567,0.10993984,-0.15378062,-0.06427042,-0.23341642,-0.1911025,-0.64657754,-0.14094758,-0.1181239,-0.11814558,0.63475573,0.01998611,-0.10483764,-0.06859739,-0.07638114,-0.050521668,0.5698472,-0.2029803,0.42275977,-0.1653577,-0.3108183,0.082229786,-0.04293071,0.14032398,-0.084939815,-0.2503585,-0.16218084,-0.09379102,-0.079487145,-0.018750444,-0.13976352,-0.25002742,0.67558104,-0.07587367,-0.41606465,-0.17491919,-0.06121124,0.00031091724,0.3338814,-0.04127186,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,0.11459104,-0.40497914,1
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,-0.02717819,-0.7548894,-0.06925289,-0.062246185,-0.057666454,-0.071920976,-0.18409078,-0.05055619,-0.08795058,-0.14370757,-0.38128045,-0.4616729,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.5772742,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,-0.0060489527,-0.089100406,12.944429,-0.14428042,-0.2725105,-0.17625973,-0.09370761,-0.073859334,-0.08367701,-0.06867951,-0.15924661,-0.6112646,-0.09467098,-0.16565828,-0.09939945,-0.11196494,0.24046227,-0.09391567,-0.3463474,-0.15378062,-0.06427042,-0.23341642,-0.1911025,-0.8648224,-0.14094758,-0.1181239,-0.13809675,-0.3933893,-0.2849755,-0.10483764,-0.06859739,-0.07638114,-0.050521668,0.18001,-0.49933305,0.013529999,-0.1653577,-0.46837923,-0.046968542,-0.04293071,-0.10647677,1.0966476,-0.2503585,-0.16218084,-0.09379102,-0.079487145,-22.589914,-0.13976352,-0.25002742,-0.02092876,-0.07587367,-0.7726789,-0.17491919,-0.40163046,-0.06057154,22.235449,-16.559168,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.36993197,-0.40497914,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,4.8258033,-0.069158584,-0.44759664,0.37830782,-0.06925289,-0.062246185,-0.057666454,-0.071920976,0.5079758,0.37121755,-0.08795058,-0.14370757,-0.31726763,0.9070549,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.10107979,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,0.84600604,-0.089100406,-0.119235165,-0.7020398,-0.21341369,-0.17625973,-0.09370761,-0.51500595,-0.08367701,-0.06867951,-0.15924661,0.10675645,-0.09467098,-0.16565828,4.9495864,-0.11196494,-0.10138332,-0.09391567,0.9975767,-0.15378062,-0.06427042,-0.23341642,-0.1911025,-0.25977272,0.74591315,-0.1181239,-0.12192949,-0.30200064,0.22073658,-0.10483764,-0.06859739,-0.07638114,-0.050521668,-0.086075604,0.28867933,0.0061368863,-0.1653577,-0.34308124,-0.25840318,-0.04293071,-0.6281297,-0.0120709045,-0.2503585,-0.16218084,-0.09379102,-0.079487145,0.2327977,-0.13976352,-0.25002742,0.736395,-0.07587367,-0.48931035,-0.17491919,-0.18255967,-0.13370948,-0.19782053,0.50027055,3.6670237,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.17200704,0.47660574,0
