methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_PRAMEF17,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_GPI,rnaseq_gene__GENE_OR8B12,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_OR2T6,methylation_gene__GENE_C19ORF24,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_OR7G2,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_USP14,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_CDX4,methylation_gene__GENE_TYMP;ODF3B,methylation_gene__GENE_ZNF619,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_DEFB132,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_KRTAP5-11,rnaseq_gene__GENE_IQCF5,rnaseq_gene__GENE_GALNTL5,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_OR2T27,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_OR7G1,methylation_gene__GENE_NRXN2,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_OR2T1,methylation_gene__GENE_SKIL,cnv_log2__GENE_RLIM,rnaseq_gene__GENE_VCY,rnaseq_gene__GENE_GDEP,rnaseq_gene__GENE_KRTAP10-1,rnaseq_gene__GENE_OR1S2,methylation_gene__GENE_TPCN2,methylation_gene__GENE_ENO2,methylation_gene__GENE_GMCL1,methylation_gene__GENE_TRIB3,rnaseq_gene__GENE_BCYRN1,methylation_gene__GENE_DCTN3,cnv_log2__GENE_SLC16A2,rnaseq_gene__GENE_SCARNA8,methylation_gene__GENE_TNKS2,methylation_gene__GENE_SIX5;DMPK,rnaseq_gene__GENE_DAZ1,methylation_gene__GENE_ZNF160,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_FLJ43859,methylation_gene__GENE_QTRT1,rnaseq_gene__GENE_SCARNA11,methylation_gene__GENE_SHBG;SAT2,rnaseq_gene__GENE_SRY,rnaseq_gene__GENE_TEX28,methylation_gene__GENE_MOCS2,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_OR4S1,methylation_gene__GENE_ADAR,rnaseq_gene__GENE_FKSG83,methylation_gene__GENE_ATP5J2,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_LIM2,methylation_gene__GENE_PTGR2,rnaseq_gene__GENE_OR51G1,methylation_gene__GENE_PNPLA6,methylation_gene__GENE_MTHFD2,methylation_gene__GENE_AARS;EXOSC6,rnaseq_gene__GENE_HDGFL1,rnaseq_gene__GENE_HPVC1,target
-0.27516073,-0.06227874,-0.150959,-0.27537942,-0.15768613,-0.044065267,-0.076317295,-0.13495575,-0.48763597,-0.11409981,-0.09159165,-0.07560215,-0.1253615,-0.22852921,0.86453915,-0.08742843,-0.16912934,-0.10594925,-0.9226468,-0.18524316,-1.2666521,-0.11405895,-0.098094754,0.40203512,0.18550926,-0.16532485,-0.121390484,3.6295133,-0.10017922,-0.331765,-0.5551865,-0.12551017,-0.34819162,-0.22987415,-0.15674396,-0.12302327,-0.19397843,-0.20367932,-0.7259428,-0.04072123,-0.13030465,-0.18638481,-0.29389063,-0.31067857,-0.15827926,-0.12857336,-0.09666839,0.0,-0.087188326,-0.098367736,-0.81152123,-0.15943184,-0.30359775,-0.12621255,-0.108690664,-1.6625907,-0.11415674,-0.1258738,-0.22937751,-0.20080598,-0.131838,-0.79150844,-0.32856813,-1.6496406,-0.20482321,-0.16999336,-0.2842748,-0.104915544,-0.119572654,-1.226861,-1.0435704,0.099322826,-0.75098246,-0.6185177,-0.22774445,-0.325357,-0.112473436,-0.40336064,1.3947264,-0.044065263,-0.40065092,-0.18759647,1.3206407,-0.08929683,-0.30775186,2.4733715,-0.7986,-0.11135208,-0.07707038,-0.29165173,-0.061869785,-0.044065263,2.7868605,-0.103134915,-0.15706624,-0.32470942,-0.14166313,0.33488524,2.7076201,-0.16102707,0
-0.25719506,-0.06227874,-0.150959,-0.27537942,-0.15768613,-0.044065267,-0.076317295,-0.13495575,-0.38725683,-0.11409981,-0.09159165,-0.07560215,-0.1253615,-0.22852921,1.2236117,-0.08742843,-0.16912934,-0.10594925,-1.1456628,-0.18524316,-1.3471118,-0.11405895,-0.20642723,-0.26839244,-0.38862753,-0.16532485,-0.121390484,-0.14767553,0.051887084,0.10192633,-0.22651123,-0.12551017,-0.34819162,-0.22987415,-0.15674396,-0.12302327,-0.19397843,-0.87868506,-0.56055915,-0.44509557,-0.13030465,-0.18638481,-0.29389063,-0.31067857,-0.15827926,-0.12857336,-0.09666839,0.0,-0.087188326,-0.098367736,0.22048686,-0.15943184,-0.21774644,-0.12621255,-0.108690664,-0.46249184,-1.1080619,-0.1258738,-0.22937751,-0.20080598,-0.131838,0.038350586,-0.15568013,-0.9002301,-0.55099064,-0.16999336,-1.1820891,-1.1023482,-0.119572654,-0.8351071,-1.3239328,-0.42119688,2.111617,-0.8584844,-0.22774445,-0.41894886,-0.112473436,-0.39899468,-0.7891583,-0.044065263,-0.9169519,-0.18759647,-0.3044717,-0.08929683,-1.0044577,-0.22955845,-0.5137537,-0.11135208,-0.07707038,-0.19834107,-0.061869785,-0.044065263,-0.5353659,0.17385414,-0.15706624,-0.35197523,-1.2195945,0.40847602,-0.529518,-0.16102707,1
-0.2457507,-0.06227874,-0.150959,-0.27537942,-0.15768613,-0.044065267,-0.076317295,-0.13495575,0.72197807,-0.11409981,-0.09159165,-0.07560215,-0.1253615,-0.22852921,-0.3057074,-0.08742843,-0.16912934,-0.10594925,-1.3447527,-0.18524316,-0.86173135,-0.11405895,-0.1523305,-0.11336641,-0.38862753,-0.16532485,-0.121390484,-0.14767553,-0.5957756,-0.27384534,-0.084455945,-0.12551017,-0.34819162,-0.22987415,-0.15674396,-0.12302327,-0.19397843,-0.63619685,-0.2623777,-0.21711996,-0.13030465,-0.18638481,-0.29389063,-0.31067857,-0.15827926,-0.12857336,-0.09666839,0.0,-0.087188326,-0.098367736,-1.2655448,-0.15943184,-0.20328167,-0.12621255,-0.108690664,-0.3989657,-0.13519177,-0.1258738,-0.22937751,-0.20080598,-0.131838,-0.093700595,-0.0139063215,0.10889124,-0.39411092,-0.16999336,-0.21256919,-0.12602523,-0.119572654,-0.781682,-1.2016052,-0.42119688,-0.7409654,0.18595076,-0.22774445,-0.32755765,-0.112473436,-0.6923194,-0.7891583,-0.044065263,-0.0778661,-0.18759647,-0.3044717,-0.08929683,-0.4460497,-0.22955845,-0.6725794,-0.11135208,-0.07707038,-0.18112269,-0.061869785,-0.044065263,-0.5353659,-0.018380906,-0.15706624,-0.18701427,-0.14020522,0.36872205,1.8580374,-0.16102707,1
-0.06337279,-0.06227874,-0.150959,-0.27537942,-0.15768613,-0.044065267,-0.076317295,-0.13495575,-0.44278324,-0.11409981,-0.09159165,-0.07560215,-0.1253615,-0.22852921,-0.3057074,-0.08742843,3.3569093,-0.10594925,-1.1278857,-0.18524316,-1.1359699,-0.11405895,-0.20380452,-0.32829213,-0.38862753,-0.16532485,-0.121390484,-0.14767553,-0.5957756,-0.86141336,-0.2978601,-0.12551017,-0.34819162,-0.22987415,-0.15674396,-0.12302327,-0.19397843,-0.7272049,-0.25892198,-0.06263357,-0.13030465,-0.18638481,-0.29389063,-0.31067857,-0.15827926,-0.12857336,-0.09666839,0.0,-0.087188326,-0.098367736,-0.02247255,-0.15943184,-0.4641234,-0.12621255,-0.108690664,-1.1384528,1.2268264,-0.1258738,-0.22937751,-0.20080598,-0.131838,-0.5155561,-0.24792057,-0.71472573,-0.28982866,-0.16999336,-0.34683588,1.240827,-0.119572654,-0.34922835,-1.0851344,-0.42119688,-0.731198,0.4450925,-0.22774445,-0.4038239,-0.112473436,0.06445273,-0.7891583,-0.044065263,-0.42418024,-0.18759647,-0.3044717,-0.08929683,-1.2320096,-0.22955845,-0.23122105,-0.11135208,-0.07707038,-0.105728075,-0.061869785,-0.044065263,-0.22766055,0.36035284,-0.15706624,-0.23036557,0.513177,0.31732324,-0.529518,-0.16102707,1
-0.16871989,-0.06227874,-0.150959,-0.27537942,-0.15768613,-0.044065267,-0.076317295,-0.13495575,-0.41453183,-0.11409981,-0.09159165,-0.07560215,-0.1253615,-0.22852921,-0.3057074,-0.08742843,-0.16912934,-0.10594925,-0.065998875,-0.18524316,-0.15234143,-0.11405895,-0.20265406,-0.25872755,-0.38862753,-0.16532485,-0.121390484,-0.14767553,0.6137254,-0.23837653,-0.38251,-0.12551017,-0.34819162,-0.22987415,-0.15674396,-0.12302327,-0.19397843,0.07232124,-0.38842022,-0.22300108,-0.13030465,-0.18638481,-0.29389063,2.0540063,-0.15827926,-0.12857336,-0.09666839,0.0,-0.087188326,-0.098367736,-0.5855844,-0.15943184,-0.30916843,-0.12621255,-0.108690664,-0.38297597,1.6212333,-0.1258738,-0.22937751,-0.20080598,-0.131838,0.13441548,-0.37511975,-0.85476184,-0.3711216,-0.16999336,-0.2749253,1.6366336,-0.119572654,-0.69985914,-0.15320806,-0.42119688,2.0156558,-0.5754285,-0.22774445,-0.38630483,6.9865193,-0.4510473,-0.7891583,-0.044065263,-0.65519446,-0.18759647,-0.3044717,-0.08929683,0.06870346,-0.22955845,-1.5124502,-0.11135208,-0.07707038,-0.18765311,-0.061869785,-0.044065263,-0.5353659,-0.22214296,-0.15706624,-0.25794193,-0.4660173,0.3159083,1.2380337,-0.16102707,1
-0.09160961,-0.06227874,-0.150959,-0.27537942,-0.15768613,-0.044065267,-0.076317295,-0.13495575,-0.36592153,-0.11409981,-0.09159165,-0.07560215,-0.1253615,-0.22852921,-0.3057074,-0.08742843,-0.16912934,-0.10594925,-1.539243,-0.18524316,-1.2390838,-0.11405895,-0.22666293,-1.1157055,-0.38862753,-0.16532485,-0.121390484,-0.14767553,-0.5957756,-0.49667183,-0.27825338,-0.12551017,-0.34819162,-0.22987415,-0.15674396,-0.12302327,-0.19397843,-0.60886836,0.07953022,0.31379783,-0.13030465,-0.18638481,-0.29389063,-0.31067857,-0.15827926,-0.12857336,-0.09666839,0.0,-0.087188326,-0.098367736,1.2854878,-0.15943184,-0.36661047,-0.12621255,-0.108690664,-1.1204295,-0.5401161,-0.1258738,-0.22937751,-0.20080598,-0.131838,-0.58838344,-0.021801379,-0.73400134,-0.28141236,-0.16999336,-0.78823465,-0.5323867,-0.119572654,-0.7960218,-0.54990757,-0.42119688,-0.7211474,-0.8276625,-0.22774445,-0.25863287,-0.112473436,-0.20887716,-0.7891583,-0.044065263,-0.027930893,-0.18759647,-0.3044717,-0.08929683,0.29695818,-0.22955845,-0.29877114,-0.11135208,-0.07707038,-0.20448306,-0.061869785,-0.044065263,-0.5353659,0.10824573,-0.15706624,-0.26155838,-0.39517656,0.371797,-0.529518,-0.16102707,1
-0.2676152,-0.06227874,-0.150959,-0.27537942,-0.15768613,-0.044065267,-0.076317295,-0.13495575,-0.39716437,-0.11409981,-0.09159165,-0.07560215,-0.1253615,-0.22852921,-0.3057074,-0.08742843,-0.16912934,-0.10594925,-0.46283105,-0.18524316,0.13658471,-0.11405895,-0.19391477,-0.54970247,1.9945718,-0.16532485,-0.121390484,-0.14767553,-0.5957756,-0.13457827,-0.17519103,-0.12551017,-0.34819162,-0.22987415,-0.15674396,-0.12302327,-0.19397843,0.17289197,-0.28934184,-0.08447302,-0.13030465,5.1094036,-0.29389063,-0.31067857,-0.15827926,-0.12857336,-0.09666839,0.0,-0.087188326,-0.098367736,1.3514966,-0.15943184,-0.1931979,-0.12621255,-0.108690664,-0.7664759,0.11722859,-0.1258738,-0.22937751,-0.20080598,-0.131838,-0.301678,-0.3728537,-1.2137866,-0.28315267,-0.16999336,-1.0976821,0.127291,-0.119572654,-1.074106,-1.1914651,-0.42119688,-0.7446605,-0.3820828,-0.22774445,-0.09547919,-0.112473436,-0.40458107,-0.7891583,-0.044065263,0.51815385,-0.18759647,-0.3044717,-0.08929683,-0.39753604,-0.22955845,-0.49965584,-0.11135208,-0.07707038,-0.23624034,-0.061869785,-0.044065263,0.24291755,-0.23183906,-0.15706624,-0.060733076,-0.3994988,0.53656524,-0.529518,-0.16102707,1
-0.28139484,-0.06227874,-0.150959,-0.27537942,-0.15768613,-0.044065267,-0.076317295,-0.13495575,1.4422877,-0.11409981,-0.09159165,-0.07560215,-0.1253615,-0.22852921,-0.3057074,-0.08742843,-0.16912934,-0.10594925,-0.27685794,-0.18524316,-0.94714725,-0.11405895,-0.17785664,-0.28851804,0.99014544,-0.16532485,-0.121390484,-0.14767553,-0.5957756,-0.24694172,-0.50035286,-0.12551017,-0.34819162,-0.22987415,-0.15674396,-0.12302327,-0.19397843,-0.57361156,-0.54486364,-0.2326751,-0.13030465,-0.18638481,-0.29389063,-0.31067857,-0.15827926,-0.12857336,-0.09666839,0.0,-0.087188326,-0.098367736,-1.3568587,-0.15943184,-0.040099088,-0.12621255,-0.108690664,-0.63805497,-0.04579289,-0.1258738,-0.22937751,-0.20080598,-0.131838,0.27235222,-0.011334963,-0.93201333,0.07135292,-0.16999336,-0.38752842,-0.036309063,-0.119572654,-0.96997577,-1.095307,-0.42119688,-0.75780165,-0.90461606,-0.22774445,-0.30989298,-0.112473436,0.023282526,1.4165938,22.649546,-1.3571773,-0.18759647,-0.3044717,-0.08929683,-0.74681866,-0.22955845,-0.6269296,-0.11135208,-0.07707038,-0.17620082,-0.061869785,-0.044065263,0.53191054,-0.09142709,-0.15706624,-0.20591964,0.2071587,0.123208046,-0.529518,-0.16102707,0
-0.052078377,-0.06227874,-0.150959,-0.27537942,-0.15768613,-0.044065267,-0.076317295,-0.13495575,-0.42861304,-0.11409981,-0.09159165,-0.07560215,-0.1253615,-0.22852921,-0.3057074,-0.08742843,-0.16912934,-0.10594925,-1.6160654,-0.18524316,-0.965083,-0.11405895,-0.14380312,-0.92504466,0.27534795,-0.16532485,-0.121390484,-0.14767553,-0.5957756,-0.6403218,-0.3323193,-0.12551017,-0.34819162,-0.22987415,-0.15674396,-0.12302327,-0.19397843,-1.0239307,-0.5428219,-0.20898809,-0.13030465,-0.18638481,-0.29389063,1.1922779,-0.15827926,-0.12857336,-0.09666839,0.0,-0.087188326,-0.098367736,-0.43596143,-0.15943184,-0.28210196,-0.12621255,-0.108690664,-0.67367625,2.4889283,-0.1258738,-0.22937751,-0.20080598,-0.131838,0.31780738,-0.21807192,-0.21780963,-0.41578737,-0.16999336,-0.098095775,2.5074081,-0.119572654,-1.0538349,-0.5058255,-0.42119688,-0.73097783,-0.6605448,-0.22774445,-0.33081004,-0.112473436,-0.45593184,0.23816122,-0.044065263,-0.33712244,-0.18759647,1.574932,-0.08929683,-0.89184064,-0.22955845,0.1715688,-0.11135208,-0.07707038,-0.17491041,-0.061869785,-0.044065263,-0.5353659,0.24028039,-0.15706624,-0.35411355,-0.6191881,0.05899248,-0.529518,-0.16102707,0
-0.10042231,-0.06227874,-0.150959,-0.27537942,-0.15768613,-0.044065267,-0.076317295,-0.13495575,-0.38243553,-0.11409981,-0.09159165,-0.07560215,-0.1253615,-0.22852921,-0.3057074,-0.08742843,-0.16912934,-0.10594925,-0.4827509,-0.18524316,-0.4079251,-0.11405895,-0.08991636,-0.6424244,-0.38862753,-0.16532485,-0.121390484,-0.14767553,0.7202385,-0.50588524,0.3362104,-0.12551017,-0.34819162,-0.22987415,-0.15674396,-0.12302327,-0.19397843,-0.17140292,-0.36952943,-0.23704587,-0.13030465,-0.18638481,-0.29389063,-0.31067857,-0.15827926,-0.12857336,-0.09666839,0.0,-0.087188326,-0.098367736,0.6627719,-0.15943184,-0.27733094,-0.12621255,-0.108690664,-0.6900393,0.111969836,-0.1258738,-0.22937751,-0.20080598,-0.131838,0.26944482,-0.62123793,-0.6044731,-0.07146626,-0.16999336,0.22179691,0.12201359,-0.119572654,-0.44978437,-1.4538608,0.2238954,-0.6373434,-0.730947,-0.22774445,-0.32893458,-0.112473436,-0.038251553,-0.7891583,-0.044065263,-0.7219401,-0.18759647,-0.3044717,-0.08929683,-0.1880248,-0.22955845,1.7359258,-0.11135208,-0.07707038,-0.21278763,-0.061869785,-0.044065263,0.2230399,0.08383826,-0.15706624,-0.048423525,-0.2496312,0.2597745,-0.529518,-0.16102707,1
0.023049016,-0.06227874,-0.150959,-0.27537942,-0.15768613,-0.044065267,-0.076317295,-0.13495575,-0.41716647,-0.11409981,-0.09159165,-0.07560215,-0.1253615,-0.22852921,-0.3057074,-0.08742843,-0.16912934,-0.10594925,-1.9961727,-0.18524316,-0.77235657,-0.11405895,-0.11713173,-0.21563916,1.0705627,-0.16532485,-0.121390484,-0.14767553,-0.17183135,-0.37020177,-0.13498186,-0.12551017,-0.34819162,-0.22987415,-0.15674396,-0.12302327,-0.19397843,-0.7003119,-0.32650533,-0.26935378,-0.13030465,-0.18638481,-0.29389063,-0.31067857,-0.15827926,-0.12857336,-0.09666839,0.0,-0.087188326,-0.098367736,-0.29184464,-0.15943184,-0.15851392,-0.12621255,-0.108690664,-1.1410729,-0.11415674,-0.1258738,-0.22937751,-0.20080598,-0.131838,-0.39568612,-0.03354244,-1.4575996,-0.3148916,-0.16999336,0.16061576,-0.104915544,-0.119572654,-0.5795773,-1.2726146,-0.42119688,0.62416846,-0.51415735,-0.22774445,-0.51166534,-0.112473436,-0.49263006,-0.7891583,-0.044065263,-0.9952359,-0.18759647,3.0672417,-0.08929683,-0.8493775,-0.22955845,0.26993474,-0.11135208,-0.07707038,0.03780204,-0.061869785,-0.044065263,3.7203126,0.14235778,-0.15706624,-0.23910499,-0.2119128,0.4923482,-0.529518,-0.16102707,1
-0.09737284,-0.06227874,-0.150959,-0.27537942,-0.15768613,-0.044065267,-0.076317295,-0.13495575,2.3191483,-0.11409981,-0.09159165,-0.07560215,-0.1253615,-0.22852921,-0.3057074,-0.08742843,-0.16912934,-0.10594925,-1.5638529,-0.18524316,-0.7582236,-0.11405895,-0.20433587,-0.69801676,-0.38862753,-0.16532485,-0.121390484,-0.14767553,-0.5957756,-0.68938136,0.013810562,-0.12551017,-0.34819162,-0.22987415,-0.15674396,-0.12302327,4.958161,-0.42024064,15.3379545,-0.0976569,-0.13030465,-0.18638481,-0.29389063,-0.31067857,-0.15827926,-0.12857336,-0.09666839,0.0,-0.087188326,-0.098367736,-0.31481665,-0.15943184,-0.28342432,-0.12621255,-0.108690664,-1.6802605,-0.42968214,-0.1258738,-0.22937751,-0.20080598,-0.131838,-0.41437718,-0.38659483,-1.1412256,-0.32390213,-0.16999336,-0.93845177,-0.42156082,-0.119572654,-0.95762205,-0.48540977,-0.42119688,1.7053413,8.491133,-0.22774445,-0.11379204,-0.112473436,-0.12655033,-0.7891583,-0.044065263,-1.0094392,-0.18759647,-0.3044717,-0.08929683,-0.97889704,-0.22955845,-0.4570146,-0.11135208,-0.07707038,-0.2520575,-0.061869785,-0.044065263,-0.5353659,0.07675502,-0.15706624,-0.05218256,-0.96122015,0.37423554,0.022799017,-0.16102707,1
-0.004313543,-0.06227874,-0.150959,-0.27537942,-0.15768613,-0.044065267,-0.076317295,-0.13495575,-0.43743125,-0.11409981,-0.09159165,-0.07560215,-0.1253615,-0.22852921,-0.3057074,-0.08742843,-0.16912934,-0.10594925,-1.4701835,-0.18524316,-2.0216942,-0.11405895,-0.09822584,0.07989269,0.098592155,-0.16532485,-0.121390484,-0.14767553,2.8072374,-0.42436215,-0.5125424,-0.12551017,-0.34819162,-0.22987415,-0.15674396,-0.12302327,-0.19397843,0.018849118,-0.4284564,0.102008775,-0.13030465,-0.18638481,-0.29389063,-0.31067857,-0.15827926,-0.12857336,-0.09666839,0.0,-0.087188326,-0.098367736,0.29461268,-0.15943184,-0.101431705,-0.12621255,-0.108690664,-1.2169607,-0.44545844,-0.1258738,-0.22937751,-0.20080598,-0.131838,-0.13176145,-0.17119773,-0.94833153,-0.27204978,-0.16999336,-0.58190507,-0.43739313,-0.119572654,-0.77156824,-0.8714506,-0.42119688,-0.7260748,-0.66261953,-0.22774445,-0.19128509,-0.112473436,-0.24238887,-0.7891583,-0.044065263,-0.06365378,-0.18759647,-0.3044717,-0.08929683,-0.21175134,-0.22955845,-0.4924354,-0.11135208,-0.07707038,-0.18780856,-0.061869785,-0.044065263,-0.5353659,0.039806273,-0.15706624,-0.19921446,-0.2900953,0.23874623,-0.529518,-0.16102707,1
-0.13190208,-0.06227874,-0.150959,-0.27537942,-0.15768613,-0.044065267,-0.076317295,-0.13495575,-0.39055318,-0.11409981,-0.09159165,-0.07560215,-0.1253615,-0.22852921,-0.3057074,-0.08742843,-0.16912934,-0.10594925,-1.1014771,-0.18524316,-0.5262612,-0.11405895,-0.23726085,-1.189693,5.2204514,-0.16532485,-0.121390484,-0.14767553,-0.5957756,-0.41704914,-0.47229335,-0.12551017,0.7805802,-0.22987415,-0.15674396,-0.12302327,-0.19397843,-0.708023,-0.8865396,-0.17074525,-0.13030465,-0.18638481,-0.29389063,-0.31067857,-0.15827926,-0.12857336,-0.09666839,0.0,-0.087188326,-0.098367736,-1.4882457,-0.15943184,-0.04682586,-0.12621255,-0.108690664,-0.8627342,-0.11415674,-0.1258738,-0.22937751,-0.20080598,-0.131838,-0.31342265,-0.48872757,-1.0770657,-0.16478018,-0.16999336,-0.026276158,-0.104915544,-0.119572654,-1.45814,-0.12062928,-0.42119688,0.6000572,-0.55364496,-0.22774445,-0.22543639,-0.112473436,-0.6041771,-0.2954259,-0.044065263,1.26072,-0.18759647,-0.3044717,-0.08929683,0.10580082,-0.22955845,-0.60025185,-0.11135208,-0.07707038,-0.32320768,-0.061869785,-0.044065263,-0.5353659,-0.36349407,-0.15706624,-0.36411896,-0.14667581,0.30595025,1.1999367,-0.16102707,1
0.18940441,-0.06227874,-0.150959,-0.27537942,-0.15768613,-0.044065267,-0.076317295,-0.13495575,2.7542698,-0.11409981,-0.09159165,-0.07560215,-0.1253615,-0.22852921,-0.3057074,-0.08742843,-0.16912934,-0.10594925,0.16160606,-0.18524316,0.37014714,-0.11405895,-0.05257667,-0.79168224,-0.38862753,-0.16532485,-0.121390484,-0.14767553,4.4869003,0.1924985,-0.1521565,-0.12551017,1.9340703,-0.22987415,-0.15674396,-0.12302327,-0.19397843,-0.17958738,0.17792557,-0.15734676,-0.13030465,-0.18638481,-0.29389063,-0.31067857,-0.15827926,-0.12857336,-0.09666839,0.0,-0.087188326,-0.098367736,-0.2693329,-0.15943184,0.052933007,-0.12621255,-0.108690664,-0.05953206,3.03058,-0.1258738,-0.22937751,-0.20080598,-0.131838,-0.3078767,-0.37419677,-0.32028878,-0.1288159,-0.16999336,0.5098862,3.0509827,-0.119572654,-0.032616757,0.475726,-0.42119688,-0.6352841,0.2775435,-0.22774445,-0.12083172,-0.112473436,0.030337647,-0.7891583,-0.044065263,-0.2681563,-0.18759647,-0.3044717,-0.08929683,-1.2649151,-0.22955845,-0.6503128,-0.11135208,-0.07707038,-0.08435678,-0.061869785,-0.044065263,0.13571785,0.34868252,-0.15706624,-0.026171135,0.6970158,-0.1192516,-0.529518,-0.16102707,1
0.28954974,-0.06227874,-0.150959,-0.27537942,-0.15768613,-0.044065267,-0.076317295,-0.13495575,1.8134508,-0.11409981,5.287308,-0.07560215,-0.1253615,-0.22852921,-0.3057074,-0.08742843,-0.16912934,-0.10594925,-0.012656637,-0.18524316,-0.93779075,-0.11405895,-0.0573326,-0.27718103,-0.38862753,-0.16532485,-0.121390484,-0.14767553,-0.03768024,-0.43106496,0.1035173,-0.12551017,3.0504644,-0.22987415,-0.15674396,-0.12302327,10.912941,0.29644284,-0.1940922,0.024176441,-0.13030465,-0.18638481,-0.29389063,-0.31067857,-0.15827926,-0.12857336,-0.09666839,0.0,-0.087188326,-0.098367736,-0.8748453,-0.15943184,-0.16903359,-0.12621255,-0.108690664,-0.67155844,-0.57692736,-0.1258738,-0.22937751,-0.20080598,-0.131838,-0.36316416,-0.19712971,-0.6612198,-0.16578797,-0.16999336,0.4705077,-0.56932867,-0.119572654,-0.13407215,-0.42901284,-0.42119688,0.40163472,0.24183674,-0.22774445,0.25536224,-0.112473436,0.51855767,-0.7891583,-0.044065263,-0.8135195,-0.18759647,-0.3044717,-0.08929683,0.0747325,-0.22955845,0.3805699,-0.11135208,-0.07707038,0.08305901,-0.061869785,-0.044065263,-0.5353659,-0.14671253,-0.15706624,-0.032563414,-0.7040604,0.20259446,0.4840001,-0.16102707,1
-0.080312155,-0.06227874,-0.150959,-0.27537942,-0.15768613,-0.044065267,-0.076317295,-0.13495575,-0.41706127,-0.11409981,-0.09159165,-0.07560215,-0.1253615,-0.22852921,-0.3057074,-0.08742843,-0.16912934,-0.10594925,-0.06457475,-0.18524316,-0.80355585,-0.11405895,-0.15661788,-0.32209036,-0.38862753,-0.16532485,-0.121390484,-0.14767553,-0.12388085,-0.28118706,0.18291886,-0.12551017,-0.34819162,-0.22987415,-0.15674396,-0.12302327,2.4553833,1.1212381,-0.24513008,-0.049866814,-0.13030465,-0.18638481,-0.29389063,-0.31067857,-0.15827926,-0.12857336,-0.09666839,0.0,-0.087188326,-0.098367736,0.42804575,-0.15943184,-0.0905974,-0.12621255,-0.108690664,-0.6887691,-0.55063355,-0.1258738,-0.22937751,-0.20080598,-0.131838,0.25125712,-0.60246855,-0.5054438,-0.0031283642,-0.16999336,0.37988937,-0.5429415,-0.119572654,0.31085142,-0.6717532,-0.42119688,-0.6665718,0.15230386,-0.22774445,-0.27054983,-0.112473436,0.07144512,-0.7891583,-0.044065263,-0.12213583,-0.18759647,-0.3044717,-0.08929683,-0.12979798,-0.22955845,0.3283777,-0.11135208,-0.07707038,-0.031103935,-0.061869785,-0.044065263,-0.5353659,0.56503916,-0.15706624,-0.17709444,-0.0583365,-0.24457072,-0.034546368,-0.16102707,1
