methylation_gene__GENE_S1PR2,methylation_gene__GENE_NHEDC2,methylation_gene__GENE_FAM55C,methylation_gene__GENE_C1ORF216,methylation_gene__GENE_FDFT1,methylation_gene__GENE_EFHC1,methylation_gene__GENE_ADH5,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_C14ORF80,methylation_gene__GENE_GOLIM4,methylation_gene__GENE_LPCAT1,methylation_gene__GENE_CLIC4,methylation_gene__GENE_BCL7A,methylation_gene__GENE_DNMT3B,methylation_gene__GENE_HEXB,methylation_gene__GENE_THUMPD3,methylation_gene__GENE_MAN2A1,methylation_gene__GENE_SIKE1,methylation_gene__GENE_KIF15;KIAA1143,methylation_gene__GENE_ICA1L,methylation_gene__GENE_MRPS17,methylation_gene__GENE_SLC22A4,methylation_gene__GENE_SIN3A,methylation_gene__GENE_LLPH,methylation_gene__GENE_ZNF747,methylation_gene__GENE_DNAJC18,methylation_gene__GENE_OSBPL8,methylation_gene__GENE_KIAA0101,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_HSPBP1,methylation_gene__GENE_USPL1,methylation_gene__GENE_BRI3,methylation_gene__GENE_UBE2L6,methylation_gene__GENE_GPRIN1,methylation_gene__GENE_BET1,methylation_gene__GENE_PRKAG2,methylation_gene__GENE_TSPAN12,methylation_gene__GENE_HERC5,methylation_gene__GENE_CLTCL1,methylation_gene__GENE_BLVRA,methylation_gene__GENE_UQCRB,methylation_gene__GENE_NEO1,methylation_gene__GENE_APLP2,methylation_gene__GENE_FUCA1,methylation_gene__GENE_CNPY3,methylation_gene__GENE_PTPN12,methylation_gene__GENE_NCK1,methylation_gene__GENE_FIBCD1,methylation_gene__GENE_DLX2,methylation_gene__GENE_RNF17,methylation_gene__GENE_LHX4,methylation_gene__GENE_CASD1,methylation_gene__GENE_SH3RF2,methylation_gene__GENE_WWOX,methylation_gene__GENE_C3ORF59,methylation_gene__GENE_HOMER1,methylation_gene__GENE_LIF,methylation_gene__GENE_SMARCA4,methylation_gene__GENE_MITF,methylation_gene__GENE_KLHL7,methylation_gene__GENE_NAAA,methylation_gene__GENE_ATP6V1C1,methylation_gene__GENE_ITPR1,methylation_gene__GENE_HACE1,methylation_gene__GENE_POLR1B,methylation_gene__GENE_MDH1B;FASTKD2,methylation_gene__GENE_MAP4K4,methylation_gene__GENE_C1ORF85,methylation_gene__GENE_SLC35F2,methylation_gene__GENE_BBX,methylation_gene__GENE_H3F3B,methylation_gene__GENE_MIR548G;C3ORF26,methylation_gene__GENE_CYP39A1;SLC25A27,methylation_gene__GENE_CRIP2,methylation_gene__GENE_RAI14,methylation_gene__GENE_E2F5,methylation_gene__GENE_MARCH8,methylation_gene__GENE_KLHL32,methylation_gene__GENE_USF1,methylation_gene__GENE_ACPL2,methylation_gene__GENE_MSRB2,methylation_gene__GENE_GAS2L1,methylation_gene__GENE_NEK11;ASTE1,methylation_gene__GENE_GALNT11,methylation_gene__GENE_C19ORF2,methylation_gene__GENE_SSBP2,methylation_gene__GENE_SBNO1,methylation_gene__GENE_NAA20,methylation_gene__GENE_ZNF507,methylation_gene__GENE_FHIT,methylation_gene__GENE_ZNF277;DOCK4,methylation_gene__GENE_FCHSD2,methylation_gene__GENE_NDUFB8,methylation_gene__GENE_CAMK2D,methylation_gene__GENE_TMEM67,methylation_gene__GENE_FKBPL,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_HEY1,methylation_gene__GENE_RFXAP,methylation_gene__GENE_UBE2Q2,target
13.3232975,13.303864,13.244162,13.229752,-0.30312595,13.206083,-0.033044208,-0.16974767,-0.13713394,13.175943,-0.21206127,13.190486,-0.17499517,13.189957,-0.30314088,0.09101697,-0.16193607,13.109321,-0.17905067,13.103163,-0.30998924,13.065998,-0.24031839,-0.07326432,-0.21157913,12.97414,12.845483,0.6489088,11.8550205,0.006910213,-0.22691001,-0.17818008,-0.2966341,12.901857,12.713457,12.620902,-0.33676857,0.5552075,12.019867,12.62984,-0.20672517,12.6344,-0.10747085,-0.49873412,-0.054195598,-0.2269874,-0.2036567,0.06917572,12.414654,0.29799044,12.618468,11.012435,-0.33825698,0.004968827,12.166451,12.321083,-0.009608688,-0.17907424,12.4827585,12.38701,5.9196014,-0.320688,12.500428,12.447617,3.3884258,7.3801107,12.214233,8.188323,-0.3955137,12.178109,-0.32496616,6.1175065,0.3811978,-0.4854827,11.164552,-0.094618745,11.943287,10.447902,-0.14386895,-0.32183492,-0.17070968,0.0364171,-0.5630671,12.207173,-0.5485155,12.121134,-11.483662,0.2071501,11.431077,0.4123068,11.8845,12.008278,11.707881,0.109163634,11.999062,-0.19898237,-0.12790692,11.440166,11.790233,11.117654,1
-0.0643694,0.04640527,-0.18577757,0.01943116,-0.1276772,-0.19954145,0.015292484,-0.014154471,-0.15205169,-0.04398283,0.21292707,0.12763211,0.1232142,0.0018953076,0.09782146,0.12727465,-0.006913302,0.08097041,0.10637104,-0.026432224,0.05113652,-0.13579194,0.2115988,0.11761284,-0.3054815,-0.35470408,-0.09615404,0.057959232,0.16341718,0.057866126,0.2721562,0.21544248,0.33260918,0.21350329,0.22017002,-0.10607846,0.4701935,-0.14185742,0.13297677,0.11676313,0.4450021,-0.4975805,-0.0736135,0.46748877,-0.1541067,-0.34237975,-0.4931594,0.007830571,0.16779657,0.20431826,-0.36278403,0.04767151,-0.10885138,0.20285091,-0.27747712,0.27313977,-0.44988722,-0.2754753,-0.091594495,-0.17392193,-0.46510285,0.38773543,-0.10682543,-0.122728325,-0.08115438,-0.062422827,-0.26736802,0.0068194275,0.47763908,0.02128612,-0.116714045,-0.32575932,-0.25731957,-0.08469872,-0.11511172,0.6434427,0.06686415,-0.32978514,0.09621244,0.39513245,-0.16868843,-0.07010193,-0.15785402,-0.16191705,1.1759678,-0.105498336,0.28548685,11.7894335,-0.06949196,-0.03822322,0.5446144,-0.017074497,-0.72059005,0.2975621,-0.2821916,0.18490529,-0.12790692,-0.2095488,-0.063920066,0.047807567,1
-0.15841132,0.00224494,-0.1766698,-0.13057348,-0.020528907,0.12931094,0.013772832,-0.102926016,0.012617966,-0.11379156,0.04105891,-0.07602269,0.12649883,0.019367272,-0.06901844,-0.12746257,-0.064074576,0.1667758,-0.05555331,-0.092332624,-0.13454668,-0.17723048,0.09890818,-0.04211608,-0.016356358,-0.040573142,-0.074274816,-0.12735853,0.02117958,-0.057055067,0.030084686,-0.08416418,0.2725169,0.08227286,0.35484958,-0.14967793,0.3109398,-0.06145225,0.09873949,0.29272655,0.09923103,-0.20936958,-0.27259216,0.05021733,-0.04292377,-0.28360274,-0.309243,-0.06524534,-0.09937404,0.024710258,-0.22250307,0.50752175,0.12940437,0.015132755,2.1754842,-0.3181717,0.030962238,-0.06756597,0.16178563,0.3671349,0.17312232,0.25139105,0.09873882,-0.00956267,0.015021963,-0.11643169,-0.16311045,-0.16679697,-0.05950472,0.42634442,-0.12276777,-0.34530687,-0.39050183,0.09817493,-0.13400881,-0.18298623,0.13570839,-0.23647945,-0.020517217,-0.08662228,0.53700453,-0.10242157,0.03253529,-0.05675477,0.31724924,-0.22987519,-1.2815436,0.34378695,-0.01634577,0.4064721,0.010533632,-0.09763247,-0.26262248,-0.22859602,-0.0012911056,0.30367288,-0.12790692,0.3468413,-0.099016614,0.20058644,0
-0.14649011,-0.03940846,-0.30588183,-0.19343588,-0.234168,-0.31670114,-0.300211,-0.08988295,-0.38773686,-0.024123851,-0.27815345,-0.087262794,-0.19698603,-0.16580257,0.07294986,-0.06983996,-0.49059018,-0.3796053,-0.3478357,-0.18044102,-0.18353464,-0.14292875,-0.30122894,-0.0735037,-0.4352209,-0.15383153,-0.39435196,-0.13438086,5.1407304,-0.4621582,-0.09029306,-0.36312103,-0.58028626,-0.18389511,-0.6151368,-0.37518114,-0.3543118,-0.30237436,-0.35769188,-0.3030346,-0.18285018,-0.3670459,-0.32857,-0.3431452,-0.33664936,-0.53798556,-0.59780884,12.635625,-0.1399035,0.19551662,-0.37388024,-0.34753168,-0.26360774,-0.3395222,-0.58939093,-0.2474657,-0.58862686,-0.37283975,-0.12866947,-0.319859,-0.1304257,-0.50860465,-0.20569226,0.13100745,-0.78578997,-0.35011765,-0.5697137,-0.22385652,-0.7160285,-0.92728406,-0.2929426,0.25093484,12.061475,-0.5271536,-0.2522637,-0.20760019,-0.023146529,-0.42123944,0.55027676,-0.3714094,-0.09805371,-0.75076437,-0.45879182,-0.38618004,-0.80203044,0.43000627,0.06401842,-0.5101273,-0.234097,-0.44560957,-0.74741113,-0.37036112,-0.4166859,-0.3374968,-0.32988325,7.4218483,-0.12790692,0.40618506,-0.22980778,-0.39365706,0
-0.17711669,-0.21240227,-0.17055738,-0.22307679,-0.13481788,-0.41393542,-0.2843185,-0.41208822,-0.31498212,-0.13905853,-0.21621807,-0.46789095,-0.36797115,-0.08491844,-0.32325366,-0.26092273,-0.5413126,-0.3709735,-0.32511553,-0.24170099,-0.29408124,-0.3588366,-0.48948148,-0.12153512,-0.42698714,-0.2286241,-0.31616515,0.6528016,-0.41097078,-0.61157846,-0.10604407,-0.3863566,-0.3549587,-0.16801481,-0.3723477,-0.21548785,-0.4066021,-0.076741464,-0.27780032,-0.9828426,-0.34095573,-0.18360922,-0.15676984,-0.49551034,-0.56295836,-0.44675502,-0.3939518,0.016282361,0.0031138668,0.26615322,-0.26211777,-0.32706073,0.49413803,-0.5599674,-0.61192703,-0.2719686,-0.13626777,-0.7210369,-0.66982335,-0.46349323,-0.37035558,-0.5281236,-0.43010947,-0.5315934,-0.7221879,-0.30931556,-0.20564263,-0.4744892,-0.28556514,-0.019548573,-0.0526508,-0.7828688,-0.592843,-0.4976554,-0.30748463,-0.44311786,-0.5774918,-0.4131283,-0.45889914,-0.4427854,-0.3247588,-0.45713556,-0.3326458,-0.2990296,-0.67309964,-0.5540503,0.38228676,-0.709126,-0.37308437,-0.50077796,-0.09613067,-0.3856041,-0.47479215,-0.88447523,-0.36880952,-0.35763964,-0.12790692,-0.6729574,-0.21361034,-0.4934139,1
-0.15508454,-0.142356,-0.21451145,-0.14002128,0.16909413,-0.12506472,-0.21783741,-0.36510438,-0.17030519,-0.13636662,-0.20228565,-0.34440926,-0.27719942,-0.10016458,-0.2922322,0.15721072,-0.1640726,-0.45550254,-0.16101567,-0.19850639,-0.1866735,0.060453948,-0.46715933,-0.2061471,-0.28870738,-0.28078598,-0.29503852,0.48857802,-0.41264918,-0.03785413,-0.2573992,-0.5107511,-0.49722257,0.005583913,-0.46937475,-0.25072357,3.8597045,-0.25678486,-0.29327744,-0.25400227,-0.27217445,-0.40800303,-0.3133454,-0.43821102,-0.47981045,0.18889003,-0.23706383,-0.27209023,0.15750475,0.048876032,-0.07234527,-0.36729026,-0.2009844,-0.4397902,-0.273495,0.07371762,-0.19227673,-0.32136,-0.05941364,-0.41126853,0.0781234,-0.55956453,-0.38620853,-0.44322306,-0.4803123,-0.73497784,-0.29924926,-0.2450813,-0.5033754,0.22818632,0.0728871,-0.3243106,-0.043235682,-0.41059664,0.22294249,10.864831,-0.72411394,-0.3797784,-0.52466226,-0.30833462,-0.55624264,0.0013274414,-0.20096754,-0.15063633,-0.5873848,-0.26666793,0.5583527,-0.358724,-0.015677853,2.7407627,-0.35174397,-0.24531828,-0.58835566,-0.2129137,-0.2146532,-0.6280077,-0.12790692,-0.5848587,-0.1568851,0.20909072,1
-0.05237059,0.030964877,0.15594964,-0.23928528,-0.15999824,0.23954353,-0.16973417,0.2494658,0.15070035,0.13590118,-0.2872798,-0.118652925,-0.0661184,-0.09953312,-0.16223095,0.17546746,0.02337449,-0.20431706,0.09694835,-0.13118294,0.38379547,0.016467424,-0.10557542,-0.231528,-0.26482418,0.38574207,0.029183466,-0.07475452,-0.14651403,0.0070095146,11.028923,-0.3496642,0.072304904,-0.09682938,-0.25671512,-0.15007882,-0.03823862,0.30011103,-0.05668583,-0.15272968,-0.5166119,0.27328768,-0.18725918,-0.08947752,0.042686254,0.14828272,0.6411295,0.11339809,-0.1191314,0.10321687,0.00839599,0.04017805,0.16768488,0.25583908,0.24683112,0.15513013,0.22672515,-0.14904751,-0.06295399,-0.19523071,-0.3810927,-0.3556685,-0.14677268,-0.08561959,-0.004902332,-0.2454483,0.6080021,-0.35639304,0.1216332,-0.46942687,0.58556247,-0.018156715,-0.24870011,0.20847586,-0.12160498,-0.08854573,0.11678114,-0.018245356,-0.16485432,-0.23466662,12.099977,0.5382757,0.646943,0.25119984,0.693384,-0.18951692,0.21211974,0.29525706,-0.16937071,-0.24412492,0.5245091,-0.1865478,0.1575259,-0.04467344,0.09678129,0.3616047,-0.12790692,0.6460955,-0.053942125,-0.18579654,1
-0.11250881,-0.16166012,-0.008373966,-0.24194047,-0.07091388,0.04541067,-0.054839347,-0.19885142,-0.25471053,-0.11233376,-0.21665578,0.0148011,-0.14607799,-0.083190255,-0.108214445,0.28547716,-0.15131263,-0.2837848,0.052828886,-0.1640215,-0.030414432,-0.1866082,-0.13371839,-0.3086902,11.734289,0.37931755,-0.22872753,0.004069103,-0.0074738064,-0.30429503,-0.29760686,-0.3632974,-0.4723204,-0.2468136,-0.2770809,-0.04346967,0.038288034,-0.1648209,0.11626773,-0.1911927,-0.29688507,0.052768692,-0.23322889,-0.017497238,-0.1830293,5.3451567,0.13046342,-0.36023027,0.11872704,0.14913322,0.1829362,-0.31059447,-0.22729138,-0.1794387,0.15310557,0.6197201,-0.013539754,-0.20122917,-0.032538764,-0.6730181,-0.041317917,-0.4269447,-0.22316787,0.028677346,0.06889569,0.15675972,0.523021,-0.32878575,-0.3434359,-0.06864285,-0.4302007,-0.43316132,0.45208827,-0.3838057,-0.25303045,0.18453698,-0.2938469,-0.16145524,-0.55146044,-0.42819163,0.69918174,-0.4116747,0.30040637,0.0350986,0.4602454,-0.24558303,-0.052485276,-0.35868174,0.05755937,-0.20644812,-0.33067232,-0.28990176,-0.104636215,-0.26835224,-0.29191875,-0.25833315,-0.12790692,-0.5240632,-0.20545836,-0.08612827,1
-0.18071514,-0.04328706,0.08272233,0.038400855,-0.18252775,0.21996972,0.016654545,0.057753976,-0.14239319,-0.21282452,-0.123033024,-0.0008476756,-0.01916565,-0.12443219,-0.148644,-0.3406919,-0.5115743,-0.016696047,0.014963565,-0.01180842,0.059292562,-0.15410228,-0.2878662,-0.2497128,-0.30810434,-0.122199856,-0.07987534,0.12058512,-0.052107263,-0.29788908,0.1301899,-0.14006916,-0.33433753,-0.3542904,-0.46251464,-0.22621043,-0.19381028,-0.31986824,-0.12850066,0.35003996,0.863588,-0.07590749,0.110577084,-0.7620451,0.18642892,1.2569687,-0.39336768,-0.013030921,-0.5581009,0.080503464,-0.13180065,-0.13446325,-0.32843143,-0.13805956,-0.60930485,-0.9397119,-0.0064726197,-0.3352871,-0.40619457,-0.13105801,-0.45714352,-0.3773254,-0.047449686,0.33052546,-0.38706508,-0.06462355,-0.078473,0.23617789,2.6718345,-1.1195958,-0.34368944,-0.4627505,-0.37392357,0.08677558,-0.31026897,-0.11767731,0.11815924,0.28373885,-0.32772976,0.12754945,-0.5967517,-0.015010281,0.15365995,-0.38390544,-0.1165315,-0.11289508,-0.23925827,-0.07628833,-1.1134851,-0.731656,-0.15072389,-0.19742781,-0.37363276,-0.4782211,-0.2832343,-0.52276736,-0.12790692,-0.53255874,-0.13440141,-0.5639845,1
-0.12167242,-0.134249,-0.12903799,-0.30998585,-0.23228022,-0.10123645,-0.24720806,-0.11234824,-0.14339563,-0.24523832,-0.28556618,-0.055803984,-0.25384602,-0.1583976,-0.11125075,-0.15988691,-0.3682542,-0.12298569,-0.1238584,0.057488292,-0.33585176,-0.33448064,-0.3662577,-0.007030967,-0.32307234,-0.48678833,-0.09038178,-0.16686098,-0.32233235,-0.34821963,0.15101579,-0.11185814,-0.12616365,-0.3870678,0.0231873,-0.22623213,-0.5360974,-0.21483238,-0.17697252,-0.005366781,0.28834492,-0.13326831,-0.299567,-0.46737164,-0.55421466,-0.53366584,-0.47006577,-0.2224939,-0.25053954,-0.24529554,-0.20239185,-0.2983143,-0.47305498,-0.27572015,-0.30145842,-0.6883022,-0.11186915,-0.31015286,-0.1928964,-0.7679718,9.276924,-0.37432495,-0.35918358,-0.119601764,-0.5528621,-0.4252108,-0.4225308,-0.26310724,0.1283099,-0.1824513,0.22122046,-0.3808395,2.197371,-0.69153464,-0.22031248,-0.6330481,-0.2297772,0.1244451,-0.4584265,-0.3538312,-0.270778,-0.3678616,-0.041629568,-0.37482035,-0.35141158,0.20877351,-0.43780875,-0.38251764,-0.65402144,-0.53172,-0.08609166,-0.0057145446,-0.59977454,-0.48250732,-0.14598496,-0.20767131,-0.12790692,-0.49419308,-0.3241862,-0.5734644,1
-0.20338131,-0.19088328,0.013579995,-0.24678682,-0.20914164,-0.38359788,-0.2047009,-0.26833335,-0.21082884,-0.17084032,-0.1877764,-0.20783927,-0.06280736,-0.07129771,-0.21719936,-0.08326764,-0.2833372,-0.22212663,-0.16048774,-0.26025262,-0.2865066,-0.23998283,-0.20506044,-0.23422343,-0.5270183,-0.19080183,-0.078719616,-0.2737553,-0.2903394,-0.6055236,-0.22862414,-0.2944441,-0.12478912,-0.26240236,-0.41686022,-0.2612222,-0.3332139,0.059250113,-0.24411486,0.56187725,0.26469216,-0.3381462,12.71067,-0.21537545,-0.20351759,-0.37399933,-0.43166822,-0.14474672,-0.40721998,0.18930627,0.12986167,-0.502389,-0.6273718,-0.06800668,-0.5577462,-0.28782654,-0.51280504,-0.6408691,-0.51799417,-0.40261173,-0.3992707,-0.46886876,-0.29985645,-0.34500274,-0.29347885,-0.0314961,0.07685701,-0.3322804,-0.2242808,-0.50704587,-0.41967458,-0.57331395,-0.29199648,-0.46503127,-0.3701657,-0.1853845,-0.19061063,-0.21122876,12.173408,-0.07110855,-0.050559577,-0.1214321,-0.6556797,-0.46739617,-0.4878864,-0.17399617,-0.6480204,-0.23082604,-0.5693865,-0.780534,-0.14650151,-0.20653996,-0.77738816,-0.14399429,-0.33824542,-0.9595018,-0.12790692,-0.5629235,-0.16427727,-0.18184578,1
-0.14771935,-0.12601294,-0.038420092,0.26388228,0.14508513,-0.12165959,0.23670699,-0.15273242,0.15472387,-0.20363002,0.1793625,0.031176899,0.051747154,-0.0090196645,0.03209319,0.07290071,-0.13713342,0.08626896,-0.2601265,-0.11971149,-0.2067789,0.099887274,0.07040691,-0.0011310608,-0.0911904,-0.26039994,0.15301871,-0.11947959,0.085815385,0.008033956,-0.46286148,-0.34799254,0.04841221,0.17942992,0.09267359,-0.25129887,-0.12045139,-0.22945869,-0.07720633,-0.5581945,-0.091299504,0.029779308,-0.19824237,-0.13588236,0.31448767,0.1540116,0.06411149,0.08143505,-0.4088455,0.18634285,0.0090827625,0.027121345,-0.3590959,-0.17125079,0.5020793,-0.17967342,-0.1560931,0.004351047,-0.17497309,0.4513752,-0.13015205,0.018049529,-0.1452099,1.1161962,-0.05840789,-0.24287863,0.1702177,0.6012712,-0.13419978,-0.20715696,-0.29104614,-0.40106007,0.07401282,-0.014082633,-0.17028615,0.077022865,-0.38071737,-0.28207088,-0.3790548,0.06635193,0.054021455,-0.16426238,-0.3821291,-0.1458591,0.039480314,-0.17153515,-0.0045550843,-0.16777283,0.5025213,-0.12706122,-0.020139204,-0.15984677,-0.026969064,0.038237076,-0.18421681,0.358033,-0.12790692,0.007957796,-0.037544396,-0.12284328,1
-0.089369066,-0.022376865,-0.0473372,-0.032390412,-0.023586258,-0.12665382,0.014887961,-0.046732865,0.23780972,-0.112382576,-0.06137494,-0.07984937,-0.056469757,-0.0754711,-0.10081061,0.002861037,0.034702178,-0.2158972,-0.06318296,-0.10718901,0.18947725,-0.14973955,-0.15984093,-0.055981047,0.03961963,-0.3522384,-0.30657834,-0.14271113,0.070533365,0.025515769,-0.11897608,0.10898753,0.03145053,-0.102262646,-0.21069258,-0.010944304,-0.2408112,0.082353994,-0.20570089,0.2122769,-0.5757505,-0.118295446,-0.11949751,-0.29099396,-0.09947546,-0.11391284,-0.16085137,-0.03227047,0.5583454,0.42253703,0.30487844,0.17985502,-0.05935979,-0.0031595253,-0.50983727,0.31562877,0.017926846,-0.002327467,0.19431983,0.07271698,0.085667,-0.1898404,-0.19308421,-0.11252644,-0.18276867,-0.08173041,-0.059794977,-0.19016123,-0.10705159,-0.08076083,-0.108586736,-0.32016945,-0.2746118,0.15169704,-0.15917422,-0.2562192,-0.5555348,-0.38863662,-0.45176354,-0.10579062,0.09366577,0.23010994,-0.45214775,-0.08685618,11.557669,0.040692694,0.2884654,-0.38997096,0.28574887,-0.11354514,0.13996299,-0.15985051,-0.121276565,-0.20664702,-0.13356842,-0.07007734,-0.12790692,0.29449186,-0.011782848,0.28436968,0
-0.11475496,-0.28656122,-0.09054316,-0.21493734,-0.24981773,-0.21023272,-0.07335545,-0.24415496,-0.1483016,-0.20498493,-0.25848866,-0.05108144,-0.43037465,-0.1462998,-0.21464469,0.21808183,-0.31471696,-0.3155266,-0.32714733,-0.29942295,-0.25693077,-0.10601537,-0.1976806,-0.14196403,0.09896565,-0.098358214,-0.4101579,0.19114052,-0.25210297,0.05116901,-0.3601548,-0.1479421,-0.3696482,0.124550894,-0.22186731,-0.09319003,-0.25043723,-0.24347988,-0.29631793,-0.25875172,-0.42001534,-0.56658506,-0.43338946,-0.18951747,-0.2194645,-0.38519764,-0.0992175,0.19279201,-0.19496551,0.2967966,-0.45658904,-0.15086067,-0.20984708,-0.0048967605,-0.43187395,-0.12593766,-0.14004017,-0.3645876,-0.13352768,-0.13138527,-0.09910794,0.046417855,-0.14128418,-0.2312229,-0.34233388,4.5077786,-0.66558385,1.5270345,-0.20203488,-0.02003212,-0.02643556,0.933391,-0.16764168,-0.18128483,-0.287139,-0.09688843,0.0704071,-0.16888797,-0.14356732,0.1267083,-0.66475254,-0.2487655,-0.53686565,-0.24757612,-0.39174598,-0.32891315,0.31927186,-0.39124715,-0.36830333,-0.08822124,-0.004718374,-0.13715461,-0.61148226,0.038404364,-0.07152736,-0.48539075,-0.12790692,0.087032884,-0.17566857,0.019937277,1
-0.07192311,-0.16864479,-0.12654175,-0.07725174,-0.26186755,-0.09894549,0.114044905,-0.045810893,-0.1825479,0.05828462,-0.1868031,-0.089830495,-0.17219792,-0.18738605,-0.11919106,-0.055752423,-0.24307653,0.16877486,-0.16944046,-0.111298606,13.057535,-0.31242764,0.6572944,-0.089794606,0.1617529,0.1937144,0.12361117,-0.3859039,0.1442682,-0.41561857,-0.030421486,-0.09618155,-0.46039462,-0.18093012,-0.61867326,-0.22881587,0.13870794,-0.17717995,-0.26415178,-0.4326999,0.45475242,-0.36525247,-0.2912188,-0.30673113,12.659189,-0.35687873,-0.4621205,-0.4116256,0.3331578,0.35544083,-0.253704,0.098200165,0.10768394,0.33404866,-0.55399686,-0.75073093,0.21763638,0.26916248,-0.1691132,-0.15083827,-0.17333236,1.2741596,0.2824322,0.044133585,0.27643692,-0.11447468,-0.021207545,-0.3765103,-0.390107,0.051914245,-0.38867763,0.006520235,0.0028376519,-0.48891607,-0.25877833,-0.20835726,0.08650564,-0.06626315,-0.08302533,-0.0608036,-0.008215761,0.11117263,-0.6266425,-0.32870698,-0.5582863,0.270499,0.26986983,-0.5269101,0.04063043,0.045242388,-0.13153197,-0.15347618,-0.30883464,-0.25362295,0.036433566,0.2050188,-0.12790692,0.63379925,-0.20471942,-0.21416597,1
0.079762354,-0.10540884,-0.14039499,-0.21817385,-0.19038714,-0.019569963,0.0014402367,0.08566025,-0.2973305,-0.111766055,-0.044057693,-0.15435506,0.026044104,-0.07566695,0.094865344,0.030530259,0.2653439,0.08919483,0.14397456,-0.2077219,-0.15220164,0.3815497,0.093859285,0.13916132,0.74102616,0.0041436926,-0.263665,-0.19218074,0.163645,0.42342564,-0.045756083,-0.13959329,0.06076728,-0.014654079,-0.114768915,0.31366903,-0.32500657,-0.20995097,3.4634423,0.052958153,0.041777033,-0.17814519,0.03644364,0.16396861,0.061710082,0.13674526,0.36715207,-0.17657626,-0.2754854,-3.8231003,-0.41584882,-0.13674267,-0.13413125,6.54352,-0.12894571,-0.0416184,-0.111097686,-0.18172105,-0.2840073,0.00025402807,-0.19612925,0.063636914,0.015826548,-0.003653321,-0.0069237575,-0.27840033,-0.020982802,-0.070250645,0.48709956,-0.24820039,0.23671292,0.043398406,-0.28501862,-0.25555384,-0.20546462,0.6042149,0.38206106,0.024922779,0.43434787,0.1504417,-0.0033134343,12.174969,0.4115728,-0.15929766,-0.87527037,0.16816328,-1.5672079,-0.4357082,0.33503804,0.0058395243,-0.26700085,0.063675895,-0.26430023,0.044504512,-0.16483748,0.7187063,-0.12790692,0.4191445,-0.20638852,-0.35563323,1
-0.0290332,-0.027547445,0.015776673,-0.066270605,-0.11433138,-0.048558973,-0.10818345,-0.17817804,-0.010896797,-0.07170885,13.17002,0.15489577,-0.123265326,-0.0052955016,-0.051812265,0.3845467,-0.1446323,-0.07393458,-0.10105462,-0.09602564,0.06903987,-0.16795047,-0.035199393,0.40093192,0.1099317,0.16451222,-0.21926804,-0.07774553,0.048025757,0.38810644,-0.36929396,-0.25131294,0.34017423,-0.14021929,0.14001068,-0.03196737,-0.05431675,0.14657591,0.040433187,0.28369287,12.659283,0.26378876,0.07514445,-0.22483882,-0.1744777,-0.04377543,0.0055866307,0.1077232,-0.13141154,0.29968634,-0.15640025,6.2653813,-0.479542,-0.047926683,-0.1545849,-0.061321452,0.09383092,0.12534925,0.2562075,0.6661509,0.25231487,0.4625691,-0.111862086,0.14218067,0.272481,9.030079,0.30325305,0.07200402,0.0822583,0.20955156,-0.01932684,-0.13037893,-0.06571051,0.34371427,-0.14421655,-0.32791045,0.39357513,-0.12579902,0.039709486,-0.16120364,0.09891669,-0.09297882,-0.34230226,0.089893535,0.026694657,-0.19975045,-0.21512157,0.71254665,0.2226459,-0.19349921,0.058784824,-0.15784118,0.23212616,-0.008584847,0.07060762,0.13570066,-0.12790692,0.13645172,-0.013713176,-0.26593733,1
-0.13153279,-0.17179523,-0.35096955,0.08850919,-0.15678123,-0.20117246,-0.40381452,-0.2226212,-0.4424903,-0.047226895,-0.28187516,-0.024991276,-0.35126,-0.16114534,-0.17527978,-0.3514128,-0.021094507,0.26792368,-0.17663553,-0.17496428,-0.14267029,-0.13691236,-0.25074074,-0.45547116,-0.3718631,-0.10746309,-0.5893316,-0.103180364,-0.36747572,-0.30464834,-0.20541765,-0.18634963,-0.5379045,-0.026368856,-0.17691705,-0.22526087,-0.64242285,-0.108161725,-0.2272717,-0.40891156,-0.2563673,-0.105492786,-0.07491564,-0.032143295,0.809832,-0.1544034,0.059467647,0.12392223,-0.60447085,0.2450283,-0.19685632,-0.44882432,-0.3925014,-0.38125023,-0.16094343,-0.4421593,-0.3094032,-0.7237328,-0.43615967,-0.31916434,-0.45423427,0.1357951,-0.28344586,-0.08659065,-0.45470515,-0.04077721,-0.2692437,-0.38035026,-0.2611416,-0.49075907,-0.21969777,-0.45786104,-0.014011899,-0.02707991,-0.24800481,-0.5521275,-0.6117661,-0.25604203,-0.17107633,-0.26482138,-0.24931674,-0.21979643,0.63610107,-0.22375314,0.18791986,-0.44625792,-0.041533876,-0.5608223,2.934479,0.18459918,-0.390508,-0.33038095,-0.96743613,0.8123468,-0.28424418,-0.59851146,-0.12790692,-0.3483312,-0.2504444,-0.21417901,1
