rnaseq_gene__GENE_REXO1L6P,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_PRR21,rnaseq_gene__GENE_OR10K2,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_OR4K15,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_PRR23B,rnaseq_gene__GENE_OR5K4,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_OR4F17,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_MYF5,rnaseq_gene__GENE_MYT1L-AS1,rnaseq_gene__GENE_CETN1,rnaseq_gene__GENE_HES3,rnaseq_gene__GENE_TTTY6,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_LOC100287704,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_POTED,rnaseq_gene__GENE_CYLC2,methylation_gene__GENE_ZMYND19,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_PRAMEF5,rnaseq_gene__GENE_LINC01020,rnaseq_gene__GENE_OR4K14,rnaseq_gene__GENE_FTMT,rnaseq_gene__GENE_OR5AC2,rnaseq_gene__GENE_MYL1,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_RBMY1B,rnaseq_gene__GENE_PRAMEF9,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_TEX13A,rnaseq_gene__GENE_ZCCHC13,methylation_gene__GENE_C1ORF89,rnaseq_gene__GENE_SLC6A5,methylation_gene__GENE_ISG15,rnaseq_gene__GENE_PSKH2,methylation_gene__GENE_ATP5E,methylation_gene__GENE_FADS1;MIR1908,rnaseq_gene__GENE_OR2M1P,rnaseq_gene__GENE_CRYGD,rnaseq_gene__GENE_SCGB1D1,rnaseq_gene__GENE_PRAMEF14,methylation_gene__GENE_LDB1,rnaseq_gene__GENE_PRAMEF13,methylation_gene__GENE_KIAA0100,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_KRTAP10-1,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_CSTB,methylation_gene__GENE_PKN1,rnaseq_gene__GENE_MT4,methylation_gene__GENE_BTN2A2,methylation_gene__GENE_TAPBPL;LOC678655,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_KIF20B,methylation_gene__GENE_TMEM63A,rnaseq_gene__GENE_OR4K13,methylation_gene__GENE_POMP,methylation_gene__GENE_ZNF764,rnaseq_gene__GENE_KRTAP21-1,rnaseq_gene__GENE_RNASE9,rnaseq_gene__GENE_CT47A11,methylation_gene__GENE_SHBG;SAT2,rnaseq_gene__GENE_FTLP10,rnaseq_gene__GENE_PRAMEF11,methylation_gene__GENE_NT5C3L,rnaseq_gene__GENE_GOLGA8F,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_USP14,methylation_gene__GENE_NFXL1,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_OR52A5,rnaseq_gene__GENE_PRAMEF6,rnaseq_gene__GENE_USP29,target
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,-0.02592097,-0.08670562,-0.10227383,0.025639283,-0.0843408,0.42261127,-0.09744255,-0.05653216,-0.06079424,5.781089,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,-0.3167794,-0.11347569,-0.27731398,-0.10144153,-0.6941865,-0.28082573,-0.074988924,-0.124300115,-0.08007545,-0.14742462,-0.15204445,-0.1075686,-0.3919346,-0.47606903,-0.12600559,-0.08901244,0.25639227,-0.093302764,-0.059154127,-0.44209576,-0.22171275,-0.4698372,0.22007531,-0.055449735,-0.059709486,-0.5756078,-0.5108195,-0.05995802,-0.09052918,-0.07051628,-0.3895717,-0.09113194,-0.15938959,-0.24698107,-0.10746877,-0.10152546,-0.10216779,-0.45607132,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,-0.2746008,-0.08670562,-0.10227383,0.6790233,-0.0843408,0.12900272,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,0.45436496,-0.11347569,0.45042723,-0.10144153,0.14114921,0.6196954,-0.074988924,-0.124300115,-0.08007545,-0.14742462,0.43613115,-0.1075686,-0.21766445,0.32766026,-0.12600559,-0.08901244,0.45360327,-0.14371124,-0.059154127,0.09648495,0.7486425,0.4318057,0.1925953,0.13171667,-0.059709486,1.0715868,0.52058613,-0.05995802,-0.09052918,-0.07051628,0.7154328,-0.09113194,-0.15938959,0.07412387,-0.10746877,-0.10152546,-0.026606642,1.3040419,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,0.012953611,-0.08670562,-0.10227383,-0.096684515,-0.0843408,0.0112557085,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,-0.7610113,-0.11347569,-0.32100683,-0.10144153,-0.4046026,-0.18160829,-0.074988924,-0.124300115,-0.08007545,-0.14742462,0.04866209,-0.1075686,-0.31328025,-0.07085745,-0.12600559,-0.08901244,0.22544903,0.13201217,-0.059154127,-0.1461596,-0.44089288,-0.15134995,0.111826524,-0.38406387,-0.059709486,-0.2932459,-0.6721392,-0.05995802,-0.09052918,-0.07051628,-0.3427511,-0.09113194,-0.15938959,-0.49339005,-0.10746877,-0.10152546,0.053978983,-0.17682387,-0.08764268,-0.095991835,-0.12281272,-0.13046497,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,0.25100785,-0.08670562,-0.10227383,0.3207174,-0.0843408,0.1402307,-0.09744255,-0.05653216,-0.06079424,-0.088819906,19.58314,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,1.5501513,-0.11347569,0.11591661,-0.10144153,-0.060649946,-0.18278345,-0.074988924,-0.124300115,-0.08007545,-0.14742462,-0.17228228,-0.1075686,-0.19524053,1.4235567,-0.12600559,-0.08901244,0.8769457,0.45399183,-0.059154127,0.7254512,0.15611939,-0.25850576,0.497895,0.52450615,-0.059709486,-0.5705989,0.7322391,-0.05995802,-0.09052918,-0.07051628,1.2917792,-0.09113194,-0.15938959,-0.056429006,-0.10746877,-0.10152546,1.7242947,0.32878745,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,0.21321258,-0.08670562,-0.10227383,-0.23860425,-0.0843408,-0.026861353,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,-0.39930236,-0.11347569,-0.30762511,-0.10144153,-0.19710651,0.13446939,-0.074988924,-0.124300115,-0.08007545,-0.14742462,-0.27736664,-0.1075686,-0.5818903,1.0851482,-0.12600559,-0.08901244,0.5683155,0.25967234,-0.059154127,-0.44741127,-0.25609675,-0.39007354,-0.16463996,-0.3936679,-0.059709486,-1.3421235,-0.052462153,-0.05995802,-0.09052918,-0.07051628,-0.09959967,-0.09113194,-0.15938959,-0.2737569,-0.10746877,-0.10152546,0.15969354,-1.2706684,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,4.1570063,-0.080826886,-0.07150777,-0.07152144,-0.085027754,0.4031435,-0.08670562,-0.10227383,0.19867577,-0.0843408,0.062494364,4.2745686,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,0.4769359,-0.11347569,0.719256,-0.10144153,0.44569507,-0.41365224,-0.074988924,-0.124300115,-0.08007545,5.399968,0.26410148,-0.1075686,0.20407313,0.1298113,-0.12600559,-0.08901244,0.16883019,-1.0431452,-0.059154127,0.43229496,2.0992563,0.22904722,1.0367687,0.24733075,-0.059709486,0.024809988,0.6525878,-0.05995802,-0.09052918,-0.07051628,0.27073887,-0.09113194,4.3903947,0.14186387,-0.10746877,-0.10152546,0.94039977,0.62335986,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,0.09328895,-0.08670562,-0.10227383,0.32298216,-0.0843408,0.28002506,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,0.123120114,-0.11347569,0.677006,-0.10144153,0.25169942,-0.19457753,-0.074988924,-0.124300115,-0.08007545,4.3322153,0.19191237,-0.1075686,0.024229767,-0.4048316,-0.12600559,-0.08901244,0.14155546,-0.75642735,-0.059154127,-0.10838936,-0.16040246,-0.15049985,0.09258497,0.4872017,-0.059709486,-0.72070915,0.34177586,-0.05995802,-0.09052918,-0.07051628,0.38071883,-0.09113194,-0.15938959,0.09763272,-0.10746877,16.155277,-0.6417039,-0.28914773,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,0.3211699,-0.08670562,-0.10227383,0.00473894,-0.0843408,0.33164802,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,0.12792161,-0.11347569,0.6717178,-0.10144153,0.453555,0.1133841,-0.074988924,-0.124300115,-0.08007545,-0.14742462,0.51042914,-0.1075686,0.33512175,0.096402645,-0.12600559,-0.08901244,0.69525546,0.47382495,-0.059154127,0.3973768,0.20954385,0.003473234,0.70988125,0.5354955,-0.059709486,0.52427065,0.21806224,-0.05995802,-0.09052918,-0.07051628,0.09678376,-0.09113194,-0.15938959,0.39012197,-0.10746877,-0.10152546,1.2428247,0.7507731,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,-0.061221045,-0.08670562,-0.10227383,0.28263342,-0.0843408,0.09333574,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,0.2462875,-0.11347569,0.75809866,-0.10144153,0.39057115,-0.29746994,-0.074988924,-0.124300115,-0.08007545,-0.14742462,0.9213561,-0.1075686,-0.74001914,0.06250551,-0.12600559,-0.08901244,0.12248079,14.808973,-0.059154127,0.72238415,0.08706676,-0.3121923,0.18800497,1.0989974,-0.059709486,-0.31463575,0.5137326,-0.05995802,-0.09052918,-0.07051628,1.8430147,-0.09113194,-0.15938959,0.15471129,-0.10746877,-0.10152546,0.97102,0.5096558,-0.08764268,-0.095991835,-0.12281272,-0.13046497,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,0.17728026,-0.08670562,-0.10227383,0.49981546,-0.0843408,0.30598605,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,-0.4732843,-0.11347569,0.12709187,-0.10144153,-0.21270786,0.24242541,-0.074988924,-0.124300115,-0.08007545,-0.14742462,-0.39186043,-0.1075686,0.3974052,2.233539,-0.12600559,-0.08901244,-0.41924065,-0.5936792,-0.059154127,-0.39436045,3.2641375,-0.09056383,-0.05440022,-0.519671,-0.059709486,1.9154909,-0.010779941,-0.05995802,-0.09052918,-0.07051628,0.535721,-0.09113194,-0.15938959,-0.2830844,-0.10746877,-0.10152546,1.9135875,0.66104245,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,-0.21293142,-0.08670562,-0.10227383,0.7873955,-0.0843408,0.39330155,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,0.41031283,-0.11347569,0.48420462,-0.10144153,-0.14088577,-0.22263543,-0.074988924,-0.124300115,-0.08007545,-0.14742462,0.1612338,-0.1075686,-0.35979024,-0.22177564,-0.12600559,-0.08901244,-0.16152227,-0.44560096,-0.059154127,0.6438892,-0.27061948,-0.19928555,0.8488616,0.33333233,-0.059709486,-0.06442694,0.42118472,-0.05995802,-0.09052918,-0.07051628,0.1497887,-0.09113194,-0.15938959,0.0006792462,-0.10746877,-0.10152546,0.9342918,0.40611222,-0.08764268,-0.095991835,-0.12281272,-0.13046497,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,12.910472,0.26718515,-0.08670562,-0.10227383,0.14282385,-0.0843408,0.020331077,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,0.043682456,-0.11347569,-0.19420381,-0.10144153,-0.25749096,-0.1942883,-0.074988924,-0.124300115,-0.08007545,-0.14742462,0.039537866,-0.1075686,-0.65698475,-0.3955633,-0.12600559,-0.08901244,0.8539255,-0.7099897,-0.059154127,-0.18563509,0.01405455,-0.022108618,-0.44212645,-0.11239078,-0.059709486,-0.8105046,-0.10784957,19.882744,-0.09052918,-0.07051628,0.41131097,-0.09113194,-0.15938959,-0.43840855,-0.10746877,-0.10152546,-0.97700703,-0.5047578,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,11.781557,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,-0.2476013,-0.08670562,-0.10227383,-0.01567005,-0.0843408,1.6419183,-0.09744255,21.251379,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,0.113040194,-0.11347569,-0.002371098,-0.10144153,0.06338335,3.1407607,-0.074988924,-0.124300115,-0.08007545,-0.14742462,0.17447433,-0.1075686,-0.3693655,0.29165447,-0.12600559,-0.08901244,0.4955219,-0.29637438,-0.059154127,0.6952068,1.0667281,-0.52235645,0.28676215,0.37388054,-0.059709486,-0.31908157,0.19615231,-0.05995802,-0.09052918,-0.07051628,1.5071653,-0.09113194,-0.15938959,0.20588806,-0.10746877,-0.10152546,-0.5349407,2.8973157,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,22.538898,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,0.109804854,-0.08670562,-0.10227383,1.6263541,-0.0843408,-0.12557207,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,0.53103924,-0.11347569,0.78542006,-0.10144153,0.068354815,-0.057555456,-0.074988924,-0.124300115,-0.08007545,-0.14742462,0.6562321,-0.1075686,0.32550648,0.33213532,10.203195,-0.08901244,-0.13446935,-0.33755866,-0.059154127,0.010774844,-0.28170323,0.13619953,0.36262655,0.24086337,-0.059709486,-0.3369723,0.22557335,-0.05995802,-0.09052918,-0.07051628,0.38006678,-0.09113194,-0.15938959,0.189148,-0.10746877,-0.10152546,-0.46730524,-0.5059836,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,0.20102903,-0.08670562,-0.10227383,0.25760016,-0.0843408,0.15478657,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,0.71644133,-0.11347569,0.60593057,-0.10144153,0.5719159,0.38586962,-0.074988924,-0.124300115,-0.08007545,-0.14742462,0.051256154,-0.1075686,0.5969116,0.85525805,-0.12600559,-0.08901244,-0.13907024,0.14626443,-0.059154127,0.33824944,0.32037762,0.23904133,0.054546952,0.48947147,-0.059709486,-0.09444878,-0.22481625,-0.05995802,-0.09052918,-0.07051628,0.14084749,-0.09113194,-0.15938959,0.24359284,-0.10746877,-0.10152546,0.60619223,0.6928667,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,7.32563,-0.080826886,-0.07150777,-0.07152144,-0.085027754,0.22099182,-0.08670562,17.04512,-0.12521887,-0.0843408,0.26524478,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,20.903683,-0.064649016,-0.1006545,-0.086708605,0.45787707,-0.11347569,0.2755759,-0.10144153,0.012465182,0.15031284,-0.074988924,-0.124300115,-0.08007545,-0.14742462,0.0420866,-0.1075686,0.04961486,0.24786466,-0.12600559,-0.08901244,-0.24443042,0.4890115,-0.059154127,0.0014109332,0.11181371,0.26750362,0.0134418,0.29439324,-0.059709486,0.43664593,0.037853654,-0.05995802,-0.09052918,-0.07051628,0.36240828,15.958127,-0.15938959,-0.11419128,-0.10746877,-0.10152546,-0.44983387,-0.424929,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.051931962,-0.056256305,-0.058390062,-0.06056062,-0.06097022,-0.06135472,-0.06263095,-0.06869581,-0.0613941,-0.06268985,-0.07620693,-0.080826886,-0.07150777,-0.07152144,-0.085027754,0.019345976,-0.08670562,-0.10227383,0.12870409,-0.0843408,0.0964012,-0.09744255,-0.05653216,-0.06079424,-0.088819906,-0.082131,-0.093568295,-0.08072331,-0.10833606,-0.10163879,-0.057659455,-0.064649016,-0.1006545,-0.086708605,-0.18524668,-0.11347569,-0.18171036,-0.10144153,-0.264958,-0.25558335,-0.074988924,-0.124300115,-0.08007545,-0.14742462,0.09104223,-0.1075686,-0.26720044,-0.09467359,-0.12600559,-0.08901244,0.24248064,0.013097978,-0.059154127,0.3300543,-0.031299155,-0.31372944,0.31051162,0.36180314,-0.059709486,0.23957475,-0.126303,-0.05995802,-0.09052918,-0.07051628,-0.14144848,-0.09113194,-0.15938959,-0.1732598,-0.10746877,-0.10152546,-0.60409254,-0.044921212,-0.08764268,-0.095991835,-0.12281272,-0.13046497,1
