rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_SNORA32,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_DEFB130,rnaseq_gene__GENE_KRTAP13-3,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_CSN1S2A,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_LGALS13,methylation_gene__GENE_RASSF8,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_DCD,methylation_gene__GENE_CNOT10,methylation_gene__GENE_STARD5,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_IL10RB,methylation_gene__GENE_MIB1,methylation_gene__GENE_SNORD84;BAT1,methylation_gene__GENE_SLC25A38,methylation_gene__GENE_CCDC90B,methylation_gene__GENE_ZDHHC8,methylation_gene__GENE_TYMP;SCO2,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_C5ORF25,methylation_gene__GENE_RAB3GAP1,methylation_gene__GENE_SPATA13,methylation_gene__GENE_HSPD1;HSPE1,methylation_gene__GENE_ZMYM6,rnaseq_gene__GENE_TBC1D21,methylation_gene__GENE_MYH10,methylation_gene__GENE_H2AFX,methylation_gene__GENE_TIGD3,methylation_gene__GENE_C4ORF21;LARP7,methylation_gene__GENE_TMEM85,methylation_gene__GENE_TEF,methylation_gene__GENE_CARKD,methylation_gene__GENE_DDX21,methylation_gene__GENE_FBXL8;TRADD,methylation_gene__GENE_ABHD6,methylation_gene__GENE_FAM177A1,methylation_gene__GENE_FSIP1,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_NF2,methylation_gene__GENE_GCN1L1,rnaseq_gene__GENE_SPAG11A,methylation_gene__GENE_SEMA3F,methylation_gene__GENE_PRNP,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_GPATCH1,methylation_gene__GENE_TLL2,methylation_gene__GENE_NUBP1,methylation_gene__GENE_UBR1,rnaseq_gene__GENE_OR6M1,methylation_gene__GENE_NLK,methylation_gene__GENE_PALB2;DCTN5,methylation_gene__GENE_STIP1,methylation_gene__GENE_POLD3,methylation_gene__GENE_ZFP36,methylation_gene__GENE_BTF3L4;TXNDC12,methylation_gene__GENE_COMMD3,methylation_gene__GENE_STRAP,methylation_gene__GENE_SCRIB,methylation_gene__GENE_COPZ1,methylation_gene__GENE_CCDC102A,methylation_gene__GENE_STK10,methylation_gene__GENE_TPCN2,methylation_gene__GENE_BLMH,methylation_gene__GENE_SHCBP1,methylation_gene__GENE_PGRMC2,methylation_gene__GENE_C14ORF102,methylation_gene__GENE_TH1L,methylation_gene__GENE_UBE2T,rnaseq_gene__GENE_TTTY23,methylation_gene__GENE_MRPS34;EME2,methylation_gene__GENE_COL27A1,methylation_gene__GENE_TINF2,methylation_gene__GENE_RPL37,rnaseq_gene__GENE_ADAD1,rnaseq_gene__GENE_SLC6A18,rnaseq_gene__GENE_RNU6ATAC,rnaseq_gene__GENE_DEFB132,methylation_gene__GENE_HIST1H1T,methylation_gene__GENE_TRMT11,methylation_gene__GENE_QTRT1,methylation_gene__GENE_MTHFD2,methylation_gene__GENE_SDCBP,methylation_gene__GENE_UBQLN1,methylation_gene__GENE_ZNF643,methylation_gene__GENE_ETV6,methylation_gene__GENE_FAH,methylation_gene__GENE_C6ORF57,rnaseq_gene__GENE_SNORA70B,methylation_gene__GENE_TUBD1;RPS6KB1,methylation_gene__GENE_CRELD1;IL17RC,target
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,21.954546,-0.045454543,-0.06147661,-0.063021496,-0.0687474,0.014839549,-0.3078257,-0.0510505,-0.07261519,0.25222164,-0.24564327,-0.42986855,-0.48493144,-0.41402537,-0.20310538,0.03255632,-0.5356325,0.007473287,-0.14485829,-0.055644006,0.1613943,-0.0022610845,-0.25864184,0.1707524,-0.12669662,-0.07560294,0.37212884,-0.061872154,-0.25117144,-0.084684886,-0.014203167,-0.14513792,-0.27268988,-0.30957416,0.50464016,-0.21738096,-0.15547642,-0.09176003,-0.09053003,0.22455879,-0.002469829,-0.12514226,-0.6411758,-0.14740698,-0.1958291,0.25291735,-0.0077195466,-0.03908484,0.59667087,-0.119216844,-0.7131037,-0.5429088,0.5029001,-0.22595991,-0.4161582,-0.16055954,-0.3033277,-0.020134091,-0.34173566,-0.20368987,-0.10947712,0.6247379,-1.0265814,-0.30219176,0.03712793,-1.0310477,0.1932831,-0.68439204,-0.47965622,-0.06604976,-0.5257987,-0.36823103,-0.3801661,0.0029366268,-0.11734243,2.8414936,-0.10943896,-0.09292495,0.18409956,-0.75336045,-0.06966061,-0.8237927,-0.6525867,-0.27441287,-0.46031946,-0.14668669,-0.49512818,0.1632088,-0.075058505,0.6282703,-0.03572341,0
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.2760328,-0.18869385,-0.0510505,-0.07261519,-0.18777288,-0.3020107,-0.2772634,-0.065889515,-0.23449464,0.005785313,-0.17280188,-0.20345074,-0.36593452,-0.10679164,-0.055644006,-0.16465461,-0.4771114,-0.28872222,0.15685503,-0.037594594,-0.07560294,-0.4077992,-0.32971627,-0.22052206,-0.26855707,-0.055550694,0.090674,-0.2374656,-0.2457077,-0.38221958,-0.32393318,-0.22221611,-0.5213456,-0.09053003,-0.5432876,-0.26317555,-0.12514226,-0.2894641,-0.38061675,-0.19173996,0.16553529,-0.25934514,0.32480505,-0.0603731,-0.119216844,-0.5713745,-0.070947275,0.23617467,-0.44746938,-0.30524033,-0.20524052,-0.36098826,-0.50394034,-0.20663862,-0.5308463,0.23680209,0.055387426,-0.1158162,-0.12601295,-0.17966114,-0.22949293,-0.26027647,0.06868206,-0.12865002,-0.06604976,-0.7066397,-0.48008212,-0.661681,-0.18171549,-0.11734243,-0.18507113,-0.10943896,-0.09292495,-0.28338405,0.27489498,-0.219708,-0.8038701,-0.73119116,-0.3763112,-0.01857506,-0.08061077,-0.2593349,-0.0071148914,-0.075058505,0.032407,0.21194805,1
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.12845507,-0.07772662,-0.0510505,-0.07261519,-0.25974396,-0.18315223,-0.26601064,-0.42965007,0.11166152,-0.09558351,-0.18201876,-0.27485403,-0.46939415,-0.3600443,-0.055644006,-0.15706444,-0.26069322,-0.38461322,-0.22553419,-0.24533369,-0.07560294,-0.26604405,-0.38758752,-0.23115829,-0.30561215,-0.32779917,0.039677415,-0.014548231,0.35712877,0.07237316,-0.4482804,0.03926206,-0.70398486,-0.09053003,-0.19521844,-0.36059755,-0.12514226,-0.5801813,0.03583144,-0.1888093,-0.029931055,-0.15658984,-0.03174672,-0.29640302,-0.119216844,-0.48450485,-0.06887509,-0.21162035,-0.31926265,-0.37999138,-0.05388079,-0.074598916,0.25837052,-0.13345572,-0.47616962,-0.5726398,0.0734384,0.28221068,-0.2771246,-0.17682971,-0.5187244,-0.18243253,-0.80995935,-0.3790627,-0.06604976,-0.7117332,-0.25787646,-0.6264288,-0.13688512,-0.11734243,-0.18507113,-0.10943896,-0.09292495,0.45914152,-0.16448426,-0.0541687,-0.38073015,-0.5964603,-0.20629033,-0.22050089,-0.1600768,-0.2955763,-0.16660777,-0.075058505,-0.50224733,-0.13219881,0
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.24714844,-0.20888762,-0.0510505,-0.07261519,-0.13241684,-0.11761046,-0.34769237,-0.40573162,-0.16738078,-0.13410701,-0.18920293,-0.17500125,-0.35251734,-0.21654242,-0.055644006,-0.101383895,-0.032685388,-0.1573195,-0.07622879,-0.35413885,-0.07560294,0.33278897,-0.4630927,-0.14177044,-0.24468468,-0.1205929,-0.30921584,-0.26547524,0.28974545,-0.09598396,-0.40864417,-0.415801,-0.6785586,-0.09053003,-0.014711951,-0.4080673,-0.12514226,-0.4831387,-0.402185,-0.20016073,0.025450565,-0.30804807,-0.25969896,-0.13638447,-0.119216844,-0.47439167,0.061149154,-0.15207474,-0.26407585,-0.13300623,-0.30197445,-0.8345718,-0.46404007,0.042714164,-0.34500095,-0.7931699,0.10075381,-0.18519068,-0.026964607,-0.42556438,-0.16002685,-0.08958193,0.099055566,-0.44857785,-0.06604976,0.031671137,-0.34222776,-0.40265545,-0.1962904,-0.11734243,-0.18507113,-0.10943896,-0.09292495,0.36171624,0.80435693,-0.29423407,-0.863183,-0.41823265,-0.46643716,-0.3200576,-0.1702049,-0.22544838,-0.5560936,-0.075058505,0.42406666,-0.18405494,1
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.19933078,-0.31630546,-0.0510505,-0.07261519,-0.099287026,-0.25021058,-0.4875105,-0.34016314,-0.20637581,-0.23532268,-0.16915095,-0.40607426,-0.35319147,-0.41339564,-0.055644006,-0.1888434,-0.29591128,-0.10787479,-0.40444526,-0.2366149,-0.07560294,0.03348793,-0.34908006,-0.27068618,-0.5096746,-0.22174373,-0.70030683,-0.38760045,0.75999355,-0.36579615,-0.41330507,0.37371188,-0.49091792,-0.09053003,-0.44464988,0.05517419,1.1676165,-0.7009722,-0.30914384,-0.14576848,-0.35521406,-0.39017993,-1.1668279,0.015173524,-0.119216844,-0.46865958,-0.09155415,-0.27013284,-0.47449273,-0.25041437,-0.40535855,-0.8801689,-0.0034504563,-0.31112525,-1.029513,-0.5010266,-0.6788692,-0.45128986,0.3646618,-0.30217633,-0.54779375,-0.1545538,-0.7171171,-0.43067345,-0.06604976,-0.39959005,-0.31568104,-0.7243537,-0.14259925,-0.11734243,-0.18507113,-0.10943896,-0.09292495,0.14611106,-0.6046356,-0.27982393,-0.27107596,-0.7769711,-0.42398602,-0.34986007,-0.4705965,-0.20740016,-0.35562158,-0.075058505,-0.012630903,-0.21990408,1
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.022702012,-0.00994915,-0.0510505,-0.07261519,-0.35951653,-0.13519941,-0.25744882,-0.037250575,-0.14228673,-0.09689569,-0.20045298,-0.3654527,-0.24800716,-0.1335281,-0.055644006,-0.09498117,-0.16278954,0.47367546,-0.23242351,0.16116661,-0.07560294,-0.42510676,-0.10726945,-0.107322596,0.0716461,-0.074826375,-0.07132221,-0.21686015,-0.5627373,0.21926221,0.22874966,-0.31166002,0.34780803,-0.09053003,-0.3911276,-0.3011517,-0.12514226,-0.1168805,-0.37421376,-0.08096094,-0.19333555,-0.5464405,0.11957321,-0.2338071,-0.119216844,0.20196724,-0.29847094,-0.43140638,-0.2321148,-0.072779596,0.11395404,-0.119244434,-0.42135358,-0.2576235,-0.1311811,-0.69743997,-0.07671764,-0.09500856,0.4030349,-0.093808405,0.05984558,0.20484012,-0.50085104,-0.35230592,-0.06604976,0.0057688076,-0.23416501,-0.51106864,-0.1894555,-0.11734243,-0.18507113,-0.10943896,-0.09292495,0.1360815,-0.16744642,-0.058756914,-0.7437391,-0.1867542,-0.15852548,-0.09337512,-0.3052318,-0.098548196,-0.14008878,-0.075058505,-0.4713194,-0.32070348,0
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.1687809,-0.2840283,-0.0510505,-0.07261519,-0.23162885,-0.29261163,-0.34641063,-0.13865478,-0.14720435,-0.28606567,-0.17350858,-0.37582907,-0.31885666,-0.17089076,-0.055644006,-0.18445207,-0.39654067,-0.073072135,-0.52518773,-0.15563345,-0.07560294,-0.022443425,-0.5096808,-0.1996206,-0.46744224,-0.2645406,-0.1071623,-0.17501397,-0.5597613,-0.32188544,-0.26367968,-0.4364411,0.02651002,-0.09053003,-0.50999844,-0.93147385,-0.12514226,0.047652386,-0.60594696,-0.23090385,-0.022056099,-0.6478308,-0.30956244,-0.583496,-0.119216844,-0.0056305695,-0.799033,-0.55999285,-0.29031804,-0.28854623,-0.6623062,-0.43267572,-0.6384103,-0.17764193,-0.45383415,-1.0313579,0.031071454,-0.4385984,-0.569237,-0.52581334,-0.30115756,-0.5096317,-0.34252787,-0.4481894,-0.06604976,0.8401701,0.15096755,-0.46154115,-0.27301154,-0.11734243,-0.18507113,-0.10943896,-0.09292495,0.22702913,-0.8733836,-0.1493183,0.13587211,-0.19541068,-0.33255127,-0.33286318,-0.38800597,-0.37270996,-0.82797307,-0.075058505,-0.70254594,-0.43591803,0
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.28122652,-0.21283671,-0.0510505,-0.07261519,-0.46638265,-0.3609925,-0.06571807,-0.019521518,-0.5972916,-0.27519277,-0.14460576,-0.45973524,-0.20144384,-0.5088482,-0.055644006,-0.31024817,0.16540906,-0.22024466,0.0056335637,-0.30393812,-0.07560294,-0.2763971,-0.5732363,-0.36592823,-0.17233007,-0.20512919,-0.26954225,-0.23437472,0.10479593,-0.010832246,-0.82081443,-0.6169537,-0.82111114,-0.09053003,-0.27862418,-0.09433136,-0.12514226,-0.7534894,-0.5851499,-0.21633762,0.59934044,-0.37397286,-0.8834198,-0.021768734,-0.119216844,-0.36219415,-0.47134015,-0.5417319,-0.038489565,-0.3108764,-0.47400475,-0.8816732,-0.66719687,-0.25838083,-0.5721356,7.3420825,-0.9221191,-0.550487,-0.1984755,0.21906993,2.5215058,-0.018586108,-0.5834004,-0.12693745,-0.06604976,-0.3775582,-0.489967,0.0144101605,-0.29491973,-0.11734243,-0.18507113,-0.10943896,-0.09292495,0.5149172,0.50444835,0.27496973,-0.69597137,-1.0163555,-0.20600979,-0.4036069,-0.006166263,-0.43895674,-0.70060736,-0.075058505,0.6515386,-0.8288911,0
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.23482499,-0.21775845,-0.0510505,-0.07261519,-0.32557333,-0.35741115,-0.4854185,-0.5144557,-0.53951186,-0.3538975,-0.19122268,-0.44094825,-0.37437844,-0.62483335,-0.055644006,-0.26114613,-0.09671819,-0.7251889,-0.14790182,-0.5040103,-0.07560294,-0.20252872,-0.32396266,-0.1888006,-0.3996211,-0.5389465,-0.29545817,-0.23225,-0.043853138,-0.3781327,-0.7209931,-0.10064554,-0.2209562,-0.09053003,-0.37164807,-0.56323606,-0.12514226,-0.55070055,-0.7416762,-0.15844145,-0.30473652,-0.48483923,-0.22932276,-0.31203791,-0.119216844,-0.705933,-0.6480683,-0.64080215,-1.0854678,-0.3782922,-0.3167826,-0.1943429,-0.23453248,-0.46126518,-0.73216456,-1.1210438,-1.1467599,-0.48571262,-0.94298327,-0.36881948,-0.23041886,-0.51528823,-0.58135676,-0.4049195,-0.06604976,-0.91788113,-0.20491843,-0.3608063,-0.1147441,-0.11734243,-0.18507113,-0.10943896,-0.09292495,-0.47509205,-0.34290427,-0.25118205,-0.61069465,-0.27253118,-0.51310384,-0.49286044,-0.8294826,-0.6019408,-0.19928837,-0.075058505,0.053379066,-0.41006732,0
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.42102566,-0.19618627,-0.0510505,-0.07261519,-0.32499135,-0.20560753,-0.274623,-0.434932,-0.2587896,-0.16082007,-0.11807644,-0.3801245,-0.47208777,-0.12277252,-0.055644006,-0.25288868,-0.40205887,-0.35516068,-0.3452817,-0.4748851,-0.07560294,-0.27563533,-0.54411954,-0.34640697,-0.055145524,-0.21088225,0.04846051,-0.37478223,-0.43024185,0.069116585,-0.630271,-0.46220008,-0.033221032,-0.09053003,-0.4974254,-0.17879567,-0.12514226,-0.6573558,-0.2924787,-0.124395855,-0.0045865937,-0.08633143,-0.6731718,-0.610085,-0.119216844,-0.18943048,-0.74192613,-0.5154154,-0.3517435,-0.184781,-0.71378237,-0.7425638,-0.7133689,-0.3461738,-0.3093478,-0.3435732,-0.36579555,-0.78682685,-0.20815337,0.19327477,0.5318261,-0.27494118,-0.5168438,-0.40401617,-0.06604976,-0.24341738,-0.5087927,-0.05086419,-0.29055578,-0.11734243,-0.18507113,-0.10943896,-0.09292495,0.15712745,-0.48436803,-0.1422236,-0.3727324,-0.6856496,-0.39897954,-0.3362185,-0.11580037,-0.43176636,-0.4787821,-0.075058505,0.37750024,-0.20606422,1
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,21.954546,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.04153966,-0.15664767,-0.0510505,5.951762,-0.08957207,0.10114631,0.5687065,0.05426456,-0.19752587,-0.026144005,-0.04865993,-0.043279815,0.023656601,-0.3690941,-0.055644006,-0.11272875,-0.007180831,0.26119924,0.20170033,-0.22458275,-0.07560294,0.3962363,0.20636351,-0.034645166,-0.17676738,-0.05509392,-0.42968518,-0.18281238,0.115431026,-0.32532293,0.26801196,0.016697692,-0.34257153,-0.09053003,0.33597407,0.09366677,-0.12514226,0.13237011,0.19383931,-0.0094318595,-0.1557519,-0.15779644,-0.27546352,0.48352495,-0.119216844,-1.1322004,0.2562805,0.26562756,-0.3999697,0.12626155,-0.6022345,0.27346393,-0.5332509,-0.14503254,0.087327115,0.03780436,0.31983078,-0.019234918,-0.25186983,-0.30702317,-0.3365215,-0.10576779,-0.19959284,-0.4585902,-0.06604976,-0.24542737,-0.25652912,-0.10906804,-0.15851873,-0.11734243,-0.18507113,-0.10943896,-0.09292495,0.49888515,0.8168599,-0.07980042,-0.33226004,0.8619749,-0.14847259,0.2765226,0.24262796,-0.009584671,0.044610873,-0.075058505,-0.1877763,-0.67922723,1
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.06550877,-0.035283957,-0.0510505,-0.07261519,0.14458437,0.379734,0.0268349,0.14326565,0.00589858,0.26082504,-0.08225874,-0.022913102,0.48115316,-0.016422795,-0.055644006,-0.07777119,-0.1750755,0.39486653,0.2077852,1.202234,-0.07560294,-0.29166782,-0.20234157,-0.09360473,0.4281038,0.7759059,-0.1064145,0.050603077,-0.045962818,0.028307436,0.68086976,0.48499468,-0.18376946,-0.09053003,0.5583692,0.701498,-0.12514226,0.46450415,0.5622094,-0.058367573,0.10970099,0.20592412,0.67865175,0.08938007,-0.119216844,-0.52703136,0.35869405,0.6428878,0.58473045,0.2623491,0.5675708,0.40985742,0.44621453,-0.22048956,0.15412833,0.8888195,0.6826627,0.08457612,0.54887867,0.12632865,0.05437517,0.5993399,0.61847484,-0.039504524,-0.06604976,-0.08482406,0.24078578,0.29992566,-0.11436115,-0.11734243,-0.18507113,-0.10943896,-0.09292495,-0.2417136,0.33605504,0.029893676,0.14544412,0.16220744,0.13274644,0.04410057,0.4375929,-0.104330614,0.08751563,-0.075058505,0.4916104,-0.11933813,1
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.14620863,0.08757251,-0.0510505,-0.07261519,0.08621358,-0.090063594,-0.24952728,0.2740271,-0.026298843,0.078939654,-0.16796985,0.10785447,0.30208296,-0.038867623,-0.055644006,-0.22087993,-0.050047755,-0.45747662,-0.20140824,0.3379229,-0.07560294,0.4179831,-0.33800247,0.08121395,-0.46569246,-0.14182854,-0.13707285,-0.18719713,-0.20054147,-0.2985629,-0.38641033,-0.35546023,-0.25814354,-0.09053003,0.4805979,-0.85573715,-0.12514226,0.06639392,0.18766502,-0.19163461,-0.24592344,-0.059738263,-0.29677477,-0.25870493,-0.119216844,-0.5509679,-0.09884101,-0.36359313,0.02323889,-0.24173476,-0.15639731,-0.5859145,0.21527393,-0.21607813,1.079778,0.3385202,-0.80631155,0.22421631,-0.31318375,-0.3567563,-0.21029831,-0.43682268,-0.01547152,0.06774621,-0.06604976,-0.08575704,-0.27388716,-0.6842605,0.049984355,-0.11734243,-0.18507113,-0.10943896,-0.09292495,-0.13366386,-0.6395505,-0.081588574,-0.122674815,-0.8229156,-0.5197962,-0.14125572,-0.6292241,-0.22537819,-0.04422951,-0.075058505,-0.1580601,-0.028972575,1
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.17586197,0.09239781,-0.0510505,-0.07261519,-0.20115013,0.029057028,-0.01431576,0.15694074,-0.108806,0.103434995,-0.11903369,-0.3473624,-0.1555127,0.7030494,-0.055644006,-0.27513617,0.03778336,-0.33906108,0.011488924,0.37774253,-0.07560294,0.10404652,-0.19174424,-0.21409659,-0.0019418199,-0.089013115,0.07886934,-0.39773905,-0.41183457,-0.40611327,-0.40944293,-0.21158862,-0.08713984,-0.09053003,-0.6424074,0.33078805,-0.12514226,-0.3954852,0.062430978,-0.17285074,-0.44772056,-0.014943126,-0.2828711,-0.22735922,18.858492,-0.55991966,0.29705682,0.252328,-0.3143518,-0.24530026,-0.050404847,0.35988754,0.4716306,-0.17356978,-0.043099597,0.12164673,-0.98041576,0.44810998,-0.7145921,0.77575266,0.49719223,0.035062622,-0.30689672,1.449229,-0.06604976,0.8709975,-0.41426715,-0.04509248,-0.19577287,-0.11734243,-0.18507113,-0.10943896,-0.09292495,-0.8592885,-0.70499223,0.0007814197,0.31132755,-0.12469074,-0.18975751,-0.35657507,18.356213,0.14073145,-0.0721847,-0.075058505,0.15866531,-0.40519232,1
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,6.3904214,-0.058649357,-0.034419492,-0.0510505,-0.07261519,-0.08653648,0.13234845,-0.20420763,-0.0111922175,-0.31487733,-0.13892403,-0.1523749,-0.028315213,-0.32342768,-0.34964088,-0.055644006,-0.19062074,-0.093879215,-0.38008252,0.19672129,-0.20679149,-0.07560294,0.23171607,-0.06687637,-0.22490972,-0.21593209,-0.2622297,0.4001342,0.67009544,-0.24875632,-0.22087626,-0.12789878,-0.051401116,-0.0822169,-0.09053003,-0.5448457,-0.48133805,-0.12514226,-0.08812825,0.35462707,-0.16137616,-0.809259,-0.03383944,-0.36682403,-0.44677287,-0.119216844,0.027174171,-0.20929489,-0.11984395,-0.07851819,-0.06815932,-0.52800167,0.11482074,0.41058356,-0.19474085,18.440142,-0.9280396,-0.88328624,0.0813166,-0.54027337,0.29107195,0.15676272,0.077399574,0.009401255,0.530833,-0.06604976,0.15594135,-0.37881902,0.29303056,-0.18522209,-0.11734243,2.7109127,-0.10943896,-0.09292495,-0.33722767,-0.54098773,-0.23278153,0.29944167,0.1679971,-0.08505747,-0.20751017,0.4446987,0.09348251,-0.24812533,-0.075058505,0.02875919,-0.33783373,1
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.14068094,0.11716449,-0.0510505,-0.07261519,-0.18481031,-0.05323137,0.14709899,0.016918998,-0.27782452,-0.072616786,-0.15863858,-0.08444684,-0.23235834,0.21021226,-0.055644006,-0.24707595,-0.14566799,-0.08143049,-0.04927184,0.1810397,-0.07560294,0.37069365,0.09138061,-0.23147623,1.2717247,0.089378536,-0.45228466,-0.20363653,-0.4787267,-0.16507445,-0.04039291,-0.06787174,0.56411314,4.8088646,-0.75503284,0.98236346,-0.12514226,-0.35124332,-0.042427827,-0.10586299,-0.8239164,-0.14557107,-0.39793515,-0.23561607,-0.119216844,-0.4051443,1.0264499,-0.32479006,-0.52785707,-0.0772639,0.1223319,0.0099209,0.3569823,-0.23657882,-0.0069907294,-0.7916582,-0.35785288,-0.7920289,-0.94295615,2.790637,2.9463656,-0.22191899,0.3995264,2.6781387,-0.06604976,0.9554137,-0.28202027,-0.26169398,-0.2202206,-0.11734243,-0.18507113,-0.10943896,-0.09292495,-0.22170304,0.14848974,-0.07111962,0.26986533,0.09438586,0.09291233,-0.059944704,0.1235036,0.5363546,0.12765315,-0.075058505,0.03485272,-0.3393129,0
-0.045454547,-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.0687474,-0.0052967714,-0.29458457,-0.0510505,-0.07261519,-0.20833358,-0.059620544,-0.19536759,-0.07461954,-0.14125733,0.052150622,-0.16487549,-0.22203238,-0.22581683,-0.05649998,-0.055644006,-0.3073349,0.03354889,-0.2928927,0.039749265,-0.07016181,-0.07560294,0.027768988,-0.0886223,-0.2517622,-0.22468169,-0.4354882,-0.074595205,0.68910426,-0.28759336,-0.26015222,-0.23023659,-0.09266644,-0.20427099,-0.09053003,-0.6981153,0.0013173935,-0.12514226,0.052952837,-0.18958013,-0.13569567,-0.6713502,0.031929716,0.07650698,-0.12298506,-0.119216844,0.09836405,-0.07444672,-0.51479757,-0.20325397,-0.2531334,-0.31054604,0.122441776,-0.16319847,-0.29722366,0.0015186933,-0.98325497,-0.37069225,-0.20026623,-0.72290397,0.65183705,0.91088694,-0.107968666,-0.42743582,0.45710787,-0.06604976,0.045147847,-0.3055559,-0.036013413,0.092810325,-0.11734243,-0.18507113,-0.10943896,-0.09292495,-0.1329632,-0.3787943,-0.11352163,-0.091170765,0.9675713,-0.08257936,-0.39854825,-0.41194707,-0.14716719,0.12285828,-0.075058505,-0.23740064,0.09045535,1
