rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_DEFB128,rnaseq_gene__GENE_OR11H1,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_KRTAP19-4,rnaseq_gene__GENE_SNORA36C,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_SCARNA27,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_KRTAP20-3,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_HES3,methylation_gene__GENE_FHOD3,methylation_gene__GENE_NRXN2,methylation_gene__GENE_GALE,methylation_gene__GENE_VEGFB,methylation_gene__GENE_TMEM177,methylation_gene__GENE_MAP3K11,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_FBXL2,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_FAM99B,methylation_gene__GENE_HIC1,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_NR4A2,methylation_gene__GENE_ACPL2,methylation_gene__GENE_MANBA,methylation_gene__GENE_TARS,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_C19ORF24,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_TMED10,methylation_gene__GENE_TOMM40L,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_GPT2,methylation_gene__GENE_WDR5B,methylation_gene__GENE_PRC1,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_LRRFIP2,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_ARL13B,methylation_gene__GENE_ZNF787,rnaseq_gene__GENE_OR5D16,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_YIF1A,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_C3ORF23,methylation_gene__GENE_RASA1,methylation_gene__GENE_FBXW8,methylation_gene__GENE_EPN2,methylation_gene__GENE_PXMP3,methylation_gene__GENE_RPLP2,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_TOR1A,methylation_gene__GENE_CAMK2D,rnaseq_gene__GENE_KRTAP20-4,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_RSAD2,methylation_gene__GENE_ATP8B2;AQP10,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_EXOC1L,methylation_gene__GENE_SNORD46;RPS8,methylation_gene__GENE_PLEKHJ1;SF3A2,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_SQLE,methylation_gene__GENE_SORBS1,methylation_gene__GENE_ANXA5,methylation_gene__GENE_WEE1,rnaseq_gene__GENE_BHLHE23,methylation_gene__GENE_LDLR,methylation_gene__GENE_TBC1D4,methylation_gene__GENE_ICAM1,methylation_gene__GENE_USP14,methylation_gene__GENE_SLC25A29;MIR345,rnaseq_gene__GENE_SPINT3,methylation_gene__GENE_ACSL1,rnaseq_gene__GENE_OR5D14,methylation_gene__GENE_FICD,methylation_gene__GENE_GGCT,methylation_gene__GENE_SNRPG,methylation_gene__GENE_AK7,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_SIK1,methylation_gene__GENE_NDUFC1,methylation_gene__GENE_PHYH,rnaseq_gene__GENE_OR7D4,rnaseq_gene__GENE_OTOR,methylation_gene__GENE_B3GNTL1,target
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.20078124,-0.21459831,0.63165605,-0.048526194,0.019786851,-0.091910385,0.23942938,-0.14670852,-0.16677168,-0.05137616,-0.12578732,-0.076208994,-0.044986024,-0.004175413,0.9269092,0.0065956097,-0.052885056,-0.11357208,-0.32033032,0.52475727,-0.082066715,0.113538235,-0.07707038,0.11948685,-0.060806077,0.73221046,-0.08983684,0.05557574,-0.4128284,0.4460633,0.6393583,0.66955876,-0.07671373,-0.115279995,0.076656826,-0.32903588,-0.12677115,0.43870947,0.2975912,-0.17458251,-0.052488055,-0.22774966,0.08456605,-0.54370034,-0.19390503,0.19711794,-0.14737777,-0.09609405,-0.09948382,-0.27944595,-0.2303431,-0.05610869,0.51839894,-0.15205652,0.49155256,-0.2767518,-0.37308514,-0.5109738,-0.2158885,0.040876236,-0.26515064,-0.105781555,0.39687398,-0.5854257,0.090658,-0.0854967,0.32240164,-0.071347035,-0.594357,-0.09643943,-0.059115145,0.297877,0.1986644,0.1617639,-0.264105,0.32591894,0.027922515,0.27612135,-0.12458608,-0.16934597,0.33238068,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.13112028,-0.049074426,-0.220521,-0.06509158,-0.14090452,0.23026545,0.020830989,0.040782627,-0.076773494,-0.05137616,0.4668591,-0.076208994,-0.09114888,-0.28165153,0.006700665,-0.08137718,-0.052885056,-0.13271911,-0.13524938,0.8072902,0.23162739,-0.17748697,-0.07707038,0.32353827,-0.11963838,0.46589395,0.085976,-0.18326369,0.02343633,-0.13904826,0.4858161,0.64046335,-0.07671373,-0.115279995,0.048789624,0.20333049,0.37491575,0.3843452,0.13845322,0.6267158,0.27129516,-0.0018760853,0.010898356,0.031844098,-0.6312551,-0.21346594,-0.18599488,-0.09609405,-0.17083076,0.18846707,0.24119887,-0.05610869,0.23182817,-0.15205652,0.82379866,1.2603718,0.43237397,0.25460204,-0.10005121,0.0920824,0.41607198,-0.105781555,-0.17998973,-0.11261316,0.3826287,-0.72728795,-0.04621727,-0.071347035,0.3765566,-0.09643943,0.035374757,0.24305966,0.63170797,0.2322796,0.015503643,0.3025254,0.23927476,0.64820397,-0.12458608,-0.16934597,0.33404046,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.22728154,-0.08385043,-0.27975067,-0.008383261,-0.0051863906,0.16397294,-0.16654232,-0.27527526,-0.08466962,-0.05137616,0.10558808,-0.076208994,-0.03201023,-0.18327269,-0.25646275,-0.06273964,22.066364,-0.11648083,-0.13943611,0.022899425,-0.15972707,-0.4253606,-0.07707038,0.14801371,0.27619222,0.09772774,-0.24941228,-0.2231953,-0.40076005,0.41958538,0.47624305,0.16372661,-0.07671373,-0.115279995,-0.12402462,-0.39087713,-0.28568956,0.82724184,-0.15136145,0.62352103,-0.1805823,0.048244063,0.19923557,0.046866994,0.0060946397,-0.079478435,-0.10369976,-0.09609405,0.106550075,-0.24666801,-0.07820306,-0.05610869,-0.19237763,-0.15205652,-0.17402585,0.23735318,-0.19427764,0.1671414,-0.10264507,0.2577936,-0.027364586,-0.105781555,0.0036996573,-0.17592944,-0.13874252,-0.5864589,0.0015190996,-0.071347035,0.4318905,-0.09643943,-0.44525474,0.012658087,0.40373376,0.044995137,-0.01704564,0.6212837,-0.08597199,0.532236,0.8388668,-0.16934597,0.03821237,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.16413029,-0.2589642,-0.24775785,-0.3211282,-0.042440932,0.03320493,0.07898304,-0.24470922,-0.30761763,-0.05137616,-0.46195698,-0.076208994,-0.2501248,-0.24308452,0.0194632,-0.22524099,-0.052885056,-0.15616778,-0.17661701,0.2861683,0.14133184,-0.030333165,-0.07707038,0.452186,0.03865198,-0.018378153,-0.2167947,-0.29459614,0.19629797,0.13656853,-0.2038993,-0.29987082,-0.07671373,-0.115279995,-0.015169799,0.22341266,0.17966312,0.22399592,0.757818,0.30435342,0.5134262,-0.25929806,0.020485794,-0.23855555,0.10716263,-0.12627468,-0.21003033,-0.09609405,-0.17377685,-0.12962882,0.017669352,-0.05610869,-0.0020687105,-0.15205652,0.8002928,0.20825844,0.046953984,-0.07035664,-0.40056324,0.29941174,-0.07840681,-0.105781555,0.065071635,0.16480221,2.163959,-0.25098324,-0.42004102,-0.071347035,0.34775072,-0.09643943,-0.13792142,0.011638466,0.8626102,0.11881266,0.12863398,0.65653,0.31266415,0.70945185,-0.12458608,-0.16934597,0.26003245,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.28157333,-0.12875947,-0.24081808,-0.2536057,-0.2968907,-0.05105619,-0.046597343,0.23478551,-0.28439224,-0.05137616,-0.21460325,-0.076208994,-0.20560923,-0.24816455,0.04045125,-0.15512568,-0.052885056,-0.14419055,0.009304668,0.20212735,-0.26725575,-0.24600966,-0.07707038,-0.10611211,-0.4793492,-0.27226424,-0.47576827,-0.5113168,0.21079077,0.23843522,-0.35680458,-0.57277393,-0.07671373,-0.115279995,-0.05545329,0.013405597,0.21459705,-0.13726313,-0.21770877,-0.018677354,-0.10258287,-0.14000219,-0.36819533,0.42238688,0.032599885,-0.24793187,-0.23840085,-0.09609405,0.0065576504,-0.18991955,-0.11807289,-0.05610869,-0.14445697,-0.15205652,1.0001893,-0.18544978,-0.2879817,-0.41553968,-0.43207088,-0.102928385,-0.20177229,-0.105781555,0.54857135,-0.04305806,0.013423398,0.040547032,0.028932005,-0.071347035,0.7432444,-0.09643943,-0.12929325,0.015802817,0.19119062,-0.4555569,0.17422588,-0.3268558,0.014216475,0.05667198,-0.12458608,-0.16934597,-0.035656944,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.15344363,-0.08316577,-0.014515633,0.0030253052,-0.19748652,-0.31180033,-0.38761076,0.03321541,-0.09418029,-0.05137616,-0.3065292,-0.076208994,-0.20980433,-0.023561725,-0.41779014,-0.15822582,-0.052885056,-0.13287695,0.05803071,-0.04641087,-0.18036994,-0.42079797,-0.07707038,-0.2928722,-0.17026019,-0.14576624,-0.35973233,-0.34934875,-0.1508112,0.4034074,-0.060914733,-0.052962713,-0.07671373,-0.115279995,-0.10553637,0.048704147,-0.26035497,-0.4038812,0.41808015,-0.32009885,-0.016543057,-0.3496824,-0.18455383,-0.00015406283,0.28043163,-0.43933424,-0.2812209,-0.09609405,-0.47628576,-0.43614802,0.02647727,-0.05610869,-0.14637029,-0.15205652,-0.50721496,-0.106731005,-0.39493683,-0.33004296,-0.10590277,-0.33513904,-0.22104664,-0.105781555,-0.27717245,-0.013575898,-0.022255009,-0.22197716,-0.19263776,-0.071347035,-0.050404362,-0.09643943,-0.5594074,-0.48838675,-0.57910514,-0.47118288,-0.08940161,-1.1771239,-0.49133378,-0.076476015,-0.12458608,-0.16934597,-0.4344149,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.15855706,-0.19551627,0.04899032,-0.25180745,-0.00055578543,0.35179487,-0.12797666,-0.13701548,-0.12333285,-0.05137616,-0.58173263,-0.076208994,-0.17289425,-0.07337204,0.34087154,-0.16007218,-0.052885056,-0.09194946,-0.356531,0.013371223,0.009076206,-0.2011807,-0.07707038,0.34437874,0.0041309963,0.012622932,-0.05545838,-0.49102107,0.20332718,0.038547054,-0.22973956,-0.32896256,-0.07671373,-0.115279995,-0.1010377,-0.35109055,0.04734642,0.34698087,-0.45055294,-0.17366016,0.54848605,-0.40791625,0.15749168,0.19948883,0.027461624,-0.32973576,-0.17119768,-0.09609405,0.41462106,-0.019716827,-0.28808752,-0.05610869,0.04553591,-0.15205652,0.41323236,0.5774802,0.18462878,1.3307127,-0.44545627,-0.17230894,-0.09712773,-0.105781555,0.32693002,-0.16568434,-0.13359307,-0.49608976,-0.488965,-0.071347035,-0.14668448,-0.09643943,0.19024913,-0.34749886,0.85609907,0.14507662,0.5359414,0.64960814,-0.20790572,0.54051846,-0.12458608,-0.16934597,0.35505733,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.04452565,-0.10042481,0.38779542,0.3652069,0.062035,-0.24509412,-0.14487675,0.04211657,-0.0806626,-0.05137616,-0.16707076,-0.076208994,-0.108414486,-0.17952596,0.16916882,-0.18253274,-0.052885056,-0.07186446,-0.2870962,-0.20688096,-0.3923235,0.10334289,-0.07707038,-0.36619487,-0.32559448,-0.14284806,0.014819642,0.8670797,0.0010983249,0.3685202,0.13224956,-0.16881931,-0.07671373,-0.115279995,-0.27391726,0.12984559,-0.39973825,0.15061508,0.11288373,-0.17329897,0.18723,-0.0794045,-0.16578986,-0.17632772,0.006969357,-0.25185063,-0.19930886,-0.09609405,-0.06866211,-0.07528397,-0.09870177,-0.05610869,0.121578075,-0.15205652,0.09909075,-0.32662466,-0.34108254,-0.17537414,0.7792441,-0.3822404,-0.15931459,-0.105781555,-0.15941128,0.49261472,-0.19823405,0.16165954,0.4806108,-0.071347035,0.12102584,-0.09643943,-0.25364044,-0.19001102,-0.30249518,-0.30843934,0.47317395,-0.017803675,0.3607005,-0.44570932,-0.12458608,2.3020658,0.12742537,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,22.649548,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,0.03986407,-0.015646797,0.44840446,0.40045342,0.0017532841,-0.16574296,-0.16447729,-0.14022197,0.19289029,-0.05137616,-0.025970517,-0.076208994,0.11195016,0.008246835,-0.014731501,-0.1417321,-0.052885056,-0.037925806,0.32131574,0.11238598,-0.404369,0.30039245,-0.07707038,-0.42672613,0.2816962,-0.22442013,0.19576225,1.9632455,-0.16261758,0.023118759,-0.19841214,-0.46973795,-0.07671373,-0.115279995,-0.003912064,-0.17393796,-0.32177007,-0.16039872,-0.3011225,-0.27054104,-0.24597792,1.0019727,-0.40035963,0.031205747,0.03239024,-0.35906705,-0.22804554,3.6624572,-0.20085093,-0.15410845,-0.025356276,-0.05610869,-0.049231682,-0.15205652,-0.2909914,-0.11499653,-0.30437323,-0.09889558,0.35696593,0.13901311,-0.32627708,-0.105781555,-0.38398427,0.06289583,-0.13844626,0.22430858,0.5495638,-0.071347035,-0.051690906,-0.09643943,-0.3846,-0.31590766,-0.28413075,0.12681787,0.2334332,0.06135436,-0.29747373,-0.2116558,-0.12458608,-0.16934597,0.08349893,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142741,0.20554736,0.12885483,0.20682362,0.057732377,-0.13962787,-0.30501378,-0.05629342,-0.00069676345,0.0,-0.21465495,0.0,-0.0038956048,0.32609913,-0.447177,-0.29496646,0.0,0.028602883,0.12587714,0.116378196,-0.2830682,-0.38463765,0.0,-0.30723011,0.012382053,-0.05660645,-0.07559728,0.24202615,-0.29938376,-0.35411346,-0.15707134,-0.414755,0.0,0.0,-0.06886089,-0.21991195,-0.3700062,-0.8222114,-0.40595904,-0.5649355,0.17495286,0.04830327,-0.41678184,-0.44176692,0.5389643,-0.5486931,-0.19579966,0.0,0.044925194,-0.13405842,-0.33304715,0.0,0.4604155,0.0,-0.14591284,-0.16218007,-0.5278708,-0.133662,0.32585886,-0.47812557,0.016953435,0.0,-0.16510622,-0.23837449,0.027555998,0.057143938,0.23727794,0.0,-0.5895789,0.0,-0.13206686,-0.66429716,-0.16739438,-0.5249218,-0.384103,-0.91278106,-0.6269717,-0.3391848,0.0,0.0,0.027875504,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.08170588,-0.2776247,-0.24526507,-0.15609245,0.04343615,-0.15541324,-0.5560584,-0.1988618,-0.12052522,-0.05137616,-0.13078502,-0.076208994,-0.39119473,0.015876548,-0.03567331,-0.28206512,-0.052885056,-0.15829855,0.3006939,-0.04427014,-0.4274264,-0.42341736,-0.07707038,-0.43176973,-0.2605283,0.19322537,-0.40882468,-0.15766966,-0.31702086,-0.09744891,-0.7845366,-0.63404226,-0.07671373,-0.115279995,-0.126749,-0.56959933,-0.651707,-0.40371853,-0.68172026,-0.49837887,-0.4676317,0.3201433,-0.42834416,-0.4595847,-0.21292283,-0.51182824,-0.30791122,-0.09609405,-0.45820495,-0.4694931,-0.5468633,-0.05610869,-0.2644788,-0.15205652,-0.4628393,-0.50600445,-0.32593733,-0.4698043,-0.62583876,-0.25257212,-0.35415,-0.105781555,-0.4466104,-0.27957603,-0.3238867,-0.18699808,-0.050193835,-0.071347035,-0.3140405,-0.09643943,0.07407129,-0.41608116,-0.30515572,-0.45797384,-0.81269187,-0.4825959,-0.5100955,-0.47300735,-0.12458608,-0.16934597,-0.4544777,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,0.0002171784,-0.09919889,0.3298793,-0.0013763858,0.5067709,0.027798865,1.7281108,-0.20990807,-0.27287623,-0.05137616,0.21524173,-0.076208994,-0.24371955,-0.30504596,-0.24955562,0.054749914,-0.052885056,-0.120097205,-0.34994492,-0.36390004,-0.123110525,0.09885454,-0.07707038,0.39470434,-0.1704559,0.35042766,-0.18202865,-0.06879971,-0.49457783,0.5318591,0.29023585,0.16692051,-0.07671373,-0.115279995,-0.07885734,-0.185084,-0.21439599,0.67224264,0.41035873,0.0076830895,0.011961265,-0.24631223,-0.03209202,0.2615451,-0.4881332,0.6884781,-0.25726518,-0.09609405,0.58357024,-0.20126867,0.093573146,-0.05610869,-0.32804632,-0.15205652,0.4484687,-0.21181533,0.21405545,0.25929344,-0.1841713,0.30895156,0.11413605,-0.105781555,-0.34775546,-0.43107966,-0.2557855,-0.17847389,-0.022620747,-0.071347035,0.32785955,-0.09643943,0.6196462,0.11152766,-0.34352013,0.4374034,-0.15840591,0.35928717,-0.34732798,-0.13764596,-0.12458608,-0.16934597,0.18099706,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,0.14739051,-0.016308084,-0.32734308,0.35342705,0.18927737,0.08924508,0.67733794,0.17592576,0.08512221,-0.05137616,0.54445976,-0.076208994,0.4453553,-0.045649294,0.53039473,0.111409694,-0.052885056,0.038840223,0.19943912,0.12429466,0.6681862,0.36484066,-0.07707038,-0.02705189,0.86267287,0.2971068,0.42295888,-0.029963788,0.7341067,0.15517063,0.25752863,0.13576607,-0.07671373,-0.115279995,0.15069856,0.86899644,0.5924829,0.05060741,0.46777973,0.047054436,0.26173183,0.21906005,0.6487934,0.31385162,-0.16816847,0.49990088,0.012286957,-0.09609405,1.0761985,0.6421509,0.6553004,-0.05610869,0.22309098,-0.15205652,0.37331417,1.2136921,0.23167405,0.31260848,0.4201554,0.79163575,-0.08068927,-0.105781555,0.0081486665,0.23812702,0.028775418,0.18962504,-0.1804412,-0.071347035,0.42983252,-0.09643943,1.0359863,0.30554885,0.40961912,0.81628877,0.86704385,0.27143744,0.064361185,0.06607811,-0.12458608,-0.16934597,0.23651923,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.13487266,2.2420995,0.50084335,0.037131347,0.011234434,-0.13487877,0.794516,-0.10035882,-0.102271035,-0.05137616,-0.006975461,-0.076208994,-0.08310618,0.055156842,-0.07301921,-0.034308307,-0.052885056,-0.029280191,0.059118804,0.6764894,-0.3123805,0.47181615,-0.07707038,0.15722159,0.36991856,0.17955734,0.24373168,0.5417926,-0.13812071,0.11996009,0.5165849,-0.019718023,-0.07671373,-0.115279995,0.9844566,-0.19783628,0.12767592,0.7732931,0.5718294,0.47255105,0.40287468,0.060265586,0.71021265,0.6236373,0.013420363,0.22145294,-0.03369663,-0.09609405,0.15810633,-0.121715546,-0.20629394,-0.05610869,-0.031956606,-0.15205652,0.35383886,0.64076614,-0.09999056,0.81968915,0.07156495,0.7091882,0.26464543,-0.105781555,0.022177445,0.07002862,-0.082402684,-0.0662018,0.4173963,-0.071347035,0.4259841,-0.09643943,0.5657403,-0.0013643117,0.59214777,0.92351204,0.82304835,0.016788634,0.23368086,0.7723624,-0.12458608,-0.16934597,0.79066324,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.011303662,-0.06888798,-0.13746153,-0.0465802,0.23981273,0.20921317,0.090309955,-0.01893468,0.03027498,-0.05137616,0.11384741,-0.076208994,0.4435566,0.07603317,0.11467408,0.098435625,-0.052885056,-0.06178557,0.42317033,0.121475026,-0.12355336,-0.12066633,-0.07707038,0.29797545,0.5578852,0.6335812,0.27990848,-0.03584377,-0.3602772,0.10952009,0.38469183,0.579076,-0.07671373,-0.115279995,0.965499,0.0723955,0.010689539,-0.5126846,0.15913388,0.57569176,0.50096476,-0.009409665,-0.02649783,0.7911005,0.22335036,0.37496147,0.22183262,-0.09609405,0.3049574,-0.3179825,-0.13467266,-0.05610869,0.26895285,-0.15205652,-0.13779981,0.029566245,0.1756479,0.89929205,-0.14166896,0.010545905,0.049580354,-0.105781555,-0.12058112,0.6579135,0.17720799,0.15587726,-0.12021157,-0.071347035,0.022187425,-0.09643943,-0.19257762,0.08359025,0.89274883,1.0487583,0.30016407,0.80218816,-0.028062057,-0.14035156,-0.12458608,-0.16934597,1.3181281,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,-0.16320609,16.24606,-0.019536352,-0.13462774,0.021706352,0.050599664,-0.03065821,-0.23026235,-0.14504576,-0.05137616,0.27333757,-0.076208994,-0.28966165,0.17337985,0.31274235,0.4608326,-0.052885056,-0.1332786,0.014329729,1.193632,-0.25788155,0.087235056,-0.07707038,-0.029956974,0.24610649,0.13868144,0.7333293,-0.41878527,0.25753874,0.15477107,0.64886516,0.093189046,-0.07671373,-0.115279995,-0.13924761,0.20921177,0.20227034,0.5025968,-0.16072962,0.3479685,1.064813,0.08223282,0.36110002,0.22201787,0.73584205,-0.083550565,-0.12234222,-0.09609405,0.25884587,-0.27660173,-0.08125705,-0.05610869,-0.090700895,-0.15205652,0.52037907,-0.11110263,-0.08096037,0.16595605,-0.7987526,0.018534536,-0.33939388,-0.105781555,0.43379408,0.7588953,-0.23665343,-0.17513527,-0.37980738,-0.071347035,0.050686393,-0.09643943,-0.043481298,-0.33685488,-0.13986343,0.9980652,-0.3437685,0.5471655,0.18663657,-0.19244558,-0.12458608,-0.16934597,0.40990803,0
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,15.71666,3.685328,0.16931939,0.2444384,-0.12549858,-0.19736244,-0.0039702454,0.059368823,0.10228741,-0.05137616,21.916412,-0.076208994,0.18686575,22.047186,19.114557,-0.17881602,-0.052885056,-0.013478751,-0.1335438,-0.08796466,-0.19262038,0.26065207,-0.07707038,-0.0371459,0.06282113,0.37002465,0.32769865,0.8372974,-0.06334928,0.08244489,0.6533624,-0.31397262,-0.07671373,-0.115279995,-0.13281792,0.4486475,4.543591,0.04368593,-0.1848531,0.30097565,0.07703047,0.015543418,-0.033441886,0.17898118,0.15248246,-0.55552626,-0.07407897,-0.09609405,13.267881,-0.30309707,0.6100212,-0.05610869,0.102658205,-0.15205652,-0.14312087,-0.0794877,-0.1672711,-0.3940946,0.31531483,0.17463458,-0.19848815,-0.105781555,-0.07700161,0.36907864,-0.14965522,0.10690245,0.024421556,-0.071347035,0.6291034,-0.09643943,-0.20242253,-0.13771717,-0.418791,0.24051598,0.66449803,9.811815,-0.18132156,17.79085,-0.12458608,-0.16934597,-0.2277373,1
-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.061869785,-0.06227874,-0.07574311,15.9592705,14.812037,-0.032686178,-0.00052639155,22.242846,0.023562638,-0.22597626,22.095339,-0.12821855,-0.05137616,0.08572964,-0.076208994,0.1259138,0.12136072,-0.18180431,-0.26475576,-0.052885056,-0.051406123,0.35571992,-0.068800844,0.087207854,-0.31365523,-0.07707038,0.17926535,-0.35009718,-0.1698926,-0.05934627,0.262057,-0.3207733,0.13045982,-0.0790849,0.02190888,-0.07671373,-0.115279995,0.039888017,-0.19087686,0.5068672,0.27380934,-0.28995162,-0.2217043,0.9571633,0.09896106,0.26773584,0.35055423,0.11143956,-0.116614684,16.324707,-0.09609405,16.474005,-0.28442407,11.652468,-0.05610869,-0.2508233,-0.15205652,0.607633,-0.2434538,1.0609207,-0.14171109,-0.11178949,0.15412544,0.25931293,-0.105781555,0.38121912,0.48719049,-0.24031135,0.015712865,-0.005554725,-0.071347035,-0.19821909,-0.09643943,-0.23846346,-0.009914491,-0.4201444,0.72469884,-0.65281147,-0.25187388,0.3965109,9.117625,-0.12458608,-0.16934597,-0.23174617,1
