rnaseq_gene__GENE_TTTY5,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_SNAR-A13,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_PRM1,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_SNORD8,rnaseq_gene__GENE_LRRC30,methylation_gene__GENE_OSBPL6,methylation_gene__GENE_ADAR,methylation_gene__GENE_CDK2AP2,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_SLC6A5,methylation_gene__GENE_CASP6,rnaseq_gene__GENE_SPO11,methylation_gene__GENE_COMMD5,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_EXT1,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_LPPR2,methylation_gene__GENE_PNN,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_NCRNA00230B,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_ZNF721;PIGG,methylation_gene__GENE_TRAPPC2L;GALNS,methylation_gene__GENE_MAP3K9,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_MS4A5,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_RBMY2FP,methylation_gene__GENE_ACPL2,methylation_gene__GENE_NDE1;KIAA0430,rnaseq_gene__GENE_XKRY2,rnaseq_gene__GENE_ADAM5P,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_PIGP;TTC3,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_ASAH1,methylation_gene__GENE_VEGFA,methylation_gene__GENE_YJU2B,methylation_gene__GENE_CNOT10,methylation_gene__GENE_BID,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_TAAR6,methylation_gene__GENE_CDK5RAP1,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_BCYRN1,methylation_gene__GENE_PPP2R5D,methylation_gene__GENE_QTRT1,methylation_gene__GENE_B2M,rnaseq_gene__GENE_PRM2,rnaseq_gene__GENE_OR5H15,methylation_gene__GENE_CNP,methylation_gene__GENE_ZNF44,methylation_gene__GENE_SCRIB,methylation_gene__GENE_CNIH,methylation_gene__GENE_ACTR1A;SUFU,methylation_gene__GENE_PGAP1,methylation_gene__GENE_ZNF624,methylation_gene__GENE_UBE3B;KCTD10,rnaseq_gene__GENE_MYF5,methylation_gene__GENE_PTGR2,methylation_gene__GENE_NSUN5,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_TSPY1,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_SPSB1,methylation_gene__GENE_ZNF619,rnaseq_gene__GENE_FLJ43859,methylation_gene__GENE_ST3GAL1,rnaseq_gene__GENE_KRTAP19-6,methylation_gene__GENE_DVL1,rnaseq_gene__GENE_OR6C76,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_KIF15;KIAA1143,methylation_gene__GENE_RSPH3,rnaseq_gene__GENE_LELP1,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_TNIP1,methylation_gene__GENE_LASS5,rnaseq_gene__GENE_C20ORF166,methylation_gene__GENE_GMCL1,target
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,-0.3603837,-0.06082311,-0.2767725,-0.054042384,-0.067629814,-0.15936522,-0.06710228,0.14405538,-0.54658127,7.199327,-0.056406416,-0.07421895,0.0147126075,0.22574922,-0.47993505,-0.05998392,-0.042500064,-0.33225754,-0.0060244813,-0.09155482,-0.05578467,-0.08720162,-0.069158584,-0.5044094,-0.05562216,-0.054831173,-0.26686877,-0.039873518,-0.0522156,0.30228087,-0.051822077,-0.13250025,-0.29273218,-0.6129108,-0.32217658,-0.32737094,0.046067998,-0.23169804,-0.2788001,-0.10464804,-0.050053358,1.2042772,0.060014628,-0.04061949,-0.078358516,-0.09967952,1.7166222,-0.22930077,-0.09052681,-0.05800454,-0.45362735,0.03826815,-0.3180367,-0.43465358,0.5040239,-0.27293053,-0.39616388,-0.1980237,-0.105133064,-0.078453094,-0.49762726,-0.1650365,-0.061940223,-0.09926551,-0.057666454,-0.6459095,-0.23102291,-0.1053454,-0.59872335,-0.041330405,0.122559175,-0.07708009,-0.3692254,-0.14370757,-0.13337675,0.2352609,-0.06767534,-0.45727402,-0.07884058,-1.2062802,-0.11526267,-0.18477622,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,-0.4454244,-0.077479705,-0.43612978,-0.054042384,-0.067629814,0.37001753,-0.06710228,0.03833451,-0.5630675,-0.0679732,-0.10343361,-0.07421895,-0.07521291,0.0340468,-0.7440721,3.8435814,-0.042500064,-0.030067215,0.24232344,-0.30420893,-0.05578467,-0.08720162,-0.069158584,-0.21004105,-0.05562216,-0.054831173,-0.6934672,-0.039873518,-0.08315406,-0.13395035,-0.051822077,-0.13250025,-0.074875794,-0.2139718,-0.113890745,0.14506942,-0.13533953,0.08888936,-0.02233518,0.23519261,-0.050053358,-0.06925289,-0.7127508,-0.04061949,-0.078358516,-0.31115237,-0.107991114,-0.23781009,-0.09052681,-0.05800454,-0.3442813,0.0043287138,-0.7173814,-0.1944736,-0.62054986,0.1158864,-0.40983224,0.1258658,-0.105133064,-0.6423251,-0.21311845,-0.2445796,-0.061940223,-0.09926551,-0.057666454,0.4468344,-0.10137094,-0.1053454,-0.5446103,-0.041330405,0.064949565,-0.07708009,-0.21163718,-0.14370757,-0.24132977,0.43530524,-0.06767534,-0.48352754,-0.44232324,-0.7881781,-0.11526267,-0.53051424,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,0.48994166,-0.09537978,0.22651802,-0.054042384,-0.067629814,0.8605551,-0.06710228,0.56400007,0.057978936,-0.0679732,-0.082890786,-0.07421895,-0.22315155,-0.15414405,0.20963386,-0.05998392,-0.042500064,0.4152002,0.50539815,0.5151199,-0.05578467,-0.08720162,-0.069158584,0.29811934,-0.05562216,-0.054831173,0.77607185,-0.039873518,0.29196784,0.74551594,-0.051822077,-0.13250025,0.18109913,0.08854756,0.46630377,-0.023878558,-0.118646815,0.4888149,-0.50500846,0.3084416,-0.050053358,-0.06925289,-0.004705408,-0.04061949,-0.078358516,0.15939812,-0.16435823,0.26947612,-0.09052681,-0.05800454,-0.22598958,-0.21246925,-0.4070144,0.5330992,-0.3746879,-0.061512005,0.45565575,-0.49735886,-0.105133064,0.115735754,-0.11488252,0.73450506,-0.061940223,-0.09926551,-0.057666454,0.41079742,-0.12282213,-0.1053454,0.48621184,-0.041330405,0.65582657,-0.07708009,-0.171995,-0.14370757,0.2835867,1.0936462,-0.06767534,0.43290612,0.043791153,0.43270478,-0.11526267,0.6828302,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,0.0877462,-0.24299738,-0.2228238,-0.054042384,-0.067629814,-0.2954842,-0.06710228,-0.55202985,-0.33787233,2.7960382,-0.40251192,-0.07421895,-0.25983813,-0.09759162,0.47139725,-0.05998392,-0.042500064,-0.2871263,-0.6809272,-0.019499635,-0.05578467,-0.08720162,1.5161226,-0.51551217,-0.05562216,-0.054831173,-0.20096812,-0.039873518,-0.6317725,-0.25769472,-0.051822077,-0.13250025,-0.10974871,0.1932913,-0.10841067,-0.19828549,-0.30145884,0.10639138,-0.09278216,0.0070071104,-0.050053358,-0.06925289,-0.0741315,-0.04061949,-0.078358516,0.21736464,-0.09307141,0.30773142,-0.09052681,-0.05800454,-0.13435297,-0.049586732,0.243779,-0.17815545,0.17373395,-0.04148391,0.031525046,-0.1318941,-0.105133064,0.12348858,-0.3907274,-0.034950286,-0.061940223,-0.09926551,-0.057666454,-0.17617859,0.1103874,-0.1053454,0.0216372,-0.041330405,-0.28290495,-0.07708009,-0.24692778,-0.14370757,-0.13258542,0.5060693,-0.06767534,0.25163543,-0.21886194,0.050881885,-0.11526267,0.2136479,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,0.2245709,-0.00623487,0.03398096,-0.054042384,-0.067629814,0.09625679,-0.06710228,-0.2726954,0.27701417,-0.0679732,-0.23249502,-0.07421895,-0.08968326,0.31460378,0.18267144,-0.05998392,-0.042500064,0.035304368,-0.56694454,-0.13245846,-0.05578467,-0.08720162,-0.069158584,-0.1049406,-0.05562216,-0.054831173,-0.18952858,-0.039873518,-0.09685911,-0.55617654,-0.051822077,-0.13250025,0.017884243,-0.23791763,-0.052936524,0.23494084,-0.17080353,-0.2765009,0.23271807,0.09602052,-0.050053358,-0.06925289,-0.25226322,-0.04061949,-0.078358516,-0.24634607,-0.21859694,0.0960253,-0.09052681,-0.05800454,0.35470572,0.003871589,-0.72557145,-0.20141321,0.71695113,-0.6450937,0.27258304,0.9891932,-0.105133064,0.16208577,-0.36157185,0.38505286,-0.061940223,-0.09926551,-0.057666454,-0.11069293,-0.03161987,-0.1053454,-0.14715356,-0.041330405,-0.08529327,-0.07708009,-0.23679432,1.4746556,-0.112271935,0.12465535,-0.06767534,0.10911156,-0.57860345,0.6904123,1.2787133,-0.039446566,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,-0.4471919,-0.26440698,-0.068496935,-0.054042384,-0.067629814,-0.21748638,-0.06710228,0.39030576,-0.61068034,-0.0679732,-0.1247038,-0.07421895,-0.105997086,-0.099392965,-0.81867576,-0.05998392,-0.042500064,-0.23174049,-0.31096387,-0.3215623,-0.05578467,-0.08720162,-0.069158584,-0.21403946,-0.05562216,-0.054831173,-0.2642927,-0.039873518,-0.10252848,0.2684889,-0.051822077,-0.13250025,-0.5461206,-0.7259348,-0.27055958,-0.359733,-0.23240338,-0.28930697,-0.27880096,-0.14036217,-0.050053358,-0.06925289,-0.94823205,-0.04061949,-0.078358516,-0.3821646,-0.45533317,-0.60757846,-0.09052681,-0.05800454,-0.08490667,-0.41640592,-0.5523364,-0.25227043,-0.6048617,-0.56553704,-0.36058545,-0.62850696,-0.105133064,-0.38262254,-0.3156725,-0.64885,-0.061940223,-0.09926551,-0.057666454,-0.9907963,-0.43286616,-0.1053454,-0.66289216,-0.041330405,-0.12689285,-0.07708009,-0.843734,-0.14370757,-0.23397397,0.76428586,-0.06767534,-0.7456373,-0.45026672,-0.554776,-0.11526267,-0.58038425,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,0.14254493,-0.009397874,-0.11788908,-0.054042384,-0.067629814,-0.32159752,-0.06710228,0.64036703,-0.17357138,-0.0679732,-0.23733464,-0.07421895,-0.31476277,0.030882701,0.043440644,-0.05998392,-0.042500064,0.018269112,-0.36305135,-0.2684807,-0.05578467,-0.08720162,-0.069158584,-0.26652792,-0.05562216,-0.054831173,-0.056429755,-0.039873518,-0.5822768,-0.7247316,-0.051822077,-0.13250025,-0.06159277,-0.41124904,0.0064905887,-0.25882816,-0.008783114,-0.50648683,-0.27835107,-0.13915177,-0.050053358,-0.06925289,0.52999055,-0.04061949,-0.078358516,-0.43630618,-0.06446401,1.0164098,-0.09052681,-0.05800454,-0.14185259,-0.17447628,-0.5048245,-0.03032906,0.7089475,-0.53740716,-0.048256855,-0.22929217,-0.105133064,0.06376539,-0.29033965,-0.6781203,-0.061940223,-0.09926551,-0.057666454,0.51224893,-0.10953646,-0.1053454,-0.088690646,-0.041330405,-0.4384885,-0.07708009,0.17683719,0.8149734,-0.39447963,1.8013415,-0.06767534,0.9798036,-0.41263375,-0.07892996,-0.11526267,1.6395767,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,-0.29873684,-0.24338661,-0.20397162,-0.054042384,-0.067629814,-0.039937768,-0.06710228,0.08377531,-0.21009547,-0.0679732,-0.117974706,-0.07421895,-0.44257566,-0.6611864,-0.29294747,-0.05998392,-0.042500064,0.043134633,-1.013615,-0.28413907,-0.05578467,-0.08720162,-0.069158584,-0.5309648,-0.05562216,-0.054831173,-0.27133858,-0.039873518,-0.6439254,-0.5612923,-0.051822077,-0.13250025,-0.07552617,-0.27617422,-0.028056718,-0.19002877,1.2622079,-0.44231206,0.11790525,-0.435462,-0.050053358,-0.06925289,0.036236234,-0.04061949,-0.078358516,-0.08309292,-0.2481843,0.0010721425,-0.09052681,-0.05800454,0.76359594,-0.28962076,0.8023988,0.32987633,-0.14804512,-0.4298897,0.39660525,-0.039490286,-0.105133064,0.20256338,-0.17216177,-0.60897785,-0.061940223,-0.09926551,-0.057666454,-0.052554816,-0.017265819,-0.1053454,1.475399,-0.041330405,-0.59620714,-0.07708009,-0.33369547,-0.14370757,-0.30822966,-0.3957382,-0.06767534,0.22775312,-0.8894966,-0.65225405,-0.11526267,-0.6847631,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,0.2943145,-0.117253825,-0.19055946,-0.054042384,-0.067629814,-0.28999522,-0.06710228,0.011037218,-0.54289705,-0.0679732,0.06047932,-0.07421895,-0.077424906,0.05979483,-0.3678638,-0.05998392,-0.042500064,-0.15625116,-0.053538553,-0.23734266,-0.05578467,-0.08720162,-0.069158584,-0.13034058,-0.05562216,-0.054831173,-0.23348694,-0.039873518,-0.10555432,0.9623298,-0.051822077,-0.13250025,-0.19156806,-0.38178238,-0.22291844,-0.44411075,-0.1192511,0.11516227,-0.10747917,0.46282908,-0.050053358,-0.06925289,-0.14237115,-0.04061949,-0.078358516,-0.24140279,0.345552,0.15970273,-0.09052681,-0.05800454,-0.15045835,-0.21209697,-0.0541681,-0.33700132,-0.45506966,-0.15700503,-0.07439337,0.22612302,-0.105133064,-0.25041243,-0.36761197,-0.2730586,-0.061940223,-0.09926551,-0.057666454,-0.15288228,-0.36431113,-0.1053454,-0.7829586,-0.041330405,-0.3667707,-0.07708009,0.031544674,-0.14370757,-0.22902516,-0.08523769,-0.06767534,1.3545374,-0.29677588,-0.4771226,-0.11526267,-0.16645102,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,0.63993025,0.4276654,-0.12149931,-0.054042384,-0.067629814,0.21408835,-0.06710228,0.0051984834,0.23402178,-0.0679732,0.1842404,-0.07421895,-0.14589036,-0.26066083,0.3155768,-0.05998392,-0.042500064,-0.03454404,0.24632815,0.06527096,-0.05578467,-0.08720162,-0.069158584,0.06740941,-0.05562216,-0.054831173,-0.15420415,-0.039873518,-0.014142011,-0.12027384,-0.051822077,-0.13250025,0.16183348,0.6516661,-0.014768401,-0.25145268,0.075617634,-0.20075671,0.049344387,-0.015507274,-0.050053358,-0.06925289,-0.057353918,-0.04061949,-0.078358516,0.053515166,3.15823,0.18192972,-0.09052681,-0.05800454,0.31559885,0.039342728,0.2959354,0.08433325,0.3394262,-0.23598056,-0.11247179,-0.27516487,-0.105133064,-0.30430773,0.112233594,-0.192863,-0.061940223,-0.09926551,-0.057666454,0.6409293,0.03387981,-0.1053454,0.417995,-0.041330405,-0.31848884,-0.07708009,0.061577436,-0.14370757,-0.106290534,-0.24163654,-0.06767534,0.07610832,0.21904072,0.13388447,-0.11526267,0.35444537,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,32.86337,32.863365,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,-0.1655821,-0.3634716,-0.36361447,-0.054042384,-0.067629814,-0.62721634,-0.06710228,-0.27586952,-0.11043243,-0.0679732,0.07607781,-0.07421895,-0.111414194,-0.31349945,0.28200474,-0.05998392,-0.042500064,-0.04586817,-1.069313,-0.27954072,-0.05578467,-0.08720162,-0.069158584,-0.44505724,-0.05562216,-0.054831173,-0.6786086,-0.039873518,-0.6168785,-0.19666655,-0.051822077,-0.13250025,-0.14990546,-0.1344831,-0.1161547,-0.2540774,-0.3377994,-0.03101135,0.09791226,0.012089913,-0.050053358,-0.06925289,-0.068625145,-0.04061949,-0.078358516,-0.8664289,-0.37860307,-0.082503915,-0.09052681,-0.05800454,0.89483076,-0.21748151,-0.18217418,-0.2987808,-0.07137749,-0.48951676,0.09662143,-0.6053554,-0.105133064,0.5439098,-0.332391,-0.42148706,-0.061940223,-0.09926551,-0.057666454,-0.13866207,-0.049591113,-0.1053454,0.40001205,-0.041330405,-0.5316269,-0.07708009,-0.2018794,-0.14370757,-0.30487615,0.61986846,-0.06767534,-0.19011556,-0.6759969,-0.17342375,-0.11526267,-0.6018038,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,0.28033867,-0.038578622,-0.44081068,-0.054042384,-0.067629814,-0.030665873,-0.06710228,0.47911763,-0.32689235,-0.0679732,-0.15416488,-0.07421895,-0.08761791,0.096742965,-0.6927373,-0.05998392,-0.042500064,0.32276636,-0.34934324,-0.19077675,-0.05578467,-0.08720162,-0.069158584,-0.022887306,-0.05562216,-0.054831173,0.27891672,-0.039873518,-0.119219705,-0.03183852,-0.051822077,-0.13250025,-0.17096323,-0.033176973,-0.38501337,0.08717907,-0.11395592,0.20805919,0.035054367,-0.40354893,-0.050053358,-0.06925289,-0.17928982,-0.04061949,-0.078358516,0.022240551,0.053147364,0.24974449,-0.09052681,-0.05800454,-0.22226577,-0.251239,-0.37350246,-0.12801705,-0.14077769,-0.054058064,-0.2498996,-0.44806558,-0.105133064,-0.4585547,0.25874472,-0.20817818,-0.061940223,-0.09926551,-0.057666454,0.63904876,0.06201235,-0.1053454,-0.24115703,-0.041330405,-0.37564608,-0.07708009,-0.278574,2.0679495,-0.20748188,0.37809458,-0.06767534,0.004639675,-0.5641253,-0.39558396,-0.11526267,0.022221372,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,-0.30067822,-0.11292972,0.10876179,-0.054042384,-0.067629814,-0.043812886,-0.06710228,0.023171075,-0.4959326,-0.0679732,-0.008141973,-0.07421895,-0.14422289,0.2002948,-0.31719813,-0.05998392,-0.042500064,-0.30071542,-0.5046801,-0.26814407,-0.05578467,-0.08720162,-0.069158584,-0.22930707,-0.05562216,-0.054831173,0.17604819,-0.039873518,0.017067615,-0.15976676,-0.051822077,-0.13250025,-0.30709392,-0.43623352,-0.22350809,-0.23786855,-0.11056476,0.21545042,-0.38006097,0.41587946,-0.050053358,-0.06925289,-0.44034767,-0.04061949,-0.078358516,-0.6966933,-0.22465324,-0.43483812,-0.09052681,-0.05800454,0.011106876,-0.46883056,-0.5417071,-0.4606809,-0.13212839,-0.1223508,-0.254656,-0.6923831,-0.105133064,0.18863744,-0.2624813,-0.28620082,-0.061940223,-0.09926551,-0.057666454,-0.6389408,-0.24480706,-0.1053454,-0.52905405,-0.041330405,-0.22986083,-0.07708009,-0.12831937,-0.14370757,-0.34996712,1.048738,-0.06767534,-0.85465294,-0.36480725,-0.2651653,-0.11526267,-0.24265589,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,-0.038750637,0.0734181,-0.2568481,-0.054042384,-0.067629814,-0.22876082,-0.06710228,0.43656552,-0.56115437,-0.0679732,-0.14414391,-0.07421895,-0.26540703,-0.23647591,0.34613982,-0.05998392,-0.042500064,0.026159724,-0.41558206,0.09103331,-0.05578467,-0.08720162,-0.069158584,-0.2372109,-0.05562216,-0.054831173,-0.46489653,-0.039873518,-0.64387244,-0.5303843,-0.051822077,-0.13250025,0.16037628,-0.5624167,0.026337488,0.047770455,0.4442326,-0.37819058,0.05878903,0.34494746,-0.050053358,-0.06925289,-0.2958911,-0.04061949,-0.078358516,0.049966015,-0.35196674,0.1384103,-0.09052681,-0.05800454,0.16351955,-0.36173102,0.066527605,-0.24394904,-0.30321878,-0.26237532,-0.10889349,-0.5227163,-0.105133064,0.34802622,-0.33790517,-0.49122617,-0.061940223,-0.09926551,-0.057666454,0.30356753,-0.0065760603,-0.1053454,-0.46225077,-0.041330405,-0.112000175,-0.07708009,0.04796751,-0.14370757,0.107212275,-0.1312296,-0.06767534,0.24722691,-0.46772262,0.04027795,-0.11526267,-0.37876678,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,0.11786993,0.8079028,0.19120874,-0.054042384,-0.067629814,0.053163663,-0.06710228,0.34202337,0.19399475,-0.0679732,0.3756506,-0.07421895,-0.20299655,-0.2961342,0.524359,-0.05998392,-0.042500064,0.0037520472,-0.108697265,0.066207625,-0.05578467,-0.08720162,-0.069158584,-0.04704888,-0.05562216,-0.054831173,-0.43016386,-0.039873518,-0.717063,-0.02139121,-0.051822077,-0.13250025,1.0598025,0.74198943,-0.12152067,-0.13461764,0.35035104,0.30958304,0.38058275,0.09562529,-0.050053358,-0.06925289,0.20927654,-0.04061949,-0.078358516,0.12062303,0.074041165,0.5608089,-0.09052681,-0.05800454,0.5614203,0.2297478,0.19731627,-0.53374285,0.8601139,-0.0146103185,0.09275367,-0.7129416,-0.105133064,0.45816752,-0.1366596,-0.47283056,-0.061940223,-0.09926551,-0.057666454,0.43654078,-0.09255804,-0.1053454,0.061277356,-0.041330405,0.613534,-0.07708009,-0.06410398,1.8563875,-0.45481235,1.6085576,-0.06767534,0.40116066,-0.6267157,-0.058931444,-0.11526267,-0.00308819,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,-0.2027584,-0.09586655,-0.39883646,-0.054042384,-0.067629814,-0.18165636,-0.06710228,0.11870703,-0.5220389,-0.0679732,-0.01930062,-0.07421895,-0.09053638,0.24130304,-0.055854194,-0.05998392,-0.042500064,-0.33116153,-0.5162484,-0.37280592,-0.05578467,-0.08720162,-0.069158584,-0.38408232,-0.05562216,-0.054831173,0.22015667,-0.039873518,0.09701309,0.5601569,-0.051822077,-0.13250025,-0.31017718,-0.47705603,-0.32854167,-0.09335274,0.06978278,-0.04706141,-0.22703461,-0.31313112,-0.050053358,-0.06925289,0.16230077,-0.04061949,-0.078358516,-0.2137137,-0.13410349,-0.57117015,-0.09052681,-0.05800454,-0.40773633,-0.22036031,-0.456451,-0.17164104,0.12288668,-0.23356391,-0.34956515,-0.47875378,-0.105133064,-0.33766186,-0.14351512,-0.51059014,-0.061940223,-0.09926551,-0.057666454,0.0074702436,-0.23240429,-0.1053454,-0.55577606,-0.041330405,-0.45458826,-0.07708009,0.1419002,-0.14370757,-0.06404166,-0.009022762,-0.06767534,0.12820493,-0.5075807,-0.37835422,-0.11526267,0.12648895,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.03489425,-0.05803116,0.10718321,-0.17111439,-0.16942288,-0.054042384,-0.067629814,0.32541922,-0.06710228,0.20531328,-0.52278084,-0.0679732,-0.19311601,-0.07421895,-0.038928412,-0.123997994,-0.23923123,-0.05998392,-0.042500064,0.023581097,0.48214927,-0.13376412,-0.05578467,-0.08720162,-0.069158584,-0.3525479,-0.05562216,-0.054831173,1.2868307,-0.039873518,-0.36131048,-0.006950182,-0.051822077,-0.13250025,-0.116937906,-0.36336336,-0.25228545,-0.09578232,-0.28659704,0.08330505,-0.16304961,-0.2653256,-0.050053358,-0.06925289,-0.88679546,-0.04061949,-0.078358516,-0.32935566,-0.33402568,0.0052530593,-0.09052681,-0.05800454,-0.32872108,0.3604443,-0.23941502,-0.25170648,-0.4329872,-0.227953,-0.25500935,-0.7133669,-0.105133064,-0.09310632,-0.2579927,0.15685657,-0.061940223,-0.09926551,-0.057666454,-0.09007314,0.1454531,-0.1053454,-0.049777925,-0.041330405,-0.3950137,-0.07708009,0.06959131,-0.14370757,0.26469275,1.1302693,-0.06767534,-0.4595218,-0.22429368,0.23473418,-0.11526267,0.012621766,0
