rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_DEFB136,methylation_gene__GENE_CCNDBP1,methylation_gene__GENE_ZNHIT2,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_SCARNA8,methylation_gene__GENE_IL10RB,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_SCARNA18,methylation_gene__GENE_SNORD84;BAT1,methylation_gene__GENE_SLC25A38,methylation_gene__GENE_MIB1,rnaseq_gene__GENE_SNORA54,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_COMMD5,methylation_gene__GENE_TYMP;SCO2,methylation_gene__GENE_RAB3GAP1,methylation_gene__GENE_SPATA13,methylation_gene__GENE_TIGD3,methylation_gene__GENE_MYH10,rnaseq_gene__GENE_SNORA11E,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_TEF,rnaseq_gene__GENE_SNORA79,methylation_gene__GENE_C4ORF21;LARP7,methylation_gene__GENE_GPATCH1,methylation_gene__GENE_CARKD,methylation_gene__GENE_DDX21,methylation_gene__GENE_AK2,methylation_gene__GENE_PRKAG1;MLL2,methylation_gene__GENE_MRPL35,methylation_gene__GENE_ABHD6,methylation_gene__GENE_CFAP418,methylation_gene__GENE_FAM177A1,methylation_gene__GENE_FSIP1,rnaseq_gene__GENE_SNORA38,methylation_gene__GENE_GCN1L1,rnaseq_gene__GENE_C2ORF27B,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_PALB2;DCTN5,methylation_gene__GENE_NLK,rnaseq_gene__GENE_TTTY23,methylation_gene__GENE_RSAD2,methylation_gene__GENE_COMMD3,methylation_gene__GENE_SHCBP1,methylation_gene__GENE_BTF3L4;TXNDC12,rnaseq_gene__GENE_SNORA26,rnaseq_gene__GENE_SCARNA21,methylation_gene__GENE_C5ORF25,methylation_gene__GENE_PRNP,methylation_gene__GENE_STRAP,methylation_gene__GENE_CCDC34,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_POLD3,rnaseq_gene__GENE_SCARNA1,methylation_gene__GENE_MRPS34;EME2,methylation_gene__GENE_CTSC,methylation_gene__GENE_VPS28,methylation_gene__GENE_TINF2,rnaseq_gene__GENE_DEFB132,rnaseq_gene__GENE_SNORA16A,rnaseq_gene__GENE_SNORA64,methylation_gene__GENE_NUBP1,rnaseq_gene__GENE_SNORA37,methylation_gene__GENE_C6ORF57,rnaseq_gene__GENE_SNORA70B,methylation_gene__GENE_TPCN2,methylation_gene__GENE_ZMAT2,rnaseq_gene__GENE_SCARNA4,methylation_gene__GENE_NIPSNAP1,methylation_gene__GENE_SDCBP,rnaseq_gene__GENE_UBE2DNL,rnaseq_gene__GENE_SCARNA22,methylation_gene__GENE_PGRMC2,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_ARPC2,methylation_gene__GENE_COPZ1,methylation_gene__GENE_CRELD1;IL17RC,rnaseq_gene__GENE_C1ORF146,methylation_gene__GENE_C14ORF143;TDP1,methylation_gene__GENE_TUBD1;RPS6KB1,methylation_gene__GENE_NEK11;ASTE1,methylation_gene__GENE_TRMT11,rnaseq_gene__GENE_SNORA22,methylation_gene__GENE_PIP5K1A,methylation_gene__GENE_FAM73B,methylation_gene__GENE_CAMK2D,methylation_gene__GENE_IQCC,methylation_gene__GENE_ATP6V1G1,methylation_gene__GENE_HIST1H1T,methylation_gene__GENE_STK32C,methylation_gene__GENE_SART3,methylation_gene__GENE_BCL7A,rnaseq_gene__GENE_SNORA71D,target
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.16160792,-0.13456441,-0.0510505,-0.077656925,-0.0524721,-0.23875956,-0.08420343,-0.4177129,-0.11867472,-0.061495006,-0.062202632,-0.07560294,-0.055644006,-0.19219011,-0.13455044,-0.14684105,0.017405674,-0.29597878,-0.4118095,-0.12668397,-0.3763536,-0.09113028,-0.09405645,-0.17116886,0.25620836,13.091304,-0.5866118,-0.61402136,-0.119831696,-0.2908655,-0.027867654,-0.46928337,-0.5345184,-0.56537545,-0.06538503,-0.10121353,-0.12132999,-0.2954708,-0.09053003,-0.599078,0.059955094,-0.06604976,-0.28717345,0.21156745,-0.6567042,-0.90922743,-0.098405525,-0.16946821,-0.1151619,0.15988891,-0.19259016,-0.00075841206,2.191471,0.17470184,-0.14398706,1.3026633,-0.38893282,-0.7422883,-0.6801854,1.0836633,1.0892339,-0.16189265,-0.023464069,-0.12478135,-0.9674248,8.563926,-0.055069275,-0.4157148,-0.07712625,-0.20906304,-0.3707306,-0.12741643,-0.08098747,-0.21891458,-0.127112,-0.3514475,-0.03155549,-0.43976727,-0.1601053,-0.47345844,-0.36532632,-0.009453092,-0.05946847,-0.20551696,-0.3869403,-0.67646754,-0.14349845,-0.60849977,-0.65067774,0.14818184,-0.9051162,-0.31737512,-1.2358862,-0.1580065,0
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.16440229,-0.09343648,-0.0510505,-0.077656925,21.431374,0.114134416,-0.08420343,-0.40951303,-0.0387515,-0.13637625,-0.062202632,-0.07560294,-0.055644006,0.0035545838,20.82336,-0.089697406,0.64539415,0.025503792,0.11681792,-0.12668397,-0.554177,-0.08311732,-0.09405645,-0.31077623,-0.54704976,-0.22280486,-0.60053045,-0.6677725,2.5074651,-0.41803807,0.27668655,-0.30966023,-0.53017735,-0.5389959,-0.06538503,0.053731773,-0.12132999,15.915559,-0.09053003,-0.27377227,0.102060296,-0.06604976,-0.4391013,0.060626656,-0.5499237,-0.9340904,-0.098405525,-0.16946821,0.003963464,-0.3996806,-0.3558984,0.038648695,-0.11734243,-0.08195508,-0.14398706,0.054247025,-0.04932451,-0.101125725,-0.5676181,-0.09292495,-0.16123992,1.346035,0.2800047,-0.12478135,-0.93862575,-0.075058505,-0.06353811,-0.37532318,-0.07712625,0.19231036,-0.122815795,-0.12741643,-0.08098747,0.09850981,19.215094,0.22490615,-0.059287094,-0.47026142,-0.1601053,-0.41242412,-0.34949514,-0.015977373,-0.1388144,-0.20551696,-0.19739823,-0.8258123,-0.08053122,-0.5405993,-0.39203548,0.20358288,-0.4935198,0.1541499,-0.6151519,-0.1580065,1
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.15422884,-0.008509857,-0.0510505,-0.077656925,0.036604248,0.28995898,-0.08420343,-0.20048448,-0.0655686,-0.0736089,-0.062202632,-0.07560294,-0.055644006,-0.37700206,0.24084686,-0.12031006,0.38017178,0.12111765,0.43895116,-0.12668397,-0.3620389,-0.26716807,-0.09405645,-0.2777762,0.027426874,-0.26840943,-0.54915404,-0.4721703,0.050064284,-0.13902569,-0.153265,-0.2861445,-0.30553275,0.33888748,-0.06538503,-0.6087835,-0.12132999,-0.19809836,-0.09053003,-0.27088064,0.18680036,-0.06604976,-0.21474726,0.1914296,-0.5250106,-0.856721,-0.098405525,-0.16946821,-0.044394337,-0.35164815,-0.0042752433,-0.113697805,-0.11734243,0.34177673,-0.14398706,0.25930604,-0.2086931,-0.558792,-0.16938122,-0.09292495,-0.16123992,-0.16189265,-0.70326096,-0.12478135,-0.8693563,-0.075058505,-0.16119656,-0.30646783,-0.07712625,0.12855275,-0.08735354,-0.12741643,-0.08098747,0.4731252,-0.13925189,-0.6017427,-0.14758328,-0.7925611,-0.1601053,-0.33351883,-0.44106013,0.19870885,-0.079259515,-0.20551696,-0.40804854,-1.1333642,0.056360524,-0.050125815,-0.34789243,-18.282415,-0.27663112,-0.14169273,-1.0726559,-0.1580065,0
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,21.954544,-0.110071115,0.023028864,-0.0510505,-0.077656925,0.054390088,0.055836964,-0.08420343,-0.22886103,14.590298,0.006325641,-0.062202632,-0.07560294,-0.055644006,0.14061,-0.047189776,0.0981571,0.73685986,-0.06570085,0.16806187,-0.12668397,-0.18397799,-0.15533052,-0.09405645,0.053053897,-0.30288482,-0.17647903,-0.38419184,-0.47706166,0.07106313,0.03361992,-0.15806004,0.1426862,0.0018491864,0.040515084,-0.06538503,0.45330632,-0.12132999,-0.16942002,-0.09053003,-0.20060238,0.17181681,-0.06604976,-0.02965533,0.026989158,-0.19119956,-0.6035124,-0.098405525,-0.16946821,0.070799485,-0.40325984,0.10842549,0.1538968,-0.11734243,0.22151329,-0.14398706,-0.23418495,-0.025169719,-0.5659706,0.19383694,-0.09292495,-0.16123992,-0.16189265,-0.11765963,-0.12478135,-0.79973835,-0.075058505,-0.036474213,1.2537538,-0.07712625,-0.520715,-0.19636956,-0.12741643,-0.08098747,0.44647804,-0.0813672,0.5971881,-0.0333529,0.44340387,-0.1601053,-0.15387121,-0.34499747,0.2758043,-0.13599396,1.753222,-0.19797932,-0.3863086,0.0545973,-0.3782007,0.040614594,-0.3333792,0.11482537,0.3146092,-1.0109271,-0.1580065,0
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.13732815,-0.07213231,-0.0510505,-0.077656925,0.61674005,-0.4158766,-0.08420343,-0.008652461,-0.07390472,-0.36124426,-0.062202632,-0.07560294,-0.055644006,-0.19586504,-0.63188785,-0.048045862,-0.15622659,-0.19586483,0.05097933,-0.12668397,-0.14437611,-0.519876,-0.09405645,-0.40987837,0.5932333,-0.36891145,0.17957689,-0.06319269,-0.14021541,-0.08798086,-0.5338071,0.23390749,0.36515197,-0.56437856,-0.06538503,-0.73640776,-0.12132999,-0.27650973,-0.09053003,-0.056914452,-0.5421258,-0.06604976,-0.36430022,-0.40319067,-0.3839702,-0.57491016,-0.098405525,-0.16946821,-0.17884275,-0.31584808,0.17847928,-0.32167095,-0.11734243,-0.6490214,-0.14398706,1.1950895,-0.17219022,-0.74907064,0.15230884,-0.09292495,-0.16123992,-0.16189265,3.1377757,-0.12478135,-0.39273402,-0.075058505,-0.27489245,-0.13026226,-0.07712625,-0.6243445,-0.7573508,-0.12741643,-0.08098747,-0.54346853,-0.160976,-0.54522306,-0.4735821,-0.3902042,-0.1601053,-0.14503275,0.30497694,-0.5316373,-1.2315923,-0.20551696,-0.7798261,-0.31384644,-0.35552973,-0.58057576,-0.7060993,0.28937957,-0.4835031,-0.1297572,-0.9874702,-0.1580065,1
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,0.16971648,-0.14895062,-0.0510505,-0.077656925,-0.0014700308,-0.32105264,-0.08420343,-0.29847187,-0.098781295,-0.1649476,-0.062202632,-0.07560294,-0.055644006,-0.14227669,-0.056979466,-0.14146571,0.346595,-0.19960435,-0.3439681,-0.12668397,-0.34354466,-0.06566378,-0.09405645,-0.40867415,-0.08660176,0.053625163,-0.65016425,-0.5639401,-0.30562335,-0.375934,-0.008665229,-0.4460009,-0.36076593,-0.31192377,-0.06538503,-0.22726376,-0.12132999,-0.37067732,-0.09053003,-0.41359532,0.0720768,-0.06604976,-0.4301706,0.019631896,-0.669125,-0.72337365,-0.098405525,-0.16946821,-0.07053237,-0.5535891,-0.262371,-0.10227277,-0.11734243,-0.09129335,-0.14398706,0.04149271,-0.22324802,-0.8627077,-0.47936702,-0.09292495,-0.16123992,-0.16189265,-0.0658437,-0.12478135,-1.1174515,-0.075058505,-0.09861893,-0.49117714,-0.07712625,0.058250356,-0.39657187,-0.12741643,-0.08098747,-0.27569243,-0.008582542,0.31927866,-0.053613894,-0.7847996,-0.1601053,-0.5566737,-0.71009606,-0.20546527,-0.17511739,-0.20551696,-0.60808384,-1.0489433,-0.11388232,-0.58368224,-0.6735371,0.4315104,-0.7904401,-0.339708,-1.2311933,-0.1580065,1
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.09362415,-0.0611402,-0.0510505,-0.077656925,0.04896674,-0.06261778,-0.08420343,-0.54700345,-0.059807587,-0.15952358,-0.062202632,-0.07560294,-0.055644006,0.44660714,-0.017667102,-0.108720616,0.0036140445,-0.24708584,0.33977747,-0.12668397,-0.36229336,-0.108061306,-0.09405645,-0.20169102,0.01770102,-0.19808719,-0.59934676,-0.36335438,0.0042281053,-0.3196544,0.0817447,-0.29413143,-0.097971156,-0.21698125,-0.06538503,0.1380808,-0.12132999,-0.15942654,-0.09053003,-0.53218585,0.16702162,-0.06604976,-0.14530705,0.04411209,-0.549351,-0.5489365,-0.098405525,-0.16946821,0.06918418,-0.16038062,-0.055361908,0.00996358,-0.11734243,-0.27380487,-0.14398706,0.007864263,-0.21188024,-0.8543698,-0.40965495,-0.09292495,-0.16123992,-0.16189265,18.471563,-0.12478135,-0.44148174,-0.075058505,-0.156476,-0.1909991,-0.07712625,-0.059492473,-0.45099774,-0.12741643,-0.08098747,0.13953805,-0.0059597692,-0.086294174,-0.038181245,-0.29686388,-0.1601053,-0.22137508,-0.44055814,0.42352727,-0.23893397,-0.20551696,-0.36046702,-0.9535563,-0.05689522,-0.33250314,-0.686421,0.18767226,-0.8087725,-0.2675673,-0.74826205,-0.1580065,1
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.12082737,0.010887904,-0.0510505,4.6123834,0.06880659,-0.24008632,-0.08420343,-0.16216882,-0.13931815,-0.19299394,-0.062202632,-0.07560294,-0.055644006,0.03826582,0.0044175615,-0.049574975,0.59682006,-0.15620102,-0.003069975,6.845585,-0.29627857,-0.09098748,-0.09405645,-0.25348803,4.783107,0.010500836,-0.58362347,-0.6078125,-0.28657684,0.15143235,-0.14083068,-0.043701258,-0.3527421,-0.27415478,-0.06538503,0.023629129,-0.12132999,-0.122140095,-0.09053003,-0.2966821,0.16728888,-0.06604976,-0.07957966,-0.13828796,-0.5569065,-0.7928109,-0.098405525,2.6099362,0.025746975,-0.49178147,-0.2795847,-0.19359152,-0.11734243,-0.11938752,-0.14398706,-0.37731552,0.113428466,-0.53319836,-0.50308836,1.2005482,-0.16123992,-0.16189265,-0.07804946,-0.12478135,-0.96252346,-0.075058505,0.044764325,-0.36406302,-0.07712625,-0.24346153,-0.48891822,-0.12741643,-0.08098747,-0.15934597,-0.025277726,0.09067929,-0.39445838,-0.13927807,-0.1601053,-0.53682935,-0.67239064,-0.0063025802,-0.16076937,-0.20551696,-0.3246986,-0.7018436,-0.07811145,1.7414783,-0.21098417,0.0007873802,-0.8584531,-0.18097264,-1.2573395,-0.1580065,1
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.08673177,0.064321995,-0.0510505,-0.077656925,0.04182923,-0.02209003,-0.08420343,-0.08891338,-0.13464567,-0.04937911,-0.062202632,-0.07560294,-0.055644006,0.08525698,2.2487314,-0.15115082,0.29322088,0.24567433,-0.047555298,-0.12668397,-0.22264923,-0.14745578,-0.09405645,-0.31204328,-0.047086317,-0.10741195,-0.6149725,-0.588193,-0.1319857,-0.43714586,-0.20349437,-0.33507466,-0.3536824,-0.35562015,-0.06538503,-0.44051245,-0.12132999,-0.29746857,-0.09053003,-0.4715631,0.15967597,-0.06604976,-0.30611354,0.19926828,-0.6438316,-1.060365,-0.098405525,-0.16946821,0.0054330677,-0.30966374,-0.23099416,0.13935432,-0.11734243,0.047302887,-0.14398706,-0.6533072,-0.0592297,-0.5502815,-0.3576622,-0.09292495,-0.16123992,-0.16189265,0.059402507,-0.12478135,-0.88067096,-0.075058505,0.1472364,-0.3604098,-0.07712625,0.04560648,-0.280818,-0.12741643,-0.08098747,-0.19262941,0.017605897,0.13554302,-0.027114466,-0.50892425,-0.1601053,-0.43843037,-0.43146276,0.39264143,-0.092740946,-0.20551696,-0.1639474,-0.701743,0.019447798,-0.5651189,-0.13732253,-0.035421703,-0.47430298,0.49766272,-0.9721484,-0.1580065,1
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.119944915,-0.025459956,-0.0510505,-0.077656925,0.027896367,-0.2289331,-0.08420343,-0.43960714,-0.10754901,-0.09010161,-0.062202632,-0.07560294,-0.055644006,-0.33774525,0.08179437,-0.13321802,0.3317754,-0.14916705,-0.10628865,-0.12668397,-0.56454396,-0.06727526,-0.09405645,-0.31331235,-0.16850208,-0.24796237,-0.715843,-0.64848167,-0.23992473,-0.4396844,-0.05872788,19.582321,-0.18692958,-0.22437352,-0.06538503,0.04837507,-0.12132999,-0.31731394,-0.09053003,-0.21303454,0.13393049,-0.06604976,-0.41038457,0.017384311,-0.5325614,-0.63107145,-0.098405525,-0.16946821,0.067757644,-0.5841738,-0.17482659,0.103335224,-0.11734243,-0.25307137,-0.14398706,0.19691454,0.30332962,-0.84172976,-0.32286623,-0.09292495,-0.16123992,-0.16189265,0.06974519,-0.12478135,-0.60294014,-0.075058505,2.3080516,-0.30627748,-0.07712625,0.0068767485,-0.14952406,-0.12741643,-0.08098747,0.05672438,-0.10848379,-0.61423945,-0.0902904,-0.58221537,-0.1601053,-0.5251047,-0.32524958,0.056414574,-0.14138691,-0.20551696,-0.84366196,-0.9328499,-0.13352063,-0.5096828,-0.3471739,-0.66136473,-0.56766325,0.24110804,-1.3140606,-0.1580065,1
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.12502743,-0.16818608,-0.0510505,-0.077656925,0.011898475,-0.09928367,-0.08420343,0.010366485,-0.19890279,-0.08037032,-0.062202632,-0.07560294,-0.055644006,-0.13991192,-0.1378408,-0.2602243,-0.0015810058,-0.2463035,-0.0009833555,-0.12668397,-0.18336493,0.47442377,-0.09405645,-0.6882422,-0.012811364,0.25468388,0.12578514,0.51523817,-0.23096968,-0.05881029,-0.5667484,0.43002665,-0.29991844,-0.3239002,-0.06538503,-0.014754988,-0.12132999,-0.17716286,-0.09053003,0.5152518,-0.10549924,-0.06604976,-0.18661708,0.0075308904,-0.2769075,-0.28204444,-0.098405525,-0.16946821,-0.14506279,-0.31776148,-0.04239443,0.0056872484,-0.11734243,-0.28069124,-0.14398706,0.27714768,0.28351992,-0.11541355,-0.04356094,-0.09292495,-0.16123992,-0.16189265,0.35461634,-0.12478135,0.26408535,-0.075058505,1.5930668,0.011733324,-0.07712625,-0.026458658,-0.34249455,-0.12741643,-0.08098747,-0.2346678,-0.20917498,-0.35909122,-0.2654581,0.3246924,-0.1601053,-0.19106735,-0.122911125,-0.06413609,0.42178437,-0.20551696,0.462578,0.26698992,-0.42809442,-0.3957926,-0.5473344,0.2757357,-0.15134095,1.48628,-0.41593403,-0.1580065,1
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.032981988,-0.23789951,-0.0510505,-0.077656925,-0.17708842,-0.3462298,-0.08420343,-0.53411114,-0.12888548,-0.07553037,-0.062202632,-0.07560294,-0.055644006,-0.28105086,-0.37841523,-0.2956218,0.08857091,-0.06929643,-0.15411192,-0.12668397,-0.20047234,-0.4403669,-0.09405645,-0.10406973,0.29266188,-0.12256515,-0.3842814,-0.44172308,-0.31271413,-0.48118103,-0.5874521,-0.3337817,-0.6469383,-0.092591085,-0.06538503,-1.0909754,-0.12132999,0.13624261,-0.09053003,-0.66743726,-0.23913434,-0.06604976,-0.37525603,-0.14334936,-0.25140738,-0.55776274,-0.098405525,-0.16946821,-0.20071362,-0.34621337,-0.9110746,-0.26916176,-0.11734243,-0.47689438,-0.14398706,-0.49076548,-0.35826108,-0.4365243,-0.8424597,-0.09292495,-0.16123992,-0.16189265,-0.14193465,-0.12478135,-0.86311567,-0.075058505,-0.45539197,-0.5098255,-0.07712625,-0.25633323,-0.3388371,-0.12741643,-0.08098747,-0.36574137,-0.09198411,-0.20908101,-0.52765155,-0.5418017,-0.1601053,-0.66241133,-0.72447324,-0.5003797,-0.863769,-0.20551696,-0.8751003,-1.1114314,-0.14242442,-0.4658551,-0.70491254,-0.042868864,-0.6285684,-0.577951,0.6918258,-0.1580065,1
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.12481631,-0.092408895,-0.0510505,-0.077656925,0.030695472,-0.17980352,-0.08420343,-0.21191716,-0.1438585,-0.11635094,-0.062202632,-0.07560294,-0.055644006,-0.14721334,0.06482842,-0.20426455,0.5096463,-0.09410553,-0.21764286,-0.12668397,-0.21867402,-0.00033123218,-0.09405645,-0.41110647,0.13005315,-0.021206547,-0.59760684,-0.3185705,0.2823462,-0.20366542,-0.21486856,-0.20167407,-0.17248447,0.13444565,-0.06538503,-0.31091982,-0.12132999,0.14698981,-0.09053003,-0.3778504,0.030267168,-0.06604976,-0.50872296,0.09333066,-0.5807946,0.03146947,-0.098405525,-0.16946821,0.083756894,-0.22316948,-0.2118116,-0.044127706,-0.11734243,0.09730855,-0.14398706,-0.17049325,-0.2166048,0.006423632,0.33075637,-0.09292495,-0.16123992,-0.16189265,-0.31915513,-0.12478135,-0.09040056,-0.075058505,-0.045397576,-0.4877519,-0.07712625,0.20549415,-0.12119106,-0.12741643,-0.08098747,-0.27274406,-0.13313721,-0.1462321,-0.17999156,0.32685116,-0.1601053,-0.25030977,-0.45443484,-0.3759905,-0.22538875,-0.20551696,-0.3356867,-0.65381265,-0.07165474,-0.4204997,-0.39126557,0.15071394,-0.24138904,-0.03838132,1.6891234,-0.1580065,1
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.029093333,-0.054564063,-0.0510505,-0.077656925,0.03646266,-0.40400368,-0.08420343,-0.27031517,-0.24415374,0.025768878,-0.062202632,-0.07560294,-0.055644006,-0.34736323,-0.3820062,-0.24218342,0.38561022,0.07803293,-0.27962825,-0.12668397,-0.5374718,-0.03336797,-0.09405645,-0.18814515,-0.17642054,-0.29441577,-0.5132872,0.11766011,-0.4692679,-0.44776797,-0.15167536,-0.47048265,-0.58985704,-0.06842108,-0.06538503,-0.6865773,-0.12132999,0.042523127,-0.09053003,-0.38869378,0.066097945,-0.06604976,-0.59570765,0.09085957,-0.22996572,-0.18212962,-0.098405525,-0.16946821,-0.10616261,-0.4632612,-0.20780651,-0.53135544,-0.11734243,0.13196455,-0.14398706,-0.029194169,-0.052664477,-0.37376446,-0.5599689,-0.09292495,-0.16123992,-0.16189265,-0.010423077,-0.12478135,-0.19498436,-0.075058505,-0.20889238,-0.12946561,-0.07712625,-0.18021576,-0.26620838,-0.12741643,-0.08098747,0.041000612,-0.13290061,-0.35315344,-0.1887593,-0.09966568,-0.1601053,-0.4905149,-0.26213354,-0.046373766,-0.28769422,-0.20551696,-0.5907221,-0.46963415,-0.04364058,-0.22000515,-0.46192986,-0.17234261,-0.2881253,-0.53526586,1.0617973,-0.1580065,1
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.12294814,-0.12617357,-0.0510505,-0.077656925,-0.19326192,-0.36022368,-0.08420343,-0.55160505,-0.11325478,-0.002940862,-0.062202632,-0.07560294,-0.055644006,-0.117972344,-0.40036932,-0.40392944,0.25657347,-0.13435794,0.011770156,-0.12668397,-0.4604588,-0.4052241,-0.09405645,-0.2432533,-0.30575782,-0.38204846,-0.6503444,-0.10552088,-0.3000359,-0.52045333,-0.41740113,-0.21032184,-0.58595747,-0.50044906,-0.06538503,-0.967495,-0.12132999,0.20750634,-0.09053003,-0.6161872,0.0141489515,-0.06604976,-0.47955725,-0.028743858,-0.63026285,-0.67628,-0.098405525,-0.16946821,-0.21821348,-0.96437997,-0.2570226,-0.29879415,-0.11734243,-0.53743476,-0.14398706,-0.1683325,-0.7287653,-0.63041973,-1.0036365,-0.09292495,-0.16123992,-0.16189265,-0.23338042,-0.12478135,0.11104499,-0.075058505,-0.45028555,-0.2334434,-0.07712625,-0.47309735,-0.15333426,-0.12741643,-0.08098747,0.029349634,-0.20976016,-0.6465423,-0.43911794,-0.52982104,-0.1601053,-0.5884487,-0.9341454,-0.40858546,-0.7203194,-0.20551696,-0.49348384,-0.36125904,-0.14595339,-0.4526082,-0.31184986,0.6018776,-0.76511556,-0.55123585,-0.0892083,1.6881007,1
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.13715051,-0.12946224,-0.0510505,-0.077656925,-0.3317339,-0.28744504,-0.08420343,-0.32373238,-0.13292138,0.101518735,-0.062202632,-0.07560294,-0.055644006,-0.39039987,-0.30554017,-0.18672594,-0.47842783,-0.05130381,-0.23206145,-0.12668397,-0.13021794,-0.7045236,-0.09405645,-0.17235467,0.0895521,-0.43436983,0.6407229,-0.29316068,-0.10127344,0.27531648,-0.5378982,-0.5592343,-0.056162927,-0.6838004,-0.06538503,-0.3590353,-0.12132999,-0.3172479,-0.09053003,-0.55924404,0.14133373,-0.06604976,-0.26392707,-0.959526,-0.3908272,-0.62422466,-0.098405525,7.5564847,-0.2139344,-0.14773569,-0.3583055,-0.6134191,-0.11734243,-0.40444812,-0.14398706,-0.5888194,-0.062339194,-0.39418957,-1.0722932,-0.09292495,-0.16123992,-0.16189265,1.1544858,-0.12478135,-0.28750858,-0.075058505,-0.5043411,-0.15936998,-0.07712625,-0.46008706,-0.4596655,-0.12741643,-0.08098747,-0.1284229,-0.22761618,0.635723,-0.92104834,-0.29721293,-0.1601053,0.68596745,0.50301474,-0.20107284,-0.5505127,-0.20551696,-0.3190637,-0.29683673,-0.26280522,-0.39017555,0.84043074,0.29683715,0.03711723,-0.44497776,-0.6623074,-0.1580065,1
-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.1869976,-0.17297599,-0.0510505,-0.077656925,-0.2550499,-0.04102456,-0.08420343,-0.1232674,-0.13102716,-0.47207278,-0.062202632,-0.07560294,-0.055644006,0.02278478,-0.3222094,0.20882864,-0.44935676,-0.18577634,-0.7877069,-0.12668397,-0.09727479,-0.18712537,-0.09405645,-0.54193425,0.27472854,-0.09131681,-0.32295856,-0.22796136,-0.56026036,-0.0939559,-0.5849423,-0.54340804,0.12689184,-0.92409426,-0.06538503,-0.055454414,-0.12132999,-0.3583251,-0.09053003,0.06909134,-0.85029453,-0.06604976,-0.44445834,-0.67257285,-0.5474339,-0.24558394,-0.098405525,-0.16946821,-0.24964456,-0.33612308,0.36889985,-0.25815445,-0.11734243,-0.4556293,-0.14398706,-0.1577594,-0.8589223,-0.74394745,-0.7241481,-0.09292495,-0.16123992,-0.16189265,-0.4332567,-0.12478135,-0.11965011,-0.075058505,-0.01622317,-0.07781317,-0.07712625,-0.4726081,-0.5830381,-0.12741643,-0.08098747,-0.24982615,-0.20212384,-0.770635,-0.30031905,0.14955373,-0.1601053,0.1277053,0.48614264,-0.35721707,0.012973376,-0.20551696,-0.035049148,0.056984592,-0.0745691,-0.5945415,-0.7319954,0.33954644,-0.18493539,-0.5597048,-0.47684824,-0.1580065,1
