rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_CT47A10,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_GLYCAM1,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_OR5K4,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_CST8,rnaseq_gene__GENE_KIF2B,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_KRTAP24-1,rnaseq_gene__GENE_MYF5,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_MYT1L-AS1,rnaseq_gene__GENE_OR5W2,methylation_gene__GENE_ZNF354A,rnaseq_gene__GENE_TTTY6,rnaseq_gene__GENE_OR51G2,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_OR51A4,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_LINC01020,methylation_gene__GENE_ZMYND19,rnaseq_gene__GENE_PRAMEF5,rnaseq_gene__GENE_PSKH2,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_OR4N3P,rnaseq_gene__GENE_RBMY1B,rnaseq_gene__GENE_PRAMEF9,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_RNASE9,rnaseq_gene__GENE_OR6C76,rnaseq_gene__GENE_CETN1,methylation_gene__GENE_NT5C3L,rnaseq_gene__GENE_HDGFL1,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_C1ORF89,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_PSG11,methylation_gene__GENE_KIAA0100,rnaseq_gene__GENE_PRAC,rnaseq_gene__GENE_FTMT,rnaseq_gene__GENE_CRYGD,methylation_gene__GENE_LDB1,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_TEX13A,methylation_gene__GENE_CCNG1,rnaseq_gene__GENE_GOLGA8F,rnaseq_gene__GENE_TECRL,methylation_gene__GENE_TMEM63A,rnaseq_gene__GENE_OR11G2,methylation_gene__GENE_POMP,rnaseq_gene__GENE_RBMY2EP,methylation_gene__GENE_ZNF764,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_PRAMEF11,rnaseq_gene__GENE_GPR149,methylation_gene__GENE_NFXL1,rnaseq_gene__GENE_CCDC105,rnaseq_gene__GENE_C22ORF42,methylation_gene__GENE_SHBG;SAT2,methylation_gene__GENE_FADS1;MIR1908,rnaseq_gene__GENE_PRAMEF6,rnaseq_gene__GENE_OR8B12,methylation_gene__GENE_DND1,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_USP14,rnaseq_gene__GENE_MAGEB3,methylation_gene__GENE_PCMT1,rnaseq_gene__GENE_OR4F5,methylation_gene__GENE_ZNF136,rnaseq_gene__GENE_OR2F2,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_FAM27L,rnaseq_gene__GENE_KRT33A,rnaseq_gene__GENE_RNU11,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_PRSS38,rnaseq_gene__GENE_OR52A5,rnaseq_gene__GENE_SCARNA18,rnaseq_gene__GENE_F9,rnaseq_gene__GENE_DUSP21,target
22.538898,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.33514914,-0.07150777,-0.09093261,-0.012390788,-0.07120374,-0.05596226,-0.056167826,-0.05653216,-0.22899504,-0.09744255,-0.10144153,0.026068443,-0.08072331,-0.111356184,-0.10833606,-0.10163879,20.884535,-0.09052918,-0.08532813,-0.07620693,-0.22784069,-0.14566335,-0.33740088,-0.4841492,-0.24346872,-0.104859196,-0.20825031,-0.13319255,-0.088819906,-0.124300115,-0.16749507,-0.10152546,-0.1006545,-0.19949698,-0.10746877,-0.09187428,-0.505304,-0.10726329,-0.09373449,-0.13055657,-0.70358545,-0.43091893,-0.15938959,-0.18596783,0.5892756,-0.07777694,-0.14124006,-0.26269853,18.751705,-0.12281272,-0.113286406,0.41893128,-0.080184266,-0.3920666,-0.1763773,-0.029783476,-0.111529574,-0.053462587,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,-0.119156815,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,0.04532196,-0.07150777,-0.09093261,-0.7017502,18.325617,-0.05596226,-0.056167826,-0.05653216,-0.48459253,-0.09744255,-0.10144153,-0.5988204,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,-0.80989784,-0.14566335,-0.16742264,-0.9009849,-0.8819354,-0.104859196,-0.45366752,-0.13319255,-0.088819906,20.070574,-1.0924379,-0.10152546,-0.1006545,-0.5280829,19.472635,-0.09187428,-1.0189341,-0.10726329,-0.2739649,-0.13055657,-0.8714194,-0.5263804,-0.15938959,-0.18596783,-0.6267491,-0.07777694,-0.14124006,-1.0877243,-0.3286728,-0.12281272,-0.113286406,1.4196906,-0.080184266,-0.4946119,-0.1763773,-1.0775918,17.725122,-1.1764898,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,-0.119156815,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,22.538897,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,19.19131,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,0.24647768,-0.07150777,-0.09093261,0.19377291,-0.07120374,-0.05596226,-0.056167826,-0.05653216,0.5201392,16.499096,-0.10144153,0.7214837,-0.08072331,-0.111356184,-0.10833606,10.872657,-0.064649016,-0.09052918,-0.08532813,-0.07620693,0.83013254,-0.14566335,0.3624564,1.3288954,0.56704533,-0.104859196,0.38610104,-0.13319255,-0.088819906,-0.124300115,0.6117323,-0.10152546,-0.1006545,0.85065126,-0.10746877,-0.09187428,1.4022853,-0.10726329,0.62593,-0.13055657,0.12627004,0.7781489,7.414219,-0.18596783,1.0812371,-0.07777694,-0.14124006,0.53139645,0.48741937,12.159284,-0.113286406,-18.329964,-0.080184266,1.4827639,2.9160006,0.73259604,-0.111529574,6.765412,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,-0.119156815,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.36529383,-0.07150777,-0.09093261,-0.016784074,-0.07120374,-0.05596226,-0.056167826,-0.05653216,-0.029132875,-0.09744255,-0.10144153,0.3263068,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,-0.011651779,-0.14566335,-0.19524096,0.02085473,-0.08886397,-0.104859196,-0.20198168,-0.13319255,-0.088819906,-0.124300115,-0.08372432,-0.10152546,-0.1006545,0.09096961,-0.10746877,-0.09187428,-0.0076165143,-0.10726329,-0.037816986,-0.13055657,-0.14109714,-0.5385329,-0.15938959,-0.18596783,-0.58817357,-0.07777694,-0.14124006,-0.046131007,-0.12746659,-0.12281272,-0.113286406,0.11009217,-0.080184266,-0.59289366,-0.1763773,-0.19794342,-0.111529574,0.22760388,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,1.4125751,-0.095991835,-0.11326064,-0.16356814,-0.119156815,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.18723723,-0.07150777,-0.09093261,0.3459824,-0.07120374,-0.05596226,-0.056167826,-0.05653216,0.48463935,-0.09744255,-0.10144153,0.53255254,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,-0.0300729,-0.14566335,-0.12882842,0.13009262,0.05949996,-0.104859196,0.30955926,0.70165205,-0.088819906,-0.124300115,0.4841879,-0.10152546,-0.1006545,0.12832135,1.6179907,-0.09187428,0.32234234,-0.10726329,-0.93468845,-0.13055657,-0.22325271,-0.045573108,-0.15938959,-0.18596783,-0.6059905,-0.07777694,-0.14124006,0.29814184,-0.3378024,-0.12281272,-0.113286406,-1.2224362,-0.080184266,0.38512242,-0.1763773,1.2167457,-0.111529574,0.0841249,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,0.4911718,-0.095991835,-0.11326064,-0.16356814,-0.119156815,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,5.539879,-0.07150777,-0.09093261,-0.67700243,-0.07120374,-0.05596226,-0.056167826,-0.05653216,-0.68772423,-0.09744255,-0.10144153,-0.5902845,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,-0.91195774,-0.14566335,-0.13954121,-0.8569422,-0.66514945,-0.104859196,-0.5440635,-0.13319255,-0.088819906,-0.124300115,-1.5651872,-0.10152546,-0.1006545,-0.73909694,-0.10746877,-0.09187428,-0.9058806,-0.10726329,-0.4373732,-0.13055657,-0.8451165,-0.55860025,-0.15938959,-0.18596783,-0.60471547,-0.07777694,-0.14124006,-0.90762395,-0.36338335,-0.12281272,-0.113286406,1.1870348,-0.080184266,-0.5974834,-0.1763773,-0.82035464,-0.111529574,-0.58526284,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,-0.119156815,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,0.30365455,-0.07150777,-0.09093261,0.073017776,-0.07120374,-0.05596226,-0.056167826,-0.05653216,0.12554637,-0.09744255,-0.10144153,-0.0051013613,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,-0.2493886,-0.14566335,-0.24810982,-0.041522272,-0.21603759,-0.104859196,-0.3545775,-0.13319255,-0.088819906,-0.124300115,-0.0018237006,-0.10152546,-0.1006545,-0.036686167,-0.10746877,-0.09187428,0.20947938,-0.10726329,-0.0006022118,-0.13055657,-0.7293769,0.37039557,-0.15938959,-0.18596783,-0.04817432,-0.07777694,-0.14124006,0.06590571,-0.15636191,-0.12281272,-0.113286406,0.72056675,-0.080184266,-0.18173054,-0.1763773,0.24508442,-0.111529574,0.239719,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,-0.119156815,0
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,14.309947,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.20874932,-0.07150777,3.7507284,-0.042685866,-0.07120374,-0.05596226,-0.056167826,-0.05653216,0.20396878,-0.09744255,-0.10144153,0.12637337,-0.08072331,-0.111356184,2.1852975,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,-0.07208868,1.7840956,-0.649715,-0.071470894,-0.16133659,-0.104859196,-0.32335508,-0.13319255,-0.088819906,-0.124300115,0.18429609,-0.10152546,-0.1006545,-0.3746325,-0.10746877,-0.09187428,1.0063454,-0.10726329,-0.38218352,-0.13055657,0.019001445,-0.27203056,-0.15938959,-0.18596783,0.47465822,-0.07777694,-0.14124006,0.19083324,-0.20625067,-0.12281272,6.9630766,-0.1090623,-0.080184266,-0.28749943,-0.1763773,0.010649458,-0.111529574,-0.11075159,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,-0.119156815,0
-0.044280745,22.538898,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,14.303961,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.09046075,-0.07150777,-0.09093261,-0.081706926,-0.07120374,-0.05596226,-0.056167826,-0.05653216,0.07660796,-0.09744255,-0.10144153,0.19059841,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,0.07209335,-0.14566335,-0.5927588,-0.036636814,-0.17616111,-0.104859196,-0.73437124,-0.13319255,3.9727693,-0.124300115,0.12657666,-0.10152546,-0.1006545,-0.07891637,-0.10746877,-0.09187428,0.06561765,-0.10726329,-0.9727188,-0.13055657,0.35618377,0.46024773,-0.15938959,-0.18596783,-0.1784428,-0.07777694,-0.14124006,-0.049446065,-0.046494734,-0.12281272,-0.113286406,-0.28313074,6.574632,-0.08048315,14.620757,0.19314179,-0.111529574,-0.018461652,7.598583,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,-0.119156815,1
-0.044280745,-0.04428074,-0.044280745,22.538898,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.4186769,-0.07150777,18.524298,0.121090695,-0.07120374,21.40155,-0.056167826,-0.05653216,0.30255684,-0.09744255,-0.10144153,0.21049295,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,-0.4167267,-0.14566335,-0.2703114,0.4647219,0.26883,-0.104859196,-0.045390353,-0.13319255,-0.088819906,1.0147041,0.06802395,-0.10152546,-0.1006545,-0.090787895,-0.10746877,-0.09187428,0.18289845,-0.10726329,-0.7467684,-0.13055657,-0.019669365,0.5590002,-0.15938959,-0.18596783,0.17737882,-0.07777694,2.121748,0.18917722,-0.5699402,-0.12281272,-0.113286406,0.29322848,-0.080184266,-0.37718284,-0.1763773,-0.3438726,-0.111529574,-0.024170145,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,-0.19584931,-0.095991835,-0.11326064,0.89836454,-0.119156815,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.15540145,-0.07150777,-0.09093261,0.09633526,-0.07120374,-0.05596226,-0.056167826,-0.05653216,-0.32814214,-0.09744255,-0.10144153,-0.24052551,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,-0.23017365,1.3661445,0.044439662,0.44973183,-0.22675972,-0.104859196,0.017542042,-0.13319255,-0.088819906,-0.124300115,-0.05423573,-0.10152546,-0.1006545,-0.2529955,-0.10746877,-0.09187428,-0.23764896,-0.10726329,-0.42214388,-0.13055657,-0.01745267,-0.49232817,-0.15938959,-0.18596783,-0.4783147,-0.07777694,-0.14124006,-0.16214295,0.11039955,-0.12281272,-0.113286406,0.075026795,-0.080184266,0.14192641,-0.1763773,-0.47938085,-0.111529574,-0.30751604,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,-0.119156815,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.03136818,-0.07150777,-0.09093261,0.18320197,-0.07120374,-0.05596226,-0.056167826,-0.05653216,0.05014725,-0.09744255,-0.10144153,0.4244965,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,0.0070733414,-0.14566335,0.06672251,0.56842107,0.2710127,-0.104859196,-0.84294957,-0.13319255,-0.088819906,-0.124300115,0.37748975,-0.10152546,-0.1006545,0.38172665,-0.10746877,-0.09187428,0.17666076,-0.10726329,0.97354025,-0.13055657,0.81086236,-0.13130382,-0.15938959,-0.18596783,-0.0479994,-0.07777694,-0.14124006,-0.43613443,0.25992715,-0.12281272,15.081725,0.058568045,-0.080184266,0.78013855,-0.1763773,0.43453002,-0.111529574,-0.11158144,-0.10629694,-0.1259461,-0.09165288,6.669135,1.3051432,-0.23125996,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,16.70023,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,15.251882,-0.06267638,-0.0613941,1.4021125,6.8345704,-0.051931962,-0.32285792,1.2907618,-0.09093261,-0.78335273,-0.07120374,-0.05596226,-0.056167826,-0.05653216,-0.5265994,-0.09744255,-0.10144153,-0.6113434,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,-0.73031926,-0.14566335,-0.3356851,-0.66002965,-0.8738069,-0.104859196,-0.37667927,-0.13319255,-0.088819906,-0.124300115,-0.9940947,-0.10152546,-0.1006545,-0.69716704,-0.10746877,-0.09187428,-1.4650172,-0.10726329,-0.39929524,-0.13055657,-0.87048763,-0.5088111,-0.15938959,-0.18596783,-0.45263144,-0.07777694,-0.14124006,-1.0111656,-0.2584813,-0.12281272,-0.113286406,1.0462915,-0.080184266,-0.3277835,-0.1763773,-0.93618923,-0.111529574,-1.0511777,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,-0.119156815,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,22.538898,22.538898,22.538898,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,19.499464,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,15.670504,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.22481681,-0.07150777,-0.09093261,-0.7333283,-0.07120374,-0.05596226,-0.056167826,-0.05653216,-0.48634169,-0.09744255,1.3247535,-0.9093539,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,-0.79983044,-0.14566335,-0.19537772,-0.60877854,-0.8981524,-0.104859196,-0.34759772,-0.13319255,-0.088819906,-0.124300115,-0.93658745,-0.10152546,-0.1006545,-0.77558446,-0.10746877,-0.09187428,-1.2023692,9.278705,-0.38827163,-0.13055657,-1.105002,-0.508101,-0.15938959,-0.18596783,-0.3634067,-0.07777694,-0.14124006,-1.0421008,-0.23178323,-0.12281272,-0.113286406,0.7689159,-0.080184266,-0.3911179,-0.1763773,-1.0117848,-0.111529574,-0.9334743,6.9075766,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,-0.119156815,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.33575916,-0.07150777,-0.09093261,-0.782059,-0.07120374,-0.05596226,-0.056167826,-0.05653216,-0.04982512,-0.09744255,-0.10144153,-0.5018298,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,-0.09052918,-0.08532813,-0.07620693,5.363179,-0.14566335,-0.33283925,-0.7931857,-1.0007067,-0.104859196,-0.41686878,-0.13319255,-0.088819906,-0.124300115,-0.9499905,-0.10152546,-0.1006545,-0.7636996,-0.10746877,-0.09187428,-0.91418046,6.9512486,-0.36127523,-0.13055657,-0.94471985,-0.5859341,-0.15938959,-0.18596783,-0.43451577,-0.07777694,-0.14124006,-1.0152129,-0.104970664,-0.12281272,-0.113286406,0.9899814,-0.080184266,-0.5630302,-0.1763773,-1.1181936,-0.111529574,12.309714,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,1.6994655,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,-0.119156815,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.1664653,-0.07150777,-0.09093261,-0.29540816,-0.07120374,-0.05596226,-0.056167826,-0.05653216,0.34944695,-0.09744255,-0.10144153,0.21472575,-0.08072331,-0.111356184,-0.10833606,-0.10163879,-0.064649016,9.191144,-0.08532813,-0.07620693,-0.061375577,-0.14566335,-0.19397761,0.43676224,0.21549799,-0.104859196,1.1488757,-0.13319255,-0.088819906,-0.124300115,0.14309493,-0.10152546,-0.1006545,0.33579764,-0.10746877,-0.09187428,0.1080041,-0.10726329,0.6399253,-0.13055657,0.09853165,0.5807208,-0.15938959,-0.18596783,3.6620927,-0.07777694,-0.14124006,0.4194344,1.1237329,-0.12281272,-0.113286406,-0.14086731,-0.080184266,0.72272944,-0.1763773,0.23874313,-0.111529574,0.07523975,-0.10629694,-0.1259461,-0.09165288,-0.11993858,-0.15528625,-0.23125996,-0.061562493,-0.19584931,-0.095991835,-0.11326064,-0.16356814,-0.119156815,1
-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428075,-0.04428074,-0.04428074,-0.044280745,-0.056256305,-0.06056062,-0.06097022,-0.06100211,-0.062245425,-0.062390093,-0.06239218,-0.06263095,-0.06267638,-0.0613941,-0.07152144,-0.06268985,-0.051931962,-0.11046604,-0.07150777,-0.09093261,0.21209203,-0.07120374,-0.05596226,-0.056167826,-0.05653216,-0.02629535,-0.09744255,-0.10144153,0.08876829,-0.08072331,-0.111356184,2.225927,-0.10163879,-0.064649016,-0.09052918,-0.08532813,20.299316,-0.038101476,-0.14566335,0.14060971,0.29547834,0.12675647,-0.104859196,-0.2180268,-0.13319255,-0.088819906,-0.124300115,0.34175485,-0.10152546,-0.1006545,0.008976991,-0.10746877,-0.09187428,0.22464979,-0.10726329,-0.00025860663,5.295363,-0.48405597,0.40111342,3.8094013,-0.18596783,-0.3842157,-0.07777694,4.5720816,0.18255179,-0.26081714,-0.12281272,-0.113286406,-0.10622325,-0.080184266,-0.7601207,-0.1763773,-0.117179595,-0.111529574,-0.19509834,-0.10629694,-0.1259461,-0.09165288,9.260414,-0.15528625,-0.23125996,-0.061562493,1.3904799,-0.095991835,-0.11326064,-0.16356814,-0.119156815,1
