methylation_gene__GENE_TMEM109,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_SNORA32,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_DEFB130,rnaseq_gene__GENE_KRTAP13-3,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_KRTAP12-3,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_OR10X1,rnaseq_gene__GENE_OR10K1,rnaseq_gene__GENE_OR5M9,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR4K5,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR5H15,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_OR6Y1,rnaseq_gene__GENE_PISRT1,rnaseq_gene__GENE_TAAR5,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_TTTY12,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_OR4C46,rnaseq_gene__GENE_OR7G1,rnaseq_gene__GENE_OR5I1,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_OR8K1,rnaseq_gene__GENE_OR6Q1,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR7A17,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_SNORD115-7,rnaseq_gene__GENE_TAS2R16,rnaseq_gene__GENE_OR12D3,rnaseq_gene__GENE_SPATA31B1P,rnaseq_gene__GENE_CXORF66,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_CCNDBP1,rnaseq_gene__GENE_OR6C1,rnaseq_gene__GENE_FLJ44082,methylation_gene__GENE_ZNHIT2,rnaseq_gene__GENE_OR4C15,rnaseq_gene__GENE_PRNT,rnaseq_gene__GENE_OR8B8,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_OR2M5,rnaseq_gene__GENE_OR4S1,rnaseq_gene__GENE_OR6K2,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_OR11L1,rnaseq_gene__GENE_OR6C4,rnaseq_gene__GENE_OR4X1,rnaseq_gene__GENE_OR6C74,rnaseq_gene__GENE_OR51S1,rnaseq_gene__GENE_OR2G3,rnaseq_gene__GENE_OR2Y1,rnaseq_gene__GENE_OR5L2,rnaseq_gene__GENE_OR10W1,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_KRTAP24-1,methylation_gene__GENE_ZKSCAN4,rnaseq_gene__GENE_OR2M2,rnaseq_gene__GENE_OR5D13,rnaseq_gene__GENE_OR10G8,rnaseq_gene__GENE_OR5H14,methylation_gene__GENE_IL10RB,rnaseq_gene__GENE_OR5T1,rnaseq_gene__GENE_DCD,rnaseq_gene__GENE_OR4K14,rnaseq_gene__GENE_LINC00608,methylation_gene__GENE_STARD5,rnaseq_gene__GENE_OR7A10,rnaseq_gene__GENE_OR2Z1,methylation_gene__GENE_CAB39L;SETDB2,rnaseq_gene__GENE_C20ORF79,rnaseq_gene__GENE_OR5D16,target
-0.009885015,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,0.0567384,-0.0667128,-0.06779342,-0.098901585,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.09772014,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,0.16890438,-0.0713572,-0.051879484,-0.058577605,-0.056941256,-0.17411573,-0.072045244,-0.07261519,-0.052358013,-0.052545313,-0.07125575,-0.059761662,-0.056040857,-0.04902237,-0.06493661,-0.06115482,1
-0.010782284,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.046422277,-0.0667128,-0.06779342,-0.038822226,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,0.02068253,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.09773886,-0.0713572,-0.051879484,-0.058577605,-0.056941256,0.015779058,-0.072045244,-0.07261519,-0.052358013,-0.052545313,-0.051473208,-0.059761662,-0.056040857,-0.09886482,-0.06493661,-0.06115482,1
0.020589586,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.057209067,-0.0667128,-0.06779342,0.06567762,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.12087483,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.14229976,-0.0713572,-0.051879484,-0.058577605,-0.056941256,-0.038116995,-0.072045244,-0.07261519,-0.052358013,-0.052545313,0.589496,-0.059761662,-0.056040857,-0.012776506,-0.06493661,-0.06115482,1
-0.17499796,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.15954216,-0.0667128,-0.06779342,-0.03711938,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.020845748,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.16184673,-0.0713572,-0.051879484,-0.058577605,-0.056941256,-0.017666712,-0.072045244,-0.07261519,-0.052358013,-0.052545313,-0.2598066,-0.059761662,-0.056040857,-0.10709947,-0.06493661,-0.06115482,1
-0.12358044,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.14332628,-0.0667128,-0.06779342,-0.083739,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.15640874,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,0.019974373,-0.0713572,-0.051879484,-0.058577605,-0.056941256,0.042329665,-0.072045244,-0.07261519,-0.052358013,-0.052545313,0.32106653,-0.059761662,-0.056040857,-0.24283881,-0.06493661,-0.06115482,1
21.929565,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.00031346665,-0.0667128,-0.06779342,0.13042872,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.16514903,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.1357349,-0.0713572,-0.051879484,-0.058577605,-0.056941256,0.021501219,-0.072045244,-0.07261519,-0.052358013,-0.052545313,-0.031873386,-0.059761662,-0.056040857,0.101953946,-0.06493661,-0.06115482,1
-0.007081795,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.026055936,-0.0667128,-0.06779342,-0.15608877,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,3.4002037,-0.050601136,-0.00040710432,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.18838681,-0.0713572,-0.051879484,-0.058577605,-0.056941256,0.1639016,-0.072045244,-0.07261519,-0.052358013,-0.052545313,-0.288707,-0.059761662,-0.056040857,0.018479813,-0.06493661,-0.06115482,1
-0.026022766,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.07012228,-0.0667128,-0.06779342,21.828354,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.21031286,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.13454819,-0.0713572,-0.051879484,-0.058577605,-0.056941256,-0.08951066,-0.072045244,-0.07261519,-0.052358013,-0.052545313,0.39150646,-0.059761662,-0.056040857,-0.08887604,-0.06493661,-0.06115482,1
-0.02307584,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.065137826,-0.0667128,-0.06779342,0.0016639414,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.2808393,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.032810297,-0.0713572,-0.051879484,-0.058577605,-0.056941256,-0.16907914,-0.072045244,-0.07261519,-0.052358013,-0.052545313,0.085811794,-0.059761662,-0.056040857,0.13818009,-0.06493661,-0.06115482,1
-0.09316942,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.035200786,-0.0667128,-0.06779342,-0.07490067,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,0.15178236,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,0.20395598,-0.0713572,-0.051879484,-0.058577605,-0.056941256,0.54454887,-0.072045244,-0.07261519,-0.052358013,-0.052545313,0.19500805,-0.059761662,-0.056040857,0.06532524,-0.06493661,-0.06115482,1
-0.07237416,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,0.153069,-0.0667128,-0.06779342,-0.053060893,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,0.08963547,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,0.3189912,-0.0713572,-0.051879484,-0.058577605,-0.056941256,0.28846693,-0.072045244,-0.07261519,-0.052358013,-0.052545313,-0.021893177,3.741034,-0.056040857,0.2630244,-0.06493661,-0.06115482,1
-0.010655811,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,2.5336106,-0.057309687,-0.059877835,-0.06267829,-0.015974138,-0.0667128,-0.06779342,0.03550035,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.045181416,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.0904183,3.035443,-0.051879484,-0.058577605,-0.056941256,-0.121428885,-0.072045244,-0.07261519,-0.052358013,-0.052545313,0.007042865,-0.059761662,-0.056040857,-0.00278492,-0.06493661,-0.06115482,1
-0.013850971,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.10568366,-0.0667128,-0.06779342,-0.011931145,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.35707206,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.073348984,-0.0713572,-0.051879484,-0.058577605,-0.056941256,-0.19549508,-0.072045244,-0.07261519,-0.052358013,-0.052545313,0.094011165,-0.059761662,-0.056040857,-0.23002817,-0.06493661,-0.06115482,1
-0.031025227,-0.045454547,21.954546,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,0.102190346,-0.0667128,-0.06779342,0.076060385,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.026063494,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,0.6559544,-0.0713572,-0.051879484,-0.058577605,-0.056941256,0.33002084,-0.072045244,-0.07261519,-0.052358013,-0.052545313,0.41513026,-0.059761662,-0.056040857,0.21468487,-0.06493661,-0.06115482,0
0.086513914,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,0.27528906,-0.0667128,-0.06779342,0.18234022,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,0.12574564,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,0.07973315,-0.0713572,-0.051879484,-0.058577605,-0.056941256,-0.04788967,-0.072045244,-0.07261519,-0.052358013,-0.052545313,0.15488246,-0.059761662,-0.056040857,0.032796733,-0.06493661,-0.06115482,1
-0.010458874,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.11479455,-0.0667128,-0.06779342,0.029781979,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.05567576,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.1533011,-0.0713572,-0.051879484,-0.058577605,-0.056941256,-0.014143929,-0.072045244,-0.07261519,-0.052358013,-0.052545313,-0.061594196,-0.059761662,-0.056040857,0.17272493,-0.06493661,-0.06115482,1
-0.11107706,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.10528328,-0.0667128,-0.06779342,-0.035811156,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,0.0066417297,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.07477565,-0.0713572,-0.051879484,-0.058577605,-0.056941256,-0.036734816,-0.072045244,-0.07261519,-0.052358013,-0.052545313,-0.09130334,-0.059761662,-0.056040857,-0.21939391,-0.06493661,-0.06115482,1
